energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,4.18376101,0.03594663,0.35315756,0.04138593,1.88224690,1.40927460,1.70823197
-4.29514757,4.28598530,0.03650161,0.36120872,0.04092182,1.95514313,1.44639801,1.72207011
-4.28914457,4.38915249,0.03690813,0.36971645,0.04046739,2.02835406,1.48411338,1.73662455
-4.28314157,4.49247987,0.03715895,0.37862863,0.04002020,2.10131594,1.52214413,1.75181468
-4.27713857,4.59510955,0.03725110,0.38788323,0.03957709,2.17344237,1.56017447,1.76750342
-4.27113557,4.69611225,0.03718624,0.39740924,0.03913434,2.24412871,1.59785019,1.78349344
-4.26513257,4.79449178,0.03697080,0.40712786,0.03868776,2.31275633,1.63478011,1.79952474
-4.25912956,4.88919105,0.03661602,0.41695370,0.03823274,2.37869724,1.67053833,1.81527407
-4.25312656,4.97910070,0.03613776,0.42679628,0.03776438,2.44131941,1.70466781,1.83035665
-4.24712356,5.06307119,0.03555618,0.43656181,0.03727754,2.49999325,1.73668555,1.84433061
-4.24112056,5.13992905,0.03489523,0.44615517,0.03676689,2.55409961,1.76608959,1.85670460
-4.23511756,5.20849777,0.03418199,0.45548220,0.03622710,2.60303938,1.79236799,1.86694843
-4.22911456,5.26762320,0.03344588,0.46445223,0.03565282,2.64624491,1.81500977,1.87450691
-4.22311156,5.31620300,0.03271776,0.47298063,0.03503891,2.68319282,1.83351766,1.87881643
-4.21710855,5.35321915,0.03202895,0.48099147,0.03438054,2.71341790,1.84742215,1.87932369
-4.21110555,5.37777194,0.03141022,0.48841988,0.03367335,2.73652738,1.85629644,1.87550594
-4.20510255,5.38911372,0.03089074,0.49521417,0.03291365,2.75221477,1.85977147,1.86689170
-4.19909955,5.38668016,0.03049705,0.50133728,0.03209856,2.76027220,1.85755024,1.85308095
-4.19309655,5.37011681,0.03025213,0.50676765,0.03122622,2.76060041,1.84942066,1.83376358
-4.18709355,5.33929901,0.03017450,0.51149911,0.03029590,2.75321534,1.83526595,1.80873521
-4.18109055,5.29434316,0.03027749,0.51553987,0.02930815,2.73825046,1.81507195,1.77790923
-4.17508754,5.23560811,0.03056862,0.51891054,0.02826487,2.71595447,1.78893079,1.74132433
-4.16908454,5.16368588,0.03104917,0.52164117,0.02716935,2.68668392,1.75704042,1.69914705
-4.16308154,5.07938178,0.03171394,0.52376752,0.02602624,2.65089086,1.71969996,1.65166900
-4.15707854,4.98368462,0.03255124,0.52532669,0.02484151,2.60910609,1.67730098,1.59929879
-4.15107554,4.87772847,0.03354302,0.52635246,0.02362227,2.56191870,1.63031511,1.54254918
-4.14507254,4.76274809,0.03466532,0.52687050,0.02237663,2.50995305,1.57927859,1.48201994
-4.13906953,4.64003068,0.03588883,0.52689403,0.02111345,2.45384453,1.52477462,1.41837744
-4.13306653,4.51086672,0.03717974,0.52642005,0.01984210,2.39421558,1.46741444,1.35233201
-4.12706353,4.37650308,0.03850066,0.52542664,0.01857219,2.33165342,1.40781819,1.28461425
-4.12106053,4.23810103,0.03981179,0.52387139,0.01731329,2.26669088,1.34659652,1.21595161
-4.11505753,4.09670177,0.04107210,0.52169145,0.01607465,2.19979163,1.28433400,1.14704627
-4.10905453,3.95320136,0.04224064,0.51880497,0.01486496,2.13134036,1.22157490,1.07855545
-4.10305153,3.80833622,0.04327786,0.51511416,0.01369212,2.06163885,1.15881219,1.01107498
-4.09704852,3.66267978,0.04414684,0.51050973,0.01256308,1.99090764,1.09647988,0.94512669
-4.09104552,3.51664986,0.04481454,0.50487655,0.01148369,1.91929317,1.03494897,0.88115007
-4.08504252,3.37052565,0.04525280,0.49810012,0.01045866,1.84687969,0.97452681,0.81949814
-4.07903952,3.22447277,0.04543926,0.49007358,0.00949147,1.77370486,0.91545955,0.76043736
-4.07303652,3.07857391,0.04535803,0.48070479,0.00858444,1.69977781,0.85793722,0.70415138
-4.06703352,2.93286286,0.04500013,0.46992300,0.00773874,1.62509831,0.80210065,0.65074769
-4.06103052,2.78735900,0.04436367,0.45768475,0.00695454,1.54967556,0.74804980,0.60026676
-4.05502751,2.64209998,0.04345381,0.44397859,0.00623108,1.47354533,0.69585245,0.55269273
-4.04902451,2.49717018,0.04228239,0.42882839,0.00556682,1.39678435,0.64555296,0.50796493
-4.04302151,2.35272331,0.04086742,0.41229493,0.00495960,1.31952090,0.59718014,0.46598949
-4.03701851,2.20899769,0.03923231,0.39447577,0.00440676,1.24194114,0.55075416,0.42665028
-4.03101551,2.06632369,0.03740495,0.37550342,0.00390533,1.16429086,0.50629184,0.38981886
-4.02501251,1.92512322,0.03541669,0.35554177,0.00345212,1.08687282,0.46381050,0.35536283
-4.01900950,1.78590176,0.03330122,0.33478124,0.00304384,1.01003987,0.42333003,0.32315253
-4.01300650,1.64923391,0.03109344,0.31343276,0.00267724,0.93418473,0.38487363,0.29306588
-4.00700350,1.51574390,0.02882836,0.29172091,0.00234918,0.85972709,0.34846716,0.26499150
-4.00100050,1.38608261,0.02654011,0.26987679,0.00205669,0.78709907,0.31413764,0.23883011
-3.99499750,1.26090292,0.02426096,0.24813069,0.00179703,0.71673009,0.28191109,0.21449474
-3.98899450,1.14083510,0.02202056,0.22670527,0.00156779,0.64903201,0.25181017,0.19190971
-3.98299150,1.02646375,0.01984535,0.20580920,0.00136688,0.58438556,0.22385189,0.17100894
-3.97698849,0.91830789,0.01775806,0.18563186,0.00119261,0.52312881,0.19804583,0.15173387
-3.97098549,0.81680499,0.01577746,0.16633903,0.00104372,0.46554814,0.17439297,0.13403117
-3.96498249,0.72230001,0.01391828,0.14806983,0.00091945,0.41187226,0.15288542,0.11785069
-3.95897949,0.63503953,0.01219119,0.13093493,0.00081962,0.36226939,0.13350714,0.10314366
-3.95297649,0.55517131,0.01060303,0.11501597,0.00074471,0.31684755,0.11623572,0.08986155
-3.94697349,0.48274887,0.00915711,0.10036612,0.00069595,0.27565789,0.10104512,0.07795535
-3.94097049,0.41774077,0.00785356,0.08701170,0.00067547,0.23870074,0.08790940,0.06737566
-3.93496748,0.36004372,0.00668981,0.07495464,0.00068647,0.20593387,0.07680727,0.05807337
-3.92896448,0.30949895,0.00566105,0.06417553,0.00073335,0.17728266,0.06772728,0.05000086
-3.92296148,0.26591091,0.00476073,0.05463722,0.00082197,0.15265146,0.06067345,0.04311391
-3.91695848,0.22906724,0.00398105,0.04628868,0.00095984,0.13193585,0.05567123,0.03737385
-3.91095548,0.19875955,0.00331345,0.03906886,0.00115640,0.11503512,0.05277341,0.03275017
-3.90495248,0.17480378,0.00274896,0.03291060,0.00142325,0.10186456,0.05206587,0.02922330
-3.89894947,0.15705977,0.00227868,0.02774425,0.00177443,0.09236720,0.05367285,0.02678743
-3.89294647,0.14544919,0.00189402,0.02350100,0.00222671,0.08652453,0.05776152,0.02545341
-3.88694347,0.13997136,0.00158700,0.02011584,0.00279978,0.08436592,0.06454555,0.02525134
-3.88094047,0.14071642,0.00135049,0.01753003,0.00351654,0.08597642,0.07428744,0.02623307
-3.87493747,0.14787549,0.00117831,0.01569316,0.00440319,0.09150266,0.08729943,0.02847417
-3.86893447,0.16174733,0.00106539,0.01456469,0.00548939,0.10115666,0.10394248,0.03207545
-3.86293147,0.18274124,0.00100781,0.01411498,0.00680822,0.11521730,0.12462344,0.03716382
-3.85692846,0.21137579,0.00100277,0.01432591,0.00839610,0.13402921,0.14978988,0.04389241
-3.85092546,0.24827325,0.00104862,0.01519099,0.01029252,0.15799900,0.17992264,0.05243978
-3.84492246,0.29414938,0.00114479,0.01671509,0.01253969,0.18758864,0.21552593,0.06300812
-3.83891946,0.34979835,0.00129163,0.01891371,0.01518193,0.22330587,0.25711492,0.07582033
-3.83291646,0.41607303,0.00149034,0.02181192,0.01826493,0.26569169,0.30520107,0.09111597
-3.82691346,0.49386034,0.00174279,0.02544286,0.02183485,0.31530487,0.36027530,0.10914580
-3.82091046,0.58405218,0.00205132,0.02984599,0.02593716,0.37270383,0.42278935,0.13016523
-3.81490745,0.68751220,0.00241852,0.03506500,0.03061538,0.43842592,0.49313592,0.15442636
-3.80890445,0.80503913,0.00284702,0.04114537,0.03590961,0.51296471,0.57162809,0.18216900
-3.80290145,0.93732745,0.00333924,0.04813186,0.04185498,0.59674575,0.65847885,0.21361061
-3.79689845,1.08492659,0.00389712,0.05606567,0.04848005,0.69010154,0.75378150,0.24893558
-3.79089545,1.24819992,0.00452184,0.06498156,0.05580508,0.79324652,0.85749184,0.28828402
-3.78489245,1.42728507,0.00521360,0.07490493,0.06384051,0.90625304,0.96941315,0.33174056
-3.77888944,1.62205729,0.00597138,0.08584894,0.07258538,1.02902927,1.08918462,0.37932349
-3.77288644,1.83209753,0.00679268,0.09781178,0.08202607,1.16130027,1.21627428,0.43097490
-3.76688344,2.05666703,0.00767341,0.11077421,0.09213520,1.30259316,1.34997697,0.48655214
-3.76088044,2.29469017,0.00860774,0.12469743,0.10287095,1.45222737,1.48941778,0.54582136
-3.75487744,2.54474699,0.00958802,0.13952147,0.11417665,1.60931098,1.63356137,0.60845344
-3.74887444,2.80507654,0.01060486,0.15516417,0.12598096,1.77274373,1.78122697,0.67402280
-3.74287144,3.07359212,0.01164716,0.17152076,0.13819840,1.94122716,1.93110892,0.74200963
-3.73686843,3.34790859,0.01270232,0.18846433,0.15073046,2.11328217,2.08180216,0.81180546
-3.73086543,3.62538172,0.01375653,0.20584691,0.16346716,2.28727381,2.23183172,0.88272247
-3.72486243,3.90315901,0.01479510,0.22350157,0.17628912,2.46144274,2.37968538,0.95400630
-3.71885943,4.17824058,0.01580288,0.24124520,0.18907002,2.63394281,2.52384813,1.02485217
-3.71285643,4.44754858,0.01676481,0.25888211,0.20167944,2.80288343,2.66283718,1.09442395
-3.70685343,4.70800282,0.01766641,0.27620831,0.21398594,2.96637554,2.79523612,1.16187550
-3.70085043,4.95660003,0.01849443,0.29301637,0.22586036,3.12257948,2.91972698,1.22637361
-3.69484742,5.19049389,0.01923738,0.30910065,0.23717906,3.26975305,3.03511895,1.28712171
-3.68884442,5.40707275,0.01988613,0.32426289,0.24782720,3.40629802,3.14037277,1.34338331
-3.68284142,5.60403213,0.02043446,0.33831768,0.25770167,3.53080319,3.23462004,1.39450437
-3.67683842,5.77943889,0.02087952,0.35109798,0.26671385,3.64208230,3.31717677,1.43993343
-3.67083542,5.93178466,0.02122218,0.36246006,0.27479173,3.73920539,3.38755124,1.47923876
-3.66483242,6.06002622,0.02146736,0.37228803,0.28188168,3.82152217,3.44544590,1.51212173
-3.65882941,6.16361103,0.02162413,0.38049753,0.28794943,3.88867654,3.49075387,1.53842568
-3.65282641,6.24248710,0.02170571,0.38703851,0.29298050,3.94061171,3.52355044,1.55813990
-3.64682341,6.29709646,0.02172932,0.39189696,0.29697987,3.97756552,3.54408034,1.57139859
-3.64082041,6.32835269,0.02171591,0.39509551,0.29997101,4.00005642,3.55274163,1.57847467
-3.63481741,6.33760340,0.02168963,0.39669282,0.30199426,4.00886047,3.55006703,1.57976881
-3.62881441,6.32657912,0.02167733,0.39678180,0.30310463,4.00498050,3.53670373,1.57579415
-3.62281141,6.29733082,0.02170773,0.39548675,0.30336916,3.98960851,3.51339240,1.56715733
-3.61680840,6.25215859,0.02181066,0.39295938,0.30286391,3.96408301,3.48094627,1.55453679
-3.61080540,6.19353429,0.02201609,0.38937408,0.30167078,3.92984297,3.44023086,1.53865921
-3.60480240,6.12402143,0.02235314,0.38492234,0.29987420,3.88838014,3.39214500,1.52027517
-3.59879940,6.04619522,0.02284907,0.37980686,0.29755800,3.84119180,3.33760345,1.50013509
-3.59279640,5.96256606,0.02352823,0.37423524,0.29480245,3.78973556,3.27752135,1.47896648
-3.58679340,5.87550925,0.02441106,0.36841377,0.29168173,3.73538804,3.21280088,1.45745334
-3.58079040,5.78720335,0.02551316,0.36254137,0.28826183,3.67940901,3.14431989,1.43621857
-3.57478739,5.69957955,0.02684449,0.35680405,0.28459904,3.62291197,3.07292271,1.41580994
-3.56878439,5.61428324,0.02840859,0.35136990,0.28073914,3.56684249,2.99941305,1.39669007
-3.56278139,5.53264921,0.03020213,0.34638505,0.27671716,3.51196455,2.92454876,1.37923054
-3.55677839,5.45569049,0.03221454,0.34197048,0.27255781,3.45885544,2.84903850,1.36371020
-3.55077539,5.38410091,0.03442789,0.33821991,0.26827655,3.40790882,2.77354006,1.35031734
-3.54477239,5.31827053,0.03681705,0.33519879,0.26388117,3.35934575,2.69866025,1.33915544
-3.53876938,5.25831254,0.03935003,0.33294440,0.25937377,3.31323261,2.62495617,1.33025184
-3.53276638,5.20410013,0.04198867,0.33146692,0.25475306,3.26950506,2.55293766,1.32356871
-3.52676338,5.15531094,0.04468950,0.33075148,0.25001690,3.22799665,2.48307078,1.31901562
-3.52076038,5.11147707,0.04740487,0.33076106,0.24516471,3.18847053,2.41578213,1.31646289
-3.51475738,5.07203787,0.05008426,0.33143997,0.24019996,3.15065289,2.35146358,1.31575501
-3.50875438,5.03639321,0.05267581,0.33271780,0.23513228,3.11426631,2.29047747,1.31672345
-3.50275138,5.00395464,0.05512785,0.33451367,0.22997930,3.07906169,2.23316167,1.31919827
-3.49674837,4.97419240,0.05739061,0.33674051,0.22476799,3.04484714,2.17983442,1.32301803
-3.49074537,4.94667614,0.05941786,0.33930920,0.21953558,3.01151278,2.13079862,1.32803768
-3.48474237,4.92110785,0.06116843,0.34213245,0.21432985,2.97905017,2.08634528,1.33413411
-3.47873937,4.89734582,0.06260767,0.34512816,0.20920891,2.94756587,2.04675587,1.34120954
-3.47273637,4.87541897,0.06370868,0.34822224,0.20424048,2.91728849,2.01230350,1.34919247
-3.46673337,4.85553118,0.06445321,0.35135074,0.19950064,2.88856912,1.98325273,1.35803668
-3.46073037,4.83805595,0.06483237,0.35446137,0.19507212,2.86187528,1.95985788,1.36771837
-3.45472736,4.82352201,0.06484687,0.35751419,0.19104233,2.83777878,1.94236006,1.37823193
-3.44872436,4.81259092,0.06450704,0.36048175,0.18750105,2.81693822,1.93098283,1.38958461
-3.44272136,4.80602803,0.06383239,0.36334857,0.18453802,2.80007694,1.92592676,1.40179063
-3.43671836,4.80466828,0.06285086,0.36611020,0.18224035,2.78795749,1.92736304,1.41486524
-3.43071536,4.80937878,0.06159783,0.36877179,0.18069011,2.78135375,1.93542652,1.42881885
-3.42471236,4.82101968,0.06011478,0.37134651,0.17996185,2.78102194,1.95020835,1.44365191
-3.41870935,4.84040524,0.05844782,0.37385380,0.18012042,2.78767158,1.97174860,1.45935065
-3.41270635,4.86826663,0.05664604,0.37631755,0.18121895,2.80193752,2.00002917,1.47588384
-3.40670335,4.90521781,0.05475987,0.37876446,0.18329712,2.82435402,2.03496723,1.49320087
-3.40070035,4.95172560,0.05283936,0.38122245,0.18637973,2.85533173,2.07640946,1.51123097
-3.39469735,5.00808479,0.05093260,0.38371934,0.19047561,2.89513810,2.12412719,1.52988363
-3.38869435,5.07439882,0.04908428,0.38628167,0.19557682,2.94388166,2.17781276,1.54905006
-3.38269135,5.15056614,0.04733439,0.38893383,0.20165822,3.00150054,2.23707702,1.56860541
-3.37668834,5.23627234,0.04571722,0.39169727,0.20867724,3.06775520,2.30144808,1.58841172
-3.37068534,5.33098773,0.04426056,0.39458994,0.21657412,3.14222530,2.37037142,1.60832108
-3.36468234,5.43397001,0.04298522,0.39762574,0.22527221,3.22431071,2.44321127,1.62817911
-3.35867934,5.54427162,0.04190478,0.40081410,0.23467870,3.31323625,2.51925337,1.64782822
-3.35267634,5.66075132,0.04102562,0.40415953,0.24468554,3.40806013,2.59770913,1.66711085
-3.34667334,5.78208964,0.04034722,0.40766113,0.25517052,3.50768563,2.67772126,1.68587239
-3.34067034,5.90680801,0.03986264,0.41131213,0.26599868,3.61087614,2.75837101,1.70396406
-3.33466733,6.03329134,0.03955918,0.41509946,0.27702394,3.71627314,2.83868722,1.72124560
-3.32866433,6.15981427,0.03941923,0.41900327,0.28809091,3.82241725,2.91765720,1.73758823
-3.32266133,6.28457094,0.03942115,0.42299671,0.29903697,3.92777214,2.99423972,1.75287800
-3.31665833,6.40570869,0.03954028,0.42704578,0.30969463,4.03075139,3.06738028,1.76701984
-3.31065533,6.52136571,0.03974995,0.43110952,0.31989411,4.12974805,3.13602851,1.77994270
-3.30465233,6.62971263,0.04002245,0.43514050,0.32946612,4.22316682,3.19915795,1.79160585
-3.29864932,6.72899795,0.04033003,0.43908577,0.33824492,4.30945853,3.25578777,1.80200679
-3.29264632,6.81759681,0.04064575,0.44288813,0.34607153,4.38715633,3.30500630,1.81119072
-3.28664332,6.89406232,0.04094433,0.44648799,0.35279698,4.45491308,3.34599571,1.81926147
-3.28064032,6.95717836,0.04120281,0.44982554,0.35828579,4.51153884,3.37805730,1.82639393
-3.27463732,7.00601219,0.04140112,0.45284325,0.36241917,4.55603756,3.40063640,1.83284735
-3.26863432,7.03996516,0.04152257,0.45548864,0.36509828,4.58764156,3.41334607,1.83897931
-3.26263132,7.05881934,0.04155411,0.45771715,0.36624707,4.60584249,3.41598830,1.84525937
-3.25662831,7.06277775,0.04148655,0.45949493,0.36581481,4.61041739,3.40857183,1.85228193
-3.25062531,7.05249592,0.04131455,0.46080141,0.36377807,4.60144835,3.39132537,1.86077715
-3.24462231,7.02910259,0.04103658,0.46163148,0.36014209,4.57933461,3.36470523,1.87161919
-3.23861931,6.99420742,0.04065470,0.46199714,0.35494144,4.54479602,3.32939661,1.88583070
-3.23261631,6.94989436,0.04017428,0.46192848,0.34823984,4.49886713,3.28630789,1.90458270
-3.22661331,6.89869932,0.03960357,0.46147386,0.34012921,4.44288148,3.23655775,1.92918906
-3.22061031,6.84357183,0.03895332,0.46069934,0.33072786,4.37844621,3.18145483,1.96109473
-3.21460730,6.78782074,0.03823622,0.45968722,0.32017786,4.30740732,3.12247061,2.00185742
-3.20860430,6.73504471,0.03746644,0.45853387,0.30864167,4.23180662,3.06120580,2.05312230
-3.20260130,6.68904908,0.03665904,0.45734681,0.29629819,4.15383142,2.99935148,2.11658953
-3.19659830,6.65375102,0.03582958,0.45624119,0.28333823,4.07575877,2.93864584,2.19397513
-3.19059530,6.63307565,0.03499358,0.45533597,0.26995973,3.99989598,2.88082821,2.28696536
-3.18459230,6.63084602,0.03416617,0.45474970,0.25636273,3.92851943,2.82759165,2.39716554
-3.17858929,6.65067037,0.03336174,0.45459635,0.24274451,3.86381394,2.78053573,2.52604439
-3.17258629,6.69583020,0.03259375,0.45498119,0.22929478,3.80781456,2.74112125,2.67487530
-3.16658329,6.76917267,0.03187453,0.45599701,0.21619136,3.76235303,2.71062804,2.84467604
-3.16058029,6.87301108,0.03121527,0.45772083,0.20359641,3.72901061,2.69011768,3.03614914
-3.15457729,7.00903690,0.03062600,0.46021118,0.19165329,3.70907888,2.68040210,3.24962476
-3.14857429,7.17824660,0.03011571,0.46350611,0.18048420,3.70352994,2.68201917,3.48500873
-3.14257129,7.38088633,0.02969255,0.46762208,0.17018865,3.71299695,2.69521630,3.74173794
-3.13656828,7.61641700,0.02936399,0.47255369,0.16084285,3.73776566,2.71994246,4.01874568
-3.13056528,7.88350192,0.02913715,0.47827429,0.15249981,3.77777727,2.75584913,4.31443926
-3.12456228,8.18001834,0.02901903,0.48473750,0.14519036,3.83264254,2.80230029,4.62669197
-3.11855928,8.50309387,0.02901678,0.49187965,0.13892480,3.90166665,2.85839120,4.95285140
-3.11255628,8.84916749,0.02913801,0.49962288,0.13369517,3.98388402,2.92297573,5.28976511
-3.10655328,9.21407437,0.02939093,0.50787900,0.12947797,4.07810176,2.99470137,5.63382462
-3.10055028,9.59315258,0.02978456,0.51655378,0.12623720,4.18295022,3.07205098,5.98102757
-3.09454727,9.98136855,0.03032881,0.52555163,0.12392755,4.29693861,3.15339006,6.32705708
-3.08854427,10.37345756,0.03103446,0.53478036,0.12249760,4.41851351,3.23701802,6.66737688
-3.08254127,10.76407427,0.03191308,0.54415590,0.12189281,4.54611767,3.32122158,6.99733927
-3.07653827,11.14794761,0.03297684,0.55360654,0.12205827,4.67824644,3.40432850,7.31230276
-3.07053527,11.52003382,0.03423817,0.56307667,0.12294097,4.81349926,3.48475954,7.60775509
-3.06453227,11.87566107,0.03570938,0.57252959,0.12449152,4.95062336,3.56107655,7.87943711
-3.05852926,12.21065913,0.03740211,0.58194925,0.12666538,5.08854754,3.63202459,8.12346240
-3.05252626,12.52146792,0.03932672,0.59134077,0.12942327,5.22640382,3.69656645,8.33642757
-3.04652326,12.80521961,0.04149160,0.60072948,0.13273112,5.36353570,3.75390764,8.51550840
-3.04052026,13.05979006,0.04390244,0.61015863,0.13655923,5.49949205,3.80351104,8.65853747
-3.03451726,13.28381679,0.04656140,0.61968556,0.14088101,5.63400687,3.84510007,8.76405948
-3.02851426,13.47668260,0.04946635,0.62937667,0.14567121,5.76696558,3.87865060,8.83136184
-3.02251126,13.63846557,0.05261015,0.63930122,0.15090379,5.89835962,3.90437163,8.86047887
-3.01650825,13.76985830,0.05597993,0.64952436,0.15654964,6.02823191,3.92267602,8.85216960
-3.01050525,13.87206097,0.05955658,0.66009971,0.16257430,6.15661624,3.93414258,8.80787021
-3.00450225,13.94665437,0.06331431,0.67106187,0.16893574,6.28347457,3.93947172,8.72962363
-2.99849925,13.99546041,0.06722051,0.68241941,0.17558253,6.40863600,3.93943690,8.61998986
-2.99249625,14.02039818,0.07123571,0.69414873,0.18245237,6.53174179,3.93483470,8.48194142
-2.98649325,14.02334422,0.07531394,0.70618917,0.18947128,6.65220025,3.92643604,8.31874935
-2.98049025,14.00600509,0.07940323,0.71843987,0.19655341,6.76915502,3.91494136,8.13386499
-2.97448724,13.96980980,0.08344647,0.73075861,0.20360158,6.88146941,3.90094212,7.93080334
-2.96848424,13.91582816,0.08738252,0.74296275,0.21050865,6.98772881,3.88489062,7.71303307
-2.96248124,13.84471959,0.09114757,0.75483257,0.21715948,7.08626183,3.86707966,7.48387795
-2.95647824,13.75671486,0.09467670,0.76611664,0.22343373,7.17517994,3.84763310,7.24643340
-2.95047524,13.65163125,0.09790565,0.77653935,0.22920909,7.25243406,3.82650739,7.00350098
-2.94447224,13.52891942,0.10077261,0.78581012,0.23436499,7.31588565,3.80350386,6.75754235
-2.93846923,13.38773835,0.10322020,0.79363389,0.23878660,7.36338882,3.77829076,6.51065328
-2.93246623,13.22705317,0.10519723,0.79972254,0.24236886,7.39287940,3.75043353,6.26455682
-2.92646323,13.04574920,0.10666048,0.80380657,0.24502044,7.40246625,3.71943133,6.02061425
-2.92046023,12.84275481,0.10757629,0.80564658,0.24666737,7.39052026,3.68475763,5.77985098
-2.91445723,12.61716548,0.10792176,0.80504384,0.24725625,7.35575626,3.64590233,5.54299463
-2.90845423,12.36836135,0.10768581,0.80184975,0.24675672,7.29730358,3.60241318,5.31052161
-2.90245123,12.09611135,0.10686974,0.79597338,0.24516334,7.21476177,3.55393400,5.08270869
-2.89644822,11.80065793,0.10548739,0.78738697,0.24249644,7.10823849,3.50023765,4.85968618
-2.89044522,11.48277785,0.10356499,0.77612912,0.23880218,6.97836777,3.44125218,4.64148946
-2.88444222,11.14381578,0.10114044,0.76230534,0.23415170,6.82630781,3.37707861,4.42810612
-2.87843922,10.78568925,0.09826227,0.74608622,0.22863926,6.65371832,3.30799971,4.21951680
-2.87243622,10.41086516,0.09498827,0.72770305,0.22237971,6.46271871,3.23447928,4.01572790
-2.86643322,10.02230924,0.09138372,0.70744116,0.21550512,6.25582890,3.15715213,3.81679560
-2.86043022,9.62341162,0.08751945,0.68563140,0.20816082,6.03589568,3.07680528,3.62284070
-2.85442721,9.21789230,0.08346973,0.66263984,0.20050108,5.80600764,2.99435138,3.43405472
-2.84842421,8.80969137,0.07931003,0.63885637,0.19268435,5.56940249,2.91079560,3.25069795
-2.84242121,8.40284934,0.07511482,0.61468244,0.18486852,5.32937041,2.82719774,3.07309047
-2.83641821,8.00138288,0.07095550,0.59051857,0.17720617,5.08915744,2.74463102,2.90159764
-2.83041521,7.60916162,0.06689838,0.56675198,0.16984001,4.85187230,2.66413971,2.73661143
-2.82441221,7.22979092,0.06300302,0.54374481,0.16289875,4.62040024,2.58669737,2.57852917
-2.81840920,6.86650533,0.05932075,0.52182338,0.15649347,4.39732669,2.51316752,2.42773114
-2.81240620,6.52207672,0.05589362,0.50126888,0.15071460,4.18487315,2.44426855,2.28455857
-2.80640320,6.19874019,0.05275360,0.48230961,0.14562961,3.98484730,2.38054430,2.14929302
-2.80040020,5.89814005,0.04992225,0.46511532,0.14128149,3.79860842,2.32234172,2.02213852
-2.79439720,5.62129753,0.04741070,0.44979350,0.13768809,3.62704896,2.26979644,1.90320698
-2.78839420,5.36860049,0.04521999,0.43638792,0.13484222,3.47059208,2.22282700,1.79250770
-2.78239120,5.13981509,0.04334170,0.42487931,0.13271262,3.32920493,2.18113798,1.68994132
-2.77638819,4.93411815,0.04175892,0.41518822,0.13124565,3.20242628,2.14423182,1.59529834
-2.77038519,4.75014849,0.04044739,0.40717974,0.13036767,3.08940723,2.11142897,1.50826221
-2.76438219,4.58607474,0.03937683,0.40067005,0.12998807,2.98896293,2.08189537,1.42841677
-2.75837919,4.43967655,0.03851237,0.39543443,0.13000271,2.89963306,2.05467612,1.35525756
-2.75237619,4.30843596,0.03781607,0.39121636,0.13029776,2.81974862,2.02873387,1.28820657
-2.74637319,4.18963517,0.03724838,0.38773751,0.13075376,2.74750230,2.00299022,1.22662962
-2.74037019,4.08045693,0.03676959,0.38470800,0.13124969,2.68101987,1.97636836,1.16985568
-2.73436718,3.97808382,0.03634115,0.38183682,0.13166705,2.61842994,1.94783507,1.11719727
-2.72836418,3.87979291,0.03592690,0.37884178,0.13189365,2.55792970,1.91644029,1.06797105
-2.72236118,3.78304243,0.03549399,0.37545879,0.13182711,2.49784431,1.88135264,1.02151787
-2.71635818,3.68554773,0.03501379,0.37145011,0.13137788,2.43667847,1.84188945,0.97722139
-2.71035518,3.58534428,0.03446244,0.36661132,0.13047168,2.37315829,1.79754015,0.93452455
-2.70435218,3.48083607,0.03382123,0.36077676,0.12905139,2.30626298,1.74798228,0.89294351
-2.69834917,3.37082839,0.03307681,0.35382342,0.12707822,2.23524547,1.69308968,0.85207837
-2.69234617,3.25454499,0.03222111,0.34567309,0.12453220,2.15964224,1.63293288,0.81162062
-2.68634317,3.13162977,0.03125122,0.33629285,0.12141207,2.07927263,1.56777201,0.77135706
-2.68034017,3.00213423,0.03016892,0.32569402,0.11773443,1.99422867,1.49804300,0.73117040
-2.67433717,2.86649231,0.02898028,0.31392963,0.11353248,1.90485642,1.42433793,0.69103666
-2.66833417,2.72548453,0.02769502,0.30109062,0.10885413,1.81173045,1.34738091,0.65101974
-2.66233117,2.58019380,0.02632587,0.28730110,0.10375984,1.71562306,1.26800069,0.61126375
-2.65632816,2.43195554,0.02488787,0.27271275,0.09832017,1.61746989,1.18710145,0.57198341
-2.65032516,2.28230436,0.02339767,0.25749877,0.09261316,1.51833375,1.10563318,0.53345335
-2.64432216,2.13291994,0.02187286,0.24184767,0.08672168,1.41936813,1.02456288,0.49599667
-2.63831916,1.98557425,0.02033130,0.22595698,0.08073087,1.32178192,0.94484777,0.45997347
-2.63231616,1.84208176,0.01879059,0.21002735,0.07472576,1.22680646,0.86741136,0.42576966
-2.62631316,1.70425442,0.01726753,0.19425698,0.06878907,1.13566584,0.79312301,0.39378657
-2.62031016,1.57386209,0.01577772,0.17883681,0.06299944,1.04955105,0.72278159,0.36443151
-2.61430715,1.45259927,0.01433522,0.16394636,0.05742992,0.96959836,0.65710315,0.33810950
-2.60830415,1.34205793,0.01295234,0.14975039,0.05214685,0.89687178,0.59671268,0.31521618
-2.60230115,1.24370649,0.01163944,0.13639643,0.04720919,0.83234952,0.54213965,0.29613181
