energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.37518759,2.51856263,0.35262338,0.11283129,0.00919600,0.10753449,0.04069176,1.19259524,0.84140699,1.31426017
-0.36918459,2.48915245,0.35310142,0.11359414,0.00903894,0.10585137,0.04086338,1.16728097,0.83021295,1.30302590
-0.36318159,2.46824449,0.35499562,0.11467188,0.00891574,0.10455065,0.04115884,1.14495970,0.82199830,1.29687246
-0.35717859,2.45618808,0.35839665,0.11607138,0.00882577,0.10364617,0.04158797,1.12586613,0.81685556,1.29596202
-0.35117559,2.45314947,0.36336430,0.11779380,0.00876775,0.10314468,0.04215843,1.11013687,0.81482394,1.30036645
-0.34517259,2.45909924,0.36992083,0.11983384,0.00873981,0.10304534,0.04287525,1.09781107,0.81588394,1.31005672
-0.33916958,2.47380541,0.37804554,0.12217922,0.00873947,0.10333942,0.04374039,1.08883417,0.81995370,1.32489500
-0.33316658,2.49683280,0.38767089,0.12481031,0.00876380,0.10401013,0.04475245,1.08306450,0.82688742,1.34463022
-0.32716358,2.52754867,0.39868048,0.12770006,0.00880942,0.10503276,0.04590647,1.08028231,0.83647589,1.36889735
-0.32116058,2.56513494,0.41090892,0.13081415,0.00887261,0.10637497,0.04719387,1.08020076,0.84844930,1.39722081
-0.31515758,2.60860648,0.42414391,0.13411141,0.00894945,0.10799731,0.04860250,1.08247840,0.86248224,1.42902208
-0.30915458,2.65683526,0.43813033,0.13754458,0.00903589,0.10985400,0.05011681,1.08673264,0.87820086,1.46363141
-0.30315158,2.70857978,0.45257641,0.14106119,0.00912786,0.11189380,0.05171821,1.09255374,0.89519183,1.50030362
-0.29714857,2.76251877,0.46716170,0.14460484,0.00922140,0.11406122,0.05338548,1.09951895,0.91301303,1.53823724
-0.29114557,2.81728838,0.48154657,0.14811652,0.00931274,0.11629771,0.05509536,1.10720631,0.93120543,1.57659681
-0.28514257,2.87152174,0.49538285,0.15153625,0.00939846,0.11854311,0.05682316,1.11520784,0.94930594,1.61453731
-0.27913957,2.92388950,0.50832528,0.15480470,0.00947548,0.12073713,0.05854348,1.12314179,0.96686059,1.65123000
-0.27313657,2.97314015,0.52004321,0.15786495,0.00954125,0.12282086,0.06023099,1.13066370,0.98343783,1.68588880
-0.26713357,3.01813871,0.53023211,0.16066424,0.00959373,0.12473831,0.06186118,1.13747600,0.99864128,1.71779605
-0.26113057,3.05790242,0.53862429,0.16315560,0.00963146,0.12643788,0.06341116,1.14333605,1.01212166,1.74632677
-0.25512756,3.09163211,0.54499861,0.16529938,0.00965363,0.12787378,0.06486031,1.14806229,1.02358740,1.77097039
-0.24912456,3.11873796,0.54918849,0.16706461,0.00966003,0.12900725,0.06619102,1.15153858,1.03281359,1.79134901
-0.24312156,3.13885877,0.55108804,0.16843005,0.00965109,0.12980762,0.06738920,1.15371633,1.03964905,1.80723136
-0.23711856,3.15187362,0.55065603,0.16938494,0.00962782,0.13025314,0.06844473,1.15461465,1.04402112,1.81854199
-0.23111556,3.15790559,0.54791751,0.16992948,0.00959178,0.13033156,0.06935175,1.15431819,1.04593823,1.82536494
-0.22511256,3.15731696,0.54296300,0.17007480,0.00954503,0.13004044,0.07010888,1.15297289,1.04548998,1.82794183
-0.21910955,3.15069619,0.53594542,0.16984267,0.00949003,0.12938711,0.07071915,1.15077952,1.04284481,1.82666428
-0.21310655,3.13883665,0.52707474,0.16926479,0.00942959,0.12838842,0.07118988,1.14798537,1.03824534,1.82206085
-0.20710355,3.12270810,0.51661079,0.16838167,0.00936673,0.12707010,0.07153235,1.14487403,1.03200145,1.81477889
-0.20110055,3.10342169,0.50485437,0.16724127,0.00930460,0.12546597,0.07176139,1.14175377,1.02448132,1.80556194
-0.19509755,3.08218978,0.49213715,0.16589737,0.00924634,0.12361685,0.07189477,1.13894481,1.01610078,1.79522356
-0.18909455,3.06028218,0.47881081,0.16440766,0.00919501,0.12156928,0.07195255,1.13676585,1.00731113,1.78461847
-0.18309155,3.03898031,0.46523577,0.16283178,0.00915346,0.11937417,0.07195633,1.13552052,0.99858585,1.77461212
-0.17708854,3.01953124,0.45176998,0.16122934,0.00912421,0.11708527,0.07192848,1.13548421,0.99040661,1.76604996
-0.17108554,3.00310338,0.43875826,0.15965794,0.00910936,0.11475773,0.07189133,1.13689181,0.98324894,1.75972736
-0.16508254,2.99074556,0.42652246,0.15817133,0.00911055,0.11244660,0.07186642,1.13992701,0.97756801,1.75636158
-0.15907954,2.98335124,0.41535285,0.15681785,0.00912881,0.11020548,0.07187375,1.14471372,0.97378491,1.75656680
-0.15307654,2.98162920,0.40550087,0.15563905,0.00916460,0.10808529,0.07193118,1.15130984,0.97227393,1.76083312
-0.14707354,2.98608200,0.39717365,0.15466876,0.00921772,0.10613322,0.07205388,1.15970408,0.97335115,1.76951035
-0.14107054,2.99699296,0.39053014,0.15393246,0.00928734,0.10439186,0.07225391,1.16981567,0.97726482,1.78279736
-0.13506753,3.01442213,0.38567908,0.15344708,0.00937200,0.10289862,0.07253999,1.18149746,0.98418777,1.80073706
-0.12906453,3.03821133,0.38267864,0.15322120,0.00946965,0.10168525,0.07291734,1.19454187,0.99421218,1.82321756
-0.12306153,3.06799791,0.38153776,0.15325562,0.00957771,0.10077775,0.07338771,1.20868988,1.00734692,1.84997894
-0.11705853,3.10323634,0.38221893,0.15354426,0.00969318,0.10019627,0.07394953,1.22364235,1.02351758,1.88062569
-0.11105553,3.14322670,0.38464214,0.15407531,0.00981269,0.09995538,0.07459820,1.23907325,1.04256911,1.91464394
-0.10505253,3.18714841,0.38869002,0.15483266,0.00993264,0.10006431,0.07532647,1.25464418,1.06427123,1.95142275
-0.09904952,3.23409768,0.39421359,0.15579731,0.01004932,0.10052734,0.07612491,1.27001934,1.08832616,1.99027858
-0.09304652,3.28312673,0.40103859,0.15694895,0.01015904,0.10134424,0.07698244,1.28488032,1.11437856,2.03048163
-0.08704352,3.33328287,0.40897198,0.15826735,0.01025821,0.10251068,0.07788687,1.29893980,1.14202728,2.07128306
-0.08104052,3.38364571,0.41780843,0.15973367,0.01034352,0.10401864,0.07882549,1.31195358,1.17083836,2.11194175
-0.07503752,3.43336056,0.42733656,0.16133151,0.01041204,0.10585669,0.07978557,1.32373026,1.20035885,2.15174943
-0.06903452,3.48166665,0.43734464,0.16304767,0.01046126,0.10801024,0.08075486,1.33413806,1.23013094,2.19005325
-0.06303152,3.52791897,0.44762575,0.16487252,0.01048927,0.11046167,0.08172201,1.34310859,1.25970557,2.22627463
-0.05702851,3.57160279,0.45798210,0.16680014,0.01049472,0.11319037,0.08267686,1.35063728,1.28865530,2.25992387
-0.05102551,3.61234062,0.46822853,0.16882791,0.01047694,0.11617265,0.08361069,1.35678056,1.31658567,2.29060999
-0.04502251,3.64989139,0.47819516,0.17095590,0.01043593,0.11938167,0.08451631,1.36165015,1.34314467,2.31804542
-0.03901951,3.68414249,0.48772916,0.17318587,0.01037235,0.12278728,0.08538807,1.36540455,1.36803012,2.34204577
-0.03301651,3.71509538,0.49669569,0.17552009,0.01028748,0.12635588,0.08622175,1.36823866,1.39099448,2.36252491
-0.02701351,3.74284586,0.50497813,0.17795990,0.01018322,0.13005035,0.08701436,1.37037179,1.41184725,2.37948585
-0.02101051,3.76756064,0.51247769,0.18050434,0.01006196,0.13383004,0.08776388,1.37203503,1.43045485,2.39300826
-0.01500750,3.78945154,0.51911252,0.18314863,0.00992657,0.13765090,0.08846892,1.37345853,1.44673820,2.40323349
-0.00900450,3.80874922,0.52481649,0.18588290,0.00978022,0.14146580,0.08912835,1.37485949,1.46066827,2.41034810
-0.00300150,3.82567790,0.52953777,0.18869105,0.00962634,0.14522494,0.08974091,1.37643143,1.47226002,2.41456711
0.00300150,3.84043285,0.53323736,0.19154993,0.00946846,0.14887657,0.09030488,1.37833533,1.48156519,2.41611775
0.00900450,3.85316174,0.53588765,0.19442887,0.00931014,0.15236780,0.09081771,1.38069297,1.48866438,2.41522494
0.01500750,3.86395108,0.53747122,0.19728962,0.00915484,0.15564563,0.09127579,1.38358282,1.49365909,2.41209917
0.02101051,3.87281845,0.53797980,0.20008669,0.00900579,0.15865815,0.09167427,1.38703848,1.49666399,2.40692748
0.02701351,3.87971080,0.53741357,0.20276817,0.00886598,0.16135585,0.09200695,1.39104976,1.49780012,2.39986787
0.03301651,3.88450889,0.53578081,0.20527698,0.00873798,0.16369291,0.09226632,1.39556605,1.49718921,2.39104749
0.03901951,3.88703742,0.53309775,0.20755238,0.00862397,0.16562868,0.09244367,1.40050182,1.49494945,2.38056426
0.04502251,3.88708016,0.52938879,0.20953197,0.00852567,0.16712899,0.09252936,1.40574368,1.49119287,2.36849196
0.05102551,3.88439904,0.52468683,0.21115375,0.00844432,0.16816740,0.09251314,1.41115869,1.48602448,2.35488797
0.05702851,3.87875603,0.51903385,0.21235845,0.00838070,0.16872635,0.09238457,1.41660324,1.47954290,2.33980317
0.06303152,3.86993637,0.51248145,0.21309182,0.00833512,0.16879804,0.09213354,1.42193211,1.47184247,2.32329315
0.06903452,3.85777187,0.50509139,0.21330687,0.00830755,0.16838515,0.09175076,1.42700711,1.46301662,2.30542989
0.07503752,3.84216287,0.49693608,0.21296598,0.00829759,0.16750122,0.09122839,1.43170500,1.45316196,2.28631305
0.08104052,3.82309755,0.48809878,0.21204269,0.00830462,0.16617080,0.09056053,1.43592423,1.44238303,2.26608008
0.08704352,3.80066759,0.47867372,0.21052319,0.00832785,0.16442924,0.08974377,1.43959026,1.43079701,2.24491439
0.09304652,3.77507942,0.46876586,0.20840738,0.00836643,0.16232221,0.08877762,1.44265939,1.41853829,2.22305117
0.09904952,3.74666033,0.45849036,0.20570942,0.00841957,0.15990493,0.08766495,1.44512094,1.40576231,2.20078018
0.10505253,3.71585922,0.44797183,0.20245793,0.00848661,0.15724107,0.08641218,1.44699789,1.39264850,2.17844560
0.11105553,3.68324201,0.43734323,0.19869554,0.00856710,0.15440150,0.08502949,1.44834608,1.37940201,2.15644264
0.11705853,3.64948183,0.42674456,0.19447803,0.00866092,0.15146269,0.08353086,1.44925207,1.36625403,2.13521112
0.12306153,3.61534453,0.41632125,0.18987306,0.00876831,0.14850510,0.08193391,1.44983003,1.35346059,2.11522634
0.12906453,3.58166996,0.40622243,0.18495843,0.00888993,0.14561126,0.08025974,1.45021765,1.34129980,2.09698746
0.13506753,3.54934989,0.39659895,0.17982004,0.00902687,0.14286392,0.07853250,1.45057157,1.33006744,2.08100397
0.14107054,3.51930315,0.38760125,0.17454961,0.00918063,0.14034401,0.07677896,1.45106213,1.32007117,2.06778070
0.14707354,3.49244896,0.37937714,0.16924218,0.00935313,0.13812868,0.07502789,1.45186797,1.31162328,2.05780191
0.15307654,3.46967906,0.37206938,0.16399349,0.00954662,0.13628934,0.07330941,1.45317028,1.30503227,2.05151498
0.15907954,3.45182958,0.36581318,0.15889743,0.00976358,0.13488975,0.07165423,1.45514686,1.30059352,2.04931416
0.16508254,3.43965309,0.36073359,0.15404347,0.01000667,0.13398427,0.07009283,1.45796605,1.29857916,2.05152496
0.17108554,3.43379173,0.35694278,0.14951420,0.01027851,0.13361619,0.06865466,1.46178041,1.29922762,2.05838950
0.17708854,3.43475195,0.35453718,0.14538315,0.01058161,0.13381631,0.06736726,1.46672023,1.30273310,2.07005333
0.18309155,3.44288142,0.35359467,0.14171280,0.01091816,0.13460166,0.06625543,1.47288695,1.30923527,2.08655400
0.18909455,3.45834886,0.35417167,0.13855293,0.01128985,0.13597461,0.06534043,1.48034640,1.31880979,2.10781190
0.19509755,3.48112733,0.35630038,0.13593924,0.01169773,0.13792212,0.06463923,1.48912221,1.33145981,2.13362361
0.20110055,3.51098172,0.35998618,0.13389245,0.01214203,0.14041551,0.06416386,1.49918945,1.34710908,2.16365814
0.20710355,3.54746102,0.36520527,0.13241776,0.01262197,0.14341042,0.06392081,1.51046888,1.36559695,2.19745646
0.21310655,3.58989617,0.37190284,0.13150468,0.01313572,0.14684738,0.06391065,1.52282216,1.38667574,2.23443449
0.21910955,3.63740398,0.37999176,0.13112735,0.01368022,0.15065261,0.06412770,1.53604850,1.41001082,2.27389000
0.22511256,3.68889778,0.38935209,0.13124527,0.01425116,0.15473944,0.06455995,1.54988304,1.43518358,2.31501332
0.23111556,3.74310494,0.39983135,0.13180442,0.01484299,0.15901001,0.06518912,1.56399759,1.46169767,2.35690219
0.23711856,3.79859175,0.41124599,0.13273879,0.01544892,0.16335755,0.06599095,1.57800397,1.48898841,2.39858048
0.24312156,3.85379519,0.42338381,0.13397225,0.01606106,0.16766889,0.06693563,1.59146023,1.51643531,2.43902066
0.24912456,3.90706131,0.43600760,0.13542076,0.01667052,0.17182741,0.06798855,1.60387995,1.54337763,2.47716945
0.25512756,3.95668939,0.44885994,0.13699479,0.01726764,0.17571612,0.06911107,1.61474458,1.56913241,2.51197616
0.26113057,4.00098061,0.46166896,0.13860195,0.01784223,0.17922102,0.07026164,1.62351845,1.59301446,2.54242283
0.26713357,4.03828978,0.47415508,0.14014968,0.01838383,0.18223438,0.07139689,1.62966630,1.61435773,2.56755515
0.27313657,4.06707821,0.48603845,0.14154803,0.01888204,0.18465796,0.07247296,1.63267237,1.63253705,2.58651313
0.27913957,4.08596570,0.49704679,0.14271228,0.01932683,0.18640608,0.07344678,1.63206055,1.64698953,2.59856013
0.28514257,4.09377941,0.50692330,0.14356542,0.01970888,0.18740827,0.07427739,1.62741451,1.65723448,2.60310925
0.29114557,4.08959745,0.51543447,0.14404037,0.02001986,0.18761150,0.07492725,1.61839687,1.66289112,2.59974554
0.29714857,4.07278500,0.52237715,0.14408187,0.02025274,0.18698190,0.07536338,1.60476637,1.66369300,2.58824335
0.30315158,4.04302128,0.52758482,0.14364790,0.02040202,0.18550576,0.07555834,1.58639213,1.65949861,2.56857745
0.30915458,4.00031571,0.53093258,0.14271066,0.02046394,0.18318992,0.07549107,1.56326405,1.65029741,2.54092764
0.31515758,3.94501238,0.53234065,0.14125710,0.02043657,0.18006145,0.07514747,1.53549879,1.63621097,2.50567620
0.32116058,3.87778239,0.53177627,0.13928880,0.02031991,0.17616663,0.07452063,1.50334077,1.61748920,2.46339827
0.32716358,3.79960410,0.52925381,0.13682150,0.02011584,0.17156926,0.07361094,1.46715807,1.59450163,2.41484541
0.33316658,3.71173216,0.52483316,0.13388401,0.01982810,0.16634847,0.07242578,1.42743322,1.56772421,2.36092282
0.33916958,3.61565655,0.51861643,0.13051678,0.01946208,0.16059603,0.07097906,1.38474923,1.53772218,2.30266141
0.34517259,3.51305338,0.51074330,0.12677011,0.01902463,0.15441326,0.06929048,1.33977158,1.50512991,2.24118556
0.35117559,3.40572982,0.50138505,0.12270207,0.01852386,0.14790785,0.06738462,1.29322678,1.47062856,2.17767820
0.35717859,3.29556545,0.49073775,0.11837628,0.01796879,0.14119047,0.06528992,1.24587864,1.43492257,2.11334453
0.36318159,3.18445271,0.47901503,0.11385958,0.01736908,0.13437157,0.06303753,1.19850330,1.39871631,2.04937588
0.36918459,3.07423902,0.46644055,0.10921980,0.01673475,0.12755832,0.06066021,1.15186417,1.36269155,1.98691542
0.37518759,2.96667303,0.45324087,0.10452359,0.01607579,0.12085180,0.05819120,1.10668788,1.32748712,1.92702663
0.38119060,2.86335700,0.43963874,0.09983449,0.01540200,0.11434474,0.05566323,1.06364232,1.29368128,1.87066621
0.38719360,2.76570729,0.42584734,0.09521128,0.01472264,0.10811955,0.05310760,1.02331766,1.26177760,1.81866192
0.39319660,2.67492394,0.41206555,0.09070665,0.01404630,0.10224696,0.05055353,0.98621116,1.23219470,1.77169618
0.39919960,2.59197035,0.39847438,0.08636623,0.01338071,0.09678519,0.04802754,0.95271607,1.20526007,1.73029583
0.40520260,2.51756314,0.38523473,0.08222798,0.01273266,0.09177951,0.04555317,0.92311521,1.18120804,1.69482793
0.41120560,2.45217187,0.37248627,0.07832197,0.01210792,0.08726238,0.04315079,0.89757902,1.16018142,1.66550138
0.41720860,2.39602796,0.36034756,0.07467049,0.01151125,0.08325396,0.04083761,0.87616796,1.14223673,1.64237397
0.42321161,2.34914153,0.34891696,0.07128841,0.01094641,0.07976291,0.03862792,0.85883904,1.12735210,1.62536392
0.42921461,2.31132477,0.33827447,0.06818387,0.01041627,0.07678757,0.03653329,0.84545559,1.11543745,1.61426521
0.43521761,2.28222005,0.32848390,0.06535910,0.00992284,0.07431720,0.03456300,0.83579992,1.10634606,1.60876556
0.44122061,2.26133105,0.31959537,0.06281135,0.00946744,0.07233343,0.03272448,0.82958782,1.09988683,1.60846603
0.44722361,2.24805508,0.31164785,0.06053396,0.00905077,0.07081165,0.03102370,0.82648417,1.09583653,1.61290122
0.45322661,2.24171490,0.30467140,0.05851731,0.00867303,0.06972246,0.02946562,0.82611893,1.09395139,1.62155908
0.45922961,2.24158854,0.29868911,0.05674980,0.00833403,0.06903298,0.02805458,0.82810242,1.09397748,1.63389942
0.46523262,2.24693572,0.29371849,0.05521869,0.00803328,0.06870802,0.02679454,0.83203962,1.09565950,1.64937041
0.47123562,2.25702019,0.28977230,0.05391081,0.00777005,0.06871117,0.02568934,0.83754251,1.09874769,1.66742255
0.47723862,2.27112707,0.28685875,0.05281309,0.00754341,0.06900564,0.02474278,0.84424032,1.10300275,1.68751976
0.48324162,2.28857511,0.28498112,0.05191294,0.00735229,0.06955497,0.02395866,0.85178722,1.10819876,1.70914736
0.48924462,2.30872391,0.28413700,0.05119840,0.00719544,0.07032362,0.02334066,0.85986746,1.11412435,1.73181721
0.49524762,2.33097647,0.28431704,0.05065823,0.00707149,0.07127730,0.02289224,0.86819799,1.12058225,1.75507006
0.50125063,2.35477779,0.28550361,0.05028172,0.00697884,0.07238331,0.02261634,0.87652875,1.12738774,1.77847560
0.50725363,2.37961041,0.28766931,0.05005852,0.00691571,0.07361066,0.02251514,0.88464103,1.13436629,1.80163092
0.51325663,2.40498797,0.29077573,0.04997835,0.00688008,0.07493021,0.02258975,0.89234427,1.14135092,1.82415777
0.51925963,2.43044788,0.29477244,0.05003062,0.00686965,0.07631470,0.02283986,0.89947195,1.14817974,1.84569951
0.52526263,2.45554433,0.29959638,0.05020414,0.00688184,0.07773878,0.02326346,0.90587694,1.15469411,1.86591845
0.53126563,2.47984270,0.30517191,0.05048689,0.00691376,0.07917908,0.02385652,0.91142713,1.16073771,1.88449406
0.53726863,2.50291620,0.31141134,0.05086574,0.00696224,0.08061424,0.02461277,0.91600154,1.16615693,1.90112282
0.54327164,2.52434557,0.31821624,0.05132647,0.00702387,0.08202499,0.02552351,0.91948761,1.17080259,1.91551994
0.54927464,2.54372226,0.32547932,0.05185376,0.00709498,0.08339430,0.02657754,0.92177985,1.17453328,1.92742327
0.55527764,2.56065526,0.33308686,0.05243141,0.00717177,0.08470757,0.02776105,0.92278008,1.17722001,1.93659942
0.56128064,2.57478130,0.34092174,0.05304265,0.00725038,0.08595281,0.02905776,0.92239937,1.17875208,1.94285192
0.56728364,2.58577824,0.34886669,0.05367061,0.00732691,0.08712088,0.03044898,0.92056149,1.17904396,1.94603108
0.57328664,2.59338061,0.35680786,0.05429890,0.00739765,0.08820579,0.03191390,0.91720777,1.17804254,1.94604484
0.57928964,2.59739651,0.36463834,0.05491216,0.00745905,0.08920496,0.03342988,0.91230284,1.17573447,1.94287022
0.58529265,2.59772467,0.37226154,0.05549683,0.00750793,0.09011941,0.03497279,0.90584103,1.17215300,1.93656416
0.59129565,2.59437047,0.37959429,0.05604172,0.00754153,0.09095401,0.03651752,0.89785270,1.16738371,1.92727325
0.59729865,2.58745951,0.38656935,0.05653863,0.00755763,0.09171757,0.03803843,0.88841003,1.16156874,1.91524117
0.60330165,2.57724772,0.39313742,0.05698288,0.00755460,0.09242289,0.03950994,0.87763178,1.15490894,1.90081320
0.60930465,2.56412678,0.39926828,0.05737365,0.00753147,0.09308663,0.04090706,0.86568644,1.14766372,1.88443711
0.61530765,2.54862411,0.40495124,0.05771421,0.00748795,0.09372912,0.04220596,0.85279338,1.14014822,1.86665977
0.62131066,2.53139680,0.41019460,0.05801191,0.00742445,0.09437393,0.04338458,0.83922171,1.13272778,1.84811925
0.62731366,2.51321924,0.41502445,0.05827801,0.00734207,0.09504733,0.04442313,0.82528665,1.12580970,1.82953228
0.63331666,2.49496455,0.41948252,0.05852729,0.00724252,0.09577756,0.04530460,0.81134339,1.11983250,1.81167729
0.63931966,2.47758023,0.42362342,0.05877746,0.00712808,0.09659392,0.04601516,0.79777860,1.11525304,1.79537336
0.64532266,2.46205887,0.42751129,0.05904844,0.00700150,0.09752574,0.04654455,0.78499976,1.11253189,1.78145580
0.65132566,2.44940484,0.43121594,0.05936144,0.00686588,0.09860119,0.04688629,0.77342279,1.11211758,1.77074918
0.65732866,2.44059844,0.43480881,0.05973800,0.00672459,0.09984606,0.04703785,0.76345849,1.11443030,1.76403896
0.66333167,2.43655892,0.43835874,0.06019894,0.00658107,0.10128239,0.04700069,0.75549824,1.11984586,1.76204269
0.66933467,2.43810805,0.44192793,0.06076338,0.00643875,0.10292727,0.04678019,0.74989985,1.12868044,1.76538229
0.67533767,2.44593574,0.44556806,0.06144767,0.00630092,0.10479150,0.04638543,0.74697388,1.14117693,1.77455836
0.68134067,2.46056953,0.44931694,0.06226460,0.00617059,0.10687860,0.04582897,0.74697131,1.15749337,1.78992799
0.68734367,2.48234913,0.45319572,0.06322255,0.00605038,0.10918382,0.04512639,0.75007303,1.17769415,1.81168689
0.69334667,2.51140753,0.45720685,0.06432504,0.00594246,0.11169356,0.04429591,0.75638157,1.20174419,1.83985698
0.69934967,2.54765942,0.46133283,0.06557027,0.00584848,0.11438495,0.04335783,0.76591559,1.22950649,1.87427988
0.70535268,2.59079772,0.46553601,0.06695101,0.00576949,0.11722594,0.04233405,0.77860719,1.26074314,1.91461693
0.71135568,2.64029838,0.46975919,0.06845469,0.00570597,0.12017560,0.04124747,0.79430230,1.29511974,1.96035570
0.71735868,2.69543347,0.47392728,0.07006370,0.00565782,0.12318493,0.04012149,0.81276407,1.33221310,2.01082291
0.72336168,2.75529191,0.47794982,0.07175589,0.00562437,0.12619802,0.03897951,0.83367903,1.37152176,2.06520327
0.72936468,2.81880716,0.48172434,0.07350530,0.00560448,0.12915349,0.03784450,0.85666583,1.41247902,2.12256338
0.73536768,2.88479050,0.48514042,0.07528293,0.00559655,0.13198635,0.03673864,0.88128604,1.45446780,2.18187985
0.74137069,2.95196860,0.48808422,0.07705775,0.00559866,0.13463002,0.03568304,0.90705666,1.49683687,2.24207023
0.74737369,3.01902362,0.49044345,0.07879766,0.00560863,0.13701846,0.03469751,0.93346370,1.53891748,2.30202561
0.75337669,3.08463419,0.49211234,0.08047054,0.00562414,0.13908852,0.03380052,0.95997631,1.58004010,2.36064326
0.75937969,3.14751542,0.49299661,0.08204522,0.00564282,0.14078205,0.03300908,0.98606084,1.61955025,2.41685811
0.76538269,3.20645623,0.49301797,0.08349241,0.00566232,0.14204803,0.03233885,1.01119448,1.65682316,2.46967158
0.77138569,3.26035268,0.49211818,0.08478552,0.00568046,0.14284438,0.03180414,1.03487769,1.69127657,2.51817680
0.77738869,3.30823573,0.49026226,0.08590128,0.00569523,0.14313948,0.03141804,1.05664542,1.72238139,2.56157904
0.78339170,3.34929281,0.48744082,0.08682037,0.00570490,0.14291329,0.03119254,1.07607649,1.74967003,2.59921101
0.78939470,3.38288237,0.48367130,0.08752763,0.00570802,0.14215806,0.03113859,1.09280113,1.77274219,2.63054243
0.79539770,3.40854137,0.47899818,0.08801234,0.00570349,0.14087853,0.03126614,1.10650650,1.79126836,2.65518401
0.80140070,3.42598578,0.47349194,0.08826820,0.00569055,0.13909171,0.03158415,1.11694028,1.80499101,2.67288607
0.80740370,3.43510470,0.46724702,0.08829318,0.00566873,0.13682621,0.03210052,1.12391235,1.81372389,2.68353229
0.81340670,3.43594882,0.46037880,0.08808926,0.00563791,0.13412113,0.03282190,1.12729478,1.81734976,2.68712956
0.81940970,3.42871432,0.45301965,0.08766207,0.00559821,0.13102469,0.03375351,1.12702033,1.81581687,2.68379464
0.82541271,3.41372333,0.44531436,0.08702045,0.00555000,0.12759245,0.03489879,1.12307973,1.80913473,2.67373881
0.83141571,3.39140224,0.43741511,0.08617594,0.00549383,0.12388555,0.03625912,1.11551800,1.79736939,2.65725150
0.83741871,3.36225902,0.42947617,0.08514228,0.00543039,0.11996864,0.03783332,1.10443005,1.78063875,2.63468379
0.84342171,3.32686060,0.42164858,0.08393491,0.00536046,0.11590796,0.03961734,1.08995580,1.75910788,2.60643276
0.84942471,3.28581143,0.41407504,0.08257048,0.00528488,0.11176939,0.04160376,1.07227503,1.73298473,2.57292719
0.85542771,3.23973377,0.40688519,0.08106640,0.00520450,0.10761669,0.04378148,1.05160210,1.70251615,2.53461516
0.86143072,3.18925032,0.40019147,0.07944042,0.00512016,0.10350991,0.04613536,1.02818063,1.66798428,2.49195382
0.86743372,3.13496954,0.39408560,0.07771035,0.00503264,0.09950402,0.04864605,1.00227827,1.62970312,2.44540123
0.87343672,3.07747367,0.38863598,0.07589369,0.00494268,0.09564786,0.05128987,0.97418149,1.58801515,2.39541029
0.87943972,3.01730950,0.38388584,0.07400743,0.00485094,0.09198328,0.05403886,0.94419056,1.54328789,2.34242434
0.88544272,2.95498159,0.37985235,0.07206783,0.00475801,0.08854465,0.05686099,0.91261458,1.49591013,2.28687414
0.89144572,2.89094779,0.37652660,0.07009027,0.00466441,0.08535855,0.05972053,0.87976673,1.44628774,2.22917587
0.89744872,2.82561667,0.37387436,0.06808911,0.00457057,0.08244376,0.06257858,0.84595955,1.39483896,2.16972958
0.90345173,2.75934666,0.37183776,0.06607761,0.00447687,0.07981148,0.06539383,0.81150050,1.34198914,2.10891802
0.90945473,2.69244666,0.37033760,0.06406784,0.00438360,0.07746572,0.06812334,0.77668778,1.28816501,2.04710537
0.91545773,2.62517780,0.36927629,0.06207064,0.00429101,0.07540384,0.07072357,0.74180635,1.23378860,1.98463592
0.92146073,2.55775649,0.36854137,0.06009559,0.00419930,0.07361732,0.07315147,0.70712454,1.17927099,1.92183263
0.92746373,2.49035843,0.36800943,0.05815105,0.00410862,0.07209255,0.07536561,0.67289102,1.12500620,1.85899564
0.93346673,2.42312377,0.36755035,0.05624416,0.00401908,0.07081177,0.07732733,0.63933246,1.07136544,1.79640097
0.93946973,2.35616330,0.36703179,0.05438094,0.00393077,0.06975408,0.07900192,0.60665186,1.01869209,1.73429960
0.94547274,2.28956566,0.36632366,0.05256641,0.00384376,0.06889647,0.08035972,0.57502767,0.96729758,1.67291720
0.95147574,2.22340559,0.36530275,0.05080472,0.00375812,0.06821492,0.08137706,0.54461357,0.91745844,1.61245477
0.95747874,2.15775296,0.36385706,0.04909936,0.00367391,0.06768544,0.08203716,0.51553921,0.86941474,1.55309029
0.96348174,2.09268247,0.36188997,0.04745335,0.00359123,0.06728521,0.08233079,0.48791147,0.82336981,1.49498152
0.96948474,2.02828370,0.35932398,0.04586948,0.00351021,0.06699353,0.08225672,0.46181651,0.77949147,1.43826995
0.97548774,1.96467099,0.35610406,0.04435056,0.00343105,0.06679283,0.08182202,0.43732219,0.73791437,1.38308565
0.98149075,1.90199287,0.35220031,0.04289967,0.00335403,0.06666947,0.08104206,0.41448088,0.69874357,1.32955301
0.98749375,1.84044039,0.34761002,0.04152034,0.00327951,0.06661446,0.07994031,0.39333237,0.66205878,1.27779671
0.99349675,1.78025381,0.34235891,0.04021676,0.00320799,0.06662402,0.07854793,0.37390675,0.62791922,1.22794784
0.99949975,1.72172718,0.33650158,0.03899388,0.00314006,0.06669990,0.07690309,0.35622703,0.59636858,1.18014950
1.00550275,1.66521039,0.33012106,0.03785751,0.00307650,0.06684950,0.07505017,0.34031132,0.56743985,1.13456149
