energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.08854427,0.53805190,0.29342731,0.09511945,0.00384915,0.12991860,0.01033179,0.12292799,0.33544604,0.00544680
-3.08254127,0.56329658,0.31436625,0.09983398,0.00463990,0.13203991,0.01118855,0.13200786,0.33930934,0.00574978
-3.07653827,0.59152433,0.33584267,0.10553573,0.00560381,0.13437527,0.01211610,0.14212937,0.34479127,0.00608142
-3.07053527,0.62316319,0.35785888,0.11235892,0.00675872,0.13701083,0.01312180,0.15338881,0.35227230,0.00644495
-3.06453227,0.65864073,0.38043606,0.12043267,0.00812369,0.14003081,0.01421493,0.16588298,0.36210563,0.00684392
-3.05852926,0.69836453,0.40361069,0.12987525,0.00971846,0.14351410,0.01540654,0.17970398,0.37460195,0.00728202
-3.05252626,0.74270144,0.42742943,0.14078817,0.01156288,0.14753069,0.01670916,0.19493356,0.39001489,0.00776292
-3.04652326,0.79195620,0.45194246,0.15325029,0.01367619,0.15213831,0.01813651,0.21163728,0.40852745,0.00829005
-3.04052026,0.84635029,0.47719560,0.16731223,0.01607630,0.15737917,0.01970309,0.22985855,0.43024009,0.00886637
-3.03451726,0.90600175,0.50322159,0.18299115,0.01877904,0.16327718,0.02142375,0.24961293,0.45516087,0.00949417
-3.02851426,0.97090699,0.53003091,0.20026636,0.02179739,0.16983557,0.02331316,0.27088299,0.48319831,0.01017487
-3.02251126,1.04092558,0.55760279,0.21907574,0.02514072,0.17703515,0.02538538,0.29361384,0.51415715,0.01090881
-3.01650825,1.11576901,0.58587708,0.23931345,0.02881406,0.18483330,0.02765323,0.31770992,0.54773769,0.01169508
-3.01050525,1.19499430,0.61474740,0.26082891,0.03281748,0.19316384,0.03012791,0.34303308,0.58353867,0.01253140
-3.00450225,1.27800323,0.64405632,0.28342742,0.03714557,0.20193774,0.03281846,0.36940234,0.62106404,0.01341402
-2.99849925,1.36404783,0.67359307,0.30687232,0.04178701,0.21104483,0.03573145,0.39659539,0.65973347,0.01433774
-2.99249625,1.45224223,0.70309399,0.33088897,0.04672436,0.22035646,0.03887061,0.42435203,0.69889654,0.01529588
-2.98649325,1.54158101,0.73224623,0.35517027,0.05193394,0.22972902,0.04223666,0.45237943,0.73785020,0.01628042
-2.98049025,1.63096356,0.76069439,0.37938382,0.05738600,0.23900827,0.04582719,0.48035914,0.77585897,0.01728216
-2.97448724,1.71922362,0.78805024,0.40318033,0.06304499,0.24803431,0.04963659,0.50795568,0.81217728,0.01829093
-2.96848424,1.80516314,0.81390494,0.42620311,0.06887001,0.25664705,0.05365620,0.53482617,0.84607305,0.01929582
-2.96248124,1.88758878,0.83784338,0.44809830,0.07481549,0.26469183,0.05787435,0.56063089,0.87685171,0.02028557
-2.95647824,1.96534968,0.85945974,0.46852523,0.08083190,0.27202508,0.06227658,0.58504401,0.90387956,0.02124881
-2.95047524,2.03737453,0.87837359,0.48716681,0.08686666,0.27851972,0.06684587,0.60776404,0.92660559,0.02217446
-2.94447224,2.10270633,0.89424570,0.50373909,0.09286503,0.28406997,0.07156278,0.62852359,0.94458073,0.02305203
-2.93846923,2.16053302,0.90679240,0.51799992,0.09877110,0.28859543,0.07640572,0.64709777,0.95747378,0.02387194
-2.93246623,2.21021250,0.91579797,0.52975603,0.10452873,0.29204420,0.08135103,0.66331080,0.96508322,0.02462577
-2.92646323,2.25129080,0.92112419,0.53886844,0.11008242,0.29439493,0.08637309,0.67704068,0.96734443,0.02530645
-2.92046023,2.28351261,0.92271644,0.54525578,0.11537820,0.29565756,0.09144440,0.68822139,0.96433206,0.02590845
-2.91445723,2.30682370,0.92060609,0.54889551,0.12036437,0.29587299,0.09653557,0.69684279,0.95625741,0.02642782
-2.90845423,2.32136537,0.91490910,0.54982299,0.12499208,0.29511145,0.10161526,0.70294811,0.94346113,0.02686221
-2.90245123,2.32746135,0.90582073,0.54812852,0.12921599,0.29346985,0.10665020,0.70662935,0.92640147,0.02721079
-2.89644822,2.32559825,0.89360692,0.54395248,0.13299461,0.29106825,0.11160514,0.70802077,0.90563891,0.02747416
-2.89044522,2.31640075,0.87859275,0.53747906,0.13629076,0.28804556,0.11644294,0.70729108,0.88181778,0.02765417
-2.88444222,2.30060318,0.86114871,0.52892868,0.13907184,0.28455479,0.12112469,0.70463470,0.85564578,0.02775371
-2.87843922,2.27901910,0.84167559,0.51854977,0.14131011,0.28075814,0.12561001,0.70026269,0.82787244,0.02777650
-2.87243622,2.25251072,0.82058894,0.50661014,0.14298296,0.27682203,0.12985751,0.69439389,0.79926725,0.02772690
-2.86643322,2.22195979,0.79830378,0.49338857,0.14407313,0.27291240,0.13382533,0.68724686,0.77059852,0.02760965
-2.86043022,2.18824133,0.77522064,0.47916676,0.14456901,0.26919047,0.13747201,0.67903287,0.74261363,0.02742974
-2.85442721,2.15220136,0.75171338,0.46422215,0.14446487,0.26580906,0.14075735,0.66995051,0.71602123,0.02719224
-2.84842421,2.11463945,0.72811957,0.44882180,0.14376116,0.26290954,0.14364354,0.66018195,0.69147599,0.02690223
-2.84242121,2.07629642,0.70473354,0.43321745,0.14246475,0.26061954,0.14609629,0.64989096,0.66956598,0.02656471
-2.83641821,2.03784711,0.68180259,0.41764183,0.14058916,0.25905131,0.14808603,0.63922279,0.65080293,0.02618461
-2.83041521,1.99989796,0.65952604,0.40230628,0.13815477,0.25830071,0.14958908,0.62830544,0.63561515,0.02576683
-2.82441221,1.96298854,0.63805712,0.38739948,0.13518885,0.25844671,0.15058869,0.61725230,0.62434305,0.02531628
-2.81840920,1.92759612,0.61750719,0.37308717,0.13172552,0.25955132,0.15107595,0.60616564,0.61723688,0.02483795
-2.81240620,1.89414230,0.59795192,0.35951268,0.12780558,0.26165977,0.15105041,0.59514054,0.61445641,0.02433700
-2.80640320,1.86300030,0.57943874,0.34679798,0.12347612,0.26480082,0.15052042,0.58426893,0.61607207,0.02381884
-2.80040020,1.83450208,0.56199500,0.33504512,0.11878993,0.26898710,0.14950316,0.57364317,0.62206741,0.02328914
-2.79439720,1.80894420,0.54563618,0.32433769,0.11380477,0.27421541,0.14802428,0.56335891,0.63234241,0.02275393
-2.78839420,1.78659168,0.53037359,0.31474230,0.10858243,0.28046687,0.14611721,0.55351694,0.64671751,0.02221952
-2.78239120,1.76767940,0.51622106,0.30630982,0.10318756,0.28770692,0.14382209,0.54422374,0.66493821,0.02169245
-2.77638819,1.75241086,0.50320018,0.29907626,0.09768646,0.29588529,0.14118451,0.53559077,0.68668025,0.02117943
-2.77038519,1.74095427,0.49134379,0.29306337,0.09214573,0.30493576,0.13825386,0.52773242,0.71155526,0.02068719
-2.76438219,1.73343649,0.48069769,0.28827887,0.08663084,0.31477611,0.13508172,0.52076274,0.73911705,0.02022226
-2.75837919,1.72993524,0.47132032,0.28471643,0.08120471,0.32530803,0.13172004,0.51479121,0.76886867,0.01979086
-2.75237619,1.73047034,0.46328072,0.28235539,0.07592639,0.33641736,0.12821943,0.50991779,0.80027021,0.01939861
-2.74637319,1.73499486,0.45665491,0.28116043,0.07084983,0.34797461,0.12462758,0.50622766,0.83274763,0.01905037
-2.74037019,1.74338708,0.45152084,0.28108128,0.06602270,0.35983591,0.12098784,0.50378581,0.86570243,0.01875000
-2.73436718,1.75544395,0.44795258,0.28205256,0.06148557,0.37184449,0.11733813,0.50263214,0.89852234,0.01850019
-2.72836418,1.77087697,0.44601385,0.28399385,0.05727118,0.38383267,0.11371019,0.50277712,0.93059273,0.01830235
-2.72236118,1.78931103,0.44575156,0.28681017,0.05340401,0.39562437,0.11012919,0.50419854,0.96130881,0.01815642
-2.71635818,1.81028660,0.44718961,0.29039286,0.04990005,0.40703828,0.10661370,0.50683942,0.99008806,0.01806092
-2.71035518,1.83326561,0.45032350,0.29462090,0.04676693,0.41789138,0.10317611,0.51060737,1.01638280,0.01801287
-2.70435218,1.85764096,0.45511603,0.29936269,0.04400412,0.42800292,0.09982329,0.51537546,1.03969247,0.01800788
-2.69834917,1.88274953,0.46149437,0.30447832,0.04160353,0.43719873,0.09655762,0.52098459,1.05957515,0.01804028
-2.69234617,1.90788834,0.46934880,0.30982222,0.03955014,0.44531556,0.09337819,0.52724734,1.07565798,0.01810325
-2.68634317,1.93233330,0.47853314,0.31524612,0.03782292,0.45220559,0.09028217,0.53395317,1.08764621,0.01818907
-2.68034017,1.95535994,0.48886701,0.32060232,0.03639577,0.45774069,0.08726617,0.54087466,1.09533028,0.01828937
-2.67433717,1.97626526,0.50013976,0.32574703,0.03523859,0.46181644,0.08432762,0.54777478,1.09859099,0.01839540
-2.66833417,1.99439001,0.51211605,0.33054384,0.03431842,0.46435566,0.08146602,0.55441457,1.09740229,0.01849833
-2.66233117,2.00914033,0.52454266,0.33486705,0.03360055,0.46531142,0.07868397,0.56056122,1.09183173,0.01858958
-2.65632816,2.02000810,0.53715637,0.33860481,0.03304959,0.46466929,0.07598795,0.56599597,1.08203852,0.01866109
-2.65032516,2.02658895,0.54969247,0.34166209,0.03263057,0.46244880,0.07338881,0.57052168,1.06826917,0.01870563
-2.64432216,2.02859726,0.56189346,0.34396303,0.03230982,0.45870399,0.07090193,0.57396954,1.05085093,0.01871705
-2.63831916,2.02587746,0.57351749,0.34545304,0.03205590,0.45352300,0.06854702,0.57620489,1.03018316,0.01869048
-2.63231616,2.01841100,0.58434619,0.34610013,0.03184028,0.44702662,0.06634763,0.57713161,1.00672689,0.01862249
-2.62631316,2.00631856,0.59419140,0.34589570,0.03163795,0.43936593,0.06433033,0.57669511,0.98099283,0.01851124
-2.62031016,1.98985736,0.60290040,0.34485456,0.03142786,0.43071884,0.06252362,0.57488365,0.95352822,0.01835647
-2.61430715,1.96941324,0.61035954,0.34301431,0.03119321,0.42128576,0.06095671,0.57172796,0.92490274,0.01815953
-2.60830415,1.94548795,0.61649586,0.34043384,0.03092160,0.41128449,0.05965804,0.56729912,0.89569395,0.01792329
-2.60230115,1.91868159,0.62127679,0.33719125,0.03060499,0.40094424,0.05865388,0.56170481,0.86647254,0.01765196
-2.59629815,1.88967111,0.62470786,0.33338093,0.03023956,0.39049931,0.05796679,0.55508415,0.83778778,0.01735099
-2.59029515,1.85918525,0.62682862,0.32911015,0.02982540,0.38018216,0.05761424,0.54760112,0.81015360,0.01702672
-2.58429215,1.82797701,0.62770697,0.32449506,0.02936611,0.37021653,0.05760738,0.53943711,0.78403550,0.01668619
-2.57828914,1.79679457,0.62743231,0.31965631,0.02886827,0.36081049,0.05794993,0.53078276,0.75983884,0.01633678
-2.57228614,1.76635186,0.62610782,0.31471441,0.02834081,0.35214985,0.05863738,0.52182946,0.73789862,0.01598591
-2.56628314,1.73729989,0.62384249,0.30978506,0.02779439,0.34439212,0.05965651,0.51276096,0.71847121,0.01564073
-2.56028014,1.71020021,0.62074310,0.30497455,0.02724065,0.33766123,0.06098512,0.50374539,0.70172822,0.01530783
-2.55427714,1.68550138,0.61690696,0.30037544,0.02669153,0.33204325,0.06259220,0.49492809,0.68775272,0.01499289
-2.54827414,1.66351979,0.61241553,0.29606276,0.02615855,0.32758332,0.06443831,0.48642559,0.67653795,0.01470055
-2.54227114,1.64442551,0.60732940,0.29209083,0.02565219,0.32428392,0.06647643,0.47832095,0.66798867,0.01443413
-2.53626813,1.62823404,0.60168493,0.28849093,0.02518129,0.32210451,0.06865293,0.47066069,0.66192511,0.01419554
-2.53026513,1.61480421,0.59549259,0.28526984,0.02475258,0.32096273,0.07090891,0.46345347,0.65808937,0.01398519
-2.52426213,1.60384259,0.58873722,0.28240942,0.02437031,0.32073704,0.07318171,0.45667051,0.65615432,0.01380200
-2.51825913,1.59491419,0.58137994,0.27986727,0.02403601,0.32127073,0.07540654,0.45024773,0.65573449,0.01364345
-2.51225613,1.58745910,0.57336176,0.27757839,0.02374839,0.32237726,0.07751829,0.44408950,0.65639884,0.01350570
-2.50625313,1.58081435,0.56460846,0.27545785,0.02350339,0.32384666,0.07945328,0.43807379,0.65768485,0.01338376
-2.50025013,1.57424021,0.55503657,0.27340435,0.02329433,0.32545272,0.08115101,0.43205843,0.65911355,0.01327173
-2.49424712,1.56694958,0.54455994,0.27130453,0.02311223,0.32696088,0.08255591,0.42588824,0.66020499,0.01316305
-2.48824412,1.55813953,0.53309663,0.26903777,0.02294623,0.32813631,0.08361876,0.41940261,0.66049353,0.01305077
-2.48224112,1.54702334,0.52057562,0.26648143,0.02278407,0.32875201,0.08429808,0.41244323,0.65954251,0.01292787
-2.47623812,1.53286185,0.50694310,0.26351611,0.02261269,0.32859651,0.08456120,0.40486157,0.65695779,0.01278754
-2.47023512,1.51499279,0.49216788,0.26003083,0.02241881,0.32748102,0.08438505,0.39652586,0.65239958,0.01262347
-2.46423212,1.49285684,0.47624580,0.25592786,0.02218952,0.32524560,0.08375666,0.38732713,0.64559230,0.01243008
-2.45822911,1.46601934,0.45920285,0.25112697,0.02191290,0.32176423,0.08267337,0.37718423,0.63633208,0.01220279
-2.45222611,1.43418698,0.44109705,0.24556896,0.02157853,0.31694861,0.08114270,0.36604758,0.62449167,0.01193814
-2.44622311,1.39721875,0.42201892,0.23921827,0.02117792,0.31075044,0.07918190,0.35390149,0.61002271,0.01163392
-2.44022011,1.35513099,0.40209067,0.23206471,0.02070492,0.30316233,0.07681732,0.34076511,0.59295525,0.01128927
-2.43421711,1.30809647,0.38146439,0.22412407,0.02015589,0.29421718,0.07408341,0.32669195,0.57339484,0.01090467
-2.42821411,1.25643782,0.36031913,0.21543781,0.01952990,0.28398623,0.07102160,0.31176813,0.55151709,0.01048192
-2.42221111,1.20061585,0.33885743,0.20607174,0.01882869,0.27257585,0.06767904,0.29610952,0.52756041,0.01002399
-2.41620810,1.14121349,0.31730138,0.19611396,0.01805658,0.26012322,0.06410715,0.27985787,0.50181690,0.00953497
-2.41020510,1.07891632,0.29588842,0.18567199,0.01722024,0.24679125,0.06036025,0.26317630,0.47462219,0.00901987
-2.40420210,1.01449069,0.27486737,0.17486943,0.01632841,0.23276292,0.05649409,0.24624432,0.44634443,0.00848440
-2.39819910,0.94876046,0.25449466,0.16384227,0.01539153,0.21823521,0.05256450,0.22925263,0.41737306,0.00793479
-2.39219610,0.88258363,0.23503107,0.15273505,0.01442131,0.20341311,0.04862609,0.21239796,0.38810776,0.00737760
-2.38619310,0.81682954,0.21673904,0.14169697,0.01343030,0.18850372,0.04473119,0.19587821,0.35894800,0.00681945
-2.38019010,0.75235785,0.19988073,0.13087827,0.01243143,0.17371078,0.04092882,0.17988800,0.33028353,0.00626688
-2.37418709,0.68999972,0.18471659,0.12042687,0.01143760,0.15922985,0.03726396,0.16461478,0.30248609,0.00572613
-2.36818409,0.63054192,0.17150461,0.11048545,0.01046127,0.14524415,0.03377695,0.15023569,0.27590258,0.00520302
-2.36218109,0.57471401,0.16049994,0.10118901,0.00951415,0.13192124,0.03050315,0.13691504,0.25084961,0.00470280
-2.35617809,0.52317867,0.15195473,0.09266292,0.00860689,0.11941056,0.02747270,0.12480252,0.22760973,0.00423007
-2.35017509,0.47652524,0.14611796,0.08502148,0.00774886,0.10784176,0.02471050,0.11403208,0.20642893,0.00378872
-2.34417209,0.43526581,0.14323496,0.07836691,0.00694802,0.09732389,0.02223634,0.10472126,0.18751553,0.00338189
-2.33816908,0.39983374,0.14354639,0.07278871,0.00621081,0.08794516,0.02006509,0.09697107,0.17104001,0.00301197
-2.33216608,0.37058391,0.14728631,0.06836332,0.00554217,0.07977338,0.01820703,0.09086595,0.15713580,0.00268064
-2.32616308,0.34779393,0.15467919,0.06515388,0.00494551,0.07285674,0.01666813,0.08647403,0.14590044,0.00238884
-2.32016008,0.33166606,0.16593564,0.06321015,0.00442281,0.06722488,0.01545047,0.08384722,0.13739716,0.00213693
-2.31415708,0.32232893,0.18124675,0.06256830,0.00397475,0.06289018,0.01455254,0.08302121,0.13165641,0.00192466
-2.30815408,0.31983877,0.20077705,0.06325064,0.00360077,0.05984896,0.01396952,0.08401518,0.12867723,0.00175126
-2.30215108,0.32417979,0.22465608,0.06526517,0.00329926,0.05808265,0.01369357,0.08683125,0.12842833,0.00161554
-2.29614807,0.33526352,0.25296894,0.06860495,0.00306772,0.05755883,0.01371396,0.09145356,0.13084872,0.00151590
-2.29014507,0.35292715,0.28574608,0.07324730,0.00290283,0.05823198,0.01401726,0.09784706,0.13584798,0.00145044
-2.28414207,0.37693097,0.32295267,0.07915284,0.00280068,0.06004412,0.01458731,0.10595615,0.14330612,0.00141697
-2.27813907,0.40695537,0.36447829,0.08626454,0.00275681,0.06292521,0.01540534,0.11570314,0.15307326,0.00141306
-2.27213607,0.44259788,0.41012744,0.09450682,0.00276643,0.06679344,0.01644991,0.12698695,0.16496925,0.00143611
-2.26613307,0.48337075,0.45961157,0.10378484,0.00282445,0.07155545,0.01769694,0.13968190,0.17878339,0.00148332
-2.26013007,0.52869987,0.51254340,0.11398412,0.00292564,0.07710660,0.01911972,0.15363716,0.19427471,0.00155177
-2.25412706,0.57792569,0.56843405,0.12497069,0.00306476,0.08333143,0.02068905,0.16867678,0.21117274,0.00163842
-2.24812406,0.63030677,0.62669372,0.13659182,0.00323661,0.09010422,0.02237335,0.18460064,0.22917930,0.00174013
-2.24212106,0.68502639,0.68663633,0.14867752,0.00343625,0.09729008,0.02413896,0.20118642,0.24797128,0.00185371
-2.23611806,0.74120288,0.74748837,0.16104278,0.00365905,0.10474623,0.02595049,0.21819274,0.26720469,0.00197590
-2.23011506,0.79790359,0.80840221,0.17349073,0.00390091,0.11232391,0.02777136,0.23536347,0.28651993,0.00210348
-2.22411206,0.85416265,0.86847364,0.18581656,0.00415838,0.11987057,0.02956437,0.25243323,0.30554829,0.00223325
-2.21810905,0.90900213,0.92676332,0.19781225,0.00442886,0.12723265,0.03129244,0.26913400,0.32391963,0.00236211
-2.21210605,0.96145623,0.98232163,0.20927191,0.00471080,0.13425864,0.03291943,0.28520260,0.34127092,0.00248708
-2.20610305,1.01059752,1.03421594,0.21999755,0.00500386,0.14080246,0.03441099,0.30038888,0.35725547,0.00260542
-2.20010005,1.05556447,1.08155949,0.22980520,0.00530913,0.14672702,0.03573547,0.31446428,0.37155243,0.00271463
-2.19409705,1.09558904,1.12354054,0.23853090,0.00562930,0.15190782,0.03686480,0.32723037,0.38387623,0.00281256
-2.18809405,1.13002310,1.15945069,0.24603648,0.00596881,0.15623641,0.03777535,0.33852705,0.39398544,0.00289742
-2.18209105,1.15836245,1.18871092,0.25221484,0.00633394,0.15962357,0.03844865,0.34823989,0.40169077,0.00296788
-2.17608804,1.18026720,1.21089432,0.25699424,0.00673292,0.16200213,0.03887204,0.35630637,0.40686168,0.00302308
-2.17008504,1.19557738,1.22574418,0.26034172,0.00717592,0.16332911,0.03903912,0.36272049,0.40943136,0.00306266
-2.16408204,1.20432279,1.23318656,0.26226507,0.00767495,0.16358726,0.03895005,0.36753547,0.40939972,0.00308680
-2.15807904,1.20672647,1.23333669,0.26281348,0.00824372,0.16278583,0.03861160,0.37086440,0.40683426,0.00309621
-2.15207604,1.20320123,1.22649859,0.26207663,0.00889739,0.16096046,0.03803708,0.37287845,0.40186870,0.00309209
-2.14607304,1.19433922,1.21315796,0.26018220,0.00965219,0.15817233,0.03724597,0.37380287,0.39469940,0.00307614
-2.14007004,1.18089458,1.19396825,0.25729191,0.01052500,0.15450639,0.03626339,0.37391045,0.38557968,0.00305044
-2.13406703,1.16375989,1.16973073,0.25359622,0.01153275,0.15006896,0.03511946,0.37351299,0.37481222,0.00301745
-2.12806403,1.14393691,1.14136890,0.24930771,0.01269179,0.14498463,0.03384840,0.37295068,0.36273993,0.00297988
-2.12206103,1.12250298,1.10989865,0.24465365,0.01401717,0.13939261,0.03248758,0.37257995,0.34973550,0.00294062
-2.11605803,1.10057411,1.07639498,0.23986781,0.01552185,0.13344275,0.03107650,0.37276015,0.33619014,0.00290261
-2.11005503,1.07926626,1.04195695,0.23518193,0.01721589,0.12729124,0.02965573,0.37383959,0.32250193,0.00286875
-2.10405203,1.05965625,1.00767191,0.23081722,0.01910564,0.12109628,0.02826575,0.37614145,0.30906412,0.00284182
-2.09804902,1.04274390,0.97458062,0.22697621,0.02119297,0.11501375,0.02694596,0.37995014,0.29625382,0.00282430
-2.09204602,1.02941675,0.94364447,0.22383519,0.02347458,0.10919310,0.02573361,0.38549876,0.28442154,0.00281835
-2.08604302,1.02041874,0.91571604,0.22153773,0.02594140,0.10377349,0.02466291,0.39295804,0.27388170,0.00282569
-2.08004002,1.01632406,0.89151397,0.22018932,0.02857818,0.09888036,0.02376417,0.40242752,0.26490454,0.00284753
-2.07403702,1.01751715,0.87160305,0.21985359,0.03136323,0.09462247,0.02306310,0.41392906,0.25770953,0.00288453
-2.06803402,1.02417952,0.85637999,0.22055002,0.03426844,0.09108939,0.02258018,0.42740340,0.25246040,0.00293677
-2.06203102,1.03628387,0.84606540,0.22225338,0.03725948,0.08834965,0.02233023,0.44270962,0.24926201,0.00300372
-2.05602801,1.05359574,0.84070195,0.22489491,0.04029630,0.08644937,0.02232206,0.45962793,0.24815876,0.00308427
-2.05002501,1.07568249,0.84015865,0.22836510,0.04333389,0.08541150,0.02255827,0.47786547,0.24913490,0.00317675
-2.04402201,1.10192926,0.84414083,0.23251803,0.04632326,0.08523565,0.02303519,0.49706527,0.25211626,0.00327900
-2.03801901,1.13156132,0.85220545,0.23717707,0.04921265,0.08589841,0.02374298,0.51681772,0.25697368,0.00338841
-2.03201601,1.16367179,0.86378083,0.24214164,0.05194896,0.08735429,0.02466581,0.53667441,0.26352766,0.00350205
-2.02601301,1.19725373,0.87819006,0.24719490,0.05447931,0.08953706,0.02578223,0.55616371,0.27155427,0.00361672
-2.02001001,1.23123547,0.89467719,0.25211187,0.05675262,0.09236164,0.02706563,0.57480744,0.28079216,0.00372911
-2.01400700,1.26451757,0.91243510,0.25666776,0.05872126,0.09572641,0.02848489,0.59213796,0.29095030,0.00383584
-2.00800400,1.29601034,0.93063406,0.26064622,0.06034265,0.09951587,0.03000506,0.60771508,0.30171647,0.00393367
-2.00200100,1.32467030,0.94845004,0.26384701,0.06158067,0.10360370,0.03158825,0.62114197,0.31276613,0.00401950
-1.99599800,1.34953433,0.96509168,0.26609302,0.06240693,0.10785608,0.03319455,0.63207941,0.32377151,0.00409055
-1.98999500,1.36975041,0.97982506,0.26723617,0.06280176,0.11213516,0.03478308,0.64025786,0.33441069,0.00414442
-1.98399200,1.38460365,0.99199557,0.26716213,0.06275491,0.11630278,0.03631306,0.64548684,0.34437641,0.00417916
-1.97798899,1.39353702,1.00104614,0.26579365,0.06226592,0.12022410,0.03774492,0.64766121,0.35338441,0.00419330
-1.97198599,1.39616610,1.00653129,0.26309243,0.06134413,0.12377123,0.03904145,0.64676416,0.36118101,0.00418595
-1.96598299,1.39228731,1.00812685,0.25905947,0.06000834,0.12682667,0.04016886,0.64286684,0.36754983,0.00415677
-1.95997999,1.38187992,1.00563499,0.25373409,0.05828619,0.12928643,0.04109779,0.63612472,0.37231730,0.00410596
-1.95397699,1.36510164,0.99898470,0.24719150,0.05621318,0.13106281,0.04180422,0.62677100,0.37535691,0.00403428
-1.94797399,1.34227851,0.98822798,0.23953932,0.05383149,0.13208666,0.04227023,0.61510724,0.37659210,0.00394294
-1.94197099,1.31388962,0.97353191,0.23091315,0.05118863,0.13230903,0.04248453,0.60149206,0.37599753,0.00383364
-1.93596798,1.28054754,0.95516734,0.22147137,0.04833591,0.13170229,0.04244292,0.58632806,0.37359898,0.00370841
-1.92996498,1.24297549,0.93349468,0.21138959,0.04532695,0.13026043,0.04214837,0.57004798,0.36947165,0.00356959
-1.92396198,1.20198220,0.90894752,0.20085485,0.04221614,0.12799882,0.04161099,0.55310051,0.36373711,0.00341972
-1.91795898,1.15843574,0.88201499,0.19005991,0.03905721,0.12495321,0.04084771,0.53593642,0.35655895,0.00326148
-1.91195598,1.11323722,0.85322337,0.17919780,0.03590197,0.12117813,0.03988179,0.51899570,0.34813740,0.00309758
-1.90595298,1.06729545,0.82311807,0.16845690,0.03279917,0.11674479,0.03874204,0.50269595,0.33870302,0.00293071
-1.89994997,1.02150343,0.79224635,0.15801655,0.02979368,0.11173848,0.03746198,0.48742271,0.32850984,0.00276344
-1.89394697,0.97671733,0.76114165,0.14804353,0.02692574,0.10625569,0.03607876,0.47352172,0.31782806,0.00259819
-1.88794397,0.93373851,0.73030987,0.13868914,0.02423063,0.10040094,0.03463203,0.46129336,0.30693669,0.00243714
-1.88194097,0.89329896,0.70021820,0.13008726,0.02173844,0.09428367,0.03316274,0.45098929,0.29611634,0.00228223
-1.87593797,0.85605019,0.67128635,0.12235298,0.01947408,0.08801506,0.03171189,0.44281107,0.28564230,0.00213510
-1.86993497,0.82255566,0.64388076,0.11558211,0.01745748,0.08170507,0.03031934,0.43691063,0.27577818,0.00199711
-1.86393197,0.79328634,0.61831128,0.10985111,0.01570389,0.07545979,0.02902271,0.43339227,0.26677022,0.00186928
-1.85792896,0.76861926,0.59483050,0.10521762,0.01422431,0.06937907,0.02785625,0.43231572,0.25884233,0.00175236
-1.85192596,0.74883851,0.57363512,0.10172128,0.01302598,0.06355463,0.02685001,0.43370008,0.25219200,0.00164681
-1.84592296,0.73413814,0.55486935,0.09938487,0.01211280,0.05806860,0.02602905,0.43752807,0.24698698,0.00155279
-1.83991996,0.72462664,0.53862961,0.09821547,0.01148585,0.05299249,0.02541287,0.44375034,0.24336281,0.00147028
-1.83391696,0.72033229,0.52497022,0.09820576,0.01114372,0.04838667,0.02501498,0.45228959,0.24142112,0.00139898
-1.82791396,0.72120915,0.51390976,0.09933519,0.01108288,0.04430018,0.02484274,0.46304415,0.24122861,0.00133847
-1.82191096,0.72714329,0.50543746,0.10157115,0.01129788,0.04077100,0.02489733,0.47589103,0.24281675,0.00128814
-1.81590795,0.73795895,0.49951944,0.10486997,0.01178146,0.03782653,0.02517389,0.49068831,0.24618199,0.00124730
-1.80990495,0.75342463,0.49610456,0.10917782,0.01252464,0.03548438,0.02566193,0.50727699,0.25128658,0.00121513
-1.80390195,0.77325895,0.49512946,0.11443150,0.01351660,0.03375324,0.02634577,0.52548226,0.25805984,0.00119079
-1.79789895,0.79713641,0.49652295,0.12055926,0.01474462,0.03263398,0.02720521,0.54511459,0.26639991,0.00117340
-1.79189595,0.82469311,0.50020940,0.12748152,0.01619389,0.03212063,0.02821630,0.56597067,0.27617601,0.00116205
-1.78589295,0.85553261,0.50611143,0.13511165,0.01784741,0.03220144,0.02935212,0.58783451,0.28723105,0.00115586
-1.77988994,0.88923208,0.51415174,0.14335696,0.01968578,0.03285991,0.03058372,0.61047887,0.29938481,0.00115398
-1.77388694,0.92534892,0.52425427,0.15211968,0.02168719,0.03407562,0.03188100,0.63366730,0.31243750,0.00115561
-1.76788394,0.96342788,0.53634487,0.16129827,0.02382738,0.03582507,0.03321361,0.65715676,0.32617376,0.00115997
-1.76188094,1.00300881,0.55035145,0.17078880,0.02607975,0.03808236,0.03455186,0.68070114,0.34036712,0.00116640
-1.75587794,1.04363497,0.56620387,0.18048669,0.02841560,0.04081979,0.03586742,0.70405536,0.35478488,0.00117430
-1.74987494,1.08486184,0.58383368,0.19028843,0.03080447,0.04400836,0.03713411,0.72698030,0.36919321,0.00118314
-1.74387194,1.12626617,0.60317361,0.20009364,0.03321464,0.04761823,0.03832841,0.74924819,0.38336261,0.00119249
-1.73786893,1.16745518,0.62415717,0.20980711,0.03561377,0.05161914,0.03942995,0.77064839,0.39707347,0.00120204
-1.73186593,1.20807551,0.64671807,0.21934087,0.03796957,0.05598083,0.04042177,0.79099318,0.41012169,0.00121155
-1.72586293,1.24782165,0.67078975,0.22861627,0.04025066,0.06067353,0.04129053,0.81012353,0.42232422,0.00122087
