energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.94447224,14.07406914,-14.07407873,0.01653620,-0.01653635,0.31125839,-0.31125757,0.50014669,-0.50014719,4.81685723,-4.81686328,0.18040044,-0.18039958,7.90316823,-7.90317364,1.15712642,-1.15712667,0.00000000,-0.00000000
-2.93846923,14.24527618,-14.24528473,0.01715412,-0.01715428,0.30836802,-0.30836704,0.51289918,-0.51289977,4.83031895,-4.83032518,0.17641224,-0.17641158,8.04620647,-8.04621069,1.17588445,-1.17588475,0.00000000,-0.00000000
-2.93246623,14.40729127,-14.40729866,0.01779826,-0.01779841,0.30430494,-0.30430381,0.52648442,-0.52648508,4.84042939,-4.84043568,0.17364546,-0.17364499,8.18313154,-8.18313457,1.19467663,-1.19467695,0.00000000,-0.00000000
-2.92646323,14.55902538,-14.55903152,0.01845850,-0.01845866,0.29910794,-0.29910666,0.54079430,-0.54079499,4.84691685,-4.84692314,0.17201757,-0.17201727,8.31329411,-8.31329595,1.21340154,-1.21340188,0.00000000,-0.00000000
-2.92046023,14.69956781,-14.69957265,0.01912441,-0.01912456,0.29285000,-0.29284859,0.55572695,-0.55572767,4.84965429,-4.84966049,0.17144319,-0.17144303,8.43605119,-8.43605188,1.23197988,-1.23198022,0.00000000,-0.00000000
-2.91445723,14.82815450,-14.82815803,0.01978538,-0.01978553,0.28563627,-0.28563474,0.57119017,-0.57119090,4.84865761,-4.84866369,0.17183662,-0.17183658,8.55073487,-8.55073447,1.25035465,-1.25035497,0.00000000,-0.00000000
-2.90845423,14.94412739,-14.94412961,0.02043086,-0.02043100,0.27760075,-0.27759911,0.58710433,-0.58710504,4.84407576,-4.84408166,0.17311405,-0.17311412,8.65662189,-8.65662046,1.26849009,-1.26849039,0.00000000,-0.00000000
-2.90245123,15.04688904,-15.04689000,0.02105054,-0.02105067,0.26890193,-0.26890020,0.60340473,-0.60340542,4.83617339,-4.83617910,0.17519543,-0.17519558,8.75290732,-8.75290494,1.28636938,-1.28636964,0.00000000,-0.00000000
-2.89644822,15.13585735,-15.13585712,0.02163452,-0.02163464,0.25971751,-0.25971571,0.62004344,-0.62004410,4.82530790,-4.82531340,0.17800612,-0.17800633,8.83868506,-8.83868179,1.30399147,-1.30399168,0.00000000,-0.00000000
-2.89044522,15.21042525,-15.21042390,0.02217357,-0.02217367,0.25023862,-0.25023678,0.63699036,-0.63699098,4.81190233,-4.81190762,0.18147832,-0.18147857,8.91293793,-8.91293387,1.32136723,-1.32136737,0.00000000,-0.00000000
-2.88444222,15.26992990,-15.26992752,0.02265931,-0.02265940,0.24066355,-0.24066168,0.65423362,-0.65423420,4.79641654,-4.79642161,0.18555227,-0.18555255,8.97453957,-8.97453480,1.33851531,-1.33851536,0.00000000,-0.00000000
-2.87843922,15.31363531,-15.31363199,0.02308445,-0.02308452,0.23119148,-0.23118961,0.67177929,-0.67177982,4.77931843,-4.77932327,0.19017744,-0.19017773,9.02226937,-9.02226397,1.35545802,-1.35545798,0.00000000,-0.00000000
-2.87243622,15.34073113,-15.34072693,0.02344298,-0.02344303,0.22201635,-0.22201451,0.68965024,-0.68965072,4.76105736,-4.76106197,0.19531340,-0.19531369,9.05484105,-9.05483510,1.37221758,-1.37221742,0.00000000,-0.00000000
-2.86643322,15.35034913,-15.35034412,0.02373047,-0.02373050,0.21332113,-0.21331933,0.70788443,-0.70788486,4.74204161,-4.74204598,0.20093071,-0.20093100,9.07094440,-9.07093796,1.38881285,-1.38881256,0.00000000,-0.00000000
-2.86043022,15.34159739,-15.34159163,0.02394419,-0.02394421,0.20527268,-0.20527094,0.72653235,-0.72653274,4.72262109,-4.72262519,0.20701156,-0.20701183,9.06929853,-9.06929167,1.40525702,-1.40525657,0.00000000,-0.00000000
-2.85442721,15.31361072,-15.31360425,0.02408341,-0.02408340,0.19801735,-0.19801569,0.74565392,-0.74565426,4.70307643,-4.70308022,0.21355022,-0.21355046,9.04871428,-9.04870707,1.42155605,-1.42155542,0.00000000,-0.00000000
-2.84842421,15.26561428,-15.26560712,0.02414947,-0.02414945,0.19167753,-0.19167597,0.76531475,-0.76531506,4.68361485,-4.68361830,0.22055320,-0.22055341,9.00816241,-9.00815490,1.43770827,-1.43770744,0.00000000,-0.00000000
-2.84242121,15.19699643,-15.19698861,0.02414598,-0.02414594,0.18634906,-0.18634760,0.78558196,-0.78558225,4.66437285,-4.66437591,0.22803911,-0.22803929,8.94684346,-8.94683571,1.45370478,-1.45370372,0.00000000,-0.00000000
-2.83641821,15.10738562,-15.10737715,0.02407884,-0.02407877,0.18209967,-0.18209833,0.80651960,-0.80651987,4.64542515,-4.64542776,0.23603808,-0.23603823,8.86425523,-8.86424730,1.46953077,-1.46952945,0.00000000,-0.00000000
-2.83041521,14.99672582,-14.99671672,0.02395624,-0.02395616,0.17896841,-0.17896720,0.82818389,-0.82818416,4.62679890,-4.62680102,0.24459078,-0.24459089,8.76025317,-8.76024513,1.48516748,-1.48516589,0.00000000,-0.00000000
-2.82441221,14.86534467,-14.86533496,0.02378860,-0.02378851,0.17696602,-0.17696493,0.85061842,-0.85061870,4.60849206,-4.60849362,0.25374685,-0.25374693,8.63509974,-8.63509164,1.50059470,-1.50059282,0.00000000,-0.00000000
-2.81840920,14.71400909,-14.71399881,0.02358839,-0.02358828,0.17607615,-0.17607519,0.87384947,-0.87384977,4.59049419,-4.59049514,0.26356293,-0.26356298,8.48949884,-8.48949076,1.51579342,-1.51579124,0.00000000,-0.00000000
-2.81240620,14.54396355,-14.54395274,0.02336984,-0.02336972,0.17625744,-0.17625660,0.89788170,-0.89788204,4.57280829,-4.57280860,0.27410014,-0.27410017,8.32461273,-8.32460474,1.53074857,-1.53074608,0.00000000,-0.00000000
-2.80640320,14.35694749,-14.35693624,0.02314861,-0.02314849,0.17744620,-0.17744549,0.92269445,-0.92269484,4.55547182,-4.55547146,0.28542114,-0.28542116,8.14205934,-8.14205153,1.54545145,-1.54544865,0.00000000,-0.00000000
-2.80040020,14.15518961,-14.15517801,0.02294138,-0.02294125,0.17955976,-0.17955918,0.94823874,-0.94823918,4.53857563,-4.53857458,0.29758685,-0.29758687,7.94388938,-7.94388184,1.55990184,-1.55989876,0.00000000,-0.00000000
-2.79439720,13.94137824,-13.94136643,0.02276529,-0.02276516,0.18250022,-0.18249974,0.97443527,-0.97443579,4.52227929,-4.52227757,0.31065296,-0.31065300,7.73254373,-7.73253655,1.57410953,-1.57410617,0.00000000,-0.00000000
-2.78839420,13.71860858,-13.71859670,0.02263739,-0.02263725,0.18615845,-0.18615808,1.00117360,-1.00117419,4.50682204,-4.50681967,0.32466637,-0.32466643,7.51079270,-7.51078599,1.58809515,-1.58809154,0.00000000,-0.00000000
-2.78239120,13.49030910,-13.49029733,0.02257406,-0.02257393,0.19041841,-0.19041814,1.02831251,-1.02831319,4.49252852,-4.49252554,0.33966175,-0.33966183,7.28166000,-7.28165386,1.60189039,-1.60188657,0.00000000,-0.00000000
-2.77638819,13.26015060,-13.26013914,0.02259039,-0.02259026,0.19516138,-0.19516121,1.05568179,-1.05568257,4.47980903,-4.47980552,0.35565836,-0.35565849,7.04833494,-7.04832949,1.61553756,-1.61553357,0.00000000,-0.00000000
-2.77038519,13.03194257,-13.03193164,0.02269957,-0.02269945,0.20027019,-0.20027011,1.08308534,-1.08308623,4.46915447,-4.46915050,0.37265745,-0.37265764,6.81407721,-6.81407254,1.62908856,-1.62908445,0.00000000,-0.00000000
-2.76438219,12.80952210,-12.80951193,0.02291236,-0.02291225,0.20563316,-0.20563316,1.11030566,-1.11030665,4.46112609,-4.46112177,0.39064018,-0.39064044,6.58211877,-6.58211498,1.64260338,-1.64259921,0.00000000,-0.00000000
-2.75837919,12.59664094,-12.59663176,0.02323662,-0.02323652,0.21114773,-0.21114780,1.13710954,-1.13711064,4.45634092,-4.45633636,0.40956647,-0.40956681,6.35556775,-6.35556493,1.65614833,-1.65614415,0.00000000,-0.00000000
-2.75237619,12.39685627,-12.39684831,0.02367688,-0.02367680,0.21672363,-0.21672377,1.16325486,-1.16325607,4.45545349,-4.45544881,0.42937465,-0.42937507,6.13731868,-6.13731691,1.66979404,-1.66978993,0.00000000,-0.00000000
-2.74637319,12.21343033,-12.21342382,0.02423417,-0.02423410,0.22228547,-0.22228567,1.18849824,-1.18849957,4.45913493,-4.45913028,0.44998212,-0.44998264,5.92997326,-5.92997259,1.68361353,-1.68360955,0.00000000,-0.00000000
-2.74037019,12.04924327,-12.04923841,0.02490582,-0.02490577,0.22777471,-0.22777498,1.21260329,-1.21260472,4.46805042,-4.46804594,0.47128697,-0.47128759,5.73577476,-5.73577525,1.69768035,-1.69767655,0.00000000,-0.00000000
-2.73436718,11.90672269,-11.90671967,0.02568554,-0.02568550,0.23315093,-0.23315124,1.23534908,-1.23535061,4.48283592,-4.48283174,0.49317048,-0.49317120,5.55655879,-5.55656047,1.71206691,-1.71206336,0.00000000,-0.00000000
-2.72836418,11.78779216,-11.78779114,0.02656359,-0.02656357,0.23839228,-0.23839264,1.25653861,-1.25654024,4.50407519,-4.50407144,0.51550045,-0.51550127,5.39372159,-5.39372445,1.72684318,-1.72683994,0.00000000,-0.00000000
-2.72236118,11.69383979,-11.69384090,0.02752713,-0.02752712,0.24349532,-0.24349574,1.27600684,-1.27600856,4.53227791,-4.53227474,0.53813511,-0.53813604,5.24820650,-5.24821054,1.74207566,-1.74207278,0.00000000,-0.00000000
-2.71635818,11.62570678,-11.62571010,0.02856064,-0.02856065,0.24847404,-0.24847450,1.29362791,-1.29362972,4.56785964,-4.56785716,0.56092752,-0.56092855,5.12050796,-5.12051315,1.75782657,-1.75782410,0.00000000,-0.00000000
-2.71035518,11.58369478,-11.58370038,0.02964660,-0.02964661,0.25335819,-0.25335869,1.30932135,-1.30932323,4.61112408,-4.61112239,0.58373010,-0.58373123,5.01069165,-5.01069794,1.77415337,-1.77415134,0.00000000,-0.00000000
-2.70435218,11.56759001,-11.56759790,0.03076608,-0.03076610,0.25819110,-0.25819165,1.32305679,-1.32305874,4.66224824,-4.66224744,0.60639914,-0.60640036,4.91842855,-4.91843587,1.79110833,-1.79110678,0.00000000,-0.00000000
-2.69834917,11.57670134,-11.57671150,0.03189952,-0.03189956,0.26302697,-0.26302755,1.33485717,-1.33485918,4.72127074,-4.72127089,0.62879898,-0.62880029,4.84304016,-4.84304842,1.80873822,-1.80873715,0.00000000,-0.00000000
-2.69234617,11.60990916,-11.60992153,0.03302752,-0.03302757,0.26792776,-0.26792839,1.34480003,-1.34480211,4.78808348,-4.78808464,0.65080567,-0.65080707,4.78355185,-4.78356097,1.82708380,-1.82708323,0.00000000,-0.00000000
-2.68634317,11.66572168,-11.66573615,0.03413152,-0.03413157,0.27295999,-0.27296065,1.35301700,-1.35301912,4.86242696,-4.86242914,0.67230990,-0.67231137,4.73875105,-4.73876091,1.84617926,-1.84617919,0.00000000,-0.00000000
-2.68034017,11.74233535,-11.74235177,0.03519452,-0.03519457,0.27819133,-0.27819203,1.35969124,-1.35969341,4.94388916,-4.94389238,0.69321898,-0.69322050,4.70724707,-4.70725755,1.86605132,-1.86605174,0.00000000,-0.00000000
-2.67433717,11.83769639,-11.83771458,0.03620168,-0.03620174,0.28368748,-0.28368821,1.36505311,-1.36505534,5.03190825,-5.03191248,0.71345792,-0.71345949,4.68752968,-4.68754065,1.88671806,-1.88671895,0.00000000,-0.00000000
-2.66833417,11.94956080,-11.94958056,0.03714081,-0.03714087,0.28950909,-0.28950984,1.36937404,-1.36937631,5.12577899,-5.12578418,0.73296946,-0.73297106,4.67802391,-4.67803525,1.90818744,-1.90818876,0.00000000,-0.00000000
-2.66233117,12.07555091,-12.07557199,0.03800265,-0.03800271,0.29570922,-0.29571000,1.37295877,-1.37296109,5.22466288,-5.22466896,0.75171306,-0.75171468,4.67713900,-4.67715056,1.93045551,-1.93045723,0.00000000,-0.00000000
-2.65632816,12.21320687,-12.21322900,0.03878106,-0.03878112,0.30233119,-0.30233199,1.37613647,-1.37613883,5.32760190,-5.32760877,0.76966308,-0.76966469,4.68331010,-4.68332176,1.95350446,-1.95350653,0.00000000,-0.00000000
-2.65032516,12.36003234,-12.36005523,0.03947300,-0.03947306,0.30940702,-0.30940783,1.37925070,-1.37925311,5.43353568,-5.43354322,0.78680611,-0.78680771,4.69503188,-4.69504351,1.97730050,-1.97730288,0.00000000,-0.00000000
-2.64432216,12.51353403,-12.51355738,0.04007836,-0.04007842,0.31695645,-0.31695728,1.38264883,-1.38265129,5.54132176,-5.54132982,0.80313784,-0.80313941,4.71088373,-4.71089520,2.00179181,-2.00179444,0.00000000,-0.00000000
-2.63831916,12.67125506,-12.67127854,0.04059959,-0.04059965,0.32498658,-0.32498741,1.38667114,-1.38667366,5.64975853,-5.64976696,0.81865943,-0.81866095,4.72954682,-4.72955800,2.02690661,-2.02690943,0.00000000,-0.00000000
-2.63231616,12.83080262,-12.83082591,0.04104125,-0.04104131,0.33349198,-0.33349282,1.39164000,-1.39164258,5.75761027,-5.75761889,0.83337389,-0.83337534,4.74981370,-4.74982449,2.05255149,-2.05255443,0.00000000,-0.00000000
-2.62631316,12.98987054,-12.98989332,0.04140941,-0.04140947,0.34245545,-0.34245629,1.39784942,-1.39785207,5.86363342,-5.86364206,0.84728247,-0.84728384,4.77059147,-4.77060178,2.07861012,-2.07861314,0.00000000,-0.00000000
-2.62031016,13.14625718,-13.14627914,0.04171103,-0.04171108,0.35184901,-0.35184984,1.40555538,-1.40555809,5.96660340,-5.96661185,0.86038140,-0.86038267,4.79089969,-4.79090941,2.10494252,-2.10494554,0.00000000,-0.00000000
-2.61430715,13.29787943,-13.29790027,0.04195321,-0.04195327,0.36163524,-0.36163607,1.41496703,-1.41496982,6.06534073,-6.06534881,0.87265910,-0.87266025,4.80986433,-4.80987338,2.13138468,-2.13138765,0.00000000,-0.00000000
-2.60830415,13.44278308,-13.44280251,0.04214262,-0.04214268,0.37176878,-0.37176960,1.42623922,-1.42624209,6.15873558,-6.15874308,0.88409402,-0.88409506,4.82670913,-4.82671746,2.15774887,-2.15775174,0.00000000,-0.00000000
-2.60230115,13.57914993,-13.57916770,0.04228483,-0.04228488,0.38219774,-0.38219855,1.43946623,-1.43946919,6.24576945,-6.24577620,0.89465329,-0.89465419,4.84074559,-4.84075313,2.18382434,-2.18382706,0.00000000,-0.00000000
-2.59629815,13.70530169,-13.70531757,0.04238379,-0.04238384,0.39286507,-0.39286587,1.45467705,-1.45468011,6.32553316,-6.32553898,0.90429199,-0.90429274,4.85136246,-4.85136918,2.20937849,-2.20938102,0.00000000,-0.00000000
-2.59029515,13.81970074,-13.81971453,0.04244147,-0.04244152,0.40370962,-0.40371041,1.47183219,-1.47183534,6.39723999,-6.39724474,0.91295336,-0.91295395,4.85801587,-4.85802173,2.23415842,-2.23416071,0.00000000,-0.00000000
-2.58429215,13.92094758,-13.92095913,0.04245760,-0.04245764,0.41466690,-0.41466769,1.49082190,-1.49082514,6.46023352,-6.46023705,0.92056963,-0.92057006,4.86022035,-4.86022535,2.25789268,-2.25789470,0.00000000,-0.00000000
-2.57828914,14.00777505,-14.00778421,0.04242958,-0.04242961,0.42566946,-0.42567024,1.51146610,-1.51146943,6.51398948,-6.51399168,0.92706356,-0.92706384,4.85754144,-4.85754557,2.28029330,-2.28029502,0.00000000,-0.00000000
-2.57228614,14.07903926,-14.07904595,0.04235255,-0.04235258,0.43664684,-0.43664761,1.53351564,-1.53351905,6.55811180,-6.55811256,0.93235052,-0.93235063,4.84958982,-4.84959308,2.30105786,-2.30105926,0.00000000,-0.00000000
-2.56628314,14.13370773,-14.13371187,0.04221966,-0.04221969,0.44752518,-0.44752595,1.55665515,-1.55665863,6.59232288,-6.59232213,0.93634091,-0.93634085,4.83601706,-4.83601947,2.31987171,-2.31987275,0.00000000,-0.00000000
-2.56028014,14.17084498,-14.17084653,0.04202243,-0.04202245,0.45822653,-0.45822730,1.58050722,-1.58051074,6.61644898,-6.61644667,0.93894294,-0.93894272,4.81651289,-4.81651449,2.33641026,-2.33641094,0.00000000,-0.00000000
-2.55427714,14.18959676,-14.18959569,0.04175124,-0.04175125,0.46866796,-0.46866872,1.60463804,-1.60464158,6.63040150,-6.63039759,0.94006554,-0.94006515,4.79080370,-4.79080450,2.35034155,-2.35034185,0.00000000,-0.00000000
-2.54827414,14.18917376,-14.18917007,0.04139591,-0.04139591,0.47876054,-0.47876129,1.62856435,-1.62856787,6.63415572,-6.63415019,0.93962121,-0.93962065,4.75865202,-4.75865206,2.36132896,-2.36132885,0.00000000,-0.00000000
-2.54227114,14.16883637,-14.16883007,0.04094636,-0.04094636,0.48840855,-0.48840929,1.65176177,-1.65176525,6.62772840,-6.62772125,0.93752889,-0.93752818,4.71985687,-4.71985617,2.36903441,-2.36903390,0.00000000,-0.00000000
-2.53626813,14.12788203,-14.12787311,0.04039323,-0.04039321,0.49750882,-0.49750954,1.67367443,-1.67367780,6.61115603,-6.61114726,0.93371660,-0.93371573,4.67425456,-4.67425317,2.37312217,-2.37312122,0.00000000,-0.00000000
-2.53026513,14.06563662,-14.06562509,0.03972846,-0.03972844,0.50595051,-0.50595121,1.69372577,-1.69372899,6.58447537,-6.58446502,0.92812385,-0.92812283,4.62172004,-4.62171797,2.37326325,-2.37326186,0.00000000,-0.00000000
-2.52426213,13.98145169,-13.98143756,0.03894594,-0.03894590,0.51361548,-0.51361614,1.71133063,-1.71133363,6.54770804,-6.54769611,0.92070378,-0.92070262,4.56216843,-4.56216570,2.36914079,-2.36913893,0.00000000,-0.00000000
-2.51825913,13.87470859,-13.87469184,0.03804187,-0.03804182,0.52037928,-0.52037989,1.72590827,-1.72591100,6.50085031,-6.50083684,0.91142507,-0.91142376,4.49555692,-4.49555356,2.36045626,-2.36045391,0.00000000,-0.00000000
-2.51225613,13.74483043,-13.74481107,0.03701516,-0.03701510,0.52611288,-0.52611343,1.73689631,-1.73689870,6.44386939,-6.44385442,0.90027342,-0.90027197,4.42188692,-4.42188293,2.34693661,-2.34693376,0.00000000,-0.00000000
-2.50625313,13.59130241,-13.59128041,0.03586765,-0.03586758,0.53068515,-0.53068561,1.74376521,-1.74376720,6.37670661,-6.37669017,0.88725288,-0.88725129,4.34120647,-4.34120187,2.32834235,-2.32833897,0.00000000,-0.00000000
-2.50025013,13.41370007,-13.41367543,0.03460417,-0.03460409,0.53396603,-0.53396639,1.74603305,-1.74603458,6.29928768,-6.29926981,0.87238680,-0.87238508,4.25361297,-4.25360776,2.30447620,-2.30447227,0.00000000,-0.00000000
-2.49424712,13.21172479,-13.21169750,0.03323247,-0.03323238,0.53583034,-0.53583058,1.74328013,-1.74328112,6.21153965,-6.21152041,0.85571855,-0.85571670,4.15925616,-4.15925033,2.27519228,-2.27518778,0.00000000,-0.00000000
-2.48824412,12.98524481,-12.98521486,0.03176303,-0.03176293,0.53616211,-0.53616221,1.73516294,-1.73516335,6.11341348,-6.11339291,0.83731189,-0.83730992,4.05834129,-4.05833485,2.24040528,-2.24040020,0.00000000,-0.00000000
-2.48224112,12.73433966,-12.73430708,0.03020879,-0.03020868,0.53485909,-0.53485903,1.72142713,-1.72142691,6.00491093,-6.00488908,0.81725113,-0.81724904,3.95113237,-3.95112531,2.20009929,-2.20009362,0.00000000,-0.00000000
-2.47623812,12.45934542,-12.45931025,0.02858466,-0.02858455,0.53183744,-0.53183721,1.70191864,-1.70191775,5.88611387,-5.88609084,0.79564090,-0.79563869,3.83795522,-3.83794755,2.15433578,-2.15432952,0.00000000,-0.00000000
-2.47023512,12.16089758,-12.16085989,0.02690712,-0.02690701,0.52703617,-0.52703575,1.67659278,-1.67659121,5.75721409,-5.75718995,0.77260563,-0.77260332,3.71920018,-3.71919189,2.10326014,-2.10325330,0.00000000,-0.00000000
-2.46423212,11.83996856,-11.83992846,0.02519367,-0.02519354,0.52042115,-0.52042054,1.64552060,-1.64551833,5.61854110,-5.61851596,0.74828861,-0.74828619,3.59532395,-3.59531506,2.04710646,-2.04709906,0.00000000,-0.00000000
-2.45822911,11.49789653,-11.49785419,0.02346225,-0.02346213,0.51198851,-0.51198770,1.60889209,-1.60888913,5.47058614,-5.47056013,0.72285065,-0.72284814,3.46685047,-3.46684100,1.98619984,-1.98619191,0.00000000,-0.00000000
-2.45222611,11.13640297,-11.13635858,0.02173078,-0.02173066,0.50176705,-0.50176604,1.56701607,-1.56701244,5.31402001,-5.31399327,0.69646830,-0.69646572,3.33437024,-3.33436022,1.92095609,-1.92094767,0.00000000,-0.00000000
-2.44622311,10.75759631,-10.75755013,0.02001660,-0.02001648,0.48981967,-0.48981846,1.52031636,-1.52031210,5.14970330,-5.14967598,0.66933160,-0.66932895,3.19853793,-3.19852740,1.85187843,-1.85186958,0.00000000,-0.00000000
-2.44022011,10.36396035,-10.36391267,0.01833604,-0.01833592,0.47624357,-0.47624218,1.46932441,-1.46931958,4.97868758,-4.97865987,0.64164134,-0.64163863,3.06006787,-3.06005687,1.77955111,-1.77954189,0.00000000,-0.00000000
-2.43421711,9.95832630,-9.95827748,0.01670406,-0.01670394,0.46116924,-0.46116766,1.41466836,-1.41466302,4.80220699,-4.80217909,0.61360585,-0.61360312,2.91972737,-2.91971598,1.70462997,-1.70462046,0.00000000,-0.00000000
-2.42821411,9.54382882,-9.54377924,0.01513388,-0.01513377,0.44475813,-0.44475640,1.35705886,-1.35705310,4.62165997,-4.62163209,0.58543746,-0.58543471,2.77832775,-2.77831604,1.62783017,-1.62782045,0.00000000,-0.00000000
-2.42221111,9.12384693,-9.12379699,0.01363686,-0.01363675,0.42719930,-0.42719743,1.29727218,-1.29726609,4.43858169,-4.43855405,0.55734853,-0.55734578,2.63671309,-2.63670114,1.54991140,-1.54990156,0.00000000,-0.00000000
-2.41620810,8.70193177,-8.70188192,0.01222226,-0.01222215,0.40870490,-0.40870291,1.23613110,-1.23612478,4.25460818,-4.25458100,0.52954726,-0.52954453,2.49574702,-2.49573492,1.47166110,-1.47165124,0.00000000,-0.00000000
-2.41020510,8.28172408,-8.28167476,0.01089726,-0.01089717,0.38950489,-0.38950281,1.17448431,-1.17447787,4.07143389,-4.07140740,0.50223345,-0.50223076,2.35629782,-2.35628567,1.39387629,-1.39386650,0.00000000,-0.00000000
-2.40420210,7.86686470,-7.86681634,0.00966698,-0.00966689,0.36984116,-0.36983902,1.11318510,-1.11317864,3.89076447,-3.89073888,0.47559424,-0.47559160,2.21922230,-2.21921020,1.31734468,-1.31733507,0.00000000,-0.00000000
-2.39819910,7.46090204,-7.46085508,0.00853453,-0.00853444,0.34996131,-0.34995914,1.05307008,-1.05306372,3.71426732,-3.71424283,0.44980008,-0.44979751,2.08534905,-2.08533710,1.24282586,-1.24281652,0.00000000,-0.00000000
-2.39219610,7.06720077,-7.06715559,0.00750120,-0.00750112,0.33011230,-0.33011012,0.99493891,-0.99493274,3.54352219,-3.54349898,0.42500106,-0.42499858,1.95546169,-1.95544999,1.17103326,-1.17102429,0.00000000,-0.00000000
-2.38619310,6.68885564,-6.68881261,0.00656664,-0.00656657,0.31053441,-0.31053226,0.93953546,-0.93952957,3.37997448,-3.37995270,0.40132379,-0.40132141,1.83028276,-1.83027140,1.10261761,-1.10260907,0.00000000,-0.00000000
-2.38019010,6.32861465,-6.32857407,0.00572911,-0.00572905,0.29145558,-0.29145349,0.88753138,-0.88752587,3.22489350,-3.22487328,0.37886897,-0.37886670,1.71045901,-1.71044807,1.03815254,-1.03814451,0.00000000,-0.00000000
-2.37418709,5.98881472,-5.98877685,0.00498568,-0.00498563,0.27308648,-0.27308447,0.83951243,-0.83950737,3.07933782,-3.07931925,0.35770975,-0.35770759,1.59654858,-1.59653814,0.97812289,-0.97811543,0.00000000,-0.00000000
-2.36818409,5.67133297,-5.67129798,0.00433254,-0.00433249,0.25561637,-0.25561445,0.79596800,-0.79596345,2.94412940,-2.94411253,0.33789100,-0.33788895,1.48901076,-1.48900088,0.92291606,-0.92290921,0.00000000,-0.00000000
-2.36218109,5.37755538,-5.37752340,0.00376523,-0.00376519,0.23920995,-0.23920815,0.75728407,-0.75728009,2.81983780,-2.81982265,0.31942957,-0.31942764,1.38819864,-1.38818937,0.87281670,-0.87281049,0.00000000,-0.00000000
-2.35617809,5.10836425,-5.10833533,0.00327890,-0.00327887,0.22400531,-0.22400365,0.72373975,-0.72373637,2.70677511,-2.70676167,0.30231550,-0.30231369,1.29435504,-1.29434641,0.82800485,-0.82799930,0.00000000,-0.00000000
-2.35017509,4.86414448,-4.86411862,0.00286853,-0.00286851,0.21011285,-0.21011133,0.69550716,-0.69550440,2.60500185,-2.60499008,0.28651416,-0.28651246,1.20761182,-1.20760386,0.78855744,-0.78855255,0.00000000,-0.00000000
-2.34417209,4.64480817,-4.64478531,0.00252917,-0.00252915,0.19761520,-0.19761384,0.67265461,-0.67265247,2.51434338,-2.51433319,0.27196923,-0.27196763,1.12799252,-1.12798524,0.75445298,-0.75444874,0.00000000,-0.00000000
-2.33816908,4.44983586,-4.44981587,0.00225608,-0.00225607,0.18656814,-0.18656693,0.65515263,-0.65515110,2.43441599,-2.43440730,0.25860644,-0.25860492,1.05541828,-1.05541167,0.72557906,-0.72557544,0.00000000,-0.00000000
-2.33216608,4.27833232,-4.27831507,0.00204494,-0.00204493,0.17700219,-0.17700115,0.64288243,-0.64288149,2.36466136,-2.36465405,0.24633784,-0.24633641,0.98971656,-0.98971061,0.70174229,-0.70173926,0.00000000,-0.00000000
-2.32616308,4.12909395,-4.12907924,0.00189192,-0.00189192,0.16892493,-0.16892405,0.63564628,-0.63564591,2.30438763,-2.30438159,0.23506653,-0.23506516,0.93063237,-0.93062705,0.68268014,-0.68267766,0.00000000,-0.00000000
-2.32016008,4.00068440,-4.00067203,0.00179381,-0.00179382,0.16232369,-0.16232297,0.63317930,-0.63317945,2.25281510,-2.25281020,0.22469145,-0.22469015,0.87784136,-0.87783664,0.66807404,-0.66807206,0.00000000,-0.00000000
-2.31415708,3.89151504,-3.89150480,0.00174808,-0.00174809,0.15716856,-0.15716800,0.63516196,-0.63516259,2.20912451,-2.20912065,0.21511229,-0.21511104,0.83096427,-0.83096009,0.65756331,-0.65756178,0.00000000,-0.00000000
-2.30815408,3.79992647,-3.79991816,0.00175286,-0.00175289,0.15341548,-0.15341507,0.64123294,-0.64123401,2.17250558,-2.17250264,0.20623403,-0.20623283,0.78958194,-0.78957828,0.65075916,-0.65075803,0.00000000,-0.00000000
-2.30215108,3.72426754,-3.72426097,0.00180700,-0.00180703,0.15100925,-0.15100898,0.65100165,-0.65100310,2.14220369,-2.14220159,0.19797118,-0.19797002,0.75325052,-0.75324731,0.64725832,-0.64725753,0.00000000,-0.00000000
-2.29614807,3.66296858,-3.66296359,0.00190994,-0.00190998,0.14988638,-0.14988625,0.66406011,-0.66406189,2.11756263,-2.11756131,0.19025133,-0.19025020,0.72151591,-0.72151312,0.64665577,-0.64665528,0.00000000,-0.00000000
-2.29014507,3.61460586,-3.61460233,0.00206171,-0.00206176,0.14997762,-0.14997762,0.67999370,-0.67999575,2.09806153,-2.09806097,0.18301805,-0.18301696,0.69392722,-0.69392480,0.64855615,-0.64855590,0.00000000,-0.00000000
-2.28414207,3.57795489,-3.57795273,0.00226279,-0.00226284,0.15121006,-0.15121018,0.69839055,-0.69839283,2.08334451,-2.08334470,0.17623290,-0.17623185,0.67004861,-0.67004651,0.65258351,-0.65258346,0.00000000,-0.00000000
