energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.23261631,4.60328438,0.00120803,0.27580387,0.09633789,3.88976491,1.13955671,0.00000000,0.64427716,0.25736049
-3.22661331,4.59539382,0.00138987,0.25624764,0.08952773,3.94392429,1.12529129,0.00000000,0.60162313,0.23949812
-3.22061031,4.60189349,0.00161555,0.23867083,0.08355115,4.00610644,1.11444622,0.00000000,0.56397130,0.22325461
-3.21460730,4.62145207,0.00189002,0.22335875,0.07842417,4.07441282,1.10654529,0.00000000,0.53199675,0.20884402
-3.20860430,4.65243896,0.00221829,0.21059844,0.07415019,4.14668118,1.10102436,0.00000000,0.50635782,0.19646872
-3.20260130,4.69302056,0.00260517,0.20068106,0.07072210,4.22057396,1.09725823,0.00000000,0.48770269,0.18632114
-3.19659830,4.74126615,0.00305523,0.19390545,0.06812451,4.29367420,1.09458979,0.00000000,0.47667811,0.17858671
-3.19059530,4.79525862,0.00357251,0.19058259,0.06633606,4.36358454,1.09236017,0.00000000,0.47393990,0.17344759
-3.18459230,4.85320445,0.00416036,0.19104052,0.06533170,4.42802477,1.08993859,0.00000000,0.48016443,0.17108696
-3.17858929,4.91353809,0.00482117,0.19562963,0.06508480,4.48492347,1.08675046,0.00000000,0.49606034,0.17169375
-3.17258629,4.97501579,0.00555621,0.20472776,0.06556903,4.53249975,1.08230261,0.00000000,0.52237993,0.17546741
-3.16658329,5.03679481,0.00636535,0.21874478,0.06675999,4.56933156,1.07620456,0.00000000,0.55992931,0.18262248
-3.16058029,5.09849453,0.00724685,0.23812633,0.06863646,4.59440790,1.06818505,0.00000000,0.60957668,0.19339269
-3.15457729,5.16023716,0.00819722,0.26335629,0.07118141,4.60716300,1.05810317,0.00000000,0.67225808,0.20803424
-3.14857429,5.22266639,0.00921107,0.29495753,0.07438250,4.60749173,1.04595396,0.00000000,0.74897988,0.22682810
-3.14257129,5.28694368,0.01028100,0.33349075,0.07823248,4.59574608,1.03186817,0.00000000,0.84081740,0.25008089
-3.13656828,5.35472244,0.01139763,0.37955088,0.08272908,4.57271387,1.01610670,0.00000000,0.94890907,0.27812422
-3.13056528,5.42810159,0.01254961,0.43376092,0.08787477,4.53958122,0.99904990,0.00000000,1.07444555,0.31131223
-3.12456228,5.50956023,0.01372379,0.49676273,0.09367617,4.49788135,0.98118256,0.00000000,1.21865329,0.35001703
-3.11855928,5.60187614,0.01490543,0.56920477,0.10014334,4.44943250,0.96307514,0.00000000,1.38277197,0.39462194
-3.11255628,5.70803075,0.01607850,0.65172659,0.10728875,4.39626796,0.94536235,0.00000000,1.56802569,0.44551243
-3.10655328,5.83110371,0.01722604,0.74493981,0.11512615,4.34056158,0.92871971,0.00000000,1.77558739,0.50306456
-3.10055028,5.97416017,0.01833062,0.84940604,0.12366922,4.28455179,0.91383916,0.00000000,2.00653674,0.56763113
-3.09454727,6.14013377,0.01937478,0.96561163,0.13293005,4.23046676,0.90140444,0.00000000,2.26181145,0.63952546
-3.08854427,6.33170839,0.02034161,1.09393971,0.14291742,4.18045350,0.89206713,0.00000000,2.54215286,0.71900322
-3.08254127,6.55120139,0.02121519,1.23464023,0.15363496,4.13651249,0.88642386,0.00000000,2.84804638,0.80624258
-3.07653827,6.80045124,0.02198116,1.38779863,0.16507915,4.10043962,0.88499542,0.00000000,3.17965849,0.90132324
-3.07053527,7.08071214,0.02262716,1.55330418,0.17723718,4.07377633,0.88820813,0.00000000,3.53677198,1.00420507
-3.06453227,7.39255828,0.02314322,1.73081934,0.19008481,4.05776853,0.89637784,0.00000000,3.91872176,1.11470714
-3.05852926,7.73580063,0.02352211,1.91975136,0.20358415,4.05333466,0.90969703,0.00000000,4.32433426,1.23248822
-3.05252626,8.10941876,0.02375954,2.11922795,0.21768162,4.06104268,0.92822497,0.00000000,4.75187345,1.35702976
-3.04652326,8.51151086,0.02385430,2.32807847,0.23230610,4.08109586,0.95188131,0.00000000,5.19899712,1.48762247
-3.04052026,8.93926442,0.02380823,2.54482248,0.24736735,4.11332708,0.98044323,0.00000000,5.66272707,1.62335788
-3.03451726,9.38895048,0.02362614,2.76766725,0.26275502,4.15720127,1.01354616,0.00000000,6.13943686,1.76312565
-3.02851426,9.85594386,0.02331555,2.99451559,0.27833813,4.21182558,1.05068816,0.00000000,6.62486024,1.90561797
-3.02251126,10.33477114,0.02288641,3.22298523,0.29396537,4.27596723,1.09123801,0.00000000,7.11412323,2.04934145
-3.01650825,10.81918787,0.02235064,3.45044036,0.30946618,4.34807853,1.13444696,0.00000000,7.60180162,2.19263728
-3.01050525,11.30228509,0.02172172,3.67403557,0.32465274,4.42632902,1.17946395,0.00000000,8.08200477,2.33370949
-3.00450225,11.77662462,0.02101418,3.89077174,0.33932289,4.50864443,1.22535410,0.00000000,8.54848538,2.47066125
-2.99849925,12.23440081,0.02024307,4.09756285,0.35326397,4.59275202,1.27112021,0.00000000,8.99477340,2.60153824
-2.99249625,12.66762544,0.01942344,4.29131184,0.36625750,4.67623189,1.31572671,0.00000000,9.41433077,2.72437807
-2.98649325,13.06833079,0.01856993,4.46899332,0.37808455,4.75657344,1.35812554,0.00000000,9.80072247,2.83726397
-2.98049025,13.42878482,0.01769630,4.62773998,0.38853169,4.83123605,1.39728319,0.00000000,10.14779777,2.93838093
-2.97448724,13.74171110,0.01681512,4.76492948,0.39739724,4.89771277,1.43220821,0.00000000,10.44987473,3.02607185
-2.96848424,14.00050544,0.01593747,4.87826799,0.40449760,4.95359542,1.46197817,0.00000000,10.70192024,3.09889139
-2.96248124,14.19944066,0.01507277,4.96586667,0.40967330,4.99663946,1.48576522,0.00000000,10.89971742,3.15565496
-2.95647824,14.33385091,0.01422871,5.02630756,0.41279467,5.02482663,1.50285935,0.00000000,11.04001261,3.19548049
-2.95047524,14.40028755,0.01341121,5.05869531,0.41376668,5.03642338,1.51268835,0.00000000,11.12063447,3.21782082
-2.94447224,14.39663937,0.01262449,5.06269231,0.41253273,5.03003301,1.51483385,0.00000000,11.14057902,3.22248503
-2.93846923,14.32221137,0.01187120,5.03853494,0.40907736,5.00463966,1.50904264,0.00000000,11.10005571,3.20964737
-2.93246623,14.17775816,0.01115262,4.98702998,0.40342748,4.95964225,1.49523299,0.00000000,11.00049179,3.17984310
-2.92646323,13.96546994,0.01046885,4.90953095,0.39565226,4.89487705,1.47349550,0.00000000,10.84449368,3.13395145
-2.92046023,13.68891124,0.00981907,4.80789518,0.38586152,4.81062783,1.44408868,0.00000000,10.63576690,3.07316594
-2.91445723,13.35291474,0.00920177,4.68442347,0.37420284,4.70762279,1.40742930,0.00000000,10.37899767,2.99895382
-2.90845423,12.96343481,0.00861500,4.54178501,0.36085726,4.58701845,1.36407804,0.00000000,10.07970145,2.91300597
-2.90245123,12.52736689,0.00805660,4.38293098,0.34603411,4.45037057,1.31472098,0.00000000,9.74404537,2.81718005
-2.89644822,12.05234054,0.00752437,4.21100069,0.32996482,4.29959335,1.26014789,0.00000000,9.37865261,2.71343913
-2.89044522,11.54649514,0.00701626,4.02922461,0.31289634,4.13690803,1.20122797,0.00000000,8.99039768,2.60378888
-2.88444222,11.01824741,0.00653048,3.84082853,0.29508412,3.96478279,1.13888426,0.00000000,8.58620167,2.49021598
-2.87843922,10.47606038,0.00606557,3.64894294,0.27678522,3.78586617,1.07406763,0.00000000,8.17283630,2.37463059
-2.87243622,9.92822268,0.00562047,3.45652129,0.25825161,3.60291612,1.00773133,0.00000000,7.75674485,2.25881503
-2.86643322,9.38264619,0.00519454,3.26627024,0.23972405,3.41872744,0.94080696,0.00000000,7.34388684,2.14438086
-2.86043022,8.84668881,0.00478750,3.08059420,0.22142665,3.23605980,0.87418274,0.00000000,6.93961153,2.03273565
-2.85442721,8.32700750,0.00439944,2.90155551,0.20356241,3.05756901,0.80868464,0.00000000,6.54856404,1.92506038
-2.84842421,7.82944497,0.00403073,2.73085091,0.18630961,2.88574346,0.74506078,0.00000000,6.17462529,1.82229762
-2.84242121,7.35895157,0.00368194,2.56980386,0.16981943,2.72284786,0.68396960,0.00000000,5.82088577,1.72515036
-2.83641821,6.91954215,0.00335378,2.41937163,0.15421452,2.57087552,0.62597162,0.00000000,5.48965091,1.63409038
-2.83041521,6.51428608,0.00304701,2.28016524,0.13958868,2.43151072,0.57152501,0.00000000,5.18247461,1.54937513
-2.82441221,6.14532714,0.00276235,2.15248001,0.12600740,2.30610134,0.52098452,0.00000000,4.90021610,1.47107125
-2.81840920,5.81392909,0.00250045,2.03633389,0.11350932,2.19564255,0.47460366,0.00000000,4.64311477,1.39908301
-2.81240620,5.52054179,0.00226177,1.93151081,0.10210836,2.10077093,0.43253958,0.00000000,4.41087685,1.33318362
-2.80640320,5.26488254,0.00204658,1.83760615,0.09179640,2.02176878,0.39486014,0.00000000,4.20276817,1.27304753
-2.80040020,5.04602709,0.00185493,1.75407176,0.08254634,1.95857762,0.36155276,0.00000000,4.01770744,1.21828188
-2.79439720,4.86250541,0.00168658,1.68025820,0.07431547,1.91081974,0.33253444,0.00000000,3.85435504,1.16845564
-2.78839420,4.71239735,0.00154104,1.61545241,0.06704886,1.87782657,0.30766254,0.00000000,3.71119349,1.12312505
-2.78239120,4.59342468,0.00141757,1.55890952,0.06068280,1.85867226,0.28674568,0.00000000,3.58659677,1.08185458
-2.77638819,4.50303641,0.00131518,1.50987798,0.05514805,1.85221127,0.26955470,0.00000000,3.47888661,1.04423288
-2.77038519,4.43848560,0.00123266,1.46761796,0.05037288,1.85711826,0.25583296,0.00000000,3.38637537,1.00988359
-2.76438219,4.39689659,0.00116862,1.43141320,0.04628587,1.87192921,0.24530608,0.00000000,3.30739591,0.97847119
-2.75837919,4.37532274,0.00112155,1.40057708,0.04281834,1.89508251,0.23769083,0.00000000,3.24031982,0.94970243
-2.75237619,4.37079510,0.00108986,1.37445393,0.03990644,1.92495905,0.23270295,0.00000000,3.18356616,0.92332410
-2.74637319,4.38036363,0.00107192,1.35241696,0.03749284,1.95992060,0.23006420,0.00000000,3.13560316,0.89911796
-2.74037019,4.40113231,0.00106615,1.33386403,0.03552817,1.99834584,0.22950830,0.00000000,3.09494563,0.87689391
-2.73436718,4.43029019,0.00107107,1.31821262,0.03397204,2.03866388,0.23078614,0.00000000,3.06015072,0.85648234
-2.72836418,4.46514011,0.00108535,1.30489535,0.03279383,2.07938482,0.23367013,0.00000000,3.02981461,0.83772649
-2.72236118,4.50312678,0.00110793,1.29335684,0.03197315,2.11912761,0.23795796,0.00000000,3.00257186,0.82047580
-2.71635818,4.54186538,0.00113802,1.28305288,0.03150014,2.15664500,0.24347571,0.00000000,2.97709914,0.80458070
-2.71035518,4.57917156,0.00117523,1.27345216,0.03137549,2.19084578,0.25008051,0.00000000,2.95212383,0.78988934
-2.70435218,4.61309300,0.00121961,1.26404086,0.03161038,2.22081448,0.25766275,0.00000000,2.92643791,0.77624644
-2.69834917,4.64194229,0.00127173,1.25432969,0.03222619,2.24582838,0.26614784,0.00000000,2.89891637,0.76349435
-2.69234617,4.66433012,0.00133270,1.24386320,0.03325412,2.26537206,0.27549748,0.00000000,2.86853928,0.75147593
-2.68634317,4.67919761,0.00140430,1.23223046,0.03473460,2.27914921,0.28571049,0.00000000,2.83441592,0.74003910
-2.68034017,4.68584593,0.00148893,1.21907640,0.03671665,2.28709156,0.29682295,0.00000000,2.79580930,0.72904248
-2.67433717,4.68396127,0.00158971,1.20411293,0.03925699,2.28936477,0.30890763,0.00000000,2.75215900,0.71836155
-2.66833417,4.67363330,0.00171048,1.18712884,0.04241900,2.28637068,0.32207253,0.00000000,2.70310072,0.70789473
-2.66233117,4.65536488,0.00185578,1.16799774,0.04627153,2.27874576,0.33645844,0.00000000,2.64848043,0.69756890
-2.65632816,4.63007149,0.00203082,1.14668321,0.05088735,2.26735521,0.35223528,0.00000000,2.58836214,0.68734360
-2.65032516,4.59906882,0.00224145,1.12324072,0.05634144,2.25328231,0.36959728,0.00000000,2.52302786,0.67721381
-2.64432216,4.56404776,0.00249407,1.09781590,0.06270899,2.23781272,0.38875675,0.00000000,2.45296950,0.66721062
-2.63831916,4.52703610,0.00279550,1.07063903,0.07006304,2.22241344,0.40993657,0.00000000,2.37887236,0.65739996
-2.63231616,4.49034744,0.00315287,1.04201598,0.07847196,2.20870626,0.43336139,0.00000000,2.30159088,0.64787904
-2.62631316,4.45651787,0.00357338,1.01231579,0.08799653,2.19843581,0.45924762,0.00000000,2.22211730,0.63877089
-2.62031016,4.42823188,0.00406414,0.98195548,0.09868693,2.19343236,0.48779259,0.00000000,2.14154461,0.63021703
-2.61430715,4.40823941,0.00463191,0.95138286,0.11057948,2.19556964,0.51916288,0.00000000,2.06102537,0.62236876
-2.60830415,4.39926647,0.00528280,0.92105791,0.12369338,2.20671851,0.55348243,0.00000000,1.98172815,0.61537751
-2.60230115,4.40392200,0.00602202,0.89143391,0.13802749,2.22869701,0.59082078,0.00000000,1.90479349,0.60938469
-2.59629815,4.42460407,0.00685355,0.86293888,0.15355725,2.26321799,0.63118186,0.00000000,1.83129143,0.60451171
-2.59029515,4.46340865,0.00777984,0.83595849,0.17023202,2.31183532,0.67449392,0.00000000,1.76218227,0.60085062
-2.58429215,4.52204408,0.00880154,0.81082098,0.18797288,2.37589025,0.72060120,0.00000000,1.69828244,0.59845596
-2.57828914,4.60175463,0.00991720,0.78778490,0.20667108,2.45645926,0.76925767,0.00000000,1.64023670,0.59733826
-2.57228614,4.70325585,0.01112308,0.76703020,0.22618742,2.55430524,0.82012363,0.00000000,1.58849794,0.59745955
-2.56628314,4.82668473,0.01241298,0.74865296,0.24635249,2.66983358,0.87276538,0.00000000,1.54331530,0.59873126
-2.56028014,4.97156682,0.01377814,0.73266405,0.26696818,2.80305518,0.92665836,0.00000000,1.50473096,0.60101450
-2.55427714,5.13680216,0.01520724,0.71899166,0.28781028,2.95355793,0.98119412,0.00000000,1.47258571,0.60412297
-2.54827414,5.32067146,0.01668649,0.70748757,0.30863236,3.12048864,1.03569100,0.00000000,1.44653289,0.60782824
-2.54227114,5.52086303,0.01819986,0.69793679,0.32917094,3.30254664,1.08940855,0.00000000,1.42605991,0.61186739
-2.53626813,5.73452056,0.01972932,0.69007021,0.34915175,3.49799059,1.14156551,0.00000000,1.41051660,0.61595247
-2.53026513,5.95831097,0.02125530,0.68357946,0.36829703,3.70465926,1.19136071,0.00000000,1.39914868,0.61978157
-2.52426213,6.18851074,0.02275718,0.67813342,0.38633374,3.92000674,1.23799649,0.00000000,1.39113533,0.62305094
-2.51825913,6.42110850,0.02421387,0.67339558,0.40300215,4.14115209,1.28070374,0.00000000,1.38562874,0.62546760
-2.51225613,6.65192098,0.02560445,0.66904141,0.41806487,4.36494271,1.31876772,0.00000000,1.38179422,0.62676189
-2.50625313,6.87671834,0.02690888,0.66477496,0.43131562,4.58803012,1.35155359,0.00000000,1.37884898,0.62669940
-2.50025013,7.09135500,0.02810865,0.66034392,0.44258759,4.80695626,1.37853068,0.00000000,1.37609783,0.62509166
-2.49424712,7.29190093,0.02918752,0.65555241,0.45176086,5.01824764,1.39929435,0.00000000,1.37296430,0.62180516
-2.48824412,7.47476865,0.03013204,0.65027091,0.45876863,5.21851432,1.41358443,0.00000000,1.36901570,0.61676818
-2.48224112,7.63683085,0.03093217,0.64444287,0.46360182,5.40455012,1.42129936,0.00000000,1.36398102,0.60997516
-2.47623812,7.77552365,0.03158161,0.63808766,0.46631174,5.57343022,1.42250511,0.00000000,1.35776082,0.60148826
-2.47023512,7.88893109,0.03207810,0.63129955,0.46701081,5.72260206,1.41743846,0.00000000,1.35042857,0.59143610
-2.46423212,7.97584689,0.03242356,0.62424300,0.46587083,5.84996583,1.40650417,0.00000000,1.34222336,0.58000964
-2.45822911,8.03581048,0.03262393,0.61714417,0.46311922,5.95394080,1.39026592,0.00000000,1.33353419,0.56745532
-2.45222611,8.06911528,0.03268901,0.61027908,0.45903282,6.03351438,1.36943123,0.00000000,1.32487655,0.55406573
-2.44622311,8.07678828,0.03263201,0.60395905,0.45392983,6.08827154,1.34483081,0.00000000,1.31686226,0.54016828
-2.44022011,8.06054151,0.03246898,0.59851386,0.44815982,6.11840290,1.31739296,0.00000000,1.31016390,0.52611218
-2.43421711,8.02269701,0.03221811,0.59427355,0.44209236,6.12469096,1.28811399,0.00000000,1.30547548,0.51225447
-2.42821411,7.96608840,0.03189895,0.59154968,0.43610463,6.10847475,1.25802574,0.00000000,1.30347126,0.49894554
-2.42221111,7.89394311,0.03153154,0.59061686,0.43056839,6.07159431,1.22816147,0.00000000,1.30476443,0.48651500
-2.41620810,7.80975045,0.03113556,0.59169557,0.42583697,6.01631752,1.19952145,0.00000000,1.30986803,0.47525826
-2.41020510,7.71712138,0.03072942,0.59493703,0.42223264,5.94525227,1.17303962,0.00000000,1.31915961,0.46542471
-2.40420210,7.61964635,0.03032953,0.60041098,0.42003500,5.86124822,1.14955256,0.00000000,1.33285188,0.45720780
-2.39819910,7.52075760,0.02994963,0.60809694,0.41947076,5.76729229,1.12977224,0.00000000,1.35097048,0.45073769
-2.39219610,7.42360226,0.02960019,0.61787957,0.42070536,5.66640290,1.11426328,0.00000000,1.37334043,0.44607664
-2.38619310,7.33093211,0.02928810,0.62954839,0.42383679,5.56152744,1.10342601,0.00000000,1.39958188,0.44321752
-2.38019010,7.24501475,0.02901646,0.64280195,0.42889189,5.45544766,1.09748570,0.00000000,1.42911563,0.44208539
-2.37418709,7.16757037,0.02878459,0.65725649,0.43582524,5.35069699,1.09648848,0.00000000,1.46117836,0.44254221
-2.36818409,7.09973651,0.02858822,0.67245855,0.44452074,5.24949309,1.10030413,0.00000000,1.49484696,0.44439444
-2.36218109,7.04206217,0.02841988,0.68790131,0.45479581,5.15368834,1.10863551,0.00000000,1.52907094,0.44740315
-2.35617809,6.99453089,0.02826944,0.70304369,0.46640810,5.06473967,1.12103425,0.00000000,1.56271156,0.45129630
-2.35017509,6.95661116,0.02812474,0.71733156,0.47906438,4.98369847,1.13692200,0.00000000,1.59458575,0.45578250
-2.34417209,6.92733092,0.02797237,0.73021991,0.49243136,4.91121986,1.15561642,0.00000000,1.62351299,0.46056577
-2.33816908,6.90537195,0.02779844,0.74119521,0.50614792,4.84759009,1.17636070,0.00000000,1.64836273,0.46536050
-2.33216608,6.88917862,0.02758941,0.74979662,0.51983833,4.79276936,1.19835545,0.00000000,1.66810034,0.46990595
-2.32616308,6.87707510,0.02733283,0.75563534,0.53312588,4.74644717,1.22079155,0.00000000,1.68182918,0.47397969
-2.32016008,6.86738450,0.02701805,0.75841097,0.54564647,4.70810615,1.24288273,0.00000000,1.68882713,0.47740921
-2.31415708,6.85854334,0.02663681,0.75792434,0.55706143,4.67709046,1.26389629,0.00000000,1.68857557,0.48008124
-2.30815408,6.84920525,0.02618367,0.75408602,0.56706926,4.65267435,1.28318091,0.00000000,1.68077976,0.48194830
-2.30215108,6.83832806,0.02565631,0.74692028,0.57541566,4.63412676,1.30019014,0.00000000,1.66537968,0.48303216
-2.29614807,6.82523971,0.02505569,0.73656433,0.58190153,4.62076802,1.31450085,0.00000000,1.64255096,0.48342391
-2.29014507,6.80967918,0.02438594,0.72326288,0.58638854,4.61201545,1.32582566,0.00000000,1.61269597,0.48328079
-2.28414207,6.79181044,0.02365426,0.70735843,0.58880219,4.60741530,1.33401895,0.00000000,1.57642582,0.48281973
-2.27813907,6.77220848,0.02287049,0.68927763,0.58913210,4.60665921,1.33907631,0.00000000,1.53453411,0.48230791
-2.27213607,6.75181826,0.02204674,0.66951459,0.58742972,4.60958477,1.34112735,0.00000000,1.48796404,0.48205070
-2.26613307,6.73188890,0.02119677,0.64861179,0.58380342,4.61616021,1.34042246,0.00000000,1.43777034,0.48237763
-2.26013007,6.71388673,0.02033544,0.62713956,0.57841141,4.62645491,1.33731407,0.00000000,1.38507813,0.48362673
-2.25412706,6.69939207,0.01947804,0.60567504,0.57145272,4.64059772,1.33223341,0.00000000,1.33104040,0.48612829
-2.24812406,6.68998561,0.01863968,0.58478149,0.56315670,4.65872648,1.32566395,0.00000000,1.27679623,0.49018840
-2.24212106,6.68713084,0.01783470,0.56498890,0.55377163,4.68093221,1.31811277,0.00000000,1.22343138,0.49607326
-2.23611806,6.69205927,0.01707613,0.54677651,0.54355298,4.70720231,1.31008141,0.00000000,1.17194298,0.50399489
-2.23011506,6.70566508,0.01637525,0.53055799,0.53275172,4.73736678,1.30203755,0.00000000,1.12320948,0.51409883
-2.22411206,6.72841550,0.01574126,0.51666970,0.52160356,4.77105182,1.29438899,0.00000000,1.07796692,0.52645455
-2.21810905,6.76028220,0.01518098,0.50536229,0.51031926,4.80764430,1.28746119,0.00000000,1.03679208,0.54104885
-2.21210605,6.80069805,0.01469882,0.49679590,0.49907673,4.84627030,1.28147956,0.00000000,1.00009281,0.55778272
-2.20610305,6.84854206,0.01429666,0.49103876,0.48801510,4.88578981,1.27655728,0.00000000,0.96810544,0.57647175
-2.20010005,6.90215398,0.01397401,0.48806920,0.47723106,4.92480893,1.27268923,0.00000000,0.94089879,0.59685016
-2.19409705,6.95937809,0.01372814,0.48778060,0.46677755,4.96170945,1.26975235,0.00000000,0.91838427,0.61857824
-2.18809405,7.01763439,0.01355434,0.48998901,0.45666481,4.99469507,1.26751234,0.00000000,0.90033093,0.64125295
-2.18209105,7.07401376,0.01344621,0.49444293,0.44686364,5.02185182,1.26563611,0.00000000,0.88638468,0.66442117
-2.17608804,7.12539222,0.01339600,0.50083469,0.43731057,5.04121999,1.26370955,0.00000000,0.87609039,0.68759516
-2.17008504,7.16855861,0.01339500,0.50881291,0.42791475,5.05087353,1.26125938,0.00000000,0.86891581,0.71026938
-2.16408204,7.20034924,0.01343384,0.51799565,0.41856587,5.04900283,1.25777794,0.00000000,0.86427618,0.73193806
-2.15807904,7.21778251,0.01350286,0.52798356,0.40914296,5.03399615,1.25274978,0.00000000,0.86155857,0.75211278
-2.15207604,7.21818705,0.01359244,0.53837281,0.39952331,5.00451551,1.24567832,0.00000000,0.86014495,0.77033922
-2.14607304,7.19931694,0.01369327,0.54876727,0.38959119,4.95956257,1.23611154,0.00000000,0.85943355,0.78621240
-2.14007004,7.15944872,0.01379659,0.55878979,0.37924585,4.89853131,1.22366528,0.00000000,0.85885760,0.79938995
-2.13406703,7.09745584,0.01389434,0.56809231,0.36840844,4.82124452,1.20804302,0.00000000,0.85790143,0.80960256
-2.12806403,7.01285774,0.01397938,0.57636456,0.35702760,4.72797251,1.18905141,0.00000000,0.85611354,0.81666164
-2.12206103,6.90584181,0.01404549,0.58334150,0.34508334,4.61943321,1.16661083,0.00000000,0.85311668,0.82046366
-2.11605803,6.77725865,0.01408752,0.58880924,0.33258934,4.49677421,1.14076075,0.00000000,0.84861507,0.82099130
-2.11005503,6.62859172,0.01410131,0.59260953,0.31959349,4.36153790,1.11165986,0.00000000,0.84239884,0.81831134
-2.10405203,6.46190430,0.01408376,0.59464290,0.30617683,4.21561217,1.07958129,0.00000000,0.83434617,0.81256976
-2.09804902,6.27976754,0.01403273,0.59487045,0.29245105,4.06116964,1.04490332,0.00000000,0.82442317,0.80398413
-2.09204602,6.08517399,0.01394700,0.59331427,0.27855486,3.90059877,1.00809660,0.00000000,0.81268204,0.79283406
-2.08604302,5.88144167,0.01382622,0.59005670,0.26464947,3.73643085,0.96970842,0.00000000,0.79925769,0.77944998
-2.08004002,5.67211374,0.01367083,0.58523822,0.25091352,3.57126637,0.93034531,0.00000000,0.78436306,0.76420102
-2.07403702,5.46085854,0.01348196,0.57905429,0.23753781,3.40770447,0.89065477,0.00000000,0.76828341,0.74748246
-2.06803402,5.25137439,0.01326138,0.57175081,0.22472017,3.24827845,0.85130718,0.00000000,0.75136965,0.72970334
-2.06203102,5.04730275,0.01301144,0.56361853,0.21266069,3.09539990,0.81297872,0.00000000,0.73403087,0.71127467
-2.05602801,4.85215242,0.01273498,0.55498621,0.20155759,2.95131308,0.77633597,0.00000000,0.71672610,0.69259877
-2.05002501,4.66923662,0.01243527,0.54621270,0.19160384,2.81806063,0.74202279,0.00000000,0.69995519,0.67405990
-2.04402201,4.50162349,0.01211600,0.53767797,0.18298471,2.69746060,0.71064974,0.00000000,0.68424907,0.65601643
-2.03801901,4.35210001,0.01178116,0.52977320,0.17587609,2.59109442,0.68278617,0.00000000,0.67015907,0.63879481
-2.03201601,4.22314806,0.01143508,0.52289014,0.17044372,2.50030447,0.65895497,0.00000000,0.65824558,0.62268510
-2.02601301,4.11693120,0.01108231,0.51740987,0.16684310,2.42619943,0.63962960,0.00000000,0.64906594,0.60793815
-2.02001001,4.03528964,0.01072761,0.51369140,0.16521982,2.36966557,0.62523317,0.00000000,0.64316172,0.59476423
-2.01400700,3.97974132,0.01037594,0.51206021,0.16571034,2.33138154,0.61613888,0.00000000,0.64104554,0.58333288
-2.00800400,3.95148654,0.01003237,0.51279730,0.16844267,2.31183453,0.61267142,0.00000000,0.64318763,0.57377375
-2.00200100,3.95141380,0.00970206,0.51612903,0.17353691,2.31133584,0.61510868,0.00000000,0.65000242,0.56617828
-1.99599800,3.98010524,0.00939023,0.52221810,0.18110546,2.33003406,0.62368310,0.00000000,0.66183545,0.56060175
-1.98999500,4.03784007,0.00910211,0.53115619,0.19125241,2.36792472,0.63858246,0.00000000,0.67895102,0.55706574
-1.98399200,4.12459532,0.00884289,0.54295848,0.20407235,2.42485570,0.65994936,0.00000000,0.70152092,0.55556066
-1.97798899,4.24004385,0.00861767,0.55756043,0.21964813,2.50052821,0.68787942,0.00000000,0.72961466,0.55604821
-1.97198599,4.38354992,0.00843145,0.57481695,0.23804782,2.59449383,0.72241795,0.00000000,0.76319166,0.55846378
-1.96598299,4.55416350,0.00828901,0.59450415,0.25932071,2.70614836,0.76355513,0.00000000,0.80209569,0.56271859
-1.95997999,4.75061467,0.00819489,0.61632374,0.28349264,2.83472402,0.81121995,0.00000000,0.84605193,0.56870171
-1.95397699,4.97130999,0.00815333,0.63990984,0.31056068,2.97928138,0.86527320,0.00000000,0.89466697,0.57628184
-1.94797399,5.21433268,0.00816815,0.66483814,0.34048752,3.13870289,0.92549997,0.00000000,0.94743190,0.58530906
-1.94197099,5.47744852,0.00824272,0.69063712,0.37319583,3.31168974,0.99160227,0.00000000,1.00372862,0.59561644
-1.93596798,5.75811924,0.00837983,0.71680085,0.40856299,3.49676368,1.06319231,0.00000000,1.06283941,0.60702172
-1.92996498,6.05352470,0.00858158,0.74280292,0.44641647,3.69227511,1.13978721,0.00000000,1.12395963,0.61932910
-1.92396198,6.36059476,0.00884928,0.76811113,0.48653023,3.89641841,1.22080557,0.00000000,1.18621337,0.63233115
-1.91795898,6.67605132,0.00918336,0.79220219,0.52862259,4.10725502,1.30556678,0.00000000,1.24867177,0.64581095
-1.91195598,6.99646007,0.00958321,0.81457609,0.57235573,4.32274419,1.39329322,0.00000000,1.31037353,0.65954451
-1.90595298,7.31829131,0.01004708,0.83476946,0.61733710,4.54078082,1.48311602,0.00000000,1.37034709,0.67330339
-1.89994997,7.63798820,0.01057200,0.85236761,0.66312295,4.75923941,1.57408437,0.00000000,1.42763396,0.68685762
-1.89394697,7.95204067,0.01115368,0.86701474,0.70922399,4.97602248,1.66517860,0.00000000,1.48131241,0.69997890
-1.88794397,8.25706238,0.01178644,0.87842208,0.75511308,5.18911175,1.75532666,0.00000000,1.53052079,0.71244390
-1.88194097,8.54986841,0.01246322,0.88637378,0.80023494,5.39661979,1.84342389,0.00000000,1.57447982,0.72403788
-1.87593797,8.82755053,0.01317557,0.89073036,0.84401751,5.59684011,1.92835542,0.00000000,1.61251306,0.73455830
-1.86993497,9.08754753,0.01391374,0.89142986,0.88588468,5.78829338,2.00902058,0.00000000,1.64406466,0.74381851
