energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.04502251,1.40357677,0.05073838,0.00864067,0.27559822,0.41197575,0.46473647,0.02951757,0.70337077
-0.03901951,1.40330765,0.04660501,0.00764682,0.26467661,0.40741889,0.45928613,0.02794055,0.72717139
-0.03301651,1.40023217,0.04266461,0.00677103,0.25295729,0.40210384,0.45315027,0.02632834,0.74912107
-0.02701351,1.39446005,0.03893201,0.00601512,0.24063181,0.39614892,0.44638304,0.02469698,0.76902056
-0.02101051,1.38616449,0.03542086,0.00538072,0.22791141,0.38968043,0.43906065,0.02306389,0.78669669
-0.01500750,1.37557310,0.03214352,0.00486944,0.21502061,0.38282944,0.43127901,0.02144737,0.80200271
-0.00900450,1.36295829,0.02911098,0.00448294,0.20219076,0.37572895,0.42315114,0.01986603,0.81481798
-0.00300150,1.34862740,0.02633283,0.00422312,0.18965366,0.36851151,0.41480438,0.01833829,0.82504753
0.00300150,1.33291314,0.02381729,0.00409229,0.17763553,0.36130718,0.40637757,0.01688190,0.83262129
0.00900450,1.31616438,0.02157117,0.00409325,0.16635158,0.35424197,0.39801803,0.01551344,0.83749343
0.01500750,1.29873782,0.01960002,0.00422941,0.15600105,0.34743670,0.38987858,0.01424802,0.83964183
0.02101051,1.28099041,0.01790811,0.00450483,0.14676310,0.34100619,0.38211445,0.01309888,0.83906777
0.02701351,1.26327277,0.01649859,0.00492420,0.13879335,0.33505877,0.37488020,0.01207717,0.83579595
0.03301651,1.24592353,0.01537351,0.00549279,0.13222119,0.32969604,0.36832665,0.01119177,0.82987477
0.03901951,1.22926450,0.01453396,0.00621633,0.12714784,0.32501270,0.36259776,0.01044916,0.82137679
0.04502251,1.21359655,0.01398014,0.00710078,0.12364501,0.32109655,0.35782760,0.00985333,0.81039940
0.05102551,1.19919605,0.01371139,0.00815217,0.12175427,0.31802839,0.35413736,0.00940581,0.79706530
0.05702851,1.18631175,0.01372633,0.00937625,0.12148698,0.31588191,0.35163249,0.00910568,0.78152282
0.06303152,1.17516194,0.01402282,0.01077820,0.12282471,0.31472348,0.35040000,0.00894968,0.76394579
0.06903452,1.16593185,0.01459804,0.01236229,0.12572026,0.31461176,0.35050597,0.00893227,0.74453280
0.07503752,1.15877116,0.01544850,0.01413152,0.13009906,0.31559732,0.35199351,0.00904584,0.72350572
0.08104052,1.15379192,0.01657004,0.01608729,0.13586114,0.31772198,0.35488106,0.00928085,0.70110738
0.08704352,1.15106668,0.01795779,0.01822906,0.14288352,0.32101834,0.35916127,0.00962607,0.67759836
0.09304652,1.15062728,0.01960623,0.02055405,0.15102310,0.32550914,0.36480055,0.01006880,0.65325297
0.09904952,1.15246434,0.02150912,0.02305700,0.16011997,0.33120685,0.37173932,0.01059515,0.62835448
0.10505253,1.15652772,0.02365955,0.02572999,0.17000119,0.33811335,0.37989312,0.01119034,0.60318983
0.11105553,1.16272829,0.02604998,0.02856233,0.18048505,0.34621995,0.38915453,0.01183906,0.57804390
0.11705853,1.17094096,0.02867224,0.03154051,0.19138554,0.35550762,0.39939600,0.01252578,0.55319382
0.12306153,1.18100939,0.03151772,0.03464823,0.20251723,0.36594772,0.41047347,0.01323521,0.52890345
0.12906453,1.19275210,0.03457743,0.03786658,0.21370024,0.37750300,0.42223078,0.01395261,0.50541826
0.13506753,1.20597020,0.03784220,0.04117422,0.22476524,0.39012908,0.43450469,0.01466429,0.48296110
0.14107054,1.22045641,0.04130292,0.04454773,0.23555835,0.40377626,0.44713042,0.01535797,0.46172880
0.14707354,1.23600504,0.04495078,0.04796194,0.24594567,0.41839162,0.45994737,0.01602318,0.44189002
0.15307654,1.25242277,0.04877759,0.05139043,0.25581743,0.43392146,0.47280497,0.01665158,0.42358422
0.15907954,1.26953946,0.05277606,0.05480600,0.26509137,0.45031372,0.48556833,0.01723734,0.40692200
0.16508254,1.28721868,0.05694011,0.05818125,0.27371537,0.46752050,0.49812334,0.01777731,0.39198657
0.17108554,1.30536735,0.06126515,0.06148909,0.28166912,0.48550039,0.51038119,0.01827119,0.37883640
0.17708854,1.32394378,0.06574829,0.06470337,0.28896466,0.50422052,0.52228188,0.01872162,0.36750864
0.18309155,1.34296375,0.07038850,0.06779939,0.29564587,0.52365816,0.53379662,0.01913409,0.35802341
0.18909455,1.36250405,0.07518658,0.07075440,0.30178670,0.54380167,0.54492896,0.01951680,0.35038831
0.19509755,1.38270300,0.08014503,0.07354805,0.30748830,0.56465078,0.55571447,0.01988037,0.34460316
0.20110055,1.40375788,0.08526776,0.07616275,0.31287505,0.58621593,0.56621898,0.02023746,0.34066441
0.20710355,1.42591886,0.09055950,0.07858390,0.31808963,0.60851667,0.57653536,0.02060226,0.33856922
0.21310655,1.44947956,0.09602510,0.08080004,0.32328720,0.63157910,0.58677888,0.02098989,0.33831859
0.21910955,1.47476437,0.10166851,0.08280285,0.32862900,0.65543222,0.59708125,0.02141573,0.33991962
0.22511256,1.50211281,0.10749167,0.08458701,0.33427547,0.68010335,0.60758359,0.02189472,0.34338653
0.23111556,1.53186133,0.11349312,0.08614997,0.34037913,0.70561269,0.61842849,0.02244056,0.34874045
0.23711856,1.56432330,0.11966655,0.08749155,0.34707761,0.73196709,0.62975153,0.02306503,0.35600777
0.24312156,1.59976778,0.12599931,0.08861349,0.35448682,0.75915349,0.64167243,0.02377724,0.36521734
0.24912456,1.63839801,0.13247089,0.08951891,0.36269477,0.78713205,0.65428643,0.02458297,0.37639630
0.25512756,1.68033053,0.13905159,0.09021168,0.37175609,0.81582948,0.66765600,0.02548419,0.38956497
0.26113057,1.72557594,0.14570141,0.09069590,0.38168761,0.84513293,0.68180350,0.02647862,0.40473097
0.26713357,1.77402221,0.15236926,0.09097527,0.39246505,0.87488477,0.69670502,0.02755945,0.42188273
0.27313657,1.82542162,0.15899261,0.09105265,0.40402113,0.90487878,0.71228579,0.02871530,0.44098295
0.27913957,1.87938210,0.16549767,0.09092966,0.41624511,0.93485798,0.72841749,0.02993031,0.46196219
0.28514257,1.93536378,0.17180017,0.09060644,0.42898388,0.96451458,0.74491764,0.03118441,0.48471314
0.29114557,1.99268120,0.17780666,0.09008161,0.44204463,0.99349216,0.76155125,0.03245385,0.50908580
0.29714857,2.05051162,0.18341659,0.08935229,0.45519909,1.02139042,0.77803482,0.03371183,0.53488403
0.30315158,2.10790944,0.18852476,0.08841445,0.46818911,1.04777225,0.79404260,0.03492932,0.56186375
0.30915458,2.16382647,0.19302445,0.08726328,0.48073366,1.07217335,0.80921498,0.03607599,0.58973307
0.31515758,2.21713766,0.19681083,0.08589380,0.49253683,1.09411387,0.82316881,0.03712126,0.61815443
0.32116058,2.26667143,0.19978463,0.08430153,0.50329665,1.11311192,0.83550918,0.03803537,0.64674897
0.32716358,2.31124352,0.20185589,0.08248322,0.51271448,1.12869825,0.84584231,0.03879041,0.67510300
0.33316658,2.34969324,0.20294764,0.08043763,0.52050449,1.14043174,0.85378897,0.03936140,0.70277649
0.33916958,2.38092057,0.20299924,0.07816621,0.52640306,1.14791481,0.85899798,0.03972724,0.72931324
0.34517259,2.40392269,0.20196927,0.07567376,0.53017756,1.15080825,0.86115908,0.03987146,0.75425260
0.35117559,2.41782841,0.19983781,0.07296893,0.53163427,1.14884460,0.86001472,0.03978291,0.77714201
0.35717859,2.42192901,0.19660800,0.07006456,0.53062517,1.14183964,0.85537027,0.03945621,0.79755015
0.36318159,2.41570426,0.19230671,0.06697780,0.52705316,1.12970130,0.84710204,0.03889201,0.81507996
0.36918459,2.39884238,0.18698441,0.06373008,0.52087575,1.11243562,0.83516312,0.03809700,0.82938098
0.37518759,2.37125339,0.18071410,0.06034680,0.51210687,1.09014941,0.81958640,0.03708372,0.84016060
0.38119060,2.33307492,0.17358952,0.05685693,0.50081695,1.06304961,0.80048499,0.03587027,0.84719347
0.38719360,2.28467079,0.16572254,0.05329235,0.48713113,1.03143930,0.77804995,0.03447967,0.85032889
0.39319660,2.22662214,0.15724010,0.04968710,0.47122579,0.99571056,0.75254546,0.03293926,0.84949560
0.39919960,2.15971187,0.14828055,0.04607655,0.45332369,0.95633466,0.72430178,0.03127988,0.84470394
0.40520260,2.08490305,0.13898988,0.04249649,0.43368771,0.91384987,0.69370629,0.02953503,0.83604512
0.41120560,2.00331248,0.12951783,0.03898233,0.41261378,0.86884770,0.66119311,0.02774006,0.82368783
0.41720860,1.91618045,0.12001406,0.03556817,0.39042304,0.82195798,0.62723173,0.02593123,0.80787225
0.42321161,1.82483832,0.11062462,0.03228615,0.36745380,0.77383360,0.59231520,0.02414499,0.78890173
0.42921461,1.73067491,0.10148874,0.02916578,0.34405348,0.72513548,0.55694830,0.02241725,0.76713281
0.43521761,1.63510347,0.09273621,0.02623351,0.32057082,0.67651833,0.52163622,0.02078273,0.74296374
0.44122061,1.53953006,0.08448514,0.02351238,0.29734875,0.62861776,0.48687403,0.01927448,0.71682233
0.44722361,1.44532462,0.07684043,0.02102182,0.27471796,0.58203903,0.45313735,0.01792346,0.68915349
0.45322661,1.35379544,0.06989268,0.01877769,0.25299148,0.53734786,0.42087435,0.01675827,0.66040724
0.45922961,1.26616761,0.06371772,0.01679232,0.23246014,0.49506325,0.39049929,0.01580493,0.63102735
0.46523262,1.18356576,0.05837649,0.01507472,0.21338925,0.45565242,0.36238754,0.01508679,0.60144132
0.47123562,1.10700113,0.05391534,0.01363080,0.19601607,0.41952777,0.33687204,0.01462446,0.57205191
0.47723862,1.03736265,0.05036658,0.01246375,0.18054835,0.38704549,0.31424111,0.01443578,0.54323029
0.48324162,0.97541181,0.04774921,0.01157424,0.16716351,0.35850575,0.29473739,0.01453579,0.51531113
0.48924462,0.92178052,0.04606977,0.01096077,0.15600851,0.33415381,0.27855765,0.01493677,0.48858935
0.49524762,0.87697140,0.04532309,0.01061983,0.14720010,0.31418195,0.26585321,0.01564810,0.46331853
0.50125063,0.84135982,0.04549313,0.01054612,0.14082532,0.29873160,0.25673082,0.01667625,0.43971082
0.50725363,0.81519683,0.04655359,0.01073259,0.13694212,0.28789541,0.25125362,0.01802460,0.41793782
0.51325663,0.79861254,0.04846852,0.01117043,0.13557991,0.28171902,0.24944215,0.01969329,0.39813242
0.51925963,0.79161926,0.05119274,0.01184902,0.13673992,0.28020214,0.25127517,0.02167903,0.38039107
0.52526263,0.79411428,0.05467221,0.01275578,0.14039542,0.28329900,0.25669022,0.02397483,0.36477635
0.53126563,0.80588195,0.05884434,0.01387599,0.14649165,0.29091793,0.26558400,0.02656979,0.35131942
0.53726863,0.82659523,0.06363833,0.01519256,0.15494562,0.30292045,0.27781256,0.02944894,0.34002235
0.54327164,0.85581689,0.06897557,0.01668588,0.16564575,0.31911965,0.29319145,0.03259300,0.33086008
0.54927464,0.89300078,0.07477013,0.01833367,0.17845162,0.33927858,0.31149596,0.03597838,0.32378206
0.55527764,0.93749365,0.08092946,0.02011086,0.19319379,0.36310858,0.33246177,0.03957714,0.31871353
0.56128064,0.98853820,0.08735534,0.02198967,0.20967410,0.39026823,0.35578604,0.04335715,0.31555661
0.56728364,1.04527791,0.09394505,0.02393972,0.22766643,0.42036317,0.38112938,0.04728237,0.31419128
0.57328664,1.10676424,0.10059282,0.02592835,0.24691814,0.45294722,0.40811872,0.05131324,0.31447650
0.57928964,1.17196674,0.10719155,0.02792099,0.26715245,0.48752517,0.43635132,0.05540730,0.31625149
0.58529265,1.23978633,0.11363477,0.02988182,0.28807170,0.52355748,0.46539997,0.05951985,0.31933759
0.59129565,1.30907199,0.11981880,0.03177443,0.30936165,0.56046705,0.49481950,0.06360480,0.32354058
0.59729865,1.37864067,0.12564502,0.03356266,0.33069677,0.59764813,0.52415438,0.06761567,0.32865372
0.60330165,1.44730032,0.13102219,0.03521151,0.35174648,0.63447733,0.55294743,0.07150655,0.33446152
0.60930465,1.51387514,0.13586872,0.03668815,0.37218219,0.67032640,0.58074933,0.07523319,0.34074415
0.61530765,1.57723274,0.14011483,0.03796284,0.39168490,0.70457652,0.60712866,0.07875410,0.34728247
0.62131066,1.63631181,0.14370447,0.03900993,0.40995315,0.73663356,0.63168207,0.08203151,0.35386350
0.62731366,1.69014956,0.14659685,0.03980870,0.42671102,0.76594379,0.65404431,0.08503239,0.36028615
0.63331666,1.73790760,0.14876767,0.04034413,0.44171579,0.79200936,0.67389753,0.08772922,0.36636687
0.63931966,1.77889515,0.15020980,0.04060752,0.45476497,0.81440287,0.69097964,0.09010066,0.37194517
0.64532266,1.81258844,0.15093348,0.04059685,0.46570238,0.83278033,0.70509108,0.09213204,0.37688846
0.65132566,1.83864539,0.15096600,0.04031702,0.47442285,0.84689206,0.71609999,0.09381561,0.38109615
0.65732866,1.85691473,0.15035079,0.03977986,0.48087551,0.85659070,0.72394524,0.09515060,0.38450269
0.66333167,1.86743908,0.14914606,0.03900384,0.48506522,0.86183614,0.72863735,0.09614303,0.38707940
0.66933467,1.87045162,0.14742298,0.03801369,0.48705228,0.86269702,0.73025704,0.09680533,0.38883486
0.67533767,1.86636662,0.14526338,0.03683968,0.48695016,0.85934869,0.72895167,0.09715576,0.38981394
0.68134067,1.85576383,0.14275731,0.03551689,0.48492155,0.85206758,0.72492952,0.09721767,0.39009531
0.68734367,1.83936765,0.14000025,0.03408422,0.48117266,0.84122236,0.71845223,0.09701866,0.38978761
0.69334667,1.81802179,0.13709031,0.03258336,0.47594624,0.82726220,0.70982573,0.09658958,0.38902438
0.69934967,1.79266056,0.13412548,0.03105767,0.46951338,0.81070252,0.69938999,0.09596361,0.38795794
0.70535268,1.76427788,0.13120095,0.02955108,0.46216468,0.79210901,0.68750812,0.09517521,0.38675255
0.71135568,1.73389545,0.12840676,0.02810690,0.45420101,0.77208047,0.67455511,0.09425924,0.38557700
0.71735868,1.70253126,0.12582571,0.02676682,0.44592429,0.75123114,0.66090685,0.09325008,0.38459710
0.72336168,1.67116963,0.12353176,0.02556985,0.43762879,0.73017335,0.64692966,0.09218093,0.38396834
0.72936468,1.64073405,0.12158887,0.02455139,0.42959301,0.70950094,0.63297086,0.09108319,0.38382895
0.73536768,1.61206347,0.12005028,0.02374244,0.42207283,0.68977417,0.61935053,0.08998603,0.38429383
0.74137069,1.58589305,0.11895838,0.02316890,0.41529573,0.67150640,0.60635481,0.08891616,0.38544946
0.74737369,1.56283948,0.11834502,0.02285099,0.40945653,0.65515314,0.59423078,0.08789762,0.38735010
0.75337669,1.54339145,0.11823217,0.02280283,0.40471460,0.64110329,0.58318307,0.08695186,0.39001530
0.75937969,1.52790491,0.11863305,0.02303209,0.40119237,0.62967312,0.57337200,0.08609777,0.39342897
0.76538269,1.51660303,0.11955341,0.02353987,0.39897540,0.62110247,0.56491339,0.08535193,0.39753989
0.77138569,1.50958030,0.12099306,0.02432064,0.39811338,0.61555345,0.55787958,0.08472878,0.40226368
0.77738869,1.50681026,0.12294731,0.02536232,0.39862226,0.61311108,0.55230168,0.08424087,0.40748603
0.78339170,1.50815591,0.12540844,0.02664653,0.40048695,0.61378581,0.54817269,0.08389904,0.41306711
0.78939470,1.51338227,0.12836694,0.02814898,0.40366454,0.61751742,0.54545122,0.08371250,0.41884690
0.79539770,1.52217008,0.13181247,0.02983992,0.40808764,0.62418011,0.54406557,0.08368892,0.42465111
0.80140070,1.53413000,0.13573445,0.03168477,0.41366771,0.63358837,0.54391800,0.08383431,0.43029752
0.80740370,1.54881655,0.14012226,0.03364489,0.42029807,0.64550331,0.54488886,0.08415283,0.43560233
0.81340670,1.56574132,0.14496497,0.03567845,0.42785662,0.65963932,0.54684053,0.08464651,0.44038638
0.81940970,1.58438503,0.15025071,0.03774134,0.43620803,0.67567072,0.54962098,0.08531480,0.44448083
0.82541271,1.60420801,0.15596558,0.03978820,0.44520544,0.69323844,0.55306698,0.08615416,0.44773219
0.83141571,1.62465933,0.16209232,0.04177357,0.45469180,0.71195647,0.55700681,0.08715752,0.45000647
0.83741871,1.64518432,0.16860869,0.04365291,0.46450084,0.73141828,0.56126268,0.08831380,0.45119235
0.84342171,1.66523079,0.17548586,0.04538375,0.47445781,0.75120306,0.56565277,0.08960749,0.45120323
0.84942471,1.68425426,0.18268669,0.04692673,0.48438030,0.77088190,0.56999309,0.09101830,0.44997833
0.85542771,1.70172250,0.19016430,0.04824657,0.49407915,0.79002407,0.57409922,0.09252098,0.44748266
0.86143072,1.71711969,0.19786086,0.04931294,0.50335973,0.80820328,0.57778809,0.09408532,0.44370616
0.86743372,1.72995068,0.20570686,0.05010118,0.51202370,0.82500415,0.58087983,0.09567638,0.43866198
0.87343672,1.73974557,0.21362080,0.05059284,0.51987137,0.84002884,0.58319985,0.09725492,0.43238424
0.87943972,1.74606486,0.22150957,0.05077604,0.52670473,0.85290377,0.58458118,0.09877809,0.42492527
0.88544272,1.74850535,0.22926934,0.05064566,0.53233107,0.86328643,0.58486703,0.10020036,0.41635267
0.89144572,1.74670664,0.23678714,0.05020324,0.53656725,0.87087207,0.58391360,0.10147465,0.40674629
0.89744872,1.74035834,0.24394301,0.04945677,0.53924433,0.87540023,0.58159313,0.10255355,0.39619530
0.90345173,1.72920757,0.25061264,0.04842027,0.54021256,0.87666075,0.57779690,0.10339080,0.38479550
0.90945473,1.71306647,0.25667041,0.04711314,0.53934626,0.87449912,0.57243833,0.10394265,0.37264693
0.91545773,1.69181936,0.26199280,0.04555950,0.53654864,0.86882089,0.56545575,0.10416935,0.35985188
0.92146073,1.66542901,0.26646185,0.04378728,0.53175595,0.85959488,0.55681485,0.10403648,0.34651332
0.92746373,1.63394165,0.26996871,0.04182736,0.52494102,0.84685505,0.54651067,0.10351617,0.33273368
0.93346673,1.59749018,0.27241696,0.03971258,0.51611569,0.83070070,0.53456881,0.10258809,0.31861402
0.93946973,1.55629526,0.27372571,0.03747686,0.50533218,0.81129503,0.52104601,0.10124024,0.30425349
0.94547274,1.51066404,0.27383229,0.03515425,0.49268305,0.78886197,0.50602970,0.09946940,0.28974896
0.95147574,1.46098624,0.27269431,0.03277810,0.47829986,0.76368125,0.48963678,0.09728133,0.27519484
0.95747874,1.40772772,0.27029127,0.03038032,0.46235045,0.73608182,0.47201145,0.09469060,0.26068289
0.96348174,1.35142142,0.26662543,0.02799071,0.44503490,0.70643387,0.45332212,0.09172022,0.24630209
0.96948474,1.29265619,0.26172203,0.02563646,0.42658038,0.67513965,0.43375765,0.08840090,0.23213831
0.97548774,1.23206354,0.25562886,0.02334176,0.40723511,0.64262336,0.41352287,0.08477013,0.21827400
0.98149075,1.17030315,0.24841517,0.02112750,0.38726152,0.60932055,0.39283371,0.08087110,0.20478763
0.98749375,1.10804733,0.24017009,0.01901111,0.36692915,0.57566730,0.37191194,0.07675141,0.19175309
0.99349675,1.04596528,0.23100052,0.01700660,0.34650735,0.54208967,0.35097989,0.07246181,0.17923892
0.99949975,0.98470769,0.22102863,0.01512453,0.32625821,0.50899370,0.33025532,0.06805487,0.16730749
1.00550275,0.92489216,0.21038912,0.01337224,0.30642997,0.47675636,0.30994649,0.06358369,0.15601420
1.01150575,0.86709029,0.19922630,0.01175401,0.28725118,0.44571778,0.29024787,0.05910075,0.14540669
1.01750875,0.81181652,0.18769116,0.01027142,0.26892580,0.41617488,0.27133636,0.05465684,0.13552418
1.02351176,0.75951957,0.17593842,0.00892360,0.25162940,0.38837678,0.25336845,0.05030020,0.12639692
1.02951476,0.71057634,0.16412383,0.00770758,0.23550657,0.36252188,0.23647809,0.04607583,0.11804600
1.03551776,0.66528880,0.15240163,0.00661868,0.22066969,0.33875688,0.22077564,0.04202499,0.11048324
1.04152076,0.62388362,0.14092236,0.00565084,0.20719884,0.31717745,0.20634758,0.03818489,0.10371156
1.04752376,0.58651463,0.12983097,0.00479692,0.19514302,0.29783068,0.19325729,0.03458862,0.09772549
1.05352676,0.55326783,0.11926538,0.00404907,0.18452239,0.28071900,0.18154648,0.03126516,0.09251211
1.05952976,0.52416858,0.10935526,0.00339897,0.17533145,0.26580536,0.17123748,0.02823959,0.08805213
1.06553277,0.49919063,0.10022131,0.00283810,0.16754302,0.25301946,0.16233597,0.02553339,0.08432130
1.07153577,0.47826633,0.09197468,0.00235794,0.16111262,0.24226458,0.15483414,0.02316477,0.08129187
1.07753877,0.46129757,0.08471675,0.00195017,0.15598322,0.23342494,0.14871411,0.02114910,0.07893421
1.08354177,0.44816679,0.07853896,0.00160683,0.15208993,0.22637287,0.14395123,0.01949925,0.07721837
1.08954477,0.43874735,0.07352276,0.00132036,0.14936452,0.22097586,0.14051728,0.01822595,0.07611554
1.09554777,0.43291281,0.06973952,0.00108377,0.14773948,0.21710287,0.13838322,0.01733804,0.07559932
1.10155078,0.43054447,0.06725030,0.00089062,0.14715139,0.21462978,0.13752136,0.01684258,0.07564671
1.10755378,0.43153670,0.06610544,0.00073509,0.14754352,0.21344369,0.13790684,0.01674492,0.07623873
1.11355678,0.43579984,0.06634395,0.00061193,0.14886743,0.21344588,0.13951830,0.01704853,0.07736064
1.11955978,0.44326034,0.06799254,0.00051652,0.15108363,0.21455344,0.14233762,0.01775475,0.07900172
1.12556278,0.45385816,0.07106435,0.00044476,0.15416112,0.21669931,0.14634881,0.01886239,0.08115456
1.13156578,0.46754160,0.07555752,0.00039311,0.15807605,0.21983109,0.15153606,0.02036724,0.08381399
1.13756878,0.48425985,0.08145338,0.00035848,0.16280947,0.22390846,0.15788110,0.02226139,0.08697560
1.14357179,0.50395370,0.08871469,0.00033819,0.16834437,0.22889965,0.16535994,0.02453265,0.09063393
1.14957479,0.52654510,0.09728375,0.00032996,0.17466228,0.23477705,0.17393937,0.02716384,0.09478062
1.15557779,0.55192635,0.10708074,0.00033180,0.18173959,0.24151239,0.18357330,0.03013218,0.09940234
1.16158079,0.57994964,0.11800234,0.00034200,0.18954398,0.24907193,0.19419936,0.03340881,0.10447894
1.16758379,0.61041795,0.12992088,0.00035908,0.19803113,0.25741177,0.20573596,0.03695836,0.10998183
1.17358679,0.64307799,0.14268407,0.00038172,0.20714211,0.26647397,0.21808019,0.04073889,0.11587274
1.17958979,0.67761613,0.15611566,0.00040876,0.21680162,0.27618359,0.23110669,0.04470191,0.12210299
1.18559280,0.71365780,0.17001689,0.00043917,0.22691730,0.28644702,0.24466780,0.04879289,0.12861349
1.19159580,0.75077084,0.18416906,0.00047201,0.23738032,0.29715181,0.25859515,0.05295188,0.13533533
1.19759880,0.78847310,0.19833708,0.00050645,0.24806724,0.30816809,0.27270260,0.05711465,0.14219126
1.20360180,0.82624413,0.21227402,0.00054171,0.25884323,0.31935162,0.28679079,0.06121400,0.14909777
1.20960480,0.86354078,0.22572663,0.00057714,0.26956645,0.33054835,0.30065283,0.06518144,0.15596795
1.21560780,0.89981604,0.23844154,0.00061216,0.28009353,0.34160029,0.31408132,0.06894909,0.16271489
1.22161081,0.93454034,0.25017206,0.00064631,0.29028580,0.35235245,0.32687604,0.07245173,0.16925549
1.22761381,0.96722435,0.26068522,0.00067923,0.30001595,0.36266032,0.33885227,0.07562900,0.17551452
1.23361681,0.99744199,0.26976889,0.00071074,0.30917489,0.37239769,0.34984908,0.07842754,0.18142866
1.23961981,1.02485244,0.27723846,0.00074077,0.31767819,0.38146404,0.35973729,0.08080309,0.18695037
1.24562281,1.04921994,0.28294296,0.00076946,0.32547190,0.38979131,0.36842664,0.08272236,0.19205125
1.25162581,1.07043000,0.28677022,0.00079714,0.33253722,0.39734931,0.37587165,0.08416462,0.19672480
1.25762881,1.08850111,0.28865086,0.00082431,0.33889380,0.40414964,0.38207590,0.08512294,0.20098824
1.26363182,1.10359090,0.28856078,0.00085172,0.34460129,0.41024762,0.38709435,0.08560493,0.20488332
1.26963482,1.11599630,0.28652219,0.00088028,0.34975906,0.41574196,0.39103351,0.08563304,0.20847605
1.27563782,1.12614724,0.28260298,0.00091113,0.35450387,0.42077234,0.39404928,0.08524421,0.21185516
1.28164082,1.13459397,0.27691441,0.00094558,0.35900565,0.42551458,0.39634260,0.08448913,0.21512945
1.28764382,1.14198836,0.26960737,0.00098510,0.36346140,0.43017380,0.39815282,0.08343079,0.21842399
1.29364682,1.14905978,0.26086714,0.00103125,0.36808741,0.43497569,0.39974919,0.08214268,0.22187536
1.29964982,1.15658646,0.25090711,0.00108571,0.37311025,0.44015637,0.40142067,0.08070647,0.22562609
1.30565283,1.16536370,0.23996158,0.00115015,0.37875673,0.44595119,0.40346457,0.07920934,0.22981854
1.31165583,1.17617001,0.22827798,0.00122621,0.38524340,0.45258305,0.40617435,0.07774107,0.23458845
1.31765883,1.18973283,0.21610891,0.00131541,0.39276599,0.46025075,0.40982723,0.07639097,0.24005850
1.32366183,1.20669524,0.20370422,0.00141912,0.40148927,0.46911803,0.41467205,0.07524476,0.24633207
1.32966483,1.22758519,0.19130354,0.00153845,0.41153785,0.47930357,0.42091791,0.07438153,0.25348754
1.33566783,1.25278840,0.17912954,0.00167419,0.42298828,0.49087280,0.42872408,0.07387088,0.26157345
1.34167084,1.28252650,0.16738198,0.00182673,0.43586281,0.50383153,0.43819161,0.07377037,0.27060457
1.34767384,1.31684096,0.15623305,0.00199605,0.45012518,0.51812202,0.44935703,0.07412338,0.28055927
1.35367684,1.35558385,0.14582381,0.00218160,0.46567863,0.53362155,0.46218835,0.07495737,0.29137814
1.35967984,1.39841583,0.13626201,0.00238232,0.48236624,0.55014362,0.47658363,0.07628278,0.30296415
1.36568284,1.44481144,0.12762114,0.00259659,0.49997360,0.56744179,0.49237213,0.07809246,0.31518418
1.37168584,1.49407166,0.11994083,0.00282224,0.51823380,0.58521604,0.50931806,0.08036168,0.32787199
1.37768884,1.54534333,0.11322836,0.00305656,0.53683459,0.60312136,0.52712687,0.08304882,0.34083261
1.38369185,1.59764476,0.10746116,0.00329636,0.55542742,0.62077837,0.54545371,0.08609663,0.35384784
1.38969485,1.64989657,0.10259024,0.00353802,0.57363800,0.63778550,0.56391393,0.08943400,0.36668287
1.39569785,1.70095675,0.09854428,0.00377757,0.59107816,0.65373230,0.58209519,0.09297826,0.37909366
1.40170085,1.74965858,0.09523412,0.00401079,0.60735839,0.66821340,0.59957071,0.09663786,0.39083486
1.40770385,1.79485006,0.09255763,0.00423336,0.62210075,0.68084251,0.61591315,0.10031539,0.40166803
1.41370685,1.83543339,0.09040456,0.00444093,0.63495157,0.69126612,0.63070876,0.10391074,0.41136980
1.41970985,1.87040301,0.08866134,0.00462931,0.64559352,0.69917620,0.64357110,0.10732436,0.41973975
1.42571286,1.89888077,0.08721560,0.00479458,0.65375660,0.70432144,0.65415393,0.11046050,0.42660758
1.43171586,1.92014703,0.08596018,0.00493322,0.65922764,0.70651682,0.66216274,0.11323023,0.43183949
1.43771886,1.93366619,0.08479676,0.00504225,0.66185791,0.70565077,0.66736454,0.11555418,0.43534330
1.44372186,1.93910610,0.08363869,0.00511930,0.66156862,0.70169002,0.66959547,0.11736495,0.43707231
1.44972486,1.93635017,0.08241322,0.00516273,0.65835403,0.69468165,0.66876606,0.11860895,0.43702762
1.45572786,1.92550211,0.08106296,0.00517167,0.65228220,0.68475247,0.66486386,0.11924777,0.43525879
1.46173087,1.90688276,0.07954663,0.00514605,0.64349312,0.67210556,0.65795338,0.11925898,0.43186289
1.46773387,1.88101941,0.07783909,0.00508661,0.63219459,0.65701428,0.64817349,0.11863628,0.42698185
1.47373687,1.84862787,0.07593070,0.00499484,0.61865572,0.63981375,0.63573222,0.11738910,0.42079829
1.47973987,1.81058810,0.07382611,0.00487298,0.60319857,0.62089029,0.62089935,0.11554169,0.41352987
1.48574287,1.76791426,0.07154256,0.00472387,0.58618805,0.60066920,0.60399703,0.11313162,0.40542243
1.49174587,1.72172042,0.06910776,0.00455089,0.56802061,0.57960115,0.58538888,0.11020806,0.39674210
1.49774887,1.67318319,0.06655751,0.00435783,0.54911202,0.55814797,0.56546795,0.10682953,0.38776672
