energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.14857429,1.97143610,0.00000003,0.15270233,0.00300984,0.00000000,0.91130386,1.15407211,0.00016137,0.85801761
-3.14257129,1.90737274,0.00000005,0.14933403,0.00295574,0.00000000,0.87427372,1.13057585,0.00017370,0.81766364
-3.13656828,1.84335561,0.00000007,0.14606823,0.00290543,0.00000000,0.83952845,1.10275480,0.00018573,0.78090031
-3.13056528,1.77861357,0.00000010,0.14279765,0.00285662,0.00000000,0.80643898,1.07061024,0.00019730,0.74704529
-3.12456228,1.71251858,0.00000015,0.13942552,0.00280716,0.00000000,0.77442415,1.03427280,0.00020828,0.71543951
-3.11855928,1.64460652,0.00000021,0.13586891,0.00275508,0.00000000,0.74297103,0.99399626,0.00021859,0.68547058
-3.11255628,1.57458896,0.00000031,0.13206114,0.00269870,0.00000000,0.71165032,0.95014678,0.00022817,0.65659191
-3.10655328,1.50235633,0.00000044,0.12795357,0.00263662,0.00000000,0.68012673,0.90318809,0.00023704,0.62833714
-3.10055028,1.42797303,0.00000062,0.12351639,0.00256782,0.00000000,0.64816421,0.85366383,0.00024532,0.60032972
-3.09454727,1.35166538,0.00000087,0.11873863,0.00249164,0.00000000,0.61562624,0.80217785,0.00025322,0.57228774
-3.08854427,1.27380391,0.00000121,0.11362748,0.00240782,0.00000000,0.58247176,0.74937376,0.00026108,0.54402445
-3.08254127,1.19488130,0.00000168,0.10820683,0.00231644,0.00000000,0.54874718,0.69591442,0.00026942,0.51544474
-3.07653827,1.11548760,0.00000231,0.10251532,0.00221795,0.00000000,0.51457547,0.64246279,0.00027895,0.48653846
-3.07053527,1.03628426,0.00000315,0.09660403,0.00211309,0.00000000,0.48014299,0.58966450,0.00029061,0.45737112
-3.06453227,0.95797853,0.00000426,0.09053377,0.00200288,0.00000000,0.44568506,0.53813327,0.00030560,0.42807278
-3.05852926,0.88129937,0.00000573,0.08437243,0.00188856,0.00000000,0.41147103,0.48843934,0.00032548,0.39882598
-3.05252626,0.80697619,0.00000765,0.07819223,0.00177156,0.00000000,0.37778973,0.44110140,0.00035216,0.36985330
-3.04652326,0.73572102,0.00001014,0.07206719,0.00165343,0.00000000,0.34493580,0.39658205,0.00038798,0.34140520
-3.04052026,0.66821486,0.00001335,0.06607082,0.00153580,0.00000000,0.31319773,0.35528672,0.00043578,0.31374886
-3.03451726,0.60509830,0.00001745,0.06027418,0.00142032,0.00000000,0.28284770,0.31756573,0.00049894,0.28715816
-3.02851426,0.54696644,0.00002264,0.05474433,0.00130868,0.00000000,0.25413369,0.28371921,0.00058145,0.26190540
-3.02251126,0.49436781,0.00002916,0.04954317,0.00120251,0.00000000,0.22727380,0.25400415,0.00068796,0.23825462
-3.01650825,0.44780676,0.00003729,0.04472673,0.00110340,0.00000000,0.20245294,0.22864306,0.00082386,0.21645682
-3.01050525,0.40774849,0.00004735,0.04034480,0.00101289,0.00000000,0.17982141,0.20783355,0.00099526,0.19674678
-3.00450225,0.37462601,0.00005970,0.03644094,0.00093242,0.00000000,0.15949547,0.19175801,0.00120905,0.17934138
-2.99849925,0.34884783,0.00007472,0.03305275,0.00086337,0.00000000,0.14155926,0.18059278,0.00147286,0.16443921
-2.99249625,0.33080551,0.00009286,0.03021233,0.00080703,0.00000000,0.12606788,0.17451606,0.00179505,0.15222099
-2.98649325,0.32088008,0.00011458,0.02794686,0.00076461,0.00000000,0.11305114,0.17371388,0.00218463,0.14285048
-2.98049025,0.31944612,0.00014037,0.02627920,0.00073725,0.00000000,0.10251761,0.17838367,0.00265111,0.13647555
-2.97448724,0.32687305,0.00017073,0.02522845,0.00072603,0.00000000,0.09445861,0.18873490,0.00320437,0.13322901
-2.96848424,0.34352256,0.00020617,0.02481037,0.00073194,0.00000000,0.08885177,0.20498660,0.00385441,0.13322881
-2.96248124,0.36974202,0.00024720,0.02503770,0.00075588,0.00000000,0.08566400,0.22736139,0.00461106,0.13657742
-2.95647824,0.40585344,0.00029428,0.02592009,0.00079870,0.00000000,0.08485356,0.25607627,0.00548371,0.14336010
-2.95047524,0.45213821,0.00034782,0.02746402,0.00086109,0.00000000,0.08637124,0.29133017,0.00648086,0.15364214
-2.94447224,0.50881786,0.00040816,0.02967226,0.00094363,0.00000000,0.09016050,0.33328869,0.00760973,0.16746487
-2.93846923,0.57603162,0.00047556,0.03254331,0.00104674,0.00000000,0.09615677,0.38206667,0.00887581,0.18484063
-2.93246623,0.65381164,0.00055015,0.03607049,0.00117065,0.00000000,0.10428590,0.43770928,0.01028241,0.20574706
-2.92646323,0.74205736,0.00063189,0.04024108,0.00131533,0.00000000,0.11446209,0.50017251,0.01183017,0.23012080
-2.92046023,0.84051030,0.00072061,0.04503535,0.00148048,0.00000000,0.12658542,0.56930432,0.01351665,0.25785129
-2.91445723,0.94873117,0.00081595,0.05042569,0.00166552,0.00000000,0.14053947,0.64482741,0.01533595,0.28877492
-2.90845423,1.06608101,0.00091733,0.05637592,0.00186949,0.00000000,0.15618912,0.72632505,0.01727841,0.32267025
-2.90245123,1.19170825,0.00102399,0.06284089,0.00209110,0.00000000,0.17337909,0.81323105,0.01933045,0.35925477
-2.89644822,1.32454335,0.00113495,0.06976651,0.00232865,0.00000000,0.19193342,0.90482512,0.02147446,0.39818380
-2.89044522,1.46330270,0.00124904,0.07709019,0.00258011,0.00000000,0.21165618,1.00023468,0.02368892,0.43905189
-2.88444222,1.60650276,0.00136490,0.08474197,0.00284306,0.00000000,0.23233373,1.09844371,0.02594865,0.48139732
-2.87843922,1.75248545,0.00148101,0.09264617,0.00311480,0.00000000,0.25373864,1.19830941,0.02822522,0.52470969
-2.87243622,1.89945484,0.00159572,0.10072370,0.00339239,0.00000000,0.27563530,1.29858657,0.03048754,0.56844094
-2.86643322,2.04552488,0.00170732,0.10889510,0.00367270,0.00000000,0.29778730,1.39795948,0.03270267,0.61201958
-2.86043022,2.18877711,0.00181404,0.11708397,0.00395257,0.00000000,0.31996639,1.49508066,0.03483664,0.65486789
-2.85442721,2.32732671,0.00191414,0.12522105,0.00422889,0.00000000,0.34196275,1.58861531,0.03685555,0.69642160
-2.84842421,2.45939450,0.00200593,0.13324854,0.00449872,0.00000000,0.36359618,1.67728979,0.03872660,0.73615132
-2.84242121,2.58338215,0.00208789,0.14112456,0.00475948,0.00000000,0.38472783,1.75994231,0.04041927,0.77358505
-2.83641821,2.69794713,0.00215866,0.14882764,0.00500905,0.00000000,0.40527185,1.83557365,0.04190642,0.80833048
-2.83041521,2.80207392,0.00221714,0.15636082,0.00524589,0.00000000,0.42520629,1.90339535,0.04316538,0.84009625
-2.82441221,2.89513759,0.00226250,0.16375525,0.00546922,0.00000000,0.44458271,1.96287299,0.04417884,0.86871093
-2.81840920,2.97695622,0.00229425,0.17107299,0.00567906,0.00000000,0.46353365,2.01376219,0.04493567,0.89413861
-2.81240620,3.04782851,0.00231224,0.17840872,0.00587635,0.00000000,0.48227753,2.05613492,0.04543149,0.91649002
-2.80640320,3.10855387,0.00231669,0.18589021,0.00606296,0.00000000,0.50112021,2.09039440,0.04566903,0.93602836
-2.80040020,3.16043251,0.00230818,0.19367731,0.00624168,0.00000000,0.52045288,2.11727697,0.04565813,0.95316905
-2.79439720,3.20524407,0.00228763,0.20195933,0.00641621,0.00000000,0.54074585,2.13784008,0.04541561,0.96847293
-2.78839420,3.24520433,0.00225631,0.21095080,0.00659105,0.00000000,0.56253815,2.15343604,0.04496473,0.98263287
-2.78239120,3.28290023,0.00221575,0.22088551,0.00677133,0.00000000,0.58642286,2.16567193,0.04433450,0.99645362
-2.77638819,3.32120502,0.00216772,0.23200900,0.00696271,0.00000000,0.61302850,2.17635658,0.04355864,1.01082567
-2.77038519,3.36317571,0.00211415,0.24456961,0.00717107,0.00000000,0.64299683,2.18743644,0.04267442,1.02669365
-2.76438219,3.41193654,0.00205709,0.25880840,0.00740233,0.00000000,0.67695778,2.20092240,0.04172134,1.04502037
-2.75837919,3.47055266,0.00199863,0.27494825,0.00766216,0.00000000,0.71550221,2.21881057,0.04073970,1.06674785
-2.75237619,3.54189891,0.00194080,0.29318241,0.00795570,0.00000000,0.75915366,2.24299984,0.03976910,1.09275681
-2.74637319,3.62852917,0.00188556,0.31366322,0.00828725,0.00000000,0.80834005,2.27520992,0.03884703,1.12382623
-2.74037019,3.73255174,0.00183467,0.33649128,0.00866007,0.00000000,0.86336667,2.31690319,0.03800749,1.16059474
-2.73436718,3.85551641,0.00178967,0.36170558,0.00907608,0.00000000,0.92439156,2.36921372,0.03727979,1.20352558
-2.72836418,3.99831837,0.00175186,0.38927528,0.00953570,0.00000000,0.99140457,2.43288683,0.03668748,1.25287665
-2.72236118,4.16112362,0.00172218,0.41909340,0.01003769,0.00000000,1.06421123,2.50823192,0.03624760,1.30867723
-2.71635818,4.34331980,0.00170127,0.45097300,0.01057907,0.00000000,1.14242229,2.59509080,0.03597008,1.37071244
-2.71035518,4.54349527,0.00168941,0.48464598,0.01115507,0.00000000,1.22544975,2.69282343,0.03585754,1.43851655
-2.70435218,4.75944823,0.00168653,0.51976501,0.01175920,0.00000000,1.31250998,2.80031167,0.03590527,1.51137548
-2.69834917,4.98822622,0.00169225,0.55590842,0.01238336,0.00000000,1.40263395,2.91598167,0.03610153,1.58833885
-2.69234617,5.22619523,0.00170584,0.59258817,0.01301805,0.00000000,1.49468468,3.03784384,0.03642818,1.66824124
-2.68634317,5.46913619,0.00172634,0.62926065,0.01365256,0.00000000,1.58738136,3.16354941,0.03686141,1.74973199
-2.68034017,5.71236545,0.00175252,0.66534009,0.01427534,0.00000000,1.67932950,3.29046112,0.03737280,1.83131264
-2.67433717,5.95087467,0.00178299,0.70021398,0.01487428,0.00000000,1.76905608,3.41573559,0.03793046,1.91138046
-2.66833417,6.17948484,0.00181620,0.73326015,0.01543712,0.00000000,1.85504845,3.53641393,0.03850031,1.98827660
-2.66233117,6.39300832,0.00185053,0.76386465,0.01595182,0.00000000,1.93579562,3.64951711,0.03904736,2.06033685
-2.65632816,6.58641245,0.00188436,0.79143992,0.01640695,0.00000000,2.00983027,3.75214217,0.03953706,2.12594308
-2.65032516,6.75497839,0.00191607,0.81544239,0.01679203,0.00000000,2.07577002,3.84155563,0.03993656,2.18357340
-2.64432216,6.89444892,0.00194413,0.83538892,0.01709789,0.00000000,2.13235635,3.91528035,0.04021582,2.23184902
-2.63831916,7.00115960,0.00196712,0.85087134,0.01731692,0.00000000,2.17848976,3.97117262,0.04034866,2.26957615
-2.63231616,7.07214840,0.00198379,0.86156856,0.01744332,0.00000000,2.21325983,4.00748666,0.04031357,2.29578127
-2.62631316,7.10524009,0.00199308,0.86725582,0.01747326,0.00000000,2.23596932,4.02292442,0.04009432,2.30973872
-2.62031016,7.09910277,0.00199415,0.86781069,0.01740496,0.00000000,2.24615133,4.01666906,0.03968037,2.31098957
-2.61430715,7.05327522,0.00198637,0.86321572,0.01723873,0.00000000,2.24357924,3.98840156,0.03906702,2.29935156
-2.60830415,6.96816498,0.00196935,0.85355766,0.01697689,0.00000000,2.22826925,3.93830033,0.03825539,2.27491978
-2.60230115,6.84501853,0.00194294,0.83902343,0.01662372,0.00000000,2.20047561,3.86702458,0.03725211,2.23805860
-2.59629815,6.68586574,0.00190722,0.81989306,0.01618523,0.00000000,2.16067913,3.77568295,0.03606891,2.18938549
-2.59029515,6.49344191,0.00186248,0.79653002,0.01566895,0.00000000,2.10956943,3.66578908,0.03472201,2.12974760
-2.58429215,6.27109151,0.00180920,0.76936931,0.01508372,0.00000000,2.04802210,3.53920664,0.03323137,2.06019238
-2.57828914,6.02265789,0.00174803,0.73890404,0.01443939,0.00000000,1.97707147,3.39808636,0.03161991,1.98193362
-2.57228614,5.75236389,0.00167978,0.70567082,0.01374648,0.00000000,1.89788043,3.24479773,0.02991264,1.89631424
-2.56628314,5.46468790,0.00160535,0.67023470,0.01301596,0.00000000,1.81170818,3.08185813,0.02813580,1.80476738
-2.56028014,5.16424001,0.00152575,0.63317420,0.01225892,0.00000000,1.71987720,2.91186203,0.02631601,1.70877714
-2.55427714,4.85564223,0.00144203,0.59506677,0.01148630,0.00000000,1.62374043,2.73741247,0.02447948,1.60984024
-2.54827414,4.54341637,0.00135528,0.55647532,0.01070864,0.00000000,1.52464971,2.56105704,0.02265131,1.50942980
-2.54227114,4.23188249,0.00126658,0.51793600,0.00993589,0.00000000,1.42392626,2.38522978,0.02085490,1.40896206
-2.53626813,3.92507019,0.00117698,0.47994759,0.00917718,0.00000000,1.32283396,2.21220058,0.01911139,1.30976698
-2.53026513,3.62664413,0.00108749,0.44296268,0.00844074,0.00000000,1.22255598,2.04403259,0.01743935,1.21306302
-2.52426213,3.33984487,0.00099905,0.40738074,0.00773372,0.00000000,1.12417514,1.88254845,0.01585445,1.11993670
-2.51825913,3.06744509,0.00091252,0.37354302,0.00706215,0.00000000,1.02865828,1.72930527,0.01436934,1.03132687
-2.51225613,2.81172112,0.00082866,0.34172939,0.00643091,0.00000000,0.93684478,1.58557829,0.01299361,0.94801396
-2.50625313,2.57443898,0.00074812,0.31215695,0.00584370,0.00000000,0.84943908,1.45235289,0.01173380,0.87061378
-2.50025013,2.35685412,0.00067145,0.28498022,0.00530309,0.00000000,0.76700730,1.33032422,0.01059355,0.79957596
-2.49424712,2.15972348,0.00059909,0.26029292,0.00481053,0.00000000,0.68997745,1.21990401,0.00957380,0.73518652
-2.48824412,1.98332855,0.00053136,0.23813098,0.00436645,0.00000000,0.61864314,1.12123340,0.00867301,0.67757418
-2.48224112,1.82750809,0.00046848,0.21847670,0.00397030,0.00000000,0.55317029,1.03420139,0.00788745,0.62672020
-2.47623812,1.69169886,0.00041058,0.20126386,0.00362072,0.00000000,0.49360640,0.95846773,0.00721151,0.58247110
-2.47023512,1.57498291,0.00035768,0.18638353,0.00331558,0.00000000,0.43989205,0.89348951,0.00663804,0.54455392
-2.46423212,1.47614003,0.00030974,0.17369046,0.00305215,0.00000000,0.39187397,0.83855074,0.00615861,0.51259351
-2.45822911,1.39370389,0.00026664,0.16300983,0.00282717,0.00000000,0.34931930,0.79279391,0.00576392,0.48613137
-2.45222611,1.32602035,0.00022821,0.15414424,0.00263700,0.00000000,0.31193056,0.75525290,0.00544405,0.46464557
-2.44622311,1.27130680,0.00019424,0.14688067,0.00247776,0.00000000,0.27936089,0.72488647,0.00518876,0.44757118
-2.44022011,1.22771094,0.00016447,0.14099741,0.00234541,0.00000000,0.25122903,0.70061150,0.00498778,0.43432084
-2.43421711,1.19336787,0.00013863,0.13627060,0.00223586,0.00000000,0.22713382,0.68133543,0.00483106,0.42430481
-2.42821411,1.16645427,0.00011646,0.13248049,0.00214511,0.00000000,0.20666776,0.66598707,0.00470899,0.41695003
-2.42221111,1.14523833,0.00009768,0.12941705,0.00206931,0.00000000,0.18942938,0.65354530,0.00461258,0.41171786
-2.41620810,1.12812447,0.00008203,0.12688495,0.00200486,0.00000000,0.17503418,0.64306500,0.00453366,0.40811974
-2.41020510,1.11369191,0.00006928,0.12470779,0.00194845,0.00000000,0.16312399,0.63369971,0.00446501,0.40573056
-2.40420210,1.10072615,0.00005922,0.12273147,0.00189718,0.00000000,0.15337459,0.62472066,0.00440045,0.40419933
-2.39819910,1.08824286,0.00005170,0.12082662,0.00184851,0.00000000,0.14550155,0.61553173,0.00433492,0.40325673
-2.39219610,1.07550359,0.00004659,0.11889007,0.00180037,0.00000000,0.13926429,0.60568034,0.00426456,0.40271945
-2.38619310,1.06202337,0.00004383,0.11684541,0.00175111,0.00000000,0.13446833,0.59486391,0.00418668,0.40249111
-2.38019010,1.04757000,0.00004341,0.11464256,0.00169956,0.00000000,0.13096590,0.58293218,0.00409978,0.40255977
-2.37418709,1.03215552,0.00004538,0.11225648,0.00164494,0.00000000,0.12865496,0.56988537,0.00400350,0.40299220
-2.36818409,1.01602038,0.00004987,0.10968503,0.00158691,0.00000000,0.12747681,0.55586861,0.00389856,0.40392498
-2.36218109,0.99961110,0.00005706,0.10694619,0.00152548,0.00000000,0.12741248,0.54116281,0.00378668,0.40555297
-2.35617809,0.98355240,0.00006721,0.10407469,0.00146099,0.00000000,0.12847805,0.52617265,0.00367046,0.40811545
-2.35017509,0.96861497,0.00008065,0.10111818,0.00139405,0.00000000,0.13071920,0.51141200,0.00355330,0.41188054
-2.34417209,0.95568015,0.00009778,0.09813326,0.00132550,0.00000000,0.13420506,0.49748736,0.00343922,0.41712853
-2.33816908,0.94570265,0.00011906,0.09518133,0.00125635,0.00000000,0.13902178,0.48507980,0.00333277,0.42413477
-2.33216608,0.93967279,0.00014501,0.09232458,0.00118770,0.00000000,0.14526581,0.47492591,0.00323889,0.43315285
-2.32616308,0.93857929,0.00017624,0.08962223,0.00112074,0.00000000,0.15303729,0.46779812,0.00316273,0.44439872
-2.32016008,0.94337379,0.00021336,0.08712716,0.00105665,0.00000000,0.16243350,0.46448486,0.00310953,0.45803643
-2.31415708,0.95493797,0.00025704,0.08488304,0.00099659,0.00000000,0.17354281,0.46577062,0.00308448,0.47416608
-2.30815408,0.97405413,0.00030797,0.08292212,0.00094165,0.00000000,0.18643901,0.47241640,0.00309261,0.49281452
-2.30215108,1.00137959,0.00036683,0.08126367,0.00089284,0.00000000,0.20117625,0.48514045,0.00313860,0.51392909
-2.29614807,1.03742544,0.00043430,0.07991312,0.00085101,0.00000000,0.21778468,0.50459954,0.00322673,0.53737472
-2.29014507,1.08253973,0.00051100,0.07886199,0.00081692,0.00000000,0.23626678,0.53137083,0.00336069,0.56293448
-2.28414207,1.13689505,0.00059748,0.07808839,0.00079114,0.00000000,0.25659447,0.56593438,0.00354354,0.59031345
-2.27813907,1.20048045,0.00069419,0.07755826,0.00077410,0.00000000,0.27870696,0.60865639,0.00377752,0.61914583
-2.27213607,1.27309726,0.00080146,0.07722710,0.00076609,0.00000000,0.30250935,0.65977351,0.00406405,0.64900483
-2.26613307,1.35435879,0.00091946,0.07704209,0.00076721,0.00000000,0.32787203,0.71937822,0.00440359,0.67941488
-2.26013007,1.44369322,0.00104816,0.07694461,0.00077742,0.00000000,0.35463069,0.78740584,0.00479555,0.70986568
-2.25412706,1.54034965,0.00118732,0.07687288,0.00079654,0.00000000,0.38258706,0.86362337,0.00523828,0.73982729
-2.24812406,1.64340684,0.00133646,0.07676463,0.00082423,0.00000000,0.41151034,0.94762088,0.00572902,0.76876576
-2.24212106,1.75178445,0.00149483,0.07655979,0.00086003,0.00000000,0.44113911,1.03880587,0.00626385,0.79615851
-2.23611806,1.86425679,0.00166144,0.07620283,0.00090333,0.00000000,0.47118404,1.13640114,0.00683770,0.82150882
-2.23011506,1.97946868,0.00183497,0.07564497,0.00095340,0.00000000,0.50133101,1.23944696,0.00744441,0.84435894
-2.22411206,2.09595384,0.00201387,0.07484583,0.00100941,0.00000000,0.53124496,1.34680782,0.00807676,0.86430136
-2.21810905,2.21215544,0.00219629,0.07377481,0.00107041,0.00000000,0.56057425,1.45718443,0.00872657,0.88098778
-2.21210605,2.32644918,0.00238014,0.07241186,0.00113532,0.00000000,0.58895562,1.56913107,0.00938480,0.89413568
-2.20610305,2.43716871,0.00256314,0.07074788,0.00120301,0.00000000,0.61601981,1.68107848,0.01004173,0.90353247
-2.20010005,2.54263348,0.00274282,0.06878451,0.00127226,0.00000000,0.64139757,1.79136218,0.01068715,0.90903709
-2.19409705,2.64117877,0.00291658,0.06653369,0.00134178,0.00000000,0.66472632,1.89825574,0.01131052,0.91057949
-2.18809405,2.73118769,0.00308177,0.06401664,0.00141026,0.00000000,0.68565714,2.00000846,0.01190127,0.90815817
-2.18209105,2.81112469,0.00323574,0.06126272,0.00147634,0.00000000,0.70386212,2.09488642,0.01244899,0.90183609
-2.17608804,2.87956988,0.00337591,0.05830798,0.00153869,0.00000000,0.71904180,2.18121588,0.01294372,0.89173549
-2.17008504,2.93525349,0.00349982,0.05519359,0.00159600,0.00000000,0.73093264,2.25742757,0.01337617,0.87803198
-2.16408204,2.97708933,0.00360524,0.05196425,0.00164705,0.00000000,0.73931423,2.32210030,0.01373805,0.86094829
-2.15807904,3.00420632,0.00369020,0.04866668,0.00169070,0.00000000,0.74401597,2.37400249,0.01402218,0.84074812
-2.15207604,3.01597689,0.00375309,0.04534813,0.00172591,0.00000000,0.74492305,2.41212978,0.01422280,0.81773026
-2.14607304,3.01204101,0.00379265,0.04205516,0.00175185,0.00000000,0.74198135,2.43573734,0.01433568,0.79222338
-2.14007004,2.99232476,0.00380807,0.03883254,0.00176783,0.00000000,0.73520119,2.44436542,0.01435825,0.76458136
-2.13406703,2.95705247,0.00379900,0.03572252,0.00177337,0.00000000,0.72465945,2.43785702,0.01428971,0.73517952
-2.12806403,2.90675155,0.00376553,0.03276423,0.00176823,0.00000000,0.71050021,2.41636682,0.01413099,0.70441137
-2.12206103,2.84224947,0.00370825,0.02999337,0.00175240,0.00000000,0.69293347,2.38036088,0.01388479,0.67268600
-2.11605803,2.76466261,0.00362819,0.02744221,0.00172607,0.00000000,0.67223212,2.33060697,0.01355544,0.64042588
-2.11005503,2.67537695,0.00352680,0.02513963,0.00168972,0.00000000,0.64872712,2.26815578,0.01314880,0.60806476
-2.10405203,2.57602107,0.00340590,0.02311147,0.00164401,0.00000000,0.62280096,2.19431374,0.01267208,0.57604557
-2.09804902,2.46843206,0.00326764,0.02138084,0.00158982,0.00000000,0.59487959,2.11060826,0.01213359,0.54481806
-2.09204602,2.35461526,0.00311445,0.01996863,0.00152820,0.00000000,0.56542306,2.01874693,0.01154255,0.51483586
-2.08604302,2.23669916,0.00294891,0.01889385,0.00146038,0.00000000,0.53491520,1.92057190,0.01090877,0.48655300
-2.08004002,2.11688670,0.00277375,0.01817406,0.00138766,0.00000000,0.50385259,1.81801130,0.01024241,0.46041953
-2.07403702,1.99740444,0.00259173,0.01782562,0.00131145,0.00000000,0.47273326,1.71302925,0.00955372,0.43687627
-2.06803402,1.88045121,0.00240559,0.01786382,0.00123321,0.00000000,0.44204538,1.60757627,0.00885272,0.41634868
-2.06203102,1.76814759,0.00221795,0.01830285,0.00115439,0.00000000,0.41225645,1.50354153,0.00814905,0.39923982
-2.05602801,1.66248766,0.00203129,0.01915558,0.00107639,0.00000000,0.38380307,1.40270846,0.00745166,0.38592246
-2.05002501,1.56529423,0.00184788,0.02043317,0.00100057,0.00000000,0.35708181,1.30671488,0.00676873,0.37673065
-2.04402201,1.47817865,0.00166975,0.02214448,0.00092817,0.00000000,0.33244123,1.21701851,0.00610745,0.37195072
-2.03801901,1.40250601,0.00149863,0.02429535,0.00086033,0.00000000,0.31017537,1.13486874,0.00547397,0.37181221
-2.03201601,1.33936655,0.00133596,0.02688772,0.00079801,0.00000000,0.29051864,1.06128485,0.00487334,0.37647879
-2.02601301,1.28955360,0.00118290,0.02991874,0.00074204,0.00000000,0.27364245,0.99704106,0.00430947,0.38603979
-2.02001001,1.25354862,0.00104026,0.03337976,0.00069305,0.00000000,0.25965331,0.94265830,0.00378518,0.40050253
-2.01400700,1.23151337,0.00090862,0.03725548,0.00065150,0.00000000,0.24859258,0.89840240,0.00330221,0.41978589
-2.00800400,1.22328945,0.00078823,0.04152310,0.00061767,0.00000000,0.24043778,0.86428857,0.00286136,0.44371566
-2.00200100,1.22840503,0.00067915,0.04615170,0.00059166,0.00000000,0.23510521,0.84009154,0.00246253,0.47202190
-1.99599800,1.24608882,0.00058118,0.05110182,0.00057342,0.00000000,0.23245408,0.82536088,0.00210486,0.50433884
-1.98999500,1.27529101,0.00049398,0.05632539,0.00056271,0.00000000,0.23229169,0.81944105,0.00178687,0.54020748
-1.98399200,1.31471085,0.00041704,0.06176591,0.00055918,0.00000000,0.23437982,0.82149544,0.00150655,0.57908125
-1.97798899,1.36283041,0.00034975,0.06735908,0.00056235,0.00000000,0.23844192,0.83053394,0.00126150,0.62033479
-1.97198599,1.41795405,0.00029142,0.07303373,0.00057162,0.00000000,0.24417113,0.84544328,0.00104906,0.66327576
-1.96598299,1.47825277,0.00024131,0.07871315,0.00058633,0.00000000,0.25123882,0.86501966,0.00086639,0.70715969
-1.95997999,1.54181243,0.00019867,0.08431682,0.00060576,0.00000000,0.25930354,0.88800285,0.00071061,0.75120734
-1.95397699,1.60668494,0.00016275,0.08976230,0.00062918,0.00000000,0.26802009,0.91311105,0.00057883,0.79462425
-1.94797399,1.67094087,0.00013281,0.09496747,0.00065583,0.00000000,0.27704854,0.93907594,0.00046824,0.83662183
-1.94197099,1.73272223,0.00010818,0.09985281,0.00068500,0.00000000,0.28606290,0.96467682,0.00037619,0.87643908
-1.93596798,1.79029362,0.00008823,0.10434376,0.00071601,0.00000000,0.29475929,0.98877323,0.00030017,0.91336437
-1.92996498,1.84209033,0.00007238,0.10837298,0.00074828,0.00000000,0.30286322,1.01033515,0.00023790,0.94675611
-1.92396198,1.88676145,0.00006015,0.11188247,0.00078131,0.00000000,0.31013594,1.02846988,0.00018730,0.97606161
-1.91795898,1.92320675,0.00005109,0.11482535,0.00081475,0.00000000,0.31637949,1.04244480,0.00014652,1.00083313
-1.91195598,1.95060565,0.00004485,0.11716732,0.00084836,0.00000000,0.32144036,1.05170545,0.00011393,1.02074056
-1.90595298,1.96843730,0.00004116,0.11888764,0.00088209,0.00000000,0.32521168,1.05588806,0.00008811,1.03557989
-1.89994997,1.97649086,0.00003979,0.11997964,0.00091601,0.00000000,0.32763379,1.05482631,0.00006785,1.04527729
-1.89394697,1.97486560,0.00004058,0.12045068,0.00095039,0.00000000,0.32869327,1.04855201,0.00005210,1.04988851
-1.88794397,1.96396076,0.00004345,0.12032166,0.00098566,0.00000000,0.32842049,1.03728951,0.00004000,1.04959362
-1.88194097,1.94445551,0.00004833,0.11962597,0.00102240,0.00000000,0.32688576,1.02144413,0.00003083,1.04468753
-1.87593797,1.91728004,0.00005524,0.11840809,0.00106132,0.00000000,0.32419441,1.00158505,0.00002399,1.03556659
-1.86993497,1.88357868,0.00006419,0.11672179,0.00110325,0.00000000,0.32048090,0.97842300,0.00001902,1.02271217
-1.86393197,1.84466683,0.00007524,0.11462816,0.00114913,0.00000000,0.31590230,0.95278382,0.00001552,1.00667190
-1.85792896,1.80198329,0.00008847,0.11219341,0.00119992,0.00000000,0.31063152,0.92557865,0.00001319,0.98803957
-1.85192596,1.75703999,0.00010394,0.10948672,0.00125661,0.00000000,0.30485046,0.89777178,0.00001179,0.96743472
-1.84592296,1.71137091,0.00012172,0.10657814,0.00132018,0.00000000,0.29874350,0.87034742,0.00001114,0.94548261
-1.83991996,1.66648229,0.00014188,0.10353661,0.00139151,0.00000000,0.29249140,0.84427636,0.00001110,0.92279575
-1.83391696,1.62380567,0.00016443,0.10042831,0.00147138,0.00000000,0.28626608,0.82048378,0.00001157,0.89995727
-1.82791396,1.58465545,0.00018938,0.09731525,0.00156039,0.00000000,0.28022620,0.79981913,0.00001247,0.87750709
-1.82191096,1.55019209,0.00021668,0.09425420,0.00165894,0.00000000,0.27451368,0.78302919,0.00001376,0.85593086
-1.81590795,1.52139208,0.00024621,0.09129593,0.00176719,0.00000000,0.26925128,0.77073495,0.00001542,0.83565195
-1.80990495,1.49902508,0.00027782,0.08848484,0.00188504,0.00000000,0.26454112,0.76341317,0.00001744,0.81702647
-1.80390195,1.48363884,0.00031127,0.08585877,0.00201207,0.00000000,0.26046399,0.76138297,0.00001984,0.80034090
-1.79789895,1.47555159,0.00034628,0.08344915,0.00214755,0.00000000,0.25707948,0.76479785,0.00002268,0.78581218
-1.79189595,1.47485194,0.00038248,0.08128121,0.00229044,0.00000000,0.25442671,0.77364336,0.00002603,0.77358959
-1.78589295,1.48140569,0.00041944,0.07937442,0.00243939,0.00000000,0.25252532,0.78774026,0.00003000,0.76375804
