energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.65632816,3.08239642,-3.08276104,0.25918677,-0.25928051,2.02109150,-2.02157670,0.32904727,-0.32901085,0.96337869,-0.96326546,0.00056503,-0.00056556,0.04055006,-0.04053468,0.23109956,-0.23107112,0.00000000,-0.00000000
-2.65032516,3.08989948,-3.09043173,0.25621361,-0.25632093,2.01387210,-2.01447117,0.33072485,-0.33070902,0.97961691,-0.97955330,0.00055994,-0.00056051,0.04091126,-0.04089880,0.23272567,-0.23270631,0.00000000,-0.00000000
-2.64432216,3.09681626,-3.09750217,0.25276875,-0.25288667,2.00230398,-2.00300213,0.33324024,-0.33324578,1.00041456,-1.00040281,0.00055390,-0.00055451,0.04119727,-0.04118777,0.23435656,-0.23434467,0.00000000,-0.00000000
-2.63831916,3.10428533,-3.10510796,0.24900526,-0.24913059,1.98709232,-1.98787263,0.33667852,-0.33670585,1.02624432,-1.02628595,0.00054708,-0.00054773,0.04140232,-0.04139578,0.23606642,-0.23606021,0.00000000,-0.00000000
-2.63231616,3.11350384,-3.11444374,0.24508456,-0.24521397,1.96903360,-1.96987748,0.34112524,-0.34117444,1.05752766,-1.05762347,0.00053967,-0.00054035,0.04152355,-0.04151989,0.23793408,-0.23793158,0.00000000,-0.00000000
-2.62631316,3.12568652,-3.12672237,0.24117090,-0.24130103,1.94899070,-1.94987840,0.34666303,-0.34673387,1.09461970,-1.09476982,0.00053188,-0.00053257,0.04156082,-0.04155991,0.24003890,-0.24003806,0.00000000,-0.00000000
-2.62031016,3.14202314,-3.14313228,0.23742597,-0.23755349,1.92786656,-1.92877765,0.35336810,-0.35346003,1.13779419,-1.13799811,0.00052392,-0.00052463,0.04151649,-0.04151814,0.24245670,-0.24245543,0.00000000,-0.00000000
-2.61430715,3.16363521,-3.16479426,0.23400355,-0.23412531,1.90657694,-1.90749085,0.36130645,-0.36141859,1.18722881,-1.18748538,0.00051600,-0.00051671,0.04139509,-0.04139908,0.24525576,-0.24525199,0.00000000,-0.00000000
-2.60830415,3.19153344,-3.19271882,0.23104463,-0.23115768,1.88602311,-1.88691965,0.37052997,-0.37066114,1.24299134,-1.24329881,0.00050829,-0.00050900,0.04120299,-0.04120904,0.24849311,-0.24848485,0.00000000,-0.00000000
-2.60230115,3.22657687,-3.22776542,0.22867290,-0.22877457,1.86706519,-1.86792498,0.38107244,-0.38122118,1.30502699,-1.30538302,0.00050096,-0.00050166,0.04094797,-0.04095578,0.25221123,-0.25219662,0.00000000,-0.00000000
-2.59629815,3.26943527,-3.27060474,0.22699097,-0.22707897,1.85049656,-1.85130158,0.39294558,-0.39311017,1.37314757,-1.37354926,0.00049412,-0.00049479,0.04063880,-0.04064803,0.25643540,-0.25641275,0.00000000,-0.00000000
-2.59029515,3.32055583,-3.32168534,0.22607733,-0.22614976,1.83702041,-1.83775434,0.40613529,-0.40631374,1.44702302,-1.44746688,0.00048783,-0.00048849,0.04028484,-0.04029515,0.26117169,-0.26113955,0.00000000,-0.00000000
-2.58429215,3.38013553,-3.38120605,0.22598414,-0.22603955,1.82722860,-1.82787727,0.42059820,-0.42078832,1.52617588,-1.52665789,0.00048213,-0.00048276,0.03989563,-0.03990667,0.26640586,-0.26636303,0.00000000,-0.00000000
-2.57828914,3.44810035,-3.44909502,0.22673591,-0.22677330,1.82158382,-1.82213550,0.43625883,-0.43645823,1.60997934,-1.61049492,0.00047700,-0.00047759,0.03948052,-0.03949195,0.27210305,-0.27204860,0.00000000,-0.00000000
-2.57228614,3.52409236,-3.52499682,0.22832912,-0.22834799,1.82040522,-1.82085095,0.45300749,-0.45321362,1.69765939,-1.69820342,0.00047238,-0.00047293,0.03904841,-0.03905989,0.27820841,-0.27814171,0.00000000,-0.00000000
-2.56628314,3.60746558,-3.60826825,0.23073274,-0.23073305,1.82385832,-1.82419207,0.47069917,-0.47090938,1.78830154,-1.78886840,0.00046817,-0.00046868,0.03860751,-0.03861873,0.28464861,-0.28456934,0.00000000,-0.00000000
-2.56028014,3.69729136,-3.69798357,0.23388958,-0.23387175,1.83194922,-1.83216808,0.48915371,-0.48936526,1.88086240,-1.88144598,0.00046426,-0.00046473,0.03816515,-0.03817583,0.29133417,-0.29124231,0.00000000,-0.00000000
-2.55427714,3.79237340,-3.79294955,0.23771849,-0.23768339,1.84452371,-1.84462791,0.50815722,-0.50836735,1.97418632,-1.97478011,0.00046052,-0.00046094,0.03772780,-0.03773769,0.29816249,-0.29805832,0.00000000,-0.00000000
-2.54827414,3.89127276,-3.89173035,0.24211724,-0.24206612,1.86127114,-1.86126407,0.52746515,-0.52767113,2.06702704,-2.06762413,0.00045680,-0.00045718,0.03730102,-0.03730991,0.30502153,-0.30490560,0.00000000,-0.00000000
-2.54227114,3.99234220,-3.99268178,0.24696600,-0.24690049,1.88173323,-1.88162135,0.54680682,-0.54700600,2.15807391,-2.15866714,0.00045298,-0.00045331,0.03688958,-0.03689730,0.31179385,-0.31166698,0.00000000,-0.00000000
-2.53626813,4.09376921,-4.09399431,0.25213130,-0.25205336,1.90531757,-1.90511022,0.56589159,-0.56608145,2.24598239,-2.24656445,0.00044895,-0.00044924,0.03649764,-0.03650409,0.31836093,-0.31822415,0.00000000,-0.00000000
-2.53026513,4.19362664,-4.19374361,0.25747036,-0.25738218,1.93131550,-1.93102463,0.58441644,-0.58459465,2.32940781,-2.32997136,0.00044463,-0.00044488,0.03612896,-0.03613405,0.32460756,-0.32446212,0.00000000,-0.00000000
-2.52426213,4.28992921,-4.28994695,0.26283553,-0.26273949,1.95892376,-1.95856361,0.60207486,-0.60223934,2.40704149,-2.40757934,0.00044000,-0.00044021,0.03578715,-0.03579085,0.33042607,-0.33027336,0.00000000,-0.00000000
-2.51825913,4.38069410,-4.38062383,0.26807882,-0.26797746,1.98726943,-1.98685616,0.61856673,-0.61871569,2.47764803,-2.47815329,0.00043505,-0.00043523,0.03547591,-0.03547823,0.33572019,-0.33556175,0.00000000,-0.00000000
-2.51225613,4.46400349,-4.46385837,0.27305635,-0.27295227,2.01543722,-2.01498838,0.63360881,-0.63374077,2.54010225,-2.54056851,0.00042986,-0.00043000,0.03519934,-0.03520032,0.34040852,-0.34024594,0.00000000,-0.00000000
-2.50625313,4.53806657,-4.53786134,0.27763252,-0.27752831,2.04249815,-2.04203221,0.64694543,-0.64705931,2.59342448,-2.59384601,0.00042454,-0.00042466,0.03496211,-0.03496183,0.34442722,-0.34426215,0.00000000,-0.00000000
-2.50025013,4.60127872,-4.60102928,0.28168380,-0.28158201,2.06753874,-2.06707457,0.65835897,-0.65845406,2.63681260,-2.63718454,0.00041928,-0.00041937,0.03476968,-0.03476824,0.34773208,-0.34756619,0.00000000,-0.00000000
-2.49424712,4.65227530,-4.65199828,0.28510209,-0.28500514,2.08968954,-2.08924585,0.66767947,-0.66775550,2.66966946,-2.66998797,0.00041429,-0.00041437,0.03462842,-0.03462595,0.35029970,-0.35013462,0.00000000,-0.00000000
-2.48824412,4.68997800,-4.68969030,0.28779743,-0.28770758,2.10815214,-2.10774690,0.67479304,-0.67485013,2.69162428,-2.69188670,0.00040985,-0.00040991,0.03454563,-0.03454225,0.35212786,-0.35196518,0.00000000,-0.00000000
-2.48224112,4.71363150,-4.71334984,0.28970017,-0.28961945,2.12222343,-2.12187340,0.67964843,-0.67968716,2.70254700,-2.70275196,0.00040627,-0.00040633,0.03452949,-0.03452534,0.35323510,-0.35307629,0.00000000,-0.00000000
-2.47623812,4.72282902,-4.72256953,0.29076232,-0.29069251,2.13131650,-2.13103674,0.68226155,-0.68228286,2.70255474,-2.70270225,0.00040389,-0.00040393,0.03458897,-0.03458419,0.35365949,-0.35350592,0.00000000,-0.00000000
-2.47023512,4.71752564,-4.71730337,0.29095827,-0.29090083,2.13497732,-2.13478075,0.68271737,-0.68272259,2.69200983,-2.69210129,0.00040304,-0.00040309,0.03473356,-0.03472828,0.35345679,-0.35330967,0.00000000,-0.00000000
-2.46423212,4.69803852,-4.69786716,0.29028475,-0.29024084,2.13289666,-2.13279372,0.68116920,-0.68115997,2.67150926,-2.67154747,0.00040408,-0.00040413,0.03497301,-0.03496735,0.35269806,-0.35255846,0.00000000,-0.00000000
-2.45822911,4.66503436,-4.66492582,0.28876012,-0.28873056,2.12491692,-2.12491533,0.67783511,-0.67781337,2.64186590,-2.64185497,0.00040733,-0.00040738,0.03531694,-0.03531100,0.35146688,-0.35133565,0.00000000,-0.00000000
-2.45222611,4.61950430,-4.61946845,0.28642303,-0.28640829,2.11103383,-2.11113839,0.67299166,-0.67295955,2.60408201,-2.60402728,0.00041309,-0.00041314,0.03577442,-0.03576829,0.34985633,-0.34973415,0.00000000,-0.00000000
-2.44622311,4.56272757,-4.56277202,0.28333045,-0.28333064,2.09139293,-2.09160546,0.66696498,-0.66692478,2.55931618,-2.55922399,0.00042160,-0.00042166,0.03635356,-0.03634729,0.34796592,-0.34785324,0.00000000,-0.00000000
-2.44022011,4.49622544,-4.49635536,0.27955529,-0.27957020,2.06628127,-2.06660064,0.66011968,-0.66007375,2.50884485,-2.50872239,0.00043305,-0.00043313,0.03706097,-0.03705462,0.34589858,-0.34579563,0.00000000,-0.00000000
-2.43421711,4.42170743,-4.42192547,0.27518360,-0.27521270,2.03611480,-2.03653702,0.65284591,-0.65279660,2.45402026,-2.45387529,0.00044756,-0.00044764,0.03790138,-0.03789497,0.34375782,-0.34366460,0.00000000,-0.00000000
-2.42821411,4.34101220,-4.34131845,0.27031150,-0.27035396,2.00142195,-2.00194039,0.64554520,-0.64549478,2.39622630,-2.39606692,0.00046515,-0.00046525,0.03887716,-0.03887070,0.34164519,-0.34156146,0.00000000,-0.00000000
-2.42221111,4.25604554,-4.25643760,0.26504196,-0.26509668,1.96282430,-1.96342996,0.63861563,-0.63856625,2.33683444,-2.33666880,0.00048576,-0.00048587,0.03998797,-0.03998145,0.33965818,-0.33958348,0.00000000,-0.00000000
-2.41620810,4.16871816,-4.16919125,0.25948153,-0.25954719,1.92101504,-1.92169689,0.63243711,-0.63239069,2.27716131,-2.27699733,0.00050924,-0.00050937,0.04123046,-0.04122387,0.33788838,-0.33782203,0.00000000,-0.00000000
-2.41020510,4.08088569,-4.08143282,0.25373711,-0.25381221,1.87673611,-1.87748150,0.62735727,-0.62731547,2.21842991,-2.21827504,0.00053534,-0.00053548,0.04259803,-0.04259133,0.33642018,-0.33636127,0.00000000,-0.00000000
-2.40420210,3.99429324,-3.99490549,0.24791293,-0.24799581,1.83075486,-1.83154994,0.62367878,-0.62364297,2.16173590,-2.16159688,0.00056371,-0.00056386,0.04408073,-0.04407389,0.33532972,-0.33527718,0.00000000,-0.00000000
-2.39819910,3.91052657,-3.91119340,0.24210773,-0.24219664,1.78384105,-1.78467120,0.62164857,-0.62161978,2.10802038,-2.10790306,0.00059391,-0.00059407,0.04566519,-0.04565820,0.33468424,-0.33463683,0.00000000,-0.00000000
-2.39219610,3.83097151,-3.83168112,0.23641227,-0.23650541,1.73674480,-1.73759511,0.62144948,-0.62142843,2.05805004,-2.05795922,0.00062544,-0.00062560,0.04733479,-0.04732761,0.33454163,-0.33449798,0.00000000,-0.00000000
-2.38619310,3.75678282,-3.75752255,0.23090725,-0.23100281,1.69017631,-1.69103202,0.62319476,-0.62318182,2.01240532,-2.01234466,0.00065770,-0.00065787,0.04906978,-0.04906240,0.33495007,-0.33490873,0.00000000,-0.00000000
-2.38019010,3.68886323,-3.68962001,0.22566163,-0.22575784,1.64478773,-1.64563468,0.62692555,-0.62692079,1.97147685,-1.97144885,0.00069006,-0.00069024,0.05084759,-0.05084003,0.33594781,-0.33590731,0.00000000,-0.00000000
-2.37418709,3.62785287,-3.62861368,0.22073137,-0.22082655,1.60115770,-1.60198268,0.63261150,-0.63261471,1.93546986,-1.93547586,0.00072186,-0.00072204,0.05264327,-0.05263555,0.33756289,-0.33752178,0.00000000,-0.00000000
-2.36818409,3.57412896,-3.57488127,0.21615868,-0.21625126,1.55977883,-1.56056995,0.64015447,-0.64016522,1.90441609,-1.90445634,0.00075240,-0.00075258,0.05442989,-0.05442206,0.33981276,-0.33976968,0.00000000,-0.00000000
-2.36218109,3.52781500,-3.52854720,0.21197165,-0.21206024,1.52104829,-1.52179528,0.64939505,-0.64941273,1.87819216,-1.87826594,0.00078101,-0.00078118,0.05617917,-0.05617129,0.34270378,-0.34265751,0.00000000,-0.00000000
-2.35617809,3.48879850,-3.48950038,0.20818446,-0.20826782,1.48526175,-1.48595618,0.66012151,-0.66014540,1.85654332,-1.85664910,0.00080702,-0.00080719,0.05786201,-0.05785419,0.34623060,-0.34618015,0.00000000,-0.00000000
-2.35017509,3.45675602,-3.45741908,0.20479777,-0.20487493,1.45261053,-1.45324599,0.67208082,-0.67211018,1.83911106,-1.83924665,0.00082982,-0.00082999,0.05944919,-0.05944155,0.35037542,-0.35032006,0.00000000,-0.00000000
-2.34417209,3.43118385,-3.43180162,0.20179976,-0.20186993,1.42318207,-1.42375427,0.68499103,-0.68502512,1.82546298,-1.82562577,0.00084886,-0.00084902,0.06091203,-0.06090472,0.35510715,-0.35504651,0.00000000,-0.00000000
-2.33816908,3.41143277,-3.41200104,0.19916726,-0.19922993,1.39696341,-1.39747018,0.69855446,-0.69859263,1.81512347,-1.81531056,0.00086366,-0.00086380,0.06222305,-0.06221624,0.36038067,-0.36031473,0.00000000,-0.00000000
-2.33216608,3.39674524,-3.39726220,0.19686732,-0.19692222,1.37384761,-1.37428891,0.71247105,-0.71251279,1.80760338,-1.80781183,0.00087384,-0.00087397,0.06335668,-0.06335055,0.36613611,-0.36606531,0.00000000,-0.00000000
-2.32616308,3.38629319,-3.38675949,0.19485894,-0.19490605,1.35364285,-1.35402061,0.72645111,-0.72649609,1.80242736,-1.80265433,0.00087912,-0.00087924,0.06428984,-0.06428459,0.37229850,-0.37222369,0.00000000,-0.00000000
-2.32016008,3.37921504,-3.37963370,0.19309499,-0.19313452,1.33608375,-1.33640172,0.74022705,-0.74027513,1.79915761,-1.79940050,0.00087933,-0.00087944,0.06500260,-0.06499842,0.37877763,-0.37870012,0.00000000,-0.00000000
-2.31415708,3.37465042,-3.37502667,0.19152422,-0.19155661,1.32084471,-1.32110826,0.75356326,-0.75361452,1.79741283,-1.79766937,0.00087442,-0.00087452,0.06547868,-0.06547577,0.38546849,-0.38539001,0.00000000,-0.00000000
-2.30815408,3.37177139,-3.37211240,0.19009332,-0.19011921,1.30755472,-1.30777050,0.76626405,-0.76631877,1.79688180,-1.79715009,0.00086446,-0.00086455,0.06570590,-0.06570445,0.39225222,-0.39217490,0.00000000,-0.00000000
-2.30215108,3.36980928,-3.37012383,0.18874901,-0.18876920,1.29581316,-1.29598884,0.77817906,-0.77823768,1.79733113,-1.79760970,0.00084961,-0.00084969,0.06567657,-0.06567675,0.39899771,-0.39892403,0.00000000,-0.00000000
-2.29614807,3.36807649,-3.36837449,0.18743994,-0.18745535,1.28520616,-1.28535008,0.78920607,-0.78926919,1.79860712,-1.79889484,0.00083015,-0.00083022,0.06538775,-0.06538971,0.40556383,-0.40549653,0.00000000,-0.00000000
-2.29014507,3.36598272,-3.36627473,0.18611855,-0.18613020,1.27532286,-1.27544367,0.79929121,-0.79935950,1.80063205,-1.80092809,0.00080645,-0.00080650,0.06484137,-0.06484521,0.41180232,-0.41174433,0.00000000,-0.00000000
-2.28414207,3.36304568,-3.36334240,0.18474268,-0.18475162,1.26577115,-1.26587746,0.80842669,-0.80850083,1.80339539,-1.80369912,0.00077894,-0.00077899,0.06404425,-0.06405005,0.41756126,-0.41751558,0.00000000,-0.00000000
-2.27813907,3.35889641,-3.35920812,0.18327695,-0.18328425,1.25619222,-1.25629229,0.81664624,-0.81672687,1.80694105,-1.80725188,0.00074816,-0.00074820,0.06300804,-0.06301582,0.42268900,-0.42265862,0.00000000,-0.00000000
-2.27213607,3.35327950,-3.35361553,0.18169383,-0.18170053,1.24627348,-1.24637489,0.82401873,-0.82410634,1.81135152,-1.81166878,0.00071464,-0.00071468,0.06174890,-0.06175864,0.42703844,-0.42702619,0.00000000,-0.00000000
-2.26613307,3.34604899,-3.34641727,0.17997445,-0.17998150,1.23575945,-1.23586883,0.83064042,-0.83073530,1.81673030,-1.81705312,0.00067900,-0.00067903,0.06028722,-0.06029886,0.43047149,-0.43047997,0.00000000,-0.00000000
-2.26013007,3.33716065,-3.33756726,0.17810900,-0.17811726,1.22446008,-1.22458295,0.83662632,-0.83672851,1.82318399,-1.82351109,0.00064183,-0.00064186,0.05864708,-0.05866052,0.43286348,-0.43289491,0.00000000,-0.00000000
-2.25412706,3.32666152,-3.32711039,0.17609687,-0.17610704,1.21225644,-1.21239699,0.84210141,-0.84221062,1.83080519,-1.83113485,0.00060375,-0.00060377,0.05685571,-0.05687077,0.43410733,-0.43416348,0.00000000,-0.00000000
-2.24812406,3.31467767,-3.31517037,0.17394638,-0.17395903,1.19910345,-1.19926449,0.84719205,-0.84730763,1.83965764,-1.83998758,0.00056534,-0.00056537,0.05494278,-0.05495926,0.43411728,-0.43419940,0.00000000,-0.00000000
-2.24212106,3.30140120,-3.30193684,0.17167426,-0.17168979,1.18502964,-1.18521257,0.85201833,-0.85213927,1.84976456,-1.85009188,0.00052720,-0.00052722,0.05293967,-0.05295733,0.43283203,-0.43294080,0.00000000,-0.00000000
-2.23611806,3.28707727,-3.28765250,0.16930483,-0.16932346,1.17013413,-1.17033900,0.85668766,-0.85681257,1.86110102,-1.86142221,0.00048984,-0.00048986,0.05087871,-0.05089730,0.43021709,-0.43035253,0.00000000,-0.00000000
-2.23011506,3.27199193,-3.27260112,0.16686894,-0.16689073,1.15458089,-1.15480649,0.86129004,-0.86141719,1.87359084,-1.87390184,0.00045376,-0.00045377,0.04879238,-0.04881161,0.42626613,-0.42642767,0.00000000,-0.00000000
-2.22411206,3.25646140,-3.25709689,0.16440273,-0.16442759,1.13859072,-1.13883473,0.86589519,-0.86602256,1.88710832,-1.88740459,0.00041940,-0.00041941,0.04671251,-0.04673209,0.42100155,-0.42118797,0.00000000,-0.00000000
-2.21810905,3.24082322,-3.24147569,0.16194624,-0.16197395,1.12243120,-1.12269041,0.87055168,-0.87067701,1.90148462,-1.90176125,0.00038715,-0.00038716,0.04466955,-0.04468919,0.41447385,-0.41468338,0.00000000,-0.00000000
-2.21210605,3.22542933,-3.22608823,0.15954201,-0.15957222,1.10640533,-1.10667587,0.87528791,-0.87540878,1.91651823,-1.91677014,0.00035735,-0.00035736,0.04269188,-0.04271130,0.40676020,-0.40699055,0.00000000,-0.00000000
-2.20610305,3.21064119,-3.21129526,0.15723357,-0.15726586,1.09083911,-1.09111670,0.88011484,-0.88022881,1.93198890,-1.93221103,0.00033027,-0.00033028,0.04080523,-0.04082418,0.39796201,-0.39821045,0.00000000,-0.00000000
-2.20010005,3.19682661,-3.19746438,0.15506403,-0.15509794,1.07606879,-1.07634898,0.88503022,-0.88513487,1.94767397,-1.94786146,0.00030616,-0.00030615,0.03903219,-0.03905045,0.38820179,-0.38846525,0.00000000,-0.00000000
-2.19409705,3.18435788,-3.18496820,0.15307476,-0.15310980,1.06242818,-1.06270661,0.89002368,-0.89011677,1.96336587,-1.96351431,0.00028517,-0.00028516,0.03739181,-0.03740919,0.37761940,-0.37789458,0.00000000,-0.00000000
-2.18809405,3.17361057,-3.17418314,0.15130417,-0.15133985,1.05023655,-1.05050917,0.89508258,-0.89516211,1.97888951,-1.97899510,0.00026746,-0.00026744,0.03589940,-0.03591575,0.36636789,-0.36665136,0.00000000,-0.00000000
-2.18209105,3.16496255,-3.16548834,0.14978665,-0.14982253,1.03978759,-1.04005083,0.90019775,-0.90026208,1.99411828,-1.99417809,0.00025310,-0.00025307,0.03456633,-0.03458156,0.35460905,-0.35489737,0.00000000,-0.00000000
-2.17608804,3.15879232,-3.15926395,0.14855167,-0.14858737,1.03133962,-1.03159057,0.90536895,-0.90541689,2.00898746,-2.00899953,0.00024216,-0.00024212,0.03340012,-0.03341416,0.34250904,-0.34279885,0.00000000,-0.00000000
-2.17008504,3.15547623,-3.15588827,0.14762310,-0.14765832,1.02510746,-1.02534392,0.91060940,-0.91064026,2.02350398,-2.02346748,0.00023464,-0.00023459,0.03240448,-0.03241733,0.33023406,-0.33052219,0.00000000,-0.00000000
-2.16408204,3.15538399,-3.15573313,0.14701874,-0.14705326,1.02125603,-1.02147659,0.91594911,-0.91596274,2.03775161,-2.03766692,0.00023054,-0.00023047,0.03157955,-0.03159124,0.31794643,-0.31822995,0.00000000,-0.00000000
-2.15807904,3.15887222,-3.15915735,0.14674992,-0.14678364,1.01989579,-1.02009983,0.92143668,-0.92143352,2.05189137,-2.05176010,0.00022979,-0.00022971,0.03092220,-0.03093278,0.30580103,-0.30607736,0.00000000,-0.00000000
-2.15207604,3.16627585,-3.16649802,0.14682141,-0.14685432,1.02108006,-1.02126768,0.92713949,-0.92712054,2.06615660,-2.06598158,0.00023232,-0.00023222,0.03042635,-0.03043595,0.29394240,-0.29420931,0.00000000,-0.00000000
-2.14607304,3.17789751,-3.17805985,0.14723144,-0.14726361,1.02480412,-1.02497606,0.93314211,-0.93310893,2.08084318,-2.08062839,0.00023802,-0.00023790,0.03008344,-0.03009218,0.28250232,-0.28275800,0.00000000,-0.00000000
-2.14007004,3.19399532,-3.19410277,0.14797177,-0.14800337,1.03100593,-1.03116348,0.93954319,-0.93949783,2.09629519,-2.09604569,0.00024676,-0.00024662,0.02988282,-0.02989085,0.27159813,-0.27184118,0.00000000,-0.00000000
-2.13406703,3.21476950,-3.21482853,0.14902806,-0.14905931,1.03956850,-1.03971332,0.94645085,-0.94639583,2.11288698,-2.11260870,0.00025837,-0.00025822,0.02981220,-0.02981967,0.26133157,-0.26156097,0.00000000,-0.00000000
-2.12806403,3.24034869,-3.24036698,0.15038016,-0.15041134,1.05032354,-1.05045751,0.95397705,-0.95391521,2.13100249,-2.13070208,0.00027267,-0.00027250,0.02985809,-0.02986515,0.25178820,-0.25200336,0.00000000,-0.00000000
-2.12206103,3.27077684,-3.27076288,0.15200265,-0.15203407,1.06305634,-1.06318142,0.96223110,-0.96216559,2.15101318,-2.15069780,0.00028945,-0.00028926,0.03000620,-0.03001302,0.24303739,-0.24323804,0.00000000,-0.00000000
-2.11605803,3.30600151,-3.30596421,0.15386532,-0.15389731,1.07751161,-1.07762968,0.97131296,-0.97124707,2.17325579,-2.17293289,0.00030849,-0.00030828,0.03024186,-0.03024858,0.23513255,-0.23531873,0.00000000,-0.00000000
-2.11005503,3.34586459,-3.34581293,0.15593385,-0.15596673,1.09340023,-1.09351295,0.98130654,-0.98124365,2.19801122,-2.19768829,0.00032955,-0.00032933,0.03055035,-0.03055709,0.22811181,-0.22828384,0.00000000,-0.00000000
-2.10405203,3.39009636,-3.39003897,0.15817047,-0.15820450,1.11040654,-1.11051524,0.99227357,-0.99221701,2.22548570,-2.22517007,0.00035241,-0.00035217,0.03091721,-0.03092407,0.22199881,-0.22215720,0.00000000,-0.00000000
-2.09804902,3.43831331,-3.43825817,0.16053465,-0.16057008,1.12819619,-1.12830178,1.00424828,-1.00420124,2.25579534,-2.25549398,0.00037682,-0.00037658,0.03132850,-0.03133557,0.21680365,-0.21694908,0.00000000,-0.00000000
-2.09204602,3.49002048,-3.48997468,0.16298398,-0.16302099,1.14642419,-1.14652712,1.01723333,-1.01719877,2.28895480,-2.28867412,0.00040260,-0.00040236,0.03177105,-0.03177837,0.21252385,-0.21265710,0.00000000,-0.00000000
-2.08604302,3.54461833,-3.54458779,0.16547494,-0.16551363,1.16474318,-1.16484336,1.03119703,-1.03117760,2.32487069,-2.32461638,0.00042957,-0.00042934,0.03223263,-0.03224023,0.20914530,-0.20926721,0.00000000,-0.00000000
-2.08004002,3.60141404,-3.60140343,0.16796378,-0.16800419,1.18281146,-1.18290833,1.04607217,-1.04607015,2.36333982,-2.36311673,0.00045763,-0.00045741,0.03270209,-0.03270997,0.20664317,-0.20675460,0.00000000,-0.00000000
-2.07403702,3.65963702,-3.65964961,0.17040746,-0.17044953,1.20030088,-1.20039340,1.06175628,-1.06177353,2.40405238,-2.40386443,0.00048674,-0.00048655,0.03316950,-0.03317763,0.20498272,-0.20508454,0.00000000,-0.00000000
-2.06803402,3.71845771,-3.71849539,0.17276450,-0.17280809,1.21690416,-1.21699086,1.07811344,-1.07815134,2.44659962,-2.44644970,0.00051695,-0.00051680,0.03362623,-0.03363456,0.20412008,-0.20421309,0.00000000,-0.00000000
-2.06203102,3.77700906,-3.77707236,0.17499592,-0.17504082,1.23234150,-1.23242057,1.09497733,-1.09503677,2.49048539,-2.49037543,0.00054844,-0.00054836,0.03406498,-0.03407344,0.20400294,-0.20408792,0.00000000,-0.00000000
-2.05602801,3.83440946,-3.83449764,0.17706611,-0.17711203,1.24636631,-1.24643568,1.11215539,-1.11223678,2.53514100,-2.53507189,0.00058152,-0.00058151,0.03447987,-0.03448835,0.20457128,-0.20464894,0.00000000,-0.00000000
-2.05002501,3.88978611,-3.88989727,0.17894364,-0.17899020,1.25876988,-1.25882731,1.12943383,-1.12953710,2.57994222,-2.57991390,0.00061665,-0.00061673,0.03486636,-0.03487476,0.20575810,-0.20582910,0.00000000,-0.00000000
-2.04402201,3.94229757,-3.94242883,0.18060199,-0.18064877,1.26938469,-1.26942787,1.14658315,-1.14670774,2.62422762,-2.62423914,0.00065443,-0.00065464,0.03522134,-0.03522953,0.20749027,-0.20755519,0.00000000,-0.00000000
-2.03801901,3.99115454,-3.99130223,0.18202019,-0.18206672,1.27808649,-1.27811313,1.16336391,-1.16350886,2.66731737,-2.66736698,0.00069567,-0.00069603,0.03554300,-0.03555085,0.20968940,-0.20974878,0.00000000,-0.00000000
-2.03201601,4.03563801,-4.03579785,0.18318329,-0.18322905,1.28479482,-1.28480275,1.17953255,-1.17969650,2.70853150,-2.70861676,0.00074133,-0.00074188,0.03583081,-0.03583819,0.21227296,-0.21232731,0.00000000,-0.00000000
-2.02601301,4.07511387,-4.07528117,0.18408274,-0.18412719,1.28947217,-1.28945941,1.19484691,-1.19502816,2.74720697,-2.74732486,0.00079256,-0.00079332,0.03608543,-0.03609220,0.21515552,-0.21520531,0.00000000,-0.00000000
-2.02001001,4.10904384,-4.10921375,0.18471652,-0.18475910,1.29212178,-1.29208661,1.20907140,-1.20926798,2.78271309,-2.78286017,0.00085067,-0.00085168,0.03630864,-0.03631465,0.21825009,-0.21829580,0.00000000,-0.00000000
-2.01400700,4.13699246,-4.13716008,0.18508912,-0.18512927,1.29278417,-1.29272521,1.22198163,-1.22219134,2.81446480,-2.81463728,0.00091710,-0.00091840,0.03650315,-0.03650827,0.22146972,-0.22151182,0.00000000,-0.00000000
-2.00800400,4.15863019,-4.15879083,0.18521134,-0.18524852,1.29153270,-1.29144891,1.23336851,-1.23358900,2.84193371,-2.84212764,0.00099341,-0.00099503,0.03667253,-0.03667662,0.22472911,-0.22476808,0.00000000,-0.00000000
-2.00200100,4.17373335,-4.17388263,0.18509990,-0.18513359,1.28846837,-1.28835911,1.24304178,-1.24327062,2.86465709,-2.86486845,0.00108122,-0.00108321,0.03682100,-0.03682395,0.22794635,-0.22798269,0.00000000,-0.00000000
-1.99599800,4.18218118,-4.18231519,0.18477686,-0.18480658,1.28371418,-1.28357923,1.25083314,-1.25106786,2.88224479,-2.88246960,0.00118220,-0.00118459,0.03695335,-0.03695504,0.23104461,-0.23107884,0.00000000,-0.00000000
