energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.35267634,7.34286853,0.01170330,0.37146108,1.18985721,5.26252134,0.03571078,1.08847336,0.40933997,0.52294233
-3.34667334,7.29103514,0.01144903,0.36845288,1.17955729,5.22593958,0.03486735,1.09216620,0.41036513,0.51678859
-3.34067034,7.23355775,0.01118611,0.36552889,1.16898029,5.18552071,0.03411283,1.09381636,0.41096091,0.51043969
-3.33466733,7.17071039,0.01091540,0.36268978,1.15811680,5.14163697,0.03345110,1.09327754,0.41109556,0.50389271
-3.32866433,7.10285535,0.01063782,0.35993263,1.14695669,5.09471185,0.03288422,1.09044881,0.41074498,0.49714927
-3.32266133,7.03044673,0.01035436,0.35725158,1.13549119,5.04521733,0.03241249,1.08527920,0.40989402,0.49021699
-3.31665833,6.95402808,0.01006612,0.35463848,1.12371410,4.99366779,0.03203435,1.07777026,0.40853737,0.48311043
-3.31065533,6.87422408,0.00977427,0.35208314,1.11162195,4.94061102,0.03174645,1.06797634,0.40667990,0.47585151
-3.30465233,6.79172656,0.00948009,0.34957355,1.09921323,4.88661632,0.03154364,1.05600258,0.40433642,0.46846939
-3.29864932,6.70727570,0.00918494,0.34709580,1.08648678,4.83226061,0.03141901,1.04200096,0.40153099,0.46099978
-3.29264632,6.62163769,0.00889021,0.34463395,1.07343979,4.77811323,0.03136399,1.02616432,0.39829572,0.45348383
-3.28664332,6.53558040,0.00859734,0.34216979,1.06006538,4.72472036,0.03136849,1.00871910,0.39466921,0.44596659
-3.28064032,6.44984867,0.00830778,0.33968268,1.04635045,4.67259020,0.03142104,0.98991688,0.39069484,0.43849530
-3.27463732,6.36514117,0.00802296,0.33714946,1.03227393,4.62217993,0.03150905,0.97002553,0.38641893,0.43111753
-3.26863432,6.28209042,0.00774425,0.33454453,1.01780572,4.57388533,0.03161905,0.94932023,0.38188897,0.42387938
-3.26263132,6.20124748,0.00747297,0.33184018,1.00290681,4.52803394,0.03173705,0.92807500,0.37715206,0.41682388
-3.25662831,6.12307246,0.00721039,0.32900719,0.98753033,4.48488225,0.03184886,0.90655511,0.37225371,0.40998975
-3.25062531,6.04793151,0.00695770,0.32601569,0.97162404,4.44461726,0.03194053,0.88501079,0.36723702,0.40341052
-3.24462231,5.97610062,0.00671603,0.32283628,0.95513384,4.40736231,0.03199876,0.86367237,0.36214233,0.39711423
-3.23861931,5.90777579,0.00648649,0.31944139,0.93800832,4.37318689,0.03201132,0.84274721,0.35700742,0.39112359
-3.23261631,5.84308895,0.00627017,0.31580669,0.92020405,4.34211979,0.03196745,0.82241816,0.35186806,0.38545661
-3.22661331,5.78212829,0.00606823,0.31191269,0.90169124,4.31416469,0.03185827,0.80284384,0.34675905,0.38012779
-3.22061031,5.72496160,0.00588190,0.30774614,0.88245948,4.28931712,0.03167712,0.78416018,0.34171552,0.37514949
-3.21460730,5.67166083,0.00571255,0.30330138,0.86252296,4.26758165,0.03141980,0.76648324,0.33677444,0.37053366
-3.20860430,5.62232593,0.00556174,0.29858140,0.84192502,4.24898808,0.03108477,0.74991287,0.33197617,0.36629355
-3.20260130,5.57710635,0.00543128,0.29359851,0.82074144,4.23360549,0.03067329,0.73453681,0.32736589,0.36244537
-3.19659830,5.53621843,0.00532325,0.28837469,0.79908236,4.22155306,0.03018937,0.72043501,0.32299488,0.35900976
-3.19059530,5.49995737,0.00524008,0.28294141,0.77709254,4.21300704,0.02963971,0.70768359,0.31892137,0.35601284
-3.18459230,5.46870284,0.00518450,0.27733902,0.75494985,4.20820304,0.02903348,0.69635837,0.31521101,0.35348683
-3.17858929,5.44291758,0.00515961,0.27161572,0.73286209,4.20743359,0.02838208,0.68653751,0.31193679,0.35147018
-3.17258629,5.42313889,0.00516883,0.26582605,0.71106211,4.21104084,0.02769875,0.67830309,0.30917843,0.35000701
-3.16658329,5.40996336,0.00521586,0.26002912,0.68980157,4.21940473,0.02699816,0.67174160,0.30702116,0.34914615
-3.16058029,5.40402552,0.00530465,0.25428652,0.66934348,4.23292725,0.02629595,0.66694313,0.30555396,0.34893945
-3.15457729,5.40597140,0.00543929,0.24866017,0.64995402,4.25201346,0.02560823,0.66399947,0.30486740,0.34943985
-3.14857429,5.41642854,0.00562393,0.24321004,0.63189383,4.27705035,0.02495107,0.66300096,0.30505090,0.35069893
-3.14257129,5.43597371,0.00586263,0.23799197,0.61540922,4.30838443,0.02434003,0.66403250,0.30618988,0.35276438
-3.13656828,5.46510022,0.00615924,0.23305571,0.60072379,4.34629944,0.02378970,0.66716872,0.30836254,0.35567728
-3.13056528,5.50418628,0.00651721,0.22844312,0.58803057,4.39099499,0.02331326,0.67246875,0.31163675,0.35946953
-3.12456228,5.55346613,0.00693945,0.22418680,0.57748516,4.44256755,0.02292215,0.67997060,0.31606686,0.36416148
-3.11855928,5.61300537,0.00742815,0.22030903,0.56920013,4.50099450,0.02262572,0.68968578,0.32169092,0.36975987
-3.11255628,5.68268174,0.00798457,0.21682117,0.56324069,4.56612225,0.02243107,0.70159416,0.32852806,0.37625626
-3.10655328,5.76217250,0.00860893,0.21372351,0.55962205,4.63765917,0.02234283,0.71563956,0.33657653,0.38362599
-3.10055028,5.85094916,0.00930020,0.21100546,0.55830830,4.71517375,0.02236310,0.73172627,0.34581218,0.39182782
-3.09454727,5.94828012,0.01005601,0.20864630,0.55921291,4.79809838,0.02249145,0.74971677,0.35618779,0.40080414
-3.08854427,6.05324145,0.01087255,0.20661613,0.56220100,4.88573892,0.02272496,0.76943088,0.36763304,0.41048198
-3.08254127,6.16473578,0.01174451,0.20487724,0.56709292,4.97728982,0.02305838,0.79064654,0.38005532,0.42077455
-3.07653827,6.28151883,0.01266510,0.20338572,0.57366945,5.07185462,0.02348427,0.81310220,0.39334145,0.43158351
-3.07053527,6.40223296,0.01362605,0.20209322,0.58167811,5.16847113,0.02399328,0.83650103,0.40736010,0.44280178
-3.06453227,6.52544662,0.01461777,0.20094889,0.59084061,5.26614053,0.02457438,0.86051683,0.42196503,0.45431679
-3.05852926,6.64969842,0.01562948,0.19990134,0.60086103,5.36385940,0.02521526,0.88480150,0.43699900,0.46601412
-3.05252626,6.77354417,0.01664942,0.19890056,0.61143462,5.46065333,0.02590265,0.90899385,0.45229822,0.47778138
-3.04652326,6.89560502,0.01766516,0.19789982,0.62225679,5.55561083,0.02662271,0.93272961,0.46769715,0.48951210
-3.04052026,7.01461458,0.01866385,0.19685735,0.63303208,5.64791585,0.02736140,0.95565202,0.48303348,0.50110963
-3.03451726,7.12946289,0.01963263,0.19573784,0.64348266,5.73687745,0.02810496,0.97742284,0.49815312,0.51249072
-3.02851426,7.23923497,0.02055892,0.19451368,0.65335625,5.82195483,0.02884024,0.99773302,0.51291480,0.52358872
-3.02251126,7.34324190,0.02143087,0.19316588,0.66243280,5.90277634,0.02955513,1.01631282,0.52719431,0.53435615
-3.01650825,7.44104244,0.02223765,0.19168463,0.67053010,5.97915113,0.03023888,1.03294064,0.54088780,0.54476656
-3.01050525,7.53245376,0.02296978,0.19006948,0.67750761,6.05107227,0.03088246,1.04745016,0.55391432,0.55481550
-3.00450225,7.61755009,0.02361947,0.18832921,0.68326869,6.11871092,0.03147878,1.05973552,0.56621709,0.56452059
-2.99849925,7.69664895,0.02418078,0.18648117,0.68776097,6.18240118,0.03202295,1.06975397,0.57776369,0.57392050
-2.99249625,7.77028506,0.02464984,0.18455041,0.69097487,6.24261606,0.03251237,1.07752607,0.58854490,0.58307301
-2.98649325,7.83917286,0.02502488,0.18256833,0.69294032,6.29993545,0.03294682,1.08313311,0.59857236,0.59205205
-2.98049025,7.90415940,0.02530627,0.18057122,0.69372195,6.35500748,0.03332844,1.08671211,0.60787510,0.60094391
-2.97448724,7.96616970,0.02549646,0.17859841,0.69341289,6.40850522,0.03366167,1.08844837,0.61649519,0.60984286
-2.96848424,8.02614768,0.02559979,0.17669045,0.69212766,6.46108109,0.03395306,1.08856615,0.62448264,0.61884613
-2.96248124,8.08499574,0.02562230,0.17488712,0.68999439,6.51332144,0.03421105,1.08731780,0.63188997,0.62804883
-2.95647824,8.14351667,0.02557151,0.17322560,0.68714697,6.56570414,0.03444575,1.08497209,0.63876676,0.63753887
-2.95047524,8.20236121,0.02545604,0.17173872,0.68371752,6.61856181,0.03466855,1.08180225,0.64515445,0.64739212
-2.94447224,8.26198468,0.02528534,0.17045348,0.67982953,6.67205301,0.03489182,1.07807435,0.65108187,0.65766831
-2.93846923,8.32261533,0.02506936,0.16938995,0.67559224,6.72614355,0.03512852,1.07403681,0.65656169,0.66840762
-2.93246623,8.38423661,0.02481823,0.16856042,0.67109642,6.78059924,0.03539189,1.06991139,0.66158809,0.67962835
-2.92646323,8.44658467,0.02454194,0.16796914,0.66641179,6.83499093,0.03569503,1.06588627,0.66613581,0.69132576
-2.92046023,8.50916131,0.02425013,0.16761241,0.66158632,6.88871176,0.03605064,1.06211142,0.67016078,0.70347198
-2.91445723,8.57126186,0.02395185,0.16747912,0.65664717,6.94100600,0.03647068,1.05869645,0.67360205,0.71601728
-2.90845423,8.63201640,0.02365540,0.16755174,0.65160339,6.99100784,0.03696613,1.05571107,0.67638528,0.72889222
-2.90245123,8.69044172,0.02336825,0.16780761,0.64645000,7.03778809,0.03754675,1.05318772,0.67842723,0.74201092
-2.89644822,8.74550113,0.02309694,0.16822060,0.64117309,7.08040608,0.03822092,1.05112635,0.67964126,0.75527485
-2.89044522,8.79616822,0.02284708,0.16876278,0.63575571,7.11796378,0.03899550,1.04950076,0.67994331,0.76857717
-2.88444222,8.84149092,0.02262338,0.16940638,0.63018393,7.14965897,0.03987570,1.04826605,0.67925808,0.78180719
-2.87843922,8.88065186,0.02242966,0.17012552,0.62445269,7.17483443,0.04086499,1.04736656,0.67752494,0.79485469
-2.87243622,8.91302159,0.02226897,0.17089790,0.61857112,7.19302033,0.04196510,1.04674384,0.67470330,0.80761390
-2.86643322,8.93820150,0.02214357,0.17170628,0.61256670,7.20396737,0.04317595,1.04634394,0.67077697,0.81998676
-2.86043022,8.95605412,0.02205508,0.17253956,0.60648818,7.20766905,0.04449564,1.04612375,0.66575728,0.83188558
-2.85442721,8.96671926,0.02200450,0.17339357,0.60040695,7.20437174,0.04592050,1.04605587,0.65968484,0.84323464
-2.84842421,8.97061543,0.02199224,0.17427135,0.59441673,7.19457244,0.04744507,1.04613171,0.65262966,0.85397101
-2.84242121,8.96842668,0.02201817,0.17518313,0.58863159,7.17900436,0.04906215,1.04636287,0.64468976,0.86404448
-2.83641821,8.96107615,0.02208165,0.17614579,0.58318248,7.15861155,0.05076290,1.04678064,0.63598828,0.87341672
-2.83041521,8.94968810,0.02218148,0.17718200,0.57821232,7.13451401,0.05253688,1.04743376,0.62666926,0.88205982
-2.82441221,8.93554094,0.02231594,0.17831903,0.57387006,7.10796552,0.05437221,1.04838477,0.61689237,0.88995453
-2.81840920,8.92001396,0.02248273,0.17958730,0.57030403,7.08030642,0.05625565,1.04970516,0.60682688,0.89708818
-2.81240620,8.90453097,0.02267900,0.18101876,0.56765490,7.05291384,0.05817280,1.05146977,0.59664516,0.90345276
-2.80640320,8.89050364,0.02290131,0.18264523,0.56604873,7.02715181,0.06010829,1.05375080,0.58651616,0.90904315
-2.80040020,8.87927746,0.02314566,0.18449668,0.56559045,7.00432364,0.06204596,1.05661199,0.57659916,0.91385578
-2.79439720,8.87208264,0.02340749,0.18659965,0.56635808,6.98562830,0.06396914,1.06010313,0.56703810,0.91788779
-2.78839420,8.86999196,0.02368179,0.18897577,0.56839814,6.97212257,0.06586087,1.06425553,0.55795686,0.92113680
-2.78239120,8.87388687,0.02396309,0.19164061,0.57172230,6.96469006,0.06770420,1.06907849,0.54945554,0.92360122
-2.77638819,8.88443277,0.02424565,0.19460265,0.57630559,6.96401765,0.06948243,1.07455714,0.54160810,0.92528115
-2.77038519,8.90206353,0.02452355,0.19786264,0.58208609,6.97057975,0.07117946,1.08065173,0.53446126,0.92617965
-2.76438219,8.92697516,0.02479084,0.20141328,0.58896631,6.98463006,0.07277998,1.08729828,0.52803468,0.92630435
-2.75837919,8.95912773,0.02504175,0.20523911,0.59681592,7.00620043,0.07426984,1.09441078,0.52232253,0.92566915
-2.75237619,8.99825479,0.02527086,0.20931678,0.60547593,7.03510596,0.07563625,1.10188449,0.51729591,0.92429593
-2.74637319,9.04387868,0.02547331,0.21361556,0.61476392,7.07095556,0.07686810,1.10960037,0.51290645,0.92221590
-2.74037019,9.09533072,0.02564499,0.21809809,0.62448018,7.11316690,0.07795611,1.11743035,0.50909032,0.91947068
-2.73436718,9.15177480,0.02578276,0.22272127,0.63441440,7.16098470,0.07889316,1.12524295,0.50577281,0.91611275
-2.72836418,9.21223303,0.02588461,0.22743734,0.64435266,7.21350166,0.07967441,1.13290922,0.50287300,0.91220532
-2.72236118,9.27561257,0.02594983,0.23219509,0.65408440,7.26968101,0.08029751,1.14030845,0.50030828,0.90782152
-2.71635818,9.34073255,0.02597911,0.23694102,0.66340907,7.32838016,0.08076274,1.14733351,0.49799856,0.90304288
-2.71035518,9.40635050,0.02597467,0.24162063,0.67214218,7.38837493,0.08107314,1.15389546,0.49586991,0.89795724
-2.70435218,9.47118781,0.02594025,0.24617958,0.68012061,7.44838399,0.08123457,1.15992723,0.49385741,0.89265606
-2.69834917,9.53395395,0.02588113,0.25056489,0.68720685,7.50709328,0.08125575,1.16538620,0.49190734,0.88723144
-2.69234617,9.59336939,0.02580404,0.25472594,0.69329220,7.56318028,0.08114826,1.17025563,0.48997830,0.88177279
-2.68634317,9.64818704,0.02571708,0.25861546,0.69829874,7.61533797,0.08092639,1.17454474,0.48804161,0.87636353
-2.68034017,9.69721260,0.02562951,0.26219031,0.70218010,7.66229850,0.08060706,1.17828761,0.48608084,0.87107789
-2.67433717,9.73932352,0.02555152,0.26541218,0.70492109,7.70285624,0.08020957,1.18154094,0.48409060,0.86597803
-2.66833417,9.77348697,0.02549401,0.26824810,0.70653618,7.73589025,0.07975529,1.18438069,0.48207480,0.86111169
-2.66233117,9.79877653,0.02546820,0.27067082,0.70706709,7.76038576,0.07926728,1.18689794,0.48004445,0.85651032
-2.65632816,9.81438772,0.02548533,0.27265904,0.70657952,7.77545428,0.07876985,1.18919408,0.47801529,0.85218814
-2.65032516,9.81965202,0.02555628,0.27419751,0.70515925,7.78035208,0.07828804,1.19137557,0.47600533,0.84814176
-2.64432216,9.81404924,0.02569119,0.27527699,0.70290793,7.77449629,0.07784704,1.19354859,0.47403251,0.84435076
-2.63831916,9.79721779,0.02589908,0.27589409,0.69993849,7.75747836,0.07747154,1.19581373,0.47211263,0.84077896
-2.63231616,9.76896252,0.02618748,0.27605100,0.69637064,7.72907411,0.07718517,1.19826101,0.47025774,0.83737642
-2.62631316,9.72925970,0.02656212,0.27575519,0.69232647,7.68925004,0.07700975,1.20096549,0.46847493,0.83408204
-2.62031016,9.67825873,0.02702660,0.27501895,0.68792641,7.63816530,0.07696476,1.20398356,0.46676574,0.83082665
-2.61430715,9.61628027,0.02758217,0.27385895,0.68328551,7.57616923,0.07706669,1.20735005,0.46512606,0.82753637
-2.60830415,9.54381048,0.02822754,0.27229576,0.67851041,7.50379406,0.07732860,1.21107641,0.46354656,0.82413613
-2.60230115,9.46149140,0.02895880,0.27035328,0.67369677,7.42174287,0.07775959,1.21514977,0.46201357,0.82055325
-2.59629815,9.37010734,0.02976936,0.26805822,0.66892738,7.33087304,0.07836459,1.21953317,0.46051037,0.81672070
-2.59029515,9.27056744,0.03065003,0.26543961,0.66427087,7.23217537,0.07914408,1.22416665,0.45901859,0.81258020
-2.58429215,9.16388503,0.03158916,0.26252821,0.65978105,7.12674961,0.08009403,1.22896934,0.45751991,0.80808472
-2.57828914,9.05115393,0.03257284,0.25935606,0.65549668,7.01577691,0.08120598,1.23384234,0.45599758,0.80320060
-2.57228614,8.93352264,0.03358525,0.25595594,0.65144188,6.90049018,0.08246721,1.23867224,0.45443792,0.79790895
-2.56628314,8.81216712,0.03460900,0.25236093,0.64762678,6.78214327,0.08386103,1.24333524,0.45283159,0.79220652
-2.56028014,8.68826310,0.03562557,0.24860395,0.64404864,6.66197989,0.08536723,1.24770155,0.45117448,0.78610594
-2.55427714,8.56295874,0.03661582,0.24471736,0.64069310,6.54120360,0.08696257,1.25164002,0.44946831,0.77963539
-2.54827414,8.43734893,0.03756043,0.24073252,0.63753575,6.42094958,0.08862141,1.25502276,0.44772082,0.77283773
-2.54227114,8.31245183,0.03844053,0.23667946,0.63454377,6.30225949,0.09031631,1.25772960,0.44594551,0.76576929
-2.53626813,8.18918885,0.03923811,0.23258651,0.63167765,6.18606012,0.09201874,1.25965227,0.44416115,0.75849826
-2.53026513,8.06836869,0.03993660,0.22848002,0.62889307,6.07314672,0.09369975,1.26069808,0.44239082,0.75110284
-2.52426213,7.95067622,0.04052128,0.22438414,0.62614275,5.96417152,0.09533068,1.26079311,0.44066087,0.74366933
-2.51825913,7.83666645,0.04097966,0.22032054,0.62337841,5.85963796,0.09688377,1.25988464,0.43899961,0.73629004
-2.51225613,7.72676412,0.04130187,0.21630839,0.62055272,5.75990073,0.09833279,1.25794300,0.43743599,0.72906140
-2.50625313,7.62126867,0.04148083,0.21236423,0.61762132,5.66517152,0.09965358,1.25496253,0.43599825,0.72208195
-2.50025013,7.52036448,0.04151241,0.20850208,0.61454487,5.57553039,0.10082448,1.25096190,0.43471279,0.71545061
-2.49424712,7.42413590,0.04139552,0.20473354,0.61129113,5.49094195,0.10182678,1.24598357,0.43360303,0.70926498
-2.48824412,7.33258633,0.04113203,0.20106806,0.60783696,5.41127590,0.10264497,1.24009266,0.43268869,0.70361980
-2.48224112,7.24566036,0.04072666,0.19751328,0.60417036,5.33633073,0.10326703,1.23337511,0.43198515,0.69860556
-2.47623812,7.16326799,0.04018673,0.19407547,0.60029231,5.26585963,0.10368452,1.22593530,0.43150324,0.69430714
-2.47023512,7.08530960,0.03952193,0.19076002,0.59621850,5.19959735,0.10389268,1.21789331,0.43124924,0.69080256
-2.46423212,7.01170039,0.03874394,0.18757204,0.59198071,5.13728667,0.10389045,1.20938168,0.43122511,0.68816171
-2.45822911,6.94239299,0.03786609,0.18451693,0.58762789,5.07870335,0.10368035,1.20054210,0.43142900,0.68644511
-2.45222611,6.87739693,0.03690293,0.18160098,0.58322667,5.02367810,0.10326842,1.19152185,0.43185593,0.68570264
-2.44622311,6.81679386,0.03586983,0.17883186,0.57886144,4.97211468,0.10266396,1.18247036,0.43249856,0.68597228
-2.44022011,6.76074762,0.03478265,0.17621913,0.57463360,4.92400309,0.10187938,1.17353571,0.43334804,0.68727877
-2.43421711,6.70950840,0.03365730,0.17377447,0.57066020,4.87942716,0.10092986,1.16486139,0.43439489,0.68963240
-2.42821411,6.66341064,0.03250947,0.17151189,0.56707170,4.83856619,0.09983303,1.15658332,0.43562981,0.69302781
-2.42221111,6.62286457,0.03135432,0.16944763,0.56400906,4.80169046,0.09860865,1.14882705,0.43704440,0.69744292
-2.41620810,6.58834176,0.03020630,0.16759995,0.56161994,4.76915078,0.09727817,1.14170544,0.43863175,0.70283814
-2.41020510,6.56035522,0.02907893,0.16598860,0.56005429,4.74136266,0.09586433,1.13531660,0.44038687,0.70915585
-2.40420210,6.53943496,0.02798468,0.16463414,0.55945932,4.71878594,0.09439075,1.12974227,0.44230697,0.71632023
-2.39819910,6.52610043,0.02693494,0.16355709,0.55997414,4.70190068,0.09288137,1.12504656,0.44439150,0.72423758
-2.39219610,6.52083094,0.02593993,0.16277686,0.56172408,4.69118087,0.09136012,1.12127516,0.44664211,0.73279714
-2.38619310,6.52403586,0.02500873,0.16231063,0.56481509,4.68706695,0.08985038,1.11845484,0.44906238,0.74187248
-2.38019010,6.53602601,0.02414930,0.16217217,0.56932846,4.68993888,0.08837454,1.11659339,0.45165745,0.75132341
-2.37418709,6.55698787,0.02336851,0.16237070,0.57531594,4.70009078,0.08695368,1.11567996,0.45443355,0.76099850
-2.36818409,6.58696181,0.02267216,0.16290982,0.58279577,4.71770860,0.08560712,1.11568571,0.45739743,0.77073804
-2.36218109,6.62582574,0.02206506,0.16378665,0.59174959,4.74285185,0.08435216,1.11656481,0.46055577,0.78037751
-2.35617809,6.67328478,0.02155103,0.16499109,0.60212064,4.77544004,0.08320387,1.11825579,0.46391456,0.78975133
-2.35017509,6.72886759,0.02113295,0.16650553,0.61381322,4.81524464,0.08217489,1.12068312,0.46747848,0.79869681
-2.34417209,6.79192951,0.02081277,0.16830469,0.62669356,4.86188657,0.08127537,1.12375912,0.47125033,0.80705821
-2.33816908,6.86166232,0.02059149,0.17035595,0.64059214,4.91483935,0.08051298,1.12738602,0.47523047,0.81469070
-2.33216608,6.93711004,0.02046917,0.17261989,0.65530730,4.97343747,0.07989300,1.13145823,0.47941641,0.82146412
-2.32616308,7.01718999,0.02044491,0.17505123,0.67061017,5.03688957,0.07941848,1.13586475,0.48380239,0.82726631
-2.32016008,7.10071813,0.02051686,0.17760003,0.68625053,5.10429549,0.07909047,1.14049158,0.48837911,0.83200602
-2.31415708,7.18643737,0.02068214,0.18021310,0.70196360,5.17466661,0.07890830,1.14522420,0.49313359,0.83561522
-2.30815408,7.27304776,0.02093693,0.18283555,0.71747723,5.24694832,0.07886990,1.14994997,0.49804907,0.83805068
-2.30215108,7.35923735,0.02127639,0.18541252,0.73251942,5.32004381,0.07897213,1.15456046,0.50310518,0.83929498
-2.29614807,7.44371239,0.02169477,0.18789075,0.74682573,5.39283841,0.07921112,1.15895357,0.50827813,0.83935662
-2.29014507,7.52522618,0.02218538,0.19022027,0.76014639,5.46422358,0.07958256,1.16303546,0.51354109,0.83826957
-2.28414207,7.60260551,0.02274076,0.19235577,0.77225270,5.53312002,0.08008200,1.16672230,0.51886480,0.83609208
-2.27813907,7.67477425,0.02335271,0.19425787,0.78294270,5.59849937,0.08070506,1.16994160,0.52421823,0.83290490
-2.27213607,7.74077357,0.02401245,0.19589407,0.79204575,5.65940419,0.08144757,1.17263337,0.52956942,0.82880901
-2.26613307,7.79977865,0.02471078,0.19723942,0.79942609,5.71496594,0.08230562,1.17475084,0.53488645,0.82392289
-2.26013007,7.85111171,0.02543825,0.19827687,0.80498513,5.76442080,0.08327557,1.17626094,0.54013846,0.81837943
-2.25412706,7.89425141,0.02618534,0.19899730,0.80866261,5.80712329,0.08435393,1.17714431,0.54529672,0.81232263
-2.24812406,7.92883866,0.02694265,0.19939927,0.81043663,5.84255749,0.08553715,1.17739500,0.55033567,0.80590418
-2.24212106,7.95467899,0.02770114,0.19948846,0.81032263,5.87034589,0.08682137,1.17701982,0.55523385,0.79927982
-2.23611806,7.97174145,0.02845226,0.19927686,0.80837140,5.89025554,0.08820210,1.17603730,0.55997472,0.79260584
-2.23011506,7.98015421,0.02918818,0.19878190,0.80466639,5.90220160,0.08967381,1.17447628,0.56454718,0.78603554
-2.22411206,7.98019677,0.02990189,0.19802526,0.79932028,5.90624771,0.09122954,1.17237416,0.56894583,0.77971580
-2.21810905,7.97228886,0.03058738,0.19703178,0.79247111,5.90260323,0.09286051,1.16977488,0.57317088,0.77378377
-2.21210605,7.95697594,0.03123967,0.19582829,0.78427807,5.89161693,0.09455574,1.16672651,0.57722770,0.76836383
-2.20610305,7.93491148,0.03185489,0.19444243,0.77491698,5.87376696,0.09630171,1.16327872,0.58112589,0.76356463
-2.20010005,7.90683601,0.03243027,0.19290165,0.76457580,5.84964715,0.09808209,1.15948005,0.58487807,0.75947650
-2.19409705,7.87355332,0.03296411,0.19123225,0.75345000,5.81994934,0.09987765,1.15537503,0.58849821,0.75616917
-2.18809405,7.83590417,0.03345568,0.18945863,0.74173810,5.78544237,0.10166617,1.15100147,0.59199983,0.75368978
-2.18209105,7.79473809,0.03390513,0.18760271,0.72963733,5.74694776,0.10342259,1.14638777,0.59539387,0.75206140
-2.17608804,7.75088418,0.03431334,0.18568342,0.71733948,5.70531301,0.10511924,1.14155055,0.59868664,0.75128198
-2.17008504,7.70512171,0.03468174,0.18371658,0.70502711,5.66138309,0.10672623,1.13649273,0.60187775,0.75132386
-2.16408204,7.65815180,0.03501216,0.18171476,0.69287002,5.61597139,0.10821205,1.13120209,0.60495831,0.75213388
-2.15807904,7.61057130,0.03530663,0.17968741,0.68102215,5.56983110,0.10954422,1.12565050,0.60790949,0.75363409
-2.15207604,7.56285017,0.03556724,0.17764111,0.66961893,5.52362838,0.11069007,1.11979398,0.61070158,0.75572323
-2.14607304,7.51531348,0.03579598,0.17557996,0.65877516,5.47791859,0.11161768,1.11357352,0.61329364,0.75827876
-2.14007004,7.46812933,0.03599463,0.17350603,0.64858342,5.43312672,0.11229681,1.10691678,0.61563383,0.76115971
-2.13406703,7.42130325,0.03616467,0.17141993,0.63911307,5.38953315,0.11269986,1.09974077,0.61766047,0.76421001
-2.12806403,7.37468012,0.03630727,0.16932142,0.63041001,5.34726567,0.11280284,1.09195523,0.61930385,0.76726259
-2.12206103,7.32795353,0.03642327,0.16721002,0.62249701,5.30629819,0.11258630,1.08346683,0.62048865,0.77014380
-2.11605803,7.28068284,0.03651324,0.16508565,0.61537476,5.26645664,0.11203610,1.07418395,0.62113704,0.77267832
-2.11005503,7.23231735,0.03657756,0.16294928,0.60902368,5.22743185,0.11114417,1.06402190,0.62117216,0.77469431
-2.10405203,7.18222677,0.03661657,0.16080353,0.60340626,5.18879896,0.10990901,1.05290842,0.62052202,0.77602861
-2.09804902,7.12973707,0.03663072,0.15865324,0.59847013,5.15004281,0.10833610,1.04078911,0.61912343,0.77653195
-2.09204602,7.07416994,0.03662074,0.15650601,0.59415154,5.11058796,0.10643808,1.02763270,0.61692599,0.77607389
-2.08604302,7.01488448,0.03658784,0.15437269,0.59037935,5.06983221,0.10423473,1.01343585,0.61389570,0.77454734
-2.08004002,6.95131915,0.03653387,0.15226786,0.58707925,5.02718194,0.10175282,0.99822731,0.61001829,0.77187263
-2.07403702,6.88303205,0.03646151,0.15021016,0.58417818,4.98208769,0.09902569,0.98207116,0.60530187,0.76800073
-2.06803402,6.80973770,0.03637443,0.14822268,0.58160868,4.93407825,0.09609276,0.96506903,0.59977885,0.76291575
-2.06203102,6.73133854,0.03627734,0.14633323,0.57931311,4.88279163,0.09299878,0.94736118,0.59350711,0.75663640
-2.05602801,6.64794946,0.03617611,0.14457450,0.57724752,4.82800125,0.08979306,0.92912630,0.58657021,0.74921652
-2.05002501,6.55991410,0.03607775,0.14298423,0.57538497,4.76963629,0.08652857,0.91057998,0.57907672,0.74074446
-2.04402201,6.46781190,0.03599034,0.14160519,0.57371820,4.70779486,0.08326090,0.89197199,0.57115862,0.73134139
-2.03801901,6.37245525,0.03592295,0.14048507,0.57226153,4.64274950,0.08004728,0.87358219,0.56296891,0.72115852
-2.03201601,6.27487652,0.03588544,0.13967624,0.57105175,4.57494453,0.07694551,0.85571538,0.55467843,0.71037338
-2.02601301,6.17630532,0.03588821,0.13923527,0.57014810,4.50498532,0.07401290,0.83869503,0.54647199,0.69918506
-2.02001001,6.07813648,0.03594192,0.13922239,0.56963120,4.43361994,0.07130524,0.82285629,0.53854402,0.68780874
-2.01400700,5.98188998,0.03605713,0.13970061,0.56960090,4.36171391,0.06887577,0.80853817,0.53109387,0.67646960
-2.00800400,5.88916422,0.03624391,0.14073467,0.57017326,4.29021932,0.06677422,0.79607533,0.52432082,0.66539621
-2.00200100,5.80158454,0.03651147,0.14238980,0.57147655,4.22013951,0.06504593,0.78578970,0.51841902,0.65481374
-1.99599800,5.72074885,0.03686767,0.14473024,0.57364659,4.15249120,0.06373091,0.77798203,0.51357258,0.64493722
-1.98999500,5.64817281,0.03731868,0.14781757,0.57682153,4.08826568,0.06286315,0.77292373,0.50995079,0.63596491
