energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.67533767,1.81484067,-2.62910638,0.41630896,-0.55540878,1.16291715,-2.01070734,0.01611482,-0.01417066,0.10346342,-0.05877819,0.11351739,-0.13978386,0.02138909,-0.02477822,0.20230439,-0.20202602
0.68134067,1.78991004,-2.70541958,0.40809607,-0.58393022,1.14801294,-2.04949667,0.01603666,-0.01491509,0.10269809,-0.06339532,0.11621507,-0.15170193,0.02231671,-0.02571579,0.19492412,-0.21065141
0.68734367,1.76304023,-2.78545834,0.39916009,-0.61242685,1.13192852,-2.09122321,0.01610720,-0.01567474,0.10191333,-0.06843945,0.11954727,-0.16494619,0.02340332,-0.02669294,0.18778565,-0.21978634
0.69334667,1.73464730,-2.86833030,0.38954098,-0.64067054,1.11489969,-2.13525599,0.01634010,-0.01644354,0.10107862,-0.07390080,0.12358084,-0.17945260,0.02464240,-0.02769516,0.18096620,-0.22937842
0.69934967,1.70525803,-2.95317405,0.37930222,-0.66844673,1.09723854,-2.18099380,0.01675085,-0.01721542,0.10017052,-0.07976319,0.12838747,-0.19513945,0.02602658,-0.02870823,0.17454803,-0.23937317
0.70535268,1.67550053,-3.03917091,0.36852878,-0.69555824,1.07932895,-2.22787459,0.01735689,-0.01798425,0.09917285,-0.08600363,0.13404201,-0.21190562,0.02754784,-0.02971844,0.16861797,-0.24971395
0.71135568,1.64609122,-3.12555061,0.35732440,-0.72182786,1.06161929,-2.27537992,0.01817751,-0.01874386,0.09807653,-0.09259174,0.14062044,-0.22962909,0.02919771,-0.03071284,0.16326683,-0.26034165
0.71735868,1.61781878,-3.21159127,0.34580827,-0.74709949,1.04461262,-2.32303488,0.01923371,-0.01948797,0.09687928,-0.09948945,0.14819762,-0.24816588,0.03096745,-0.03167929,0.15858878,-0.27119393
0.72336168,1.59152559,-3.29661449,0.33411144,-0.77123785,1.02885477,-2.37040402,0.02054776,-0.02021017,0.09558506,-0.10665061,0.15684479,-0.26734951,0.03284816,-0.03260662,0.15468065,-0.28220440
0.72936468,1.56808727,-3.37997652,0.32237293,-0.79412696,1.01492064,-2.41708407,0.02214271,-0.02090389,0.09420343,-0.11402094,0.16662677,-0.28699123,0.03483091,-0.03348458,0.15164112,-0.29330159
0.73536768,1.54839090,-3.46105701,0.31073584,-0.81566754,1.00339923,-2.46269468,0.02404164,-0.02156234,0.09274880,-0.12153806,0.17759901,-0.30688106,0.03690683,-0.03430389,0.14956998,-0.30440797
0.74137069,1.53331240,-3.53924692,0.29934347,-0.83577355,0.99487779,-2.50686835,0.02626680,-0.02217856,0.09123960,-0.12913187,0.18980437,-0.32678980,0.03906708,-0.03505622,0.14856713,-0.31543917
0.74737369,1.52369361,-3.61393716,0.28833566,-0.85436839,0.98992547,-2.54924076,0.02883859,-0.02274544,0.08969741,-0.13672517,0.20326984,-0.34647203,0.04130285,-0.03573409,0.14873154,-0.32630345
0.75337669,1.52031945,-3.68450962,0.27784532,-0.87138091,0.98907679,-2.58944292,0.03177446,-0.02325583,0.08814613,-0.14423463,0.21800311,-0.36567016,0.04360517,-0.03633093,0.15016004,-0.33690158
0.75937969,1.52389557,-3.75033190,0.26799539,-0.88674176,0.99281533,-2.62709589,0.03508767,-0.02370262,0.08661103,-0.15157212,0.23398929,-0.38411934,0.04596476,-0.03684101,0.15294584,-0.34712723
0.76538269,1.53502683,-3.81075686,0.25889599,-0.90038033,1.00155801,-2.66180922,0.03878606,-0.02407899,0.08511794,-0.15864630,0.25118775,-0.40155326,0.04837175,-0.03725951,0.15717678,-0.35686795
0.77138569,1.55419697,-3.86512753,0.25064209,-0.91222264,1.01564009,-2.69318329,0.04287084,-0.02437858,0.08369238,-0.16536458,0.26952930,-0.41771057,0.05081535,-0.03758254,0.16293334,-0.36600671
0.77738869,1.58174984,-3.91278780,0.24331146,-0.92219033,1.03530144,-2.72081603,0.04733543,-0.02459577,0.08235873,-0.17163538,0.28891388,-0.43234177,0.05328352,-0.03780730,0.17028631,-0.37442404
0.78339170,1.61787276,-3.95309837,0.23696302,-0.93020100,1.06067429,-2.74431358,0.05216443,-0.02472592,0.08113943,-0.17737049,0.30920895,-0.44521614,0.05576260,-0.03793215,0.17929413,-0.38200076
0.78939470,1.66258222,-3.98545752,0.23163561,-0.93616975,1.09177284,-2.76330447,0.05733276,-0.02476569,0.08005424,-0.18248764,0.33024867,-0.45612868,0.05823697,-0.03795682,0.19000008,-0.38862107
0.79539770,1.71571274,-4.00932528,0.22734713,-0.94001211,1.12848517,-2.77745643,0.06280513,-0.02471330,0.07911957,-0.18691308,0.35183421,-0.46490652,0.06068879,-0.03788256,0.20242923,-0.39417608
0.80140070,1.77690928,-4.02424978,0.22409407,-0.94164789,1.17056773,-2.78649470,0.06853573,-0.02456875,0.07834788,-0.19058406,0.37373512,-0.47141465,0.06309776,-0.03771235,0.21658529,-0.39856744
0.80740370,1.84562378,-4.02989393,0.22185154,-0.94100610,1.21764298,-2.79022060,0.07446828,-0.02433406,0.07774717,-0.19345118,0.39569205,-0.47556062,0.06544112,-0.03745103,0.23244761,-0.40171108
0.81340670,1.92111656,-4.02606079,0.22057375,-0.93803022,1.26920032,-2.78852905,0.08053656,-0.02401336,0.07732066,-0.19548039,0.41742074,-0.47729808,0.06769362,-0.03710547,0.24996831,-0.40354075
0.81940970,2.00246285,-4.01271567,0.22019500,-0.93268381,1.32460077,-2.78142362,0.08666523,-0.02361301,0.07706659,-0.19665469,0.43861740,-0.47662886,0.06982784,-0.03668462,0.26906986,-0.40401132
0.82541271,2.08856490,-3.99000362,0.22063126,-0.92495597,1.38308561,-2.76902801,0.09277115,-0.02314155,0.07697826,-0.19697526,0.45896521,-0.47360363,0.07181456,-0.03619952,0.28964317,-0.40310153
0.83141571,2.17816999,-3.95826071,0.22178224,-0.91486625,1.44378890,-2.75159291,0.09876508,-0.02260957,0.07704420,-0.19646213,0.47814205,-0.46832097,0.07362336,-0.03566322,0.31154648,-0.40081619
0.83741871,2.26989404,-3.91801825,0.22353412,-0.90246878,1.50575412,-2.72949762,0.10455369,-0.02202959,0.07724865,-0.19515424,0.49582903,-0.46092503,0.07522337,-0.03509066,0.33460511,-0.39718769
0.84342171,2.36225085,-3.86999941,0.22576276,-0.88785526,1.56795435,-2.70324600,0.11004200,-0.02141574,0.07757218,-0.19310886,0.51171970,-0.45160166,0.07658419,-0.03449836,0.35861231,-0.39227660
0.84942471,2.45368623,-3.81510797,0.22833736,-0.87115671,1.62931597,-2.67345666,0.11513587,-0.02078339,0.07799260,-0.19040044,0.52552947,-0.44057349,0.07767688,-0.03390410,0.38333121,-0.38617157
0.85542771,2.54261619,-3.75440976,0.23112463,-0.85254371,1.68874489,-2.64084793,0.11974481,-0.02014880,0.07848602,-0.18711883,0.53700497,-0.42809387,0.07847502,-0.03332648,0.40849798,-0.37898821
0.86143072,2.62746826,-3.68910734,0.23399309,-0.83222518,1.74515493,-2.60621817,0.12378469,-0.01952863,0.07902802,-0.18336703,0.54593301,-0.41444008,0.07895585,-0.03278442,0.43382628,-0.37086725
0.86743372,2.70672438,-3.62050929,0.23681755,-0.81044568,1.79749711,-2.57042231,0.12718039,-0.01893947,0.07959497,-0.17925838,0.55214857,-0.39990608,0.07910127,-0.03229657,0.45901270,-0.36197185
0.87343672,2.77896410,-3.54999541,0.23948346,-0.78748137,1.84478915,-2.53434602,0.12986835,-0.01839735,0.08016539,-0.17491351,0.55554163,-0.38479504,0.07889882,-0.03188076,0.48374340,-0.35248421
0.87943972,2.84290625,-3.47897951,0.24189107,-0.76363479,1.88614372,-2.49887869,0.13179864,-0.01791730,0.08072122,-0.17045684,0.55606245,-0.36941186,0.07834252,-0.03155336,0.50770148,-0.34260164
0.88544272,2.89744755,-3.40887162,0.24395900,-0.73922864,1.92079473,-2.46488668,0.13293675,-0.01751291,0.08124909,-0.16601313,0.55372499,-0.35405613,0.07743344,-0.03132870,0.53057500,-0.33253209
0.89144572,2.94169647,-3.34104118,0.24562725,-0.71459890,1.94812028,-2.43318815,0.13326485,-0.01719595,0.08174128,-0.16170381,0.54860835,-0.33901549,0.07618014,-0.03121855,0.55206529,-0.32248938
0.89744872,2.97500100,-3.27678297,0.24685924,-0.69008759,1.96766150,-2.40453073,0.13278244,-0.01697608,0.08219658,-0.15764352,0.54085616,-0.32455980,0.07459880,-0.03123165,0.57189534,-0.31268831
0.90345173,2.99696880,-3.21728711,0.24764298,-0.66603527,1.97913630,-2.37957306,0.13150646,-0.01686066,0.08262082,-0.15393678,0.53067372,-0.31093611,0.07271308,-0.03137332,0.58981771,-0.30333965
0.90945473,3.00747915,-3.16361416,0.24799112,-0.64277388,1.98244763,-2.35887091,0.12947074,-0.01685457,0.08302701,-0.15067499,0.51832323,-0.29836457,0.07055376,-0.03164523,0.60562187,-0.29464531
0.91545773,3.00668566,-3.11667615,0.24793985,-0.62061980,1.97768562,-2.34286832,0.12672492,-0.01696025,0.08343519,-0.14793385,0.50411711,-0.28703539,0.06815806,-0.03204528,0.61914042,-0.28679370
0.92146073,2.99500991,-3.07722382,0.24754680,-0.59986766,1.96512365,-2.33189394,0.12333271,-0.01717773,0.08387190,-0.14577124,0.48840976,-0.27710668,0.06556880,-0.03256759,0.63025406,-0.27995552
0.92746373,2.97312588,-3.04584003,0.24688782,-0.58078478,1.94520844,-2.32616218,0.11936980,-0.01750479,0.08436932,-0.14422568,0.47158798,-0.26870335,0.06283335,-0.03320273,0.63889496,-0.27427997
0.93346673,2.94193606,-3.02293900,0.24605297,-0.56360661,1.91854454,-2.32577875,0.11492127,-0.01793724,0.08496403,-0.14331536,0.45406058,-0.26191678,0.06000241,-0.03393796,0.64504841,-0.26989148
0.93946973,2.90253993,-3.00877057,0.24514183,-0.54853292,1.88587388,-2.33074968,0.11007883,-0.01846920,0.08569553,-0.14303785,0.43624740,-0.25680536,0.05712873,-0.03475770,0.64875262,-0.26688712
0.94547274,2.85619641,-3.00342841,0.24425834,-0.53572502,1.84805129,-2.34099283,0.10493784,-0.01909345,0.08660460,-0.14337036,0.41856828,-0.25339559,0.05426579,-0.03564408,0.65009674,-0.26533459
0.95147574,2.80428166,-3.00686123,0.24350547,-0.52530376,1.80601689,-2.35635073,0.09959430,-0.01980186,0.08773146,-0.14427071,0.40143229,-0.25168374,0.05146647,-0.03657753,0.64921710,-0.26527091
0.95747874,2.74824402,-3.01888544,0.24298000,-0.51734839,1.76076670,-2.37660356,0.09414199,-0.02058579,0.08911387,-0.14567886,0.38522762,-0.25163787,0.04878178,-0.03753753,0.64629195,-0.26670171
0.96348174,2.68955807,-3.03919831,0.24276771,-0.51189601,1.71332240,-2.40148109,0.08866979,-0.02143644,0.09078534,-0.14751887,0.37031238,-0.25320010,0.04625970,-0.03850324,0.64153482,-0.26960131
0.96948474,2.62967951,-3.06739031,0.24293917,-0.50894169,1.66470161,-2.43067269,0.08325931,-0.02234530,0.09277338,-0.14970150,0.35700668,-0.25628895,0.04394416,-0.03945427,0.63518700,-0.27391326
0.97548774,2.57000267,-3.10295581,0.24354636,-0.50843904,1.61588975,-2.46383465,0.07798294,-0.02330439,0.09509797,-0.15212702,0.34558593,-0.26080179,0.04187409,-0.04037130,0.62750931,-0.27955158
0.98149075,2.51182230,-3.14530161,0.24462038,-0.51030118,1.56781444,-2.50059421,0.07290232,-0.02430657,0.09777032,-0.15468835,0.33627573,-0.26661711,0.04008278,-0.04123666,0.61877374,-0.28640254
0.98749375,2.45630074,-3.19375287,0.24617025,-0.51440211,1.52132328,-2.54055039,0.06806738,-0.02534568,0.10079187,-0.15727440,0.32924819,-0.27359673,0.03859725,-0.04203485,0.60925519,-0.29432697
0.99349675,2.40444166,-3.24755665,0.24818288,-0.52057838,1.47716572,-2.58327161,0.06351579,-0.02641671,0.10415374,-0.15977341,0.32461972,-0.28158785,0.03743792,-0.04275284,0.59922377,-0.30316294
0.99949975,2.35707089,-3.30588342,0.25062424,-0.52863113,1.43597925,-2.62829086,0.05927299,-0.02751575,0.10783645,-0.16207623,0.32245023,-0.29042497,0.03661834,-0.04338036,0.58893791,-0.31272899
1.00550275,2.31482466,-3.36782735,0.25344158,-0.53832857,1.39828025,-2.67509908,0.05535263,-0.02863996,0.11181011,-0.16407949,0.32274353,-0.29993172,0.03614511,-0.04390997,0.57863859,-0.32282769
1.01150575,2.27814500,-3.43240628,0.25656654,-0.54940889,1.36445945,-2.72313793,0.05175745,-0.02978741,0.11603486,-0.16568843,0.32544885,-0.30992254,0.03601794,-0.04433700,0.56854480,-0.33324948
1.01750875,2.24728213,-3.49856265,0.25991897,-0.56158374,1.33478158,-2.77179315,0.04848046,-0.03095691,0.12046173,-0.16681945,0.33046332,-0.32020458,0.03622975,-0.04465941,0.55885036,-0.34377686
1.02351176,2.22230288,-3.56516645,0.26341128,-0.57454239,1.30938909,-2.82038965,0.04550641,-0.03214772,0.12503375,-0.16740212,0.33763524,-0.33057950,0.03676695,-0.04487752,0.54972206,-0.35418876
1.02951476,2.20310431,-3.63102136,0.26695293,-0.58795657,1.28830909,-2.86818963,0.04281347,-0.03335929,0.12968730,-0.16738084,0.34676793,-0.34084556,0.03760971,-0.04499365,0.54129908,-0.36426506
1.03551776,2.18943146,-3.69487505,0.27045490,-0.60148604,1.27146308,-2.91439463,0.04037490,-0.03459093,0.13435361,-0.16671592,0.35762415,-0.35080001,0.03873243,-0.04501169,0.53369344,-0.37379120
1.04152076,2.18089802,-3.75543424,0.27383384,-0.61478500,1.25867873,-2.95815230,0.03816085,-0.03584149,0.13896046,-0.16538407,0.36993100,-0.36024165,0.04010410,-0.04493671,0.52699139,-0.38256276
1.04752376,2.17700878,-3.81138477,0.27701567,-0.62750906,1.24970294,-2.99856814,0.03613999,-0.03710910,0.14343383,-0.16337851,0.38338509,-0.36897381,0.04168892,-0.04477452,0.52125533,-0.39038992
1.05352676,2.17718274,-3.86141660,0.27993840,-0.63932288,1.24421560,-3.03472235,0.03428108,-0.03839091,0.14769966,-0.16070845,0.39765812,-0.37680762,0.04344687,-0.04453123,0.51652619,-0.39710171
1.05952976,2.18077589,-3.90425305,0.28255419,-0.64990809,1.24184351,-3.06569118,0.03255432,-0.03968281,0.15168551,-0.15739820,0.41240282,-0.38356550,0.04533436,-0.04421293,0.51282576,-0.40254988
1.06553277,2.18710298,-3.93868331,0.28483033,-0.65897148,1.24217382,-3.09057210,0.03093249,-0.04097932,0.15532219,-0.15348587,0.42725910,-0.38908486,0.04730505,-0.04382540,0.51015898,-0.40661228
1.07153577,2.19545734,-3.96359677,0.28674927,-0.66625291,1.24476668,-3.10851151,0.02939183,-0.04227346,0.15854524,-0.14902174,0.44186064,-0.39322178,0.04931065,-0.04337392,0.50851578,-0.40919569
1.07753877,2.20512872,-3.97801754,0.28830779,-0.67153285,1.24916684,-3.11873356,0.02791268,-0.04355665,0.16129632,-0.14406639,0.45584168,-0.39585464,0.05130187,-0.04286310,0.50787245,-0.41023792
1.08354177,2.21541851,-3.98113736,0.28951520,-0.67463910,1.25491395,-3.12056854,0.02647989,-0.04481878,0.16352441,-0.13868867,0.46884409,-0.39688742,0.05322941,-0.04229686,0.50819245,-0.40970906
1.08954477,2.22565269,-3.97234490,0.29039094,-0.67545236,1.26155163,-3.11347908,0.02508291,-0.04604823,0.16518689,-0.13296361,0.48052461,-0.39625257,0.05504505,-0.04167846,0.50942659,-0.40761189
1.09554777,2.23519220,-3.95124985,0.29096162,-0.67391044,1.26863506,-3.09708275,0.02371576,-0.04723201,0.16625046,-0.12697030,0.49056208,-0.39391327,0.05670274,-0.04101061,0.51151275,-0.40398138
1.10155078,2.24344133,-3.91770018,0.29125772,-0.67001075,1.27573756,-3.07116951,0.02237677,-0.04835592,0.16669184,-0.12078983,0.49866465,-0.38986486,0.05815970,-0.04029557,0.51437509,-0.39888323
1.10755378,2.24985412,-3.87179156,0.29131030,-0.66381102,1.28245593,-3.03571302,0.02106817,-0.04940479,0.16649840,-0.11450336,0.50457654,-0.38413542,0.05937756,-0.03953532,0.51792313,-0.39241157
1.11355678,2.25393933,-3.81386802,0.29114772,-0.65542802,1.28841495,-2.99087517,0.01979561,-0.05036276,0.16566856,-0.10819037,0.50808434,-0.37678543,0.06032336,-0.03873179,0.52205073,-0.38468577
1.11955978,2.25526425,-3.74451391,0.29079278,-0.64503438,1.29327116,-2.93700337,0.01856752,-0.05121358,0.16421202,-0.10192709,0.50902253,-0.36790632,0.06097054,-0.03788700,0.52663529,-0.37584658
1.12556278,2.25345768,-3.66453729,0.29026036,-0.63285354,1.29671606,-2.87462100,0.01739458,-0.05194099,0.16214987,-0.09578520,0.50727788,-0.35761820,0.06129966,-0.03700326,0.53153738,-0.36605179
1.13156578,2.24821253,-3.57494562,0.28955572,-0.61915299,1.29847895,-2.80441130,0.01628898,-0.05252912,0.15951454,-0.08983069,0.50279269,-0.34606655,0.06129904,-0.03608332,0.53660101,-0.35547135
1.13756878,2.23928800,-3.47691497,0.28867356,-0.60423603,1.29832951,-2.72719596,0.01526389,-0.05296291,0.15634955,-0.08412307,0.49556655,-0.33341828,0.06096516,-0.03513047,0.54165468,-0.34428238
1.14357179,2.22651188,-3.37175433,0.28759794,-0.58843246,1.29608024,-2.64390937,0.01433286,-0.05322857,0.15270910,-0.07871471,0.48565646,-0.31985706,0.06030278,-0.03414867,0.54651345,-0.33266418
1.14957479,2.20978279,-3.26086678,0.28630298,-0.57208834,1.29158874,-2.55557018,0.01350924,-0.05331404,0.14865759,-0.07365047,0.47317537,-0.30557833,0.05932482,-0.03314256,0.55098195,-0.32079336
1.15557779,2.18907244,-3.14570949,0.28475439,-0.55555549,1.28476002,-2.46325152,0.01280575,-0.05320951,0.14426887,-0.06896751,0.45828901,-0.29078404,0.05805196,-0.03211754,0.55485848,-0.30883938
1.16158079,2.16442800,-3.02775431,0.28291170,-0.53918077,1.27554864,-2.36805154,0.01223404,-0.05290783,0.13962542,-0.06469524,0.44121116,-0.27567743,0.05651203,-0.03107973,0.55794001,-0.29696052
1.16758379,2.13597425,-2.90845073,0.28073101,-0.52329585,1.26396061,-2.27106558,0.01180430,-0.05240500,0.13481740,-0.06085553,0.42219749,-0.26045798,0.05473908,-0.03003594,0.56002806,-0.28530059
1.17358679,2.10391544,-2.78919281,0.27816825,-0.50820759,1.25005516,-2.17336128,0.01152500,-0.05170055,0.12994154,-0.05746293,0.40153824,-0.24531681,0.05277234,-0.02899371,0.56093514,-0.27398626
1.17958979,2.06853671,-2.67129111,0.27518256,-0.49418945,1.23394599,-2.07595742,0.01140258,-0.05079793,0.12509996,-0.05452511,0.37954999,-0.23043258,0.05065496,-0.02796118,0.56049158,-0.26312518
1.18559280,2.03020456,-2.55595061,0.27173982,-0.48147413,1.21580200,-1.97980742,0.01144126,-0.04970471,0.12039886,-0.05204335,0.35656688,-0.21596813,0.04843264,-0.02694709,0.55855247,-0.25280492
1.19159580,1.98936651,-2.44425500,0.26781596,-0.47024783,1.19584738,-1.88578762,0.01164286,-0.04843285,0.11594719,-0.05001314,0.33293168,-0.20206780,0.04615225,-0.02596075,0.55500426,-0.24309264
1.19759880,1.94654933,-2.33715756,0.26339994,-0.46064600,1.17436072,-1.79469053,0.01200664,-0.04699873,0.11185523,-0.04842485,0.30898698,-0.18885568,0.04386044,-0.02501198,0.54977092,-0.23403549
1.20360180,1.90235584,-2.23547837,0.25849625,-0.45275100,1.15167327,-1.70722279,0.01252926,-0.04542312,0.10823314,-0.04726446,0.28506701,-0.17643457,0.04160232,-0.02411112,0.54281912,-0.22566164
1.20960480,1.85746015,-2.13990736,0.25312681,-0.44659148,1.12816605,-1.62400742,0.01320470,-0.04373105,0.10518950,-0.04651437,0.26149018,-0.16488578,0.03942021,-0.02326899,0.53416231,-0.21798188
1.21560780,1.81260109,-2.05101250,0.24733205,-0.44214360,1.10426587,-1.54558973,0.01402423,-0.04195152,0.10282986,-0.04615427,0.23855289,-0.15426964,0.03735268,-0.02249692,0.52386350,-0.21099171
1.22161081,1.76857399,-1.96925225,0.24117132,-0.43933404,1.08044010,-1.47244605,0.01497653,-0.04011711,0.10125535,-0.04616201,0.21652453,-0.14462671,0.03543365,-0.02180674,0.51203636,-0.20467372
1.22761381,1.72622087,-1.89499123,0.23472245,-0.43804454,1.05719048,-1.40499452,0.01604774,-0.03826349,0.10056136,-0.04651454,0.19564401,-0.13597945,0.03369183,-0.02121082,0.49884490,-0.19900031
1.23361681,1.68641909,-1.82851808,0.22808057,-0.43811802,1.03504582,-1.34360709,0.01722165,-0.03642881,0.10083623,-0.04718886,0.17611772,-0.12833440,0.03215037,-0.02072204,0.48450136,-0.19393651
1.23961981,1.65006894,-1.77006441,0.22135625,-0.43936586,1.01455391,-1.28862173,0.01847997,-0.03465303,0.10216023,-0.04816293,0.15811900,-0.12168459,0.03082678,-0.02035387,0.46926263,-0.18944284
1.24562281,1.61808031,-1.71982378,0.21467310,-0.44157619,0.99627279,-1.24035416,0.01980264,-0.03297716,0.10460460,-0.04941656,0.14178894,-0.11601222,0.02973307,-0.02012028,0.45342515,-0.18547826
1.25162581,1.59135895,-1.67796968,0.20816490,-0.44452294,0.98076158,-1.19910834,0.02116821,-0.03144246,0.10823079,-0.05093223,0.12723837,-0.11129131,0.02887612,-0.02003578,0.43731868,-0.18200284
1.25762881,1.57079263,-1.64467155,0.20197249,-0.44797506,0.96857121,-1.16518492,0.02255434,-0.03008964,0.11309000,-0.05269579,0.11455094,-0.10749039,0.02825832,-0.02011528,0.42129886,-0.17898047
1.26363182,1.55723770,-1.62010801,0.19624049,-0.45170593,0.96023524,-1.13888730,0.02393829,-0.02895799,0.11922296,-0.05469696,0.10378676,-0.10457499,0.02787825,-0.02037404,0.40573920,-0.17638110
1.26963482,1.55150623,-1.60447653,0.19111415,-0.45550216,0.95626097,-1.12052468,0.02529749,-0.02808453,0.12665990,-0.05692976,0.09498671,-0.10250988,0.02773160,-0.02082743,0.39102240,-0.17418286
1.27563782,1.55435425,-1.59799897,0.18673624,-0.45917181,0.95712118,-1.11041189,0.02661020,-0.02750323,0.13542094,-0.05939257,0.08817676,-0.10126105,0.02781209,-0.02149076,0.37753160,-0.17237369
1.28164082,1.56647098,-1.60092246,0.18324431,-0.46255132,0.96324643,-1.10886570,0.02785604,-0.02724421,0.14551657,-0.06208801,0.08337230,-0.10079726,0.02811240,-0.02237891,0.36564154,-0.17095267
1.28764382,1.58846941,-1.61351542,0.18076826,-0.46551116,0.97501828,-1.11619775,0.02901663,-0.02733296,0.15694845,-0.06502252,0.08058207,-0.10109126,0.02862516,-0.02350602,0.35571007,-0.16993076
1.29364682,1.62087795,-1.63605869,0.17942830,-0.46795967,0.99276313,-1.13270401,0.03007618,-0.02778971,0.16971030,-0.06820568,0.07981150,-0.10212045,0.02934374,-0.02488499,0.34807015,-0.16933121
1.29964982,1.66413316,-1.66883183,0.17933331,-0.46984512,1.01674698,-1.15865124,0.03102191,-0.02862876,0.18378888,-0.07164919,0.08106530,-0.10386730,0.03026304,-0.02652701,0.34302240,-0.16918930
1.30565283,1.71857320,-1.71209515,0.18057953,-0.47115576,1.04717074,-1.19426074,0.03184452,-0.02985799,0.19916488,-0.07536569,0.08434901,-0.10631919,0.03137998,-0.02844099,0.34082848,-0.16955167
1.31165583,1.78443180,-1.76606802,0.18324950,-0.47191797,1.08416609,-1.23969015,0.03253848,-0.03147837,0.21581374,-0.07936727,0.08966958,-0.10946796,0.03269393,-0.03063299,0.34170535,-0.17047513
1.31765883,1.86183226,-1.83090443,0.18741124,-0.47219257,1.12779180,-1.29501392,0.03310216,-0.03348366,0.23370612,-0.08366391,0.09703486,-0.11330921,0.03420681,-0.03310565,0.34582042,-0.17202485
1.32366183,1.95078140,-1.90666700,0.19311747,-0.47206949,1.17803024,-1.36020352,0.03353789,-0.03586021,0.25280802,-0.08826182,0.10645191,-0.11784123,0.03592301,-0.03585760,0.35328766,-0.17427228
1.32966483,2.05116295,-1.99330056,0.20040477,-0.47166114,1.23478403,-1.43510820,0.03385185,-0.03858684,0.27308038,-0.09316179,0.11792437,-0.12306385,0.03784901,-0.03888296,0.36416479,-0.17729250
1.33566783,2.16273048,-2.09060693,0.20929271,-0.47109479,1.29787281,-1.51943751,0.03405381,-0.04163499,0.29447825,-0.09835763,0.13144889,-0.12897721,0.03999281,-0.04217094,0.37845134,-0.18116134
1.34167084,2.28509973,-2.19822219,0.21978271,-0.47050447,1.36703013,-1.61274661,0.03415669,-0.04496895,0.31694920,-0.10383487,0.14701078,-0.13558048,0.04236312,-0.04570548,0.39608789,-0.18595222
1.34767384,2.41774062,-2.31559805,0.23185671,-0.47002275,1.44190048,-1.71442528,0.03417610,-0.04854631,0.34043128,-0.10956967,0.16457926,-0.14287071,0.04496833,-0.04946515,0.41695619,-0.19173279
1.35367684,2.55996927,-2.44198844,0.24547565,-0.46977289,1.52203673,-1.82369173,0.03412963,-0.05231858,0.36485050,-0.11552813,0.18410236,-0.15084181,0.04781539,-0.05342311,0.44088036,-0.19856160
1.35967984,2.71094059,-2.57644263,0.26057772,-0.46986177,1.60689822,-1.93959172,0.03403623,-0.05623204,0.39011784,-0.12166605,0.20550189,-0.15948365,0.05090851,-0.05754732,0.46762911,-0.20648479
1.36568284,2.86964217,-2.71780556,0.27707669,-0.47037396,1.69584980,-2.06100375,0.03391533,-0.06022869,0.41612614,-0.12792908,0.22866876,-0.16878149,0.05424792,-0.06180087,0.49691891,-0.21553289
1.37168584,3.03489023,-2.86472599,0.29486015,-0.47136726,1.78816221,-2.18665032,0.03378618,-0.06424750,0.44274699,-0.13425345,0.25345901,-0.17871554,0.05782855,-0.06614259,0.52841807,-0.22571797
1.37768884,3.20532866,-3.01567263,0.31378813,-0.47286986,1.88301426,-2.31511553,0.03366695,-0.06822566,0.46982792,-0.14056708,0.27969072,-0.18926080,0.06163894,-0.07052778,0.56175187,-0.23703114
1.38369185,3.37943188,-3.16895786,0.33369209,-0.47487923,1.97949702,-2.44486847,0.03357408,-0.07210007,0.49719012,-0.14679115,0.30714221,-0.20038706,0.06566020,-0.07490905,0.59650835,-0.24944049
1.38969485,3.55551234,-3.32276860,0.35437459,-0.47736277,2.07662061,-2.57429190,0.03352160,-0.07580883,0.52462700,-0.15284207,0.33555171,-0.21205906,0.06986529,-0.07923739,0.63224496,-0.26288965
1.39569785,3.73173352,-3.47520331,0.37560974,-0.48026006,2.17332356,-2.70171546,0.03352051,-0.07929281,0.55190387,-0.15863368,0.36461859,-0.22423675,0.07421858,-0.08346322,0.66849579,-0.27729692
1.40170085,3.90612855,-3.62431381,0.39714471,-0.48348666,2.26848517,-2.82545217,0.03357842,-0.08249717,0.57875883,-0.16407965,0.39400637,-0.23687563,0.07867577,-0.08753754,0.70477932,-0.29255517
1.40770385,4.07662492,-3.76815051,0.41870220,-0.48693896,2.36094054,-2.94383712,0.03369919,-0.08537284,0.60490520,-0.16909602,0.42334744,-0.24992706,0.08318421,-0.09141308,0.74060642,-0.30853247
1.41370685,4.24107501,-3.90480944,0.43998425,-0.49050008,2.44949847,-3.05526705,0.03388280,-0.08787788,0.63003537,-0.17360361,0.45224939,-0.26333863,0.08768355,-0.09504535,0.77548860,-0.32507347
1.41970985,4.39729198,-4.03247942,0.46067704,-0.49404616,2.53296163,-3.15823930,0.03412531,-0.08997867,0.65382621,-0.17753036,0.48030293,-0.27705441,0.09210693,-0.09839372,0.80894618,-0.34200168
1.42571286,4.54309020,-4.14948764,0.48045687,-0.49745297,2.61014868,-3.25138899,0.03441905,-0.09165089,0.67594576,-0.18081342,0.50709091,-0.29101523,0.09638241,-0.10142221,0.84051626,-0.35912243
