energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.16508254,3.39001582,0.14135012,0.02896810,1.44908183,2.55101454,0.00962339,0.19256311,0.00993749,0.55057268
0.17108554,3.38065842,0.13821201,0.02959258,1.46745484,2.53347004,0.00915348,0.19500863,0.00981238,0.55892825
0.17708854,3.36753268,0.13535715,0.03016128,1.48193592,2.51415044,0.00873420,0.19677051,0.00970815,0.56582006
0.18309155,3.35062379,0.13278014,0.03066488,1.49208668,2.49322349,0.00836482,0.19780353,0.00962028,0.57112765
0.18909455,3.33003439,0.13047858,0.03109591,1.49754548,2.47091566,0.00804454,0.19808002,0.00954426,0.57477220
0.19509755,3.30598214,0.12845336,0.03144892,1.49803952,2.44750625,0.00777254,0.19759046,0.00947574,0.57671838
0.20110055,3.27879054,0.12670858,0.03172063,1.49339369,2.42331748,0.00754805,0.19634336,0.00941062,0.57697439
0.20710355,3.24887331,0.12525093,0.03190994,1.48353591,2.39870082,0.00737029,0.19436450,0.00934516,0.57558999
0.21310655,3.21671310,0.12408867,0.03201790,1.46849882,2.37402025,0.00723847,0.19169555,0.00927602,0.57265291
0.21910955,3.18283565,0.12323030,0.03204748,1.44841762,2.34963335,0.00715170,0.18839212,0.00920034,0.56828358
0.22511256,3.14778071,0.12268295,0.03200335,1.42352445,2.32587091,0.00710893,0.18452143,0.00911575,0.56262868
0.23111556,3.11207133,0.12245059,0.03189155,1.39413945,2.30301655,0.00710880,0.18015964,0.00902033,0.55585365
0.23711856,3.07618331,0.12253230,0.03171907,1.36065894,2.28128723,0.00714958,0.17538902,0.00891263,0.54813473
0.24312156,3.04051653,0.12292056,0.03149348,1.32354153,2.26081604,0.00722901,0.17029505,0.00879163,0.53965084
0.24912456,3.00537000,0.12359983,0.03122250,1.28329246,2.24163832,0.00734426,0.16496363,0.00865667,0.53057579
0.25512756,2.97092206,0.12454541,0.03091356,1.24044735,2.22368223,0.00749186,0.15947849,0.00850746,0.52107119
0.26113057,2.93721716,0.12572281,0.03057353,1.19555570,2.20676439,0.00766762,0.15391895,0.00834398,0.51128044
0.26713357,2.90416024,0.12708755,0.03020831,1.14916511,2.19059133,0.00786668,0.14835805,0.00816647,0.50132406
0.27313657,2.87151903,0.12858560,0.02982272,1.10180686,2.17476699,0.00808353,0.14286112,0.00797537,0.49129663
0.27913957,2.83893469,0.13015427,0.02942029,1.05398329,2.15880590,0.00831208,0.13748495,0.00777127,0.48126538
0.28514257,2.80593996,0.13172374,0.02900328,1.00615752,2.14215203,0.00854580,0.13227731,0.00755494,0.47127053
0.29114557,2.77198438,0.13321904,0.02857267,0.95874578,2.12420205,0.00877784,0.12727705,0.00732724,0.46132719
0.29714857,2.73646486,0.13456241,0.02812838,0.91211245,2.10433227,0.00900124,0.12251455,0.00708914,0.45142870
0.30315158,2.69876013,0.13567594,0.02766942,0.86656779,2.08192768,0.00920912,0.11801255,0.00684172,0.44155120
0.30915458,2.65826710,0.13648438,0.02719418,0.82236815,2.05641169,0.00939485,0.11378716,0.00658613,0.43165887
0.31515758,2.61443692,0.13691800,0.02670075,0.77971847,2.02727487,0.00955234,0.10984911,0.00632363,0.42170980
0.32116058,2.56680877,0.13691518,0.02618720,0.73877641,1.99410128,0.00967614,0.10620492,0.00605557,0.41166183
0.32716358,2.51503931,0.13642491,0.02565194,0.69965797,1.95659069,0.00976169,0.10285815,0.00578336,0.40147802
0.33316658,2.45892610,0.13540870,0.02509395,0.66244373,1.91457567,0.00980542,0.09981037,0.00550850,0.39113157
0.33916958,2.39842361,0.13384215,0.02451301,0.62718550,1.86803244,0.00980487,0.09706196,0.00523258,0.38060961
0.34517259,2.33365094,0.13171582,0.02390990,0.59391267,1.81708497,0.00975873,0.09461264,0.00495723,0.36991594
0.35117559,2.26489083,0.12903556,0.02328642,0.56263805,1.76200211,0.00966688,0.09246167,0.00468410,0.35907232
0.35717859,2.19258005,0.12582218,0.02264542,0.53336272,1.70318791,0.00953037,0.09060775,0.00441487,0.34811837
0.36318159,2.11729194,0.12211052,0.02199072,0.50607976,1.64116582,0.00935127,0.08904859,0.00415119,0.33711025
0.36918459,2.03971212,0.11794801,0.02132696,0.48077683,1.57655764,0.00913263,0.08778034,0.00389464,0.32611795
0.37518759,1.96060896,0.11339279,0.02065937,0.45743745,1.51005848,0.00887831,0.08679669,0.00364671,0.31522177
0.38119060,1.88080056,0.10851138,0.01999351,0.43604121,1.44240918,0.00859277,0.08608805,0.00340877,0.30450793
0.38719360,1.80112024,0.10337631,0.01933499,0.41656309,1.37436772,0.00828092,0.08564058,0.00318200,0.29406389
0.39319660,1.72238259,0.09806349,0.01868916,0.39897212,1.30668115,0.00794791,0.08543539,0.00296741,0.28397352
0.39919960,1.64535183,0.09264972,0.01806084,0.38322970,1.24005952,0.00759894,0.08544795,0.00276574,0.27431253
0.40520260,1.57071435,0.08721026,0.01745407,0.36928780,1.17515312,0.00723907,0.08564768,0.00257753,0.26514444
0.41120560,1.49905671,0.08181674,0.01687190,0.35708744,1.11253392,0.00687310,0.08599790,0.00240306,0.25651740
0.41720860,1.43084999,0.07653532,0.01631625,0.34655756,1.05268217,0.00650543,0.08645622,0.00224235,0.24846189
0.42321161,1.36644125,0.07142526,0.01578786,0.33761454,0.99597828,0.00613992,0.08697516,0.00209519,0.24098964
0.42921461,1.30605195,0.06653790,0.01528627,0.33016244,0.94270027,0.00577989,0.08750325,0.00196114,0.23409356
0.43521761,1.24978308,0.06191602,0.01480993,0.32409400,0.89302627,0.00542807,0.08798646,0.00183959,0.22774894
0.44122061,1.19762629,0.05759367,0.01435631,0.31929239,0.84704176,0.00508656,0.08836980,0.00172976,0.22191546
0.44722361,1.14947987,0.05359630,0.01392210,0.31563351,0.80475053,0.00475693,0.08859924,0.00163077,0.21654022
0.45322661,1.10516833,0.04994117,0.01350347,0.31298887,0.76608850,0.00444020,0.08862359,0.00154167,0.21156126
0.45922961,1.06446411,0.04663809,0.01309631,0.31122863,0.73093930,0.00413694,0.08839648,0.00146148,0.20691149
0.46523262,1.02710996,0.04369029,0.01269655,0.31022480,0.69915056,0.00384738,0.08787813,0.00138926,0.20252279
0.47123562,0.99284055,0.04109536,0.01230033,0.30985429,0.67054975,0.00357142,0.08703697,0.00132412,0.19832990
0.47723862,0.96140205,0.03884629,0.01190434,0.31000162,0.64495884,0.00330877,0.08585088,0.00126528,0.19427403
0.48324162,0.93256859,0.03693247,0.01150598,0.31056125,0.62220674,0.00305899,0.08430815,0.00121209,0.19030584
0.48924462,0.90615489,0.03534061,0.01110348,0.31143922,0.60213922,0.00282160,0.08240792,0.00116404,0.18638779
0.49524762,0.88202444,0.03405560,0.01069609,0.31255434,0.58462569,0.00259610,0.08016022,0.00112079,0.18249562
0.50125063,0.86009317,0.03306115,0.01028402,0.31383858,0.56956288,0.00238200,0.07758555,0.00108216,0.17861904
0.50725363,0.84032858,0.03234043,0.00986849,0.31523696,0.55687533,0.00217890,0.07471405,0.00104813,0.17476149
0.51325663,0.82274480,0.03187640,0.00945167,0.31670689,0.54651308,0.00198646,0.07158426,0.00101882,0.17093923
0.51925963,0.80739417,0.03165211,0.00903649,0.31821711,0.53844678,0.00180445,0.06824163,0.00099445,0.16717966
0.52526263,0.79435594,0.03165083,0.00862656,0.31974625,0.53266091,0.00163266,0.06473673,0.00097537,0.16351906
0.53126563,0.78372314,0.03185605,0.00822594,0.32128129,0.52914561,0.00147099,0.06112344,0.00096193,0.16000003
0.53726863,0.77558842,0.03225137,0.00783894,0.32281586,0.52788771,0.00131937,0.05745695,0.00095452,0.15666853
0.54327164,0.77002971,0.03282040,0.00746995,0.32434862,0.52886168,0.00117773,0.05379191,0.00095352,0.15357097
0.54927464,0.76709667,0.03354649,0.00712317,0.32588167,0.53202097,0.00104602,0.05018070,0.00095922,0.15075126
0.55527764,0.76679854,0.03441255,0.00680247,0.32741917,0.53729040,0.00092416,0.04667186,0.00097181,0.14824813
0.56128064,0.76909412,0.03540075,0.00651120,0.32896608,0.54455984,0.00081203,0.04330876,0.00099136,0.14609274
0.56728364,0.77388419,0.03649236,0.00625207,0.33052705,0.55367969,0.00070947,0.04012863,0.00101778,0.14430674
0.57328664,0.78100690,0.03766752,0.00602700,0.33210551,0.56445830,0.00061624,0.03716181,0.00105078,0.14290071
0.57928964,0.79023600,0.03890511,0.00583709,0.33370286,0.57666142,0.00053206,0.03443141,0.00108991,0.14187329
0.58529265,0.80128225,0.04018273,0.00568259,0.33531777,0.59001377,0.00045655,0.03195316,0.00113448,0.14121066
0.59129565,0.81379754,0.04147668,0.00556286,0.33694551,0.60420256,0.00038930,0.02973562,0.00118365,0.14088669
0.59729865,0.82738170,0.04276211,0.00547643,0.33857735,0.61888288,0.00032984,0.02778057,0.00123637,0.14086352
0.60330165,0.84159162,0.04401319,0.00542104,0.34020001,0.63368463,0.00027766,0.02608365,0.00129146,0.14109263
0.60930465,0.85595215,0.04520347,0.00539377,0.34179509,0.64822077,0.00023219,0.02463504,0.00134759,0.14151624
0.61530765,0.86996844,0.04630623,0.00539108,0.34333858,0.66209652,0.00019288,0.02342039,0.00140335,0.14206914
0.62131066,0.88313913,0.04729503,0.00540898,0.34480050,0.67491915,0.00015914,0.02242163,0.00145726,0.14268069
0.62731366,0.89496994,0.04814422,0.00544313,0.34614452,0.68630800,0.00013042,0.02161791,0.00150787,0.14327704
0.63331666,0.90498701,0.04882957,0.00548900,0.34732793,0.69590427,0.00010615,0.02098646,0.00155372,0.14378337
0.63931966,0.91274979,0.04932893,0.00554193,0.34830164,0.70338038,0.00008581,0.02050341,0.00159348,0.14412620
0.64532266,0.91786266,0.04962284,0.00559736,0.34901055,0.70844845,0.00006888,0.02014449,0.00162589,0.14423559
0.65132566,0.91998522,0.04969516,0.00565083,0.34939414,0.71086758,0.00005491,0.01988567,0.00164992,0.14404720
0.65732866,0.91884077,0.04953360,0.00569820,0.34938736,0.71044980,0.00004347,0.01970373,0.00166467,0.14350409
0.66333167,0.91422268,0.04913020,0.00573564,0.34892185,0.70706443,0.00003417,0.01957662,0.00166952,0.14255830
0.66933467,0.90599868,0.04848168,0.00575976,0.34792748,0.70064068,0.00002668,0.01948388,0.00166405,0.14117207
0.67533767,0.89411284,0.04758964,0.00576768,0.34633403,0.69116858,0.00002069,0.01940682,0.00164812,0.13931869
0.68134067,0.87858522,0.04646061,0.00575701,0.34407327,0.67869809,0.00001594,0.01932870,0.00162184,0.13698304
0.68734367,0.85950949,0.04510596,0.00572595,0.34108102,0.66333657,0.00001221,0.01923486,0.00158554,0.13416168
0.69334667,0.83704846,0.04354165,0.00567325,0.33729942,0.64524474,0.00000930,0.01911273,0.00153982,0.13086260
0.69934967,0.81142792,0.04178781,0.00559824,0.33267914,0.62463127,0.00000707,0.01895187,0.00148545,0.12710469
0.70535268,0.78292908,0.03986819,0.00550077,0.32718155,0.60174638,0.00000539,0.01874391,0.00142339,0.12291682
0.71135568,0.75187981,0.03780953,0.00538123,0.32078062,0.57687451,0.00000415,0.01848252,0.00135474,0.11833675
0.71735868,0.71864530,0.03564085,0.00524048,0.31346465,0.55032659,0.00000327,0.01816332,0.00128073,0.11340976
0.72336168,0.68361824,0.03339261,0.00507979,0.30523762,0.52243208,0.00000272,0.01778379,0.00120262,0.10818727
0.72936468,0.64720909,0.03109599,0.00490083,0.29612010,0.49353106,0.00000245,0.01734319,0.00112174,0.10272525
0.73536768,0.60983672,0.02878211,0.00470559,0.28614973,0.46396673,0.00000246,0.01684242,0.00103940,0.09708273
0.74137069,0.57191964,0.02648135,0.00449630,0.27538112,0.43407853,0.00000277,0.01628389,0.00095689,0.09132028
0.74737369,0.53386826,0.02422271,0.00427540,0.26388537,0.40419604,0.00000341,0.01567141,0.00087546,0.08549863
0.75337669,0.49607819,0.02203332,0.00404547,0.25174889,0.37463392,0.00000448,0.01500999,0.00079629,0.07967739
0.75937969,0.45892485,0.01993813,0.00380917,0.23907192,0.34568783,0.00000608,0.01430570,0.00072049,0.07391397
0.76538269,0.42275944,0.01795960,0.00356917,0.22596649,0.31763163,0.00000837,0.01356550,0.00064910,0.06826263
0.77138569,0.38790628,0.01611771,0.00332814,0.21255411,0.29071566,0.00001159,0.01279700,0.00058310,0.06277377
0.77738869,0.35466154,0.01442998,0.00308867,0.19896317,0.26516615,0.00001602,0.01200832,0.00052345,0.05749344
0.78339170,0.32329326,0.01291169,0.00285323,0.18532618,0.24118574,0.00002205,0.01120787,0.00047111,0.05246293
0.78939470,0.29404248,0.01157622,0.00262415,0.17177700,0.21895487,0.00003019,0.01040415,0.00042706,0.04771869
0.79539770,0.26712557,0.01043544,0.00240362,0.15844811,0.19863410,0.00004108,0.00960556,0.00039240,0.04329229
0.80140070,0.24273725,0.00950023,0.00219362,0.14546805,0.18036699,0.00005553,0.00882025,0.00036838,0.03921052
0.80740370,0.22105442,0.00878106,0.00199593,0.13295918,0.16428355,0.00007456,0.00805597,0.00035647,0.03549571
0.81340670,0.20224041,0.00828853,0.00181212,0.12103574,0.15050401,0.00009941,0.00731991,0.00035847,0.03216596
0.81940970,0.18644957,0.00803401,0.00164356,0.10980238,0.13914274,0.00013163,0.00661866,0.00037655,0.02923560
0.82541271,0.17383186,0.00803015,0.00149143,0.09935309,0.13031210,0.00017309,0.00595811,0.00041338,0.02671552
0.83141571,0.16453735,0.00829142,0.00135671,0.08977062,0.12412615,0.00022602,0.00534342,0.00047224,0.02461361
0.83741871,0.15872034,0.00883456,0.00124019,0.08112630,0.12070394,0.00029310,0.00477904,0.00055706,0.02293520
0.84342171,0.15654293,0.00967892,0.00114251,0.07348036,0.12017226,0.00037746,0.00426872,0.00067258,0.02168334
0.84942471,0.15817789,0.01084669,0.00106416,0.06688247,0.12266776,0.00048272,0.00381559,0.00082442,0.02085922
0.85542771,0.16381053,0.01236303,0.00100552,0.06137266,0.12833811,0.00061306,0.00342219,0.00101913,0.02046239
0.86143072,0.17363949,0.01425597,0.00096685,0.05698233,0.13734233,0.00077320,0.00309064,0.00126434,0.02049103
0.86743372,0.18787637,0.01655627,0.00094833,0.05373541,0.14985000,0.00096841,0.00282267,0.00156873,0.02094210
0.87343672,0.20674383,0.01929699,0.00095005,0.05164951,0.16603932,0.00120452,0.00261975,0.00194209,0.02181149
0.87943972,0.23047243,0.02251293,0.00097207,0.05073690,0.18609395,0.00148784,0.00248322,0.00239531,0.02309415
0.88544272,0.25929581,0.02623987,0.00101438,0.05100547,0.21019872,0.00182510,0.00241434,0.00294030,0.02478408
0.89144572,0.29344450,0.03051360,0.00107693,0.05245930,0.23853405,0.00222336,0.00241438,0.00358994,0.02687447
0.89744872,0.33313828,0.03536882,0.00115963,0.05509911,0.27126937,0.00268985,0.00248470,0.00435788,0.02935768
0.90345173,0.37857723,0.04083776,0.00126234,0.05892237,0.30855543,0.00323180,0.00262680,0.00525837,0.03222531
0.90945473,0.42993176,0.04694879,0.00138491,0.06392313,0.35051597,0.00385624,0.00284230,0.00630595,0.03546831
0.91545773,0.48733182,0.05372480,0.00152708,0.07009168,0.39723875,0.00456973,0.00313298,0.00751514,0.03907701
0.92146073,0.55085578,0.06118152,0.00168857,0.07741398,0.44876644,0.00537811,0.00350079,0.00890006,0.04304131
0.92746373,0.62051923,0.06932590,0.00186903,0.08587106,0.50508764,0.00628619,0.00394775,0.01047396,0.04735083
0.93346673,0.69626449,0.07815445,0.00206799,0.09543830,0.56612850,0.00729743,0.00447602,0.01224874,0.05199512
0.93946973,0.77795107,0.08765172,0.00228493,0.10608492,0.63174543,0.00841366,0.00508778,0.01423444,0.05696393
0.94547274,0.86534794,0.09778898,0.00251920,0.11777358,0.70171926,0.00963477,0.00578523,0.01643866,0.06224748
0.95147574,0.95812802,0.10852325,0.00277007,0.13046024,0.77575150,0.01095845,0.00657056,0.01886608,0.06783677
0.95747874,1.05586555,0.11979656,0.00303669,0.14409442,0.85346291,0.01237997,0.00744594,0.02151790,0.07372389
0.96348174,1.15803663,0.13153581,0.00331811,0.15861984,0.93439499,0.01389203,0.00841350,0.02439141,0.07990236
0.96948474,1.26402362,0.14365302,0.00361328,0.17397549,1.01801443,0.01548468,0.00947533,0.02747960,0.08636740
0.97548774,1.37312316,0.15604622,0.00392106,0.19009709,1.10372082,0.01714533,0.01063353,0.03077085,0.09311618
0.98149075,1.48455831,0.16860092,0.00424024,0.20691902,1.19085753,0.01885887,0.01189022,0.03424882,0.10014800
0.98749375,1.59749426,0.18119214,0.00456959,0.22437645,1.27872563,0.02060791,0.01324759,0.03789235,0.10746442
0.99349675,1.71105744,0.19368703,0.00490780,0.24240770,1.36660047,0.02237304,0.01470791,0.04167568,0.11506920
0.99949975,1.82435727,0.20594798,0.00525359,0.26095665,1.45375030,0.02413333,0.01627357,0.04556870,0.12296819
1.00550275,1.93650995,0.21783617,0.00560569,0.27997494,1.53945644,0.02586679,0.01794708,0.04953746,0.13116900
1.01150575,2.04666293,0.22921533,0.00596285,0.29942397,1.62303391,0.02755098,0.01973105,0.05354476,0.13968058
1.01750875,2.15401945,0.23995573,0.00632391,0.31927628,1.70385187,0.02916362,0.02162806,0.05755097,0.14851255
1.02351176,2.25786145,0.24993806,0.00668776,0.33951633,1.78135255,0.03068330,0.02364063,0.06151490,0.15767440
1.02951476,2.35757011,0.25905712,0.00705336,0.36014048,1.85506814,0.03209007,0.02577100,0.06539484,0.16717445
1.03551776,2.45264268,0.26722517,0.00741974,0.38115606,1.92463434,0.03336610,0.02802088,0.06914958,0.17701878
1.04152076,2.54270478,0.27437466,0.00778602,0.40257949,1.98980008,0.03449621,0.03039125,0.07273950,0.18720988
1.04752376,2.62751742,0.28046030,0.00815133,0.42443355,2.05043285,0.03546837,0.03288199,0.07612758,0.19774533
1.05352676,2.70697839,0.28546035,0.00851484,0.44674383,2.10651912,0.03627401,0.03549159,0.07928042,0.20861641
1.05952976,2.78111783,0.28937697,0.00887572,0.46953452,2.15816001,0.03690825,0.03821675,0.08216903,0.21980678
1.06553277,2.85008829,0.29223573,0.00923306,0.49282386,2.20556229,0.03736998,0.04105211,0.08476958,0.23129121
1.07153577,2.91414984,0.29408419,0.00958589,0.51661938,2.24902524,0.03766180,0.04398990,0.08706387,0.24303463
1.07753877,2.97365107,0.29498970,0.00993314,0.54091343,2.28892409,0.03778978,0.04701977,0.08903967,0.25499137
1.08354177,3.02900706,0.29503646,0.01027358,0.56567913,2.32569082,0.03776316,0.05012860,0.09069078,0.26710480
1.08954477,3.08067566,0.29432208,0.01060582,0.59086720,2.35979359,0.03759391,0.05330053,0.09201691,0.27930749
1.09554777,3.12913328,0.29295369,0.01092832,0.61640384,2.39171562,0.03729618,0.05651700,0.09302332,0.29152172
1.10155078,3.17485159,0.29104393,0.01123937,0.64218990,2.42193474,0.03688577,0.05975703,0.09372031,0.30366064
1.10755378,3.21827631,0.28870691,0.01153713,0.66810148,2.45090447,0.03637948,0.06299760,0.09412252,0.31562987
1.11355678,3.25980886,0.28605436,0.01181964,0.69399192,2.47903752,0.03579461,0.06621409,0.09424811,0.32732962
1.11955978,3.29979192,0.28319218,0.01208492,0.71969520,2.50669218,0.03514833,0.06938097,0.09411788,0.33865722
1.12556278,3.33849890,0.28021745,0.01233096,0.74503045,2.53416203,0.03445726,0.07247244,0.09375433,0.34950992
1.13156578,3.37612766,0.27721600,0.01255585,0.76980730,2.56166900,0.03373705,0.07546319,0.09318076,0.35978794
1.13756878,3.41279808,0.27426072,0.01275782,0.79383188,2.58935961,0.03300206,0.07832913,0.09242041,0.36939745
1.14357179,3.44855301,0.27141042,0.01293530,0.81691279,2.61730410,0.03226522,0.08104811,0.09149571,0.37825352
1.14957479,3.48336190,0.26870945,0.01308702,0.83886682,2.64549792,0.03153785,0.08360055,0.09042762,0.38628262
1.15557779,3.51712631,0.26618781,0.01321202,0.85952397,2.67386490,0.03082970,0.08596992,0.08923512,0.39342476
1.16158079,3.54968636,0.26386178,0.01330971,0.87873139,2.70226168,0.03014902,0.08814312,0.08793495,0.39963501
1.16758379,3.58082756,0.26173499,0.01337987,0.89635597,2.73048267,0.02950265,0.09011064,0.08654137,0.40488427
1.17358679,3.61028725,0.25979977,0.01342266,0.91228546,2.75826532,0.02889626,0.09186654,0.08506619,0.40915932
1.17958979,3.63776028,0.25803859,0.01343859,0.92642807,2.78529522,0.02833445,0.09340830,0.08351890,0.41246214
1.18559280,3.66290396,0.25642575,0.01342847,0.93871063,2.81121112,0.02782104,0.09473644,0.08190696,0.41480847
1.19159580,3.68534223,0.25492894,0.01339335,0.94907563,2.83560994,0.02735913,0.09585403,0.08023614,0.41622581
1.19759880,3.70466947,0.25351076,0.01333444,0.95747732,2.85805196,0.02695133,0.09676611,0.07851098,0.41675094
1.20360180,3.72045454,0.25213020,0.01325305,0.96387747,2.87806671,0.02659976,0.09747908,0.07673528,0.41642714
1.20960480,3.73224558,0.25074394,0.01315049,0.96824112,2.89515983,0.02630613,0.09800003,0.07491257,0.41530138
1.21560780,3.73957635,0.24930751,0.01302800,0.97053286,2.90882151,0.02607169,0.09833622,0.07304659,0.41342156
1.22161081,3.74197452,0.24777639,0.01288669,0.97071404,2.91853668,0.02589716,0.09849457,0.07114170,0.41083409
1.22761381,3.73897239,0.24610696,0.01272750,0.96874130,2.92379723,0.02578258,0.09848132,0.06920324,0.40758200
1.23361681,3.73012015,0.24425741,0.01255117,0.96456665,2.92411614,0.02572719,0.09830189,0.06723779,0.40370354
1.23961981,3.71500147,0.24218855,0.01235823,0.95813916,2.91904334,0.02572925,0.09796084,0.06525329,0.39923155
1.24562281,3.69325097,0.23986462,0.01214903,0.94940832,2.90818270,0.02578584,0.09746203,0.06325910,0.39419348
1.25162581,3.66457270,0.23725403,0.01192380,0.93832877,2.89120939,0.02589276,0.09680894,0.06126591,0.38861207
1.25762881,3.62875861,0.23433007,0.01168267,0.92486617,2.86788673,0.02604438,0.09600508,0.05928558,0.38250657
1.26363182,3.58570587,0.23107157,0.01142577,0.90900373,2.83808134,0.02623357,0.09505447,0.05733084,0.37589446
1.26963482,3.53543144,0.22746343,0.01115332,0.89074884,2.80177562,0.02645173,0.09396213,0.05541491,0.36879326
1.27563782,3.47808290,0.22349706,0.01086568,0.87013935,2.75907641,0.02668883,0.09273453,0.05355109,0.36122258
1.28164082,3.41394425,0.21917067,0.01056344,0.84724893,2.71021902,0.02693357,0.09138002,0.05175226,0.35320589
1.28764382,3.34343580,0.21448941,0.01024748,0.82219089,2.65556587,0.02717358,0.08990898,0.05003040,0.34477207
1.29364682,3.26710766,0.20946522,0.00991901,0.79512034,2.59559954,0.02739571,0.08833397,0.04839609,0.33595645
1.29964982,3.18562678,0.20411652,0.00957957,0.76623415,2.53091003,0.02758641,0.08666957,0.04685806,0.32680129
1.30565283,3.09975776,0.19846774,0.00923106,0.73576874,2.46217687,0.02773208,0.08493208,0.04542277,0.31735568
1.31165583,3.01033834,0.19254852,0.00887567,0.70399566,2.39014662,0.02781951,0.08313906,0.04409406,0.30767474
1.31765883,2.91825059,0.18639282,0.00851587,0.67121523,2.31560692,0.02783629,0.08130867,0.04287295,0.29781831
1.32366183,2.82438953,0.18003787,0.00815429,0.63774845,2.23935839,0.02777127,0.07945892,0.04175751,0.28784914
1.32966483,2.72963073,0.17352305,0.00779366,0.60392766,2.16218591,0.02761493,0.07760688,0.04074279,0.27783069
1.33566783,2.63479871,0.16688868,0.00743670,0.57008655,2.08483081,0.02735971,0.07576786,0.03982100,0.26782483
1.34167084,2.54063808,0.16017488,0.00708601,0.53654987,2.00796548,0.02700029,0.07395464,0.03898169,0.25788946
1.34767384,2.44778891,0.15342053,0.00674400,0.50362368,1.93217183,0.02653379,0.07217685,0.03821210,0.24807633
1.35367684,2.35676785,0.14666226,0.00641277,0.47158634,1.85792466,0.02595991,0.07044044,0.03749758,0.23842915
1.35967984,2.26795589,0.13993373,0.00609404,0.44068105,1.78558089,0.02528086,0.06874742,0.03682210,0.22898223
1.36568284,2.18159343,0.13326505,0.00578913,0.41110995,1.71537502,0.02450138,0.06709577,0.03616886,0.21975960
1.37168584,2.09778282,0.12668241,0.00549888,0.38303035,1.64742094,0.02362848,0.06547960,0.03552082,0.21077475
1.37768884,2.01649802,0.12020796,0.00522366,0.35655291,1.58171989,0.02267126,0.06388954,0.03486137,0.20203103
1.38369185,1.93760073,0.11385988,0.00496340,0.33174207,1.51817383,0.02164059,0.06231330,0.03417490,0.19352259
1.38969485,1.86086176,0.10765268,0.00471762,0.30861831,1.45660330,0.02054870,0.06073646,0.03344733,0.18523585
1.39569785,1.78598656,0.10159763,0.00448549,0.28716220,1.39676879,0.01940883,0.05914331,0.03266664,0.17715144
1.40170085,1.71264307,0.09570331,0.00426588,0.26731997,1.33839403,0.01823482,0.05751784,0.03182322,0.16924631
1.40770385,1.64049052,0.08997626,0.00405747,0.24901003,1.28119022,0.01704069,0.05584466,0.03091024,0.16149611
1.41370685,1.56920757,0.08442168,0.00385884,0.23213023,1.22487958,0.01584027,0.05410998,0.02992377,0.15387754
1.41970985,1.49851833,0.07904413,0.00366854,0.21656541,1.16921730,0.01464684,0.05230242,0.02886294,0.14637055
1.42571286,1.42821508,0.07384815,0.00348518,0.20219487,1.11401059,0.01347285,0.05041373,0.02772987,0.13896038
1.43171586,1.35817676,0.06883889,0.00330751,0.18889932,1.05913440,0.01232969,0.04843932,0.02652958,0.13163920
1.43771886,1.28838253,0.06402260,0.00313452,0.17656725,1.00454292,0.01122747,0.04637862,0.02526974,0.12440742
1.44372186,1.21892024,0.05940707,0.00296542,0.16510029,0.95027693,0.01017497,0.04423523,0.02396040,0.11727455
1.44972486,1.14998957,0.05500186,0.00279972,0.15441748,0.89646675,0.00917954,0.04201687,0.02261362,0.11025959
1.45572786,1.08190043,0.05081859,0.00263728,0.14445849,0.84333117,0.00824712,0.03973510,0.02124306,0.10339106
1.46173087,1.01506679,0.04687095,0.00247822,0.13518559,0.79117273,0.00738232,0.03740498,0.01986359,0.09670663
1.46773387,0.94999691,0.04317479,0.00232303,0.12658459,0.74036992,0.00658852,0.03504446,0.01849082,0.09025243
1.47373687,0.88728057,0.03974797,0.00217244,0.11866469,0.69136692,0.00586795,0.03267379,0.01714067,0.08408206
1.47973987,0.82757424,0.03661031,0.00202747,0.11145754,0.64466168,0.00522193,0.03031479,0.01582904,0.07825552
1.48574287,0.77158487,0.03378338,0.00188933,0.10501548,0.60079277,0.00465098,0.02799013,0.01457141,0.07283789
1.49174587,0.72005316,0.03129028,0.00175942,0.09940914,0.56032593,0.00415500,0.02572262,0.01338251,0.06789811
1.49774887,0.67373678,0.02915541,0.00163928,0.09472473,0.52384045,0.00373345,0.02353456,0.01227613,0.06350759
1.50375188,0.63339402,0.02740422,0.00153052,0.09106078,0.49191606,0.00338550,0.02144713,0.01126486,0.05973900
1.50975488,0.59976830,0.02606286,0.00143477,0.08852485,0.46512046,0.00311012,0.01947993,0.01035995,0.05666503
1.51575788,0.57357346,0.02515790,0.00135370,0.08722995,0.44399756,0.00290624,0.01765057,0.00957122,0.05435724
1.52176088,0.55547999,0.02471594,0.00128892,0.08729095,0.42905663,0.00277275,0.01597440,0.00890702,0.05288497
1.52776388,0.54610216,0.02476320,0.00124196,0.08882092,0.42076206,0.00270864,0.01446437,0.00837411,0.05231428
1.53376688,0.54598572,0.02532502,0.00121426,0.09192749,0.41952388,0.00271292,0.01313096,0.00797776,0.05270695
1.53976988,0.55559626,0.02642536,0.00120713,0.09670918,0.42568872,0.00278465,0.01198225,0.00772169,0.05411944
1.54577289,0.57530785,0.02808620,0.00122173,0.10325185,0.43953115,0.00292289,0.01102401,0.00760813,0.05660189
1.55177589,0.60539218,0.03032686,0.00125904,0.11162516,0.46124543,0.00312664,0.01025990,0.00763780,0.06019701
