energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.09304652,2.29469499,0.22809978,0.31989488,1.83805698,0.00406632,0.04531699,0.02841951,0.24279784
0.09904952,2.23377002,0.22231991,0.30677517,1.79577307,0.00391570,0.04542225,0.02746262,0.23594319
0.10505253,2.17097935,0.21683490,0.29327636,1.75205823,0.00376192,0.04561432,0.02658231,0.22928052
0.11105553,2.10731464,0.21165797,0.27960922,1.70762192,0.00360664,0.04589660,0.02578134,0.22291379
0.11705853,2.04367710,0.20678329,0.26597032,1.66310263,0.00345127,0.04626777,0.02505933,0.21693559
0.12306153,1.98086932,0.20218852,0.25253856,1.61906421,0.00329698,0.04672178,0.02441309,0.21142713
0.12906453,1.91959302,0.19783777,0.23947262,1.57599695,0.00314470,0.04724814,0.02383706,0.20645859
0.13506753,1.86045235,0.19368511,0.22690938,1.53432300,0.00299521,0.04783238,0.02332379,0.20208988
0.14107054,1.80396181,0.18967821,0.21496325,1.49440506,0.00284911,0.04845667,0.02286455,0.19837173
0.14707354,1.75055762,0.18576202,0.20372636,1.45655760,0.00270696,0.04910065,0.02244983,0.19534675
0.15307654,1.70061145,0.18188228,0.19326938,1.42105941,0.00256931,0.04974233,0.02206992,0.19305059
0.15907954,1.65444515,0.17798879,0.18364300,1.38816637,0.00243676,0.05035903,0.02171543,0.19151292
0.16508254,1.61234520,0.17403808,0.17487977,1.35812346,0.00231002,0.05092836,0.02137771,0.19075821
0.17108554,1.57457582,0.16999569,0.16699628,1.33117503,0.00219000,0.05142917,0.02104926,0.19080614
0.17708854,1.54138974,0.16583771,0.15999543,1.30757260,0.00207786,0.05184238,0.02072405,0.19167173
0.18309155,1.51303599,0.16155175,0.15386875,1.28757966,0.00197507,0.05215172,0.02039769,0.19336500
0.18909455,1.48976425,0.15713725,0.14859858,1.27147325,0.00188343,0.05234428,0.02006756,0.19589042
0.19509755,1.47182575,0.15260516,0.14416018,1.25954229,0.00180516,0.05241097,0.01973285,0.19924596
0.20110055,1.45947079,0.14797723,0.14052349,1.25208281,0.00174292,0.05234668,0.01939449,0.20342201
0.20710355,1.45294333,0.14328468,0.13765477,1.24939076,0.00169981,0.05215040,0.01905498,0.20840020
0.21310655,1.45247339,0.13856674,0.13551789,1.25175276,0.00167946,0.05182507,0.01871825,0.21415227
0.21910955,1.45826786,0.13386887,0.13407545,1.25943566,0.00168599,0.05137740,0.01838934,0.22063912
0.22511256,1.47050070,0.12924092,0.13328964,1.27267577,0.00172405,0.05081748,0.01807418,0.22781015
0.23111556,1.48930328,0.12473532,0.13312293,1.29166820,0.00179881,0.05015840,0.01777923,0.23560301
0.23711856,1.51475563,0.12040529,0.13353856,1.31655744,0.00191592,0.04941581,0.01751119,0.24394383
0.24312156,1.54687917,0.11630337,0.13450096,1.34742926,0.00208153,0.04860744,0.01727668,0.25274803
0.24912456,1.58563143,0.11247995,0.13597599,1.38430467,0.00230221,0.04775268,0.01708199,0.26192158
0.25512756,1.63090284,0.10898219,0.13793105,1.42713591,0.00258485,0.04687219,0.01693275,0.27136286
0.26113057,1.68251570,0.10585309,0.14033520,1.47580447,0.00293662,0.04598751,0.01683377,0.28096492
0.26713357,1.74022498,0.10313076,0.14315897,1.53012112,0.00336481,0.04512078,0.01678879,0.29061810
0.27313657,1.80372070,0.10084790,0.14637419,1.58982730,0.00387667,0.04429448,0.01680035,0.30021282
0.27913957,1.87263123,0.09903135,0.14995363,1.65459773,0.00447924,0.04353116,0.01686968,0.30964241
0.28514257,1.94652705,0.09770174,0.15387040,1.72404350,0.00517911,0.04285324,0.01699661,0.31880591
0.29114557,2.02492428,0.09687316,0.15809736,1.79771524,0.00598218,0.04228273,0.01717953,0.32761050
0.29714857,2.10728757,0.09655285,0.16260618,1.87510593,0.00689340,0.04184097,0.01741539,0.33597359
0.30315158,2.19303195,0.09674084,0.16736649,1.95565307,0.00791643,0.04154825,0.01769971,0.34382436
0.30915458,2.28152335,0.09742952,0.17234480,2.03873989,0.00905340,0.04142345,0.01802667,0.35110465
0.31515758,2.37207797,0.09860329,0.17750346,2.12369587,0.01030454,0.04148354,0.01838920,0.35776933
0.32116058,2.46396061,0.10023812,0.18279971,2.20979661,0.01166792,0.04174297,0.01877905,0.36378582
0.32716358,2.55638250,0.10230123,0.18818475,2.29626353,0.01313920,0.04221312,0.01918701,0.36913318
0.33316658,2.64849912,0.10475083,0.19360318,2.38226388,0.01471136,0.04290161,0.01960301,0.37380057
0.33916958,2.73940906,0.10753606,0.19899259,2.46691189,0.01637457,0.04381167,0.02001639,0.37778532
0.34517259,2.82815437,0.11059716,0.20428360,2.54927154,0.01811606,0.04494145,0.02041605,0.38109071
0.35117559,2.91372363,0.11386594,0.20940026,2.62836183,0.01992016,0.04628357,0.02079074,0.38372366
0.35717859,2.99505815,0.11726652,0.21426095,2.70316496,0.02176834,0.04782460,0.02112930,0.38569243
0.36318159,3.07106210,0.12071650,0.21877970,2.77263809,0.02363940,0.04954487,0.02142089,0.38700454
0.36918459,3.14061685,0.12412842,0.22286794,2.83572859,0.02550981,0.05141839,0.02165532,0.38766500
0.37518759,3.20259956,0.12741163,0.22643666,2.89139305,0.02735408,0.05341301,0.02182323,0.38767501
0.38119060,3.25590593,0.13047440,0.22939887,2.93861955,0.02914527,0.05549091,0.02191641,0.38703123
0.38719360,3.29947641,0.13322628,0.23167223,2.97645268,0.03085561,0.05760922,0.02192798,0.38572558
0.39319660,3.33232525,0.13558062,0.23318185,3.00402046,0.03245717,0.05972105,0.02185260,0.38374570
0.39919960,3.35357110,0.13745712,0.23386302,3.02056211,0.03392256,0.06177662,0.02168664,0.38107602
0.40520260,3.36246804,0.13878434,0.23366381,3.02545556,0.03522571,0.06372464,0.02142828,0.37769930
0.41120560,3.35843564,0.13950198,0.23254739,3.01824329,0.03634262,0.06551388,0.02107759,0.37359871
0.41720860,3.34108655,0.13956298,0.23049400,2.99865536,0.03725205,0.06709473,0.02063655,0.36876017
0.42321161,3.31025026,0.13893513,0.22750245,2.96662834,0.03793624,0.06842085,0.02010902,0.36317497
0.42921461,3.26599188,0.13760230,0.22359106,2.92231922,0.03838142,0.06945078,0.01950065,0.35684249
0.43521761,3.20862478,0.13556511,0.21879815,2.86611342,0.03857831,0.07014936,0.01881873,0.34977275
0.44122061,3.13871638,0.13284106,0.21318183,2.79862626,0.03852243,0.07048905,0.01807208,0.34198891
0.44722361,3.05708664,0.12946414,0.20681932,2.72069786,0.03821423,0.07045094,0.01727076,0.33352930
0.45322661,2.96479904,0.12548379,0.19980577,2.63338131,0.03765918,0.07002548,0.01642588,0.32444909
0.45922961,2.86314433,0.12096350,0.19225254,2.53792449,0.03686754,0.06921295,0.01554933,0.31482135
0.46523262,2.75361736,0.11597887,0.18428521,2.43574624,0.03585408,0.06802348,0.01465353,0.30473750
0.47123562,2.63788795,0.11061536,0.17604122,2.32840755,0.03463763,0.06647680,0.01375110,0.29430705
0.47723862,2.51776658,0.10496582,0.16766733,2.21757885,0.03324052,0.06460164,0.01285468,0.28365664
0.48324162,2.39516608,0.09912777,0.15931688,2.10500440,0.03168789,0.06243484,0.01197661,0.27292829
0.48924462,2.27206054,0.09320077,0.15114711,1.99246503,0.03000693,0.06002014,0.01112874,0.26227699
0.49524762,2.15044260,0.08728366,0.14331630,1.88174019,0.02822615,0.05740686,0.01032221,0.25186759
0.50125063,2.03228042,0.08147215,0.13598114,1.77457045,0.02637457,0.05464836,0.00956728,0.24187109
0.50725363,1.91947538,0.07585642,0.12929400,1.67262144,0.02448095,0.05180041,0.00887318,0.23246045
0.51325663,1.81382162,0.07051914,0.12340040,1.57744993,0.02257312,0.04891959,0.00824802,0.22380592
0.51925963,1.71696833,0.06553381,0.11843654,1.49047293,0.02067733,0.04606166,0.00769866,0.21607024
0.52526263,1.63038551,0.06096335,0.11452695,1.41294020,0.01881774,0.04328012,0.00723073,0.20940362
0.53126563,1.55533396,0.05685916,0.11178217,1.34591070,0.01701601,0.04062478,0.00684854,0.20393881
0.53726863,1.49283989,0.05326053,0.11029664,1.29023326,0.01529100,0.03814064,0.00655511,0.19978643
0.54327164,1.44367473,0.05019437,0.11014660,1.24653169,0.01365861,0.03586688,0.00635217,0.19703066
0.54927464,1.40834026,0.04767531,0.11138815,1.21519454,0.01213172,0.03383612,0.00624022,0.19572551
0.55527764,1.38705953,0.04570603,0.11405545,1.19636946,0.01072026,0.03207391,0.00621857,0.19589184
0.56128064,1.37977344,0.04427793,0.11815909,1.18996235,0.00943136,0.03059843,0.00628540,0.19751526
0.56728364,1.38614333,0.04337200,0.12368475,1.19564114,0.00826957,0.02942045,0.00643783,0.20054504
0.57328664,1.40555936,0.04295978,0.13059212,1.21284438,0.00723718,0.02854344,0.00667202,0.20489411
0.57928964,1.43715476,0.04300461,0.13881427,1.24079420,0.00633453,0.02796392,0.00698325,0.21044020
0.58529265,1.47982564,0.04346287,0.14825744,1.27851383,0.00556033,0.02767192,0.00736601,0.21702820
0.59129565,1.53225612,0.04428532,0.15880146,1.32484922,0.00491209,0.02765164,0.00781411,0.22447360
0.59729865,1.59294831,0.04541851,0.17030070,1.37849442,0.00438636,0.02788211,0.00832079,0.23256700
0.60330165,1.66025653,0.04680614,0.18258586,1.43802035,0.00397912,0.02833807,0.00887883,0.24107959
0.60930465,1.73242513,0.04839045,0.19546637,1.50190637,0.00368596,0.02899077,0.00948066,0.24976930
0.61530765,1.80762884,0.05011352,0.20873354,1.56857385,0.00350234,0.02980888,0.01011846,0.25838757
0.62131066,1.88401484,0.05191853,0.22216452,1.63642109,0.00342371,0.03075939,0.01078431,0.26668638
0.62731366,1.95974515,0.05375090,0.23552675,1.70385847,0.00344560,0.03180847,0.01147026,0.27442536
0.63331666,2.03303842,0.05555932,0.24858313,1.76934318,0.00356365,0.03292231,0.01216845,0.28137858
0.63931966,2.10220966,0.05729667,0.26109744,1.83141215,0.00377360,0.03406791,0.01287120,0.28734099
0.64532266,2.16570683,0.05892069,0.27284012,1.88871259,0.00407118,0.03521381,0.01357110,0.29213396
0.65132566,2.22214310,0.06039466,0.28359404,1.94002893,0.00445204,0.03633076,0.01426104,0.29561003
0.65732866,2.27032390,0.06168769,0.29316016,1.98430558,0.00491158,0.03739222,0.01493431,0.29765640
0.66333167,2.30926798,0.06277500,0.30136281,2.02066478,0.00544479,0.03837495,0.01558462,0.29819725
0.66933467,2.33822192,0.06363794,0.30805438,2.04841914,0.00604613,0.03925930,0.01620612,0.29719477
0.67533767,2.35666791,0.06426386,0.31311934,2.06707865,0.00670937,0.04002963,0.01679341,0.29464887
0.68134067,2.36432483,0.06464584,0.31647730,2.07635222,0.00742746,0.04067446,0.01734157,0.29059565
0.68734367,2.36114297,0.06478228,0.31808504,2.07614397,0.00819248,0.04118674,0.01784613,0.28510479
0.69334667,2.34729302,0.06467639,0.31793751,2.06654470,0.00899560,0.04156391,0.01830312,0.27827595
0.69934967,2.32315013,0.06433561,0.31606770,2.04781932,0.00982710,0.04180805,0.01870905,0.27023445
0.70535268,2.28927395,0.06377099,0.31254535,2.02039081,0.01067647,0.04192589,0.01906094,0.26112646
0.71135568,2.24638596,0.06299655,0.30747472,1.98482188,0.01153257,0.04192892,0.01935637,0.25111385
0.71735868,2.19534494,0.06202872,0.30099142,1.94179487,0.01238383,0.04183342,0.01959358,0.24036909
0.72336168,2.13712190,0.06088576,0.29325840,1.89209111,0.01321853,0.04166049,0.01977147,0.22907027
0.72936468,2.07277532,0.05958729,0.28446146,1.83657030,0.01402508,0.04143618,0.01988979,0.21739655
0.73536768,2.00342762,0.05815394,0.27480418,1.77615070,0.01479240,0.04119148,0.01994924,0.20552411
0.74137069,1.93024343,0.05660705,0.26450270,1.71179069,0.01551026,0.04096241,0.01995157,0.19362283
0.74737369,1.85441011,0.05496850,0.25378044,1.64447197,0.01616961,0.04079002,0.01989977,0.18185361
0.75337669,1.77712075,0.05326061,0.24286281,1.57518465,0.01676294,0.04072037,0.01979818,0.17036654
0.75937969,1.69955960,0.05150610,0.23197225,1.50491424,0.01728451,0.04080437,0.01965261,0.15929975
0.76538269,1.62288964,0.04972817,0.22132359,1.43463042,0.01773065,0.04109756,0.01947045,0.14877893
0.77138569,1.54824210,0.04795051,0.21111985,1.36527732,0.01809981,0.04165973,0.01926066,0.13891750
0.77738869,1.47670732,0.04619736,0.20154856,1.29776501,0.01839271,0.04255426,0.01903386,0.12981722
0.78339170,1.40932653,0.04449355,0.19277867,1.23296191,0.01861226,0.04384739,0.01880217,0.12156909
0.78939470,1.34708395,0.04286440,0.18495797,1.17168758,0.01876341,0.04560712,0.01857915,0.11425453
0.79539770,1.29089899,0.04133566,0.17821118,1.11470584,0.01885300,0.04790193,0.01837955,0.10794660
0.80140070,1.24161785,0.03993329,0.17263862,1.06271774,0.01888939,0.05079922,0.01821906,0.10271113
0.80740370,1.20000475,0.03868309,0.16831539,1.01635444,0.01888212,0.05436348,0.01811396,0.09860770
0.81340670,1.16673229,0.03761034,0.16529119,0.97616974,0.01884150,0.05865437,0.01808071,0.09569034
0.81940970,1.14237142,0.03673928,0.16359065,0.94263262,0.01877813,0.06372451,0.01813550,0.09400786
0.82541271,1.12738095,0.03609252,0.16321411,0.91611970,0.01870247,0.06961726,0.01829379,0.09360375
0.83141571,1.12209725,0.03569042,0.16413893,0.89690806,0.01862438,0.07636451,0.01856976,0.09451577
0.83741871,1.12672437,0.03555041,0.16632122,0.88516871,0.01855272,0.08398456,0.01897588,0.09677494
0.84342171,1.14132530,0.03568640,0.16969787,0.88096102,0.01849504,0.09248012,0.01952241,0.10040425
0.84942471,1.16581482,0.03610813,0.17418901,0.88422863,0.01845725,0.10183672,0.02021701,0.10541695
0.85542771,1.19995453,0.03682067,0.17970057,0.89479703,0.01844350,0.11202149,0.02106433,0.11181458
0.86143072,1.24335053,0.03782399,0.18612708,0.91237329,0.01845605,0.12298235,0.02206582,0.11958480
0.86743372,1.29545412,0.03911267,0.19335448,0.93654803,0.01849529,0.13464791,0.02321952,0.12869907
0.87343672,1.35556584,0.04067577,0.20126289,0.96679987,0.01855984,0.14692784,0.02452000,0.13911047
0.87943972,1.42284293,0.04249684,0.20972922,1.00250247,0.01864671,0.15971395,0.02595841,0.15075158
0.88544272,1.49631027,0.04455408,0.21862954,1.04293387,0.01875155,0.17288192,0.02752264,0.16353270
0.89144572,1.57487462,0.04682072,0.22784112,1.08728833,0.01886898,0.18629351,0.02919763,0.17734056
0.89744872,1.65734187,0.04926545,0.23724399,1.13469012,0.01899285,0.19979938,0.03096567,0.19203754
0.90345173,1.74243692,0.05185309,0.24672219,1.18420910,0.01911665,0.21324231,0.03280690,0.20746166
0.90945473,1.82882580,0.05454526,0.25616447,1.23487773,0.01923379,0.22646059,0.03469982,0.22342736
0.91545773,1.91513933,0.05730122,0.26546453,1.28570894,0.01933796,0.23929175,0.03662184,0.23972717
0.92146073,1.99999784,0.06007869,0.27452099,1.33571468,0.01942339,0.25157611,0.03854986,0.25613435
0.92746373,2.08203641,0.06283474,0.28323695,1.38392442,0.01948508,0.26316033,0.04046091,0.27240649
0.93346673,2.15992990,0.06552666,0.29151946,1.42940347,0.01951898,0.27390056,0.04233266,0.28828997
0.93946973,2.23241738,0.06811279,0.29927886,1.47127046,0.01952209,0.28366531,0.04414400,0.30352536
0.94547274,2.29832541,0.07055330,0.30642821,1.50871388,0.01949252,0.29233784,0.04587551,0.31785339
0.95147574,2.35658963,0.07281092,0.31288300,1.54100714,0.01942949,0.29981791,0.04750982,0.33102158
0.95747874,2.40627445,0.07485159,0.31856105,1.56752207,0.01933328,0.30602315,0.04903201,0.34279107
0.96348174,2.44659031,0.07664500,0.32338291,1.58774054,0.01920512,0.31088974,0.05042976,0.35294356
0.96948474,2.47690836,0.07816502,0.32727271,1.60126398,0.01904704,0.31437272,0.05169355,0.36128806
0.97548774,2.49677221,0.07939009,0.33015940,1.60782087,0.01886176,0.31644577,0.05281666,0.36766708
0.98149075,2.50590658,0.08030347,0.33197852,1.60727171,0.01865247,0.31710067,0.05379513,0.37196215
0.98749375,2.50422272,0.08089340,0.33267426,1.59961184,0.01842270,0.31634651,0.05462761,0.37409827
0.99349675,2.49182036,0.08115317,0.33220175,1.58497162,0.01817613,0.31420867,0.05531512,0.37404719
0.99949975,2.46898612,0.08108110,0.33052945,1.56361425,0.01791642,0.31072775,0.05586081,0.37182928
1.00550275,2.43618837,0.08068047,0.32764146,1.53593107,0.01764709,0.30595840,0.05626954,0.36751391
1.01150575,2.39406848,0.07995928,0.32353961,1.50243442,0.01737140,0.29996824,0.05654754,0.36121832
1.01750875,2.34342851,0.07893003,0.31824500,1.46374807,0.01709224,0.29283668,0.05670194,0.35310499
1.02351176,2.28521558,0.07760937,0.31179916,1.42059541,0.01681205,0.28465389,0.05674042,0.34337757
1.02951476,2.22050295,0.07601768,0.30426432,1.37378554,0.01653280,0.27551968,0.05667070,0.33227555
1.03551776,2.15046841,0.07417866,0.29572313,1.32419737,0.01625595,0.26554245,0.05650022,0.32006789
1.04152076,2.07637006,0.07211883,0.28627739,1.27276215,0.01598245,0.25483799,0.05623578,0.30704582
1.04752376,1.99952035,0.06986700,0.27604622,1.22044468,0.01571280,0.24352822,0.05588327,0.29351505
1.05352676,1.92125865,0.06745377,0.26516336,1.16822350,0.01544705,0.23173976,0.05544746,0.27978773
1.05952976,1.84292322,0.06491103,0.25377406,1.11707066,0.01518496,0.21960238,0.05493192,0.26617443
1.06553277,1.76582326,0.06227152,0.24203143,1.06793136,0.01492606,0.20724719,0.05433905,0.25297628
1.07153577,1.69121168,0.05956843,0.23009261,1.02170402,0.01466979,0.19480478,0.05367014,0.24047770
1.07753877,1.62025946,0.05683511,0.21811488,0.97922136,0.01441568,0.18240308,0.05292565,0.22893974
1.08354177,1.55403224,0.05410486,0.20625183,0.94123280,0.01416351,0.17016526,0.05210553,0.21859423
1.08954477,1.49346982,0.05141089,0.19464994,0.90838887,0.01391352,0.15820753,0.05120964,0.20963900
1.09554777,1.43936917,0.04878634,0.18344553,0.88122806,0.01366663,0.14663704,0.05023820,0.20223398
1.10155078,1.39237140,0.04626446,0.17276235,0.86016637,0.01342465,0.13554993,0.04919242,0.19649848
1.10755378,1.35295316,0.04387892,0.16270977,0.84549020,0.01319049,0.12502955,0.04807498,0.19250948
1.11355678,1.32142261,0.04166419,0.15338173,0.83735252,0.01296839,0.11514510,0.04689062,0.19030099
1.11955978,1.29792011,0.03965600,0.14485641,0.83577291,0.01276406,0.10595054,0.04564666,0.18986447
1.12556278,1.28242365,0.03789187,0.13719650,0.84064115,0.01258489,0.09748405,0.04435341,0.19115017
1.13156578,1.27475873,0.03641158,0.13045016,0.85172466,0.01244000,0.08976783,0.04302452,0.19406941
1.13756878,1.27461240,0.03525761,0.12465244,0.86867939,0.01234031,0.08280852,0.04167714,0.19849766
1.14357179,1.28155099,0.03447550,0.11982704,0.89106399,0.01229854,0.07659799,0.04033205,0.20427845
1.14957479,1.29504085,0.03411400,0.11598842,0.91835671,0.01232911,0.07111463,0.03901346,0.21122785
1.15557779,1.31447139,0.03422505,0.11314386,0.94997457,0.01244794,0.06632498,0.03774877,0.21913963
1.16158079,1.33917946,0.03486350,0.11129556,0.98529396,0.01267223,0.06218574,0.03656809,0.22779081
1.16758379,1.36847426,0.03608652,0.11044250,1.02367196,0.01302010,0.05864594,0.03550365,0.23694759
1.17358679,1.40166168,0.03795267,0.11058195,1.06446745,0.01351014,0.05564936,0.03458899,0.24637142
1.17958979,1.43806706,0.04052067,0.11171062,1.10706115,0.01416092,0.05313696,0.03385811,0.25582523
1.18559280,1.47705546,0.04384783,0.11382522,1.15087365,0.01499040,0.05104927,0.03334449,0.26507938
1.19159580,1.51804853,0.04798809,0.11692249,1.19538069,0.01601527,0.04932871,0.03308005,0.27391743
1.19759880,1.56053731,0.05298987,0.12099867,1.24012478,0.01725030,0.04792177,0.03309408,0.28214135
1.20360180,1.60409030,0.05889367,0.12604842,1.28472299,0.01870760,0.04678087,0.03341222,0.28957609
1.20960480,1.64835665,0.06572952,0.13206318,1.32887016,0.02039597,0.04586602,0.03405549,0.29607335
1.21560780,1.69306442,0.07351443,0.13902922,1.37233778,0.02232016,0.04514612,0.03503940,0.30151438
1.22161081,1.73801406,0.08224991,0.14692535,1.41496860,0.02448036,0.04460001,0.03637321,0.30581175
1.22761381,1.78306787,0.09191971,0.15572056,1.45666736,0.02687162,0.04421708,0.03805938,0.30891001
1.23361681,1.82813611,0.10248794,0.16537170,1.49738854,0.02948348,0.04399769,0.04009317,0.31078530
1.23961981,1.87316092,0.11389771,0.17582139,1.53712181,0.03229974,0.04395321,0.04246253,0.31144387
1.24562281,1.91809921,0.12607034,0.18699640,1.57587641,0.03529838,0.04410579,0.04514820,0.31091966
1.25162581,1.96290593,0.13890536,0.19880662,1.61366555,0.03845172,0.04448794,0.04812401,0.30927115
1.25762881,2.00751887,0.15228136,0.21114486,1.65049205,0.04172673,0.04514177,0.05135754,0.30657750
1.26363182,2.05184639,0.16605772,0.22388745,1.68633614,0.04508564,0.04611820,0.05481090,0.30293439
1.26963482,2.09575899,0.18007716,0.23689590,1.72114662,0.04848667,0.04747575,0.05844179,0.29844960
1.27563782,2.13908542,0.19416932,0.25001951,1.75483583,0.05188506,0.04927939,0.06220473,0.29323876
1.28164082,2.18161389,0.20815494,0.26309890,1.78727889,0.05523418,0.05159904,0.06605239,0.28742122
1.28764382,2.22309823,0.22185082,0.27597041,1.81831742,0.05848690,0.05450793,0.06993705,0.28111650
1.29364682,2.26326873,0.23507516,0.28847120,1.84776722,0.06159693,0.05808086,0.07381208,0.27444120
1.29964982,2.30184678,0.24765321,0.30044470,1.87542966,0.06452035,0.06239215,0.07763332,0.26750666
1.30565283,2.33856238,0.25942284,0.31174630,1.90110550,0.06721704,0.06751342,0.08136045,0.26041733
1.31165583,2.37317295,0.27023995,0.32224895,1.92461043,0.06965210,0.07351125,0.08495813,0.25326976
1.31765883,2.40548210,0.27998329,0.33184822,1.94579080,0.07179712,0.08044459,0.08839693,0.24615230
1.32366183,2.43535676,0.28855850,0.34046674,1.96453837,0.07363126,0.08836200,0.09165402,0.23914530
1.32966483,2.46274106,0.29590124,0.34805753,1.98080289,0.07514215,0.09729889,0.09471348,0.23232170
1.33566783,2.48766593,0.30197910,0.35460619,1.99460134,0.07632646,0.10727464,0.09756641,0.22574782
1.34167084,2.51025323,0.30679228,0.36013162,2.00602297,0.07719016,0.11828989,0.10021061,0.21948435
1.34767384,2.53071396,0.31037302,0.36468533,2.01522977,0.07774848,0.13032389,0.10264998,0.21358714
1.35367684,2.54934028,0.31278364,0.36834921,2.02245199,0.07802553,0.14333230,0.10489365,0.20810789
1.35967984,2.56649189,0.31411358,0.37123201,2.02797900,0.07805357,0.15724536,0.10695495,0.20309451
1.36568284,2.58257728,0.31447525,0.37346456,2.03214606,0.07787196,0.17196669,0.10885011,0.19859117
1.37168584,2.59803117,0.31399924,0.37519403,2.03531786,0.07752596,0.18737285,0.11059696,0.19463798
1.37768884,2.61328960,0.31282891,0.37657765,2.03786983,0.07706514,0.20331370,0.11221360,0.19127032
1.38369185,2.62876430,0.31111474,0.37777597,2.04016870,0.07654181,0.21961379,0.11371713,0.18851789
1.38969485,2.64481809,0.30900871,0.37894632,2.04255354,0.07600922,0.23607467,0.11512259,0.18640361
1.39569785,2.66174294,0.30665898,0.38023662,2.04531856,0.07551984,0.25247831,0.11644201,0.18494245
1.40170085,2.67974231,0.30420510,0.38177986,2.04869895,0.07512363,0.26859142,0.11768379,0.18414022
1.40770385,2.69891874,0.30177397,0.38368965,2.05286056,0.07486640,0.28417068,0.11885235,0.18399263
1.41370685,2.71926763,0.29947656,0.38605682,2.05789417,0.07478844,0.29896874,0.11994803,0.18448455
1.41970985,2.74067749,0.29740573,0.38894741,2.06381452,0.07492318,0.31274068,0.12096734,0.18558969
1.42571286,2.76293645,0.29563487,0.39240184,2.07056408,0.07529632,0.32525087,0.12190340,0.18727063
1.43171586,2.78574453,0.29421751,0.39643535,2.07802105,0.07592502,0.33627973,0.12274659,0.18947934
1.43771886,2.80873055,0.29318771,0.40103947,2.08601090,0.07681753,0.34563034,0.12348537,0.19215812
1.44372186,2.83147243,0.29256117,0.40618448,2.09432034,0.07797300,0.35313446,0.12410714,0.19524092
1.44972486,2.85351935,0.29233679,0.41182233,2.10271266,0.07938167,0.35865773,0.12459913,0.19865502
1.45572786,2.87441400,0.29249869,0.41789005,2.11094305,0.08102522,0.36210378,0.12494923,0.20232285
1.46173087,2.89371362,0.29301834,0.42431321,2.11877280,0.08287741,0.36341715,0.12514666,0.20616408
1.46773387,2.91100808,0.29385678,0.43100922,2.12598130,0.08490489,0.36258482,0.12518258,0.21009753
1.47373687,2.92593414,0.29496682,0.43789026,2.13237488,0.08706822,0.35963621,0.12505040,0.21404317
1.47973987,2.93818494,0.29629506,0.44486576,2.13779206,0.08932294,0.35464183,0.12474603,0.21792378
1.48574287,2.94751446,0.29778382,0.45184425,2.14210484,0.09162084,0.34771053,0.12426782,0.22166640
1.49174587,2.95373693,0.29937286,0.45873461,2.14521620,0.09391116,0.33898550,0.12361646,0.22520347
1.49774887,2.95672171,0.30100097,0.46544678,2.14705427,0.09614192,0.32863928,0.12279470,0.22847359
1.50375188,2.95638452,0.30260756,0.47189206,2.14756377,0.09826119,0.31686798,0.12180701,0.23142196
1.50975488,2.95267598,0.30413411,0.47798305,2.14669582,0.10021830,0.30388505,0.12065930,0.23400051
1.51575788,2.94556906,0.30552573,0.48363361,2.14439709,0.10196510,0.28991474,0.11935856,0.23616777
1.52176088,2.93504650,0.30673281,0.48875878,2.14059950,0.10345698,0.27518573,0.11791266,0.23788858
1.52776388,2.92108982,0.30771272,0.49327510,2.13521163,0.10465391,0.25992511,0.11633028,0.23913369
1.53376688,2.90367094,0.30843154,0.49710124,2.12811268,0.10552136,0.24435286,0.11462089,0.23987936
1.53976988,2.88274745,0.30886592,0.50015922,2.11914992,0.10603101,0.22867720,0.11279495,0.24010699
1.54577289,2.85826207,0.30900476,0.50237625,2.10814000,0.10616142,0.21309077,0.11086417,0.23980295
1.55177589,2.83014668,0.30885069,0.50368707,2.09487435,0.10589846,0.19776790,0.10884191,0.23895854
1.55777889,2.79833070,0.30842133,0.50403687,2.07912864,0.10523566,0.18286279,0.10674361,0.23757017
1.56378189,2.76275337,0.30774988,0.50338450,2.06067561,0.10417436,0.16850880,0.10458721,0.23563976
1.56978489,2.72337904,0.30688525,0.50170597,2.03930085,0.10272366,0.15481854,0.10239350,0.23317534
1.57578789,2.68021452,0.30589130,0.49899787,2.01482022,0.10090024,0.14188491,0.10018643,0.23019175
1.58179090,2.63332709,0.30484532,0.49528058,1.98709817,0.09872803,0.12978268,0.09799321,0.22671149
1.58779390,2.58286187,0.30383559,0.49060092,1.95606537,0.09623763,0.11857065,0.09584417,0.22276549
1.59379690,2.52905718,0.30295811,0.48503420,1.92173479,0.09346570,0.10829411,0.09377254,0.21839386
1.59979990,2.47225675,0.30231253,0.47868530,1.88421488,0.09045408,0.09898747,0.09181382,0.21364647
1.60580290,2.41291753,0.30199746,0.47168868,1.84371905,0.08724890,0.09067691,0.09000510,0.20858321
1.61180590,2.35161247,0.30210539,0.46420731,1.80057062,0.08389951,0.08338280,0.08838406,0.20327403
1.61780890,2.28902772,0.30271744,0.45643042,1.75520274,0.08045741,0.07712196,0.08698790,0.19779852
1.62381191,2.22595399,0.30389819,0.44857003,1.70815317,0.07697505,0.07190941,0.08585213,0.19224511
1.62981491,2.16327225,0.30569101,0.44085646,1.66005392,0.07350470,0.06775974,0.08500928,0.18670983
1.63581791,2.10193422,0.30811407,0.43353292,1.61161610,0.07009727,0.06468792,0.08448775,0.18129465
