energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.53876938,1.79539463,0.82993137,0.45929286,0.00178598,0.61726580,0.00940430,0.54601424,0.10648865,0.22155769
-3.53276638,1.79220450,0.81692280,0.46403245,0.00179022,0.60760338,0.00930246,0.54787286,0.10167791,0.22632709
-3.52676338,1.78938159,0.80420031,0.46902368,0.00179949,0.59806814,0.00921057,0.54993468,0.09695291,0.23095005
-3.52076038,1.78657604,0.79162170,0.47418465,0.00181428,0.58857298,0.00912904,0.55206765,0.09230505,0.23533437
-3.51475738,1.78349090,0.77907501,0.47945141,0.00183492,0.57904985,0.00905815,0.55414747,0.08773576,0.23939536
-3.50875438,1.77987719,0.76647476,0.48477858,0.00186156,0.56944604,0.00899801,0.55605583,0.08325482,0.24305721
-3.50275138,1.77552800,0.75375732,0.49013979,0.00189415,0.55971996,0.00894839,0.55767861,0.07887849,0.24625407
-3.49674837,1.77027241,0.74087599,0.49552802,0.00193236,0.54983687,0.00890873,0.55890439,0.07462759,0.24893093
-3.49074537,1.76397001,0.72779616,0.50095581,0.00197565,0.53976486,0.00887798,0.55962337,0.07052574,0.25104435
-3.48474237,1.75650654,0.71449115,0.50645545,0.00202322,0.52947151,0.00885468,0.55972704,0.06659765,0.25256292
-3.47873937,1.74779106,0.70093872,0.51207909,0.00207402,0.51892140,0.00883690,0.55910855,0.06286771,0.25346766
-3.47273637,1.73775488,0.68711880,0.51789855,0.00212680,0.50807463,0.00882228,0.55766400,0.05935874,0.25375212
-3.46673337,1.72635206,0.67301225,0.52400489,0.00218016,0.49688655,0.00880812,0.55529438,0.05609110,0.25342239
-3.46073037,1.71356137,0.65860073,0.53050741,0.00223256,0.48530845,0.00879149,0.55190827,0.05308204,0.25249681
-3.45472736,1.69938919,0.64386764,0.53753200,0.00228239,0.47328937,0.00876927,0.54742500,0.05034524,0.25100559
-3.44872436,1.68387274,0.62879968,0.54521860,0.00232804,0.46077863,0.00873838,0.54177803,0.04789068,0.24899011
-3.44272136,1.66708313,0.61338904,0.55371763,0.00236795,0.44772906,0.00869583,0.53491838,0.04572462,0.24650199
-3.43671836,1.64912740,0.59763572,0.56318532,0.00240068,0.43410041,0.00863889,0.52681775,0.04384969,0.24360191
-3.43071536,1.63014912,0.58154973,0.57377783,0.00242495,0.41986300,0.00856523,0.51747116,0.04226514,0.24035816
-3.42471236,1.61032687,0.56515290,0.58564433,0.00243970,0.40500093,0.00847300,0.50689880,0.04096707,0.23684497
-3.41870935,1.58987040,0.54848003,0.59891904,0.00244411,0.38951497,0.00836090,0.49514685,0.03994874,0.23314056
-3.41270635,1.56901434,0.53157924,0.61371259,0.00243765,0.37342468,0.00822828,0.48228739,0.03920077,0.22932504
-3.40670335,1.54800946,0.51451125,0.63010310,0.00242008,0.35676965,0.00807511,0.46841699,0.03871139,0.22547821
-3.40070035,1.52711191,0.49734790,0.64812731,0.00239146,0.33960982,0.00790201,0.45365433,0.03846663,0.22167727
-3.39469735,1.50657100,0.48016958,0.66777238,0.00235211,0.32202483,0.00771020,0.43813672,0.03845042,0.21799463
-3.38869435,1.48661620,0.46306205,0.68896888,0.00230264,0.30411232,0.00750142,0.42201578,0.03864478,0.21449586
-3.38269135,1.46744421,0.44611260,0.71158560,0.00224384,0.28598548,0.00727785,0.40545255,0.03902990,0.21123790
-3.37668834,1.44920714,0.42940604,0.73542663,0.00217674,0.26776982,0.00704202,0.38861214,0.03958431,0.20826769
-3.37068534,1.43200264,0.41302056,0.76023122,0.00210247,0.24959935,0.00679667,0.37165841,0.04028505,0.20562115
-3.36468234,1.41586675,0.39702400,0.78567672,0.00202225,0.23161252,0.00654465,0.35474875,0.04110796,0.20332282
-3.35867934,1.40077032,0.38147058,0.81138471,0.00193736,0.21394800,0.00628880,0.33802947,0.04202802,0.20138599
-3.35267634,1.38661925,0.36639848,0.83693047,0.00184906,0.19674050,0.00603185,0.32163184,0.04301974,0.19981342
-3.34667334,1.37325882,0.35182834,0.86185529,0.00175857,0.18011701,0.00577633,0.30566900,0.04405772,0.19859861
-3.34067034,1.36048203,0.33776282,0.88568142,0.00166702,0.16419335,0.00552450,0.29023402,0.04511717,0.19772752
-3.33466733,1.34804142,0.32418729,0.90792890,0.00157545,0.14907139,0.00527831,0.27539889,0.04617463,0.19718070
-3.32866433,1.33566373,0.31107149,0.92813347,0.00148473,0.13483691,0.00503937,0.26121468,0.04720852,0.19693555
-3.32266133,1.32306648,0.29837216,0.94586476,0.00139562,0.12155819,0.00480894,0.24771262,0.04819984,0.19696873
-3.31665833,1.30997535,0.28603637,0.96074356,0.00130873,0.10928528,0.00458794,0.23490598,0.04913269,0.19725832
-3.31065533,1.29614118,0.27400531,0.97245744,0.00122451,0.09804996,0.00437700,0.22279264,0.04999474,0.19778580
-3.30465233,1.28135535,0.26221839,0.98077360,0.00114329,0.08786629,0.00417649,0.21135802,0.05077754,0.19853747
-3.29864932,1.26546252,0.25061726,0.98554823,0.00106530,0.07873164,0.00398653,0.20057822,0.05147663,0.19950527
-3.29264632,1.24836983,0.23914954,0.98673180,0.00099063,0.07062818,0.00380710,0.19042318,0.05209151,0.20068697
-3.28664332,1.23005173,0.22777204,0.98436984,0.00091933,0.06352459,0.00363805,0.18085948,0.05262532,0.20208549
-3.28064032,1.21055030,0.21645332,0.97859921,0.00085137,0.05737794,0.00347913,0.17185287,0.05308437,0.20370759
-3.27463732,1.18997081,0.20517539,0.96963985,0.00078667,0.05213566,0.00333006,0.16337021,0.05347742,0.20556185
-3.26863432,1.16847297,0.19393451,0.95778269,0.00072516,0.04773748,0.00319052,0.15538081,0.05381492,0.20765604
-3.26263132,1.14625839,0.18274113,0.94337420,0.00066672,0.04411724,0.00306018,0.14785722,0.05410795,0.20999423
-3.25662831,1.12355522,0.17161899,0.92679863,0.00061126,0.04120459,0.00293870,0.14077541,0.05436733,0.21257363
-3.25062531,1.10060098,0.16060342,0.90845879,0.00055869,0.03892654,0.00282572,0.13411442,0.05460252,0.21538158
-3.24462231,1.07762482,0.14973915,0.88875676,0.00050893,0.03720877,0.00272087,0.12785564,0.05482072,0.21839285
-3.23861931,1.05483047,0.13907766,0.86807531,0.00046194,0.03597681,0.00262373,0.12198187,0.05502610,0.22156742
-3.23261631,1.03238106,0.12867424,0.84676134,0.00041767,0.03515703,0.00253384,0.11647614,0.05521910,0.22484912
-3.22661331,1.01038684,0.11858513,0.82511213,0.00037611,0.03467751,0.00245066,0.11132064,0.05539610,0.22816514
-3.22061031,0.98889669,0.10886471,0.80336506,0.00033723,0.03446882,0.00237358,0.10649578,0.05554929,0.23142659
-3.21460730,0.96789384,0.09956300,0.78169141,0.00030105,0.03446467,0.00230191,0.10197939,0.05566675,0.23453012
-3.20860430,0.94729627,0.09072355,0.76019428,0.00026757,0.03460256,0.00223489,0.09774637,0.05573294,0.23736062
-3.20260130,0.92696152,0.08238188,0.73891070,0.00023679,0.03482432,0.00217167,0.09376861,0.05572929,0.23979478
-3.19659830,0.90669568,0.07456436,0.71781761,0.00020875,0.03507669,0.00211139,0.09001529,0.05563516,0.24170558
-3.19059530,0.88626590,0.06728773,0.69684099,0.00018345,0.03531178,0.00205314,0.08645352,0.05542881,0.24296716
-3.18459230,0.86541551,0.06055906,0.67586777,0.00016095,0.03548756,0.00199603,0.08304936,0.05508862,0.24346013
-3.17858929,0.84388091,0.05437626,0.65475930,0.00014128,0.03556824,0.00193921,0.07976889,0.05459421,0.24307686
-3.17258629,0.82140893,0.04872890,0.63336572,0.00012453,0.03552462,0.00188191,0.07657961,0.05392768,0.24172644
-3.16658329,0.79777383,0.04359941,0.61154030,0.00011082,0.03533434,0.00182348,0.07345177,0.05307464,0.23933920
-3.16058029,0.77279278,0.03896447,0.58915279,0.00010033,0.03498195,0.00176343,0.07035971,0.05202513,0.23587040
-3.15457729,0.74633901,0.03479647,0.56610113,0.00009332,0.03445898,0.00170144,0.06728305,0.05077434,0.23130293
-3.14857429,0.71835200,0.03106508,0.54232094,0.00009013,0.03376382,0.00163739,0.06420775,0.04932315,0.22564889
-3.14257129,0.68884417,0.02773874,0.51779234,0.00009125,0.03290141,0.00157142,0.06112682,0.04767827,0.21895008
-3.13656828,0.65790398,0.02478603,0.49254387,0.00009731,0.03188292,0.00150390,0.05804093,0.04585230,0.21127719
-3.13056528,0.62569529,0.02217691,0.46665359,0.00010914,0.03072522,0.00143545,0.05495857,0.04386343,0.20272795
-3.12456228,0.59245344,0.01988375,0.44024728,0.00012778,0.02945033,0.00136694,0.05189603,0.04173495,0.19342426
-3.11855928,0.55847820,0.01788219,0.41349437,0.00015453,0.02808472,0.00129951,0.04887715,0.03949457,0.18350846
-3.11255628,0.52412441,0.01615174,0.38660170,0.00019099,0.02665864,0.00123453,0.04593282,0.03717357,0.17313905
-3.10655328,0.48979077,0.01467624,0.35980579,0.00023908,0.02520537,0.00117364,0.04310029,0.03480595,0.16248595
-3.10055028,0.45590761,0.01344412,0.33336414,0.00030108,0.02376056,0.00111866,0.04042246,0.03242742,0.15172560
-3.09454727,0.42292408,0.01244844,0.30754606,0.00037965,0.02236149,0.00107167,0.03794697,0.03007442,0.14103613
-3.08854427,0.39129570,0.01168686,0.28262353,0.00047787,0.02104650,0.00103491,0.03572532,0.02778325,0.13059276
-3.08254127,0.36147252,0.01116139,0.25886257,0.00059923,0.01985436,0.00101084,0.03381200,0.02558921,0.12056360
-3.07653827,0.33388834,0.01087814,0.23651548,0.00074759,0.01882382,0.00100205,0.03226354,0.02352584,0.11110596
-3.07053527,0.30895134,0.01084686,0.21581417,0.00092723,0.01799311,0.00101131,0.03113764,0.02162435,0.10236331
-3.06453227,0.28703619,0.01108043,0.19696467,0.00114275,0.01739955,0.00104148,0.03049220,0.01991308,0.09446283
-3.05852926,0.26847763,0.01159428,0.18014312,0.00139900,0.01707918,0.00109553,0.03038447,0.01841713,0.08751362
-3.05252626,0.25356542,0.01240568,0.16549288,0.00170102,0.01706632,0.00117647,0.03086999,0.01715812,0.08160548
-3.04652326,0.24254048,0.01353298,0.15312293,0.00205387,0.01739324,0.00128730,0.03200154,0.01615399,0.07680824
-3.04052026,0.23559208,0.01499478,0.14310730,0.00246253,0.01808961,0.00143097,0.03382799,0.01541892,0.07317151
-3.03451726,0.23285570,0.01680894,0.13548534,0.00293167,0.01918207,0.00161028,0.03639298,0.01496323,0.07072483
-3.02851426,0.23441144,0.01899162,0.13026266,0.00346547,0.02069358,0.00182781,0.03973354,0.01479340,0.06947808
-3.02251126,0.24028280,0.02155623,0.12741269,0.00406743,0.02264273,0.00208582,0.04387850,0.01491204,0.06942207
-3.01650825,0.25043574,0.02451235,0.12687845,0.00474006,0.02504301,0.00238611,0.04884699,0.01531791,0.07052930
-3.01050525,0.26477794,0.02786465,0.12857478,0.00548471,0.02790197,0.00272996,0.05464669,0.01600587,0.07275483
-3.00450225,0.28315850,0.03161190,0.13239063,0.00630131,0.03122038,0.00311793,0.06127234,0.01696694,0.07603727
-2.99849925,0.30536805,0.03574605,0.13819168,0.00718815,0.03499140,0.00354983,0.06870426,0.01818827,0.08029984
-2.99249625,0.33113972,0.04025149,0.14582315,0.00814173,0.03919985,0.00402451,0.07690716,0.01965321,0.08545160
-2.98649325,0.36015103,0.04510449,0.15511293,0.00915658,0.04382155,0.00453984,0.08582930,0.02134144,0.09138884
-2.98049025,0.39202727,0.05027297,0.16587510,0.01022521,0.04882293,0.00509260,0.09540213,0.02322909,0.09799675
-2.97448724,0.42634642,0.05571654,0.17791396,0.01133811,0.05416086,0.00567844,0.10554053,0.02528907,0.10515125
-2.96848424,0.46264605,0.06138692,0.19102854,0.01248378,0.05978279,0.00629184,0.11614367,0.02749143,0.11272127
-2.96248124,0.50043229,0.06722880,0.20501781,0.01364893,0.06562729,0.00692619,0.12709669,0.02980391,0.12057130
-2.95647824,0.53919088,0.07318103,0.21968640,0.01481867,0.07162498,0.00757384,0.13827302,0.03219261,0.12856420
-2.95047524,0.57840029,0.07917830,0.23485088,0.01597688,0.07769984,0.00822622,0.14953759,0.03462280,0.13656446
-2.94447224,0.61754661,0.08515304,0.25034646,0.01710659,0.08377097,0.00887401,0.16075058,0.03705987,0.14444159
-2.93846923,0.65613978,0.09103779,0.26603392,0.01819042,0.08975466,0.00950739,0.17177185,0.03947034,0.15207369
-2.93246623,0.69373063,0.09676762,0.28180640,0.01921116,0.09556677,0.01011623,0.18246569,0.04182304,0.15935106
-2.92646323,0.72992795,0.10228279,0.29759587,0.02015223,0.10112538,0.01069042,0.19270589,0.04409017,0.16617972
-2.92046023,0.76441477,0.10753127,0.31337886,0.02099832,0.10635342,0.01122016,0.20238066,0.04624842,0.17248459
-2.91445723,0.79696297,0.11247120,0.32918092,0.02173584,0.11118141,0.01169626,0.21139734,0.04828002,0.17821231
-2.90845423,0.82744525,0.11707301,0.34507957,0.02235346,0.11554991,0.01211046,0.21968652,0.05017352,0.18333334
-2.90245123,0.85584360,0.12132109,0.36120524,0.02284249,0.11941180,0.01245567,0.22720536,0.05192448,0.18784340
-2.89644822,0.88225338,0.12521489,0.37773982,0.02319724,0.12273404,0.01272628,0.23393981,0.05353578,0.19176391
-2.89044522,0.90688254,0.12876942,0.39491266,0.02341520,0.12549894,0.01291826,0.23990566,0.05501773,0.19514148
-2.88444222,0.93004536,0.13201487,0.41299377,0.02349711,0.12770476,0.01302940,0.24514810,0.05638771,0.19804626
-2.87843922,0.95215066,0.13499560,0.43228414,0.02344698,0.12936569,0.01305933,0.24973991,0.05766956,0.20056931
-2.87243622,0.97368459,0.13776820,0.45310342,0.02327189,0.13051105,0.01300949,0.25377810,0.05889253,0.20281883
-2.86643322,0.99518835,0.14039890,0.47577510,0.02298164,0.13118380,0.01288315,0.25737932,0.06008994,0.20491556
-2.86043022,1.01723168,0.14296029,0.50060974,0.02258844,0.13143846,0.01268517,0.26067392,0.06129757,0.20698734
-2.85442721,1.04038313,0.14552757,0.52788673,0.02210634,0.13133844,0.01242188,0.26379927,0.06255176,0.20916318
-2.84842421,1.06517839,0.14817439,0.55783545,0.02155068,0.13095295,0.01210078,0.26689226,0.06388747,0.21156695
-2.84242121,1.09208820,0.15096860,0.59061661,0.02093750,0.13035369,0.01173028,0.27008172,0.06533618,0.21431115
-2.83641821,1.12148744,0.15396812,0.62630467,0.02028293,0.12961139,0.01131935,0.27348093,0.06692396,0.21749093
-2.83041521,1.15362711,0.15721699,0.66487254,0.01960255,0.12879257,0.01087724,0.27718062,0.06866962,0.22117868
-2.82441221,1.18861081,0.16074214,0.70617913,0.01891090,0.12795640,0.01041310,0.28124309,0.07058312,0.22541962
-2.81840920,1.22637719,0.16455075,0.74996112,0.01822099,0.12715223,0.00993575,0.28569745,0.07266445,0.23022846
-2.81240620,1.26668963,0.16862862,0.79582923,0.01754389,0.12641750,0.00945335,0.29053665,0.07490278,0.23558753
-2.80640320,1.30913405,0.17293955,0.84326990,0.01688849,0.12577654,0.00897323,0.29571615,0.07727627,0.24144645
-2.80040020,1.35312545,0.17742591,0.89165264,0.01626134,0.12524005,0.00850171,0.30115469,0.07975231,0.24772335
-2.79439720,1.39792321,0.18201027,0.94024294,0.01566660,0.12480538,0.00804397,0.30673692,0.08228835,0.25430794
-2.78839420,1.44265488,0.18659825,0.98822084,0.01510616,0.12445771,0.00760402,0.31231793,0.08483330,0.26106594
-2.78239120,1.48634752,0.19108229,1.03470437,0.01457975,0.12417180,0.00718474,0.31772943,0.08732932,0.26784510
-2.77638819,1.52796550,0.19534638,1.07877718,0.01408531,0.12391454,0.00678786,0.32278738,0.08971414,0.27448231
-2.77038519,1.56645303,0.19927135,1.11951934,0.01361925,0.12364778,0.00641417,0.32730054,0.09192365,0.28081169
-2.76438219,1.60077956,0.20274060,1.15603995,0.01317688,0.12333169,0.00606358,0.33107970,0.09389469,0.28667308
-2.75837919,1.62998594,0.20564596,1.18751025,0.01275282,0.12292806,0.00573535,0.33394697,0.09556804,0.29192084
-2.75237619,1.65322917,0.20789340,1.21319570,0.01234144,0.12240367,0.00542824,0.33574479,0.09689126,0.29643226
-2.74637319,1.66982359,0.20940835,1.23248555,0.01193721,0.12173332,0.00514071,0.33634408,0.09782151,0.30011541
-2.74037019,1.67927656,0.21014027,1.24491867,0.01153510,0.12090250,0.00487115,0.33565127,0.09832798,0.30291593
-2.73436718,1.68131690,0.21006640,1.25020419,0.01113086,0.11990945,0.00461797,0.33361369,0.09839411,0.30482253
-2.72836418,1.67591478,0.20919438,1.24823633,0.01072125,0.11876654,0.00437985,0.33022325,0.09801929,0.30587087
-2.72236118,1.66329224,0.20756375,1.23910247,0.01030422,0.11750093,0.00415577,0.32551806,0.09722006,0.30614577
-2.71635818,1.64392375,0.20524615,1.22308432,0.00987898,0.11615437,0.00394519,0.31958217,0.09603090,0.30578149
-2.71035518,1.61852716,0.20234436,1.20065223,0.00944600,0.11478228,0.00374804,0.31254316,0.09450440,0.30496030
-2.70435218,1.58804545,0.19899011,1.17245288,0.00900697,0.11345202,0.00356482,0.30456811,0.09271100,0.30390931
-2.69834917,1.55362038,0.19534091,1.13929127,0.00856465,0.11224055,0.00339655,0.29585785,0.09073829,0.30289575
-2.69234617,1.51655939,0.19157602,1.10210770,0.00812272,0.11123158,0.00324477,0.28664000,0.08868989,0.30222095
-2.68634317,1.47829749,0.18789170,1.06195110,0.00768555,0.11051224,0.00311147,0.27716112,0.08668405,0.30221344
-2.68034017,1.44035590,0.18449604,1.01994996,0.00725799,0.11016964,0.00299906,0.26767832,0.08485196,0.30322123
-2.67433717,1.40429937,0.18160364,0.97728200,0.00684511,0.11028726,0.00291027,0.25845075,0.08333589,0.30560391
-2.66833417,1.37169393,0.17943018,0.93514413,0.00645201,0.11094148,0.00284804,0.24973142,0.08228724,0.30972464
-2.66233117,1.34406678,0.17818726,0.89472361,0.00608353,0.11219842,0.00281546,0.24175951,0.08186446,0.31594242
-2.65632816,1.32286975,0.17807756,0.85717145,0.00574411,0.11411105,0.00281562,0.23475369,0.08223087,0.32460493
-2.65032516,1.30944722,0.17929047,0.82357892,0.00543763,0.11671700,0.00285159,0.22890648,0.08355250,0.33604193
-2.64432216,1.30500945,0.18199836,0.79495744,0.00516726,0.12003680,0.00292624,0.22437987,0.08599574,0.35055948
-2.63831916,1.31061145,0.18635331,0.77222225,0.00493538,0.12407289,0.00304221,0.22130234,0.08972491,0.36843494
-2.63231616,1.32713743,0.19248454,0.75617965,0.00474358,0.12880931,0.00320182,0.21976711,0.09489969,0.38991270
-2.62631316,1.35529057,0.20049634,0.74751780,0.00459260,0.13421205,0.00340696,0.21983167,0.10167222,0.41520056
-2.62031016,1.39558727,0.21046644,0.74680036,0.00448240,0.14023004,0.00365907,0.22151843,0.11018405,0.44446662
-2.61430715,1.44835543,0.22244487,0.75446270,0.00441220,0.14679680,0.00395907,0.22481628,0.12056269,0.47783653
-2.60830415,1.51373548,0.23645300,0.77080984,0.00438056,0.15383248,0.00430729,0.22968292,0.13291792,0.51539094
-2.60230115,1.59168371,0.25248288,0.79601577,0.00438551,0.16124642,0.00470349,0.23604761,0.14733777,0.55716307
-2.59629815,1.68197674,0.27049671,0.83012353,0.00442464,0.16893988,0.00514678,0.24381434,0.16388431,0.60313626
-2.59029515,1.78421680,0.29042644,0.87304558,0.00449520,0.17680899,0.00563567,0.25286501,0.18258935,0.65324148
-2.58429215,1.89783716,0.31217347,0.92456455,0.00459427,0.18474778,0.00616803,0.26306264,0.20345012,0.70735491
-2.57828914,2.02210781,0.33560850,0.98433404,0.00471881,0.19265105,0.00674116,0.27425435,0.22642525,0.76529564
-2.57228614,2.15614129,0.36057167,1.05187975,0.00486581,0.20041715,0.00735177,0.28627417,0.25143117,0.82682380
-2.56628314,2.29889904,0.38687291,1.12660141,0.00503237,0.20795049,0.00799612,0.29894554,0.27833921,0.89163915
-2.56028014,2.44919894,0.41429291,1.20777572,0.00521573,0.21516370,0.00867000,0.31208364,0.30697370,0.95938064
-2.55427714,2.60572449,0.44258449,1.29456103,0.00541340,0.22197942,0.00936891,0.32549748,0.33711119,1.02962716
-2.54827414,2.76703653,0.47147486,1.38600432,0.00562314,0.22833179,0.01008810,0.33899195,0.36848117,1.10189968
-2.54227114,2.93158794,0.50066858,1.48105087,0.00584302,0.23416737,0.01082269,0.35236989,0.40076829,1.17566514
-2.53626813,3.09774210,0.52985153,1.57855722,0.00607143,0.23944582,0.01156782,0.36543428,0.43361628,1.25034213
-2.53026513,3.26379521,0.55869579,1.67730751,0.00630705,0.24414010,0.01231877,0.37799062,0.46663363,1.32530856
-2.52426213,3.42800249,0.58686535,1.77603330,0.00654884,0.24823642,0.01307107,0.38984961,0.49940082,1.39991110
-2.51825913,3.58860821,0.61402279,1.87343660,0.00679604,0.25173375,0.01382062,0.40083018,0.53147908,1.47347631
-2.51225613,3.74387859,0.63983648,1.96821570,0.00704811,0.25464324,0.01456381,0.41076270,0.56242039,1.54532320
-2.50625313,3.89213679,0.66398830,2.05909296,0.00730469,0.25698731,0.01529759,0.41949263,0.59177835,1.61477664
-2.50025013,4.03179883,0.68618148,2.14484371,0.00756556,0.25879858,0.01601956,0.42688405,0.61911959,1.68118129
-2.49424712,4.16140885,0.70614826,2.22432511,0.00783060,0.26011875,0.01672801,0.43282342,0.64403519,1.74391545
-2.48824412,4.27967228,0.72365713,2.29650375,0.00809975,0.26099728,0.01742193,0.43722299,0.66615170,1.80240416
-2.48224112,4.38548540,0.73851918,2.36048088,0.00837296,0.26149006,0.01810101,0.44002387,0.68514131,1.85613116
-2.47623812,4.47795991,0.75059335,2.41551396,0.00865015,0.26165806,0.01876560,0.44119856,0.70073067,1.90464912
-2.47023512,4.55644128,0.75979029,2.46103371,0.00893120,0.26156593,0.01941666,0.44075264,0.71270801,1.94758774
-2.46423212,4.62052001,0.76607461,2.49665582,0.00921594,0.26128060,0.02005567,0.43872554,0.72092833,1.98465958
-2.45822911,4.67003546,0.76946543,2.52218677,0.00950412,0.26086995,0.02068455,0.43519029,0.72531633,2.01566322
-2.45222611,4.70507196,0.77003522,2.53762370,0.00979542,0.26040150,0.02130554,0.43025214,0.72586718,2.04048412
-2.44622311,4.72594779,0.76790692,2.54314837,0.01008948,0.25994116,0.02192112,0.42404596,0.72264492,2.05909298
-2.44022011,4.73319752,0.76324957,2.53911569,0.01038590,0.25955209,0.02253389,0.41673271,0.71577896,2.07154209
-2.43421711,4.72754902,0.75627260,2.52603757,0.01068427,0.25929365,0.02314648,0.40849485,0.70545852,2.07795994
-2.42821411,4.70989630,0.74721915,2.50456296,0.01098423,0.25922051,0.02376147,0.39953095,0.69192572,2.07854449
-2.42221111,4.68126970,0.73635864,2.47545531,0.01128547,0.25938184,0.02438132,0.39004980,0.67546739,2.07355561
-2.41620810,4.64280496,0.72397903,2.43956843,0.01158778,0.25982074,0.02500833,0.38026413,0.65640626,2.06330701
-2.41020510,4.59571253,0.71037908,2.39782217,0.01189107,0.26057380,0.02564458,0.37038433,0.63509175,2.04815817
-2.40420210,4.54124857,0.69586089,2.35117877,0.01219540,0.26167083,0.02629194,0.36061231,0.61189090,2.02850649
-2.39819910,4.48068857,0.68072302,2.30062102,0.01250097,0.26313482,0.02695201,0.35113593,0.58717976,2.00477995
-2.39219610,4.41530454,0.66525447,2.24713294,0.01280812,0.26498203,0.02762611,0.34212403,0.56133554,1.97743041
-2.38619310,4.34634612,0.64972958,2.19168355,0.01311728,0.26722225,0.02831526,0.33372242,0.53472973,1.94692765
-2.38019010,4.27502599,0.63440397,2.13521395,0.01342895,0.26985925,0.02902015,0.32605094,0.50772246,1.91375413
-2.37418709,4.20250944,0.61951166,2.07862800,0.01374360,0.27289133,0.02974102,0.31920154,0.48065798,1.87840034
-2.36818409,4.12990776,0.60526312,2.02278620,0.01406164,0.27631198,0.03047765,0.31323766,0.45386141,1.84136080
-2.36218109,4.05827518,0.59184442,1.96850271,0.01438324,0.28011067,0.03122923,0.30819469,0.42763674,1.80313038
-2.35617809,3.98860846,0.57941724,1.91654478,0.01470832,0.28427371,0.03199421,0.30408153,0.40226570,1.76420106
-2.35017509,3.92184880,0.56811953,1.86763428,0.01503639,0.28878506,0.03277025,0.30088317,0.37800759,1.72505878
-2.34417209,3.85888504,0.55806692,1.82245044,0.01536646,0.29362734,0.03355399,0.29856407,0.35509978,1.68618044
-2.33816908,3.80055768,0.54935446,1.78163332,0.01569699,0.29878266,0.03434101,0.29707221,0.33375865,1.64803104
-2.33216608,3.74766303,0.54205877,1.74578725,0.01602578,0.30423351,0.03512567,0.29634360,0.31418071,1.61106068
-2.32616308,3.70095680,0.53624026,1.71548374,0.01635001,0.30996363,0.03590109,0.29630705,0.29654386,1.57570173
-2.32016008,3.66115662,0.53194548,1.69126320,0.01666618,0.31595866,0.03665912,0.29688898,0.28100848,1.54236577
-2.31415708,3.62894309,0.52920941,1.67363515,0.01697021,0.32220678,0.03739039,0.29801808,0.26771819,1.51144065
-2.30815408,3.60495882,0.52805749,1.66307647,0.01725749,0.32869915,0.03808442,0.29962964,0.25680031,1.48328734
-2.30215108,3.58980518,0.52850752,1.66002747,0.01752303,0.33543006,0.03872984,0.30166930,0.24836573,1.45823666
-2.29614807,3.58403643,0.53057107,1.66488584,0.01776160,0.34239697,0.03931464,0.30409616,0.24250834,1.43658579
-2.29014507,3.58815122,0.53425460,1.67799810,0.01796795,0.34960017,0.03982651,0.30688510,0.23930395,1.41859454
-2.28414207,3.60258107,0.53956002,1.69964918,0.01813703,0.35704212,0.04025322,0.31002821,0.23880862,1.40448126
-2.27813907,3.62767633,0.54648470,1.73005002,0.01826416,0.36472655,0.04058308,0.31353524,0.24105675,1.39441839
-2.27213607,3.66368949,0.55502099,1.76932376,0.01834534,0.37265716,0.04080536,0.31743315,0.24605868,1.38852768
-2.26613307,3.71075666,0.56515515,1.81749118,0.01837740,0.38083607,0.04091072,0.32176467,0.25379822,1.38687508
-2.26013007,3.76887756,0.57686571,1.87445584,0.01835822,0.38926197,0.04089165,0.32658606,0.26423016,1.38946555
-2.25412706,3.83789524,0.59012150,1.93998996,0.01828688,0.39792820,0.04074283,0.33196400,0.27727784,1.39623790
-2.24812406,3.91747629,0.60487922,2.01372167,0.01816378,0.40682061,0.04046135,0.33797195,0.29283115,1.40706008
-2.24212106,4.00709319,0.62108088,2.09512484,0.01799072,0.41591561,0.04004696,0.34468589,0.31074501,1.42172506
-2.23611806,4.10600973,0.63865122,2.18351210,0.01777086,0.42517825,0.03950213,0.35217986,0.33083847,1.43994802
-2.23011506,4.21327122,0.65749527,2.27803216,0.01750874,0.43456070,0.03883199,0.36052136,0.35289477,1.46136501
-2.22411206,4.32770064,0.67749638,2.37767210,0.01721015,0.44400114,0.03804422,0.36976678,0.37666231,1.48553362
-2.21810905,4.44790189,0.69851472,2.48126507,0.01688197,0.45342317,0.03714879,0.37995716,0.40185667,1.51193605
-2.21210605,4.57227100,0.72038668,2.58750405,0.01653200,0.46273596,0.03615761,0.39111439,0.42816381,1.53998475
-2.20610305,4.69901587,0.74292514,2.69496140,0.01616874,0.47183506,0.03508416,0.40323796,0.45524429,1.56903094
-2.20010005,4.82618451,0.76592071,2.80211412,0.01580111,0.48060393,0.03394298,0.41630257,0.48273861,1.59837591
-2.19409705,4.95170145,0.78914416,2.90737434,0.01543821,0.48891629,0.03274925,0.43025640,0.51027340,1.62728500
-2.18809405,5.07341140,0.81234972,3.00912391,0.01508903,0.49663905,0.03151828,0.44502043,0.53746844,1.65500397
-2.18209105,5.18912886,0.83527954,3.10575218,0.01476218,0.50363586,0.03026508,0.46048850,0.56394413,1.68077725
-2.17608804,5.29669184,0.85766872,3.19569533,0.01446564,0.50977099,0.02900391,0.47652841,0.58932928,1.70386754
