energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-3.22661331,2.04273012,-0.66203908,0.00056458,-0.00000101,0.21249572,-0.09965589,0.12197687,-0.18923075,1.44512394,-0.27119845,0.01075174,-0.00393390,0.24049124,-0.28636780,0.27386596,-0.08140381,0.16412659,-0.08013448
-3.22061031,2.05101745,-0.62314658,0.00055273,-0.00000092,0.21520802,-0.09366102,0.12289673,-0.17643161,1.44906088,-0.25566689,0.01087604,-0.00377750,0.24235133,-0.26713048,0.28007557,-0.07549259,0.16223225,-0.07664819
-3.21460730,2.06069003,-0.58423521,0.00054688,-0.00000092,0.21884168,-0.08768028,0.12454561,-0.16355778,1.45313845,-0.24009604,0.01104152,-0.00362428,0.24450361,-0.24783233,0.28606362,-0.06959549,0.16043261,-0.07320760
-3.20860430,2.07218592,-0.54579061,0.00054706,-0.00000101,0.22341983,-0.08179028,0.12697854,-0.15076101,1.45775727,-0.22468461,0.01124739,-0.00347728,0.24695979,-0.22869951,0.29179531,-0.06378805,0.15876459,-0.06985567
-3.20260130,2.08591214,-0.50826288,0.00055316,-0.00000118,0.22895691,-0.07606259,0.13024436,-0.13818219,1.46330271,-0.20961739,0.01149193,-0.00333937,0.24972454,-0.20994100,0.29724285,-0.05814014,0.15726093,-0.06663164
-3.19659830,2.10224133,-0.47206176,0.00056494,-0.00000143,0.23546214,-0.07056303,0.13438631,-0.12594903,1.47013662,-0.19506328,0.01177257,-0.00321319,0.25279684,-0.19174544,0.30238690,-0.05271507,0.15595035,-0.06357109
-3.19059530,2.12150769,-0.43755387,0.00058203,-0.00000177,0.24294278,-0.06535130,0.13944240,-0.11417431,1.47858865,-0.18117411,0.01208597,-0.00310124,0.25617125,-0.17427885,0.30721744,-0.04756915,0.15485758,-0.06070622
-3.18459230,2.14400217,-0.40506179,0.00060393,-0.00000222,0.25140738,-0.06048090,0.14544584,-0.10295470,1.48894777,-0.16808418,0.01242813,-0.00300587,0.25983918,-0.15768322,0.31173393,-0.04275143,0.15400346,-0.05806635
-3.17858929,2.16996696,-0.37486504,0.00063004,-0.00000278,0.26086840,-0.05599924,0.15242507,-0.09237018,1.50145379,-0.15591065,0.01279448,-0.00292939,0.26378987,-0.14207590,0.31594484,-0.03830394,0.15340479,-0.05567846
-3.17258629,2.19958931,-0.34720237,0.00065967,-0.00000347,0.27134427,-0.05194814,0.16040368,-0.08248406,1.51628972,-0.14475438,0.01317998,-0.00287409,0.26801118,-0.12754971,0.31986651,-0.03426212,0.15307423,-0.05356784
-3.16658329,2.23299514,-0.32227545,0.00069205,-0.00000432,0.28286054,-0.04836434,0.16939993,-0.07334340,1.53357485,-0.13470140,0.01357918,-0.00284233,0.27249009,-0.11417383,0.32352151,-0.03065556,0.15302006,-0.05175873
-3.16058029,2.27024253,-0.30025314,0.00072635,-0.00000535,0.29545013,-0.04528024,0.17942605,-0.06497996,1.55335922,-0.12582463,0.01398635,-0.00283660,0.27721292,-0.10199522,0.32693641,-0.02750897,0.15324583,-0.05027491
-3.15457729,2.31131569,-0.28127645,0.00076170,-0.00000659,0.30915256,-0.04272467,0.19048716,-0.05741153,1.57561969,-0.11818579,0.01439553,-0.00285959,0.28216525,-0.09104048,0.33013947,-0.02484325,0.15375013,-0.04914009
-3.14857429,2.35611970,-0.26546332,0.00079720,-0.00000807,0.32401205,-0.04072361,0.20257996,-0.05064347,1.60025779,-0.11183729,0.01480062,-0.00291421,0.28733165,-0.08131809,0.33315797,-0.02267677,0.15452627,-0.04837826
-3.14257129,2.40447650,-0.25291325,0.00083194,-0.00000983,0.34007470,-0.03930099,0.21569117,-0.04467052,1.62709968,-0.10682409,0.01519549,-0.00300363,0.29269514,-0.07282083,0.33601573,-0.02102660,0.15556208,-0.04801369
-3.13656828,2.45612233,-0.24371124,0.00086505,-0.00001189,0.35738467,-0.03847921,0.22979585,-0.03947867,1.65589821,-0.10318514,0.01557403,-0.00313128,0.29823656,-0.06552822,0.33873080,-0.01990975,0.15683976,-0.04807071
-3.13056528,2.51070708,-0.23793084,0.00089567,-0.00001431,0.37597961,-0.03827968,0.24485560,-0.03504709,1.68633715,-0.10095456,0.01593026,-0.00330087,0.30393389,-0.05940896,0.34131339,-0.01934439,0.15833591,-0.04857331
-3.12456228,2.56779553,-0.23563622,0.00092301,-0.00001711,0.39588555,-0.03872306,0.26081684,-0.03134998,1.71803733,-0.10016235,0.01625842,-0.00351630,0.30976142,-0.05442325,0.34376443,-0.01935087,0.16002168,-0.04954434
-3.11855928,2.62687068,-0.23688296,0.00094635,-0.00002035,0.41711131,-0.03982938,0.27760921,-0.02835830,1.75056467,-0.10083455,0.01655305,-0.00378163,0.31568914,-0.05052475,0.34607453,-0.01995259,0.16186312,-0.05100463
-3.11255628,2.68733914,-0.24171775,0.00096505,-0.00002407,0.43964299,-0.04161796,0.29514420,-0.02604133,1.78343965,-0.10299300,0.01680909,-0.00410099,0.32168211,-0.04766239,0.34822366,-0.02117669,0.16382161,-0.05297176
-3.10655328,2.74853832,-0.25017688,0.00097860,-0.00002831,0.46343853,-0.04410707,0.31331417,-0.02436800,1.81614791,-0.10665455,0.01702200,-0.00447849,0.32770006,-0.04578179,0.35018137,-0.02305434,0.16585457,-0.05545881
-3.10055028,2.80974548,-0.26228379,0.00098659,-0.00003313,0.48842280,-0.04731352,0.33199183,-0.02330804,1.84815150,-0.11182988,0.01718777,-0.00491809,0.33369713,-0.04482636,0.35190761,-0.02562086,0.16791621,-0.05847299
-3.09454727,2.87018809,-0.27804577,0.00098873,-0.00003855,0.51448351,-0.05125199,0.35103024,-0.02283275,1.87890054,-0.11852205,0.01730311,-0.00542350,0.33962194,-0.04473809,0.35335409,-0.02891538,0.16995844,-0.06201428
-3.08854427,2.92905553,-0.29745001,0.00098488,-0.00004464,0.54146808,-0.05593430,0.37026344,-0.02291560,1.90784460,-0.12672470,0.01736543,-0.00599799,0.34541784,-0.04545803,0.35446607,-0.03298021,0.17193189,-0.06607419
-3.08254127,2.98551162,-0.32045940,0.00097503,-0.00005143,0.56918185,-0.06136855,0.38950780,-0.02353255,1.93444375,-0.13642027,0.01737295,-0.00664431,0.35102345,-0.04692654,0.35518447,-0.03785972,0.17378689,-0.07063464
-3.07653827,3.03870780,-0.34700813,0.00095929,-0.00005896,0.59738770,-0.06755823,0.40856399,-0.02466205,1.95817867,-0.14757808,0.01732471,-0.00736451,0.35637355,-0.04908338,0.35544816,-0.04359894,0.17547464,-0.07566718
-3.07053527,3.08779679,-0.37699751,0.00093790,-0.00006727,0.62580732,-0.07450127,0.42721975,-0.02628489,1.97855986,-0.16015263,0.01722063,-0.00815982,0.36140019,-0.05186756,0.35519639,-0.05024167,0.17694821,-0.08113246
-3.06453227,3.13194639,-0.41029215,0.00091122,-0.00007639,0.65412412,-0.08218908,0.44525319,-0.02838381,1.99513566,-0.17408202,0.01706152,-0.00903050,0.36603406,-0.05521720,0.35437115,-0.05782828,0.17816360,-0.08698010
-3.05852926,3.17035339,-0.44671671,0.00087971,-0.00008635,0.68198780,-0.09060567,0.46243687,-0.03094287,2.00749903,-0.18928672,0.01684901,-0.00997576,0.37020617,-0.05906933,0.35291934,-0.06639315,0.17908075,-0.09314901
-3.05252626,3.20225744,-0.48605337,0.00084392,-0.00009717,0.70902056,-0.09972672,0.47854224,-0.03394672,2.01529320,-0.20566861,0.01658560,-0.01099360,0.37384962,-0.06335971,0.35079484,-0.07596187,0.17966439,-0.09956806
-3.04652326,3.22695464,-0.52804015,0.00080446,-0.00010885,0.73482480,-0.10951881,0.49334462,-0.03737977,2.01821626,-0.22311052,0.01627455,-0.01208077,0.37690164,-0.06802269,0.34796015,-0.08654820,0.17988492,-0.10615724
-3.04052026,3.24381102,-0.57237012,0.00076199,-0.00012140,0.75899206,-0.11993866,0.50662837,-0.04122512,2.01602472,-0.24147615,0.01591987,-0.01323264,0.37930566,-0.07299117,0.34438778,-0.09815101,0.17971904,-0.11282916
-3.03451726,3.25227546,-0.61869160,0.00071720,-0.00013480,0.78111293,-0.13093246,0.51819221,-0.04546365,2.00853641,-0.26061041,0.01552619,-0.01444317,0.38101341,-0.07819670,0.34006123,-0.11075126,0.17915039,-0.11949088
-3.02851426,3.25189222,-0.66660927,0.00067081,-0.00014903,0.80078780,-0.14243542,0.52785450,-0.05007288,1.99563264,-0.28034024,0.01509873,-0.01570489,0.38198702,-0.08356960,0.33497568,-0.12430904,0.17816994,-0.12604602
-3.02251126,3.24231257,-0.71568632,0.00062349,-0.00016404,0.81763775,-0.15437129,0.53545828,-0.05502604,1.97725993,-0.30047585,0.01464317,-0.01700886,0.38220087,-0.08903930,0.32913825,-0.13876116,0.17677635,-0.13239706
-3.01650825,3.22330549,-0.76544743,0.00057593,-0.00017978,0.83131550,-0.16665224,0.54087584,-0.06029109,1.95343127,-0.32081233,0.01416557,-0.01834470,0.38164334,-0.09453473,0.32256797,-0.15401903,0.17497605,-0.13844766
-3.01050525,3.19476692,-0.81538289,0.00052874,-0.00019616,0.84151587,-0.17917878,0.54401276,-0.06582994,1.92422701,-0.34113171,0.01367228,-0.01970060,0.38031812,-0.09998487,0.31529552,-0.16996735,0.17278327,-0.14410501
-3.00450225,3.15672728,-0.86495344,0.00048249,-0.00021308,0.84798535,-0.19184006,0.54481116,-0.07159780,1.88979529,-0.36120537,0.01316981,-0.02106347,0.37824515,-0.10531932,0.30736267,-0.18646355,0.17021980,-0.14928212
-2.99849925,3.10935671,-0.91359629,0.00043769,-0.00023043,0.85053045,-0.20451439,0.54325198,-0.07754285,1.85035182,-0.38079680,0.01266477,-0.02241900,0.37546101,-0.11046904,0.29882151,-0.20333823,0.16731461,-0.15389980
-2.99249625,3.05296765,-0.96073198,0.00039477,-0.00024805,0.84902444,-0.21707019,0.53935631,-0.08360607,1.80617907,-0.39966472,0.01216374,-0.02375182,0.37201874,-0.11536714,0.28973354,-0.22039659,0.16410330,-0.15788852
-2.98649325,2.98801427,-1.00577228,0.00035409,-0.00026578,0.84341220,-0.22936722,0.53318549,-0.08972149,1.75762434,-0.41756653,0.01167320,-0.02504573,0.36798702,-0.11994968,0.28016861,-0.23742104,0.16062728,-0.16118982
-2.98049025,2.91508844,-1.04812908,0.00031592,-0.00028343,0.83371299,-0.24125838,0.52484009,-0.09581678,1.70509681,-0.43426212,0.01119940,-0.02628393,0.36344869,-0.12415664,0.27020369,-0.25417494,0.15693286,-0.16375749
-2.97448724,2.83491183,-1.08722426,0.00028048,-0.00030079,0.82002092,-0.25259192,0.51445766,-0.10181415,1.64906311,-0.44951793,0.01074830,-0.02744931,0.35849855,-0.12793287,0.25992162,-0.27040738,0.15307005,-0.16555830
-2.96848424,2.74832420,-1.12250049,0.00024789,-0.00031764,0.80250317,-0.26321411,0.50220936,-0.10763176,1.59004145,-0.46311126,0.01032545,-0.02852478,0.35324060,-0.13122909,0.24940973,-0.28585902,0.14909131,-0.16657239
-2.96248124,2.65626773,-1.15343272,0.00021822,-0.00033374,0.78139589,-0.27297239,0.48829554,-0.11318538,1.52859409,-0.47483490,0.00993589,-0.02949363,0.34778471,-0.13400295,0.23875837,-0.30026869,0.14505013,-0.16679337
-2.95647824,2.55976784,-1.17954039,0.00019147,-0.00034884,0.75699800,-0.28171892,0.47294036,-0.11839043,1.46531822,-0.48450173,0.00958405,-0.03033995,0.34224280,-0.13622009,0.22805944,-0.31338061,0.14099951,-0.16622807
-2.95047524,2.45991080,-1.20039989,0.00016759,-0.00036270,0.72966313,-0.28931453,0.45638572,-0.12316434,1.40083539,-0.49194945,0.00927369,-0.03104901,0.33672483,-0.13785523,0.21740488,-0.32495204,0.13699045,-0.16489601
-2.94447224,2.35781897,-1.21565700,0.00014649,-0.00037508,0.69978987,-0.29563280,0.43888470,-0.12742906,1.33577964,-0.49704523,0.00900774,-0.03160773,0.33133459,-0.13889317,0.20688514,-0.33476080,0.13307045,-0.16282876
-2.93846923,2.25462438,-1.22503899,0.00012804,-0.00038575,0.66781089,-0.30056432,0.42069470,-0.13111372,1.27078485,-0.49969002,0.00878827,-0.03200501,0.32616567,-0.13932979,0.19658768,-0.34261270,0.12928209,-0.16006902
-2.93246623,2.15144182,-1.22836572,0.00011208,-0.00039448,0.63418124,-0.30402089,0.40207062,-0.13415728,1.20647154,-0.49982253,0.00861642,-0.03223220,0.32129765,-0.13917292,0.18659561,-0.34834817,0.12566182,-0.15666972
-2.92646323,2.04934247,-1.22555947,0.00009845,-0.00040111,0.59936632,-0.30593942,0.38325834,-0.13651111,1.14343386,-0.49742255,0.00849228,-0.03228336,0.31679289,-0.13844305,0.17698638,-0.35184811,0.12223892,-0.15269296
-2.92046023,1.94932927,-1.21665282,0.00008695,-0.00040546,0.56382997,-0.30628551,0.36448872,-0.13814125,1.08222724,-0.49251358,0.00841492,-0.03215559,0.31269399,-0.13717384,0.16783067,-0.35303845,0.11903474,-0.14820898
-2.91445723,1.85231512,-1.20179416,0.00007739,-0.00040743,0.52802316,-0.30505634,0.34597241,-0.13903050,1.02335722,-0.48516446,0.00838235,-0.03184921,0.30902213,-0.13541243,0.15919151,-0.35189331,0.11606235,-0.14329506
-2.90845423,1.75910495,-1.18125046,0.00006959,-0.00040694,0.49237367,-0.30228288,0.32789566,-0.13917988,0.96727028,-0.47548995,0.00839155,-0.03136788,0.30577652,-0.13321934,0.15112362,-0.34843655,0.11332644,-0.13803444
-2.90245123,1.67038248,-1.15540682,0.00006334,-0.00040396,0.45727708,-0.29803115,0.31041727,-0.13860964,0.91434674,-0.46365014,0.00843849,-0.03071858,0.30293479,-0.13066817,0.14367310,-0.34274160,0.11082371,-0.13251531
-2.89644822,1.58670230,-1.12476279,0.00005849,-0.00039851,0.42308940,-0.29240250,0.29366679,-0.13735969,0.86489653,-0.44984865,0.00851828,-0.02991159,0.30045470,-0.12784478,0.13687736,-0.33492962,0.10854355,-0.12682962
-2.89044522,1.50848753,-1.08992515,0.00005488,-0.00039065,0.39012152,-0.28553278,0.27774399,-0.13548928,0.81915778,-0.43432951,0.00862525,-0.02896026,0.29827679,-0.12484617,0.13076540,-0.32516603,0.10646913,-0.12107205
-2.88444222,1.43603326,-1.05159732,0.00005235,-0.00038052,0.35863552,-0.27759040,0.26271966,-0.13307611,0.77729835,-0.41737287,0.00875311,-0.02788071,0.29632805,-0.12177885,0.12535837,-0.31365554,0.10457879,-0.11533880
-2.87843922,1.36951518,-1.01056566,0.00005078,-0.00036826,0.32884294,-0.26877343,0.24863750,-0.13021472,0.73942039,-0.39928961,0.00889519,-0.02669149,0.29452649,-0.11875694,0.12067039,-0.30063594,0.10284769,-0.10972635
-2.87243622,1.30900314,-0.96768291,0.00005008,-0.00035408,0.30090487,-0.25930552,0.23551710,-0.12701425,0.70556743,-0.38041499,0.00904459,-0.02541311,0.29278620,-0.11589974,0.11670961,-0.28637090,0.10124960,-0.10433023
-2.86643322,1.25447858,-0.92384925,0.00005016,-0.00033822,0.27493368,-0.24943110,0.22335773,-0.12359574,0.67573371,-0.36110145,0.00919445,-0.02406755,0.29102286,-0.11332905,0.11347932,-0.27114208,0.09975880,-0.09924358
-2.86043022,1.20585480,-0.87999170,0.00005098,-0.00032093,0.25099623,-0.23940976,0.21214277,-0.12008886,0.64987526,-0.34171096,0.00933817,-0.02267768,0.28915927,-0.11116622,0.11097924,-0.25524098,0.09835197,-0.09455573
-2.85442721,1.16299901,-0.83704238,0.00005249,-0.00030250,0.22911818,-0.22951012,0.20184449,-0.11662843,0.62792197,-0.32260705,0.00946969,-0.02126672,0.28713069,-0.10952896,0.10920673,-0.23896070,0.09701001,-0.09035067
-2.84842421,1.12575465,-0.79591644,0.00005469,-0.00028321,0.20928928,-0.22000342,0.19242891,-0.11335061,0.60979001,-0.30414670,0.00958365,-0.01985770,0.28488966,-0.10852807,0.10815783,-0.22258809,0.09571958,-0.08670548
-2.84242121,1.09396293,-0.75749035,0.00005761,-0.00026337,0.19146904,-0.21115690,0.18386058,-0.11038908,0.59539392,-0.28667258,0.00967564,-0.01847287,0.28241009,-0.10826418,0.10782827,-0.20639649,0.09447444,-0.08368879
-2.83641821,1.06748225,-0.72258123,0.00006127,-0.00024327,0.17559275,-0.20322736,0.17610689,-0.10787131,0.58465764,-0.27050570,0.00974233,-0.01713322,0.27969037,-0.10882463,0.10821411,-0.19063933,0.09327641,-0.08135919
-2.83041521,1.04620458,-0.69192802,0.00006576,-0.00022318,0.16157742,-0.19645502,0.16914186,-0.10591493,0.57752385,-0.25593865,0.00978161,-0.01585808,0.27675527,-0.11028052,0.10931212,-0.17554485,0.09213596,-0.07976382
-2.82441221,1.03006785,-0.66617492,0.00007115,-0.00020336,0.14932730,-0.19105793,0.16294917,-0.10462456,0.57396122,-0.24322989,0.00979264,-0.01466469,0.27365670,-0.11268416,0.11111988,-0.16131185,0.09107239,-0.07893703
-2.81840920,1.01906395,-0.64585772,0.00007754,-0.00018405,0.13873906,-0.18722701,0.15752427,-0.10408897,0.57396900,-0.23259894,0.00977591,-0.01356797,0.27047307,-0.11606704,0.11363547,-0.14810688,0.09011352,-0.07889925
-2.81240620,1.01324181,-0.63139349,0.00008505,-0.00016545,0.12970611,-0.18512209,0.15287561,-0.10437886,0.57757894,-0.22422276,0.00973314,-0.01258025,0.26730742,-0.12043828,0.11685695,-0.13606257,0.08929504,-0.07965616
-2.80640320,1.01270573,-0.62307372,0.00009380,-0.00014774,0.12212231,-0.18486879,0.14902490,-0.10554525,0.58485432,-0.21823338,0.00966721,-0.01171121,0.26428440,-0.12578381,0.12078155,-0.12527726,0.08865949,-0.08119813
-2.80040020,1.01760913,-0.62106143,0.00010393,-0.00013105,0.11588470,-0.18655657,0.14600641,-0.10761855,0.59588626,-0.21471687,0.00958206,-0.01096776,0.26154617,-0.13206633,0.12540460,-0.11581571,0.08825481,-0.08350006
-2.79439720,1.02814421,-0.62539210,0.00011556,-0.00011550,0.11089557,-0.19023799,0.14386545,-0.11060843,0.61078758,-0.21371350,0.00948242,-0.01035416,0.25924742,-0.13922598,0.13071844,-0.10771091,0.08813274,-0.08652168
-2.78839420,1.04452815,-0.63597843,0.00012882,-0.00010117,0.10706359,-0.19592904,0.14265609,-0.11450432,0.62968446,-0.21521930,0.00937366,-0.00987206,0.25754990,-0.14718188,0.13671122,-0.10096673,0.08834696,-0.09020820
-2.78239120,1.06698681,-0.65261899,0.00014383,-0.00008809,0.10430438,-0.20361077,0.14243826,-0.11927682,0.65270654,-0.21918879,0.00926149,-0.00952069,0.25661641,-0.15583453,0.14336583,-0.09556129,0.08895111,-0.09449157
-2.77638819,1.09573682,-0.67501030,0.00016066,-0.00007629,0.10254040,-0.21323208,0.14327440,-0.12487966,0.67997596,-0.22553889,0.00915176,-0.00929707,0.25660481,-0.16506889,0.15065890,-0.09145087,0.08999680,-0.09929211
-2.77038519,1.13096692,-0.70276209,0.00017939,-0.00006575,0.10170042,-0.22471354,0.14522580,-0.13125250,0.71159591,-0.23415389,0.00905015,-0.00919629,0.25766208,-0.17475822,0.15856006,-0.08857422,0.09153160,-0.10452063
-2.76438219,1.17281976,-0.73541539,0.00020004,-0.00005646,0.10171852,-0.23795228,0.14834892,-0.13832412,0.74763928,-0.24489131,0.00896196,-0.00921173,0.25991879,-0.18476851,0.16703153,-0.08685708,0.09359718,-0.11008100
-2.75837919,1.22137482,-0.77246276,0.00022262,-0.00004836,0.10253300,-0.25282766,0.15269159,-0.14601624,0.78813810,-0.25758853,0.00889186,-0.00933544,0.26348409,-0.19496338,0.17602794,-0.08621674,0.09622752,-0.11587306
-2.75237619,1.27663349,-0.81337015,0.00024706,-0.00004140,0.10408507,-0.26920767,0.15828964,-0.15424762,0.83307422,-0.27206999,0.00884373,-0.00955839,0.26844153,-0.20520920,0.18549660,-0.08656656,0.09944744,-0.12179578
-2.74637319,1.33850675,-0.85759955,0.00027327,-0.00003551,0.10631756,-0.28695568,0.16516368,-0.16293830,0.88237170,-0.28815469,0.00882052,-0.00987082,0.27484571,-0.21538037,0.19537808,-0.08782021,0.10327127,-0.12775065
-2.74037019,1.40680620,-0.90463179,0.00030110,-0.00003061,0.10917364,-0.30593745,0.17331653,-0.17201398,0.93589126,-0.30566382,0.00882410,-0.01026249,0.28271991,-0.22536449,0.20560707,-0.08989563,0.10770184,-0.13364507
-2.73436718,1.48123864,-0.95398850,0.00033036,-0.00002663,0.11259576,-0.32602802,0.18273114,-0.18141013,0.99342713,-0.32442819,0.00885528,-0.01072303,0.29205478,-0.23506711,0.21611359,-0.09271855,0.11272981,-0.13939570
-2.72836418,1.56140449,-1.00525241,0.00036077,-0.00002348,0.11652472,-0.34711818,0.19336919,-0.19107584,1.05470628,-0.34429518,0.00891373,-0.01124214,0.30280810,-0.24441609,0.22682440,-0.09622548,0.11833328,-0.14493163
-2.72236118,1.64679990,-1.05808515,0.00039205,-0.00002109,0.12089900,-0.36912022,0.20517039,-0.20097708,1.11939013,-0.36513500,0.00899811,-0.01180983,0.31490558,-0.25336504,0.23766451,-0.10036605,0.12447770,-0.15019712
-2.71635818,1.73682262,-1.11224167,0.00042385,-0.00001938,0.12565430,-0.39197273,0.21805256,-0.21109924,1.18707871,-0.38684581,0.00910608,-0.01241662,0.32824263,-0.26189596,0.24855877,-0.10510474,0.13111618,-0.15515392
-2.71035518,1.83078105,-1.16758047,0.00045578,-0.00001829,0.13072338,-0.41564400,0.23191239,-0.22144884,1.25731679,-0.40935763,0.00923448,-0.01305368,0.34268705,-0.27002069,0.25943344,-0.11042180,0.13819011,-0.15978293
-2.70435218,1.92790633,-1.22406906,0.00048742,-0.00001773,0.13603614,-0.44013387,0.24662691,-0.23205416,1.32960196,-0.43263465,0.00937949,-0.01371293,0.35808250,-0.27778126,0.27021759,-0.11631348,0.14563008,-0.16408520
-2.69834917,2.02736658,-1.28178415,0.00051835,-0.00001766,0.14151997,-0.46547392,0.26205556,-0.24296478,1.40339400,-0.45667573,0.00953675,-0.01438712,0.37425265,-0.28524887,0.28084440,-0.12279141,0.15335710,-0.16808209
-2.69234617,2.12828295,-1.34090617,0.00054812,-0.00001801,0.14710029,-0.49172560,0.27804287,-0.25424994,1.47812522,-0.48151317,0.00970159,-0.01506985,0.39100580,-0.29252164,0.29125203,-0.12988115,0.16128413,-0.17181461
-2.68634317,2.22974663,-1.40170815,0.00057628,-0.00001874,0.15270132,-0.51897653,0.29442158,-0.26599567,1.55321120,-0.50720937,0.00986923,-0.01575552,0.40813985,-0.29972106,0.30138435,-0.13762004,0.16931780,-0.17534186
-2.68034017,2.33083607,-1.46453903,0.00060240,-0.00001978,0.15824703,-0.54733480,0.31101601,-0.27830081,1.62806138,-0.53385168,0.01003490,-0.01643929,0.42544740,-0.30698727,0.31119116,-0.14605428,0.17736043,-0.17873871
-2.67433717,2.43063373,-1.52980187,0.00062607,-0.00002111,0.16366217,-0.57692148,0.32764572,-0.29127194,1.70208906,-0.56154537,0.01019407,-0.01711698,0.44272084,-0.31447337,0.32062813,-0.15523530,0.18531203,-0.18209261
-2.66833417,2.52824181,-1.59792758,0.00064693,-0.00002267,0.16887345,-0.60786163,0.34412914,-0.30501749,1.77472028,-0.59040502,0.01034254,-0.01778494,0.45975716,-0.32233874,0.32965637,-0.16521565,0.19307255,-0.18549981
-2.66233117,2.62279608,-1.66934508,0.00066465,-0.00002443,0.17381068,-0.64027393,0.36028720,-0.31964101,1.84540131,-0.62054455,0.01047656,-0.01843992,0.47636244,-0.33074189,0.33824158,-0.17604442,0.20054405,-0.18906095
-2.65632816,2.71347761,-1.74444913,0.00067895,-0.00002634,0.17840797,-0.67425955,0.37594666,-0.33523422,1.91360432,-0.65206637,0.01059292,-0.01907891,0.49235573,-0.33983281,0.34635305,-0.18776244,0.20763284,-0.19287629
-2.65032516,2.79952182,-1.82356695,0.00068964,-0.00002838,0.18260484,-0.70989059,0.39094315,-0.35186972,1.97883122,-0.68504991,0.01068900,-0.01969896,0.50757227,-0.34974537,0.35396233,-0.20039732,0.21425149,-0.19704082
-2.64432216,2.88022489,-1.90692521,0.00069657,-0.00003051,0.18634721,-0.74719867,0.40512375,-0.36959407,2.04061558,-0.71954028,0.01076274,-0.02029708,0.52186591,-0.36058979,0.36104178,-0.21395872,0.22032062,-0.20163921
-2.63831916,2.95494732,-1.99461885,0.00069966,-0.00003270,0.18958825,-0.78616414,0.41834913,-0.38842121,2.09852275,-0.75553739,0.01081268,-0.02087006,0.53511072,-0.37244575,0.36756317,-0.22843387,0.22577047,-0.20674112
-2.63231616,3.02311494,-2.08658322,0.00069892,-0.00003491,0.19228906,-0.82670661,0.43049504,-0.40832685,2.15214852,-0.79298617,0.01083787,-0.02141439,0.54720171,-0.38535627,0.37349626,-0.24378370,0.23054210,-0.21239685
-2.62631316,3.08421764,-2.18257106,0.00069442,-0.00003711,0.19441912,-0.86867712,0.44145335,-0.42924392,2.20111663,-0.83176843,0.01083783,-0.02192617,0.55805473,-0.39932259,0.37880755,-0.25993969,0.23458823,-0.21863365
-2.62031016,3.13780646,-2.28213550,0.00068628,-0.00003927,0.19595651,-0.91185258,0.45113251,-0.45105952,2.24507562,-0.87169684,0.01081245,-0.02240108,0.56760561,-0.41430047,0.38345942,-0.27680175,0.23787376,-0.22545277
-2.61430715,3.18348939,-2.38462037,0.00067470,-0.00004135,0.19688794,-0.95593283,0.45945753,-0.47361341,2.28369561,-0.91251144,0.01076194,-0.02283436,0.57580863,-0.43019798,0.38740952,-0.29423718,0.24037580,-0.23282758
-2.60830415,3.22092689,-2.48915855,0.00065992,-0.00004334,0.19720849,-1.00054055,0.46636957,-0.49669835,2.31666559,-0.95387911,0.01068669,-0.02322089,0.58263452,-0.44687486,0.39061068,-0.31208084,0.24208343,-0.24070263
-2.60230115,3.24982745,-2.59467889,0.00064223,-0.00004520,0.19692118,-1.04522435,0.47182520,-0.52006232,2.34369159,-0.99539608,0.01058724,-0.02355523,0.58806804,-0.46414375,0.39301131,-0.33013675,0.24299706,-0.24899395
-2.59629815,3.26994417,-2.69992202,0.00062194,-0.00004691,0.19603640,-1.08946489,0.47579546,-0.54341263,2.36449646,-1.03659376,0.01046416,-0.02383176,0.59210543,-0.48177312,0.39455630,-0.34818098,0.24312745,-0.25759048
-2.59029515,3.28107272,-2.80346471,0.00059940,-0.00004846,0.19457113,-1.13268413,0.47826482,-0.56642175,2.37882130,-1.07694773,0.01031806,-0.02404485,0.59475191,-0.49949197,0.39518848,-0.36596586,0.24249465,-0.26635669
-2.58429215,3.28305104,-2.90375236,0.00057497,-0.00004981,0.19254811,-1.17425743,0.47923010,-0.58873491,2.38642905,-1.11588972,0.01014949,-0.02418898,0.59601919,-0.51699614,0.39485055,-0.38322542,0.24112659,-0.27513625
-2.57828914,3.27576118,-2.99913851,0.00054901,-0.00005097,0.18999491,-1.21352808,0.47869944,-0.60997903,2.38710990,-1.15282236,0.00995896,-0.02425901,0.59592349,-0.53395608,0.39348733,-0.39968192,0.23905770,-0.28375673
-2.57228614,3.25913313,-3.08793029,0.00052188,-0.00005192,0.18694306,-1.24982387,0.47669149,-0.62977276,2.38068874,-1.18713604,0.00974695,-0.02425033,0.59448380,-0.55002579,0.39104846,-0.41505318,0.23632749,-0.29203498
-2.56628314,3.23315045,-3.16843803,0.00049393,-0.00005267,0.18342713,-1.28247517,0.47323462,-0.64773731,2.36703398,-1.21822752,0.00951391,-0.02415906,0.59172071,-0.56485278,0.38749109,-0.42906052,0.23297915,-0.29978330
