energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.26263132,3.15241133,0.19668539,0.65026455,0.00925059,0.15342585,0.43917000,1.92419819,0.02500996,0.40094352
-3.25662831,3.16507758,0.19459911,0.65155970,0.00937754,0.15418626,0.43998564,1.93324121,0.02504842,0.40252740
-3.25062531,3.16983108,0.19163000,0.65008671,0.00948436,0.15511074,0.43999989,1.93752506,0.02503290,0.40363581
-3.24462231,3.16768758,0.18782123,0.64602596,0.00957001,0.15629684,0.43937916,1.93768263,0.02497166,0.40438567
-3.23861931,3.15984598,0.18323468,0.63961765,0.00963420,0.15784268,0.43831683,1.93444851,0.02487393,0.40491253
-3.23261631,3.14764917,0.17794859,0.63115436,0.00967732,0.15984340,0.43702688,1.92863491,0.02474954,0.40536612
-3.22661331,3.13254099,0.17205495,0.62097208,0.00970050,0.16238772,0.43573686,1.92110571,0.02460861,0.40590558
-3.22061031,3.11602095,0.16565641,0.60944006,0.00970556,0.16555456,0.43468060,1.91274944,0.02446115,0.40669447
-3.21460730,3.09959834,0.15886315,0.59694993,0.00969491,0.16941000,0.43409075,1.90445214,0.02431678,0.40789577
-3.20860430,3.08474731,0.15178972,0.58390442,0.00967156,0.17400441,0.43419151,1.89707114,0.02418440,0.40966703
-3.20260130,3.07286428,0.14455192,0.57070619,0.00963897,0.17937019,0.43519175,1.89141033,0.02407200,0.41215577
-3.19659830,3.06522909,0.13726398,0.55774716,0.00960097,0.18551987,0.43727865,1.88819790,0.02398641,0.41549528
-3.19059530,3.06297091,0.13003603,0.54539861,0.00956162,0.19244485,0.44061211,1.88806697,0.02393321,0.41980090
-3.18459230,3.06703989,0.12297195,0.53400247,0.00952511,0.20011472,0.44531999,1.89153968,0.02391658,0.42516679
-3.17858929,3.07818504,0.11616760,0.52386397,0.00949562,0.20847724,0.45149431,1.89901514,0.02393932,0.43166333
-3.17258629,3.09693896,0.10970951,0.51524594,0.00947714,0.21745901,0.45918841,1.91076139,0.02400282,0.43933506
-3.16658329,3.12360950,0.10367399,0.50836468,0.00947340,0.22696667,0.46841528,1.92691153,0.02410710,0.44819919
-3.16058029,3.15827831,0.09812662,0.50338769,0.00948770,0.23688887,0.47914683,1.94746400,0.02425092,0.45824480
-3.15457729,3.20080614,0.09312209,0.50043301,0.00952280,0.24709874,0.49131430,1.97228691,0.02443185,0.46943245
-3.14857429,3.25084445,0.08870432,0.49957026,0.00958085,0.25745686,0.50480973,2.00112610,0.02464642,0.48169454
-3.14257129,3.30785275,0.08490684,0.50082309,0.00966329,0.26781473,0.51948843,2.03361664,0.02489022,0.49493611
-3.13656828,3.37112098,0.08175338,0.50417291,0.00977079,0.27801856,0.53517243,2.06929747,0.02515810,0.50903622
-3.13056528,3.43979616,0.07925851,0.50956372,0.00990326,0.28791324,0.55165488,2.10762842,0.02544426,0.52384987
-3.12456228,3.51291238,0.07742847,0.51690769,0.01005983,0.29734652,0.56870533,2.14800934,0.02574245,0.53921056
-3.11855928,3.58942324,0.07626194,0.52609122,0.01023889,0.30617313,0.58607570,2.18980055,0.02604606,0.55493324
-3.11255628,3.66823570,0.07575093,0.53698129,0.01043815,0.31425877,0.60350701,2.23234414,0.02634837,0.57081797
-3.10655328,3.74824450,0.07588157,0.54943176,0.01065472,0.32148394,0.62073665,2.27498538,0.02664258,0.58665398
-3.10055028,3.82836615,0.07663502,0.56328932,0.01088527,0.32774730,0.63750599,2.31709368,0.02692209,0.60222435
-3.09454727,3.90757156,0.07798823,0.57839903,0.01112609,0.33296872,0.65356829,2.35808261,0.02718054,0.61731110
-3.08854427,3.98491669,0.07991478,0.59460913,0.01137334,0.33709166,0.66869663,2.39742826,0.02741205,0.63170065
-3.08254127,4.05957034,0.08238567,0.61177495,0.01162313,0.34008513,0.68269170,2.43468575,0.02761137,0.64518973
-3.07653827,4.13083854,0.08537012,0.62976207,0.01187176,0.34194489,0.69538923,2.46950315,0.02777400,0.65759134
-3.07053527,4.19818501,0.08883635,0.64844834,0.01211586,0.34269406,0.70666676,2.50163287,0.02789639,0.66874085
-3.06453227,4.26124728,0.09275229,0.66772515,0.01235259,0.34238308,0.71644960,2.53093994,0.02797608,0.67850199
-3.05852926,4.31984803,0.09708638,0.68749766,0.01257978,0.34108900,0.72471573,2.55740719,0.02801186,0.68677249
-3.05252626,4.37400155,0.10180816,0.70768434,0.01279608,0.33891418,0.73149933,2.58113716,0.02800388,0.69348916
-3.04652326,4.42391490,0.10688885,0.72821575,0.01300107,0.33598436,0.73689288,2.60235062,0.02795376,0.69863227
-3.04052026,4.46998379,0.11230185,0.74903288,0.01319536,0.33244623,0.74104745,2.62138185,0.02786467,0.70222881
-3.03451726,4.51278298,0.11802301,0.77008498,0.01338061,0.32846446,0.74417129,2.63867045,0.02774135,0.70435463
-3.02851426,4.55305120,0.12403076,0.79132725,0.01355956,0.32421832,0.74652635,2.65474998,0.02759009,0.70513497
-3.02251126,4.59167066,0.13030601,0.81271828,0.01373597,0.31989785,0.74842292,2.67023344,0.02741868,0.70474352
-3.01650825,4.62964121,0.13683189,0.83421759,0.01391452,0.31569970,0.75021231,2.68579573,0.02723624,0.70339960
-3.01050525,4.66804947,0.14359311,0.85578314,0.01410070,0.31182268,0.75227760,2.70215343,0.02705307,0.70136359
-3.00450225,4.70803340,0.15057523,0.87736911,0.01430064,0.30846309,0.75502284,2.72004203,0.02688034,0.69893057
-2.99849925,4.75074278,0.15776364,0.89892374,0.01452086,0.30580986,0.75886063,2.74019126,0.02672981,0.69642218
-2.99249625,4.79729652,0.16514240,0.92038748,0.01476802,0.30403967,0.76419876,2.76329878,0.02661343,0.69417705
-2.98649325,4.84873784,0.17269293,0.94169139,0.01504871,0.30331201,0.77142595,2.79000302,0.02654298,0.69253986
-2.98049025,4.90598846,0.18039265,0.96275578,0.01536910,0.30376448,0.78089737,2.82085592,0.02652954,0.69184957
-2.97448724,4.96980343,0.18821371,0.98348910,0.01573467,0.30550823,0.79292034,2.85629628,0.02658311,0.69242704
-2.96848424,5.04072803,0.19612177,1.00378717,0.01614997,0.30862390,0.80774070,2.89662482,0.02671213,0.69456266
-2.96248124,5.11905863,0.20407498,1.02353272,0.01661831,0.31315803,0.82553037,2.94198186,0.02692305,0.69850432
-2.95647824,5.20480921,0.21202329,1.04259530,0.01714161,0.31912014,0.84637674,2.99232866,0.02721999,0.70444631
-2.95047524,5.29768517,0.21990810,1.06083151,0.01772014,0.32648072,0.87027409,3.04743337,0.02760437,0.71251966
-2.94447224,5.39706616,0.22766231,1.07808580,0.01835247,0.33517005,0.89711778,3.10686252,0.02807471,0.72278420
-2.93846923,5.50199909,0.23521087,1.09419166,0.01903536,0.34507818,0.92670131,3.16997873,0.02862652,0.73522284
-2.93246623,5.61120234,0.24247174,1.10897340,0.01976372,0.35605599,0.95871652,3.23594520,0.02925224,0.74973841
-2.92646323,5.72308176,0.24935737,1.12224844,0.02053075,0.36791746,0.99275719,3.30373735,0.02994132,0.76615306
-2.92046023,5.83575848,0.25577658,1.13383019,0.02132796,0.38044313,1.02832591,3.37216139,0.03068048,0.78421046
-2.91445723,5.94710818,0.26163675,1.14353145,0.02214537,0.39338465,1.06484415,3.43987984,0.03145396,0.80358081
-2.90845423,6.05481076,0.26684637,1.15116830,0.02297175,0.40647044,1.10166535,3.50544304,0.03224395,0.82386837
-2.90245123,6.15640915,0.27131770,1.15656439,0.02379483,0.41941224,1.13809051,3.56732607,0.03303113,0.84462139
-2.89644822,6.24937526,0.27496950,1.15955549,0.02460163,0.43191235,1.17338608,3.62396967,0.03379515,0.86534412
-2.89044522,6.33118083,0.27772974,1.15999419,0.02537876,0.44367142,1.20680335,3.67382396,0.03451535,0.88551039
-2.88444222,6.39937090,0.27953801,1.15775463,0.02611275,0.45439650,1.23759883,3.71539332,0.03517129,0.90457839
-2.87843922,6.45163700,0.28034782,1.15273696,0.02679038,0.46380910,1.26505503,3.74728085,0.03574345,0.92200615
-2.87243622,6.48588772,0.28012831,1.14487153,0.02739902,0.47165290,1.28850080,3.76823087,0.03621380,0.93726707
-2.86643322,6.50031385,0.27886569,1.13412250,0.02792692,0.47770104,1.30733072,3.77716782,0.03656636,0.94986515
-2.86043022,6.49344593,0.27656399,1.12049081,0.02836353,0.48176256,1.32102276,3.77323016,0.03678767,0.95934929
-2.85442721,6.46420219,0.27324535,1.10401639,0.02869972,0.48368780,1.32915372,3.75579821,0.03686719,0.96532624
-2.84842421,6.41192514,0.26894977,1.08477948,0.02892802,0.48337269,1.33141187,3.72451471,0.03679759,0.96747184
-2.84242121,6.33640585,0.26373424,1.06290104,0.02904282,0.48076162,1.32760640,3.67929773,0.03657491,0.96554010
-2.83641821,6.23789501,0.25767146,1.03854231,0.02904045,0.47584893,1.31767339,3.62034532,0.03619864,0.95936996
-2.83041521,6.11710085,0.25084812,1.01190342,0.02891930,0.46867891,1.30167809,3.54813204,0.03567168,0.94888951
-2.82441221,5.97517403,0.24336279,0.98322123,0.02867983,0.45934434,1.27981345,3.46339750,0.03500014,0.93411754
-2.81840920,5.81368041,0.23532359,0.95276649,0.02832456,0.44798363,1.25239497,3.36712752,0.03419315,0.91516243
-2.81240620,5.63456286,0.22684570,0.92084040,0.02785798,0.43477673,1.21985211,3.26052872,0.03326248,0.89221856
-2.80640320,5.44009360,0.21804880,0.88777072,0.02728644,0.41993980,1.18271648,3.14499744,0.03222217,0.86556019
-2.80040020,5.23281895,0.20905451,0.85390759,0.02661796,0.40371909,1.14160735,3.02208429,0.03108806,0.83553329
-2.79439720,5.01549839,0.19998403,0.81961927,0.02586205,0.38638396,1.09721487,2.89345549,0.02987734,0.80254545
-2.78839420,4.79104009,0.19095582,0.78528773,0.02502945,0.36821952,1.05028162,2.76085232,0.02860802,0.76705426
-2.78239120,4.56243499,0.18208369,0.75130446,0.02413184,0.34951896,1.00158321,2.62605014,0.02729848,0.72955475
-2.77638819,4.33269154,0.17347504,0.71806640,0.02318161,0.33057590,0.95190833,2.49081812,0.02596702,0.69056601
-2.77038519,4.10477292,0.16522950,0.68597207,0.02219153,0.31167704,0.90203913,2.35688091,0.02463139,0.65061774
-2.76438219,3.88153856,0.15743787,0.65541812,0.02117449,0.29309515,0.85273247,2.22588339,0.02330847,0.61023698
-2.75837919,3.66569148,0.15018134,0.62679596,0.02014318,0.27508289,0.80470247,2.09935934,0.02201393,0.56993559
-2.75237619,3.45973249,0.14353107,0.60048878,0.01910990,0.25786727,0.75860509,1.97870480,0.02076196,0.53019871
-2.74637319,3.26592233,0.13754800,0.57686872,0.01808628,0.24164522,0.71502491,1.86515661,0.01956511,0.49147472
-2.74037019,3.08625213,0.13228289,0.55629416,0.01708311,0.22658019,0.67446463,1.75977648,0.01843413,0.45416680
-2.73436718,2.92242254,0.12777655,0.53910704,0.01611021,0.21279982,0.63733738,1.66344075,0.01737793,0.41862643
-2.72836418,2.77583137,0.12406019,0.52563015,0.01517628,0.20039481,0.60396189,1.57683570,0.01640355,0.38514890
-2.72236118,2.64756933,0.12115589,0.51616431,0.01428884,0.18941895,0.57456069,1.50045803,0.01551624,0.35397078
-2.71635818,2.53842325,0.11907705,0.51098531,0.01345422,0.17989014,0.54926109,1.43462041,0.01471949,0.32526948
-2.71035518,2.44888588,0.11782894,0.51034058,0.01267753,0.17179249,0.52809876,1.37946101,0.01401514,0.29916464
-2.70435218,2.37917125,0.11740910,0.51444564,0.01196271,0.16507927,0.51102370,1.33495685,0.01340360,0.27572116
-2.69834917,2.32923440,0.11780781,0.52348015,0.01131259,0.15967661,0.49790817,1.30093969,0.01288391,0.25495371
-2.69234617,2.29879430,0.11900841,0.53758380,0.01072896,0.15548779,0.48855629,1.27711400,0.01245394,0.23683239
-2.68634317,2.28735874,0.12098762,0.55685199,0.01021267,0.15239793,0.48271479,1.26307599,0.01211057,0.22128912
-2.68034017,2.29425008,0.12371576,0.58133145,0.00976371,0.15027897,0.48008453,1.25833284,0.01184984,0.20822462
-2.67433717,2.31863077,0.12715694,0.61101601,0.00938134,0.14899464,0.48033242,1.26232160,0.01166709,0.19751545
-2.66833417,2.35952792,0.13126927,0.64584261,0.00906417,0.14840539,0.48310316,1.27442682,0.01155711,0.18902095
-2.66233117,2.41585610,0.13600499,0.68568798,0.00881025,0.14837301,0.48803065,1.29399654,0.01151428,0.18258975
-2.65632816,2.48643802,0.14131074,0.73036602,0.00861719,0.14876485,0.49474858,1.32035621,0.01153267,0.17806559
-2.65032516,2.57002302,0.14712784,0.77962632,0.00848223,0.14945750,0.50289998,1.35282028,0.01160616,0.17529235
-2.64432216,2.66530310,0.15339263,0.83315409,0.00840233,0.15033986,0.51214553,1.39070134,0.01172851,0.17411812
-2.63831916,2.77092714,0.16003703,0.89057162,0.00837422,0.15131548,0.52217056,1.43331697,0.01189345,0.17439825
-2.63231616,2.88551346,0.16698917,0.95144173,0.00839452,0.15230421,0.53269050,1.47999447,0.01209478,0.17599747
-2.62631316,3.00766147,0.17417417,1.01527313,0.00845977,0.15324309,0.54345496,1.53007390,0.01232640,0.17879104
-2.62031016,3.13596312,0.18151513,1.08152802,0.00856656,0.15408658,0.55425041,1.58290975,0.01258238,0.18266506
-2.61430715,3.26901470,0.18893428,1.14963184,0.00871153,0.15480612,0.56490154,1.63787200,0.01285706,0.18751623
-2.60830415,3.40542981,0.19635420,1.21898500,0.00889151,0.15538912,0.57527152,1.69434686,0.01314509,0.19325094
-2.60230115,3.54385389,0.20369932,1.28897664,0.00910358,0.15583749,0.58526126,1.75173795,0.01344151,0.19978425
-2.59629815,3.68298074,0.21089738,1.35899975,0.00934513,0.15616590,0.59480793,1.80946820,0.01374182,0.20703860
-2.59029515,3.82157097,0.21788103,1.42846751,0.00961394,0.15639967,0.60388284,1.86698291,0.01404205,0.21494261
-2.58429215,3.95847240,0.22458947,1.49683012,0.00990826,0.15657269,0.61248886,1.92375423,0.01433884,0.22343012
-2.57828914,4.09264167,0.23096995,1.56359144,0.01022685,0.15672525,0.62065769,1.97928692,0.01462950,0.23243944
-2.57228614,4.22316635,0.23697929,1.62832485,0.01056902,0.15690204,0.62844673,2.03312551,0.01491213,0.24191301
-2.56628314,4.34928664,0.24258518,1.69068742,0.01093466,0.15715027,0.63593610,2.08486231,0.01518558,0.25179747
-2.56028014,4.47041509,0.24776722,1.75043176,0.01132425,0.15751810,0.64322537,2.13414608,0.01544962,0.26204395
-2.55427714,4.58615336,0.25251774,1.80741477,0.01173882,0.15805330,0.65043042,2.18069046,0.01570485,0.27260879
-2.54827414,4.69630425,0.25684217,1.86160259,0.01217995,0.15880229,0.65768012,2.22428182,0.01595282,0.28345437
-2.54227114,4.80087805,0.26075913,1.91307156,0.01264963,0.15980938,0.66511295,2.26478567,0.01619592,0.29454997
-2.53626813,4.90009190,0.26429994,1.96200456,0.01315025,0.16111633,0.67287346,2.30215095,0.01643740,0.30587258
-2.53026513,4.99436148,0.26750780,2.00868285,0.01368444,0.16276217,0.68110861,2.33641181,0.01668128,0.31740747
-2.52426213,5.08428461,0.27043640,2.05347352,0.01425494,0.16478314,0.68996384,2.36768621,0.01693223,0.32914845
-2.51825913,5.17061682,0.27314820,2.09681284,0.01486450,0.16721279,0.69957907,2.39617132,0.01719545,0.34109760
-2.51225613,5.25423951,0.27571227,2.13918625,0.01551570,0.17008212,0.71008446,2.42213546,0.01747653,0.35326453
-2.50625313,5.33612150,0.27820177,2.18110562,0.01621083,0.17341973,0.72159625,2.44590689,0.01778125,0.36566513
-2.50025013,5.41727569,0.28069126,2.22308481,0.01695176,0.17725193,0.73421257,2.46785979,0.01811536,0.37831972
-2.49424712,5.49871229,0.28325384,2.26561469,0.01773981,0.18160275,0.74800948,2.48839786,0.01848442,0.39125081
-2.48824412,5.58139099,0.28595830,2.30913852,0.01857566,0.18649383,0.76303740,2.50793655,0.01889357,0.40448039
-2.48224112,5.66617385,0.28886631,2.35402898,0.01945930,0.19194415,0.77931796,2.52688435,0.01934732,0.41802713
-2.47623812,5.75378141,0.29202984,2.40056777,0.02038995,0.19796967,0.79684161,2.54562440,0.01984936,0.43190335
-2.47023512,5.84475375,0.29548898,2.44892881,0.02136603,0.20458273,0.81556594,2.56449696,0.02040243,0.44611219
-2.46423212,5.93941840,0.29927001,2.49916558,0.02238523,0.21179138,0.83541487,2.58378375,0.02100813,0.46064494
-2.45822911,6.03786644,0.30338414,2.55120329,0.02344446,0.21959861,0.85627886,2.60369473,0.02166688,0.47547883
-2.45222611,6.13993773,0.30782663,2.60483605,0.02453994,0.22800138,0.87801591,2.62435802,0.02237779,0.49057533
-2.44622311,6.24521587,0.31257658,2.65972916,0.02566725,0.23698979,0.90045358,2.64581312,0.02313872,0.50587907
-2.44022011,6.35303283,0.31759721,2.71542622,0.02682136,0.24654604,0.92339180,2.66800781,0.02394625,0.52131744
-2.43421711,6.46248288,0.32283671,2.77136078,0.02799674,0.25664359,0.94660634,2.69079871,0.02479574,0.53680096
-2.42821411,6.57244514,0.32822955,2.82687188,0.02918742,0.26724628,0.96985297,2.71395534,0.02568148,0.55222432
-2.42221111,6.68161348,0.33369825,2.88122283,0.03038699,0.27830774,0.99287195,2.73716736,0.02659677,0.56746811
-2.41620810,6.78853269,0.33915543,2.93362235,0.03158875,0.28977081,1.01539288,2.76005471,0.02753412,0.58240114
-2.41020510,6.89163918,0.34450615,2.98324738,0.03278565,0.30156737,1.03713969,2.78218011,0.02848542,0.59688324
-2.40420210,6.98930508,0.34965041,3.02926661,0.03397043,0.31361842,1.05783571,2.80306342,0.02944214,0.61076849
-2.39819910,7.07988394,0.35448574,3.07086402,0.03513560,0.32583444,1.07720870,2.82219733,0.03039554,0.62390873
-2.39219610,7.16175678,0.35890979,3.10726171,0.03627354,0.33811622,1.09499574,2.83906390,0.03133691,0.63615718
-2.38619310,7.23337729,0.36282285,3.13774133,0.03737652,0.35035608,1.11094809,2.85315131,0.03225772,0.64737214
-2.38019010,7.29331479,0.36613028,3.16166369,0.03843679,0.36243945,1.12483576,2.86397053,0.03314986,0.65742063
-2.37418709,7.34029422,0.36874475,3.17848599,0.03944671,0.37424696,1.13645200,2.87107126,0.03400584,0.66618184
-2.36818409,7.37323200,0.37058831,3.18777644,0.04039879,0.38565675,1.14561754,2.87405690,0.03481890,0.67355034
-2.36218109,7.39126726,0.37159422,3.18922596,0.04128592,0.39654727,1.15218456,2.87259800,0.03558319,0.67943893
-2.35617809,7.39378750,0.37170851,3.18265680,0.04210144,0.40680015,1.15604036,2.86644398,0.03629387,0.68378112
-2.35017509,7.38044836,0.37089135,3.16802802,0.04283932,0.41630330,1.15711067,2.85543270,0.03694718,0.68653306
-2.34417209,7.35118682,0.36911807,3.14543763,0.04349434,0.42495400,1.15536237,2.83949767,0.03754050,0.68767505
-2.33816908,7.30622754,0.36637986,3.11512162,0.04406223,0.43266184,1.15080562,2.81867262,0.03807230,0.68721234
-2.33216608,7.24608205,0.36268427,3.07744974,0.04453978,0.43935141,1.14349514,2.79309329,0.03854217,0.68517539
-2.32616308,7.17154071,0.35805522,3.03291818,0.04492499,0.44496464,1.13353057,2.76299628,0.03895071,0.68161945
-2.32016008,7.08365739,0.35253282,2.98213949,0.04521707,0.44946256,1.12105574,2.72871508,0.03929941,0.67662351
-2.31415708,6.98372720,0.34617269,2.92582964,0.04541651,0.45282646,1.10625668,2.69067318,0.03959051,0.67028851
-2.30815408,6.87325780,0.33904506,2.86479290,0.04552504,0.45505842,1.08935845,2.64937459,0.03982682,0.66273502
-2.30215108,6.75393488,0.33123341,2.79990460,0.04554548,0.45618100,1.07062066,2.60539204,0.04001151,0.65410029
-2.29614807,6.62758296,0.32283281,2.73209236,0.04548171,0.45623629,1.05033178,2.55935319,0.04014795,0.64453482
-2.29014507,6.49612247,0.31394800,2.66231629,0.04533839,0.45528420,1.02880244,2.51192543,0.04023940,0.63419856
-2.28414207,6.36152479,0.30469116,2.59154866,0.04512082,0.45340019,1.00635775,2.46379974,0.04028890,0.62325679
-2.27813907,6.22576645,0.29517949,2.52075357,0.04483468,0.45067240,0.98332919,2.41567436,0.04029902,0.61187596
-2.27213607,6.09078424,0.28553270,2.45086732,0.04448581,0.44719848,0.96004606,2.36823864,0.04027174,0.60021953
-2.26613307,5.95843277,0.27587038,2.38277996,0.04407999,0.44308220,0.93682714,2.32215796,0.04020833,0.58844402
-2.26013007,5.83044589,0.26630943,2.31731854,0.04362275,0.43842993,0.91397267,2.27806001,0.04010926,0.57669547
-2.25412706,5.70840324,0.25696161,2.25523256,0.04311924,0.43334729,0.89175717,2.23652308,0.03997422,0.56510636
-2.24812406,5.59370302,0.24793129,2.19718192,0.04257410,0.42793608,0.87042331,2.19806655,0.03980216,0.55379319
-2.24212106,5.48754171,0.23931337,2.14372772,0.04199145,0.42229157,0.85017718,2.16314401,0.03959137,0.54285482
-2.23611806,5.39090112,0.23119164,2.09532600,0.04137488,0.41650031,0.83118507,2.13213882,0.03933964,0.53237155
-2.23011506,5.30454286,0.22363744,2.05232441,0.04072757,0.41063854,0.81357186,2.10536242,0.03904447,0.52240500
-2.22411206,5.22900992,0.21670869,2.01496187,0.04005241,0.40477121,0.79742113,2.08305486,0.03870325,0.51299883
-2.21810905,5.16463476,0.21044939,1.98337083,0.03935215,0.39895162,0.78277685,2.06538758,0.03831354,0.50418012
-2.21210605,5.11155312,0.20488949,1.95758207,0.03862963,0.39322166,0.76964649,2.05246781,0.03787331,0.49596131
-2.20610305,5.06972229,0.20004514,1.93753149,0.03788796,0.38761256,0.75800533,2.04434436,0.03738116,0.48834273
-2.20010005,5.03894282,0.19591934,1.92306863,0.03713075,0.38214610,0.74780178,2.04101412,0.03683655,0.48131532
-2.19409705,5.01888223,0.19250278,1.91396649,0.03636226,0.37683609,0.73896319,2.04242897,0.03623997,0.47486359
-2.18809405,5.00909947,0.18977511,1.90993213,0.03558758,0.37169013,0.73140201,2.04850252,0.03559309,0.46896846
-2.18209105,5.00906893,0.18770628,1.91061778,0.03481268,0.36671134,0.72502187,2.05911626,0.03489881,0.46360994
-2.17608804,5.01820281,0.18625805,1.91563199,0.03404444,0.36190016,0.71972320,2.07412484,0.03416129,0.45876948
-2.17008504,5.03587113,0.18538563,1.92455057,0.03329063,0.35725587,0.71540824,2.09336010,0.03338590,0.45443174
-2.16408204,5.06141845,0.18503927,1.93692702,0.03255980,0.35277795,0.71198513,2.11663379,0.03257912,0.45058588
-2.15807904,5.09417707,0.18516591,1.95230219,0.03186107,0.34846710,0.70937091,2.14373888,0.03174838,0.44722608
-2.15207604,5.13347643,0.18571070,1.97021322,0.03120394,0.34432585,0.70749342,2.17444943,0.03090185,0.44435156
-2.14607304,5.17864878,0.18661840,1.99020142,0.03059799,0.34035882,0.70629195,2.20851935,0.03004819,0.44196575
-2.14007004,5.22903154,0.18783471,2.01181924,0.03005257,0.33657267,0.70571687,2.24568007,0.02919628,0.44007506
-2.13406703,5.28396676,0.18930733,2.03463632,0.02957646,0.33297558,0.70572825,2.28563773,0.02835493,0.43868705
-2.12806403,5.34279853,0.19098696,2.05824459,0.02917757,0.32957657,0.70629368,2.32807008,0.02753261,0.43780832
-2.12206103,5.40486924,0.19282796,2.08226265,0.02886263,0.32638457,0.70738553,2.37262367,0.02673716,0.43744218
-2.11605803,5.46951545,0.19478895,2.10633937,0.02863688,0.32340740,0.70897796,2.41891182,0.02597556,0.43758632
-2.11005503,5.53606465,0.19683317,2.13015702,0.02850393,0.32065074,0.71104392,2.46651379,0.02525371,0.43823066
-2.10405203,5.60383363,0.19892865,2.15343384,0.02846552,0.31811723,0.71355237,2.51497565,0.02457626,0.43935554
-2.09804902,5.67212942,0.20104823,2.17592638,0.02852152,0.31580568,0.71646609,2.56381323,0.02394652,0.44093044
-2.09204602,5.74025348,0.20316951,2.19743160,0.02866989,0.31371062,0.71974025,2.61251729,0.02336638,0.44291334
-2.08604302,5.80750970,0.20527463,2.21778878,0.02890678,0.31182216,0.72332181,2.66056134,0.02283635,0.44525082
-2.08004002,5.87321620,0.20735002,2.23688145,0.02922671,0.31012626,0.72715008,2.70741176,0.02235565,0.44787898
-2.07403702,5.93672121,0.20938611,2.25463917,0.02962278,0.30860531,0.73115818,2.75254029,0.02192229,0.45072518
-2.06803402,5.99742230,0.21137699,2.27103933,0.03008700,0.30723918,0.73527568,2.79543852,0.02153332,0.45371052
-2.06203102,6.05478846,0.21332018,2.28610882,0.03061065,0.30600651,0.73943197,2.83563373,0.02118500,0.45675304
-2.05602801,6.10838405,0.21521636,2.29992544,0.03118463,0.30488635,0.74356045,2.87270559,0.02087315,0.45977143
-2.05002501,6.15789327,0.21706919,2.31261906,0.03179987,0.30385988,0.74760314,2.90630290,0.02059337,0.46268906
-2.04402201,6.20314388,0.21888518,2.32437224,0.03244773,0.30291229,0.75151542,2.93615941,0.02034138,0.46543818
-2.03801901,6.24412849,0.22067362,2.33542018,0.03312033,0.30203450,0.75527067,2.96210799,0.02011335,0.46796405
-2.03201601,6.28102209,0.22244655,2.34604980,0.03381089,0.30122480,0.75886439,2.98409211,0.01990613,0.47022863
-2.02601301,6.31419406,0.22421876,2.35659770,0.03451398,0.30049011,0.76231757,3.00217396,0.01971753,0.47221381
-2.02001001,6.34421369,0.22600778,2.36744689,0.03522569,0.29984687,0.76567893,3.01653843,0.01954655,0.47392382
-2.01400700,6.37184788,0.22783380,2.37902206,0.03594371,0.29932149,0.76902592,3.02749243,0.01939347,0.47538666
-2.00800400,6.39805049,0.22971953,2.39178324,0.03666737,0.29895021,0.77246423,3.03545934,0.01926001,0.47665450
-2.00200100,6.42394301,0.23168996,2.40621785,0.03739752,0.29877841,0.77612579,3.04096841,0.01914928,0.47780292
-1.99599800,6.45078655,0.23377192,2.42283106,0.03813636,0.29885936,0.78016518,3.04463936,0.01906577,0.47892894
-1.98999500,6.47994585,0.23599352,2.44213460,0.03888724,0.29925246,0.78475469,3.04716263,0.01901518,0.48014796
-1.98399200,6.51284626,0.23838331,2.46463407,0.03965426,0.30002099,0.79007797,3.04927588,0.01900423,0.48158968
-1.97798899,6.55092500,0.24096934,2.49081498,0.04044201,0.30122951,0.79632278,3.05173768,0.01904038,0.48339313
-1.97198599,6.59557845,0.24377800,2.52112799,0.04125509,0.30294101,0.80367289,3.05529940,0.01913154,0.48570099
-1.96598299,6.64810747,0.24683266,2.55597342,0.04209775,0.30521389,0.81229960,3.06067646,0.01928564,0.48865349
-1.95997999,6.70966277,0.25015225,2.59568578,0.04297349,0.30809897,0.82235326,3.06852016,0.01951029,0.49238213
-1.95397699,6.78119253,0.25374980,2.64051856,0.04388469,0.31163656,0.83395500,3.07939114,0.01981235,0.49700336
-1.94797399,6.86339445,0.25763096,2.69062996,0.04483227,0.31585389,0.84718929,3.09373578,0.02019752,0.50261272
-1.94197099,6.95667412,0.26179262,2.74607001,0.04581543,0.32076274,0.86209730,3.11186643,0.02067000,0.50927936
-1.93596798,7.06111165,0.26622174,2.80676964,0.04683144,0.32635763,0.87867172,3.13394630,0.02123208,0.51704152
-1.92996498,7.17643786,0.27089444,2.87253226,0.04787552,0.33261454,0.89685296,3.15997968,0.02188392,0.52590288
-1.92396198,7.30202144,0.27577540,2.94302822,0.04894081,0.33949012,0.91652711,3.18980787,0.02262332,0.53583005
-1.91795898,7.43686760,0.28081771,3.01779271,0.05001840,0.34692162,0.93752569,3.22311106,0.02344554,0.54675137
-1.91195598,7.57962892,0.28596316,3.09622726,0.05109747,0.35482738,0.95962718,3.25941611,0.02434330,0.55855697
-1.90595298,7.72862808,0.29114302,3.17760527,0.05216547,0.36310804,0.98256048,3.29810985,0.02530685,0.57110026
-1.89994997,7.88189233,0.29627932,3.26108161,0.05320843,0.37164822,1.00601010,3.33845772,0.02632405,0.58420065
