energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.06303152,2.22497727,0.22982147,0.40596044,1.66235321,0.01060760,0.15592771,0.45245615,0.00000000
0.06903452,2.15475509,0.22538224,0.38410851,1.60717890,0.01013634,0.15607993,0.43645223,0.00000000
0.07503752,2.08370697,0.22080992,0.36252889,1.55044863,0.00965398,0.15651911,0.42105896,0.00000000
0.08104052,2.01261804,0.21619232,0.34143101,1.49291934,0.00916774,0.15720988,0.40634646,0.00000000
0.08704352,1.94222961,0.21161526,0.32101149,1.43533554,0.00868433,0.15810103,0.39235635,0.00000000
0.09304652,1.87321775,0.20715948,0.30144832,1.37840786,0.00820987,0.15912722,0.37910199,0.00000000
0.09904952,1.80617696,0.20289795,0.28289609,1.32279483,0.00774983,0.16021132,0.36657013,0.00000000
0.10505253,1.74160938,0.19889366,0.26548245,1.26908869,0.00730903,0.16126742,0.35472373,0.00000000
0.11105553,1.67991998,0.19519795,0.24930608,1.21780557,0.00689166,0.16220421,0.34350594,0.00000000
0.11705853,1.62141735,0.19184954,0.23443596,1.16938025,0.00650134,0.16292872,0.33284484,0.00000000
0.12306153,1.56631986,0.18887424,0.22091200,1.12416536,0.00614121,0.16335006,0.32265891,0.00000000
0.12906453,1.51476649,0.18628540,0.20874689,1.08243481,0.00581405,0.16338311,0.31286270,0.00000000
0.13506753,1.46683128,0.18408497,0.19792902,1.04439082,0.00552241,0.16295203,0.30337261,0.00000000
0.14107054,1.42254059,0.18226528,0.18842617,1.01017406,0.00526869,0.16199320,0.29411239,0.00000000
0.14707354,1.38189182,0.18081119,0.18018978,0.97987585,0.00505533,0.16045775,0.28501820,0.00000000
0.15307654,1.34487258,0.17970281,0.17315952,0.95355184,0.00488483,0.15831338,0.27604286,0.00000000
0.15907954,1.31147909,0.17891830,0.16726796,0.93123600,0.00475991,0.15554554,0.26715932,0.00000000
0.16508254,1.28173274,0.17843689,0.16244501,0.91295417,0.00468351,0.15215780,0.25836311,0.00000000
0.17108554,1.25569404,0.17824169,0.15862194,0.89873633,0.00465885,0.14817166,0.24967368,0.00000000
0.17708854,1.23347294,0.17832233,0.15573485,0.88862673,0.00468941,0.14362556,0.24113472,0.00000000
0.18309155,1.21523527,0.17867708,0.15372738,0.88269137,0.00477894,0.13857339,0.23281342,0.00000000
0.18909455,1.20120473,0.17931447,0.15255263,0.88102241,0.00493135,0.13308252,0.22479875,0.00000000
0.19509755,1.19166042,0.18025416,0.15217414,0.88373912,0.00515065,0.12723143,0.21719890,0.00000000
0.20110055,1.18693007,0.18152707,0.15256611,0.89098542,0.00544088,0.12110708,0.21013798,0.00000000
0.20710355,1.18737919,0.18317467,0.15371266,0.90292417,0.00580598,0.11480218,0.20375208,0.00000000
0.21310655,1.19339687,0.18524749,0.15560649,0.91972844,0.00624965,0.10841240,0.19818500,0.00000000
0.21910955,1.20537873,0.18780286,0.15824678,0.94157039,0.00677530,0.10203372,0.19358363,0.00000000
0.22511256,1.22370800,0.19090196,0.16163674,0.96860837,0.00738585,0.09575985,0.19009320,0.00000000
0.23111556,1.24873563,0.19460642,0.16578083,1.00097301,0.00808370,0.08968001,0.18785260,0.00000000
0.23711856,1.28076033,0.19897450,0.17068179,1.03875309,0.00887062,0.08387688,0.18698978,0.00000000
0.24312156,1.32000956,0.20405712,0.17633781,1.08198217,0.00974763,0.07842499,0.18761750,0.00000000
0.24912456,1.36662233,0.20989398,0.18273987,1.13062652,0.01071499,0.07338933,0.18982936,0.00000000
0.25512756,1.42063455,0.21650983,0.18986943,1.18457540,0.01177210,0.06882441,0.19369634,0.00000000
0.26113057,1.48196760,0.22391134,0.19769663,1.24363384,0.01291747,0.06477358,0.19926388,0.00000000
0.26713357,1.55042051,0.23208444,0.20617902,1.30751872,0.01414868,0.06126866,0.20654948,0.00000000
0.27313657,1.62566601,0.24099250,0.21526091,1.37585809,0.01546232,0.05832990,0.21554104,0.00000000
0.27913957,1.70725057,0.25057542,0.22487338,1.44819376,0.01685396,0.05596610,0.22619581,0.00000000
0.28514257,1.79459809,0.26074950,0.23493482,1.52398709,0.01831806,0.05417501,0.23844002,0.00000000
0.29114557,1.88701713,0.27140844,0.24535205,1.60262744,0.01984796,0.05294387,0.25216928,0.00000000
0.29714857,1.98371105,0.28242508,0.25602191,1.68344287,0.02143576,0.05225015,0.26724961,0.00000000
0.30315158,2.08379057,0.29365402,0.26683319,1.76571235,0.02307224,0.05206228,0.28351920,0.00000000
0.30915458,2.18628811,0.30493495,0.27766878,1.84867896,0.02474684,0.05234065,0.30079081,0.00000000
0.31515758,2.29017328,0.31609653,0.28840802,1.93156315,0.02644750,0.05303854,0.31885474,0.00000000
0.32116058,2.39436900,0.32696059,0.29892898,2.01357574,0.02816069,0.05410320,0.33748237,0.00000000
0.32716358,2.49776762,0.33734663,0.30911073,2.09392985,0.02987134,0.05547694,0.35643019,0.00000000
0.33316658,2.59924672,0.34707629,0.31883548,2.17185149,0.03156290,0.05709825,0.37544417,0.00000000
0.33916958,2.69768443,0.35597767,0.32799041,2.24658867,0.03321739,0.05890301,0.39426447,0.00000000
0.34517259,2.79197381,0.36388937,0.33646939,2.31741872,0.03481556,0.06082563,0.41263026,0.00000000
0.35117559,2.88103661,0.37066415,0.34417441,2.38365415,0.03633716,0.06280030,0.43028473,0.00000000
0.35717859,2.96383626,0.37617203,0.35101671,2.44464715,0.03776118,0.06476218,0.44697992,0.00000000
0.36318159,3.03939026,0.38030280,0.35691785,2.49979315,0.03906633,0.06664855,0.46248148,0.00000000
0.36918459,3.10678214,0.38296802,0.36181046,2.54853381,0.04023143,0.06840003,0.47657315,0.00000000
0.37518759,3.16517312,0.38410228,0.36563894,2.59035990,0.04123601,0.06996162,0.48906078,0.00000000
0.38119060,3.21381362,0.38366395,0.36836003,2.62481447,0.04206085,0.07128377,0.49977595,0.00000000
0.38719360,3.25205449,0.38163537,0.36994329,2.65149664,0.04268861,0.07232329,0.50857892,0.00000000
0.39319660,3.27935804,0.37802248,0.37037153,2.67006627,0.04310443,0.07304414,0.51536100,0.00000000
0.39919960,3.29530859,0.37285409,0.36964115,2.68024954,0.04329648,0.07341808,0.52004613,0.00000000
0.40520260,3.29962231,0.36618072,0.36776245,2.68184543,0.04325648,0.07342513,0.52259175,0.00000000
0.41120560,3.29215590,0.35807311,0.36475975,2.67473289,0.04298012,0.07305390,0.52298890,0.00000000
0.41720860,3.27291382,0.34862053,0.36067148,2.65887836,0.04246734,0.07230162,0.52126152,0.00000000
0.42321161,3.24205349,0.33792885,0.35555007,2.63434318,0.04172250,0.07117402,0.51746508,0.00000000
0.42921461,3.19988823,0.32611839,0.34946165,2.60129045,0.04075437,0.06968502,0.51168452,0.00000000
0.43521761,3.14688733,0.31332176,0.34248553,2.55999079,0.03957604,0.06785616,0.50403158,0.00000000
0.44122061,3.08367330,0.29968147,0.33471353,2.51082635,0.03820456,0.06571591,0.49464175,0.00000000
0.44722361,3.01101596,0.28534758,0.32624907,2.45429294,0.03666051,0.06329879,0.48367080,0.00000000
0.45322661,2.92982338,0.27047521,0.31720604,2.39099956,0.03496748,0.06064437,0.47129107,0.00000000
0.45922961,2.84113001,0.25522215,0.30770759,2.32166534,0.03315138,0.05779620,0.45768776,0.00000000
0.46523262,2.74608206,0.23974637,0.29788473,2.24711367,0.03123970,0.05480068,0.44305519,0.00000000
0.47123562,2.64592068,0.22420367,0.28787490,2.16826357,0.02926078,0.05170591,0.42759333,0.00000000
0.47723862,2.54196331,0.20874540,0.27782050,2.08611845,0.02724304,0.04856061,0.41150449,0.00000000
0.48324162,2.43558385,0.19351629,0.26786744,2.00175251,0.02521423,0.04541304,0.39499047,0.00000000
0.48924462,2.32819195,0.17865245,0.25816372,1.91629508,0.02320076,0.04231010,0.37825010,0.00000000
0.49524762,2.22121219,0.16427965,0.24885802,1.83091338,0.02122715,0.03929649,0.36147721,0.00000000
0.50125063,2.11606323,0.15051171,0.24009841,1.74679392,0.01931549,0.03641400,0.34485907,0.00000000
0.50725363,2.01413758,0.13744930,0.23203105,1.66512314,0.01748513,0.03370100,0.32857511,0.00000000
0.51325663,1.91678193,0.12517894,0.22479880,1.58706756,0.01575239,0.03119199,0.31279614,0.00000000
0.51925963,1.82527832,0.11377229,0.21853991,1.51375373,0.01413043,0.02891737,0.29768363,0.00000000
0.52526263,1.74082620,0.10328580,0.21338651,1.44624843,0.01262928,0.02690324,0.28338918,0.00000000
0.53126563,1.66452524,0.09376056,0.20946292,1.38553920,0.01125590,0.02517137,0.27005406,0.00000000
0.53726863,1.59735898,0.08522247,0.20688390,1.33251563,0.01001436,0.02373919,0.25780855,0.00000000
0.54327164,1.54017922,0.07768262,0.20575251,1.28795148,0.00890607,0.02261985,0.24677120,0.00000000
0.54927464,1.49369125,0.07113785,0.20615794,1.25248802,0.00793011,0.02182236,0.23704777,0.00000000
0.55527764,1.45843989,0.06557155,0.20817301,1.22661880,0.00708352,0.02135162,0.22872993,0.00000000
0.56128064,1.43479681,0.06095449,0.21185169,1.21067622,0.00636165,0.02120857,0.22189361,0.00000000
0.56728364,1.42294918,0.05724588,0.21722651,1.20482028,0.00575852,0.02139023,0.21659720,0.00000000
0.57328664,1.42289040,0.05439444,0.22430612,1.20902987,0.00526709,0.02188981,0.21287945,0.00000000
0.57928964,1.43441314,0.05233953,0.23307304,1.22309727,0.00487960,0.02269669,0.21075736,0.00000000
0.58529265,1.45710565,0.05101242,0.24348185,1.24662600,0.00458780,0.02379654,0.21022409,0.00000000
0.59129565,1.49035171,0.05033750,0.25545784,1.27903287,0.00438319,0.02517129,0.21124714,0.00000000
0.59729865,1.53333492,0.05023363,0.26889638,1.31955419,0.00425720,0.02679928,0.21376684,0.00000000
0.60330165,1.58504786,0.05061551,0.28366305,1.36725678,0.00420130,0.02865532,0.21769537,0.00000000
0.60930465,1.64430640,0.05139507,0.29959465,1.42105368,0.00420718,0.03071094,0.22291655,0.00000000
0.61530765,1.70976939,0.05248291,0.31650117,1.47972458,0.00426673,0.03293460,0.22928636,0.00000000
0.62131066,1.77996357,0.05378985,0.33416863,1.54194067,0.00437218,0.03529213,0.23663441,0.00000000
0.62731366,1.85331340,0.05522834,0.35236289,1.60629349,0.00451604,0.03774720,0.24476635,0.00000000
0.63331666,1.92817515,0.05671409,0.37083421,1.67132704,0.00469118,0.04026190,0.25346722,0.00000000
0.63931966,2.00287436,0.05816743,0.38932256,1.73557213,0.00489075,0.04279752,0.26250579,0.00000000
0.64532266,2.07574558,0.05951482,0.40756340,1.79758204,0.00510826,0.04531530,0.27163956,0.00000000
0.65132566,2.14517297,0.06069011,0.42529385,1.85596826,0.00533749,0.04777740,0.28062057,0.00000000
0.65732866,2.20963053,0.06163574,0.44225885,1.90943490,0.00557254,0.05014784,0.28920158,0.00000000
0.66333167,2.26772027,0.06230371,0.45821738,1.95681064,0.00580778,0.05239350,0.29714252,0.00000000
0.66933467,2.31820705,0.06265631,0.47294824,1.99707703,0.00603790,0.05448509,0.30421698,0.00000000
0.67533767,2.36004861,0.06266665,0.48625525,2.02939191,0.00625793,0.05639816,0.31021832,0.00000000
0.68134067,2.39241979,0.06231887,0.49797185,2.05310733,0.00646323,0.05811396,0.31496542,0.00000000
0.68734367,2.41472991,0.06160802,0.50796468,2.06778112,0.00664959,0.05962017,0.31830758,0.00000000
0.69334667,2.42663285,0.06053972,0.51613621,2.07318195,0.00681324,0.06091164,0.32012853,0.00000000
0.69934967,2.42802942,0.05912946,0.52242629,2.06928773,0.00695095,0.06199076,0.32034929,0.00000000
0.70535268,2.41906214,0.05740167,0.52681248,2.05627765,0.00706007,0.06286787,0.31892986,0.00000000
0.71135568,2.40010292,0.05538861,0.52930937,2.03451839,0.00713865,0.06356135,0.31586958,0.00000000
0.71735868,2.37173420,0.05312903,0.52996674,2.00454527,0.00718548,0.06409756,0.31120629,0.00000000
0.72336168,2.33472463,0.05066671,0.52886674,1.96703935,0.00720020,0.06451065,0.30501420,0.00000000
0.72936468,2.29000039,0.04804898,0.52612029,1.92280147,0.00718336,0.06484217,0.29740073,0.00000000
0.73536768,2.23861351,0.04532523,0.52186266,1.87272452,0.00713647,0.06514054,0.28850243,0.00000000
0.74137069,2.18170850,0.04254546,0.51624859,1.81776514,0.00706208,0.06546041,0.27848004,0.00000000
0.74737369,2.12048868,0.03975889,0.50944711,1.75891581,0.00696379,0.06586190,0.26751321,0.00000000
0.75337669,2.05618351,0.03701285,0.50163615,1.69717856,0.00684624,0.06640979,0.25579483,0.00000000
0.75937969,1.99001793,0.03435170,0.49299732,1.63354102,0.00671514,0.06717259,0.24352534,0.00000000
0.76538269,1.92318489,0.03181606,0.48371086,1.56895547,0.00657721,0.06822161,0.23090724,0.00000000
0.77138569,1.85682144,0.02944219,0.47395112,1.50432149,0.00644010,0.06962993,0.21813994,0.00000000
0.77738869,1.79198920,0.02726157,0.46388255,1.44047224,0.00631228,0.07147133,0.20541522,0.00000000
0.78339170,1.72965915,0.02530075,0.45365649,1.37816457,0.00620297,0.07381918,0.19291331,0.00000000
0.78939470,1.67070081,0.02358129,0.44340858,1.31807270,0.00612190,0.07674523,0.18079972,0.00000000
0.79539770,1.61587555,0.02211985,0.43325720,1.26078516,0.00607917,0.08031837,0.16922287,0.00000000
0.80140070,1.56583358,0.02092849,0.42330249,1.20680451,0.00608502,0.08460322,0.15831258,0.00000000
0.80740370,1.52111395,0.02001491,0.41362631,1.15654928,0.00614956,0.08965872,0.14817919,0.00000000
0.81340670,1.48214701,0.01938284,0.40429280,1.11035763,0.00628256,0.09553657,0.13891346,0.00000000
0.81940970,1.44925851,0.01903240,0.39534948,1.06849191,0.00649309,0.10227959,0.13058702,0.00000000
0.82541271,1.42267472,0.01896046,0.38682883,1.03114383,0.00678927,0.10992006,0.12325330,0.00000000
0.83141571,1.40252786,0.01916099,0.37875012,0.99843947,0.00717793,0.11847799,0.11694878,0.00000000
0.83741871,1.38886139,0.01962530,0.37112134,0.97044400,0.00766432,0.12795943,0.11169460,0.00000000
0.84342171,1.38163480,0.02034235,0.36394122,0.94716558,0.00825181,0.13835487,0.10749816,0.00000000
0.84942471,1.38072757,0.02129884,0.35720095,0.92855851,0.00894163,0.14963781,0.10435486,0.00000000
0.85542771,1.38594238,0.02247940,0.35088581,0.91452548,0.00973259,0.16176358,0.10224984,0.00000000
0.86143072,1.39700759,0.02386669,0.34497642,0.90491909,0.01062092,0.17466839,0.10115952,0.00000000
0.86743372,1.41357930,0.02544143,0.33944970,0.89954279,0.01160014,0.18826892,0.10105314,0.00000000
0.87343672,1.43524332,0.02718249,0.33427944,0.89815164,0.01266098,0.20246233,0.10189406,0.00000000
0.87943972,1.46151746,0.02906694,0.32943671,0.90045310,0.01379142,0.21712673,0.10364101,0.00000000
0.88544272,1.49185458,0.03107018,0.32488987,0.90610831,0.01497679,0.23212239,0.10624909,0.00000000
0.89144572,1.52564695,0.03316604,0.32060459,0.91473418,0.01619999,0.24729344,0.10967068,0.00000000
0.89744872,1.56223207,0.03532699,0.31654374,0.92590659,0.01744181,0.26247020,0.11385622,0.00000000
0.90345173,1.60090037,0.03752441,0.31266733,0.93916484,0.01868132,0.27747205,0.11875483,0.00000000
0.90945473,1.64090477,0.03972886,0.30893256,0.95401767,0.01989640,0.29211090,0.12431478,0.00000000
0.91545773,1.68147223,0.04191055,0.30529409,0.96995063,0.02106427,0.30619492,0.13048385,0.00000000
0.92146073,1.72181681,0.04403974,0.30170452,0.98643491,0.02216214,0.31953265,0.13720951,0.00000000
0.92746373,1.76115421,0.04608725,0.29811510,1.00293719,0.02316793,0.33193730,0.14443891,0.00000000
0.93346673,1.79871696,0.04802505,0.29447666,1.01893043,0.02406084,0.34323098,0.15211873,0.00000000
0.93946973,1.83377003,0.04982680,0.29074082,1.03390499,0.02482214,0.35324889,0.16019477,0.00000000
0.94547274,1.86562591,0.05146846,0.28686127,1.04737978,0.02543568,0.36184314,0.16861139,0.00000000
0.95147574,1.89365878,0.05292881,0.28279512,1.05891288,0.02588852,0.36888618,0.17731076,0.00000000
0.95747874,1.91731694,0.05419008,0.27850435,1.06811121,0.02617132,0.37427377,0.18623196,0.00000000
0.96348174,1.93613328,0.05523831,0.27395704,1.07463892,0.02627873,0.37792714,0.19531001,0.00000000
0.96948474,1.94973311,0.05606387,0.26912861,1.07822396,0.02620952,0.37979464,0.20447489,0.00000000
0.97548774,1.95783934,0.05666169,0.26400278,1.07866282,0.02596668,0.37985251,0.21365063,0.00000000
0.98149075,1.96027481,0.05703156,0.25857231,1.07582322,0.02555731,0.37810493,0.22275463,0.00000000
0.98749375,1.95696198,0.05717819,0.25283950,1.06964469,0.02499236,0.37458340,0.23169721,0.00000000
0.99349675,1.94792008,0.05711123,0.24681654,1.06013719,0.02428628,0.36934538,0.24038165,0.00000000
0.99949975,1.93326022,0.05684518,0.24052552,1.04737808,0.02345654,0.36247238,0.24870469,0.00000000
1.00550275,1.91317883,0.05639920,0.23399836,1.03150747,0.02252299,0.35406751,0.25655762,0.00000000
1.01150575,1.88795001,0.05579676,0.22727658,1.01272259,0.02150728,0.34425272,0.26382793,0.00000000
1.01750875,1.85791721,0.05506535,0.22041107,0.99127133,0.02043213,0.33316562,0.27040165,0.00000000
1.02351176,1.82348483,0.05423598,0.21346173,0.96744544,0.01932064,0.32095629,0.27616624,0.00000000
1.02951476,1.78511004,0.05334273,0.20649724,0.94157367,0.01819564,0.30778395,0.28101390,0.00000000
1.03551776,1.74329528,0.05242227,0.19959480,0.91401520,0.01707902,0.29381364,0.28484528,0.00000000
1.04152076,1.69858138,0.05151326,0.19283996,0.88515354,0.01599121,0.27921315,0.28757341,0.00000000
1.04752376,1.65154172,0.05065593,0.18632644,0.85539107,0.01495070,0.26415000,0.28912757,0.00000000
1.05352676,1.60277703,0.04989150,0.18015598,0.82514420,0.01397366,0.24878882,0.28945692,0.00000000
1.05952976,1.55291087,0.04926172,0.17443811,0.79483924,0.01307372,0.23328889,0.28853377,0.00000000
1.06553277,1.50258548,0.04880838,0.16928976,0.76490876,0.01226177,0.21780206,0.28635620,0.00000000
1.07153577,1.45245761,0.04857281,0.16483463,0.73578827,0.01154594,0.20247100,0.28294979,0.00000000
1.07753877,1.40319409,0.04859547,0.16120228,0.70791302,0.01093166,0.18742770,0.27836856,0.00000000
1.08354177,1.35546666,0.04891540,0.15852672,0.68171472,0.01042179,0.17279235,0.27269467,0.00000000
1.08954477,1.30994574,0.04956970,0.15694458,0.65761775,0.01001683,0.15867244,0.26603722,0.00000000
1.09554777,1.26729302,0.05059300,0.15659262,0.63603485,0.00971518,0.14516214,0.25852987,0.00000000
1.10155078,1.22815239,0.05201676,0.15760471,0.61736191,0.00951341,0.13234194,0.25032744,0.00000000
1.10755378,1.19313941,0.05386856,0.16010812,0.60197181,0.00940658,0.12027846,0.24160174,0.00000000
1.11355678,1.16282918,0.05617125,0.16421931,0.59020723,0.00938856,0.10902450,0.23253654,0.00000000
1.11955978,1.13774283,0.05894208,0.17003912,0.58237250,0.00945227,0.09861916,0.22332208,0.00000000
1.12556278,1.11833287,0.06219166,0.17764765,0.57872459,0.00958998,0.08908824,0.21414928,0.00000000
1.13156578,1.10496792,0.06592292,0.18709891,0.57946343,0.00979353,0.08044467,0.20520383,0.00000000
1.13756878,1.09791729,0.07013006,0.19841543,0.58472201,0.01005445,0.07268907,0.19666046,0.00000000
1.14357179,1.09733606,0.07479749,0.21158321,0.59455659,0.01036418,0.06581049,0.18867753,0.00000000
1.14957479,1.10325140,0.07989891,0.22654706,0.60893753,0.01071411,0.05978714,0.18139228,0.00000000
1.15557779,1.11555091,0.08539651,0.24320696,0.62774135,0.01109566,0.05458728,0.17491668,0.00000000
1.16158079,1.13397382,0.09124047,0.26141530,0.65074450,0.01150030,0.05017023,0.16933429,0.00000000
1.16758379,1.15810570,0.09736874,0.28097571,0.67761951,0.01191959,0.04648732,0.16469804,0.00000000
1.17358679,1.18737753,0.10370719,0.30164336,0.70793400,0.01234518,0.04348308,0.16102902,0.00000000
1.17958979,1.22106957,0.11017028,0.32312714,0.74115298,0.01276881,0.04109636,0.15831644,0.00000000
1.18559280,1.25832060,0.11666214,0.34509373,0.77664491,0.01318235,0.03926160,0.15651856,0.00000000
1.19159580,1.29814259,0.12307820,0.36717359,0.81369148,0.01357789,0.03791007,0.15556465,0.00000000
1.19759880,1.33944087,0.12930736,0.38896881,0.85150141,0.01394779,0.03697118,0.15535797,0.00000000
1.20360180,1.38103950,0.13523452,0.41006264,0.88922791,0.01428486,0.03637379,0.15577946,0.00000000
1.20960480,1.42171119,0.14074364,0.43003041,0.92598942,0.01458247,0.03604753,0.15669219,0.00000000
1.21560780,1.46021110,0.14572099,0.44845147,0.96089327,0.01483486,0.03592405,0.15794632,0.00000000
1.22161081,1.49531321,0.15005868,0.46492179,0.99306117,0.01503730,0.03593827,0.15938445,0.00000000
1.22761381,1.52584820,0.15365817,0.47906649,1.02165598,0.01518645,0.03602950,0.16084710,0.00000000
1.23361681,1.55074125,0.15643370,0.49055208,1.04590851,0.01528065,0.03614248,0.16217821,0.00000000
1.23961981,1.56904828,0.15831548,0.49909756,1.06514329,0.01532022,0.03622830,0.16323046,0.00000000
1.24562281,1.57998928,0.15925240,0.50448412,1.07880243,0.01530783,0.03624515,0.16387013,0.00000000
1.25162581,1.58297702,0.15921434,0.50656283,1.08646629,0.01524877,0.03615886,0.16398148,0.00000000
1.25762881,1.57764022,0.15819365,0.50526004,1.08787022,0.01515131,0.03594334,0.16347042,0.00000000
1.26363182,1.56383992,0.15620604,0.50058018,1.08291659,0.01502687,0.03558074,0.16226739,0.00000000
1.26963482,1.54167843,0.15329061,0.49260592,1.07168157,0.01489030,0.03506143,0.16032927,0.00000000
1.27563782,1.51150056,0.14950914,0.48149556,1.05441638,0.01476003,0.03438380,0.15764052,0.00000000
1.28164082,1.47388695,0.14494462,0.46747794,1.03154294,0.01465809,0.03355383,0.15421318,0.00000000
1.28764382,1.42964000,0.13969908,0.45084495,1.00364416,0.01461019,0.03258455,0.15008612,0.00000000
1.29364682,1.37976282,0.13389080,0.43194221,0.97144930,0.01464559,0.03149532,0.14532338,0.00000000
1.29964982,1.32543242,0.12765116,0.41115815,0.93581498,0.01479694,0.03031095,0.14001173,0.00000000
1.30565283,1.26796793,0.12112101,0.38891217,0.89770271,0.01509997,0.02906083,0.13425770,0.00000000
1.31165583,1.20879545,0.11444699,0.36564229,0.85815377,0.01559309,0.02777791,0.12818407,0.00000000
1.31765883,1.14941057,0.10777767,0.34179285,0.81826237,0.01631685,0.02649774,0.12192602,0.00000000
1.32366183,1.09134009,0.10125996,0.31780276,0.77914804,0.01731329,0.02525743,0.11562716,0.00000000
1.32966483,1.03610403,0.09503551,0.29409465,0.74192821,0.01862508,0.02409475,0.10943547,0.00000000
1.33566783,0.98517912,0.08923763,0.27106536,0.70769157,0.02029462,0.02304721,0.10349944,0.00000000
1.34167084,0.93996466,0.08398843,0.24907796,0.67747313,0.02236292,0.02215129,0.09796432,0.00000000
1.34767384,0.90175154,0.07939653,0.22845544,0.65223135,0.02486840,0.02144167,0.09296879,0.00000000
1.35367684,0.87169483,0.07555514,0.20947619,0.63282776,0.02784555,0.02095072,0.08864194,0.00000000
1.35967984,0.85079044,0.07254067,0.19237120,0.62000952,0.03132353,0.02070793,0.08510069,0.00000000
1.36568284,0.83985603,0.07041182,0.17732283,0.61439481,0.03532472,0.02073955,0.08244772,0.00000000
1.37168584,0.83951613,0.06920905,0.16446511,0.61646136,0.03986326,0.02106836,0.08076967,0.00000000
1.37768884,0.85019159,0.06895458,0.15388515,0.62653806,0.04494366,0.02171344,0.08013599,0.00000000
1.38369185,0.87209311,0.06965265,0.14562570,0.64479948,0.05055950,0.02269017,0.08059791,0.00000000
1.38969485,0.90521901,0.07129021,0.13968833,0.67126357,0.05669239,0.02401019,0.08218799,0.00000000
1.39569785,0.94935681,0.07383791,0.13603718,0.70579207,0.06331110,0.02568155,0.08491984,0.00000000
1.40170085,1.00408878,0.07725132,0.13460303,0.74809396,0.07037110,0.02770886,0.08878809,0.00000000
1.40770385,1.06880116,0.08147242,0.13528749,0.79773161,0.07781439,0.03009354,0.09376873,0.00000000
1.41370685,1.14269711,0.08643131,0.13796716,0.85412968,0.08556988,0.03283415,0.09981951,0.00000000
1.41970985,1.22481306,0.09204803,0.14249765,0.91658671,0.09355414,0.03592669,0.10688061,0.00000000
1.42571286,1.31403854,0.09823458,0.14871744,0.98428921,0.10167271,0.03936503,0.11487555,0.00000000
1.43171586,1.40913889,0.10489697,0.15645154,1.05632809,0.10982180,0.04314129,0.12371220,0.00000000
1.43771886,1.50878089,0.11193734,0.16551482,1.13171722,0.11789052,0.04724627,0.13328408,0.00000000
1.44372186,1.61156058,0.11925615,0.17571524,1.20941376,0.12576340,0.05166985,0.14347189,0.00000000
1.44972486,1.71603286,0.12675415,0.18685682,1.28833994,0.13332331,0.05640136,0.15414521,0.00000000
1.45572786,1.82074217,0.13433445,0.19874252,1.36740568,0.14045443,0.06142994,0.16516459,0.00000000
1.46173087,1.92425357,0.14190428,0.21117696,1.44553167,0.14704550,0.06674478,0.17638375,0.00000000
1.46773387,2.02518330,0.14937665,0.22396915,1.52167224,0.15299278,0.07233528,0.18765218,0.00000000
1.47373687,2.12222815,0.15667175,0.23693513,1.59483739,0.15820308,0.07819119,0.19881786,0.00000000
1.47973987,2.21419275,0.16371809,0.24990063,1.66411350,0.16259630,0.08430252,0.20973031,0.00000000
1.48574287,2.30001394,0.17045338,0.26270374,1.72868202,0.16610768,0.09065940,0.22024370,0.00000000
1.49174587,2.37878174,0.17682518,0.27519753,1.78783571,0.16868949,0.09725181,0.23022012,0.00000000
1.49774887,2.44975617,0.18279122,0.28725272,1.84099199,0.17031222,0.10406922,0.23953285,0.00000000
1.50375188,2.51237970,0.18831962,0.29876023,1.88770310,0.17096508,0.11110009,0.24806959,0.00000000
1.50975488,2.56628482,0.19338886,0.30963360,1.92766276,0.17065595,0.11833132,0.25573544,0.00000000
1.51575788,2.61129698,0.19798758,0.31981135,1.96070936,0.16941073,0.12574771,0.26245570,0.00000000
1.52176088,2.64743267,0.20211437,0.32925893,1.98682559,0.16727216,0.13333132,0.26817822,0.00000000
1.52776388,2.67489293,0.20577749,0.33797046,2.00613463,0.16429810,0.14106095,0.27287521,0.00000000
1.53376688,2.69405268,0.20899444,0.34596990,2.01889312,0.16055952,0.14891167,0.27654456,0.00000000
1.53976988,2.70544618,0.21179168,0.35331176,2.02548111,0.15613816,0.15685442,0.27921038,0.00000000
1.54577289,2.70974903,0.21420420,0.36008108,2.02638932,0.15112400,0.16485581,0.28092283,0.00000000
1.55177589,2.70775739,0.21627506,0.36639260,2.02220409,0.14561275,0.17287807,0.28175716,0.00000000
1.55777889,2.70036473,0.21805488,0.37238907,2.01359032,0.13970324,0.18087914,0.28181196,0.00000000
1.56378189,2.68853679,0.21960117,0.37823856,2.00127280,0.13349504,0.18881300,0.28120662,0.00000000
1.56978489,2.67328514,0.22097742,0.38413073,1.98601639,0.12708625,0.19663016,0.28007806,0.00000000
1.57578789,2.65563997,0.22225201,0.39027202,1.96860535,0.12057146,0.20427828,0.27857684,0.00000000
1.58179090,2.63662263,0.22349674,0.39687976,1.94982231,0.11404010,0.21170298,0.27686275,0.00000000
1.58779390,2.61721838,0.22478512,0.40417532,1.93042731,0.10757498,0.21884867,0.27510000,0.00000000
1.59379690,2.59834993,0.22619024,0.41237636,1.91113736,0.10125118,0.22565951,0.27345220,0.00000000
1.59979990,2.58085245,0.22778240,0.42168837,1.89260700,0.09513523,0.23208034,0.27207727,0.00000000
1.60580290,2.56545053,0.22962639,0.43229585,1.87541030,0.08928452,0.23805761,0.27112253,0.00000000
