energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.02101051,2.41559539,-2.41560520,0.01156085,-0.01156084,0.06899911,-0.06899923,0.60307301,-0.60307567,1.46487392,-1.46487860,0.26746209,-0.26746336,0.52428499,-0.52428694,0.00000000,-0.00000000
-0.01500750,2.37598293,-2.37599371,0.01124710,-0.01124707,0.06789568,-0.06789584,0.59308952,-0.59309265,1.42851649,-1.42852194,0.26057102,-0.26057226,0.51211143,-0.51211366,0.00000000,-0.00000000
-0.00900450,2.33397982,-2.33399135,0.01107992,-0.01107988,0.06672472,-0.06672492,0.58159327,-0.58159682,1.39052814,-1.39053426,0.25459924,-0.25460042,0.49832737,-0.49832985,0.00000000,-0.00000000
-0.00300150,2.29062259,-2.29063464,0.01106175,-0.01106170,0.06553198,-0.06553222,0.56887672,-0.56888062,1.35163414,-1.35164080,0.24955808,-0.24955918,0.48325558,-0.48325825,0.00000000,-0.00000000
0.00300150,2.24698208,-2.24699440,0.01119362,-0.01119355,0.06436459,-0.06436486,0.55525890,-0.55526309,1.31259410,-1.31260119,0.24543396,-0.24543495,0.46723842,-0.46724122,0.00000000,-0.00000000
0.00900450,2.20412620,-2.20413855,0.01147508,-0.01147500,0.06326963,-0.06326994,0.54107572,-0.54108011,1.27417468,-1.27418205,0.24219119,-0.24219204,0.45062672,-0.45062959,0.00000000,-0.00000000
0.01500750,2.16308263,-2.16309477,0.01190421,-0.01190412,0.06229277,-0.06229310,0.52666990,-0.52667443,1.23712157,-1.23712910,0.23977525,-0.23977594,0.43376868,-0.43377157,0.00000000,-0.00000000
0.02101051,2.12480339,-2.12481510,0.01247753,-0.01247743,0.06147690,-0.06147724,0.51238114,-0.51238574,1.20213243,-1.20213999,0.23811644,-0.23811695,0.41699925,-0.41700211,0.00000000,-0.00000000
0.02701351,2.09013304,-2.09014412,0.01318995,-0.01318983,0.06086095,-0.06086130,0.49853676,-0.49854137,1.16983200,-1.16983947,0.23713365,-0.23713397,0.40063041,-0.40063318,0.00000000,-0.00000000
0.03301651,2.05978201,-2.05979230,0.01403469,-0.01403456,0.06047884,-0.06047920,0.48544347,-0.48544803,1.14075075,-1.14075803,0.23673823,-0.23673834,0.38494277,-0.38494541,0.00000000,-0.00000000
0.03901951,2.03430620,-2.03431557,0.01500328,-0.01500314,0.06035864,-0.06035899,0.47338034,-0.47338479,1.11530788,-1.11531488,0.23683770,-0.23683761,0.37017872,-0.37018120,0.00000000,-0.00000000
0.04502251,2.01409358,-2.01410196,0.01608553,-0.01608537,0.06052195,-0.06052231,0.46259330,-0.46259762,1.09379956,-1.09380621,0.23733932,-0.23733903,0.35653744,-0.35653971,0.00000000,-0.00000000
0.05102551,1.99935830,-1.99936565,0.01726950,-0.01726934,0.06098356,-0.06098391,0.45329131,-0.45329547,1.07639261,-1.07639886,0.23815325,-0.23815278,0.34417163,-0.34417369,0.00000000,-0.00000000
0.05702851,1.99014191,-1.99014823,0.01854164,-0.01854147,0.06175123,-0.06175157,0.44564401,-0.44564799,1.06312389,-1.06312972,0.23919541,-0.23919476,0.33318628,-0.33318810,0.00000000,-0.00000000
0.06303152,1.98632152,-1.98632685,0.01988684,-0.01988667,0.06282580,-0.06282614,0.43978099,-0.43978479,1.05390496,-1.05391037,0.24038974,-0.24038893,0.32363909,-0.32364066,0.00000000,-0.00000000
0.06903452,1.98762388,-1.98762830,0.02128864,-0.02128846,0.06420143,-0.06420176,0.43579229,-0.43579590,1.04853168,-1.04853669,0.24167006,-0.24166913,0.31554259,-0.31554393,0.00000000,-0.00000000
0.07503752,1.99364434,-1.99364798,0.02272940,-0.02272922,0.06586597,-0.06586629,0.43373001,-0.43373345,1.04669785,-1.04670248,0.24298135,-0.24298031,0.30886765,-0.30886875,0.00000000,-0.00000000
0.08104052,2.00386952,-2.00387250,0.02419065,-0.02419048,0.06780148,-0.06780180,0.43361069,-0.43361397,1.04801210,-1.04801641,0.24428044,-0.24427933,0.30354811,-0.30354899,0.00000000,-0.00000000
0.08704352,2.01770209,-2.01770458,0.02565339,-0.02565322,0.06998483,-0.06998515,0.43541824,-0.43542139,1.05201701,-1.05202105,0.24553631,-0.24553515,0.29948631,-0.29948700,0.00000000,-0.00000000
0.09304652,2.03448669,-2.03448885,0.02709843,-0.02709827,0.07238834,-0.07238866,0.43910705,-0.43911008,1.05820930,-1.05821315,0.24672974,-0.24672857,0.29655922,-0.29655973,0.00000000,-0.00000000
0.09904952,2.05353540,-2.05353740,0.02850688,-0.02850674,0.07498042,-0.07498074,0.44460515,-0.44460808,1.06606036,-1.06606408,0.24785275,-0.24785160,0.29462480,-0.29462516,0.00000000,-0.00000000
0.10505253,2.07415191,-2.07415392,0.02986054,-0.02986040,0.07772623,-0.07772655,0.45181717,-0.45182003,1.07503583,-1.07503949,0.24890749,-0.24890638,0.29352853,-0.29352877,0.00000000,-0.00000000
0.11105553,2.09565345,-2.09565561,0.03114233,-0.03114221,0.08058832,-0.08058864,0.46062706,-0.46062986,1.08461385,-1.08461752,0.24990507,-0.24990402,0.29310969,-0.29310984,0.00000000,-0.00000000
0.11705853,2.11738979,-2.11739224,0.03233677,-0.03233667,0.08352722,-0.08352754,0.47090044,-0.47090320,1.09430104,-1.09430479,0.25086403,-0.25086307,0.29320731,-0.29320740,0.00000000,-0.00000000
0.12306153,2.13875911,-2.13876196,0.03343036,-0.03343028,0.08650209,-0.08650242,0.48248667,-0.48248940,1.10364600,-1.10364988,0.25180891,-0.25180805,0.29366560,-0.29366565,0.00000000,-0.00000000
0.12906453,2.15922036,-2.15922370,0.03441196,-0.03441190,0.08947126,-0.08947159,0.49522069,-0.49522338,1.11224989,-1.11225395,0.25276872,-0.25276796,0.29433878,-0.29433882,0.00000000,-0.00000000
0.13506753,2.17830236,-2.17830624,0.03527308,-0.03527305,0.09239280,-0.09239313,0.50892470,-0.50892736,1.11977420,-1.11977846,0.25377551,-0.25377486,0.29509520,-0.29509525,0.00000000,-0.00000000
0.14107054,2.19560967,-2.19561414,0.03600815,-0.03600814,0.09522517,-0.09522550,0.52340991,-0.52341252,1.12594554,-1.12595002,0.25486313,-0.25486261,0.29582067,-0.29582076,0.00000000,-0.00000000
0.14707354,2.21082577,-2.21083082,0.03661461,-0.03661462,0.09792777,-0.09792809,0.53847839,-0.53848094,1.13055786,-1.13056257,0.25606620,-0.25606578,0.29642106,-0.29642119,0.00000000,-0.00000000
0.15307654,2.22371362,-2.22371923,0.03709301,-0.03709304,0.10046156,-0.10046188,0.55392516,-0.55392762,1.13347218,-1.13347712,0.25741918,-0.25741888,0.29682399,-0.29682418,0.00000000,-0.00000000
0.15907954,2.23411423,-2.23412034,0.03744690,-0.03744696,0.10278978,-0.10279009,0.56954062,-0.56954297,1.13461428,-1.13461942,0.25895585,-0.25895564,0.29697986,-0.29698012,0.00000000,-0.00000000
0.16508254,2.24194341,-2.24194996,0.03768272,-0.03768279,0.10487849,-0.10487879,0.58511334,-0.58511556,1.13397053,-1.13397586,0.26070884,-0.26070872,0.29686202,-0.29686235,0.00000000,-0.00000000
0.17108554,2.24718708,-2.24719400,0.03780944,-0.03780953,0.10669733,-0.10669762,0.60043312,-0.60043518,1.13158246,-1.13158792,0.26270940,-0.26270935,0.29646619,-0.29646659,0.00000000,-0.00000000
0.17708854,2.24989531,-2.24990248,0.03783825,-0.03783837,0.10822005,-0.10822031,0.61529431,-0.61529619,1.12754006,-1.12754561,0.26498729,-0.26498729,0.29580923,-0.29580969,0.00000000,-0.00000000
0.18309155,2.25017520,-2.25018252,0.03778210,-0.03778223,0.10942510,-0.10942534,0.62949925,-0.62950092,1.12197439,-1.12197998,0.26757069,-0.26757074,0.29492721,-0.29492774,0.00000000,-0.00000000
0.18909455,2.24818281,-2.24819018,0.03765510,-0.03765525,0.11029611,-0.11029632,0.64286159,-0.64286303,1.11504963,-1.11505521,0.27048614,-0.27048621,0.29387294,-0.29387353,0.00000000,-0.00000000
0.19509755,2.24411417,-2.24412148,0.03747201,-0.03747216,0.11082222,-0.11082240,0.65520942,-0.65521062,1.10695477,-1.10696028,0.27375837,-0.27375845,0.29271296,-0.29271359,0.00000000,-0.00000000
0.20110055,2.23819538,-2.23820251,0.03724756,-0.03724772,0.11099834,-0.11099849,0.66638798,-0.66638892,1.09789525,-1.09790063,0.27740999,-0.27741006,0.29152413,-0.29152480,0.00000000,-0.00000000
0.20710355,2.23067203,-2.23067889,0.03699589,-0.03699605,0.11082517,-0.11082529,0.67626175,-0.67626242,1.08808464,-1.08808985,0.28146108,-0.28146113,0.29038998,-0.29039067,0.00000000,-0.00000000
0.21310655,2.22179817,-2.22180466,0.03672996,-0.03673012,0.11030910,-0.11030919,0.68471586,-0.68471626,1.07773663,-1.07774162,0.28592851,-0.28592852,0.28939676,-0.28939747,0.00000000,-0.00000000
0.21910955,2.21182489,-2.21183094,0.03646100,-0.03646116,0.10946194,-0.10946200,0.69165679,-0.69165693,1.06705749,-1.06706220,0.29082509,-0.29082506,0.28862963,-0.28863034,0.00000000,-0.00000000
0.22511256,2.20098909,-2.20099463,0.03619807,-0.03619823,0.10830047,-0.10830049,0.69701226,-0.69701214,1.05623907,-1.05624347,0.29615860,-0.29615851,0.28816875,-0.28816944,0.00000000,-0.00000000
0.23111556,2.18950271,-2.18950768,0.03594776,-0.03594791,0.10684585,-0.10684583,0.70073041,-0.70073004,1.04545279,-1.04545685,0.30193066,-0.30193050,0.28808571,-0.28808637,0.00000000,-0.00000000
0.23711856,2.17754294,-2.17754729,0.03571393,-0.03571407,0.10512294,-0.10512288,0.70277840,-0.70277781,1.03484451,-1.03484819,0.30813549,-0.30813526,0.28844033,-0.28844095,0.00000000,-0.00000000
0.24312156,2.16524389,-2.16524759,0.03549763,-0.03549776,0.10315952,-0.10315944,0.70314064,-0.70313984,1.02453061,-1.02453390,0.31475882,-0.31475850,0.28927784,-0.28927841,0.00000000,-0.00000000
0.24912456,2.15269020,-2.15269322,0.03529717,-0.03529729,0.10098551,-0.10098540,0.70181670,-0.70181571,1.01459540,-1.01459827,0.32177674,-0.32177633,0.29062672,-0.29062723,0.00000000,-0.00000000
0.25512756,2.13991295,-2.13991528,0.03510832,-0.03510843,0.09863214,-0.09863200,0.69881921,-0.69881806,1.00508980,-1.00509226,0.32915485,-0.32915435,0.29249713,-0.29249757,0.00000000,-0.00000000
0.26113057,2.12688819,-2.12688982,0.03492460,-0.03492469,0.09613118,-0.09613101,0.69417200,-0.69417070,0.99603158,-0.99603360,0.33684757,-0.33684697,0.29488003,-0.29488040,0.00000000,-0.00000000
0.26713357,2.11353821,-2.11353914,0.03473769,-0.03473777,0.09351427,-0.09351407,0.68790844,-0.68790702,0.98740680,-0.98740839,0.34479781,-0.34479711,0.29774702,-0.29774731,0.00000000,-0.00000000
0.27313657,2.09973553,-2.09973578,0.03453800,-0.03453805,0.09081231,-0.09081210,0.68007032,-0.68006880,0.97917262,-0.97917378,0.35293698,-0.35293617,0.30105085,-0.30105105,0.00000000,-0.00000000
0.27913957,2.08530947,-2.08530903,0.03431515,-0.03431519,0.08805498,-0.08805475,0.67070715,-0.67070554,0.97126109,-0.97126183,0.36118538,-0.36118447,0.30472653,-0.30472664,0.00000000,-0.00000000
0.28514257,2.07005476,-2.07005366,0.03405863,-0.03405865,0.08527034,-0.08527008,0.65987600,-0.65987433,0.96358381,-0.96358414,0.36945296,-0.36945193,0.30869308,-0.30869310,0.00000000,-0.00000000
0.29114557,2.05374197,-2.05374022,0.03375834,-0.03375835,0.08248454,-0.08248427,0.64764179,-0.64764006,0.95603709,-0.95603702,0.37764043,-0.37763929,0.31285568,-0.31285560,0.00000000,-0.00000000
0.29714857,2.03612878,-2.03612640,0.03340515,-0.03340514,0.07972168,-0.07972140,0.63407779,-0.63407602,0.94850731,-0.94850685,0.38564075,-0.38563950,0.31710824,-0.31710807,0.00000000,-0.00000000
0.30315158,2.01697174,-2.01696877,0.03299136,-0.03299133,0.07700366,-0.07700336,0.61926638,-0.61926457,0.94087621,-0.94087538,0.39334082,-0.39333947,0.32133625,-0.32133598,0.00000000,-0.00000000
0.30915458,1.99603759,-1.99603404,0.03251109,-0.03251105,0.07435009,-0.07434978,0.60329969,-0.60329786,0.93302568,-0.93302450,0.40062347,-0.40062201,0.32541972,-0.32541936,0.00000000,-0.00000000
0.31515758,1.97311358,-1.97310951,0.03196055,-0.03196051,0.07177830,-0.07177797,0.58628009,-0.58627824,0.92484200,-0.92484049,0.40736952,-0.40736796,0.32923626,-0.32923583,0.00000000,-0.00000000
0.32116058,1.94801632,-1.94801175,0.03133822,-0.03133816,0.06930322,-0.06930288,0.56832022,-0.56831835,0.91621907,-0.91621726,0.41345999,-0.41345834,0.33266409,-0.33266358,0.00000000,-0.00000000
0.32716358,1.92059855,-1.92059354,0.03064483,-0.03064476,0.06693738,-0.06693703,0.54954255,-0.54954067,0.90706083,-0.90705874,0.41877831,-0.41877658,0.33558491,-0.33558433,0.00000000,-0.00000000
0.33316658,1.89075381,-1.89074841,0.02988328,-0.02988320,0.06469077,-0.06469042,0.53007832,-0.53007644,0.89728248,-0.89728015,0.42321250,-0.42321071,0.33788663,-0.33788600,0.00000000,-0.00000000
0.33916958,1.85841878,-1.85841304,0.02905849,-0.02905840,0.06257079,-0.06257043,0.51006587,-0.51006399,0.88681100,-0.88680846,0.42665733,-0.42665548,0.33946591,-0.33946522,0.00000000,-0.00000000
0.34517259,1.82357348,-1.82356747,0.02817702,-0.02817693,0.06058206,-0.06058169,0.48964835,-0.48964646,0.87558467,-0.87558195,0.42901627,-0.42901438,0.34023033,-0.34022960,0.00000000,-0.00000000
0.35117559,1.78623960,-1.78623338,0.02724681,-0.02724671,0.05872630,-0.05872594,0.46897092,-0.46896905,0.86355212,-0.86354927,0.43020337,-0.43020147,0.34010045,-0.34009969,0.00000000,-0.00000000
0.35717859,1.74647731,-1.74647097,0.02627669,-0.02627659,0.05700227,-0.05700190,0.44817772,-0.44817587,0.85067106,-0.85066812,0.43014502,-0.43014312,0.33901144,-0.33901066,0.00000000,-0.00000000
0.36318159,1.70438115,-1.70437476,0.02527601,-0.02527591,0.05540564,-0.05540527,0.42740851,-0.42740669,0.83690692,-0.83690393,0.42878141,-0.42877952,0.33691451,-0.33691374,0.00000000,-0.00000000
0.36918459,1.66007532,-1.66006895,0.02425419,-0.02425410,0.05392902,-0.05392866,0.40679553,-0.40679375,0.82223169,-0.82222869,0.42606788,-0.42606603,0.33377805,-0.33377728,0.00000000,-0.00000000
0.37518759,1.61370910,-1.61370285,0.02322040,-0.02322030,0.05256207,-0.05256172,0.38646046,-0.38645873,0.80662329,-0.80662034,0.42197606,-0.42197427,0.32958840,-0.32958766,0.00000000,-0.00000000
0.38119060,1.56545275,-1.56544669,0.02218315,-0.02218306,0.05129168,-0.05129134,0.36651197,-0.36651031,0.79006552,-0.79006266,0.41649472,-0.41649302,0.32435045,-0.32434974,0.00000000,-0.00000000
0.38719360,1.51549422,-1.51548842,0.02115008,-0.02114999,0.05010232,-0.05010200,0.34704380,-0.34704222,0.77254877,-0.77254604,0.40963043,-0.40962883,0.31808784,-0.31808717,0.00000000,-0.00000000
0.39319660,1.46403692,-1.46403146,0.02012777,-0.02012769,0.04897651,-0.04897621,0.32813359,-0.32813210,0.75407150,-0.75406895,0.40140793,-0.40140645,0.31084293,-0.31084232,0.00000000,-0.00000000
0.39919960,1.41129874,-1.41129369,0.01912161,-0.01912153,0.04789539,-0.04789511,0.30984248,-0.30984110,0.73464250,-0.73464016,0.39187018,-0.39186883,0.30267646,-0.30267591,0.00000000,-0.00000000
0.40520260,1.35751216,-1.35750757,0.01813579,-0.01813572,0.04683940,-0.04683915,0.29221561,-0.29221434,0.71428364,-0.71428155,0.38107814,-0.38107695,0.29366684,-0.29366637,0.00000000,-0.00000000
0.41120560,1.30292526,-1.30292116,0.01717334,-0.01717328,0.04578906,-0.04578884,0.27528319,-0.27528205,0.69303308,-0.69303127,0.36911025,-0.36910922,0.28390924,-0.28390884,0.00000000,-0.00000000
0.41720860,1.24780344,-1.24779988,0.01623626,-0.01623622,0.04472579,-0.04472560,0.25906240,-0.25906139,0.67094858,-0.67094707,0.35606149,-0.35606063,0.27351423,-0.27351390,0.00000000,-0.00000000
0.42321161,1.19243144,-1.19242844,0.01532565,-0.01532561,0.04363270,-0.04363254,0.24355967,-0.24355879,0.64811058,-0.64810937,0.34204217,-0.34204149,0.26260620,-0.26260595,0.00000000,-0.00000000
0.42921461,1.13711516,-1.13711272,0.01444189,-0.01444186,0.04249542,-0.04249530,0.22877331,-0.22877258,0.62462481,-0.62462391,0.32717644,-0.32717594,0.25132151,-0.25132133,0.00000000,-0.00000000
0.43521761,1.08218298,-1.08218110,0.01358491,-0.01358489,0.04130281,-0.04130272,0.21469634,-0.21469575,0.60062421,-0.60062362,0.31160038,-0.31160006,0.23980623,-0.23980613,0.00000000,-0.00000000
0.44122061,1.02798611,-1.02798477,0.01275433,-0.01275432,0.04004755,-0.04004750,0.20131921,-0.20131876,0.57626967,-0.57626939,0.29545999,-0.29545984,0.22821382,-0.22821377,0.00000000,-0.00000000
0.44722361,0.97489765,-0.97489681,0.01194973,-0.01194973,0.03872667,-0.03872666,0.18863232,-0.18863200,0.55174968,-0.55174968,0.27890884,-0.27890885,0.21670241,-0.21670241,0.00000000,-0.00000000
0.45322661,0.92331016,-0.92330977,0.01117079,-0.01117079,0.03734182,-0.03734184,0.17662819,-0.17662799,0.52727857,-0.52727883,0.26210566,-0.26210582,0.20543207,-0.20543212,0.00000000,-0.00000000
0.45922961,0.87363159,-0.87363160,0.01041745,-0.01041746,0.03589944,-0.03589949,0.16530313,-0.16530304,0.50309337,-0.50309386,0.24521188,-0.24521218,0.19456191,-0.19456198,0.00000000,-0.00000000
0.46523262,0.82627954,-0.82627988,0.00969004,-0.00969006,0.03441072,-0.03441080,0.15465838,-0.15465839,0.47944940,-0.47945008,0.22838908,-0.22838951,0.18424711,-0.18424721,0.00000000,-0.00000000
0.47123562,0.78167405,-0.78167466,0.00898936,-0.00898938,0.03289139,-0.03289150,0.14470063,-0.14470072,0.45661456,-0.45661539,0.21179665,-0.21179719,0.17463606,-0.17463616,0.00000000,-0.00000000
0.47723862,0.74022913,-0.74022993,0.00831671,-0.00831675,0.03136136,-0.03136149,0.13544197,-0.13544214,0.43486276,-0.43486370,0.19558958,-0.19559021,0.16586747,-0.16586755,0.00000000,-0.00000000
0.48324162,0.70234326,-0.70234417,0.00767394,-0.00767398,0.02984420,-0.02984435,0.12689938,-0.12689960,0.41446657,-0.41446757,0.17991643,-0.17991713,0.15806775,-0.15806781,0.00000000,-0.00000000
0.48924462,0.66838951,-0.66839046,0.00706339,-0.00706343,0.02836649,-0.02836665,0.11909367,-0.11909392,0.39568949,-0.39569051,0.16491768,-0.16491844,0.15134855,-0.15134857,0.00000000,-0.00000000
0.49524762,0.63870549,-0.63870641,0.00648789,-0.00648793,0.02695716,-0.02695733,0.11204815,-0.11204843,0.37877827,-0.37877926,0.15072443,-0.15072523,0.14580462,-0.14580458,0.00000000,-0.00000000
0.50125063,0.61358388,-0.61358469,0.00595071,-0.00595075,0.02564666,-0.02564684,0.10578708,-0.10578736,0.36395544,-0.36395636,0.13745740,-0.13745821,0.14151200,-0.14151189,0.00000000,-0.00000000
0.50725363,0.59326375,-0.59326439,0.00545552,-0.00545556,0.02446620,-0.02446638,0.10033398,-0.10033425,0.35141268,-0.35141350,0.12522635,-0.12522717,0.13852663,-0.13852644,0.00000000,-0.00000000
0.51325663,0.57792339,-0.57792381,0.00500633,-0.00500636,0.02344690,-0.02344709,0.09571001,-0.09571025,0.34130505,-0.34130573,0.11412993,-0.11413072,0.13688341,-0.13688314,0.00000000,-0.00000000
0.51925963,0.56767486,-0.56767502,0.00460744,-0.00460748,0.02261906,-0.02261924,0.09193243,-0.09193264,0.33374659,-0.33374711,0.10425572,-0.10425649,0.13659573,-0.13659536,0.00000000,-0.00000000
0.52526263,0.56256057,-0.56256043,0.00426348,-0.00426351,0.02201136,-0.02201153,0.08901340,-0.08901356,0.32880737,-0.32880770,0.09568072,-0.09568145,0.13765542,-0.13765495,0.00000000,-0.00000000
0.53126563,0.56255218,-0.56255172,0.00397932,-0.00397935,0.02165023,-0.02165039,0.08695892,-0.08695902,0.32651207,-0.32651221,0.08847194,-0.08847260,0.14003330,-0.14003273,0.00000000,-0.00000000
0.53726863,0.56755186,-0.56755105,0.00376015,-0.00376018,0.02155920,-0.02155934,0.08576827,-0.08576831,0.32684039,-0.32684031,0.08268716,-0.08268776,0.14368013,-0.14367946,0.00000000,-0.00000000
0.54327164,0.57739580,-0.57739465,0.00361148,-0.00361150,0.02175835,-0.02175848,0.08543375,-0.08543372,0.32972890,-0.32972861,0.07837581,-0.07837633,0.14852801,-0.14852724,0.00000000,-0.00000000
0.54927464,0.59186002,-0.59185853,0.00353917,-0.00353918,0.02226392,-0.02226403,0.08594077,-0.08594067,0.33507455,-0.33507405,0.07557974,-0.07558017,0.15449216,-0.15449130,0.00000000,-0.00000000
0.55527764,0.61066800,-0.61066619,0.00354954,-0.00354954,0.02308785,-0.02308795,0.08726835,-0.08726817,0.34273949,-0.34273879,0.07433394,-0.07433428,0.16147313,-0.16147218,0.00000000,-0.00000000
0.56128064,0.63350001,-0.63349789,0.00364938,-0.00364937,0.02423761,-0.02423768,0.08938987,-0.08938962,0.35255700,-0.35255611,0.07466707,-0.07466730,0.16935912,-0.16935809,0.00000000,-0.00000000
0.56728364,0.66000355,-0.66000114,0.00384605,-0.00384604,0.02571592,-0.02571597,0.09227410,-0.09227377,0.36433828,-0.36433721,0.07660171,-0.07660184,0.17802862,-0.17802752,0.00000000,-0.00000000
0.57328664,0.68980457,-0.68980190,0.00414754,-0.00414751,0.02752076,-0.02752078,0.09588638,-0.09588598,0.37787972,-0.37787850,0.08015443,-0.08015444,0.18735308,-0.18735192,0.00000000,-0.00000000
0.57928964,0.72251893,-0.72251602,0.00456250,-0.00456246,0.02964533,-0.02964532,0.10018997,-0.10018949,0.39297042,-0.39296906,0.08533539,-0.08533529,0.19719967,-0.19719846,0.00000000,-0.00000000
0.58529265,0.75776353,-0.75776042,0.00510029,-0.00510024,0.03207820,-0.03207817,0.10514732,-0.10514677,0.40939950,-0.40939801,0.09214783,-0.09214761,0.20743385,-0.20743261,0.00000000,-0.00000000
0.59129565,0.79516686,-0.79516357,0.00577098,-0.00577092,0.03480355,-0.03480350,0.11072145,-0.11072084,0.42696295,-0.42696135,0.10058710,-0.10058675,0.21792197,-0.21792070,0.00000000,-0.00000000
0.59729865,0.83437820,-0.83437475,0.00658531,-0.00658523,0.03780148,-0.03780139,0.11687711,-0.11687643,0.44546979,-0.44546811,0.11063952,-0.11063904,0.22853352,-0.22853225,0.00000000,-0.00000000
0.60330165,0.87507541,-0.87507184,0.00755459,-0.00755450,0.04104842,-0.04104830,0.12358180,-0.12358106,0.46474714,-0.46474538,0.12228106,-0.12228045,0.23914322,-0.23914195,0.00000000,-0.00000000
0.60930465,0.91697084,-0.91696715,0.00869061,-0.00869050,0.04451769,-0.04451755,0.13080661,-0.13080581,0.48464408,-0.48464226,0.13547589,-0.13547515,0.24963277,-0.24963151,0.00000000,-0.00000000
0.61530765,0.95981511,-0.95981132,0.01000538,-0.01000525,0.04818006,-0.04817989,0.13852674,-0.13852589,0.50503421,-0.50503234,0.15017487,-0.15017400,0.25989229,-0.25989106,0.00000000,-0.00000000
0.62131066,1.00339873,-1.00339485,0.01151096,-0.01151081,0.05200438,-0.05200417,0.14672177,-0.14672087,0.52581670,-0.52581478,0.16631415,-0.16631314,0.26982146,-0.26982027,0.00000000,-0.00000000
0.62731366,1.04755143,-1.04754747,0.01321906,-0.01321888,0.05595823,-0.05595798,0.15537553,-0.15537458,0.54691585,-0.54691389,0.18381389,-0.18381275,0.27933028,-0.27932914,0.00000000,-0.00000000
0.63331666,1.09213929,-1.09213525,0.01514066,-0.01514046,0.06000861,-0.06000834,0.16447572,-0.16447472,0.56827924,-0.56827724,0.20257726,-0.20257599,0.28833956,-0.28833847,0.00000000,-0.00000000
0.63931966,1.13705974,-1.13705562,0.01728558,-0.01728536,0.06412255,-0.06412225,0.17401308,-0.17401203,0.58987451,-0.58987247,0.22248976,-0.22248836,0.29678108,-0.29678006,0.00000000,-0.00000000
0.64532266,1.18223469,-1.18223049,0.01966191,-0.01966167,0.06826768,-0.06826735,0.18398024,-0.18397914,0.61168487,-0.61168280,0.24341885,-0.24341734,0.30459752,-0.30459657,0.00000000,-0.00000000
0.65132566,1.22760206,-1.22759777,0.02227547,-0.02227521,0.07241265,-0.07241229,0.19437029,-0.19436915,0.63370366,-0.63370154,0.26521419,-0.26521257,0.31174209,-0.31174122,0.00000000,-0.00000000
0.65732866,1.27310595,-1.27310159,0.02512916,-0.02512886,0.07652752,-0.07652713,0.20517495,-0.20517376,0.65592800,-0.65592584,0.28770817,-0.28770644,0.31817800,-0.31817722,0.00000000,-0.00000000
0.66333167,1.31868610,-1.31868165,0.02822232,-0.02822200,0.08058392,-0.08058351,0.21638252,-0.21638129,0.67835204,-0.67834984,0.31071705,-0.31071524,0.32387772,-0.32387701,0.00000000,-0.00000000
0.66933467,1.36426673,-1.36426220,0.03155015,-0.03154981,0.08455513,-0.08455469,0.22797566,-0.22797439,0.70095982,-0.70095757,0.33404256,-0.33404067,0.32882206,-0.32882145,0.00000000,-0.00000000
0.67533767,1.40974562,-1.40974103,0.03510305,-0.03510268,0.08841593,-0.08841548,0.23992896,-0.23992765,0.72371831,-0.72371602,0.35747389,-0.35747195,0.33299922,-0.33299870,0.00000000,-0.00000000
0.68134067,1.45498371,-1.45497906,0.03886613,-0.03886574,0.09214245,-0.09214197,0.25220661,-0.25220527,0.74657079,-0.74656847,0.38079023,-0.38078825,0.33640366,-0.33640323,0.00000000,-0.00000000
0.68734367,1.49979579,-1.49979111,0.04281878,-0.04281837,0.09571173,-0.09571124,0.26476008,-0.26475872,0.76943103,-0.76942868,0.40376354,-0.40376154,0.33903497,-0.33903464,0.00000000,-0.00000000
0.69334667,1.54394294,-1.54393826,0.04693437,-0.04693394,0.09910140,-0.09910091,0.27752605,-0.27752468,0.79217845,-0.79217610,0.42616178,-0.42615979,0.34089677,-0.34089653,0.00000000,-0.00000000
0.69934967,1.58712714,-1.58712250,0.05118015,-0.05117970,0.10228921,-0.10228872,0.29042479,-0.29042340,0.81465474,-0.81465240,0.44775235,-0.44775038,0.34199553,-0.34199539,0.00000000,-0.00000000
0.70535268,1.62898852,-1.62898396,0.05551732,-0.05551687,0.10525266,-0.10525217,0.30335895,-0.30335756,0.83666204,-0.83665974,0.46830569,-0.46830378,0.34233967,-0.34233962,0.00000000,-0.00000000
0.71135568,1.66910569,-1.66910128,0.05990140,-0.05990094,0.10796865,-0.10796818,0.31621312,-0.31621175,0.85796306,-0.85796082,0.48759918,-0.48759736,0.34193862,-0.34193867,0.00000000,-0.00000000
0.71735868,1.70699956,-1.70699535,0.06428276,-0.06428230,0.11041338,-0.11041293,0.32885417,-0.32885283,0.87828320,-0.87828105,0.50542100,-0.50541929,0.34080220,-0.34080235,0.00000000,-0.00000000
0.72336168,1.74214060,-1.74213667,0.06860745,-0.06860700,0.11256230,-0.11256187,0.34113248,-0.34113119,0.89731481,-0.89731280,0.52157414,-0.52157257,0.33894018,-0.33894042,0.00000000,-0.00000000
0.72936468,1.77395984,-1.77395627,0.07281829,-0.07281786,0.11439037,-0.11438997,0.35288415,-0.35288293,0.91472362,-0.91472178,0.53588033,-0.53587894,0.33636214,-0.33636249,0.00000000,-0.00000000
