energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.18909455,2.69088219,0.34730392,1.37015941,0.05809147,0.39112174,0.52988417,0.56170329,0.14127216,0.00000000
-0.18309155,2.78340143,0.35702199,1.42498385,0.06154018,0.39618021,0.54584346,0.57894137,0.14564848,0.00000000
-0.17708854,2.88044934,0.36778444,1.48345426,0.06502434,0.40149155,0.56214190,0.59649722,0.15033598,0.00000000
-0.17108554,2.98010169,0.37925955,1.54443056,0.06848046,0.40691164,0.57855087,0.61404540,0.15520044,0.00000000
-0.16508254,3.08043721,0.39111482,1.60674482,0.07184615,0.41230878,0.59485381,0.63127400,0.16010948,0.00000000
-0.15907954,3.17957687,0.40302474,1.66922013,0.07506194,0.41756818,0.61085027,0.64789244,0.16493616,0.00000000
-0.15307654,3.27572162,0.41467823,1.73069059,0.07807304,0.42259524,0.62635907,0.66363831,0.16956233,0.00000000
-0.14707354,3.36718745,0.42578526,1.79002185,0.08083101,0.42731756,0.64122030,0.67828300,0.17388171,0.00000000
-0.14107054,3.45243637,0.43608277,1.84613141,0.08329504,0.43168565,0.65529619,0.69163592,0.17780230,0.00000000
-0.13506753,3.53010227,0.44533931,1.89800809,0.08543310,0.43567235,0.66847084,0.70354699,0.18124833,0.00000000
-0.12906453,3.59901083,0.45335858,1.94472993,0.08722257,0.43927097,0.68064893,0.71390761,0.18416144,0.00000000
-0.12306153,3.65819269,0.45998158,1.98547985,0.08865060,0.44249234,0.69175342,0.72264969,0.18650113,0.00000000
-0.11705853,3.70688990,0.46508756,2.01955872,0.08971391,0.44536097,0.70172252,0.72974321,0.18824451,0.00000000
-0.11105553,3.74455546,0.46859354,2.04639531,0.09041834,0.44791051,0.71050618,0.73519217,0.18938535,0.00000000
-0.10505253,3.77084656,0.47045282,2.06555298,0.09077783,0.45017878,0.71806219,0.73902928,0.18993244,0.00000000
-0.09904952,3.78561208,0.47065242,2.07673309,0.09081326,0.45220269,0.72435242,0.74130972,0.18990754,0.00000000
-0.09304652,3.78887559,0.46920972,2.07977507,0.09055088,0.45401327,0.72933919,0.74210422,0.18934281,0.00000000
-0.08704352,3.78081490,0.46616855,2.07465363,0.09002065,0.45563119,0.73298229,0.74149197,0.18827810,0.00000000
-0.08104052,3.76173962,0.46159494,2.06147322,0.08925450,0.45706295,0.73523678,0.73955366,0.18675806,0.00000000
-0.07503752,3.73206816,0.45557281,2.04046035,0.08828461,0.45829797,0.73605170,0.73636514,0.18482948,0.00000000
-0.06903452,3.69230544,0.44819972,2.01195418,0.08714177,0.45930685,0.73536998,0.73199205,0.18253865,0.00000000
-0.06303152,3.64302265,0.43958302,1.97639583,0.08585405,0.46004077,0.73312949,0.72648567,0.17992930,0.00000000
-0.05702851,3.58483996,0.42983648,1.93431699,0.08444568,0.46043228,0.72926524,0.71988032,0.17704082,0.00000000
-0.05102551,3.51841297,0.41907740,1.88632814,0.08293630,0.46039728,0.72371268,0.71219240,0.17390717,0.00000000
-0.04502251,3.44442316,0.40742455,1.83310675,0.08134056,0.45983829,0.71641195,0.70342112,0.17055628,0.00000000
-0.03901951,3.36357255,0.39499656,1.77538571,0.07966813,0.45864873,0.70731277,0.69355093,0.16701003,0.00000000
-0.03301651,3.27658215,0.38191114,1.71394209,0.07792404,0.45671807,0.69637973,0.68255533,0.16328482,0.00000000
-0.02701351,3.18419353,0.36828465,1.64958640,0.07610933,0.45393764,0.68359774,0.67040197,0.15939259,0.00000000
-0.02101051,3.08717286,0.35423226,1.58315213,0.07422202,0.45020664,0.66897711,0.65705859,0.15534213,0.00000000
-0.01500750,2.98631624,0.33986835,1.51548572,0.07225814,0.44543828,0.65255817,0.64249946,0.15114080,0.00000000
-0.00900450,2.88245511,0.32530710,1.44743668,0.07021300,0.43956549,0.63441489,0.62671187,0.14679620,0.00000000
-0.00300150,2.77646094,0.31066313,1.37984784,0.06808237,0.43254601,0.61465740,0.60970228,0.14231795,0.00000000
0.00300150,2.66924778,0.29605206,1.31354561,0.06586363,0.42436661,0.59343317,0.59150164,0.13771928,0.00000000
0.00900450,2.56177208,0.28159095,1.24933018,0.06355678,0.41504606,0.57092664,0.57216964,0.13301838,0.00000000
0.01500750,2.45502903,0.26739835,1.18796569,0.06116522,0.40463684,0.54735733,0.55179752,0.12823944,0.00000000
0.02101051,2.35004509,0.25359423,1.13017046,0.05869630,0.39322526,0.52297652,0.53050928,0.12341320,0.00000000
0.02701351,2.24786670,0.24029944,1.07660740,0.05616157,0.38093025,0.49806244,0.50846119,0.11857715,0.00000000
0.03301651,2.14954532,0.22763498,1.02787480,0.05357676,0.36790052,0.47291433,0.48583960,0.11377523,0.00000000
0.03901951,2.05611951,0.21572085,0.98449787,0.05096148,0.35431048,0.44784557,0.46285715,0.10905711,0.00000000
0.04502251,1.96859464,0.20467485,0.94692117,0.04833867,0.34035493,0.42317611,0.43974760,0.10447703,0.00000000
0.05102551,1.88792138,0.19461109,0.91550237,0.04573384,0.32624287,0.39922459,0.41675946,0.10009240,0.00000000
0.05702851,1.81497385,0.18563841,0.89050764,0.04317415,0.31219062,0.37630049,0.39414892,0.09596213,0.00000000
0.06303152,1.75052870,0.17785882,0.87210875,0.04068745,0.29841466,0.35469660,0.37217222,0.09214477,0.00000000
0.06903452,1.69524602,0.17136593,0.86038236,0.03830122,0.28512445,0.33468206,0.35107801,0.08869666,0.00000000
0.07503752,1.64965317,0.16624340,0.85531126,0.03604156,0.27251555,0.31649634,0.33109996,0.08567006,0.00000000
0.08104052,1.61413216,0.16256355,0.85678778,0.03393232,0.26076344,0.30034420,0.31244995,0.08311150,0.00000000
0.08704352,1.58891113,0.16038602,0.86461923,0.03199425,0.25001814,0.28639197,0.29531220,0.08106022,0.00000000
0.09304652,1.57406030,0.15975654,0.87853497,0.03024448,0.24039997,0.27476497,0.27983844,0.07954697,0.00000000
0.09904952,1.56949234,0.16070577,0.89819495,0.02869599,0.23199662,0.26554636,0.26614437,0.07859308,0.00000000
0.10505253,1.57496689,0.16324828,0.92319936,0.02735751,0.22486144,0.25877714,0.25430744,0.07820985,0.00000000
0.11105553,1.59009893,0.16738148,0.95309864,0.02623340,0.21901321,0.25445731,0.24436594,0.07839831,0.00000000
0.11705853,1.61437031,0.17308466,0.98740379,0.02532393,0.21443714,0.25254809,0.23631945,0.07914934,0.00000000
0.12306153,1.64714372,0.18031808,1.02559618,0.02462556,0.21108718,0.25297487,0.23013042,0.08044398,0.00000000
0.12906453,1.68767836,0.18902209,1.06713661,0.02413149,0.20888926,0.25563094,0.22572672,0.08225423,0.00000000
0.13506753,1.73514658,0.19911642,1.11147338,0.02383222,0.20774552,0.26038151,0.22300518,0.08454387,0.00000000
0.14107054,1.78865076,0.21049953,1.15804891,0.02371626,0.20753904,0.26706808,0.22183566,0.08726967,0.00000000
0.14707354,1.84723981,0.22304837,1.20630511,0.02377078,0.20813908,0.27551290,0.22206562,0.09038260,0.00000000
0.15307654,1.90992504,0.23661832,1.25568734,0.02398231,0.20940633,0.28552327,0.22352490,0.09382921,0.00000000
0.15907954,1.97569483,0.25104368,1.30564718,0.02433733,0.21119819,0.29689571,0.22603068,0.09755305,0.00000000
0.16508254,2.04352827,0.26613866,1.35564433,0.02482283,0.21337365,0.30941983,0.22939222,0.10149610,0.00000000
0.17108554,2.11240767,0.28169904,1.40514792,0.02542670,0.21579775,0.32288184,0.23341549,0.10560010,0.00000000
0.17708854,2.18132994,0.29750443,1.45363763,0.02613800,0.21834535,0.33706768,0.23790746,0.10980790,0.00000000
0.18309155,2.24931740,0.31332142,1.50060508,0.02694713,0.22090421,0.35176583,0.24268003,0.11406463,0.00000000
0.18909455,2.31542782,0.32890726,1.54555574,0.02784577,0.22337730,0.36676967,0.24755342,0.11831876,0.00000000
0.19509755,2.37876426,0.34401442,1.58801179,0.02882674,0.22568422,0.38187960,0.25235928,0.12252294,0.00000000
0.20110055,2.43848465,0.35839553,1.62751590,0.02988372,0.22776197,0.39690488,0.25694312,0.12663479,0.00000000
0.20710355,2.49381126,0.37180893,1.66363624,0.03101085,0.22956487,0.41166519,0.26116640,0.13061736,0.00000000
0.21310655,2.54403997,0.38402435,1.69597235,0.03220227,0.23106393,0.42599200,0.26490813,0.13443944,0.00000000
0.21910955,2.58854917,0.39482870,1.72416192,0.03345163,0.23224567,0.43972978,0.26806593,0.13807573,0.00000000
0.22511256,2.62680807,0.40403163,1.74788793,0.03475158,0.23311041,0.45273703,0.27055677,0.14150672,0.00000000
0.23111556,2.65838405,0.41147068,1.76688586,0.03609327,0.23367044,0.46488717,0.27231718,0.14471844,0.00000000
0.23711856,2.68294858,0.41701575,1.78095036,0.03746600,0.23394781,0.47606921,0.27330313,0.14770208,0.00000000
0.24312156,2.70028150,0.42057280,1.78994112,0.03885691,0.23397213,0.48618825,0.27348954,0.15045343,0.00000000
0.24912456,2.71027313,0.42208638,1.79378716,0.04025082,0.23377840,0.49516583,0.27286937,0.15297229,0.00000000
0.25512756,2.71292407,0.42154122,1.79248946,0.04163024,0.23340489,0.50293992,0.27145250,0.15526183,0.00000000
0.26113057,2.70834260,0.41896251,1.78612151,0.04297558,0.23289125,0.50946485,0.26926430,0.15732791,0.00000000
0.26713357,2.69673960,0.41441508,1.77482770,0.04426541,0.23227684,0.51471089,0.26634397,0.15917855,0.00000000
0.27313657,2.67842124,0.40800150,1.75881950,0.04547707,0.23159933,0.51866369,0.26274280,0.16082345,0.00000000
0.27913957,2.65377981,0.39985922,1.73836973,0.04658726,0.23089375,0.52132359,0.25852226,0.16227371,0.00000000
0.28514257,2.62328311,0.39015689,1.71380512,0.04757283,0.23019178,0.52270481,0.25375219,0.16354173,0.00000000
0.29114557,2.58746306,0.37909021,1.68549759,0.04841163,0.22952151,0.52283459,0.24850899,0.16464140,0.00000000
0.29714857,2.54690407,0.36687730,1.65385480,0.04908342,0.22890760,0.52175253,0.24287394,0.16558849,0.00000000
0.30315158,2.50223185,0.35375411,1.61931048,0.04957071,0.22837177,0.51950990,0.23693176,0.16640128,0.00000000
0.30915458,2.45410333,0.33996983,1.58231506,0.04985966,0.22793377,0.51616931,0.23076940,0.16710147,0.00000000
0.31515758,2.40319797,0.32578261,1.54332707,0.04994073,0.22761257,0.51180456,0.22447514,0.16771527,0.00000000
0.32116058,2.35021109,0.31145581,1.50280584,0.04980935,0.22742795,0.50650086,0.21813795,0.16827456,0.00000000
0.32716358,2.29584910,0.29725467,1.46120560,0.04946629,0.22740222,0.50035531,0.21184714,0.16881817,0.00000000
0.33316658,2.24082685,0.28344366,1.41897132,0.04891789,0.22756208,0.49347763,0.20569235,0.16939306,0.00000000
0.33916958,2.18586670,0.27028444,1.37653625,0.04817607,0.22794051,0.48599112,0.19976363,0.17005538,0.00000000
0.34517259,2.13169906,0.25803422,1.33432106,0.04725814,0.22857851,0.47803363,0.19415173,0.17087124,0.00000000
0.35117559,2.07906377,0.24694468,1.29273437,0.04618634,0.22952663,0.46975851,0.18894841,0.17191712,0.00000000
0.35717859,2.02871161,0.23726109,1.25217425,0.04498729,0.23084602,0.46133529,0.18424669,0.17327980,0.00000000
0.36318159,1.98140533,0.22922151,1.21303045,0.04369115,0.23260907,0.45294992,0.18014098,0.17505568,0.00000000
0.36918459,1.93791935,0.22305601,1.17568669,0.04233078,0.23489925,0.44480446,0.17672688,0.17734952,0.00000000
0.37518759,1.89903754,0.21898550,1.14052275,0.04094067,0.23781034,0.43711592,0.17410076,0.18027244,0.00000000
0.38119060,1.86554828,0.21722028,1.10791573,0.03955597,0.24144472,0.43011427,0.17235878,0.18393926,0.00000000
0.38719360,1.83823663,0.21795792,1.07824020,0.03821135,0.24591087,0.42403936,0.17159557,0.18846515,0.00000000
0.39319660,1.81787312,0.22138059,1.05186690,0.03694000,0.25132001,0.41913683,0.17190238,0.19396172,0.00000000
0.39919960,1.80519924,0.22765162,1.02915976,0.03577264,0.25778197,0.41565295,0.17336476,0.20053254,0.00000000
0.40520260,1.80090973,0.23691147,1.01047117,0.03473666,0.26540043,0.41382846,0.17605986,0.20826843,0.00000000
0.41120560,1.80563229,0.24927305,0.99613547,0.03385536,0.27426758,0.41389155,0.18005337,0.21724248,0.00000000
0.41720860,1.81990514,0.26481661,0.98646093,0.03314728,0.28445865,0.41605030,0.18539622,0.22750513,0.00000000
0.42321161,1.84415346,0.28358439,0.98172033,0.03262582,0.29602628,0.42048463,0.19212127,0.23907960,0.00000000
0.42921461,1.87866570,0.30557518,0.98214071,0.03229885,0.30899516,0.42733825,0.20023996,0.25195770,0.00000000
0.43521761,1.92357084,0.33073922,0.98789253,0.03216861,0.32335722,0.43671090,0.20973930,0.26609647,0.00000000
0.44122061,1.97881802,0.35897364,0.99907904,0.03223172,0.33906755,0.44865120,0.22057928,0.28141569,0.00000000
0.44722361,2.04415936,0.39011872,1.01572611,0.03247935,0.35604144,0.46315057,0.23269078,0.29779663,0.00000000
0.45322661,2.11913752,0.42395543,1.03777344,0.03289755,0.37415255,0.48013844,0.24597435,0.31508199,0.00000000
0.45922961,2.20307868,0.46020432,1.06506735,0.03346768,0.39323269,0.49947922,0.26029981,0.33307728,0.00000000
0.46523262,2.29509188,0.49852613,1.09735598,0.03416700,0.41307299,0.52097113,0.27550682,0.35155365,0.00000000
0.47123562,2.39407520,0.53852425,1.13428700,0.03496936,0.43342676,0.54434721,0.29140652,0.37025203,0.00000000
0.47723862,2.49872905,0.57974908,1.17540841,0.03584596,0.45401385,0.56927849,0.30778421,0.38888870,0.00000000
0.48324162,2.60757657,0.62170432,1.22017244,0.03676615,0.47452650,0.59537941,0.32440307,0.40716190,0.00000000
0.48924462,2.71899061,0.66385512,1.26794263,0.03769837,0.49463650,0.62221547,0.34100879,0.42475948,0.00000000
0.49524762,2.83122679,0.70563791,1.31800410,0.03861097,0.51400336,0.64931270,0.35733506,0.44136716,0.00000000
0.50125063,2.94246147,0.74647157,1.36957659,0.03947311,0.53228326,0.67616896,0.37310965,0.45667714,0.00000000
0.50725363,3.05083356,0.78576982,1.42183011,0.04025566,0.54913845,0.70226649,0.38806101,0.47039682,0.00000000
0.51325663,3.15448867,0.82295413,1.47390254,0.04093190,0.56424674,0.72708539,0.40192500,0.48225715,0.00000000
0.51925963,3.25162409,0.85746705,1.52491879,0.04147825,0.57731068,0.75011762,0.41445169,0.49202040,0.00000000
0.52526263,3.34053306,0.88878529,1.57401069,0.04187489,0.58806614,0.77088076,0.42541183,0.49948694,0.00000000
0.53126563,3.41964670,0.91643217,1.62033716,0.04210613,0.59628993,0.78893140,0.43460283,0.50450091,0.00000000
0.53726863,3.48757225,0.93998905,1.66310386,0.04216080,0.60180615,0.80387732,0.44185399,0.50695444,0.00000000
0.54327164,3.54312625,0.95910537,1.70158162,0.04203234,0.60449108,0.81538819,0.44703088,0.50679031,0.00000000
0.54927464,3.58536166,0.97350693,1.73512337,0.04171878,0.60427643,0.82320435,0.45003858,0.50400307,0.00000000
0.55527764,3.61358808,0.98300213,1.76317861,0.04122263,0.60115074,0.82714337,0.45082379,0.49863847,0.00000000
0.56128064,3.62738459,0.98748621,1.78530543,0.04055052,0.59515912,0.82710414,0.44937565,0.49079140,0.00000000
0.56728364,3.62660494,0.98694304,1.80117954,0.03971278,0.58640109,0.82306836,0.44572541,0.48060236,0.00000000
0.57328664,3.61137521,0.98144485,1.81060009,0.03872290,0.57502688,0.81509947,0.43994478,0.46825267,0.00000000
0.57928964,3.58208431,0.97114959,1.81349236,0.03759690,0.56123224,0.80333906,0.43214325,0.45395879,0.00000000
0.58529265,3.53936773,0.95629636,1.80990712,0.03635267,0.54525191,0.78800094,0.42246433,0.43796570,0.00000000
0.59129565,3.48408554,0.93719885,1.80001696,0.03500932,0.52735227,0.76936322,0.41108105,0.42053992,0.00000000
0.59729865,3.41729535,0.91423713,1.78410956,0.03358646,0.50782320,0.74775867,0.39819070,0.40196221,0.00000000
0.60330165,3.34022129,0.88784809,1.76257831,0.03210361,0.48696961,0.72356382,0.38400921,0.38252038,0.00000000
0.60930465,3.25422015,0.85851462,1.73591049,0.03057967,0.46510298,0.69718722,0.36876516,0.36250224,0.00000000
0.61530765,3.16074550,0.82675413,1.70467336,0.02903237,0.44253308,0.66905730,0.35269391,0.34218909,0.00000000
0.62131066,3.06131117,0.79310633,1.66949854,0.02747800,0.41956030,0.63961031,0.33603166,0.32184980,0.00000000
0.62731366,2.95745458,0.75812089,1.63106504,0.02593104,0.39646876,0.60927877,0.31901001,0.30173566,0.00000000
0.63331666,2.85070126,0.72234515,1.59008137,0.02440406,0.37352041,0.57848073,0.30185090,0.28207599,0.00000000
0.63931966,2.74253104,0.68631205,1.54726715,0.02290763,0.35095024,0.54761021,0.28476211,0.26307468,0.00000000
0.64532266,2.63434666,0.65052882,1.50333463,0.02145036,0.32896273,0.51702913,0.26793354,0.24490757,0.00000000
0.65132566,2.52744552,0.61546639,1.45897058,0.02003899,0.30772961,0.48706071,0.25153413,0.22772078,0.00000000
0.65732866,2.42299495,0.58155001,1.41481905,0.01867854,0.28738875,0.45798471,0.23570960,0.21162976,0.00000000
0.66333167,2.32201144,0.54915114,1.37146536,0.01737251,0.26804435,0.43003425,0.22058103,0.19671917,0.00000000
0.66933467,2.22534435,0.51858087,1.32942186,0.01612316,0.24976807,0.40339438,0.20624407,0.18304346,0.00000000
0.67533767,2.13366408,0.49008511,1.28911590,0.01493165,0.23260117,0.37820220,0.19276903,0.17062806,0.00000000
0.68134067,2.04745528,0.46384146,1.25088032,0.01379835,0.21655730,0.35454840,0.18020147,0.15947113,0.00000000
0.68734367,1.96701491,0.43995814,1.21494696,0.01272301,0.20162590,0.33248002,0.16856353,0.14954579,0.00000000
0.69334667,1.89245537,0.41847472,1.18144346,0.01170493,0.18777593,0.31200422,0.15785565,0.14080270,0.00000000
0.69934967,1.82371272,0.39936491,1.15039340,0.01074316,0.17495984,0.29309290,0.14805877,0.13317303,0.00000000
0.70535268,1.76055953,0.38254106,1.12172020,0.00983655,0.16311743,0.27568781,0.13913683,0.12657161,0.00000000
0.71135568,1.70262242,0.36786049,1.09525441,0.00898388,0.15217969,0.25970609,0.13103958,0.12090034,0.00000000
0.71735868,1.64940358,0.35513322,1.07074447,0.00818391,0.14207232,0.24504594,0.12370538,0.11605163,0.00000000
0.72336168,1.60030582,0.34413101,1.04787056,0.00743539,0.13271889,0.23159223,0.11706426,0.11191193,0.00000000
0.72936468,1.55466045,0.33459728,1.02626101,0.00673705,0.12404360,0.21922196,0.11104083,0.10836526,0.00000000
0.73536768,1.51175693,0.32625769,1.00551088,0.00608765,0.11597352,0.20780942,0.10555714,0.10529657,0.00000000
0.74137069,1.47087366,0.31883090,0.98520170,0.00548593,0.10844046,0.19723084,0.10053538,0.10259502,0.00000000
0.74737369,1.43130849,0.31203913,0.96492197,0.00493059,0.10138224,0.18736860,0.09590043,0.10015696,0.00000000
0.75337669,1.39240816,0.30561824,0.94428717,0.00442031,0.09474365,0.17811482,0.09158202,0.09788862,0.00000000
0.75937969,1.35359543,0.29932685,0.92295875,0.00395375,0.08847691,0.16937439,0.08751669,0.09570846,0.00000000
0.76538269,1.31439292,0.29295428,0.90066113,0.00352954,0.08254183,0.16106721,0.08364940,0.09354906,0.00000000
0.77138569,1.27444275,0.28632693,0.87719593,0.00314633,0.07690570,0.15312997,0.07993471,0.09135860,0.00000000
0.77738869,1.23352122,0.27931303,0.85245290,0.00280285,0.07154286,0.14551709,0.07633766,0.08910179,0.00000000
0.78339170,1.19154800,0.27182552,0.82641701,0.00249790,0.06643419,0.13820118,0.07283424,0.08676027,0.00000000
0.78939470,1.14858946,0.26382306,0.79917135,0.00223049,0.06156638,0.13117276,0.06941154,0.08433258,0.00000000
0.79539770,1.10485601,0.25530924,0.77089584,0.00199991,0.05693114,0.12443956,0.06606747,0.08183352,0.00000000
0.80140070,1.06069380,0.24633000,0.74186170,0.00180576,0.05252438,0.11802516,0.06281022,0.07929313,0.00000000
0.80740370,1.01657091,0.23696950,0.71242198,0.00164811,0.04834532,0.11196731,0.05965747,0.07675512,0.00000000
0.81340670,0.97305887,0.22734472,0.68299872,0.00152756,0.04439566,0.10631574,0.05663527,0.07427506,0.00000000
0.81940970,0.93081025,0.21759896,0.65406706,0.00144532,0.04067875,0.10112973,0.05377677,0.07191814,0.00000000
0.82541271,0.89053318,0.20789467,0.62613724,0.00140333,0.03719882,0.09647538,0.05112085,0.06975677,0.00000000
0.83141571,0.85296392,0.19840582,0.59973514,0.00140432,0.03396027,0.09242276,0.04871055,0.06786797,0.00000000
0.83741871,0.81883859,0.18931023,0.57538220,0.00145185,0.03096705,0.08904290,0.04659152,0.06633068,0.00000000
0.84342171,0.78886497,0.18078218,0.55357551,0.00155036,0.02822209,0.08640481,0.04481041,0.06522309,0.00000000
0.84942471,0.76369556,0.17298540,0.53476880,0.00170519,0.02572686,0.08457250,0.04341332,0.06461996,0.00000000
0.85542771,0.74390272,0.16606692,0.51935516,0.00192255,0.02348102,0.08360221,0.04244431,0.06459014,0.00000000
0.86143072,0.72995671,0.16015185,0.50765196,0.00220943,0.02148212,0.08353974,0.04194392,0.06519420,0.00000000
0.86743372,0.72220737,0.15533914,0.49988849,0.00257357,0.01972549,0.08441809,0.04194785,0.06648230,0.00000000
0.87343672,0.72086977,0.15169860,0.49619678,0.00302322,0.01820413,0.08625543,0.04248576,0.06849240,0.00000000
0.87943972,0.72601445,0.14926911,0.49660577,0.00356700,0.01690880,0.08905339,0.04358019,0.07124863,0.00000000
0.88544272,0.73756216,0.14805794,0.50103895,0.00421362,0.01582808,0.09279585,0.04524553,0.07476018,0.00000000
0.89144572,0.75528335,0.14804124,0.50931553,0.00497156,0.01494864,0.09744810,0.04748731,0.07902040,0.00000000
0.89744872,0.77880227,0.14916562,0.52115497,0.00584873,0.01425550,0.10295664,0.05030145,0.08400635,0.00000000
0.90345173,0.80760533,0.15135051,0.53618466,0.00685206,0.01373239,0.10924938,0.05367385,0.08967876,0.00000000
0.90945473,0.84105360,0.15449142,0.55395050,0.00798707,0.01336219,0.11623649,0.05758004,0.09598236,0.00000000
0.91545773,0.87839890,0.15846374,0.57392989,0.00925740,0.01312733,0.12381174,0.06198506,0.10284665,0.00000000
0.92146073,0.91880290,0.16312701,0.59554675,0.01066440,0.01301033,0.13185448,0.06684362,0.11018709,0.00000000
0.92746373,0.96135889,0.16832945,0.61818806,0.01220665,0.01299429,0.14023203,0.07210039,0.11790668,0.00000000
0.93346673,1.00511533,0.17391273,0.64122139,0.01387963,0.01306340,0.14880263,0.07769066,0.12589790,0.00000000
0.93946973,1.04910065,0.17971656,0.66401275,0.01567533,0.01320342,0.15741881,0.08354118,0.13404511,0.00000000
0.94547274,1.09234864,0.18558327,0.68594443,0.01758214,0.01340218,0.16593104,0.08957132,0.14222713,0.00000000
0.95147574,1.13392364,0.19136204,0.70643203,0.01958466,0.01365002,0.17419167,0.09569455,0.15032023,0.00000000
0.95747874,1.17294487,0.19691282,0.72494031,0.02166378,0.01394013,0.18205900,0.10182021,0.15820117,0.00000000
0.96348174,1.20860928,0.20210976,0.74099739,0.02379690,0.01426889,0.18940129,0.10785546,0.16575050,0.00000000
0.96948474,1.24021223,0.20684410,0.75420677,0.02595829,0.01463610,0.19610070,0.11370763,0.17285582,0.00000000
0.97548774,1.26716551,0.21102657,0.76425693,0.02811965,0.01504514,0.20205693,0.11928666,0.17941500,0.00000000
0.98149075,1.28901215,0.21458907,0.77092827,0.03025081,0.01550298,0.20719045,0.12450776,0.18533922,0.00000000
0.98749375,1.30543766,0.21748589,0.77409704,0.03232064,0.01602015,0.21144517,0.12929408,0.19055577,0.00000000
0.99349675,1.31627737,0.21969412,0.77373651,0.03429805,0.01661055,0.21479054,0.13357952,0.19501046,0.00000000
0.99949975,1.32151974,0.22121360,0.76991502,0.03615306,0.01729118,0.21722286,0.13731133,0.19866958,0.00000000
1.00550275,1.32130552,0.22206619,0.76279143,0.03785800,0.01808172,0.21876578,0.14045261,0.20152132,0.00000000
1.01150575,1.31592283,0.22229451,0.75260786,0.03938869,0.01900403,0.21947001,0.14298451,0.20357650,0.00000000
1.01750875,1.30579834,0.22196009,0.73968020,0.04072556,0.02008158,0.21941220,0.14490811,0.20486876,0.00000000
1.02351176,1.29148479,0.22114116,0.72438674,0.04185470,0.02133869,0.21869293,0.14624581,0.20545394,0.00000000
1.02951476,1.27364529,0.21992991,0.70715525,0.04276874,0.02279980,0.21743406,0.14704215,0.20540885,0.00000000
1.03551776,1.25303483,0.21842945,0.68844905,0.04346762,0.02448866,0.21577531,0.14736412,0.20482930,0.00000000
1.04152076,1.23047954,0.21675051,0.66875253,0.04395903,0.02642743,0.21387040,0.14730069,0.20382753,0.00000000
1.04752376,1.20685434,0.21500795,0.64855658,0.04425863,0.02863589,0.21188268,0.14696176,0.20252914,0.00000000
1.05352676,1.18305955,0.21331724,0.62834438,0.04438998,0.03113051,0.20998054,0.14647626,0.20106946,0.00000000
1.05952976,1.15999717,0.21179084,0.60857803,0.04438419,0.03392375,0.20833271,0.14598970,0.19958967,0.00000000
1.06553277,1.13854749,0.21053488,0.58968640,0.04427928,0.03702328,0.20710358,0.14566090,0.19823264,0.00000000
1.07153577,1.11954655,0.20964594,0.57205445,0.04411918,0.04043135,0.20644872,0.14565817,0.19713872,0.00000000
1.07753877,1.10376522,0.20920826,0.55601450,0.04395262,0.04414436,0.20651078,0.14615494,0.19644156,0.00000000
1.08354177,1.09189016,0.20929137,0.54183936,0.04383168,0.04815242,0.20741576,0.14732493,0.19626411,0.00000000
1.08954477,1.08450746,0.20994822,0.52973771,0.04381030,0.05243921,0.20926993,0.14933698,0.19671499,0.00000000
1.09554777,1.08208898,0.21121395,0.51985159,0.04394255,0.05698191,0.21215735,0.15234970,0.19788523,0.00000000
1.10155078,1.08498201,0.21310528,0.51225616,0.04428098,0.06175132,0.21613813,0.15650615,0.19984555,0.00000000
1.10755378,1.09340225,0.21562052,0.50696140,0.04487491,0.06671219,0.22124734,0.16192857,0.20264431,0.00000000
1.11355678,1.10743029,0.21874036,0.50391583,0.04576887,0.07182364,0.22749478,0.16871352,0.20630610,0.00000000
1.11955978,1.12701175,0.22242914,0.50301189,0.04700112,0.07703982,0.23486544,0.17692750,0.21083108,0.00000000
1.12556278,1.15196080,0.22663681,0.50409281,0.04860242,0.08231058,0.24332059,0.18660331,0.21619504,0.00000000
1.13156578,1.18196725,0.23130135,0.50696062,0.05059504,0.08758241,0.25279970,0.19773721,0.22235021,0.00000000
1.13756878,1.21660675,0.23635158,0.51138504,0.05299206,0.09279933,0.26322275,0.21028726,0.22922688,0.00000000
1.14357179,1.25535408,0.24171028,0.51711296,0.05579702,0.09790398,0.27449325,0.22417269,0.23673556,0.00000000
1.14957479,1.29759898,0.24729745,0.52387812,0.05900382,0.10283871,0.28650157,0.23927463,0.24476992,0.00000000
1.15557779,1.34266439,0.25303363,0.53141077,0.06259706,0.10754671,0.29912866,0.25543817,0.25321017,0.00000000
1.16158079,1.38982636,0.25884309,0.53944696,0.06655263,0.11197318,0.31224999,0.27247570,0.26192692,0.00000000
1.16758379,1.43833535,0.26465682,0.54773717,0.07083864,0.11606650,0.32573963,0.29017154,0.27078541,0.00000000
1.17358679,1.48743817,0.27041515,0.55605417,0.07541656,0.11977932,0.33947426,0.30828777,0.27964988,0.00000000
1.17958979,1.53639990,0.27606995,0.56419973,0.08024258,0.12306970,0.35333708,0.32657095,0.28838802,0.00000000
1.18559280,1.58452522,0.28158627,0.57201003,0.08526913,0.12590212,0.36722141,0.34475961,0.29687535,0.00000000
1.19159580,1.63117815,0.28694333,0.57935975,0.09044640,0.12824834,0.38103385,0.36259221,0.30499924,0.00000000
