energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,1.89849203,0.00362370,0.25187456,0.03394993,0.86159474,0.56923566,0.62940210
-4.29514757,1.94958703,0.00363378,0.25972890,0.03448373,0.88298496,0.59059657,0.64695542
-4.28914457,1.99628330,0.00364424,0.26681111,0.03488706,0.90207881,0.61016575,0.66346501
-4.28314157,2.03778019,0.00365174,0.27301781,0.03515106,0.91851085,0.62761847,0.67868155
-4.27713857,2.07333950,0.00365332,0.27825773,0.03526948,0.93194934,0.64265707,0.69236793
-4.27113557,2.10230566,0.00364643,0.28245447,0.03523887,0.94210521,0.65501867,0.70430577
-4.26513257,2.12412457,0.00362900,0.28554891,0.03505870,0.94874028,0.66448233,0.71430170
-4.25912956,2.13836018,0.00359943,0.28750091,0.03473135,0.95167446,0.67087545,0.72219307
-4.25312656,2.14470806,0.00355666,0.28829058,0.03426210,0.95079145,0.67407909,0.72785295
-4.24712356,2.14300516,0.00350011,0.28791873,0.03365895,0.94604275,0.67403190,0.73119389
-4.24112056,2.13323531,0.00342972,0.28640668,0.03293246,0.93744966,0.67073258,0.73217063
-4.23511756,2.11553019,0.00334588,0.28379533,0.03209543,0.92510323,0.66424046,0.73078122
-4.22911456,2.09016541,0.00324941,0.28014369,0.03116255,0.90916208,0.65467436,0.72706676
-4.22311156,2.05755204,0.00314152,0.27552672,0.03014999,0.88984804,0.64220952,0.72110967
-4.21710855,2.01822386,0.00302373,0.27003279,0.02907491,0.86744000,0.62707285,0.71303054
-4.21110555,1.97282068,0.00289786,0.26376082,0.02795504,0.84226597,0.60953647,0.70298362
-4.20510255,1.92206865,0.00276590,0.25681715,0.02680810,0.81469380,0.58990992,0.69115140
-4.19909955,1.86675824,0.00263000,0.24931239,0.02565136,0.78512090,0.56853129,0.67773818
-4.19309655,1.80772085,0.00249243,0.24135838,0.02450114,0.75396343,0.54575767,0.66296315
-4.18709355,1.74580510,0.00235547,0.23306523,0.02337241,0.72164528,0.52195523,0.64705324
-4.18109055,1.68185364,0.00222142,0.22453881,0.02227841,0.68858744,0.49748943,0.63023594
-4.17508754,1.61668155,0.00209256,0.21587849,0.02123033,0.65519800,0.47271574,0.61273254
-4.16908454,1.55105707,0.00197110,0.20717542,0.02023714,0.62186329,0.44797121,0.59475203
-4.16308154,1.48568550,0.00185921,0.19851129,0.01930544,0.58894037,0.42356726,0.57648586
-4.15707854,1.42119662,0.00175899,0.18995750,0.01843947,0.55675118,0.39978386,0.55810384
-4.15107554,1.35813626,0.00167248,0.18157497,0.01764112,0.52557840,0.37686543,0.53975134
-4.14507254,1.29696186,0.00160167,0.17341426,0.01691015,0.49566317,0.35501833,0.52154783
-4.13906953,1.23804230,0.00154853,0.16551619,0.01624443,0.46720455,0.33441013,0.50358678
-4.13306653,1.18166144,0.00151500,0.15791275,0.01564022,0.44036075,0.31517045,0.48593693
-4.12706353,1.12802515,0.00150301,0.15062827,0.01509258,0.41525167,0.29739318,0.46864477
-4.12106053,1.07727110,0.00151450,0.14368079,0.01459579,0.39196275,0.28113999,0.45173799
-4.11505753,1.02948059,0.00155143,0.13708346,0.01414375,0.37054974,0.26644453,0.43522980
-4.10905453,0.98469168,0.00161572,0.13084600,0.01373047,0.35104386,0.25331738,0.41912368
-4.10305153,0.94291269,0.00170926,0.12497598,0.01335048,0.33345737,0.24175101,0.40341844
-4.09704852,0.90413530,0.00183389,0.11948004,0.01299919,0.31778882,0.23172473,0.38811309
-4.09104552,0.86834641,0.00199128,0.11436478,0.01267331,0.30402796,0.22320921,0.37321141
-4.08504252,0.83553817,0.00218291,0.10963747,0.01237104,0.29215989,0.21617026,0.35872586
-4.07903952,0.80571571,0.00241000,0.10530638,0.01209237,0.28216829,0.21057181,0.34468063
-4.07303652,0.77890214,0.00267334,0.10138087,0.01183910,0.27403773,0.20637789,0.33111373
-4.06703352,0.75514072,0.00297326,0.09787110,0.01161496,0.26775472,0.20355362,0.31807797
-4.06103052,0.73449435,0.00330951,0.09478754,0.01142552,0.26330793,0.20206524,0.30564088
-4.05502751,0.71704256,0.00368112,0.09214021,0.01127804,0.26068733,0.20187932,0.29388356
-4.04902451,0.70287645,0.00408635,0.08993777,0.01118129,0.25988272,0.20296133,0.28289871
-4.04302151,0.69209214,0.00452260,0.08818646,0.01114521,0.26088171,0.20527369,0.27278787
-4.03701851,0.68478343,0.00498638,0.08688911,0.01118062,0.26366746,0.20877385,0.26365821
-4.03101551,0.68103436,0.00547324,0.08604414,0.01129880,0.26821656,0.21341230,0.25561902
-4.02501251,0.68091231,0.00597785,0.08564469,0.01151107,0.27449720,0.21913106,0.24877824
-4.01900950,0.68446237,0.00649399,0.08567800,0.01182839,0.28246797,0.22586277,0.24323916
-4.01300650,0.69170346,0.00701471,0.08612500,0.01226087,0.29207750,0.23353056,0.23909761
-4.00700350,0.70262655,0.00753240,0.08696021,0.01281743,0.30326500,0.24204886,0.23643966
-4.00100050,0.71719523,0.00803904,0.08815197,0.01350538,0.31596190,0.25132519,0.23534003
-3.99499750,0.73534865,0.00852634,0.08966292,0.01433011,0.33009441,0.26126286,0.23586119
-3.98899450,0.75700650,0.00898602,0.09145089,0.01529483,0.34558702,0.27176455,0.23805318
-3.98299150,0.78207582,0.00941006,0.09346988,0.01640034,0.36236670,0.28273650,0.24195396
-3.97698849,0.81045895,0.00979093,0.09567133,0.01764498,0.38036741,0.29409312,0.24759028
-3.97098549,0.84206194,0.01012191,0.09800555,0.01902453,0.39953485,0.30576169,0.25497877
-3.96498249,0.87680269,0.01039727,0.10042302,0.02053226,0.41983073,0.31768678,0.26412707
-3.95897949,0.91461800,0.01061254,0.10287584,0.02215909,0.44123647,0.32983410,0.27503490
-3.95297649,0.95546874,0.01076461,0.10531896,0.02389377,0.46375576,0.34219347,0.28769465
-3.94697349,0.99934244,0.01085193,0.10771121,0.02572312,0.48741566,0.35478042,0.30209153
-3.94097049,1.04625281,0.01087452,0.11001615,0.02763235,0.51226608,0.36763650,0.31820300
-3.93496748,1.09623573,0.01083399,0.11220258,0.02960540,0.53837726,0.38082777,0.33599751
-3.92896448,1.14934183,0.01073348,0.11424478,0.03162532,0.56583529,0.39444169,0.35543244
-3.92296148,1.20562545,0.01057756,0.11612242,0.03367460,0.59473576,0.40858233,0.37645145
-3.91695848,1.26513074,0.01037200,0.11782023,0.03573555,0.62517556,0.42336398,0.39898121
-3.91095548,1.32787536,0.01012360,0.11932735,0.03779061,0.65724338,0.43890349,0.42292794
-3.90495248,1.39383267,0.00983988,0.12063662,0.03982263,0.69100909,0.45531170,0.44817382
-3.89894947,1.46291370,0.00952883,0.12174360,0.04181511,0.72651281,0.47268434,0.47457369
-3.89294647,1.53494983,0.00919860,0.12264565,0.04375236,0.76375412,0.49109282,0.50195245
-3.88694347,1.60967767,0.00885716,0.12334104,0.04561966,0.80268222,0.51057562,0.53010332
-3.88094047,1.68672729,0.00851209,0.12382807,0.04740328,0.84318760,0.53113062,0.55878742
-3.87493747,1.76561496,0.00817028,0.12410445,0.04909056,0.88509598,0.55270899,0.58773484
-3.86893447,1.84574131,0.00783772,0.12416688,0.05066990,0.92816507,0.57521101,0.61664753
-3.86293147,1.92639568,0.00751935,0.12401081,0.05213073,0.97208450,0.59848421,0.64520391
-3.85692846,2.00676686,0.00721896,0.12363055,0.05346349,1.01647929,0.62232402,0.67306531
-3.85092546,2.08596034,0.00693910,0.12301954,0.05465966,1.06091690,0.64647712,0.69988423
-3.84492246,2.16302152,0.00668113,0.12217097,0.05571174,1.10491779,0.67064734,0.72531386
-3.83891946,2.23696419,0.00644524,0.12107851,0.05661330,1.14796902,0.69450394,0.74901887
-3.83291646,2.30680296,0.00623060,0.11973717,0.05735909,1.18954045,0.71769202,0.77068675
-3.82691346,2.37158825,0.00603546,0.11814430,0.05794518,1.22910282,0.73984447,0.79003938
-3.82091046,2.43044216,0.00585738,0.11630056,0.05836907,1.26614677,0.76059490,0.80684406
-3.81490745,2.48259326,0.00569340,0.11421084,0.05862994,1.30020184,0.77959106,0.82092365
-3.80890445,2.52740858,0.00554029,0.11188500,0.05872880,1.33085457,0.79650789,0.83216508
-3.80290145,2.56442098,0.00539473,0.10933855,0.05866870,1.35776460,0.81105959,0.84052577
-3.79689845,2.59335041,0.00525354,0.10659298,0.05845496,1.38067796,0.82301025,0.84603766
-3.79089545,2.61411780,0.00511386,0.10367588,0.05809523,1.39943690,0.83218225,0.84880833
-3.78489245,2.62685079,0.00497332,0.10062083,0.05759964,1.41398560,0.83846225,0.84901934
-3.77888944,2.63188093,0.00483015,0.09746697,0.05698081,1.42437163,0.84180446,0.84692142
-3.77288644,2.62973244,0.00468332,0.09425833,0.05625378,1.43074300,0.84223102,0.84282705
-3.76688344,2.62110303,0.00453255,0.09104297,0.05543594,1.43334116,0.83982966,0.83710031
-3.76088044,2.60683796,0.00437839,0.08787194,0.05454676,1.43249019,0.83474877,0.83014478
-3.75487744,2.58789844,0.00422213,0.08479807,0.05360758,1.42858315,0.82719036,0.82238970
-3.74887444,2.56532617,0.00406587,0.08187473,0.05264122,1.42206603,0.81740126,0.81427520
-3.74287144,2.54020580,0.00391232,0.07915458,0.05167165,1.41342052,0.80566318,0.80623713
-3.73686843,2.51362691,0.00376482,0.07668826,0.05072351,1.40314624,0.79228214,0.79869214
-3.73086543,2.48664756,0.00362717,0.07452328,0.04982171,1.39174357,0.77757789,0.79202368
-3.72486243,2.46026082,0.00350353,0.07270288,0.04899093,1.37969767,0.76187383,0.78656942
-3.71885943,2.43536554,0.00339828,0.07126507,0.04825520,1.36746444,0.74548783,0.78261061
-3.71285643,2.41274261,0.00331591,0.07024187,0.04763744,1.35545899,0.72872437,0.78036371
-3.70685343,2.39303713,0.00326088,0.06965860,0.04715904,1.34404667,0.71186815,0.77997462
-3.70085043,2.37674690,0.00323754,0.06953335,0.04683945,1.33353709,0.69517936,0.78151558
-3.69484742,2.36421724,0.00324995,0.06987667,0.04669582,1.32418078,0.67889053,0.78498479
-3.68884442,2.35564164,0.00330186,0.07069126,0.04674265,1.31616848,0.66320491,0.79030868
-3.68284142,2.35106781,0.00339659,0.07197192,0.04699146,1.30963257,0.64829616,0.79734660
-3.67683842,2.35040828,0.00353698,0.07370553,0.04745051,1.30465036,0.63430909,0.80589773
-3.67083542,2.35345466,0.00372530,0.07587118,0.04812456,1.30124870,0.62136122,0.81570978
-3.66483242,2.35989463,0.00396328,0.07844041,0.04901466,1.29940950,0.60954486,0.82648913
-3.65882941,2.36933072,0.00425201,0.08137756,0.05011796,1.29907579,0.59892939,0.83791207
-3.65282641,2.38129998,0.00459196,0.08464021,0.05142766,1.30015790,0.58956356,0.84963654
-3.64682341,2.39529380,0.00498300,0.08817981,0.05293292,1.30253952,0.58147771,0.86131411
-3.64082041,2.41077709,0.00542437,0.09194238,0.05461894,1.30608342,0.57468555,0.87260161
-3.63481741,2.42720628,0.00591472,0.09586935,0.05646708,1.31063670,0.56918571,0.88317213
-3.62881441,2.44404563,0.00645212,0.09989851,0.05845510,1.31603547,0.56496284,0.89272497
-3.62281141,2.46078150,0.00703408,0.10396517,0.06055747,1.32210890,0.56198833,0.90099419
-3.61680840,2.47693422,0.00765759,0.10800328,0.06274582,1.32868268,0.56022076,0.90775552
-3.61080540,2.49206732,0.00831916,0.11194675,0.06498947,1.33558185,0.55960609,0.91283144
-3.60480240,2.50579411,0.00901480,0.11573076,0.06725598,1.34263295,0.56007765,0.91609421
-3.59879940,2.51778140,0.00974007,0.11929307,0.06951187,1.34966566,0.56155606,0.91746691
-3.59279640,2.52775044,0.01049012,0.12257529,0.07172326,1.35651368,0.56394916,0.91692234
-3.58679340,2.53547521,0.01125964,0.12552411,0.07385660,1.36301517,0.56715193,0.91448012
-3.58079040,2.54077828,0.01204295,0.12809231,0.07587932,1.36901252,0.57104660,0.91020199
-3.57478739,2.54352458,0.01283392,0.13023965,0.07776051,1.37435163,0.57550288,0.90418566
-3.56878439,2.54361352,0.01362609,0.13193352,0.07947145,1.37888085,0.58037838,0.89655760
-3.56278139,2.54097010,0.01441257,0.13314938,0.08098611,1.38244964,0.58551938,0.88746512
-3.55677839,2.53553553,0.01518620,0.13387085,0.08228148,1.38490724,0.59076190,0.87706819
-3.55077539,2.52725832,0.01593947,0.13408970,0.08333789,1.38610143,0.59593308,0.86553152
-3.54477239,2.51608633,0.01666469,0.13380546,0.08413913,1.38587789,0.60085316,0.85301722
-3.53876938,2.50196067,0.01735404,0.13302492,0.08467249,1.38408017,0.60533778,0.83967856
-3.53276638,2.48481206,0.01799970,0.13176135,0.08492880,1.38055076,0.60920096,0.82565511
-3.52676338,2.46456000,0.01859403,0.13003378,0.08490229,1.37513317,0.61225849,0.81106952
-3.52076038,2.44111529,0.01912973,0.12786597,0.08459048,1.36767546,0.61433194,0.79602604
-3.51475738,2.41438569,0.01960005,0.12528558,0.08399403,1.35803494,0.61525302,0.78061087
-3.50875438,2.38428463,0.01999907,0.12232324,0.08311659,1.34608416,0.61486837,0.76489415
-3.50275138,2.35074259,0.02032192,0.11901170,0.08196468,1.33171778,0.61304451,0.74893338
-3.49674837,2.31372015,0.02056503,0.11538515,0.08054753,1.31486005,0.60967272,0.73277802
-3.49074537,2.27322213,0.02072637,0.11147860,0.07887704,1.29547252,0.60467371,0.71647471
-3.48474237,2.22931134,0.02080569,0.10732740,0.07696766,1.27356120,0.59800179,0.70007279
-3.47873937,2.18212116,0.02080468,0.10296689,0.07483638,1.24918286,0.58964817,0.68362947
-3.47273637,2.13186548,0.02072706,0.09843220,0.07250259,1.22244969,0.57964331,0.66721433
-3.46673337,2.07884517,0.02057870,0.09375802,0.06998805,1.19353197,0.56805785,0.65091265
-3.46073037,2.02345014,0.02036752,0.08897861,0.06731669,1.16265815,0.55500225,0.63482715
-3.45472736,1.96615640,0.02010341,0.08412763,0.06451443,1.13011220,0.54062474,0.61907812
-3.44872436,1.90751788,0.01979805,0.07923818,0.06160892,1.09622811,0.52510775,0.60380156
-3.44272136,1.84815311,0.01946456,0.07434262,0.05862913,1.06138149,0.50866280,0.58914563
-3.43671836,1.78872720,0.01911715,0.06947250,0.05560495,1.02597870,0.49152408,0.57526535
-3.43071536,1.72992995,0.01877069,0.06465836,0.05256663,0.99044392,0.47394087,0.56231602
-3.42471236,1.67245113,0.01844018,0.05992948,0.04954418,0.95520476,0.45616924,0.55044567
-3.41870935,1.61695438,0.01814018,0.05531360,0.04656679,0.92067710,0.43846329,0.53978704
-3.41270635,1.56405104,0.01788433,0.05083661,0.04366211,0.88725011,0.42106650,0.53044965
-3.40670335,1.51427563,0.01768470,0.04652218,0.04085564,0.85527222,0.40420337,0.52251250
-3.40070035,1.46806421,0.01755135,0.04239146,0.03817015,0.82503875,0.38807208,0.51601785
-3.39469735,1.42573713,0.01749183,0.03846276,0.03562511,0.79678208,0.37283826,0.51096669
-3.38869435,1.38748722,0.01751083,0.03475133,0.03323633,0.77066484,0.35863030,0.50731612
-3.38269135,1.35337405,0.01760985,0.03126918,0.03101561,0.74677650,0.34553643,0.50497899
-3.37668834,1.32332487,0.01778713,0.02802502,0.02897061,0.72513369,0.33360369,0.50382588
-3.37068534,1.29714222,0.01803753,0.02502429,0.02710487,0.70568415,0.32283880,0.50368943
-3.36468234,1.27451779,0.01835270,0.02226933,0.02541793,0.68831418,0.31321089,0.50437088
-3.35867934,1.25505201,0.01872127,0.01975958,0.02390567,0.67285912,0.30465599,0.50564851
-3.35267634,1.23827829,0.01912926,0.01749196,0.02256078,0.65911641,0.29708289,0.50728763
-3.34667334,1.22369071,0.01956050,0.01546130,0.02137325,0.64686044,0.29038025,0.50905151
-3.34067034,1.21077373,0.01999727,0.01366083,0.02033112,0.63585851,0.28442452,0.51071293
-3.33466733,1.19903244,0.02042087,0.01208273,0.01942118,0.62588693,0.27908821,0.51206547
-3.32866433,1.18802185,0.02081234,0.01071868,0.01862974,0.61674668,0.27424830,0.51293429
-3.32266133,1.17737370,0.02115319,0.00956044,0.01794343,0.60827752,0.26979426,0.51318548
-3.31665833,1.16681959,0.02142602,0.00860038,0.01734993,0.60037024,0.26563537,0.51273379
-3.31065533,1.15620916,0.02161522,0.00783204,0.01683873,0.59297605,0.26170707,0.51154815
-3.30465233,1.14552261,0.02170753,0.00725049,0.01640176,0.58611307,0.25797602,0.50965475
-3.29864932,1.13487688,0.02169247,0.00685279,0.01603389,0.57986925,0.25444371,0.50713735
-3.29264632,1.12452526,0.02156280,0.00663824,0.01573341,0.57440188,0.25114844,0.50413501
-3.28664332,1.11485040,0.02131464,0.00660859,0.01550231,0.56993359,0.24816572,0.50083703
-3.28064032,1.10635108,0.02094767,0.00676815,0.01534642,0.56674499,0.24560691,0.49747546
-3.27463732,1.09962336,0.02046506,0.00712374,0.01527546,0.56516439,0.24361635,0.49431552
-3.26863432,1.09533691,0.01987329,0.00768460,0.01530286,0.56555492,0.24236696,0.49164415
-3.26263132,1.09420746,0.01918191,0.00846211,0.01544549,0.56829972,0.24205454,0.48975745
-3.25662831,1.09696680,0.01840312,0.00946947,0.01572325,0.57378570,0.24289093,0.48894743
-3.25062531,1.10433125,0.01755136,0.01072121,0.01615844,0.58238664,0.24509634,0.48948862
-3.24462231,1.11697022,0.01664272,0.01223260,0.01677510,0.59444625,0.24889099,0.49162527
-3.23861931,1.13547585,0.01569446,0.01401899,0.01759816,0.61026179,0.25448646,0.49555971
-3.23261631,1.16033519,0.01472439,0.01609502,0.01865257,0.63006910,0.26207693,0.50144228
-3.22661331,1.19190584,0.01375034,0.01847378,0.01996224,0.65402934,0.27183066,0.50936340
-3.22061031,1.23039604,0.01278963,0.02116595,0.02154904,0.68221822,0.28388197,0.51934814
-3.21460730,1.27584996,0.01185861,0.02417886,0.02343171,0.71461790,0.29832395,0.53135349
-3.20860430,1.32813873,0.01097223,0.02751560,0.02562477,0.75111202,0.31520226,0.54526847
-3.20260130,1.38695747,0.01014374,0.03117415,0.02813755,0.79148396,0.33451016,0.56091713
-3.19659830,1.45182856,0.00938438,0.03514666,0.03097322,0.83541855,0.35618508,0.57806424
-3.19059530,1.52211082,0.00870324,0.03941877,0.03412797,0.88250703,0.38010678,0.59642346
-3.18459230,1.59701447,0.00810715,0.04396919,0.03759041,0.93225523,0.40609742,0.61566766
-3.17858929,1.67562123,0.00760063,0.04876944,0.04134110,0.98409483,0.43392355,0.63544093
-3.17258629,1.75690897,0.00718595,0.05378389,0.04535236,1.03739709,0.46330000,0.65537177
-3.16658329,1.83978010,0.00686320,0.05897005,0.04958837,1.09148898,0.49389584,0.67508693
-3.16058029,1.92309272,0.00663048,0.06427916,0.05400555,1.14567100,0.52534218,0.69422542
-3.15457729,2.00569377,0.00648405,0.06965712,0.05855321,1.19923625,0.55724165,0.71245195
-3.14857429,2.08645287,0.00641858,0.07504571,0.06317459,1.25149019,0.58917950,0.72946961
-3.14257129,2.16429615,0.00642740,0.08038405,0.06780811,1.30177049,0.62073581,0.74503104
-3.13656828,2.23823880,0.00650279,0.08561038,0.07238893,1.34946632,0.65149852,0.75894789
-3.13056528,2.30741541,0.00663624,0.09066393,0.07685070,1.39403653,0.68107692,0.77109818
-3.12456228,2.37110726,0.00681879,0.09548697,0.08112750,1.43502613,0.70911497,0.78143143
-3.11855928,2.42876548,0.00704134,0.10002682,0.08515582,1.47208046,0.73530397,0.78997132
-3.11255628,2.48002948,0.00729489,0.10423789,0.08887660,1.50495657,0.75939412,0.79681588
-3.10655328,2.52473977,0.00757092,0.10808347,0.09223713,1.53353134,0.78120430,0.80213526
-3.10055028,2.56294472,0.00786161,0.11153733,0.09519289,1.55780596,0.80062976,0.80616710
-3.09454727,2.59490067,0.00816013,0.11458490,0.09770903,1.57790653,0.81764702,0.80920968
-3.08854427,2.62106535,0.00846085,0.11722414,0.09976163,1.59408052,0.83231596,0.81161301
-3.08254127,2.64208422,0.00875953,0.11946581,0.10133848,1.60668901,0.84477858,0.81376811
-3.07653827,2.65877013,0.00905347,0.12133330,0.10243957,1.61619498,0.85525449,0.81609478
-3.07053527,2.67207651,0.00934161,0.12286188,0.10307696,1.62314763,0.86403307,0.81902812
-3.06453227,2.68306471,0.00962453,0.12409741,0.10327434,1.62816329,0.87146255,0.82300412
-3.05852926,2.69286643,0.00990445,0.12509455,0.10306605,1.63190332,0.87793632,0.82844475
-3.05252626,2.70264224,0.01018515,0.12591459,0.10249574,1.63504983,0.88387686,0.83574296
-3.04652326,2.71353763,0.01047174,0.12662282,0.10161466,1.63827992,0.88971809,0.84524792
-3.04052026,2.72663807,0.01077051,0.12728577,0.10047970,1.64223934,0.89588654,0.85725107
-3.03451726,2.74292477,0.01108860,0.12796822,0.09915123,1.64751672,0.90278249,0.87197346
-3.02851426,2.76323292,0.01143371,0.12873033,0.09769088,1.65461925,0.91076151,0.88955471
-3.02251126,2.78821421,0.01181369,0.12962483,0.09615925,1.66395093,0.92011753,0.91004425
-3.01650825,2.81830532,0.01223620,0.13069454,0.09461388,1.67579438,0.93106806,0.93339508
-3.01050525,2.85370391,0.01270831,0.13197027,0.09310730,1.69029703,0.94374236,0.95946060
-3.00450225,2.89435338,0.01323609,0.13346925,0.09168539,1.70746245,0.95817301,0.98799458
-2.99849925,2.93993742,0.01382433,0.13519413,0.09038617,1.72714738,0.97429157,1.01865463
-2.99249625,2.98988483,0.01447615,0.13713269,0.08923886,1.74906465,0.99192838,1.05100905
-2.98649325,3.04338472,0.01519287,0.13925812,0.08826345,1.77279209,1.01081673,1.08454708
-2.98049025,3.09941170,0.01597375,0.14153009,0.08747067,1.79778718,1.03060124,1.11869219
-2.97448724,3.15676020,0.01681598,0.14389639,0.08686234,1.82340689,1.05085019,1.15281806
-2.96848424,3.21408653,0.01771471,0.14629509,0.08643213,1.84893187,1.07107127,1.18626665
-2.96248124,3.26995709,0.01866311,0.14865728,0.08616657,1.87359418,1.09073011,1.21836775
-2.95647824,3.32290060,0.01965262,0.15091008,0.08604637,1.89660717,1.10927082,1.24845916
-2.95047524,3.37146212,0.02067326,0.15297983,0.08604789,1.91719635,1.12613771,1.27590678
-2.94447224,3.41425658,0.02171394,0.15479546,0.08614469,1.93462991,1.14079709,1.30012378
-2.93846923,3.45001953,0.02276291,0.15629170,0.08630911,1.94824753,1.15275844,1.32058802
-2.93246623,3.47765287,0.02380825,0.15741206,0.08651381,1.95748626,1.16159385,1.33685708
-2.92646323,3.49626380,0.02483828,0.15811152,0.08673312,1.96190245,1.16695506,1.34858028
-2.92046023,3.50519541,0.02584204,0.15835872,0.08694431,1.96118873,1.16858729,1.35550731
-2.91445723,3.50404773,0.02680976,0.15813757,0.08712853,1.95518555,1.16633939,1.35749319
-2.90845423,3.49268878,0.02773316,0.15744828,0.08727161,1.94388682,1.16016988,1.35449943
-2.90245123,3.47125527,0.02860581,0.15630772,0.08736447,1.92743952,1.15014877,1.34659162
-2.89644822,3.44014337,0.02942326,0.15474907,0.08740336,1.90613760,1.13645508,1.33393354
-2.89044522,3.39999029,0.03018324,0.15282088,0.08738976,1.88041039,1.11937031,1.31677837
-2.88444222,3.35164769,0.03088553,0.15058548,0.08733013,1.85080633,1.09926821,1.29545741
-2.87843922,3.29614841,0.03153194,0.14811687,0.08723534,1.81797268,1.07660130,1.27036693
-2.87243622,3.23466792,0.03212602,0.14549816,0.08711997,1.78263227,1.05188486,1.24195382
-2.86643322,3.16848252,0.03267276,0.14281867,0.08700151,1.74555808,1.02567899,1.21070059
-2.86043022,3.09892562,0.03317817,0.14017079,0.08689937,1.70754699,0.99856954,1.17711045
-2.85442721,3.02734414,0.03364887,0.13764674,0.08683388,1.66939337,0.97114866,1.14169290
-2.84842421,2.95505638,0.03409155,0.13533534,0.08682529,1.63186371,0.94399576,1.10495034
-2.84242121,2.88331285,0.03451249,0.13331892,0.08689275,1.59567300,0.91765953,1.06736608
-2.83641821,2.81326131,0.03491712,0.13167045,0.08705335,1.56146379,0.89264167,1.02939407
-2.83041521,2.74591694,0.03530957,0.13045107,0.08732130,1.52978830,0.86938288,0.99145038
-2.82441221,2.68213846,0.03569236,0.12970797,0.08770719,1.50109439,0.84825158,0.95390672
-2.81840920,2.62261069,0.03606610,0.12947288,0.08821741,1.47571544,0.82953555,0.91708586
-2.81240620,2.56783383,0.03642940,0.12976099,0.08885376,1.45386459,0.81343686,0.88125896
-2.80640320,2.51811952,0.03677886,0.13057062,0.08961324,1.43563321,0.80007001,0.84664468
-2.80040020,2.47359358,0.03710915,0.13188329,0.09048804,1.42099365,0.78946326,0.81340994
-2.79439720,2.43420499,0.03741323,0.13366459,0.09146575,1.40980603,0.78156306,0.78167213
-2.78839420,2.39974058,0.03768274,0.13586539,0.09252972,1.40182863,0.77624109,0.75150262
-2.78239120,2.36984477,0.03790839,0.13842377,0.09365970,1.39673156,0.77330376,0.72293129
-2.77638819,2.34404347,0.03808043,0.14126716,0.09483248,1.39411304,0.77250353,0.69595200
-2.77038519,2.32177106,0.03818925,0.14431497,0.09602285,1.39351768,0.77355158,0.67052857
-2.76438219,2.30239948,0.03822586,0.14748143,0.09720451,1.39445591,0.77613128,0.64660135
-2.75837919,2.28526824,0.03818242,0.15067843,0.09835102,1.39642403,0.77991185,0.62409391
-2.75237619,2.26971411,0.03805272,0.15381854,0.09943689,1.39892380,0.78456159,0.60291974
-2.74637319,2.25509941,0.03783254,0.15681780,0.10043842,1.40148099,0.78976025,0.58298888
-2.74037019,2.24083785,0.03751997,0.15959827,0.10133457,1.40366206,0.79520988,0.56421403
-2.73436718,2.22641681,0.03711549,0.16209038,0.10210760,1.40508842,0.80064391,0.54651628
-2.72836418,2.21141546,0.03662205,0.16423472,0.10274359,1.40544767,0.80583405,0.52983000
-2.72236118,2.19551802,0.03604498,0.16598343,0.10323270,1.40450148,0.81059487,0.51410706
-2.71635818,2.17852180,0.03539171,0.16730110,0.10356917,1.40208994,0.81478597,0.49931999
-2.71035518,2.16033998,0.03467146,0.16816508,0.10375117,1.39813227,0.81831181,0.48546424
-2.70435218,2.14099923,0.03389479,0.16856531,0.10378042,1.39262418,0.82111936,0.47255937
-2.69834917,2.12063259,0.03307314,0.16850365,0.10366152,1.38563199,0.82319390,0.46064917
-2.69234617,2.09946820,0.03221826,0.16799284,0.10340131,1.37728425,0.82455329,0.44980081
-2.68634317,2.07781465,0.03134169,0.16705501,0.10300800,1.36776123,0.82524131,0.44010294
-2.68034017,2.05604390,0.03045430,0.16572008,0.10249032,1.35728306,0.82532031,0.43166293
-2.67433717,2.03457256,0.02956579,0.16402395,0.10185674,1.34609718,0.82486394,0.42460322
-2.66833417,2.01384272,0.02868433,0.16200662,0.10111467,1.33446577,0.82395015,0.41905703
-2.66233117,1.99430293,0.02781637,0.15971043,0.10026990,1.32265391,0.82265516,0.41516330
-2.65632816,1.97639036,0.02696638,0.15717845,0.09932621,1.31091877,0.82104843,0.41306126
-2.65032516,1.96051454,0.02613693,0.15445305,0.09828512,1.29950050,0.81918908,0.41288449
-2.64432216,1.94704323,0.02532869,0.15157475,0.09714595,1.28861487,0.81712369,0.41475479
-2.63831916,1.93629062,0.02454064,0.14858146,0.09590608,1.27844789,0.81488565,0.41877579
-2.63231616,1.92850790,0.02377035,0.14550790,0.09456138,1.26915230,0.81249569,0.42502671
-2.62631316,1.92387620,0.02301431,0.14238541,0.09310683,1.26084574,0.80996364,0.43355611
-2.62031016,1.92250157,0.02226830,0.13924198,0.09153733,1.25361042,0.80729092,0.44437611
-2.61430715,1.92441178,0.02152776,0.13610250,0.08984841,1.24749378,0.80447344,0.45745700
-2.60830415,1.92955466,0.02078824,0.13298911,0.08803713,1.24250994,0.80150463,0.47272269
-2.60230115,1.93779765,0.02004566,0.12992168,0.08610281,1.23864140,0.79837825,0.49004708
