energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
1.15557779,3.67122381,-3.67123348,0.68088134,-0.68088697,2.41004187,-2.41004966,1.20744222,-1.20744089,0.06514177,-0.06514202,0.02858686,-0.02858740,0.26335068,-0.26335257,0.08502775,-0.08502759,0.47975274,-0.47974901
1.16158079,3.65365656,-3.65366978,0.66626953,-0.66627635,2.39806033,-2.39807042,1.21267476,-1.21267490,0.06425847,-0.06425876,0.02725203,-0.02725262,0.25808131,-0.25808375,0.08565912,-0.08565911,0.48751040,-0.48750660
1.16758379,3.62896007,-3.62897651,0.64921712,-0.64922497,2.38138348,-2.38139565,1.21483629,-1.21483785,0.06328958,-0.06328991,0.02583846,-0.02583909,0.25166103,-0.25166396,0.08600434,-0.08600446,0.49551279,-0.49550896
1.17358679,3.59771027,-3.59772960,0.63008065,-0.63008935,2.36037764,-2.36039169,1.21400614,-1.21400902,0.06225161,-0.06225198,0.02436986,-0.02437052,0.24423398,-0.24423734,0.08606293,-0.08606318,0.50363466,-0.50363085
1.17958979,3.56048892,-3.56051082,0.60923235,-0.60924174,2.33540536,-2.33542107,1.21027878,-1.21028291,0.06116013,-0.06116052,0.02287144,-0.02287211,0.23596345,-0.23596716,0.08583893,-0.08583931,0.51173303,-0.51172929
1.18559280,3.51786266,-3.51788680,0.58704901,-0.58705891,2.30681228,-2.30682945,1.20375672,-1.20376201,0.06002923,-0.06002963,0.02136932,-0.02137000,0.22702758,-0.22703157,0.08534035,-0.08534084,0.51965021,-0.51964661
1.19159580,3.47036796,-3.47039404,0.56390174,-0.56391198,2.27491821,-2.27493666,1.19454491,-1.19455127,0.05887117,-0.05887159,0.01989011,-0.01989078,0.21761483,-0.21761901,0.08457863,-0.08457922,0.52721811,-0.52721471
1.19759880,3.41850289,-3.41853062,0.54014717,-0.54015760,2.24001290,-2.24003246,1.18274714,-1.18275450,0.05769622,-0.05769665,0.01846043,-0.01846108,0.20791943,-0.20792371,0.08356809,-0.08356878,0.53426374,-0.53426060
1.20360180,3.36272623,-3.36275535,0.51612020,-0.51613067,2.20235667,-2.20237719,1.16846471,-1.16847299,0.05651258,-0.05651301,0.01710651,-0.01710712,0.19813686,-0.19814117,0.08232547,-0.08232623,0.54061583,-0.54061303
1.20960480,3.30346353,-3.30349380,0.49212876,-0.49213913,2.16218575,-2.16220709,1.15179730,-1.15180643,0.05532655,-0.05532699,0.01585385,-0.01585441,0.18845962,-0.18846388,0.08086944,-0.08087027,0.54611226,-0.54610984
1.21560780,3.24111937,-3.24115057,0.46845029,-0.46846045,2.11972175,-2.11974377,1.13284595,-1.13285587,0.05414285,-0.05414328,0.01472700,-0.01472750,0.17907335,-0.17907748,0.07922035,-0.07922124,0.55060784,-0.55060587
1.22161081,3.17609451,-3.17612642,0.44533028,-0.44534013,2.07518422,-2.07520681,1.11171783,-1.11172845,0.05296500,-0.05296543,0.01374929,-0.01374973,0.17015334,-0.17015727,0.07739999,-0.07740091,0.55398228,-0.55398079
1.22761381,3.10880609,-3.10883849,0.42298232,-0.42299176,2.02880533,-2.02882836,1.08853212,-1.08854339,0.05179584,-0.05179626,0.01294273,-0.01294309,0.16186158,-0.16186524,0.07543141,-0.07543237,0.55614752,-0.55614654
1.23361681,3.03970887,-3.03974154,0.40158960,-0.40159856,1.98084504,-1.98086838,1.06342669,-1.06343853,0.05063803,-0.05063845,0.01232786,-0.01232813,0.15434425,-0.15434759,0.07333899,-0.07333997,0.55705426,-0.55705380
1.23961981,2.96931537,-2.96934807,0.38130755,-0.38131599,1.93160555,-1.93162907,1.03656460,-1.03657694,0.04949462,-0.04949502,0.01192365,-0.01192382,0.14772982,-0.14773278,0.07114840,-0.07114938,0.55669700,-0.55669705
1.24562281,2.89821272,-2.89824518,0.36226714,-0.36227499,1.88144350,-1.88146702,1.00813998,-1.00815272,0.04836946,-0.04836985,0.01174741,-0.01174748,0.14212750,-0.14213004,0.06888670,-0.06888767,0.55511724,-0.55511779
1.25162581,2.82707442,-2.82710635,0.34457845,-0.34458569,1.83077870,-1.83080205,0.97838252,-0.97839558,0.04726761,-0.04726800,0.01181467,-0.01181464,0.13762623,-0.13762833,0.06658241,-0.06658336,0.55240461,-0.55240561
1.25762881,2.75666540,-2.75669649,0.32833434,-0.32834094,1.78009844,-1.78012140,0.94756021,-0.94757347,0.04619560,-0.04619596,0.01213903,-0.01213888,0.13429404,-0.13429566,0.06426556,-0.06426647,0.54869553,-0.54869691
1.26363182,2.68783952,-2.68786942,0.31361368,-0.31361961,1.72995662,-1.72997898,0.91597971,-0.91599305,0.04516145,-0.04516180,0.01273194,-0.01273167,0.13217775,-0.13217889,0.06196766,-0.06196853,0.54416951,-0.54417119
1.26963482,2.62152881,-2.62155715,0.30048397,-0.30048922,1.68096751,-1.68098903,0.88398442,-0.88399771,0.04417469,-0.04417501,0.01360245,-0.01360206,0.13130307,-0.13130371,0.05972160,-0.05972242,0.53904304,-0.53904494
1.27563782,2.55872495,-2.55875134,0.28900331,-0.28900787,1.63379408,-1.63381450,0.85195003,-0.85196314,0.04324608,-0.04324637,0.01475692,-0.01475640,0.13167490,-0.13167504,0.05756145,-0.05756220,0.53356140,-0.53356341
1.28164082,2.50045345,-2.50047751,0.27922137,-0.27922523,1.58913153,-1.58915058,0.82027774,-0.82029051,0.04238725,-0.04238751,0.01619859,-0.01619795,0.13327802,-0.13327768,0.05552211,-0.05552278,0.52798862,-0.52799064
1.28764382,2.44774212,-2.44776348,0.27117959,-0.27118275,1.54768673,-1.54770415,0.78938550,-0.78939779,0.04161023,-0.04161045,0.01792725,-0.01792649,0.13607802,-0.13607721,0.05363884,-0.05363942,0.52259622,-0.52259813
1.29364682,2.40158547,-2.40160376,0.26491057,-0.26491302,1.51015484,-1.51017038,0.75969772,-0.75970937,0.04092684,-0.04092702,0.01993874,-0.01993786,0.14002257,-0.14002130,0.05194676,-0.05194724,0.51765113,-0.51765283
1.29964982,2.36290713,-2.36292203,0.26043678,-0.26043854,1.47719428,-1.47720770,0.73163398,-0.73164487,0.04034810,-0.04034824,0.02222457,-0.02222358,0.14504290,-0.14504121,0.05048013,-0.05048050,0.51340365,-0.51340504
1.30565283,2.33252264,-2.33253386,0.25776888,-0.25776996,1.44940165,-1.44941276,0.70559740,-0.70560737,0.03988358,-0.03988367,0.02477153,-0.02477043,0.15105578,-0.15105369,0.04927168,-0.04927193,0.51007584,-0.51007683
1.31165583,2.31110483,-2.31111218,0.25690372,-0.25690412,1.42728797,-1.42729659,0.68196316,-0.68197210,0.03954081,-0.03954085,0.02756136,-0.02756015,0.15796562,-0.15796317,0.04835182,-0.04835195,0.50785120,-0.50785173
1.31765883,2.29915393,-2.29915726,0.25782233,-0.25782209,1.41125766,-1.41126368,0.66106802,-0.66107582,0.03932478,-0.03932477,0.03057054,-0.03056924,0.16566703,-0.16566424,0.04774788,-0.04774788,0.50686606,-0.50686608
1.32366183,2.29697413,-2.29697338,0.26048820,-0.26048734,1.40159141,-1.40159476,0.64320103,-0.64320761,0.03923758,-0.03923751,0.03377025,-0.03376888,0.17404751,-0.17404444,0.04748337,-0.04748324,0.50720320,-0.50720269
1.32966483,2.30465812,-2.30465331,0.26484581,-0.26484437,1.39843396,-1.39843462,0.62859611,-0.62860141,0.03927808,-0.03927797,0.03712644,-0.03712502,0.18299053,-0.18298720,0.04757729,-0.04757702,0.50888809,-0.50888704
1.33566783,2.32208032,-2.32207157,0.27081983,-0.27081784,1.40178725,-1.40178528,0.61742663,-0.61743061,0.03944193,-0.03944176,0.04060016,-0.04059869,0.19237852,-0.19237497,0.04804349,-0.04804308,0.51188789,-0.51188632
1.34167084,2.34889926,-2.34888677,0.27831484,-0.27831236,1.41150943,-1.41150492,0.60980221,-0.60980485,0.03972155,-0.03972134,0.04414801,-0.04414651,0.20209607,-0.20209235,0.04889017,-0.04888962,0.51611325,-0.51611120
1.34767384,2.38456876,-2.38455280,0.28721589,-0.28721298,1.42731948,-1.42731259,0.60576763,-0.60576893,0.04010641,-0.04010616,0.04772289,-0.04772140,0.21203294,-0.21202909,0.05011949,-0.05011881,0.52142291,-0.52142045
1.35367684,2.42835707,-2.42833798,0.29738957,-0.29738629,1.44880709,-1.44879801,0.60530391,-0.60530392,0.04058342,-0.04058313,0.05127493,-0.05127345,0.22208688,-0.22208292,0.05172726,-0.05172645,0.52763067,-0.52762787
1.35967984,2.47937293,-2.47935112,0.30868586,-0.30868226,1.47544716,-1.47543614,0.60833120,-0.60832996,0.04113736,-0.04113704,0.05475252,-0.05475109,0.23216603,-0.23216199,0.05370281,-0.05370188,0.53451446,-0.53451141
1.36568284,2.53659673,-2.53657265,0.32094037,-0.32093654,1.50661794,-1.50660526,0.61471317,-0.61471076,0.04175153,-0.04175120,0.05810365,-0.05810228,0.24219090,-0.24218681,0.05602892,-0.05602789,0.54182697,-0.54182378
1.37168584,2.59891507,-2.59888920,0.33397714,-0.33397315,1.54162173,-1.54160770,0.62426270,-0.62425922,0.04240834,-0.04240799,0.06127718,-0.06127589,0.25209571,-0.25209158,0.05868196,-0.05868084,0.54930729,-0.54930406
1.37768884,2.66515680,-2.66512963,0.34761160,-0.34760752,1.57970707,-1.57969201,0.63674831,-0.63674386,0.04308997,-0.04308962,0.06422431,-0.06422312,0.26182903,-0.26182489,0.06163206,-0.06163086,0.55669284,-0.55668968
1.38369185,2.73412864,-2.73410067,0.36165365,-0.36164956,1.62009118,-1.62007541,0.65190114,-0.65189585,0.04377898,-0.04377863,0.06689996,-0.06689890,0.27135377,-0.27134964,0.06484340,-0.06484213,0.56373122,-0.56372822
1.38969485,2.80464867,-2.80462040,0.37591087,-0.37590683,1.66198167,-1.66196552,0.66942212,-0.66941610,0.04445890,-0.04445855,0.06926416,-0.06926324,0.28064635,-0.28064223,0.06827467,-0.06827336,0.57019112,-0.57018838
1.39569785,2.87557642,-2.87554831,0.39019144,-0.39018753,1.70459662,-1.70458041,0.68898903,-0.68898243,0.04511466,-0.04511433,0.07128323,-0.07128246,0.28969527,-0.28969116,0.07187959,-0.07187825,0.57587203,-0.57586962
1.40170085,2.94583830,-2.94581078,0.40430704,-0.40430334,1.74718234,-1.74716638,0.71026344,-0.71025638,0.04573302,-0.04573271,0.07293088,-0.07293028,0.29849900,-0.29849492,0.07560747,-0.07560613,0.58061216,-0.58061015
1.40770385,3.01444790,-3.01442137,0.41807543,-0.41807199,1.78902831,-1.78901287,0.73289718,-0.73288980,0.04630281,-0.04630252,0.07418902,-0.07418859,0.30706352,-0.30705947,0.07940399,-0.07940266,0.58429443,-0.58429286
1.41370685,3.08052086,-3.08049566,0.43132278,-0.43131965,1.82947908,-1.82946442,0.75653856,-0.75653100,0.04681506,-0.04681480,0.07504836,-0.07504809,0.31539949,-0.31539547,0.08321198,-0.08321068,0.58685021,-0.58684911
1.41970985,3.14328452,-3.14326095,0.44388579,-0.44388303,1.86794323,-1.86792958,0.78083817,-0.78083056,0.04726304,-0.04726282,0.07550864,-0.07550854,0.32351930,-0.32351532,0.08697233,-0.08697108,0.58826090,-0.58826028
1.42571286,3.20208284,-3.20206115,0.45561362,-0.45561127,1.90389946,-1.90388701,0.80545444,-0.80544690,0.04764222,-0.04764202,0.07557868,-0.07557875,0.33143430,-0.33143036,0.09062502,-0.09062384,0.58855733,-0.58855717
1.43171586,3.25637733,-3.25635772,0.46636963,-0.46636773,1.93690030,-1.93688921,0.83005886,-0.83005149,0.04795004,-0.04794988,0.07527606,-0.07527629,0.33915222,-0.33914832,0.09411022,-0.09410914,0.58781717,-0.58781744
1.43771886,3.30574503,-3.30572764,0.47603308,-0.47603164,1.96657384,-1.96656424,0.85434110,-0.85433402,0.04818578,-0.04818564,0.07462653,-0.07462690,0.34667514,-0.34667130,0.09736945,-0.09736847,0.58616068,-0.58616133
1.44372186,3.34987433,-3.34985926,0.48450066,-0.48449971,1.99262399,-1.99261597,0.87801394,-0.87800723,0.04835025,-0.04835015,0.07366316,-0.07366366,0.35399801,-0.35399424,0.10034682,-0.10034597,0.58374499,-0.58374596
1.44972486,3.38855986,-3.38854716,0.49168808,-0.49168764,2.01482977,-2.01482341,0.90081799,-0.90081174,0.04844558,-0.04844551,0.07242535,-0.07242597,0.36110798,-0.36110429,0.10299030,-0.10298959,0.58075744,-0.58075866
1.45572786,3.42169691,-3.42168658,0.49753158,-0.49753164,2.03304413,-2.03303946,0.92252621,-0.92252047,0.04847492,-0.04847488,0.07095761,-0.07095832,0.36798441,-0.36798082,0.10525298,-0.10525241,0.57740817,-0.57740956
1.46173087,3.44927627,-3.44926829,0.50198929,-0.50198984,2.04719251,-2.04718952,0.94294794,-0.94294277,0.04844226,-0.04844224,0.06930822,-0.06930900,0.37459976,-0.37459629,0.10709426,-0.10709385,0.57392241,-0.57392390
1.46773387,3.47137967,-3.47137397,0.50504250,-0.50504354,2.05727129,-2.05726997,0.96193253,-0.96192796,0.04835219,-0.04835220,0.06752791,-0.06752874,0.38092115,-0.38091782,0.10848101,-0.10848077,0.57053280,-0.57053428
1.47373687,3.48817590,-3.48817236,0.50669672,-0.50669822,2.06334640,-2.06334670,0.97937201,-0.97936806,0.04820981,-0.04820984,0.06566844,-0.06566929,0.38691258,-0.38690941,0.10938852,-0.10938844,0.56747187,-0.56747327
1.47973987,3.49991742,-3.49991592,0.50698224,-0.50698416,2.06555164,-2.06555347,0.99520295,-0.99519961,0.04802060,-0.04802065,0.06378127,-0.06378213,0.39253765,-0.39253465,0.10980128,-0.10980137,0.56496511,-0.56496634
1.48574287,3.50693714,-3.50693750,0.50595437,-0.50595668,2.06408677,-2.06409003,1.00940694,-1.00940421,0.04779036,-0.04779042,0.06191631,-0.06191716,0.39776252,-0.39775971,0.10971355,-0.10971381,0.56322455,-0.56322553
1.49174587,3.50964459,-3.50964662,0.50369297,-0.50369562,2.05921489,-2.05921945,1.02200978,-1.02200762,0.04752517,-0.04752525,0.06012071,-0.06012153,0.40255903,-0.40255643,0.10912962,-0.10913003,0.56244311,-0.56244377
1.49774887,3.50852100,-3.50852447,0.50030133,-0.50030427,2.05125885,-2.05126455,1.03307902,-1.03307740,0.04723140,-0.04723149,0.05843790,-0.05843866,0.40690767,-0.40690527,0.10806374,-0.10806430,0.56278967,-0.56278995
1.50375188,3.50411259,-3.50411725,0.49590425,-0.49590742,2.04059624,-2.04060293,1.04271997,-1.04271884,0.04691567,-0.04691576,0.05690661,-0.05690731,0.41080017,-0.41079797,0.10653981,-0.10654051,0.56440493,-0.56440478
1.50975488,3.49702142,-3.49702702,0.49064528,-0.49064862,2.02765288,-2.02766036,1.05107008,-1.05106938,0.04658482,-0.04658491,0.05556022,-0.05556084,0.41424168,-0.41423969,0.10459066,-0.10459147,0.56739795,-0.56739733
1.51575788,3.48789357,-3.48789983,0.48468325,-0.48468669,2.01289433,-2.01290241,1.05829183,-1.05829149,0.04624583,-0.04624593,0.05442614,-0.05442667,0.41725219,-0.41725039,0.10225705,-0.10225797,0.57184343,-0.57184232
1.52176088,3.47740427,-3.47741091,0.47818793,-0.47819141,1.99681565,-1.99682412,1.06456442,-1.06456437,0.04590579,-0.04590589,0.05352534,-0.05352578,0.41986717,-0.41986553,0.09958643,-0.09958743,0.57777966,-0.57777803
1.52776388,3.46624032,-3.46624706,0.47133518,-0.47133864,1.97992935,-1.97993800,1.07007449,-1.07007466,0.04557166,-0.04557176,0.05287214,-0.05287247,0.42213735,-0.42213586,0.09663140,-0.09663247,0.58520699,-0.58520486
1.53376688,3.45507992,-3.45508649,0.46430162,-0.46430500,1.96275184,-1.96276046,1.07500629,-1.07500662,0.04525018,-0.04525027,0.05247395,-0.05247419,0.42412769,-0.42412631,0.09344808,-0.09344919,0.59408706,-0.59408443
1.53976988,3.44457079,-3.44457693,0.45725898,-0.45726223,1.94578882,-1.94579721,1.07953175,-1.07953218,0.04494757,-0.04494765,0.05233134,-0.05233147,0.42591541,-0.42591409,0.09009431,-0.09009544,0.60434249,-0.60433939
1.54577289,3.43530732,-3.43531281,0.45036859,-0.45037166,1.92952012,-1.92952810,1.08380083,-1.08380131,0.04466932,-0.04466939,0.05243805,-0.05243809,0.42758732,-0.42758604,0.08662787,-0.08662902,0.61585727,-0.61585375
1.55177589,3.42780785,-3.42781249,0.44377595,-0.44377880,1.91438466,-1.91439206,1.08793277,-1.08793328,0.04441990,-0.04441996,0.05278127,-0.05278122,0.42923658,-0.42923529,0.08310476,-0.08310589,0.62847777,-0.62847387
1.55777889,3.42249329,-3.42249693,0.43760591,-0.43760852,1.90076625,-1.90077292,1.09200855,-1.09200904,0.04420250,-0.04420254,0.05334191,-0.05334178,0.43095887,-0.43095753,0.07957754,-0.07957866,0.64201440,-0.64201020
1.56378189,3.41966813,-3.41967066,0.43195855,-0.43196090,1.88898088,-1.88898672,1.09606491,-1.09606538,0.04401873,-0.04401876,0.05409508,-0.05409488,0.43284844,-0.43284701,0.07609401,-0.07609509,0.65624407,-0.65623964
1.56978489,3.41950516,-3.41950652,0.42690595,-0.42690803,1.87926621,-1.87927113,1.10009045,-1.10009092,0.04386846,-0.04386848,0.05501063,-0.05501037,0.43499396,-0.43499240,0.07269594,-0.07269697,0.67091332,-0.67090874
1.57578789,3.42203471,-3.42203489,0.42249013,-0.42249194,1.87177375,-1.87177770,1.10402380,-1.10402426,0.04374962,-0.04374963,0.05605384,-0.05605354,0.43747457,-0.43747285,0.06941831,-0.06941929,0.68574226,-0.68573765
1.58179090,3.42713925,-3.42713831,0.41872210,-0.41872366,1.86656429,-1.86656725,1.10775402,-1.10775453,0.04365810,-0.04365810,0.05718619,-0.05718586,0.44035628,-0.44035437,0.06628869,-0.06628961,0.70042936,-0.70042480
1.58779390,3.43455384,-3.43455188,0.41558223,-0.41558357,1.86360671,-1.86360871,1.11112341,-1.11112400,0.04358775,-0.04358774,0.05836626,-0.05836591,0.44368877,-0.44368665,0.06332707,-0.06332793,0.71465681,-0.71465242
1.59379690,3.44387265,-3.44386981,0.41302181,-0.41302296,1.86278038,-1.86278146,1.11393237,-1.11393310,0.04353047,-0.04353046,0.05955069,-0.05955036,0.44750294,-0.44750060,0.06054598,-0.06054677,0.72809679,-0.72809267
1.59979990,3.45456133,-3.45455782,0.41096577,-0.41096678,1.86388095,-1.86388120,1.11594629,-1.11594724,0.04347634,-0.04347633,0.06069530,-0.06069499,0.45180916,-0.45180661,0.05795083,-0.05795156,0.74041814,-0.74041440
1.60580290,3.46597492,-3.46597097,0.40931640,-0.40931731,1.86662936,-1.86662889,1.11690415,-1.11690537,0.04341394,-0.04341394,0.06175615,-0.06175587,0.45659641,-0.45659365,0.05554064,-0.05554132,0.75129361,-0.75129035
1.61180590,3.47738055,-3.47737641,0.40795793,-0.40795880,1.87068361,-1.87068254,1.11652839,-1.11652996,0.04333064,-0.04333064,0.06269069,-0.06269047,0.46183218,-0.46182922,0.05330887,-0.05330950,0.76040738,-0.76040471
1.61780890,3.48798383,-3.48797978,0.40676177,-0.40676265,1.87565269,-1.87565117,1.11453579,-1.11453778,0.04321304,-0.04321306,0.06345897,-0.06345881,0.46746340,-0.46746027,0.05124445,-0.05124503,0.76746267,-0.76746067
1.62381191,3.49695810,-3.49695443,0.40559208,-0.40559303,1.88111207,-1.88111026,1.11064874,-1.11065122,0.04304744,-0.04304747,0.06402467,-0.06402458,0.47341807,-0.47341480,0.04933288,-0.04933342,0.77218925,-0.77218802
1.62981491,3.50347494,-3.50347193,0.40431158,-0.40431265,1.88662014,-1.88661819,1.10460664,-1.10460966,0.04282031,-0.04282036,0.06435615,-0.06435615,0.47960771,-0.47960434,0.04755737,-0.04755788,0.77435068,-0.77435028
1.63581791,3.50673498,-3.50673289,0.40278720,-0.40278844,1.89173463,-1.89173271,1.09617675,-1.09618036,0.04251883,-0.04251891,0.06442738,-0.06442747,0.48593046,-0.48592703,0.04589996,-0.04590044,0.77375085,-0.77375134
1.64182091,3.50599745,-3.50599653,0.40089550,-0.40089693,1.89602875,-1.89602699,1.08516434,-1.08516859,0.04213139,-0.04213149,0.06421870,-0.06421889,0.49227467,-0.49227123,0.04434253,-0.04434299,0.77023982,-0.77024123
1.64782391,3.50060760,-3.50060806,0.39852752,-0.39852919,1.89910595,-1.89910450,1.07142149,-1.07142640,0.04164801,-0.04164815,0.06371739,-0.06371768,0.49852296,-0.49851956,0.04286772,-0.04286816,0.76371857,-0.76372093
1.65382691,3.49002072,-3.49002272,0.39559306,-0.39559500,1.90061328,-1.90061226,1.05485443,-1.05486001,0.04106080,-0.04106097,0.06291807,-0.06291845,0.50455643,-0.50455311,0.04145969,-0.04146013,0.75414254,-0.75414585
1.65982991,3.47382207,-3.47382575,0.39202410,-0.39202631,1.90025252,-1.90025202,1.03542899,-1.03543523,0.04036427,-0.04036447,0.06182283,-0.06182331,0.51025903,-0.51025584,0.04010471,-0.04010514,0.74152380,-0.74152806
1.66583292,3.45174210,-3.45174753,0.38777735,-0.38777984,1.89778909,-1.89778921,1.01317412,-1.01318100,0.03955555,-0.03955579,0.06044123,-0.06044179,0.51552179,-0.51551878,0.03879153,-0.03879196,0.72593169,-0.72593686
1.67183592,3.42366646,-3.42367366,0.38283597,-0.38283873,1.89305844,-1.89305921,0.98818327,-0.98819075,0.03863461,-0.03863488,0.05878995,-0.05879059,0.52024689,-0.52024408,0.03751166,-0.03751209,0.70749190,-0.70749792
1.67783892,3.38964078,-3.38964973,0.37721024,-0.37721326,1.88596979,-1.88597125,0.96061370,-0.96062173,0.03760425,-0.03760456,0.05689233,-0.05689304,0.52435128,-0.52434871,0.03625941,-0.03625982,0.68638395,-0.68639077
1.68384192,3.34987017,-3.34988080,0.37093744,-0.37094070,1.87650752,-1.87650967,0.93068368,-0.93069220,0.03647009,-0.03647043,0.05477769,-0.05477846,0.52776989,-0.52776758,0.03503176,-0.03503217,0.66283723,-0.66284476
1.68984492,3.30471372,-3.30472588,0.36408087,-0.36408432,1.86472998,-1.86473280,0.89866786,-0.89867678,0.03524040,-0.03524077,0.05248049,-0.05248130,0.53045815,-0.53045613,0.03382822,-0.03382863,0.63712556,-0.63713371
1.69584792,3.25467424,-3.25468778,0.35672800,-0.35673161,1.85076626,-1.85076970,0.86489085,-0.86490008,0.03392588,-0.03392627,0.05003933,-0.05004016,0.53239384,-0.53239210,0.03265048,-0.03265088,0.60956055,-0.60956923
1.70185093,3.20038406,-3.20039876,0.34898814,-0.34899185,1.83481074,-1.83481474,0.82971941,-0.82972884,0.03253936,-0.03253978,0.04749594,-0.04749679,0.53357810,-0.53357665,0.03150205,-0.03150245,0.58048398,-0.58049306
1.70785393,3.14258700,-3.14260262,0.34098932,-0.34099308,1.81711608,-1.81712056,0.79355350,-0.79356304,0.03109544,-0.03109587,0.04489406,-0.04489491,0.53403565,-0.53403446,0.03038785,-0.03038823,0.55025939,-0.55026876
1.71385693,3.08211760,-3.08213388,0.33287491,-0.33287866,1.79798449,-1.79798934,0.75681654,-0.75682608,0.02961005,-0.02961049,0.04227835,-0.04227918,0.53381403,-0.53381310,0.02931378,-0.02931414,0.51926325,-0.51927278
1.71985993,3.01987793,-3.01989457,0.32479971,-0.32480338,1.77775779,-1.77776291,0.71994520,-0.71995463,0.02810005,-0.02810050,0.03969327,-0.03969407,0.53298207,-0.53298136,0.02828627,-0.02828662,0.48787600,-0.48788559
1.72586293,2.95681277,-2.95682948,0.31692593,-0.31692947,1.75680638,-1.75681164,0.68337911,-0.68338832,0.02658282,-0.02658327,0.03718209,-0.03718284,0.53162740,-0.53162688,0.02731198,-0.02731230,0.45647326,-0.45648279
1.73186593,2.89388383,-2.89390030,0.30941894,-0.30942228,1.73551738,-1.73552267,0.64755081,-0.64755968,0.02507575,-0.02507620,0.03478596,-0.03478665,0.52985321,-0.52985284,0.02639733,-0.02639763,0.42541740,-0.42542676
1.73786893,2.83204351,-2.83205946,0.30244301,-0.30244610,1.71428217,-1.71428736,0.61287618,-0.61288462,0.02359593,-0.02359637,0.03254303,-0.03254366,0.52777426,-0.52777399,0.02554830,-0.02554858,0.39504999,-0.39505907
1.74387194,2.77220905,-2.77222420,0.29615710,-0.29615986,1.69348358,-1.69348856,0.57974575,-0.57975367,0.02215973,-0.02216015,0.03048780,-0.03048834,0.52551234,-0.52551213,0.02477011,-0.02477036,0.36568500,-0.36569372
1.74987494,2.71523735,-2.71525145,0.29071073,-0.29071313,1.67348311,-1.67348777,0.54851696,-0.54852427,0.02078248,-0.02078288,0.02865047,-0.02865092,0.52319125,-0.52319106,0.02406705,-0.02406727,0.33760330,-0.33761157
1.75587794,2.66190145,-2.66191428,0.28624019,-0.28624216,1.65460833,-1.65461258,0.51950763,-0.51951426,0.01947821,-0.01947859,0.02705649,-0.02705685,0.52093160,-0.52093139,0.02344236,-0.02344255,0.31104822,-0.31105598
1.76188094,2.61286895,-2.61288034,0.28286491,-0.28286643,1.63714100,-1.63714475,0.49299077,-0.49299666,0.01825946,-0.01825981,0.02572623,-0.02572648,0.51884548,-0.51884521,0.02289813,-0.02289828,0.28622252,-0.28622971
1.76788394,2.56868317,-2.56869299,0.28068436,-0.28068540,1.62130616,-1.62130938,0.46919067,-0.46919577,0.01713705,-0.01713738,0.02467473,-0.02467487,0.51703137,-0.51703101,0.02243525,-0.02243538,0.26328659,-0.26329317
1.77388694,2.52974757,-2.52975573,0.27977529,-0.27977582,1.60726277,-1.60726543,0.44828055,-0.44828484,0.01612006,-0.01612036,0.02391157,-0.02391160,0.51556947,-0.51556900,0.02205350,-0.02205360,0.24235799,-0.24236394
1.77988994,2.49631393,-2.49632042,0.28018956,-0.28018958,1.59509609,-1.59509819,0.43038153,-0.43038497,0.01521569,-0.01521596,0.02344086,-0.02344079,0.51451756,-0.51451697,0.02175154,-0.02175161,0.22351204,-0.22351734
1.78589295,2.46847493,-2.46847978,0.28195259,-0.28195210,1.58481246,-1.58481404,0.41556294,-0.41556554,0.01442929,-0.01442953,0.02326132,-0.02326115,0.51390784,-0.51390713,0.02152711,-0.02152716,0.20678358,-0.20678823
1.79189595,2.44616133,-2.44616464,0.28506239,-0.28506140,1.57633670,-1.57633783,0.40384406,-0.40384583,0.01376438,-0.01376457,0.02336640,-0.02336612,0.51374462,-0.51374380,0.02137717,-0.02137719,0.19216954,-0.19217355
1.79789895,2.42914429,-2.42914622,0.28948935,-0.28948788,1.56951244,-1.56951321,0.39519693,-0.39519790,0.01322265,-0.01322282,0.02374450,-0.02374413,0.51400327,-0.51400236,0.02129811,-0.02129811,0.17963226,-0.17963565
1.80390195,2.41704271,-2.41704346,0.29517670,-0.29517479,1.56410561,-1.56410615,0.38955043,-0.38955062,0.01280413,-0.01280426,0.02437931,-0.02437886,0.51463033,-0.51462938,0.02128604,-0.02128603,0.16910344,-0.16910625
1.80990495,2.40933574,-2.40933558,0.30204174,-0.30203943,1.55981108,-1.55981154,0.38679521,-0.38679468,0.01250719,-0.01250728,0.02525018,-0.02524964,0.51554489,-0.51554393,0.02133712,-0.02133709,0.16048835,-0.16049060
1.81590795,2.40538021,-2.40537943,0.30997778,-0.30997513,1.55626244,-1.55626300,0.38678960,-0.38678841,0.01232872,-0.01232878,0.02633251,-0.02633191,0.51664118,-0.51664027,0.02144787,-0.02144782,0.15367035,-0.15367210
1.82191096,2.40443231,-2.40443125,0.31885675,-0.31885381,1.55304460,-1.55304545,0.38936616,-0.38936438,0.01226422,-0.01226425,0.02759835,-0.02759769,0.51779229,-0.51779148,0.02161557,-0.02161551,0.14851551,-0.14851680
