energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-0.38119060,5.58098376,0.10079915,1.29657693,2.13490603,0.62550893,0.85782445,0.83291989,1.56760670,0.00000000
-0.37518759,5.55313361,0.10292839,1.27812751,2.10439984,0.62122525,0.85871052,0.82735397,1.58094631,0.00000000
-0.36918459,5.51142884,0.10474393,1.25606046,2.07048051,0.61524136,0.85802492,0.82010379,1.59067792,0.00000000
-0.36318159,5.45582023,0.10622473,1.23060311,2.03312769,0.60758766,0.85564403,0.81115920,1.59640864,0.00000000
-0.35717859,5.38636838,0.10735105,1.20201606,1.99237319,0.59830683,0.85144843,0.80051352,1.59778475,0.00000000
-0.35117559,5.30325243,0.10810476,1.17058877,1.94830859,0.58745354,0.84532875,0.78816539,1.59450541,0.00000000
-0.34517259,5.20677946,0.10846970,1.13663520,1.90109129,0.57509434,0.83719179,0.77412140,1.58633574,0.00000000
-0.33916958,5.09739427,0.10843216,1.10048959,1.85094887,0.56130760,0.82696681,0.75839928,1.57311871,0.00000000
-0.33316658,4.97568898,0.10798143,1.06250269,1.79818156,0.54618361,0.81461155,0.74103150,1.55478539,0.00000000
-0.32716358,4.84241177,0.10711046,1.02303823,1.74316296,0.52982464,0.80011778,0.72206904,1.53136319,0.00000000
-0.32116058,4.69847380,0.10581645,0.98246979,1.68633875,0.51234508,0.78351614,0.70158507,1.50298149,0.00000000
-0.31515758,4.54495316,0.10410152,0.94117799,1.62822341,0.49387141,0.76487972,0.67967827,1.46987455,0.00000000
-0.30915458,4.38309502,0.10197327,0.89954776,1.56939484,0.47454198,0.74432632,0.65647549,1.43238115,0.00000000
-0.30315158,4.21430674,0.09944518,0.85796554,1.51048667,0.45450645,0.72201914,0.63213346,1.39094088,0.00000000
-0.29714857,4.04014723,0.09653696,0.81681634,1.45217837,0.43392487,0.69816561,0.60683937,1.34608707,0.00000000
-0.29114557,3.86231002,0.09327461,0.77648032,1.39518312,0.41296627,0.67301439,0.58081021,1.29843625,0.00000000
-0.28514257,3.68259981,0.08969032,0.73732896,1.34023338,0.39180673,0.64685057,0.55429064,1.24867455,0.00000000
-0.27913957,3.50290256,0.08582210,0.69972046,1.28806462,0.37062692,0.61998902,0.52754947,1.19754123,0.00000000
-0.27313657,3.32514984,0.08171320,0.66399466,1.23939728,0.34960921,0.59276640,0.50087486,1.14581002,0.00000000
-0.26713357,3.15127841,0.07741133,0.63046731,1.19491752,0.32893434,0.56553178,0.47456832,1.09426865,0.00000000
-0.26113057,2.98318623,0.07296762,0.59942393,1.15525734,0.30877783,0.53863650,0.44893766,1.04369763,0.00000000
-0.25512756,2.82268671,0.06843552,0.57111347,1.12097470,0.28930620,0.51242359,0.42428941,0.99484876,0.00000000
-0.24912456,2.67146294,0.06386952,0.54574205,1.09253445,0.27067330,0.48721726,0.40092064,0.94842445,0.00000000
-0.24312156,2.53102391,0.05932387,0.52346704,1.07029089,0.25301673,0.46331285,0.37911089,0.90505845,0.00000000
-0.23711856,2.40266469,0.05485127,0.50439195,1.05447273,0.23645481,0.44096780,0.35911428,0.86529904,0.00000000
-0.23111556,2.28743231,0.05050164,0.48856228,1.04517139,0.22108394,0.42039400,0.34115220,0.82959509,0.00000000
-0.22511256,2.18609909,0.04632103,0.47596295,1.04233318,0.20697676,0.40175185,0.32540693,0.79828573,0.00000000
-0.21910955,2.09914455,0.04235061,0.46651722,1.04575610,0.19418105,0.38514632,0.31201635,0.77159398,0.00000000
-0.21310655,2.02674705,0.03862593,0.46008762,1.05509158,0.18271964,0.37062518,0.30106998,0.74962462,0.00000000
-0.20710355,1.96878547,0.03517634,0.45647883,1.06985145,0.17259099,0.35817946,0.29260656,0.73236633,0.00000000
-0.20110055,1.92485105,0.03202468,0.45544260,1.08942003,0.16377094,0.34774609,0.28661308,0.71969796,0.00000000
-0.19509755,1.89426913,0.02918716,0.45668464,1.11307124,0.15621499,0.33921258,0.28302560,0.71139873,0.00000000
-0.18909455,1.87612985,0.02667346,0.45987322,1.13999010,0.14986153,0.33242361,0.28173146,0.70716179,0.00000000
-0.18309155,1.86932672,0.02448709,0.46464938,1.16929806,0.14463545,0.32718902,0.28257321,0.70661060,0.00000000
-0.17708854,1.87260162,0.02262584,0.47063822,1.20008120,0.14045230,0.32329303,0.28535380,0.70931752,0.00000000
-0.17108554,1.88459466,0.02108248,0.47746099,1.23142038,0.13722251,0.32050424,0.28984311,0.71482363,0.00000000
-0.16508254,1.90389685,0.01984549,0.48474750,1.26242213,0.13485582,0.31858591,0.29578557,0.72265924,0.00000000
-0.15907954,1.92910399,0.01889990,0.49214830,1.29224919,0.13326536,0.31730623,0.30290863,0.73236412,0.00000000
-0.15307654,1.95886970,0.01822824,0.49934639,1.32014964,0.13237158,0.31644806,0.31093182,0.74350675,0.00000000
-0.14707354,1.99195594,0.01781137,0.50606772,1.34548340,0.13210559,0.31581794,0.31957623,0.75570192,0.00000000
-0.14107054,2.02727952,0.01762947,0.51209041,1.36774531,0.13241197,0.31525389,0.32857414,0.76862612,0.00000000
-0.13506753,2.06395293,0.01766281,0.51725215,1.38658396,0.13325091,0.31463195,0.33767839,0.78203012,0.00000000
-0.12906453,2.10131862,0.01789263,0.52145564,1.40181571,0.13459960,0.31387110,0.34667138,0.79574864,0.00000000
-0.12306153,2.13897570,0.01830176,0.52467193,1.41343353,0.13645297,0.31293666,0.35537333,0.80970666,0.00000000
-0.11705853,2.17679850,0.01887528,0.52694150,1.42161046,0.13882360,0.31184198,0.36364955,0.82392251,0.00000000
-0.11105553,2.21494659,0.01960100,0.52837323,1.42669791,0.14174112,0.31064845,0.37141655,0.83850768,0.00000000
-0.10505253,2.25386626,0.02046983,0.52914121,1.42921881,0.14525094,0.30946410,0.37864660,0.85366362,0.00000000
-0.09904952,2.29428347,0.02147597,0.52947973,1.42985621,0.14941249,0.30844064,0.38537077,0.86967569,0.00000000
-0.09304652,2.33718871,0.02261706,0.52967641,1.42943782,0.15429711,0.30776928,0.39168014,0.88690471,0.00000000
-0.08704352,2.38381408,0.02389409,0.53006404,1.42891698,0.15998560,0.30767539,0.39772508,0.90577640,0.00000000
-0.08104052,2.43560339,0.02531125,0.53101110,1.42935078,0.16656556,0.30841231,0.40371270,0.92676911,0.00000000
-0.07503752,2.49417562,0.02687561,0.53291142,1.43187598,0.17412862,0.31025428,0.40990228,0.95040028,0.00000000
-0.06903452,2.56128283,0.02859664,0.53617327,1.43768322,0.18276754,0.31348885,0.41659881,0.97721187,0.00000000
-0.06303152,2.63876295,0.03048568,0.54120801,1.44799019,0.19257339,0.31840880,0.42414484,1.00775519,0.00000000
-0.05702851,2.72848853,0.03255524,0.54841875,1.46401398,0.20363254,0.32530375,0.43291059,1.04257537,0.00000000
-0.05102551,2.83231200,0.03481826,0.55818900,1.48694332,0.21602387,0.33445168,0.44328279,1.08219563,0.00000000
-0.04502251,2.95200866,0.03728724,0.57087186,1.51791075,0.22981581,0.34611032,0.45565235,1.12710170,0.00000000
-0.03901951,3.08921819,0.03997337,0.58677963,1.55796513,0.24506353,0.36050871,0.47040114,1.17772640,0.00000000
-0.03301651,3.24538583,0.04288560,0.60617424,1.60804485,0.26180606,0.37783902,0.48788844,1.23443475,0.00000000
-0.02701351,3.42170457,0.04602972,0.62925865,1.66895194,0.28006351,0.39824883,0.50843721,1.29750970,0.00000000
-0.02101051,3.61905969,0.04940749,0.65616941,1.74132750,0.29983439,0.42183396,0.53232066,1.36713875,0.00000000
-0.01500750,3.83797727,0.05301585,0.68697058,1.82562893,0.32109302,0.44863224,0.55974965,1.44340180,0.00000000
-0.00900450,4.07857843,0.05684621,0.72164926,1.92210954,0.34378726,0.47861829,0.59086114,1.52626061,0.00000000
-0.00300150,4.34054114,0.06088388,0.76011287,2.03080115,0.36783657,0.51169969,0.62570830,1.61555026,0.00000000
0.00300150,4.62307155,0.06510779,0.80218852,2.15150048,0.39313059,0.54771475,0.66425256,1.71097305,0.00000000
0.00900450,4.92488670,0.06949027,0.84762444,2.28376009,0.41952840,0.58643208,0.70635798,1.81209551,0.00000000
0.01500750,5.24421043,0.07399719,0.89609388,2.42688475,0.44685856,0.62755225,0.75178839,1.91834878,0.00000000
0.02101051,5.57878392,0.07858838,0.94720123,2.57993390,0.47492019,0.67071172,0.80020733,2.02903298,0.00000000
0.02701351,5.92589200,0.08321824,1.00049071,2.74173089,0.50348510,0.71548904,0.85118116,2.14332589,0.00000000
0.03301651,6.28240579,0.08783676,1.05545724,2.91087937,0.53230109,0.76141342,0.90418541,2.26029606,0.00000000
0.03901951,6.64484169,0.09239072,1.11155943,3.08578707,0.56109649,0.80797549,0.95861420,2.37892040,0.00000000
0.04502251,7.00943570,0.09682523,1.16823438,3.26469661,0.58958584,0.85464011,1.01379279,2.49810619,0.00000000
0.05102551,7.37223170,0.10108544,1.22491374,3.44572303,0.61747663,0.90086086,1.06899283,2.61671673,0.00000000
0.05702851,7.72918109,0.10511842,1.28104059,3.62689688,0.64447696,0.94609564,1.12345001,2.73360029,0.00000000
0.06303152,8.07625076,0.10887518,1.33608644,3.80621168,0.67030368,0.98982302,1.17638360,2.84762114,0.00000000
0.06903452,8.40953542,0.11231269,1.38956765,3.98167407,0.69469098,1.03155851,1.22701718,2.95769153,0.00000000
0.07503752,8.72536991,0.11539587,1.44106055,4.15135478,0.71739875,1.07087016,1.27459996,3.06280349,0.00000000
0.08104052,9.02043692,0.11809937,1.49021459,4.31343826,0.73822054,1.10739273,1.31842785,3.16205865,0.00000000
0.08704352,9.29186521,0.12040917,1.53676270,4.46626890,0.75699059,1.14083968,1.35786344,3.25469504,0.00000000
0.09304652,9.53731377,0.12232388,1.58052851,4.60839177,0.77358951,1.17101252,1.39235417,3.34010910,0.00000000
0.09904952,9.75503771,0.12385547,1.62142975,4.73858603,0.78794847,1.19780673,1.42144791,3.41787197,0.00000000
0.10505253,9.94393248,0.12502973,1.65947782,4.85588938,0.80005131,1.22121411,1.44480524,3.48773888,0.00000000
0.11105553,10.10355372,0.12588601,1.69477314,4.95961257,0.80993469,1.24132114,1.46220788,3.54965103,0.00000000
0.11705853,10.23411141,0.12647647,1.72749671,5.04934322,0.81768599,1.25830343,1.47356293,3.60372958,0.00000000
0.12306153,10.33643797,0.12686478,1.75789794,5.12493894,0.82343904,1.27241635,1.47890266,3.65026188,0.00000000
0.12906453,10.41193140,0.12712413,1.78627936,5.18651024,0.82736792,1.28398213,1.47837980,3.68968040,0.00000000
0.13506753,10.46247569,0.12733488,1.81297889,5.23439416,0.82967893,1.29337412,1.47225863,3.72253513,0.00000000
0.14107054,10.49034200,0.12758161,1.83835030,5.26912023,0.83060122,1.30099864,1.46090209,3.74946083,0.00000000
0.14707354,10.49807500,0.12794991,1.86274298,5.29137044,0.83037635,1.30727543,1.44475567,3.77114047,0.00000000
0.15307654,10.48836953,0.12852288,1.88648164,5.30193553,0.82924747,1.31261746,1.42432869,3.78826672,0.00000000
0.15907954,10.46394344,0.12937752,1.90984704,5.30166974,0.82744844,1.31741096,1.40017384,3.80150323,0.00000000
0.16508254,10.42741241,0.13058124,1.93305856,5.29144626,0.82519344,1.32199673,1.37286599,3.81144761,0.00000000
0.17108554,10.38117266,0.13218843,1.95625934,5.27211574,0.82266767,1.32665343,1.34298116,3.81859787,0.00000000
0.17708854,10.32729693,0.13423753,1.97950466,5.24446943,0.82001941,1.33158367,1.31107657,3.82332407,0.00000000
0.18309155,10.26744868,0.13674851,2.00275410,5.20920890,0.81735386,1.33690353,1.27767275,3.82584644,0.00000000
0.18909455,10.20281814,0.13972100,2.02586786,5.16692332,0.81472910,1.34263598,1.24323839,3.82622104,0.00000000
0.19509755,10.13408336,0.14313315,2.04860729,5.11807509,0.81215421,1.34870842,1.20817846,3.82433390,0.00000000
0.20110055,10.06139758,0.14694138,2.07063995,5.06299426,0.80958968,1.35495464,1.17282622,3.81990368,0.00000000
0.20710355,9.98440338,0.15108090,2.09154869,5.00188145,0.80695011,1.36112083,1.13743909,3.81249298,0.00000000
0.21310655,9.90227279,0.15546716,2.11084492,4.93481896,0.80410893,1.36687571,1.10219855,3.80152776,0.00000000
0.21910955,9.81377107,0.15999819,2.12798523,4.86178894,0.80090505,1.37182403,1.06721378,3.78632413,0.00000000
0.22511256,9.71734119,0.16455758,2.14239123,4.78269779,0.79715105,1.37552315,1.03252879,3.76612118,0.00000000
0.23111556,9.61120468,0.16901830,2.15347169,4.69740511,0.79264257,1.37750176,0.99813225,3.74011861,0.00000000
0.23711856,9.49347437,0.17324692,2.16064639,4.60575593,0.78716850,1.37728010,0.96396962,3.70751746,0.00000000
0.24312156,9.36227349,0.17710826,2.16337096,4.50761453,0.78052145,1.37439080,0.92995673,3.66756217,0.00000000
0.24912456,9.21585587,0.18047013,2.16116163,4.40289813,0.77250830,1.36839950,0.89599391,3.61958211,0.00000000
0.25512756,9.05272166,0.18320813,2.15361935,4.29160924,0.76296003,1.35892426,0.86198011,3.56303094,0.00000000
0.26113057,8.87172350,0.18521017,2.14045200,4.17386480,0.75174082,1.34565320,0.82782617,3.49752191,0.00000000
0.26713357,8.67215840,0.18638052,2.12149419,4.04992113,0.73875580,1.32835951,0.79346651,3.42285771,0.00000000
0.27313657,8.45384132,0.18664333,2.09672343,3.92019333,0.72395722,1.30691315,0.75886892,3.33905348,0.00000000
0.27913957,8.21715734,0.18594539,2.06627223,3.78526843,0.70734889,1.28128903,0.72404186,3.24635208,0.00000000
0.28514257,7.96309014,0.18425796,2.03043519,3.64591137,0.68898853,1.25157107,0.68903910,3.14523083,0.00000000
0.29114557,7.69322575,0.18157774,1.98967072,3.50306357,0.66898823,1.21795225,0.65396160,3.03639939,0.00000000
0.29714857,7.40973126,0.17792688,1.94459687,3.35783389,0.64751266,1.18073046,0.61895672,2.92078898,0.00000000
0.30315158,7.11530959,0.17335202,1.89598127,3.21148205,0.62477540,1.14030052,0.58421476,2.79953314,0.00000000
0.30915458,6.81313223,0.16792244,1.84472503,3.06539504,0.60103341,1.09714267,0.54996338,2.67394084,0.00000000
0.31515758,6.50675260,0.16172749,1.79184112,2.92105721,0.57657979,1.05180797,0.51646002,2.54546318,0.00000000
0.32116058,6.20000378,0.15487329,1.73842752,2.78001495,0.55173527,1.00490135,0.48398295,2.41565463,0.00000000
0.32716358,5.89688457,0.14747904,1.68563615,2.64383724,0.52683864,0.95706293,0.45282128,2.28613078,0.00000000
0.33316658,5.60143865,0.13967289,1.63463847,2.51407357,0.50223647,0.90894841,0.42326459,2.15852382,0.00000000
0.33916958,5.31763138,0.13158779,1.58658897,2.39221061,0.47827269,0.86120940,0.39559241,2.03443786,0.00000000
0.34517259,5.04922921,0.12335734,1.54258791,2.27962963,0.45527817,0.81447433,0.37006427,1.91540551,0.00000000
0.35117559,4.79968643,0.11511176,1.50364482,2.17756613,0.43356092,0.76933085,0.34691050,1.80284755,0.00000000
0.35717859,4.57204326,0.10697437,1.47064424,2.08707351,0.41339716,0.72631028,0.32632423,1.69803699,0.00000000
0.36318159,4.36883946,0.09905844,1.44431514,2.00899236,0.39502369,0.68587467,0.30845476,1.60206901,0.00000000
0.36918459,4.19204633,0.09146459,1.42520542,1.94392676,0.37863166,0.64840699,0.29340269,1.51583755,0.00000000
0.37518759,4.04301968,0.08427889,1.41366274,1.89222867,0.36436225,0.61420464,0.28121669,1.44001946,0.00000000
0.38119060,3.92247517,0.07757158,1.40982262,1.85399120,0.35230408,0.58347648,0.27189214,1.37506647,0.00000000
0.38719360,3.83048669,0.07139642,1.41360438,1.82905136,0.34249274,0.55634326,0.26537158,1.32120513,0.00000000
0.39319660,3.76650760,0.06579068,1.42471549,1.81700202,0.33491211,0.53284143,0.26154693,1.27844432,0.00000000
0.39919960,3.72941328,0.06077568,1.44266399,1.81721282,0.32949759,0.51292975,0.26026328,1.24658995,0.00000000
0.40520260,3.71756329,0.05635785,1.46677882,1.82885909,0.32614101,0.49649857,0.26132420,1.22526578,0.00000000
0.41120560,3.72887988,0.05253014,1.49623708,1.85095763,0.32469690,0.48338093,0.26449828,1.21393928,0.00000000
0.41720860,3.76093951,0.04927374,1.53009709,1.88240745,0.32498984,0.47336502,0.26952658,1.21195142,0.00000000
0.42321161,3.81107322,0.04656002,1.56733595,1.92203387,0.32682260,0.46620734,0.27613093,1.21854867,0.00000000
0.42921461,3.87647138,0.04435256,1.60688963,1.96863371,0.32998458,0.46164579,0.28402257,1.23291595,0.00000000
0.43521761,3.95428834,0.04260916,1.64769403,2.02101937,0.33426026,0.45941221,0.29291086,1.25420886,0.00000000
0.44122061,4.04174251,0.04128382,1.68872498,2.07805985,0.33943715,0.45924363,0.30251184,1.28158400,0.00000000
0.44722361,4.13620758,0.04032853,1.72903540,2.13871654,0.34531305,0.46089185,0.31255626,1.31422591,0.00000000
0.45322661,4.23529135,0.03969492,1.76778786,2.20207221,0.35170220,0.46413099,0.32279676,1.35136977,0.00000000
0.45922961,4.33689908,0.03933560,1.80428130,2.26735186,0.35844015,0.46876272,0.33301407,1.39231892,0.00000000
0.46523262,4.43927937,0.03920537,1.83797057,2.33393461,0.36538720,0.47461916,0.34302187,1.43645698,0.00000000
0.47123562,4.54105129,0.03926204,1.86847826,2.40135627,0.37243024,0.48156336,0.35267031,1.48325424,0.00000000
0.47723862,4.64121273,0.03946709,1.89559853,2.46930293,0.37948325,0.48948782,0.36184796,1.53226856,0.00000000
0.48324162,4.73913084,0.03978608,1.91929296,2.53759615,0.38648632,0.49831105,0.37048229,1.58314148,0.00000000
0.48924462,4.83451629,0.04018890,1.93967932,2.60617122,0.39340346,0.50797289,0.37853862,1.63559011,0.00000000
0.49524762,4.92738416,0.04064977,1.95701389,2.67504996,0.40021958,0.51842883,0.38601781,1.68939605,0.00000000
0.50125063,5.01800459,0.04114727,1.97166896,2.74431010,0.40693667,0.52964403,0.39295261,1.74439229,0.00000000
0.50725363,5.10684686,0.04166415,1.98410674,2.81405342,0.41356976,0.54158746,0.39940325,1.80044961,0.00000000
0.51325663,5.19452091,0.04218719,1.99485150,2.88437463,0.42014278,0.55422670,0.40545213,1.85746339,0.00000000
0.51925963,5.28171968,0.04270704,2.00446159,2.95533308,0.42668472,0.56752377,0.41119827,1.91534209,0.00000000
0.52526263,5.36916591,0.04321802,2.01350262,3.02692910,0.43322622,0.58143229,0.41675151,1.97399832,0.00000000
0.53126563,5.45756599,0.04371806,2.02252351,3.09908623,0.43979693,0.59589623,0.42222693,2.03334283,0.00000000
0.53726863,5.54757281,0.04420853,2.03203612,3.17164029,0.44642360,0.61085025,0.42773953,2.09328209,0.00000000
0.54327164,5.63975885,0.04469419,2.04249938,3.24433572,0.45312905,0.62622150,0.43339958,2.15371902,0.00000000
0.54927464,5.73459959,0.04518315,2.05430810,3.31682890,0.45993186,0.64193282,0.43930861,2.21455673,0.00000000
0.55527764,5.83246661,0.04568677,2.06778660,3.38869802,0.46684678,0.65790687,0.44555613,2.27570440,0.00000000
0.56128064,5.93362882,0.04621950,2.08318661,3.45945818,0.47388558,0.67407089,0.45221721,2.33708444,0.00000000
0.56728364,6.03825983,0.04679874,2.10068885,3.52858049,0.48105819,0.69036153,0.45935075,2.39863981,0.00000000
0.57328664,6.14644887,0.04744447,2.12040744,3.59551339,0.48837388,0.70672947,0.46699845,2.46034020,0.00000000
0.57928964,6.25821260,0.04817883,2.14239605,3.65970459,0.49584218,0.72314310,0.47518430,2.52218618,0.00000000
0.58529265,6.37350536,0.04902550,2.16665483,3.72062192,0.50347345,0.73959117,0.48391453,2.58421006,0.00000000
0.59129565,6.49222536,0.05000894,2.19313704,3.77777152,0.51127880,0.75608388,0.49317775,2.64647296,0.00000000
0.59729865,6.61421544,0.05115344,2.22175473,3.83071238,0.51926929,0.77265230,0.50294538,2.70905754,0.00000000
0.60330165,6.73925719,0.05248205,2.25238260,3.87906625,0.52745448,0.78934610,0.51317199,2.77205648,0.00000000
0.60930465,6.86705833,0.05401535,2.28485991,3.92252264,0.53584016,0.80622960,0.52379575,2.83555695,0.00000000
0.61530765,6.99723402,0.05577019,2.31899030,3.96083882,0.54442558,0.82337632,0.53473871,2.89962198,0.00000000
0.62131066,7.12928362,0.05775840,2.35453962,3.99383549,0.55320023,0.84086246,0.54590717,2.96426977,0.00000000
0.62731366,7.26256487,0.05998549,2.39123246,4.02138874,0.56214048,0.85875959,0.55719204,3.02945235,0.00000000
0.63331666,7.39626836,0.06244953,2.42874781,4.04341941,0.57120627,0.87712714,0.56846924,3.09503522,0.00000000
0.63931966,7.52939498,0.06514020,2.46671487,4.05988116,0.58033831,0.89600500,0.57960049,3.16077953,0.00000000
0.64532266,7.66073954,0.06803807,2.50470971,4.07074844,0.58945591,0.91540702,0.59043426,3.22632845,0.00000000
0.65132566,7.78888299,0.07111423,2.54225367,4.07600560,0.59845567,0.93531553,0.60080736,3.29119907,0.00000000
0.65732866,7.91219585,0.07433028,2.57881430,4.07563823,0.60721152,0.95567742,0.61054696,3.35478089,0.00000000
0.66333167,8.02885405,0.07763870,2.61380930,4.06962737,0.61557584,0.97640205,0.61947328,3.41634173,0.00000000
0.66933467,8.13686826,0.08098371,2.64661375,4.05794731,0.62338204,0.99736098,0.62740302,3.47504102,0.00000000
0.67533767,8.23412622,0.08430249,2.67657087,4.04056688,0.63044840,1.01838974,0.63415327,3.52995054,0.00000000
0.68134067,8.31844714,0.08752675,2.70300587,4.01745411,0.63658311,1.03929124,0.63954612,3.58008155,0.00000000
0.68734367,8.38764595,0.09058479,2.72524252,3.98858384,0.64159027,1.05984092,0.64341360,3.62441732,0.00000000
0.69334667,8.43960475,0.09340362,2.74262167,3.95394740,0.64527661,1.07979297,0.64560297,3.66194937,0.00000000
0.69934967,8.47234782,0.09591141,2.75452089,3.91356342,0.64745859,1.09888752,0.64598196,3.69171570,0.00000000
0.70535268,8.48411659,0.09803999,2.76037411,3.86748894,0.64796953,1.11685821,0.64444394,3.71283891,0.00000000
0.71135568,8.47344061,0.09972722,2.75969028,3.81582962,0.64666634,1.13343971,0.64091257,3.72456228,0.00000000
0.71735868,8.43920079,0.10091934,2.75207005,3.75874820,0.64343569,1.14837502,0.63534583,3.72628199,0.00000000
0.72336168,8.38068149,0.10157301,2.73721957,3.69647063,0.63819903,1.16142187,0.62773918,3.71757371,0.00000000
0.72936468,8.29760901,0.10165696,2.71496071,3.62928917,0.63091647,1.17235840,0.61812766,3.69821238,0.00000000
0.73536768,8.19017416,0.10115327,2.68523720,3.55756238,0.62158914,1.18098758,0.60658672,3.66818434,0.00000000
0.74137069,8.05903827,0.10005816,2.64811657,3.48171193,0.61026009,1.18714063,0.59323186,3.62769114,0.00000000
0.74737369,7.90532223,0.09838219,2.60378773,3.40221655,0.59701355,1.19067934,0.57821695,3.57714542,0.00000000
0.75337669,7.73057944,0.09614999,2.55255476,3.31960362,0.58197274,1.19149737,0.56173117,3.51715897,0.00000000
0.75937969,7.53675427,0.09339946,2.49482711,3.23443894,0.56529633,1.18952083,0.54399495,3.44852405,0.00000000
0.76538269,7.32612819,0.09018042,2.43110713,3.14731537,0.54717368,1.18470824,0.52525470,3.37218902,0.00000000
0.77138569,7.10125626,0.08655296,2.36197545,3.05884117,0.52781925,1.17705004,0.50577679,3.28922955,0.00000000
0.77738869,6.86489708,0.08258535,2.28807533,2.96962845,0.50746630,1.16656794,0.48584085,3.20081697,0.00000000
0.78339170,6.61993909,0.07835178,2.21009643,2.88028244,0.48636029,1.15331407,0.46573271,3.10818507,0.00000000
0.78939470,6.36932628,0.07392993,2.12875900,2.79139183,0.46475214,1.13737017,0.44573705,3.01259681,0.00000000
0.79539770,6.11598610,0.06939850,2.04479897,2.70352041,0.44289175,1.11884664,0.42613029,2.91531214,0.00000000
0.80140070,5.86276171,0.06483485,1.95895439,2.61720015,0.42102184,1.09788153,0.40717365,2.81755780,0.00000000
0.80740370,5.61235070,0.06031274,1.87195366,2.53292541,0.39937251,1.07463932,0.38910676,2.72050018,0.00000000
0.81340670,5.36725160,0.05590037,1.78450554,2.45114833,0.37815641,1.04930928,0.37214201,2.62522150,0.00000000
0.81940970,5.12971927,0.05165871,1.69729115,2.37227502,0.35756485,1.02210344,0.35645966,2.53269995,0.00000000
0.82541271,4.90172968,0.04764011,1.61095764,2.29666237,0.33776473,0.99325384,0.34220404,2.44379382,0.00000000
0.83141571,4.68495436,0.04388742,1.52611364,2.22461532,0.31889641,0.96300914,0.32948072,2.35922978,0.00000000
0.83741871,4.48074457,0.04043340,1.44332603,2.15638444,0.30107248,0.93163044,0.31835494,2.27959528,0.00000000
0.84342171,4.29012479,0.03730052,1.36311794,2.09216393,0.28437737,0.89938649,0.30885117,2.20533491,0.00000000
0.84942471,4.11379530,0.03450119,1.28596767,2.03209008,0.26886776,0.86654828,0.30095387,2.13675067,0.00000000
0.85542771,3.95214313,0.03203820,1.21230844,1.97624053,0.25457368,0.83338325,0.29460945,2.07400603,0.00000000
0.86143072,3.80526096,0.02990559,1.14252865,1.92463450,0.24150026,0.80014947,0.28972935,2.01713342,0.00000000
0.86743372,3.67297307,0.02808958,1.07697273,1.87723447,0.22963006,0.76708987,0.28619415,1.96604517,0.00000000
0.87343672,3.55486755,0.02656980,1.01594230,1.83394949,0.21892579,0.73442709,0.28385859,1.92054741,0.00000000
0.87943972,3.45033369,0.02532058,0.95969770,1.79464026,0.20933340,0.70235899,0.28255730,1.88035665,0.00000000
0.88544272,3.35860342,0.02431233,0.90845974,1.75912630,0.20078548,0.67105528,0.28211119,1.84511861,0.00000000
0.89144572,3.27879534,0.02351285,0.86241168,1.72719483,0.19320468,0.64065538,0.28233410,1.81442854,0.00000000
0.89744872,3.20995980,0.02288871,0.82170122,1.69861125,0.18650726,0.61126755,0.28303953,1.78785247,0.00000000
0.90345173,3.15112337,0.02240647,0.78644250,1.67313062,0.18060655,0.58296955,0.28404731,1.76494849,0.00000000
0.90945473,3.10133076,0.02203377,0.75671788,1.65050964,0.17541614,0.55581046,0.28518972,1.74528709,0.00000000
0.91545773,3.05968249,0.02174031,0.73257934,1.63051827,0.17085284,0.52981376,0.28631704,1.72846965,0.00000000
0.92146073,3.02536656,0.02149865,0.71404939,1.61295018,0.16683921,0.50498130,0.28730204,1.71414426,0.00000000
0.92746373,2.99768259,0.02128479,0.70112122,1.59763132,0.16330562,0.48129790,0.28804351,1.70201778,0.00000000
0.93346673,2.97605725,0.02107863,0.69375814,1.58442571,0.16019170,0.45873629,0.28846839,1.69186374,0.00000000
0.93946973,2.96005030,0.02086413,0.69189210,1.57323821,0.15744724,0.43726207,0.28853257,1.68352547,0.00000000
0.94547274,2.94935100,0.02062942,0.69542145,1.56401362,0.15503248,0.41683833,0.28822031,1.67691431,0.00000000
0.95147574,2.94376524,0.02036664,0.70420800,1.55673224,0.15291782,0.39742975,0.28754232,1.67200306,0.00000000
0.95747874,2.94319447,0.02007169,0.71807366,1.55140218,0.15108291,0.37900591,0.28653257,1.66881516,0.00000000
0.96348174,2.94760782,0.01974384,0.73679686,1.54804873,0.14951541,0.36154374,0.28524413,1.66741031,0.00000000
0.96948474,2.95700951,0.01938526,0.76010940,1.54670176,0.14820927,0.34502903,0.28374413,1.66786754,0.00000000
0.97548774,2.97140397,0.01900047,0.78769388,1.54738211,0.14716291,0.32945696,0.28210833,1.67026713,0.00000000
0.98149075,2.99076114,0.01859578,0.81918242,1.55008793,0.14637724,0.31483193,0.28041545,1.67467248,0.00000000
0.98749375,3.01498473,0.01817873,0.85415696,1.55478236,0.14585374,0.30116655,0.27874162,1.68111361,0.00000000
0.99349675,3.04388575,0.01775753,0.89215170,1.56138343,0.14559280,0.28848028,0.27715534,1.68957330,0.00000000
0.99949975,3.07716356,0.01734054,0.93265775,1.56975734,0.14559229,0.27679760,0.27571320,1.69997727,0.00000000
