energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.15457729,10.32186476,1.69503566,6.84347803,0.06482406,0.31916558,0.04483697,0.09690057,2.58143632
-3.14857429,10.22181941,1.75947781,6.67595354,0.06386509,0.33271864,0.04388242,0.10061513,2.60711245
-3.14257129,10.13847058,1.82437366,6.52313796,0.06281681,0.34628012,0.04308944,0.10426601,2.63561411
-3.13656828,10.07152606,1.88875216,6.38584750,0.06169993,0.35968020,0.04245087,0.10783248,2.66619219
-3.13056528,10.02035473,1.95161163,6.26463330,0.06053474,0.37274203,0.04195642,0.11129265,2.69802557
-3.12456228,9.98401498,2.01194174,6.15978605,0.05934040,0.38528544,0.04159307,0.11462350,2.73023868
-3.11855928,9.96129432,2.06874610,6.07134953,0.05813422,0.39713104,0.04134563,0.11780100,2.76192111
-3.11255628,9.95075939,2.12106494,5.99914249,0.05693109,0.40810433,0.04119726,0.12080033,2.79214879
-3.10655328,9.95081447,2.16799733,5.94278803,0.05574297,0.41803993,0.04112997,0.12359631,2.82000615
-3.10055028,9.95976666,2.20872207,5.90174908,0.05457861,0.42678558,0.04112511,0.12616389,2.84460886
-3.09454727,9.97589488,2.24251689,5.87536836,0.05344332,0.43420592,0.04116383,0.12847881,2.86512635
-3.08854427,9.99752012,2.26877529,5.86291067,0.05233905,0.44018596,0.04122748,0.13051830,2.88080357
-3.08254127,10.02307353,2.28702063,5.86360543,0.05126454,0.44463393,0.04129797,0.13226190,2.89098137
-3.07653827,10.05115944,2.29691706,5.87668700,0.05021570,0.44748370,0.04135808,0.13369224,2.89511472
-3.07053527,10.08060989,2.29827706,5.90143050,0.04918609,0.44869648,0.04139175,0.13479581,2.89278825
-3.06453227,10.11052801,2.29106533,5.93718109,0.04816752,0.44826188,0.04138432,0.13556375,2.88372853
-3.05852926,10.14031750,2.27539899,5.98337455,0.04715075,0.44619817,0.04132273,0.13599241,2.86781245
-3.05252626,10.16969640,2.25154404,6.03954796,0.04612620,0.44255192,0.04119570,0.13608391,2.84507155
-3.04652326,10.19869378,2.21990831,6.10533935,0.04508468,0.43739684,0.04099388,0.13584637,2.81569173
-3.04052026,10.22762887,2.18103087,6.18047598,0.04401803,0.43083191,0.04071001,0.13529409,2.78000841
-3.03451726,10.25707315,2.13556842,6.26475170,0.04291975,0.42297892,0.04033899,0.13444741,2.73849713
-3.02851426,10.28779672,2.08427884,6.35799425,0.04178547,0.41397940,0.03987803,0.13333232,2.69175969
-3.02251126,10.32070128,2.02800255,6.46002447,0.04061329,0.40399103,0.03932668,0.13197996,2.64050641
-3.01650825,10.35674306,1.96764197,6.57060961,0.03940406,0.39318371,0.03868691,0.13042576,2.58553488
-3.01050525,10.39684951,1.90413990,6.68941375,0.03816137,0.38173528,0.03796317,0.12870849,2.52770608
-3.00450225,10.44183451,1.83845732,6.81594877,0.03689156,0.36982719,0.03716238,0.12686909,2.46791867
-2.99849925,10.49231689,1.77155129,6.94952930,0.03560350,0.35764004,0.03629395,0.12494945,2.40708251
-2.99249625,10.54864738,1.70435370,7.08923528,0.03430831,0.34534942,0.03536976,0.12299107,2.34609226
-2.98649325,10.61084859,1.63775148,7.23388552,0.03301899,0.33312185,0.03440416,0.12103380,2.28580238
-2.98049025,10.67857254,1.57256883,7.38202513,0.03174999,0.32111127,0.03341388,0.11911451,2.22700427
-2.97448724,10.75107885,1.50955212,7.53192905,0.03051675,0.30945603,0.03241801,0.11726603,2.17040666
-2.96848424,10.82723607,1.44935781,7.68162299,0.02933526,0.29827647,0.03143786,0.11551614,2.11661984
-2.96248124,10.90554709,1.39254368,7.82892216,0.02822158,0.28767329,0.03049691,0.11388678,2.06614429
-2.95647824,10.98419812,1.33956361,7.97148697,0.02719146,0.27772661,0.02962062,0.11239356,2.01936422
-2.95047524,11.06112933,1.29076590,8.10689379,0.02625994,0.26849582,0.02883629,0.11104546,1.97654570
-2.94447224,11.13412372,1.24639485,8.23271763,0.02544107,0.26002018,0.02817282,0.10984480,1.93783962
-2.93846923,11.20090952,1.20659547,8.34662306,0.02474760,0.25232003,0.02766043,0.10878754,1.90328862
-2.93246623,11.25927050,1.17142078,8.44645836,0.02419077,0.24539865,0.02733033,0.10786368,1.87283770
-2.92646323,11.30715758,1.14084118,8.53034789,0.02378013,0.23924450,0.02721431,0.10705801,1.84634744
-2.92046023,11.34279533,1.11475525,8.59677735,0.02352340,0.23383379,0.02734422,0.10635087,1.82360894
-2.91445723,11.36477646,1.09300134,8.64466666,0.02342630,0.22913320,0.02775138,0.10571914,1.80435964
-2.90845423,11.37213852,1.07536932,8.67342584,0.02349249,0.22510257,0.02846592,0.10513725,1.78829887
-2.90245123,11.36441762,1.06161186,8.68299005,0.02372340,0.22169747,0.02951595,0.10457814,1.77510236
-2.89644822,11.34167547,1.05145474,8.67383106,0.02411816,0.21887145,0.03092674,0.10401432,1.76443496
-2.89044522,11.30449770,1.04460575,8.64694362,0.02467349,0.21657789,0.03271980,0.10341870,1.75596095
-2.88444222,11.25396289,1.04076192,8.60380679,0.02538356,0.21477138,0.03491185,0.10276547,1.74935168
-2.87843922,11.19158395,1.03961503,8.54632173,0.02623996,0.21340863,0.03751387,0.10203071,1.74429042
-2.87243622,11.11922488,1.04085526,8.47672862,0.02723158,0.21244885,0.04053010,0.10119297,1.74047445
-2.86643322,11.03899781,1.04417330,8.39750709,0.02834461,0.21185359,0.04395717,0.10023366,1.73761492
-2.86043022,10.95314612,1.04926104,8.31126509,0.02956254,0.21158628,0.04778325,0.09913735,1.73543470
-2.85442721,10.86392095,1.05581136,8.22062234,0.03086624,0.21161136,0.05198741,0.09789193,1.73366517
-2.84842421,10.77345814,1.06351729,8.12809439,0.03223418,0.21189324,0.05653924,0.09648869,1.73204239
-2.84242121,10.68366340,1.07207111,8.03598395,0.03364261,0.21239517,0.06139859,0.09492233,1.73030351
-2.83641821,10.59611255,1.08116377,7.94628521,0.03506594,0.21307814,0.06651576,0.09319095,1.72818416
-2.83041521,10.51197324,1.09048496,7.86060664,0.03647722,0.21389997,0.07183188,0.09129600,1.72541715
-2.82441221,10.43195290,1.09972437,7.78011665,0.03784865,0.21481463,0.07727975,0.08924222,1.72173333
-2.81840920,10.35627669,1.10857404,7.70551503,0.03915223,0.21577190,0.08278495,0.08703761,1.71686444
-2.81240620,10.28469709,1.11673221,7.63703219,0.04036047,0.21671752,0.08826734,0.08469338,1.71054840
-2.80640320,10.21653508,1.12390851,7.57445622,0.04144714,0.21759369,0.09364285,0.08222395,1.70253672
-2.80040020,10.15075131,1.12983035,7.51718658,0.04238805,0.21834007,0.09882554,0.07964691,1.69260378
-2.79439720,10.08604358,1.13425037,7.46431194,0.04316183,0.21889515,0.10372984,0.07698302,1.68055753
-2.78839420,10.02096583,1.13695446,7.41470797,0.04375065,0.21919804,0.10827300,0.07425606,1.66625089
-2.78239120,9.95406239,1.13777007,7.36715045,0.04414090,0.21919045,0.11237746,0.07149283,1.64959324
-2.77638819,9.88401062,1.13657419,7.32043776,0.04432376,0.21881887,0.11597324,0.06872284,1.63056111
-2.77038519,9.80976424,1.13330062,7.27351673,0.04429562,0.21803684,0.11900013,0.06597812,1.60920741
-2.76438219,9.73069006,1.12794584,7.22560541,0.04405838,0.21680704,0.12140967,0.06329277,1.58566826
-2.75837919,9.64669062,1.12057322,7.17630660,0.04361957,0.21510332,0.12316672,0.06070249,1.56016693
-2.75237619,9.55830615,1.11131490,7.12570650,0.04299233,0.21291225,0.12425065,0.05824395,1.53301435
-2.74637319,9.46679044,1.10037127,7.07445331,0.04219509,0.21023435,0.12465607,0.05595405,1.50460568
-2.74037019,9.37415589,1.08800762,7.02381187,0.04125130,0.20708479,0.12439298,0.05386908,1.47541294
-2.73436718,9.28318506,1.07454795,6.97569124,0.04018876,0.20349351,0.12348642,0.05202383,1.44597373
-2.72836418,9.19740711,1.06036609,6.93264344,0.03903899,0.19950472,0.12197562,0.05045056,1.41687622
-2.72236118,9.12103929,1.04587423,6.89783281,0.03783644,0.19517581,0.11991266,0.04917807,1.38874089
-2.71635818,9.05889518,1.03150919,6.87497661,0.03661756,0.19057572,0.11736062,0.04823066,1.36219989
-2.71035518,9.01626258,1.01771709,6.86825865,0.03541991,0.18578272,0.11439152,0.04762727,1.33787451
-2.70435218,8.99875540,1.00493688,6.88221877,0.03428122,0.18088190,0.11108385,0.04738060,1.31635208
-2.69834917,9.01214471,0.99358346,6.92162177,0.03323842,0.17596217,0.10752007,0.04749645,1.29816301
-2.69234617,9.06217504,0.98403117,6.99131020,0.03232681,0.17111323,0.10378399,0.04797323,1.28375934
-2.68634317,9.15437223,0.97659841,7.09604585,0.03157918,0.16642246,0.09995820,0.04880165,1.27349553
-2.68034017,9.29384970,0.97153406,7.24034516,0.03102516,0.16197182,0.09612173,0.04996466,1.26761272
-2.67433717,9.48511966,0.96900648,7.42831388,0.03069055,0.15783511,0.09234784,0.05143769,1.26622710
-2.66833417,9.73191570,0.96909555,7.66348623,0.03059685,0.15407552,0.08870221,0.05318904,1.26932302
-2.66233117,10.03703283,0.97178824,7.94867401,0.03076090,0.15074364,0.08524149,0.05518070,1.27675140
-2.65632816,10.40219024,0.97697793,8.28583041,0.03119460,0.14787602,0.08201225,0.05736920,1.28823345
-2.65032516,10.82792159,0.98446757,8.67593329,0.03190485,0.14549442,0.07905031,0.05970688,1.30336969
-2.64432216,11.31349685,0.99397663,9.11889223,0.03289351,0.14360551,0.07638052,0.06214321,1.32165397
-2.63831916,11.85687863,1.00515141,9.61348297,0.03415758,0.14220138,0.07401699,0.06462626,1.34249177
-2.63231616,12.45471546,1.01757841,10.15731257,0.03568937,0.14126052,0.07196351,0.06710426,1.36522217
-2.62631316,13.10237325,1.03080006,10.74681767,0.03747691,0.14074936,0.07021447,0.06952720,1.38914241
-2.62031016,13.79400529,1.04433222,11.37729777,0.03950428,0.14062425,0.06875587,0.07184830,1.41353395
-2.61430715,14.52266026,1.05768249,12.04298428,0.04175215,0.14083380,0.06756663,0.07402548,1.43768897
-2.60830415,15.28042646,1.07036878,12.73714510,0.04419836,0.14132145,0.06661991,0.07602253,1.46093615
-2.60230115,16.05860929,1.08193715,13.45222363,0.04681845,0.14202813,0.06588460,0.07781016,1.48266454
-2.59629815,16.84793820,1.09197835,14.18000933,0.04958636,0.14289499,0.06532674,0.07936674,1.50234463
-2.59029515,17.63879756,1.10014234,14.91183607,0.05247501,0.14386591,0.06491090,0.08067875,1.51954575
-2.58429215,18.42147512,1.10615024,15.63880277,0.05545704,0.14488994,0.06460155,0.08174091,1.53394918
-2.57828914,19.18642044,1.10980351,16.35200973,0.05850534,0.14592336,0.06436419,0.08255603,1.54535646
-2.57228614,19.92450474,1.11098982,17.04280270,0.06159368,0.14693141,0.06416641,0.08313446,1.55369281
-2.56628314,20.62727279,1.10968584,17.70301580,0.06469721,0.14788960,0.06397877,0.08349339,1.55900552
-2.56028014,21.28717730,1.10595669,18.32520371,0.06779288,0.14878461,0.06377554,0.08365581,1.56145776
-2.55427714,21.89778603,1.09995245,18.90285342,0.07085973,0.14961469,0.06353518,0.08364927,1.56131798
-2.54827414,22.45395245,1.09190183,19.43056608,0.07387912,0.15038965,0.06324072,0.08350461,1.55894571
-2.54227114,22.95194188,1.08210346,19.90420003,0.07683473,0.15113034,0.06287994,0.08325446,1.55477432
-2.53626813,23.38950655,1.07091513,20.32096804,0.07971253,0.15186785,0.06244543,0.08293186,1.54929165
-2.53026513,23.76590480,1.05874145,20.67948298,0.08250046,0.15264217,0.06193438,0.08256883,1.54301925
-2.52426213,24.08186270,1.04602040,20.97974902,0.08518817,0.15350071,0.06134843,0.08219512,1.53649125
-2.51825913,24.33947850,1.03320927,21.22309786,0.08776646,0.15449643,0.06069320,0.08183706,1.53023357
-2.51225613,24.54207357,1.02077031,21.41207229,0.09022681,0.15568584,0.05997788,0.08151665,1.52474428
-2.50625313,24.69399635,1.00915667,21.55026244,0.09256077,0.15712687,0.05921460,0.08125089,1.52047590
-2.50025013,24.80038824,0.99879888,21.64210237,0.09475938,0.15887666,0.05841787,0.08105135,1.51782015
-2.49424712,24.86692290,0.99009235,21.69263738,0.09681264,0.16098937,0.05760385,0.08092398,1.51709568
-2.48824412,24.89953158,0.98338608,21.70727349,0.09870908,0.16351415,0.05678972,0.08086927,1.51853910
-2.48224112,24.90412856,0.97897299,21.69152228,0.10043550,0.16649314,0.05599296,0.08088259,1.52229960
-2.47623812,24.88635016,0.97708199,21.65075388,0.10197678,0.16995980,0.05523073,0.08095478,1.52843704
-2.47023512,24.85132077,0.97787205,21.58997080,0.10331602,0.17393750,0.05451926,0.08107291,1.53692370
-2.46423212,24.80345689,0.98142838,21.51361369,0.10443477,0.17843843,0.05387336,0.08122125,1.54764925
-2.45822911,24.74631876,0.98776088,21.42540826,0.10531358,0.18346292,0.05330594,0.08138225,1.56042874
-2.45222611,24.68251547,0.99680479,21.32825974,0.10593262,0.18899914,0.05282780,0.08153764,1.57501306
-2.44622311,24.61366679,1.00842366,21.22419876,0.10627257,0.19502329,0.05244735,0.08166949,1.59110148
-2.44022011,24.54042128,1.02241439,21.11437883,0.10631551,0.20150017,0.05217062,0.08176122,1.60835549
-2.43421711,24.46252694,1.03851435,20.99912295,0.10604598,0.20838419,0.05200133,0.08179845,1.62641344
-2.42821411,24.37894783,1.05641027,20.87801388,0.10545192,0.21562081,0.05194106,0.08176980,1.64490523
-2.42221111,24.28801740,1.07574863,20.75002017,0.10452563,0.22314823,0.05198959,0.08166738,1.66346639
-2.41620810,24.18761759,1.09614718,20.61364850,0.10326451,0.23089945,0.05214530,0.08148717,1.68175101
-2.41020510,24.07537177,1.11720721,20.46711142,0.10167171,0.23880449,0.05240561,0.08122905,1.69944293
-2.40420210,23.94883909,1.13852614,20.30849960,0.09975647,0.24679268,0.05276748,0.08089677,1.71626476
-2.39819910,23.80569876,1.15970992,20.13594789,0.09753421,0.25479501,0.05322790,0.08049748,1.73198442
-2.39219610,23.64391364,1.18038477,19.94778562,0.09502638,0.26274635,0.05378434,0.08004128,1.74641899
-2.38619310,23.46186488,1.20020786,19.74266303,0.09226002,0.27058749,0.05443513,0.07954044,1.75943579
-2.38019010,23.25845117,1.21887644,19.51964802,0.08926706,0.27826685,0.05517971,0.07900859,1.77095084
-2.37418709,23.03314909,1.23613506,19.27828936,0.08608341,0.28574184,0.05601880,0.07845975,1.78092480
-2.36818409,22.78603360,1.25178065,19.01864513,0.08274794,0.29297972,0.05695436,0.07790746,1.78935683
-2.36218109,22.51776001,1.26566524,18.74127713,0.07930124,0.29995803,0.05798945,0.07736379,1.79627666
-2.35617809,22.22951134,1.27769623,18.44721433,0.07578445,0.30666438,0.05912785,0.07683854,1.80173552
-2.35017509,21.92291654,1.28783424,18.13788977,0.07223803,0.31309579,0.06037358,0.07633851,1.80579626
-2.34417209,21.59994654,1.29608872,17.81505691,0.06870067,0.31925747,0.06173026,0.07586695,1.80852339
-2.33816908,21.26279580,1.30251156,17.48069185,0.06520819,0.32516119,0.06320038,0.07542320,1.80997350
-2.33216608,20.91375748,1.30718908,17.13688847,0.06179282,0.33082324,0.06478449,0.07500251,1.81018657
-2.32616308,20.55509989,1.31023279,16.78575306,0.05848244,0.33626210,0.06648038,0.07459616,1.80917858
-2.32016008,20.18895145,1.31176954,16.42930486,0.05530020,0.34149608,0.06828229,0.07419166,1.80693593
-2.31415708,19.81720032,1.31193153,16.06938762,0.05226427,0.34654078,0.07018017,0.07377329,1.80341178
-2.30815408,19.44141355,1.31084673,15.70759669,0.04938782,0.35140690,0.07215918,0.07332269,1.79852457
-2.30215108,19.06277921,1.30863037,15.34522458,0.04667913,0.35609819,0.07419928,0.07281967,1.79215893
-2.29614807,18.68207376,1.30537785,14.98322689,0.04414198,0.36060989,0.07627510,0.07224305,1.78416867
-2.29014507,18.29965498,1.30115962,14.62220928,0.04177602,0.36492780,0.07835607,0.07157164,1.77438214
-2.28414207,17.91548016,1.29601835,14.26243493,0.03957737,0.36902789,0.08040683,0.07078514,1.76260936
-2.27813907,17.52914738,1.28996851,13.90385107,0.03753915,0.37287682,0.08238792,0.06986504,1.74865097
-2.27213607,17.13995739,1.28299857,13.54613238,0.03565215,0.37643307,0.08425675,0.06879551,1.73230838
-2.26613307,16.74699231,1.27507572,13.18873830,0.03390546,0.37964901,0.08596883,0.06756407,1.71339502
-2.26013007,16.34920712,1.26615295,12.83098101,0.03228704,0.38247363,0.08747917,0.06616221,1.69174791
-2.25412706,15.94552948,1.25617811,12.47210052,0.03078429,0.38485590,0.08874382,0.06458583,1.66723938
-2.24812406,15.53496317,1.24510463,12.11134319,0.02938460,0.38674879,0.08972156,0.06283548,1.63978824
-2.24212106,15.11669055,1.23290325,11.74803997,0.02807573,0.38811346,0.09037548,0.06091647,1.60937010
-2.23611806,14.69016950,1.21957421,11.38168109,0.02684620,0.38892381,0.09067458,0.05883874,1.57602626
-2.23011506,14.25522063,1.20515927,11.01198379,0.02568562,0.38917086,0.09059518,0.05661667,1.53987082
-2.22411206,13.81210096,1.18975278,10.63895027,0.02458489,0.38886689,0.09012210,0.05426860,1.50109572
-2.21810905,13.36156069,1.17351122,10.26291346,0.02353636,0.38804903,0.08924962,0.05181636,1.45997319
-2.21210605,12.90488052,1.15666055,9.88456856,0.02253395,0.38678218,0.08798204,0.04928458,1.41685573
-2.20610305,12.44388732,1.13950080,9.50498886,0.02157317,0.38516087,0.08633396,0.04670002,1.37217323
-2.20010005,11.98094708,1.12240753,9.12562508,0.02065113,0.38331006,0.08433011,0.04409081,1.32642732
-2.19409705,11.51893468,1.10582972,8.74828777,0.01976645,0.38138466,0.08200495,0.04148563,1.28018300
-2.18809405,11.06118082,1.09028402,8.37511319,0.01891915,0.37956767,0.07940176,0.03891300,1.23405773
-2.18209105,10.61139763,1.07634541,8.00851369,0.01811051,0.37806698,0.07657159,0.03640054,1.18870829
-2.17608804,10.17358497,1.06463421,7.65111401,0.01734288,0.37711081,0.07357185,0.03397429,1.14481572
-2.17008504,9.75192050,1.05580006,7.30567582,0.01661947,0.37694194,0.07046475,0.03165812,1.10306873
-2.16408204,9.35063723,1.05050315,6.97501299,0.01594408,0.37781081,0.06731563,0.02947326,1.06414629
-2.15807904,8.97389294,1.04939358,6.66190094,0.01532087,0.37996786,0.06419119,0.02743789,1.02869980
-2.15207604,8.62563627,1.05308938,6.36898326,0.01475407,0.38365526,0.06115772,0.02556687,0.99733541
-2.14607304,8.30947454,1.06215432,6.09867942,0.01424773,0.38909843,0.05827951,0.02387153,0.97059730
-2.14007004,8.02854872,1.07707631,5.85309714,0.01380547,0.39649765,0.05561720,0.02235963,0.94895231
-2.13406703,7.78542033,1.09824742,5.63395318,0.01343023,0.40602022,0.05322646,0.02103538,0.93277664
-2.12806403,7.58197530,1.12594645,5.44250559,0.01312406,0.41779340,0.05115679,0.01989955,0.92234500
-2.12206103,7.41934860,1.16032494,5.27950066,0.01288796,0.43189857,0.04945052,0.01894966,0.91782278
-2.11605803,7.29787329,1.20139728,5.14513664,0.01272176,0.44836688,0.04814212,0.01818026,0.91926150
-2.11005503,7.21705608,1.24903563,5.03904592,0.01262404,0.46717659,0.04725767,0.01758322,0.92659763
-2.10405203,7.17558071,1.30296985,4.96029668,0.01259210,0.48825229,0.04681459,0.01714809,0.93965516
-2.09804902,7.17133931,1.36279270,4.90741371,0.01262201,0.51146608,0.04682156,0.01686247,0.95815144
-2.09204602,7.20149025,1.42797001,4.87841796,0.01270870,0.53664061,0.04727863,0.01671243,0.98170647
-2.08604302,7.26254038,1.49785563,4.87088270,0.01284608,0.56355395,0.04817751,0.01668286,1.00985492
-2.08004002,7.35044791,1.57171025,4.88200436,0.01302726,0.59194601,0.04950200,0.01675789,1.04206066
-2.07403702,7.46074162,1.64872339,4.90868462,0.01324472,0.62152615,0.05122854,0.01692123,1.07773295
-2.06803402,7.58865128,1.72803742,4.94762051,0.01349057,0.65198172,0.05332685,0.01715658,1.11624384
-2.06203102,7.72924365,1.80877241,4.99539863,0.01375681,0.68298704,0.05576071,0.01744789,1.15694574
-2.05602801,7.87755831,1.89005053,5.04858967,0.01403556,0.71421228,0.05848870,0.01777970,1.19918861
-2.05002501,8.02873786,1.97101887,5.10383945,0.01431930,0.74533204,0.06146517,0.01813741,1.24233597
-2.04402201,8.17814732,2.05086947,5.15795303,0.01460108,0.77603287,0.06464110,0.01850748,1.28577901
-2.03801901,8.32147838,2.12885551,5.20796900,0.01487471,0.80601973,0.06796513,0.01887769,1.32894826
-2.03201601,8.45483511,2.20430312,5.25122157,0.01513485,0.83502085,0.07138460,0.01923726,1.37132243
-2.02601301,8.57479878,2.27661825,5.28538876,0.01537713,0.86279098,0.07484660,0.01957703,1.41243416
-2.02001001,8.67847084,2.34528848,5.30852609,0.01559814,0.88911291,0.07829908,0.01988955,1.45187265
-2.01400700,8.76349403,2.40988000,5.31908545,0.01579544,0.91379732,0.08169204,0.02016921,1.48928315
-2.00800400,8.82805312,2.47003038,5.31592003,0.01596745,0.93668126,0.08497863,0.02041227,1.52436393
-2.00200100,8.87085745,2.52543783,5.29827643,0.01611337,0.95762528,0.08811635,0.02061693,1.55686094
-1.99599800,8.89110858,2.57584810,5.26577601,0.01623300,0.97650990,0.09106816,0.02078334,1.58656088
-1.98999500,8.88845654,2.62104028,5.21838740,0.01632659,0.99323153,0.09380358,0.02091362,1.61328351
-1.98399200,8.86294897,2.66081267,5.15639280,0.01639465,1.00769855,0.09629971,0.02101186,1.63687367
-1.97798899,8.81497684,2.69497013,5.08035023,0.01643775,1.01982769,0.09854214,0.02108406,1.65719412
-1.97198599,8.74522078,2.72331406,4.99105422,0.01645638,1.02954134,0.10052572,0.02113809,1.67411946
-1.96598299,8.65460094,2.74563585,4.88949677,0.01645077,1.03676598,0.10225512,0.02118365,1.68753210
-1.95997999,8.54423305,2.76171464,4.77683023,0.01642083,1.04143194,0.10374522,0.02123209,1.69732026
-1.95397699,8.41539225,2.77131971,4.65433337,0.01636602,1.04347462,0.10502118,0.02129636,1.70337857
-1.94797399,8.26948543,2.77421746,4.52338111,0.01628534,1.04283711,0.10611826,0.02139078,1.70561097
-1.94197099,8.10803181,2.77018257,4.38541843,0.01617738,1.03947412,0.10708128,0.02153084,1.70393591
-1.93596798,7.93265096,2.75901284,4.24193793,0.01604032,1.03335688,0.10796374,0.02173291,1.69829324
-1.92996498,7.74505624,2.74054645,4.09446073,0.01587210,1.02447873,0.10882657,0.02201397,1.68865242
-1.92396198,7.54705179,2.71468059,3.94451976,0.01567049,1.01286089,0.10973652,0.02239114,1.67502111
-1.91795898,7.34053032,2.68139000,3.79364449,0.01543329,0.99855803,0.11076418,0.02288130,1.65745355
-1.91195598,7.12746927,2.64074406,3.64334620,0.01515847,0.98166311,0.11198167,0.02350056,1.63605782
-1.90595298,6.90992301,2.59292104,3.49510272,0.01484437,0.96231109,0.11346004,0.02426372,1.61100133
-1.89994997,6.69000900,2.53821829,3.35034207,0.01448983,0.94068106,0.11526654,0.02518362,1.58251373
-1.89394697,6.46988670,2.47705751,3.21042441,0.01409439,0.91699660,0.11746162,0.02627059,1.55088694
-1.88794397,6.25172834,2.40998432,3.07662219,0.01365833,0.89152414,0.12009601,0.02753176,1.51647193
-1.88194097,6.03768188,2.33766191,2.95009865,0.01318283,0.86456928,0.12320786,0.02897046,1.47967212
-1.87593797,5.82982692,2.26085887,2.83188521,0.01266997,0.83647108,0.12682012,0.03058568,1.44093371
-1.86993497,5.63012521,2.18043166,2.72285849,0.01212273,0.80759470,0.13093824,0.03237157,1.40073323
-1.86393197,5.44036817,2.09730245,2.62371816,0.01154496,0.77832250,0.13554837,0.03431709,1.35956296
-1.85792896,5.26212413,2.01243353,2.53496666,0.01094130,0.74904421,0.14061619,0.03640577,1.31791497
-1.85192596,5.09668834,1.92679962,2.45689233,0.01031705,0.72014652,0.14608648,0.03861565,1.27626468
-1.84592296,4.94503897,1.84135941,2.38955706,0.00967804,0.69200262,0.15188341,0.04091950,1.23505491
-1.83991996,4.80780215,1.75702793,2.33278980,0.00903046,0.66496229,0.15791179,0.04328513,1.19468125
-1.83391696,4.68522850,1.67465107,2.28618684,0.00838068,0.63934293,0.16405913,0.04567600,1.15547971
-1.82791396,4.57718350,1.59498362,2.24911949,0.00773508,0.61542203,0.17019854,0.04805204,1.11771731
-1.82191096,4.48315276,1.51867178,2.22074964,0.00709985,0.59343137,0.17619243,0.05037066,1.08158617
-1.81590795,4.40226289,1.44624088,2.20005291,0.00648087,0.57355317,0.18189685,0.05258794,1.04720141
-1.80990495,4.33331751,1.37808886,2.18584911,0.00588355,0.55591834,0.18716633,0.05465996,1.01460297
-1.80390195,4.27484708,1.31448542,2.17683885,0.00531271,0.54060680,0.19185896,0.05654417,0.98376115
-1.79789895,4.22517051,1.25557663,2.17164522,0.00477250,0.52764975,0.19584167,0.05820089,0.95458553
-1.79189595,4.18246568,1.20139462,2.16885881,0.00426638,0.51703358,0.19899525,0.05959465,0.92693662
-1.78589295,4.14484554,1.15187121,2.16708432,0.00379705,0.50870525,0.20121906,0.06069553,0.90063963
-1.77988994,4.11043610,1.10685480,2.16498666,0.00336650,0.50257860,0.20243507,0.06148024,0.87549940
-1.77388694,4.07745260,1.06612928,2.16133480,0.00297607,0.49854129,0.20259118,0.06193312,0.85131556
-1.76788394,4.04427005,1.02943371,2.15504119,0.00262646,0.49646184,0.20166345,0.06204669,0.82789731
-1.76188094,4.00948499,0.99648195,2.14519537,0.00231786,0.49619652,0.19965735,0.06182209,0.80507668
-1.75587794,3.97196563,0.96698090,2.13109016,0.00205009,0.49759563,0.19660775,0.06126902,0.78271983
-1.74987494,3.93088833,0.94064685,2.11223959,0.00182265,0.50050888,0.19257785,0.06040550,0.76073585
-1.74387194,3.88575919,0.91721909,2.08838787,0.00163492,0.50478983,0.18765691,0.05925721,0.73908252
-1.73786893,3.83642039,0.89647043,2.05950939,0.00148628,0.51029912,0.18195700,0.05785659,0.71776925
-1.73186593,3.78304172,0.87821462,2.02580007,0.00137626,0.51690660,0.17560886,0.05624167,0.69685688
-1.72586293,3.72609860,0.86231051,1.98766073,0.00130466,0.52449240,0.16875716,0.05445471,0.67645485
-1.71985993,3.66633867,0.84866334,1.94567382,0.00127174,0.53294713,0.16155524,0.05254070,0.65671603
-1.71385693,3.60473921,0.83722360,1.90057465,0.00127832,0.54217140,0.15415967,0.05054584,0.63782966
-1.70785393,3.54245845,0.82798383,1.85321899,0.00132591,0.55207490,0.14672489,0.04851591,0.62001308
-1.70185093,3.48078371,0.82097409,1.80454864,0.00141685,0.56257538,0.13939804,0.04649484,0.60350273
-1.69584792,3.42107919,0.81625653,1.75555658,0.00155440,0.57359765,0.13231439,0.04452334,0.58854515
-1.68984492,3.36473623,0.81391964,1.70725349,0.00174281,0.58507294,0.12559333,0.04263772,0.57538829
-1.68384192,3.31312823,0.81407265,1.66063677,0.00198744,0.59693859,0.11933526,0.04086897,0.56427383
-1.67783892,3.26757211,0.81684024,1.61666339,0.00229473,0.60913841,0.11361938,0.03924210,0.55543059
-1.67183592,3.22929725,0.82235786,1.57622728,0.00267226,0.62162345,0.10850248,0.03777571,0.54906936
-1.66583292,3.19942271,0.83076770,1.54014163,0.00312870,0.63435323,0.10401866,0.03648194,0.54537923
-1.65982991,3.17894238,0.84221514,1.50912638,0.00367378,0.64729733,0.10018012,0.03536662,0.54452529
-1.65382691,3.16871759,0.85684552,1.48380068,0.00431814,0.66043705,0.09697874,0.03442974,0.54664763
-1.64782391,3.16947602,0.87480108,1.46467969,0.00507325,0.67376690,0.09438846,0.03366607,0.55186141
-1.64182091,3.18181558,0.89621768,1.45217537,0.00595113,0.68729579,0.09236834,0.03306610,0.56025766
