energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-2.84842421,5.64288691,1.49270689,3.41483542,0.00751495,0.19956813,0.45215326,1.25619339,0.04280838,1.43016166
-2.84242121,5.49720511,1.41980274,3.22863023,0.00736924,0.19256285,0.45858504,1.25025361,0.04388262,1.44508738
-2.83641821,5.33928501,1.34388247,3.03571439,0.00719906,0.18517185,0.46351051,1.24219442,0.04487353,1.45606632
-2.83041521,5.17136451,1.26607658,2.83899328,0.00700697,0.17751229,0.46685267,1.23206227,0.04575899,1.46284593
-2.82441221,4.99567961,1.18749398,2.64129683,0.00679589,0.16969993,0.46855227,1.21991367,0.04651826,1.46521474
-2.81840920,4.81441836,1.10919739,2.44531949,0.00656900,0.16184656,0.46856964,1.20581374,0.04713249,1.46300897
-2.81240620,4.62968680,1.03218290,2.25357024,0.00632973,0.15405799,0.46688670,1.18983724,0.04758521,1.45612039
-2.80640320,4.44348707,0.95736398,2.06833399,0.00608166,0.14643249,0.46350896,1.17207164,0.04786289,1.44450500
-2.80040020,4.25770717,0.88556027,1.89164452,0.00582852,0.13905971,0.45846754,1.15262207,0.04795547,1.42819191
-2.79439720,4.07412111,0.81749096,1.72526913,0.00557417,0.13202007,0.45182071,1.13161765,0.04785685,1.40729157
-2.78839420,3.89439741,0.75377249,1.57070412,0.00532257,0.12538450,0.44365512,1.10921834,0.04756533,1.38200266
-2.78239120,3.72011366,0.69492006,1.42918016,0.00507777,0.11921456,0.43408617,1.08562188,0.04708389,1.35261685
-2.77638819,3.55277454,0.64135232,1.30167583,0.00484391,0.11356271,0.42325777,1.06106989,0.04642041,1.31952082
-2.77038519,3.39383054,0.59339856,1.18893782,0.00462522,0.10847284,0.41134099,1.03585248,0.04558770,1.28319499
-2.76438219,3.24469494,0.55130747,1.09150571,0.00442600,0.10398071,0.39853186,1.01031075,0.04460331,1.24420850
-2.75837919,3.10675684,0.51525692,1.00973939,0.00425065,0.10011453,0.38504810,0.98483674,0.04348930,1.20321056
-2.75237619,2.98138829,0.48536387,0.94384740,0.00410361,0.09689532,0.37112499,0.95987051,0.04227168,1.16091792
-2.74637319,2.86994454,0.46169374,0.89391423,0.00398936,0.09433732,0.35701035,0.93589408,0.04097982,1.11809902
-2.74037019,2.77375641,0.44426896,0.85992525,0.00391235,0.09244811,0.34295894,0.91342253,0.03964566,1.07555519
-2.73436718,2.69411492,0.43307591,0.84178794,0.00387700,0.09122871,0.32922630,0.89299222,0.03830283,1.03409963
-2.72836418,2.63224851,0.42807031,0.83934859,0.00388758,0.09067352,0.31606246,0.87514682,0.03698566,0.99453485
-2.72236118,2.58929386,0.42918078,0.85240390,0.00394812,0.09077020,0.30370552,0.86042137,0.03572822,0.95762968
-2.71635818,2.56626175,0.43631053,0.88070724,0.00406236,0.09149951,0.29237558,0.84932538,0.03456329,0.92409654
-2.71035518,2.56399954,0.44933745,0.92396970,0.00423359,0.09283519,0.28226903,0.84232532,0.03352136,0.89457003
-2.70435218,2.58315241,0.46811270,0.98185652,0.00446453,0.09474384,0.27355357,0.83982754,0.03262977,0.86958762
-2.69834917,2.62412522,0.49245821,1.05397935,0.00475722,0.09718502,0.26636392,0.84216218,0.03191186,0.84957323
-2.69234617,2.68704719,0.52216344,1.13988548,0.00511290,0.10011144,0.26079860,0.84956888,0.03138628,0.83482433
-2.68634317,2.77174136,0.55698186,1.23904515,0.00553187,0.10346933,0.25691763,0.86218475,0.03106649,0.82550290
-2.68034017,2.87770062,0.59662755,1.35083803,0.00601337,0.10719912,0.25474136,0.88003546,0.03096030,0.82163084
-2.67433717,3.00407191,0.64077250,1.47454020,0.00655551,0.11123623,0.25425034,0.90302945,0.03106973,0.82308969
-2.66833417,3.14964987,0.68904477,1.60931284,0.00715520,0.11551209,0.25538620,0.93095592,0.03139091,0.82962473
-2.66233117,3.31288080,0.74102817,1.75419387,0.00780809,0.11995543,0.25805364,0.96348664,0.03191422,0.84085344
-2.65632816,3.49187756,0.79626350,1.90809330,0.00850858,0.12449360,0.26212317,1.00018156,0.03262461,0.85627770
-2.65032516,3.68444539,0.85425169,2.06979332,0.00924984,0.12905405,0.26743477,1.04049816,0.03350198,0.87529962
-2.64432216,3.88811831,0.91445883,2.23795348,0.01002391,0.13356591,0.27380221,1.08380443,0.03452183,0.89724015
-2.63831916,4.10020545,0.97632317,2.41112136,0.01082176,0.13796145,0.28101793,1.12939485,0.03565590,0.92136005
-2.63231616,4.31784596,1.03926378,2.58774861,0.01163351,0.14217759,0.28885839,1.17650917,0.03687300,0.94688244
-2.62631316,4.53807101,1.10269082,2.76621203,0.01244856,0.14615723,0.29708965,1.22435322,0.03813988,0.97301615
-2.62031016,4.75787088,1.16601696,2.94483910,0.01325581,0.14985040,0.30547323,1.27212112,0.03942214,0.99897921
-2.61430715,4.97426502,1.22866939,3.12193715,0.01404397,0.15321521,0.31377184,1.31901823,0.04068517,1.02402157
-2.60830415,5.18437263,1.29010220,3.29582489,0.01480175,0.15621855,0.32175509,1.36428392,0.04189512,1.04744648
-2.60230115,5.38548126,1.34980827,3.46486536,0.01551815,0.15883652,0.32920488,1.40721350,0.04301976,1.06862974
-2.59629815,5.57511102,1.40733030,3.62749866,0.01618277,0.16105454,0.33592039,1.44717844,0.04402934,1.08703624
-2.59029515,5.75107198,1.46227039,3.78227338,0.01678600,0.16286716,0.34172254,1.48364415,0.04489734,1.10223321
-2.58429215,5.91151267,1.51429759,3.92787519,0.01731930,0.16427769,0.34645779,1.51618479,0.04560115,1.11389995
-2.57828914,6.05495782,1.56315317,4.06315151,0.01777543,0.16529748,0.35000122,1.54449438,0.04612252,1.12183353
-2.57228614,6.18033406,1.60865308,4.18713124,0.01814855,0.16594499,0.35225877,1.56839402,0.04644803,1.12595057
-2.56628314,6.28698256,1.65068760,4.29903867,0.01843442,0.16624482,0.35316867,1.58783473,0.04656924,1.12628494
-2.56028014,6.37465844,1.68921802,4.39830096,0.01863044,0.16622648,0.35270189,1.60289617,0.04648280,1.12298166
-2.55427714,6.44351694,1.72427048,4.48454919,0.01873568,0.16592317,0.35086189,1.61378097,0.04619037,1.11628736
-2.54827414,6.49408737,1.75592721,4.55761268,0.01875089,0.16537058,0.34768337,1.62080530,0.04569838,1.10653758
-2.54227114,6.52723590,1.78431555,4.61750718,0.01867844,0.16460569,0.34323048,1.62438587,0.04501771,1.09414178
-2.53626813,6.54411913,1.80959528,4.66441740,0.01852216,0.16366572,0.33759422,1.62502416,0.04416320,1.07956636
-2.53026513,6.54613047,1.83194482,4.69867492,0.01828727,0.16258718,0.33088941,1.62328838,0.04315308,1.06331680
-2.52426213,6.53484177,1.85154710,4.72073235,0.01798016,0.16140511,0.32325133,1.61979417,0.04200838,1.04591927
-2.51825913,6.51194276,1.86857561,4.73113524,0.01760819,0.16015254,0.31483201,1.61518466,0.04075225,1.02790281
-2.51225613,6.47918094,1.88318165,4.73049296,0.01717953,0.15886002,0.30579653,1.61011088,0.03940926,1.00978249
-2.50625313,6.43830431,1.89548313,4.71944988,0.01670289,0.15755553,0.29631932,1.60521322,0.03800477,0.99204438
-2.50025013,6.39100930,1.90555586,4.69865843,0.01618731,0.15626436,0.28658059,1.60110463,0.03656422,0.97513263
-2.49424712,6.33889577,1.91342757,4.66875507,0.01564198,0.15500923,0.27676306,1.59835619,0.03511260,0.95943926
-2.48824412,6.28343063,1.91907511,4.63034026,0.01507605,0.15381052,0.26704897,1.59748549,0.03367387,0.94529676
-2.48224112,6.22592096,1.92242508,4.58396349,0.01449838,0.15268648,0.25761740,1.59894794,0.03227049,0.93297364
-2.47623812,6.16749717,1.92335772,4.53011357,0.01391749,0.15165351,0.24864198,1.60313127,0.03092311,0.92267281
-2.47023512,6.10910594,1.92171401,4.46921472,0.01334131,0.15072636,0.24028888,1.61035306,0.02965015,0.91453274
-2.46423212,6.05151230,1.91730556,4.40162820,0.01277718,0.14991825,0.23271506,1.62086084,0.02846768,0.90863083
-2.45822911,5.99530967,1.90992668,4.32765910,0.01223166,0.14924093,0.22606668,1.63483468,0.02738920,0.90498874
-2.45222611,5.94093614,1.89936805,4.24756754,0.01171054,0.14870453,0.22047767,1.65239138,0.02642556,0.90357909
-2.44622311,5.88869525,1.88543106,4.16158328,0.01121873,0.14831728,0.21606821,1.67358987,0.02558494,0.90433286
-2.44022011,5.83877899,1.86794220,4.06992259,0.01076026,0.14808511,0.21294326,1.69843705,0.02487284,0.90714716
-2.43421711,5.79129104,1.84676633,3.97280603,0.01033827,0.14801107,0.21119087,1.72689351,0.02429214,0.91189255
-2.42821411,5.74626836,1.82181847,3.87047578,0.00995494,0.14809468,0.21088039,1.75887855,0.02384315,0.91841959
-2.42221111,5.70369919,1.79307298,3.76321131,0.00961159,0.14833122,0.21206050,1.79427397,0.02352374,0.92656422
-2.41620810,5.66353653,1.76057000,3.65134221,0.00930859,0.14871101,0.21475712,1.83292649,0.02332938,0.93615163
-2.41020510,5.62570600,1.72441844,3.53525727,0.00904547,0.14921873,0.21897131,1.87464856,0.02325333,0.94699864
-2.40420210,5.59010817,1.68479577,3.41540929,0.00882090,0.14983290,0.22467723,1.91921768,0.02328674,0.95891444
-2.39819910,5.55661548,1.64194429,3.29231523,0.00863275,0.15052550,0.23182037,1.96637458,0.02341881,0.97170008
-2.39219610,5.52506489,1.59616453,3.16655180,0.00847817,0.15126191,0.24031610,2.01582052,0.02363694,0.98514678
-2.38619310,5.49524764,1.54780607,3.03874691,0.00835360,0.15200109,0.25004895,2.06721458,0.02392695,0.99903374
-2.38019010,5.46689779,1.49725644,2.90956775,0.00825493,0.15269610,0.26087256,2.12017140,0.02427329,1.01312578
-2.37418709,5.43968170,1.44492897,2.77970620,0.00817751,0.15329499,0.27261065,2.17426029,0.02465928,1.02717137
-2.36818409,5.41319046,1.39125029,2.64986299,0.00811636,0.15374204,0.28505904,2.22900637,0.02506744,1.04090170
-2.36218109,5.38693716,1.33664832,2.52073147,0.00806621,0.15397930,0.29798889,2.28389445,0.02547979,1.05403109
-2.35617809,5.36036070,1.28154155,2.39298238,0.00802171,0.15394846,0.31115107,2.33837613,0.02587823,1.06625934
-2.35017509,5.33283731,1.22633015,2.26725053,0.00797753,0.15359285,0.32428181,2.39188051,0.02624496,1.07727603
-2.34417209,5.30370026,1.17138953,2.14412429,0.00792851,0.15285965,0.33710929,2.44382857,0.02656284,1.08676712
-2.33816908,5.27226797,1.11706651,2.02413854,0.00786985,0.15170208,0.34936109,2.49365108,0.02681590,1.09442356
-2.33216608,5.23787949,1.06367835,1.90777136,0.00779724,0.15008161,0.36077235,2.54080962,0.02698975,1.09995170
-2.32616308,5.19993624,1.01151440,1.79544460,0.00770698,0.14796984,0.37109403,2.58481993,0.02707198,1.10308519
-2.32016008,5.15794777,0.96084017,1.68752796,0.00759613,0.14535033,0.38010126,2.62527677,0.02705260,1.10359756
-2.31415708,5.11157934,0.91190334,1.58434610,0.00746257,0.14221984,0.38760105,2.66187910,0.02692433,1.10131496
-2.30815408,5.06069837,0.86494111,1.48618818,0.00730511,0.13858939,0.39343933,2.69445427,0.02668292,1.09612827
-2.30215108,5.00541693,0.82018825,1.39331872,0.00712352,0.13448464,0.39750660,2.72297991,0.02632731,1.08800369
-2.29614807,4.94612742,0.77788511,1.30598903,0.00691855,0.12994588,0.39974222,2.74760222,0.02585979,1.07699129
-2.29014507,4.88352870,0.73828487,1.22444807,0.00669190,0.12502755,0.40013682,2.76864929,0.02528595,1.06323059
-2.28414207,4.81864055,0.70165944,1.14895190,0.00644619,0.11979717,0.39873282,2.78663844,0.02461464,1.04695292
-2.27813907,4.75280469,0.66830333,1.07977084,0.00618487,0.11433391,0.39562300,2.80227664,0.02385775,1.02848004
-2.27213607,4.68767119,0.63853514,1.01719377,0.00591214,0.10872682,0.39094701,2.81645332,0.02302995,1.00821892
-2.26613307,4.62517019,0.61269627,0.96152904,0.00563282,0.10307270,0.38488616,2.83022545,0.02214828,0.98665277
-2.26013007,4.56746893,0.59114683,0.91310174,0.00535223,0.09747378,0.37765658,2.84479470,0.02123174,0.96432843
-2.25412706,4.51691562,0.57425853,0.87224736,0.00507601,0.09203530,0.36950106,2.86147732,0.02030075,0.94184077
-2.24812406,4.47597153,0.56240496,0.83930210,0.00481004,0.08686302,0.36068007,2.88166723,0.01937664,0.91981453
-2.24212106,4.44713398,0.55594938,0.81459001,0.00456023,0.08206082,0.35146220,2.90679375,0.01848107,0.89888439
-2.23611806,4.43285279,0.55523055,0.79840778,0.00433242,0.07772837,0.34211457,2.93827496,0.01763545,0.87967408
-2.23011506,4.43544357,0.56054714,0.79100773,0.00413225,0.07395899,0.33289366,2.97746865,0.01686040,0.86277537
-2.22411206,4.45700098,0.57214130,0.79257983,0.00396503,0.07083769,0.32403677,3.02562248,0.01617522,0.84872783
-2.21810905,4.49931560,0.59018224,0.80323362,0.00383560,0.06843954,0.31575475,3.08382524,0.01559740,0.83800005
-2.21210605,4.56379739,0.61475045,0.82298095,0.00374833,0.06682816,0.30822592,3.15296125,0.01514220,0.83097323
-2.20610305,4.65140906,0.64582330,0.85172033,0.00370694,0.06605460,0.30159172,3.23366959,0.01482231,0.82792758
-2.20010005,4.76261193,0.68326292,0.88922381,0.00371450,0.06615640,0.29595394,3.32631004,0.01464749,0.82903206
-2.19409705,4.89732647,0.72680688,0.93512699,0.00377335,0.06715696,0.29137370,3.43093704,0.01462446,0.83433788
-2.18809405,5.05490926,0.77606247,0.98892298,0.00388509,0.06906510,0.28787202,3.54728305,0.01475664,0.84377580
-2.18209105,5.23414748,0.83050492,1.04996061,0.00405048,0.07187493,0.28543195,3.67475195,0.01504419,0.85715742
-2.17608804,5.43327123,0.88948012,1.11744733,0.00426950,0.07556588,0.28400188,3.81242311,0.01548394,0.87418020
-2.17008504,5.64998368,0.95221190,1.19045700,0.00454129,0.08010299,0.28350002,3.95906607,0.01606953,0.89443607
-2.16408204,5.88150795,1.01781409,1.26794241,0.00486412,0.08543744,0.28381954,4.11316544,0.01679153,0.91742329
-2.15807904,6.12464940,1.08530706,1.34875244,0.00523546,0.09150731,0.28483417,4.27295531,0.01763768,0.94256100
-2.15207604,6.37587127,1.15363845,1.43165344,0.00565193,0.09823850,0.28640403,4.43646199,0.01859314,0.96920608
-2.14607304,6.63138122,1.22170755,1.51535413,0.00610935,0.10554594,0.28838130,4.60155358,0.01964089,0.99667159
-2.14007004,6.88722579,1.28839251,1.59853341,0.00660279,0.11333504,0.29061560,4.76599467,0.02076204,1.02424632
-2.13406703,7.13938985,1.35257957,1.67987012,0.00712656,0.12150324,0.29295875,4.92750437,0.02193629,1.05121469
-2.12806403,7.38389758,1.41319309,1.75807369,0.00767437,0.12994185,0.29526898,5.08381546,0.02314242,1.07687644
-2.12206103,7.61691185,1.46922539,1.83191476,0.00823933,0.13853801,0.29741427,5.23273302,0.02435872,1.10056555
-2.11605803,7.83482876,1.51976519,1.90025447,0.00881410,0.14717677,0.29927493,5.37219022,0.02556353,1.12166763
-2.11005503,8.03436448,1.56402337,1.96207159,0.00939099,0.15574323,0.30074539,5.50029994,0.02673570,1.13963554
-2.10405203,8.21263167,1.60135518,2.01648634,0.00996209,0.16412476,0.30173528,5.61540028,0.02785511,1.15400265
-2.09804902,8.36720348,1.63127769,2.06278008,0.01051943,0.17221314,0.30216980,5.71609295,0.02890309,1.16439334
-2.09204602,8.49616333,1.65348204,2.10041018,0.01105517,0.17990664,0.30198964,5.80127351,0.02986284,1.17053071
-2.08604302,8.59813946,1.66783975,2.12901963,0.01156170,0.18711194,0.30115046,5.87015277,0.03071983,1.17224113
-2.08004002,8.67232366,1.67440285,2.14844101,0.01203185,0.19374584,0.29962205,5.92226900,0.03146204,1.16945572
-2.07403702,8.71847420,1.67339803,2.15869489,0.01245909,0.19973678,0.29738743,5.95749114,0.03208026,1.16220884
-2.06803402,8.73690357,1.66521497,2.15998269,0.01283759,0.20502603,0.29444186,5.97601311,0.03256818,1.15063368
-2.06203102,8.72845202,1.65038943,2.15267469,0.01316247,0.20956855,0.29079183,5.97833982,0.03292250,1.13495531
-2.05602801,8.69444839,1.62958198,2.13729345,0.01342983,0.21333360,0.28645423,5.96526583,0.03314287,1.11548149
-2.05002501,8.63666008,1.60355325,2.11449367,0.01363690,0.21630493,0.28145563,5.93784740,0.03323187,1.09259163
-2.04402201,8.55723397,1.57313696,2.08503920,0.01378205,0.21848068,0.27583161,5.89736908,0.03319477,1.06672435
-2.03801901,8.45863075,1.53921168,2.04977827,0.01386488,0.21987298,0.26962631,5.84530610,0.03303931,1.03836414
-2.03201601,8.34355455,1.50267272,2.00961769,0.01388613,0.22050720,0.26289198,5.78328361,0.03277542,1.00802750
-2.02601301,8.21488028,1.46440507,1.96549723,0.01384771,0.22042095,0.25568855,5.71303399,0.03241488,0.97624908
-2.02001001,8.07558055,1.42525858,1.91836476,0.01375259,0.21966289,0.24808313,5.63635338,0.03197091,0.94356811
-2.01400700,7.92865405,1.38602601,1.86915306,0.01360467,0.21829121,0.24014947,5.55505853,0.03145778,0.91051556
-2.00800400,7.77705718,1.34742475,1.81875890,0.01340869,0.21637205,0.23196719,5.47094485,0.03089045,0.87760230
-2.00200100,7.62364015,1.31008257,1.76802483,0.01317002,0.21397772,0.22362078,5.38574663,0.03028407,0.84530837
-1.99599800,7.47108882,1.27452763,1.71772401,0.01289453,0.21118483,0.21519847,5.30110020,0.02965368,0.81407375
-1.98999500,7.32187331,1.24118272,1.66854824,0.01258838,0.20807237,0.20679071,5.21851066,0.02901379,0.78429044
-1.98399200,7.17820389,1.21036363,1.62109935,0.01225788,0.20471973,0.19848854,5.13932287,0.02837806,0.75629619
-1.97798899,7.04199507,1.18228122,1.57588364,0.01190925,0.20120479,0.19038168,5.06469715,0.02775903,0.73036970
-1.97198599,6.91483789,1.15704678,1.53330950,0.01154855,0.19760202,0.18255659,4.99559018,0.02716783,0.70672741
-1.96598299,6.79798115,1.13468010,1.49368764,0.01118145,0.19398077,0.17509436,4.93274145,0.02661402,0.68552177
-1.95997999,6.69232151,1.11511978,1.45723403,0.01081318,0.19040361,0.16806867,4.87666556,0.02610545,0.66684094
-1.95397699,6.59840273,1.09823499,1.42407492,0.01044840,0.18692505,0.16154393,4.82765079,0.02564818,0.65071004
-1.94797399,6.51642414,1.08383836,1.39425382,0.01009118,0.18359034,0.15557354,4.78576381,0.02524645,0.63709364
-1.94197099,6.44625821,1.07169929,1.36774015,0.00974492,0.18043478,0.15019853,4.75086094,0.02490275,0.62589966
-1.93596798,6.38747717,1.06155737,1.34443927,0.00941240,0.17748321,0.14544660,4.72260568,0.02461788,0.61698453
-1.92996498,6.33938828,1.05313551,1.32420353,0.00909579,0.17475006,0.14133156,4.70049244,0.02439117,0.61015944
-1.92396198,6.30107715,1.04615244,1.30684432,0.00879668,0.17223971,0.13785335,4.68387610,0.02422068,0.60519775
-1.91795898,6.27145842,1.04033438,1.29214466,0.00851618,0.16994727,0.13499858,4.67200663,0.02410345,0.60184327
-1.91195598,6.24933244,1.03542574,1.27987220,0.00825500,0.16785983,0.13274150,4.66406827,0.02403584,0.59981929
-1.90595298,6.23344660,1.03119861,1.26979228,0.00801355,0.16595803,0.13104561,4.65922181,0.02401388,0.59883813
-1.89994997,6.22255941,1.02746094,1.26168077,0.00779201,0.16421796,0.12986559,4.65664890,0.02403363,0.59861099
-1.89394697,6.21550510,1.02406337,1.25533630,0.00759045,0.16261331,0.12914963,4.65559672,0.02409158,0.59885762
-1.88794397,6.21125627,1.02090441,1.25059150,0.00740894,0.16111763,0.12884194,4.65542118,0.02418499,0.59931584
-1.88194097,6.20898194,1.01793404,1.24732277,0.00724756,0.15970670,0.12888548,4.65562688,0.02431228,0.59975013
-1.87593797,6.20809821,1.01515536,1.24545819,0.00710652,0.15836076,0.12922454,4.65590177,0.02447330,0.59995929
-1.86993497,6.20830886,1.01262441,1.24498305,0.00698617,0.15706657,0.12980729,4.65614467,0.02466958,0.59978270
-1.86393197,6.20963333,1.01044781,1.24594266,0.00688701,0.15581920,0.13058794,4.65648394,0.02490450,0.59910493
-1.85792896,6.21242020,1.00877836,1.24844206,0.00680968,0.15462331,0.13152860,4.65728577,0.02518334,0.59785846
-1.85192596,6.21734441,1.00780846,1.25264243,0.00675495,0.15349401,0.13260055,4.65915110,0.02551327,0.59602444
-1.84592296,6.22538766,1.00776150,1.25875411,0.00672363,0.15245712,0.13378501,4.66290066,0.02590319,0.59363138
-1.83991996,6.23780184,1.00888140,1.26702633,0.00671651,0.15154881,0.13507325,4.66954799,0.02636349,0.59075183
-1.83391696,6.25605655,1.01142057,1.27773390,0.00673429,0.15081459,0.13646614,4.68026124,0.02690568,0.58749731
-1.82791396,6.28177249,1.01562672,1.29116139,0.00677746,0.15030782,0.13797311,4.69631490,0.02754193,0.58401154
-1.82191096,6.31664339,1.02172911,1.30758539,0.00684619,0.15008756,0.13961055,4.71903333,0.02828456,0.58046258
-1.81590795,6.36235010,1.02992465,1.32725577,0.00694027,0.15021605,0.14139991,4.74972854,0.02914543,0.57703408
-1.80990495,6.42047070,1.04036476,1.35037681,0.00705899,0.15075586,0.14336546,4.78963496,0.03013537,0.57391618
-1.80390195,6.49239132,1.05314354,1.37708924,0.00720107,0.15176690,0.14553190,4.83984431,0.03126353,0.57129658
-1.79789895,6.57922215,1.06828797,1.40745436,0.00736462,0.15330328,0.14792212,4.90124381,0.03253684,0.56935214
-1.79189595,6.68172315,1.08575073,1.44144108,0.00754712,0.15541047,0.15055502,4.97446080,0.03395952,0.56824156
-1.78589295,6.80024357,1.10540619,1.47891680,0.00774539,0.15812257,0.15344377,5.05981676,0.03553265,0.56809942
-1.77988994,6.93467882,1.12705002,1.51964297,0.00795567,0.16146015,0.15659452,5.15729318,0.03725388,0.56903190
-1.77388694,7.08444720,1.15040236,1.56327559,0.00817367,0.16542850,0.16000565,5.26651123,0.03911732,0.57111433
-1.76788394,7.24848815,1.17511487,1.60937096,0.00839465,0.17001663,0.16366774,5.38672652,0.04111353,0.57439070
-1.76188094,7.42528248,1.20078122,1.65739662,0.00861357,0.17519684,0.16756418,5.51683957,0.04322963,0.57887498
-1.75587794,7.61289397,1.22695069,1.70674694,0.00882521,0.18092509,0.17167232,5.65542159,0.04544968,0.58455418
-1.74987494,7.80903048,1.25314428,1.75676271,0.00902436,0.18714201,0.17596541,5.80075482,0.04775505,0.59139287
-1.74387194,8.01112181,1.27887255,1.80675394,0.00920599,0.19377456,0.18041480,5.95088557,0.05012499,0.59933885
-1.73786893,8.21641075,1.30365440,1.85602448,0.00936539,0.20073825,0.18499265,6.10368783,0.05253723,0.60832948
-1.73186593,8.42205292,1.32703581,1.90389740,0.00949836,0.20793983,0.18967466,6.25693468,0.05496869,0.61829843
-1.72586293,8.62522087,1.34860758,1.94973980,0.00960137,0.21528023,0.19444285,6.40837432,0.05739613,0.62918221
-1.71985993,8.82320757,1.36802134,1.99298571,0.00967170,0.22265774,0.19928814,6.55580764,0.05979685,0.64092629
-1.71385693,9.01352454,1.38500288,2.03315598,0.00970750,0.22997118,0.20421243,6.69716398,0.06214931,0.65349022
-1.70785393,9.19399042,1.39936226,2.06987416,0.00970792,0.23712295,0.20923018,6.83057199,0.06443366,0.66685154
-1.70185093,9.36280603,1.41100027,2.10287764,0.00967312,0.24402188,0.21436916,6.95442259,0.06663225,0.68100833
-1.69584792,9.51861284,1.41991086,2.13202360,0.00960430,0.25058567,0.21967049,7.06742182,0.06872993,0.69597994
-1.68984492,9.66053265,1.42617958,2.15728954,0.00950365,0.25674293,0.22518759,7.16863120,0.07071432,0.71180622
-1.68384192,9.78818692,1.42997814,2.17876850,0.00937433,0.26243466,0.23098436,7.25749436,0.07257595,0.72854484
-1.67783892,9.90169530,1.43155540,2.19665948,0.00922031,0.26761519,0.23713237,7.33384883,0.07430827,0.74626719
-1.67183592,10.00165376,1.43122527,2.21125347,0.00904635,0.27225265,0.24370729,7.39792271,0.07590759,0.76505263
-1.66583292,10.08909338,1.42935212,2.22291609,0.00885778,0.27632875,0.25078461,7.45031627,0.07737296,0.78498173
-1.65982991,10.16542171,1.42633442,2.23206768,0.00866038,0.27983818,0.25843495,7.49196934,0.07870595,0.80612848
-1.65382691,10.23234932,1.42258727,2.23916185,0.00846024,0.28278747,0.26671902,7.52411572,0.07991047,0.82855195
-1.64782391,10.29180437,1.41852462,2.24466346,0.00826355,0.28519359,0.27568263,7.54822622,0.08099243,0.85228782
-1.64182091,10.34583879,1.41454190,2.24902710,0.00807643,0.28708207,0.28535187,7.56594261,0.08195953,0.87734006
-1.63581791,10.39652961,1.41099963,2.25267687,0.00790480,0.28848513,0.29572884,7.57900486,0.08282094,0.90367332
-1.62981491,10.44587937,1.40820873,2.25598814,0.00775418,0.28943949,0.30678810,7.58917447,0.08358700,0.93120628
-1.62381191,10.49571942,1.40641789,2.25927205,0.00762957,0.28998427,0.31847403,7.59815690,0.08426896,0.95980643
-1.61780890,10.54761991,1.40580345,2.26276306,0.00753528,0.29015894,0.33069940,7.60752615,0.08487859,0.98928663
-1.61180590,10.60281006,1.40646218,2.26660994,0.00747484,0.29000130,0.34334513,7.61865453,0.08542795,1.01940364
-1.60580290,10.66211203,1.40840688,2.27087024,0.00745089,0.28954578,0.35626151,7.63265063,0.08592896,1.04985892
-1.59979990,10.72589116,1.41156526,2.27550849,0.00746511,0.28882196,0.36927065,7.65030829,0.08639311,1.08030181
-1.59379690,10.79402507,1.41578172,2.28039776,0.00751815,0.28785335,0.38217035,7.67206880,0.08683104,1.11033504
-1.58779390,10.86589311,1.42082228,2.28532472,0.00760962,0.28665662,0.39473915,7.69799834,0.08725216,1.13952265
-1.58179090,10.94038731,1.42638225,2.28999779,0.00773807,0.28524113,0.40674236,7.72778204,0.08766431,1.16739997
-1.57578789,11.01594489,1.43209657,2.29405813,0.00790102,0.28360891,0.41793901,7.76073518,0.08807335,1.19348550
-1.56978489,11.09060172,1.43755235,2.29709327,0.00809504,0.28175496,0.42808923,7.79583152,0.08848290,1.21729427
-1.56378189,11.16206503,1.44230343,2.29865279,0.00831581,0.27966803,0.43696198,7.83174802,0.08889404,1.23835219
-1.55777889,11.22780316,1.44588637,2.29826587,0.00855825,0.27733166,0.44434271,7.86692411,0.08930518,1.25621094
-1.55177589,11.28514907,1.44783741,2.29546010,0.00881663,0.27472558,0.45004062,7.89963355,0.08971202,1.27046277
-1.54577289,11.33141375,1.44771000,2.28978112,0.00908481,0.27182730,0.45389533,7.92806555,0.09010762,1.28075460
-1.53976988,11.36400517,1.44509212,2.28081252,0.00935633,0.26861400,0.45578255,7.95041213,0.09048263,1.28680103
-1.53376688,11.38054805,1.43962306,2.26819550,0.00962471,0.26506438,0.45561874,7.96495766,0.09082565,1.28839548
-1.52776388,11.37899950,1.43100890,2.25164758,0.00988359,0.26116066,0.45336428,7.97016684,0.09112377,1.28541923
-1.52176088,11.35775583,1.41903623,2.23097979,0.01012700,0.25689048,0.44902540,7.96476708,0.09136320,1.27784793
-1.51575788,11.31574584,1.40358362,2.20611175,0.01034955,0.25224865,0.44265450,7.94782174,0.09153003,1.26575525
-1.50975488,11.25250672,1.38463039,2.17708401,0.01054663,0.24723870,0.43434903,7.91879079,0.09161104,1.24931366
-1.50375188,11.16823906,1.36226231,2.14406715,0.01071463,0.24187415,0.42424905,7.87757631,0.09159456,1.22879222
-1.49774887,11.06383862,1.33667403,2.10736713,0.01085104,0.23617946,0.41253337,7.82455053,0.09147135,1.20455157
-1.49174587,10.94090313,1.30816815,2.06742667,0.01095463,0.23019052,0.39941476,7.76056542,0.09123535,1.17703629
-1.48574287,10.80171376,1.27715084,2.02482231,0.01102549,0.22395484,0.38513416,7.68694300,0.09088444,1.14676492
