energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.92646323,1.96471131,0.00047238,0.69890491,1.98632147,0.52187151,0.29461461,0.00000000,0.57204641,0.40248337
-2.92046023,1.82308308,0.00043837,0.64390643,1.82037773,0.49211571,0.27314022,0.00000000,0.53494765,0.37232440
-2.91445723,1.69131881,0.00040990,0.59062597,1.66127192,0.46559702,0.25356408,0.00000000,0.50204785,0.34469784
-2.90845423,1.57096440,0.00038724,0.53958675,1.51048462,0.44267432,0.23612650,0.00000000,0.47387579,0.31998724
-2.90245123,1.46336611,0.00037056,0.49124496,1.36926396,0.42363972,0.22104792,0.00000000,0.45091731,0.29854559
-2.89644822,1.36966646,0.00035999,0.44598779,1.23862634,0.40871517,0.20852961,0.00000000,0.43361483,0.28069559
-2.89044522,1.29080413,0.00035561,0.40413317,1.11936324,0.39805015,0.19875466,0.00000000,0.42236719,0.26673023
-2.88444222,1.22751703,0.00035747,0.36593114,1.01205312,0.39172047,0.19188878,0.00000000,0.41752983,0.25691364
-2.87843922,1.18034775,0.00036561,0.33156644,0.91707701,0.38972828,0.18808080,0.00000000,0.41941484,0.25148160
-2.87243622,1.14965059,0.00038007,0.30116197,0.83463689,0.39200304,0.18746288,0.00000000,0.42829067,0.25064185
-2.86643322,1.13559946,0.00040093,0.27478297,0.76477537,0.39840373,0.19015012,0.00000000,0.44438132,0.25457360
-2.86043022,1.13819611,0.00042832,0.25244153,0.70739587,0.40872216,0.19623956,0.00000000,0.46786475,0.26342639
-2.85442721,1.15727813,0.00046245,0.23410116,0.66228219,0.42268739,0.20580857,0.00000000,0.49887041,0.27731802
-2.84842421,1.19252650,0.00050361,0.21968137,0.62911686,0.43997132,0.21891271,0.00000000,0.53747594,0.29633158
-2.84242121,1.24347247,0.00055222,0.20906190,0.60749747,0.46019532,0.23558292,0.00000000,0.58370291,0.32051167
-2.83641821,1.30950374,0.00060884,0.20208668,0.59695081,0.48293791,0.25582239,0.00000000,0.63751182,0.34985994
-2.83041521,1.38987008,0.00067416,0.19856741,0.59694443,0.50774334,0.27960312,0.00000000,0.69879656,0.38433003
-2.82441221,1.48368863,0.00074904,0.19828673,0.60689563,0.53413088,0.30686239,0.00000000,0.76737839,0.42382245
-2.81840920,1.58994904,0.00083451,0.20100107,0.62617803,0.56160463,0.33749928,0.00000000,0.84300000,0.46817939
-2.81240620,1.70751902,0.00093175,0.20644332,0.65412597,0.58966372,0.37137161,0.00000000,0.92531977,0.51718012
-2.80640320,1.83515040,0.00104209,0.21432533,0.69003700,0.61781238,0.40829336,0.00000000,1.01390670,0.57053709
-2.80040020,1.97148643,0.00116696,0.22434043,0.73317314,0.64556988,0.44803280,0.00000000,1.10823646,0.62789327
-2.79439720,2.11507026,0.00130791,0.23616616,0.78276125,0.67247973,0.49031164,0.00000000,1.20768873,0.68882095
-2.78839420,2.26435526,0.00146648,0.24946725,0.83799310,0.69811818,0.53480516,0.00000000,1.31154638,0.75282226
-2.78239120,2.41771706,0.00164422,0.26389895,0.89802573,0.72210137,0.58114363,0.00000000,1.41899676,0.81933174
-2.77638819,2.57346766,0.00184256,0.27911091,0.96198251,0.74409129,0.62891488,0.00000000,1.52913516,0.88772085
-2.77038519,2.72987147,0.00206276,0.29475144,1.02895550,0.76380006,0.67766821,0.00000000,1.64097089,0.95730468
-2.76438219,2.88516323,0.00230582,0.31047233,1.09800924,0.78099260,0.72691948,0.00000000,1.75343587,1.02735056
-2.75837919,3.03756759,0.00257234,0.32593404,1.16818649,0.79548763,0.77615734,0.00000000,1.86539573,1.09708859
-2.75237619,3.18532008,0.00286250,0.34081119,1.23851577,0.80715698,0.82485044,0.00000000,1.97566345,1.16572369
-2.74637319,3.32668903,0.00317590,0.35479816,1.30802097,0.81592341,0.87245547,0.00000000,2.08301525,1.23244890
-2.74037019,3.45999812,0.00351153,0.36761470,1.37573269,0.82175710,0.91842581,0.00000000,2.18620841,1.29645952
-2.73436718,3.58364902,0.00386766,0.37901121,1.44070122,0.82467097,0.96222054,0.00000000,2.28400080,1.35696765
-2.72836418,3.69614359,0.00424183,0.38877357,1.50201066,0.82471531,1.00331369,0.00000000,2.37517167,1.41321682
-2.72236118,3.79610537,0.00463080,0.39672723,1.55879385,0.82197183,1.04120332,0.00000000,2.45854305,1.46449604
-2.71635818,3.88229960,0.00503055,0.40274036,1.61024746,0.81654758,1.07542044,0.00000000,2.53300159,1.51015312
-2.71035518,3.95365168,0.00543635,0.40672599,1.65564679,0.80856899,1.10553732,0.00000000,2.59751995,1.54960680
-2.70435218,4.00926340,0.00584280,0.40864283,1.69435954,0.79817631,1.13117530,0.00000000,2.65117753,1.58235734
-2.69834917,4.04842683,0.00624392,0.40849484,1.72585812,0.78551874,1.15201158,0.00000000,2.69317971,1.60799546
-2.69234617,4.07063544,0.00663332,0.40632948,1.74972987,0.77075035,1.16778522,0.00000000,2.72287534,1.62620939
-2.68634317,4.07559225,0.00700434,0.40223471,1.76568475,0.75402692,1.17830189,0.00000000,2.73977180,1.63678987
-2.68034017,4.06321487,0.00735022,0.39633478,1.77356017,0.73550377,1.18343758,0.00000000,2.74354733,1.63963324
-2.67433717,4.03363708,0.00766433,0.38878502,1.77332267,0.71533450,1.18314089,0.00000000,2.73406008,1.63474235
-2.66833417,3.98720713,0.00794035,0.37976590,1.76506630,0.69367066,1.17743403,0.00000000,2.71135374,1.62222561
-2.66233117,3.92448235,0.00817250,0.36947641,1.74900784,0.67066197,1.16641243,0.00000000,2.67565932,1.60229404
-2.65632816,3.84622028,0.00835572,0.35812727,1.72547878,0.64645725,1.15024284,0.00000000,2.62739302,1.57525655
-2.65032516,3.75336625,0.00848584,0.34593402,1.69491460,0.62120552,1.12916013,0.00000000,2.56715007,1.54151353
-2.64432216,3.64703755,0.00855977,0.33311039,1.65784149,0.59505732,1.10346253,0.00000000,2.49569462,1.50154887
-2.63831916,3.52850433,0.00857555,0.31986221,1.61486119,0.56816585,1.07350564,0.00000000,2.41394583,1.45592062
-2.63231616,3.39916764,0.00853249,0.30638191,1.56663440,0.54068790,1.03969518,0.00000000,2.32296035,1.40525048
-2.62631316,3.26053482,0.00843115,0.29284404,1.51386334,0.51278435,1.00247870,0.00000000,2.22391179,1.35021218
-2.62031016,3.11419296,0.00827335,0.27940169,1.45727420,0.48462017,0.96233636,0.00000000,2.11806750,1.29151925
-2.61430715,2.96178086,0.00806210,0.26618411,1.39760000,0.45636389,0.91977114,0.00000000,2.00676336,1.22991206
-2.60830415,2.80496030,0.00780151,0.25329533,1.33556445,0.42818646,0.87529869,0.00000000,1.89137730,1.16614482
-2.60230115,2.64538724,0.00749663,0.24081398,1.27186736,0.40025974,0.82943710,0.00000000,1.77330231,1.10097240
-2.59629815,2.48468393,0.00715329,0.22879404,1.20717192,0.37275446,0.78269698,0.00000000,1.65391974,1.03513758
-2.59029515,2.32441248,0.00677793,0.21726657,1.14209435,0.34583803,0.73557204,0.00000000,1.53457357,0.96935885
-2.58429215,2.16605088,0.00637735,0.20624212,1.07719595,0.31967216,0.68853062,0.00000000,1.41654665,0.90431913
-2.57828914,2.01097188,0.00595856,0.19571379,1.01297766,0.29441054,0.64200821,0.00000000,1.30103928,0.84065560
-2.57228614,1.86042551,0.00552852,0.18566061,0.94987724,0.27019669,0.59640140,0.00000000,1.18915094,0.77895088
-2.56628314,1.71552538,0.00509402,0.17605126,0.88826866,0.24716218,0.55206316,0.00000000,1.08186545,0.71972574
-2.56028014,1.57723923,0.00466142,0.16684765,0.82846376,0.22542518,0.50929973,0.00000000,0.98003996,0.66343351
-2.55427714,1.44638364,0.00423661,0.15800850,0.77071552,0.20508956,0.46836899,0.00000000,0.88439774,0.61045614
-2.54827414,1.32362273,0.00382480,0.14949255,0.71522291,0.18624455,0.42948026,0.00000000,0.79552484,0.56110202
-2.54227114,1.20947076,0.00343051,0.14126135,0.66213655,0.16896483,0.39279553,0.00000000,0.71387039,0.51560546
-2.53626813,1.10429793,0.00305749,0.13328161,0.61156507,0.15331123,0.35843174,0.00000000,0.63975014,0.47412774
-2.53026513,1.00833910,0.00270870,0.12552690,0.56358157,0.13933170,0.32646404,0.00000000,0.57335285,0.43675961
-2.52426213,0.92170464,0.00238632,0.11797886,0.51822994,0.12706275,0.29692987,0.00000000,0.51474899,0.40352504
-2.51825913,0.84439293,0.00209178,0.11062773,0.47553060,0.11653094,0.26983335,0.00000000,0.46390114,0.37438604
-2.51225613,0.77630375,0.00182582,0.10347239,0.43548561,0.10775453,0.24515005,0.00000000,0.42067551,0.34924840
-2.50625313,0.71725202,0.00158858,0.09651994,0.39808290,0.10074506,0.22283179,0.00000000,0.38485411,0.32796807
-2.50025013,0.66698145,0.00137963,0.08978484,0.36329948,0.09550874,0.20281124,0.00000000,0.35614691,0.31035811
-2.49424712,0.62517757,0.00119809,0.08328770,0.33110380,0.09204750,0.18500636,0.00000000,0.33420368,0.29619596
-2.48824412,0.59147979,0.00104271,0.07705397,0.30145720,0.09035980,0.16932436,0.00000000,0.31862513,0.28523084
-2.48224112,0.56549241,0.00091195,0.07111239,0.27431461,0.09044090,0.15566529,0.00000000,0.30897317,0.27719133
-2.47623812,0.54679431,0.00080407,0.06549350,0.24962465,0.09228269,0.14392518,0.00000000,0.30478006,0.27179273
-2.47023512,0.53494725,0.00071719,0.06022816,0.22732939,0.09587313,0.13399866,0.00000000,0.30555652,0.26874431
-2.46423212,0.52950299,0.00064936,0.05534622,0.20736379,0.10119515,0.12578122,0.00000000,0.31079877,0.26775626
-2.45822911,0.53000908,0.00059859,0.05087536,0.18965517,0.10822527,0.11917101,0.00000000,0.31999473,0.26854611
-2.45222611,0.53601359,0.00056296,0.04684015,0.17412282,0.11693185,0.11407040,0.00000000,0.33262937,0.27084475
-2.44622311,0.54706878,0.00054056,0.04326130,0.16067777,0.12727322,0.11038710,0.00000000,0.34818954,0.27440165
-2.44022011,0.56273399,0.00052959,0.04015519,0.14922292,0.13919558,0.10803515,0.00000000,0.36616843,0.27898939
-2.43421711,0.58257770,0.00052834,0.03753355,0.13965362,0.15263116,0.10693565,0.00000000,0.38606971,0.28440724
-2.42821411,0.60617896,0.00053523,0.03540338,0.13185849,0.16749629,0.10701723,0.00000000,0.40741162,0.29048377
-2.42221111,0.63312827,0.00054878,0.03376699,0.12572069,0.18368999,0.10821639,0.00000000,0.42973101,0.29707826
-2.41620810,0.66302789,0.00056764,0.03262214,0.12111943,0.20109278,0.11047758,0.00000000,0.45258735,0.30408108
-2.41020510,0.69549170,0.00059057,0.03196229,0.11793165,0.21956610,0.11375306,0.00000000,0.47556667,0.31141275
-2.40420210,0.73014462,0.00061646,0.03177682,0.11603384,0.23895226,0.11800252,0.00000000,0.49828538,0.31902186
-2.39819910,0.76662156,0.00064430,0.03205135,0.11530378,0.25907505,0.12319234,0.00000000,0.52039381,0.32688181
-2.39219610,0.80456607,0.00067319,0.03276791,0.11562216,0.27974098,0.12929462,0.00000000,0.54157932,0.33498652
-2.38619310,0.84362852,0.00070233,0.03390515,0.11687395,0.30074115,0.13628578,0.00000000,0.56156883,0.34334527
-2.38019010,0.88346408,0.00073100,0.03543851,0.11894949,0.32185386,0.14414486,0.00000000,0.58013051,0.35197681
-2.37418709,0.92373046,0.00075859,0.03734022,0.12174513,0.34284760,0.15285147,0.00000000,0.59707470,0.36090305
-2.36818409,0.96408556,0.00078457,0.03957938,0.12516355,0.36348465,0.16238343,0.00000000,0.61225366,0.37014257
-2.36218109,1.00418517,0.00080846,0.04212198,0.12911355,0.38352497,0.17271411,0.00000000,0.62556035,0.37970425
-2.35617809,1.04368087,0.00082987,0.04493080,0.13350955,0.40273029,0.18380966,0.00000000,0.63692606,0.38958140
-2.35017509,1.08221825,0.00084849,0.04796550,0.13827067,0.42086841,0.19562611,0.00000000,0.64631708,0.39974650
-2.34417209,1.11943583,0.00086405,0.05118261,0.14331961,0.43771730,0.20810659,0.00000000,0.65373045,0.41014711
-2.33816908,1.15496463,0.00087633,0.05453568,0.14858132,0.45306915,0.22117862,0.00000000,0.65918901,0.42070293
-2.33216608,1.18842874,0.00088519,0.05797543,0.15398165,0.46673400,0.23475196,0.00000000,0.66273596,0.43130437
-2.32616308,1.21944700,0.00089050,0.06145014,0.15944598,0.47854312,0.24871678,0.00000000,0.66442928,0.44181269
-2.32016008,1.24763588,0.00089221,0.06490609,0.16489817,0.48835171,0.26294267,0.00000000,0.66433618,0.45206178
-2.31415708,1.27261374,0.00089030,0.06828815,0.17025967,0.49604124,0.27727839,0.00000000,0.66252798,0.46186161
-2.30815408,1.29400636,0.00088478,0.07154056,0.17544903,0.50152108,0.29155263,0.00000000,0.65907558,0.47100310
-2.30215108,1.31145371,0.00087570,0.07460777,0.18038196,0.50472960,0.30557571,0.00000000,0.65404590,0.47926450
-2.29614807,1.32461793,0.00086316,0.07743549,0.18497173,0.50563472,0.31914247,0.00000000,0.64749934,0.48641879
-2.29014507,1.33319218,0.00084727,0.07997179,0.18913022,0.50423388,0.33203608,0.00000000,0.63948841,0.49224191
-2.28414207,1.33691007,0.00082820,0.08216820,0.19276935,0.50055350,0.34403293,0.00000000,0.63005767,0.49652147
-2.27813907,1.33555549,0.00080614,0.08398093,0.19580301,0.49464807,0.35490825,0.00000000,0.61924478,0.49906563
-2.27213607,1.32897212,0.00078130,0.08537198,0.19814931,0.48659879,0.36444248,0.00000000,0.60708269,0.49971154
-2.26613307,1.31707251,0.00075396,0.08631021,0.19973303,0.47651188,0.37242796,0.00000000,0.59360270,0.49833329
-2.26013007,1.29984601,0.00072438,0.08677225,0.20048825,0.46451662,0.37867574,0.00000000,0.57883822,0.49484877
-2.25412706,1.27736525,0.00069288,0.08674328,0.20036087,0.45076313,0.38302228,0.00000000,0.56282891,0.48922521
-2.24812406,1.24979066,0.00065981,0.08621755,0.19931097,0.43541999,0.38533554,0.00000000,0.54562486,0.48148323
-2.24212106,1.21737286,0.00062553,0.08519866,0.19731485,0.41867159,0.38552038,0.00000000,0.52729066,0.47169910
-2.23611806,1.18045238,0.00059040,0.08369960,0.19436659,0.40071539,0.38352272,0.00000000,0.50790879,0.46000522
-2.23011506,1.13945689,0.00055483,0.08174250,0.19047904,0.38175905,0.37933259,0.00000000,0.48758246,0.44658875
-2.22411206,1.09489563,0.00051920,0.07935808,0.18568423,0.36201744,0.37298551,0.00000000,0.46643722,0.43168840
-2.21810905,1.04735128,0.00048392,0.07658486,0.18003305,0.34170957,0.36456237,0.00000000,0.44462170,0.41558968
-2.21210605,0.99746942,0.00044939,0.07346815,0.17359424,0.32105550,0.35418773,0.00000000,0.42230694,0.39861853
-2.20610305,0.94594595,0.00041598,0.07005880,0.16645280,0.30027323,0.34202648,0.00000000,0.39968467,0.38113387
-2.20010005,0.89351278,0.00038405,0.06641188,0.15870774,0.27957572,0.32827922,0.00000000,0.37696431,0.36351910
-2.19409705,0.84092238,0.00035396,0.06258517,0.15046941,0.25916795,0.31317632,0.00000000,0.35436910,0.34617298
-2.18809405,0.78893166,0.00032601,0.05863768,0.14185642,0.23924424,0.29697110,0.00000000,0.33213122,0.32950012
-2.18209105,0.73828576,0.00030047,0.05462820,0.13299237,0.21998574,0.27993237,0.00000000,0.31048647,0.31390145
-2.17608804,0.68970226,0.00027759,0.05061384,0.12400246,0.20155837,0.26233664,0.00000000,0.28966845,0.29976492
-2.17008504,0.64385640,0.00025756,0.04664876,0.11501017,0.18411100,0.24446034,0.00000000,0.26990264,0.28745661
-2.16408204,0.60136765,0.00024051,0.04278308,0.10613418,0.16777414,0.22657238,0.00000000,0.25140072,0.27731263
-2.15807904,0.56278821,0.00022656,0.03906191,0.09748555,0.15265902,0.20892734,0.00000000,0.23435510,0.26963193
-2.15207604,0.52859352,0.00021575,0.03552464,0.08916528,0.13885727,0.19175947,0.00000000,0.21893422,0.26467017
-2.14607304,0.49917526,0.00020808,0.03220445,0.08126247,0.12644086,0.17527780,0.00000000,0.20527847,0.26263484
-2.14007004,0.47483674,0.00020349,0.02912807,0.07385286,0.11546270,0.15966229,0.00000000,0.19349711,0.26368177
-2.13406703,0.45579094,0.00020188,0.02631570,0.06699800,0.10595750,0.14506136,0.00000000,0.18366610,0.26791305
-2.12806403,0.44216099,0.00020309,0.02378115,0.06074493,0.09794300,0.13159052,0.00000000,0.17582710,0.27537645
-2.12206103,0.43398303,0.00020692,0.02153219,0.05512636,0.09142154,0.11933226,0.00000000,0.16998738,0.28606637
-2.11605803,0.43121136,0.00021312,0.01957097,0.05016124,0.08638169,0.10833695,0.00000000,0.16612080,0.29992638
-2.11005503,0.43372544,0.00022141,0.01789465,0.04585578,0.08280011,0.09862474,0.00000000,0.16416978,0.31685309
-2.10405203,0.44133854,0.00023146,0.01649597,0.04220468,0.08064329,0.09018821,0.00000000,0.16404800,0.33670155
-2.09804902,0.45380769,0.00024292,0.01536399,0.03919268,0.07986926,0.08299557,0.00000000,0.16564390,0.35929171
-2.09204602,0.47084442,0.00025541,0.01448478,0.03679609,0.08042912,0.07699434,0.00000000,0.16882467,0.38441600
-2.08604302,0.49212601,0.00026855,0.01384211,0.03498449,0.08226830,0.07211521,0.00000000,0.17344065,0.41184757
-2.08004002,0.51730667,0.00028192,0.01341807,0.03372233,0.08532751,0.06827597,0.00000000,0.17932993,0.44134889
-2.07403702,0.54602816,0.00029512,0.01319364,0.03297045,0.08954341,0.06538530,0.00000000,0.18632297,0.47268047
-2.06803402,0.57792963,0.00030777,0.01314928,0.03268748,0.09484880,0.06334644,0.00000000,0.19424706,0.50560901
-2.06203102,0.61265596,0.00031948,0.01326528,0.03283101,0.10117258,0.06206039,0.00000000,0.20293052,0.53991480
-2.05602801,0.64986446,0.00032991,0.01352212,0.03335860,0.10843933,0.06142880,0.00000000,0.21220632,0.57539780
-2.05002501,0.68922955,0.00033875,0.01390077,0.03422854,0.11656860,0.06135636,0.00000000,0.22191522,0.61188199
-2.04402201,0.73044525,0.00034572,0.01438285,0.03540038,0.12547411,0.06175272,0.00000000,0.23190813,0.64921776
-2.03801901,0.77322534,0.00035062,0.01495077,0.03683530,0.13506273,0.06253388,0.00000000,0.24204777,0.68728200
-2.03201601,0.81730139,0.00035328,0.01558774,0.03849624,0.14523364,0.06362319,0.00000000,0.25220959,0.72597585
-2.02601301,0.86241866,0.00035359,0.01627786,0.04034791,0.15587747,0.06495182,0.00000000,0.26228184,0.76522004
-2.02001001,0.90833036,0.00035152,0.01700605,0.04235664,0.16687589,0.06645894,0.00000000,0.27216512,0.80494815
-2.01400700,0.95479061,0.00034709,0.01775809,0.04449020,0.17810142,0.06809149,0.00000000,0.28177123,0.84509802
-2.00800400,1.00154677,0.00034037,0.01852053,0.04671752,0.18941787,0.06980378,0.00000000,0.29102167,0.88560179
-2.00200100,1.04833170,0.00033151,0.01928074,0.04900847,0.20068128,0.07155690,0.00000000,0.29984585,0.92637536
-1.99599800,1.09485672,0.00032069,0.02002694,0.05133362,0.21174155,0.07331793,0.00000000,0.30817926,0.96730774
-1.98999500,1.14080586,0.00030815,0.02074821,0.05366411,0.22244465,0.07505928,0.00000000,0.31596176,1.00825131
-1.98399200,1.18583224,0.00029414,0.02143461,0.05597162,0.23263554,0.07675795,0.00000000,0.32313607,1.04901361
-1.97798899,1.22955686,0.00027898,0.02207731,0.05822841,0.24216167,0.07839489,0.00000000,0.32964686,1.08935145
-1.97198599,1.27157051,0.00026297,0.02266878,0.06040757,0.25087684,0.07995454,0.00000000,0.33544027,1.12896802
-1.96598299,1.31143884,0.00024645,0.02320296,0.06248332,0.25864558,0.08142448,0.00000000,0.34046416,1.16751343
-1.95997999,1.34871075,0.00022975,0.02367549,0.06443154,0.26534756,0.08279528,0.00000000,0.34466900,1.20458896
-1.95397699,1.38292982,0.00021319,0.02408393,0.06623030,0.27088203,0.08406057,0.00000000,0.34800938,1.23975520
-1.94797399,1.41364855,0.00019709,0.02442796,0.06786058,0.27517212,0.08521718,0.00000000,0.35044614,1.27254376
-1.94197099,1.44044473,0.00018175,0.02470959,0.06930700,0.27816857,0.08626548,0.00000000,0.35194886,1.30247231
-1.93596798,1.46293915,0.00016744,0.02493330,0.07055858,0.27985301,0.08720985,0.00000000,0.35249867,1.32906221
-1.92996498,1.48081388,0.00015441,0.02510609,0.07160957,0.28024040,0.08805910,0.00000000,0.35209112,1.35185796
-1.92396198,1.49383010,0.00014289,0.02523754,0.07246010,0.27938053,0.08882698,0.00000000,0.35073882,1.37044749
-1.91795898,1.50184447,0.00013307,0.02533971,0.07311686,0.27735859,0.08953259,0.00000000,0.34847387,1.38448231
-1.91195598,1.50482317,0.00012511,0.02542701,0.07359361,0.27429464,0.09020068,0.00000000,0.34534962,1.39369631
-1.90595298,1.50285267,0.00011916,0.02551595,0.07391158,0.27034200,0.09086178,0.00000000,0.34144175,1.39792230
-1.89994997,1.49614670,0.00011533,0.02562483,0.07409965,0.26568476,0.09155214,0.00000000,0.33684855,1.39710535
-1.89394697,1.48504869,0.00011371,0.02577335,0.07419434,0.26053416,0.09231345,0.00000000,0.33169026,1.39131209
-1.88794397,1.47002965,0.00011437,0.02598217,0.07423967,0.25512439,0.09319224,0.00000000,0.32610753,1.38073542
-1.88194097,1.45168128,0.00011738,0.02627241,0.07428672,0.24970760,0.09423909,0.00000000,0.32025894,1.36569448
-1.87593797,1.43070460,0.00012277,0.02666519,0.07439310,0.24454851,0.09550760,0.00000000,0.31431788,1.34662959
-1.86993497,1.40789462,0.00013061,0.02718114,0.07462212,0.23991881,0.09705309,0.00000000,0.30846874,1.32409249
-1.86393197,1.38412148,0.00014091,0.02783995,0.07504192,0.23609132,0.09893119,0.00000000,0.30290264,1.29873247
-1.85792896,1.36030914,0.00015376,0.02866001,0.07572442,0.23333445,0.10119626,0.00000000,0.29781311,1.27127874
-1.85192596,1.33741235,0.00016920,0.02965813,0.07674421,0.23190677,0.10389976,0.00000000,0.29339162,1.24252021
-1.84592296,1.31639299,0.00018734,0.03084934,0.07817732,0.23205208,0.10708868,0.00000000,0.28982349,1.21328339
-1.83991996,1.29819671,0.00020831,0.03224688,0.08010008,0.23399500,0.11080399,0.00000000,0.28728420,1.18440966
-1.83391696,1.28373082,0.00023227,0.03386222,0.08258791,0.23793715,0.11507926,0.00000000,0.28593636,1.15673259
-1.82791396,1.27384424,0.00025945,0.03570528,0.08571419,0.24405402,0.11993949,0.00000000,0.28592743,1.13105663
-1.82191096,1.26931019,0.00029015,0.03778473,0.08954928,0.25249259,0.12540021,0.00000000,0.28738828,1.10813765
-1.81590795,1.27081207,0.00032471,0.04010838,0.09415950,0.26336951,0.13146682,0.00000000,0.29043260,1.08866621
-1.80990495,1.27893283,0.00036359,0.04268362,0.09960634,0.27677008,0.13813434,0.00000000,0.29515710,1.07325398
-1.80390195,1.29414785,0.00040730,0.04551788,0.10594571,0.29274773,0.14538742,0.00000000,0.30164248,1.06242352
-1.79789895,1.31682123,0.00045647,0.04861908,0.11322727,0.31132404,0.15320067,0.00000000,0.30995489,1.05660154
-1.79189595,1.34720506,0.00051179,0.05199594,0.12149387,0.33248919,0.16153929,0.00000000,0.32014782,1.05611556
-1.78589295,1.38544133,0.00057405,0.05565823,0.13078092,0.35620265,0.17035991,0.00000000,0.33226404,1.06119349
-1.77988994,1.43156561,0.00064409,0.05961680,0.14111584,0.38239412,0.17961163,0.00000000,0.34633754,1.07196593
-1.77388694,1.48551213,0.00072281,0.06388336,0.15251739,0.41096449,0.18923718,0.00000000,0.36239507,1.08847045
-1.76788394,1.54711930,0.00081115,0.06847004,0.16499488,0.44178674,0.19917405,0.00000000,0.38045716,1.11065742
-1.76188094,1.61613509,0.00091001,0.07338870,0.17854721,0.47470672,0.20935567,0.00000000,0.40053837,1.13839664
-1.75587794,1.69222184,0.00102026,0.07864984,0.19316183,0.50954369,0.21971240,0.00000000,0.42264665,1.17148438
-1.74987494,1.77495978,0.00114268,0.08426140,0.20881333,0.54609057,0.23017243,0.00000000,0.44678179,1.20965019
-1.74387194,1.86384924,0.00127792,0.09022724,0.22546203,0.58411399,0.24066242,0.00000000,0.47293282,1.25256319
-1.73786893,1.95831138,0.00142643,0.09654548,0.24305231,0.62335403,0.25110796,0.00000000,0.50107448,1.29983751
-1.73186593,2.05768750,0.00158840,0.10320673,0.26151090,0.66352386,0.26143371,0.00000000,0.53116298,1.35103682
-1.72586293,2.16123744,0.00176375,0.11019243,0.28074520,0.70430940,0.27156343,0.00000000,0.56313109,1.40567789
-1.71985993,2.26813747,0.00195206,0.11747316,0.30064173,0.74536907,0.28141980,0.00000000,0.59688295,1.46323341
-1.71385693,2.37747841,0.00215251,0.12500735,0.32106488,0.78633402,0.29092409,0.00000000,0.63228893,1.52313418
-1.70785393,2.48826477,0.00236390,0.13274021,0.34185611,0.82680896,0.29999587,0.00000000,0.66918077,1.58477124
-1.70185093,2.59941590,0.00258457,0.14060323,0.36283377,0.86637386,0.30855275,0.00000000,0.70734761,1.64749812
-1.69584792,2.70976978,0.00281248,0.14851414,0.38379372,0.90458679,0.31651025,0.00000000,0.74653315,1.71063392
-1.68984492,2.81809052,0.00304515,0.15637763,0.40451085,0.94098812,0.32378202,0.00000000,0.78643424,1.77346735
-1.68384192,2.92308001,0.00327975,0.16408662,0.42474160,0.97510612,0.33028024,0.00000000,0.82670149,1.83526252
-1.67783892,3.02339422,0.00351312,0.17152422,0.44422764,1.00646417,0.33591652,0.00000000,0.86694183,1.89526642
-1.67183592,3.11766437,0.00374186,0.17856646,0.46270057,1.03458945,0.34060320,0.00000000,0.90672340,1.95271857
-1.66583292,3.20452276,0.00396241,0.18508543,0.47988764,1.05902306,0.34425504,0.00000000,0.94558277,2.00686287
-1.65982991,3.28263279,0.00417115,0.19095294,0.49551842,1.07933121,0.34679132,0.00000000,0.98303433,2.05696140
-1.65382691,3.35072233,0.00436450,0.19604459,0.50933211,1.09511724,0.34813833,0.00000000,1.01858169,2.10231016
-1.64782391,3.40761935,0.00453905,0.20024383,0.52108526,1.10603390,0.34823196,0.00000000,1.05173085,2.14225610
-1.64182091,3.45228831,0.00469165,0.20344614,0.53055964,1.11179543,0.34702054,0.00000000,1.08200450,2.17621495
-1.63581791,3.48386566,0.00481955,0.20556281,0.53756985,1.11218883,0.34446753,0.00000000,1.10895695,2.20368907
-1.62981491,3.50169286,0.00492047,0.20652450,0.54197032,1.10708369,0.34055402,0.00000000,1.13218909,2.22428443
-1.62381191,3.50534482,0.00499269,0.20628399,0.54366134,1.09644007,0.33528093,0.00000000,1.15136255,2.23772589
-1.61780890,3.49465238,0.00503511,0.20481834,0.54259380,1.08031379,0.32867058,0.00000000,1.16621248,2.24386969
-1.61180590,3.46971709,0.00504731,0.20213013,0.53877237,1.05885886,0.32076773,0.00000000,1.17655808,2.24271236
-1.60580290,3.43091725,0.00502954,0.19824778,0.53225680,1.03232673,0.31163977,0.00000000,1.18231041,2.23439529
-1.59979990,3.37890431,0.00498273,0.19322487,0.52316142,1.00106219,0.30137611,0.00000000,1.18347686,2.21920428
-1.59379690,3.31458934,0.00490847,0.18713867,0.51165263,0.96549596,0.29008685,0.00000000,1.18016202,2.19756364
-1.58779390,3.23911974,0.00480888,0.18008767,0.49794452,0.92613435,0.27790049,0.00000000,1.17256463,2.17002493
-1.58179090,3.15384691,0.00468665,0.17218849,0.48229277,0.88354619,0.26496103,0.00000000,1.16097079,2.13725030
-1.57578789,3.06028601,0.00454482,0.16357215,0.46498718,0.83834762,0.25142442,0.00000000,1.14574357,2.09999100
-1.56978489,2.96006959,0.00438677,0.15437997,0.44634297,0.79118546,0.23745459,0.00000000,1.12730944,2.05906200
-1.56378189,2.85489698,0.00421603,0.14475923,0.42669148,0.74271978,0.22321911,0.00000000,1.10614225,2.01531358
