energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zr_p_up,Zr_d_up
0.09304652,2.90132240,0.00120207,0.10581304,0.01532738,0.16268219,0.78780561,1.44091329,0.49493548,1.14928137
0.09904952,3.03409718,0.00131441,0.10842200,0.01576628,0.16896397,0.83173882,1.53582235,0.51182044,1.18070767
0.10505253,3.16565357,0.00142952,0.11074131,0.01617234,0.17495827,0.87697427,1.63309668,0.52816615,1.20941443
0.11105553,3.29532106,0.00154637,0.11277014,0.01654641,0.18062490,0.92333484,1.73212640,0.54397597,1.23531840
0.11705853,3.42234019,0.00166381,0.11451156,0.01688973,0.18592365,0.97057928,1.83218625,0.55924571,1.25835060
0.12306153,3.54585304,0.00178059,0.11597172,0.01720366,0.19081438,1.01839700,1.93243546,0.57395804,1.27845018
0.12906453,3.66489935,0.00189538,0.11715892,0.01748951,0.19525729,1.06640591,2.03192260,0.58807767,1.29555896
0.13506753,3.77841948,0.00200679,0.11808279,0.01774831,0.19921328,1.11415402,2.12959609,0.60154757,1.30961707
0.14107054,3.88526530,0.00211339,0.11875360,0.01798066,0.20264466,1.16112503,2.22432060,0.61428663,1.32056041
0.14707354,3.98421920,0.00221377,0.11918158,0.01818655,0.20551597,1.20674805,2.31489935,0.62618901,1.32831984
0.15307654,4.07402147,0.00230651,0.11937659,0.01836535,0.20779511,1.25041153,2.40010198,0.63712522,1.33282267
0.15907954,4.15340525,0.00239028,0.11934788,0.01851570,0.20945450,1.29148085,2.47869728,0.64694514,1.33399613
0.16508254,4.22113806,0.00246380,0.11910401,0.01863558,0.21047253,1.32931919,2.54948991,0.65548265,1.33177287
0.17108554,4.27606827,0.00252593,0.11865310,0.01872240,0.21083488,1.36331082,2.61135971,0.66256195,1.32609814
0.17708854,4.31717452,0.00257567,0.11800303,0.01877312,0.21053596,1.39288587,2.66330212,0.66800507,1.31693813
0.18309155,4.34361562,0.00261220,0.11716194,0.01878445,0.20958018,1.41754543,2.70446814,0.67164026,1.30428898
0.18909455,4.35477869,0.00263487,0.11613866,0.01875307,0.20798302,1.43688585,2.73420180,0.67331080,1.28818591
0.19509755,4.35032263,0.00264325,0.11494326,0.01867584,0.20577191,1.45062102,2.75207365,0.67288382,1.26871163
0.20110055,4.33021474,0.00263716,0.11358751,0.01855008,0.20298667,1.45860139,2.75790840,0.67025848,1.24600366
0.20710355,4.29475817,0.00261662,0.11208527,0.01837377,0.19967966,1.46082876,2.75180532,0.66537323,1.22025977
0.21310655,4.24460824,0.00258190,0.11045286,0.01814577,0.19591548,1.45746590,2.73415004,0.65821158,1.19174119
0.21910955,4.18077655,0.00253351,0.10870912,0.01786597,0.19177017,1.44884031,2.70561701,0.64880613,1.16077326
0.22511256,4.10462178,0.00247216,0.10687551,0.01753544,0.18733012,1.43544165,2.66716194,0.63724061,1.12774314
0.23111556,4.01782709,0.00239878,0.10497591,0.01715646,0.18269035,1.41791279,2.62000419,0.62364971,1.09309480
0.23711856,3.92236457,0.00231448,0.10303628,0.01673258,0.17795265,1.39703443,2.56559937,0.60821679,1.05732116
0.24312156,3.82044760,0.00222053,0.10108426,0.01626850,0.17322319,1.37370383,2.50560281,0.59116943,1.02095371
0.24912456,3.71447276,0.00211832,0.09914850,0.01577002,0.16861001,1.34890826,2.44182516,0.57277311,0.98455002
0.25512756,3.60695319,0.00200935,0.09725805,0.01524388,0.16422026,1.32369405,2.37618122,0.55332321,0.94867964
0.26113057,3.50044579,0.00189515,0.09544154,0.01469752,0.16015737,1.29913240,2.31063398,0.53313583,0.91390882
0.26713357,3.39747499,0.00177731,0.09372642,0.01413894,0.15651824,1.27628308,2.24713560,0.51253764,0.88078481
0.27313657,3.30045561,0.00165736,0.09213817,0.01357638,0.15339040,1.25615753,2.18756737,0.49185542,0.84982035
0.27913957,3.21161797,0.00153683,0.09069956,0.01301810,0.15084946,1.23968261,2.13368074,0.47140554,0.82147884
0.28514257,3.13293767,0.00141715,0.08942992,0.01247213,0.14895672,1.22766646,2.08704153,0.45148404,0.79616090
0.29114557,3.06607282,0.00129963,0.08834461,0.01194607,0.14775711,1.22076777,2.04897909,0.43235752,0.77419278
0.29714857,3.01231094,0.00118548,0.08745452,0.01144683,0.14727757,1.21946974,2.02054254,0.41425534,0.75581704
0.30315158,2.97252742,0.00107575,0.08676573,0.01098048,0.14752578,1.22405973,2.00246533,0.39736336,0.74118578
0.30915458,2.94715722,0.00097132,0.08627938,0.01055212,0.14848947,1.23461543,1.99513968,0.38181941,0.73035679
0.31515758,2.93618068,0.00087292,0.08599161,0.01016573,0.15013626,1.25099829,1.99860176,0.36771075,0.72329251
0.32116058,2.93912421,0.00078110,0.08589377,0.00982415,0.15241404,1.27285452,2.01252841,0.35507339,0.71986198
0.32716358,2.95507565,0.00069625,0.08597272,0.00952906,0.15525191,1.29962372,2.03624535,0.34389339,0.71984564
0.33316658,2.98271416,0.00061859,0.08621135,0.00928093,0.15856178,1.33055498,2.06874712,0.33410990,0.72294263
0.33916958,3.02035328,0.00054821,0.08658921,0.00907917,0.16224043,1.36472993,2.10872792,0.32561988,0.72878053
0.34517259,3.06599599,0.00048504,0.08708331,0.00892210,0.16617213,1.40109195,2.15462248,0.31828414,0.73692701
0.35117559,3.11739973,0.00042892,0.08766897,0.00880715,0.17023173,1.43848057,2.20465575,0.31193449,0.74690305
0.35717859,3.17214916,0.00037957,0.08832078,0.00873093,0.17428805,1.47566968,2.25689956,0.30638158,0.75819721
0.36318159,3.22773411,0.00033663,0.08901364,0.00868942,0.17820766,1.51140824,2.30933449,0.30142324,0.77028066
0.36918459,3.28163008,0.00029970,0.08972369,0.00867808,0.18185873,1.54446184,2.35991475,0.29685281,0.78262218
0.37518759,3.33137829,0.00026833,0.09042930,0.00869206,0.18511494,1.57365360,2.40663374,0.29246726,0.79470299
0.38119060,3.37466267,0.00024204,0.09111192,0.00872636,0.18785935,1.59790273,2.44758797,0.28807473,0.80603079
0.38719360,3.40938107,0.00022035,0.09175683,0.00877595,0.18998801,1.61625931,2.48103721,0.28350125,0.81615260
0.39319660,3.43370820,0.00020281,0.09235368,0.00883600,0.19141322,1.62793396,2.50545844,0.27859645,0.82466611
0.39919960,3.44614834,0.00018898,0.09289694,0.00890195,0.19206634,1.63232127,2.51959206,0.27323808,0.83122931
0.40520260,3.44557602,0.00017848,0.09338603,0.00896970,0.19190002,1.62901620,2.52247848,0.26733518,0.83556801
0.41120560,3.43126373,0.00017097,0.09382528,0.00903569,0.19088979,1.61782292,2.51348418,0.26083005,0.83748117
0.41720860,3.40289574,0.00016618,0.09422370,0.00909701,0.18903490,1.59875600,2.49231627,0.25369881,0.83684409
0.42321161,3.36056824,0.00016392,0.09459444,0.00915144,0.18635851,1.57203405,2.45902555,0.24595075,0.83360915
0.42921461,3.30477604,0.00016406,0.09495416,0.00919754,0.18290702,1.53806649,2.41399803,0.23762662,0.82780447
0.43521761,3.23638694,0.00016657,0.09532223,0.00923467,0.17874878,1.49743409,2.35793583,0.22879590,0.81953043
0.44122061,3.15660516,0.00017150,0.09571976,0.00926293,0.17397211,1.45086459,2.29182839,0.21955328,0.80895421
0.44722361,3.06692553,0.00017899,0.09616860,0.00928324,0.16868276,1.39920452,2.21691551,0.21001458,0.79630271
0.45322661,2.96908065,0.00018925,0.09669035,0.00929721,0.16300080,1.34338864,2.13464393,0.20031230,0.78185407
0.45922961,2.86498308,0.00020258,0.09730538,0.00930712,0.15705729,1.28440845,2.04661925,0.19059088,0.76592801
0.46523262,2.75666493,0.00021934,0.09803187,0.00931587,0.15099053,1.22328105,1.95455533,0.18100200,0.74887546
0.47123562,2.64621707,0.00023996,0.09888508,0.00932685,0.14494230,1.16101979,1.86022286,0.17170006,0.73106776
0.47723862,2.53572986,0.00026491,0.09987670,0.00934387,0.13905405,1.09860748,1.76539915,0.16283777,0.71288567
0.48324162,2.42723755,0.00029468,0.10101437,0.00937104,0.13346316,1.03697329,1.67182062,0.15456230,0.69470870
0.48924462,2.32266755,0.00032979,0.10230142,0.00941270,0.12829943,0.97697371,1.58113946,0.14701171,0.67690488
0.49524762,2.22379592,0.00037072,0.10373671,0.00947324,0.12368185,0.91937798,1.49488547,0.14031191,0.65982134
0.50125063,2.13220997,0.00041793,0.10531475,0.00955708,0.11971577,0.86485792,1.41443394,0.13457417,0.64377587
0.50725363,2.04927821,0.00047181,0.10702582,0.00966848,0.11649040,0.81398211,1.34097984,0.12989301,0.62904960
0.51325663,1.97612801,0.00053268,0.10885631,0.00981145,0.11407682,0.76721375,1.27551872,0.12634461,0.61588102
0.51925963,1.91363063,0.00060070,0.11078908,0.00998966,0.11252647,0.72491182,1.21883389,0.12398565,0.60446130
0.52526263,1.86239334,0.00067592,0.11280383,0.01020629,0.11187011,0.68733483,1.17148976,0.12285245,0.59493098
0.53126563,1.82275784,0.00075821,0.11487757,0.01046393,0.11211727,0.65464630,1.13383066,0.12296053,0.58737803
0.53726863,1.79480447,0.00084726,0.11698498,0.01076448,0.11325617,0.62692144,1.10598466,0.12430440,0.58183716
0.54327164,1.77836131,0.00094255,0.11909873,0.01110901,0.11525413,0.60415421,1.08787143,0.12685759,0.57829041
0.54927464,1.77301743,0.00104334,0.12118985,0.01149767,0.11805842,0.58626439,1.07921380,0.13057302,0.57666879
0.55527764,1.77813968,0.00114868,0.12322790,0.01192959,0.12159749,0.57310421,1.07955201,0.13538343,0.57685493
0.56128064,1.79289220,0.00125743,0.12518126,0.01240277,0.12578263,0.56446428,1.08826029,0.14120221,0.57868663
0.56728364,1.81625838,0.00136821,0.12701724,0.01291404,0.13050998,0.56007882,1.10456527,0.14792435,0.58196123
0.57328664,1.84706473,0.00147951,0.12870235,0.01345895,0.13566283,0.55963022,1.12756561,0.15542777,0.58644057
0.57928964,1.88400632,0.00158965,0.13020247,0.01403181,0.14111425,0.56275321,1.15625288,0.16357486,0.59185658
0.58529265,1.92567374,0.00169687,0.13148316,0.01462568,0.14672988,0.56903884,1.18953320,0.17221439,0.59791738
0.59129565,1.97058126,0.00179933,0.13251003,0.01523239,0.15237097,0.57803883,1.22624959,0.18118381,0.60431375
0.59729865,2.01719598,0.00189521,0.13324921,0.01584268,0.15789748,0.58927032,1.26520491,0.19031183,0.61072590
0.60330165,2.06396796,0.00198273,0.13366792,0.01644632,0.16317126,0.60222173,1.30518517,0.19942139,0.61683051
0.60930465,2.10936083,0.00206019,0.13373519,0.01703230,0.16805919,0.61635964,1.34498305,0.20833299,0.62230785
0.61530765,2.15188263,0.00212610,0.13342262,0.01758908,0.17243625,0.63113709,1.38342146,0.21686826,0.62684891
0.62131066,2.19011639,0.00217913,0.13270526,0.01810484,0.17618836,0.64600312,1.41937670,0.22485370,0.63016242
0.62731366,2.22274974,0.00221823,0.13156248,0.01856785,0.17921502,0.66041356,1.45180090,0.23212455,0.63198152
0.63331666,2.24860300,0.00224263,0.12997883,0.01896673,0.18143153,0.67384274,1.47974322,0.23852866,0.63207006
0.63931966,2.26665484,0.00225189,0.12794493,0.01929085,0.18277093,0.68579570,1.50236930,0.24393016,0.63022821
0.64532266,2.27606473,0.00224590,0.12545811,0.01953065,0.18318532,0.69582054,1.51897833,0.24821285,0.62629735
0.65132566,2.27619137,0.00222486,0.12252300,0.01967796,0.18264682,0.70352028,1.52901725,0.25128313,0.62016388
0.65732866,2.26660633,0.00218932,0.11915188,0.01972633,0.18114786,0.70856363,1.53209140,0.25307237,0.61176207
0.66333167,2.24710232,0.00214012,0.11536480,0.01967119,0.17870101,0.71069431,1.52797130,0.25353861,0.60107554
0.66933467,2.21769560,0.00207840,0.11118946,0.01951013,0.17533822,0.70973819,1.51659517,0.25266737,0.58813750
0.67533767,2.17862232,0.00200550,0.10666084,0.01924293,0.17110954,0.70560813,1.49806691,0.25047176,0.57302964
0.68134067,2.13032880,0.00192295,0.10182053,0.01887165,0.16608144,0.69830608,1.47264975,0.24699163,0.55587967
0.68734367,2.07345614,0.00183244,0.09671588,0.01840055,0.16033463,0.68792244,1.44075557,0.24229189,0.53685760
0.69334667,2.00881953,0.00173570,0.09139895,0.01783600,0.15396167,0.67463266,1.40293033,0.23646008,0.51617090
0.69934967,1.93738324,0.00163452,0.08592526,0.01718628,0.14706428,0.65869137,1.35983628,0.22960324,0.49405871
0.70535268,1.86023223,0.00153061,0.08035251,0.01646131,0.13975057,0.64042426,1.31223153,0.22184428,0.47078528
0.71135568,1.77854151,0.00142566,0.07473917,0.01567234,0.13213226,0.62021818,1.26094785,0.21331790,0.44663297
0.71735868,1.69354445,0.00132119,0.06914317,0.01483163,0.12432190,0.59851000,1.20686773,0.20416641,0.42189502
0.72336168,1.60650145,0.00121859,0.06362058,0.01395205,0.11643036,0.57577467,1.15090135,0.19453542,0.39686831
0.72936468,1.51866984,0.00111908,0.05822446,0.01304676,0.10856452,0.55251315,1.09396459,0.18456980,0.37184657
0.73536768,1.43127639,0.00102364,0.05300385,0.01212876,0.10082523,0.52924043,1.03695863,0.17440987,0.34711396
0.74137069,1.34549303,0.00093309,0.04800293,0.01121065,0.09330566,0.50647437,0.98075188,0.16418815,0.32293957
0.74737369,1.26241639,0.00084803,0.04326041,0.01030426,0.08609007,0.48472537,0.92616468,0.15402664,0.29957269
0.75337669,1.18305176,0.00076884,0.03880912,0.00942041,0.07925282,0.46448720,0.87395686,0.14403469,0.27723912
0.75937969,1.10830116,0.00069576,0.03467583,0.00856873,0.07285791,0.44622902,0.82481852,0.13430767,0.25613851
0.76538269,1.03895571,0.00062882,0.03088124,0.00775749,0.06695870,0.43038856,0.77936350,0.12492625,0.23644272
0.77138569,0.97569163,0.00056793,0.02744015,0.00699351,0.06159805,0.41736623,0.73812566,0.11595628,0.21829512
0.77738869,0.91906947,0.00051290,0.02436180,0.00628215,0.05680860,0.40752009,0.70155713,0.10744934,0.20181069
0.78339170,0.86953582,0.00046342,0.02165026,0.00562731,0.05261325,0.40116140,0.67002844,0.09944366,0.18707697
0.78939470,0.82742676,0.00041913,0.01930495,0.00503147,0.04902579,0.39855037,0.64382962,0.09196548,0.17415535
0.79539770,0.79297235,0.00037962,0.01732117,0.00449581,0.04605153,0.39989217,0.62317214,0.08503062,0.16308294
0.80140070,0.76630155,0.00034446,0.01569062,0.00402031,0.04368799,0.40533287,0.60819088,0.07864622,0.15387457
0.80740370,0.74744702,0.00031321,0.01440192,0.00360390,0.04192554,0.41495530,0.59894618,0.07281244,0.14652485
0.81340670,0.73634947,0.00028546,0.01344105,0.00324461,0.04074798,0.42877503,0.59542547,0.06752417,0.14101026
0.81940970,0.73286138,0.00026081,0.01279173,0.00293970,0.04013306,0.44673644,0.59754462,0.06277255,0.13729107
0.82541271,0.73675019,0.00023888,0.01243578,0.00268580,0.04005291,0.46870937,0.60514902,0.05854625,0.13531304
0.83141571,0.74770100,0.00021934,0.01235330,0.00247910,0.04047447,0.49448657,0.61801466,0.05483257,0.13500900
0.83741871,0.76531925,0.00020189,0.01252289,0.00231540,0.04135979,0.52378241,0.63584950,0.05161822,0.13630007
0.84342171,0.78913374,0.00018628,0.01292174,0.00219029,0.04266643,0.55623333,0.65829548,0.04888987,0.13909681
0.84942471,0.81860047,0.00017228,0.01352571,0.00209921,0.04434779,0.59140037,0.68493163,0.04663442,0.14330014
0.85542771,0.85310763,0.00015969,0.01430938,0.00203755,0.04635358,0.62877417,0.71527857,0.04483908,0.14880219
0.86143072,0.89198234,0.00014834,0.01524616,0.00200075,0.04863035,0.66778261,0.74880471,0.04349122,0.15548708
0.86743372,0.93449918,0.00013811,0.01630833,0.00198430,0.05112208,0.70780125,0.78493426,0.04257812,0.16323171
0.87343672,0.97989067,0.00012885,0.01746720,0.00198387,0.05377097,0.74816641,0.82305712,0.04208654,0.17190657
0.87943972,1.02735970,0.00012046,0.01869334,0.00199532,0.05651834,0.78819061,0.86254043,0.04200234,0.18137665
0.88544272,1.07609357,0.00011284,0.01995681,0.00201475,0.05930557,0.82717997,0.90274151,0.04230992,0.19150241
0.89144572,1.12527929,0.00010591,0.02122753,0.00203854,0.06207524,0.86445291,0.94302179,0.04299178,0.20214082
0.89744872,1.17411951,0.00009958,0.02247575,0.00206339,0.06477220,0.89935931,0.98276101,0.04402808,0.21314647
0.90345173,1.22184849,0.00009378,0.02367249,0.00208635,0.06734477,0.93129949,1.02137120,0.04539623,0.22437285
0.90945473,1.26774740,0.00008843,0.02479015,0.00210487,0.06974578,0.95974181,1.05830970,0.04707060,0.23567349
0.91545773,1.31115829,0.00008346,0.02580308,0.00211677,0.07193363,0.98423831,1.09309061,0.04902235,0.24690331
0.92146073,1.35149608,0.00007882,0.02668816,0.00212032,0.07387307,1.00443743,1.12529410,0.05121933,0.25791992
0.92746373,1.38825813,0.00007445,0.02742540,0.00211422,0.07553593,1.02009321,1.15457316,0.05362616,0.26858494
0.93346673,1.42103096,0.00007030,0.02799846,0.00209760,0.07690154,1.03107045,1.18065752,0.05620447,0.27876543
0.93946973,1.44949417,0.00006632,0.02839511,0.00207004,0.07795691,1.03734573,1.20335475,0.05891328,0.28833529
0.94547274,1.47342136,0.00006248,0.02860759,0.00203154,0.07869666,1.03900406,1.22254845,0.06170957,0.29717684
0.95147574,1.49267852,0.00005875,0.02863284,0.00198250,0.07912275,1.03623163,1.23819414,0.06454899,0.30518243
0.95747874,1.50722004,0.00005511,0.02847261,0.00192373,0.07924389,1.02930501,1.25031303,0.06738680,0.31225621
0.96348174,1.51708316,0.00005155,0.02813339,0.00185638,0.07907483,1.01857744,1.25898439,0.07017885,0.31831596
0.96948474,1.52238110,0.00004806,0.02762628,0.00178189,0.07863546,1.00446321,1.26433723,0.07288282,0.32329511
0.97548774,1.52329581,0.00004466,0.02696658,0.00170203,0.07794984,0.98742080,1.26654182,0.07545940,0.32714468
0.98149075,1.52007062,0.00004134,0.02617346,0.00161876,0.07704517,0.96793596,1.26580175,0.07787365,0.32983532
0.98749375,1.51300344,0.00003812,0.02526927,0.00153426,0.07595080,0.94650556,1.26234714,0.08009624,0.33135918
0.99349675,1.50244087,0.00003502,0.02427903,0.00145085,0.07469732,0.92362298,1.25642924,0.08210473,0.33173152
0.99949975,1.48877316,0.00003207,0.02322963,0.00137099,0.07331569,0.89976579,1.24831677,0.08388457,0.33099206
1.00550275,1.47243040,0.00002930,0.02214919,0.00129723,0.07183663,0.87538621,1.23829397,0.08543008,0.32920567
1.01150575,1.45387940,0.00002675,0.02106626,0.00123216,0.07029013,0.85090453,1.22666024,0.08674501,0.32646254
1.01750875,1.43362123,0.00002446,0.02000918,0.00117843,0.06870509,0.82670558,1.21373104,0.08784289,0.32287757
1.02351176,1.41218881,0.00002248,0.01900538,0.00113871,0.06710927,0.80313808,1.19983954,0.08874699,0.31858884
1.02951476,1.39014418,0.00002087,0.01808080,0.00111571,0.06552922,0.78051642,1.18533845,0.08948985,0.31375522
1.03551776,1.36807481,0.00001970,0.01725939,0.00111209,0.06399047,0.75912439,1.17060154,0.09011251,0.30855305
1.04152076,1.34658860,0.00001906,0.01656267,0.00113054,0.06251779,0.73922014,1.15602400,0.09066324,0.30317192
1.04752376,1.32630711,0.00001905,0.01600944,0.00117373,0.06113539,0.72104164,1.14202126,0.09119600,0.29780974
1.05352676,1.30785675,0.00001981,0.01561548,0.00124427,0.05986727,0.70481199,1.12902580,0.09176849,0.29266710
1.05952976,1.29185796,0.00002150,0.01539349,0.00134474,0.05873743,0.69074383,1.11748159,0.09244003,0.28794129
1.06553277,1.27891230,0.00002432,0.01535299,0.00147762,0.05777002,0.67904226,1.10783608,0.09326925,0.28382011
1.07153577,1.26958795,0.00002853,0.01550037,0.00164528,0.05698942,0.66990588,1.10052987,0.09431168,0.28047578
1.07753877,1.26440399,0.00003443,0.01583901,0.00184994,0.05642015,0.66352576,1.09598422,0.09561742,0.27805921
1.08354177,1.26381404,0.00004239,0.01636940,0.00209356,0.05608664,0.66008200,1.09458707,0.09722888,0.27669495
1.08954477,1.26819013,0.00005285,0.01708940,0.00237787,0.05601295,0.65973838,1.09667791,0.09917886,0.27647695
1.09554777,1.27780762,0.00006633,0.01799445,0.00270421,0.05622223,0.66263494,1.10253252,0.10148887,0.27746553
1.10155078,1.29283181,0.00008347,0.01907793,0.00307351,0.05673621,0.66887943,1.11234822,0.10416788,0.27968553
1.10755378,1.31330735,0.00010496,0.02033138,0.00348621,0.05757460,0.67853770,1.12623047,0.10721164,0.28312583
1.11355678,1.33915086,0.00013164,0.02174490,0.00394214,0.05875435,0.69162411,1.14418183,0.11060243,0.28774030
1.11955978,1.37014757,0.00016442,0.02330745,0.00444050,0.06028911,0.70809239,1.16609364,0.11430941,0.29345011
1.12556278,1.40595215,0.00020436,0.02500714,0.00497978,0.06218856,0.72782777,1.19174150,0.11828949,0.30014719
1.13156578,1.44609416,0.00025258,0.02683161,0.00555770,0.06445798,0.75064092,1.22078452,0.12248871,0.30769894
1.13756878,1.48998785,0.00031032,0.02876827,0.00617119,0.06709781,0.77626438,1.25276900,0.12684418,0.31595366
1.14357179,1.53694626,0.00037888,0.03080457,0.00681641,0.07010347,0.80435182,1.28713636,0.13128624,0.32474661
1.14957479,1.58619899,0.00045960,0.03292822,0.00748872,0.07346526,0.83448038,1.32323527,0.13574108,0.33390649
1.15557779,1.63691314,0.00055388,0.03512738,0.00818276,0.07716852,0.86615630,1.36033758,0.14013350,0.34326180
1.16158079,1.68821646,0.00066305,0.03739073,0.00889250,0.08119386,0.89882363,1.39765758,0.14438971,0.35264705
1.16758379,1.73922194,0.00078840,0.03970756,0.00961136,0.08551765,0.93187597,1.43437378,0.14844017,0.36190837
1.17358679,1.78905277,0.00093112,0.04206773,0.01033228,0.09011252,0.96467061,1.46965252,0.15222225,0.37090843
1.17958979,1.83686665,0.00109220,0.04446162,0.01104794,0.09494810,0.99654473,1.50267238,0.15568260,0.37953035
1.18559280,1.88187858,0.00127238,0.04687993,0.01175085,0.09999166,1.02683291,1.53264850,0.15877926,0.38768058
1.19159580,1.92338115,0.00147212,0.04931352,0.01243353,0.10520888,1.05488529,1.55885579,0.16148322,0.39529062
1.19759880,1.96076161,0.00169151,0.05175309,0.01308871,0.11056456,1.08008557,1.58065025,0.16377962,0.40231757
1.20360180,1.99351518,0.00193021,0.05418895,0.01370944,0.11602321,1.10186822,1.59748733,0.16566827,0.40874355
1.20960480,2.02125412,0.00218738,0.05661063,0.01428931,0.12154959,1.11973407,1.60893696,0.16716375,0.41457416
1.21560780,2.04371240,0.00246169,0.05900660,0.01482252,0.12710911,1.13326383,1.61469446,0.16829489,0.41983597
1.22161081,2.06074599,0.00275124,0.06136398,0.01530404,0.13266803,1.14212893,1.61458705,0.16910378,0.42457340
1.22761381,2.07232904,0.00305360,0.06366825,0.01572968,0.13819360,1.14609936,1.60857587,0.16964428,0.42884500
1.23361681,2.07854629,0.00336576,0.06590315,0.01609615,0.14365398,1.14504836,1.59675353,0.16998014,0.43271953
1.23961981,2.07958236,0.00368423,0.06805056,0.01640108,0.14901815,1.13895380,1.57933737,0.17018283,0.43627192
1.24562281,2.07570864,0.00400506,0.07009059,0.01664304,0.15425564,1.12789655,1.55665898,0.17032912,0.43957936
1.25162581,2.06726854,0.00432391,0.07200176,0.01682147,0.15933638,1.11205582,1.52915053,0.17049848,0.44271763
1.25762881,2.05466199,0.00463619,0.07376137,0.01693669,0.16423049,1.09170213,1.49732857,0.17077058,0.44575805
1.26363182,2.03832998,0.00493718,0.07534599,0.01698978,0.16890822,1.06718816,1.46177621,0.17122264,0.44876477
1.26963482,2.01873998,0.00522213,0.07673211,0.01698252,0.17334001,1.03893806,1.42312446,0.17192718,0.45179292
1.27563782,1.99637278,0.00548645,0.07789696,0.01691730,0.17749681,1.00743578,1.38203357,0.17294976,0.45488728
1.28164082,1.97171145,0.00572584,0.07881935,0.01679707,0.18135050,0.97321297,1.33917518,0.17434718,0.45808167
1.28764382,1.94523268,0.00593647,0.07948067,0.01662521,0.18487473,0.93683682,1.29521597,0.17616593,0.46139903
1.29364682,1.91740062,0.00611508,0.07986589,0.01640549,0.18804577,0.89889845,1.25080331,0.17844110,0.46485202
1.29964982,1.88866342,0.00625917,0.07996451,0.01614201,0.19084373,0.86000193,1.20655340,0.18119560,0.46844406
1.30565283,1.85945198,0.00636706,0.07977153,0.01583920,0.19325381,0.82075441,1.16304210,0.18443988,0.47217081
1.31165583,1.83018080,0.00643798,0.07928818,0.01550171,0.19526764,0.78175725,1.12079847,0.18817198,0.47602186
1.31765883,1.80125031,0.00647213,0.07852258,0.01513451,0.19688462,0.74359831,1.08030092,0.19237803,0.47998260
1.32366183,1.77305011,0.00647067,0.07749014,0.01474279,0.19811308,0.70684524,1.04197568,0.19703297,0.48403603
1.32966483,1.74596241,0.00643574,0.07621373,0.01433201,0.19897123,0.67203956,1.00619727,0.20210170,0.48816456
1.33566783,1.72036518,0.00637036,0.07472356,0.01390792,0.19948781,0.63969149,0.97329031,0.20754034,0.49235162
1.34167084,1.69663412,0.00627833,0.07305672,0.01347653,0.19970226,0.61027503,0.94353230,0.21329775,0.49658303
1.34767384,1.67514320,0.00616416,0.07125654,0.01304410,0.19966445,0.58422333,0.91715665,0.21931711,0.50084803
1.35367684,1.65626310,0.00603288,0.06937154,0.01261716,0.19943381,0.56192390,0.89435561,0.22553751,0.50513997
1.35967984,1.64035742,0.00588986,0.06745422,0.01220240,0.19907801,0.54371364,0.87528248,0.23189554,0.50945665
1.36568284,1.62777647,0.00574067,0.06555957,0.01180669,0.19867097,0.52987365,0.86005286,0.23832677,0.51380020
1.37168584,1.61884873,0.00559086,0.06374348,0.01143694,0.19829049,0.52062371,0.84874465,0.24476703,0.51817659
1.37768884,1.61387031,0.00544582,0.06206098,0.01110004,0.19801542,0.51611659,0.84139685,0.25115354,0.52259478
1.38369185,1.61309269,0.00531055,0.06056449,0.01080270,0.19792248,0.51643250,0.83800707,0.25742571,0.52706539
1.38969485,1.61670945,0.00518953,0.05930209,0.01055136,0.19808307,0.52157381,0.83852811,0.26352573,0.53159914
1.39569785,1.62484264,0.00508659,0.05831589,0.01035201,0.19855984,0.53146055,0.84286386,0.26939885,0.53620501
1.40170085,1.63752958,0.00500482,0.05764056,0.01021003,0.19940365,0.54592697,0.85086509,0.27499341,0.54088808
1.40770385,1.65471095,0.00494643,0.05730210,0.01013007,0.20065064,0.56471981,0.86232548,0.28026065,0.54564741
1.41370685,1.67622099,0.00491275,0.05731691,0.01011583,0.20231988,0.58749836,0.87697867,0.28515432,0.55047373
1.41970985,1.70178068,0.00490422,0.05769112,0.01016998,0.20441158,0.61383707,0.89449658,0.28963020,0.55534741
1.42571286,1.73099442,0.00492037,0.05842035,0.01029395,0.20690608,0.64323067,0.91448981,0.29364559,0.56023650
1.43171586,1.76335102,0.00495991,0.05948973,0.01048789,0.20976352,0.67510214,0.93651018,0.29715882,0.56509527
1.43771886,1.79822909,0.00502077,0.06087438,0.01075053,0.21292452,0.70881357,0.96005598,0.30012894,0.56986320
1.44372186,1.83490719,0.00510021,0.06254016,0.01107915,0.21631153,0.74367960,0.98457980,0.30251557,0.57446456
1.44972486,1.87257860,0.00519496,0.06444476,0.01146953,0.21983118,0.77898343,1.00949905,0.30427908,0.57880879
1.45572786,1.91037022,0.00530131,0.06653907,0.01191600,0.22337717,0.81399468,1.03420877,0.30538106,0.58279165
1.46173087,1.94736534,0.00541529,0.06876873,0.01241148,0.22683393,0.84798863,1.05809653,0.30578507,0.58629721
1.46773387,1.98262910,0.00553280,0.07107585,0.01294757,0.23008062,0.88026611,1.08055866,0.30545782,0.58920059
1.47373687,2.01523599,0.00564973,0.07340082,0.01351473,0.23299552,0.91017316,1.10101729,0.30437055,0.59137158
1.47973987,2.04429804,0.00576213,0.07568418,0.01410242,0.23546037,0.93711967,1.11893731,0.30250063,0.59267878
