energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.05852926,3.24854954,0.01987862,0.01776828,0.19712644,0.00000000,0.24923648,2.80322816,0.02414242,0.37654521
-3.05252626,3.29222130,0.01894507,0.01757746,0.19432510,0.00000000,0.24484538,2.85375026,0.02333506,0.37089841
-3.04652326,3.32901532,0.01803155,0.01741044,0.19216230,0.00000000,0.24055115,2.89697332,0.02261760,0.36502555
-3.04052026,3.35817031,0.01714980,0.01726810,0.19064456,0.00000000,0.23641263,2.93205977,0.02200556,0.35901454
-3.03451726,3.37901014,0.01630926,0.01715001,0.18977807,0.00000000,0.23247478,2.95827478,0.02151356,0.35293692
-3.02851426,3.39096311,0.01551700,0.01705444,0.18956882,0.00000000,0.22876773,2.97500584,0.02115489,0.34684687
-3.02251126,3.39357930,0.01477770,0.01697842,0.19002211,0.00000000,0.22530668,2.98177981,0.02094121,0.34078112
-3.01650825,3.38654525,0.01409372,0.01691783,0.19114183,0.00000000,0.22209249,2.97827679,0.02088215,0.33475975
-3.01050525,3.36969559,0.01346529,0.01686763,0.19292927,0.00000000,0.21911297,2.96434063,0.02098498,0.32878785
-3.00450225,3.34302119,0.01289080,0.01682216,0.19538183,0.00000000,0.21634486,2.93998543,0.02125431,0.32285778
-2.99849925,3.30667345,0.01236708,0.01677540,0.19849153,0.00000000,0.21375645,2.90539794,0.02169179,0.31695209
-2.99249625,3.26096475,0.01188978,0.01672145,0.20224359,0.00000000,0.21131048,2.86093582,0.02229600,0.31104682
-2.98649325,3.20636490,0.01145378,0.01665485,0.20661511,0.00000000,0.20896753,2.80712174,0.02306229,0.30511494
-2.98049025,3.14349381,0.01105357,0.01657106,0.21157403,0.00000000,0.20668943,2.74463349,0.02398284,0.29912997
-2.97448724,3.07311072,0.01068367,0.01646682,0.21707852,0.00000000,0.20444274,2.67429056,0.02504671,0.29306936
-2.96848424,2.99610034,0.01033895,0.01634056,0.22307678,0.00000000,0.20220201,2.59703757,0.02624015,0.28691770
-2.96248124,2.91345641,0.01001502,0.01619272,0.22950750,0.00000000,0.19995279,2.51392512,0.02754690,0.28066947
-2.95647824,2.82626333,0.00970845,0.01602598,0.23630089,0.00000000,0.19769412,2.42608867,0.02894873,0.27433128
-2.95047524,2.73567637,0.00941697,0.01584550,0.24338030,0.00000000,0.19544046,2.33472621,0.03042593,0.26792352
-2.94447224,2.64290111,0.00913963,0.01565895,0.25066447,0.00000000,0.19322301,2.24107520,0.03195808,0.26148137
-2.93846923,2.54917258,0.00887688,0.01547654,0.25807029,0.00000000,0.19109021,2.14638954,0.03352472,0.25505506
-2.93246623,2.45573469,0.00863047,0.01531089,0.26551586,0.00000000,0.18910751,2.05191711,0.03510609,0.24870948
-2.92646323,2.36382008,0.00840347,0.01517681,0.27292386,0.00000000,0.18735634,1.95887826,0.03668393,0.24252310
-2.92046023,2.27463092,0.00820004,0.01509099,0.28022486,0.00000000,0.18593233,1.86844574,0.03824218,0.23658622
-2.91445723,2.18932055,0.00802524,0.01507156,0.28736052,0.00000000,0.18494267,1.78172622,0.03976756,0.23099869
-2.90845423,2.10897629,0.00788478,0.01513766,0.29428630,0.00000000,0.18450297,1.69974365,0.04125009,0.22586702
-2.90245123,2.03460318,0.00778474,0.01530880,0.30097363,0.00000000,0.18473338,1.62342456,0.04268346,0.22130118
-2.89644822,1.96710885,0.00773119,0.01560431,0.30741125,0.00000000,0.18575432,1.55358530,0.04406513,0.21741101
-2.89044522,1.90728936,0.00772995,0.01604264,0.31360558,0.00000000,0.18768189,1.49092113,0.04539636,0.21430240
-2.88444222,1.85581621,0.00778619,0.01664073,0.31958016,0.00000000,0.19062300,1.43599741,0.04668189,0.21207351
-2.87843922,1.81322450,0.00790417,0.01741338,0.32537389,0.00000000,0.19467062,1.38924260,0.04792961,0.21081089
-2.87243622,1.77990258,0.00808693,0.01837256,0.33103841,0.00000000,0.19989910,1.35094334,0.04914984,0.21058590
-2.86643322,1.75608339,0.00833608,0.01952694,0.33663444,0.00000000,0.20635990,1.32124155,0.05035466,0.21145144
-2.86043022,1.74183807,0.00865158,0.02088135,0.34222755,0.00000000,0.21407792,1.30013385,0.05155701,0.21343914
-2.85442721,1.73707211,0.00903165,0.02243641,0.34788332,0.00000000,0.22304844,1.28747329,0.05276980,0.21655716
-2.84842421,1.74152477,0.00947268,0.02418833,0.35366241,0.00000000,0.23323508,1.28297364,0.05400504,0.22078870
-2.84242121,1.75477201,0.00996922,0.02612873,0.35961565,0.00000000,0.24456877,1.28621649,0.05527293,0.22609136
-2.83641821,1.77623353,0.01051409,0.02824472,0.36577961,0.00000000,0.25694782,1.29666110,0.05658120,0.23239732
-2.83041521,1.80518398,0.01109850,0.03051905,0.37217284,0.00000000,0.27023926,1.31365707,0.05793449,0.23961446
-2.82441221,1.84076852,0.01171227,0.03293052,0.37879301,0.00000000,0.28428131,1.33645984,0.05933397,0.24762836
-2.81840920,1.88202249,0.01234405,0.03545444,0.38561531,0.00000000,0.29888709,1.36424853,0.06077722,0.25630513
-2.81240620,1.92789471,0.01298168,0.03806325,0.39259193,0.00000000,0.31384930,1.39614590,0.06225820,0.26549501
-2.80640320,1.97727373,0.01361250,0.04072727,0.39965296,0.00000000,0.32894587,1.43123976,0.06376758,0.27503647
-2.80040020,2.02901610,0.01422372,0.04341555,0.40670837,0.00000000,0.34394617,1.46860510,0.06529316,0.28476084
-2.79439720,2.08197540,0.01480281,0.04609669,0.41365125,0.00000000,0.35861768,1.50732622,0.06682048,0.29449711
-2.78839420,2.13503091,0.01533783,0.04873976,0.42036176,0.00000000,0.37273280,1.54651775,0.06833351,0.30407663
-2.78239120,2.18711452,0.01581782,0.05131512,0.42671179,0.00000000,0.38607539,1.58534396,0.06981540,0.31333774
-2.77638819,2.23723457,0.01623303,0.05379518,0.43257000,0.00000000,0.39844689,1.62303521,0.07124925,0.32212981
-2.77038519,2.28449563,0.01657527,0.05615510,0.43780677,0.00000000,0.40967162,1.65890117,0.07261878,0.33031672
-2.76438219,2.32811321,0.01683802,0.05837329,0.44229897,0.00000000,0.41960113,1.69233990,0.07390888,0.33777952
-2.75837919,2.36742286,0.01701660,0.06043177,0.44593422,0.00000000,0.42811732,1.72284282,0.07510603,0.34441824
-2.75237619,2.40188348,0.01710824,0.06231637,0.44861433,0.00000000,0.43513430,1.74999532,0.07619859,0.35015275
-2.74637319,2.43107494,0.01711206,0.06401673,0.45025793,0.00000000,0.44059884,1.77347329,0.07717681,0.35492268
-2.74037019,2.45469047,0.01702897,0.06552612,0.45080215,0.00000000,0.44448959,1.79303603,0.07803272,0.35868659
-2.73436718,2.47252484,0.01686158,0.06684112,0.45020327,0.00000000,0.44681505,1.80851627,0.07875990,0.36142030
-2.72836418,2.48445931,0.01661401,0.06796118,0.44843657,0.00000000,0.44761050,1.81980816,0.07935308,0.36311475
-2.72236118,2.49044466,0.01629163,0.06888806,0.44549528,0.00000000,0.44693412,1.82685413,0.07980763,0.36377348
-2.71635818,2.49048374,0.01590087,0.06962523,0.44138905,0.00000000,0.44486253,1.82963181,0.08011918,0.36340994
-2.71035518,2.48461489,0.01544892,0.07017728,0.43614190,0.00000000,0.44148607,1.82814183,0.08028306,0.36204489
-2.70435218,2.47289739,0.01494348,0.07054930,0.42979001,0.00000000,0.43690403,1.82239740,0.08029405,0.35970399
-2.69834917,2.45539993,0.01439252,0.07074640,0.42237944,0.00000000,0.43122010,1.81241645,0.08014606,0.35641584
-2.69234617,2.43219296,0.01380406,0.07077325,0.41396396,0.00000000,0.42453830,1.79821663,0.07983211,0.35221049
-2.68634317,2.40334506,0.01318597,0.07063387,0.40460327,0.00000000,0.41695953,1.77981350,0.07934439,0.34711860
-2.68034017,2.36892356,0.01254583,0.07033138,0.39436137,0.00000000,0.40857882,1.75722185,0.07867460,0.34117107
-2.67433717,2.32899891,0.01189075,0.06986806,0.38330553,0.00000000,0.39948346,1.73045976,0.07781436,0.33439940
-2.66833417,2.28365234,0.01122737,0.06924547,0.37150549,0.00000000,0.38975190,1.69955502,0.07675584,0.32683637
-2.66233117,2.23298584,0.01056176,0.06846468,0.35903313,0.00000000,0.37945341,1.66455312,0.07549244,0.31851719
-2.65632816,2.17713345,0.00989940,0.06752666,0.34596230,0.00000000,0.36864850,1.62552612,0.07401956,0.30948084
-2.65032516,2.11627291,0.00924523,0.06643270,0.33236897,0.00000000,0.35738986,1.58258155,0.07233536,0.29977153
-2.64432216,2.05063639,0.00860365,0.06518493,0.31833133,0.00000000,0.34572373,1.53587055,0.07044150,0.28944000
-2.63831916,1.98051957,0.00797858,0.06378674,0.30392998,0.00000000,0.33369160,1.48559454,0.06834367,0.27854472
-2.63231616,1.90628805,0.00737349,0.06224333,0.28924797,0.00000000,0.32133203,1.43200993,0.06605214,0.26715270
-2.62631316,1.82838075,0.00679150,0.06056210,0.27437069,0.00000000,0.30868243,1.37543029,0.06358198,0.25533994
-2.62031016,1.74730970,0.00623538,0.05875301,0.25938555,0.00000000,0.29578077,1.31622595,0.06095316,0.24319138
-2.61430715,1.66365637,0.00570765,0.05682881,0.24438140,0.00000000,0.28266700,1.25482092,0.05819043,0.23080041
-2.60830415,1.57806455,0.00521057,0.05480521,0.22944779,0.00000000,0.26938426,1.19168720,0.05532294,0.21826790
-2.60230115,1.49123019,0.00474621,0.05270090,0.21467398,0.00000000,0.25597967,1.12733691,0.05238371,0.20570086
-2.59629815,1.40388873,0.00431645,0.05053741,0.20014784,0.00000000,0.24250473,1.06231256,0.04940897,0.19321074
-2.59029515,1.31680052,0.00392300,0.04833891,0.18595462,0.00000000,0.22901540,0.99717595,0.04643724,0.18091143
-2.58429215,1.23073505,0.00356739,0.04613184,0.17217571,0.00000000,0.21557183,0.93249628,0.04350847,0.16891712
-2.57828914,1.14645473,0.00325099,0.04394449,0.15888745,0.00000000,0.20223768,0.86883802,0.04066300,0.15734010
-2.57228614,1.06469879,0.00297496,0.04180638,0.14616000,0.00000000,0.18907923,0.80674886,0.03794057,0.14628854
-2.56628314,0.98616797,0.00274025,0.03974772,0.13405636,0.00000000,0.17616429,0.74674850,0.03537931,0.13586430
-2.56028014,0.91151046,0.00254761,0.03779862,0.12263157,0.00000000,0.16356089,0.68931830,0.03301485,0.12616100
-2.55427714,0.84130947,0.00239750,0.03598845,0.11193209,0.00000000,0.15133592,0.63489233,0.03087942,0.11726211
-2.54827414,0.77607277,0.00229009,0.03434501,0.10199547,0.00000000,0.13955371,0.58384990,0.02900111,0.10923943
-2.54227114,0.71622421,0.00222526,0.03289380,0.09285014,0.00000000,0.12827465,0.53650971,0.02740322,0.10215169
-2.53626813,0.66209757,0.00220251,0.03165729,0.08451556,0.00000000,0.11755393,0.49312565,0.02610373,0.09604345
-2.53026513,0.61393243,0.00222097,0.03065422,0.07700247,0.00000000,0.10744041,0.45388428,0.02511493,0.09094432
-2.52426213,0.57187236,0.00227933,0.02989897,0.07031344,0.00000000,0.09797566,0.41890392,0.02444308,0.08686837
-2.51825913,0.53596512,0.00237585,0.02940102,0.06444362,0.00000000,0.08919323,0.38823527,0.02408837,0.08381388
-2.51225613,0.50616493,0.00250831,0.02916454,0.05938168,0.00000000,0.08111828,0.36186351,0.02404479,0.08176340
-2.50625313,0.48233676,0.00267401,0.02918810,0.05511096,0.00000000,0.07376735,0.33971170,0.02430032,0.08068406
-2.50025013,0.46426240,0.00286975,0.02946451,0.05161086,0.00000000,0.06714855,0.32164550,0.02483713,0.08052828
-2.49424712,0.45164848,0.00309184,0.02998086,0.04885832,0.00000000,0.06126197,0.30747906,0.02563193,0.08123475
-2.48824412,0.44413608,0.00333612,0.03071877,0.04682966,0.00000000,0.05610041,0.29698188,0.02665647,0.08272977
-2.48224112,0.44131212,0.00359802,0.03165473,0.04550242,0.00000000,0.05165036,0.28988674,0.02787816,0.08492900
-2.47623812,0.44272204,0.00387260,0.03276070,0.04485746,0.00000000,0.04789319,0.28589836,0.02926075,0.08773946
-2.47023512,0.44788383,0.00415464,0.03400488,0.04488116,0.00000000,0.04480653,0.28470275,0.03076521,0.09106189
-2.46423212,0.45630306,0.00443871,0.03535261,0.04556769,0.00000000,0.04236581,0.28597700,0.03235066,0.09479343
-2.45822911,0.46748839,0.00471934,0.03676741,0.04692128,0.00000000,0.04054574,0.28939930,0.03397536,0.09883043
-2.45222611,0.48096743,0.00499110,0.03821212,0.04895844,0.00000000,0.03932194,0.29465893,0.03559781,0.10307146
-2.44622311,0.49630214,0.00524879,0.03965009,0.05170995,0.00000000,0.03867234,0.30146580,0.03717786,0.10742035
-2.44022011,0.51310336,0.00548753,0.04104639,0.05522264,0.00000000,0.03857853,0.30955939,0.03867776,0.11178913
-2.43421711,0.53104385,0.00570296,0.04236898,0.05956063,0.00000000,0.03902678,0.31871651,0.04006329,0.11610082
-2.42821411,0.54986908,0.00589133,0.04358974,0.06480614,0.00000000,0.04000890,0.32875771,0.04130466,0.12029180
-2.42221111,0.56940540,0.00604967,0.04468542,0.07105942,0.00000000,0.04152257,0.33955182,0.04237736,0.12431387
-2.41620810,0.58956475,0.00617586,0.04563838,0.07843797,0.00000000,0.04357144,0.35101847,0.04326289,0.12813561
-2.41020510,0.61034574,0.00626870,0.04643703,0.08707472,0.00000000,0.04616467,0.36312829,0.04394919,0.13174318
-2.40420210,0.63183057,0.00632800,0.04707615,0.09711515,0.00000000,0.04931613,0.37590063,0.04443095,0.13514038
-2.39819910,0.65417790,0.00635452,0.04755681,0.10871325,0.00000000,0.05304308,0.38939875,0.04470961,0.13834796
-2.39219610,0.67761148,0.00634997,0.04788606,0.12202640,0.00000000,0.05736455,0.40372266,0.04479319,0.14140220
-2.38619310,0.70240506,0.00631696,0.04807641,0.13720913,0.00000000,0.06229925,0.41899965,0.04469586,0.14435286
-2.38019010,0.72886398,0.00625885,0.04814497,0.15440590,0.00000000,0.06786334,0.43537304,0.04443728,0.14726045
-2.37418709,0.75730412,0.00617966,0.04811246,0.17374308,0.00000000,0.07406793,0.45298949,0.04404180,0.15019317
-2.36818409,0.78802934,0.00608384,0.04800207,0.19532041,0.00000000,0.08091664,0.47198540,0.04353753,0.15322342
-2.36218109,0.82130814,0.00597616,0.04783821,0.21920229,0.00000000,0.08840311,0.49247324,0.04295523,0.15642433
-2.35617809,0.85735100,0.00586146,0.04764526,0.24540916,0.00000000,0.09650883,0.51452830,0.04232730,0.15986624
-2.35017509,0.89628943,0.00574446,0.04744632,0.27390956,0.00000000,0.10520128,0.53817671,0.04168662,0.16361356
-2.34417209,0.93815792,0.00562959,0.04726211,0.30461320,0.00000000,0.11443264,0.56338539,0.04106557,0.16772199
-2.33816908,0.98287997,0.00552079,0.04711004,0.33736567,0.00000000,0.12413897,0.59005452,0.04049506,0.17223635
-2.33216608,1.03025890,0.00542137,0.04700342,0.37194494,0.00000000,0.13424026,0.61801311,0.04000378,0.17718920
-2.32616308,1.07997435,0.00533386,0.04695102,0.40806039,0.00000000,0.14464114,0.64701801,0.03961746,0.18260008
-2.32016008,1.13158471,0.00525996,0.04695681,0.44535441,0.00000000,0.15523247,0.67675656,0.03935845,0.18847571
-2.31415708,1.18453572,0.00520048,0.04702002,0.48340689,0.00000000,0.16589366,0.70685296,0.03924537,0.19481085
-2.30815408,1.23817483,0.00515530,0.04713544,0.52174266,0.00000000,0.17649583,0.73687808,0.03929292,0.20158987
-2.30215108,1.29177099,0.00512345,0.04729400,0.55984175,0.00000000,0.18690549,0.76636249,0.03951187,0.20878890
-2.29614807,1.34453884,0.00510317,0.04748350,0.59715230,0.00000000,0.19698880,0.79481196,0.03990913,0.21637832
-2.29014507,1.39566628,0.00509198,0.04768954,0.63310570,0.00000000,0.20661616,0.82172495,0.04048786,0.22432548
-2.28414207,1.44434404,0.00508687,0.04789649,0.66713338,0.00000000,0.21566690,0.84661104,0.04124771,0.23259738
-2.27813907,1.48979585,0.00508442,0.04808857,0.69868470,0.00000000,0.22403387,0.86900961,0.04218499,0.24116317
-2.27213607,1.53130775,0.00508097,0.04825082,0.72724497,0.00000000,0.23162769,0.88850775,0.04329289,0.24999624
-2.26613307,1.56825491,0.00507282,0.04837010,0.75235309,0.00000000,0.23838056,0.90475647,0.04456162,0.25907578
-2.26013007,1.60012497,0.00505640,0.04843583,0.77361766,0.00000000,0.24424918,0.91748459,0.04597855,0.26838764
-2.25412706,1.62653637,0.00502839,0.04844066,0.79073103,0.00000000,0.24921688,0.92650941,0.04752829,0.27792451
-2.24812406,1.64725125,0.00498593,0.04838091,0.80348045,0.00000000,0.25329467,0.93174388,0.04919277,0.28768536
-2.24212106,1.66218202,0.00492669,0.04825673,0.81175576,0.00000000,0.25652120,0.93319979,0.05095126,0.29767423
-2.23611806,1.67139174,0.00484899,0.04807218,0.81555329,0.00000000,0.25896165,0.93098700,0.05278044,0.30789842
-2.23011506,1.67508828,0.00475187,0.04783497,0.81497561,0.00000000,0.26070543,0.92530875,0.05465452,0.31836630
-2.22411206,1.67361285,0.00463511,0.04755605,0.81022733,0.00000000,0.26186309,0.91645347,0.05654544,0.32908484
-2.21810905,1.66742372,0.00449923,0.04724913,0.80160692,0.00000000,0.26256226,0.90478346,0.05842314,0.34005713
-2.21210605,1.65707617,0.00434547,0.04692995,0.78949514,0.00000000,0.26294310,0.89072125,0.06025599,0.35128008
-2.20610305,1.64319978,0.00417573,0.04661561,0.77434059,0.00000000,0.26315323,0.87473422,0.06201135,0.36274248
-2.20010005,1.62647444,0.00399252,0.04632381,0.75664301,0.00000000,0.26334262,0.85731837,0.06365629,0.37442353
-2.19409705,1.60760630,0.00379883,0.04607213,0.73693531,0.00000000,0.26365855,0.83898211,0.06515843,0.38629210
-2.18809405,1.58730477,0.00359805,0.04587743,0.71576508,0.00000000,0.26424084,0.82023058,0.06648692,0.39830665
-2.18209105,1.56626163,0.00339388,0.04575523,0.69367635,0.00000000,0.26521764,0.80155144,0.06761343,0.41041594
-2.17608804,1.54513310,0.00319016,0.04571935,0.67119261,0.00000000,0.26670196,0.78340242,0.06851327,0.42256031
-2.17008504,1.52452520,0.00299084,0.04578163,0.64880155,0.00000000,0.26878890,0.76620119,0.06916640,0.43467369
-2.16408204,1.50498282,0.00279981,0.04595173,0.62694225,0.00000000,0.27155381,0.75031766,0.06955842,0.44668591
-2.15807904,1.48698244,0.00262086,0.04623720,0.60599512,0.00000000,0.27505132,0.73606869,0.06968139,0.45852530
-2.15207604,1.47092817,0.00245760,0.04664352,0.58627485,0.00000000,0.27931509,0.72371530,0.06953446,0.47012130
-2.14607304,1.45715066,0.00231335,0.04717436,0.56802640,0.00000000,0.28435841,0.71346188,0.06912421,0.48140689
-2.14007004,1.44590830,0.00219113,0.04783176,0.55142397,0.00000000,0.29017521,0.70545722,0.06846482,0.49232051
-2.13406703,1.43738994,0.00209362,0.04861646,0.53657262,0.00000000,0.29674162,0.69979691,0.06757777,0.50280754
-2.12806403,1.43171842,0.00202310,0.04952813,0.52351222,0.00000000,0.30401769,0.69652649,0.06649137,0.51282097
-2.12206103,1.42895429,0.00198142,0.05056556,0.51222326,0.00000000,0.31194915,0.69564520,0.06523989,0.52232121
-2.11605803,1.42909904,0.00197004,0.05172680,0.50263402,0.00000000,0.32046913,0.69710960,0.06386247,0.53127525
-2.11005503,1.43209759,0.00198995,0.05300916,0.49462862,0.00000000,0.32949963,0.70083698,0.06240172,0.53965492
-2.10405203,1.43783972,0.00204168,0.05440914,0.48805543,0.00000000,0.33895271,0.70670823,0.06090221,0.54743458
-2.09804902,1.44616041,0.00212532,0.05592221,0.48273548,0.00000000,0.34873134,0.71457007,0.05940882,0.55458842
-2.09204602,1.45683941,0.00224047,0.05754252,0.47847046,0.00000000,0.35872994,0.72423663,0.05796504,0.56108746
-2.08604302,1.46960025,0.00238625,0.05926250,0.47505008,0.00000000,0.36883466,0.73549058,0.05661130,0.56689669
-2.08004002,1.48410932,0.00256132,0.06107245,0.47225863,0.00000000,0.37892359,0.74808390,0.05538342,0.57197256
-2.07403702,1.49997560,0.00276382,0.06296011,0.46988060,0.00000000,0.38886685,0.76173870,0.05431125,0.57626100
-2.06803402,1.51675154,0.00299147,0.06491029,0.46770553,0.00000000,0.39852697,0.77614833,0.05341753,0.57969641
-2.06203102,1.53393601,0.00324149,0.06690457,0.46553191,0.00000000,0.40775955,0.79097925,0.05271706,0.58220164
-2.05602801,1.55097946,0.00351072,0.06892115,0.46317050,0.00000000,0.41641437,0.80587378,0.05221616,0.58368920
-2.05002501,1.56729206,0.00379559,0.07093489,0.46044700,0.00000000,0.42433718,0.82045422,0.05191252,0.58406367
-2.04402201,1.58225466,0.00409223,0.07291757,0.45720444,0.00000000,0.43137209,0.83432836,0.05179539,0.58322534
-2.03801901,1.59523293,0.00439656,0.07483839,0.45330513,0.00000000,0.43736474,0.84709655,0.05184610,0.58107494
-2.03201601,1.60559406,0.00470433,0.07666464,0.44863262,0.00000000,0.44216611,0.85836023,0.05203890,0.57751927
-2.02601301,1.61272592,0.00501131,0.07836275,0.44309349,0.00000000,0.44563694,0.86773175,0.05234211,0.57247744
-2.02001001,1.61605773,0.00531337,0.07989937,0.43661904,0.00000000,0.44765257,0.87484524,0.05271942,0.56588740
-2.01400700,1.61508156,0.00560666,0.08124277,0.42916698,0.00000000,0.44810797,0.87936808,0.05313148,0.55771239
-2.00800400,1.60937358,0.00588775,0.08236421,0.42072288,0.00000000,0.44692278,0.88101247,0.05353750,0.54794698
-2.00200100,1.59861413,0.00615380,0.08323950,0.41130143,0.00000000,0.44404606,0.87954668,0.05389690,0.53662230
-1.99599800,1.58260554,0.00640271,0.08385035,0.40094730,0.00000000,0.43946041,0.87480516,0.05417099,0.52381007
-1.98999500,1.56128657,0.00663323,0.08418574,0.38973550,0.00000000,0.43318528,0.86669732,0.05432449,0.50962522
-1.98399200,1.53474281,0.00684513,0.08424302,0.37777113,0.00000000,0.42527918,0.85521407,0.05432694,0.49422693
-1.97798899,1.50321226,0.00703928,0.08402879,0.36518832,0.00000000,0.41584059,0.84043202,0.05415387,0.47781777
-1.97198599,1.46708547,0.00721768,0.08355935,0.35214844,0.00000000,0.40500748,0.82251483,0.05378771,0.46064112
-1.96598299,1.42690018,0.00738349,0.08286089,0.33883734,0.00000000,0.39295533,0.80171155,0.05321848,0.44297673
-1.95997999,1.38333041,0.00754101,0.08196917,0.32546174,0.00000000,0.37989363,0.77835191,0.05244409,0.42513465
-1.95397699,1.33717011,0.00769557,0.08092881,0.31224476,0.00000000,0.36606106,0.75283866,0.05147037,0.40744770
-1.94797399,1.28931216,0.00785340,0.07979210,0.29942072,0.00000000,0.35171934,0.72563710,0.05031082,0.39026278
-1.94197099,1.24072315,0.00802144,0.07861753,0.28722921,0.00000000,0.33714610,0.69726225,0.04898604,0.37393126
-1.93596798,1.19241507,0.00820710,0.07746784,0.27590875,0.00000000,0.32262691,0.66826409,0.04752289,0.35879896
-1.92996498,1.14541479,0.00841797,0.07640789,0.26569014,0.00000000,0.30844689,0.63921135,0.04595348,0.34519587
-1.92396198,1.10073255,0.00866153,0.07550225,0.25678973,0.00000000,0.29488214,0.61067455,0.04431395,0.33342624
-1.91795898,1.05933062,0.00894477,0.07481279,0.24940282,0.00000000,0.28219130,0.58320891,0.04264314,0.32375916
-1.91195598,1.02209324,0.00927387,0.07439612,0.24369748,0.00000000,0.27060770,0.55733771,0.04098124,0.31642014
-1.90595298,0.98979891,0.00965385,0.07430129,0.23980892,0.00000000,0.26033220,0.53353671,0.03936834,0.31158387
-1.89994997,0.96309616,0.01008826,0.07456758,0.23783473,0.00000000,0.25152712,0.51222032,0.03784313,0.30936843
-1.89394697,0.94248343,0.01057889,0.07522266,0.23783105,0.00000000,0.24431143,0.49372977,0.03644162,0.30983122
-1.88794397,0.92829393,0.01112553,0.07628103,0.23980992,0.00000000,0.23875742,0.47832392,0.03519603,0.31296655
-1.88194097,0.92068588,0.01172581,0.07774310,0.24373790,0.00000000,0.23488882,0.46617279,0.03413381,0.31870521
-1.87593797,0.91963840,0.01237511,0.07959456,0.24953601,0.00000000,0.23268064,0.45735405,0.03327691,0.32691579
-1.86993497,0.92495320,0.01306655,0.08180646,0.25708106,0.00000000,0.23206047,0.45185266,0.03264123,0.33740782
-1.86393197,0.93626185,0.01379110,0.08433577,0.26620829,0.00000000,0.23291141,0.44956336,0.03223624,0.34993663
-1.85792896,0.95303833,0.01453772,0.08712646,0.27671530,0.00000000,0.23507633,0.45029608,0.03206493,0.36420972
-1.85192596,0.97461643,0.01529363,0.09011114,0.28836719,0.00000000,0.23836336,0.45378383,0.03212384,0.37989438
-1.84592296,1.00021109,0.01604471,0.09321308,0.30090261,0.00000000,0.24255242,0.45969289,0.03240334,0.39662645
-1.83991996,1.02894317,0.01677582,0.09634863,0.31404069,0.00000000,0.24740251,0.46763474,0.03288809,0.41401974
-1.83391696,1.05986643,0.01747133,0.09942990,0.32748852,0.00000000,0.25265949,0.47717938,0.03355760,0.43167602
-1.82791396,1.09199603,0.01811562,0.10236762,0.34094889,0.00000000,0.25806408,0.48786943,0.03438693,0.44919503
-1.82191096,1.12433727,0.01869355,0.10507402,0.35412819,0.00000000,0.26335976,0.49923461,0.03534747,0.46618439
-1.81590795,1.15591381,0.01919099,0.10746567,0.36674402,0.00000000,0.26830040,0.51080598,0.03640775,0.48226901
-1.80990495,1.18579430,0.01959528,0.10946614,0.37853235,0.00000000,0.27265718,0.52212954,0.03753433,0.49709967
-1.80390195,1.21311663,0.01989569,0.11100841,0.38925399,0.00000000,0.27622481,0.53277867,0.03869266,0.51036076
-1.79789895,1.23710910,0.02008372,0.11203685,0.39870022,0.00000000,0.27882664,0.54236516,0.03984792,0.52177665
-1.79189595,1.25710794,0.02015340,0.11250884,0.40669732,0.00000000,0.28031869,0.55054834,0.04096587,0.53111692
-1.78589295,1.27257083,0.02010145,0.11239589,0.41311003,0.00000000,0.28059238,0.55704226,0.04201357,0.53820009
-1.77988994,1.28308611,0.01992738,0.11168419,0.41784374,0.00000000,0.27957611,0.56162072,0.04296012,0.54289598
-1.77388694,1.28837790,0.01963345,0.11037478,0.42084561,0.00000000,0.27723549,0.56412005,0.04377732,0.54512671
-1.76788394,1.28830691,0.01922453,0.10848309,0.42210445,0.00000000,0.27357246,0.56443985,0.04444017,0.54486646
-1.76188094,1.28286770,0.01870792,0.10603816,0.42164967,0.00000000,0.26862336,0.56254170,0.04492740,0.54213996
-1.75587794,1.27218238,0.01809305,0.10308135,0.41954925,0.00000000,0.26245607,0.55844608,0.04522183,0.53702018
-1.74987494,1.25649162,0.01739113,0.09966492,0.41590699,0.00000000,0.25516650,0.55222777,0.04531068,0.52962503
-1.74387194,1.23614334,0.01661477,0.09585017,0.41085922,0.00000000,0.24687447,0.54401011,0.04518576,0.52011357
-1.73786893,1.21157986,0.01577754,0.09170561,0.40457109,0.00000000,0.23771929,0.53395831,0.04484359,0.50868169
-1.73186593,1.18332389,0.01489358,0.08730499,0.39723260,0.00000000,0.22785528,0.52227227,0.04428542,0.49555752
-1.72586293,1.15196421,0.01397717,0.08272538,0.38905455,0.00000000,0.21744720,0.50917924,0.04351711,0.48099670
-1.71985993,1.11814130,0.01304237,0.07804532,0.38026458,0.00000000,0.20666597,0.49492657,0.04254901,0.46527759
-1.71385693,1.08253341,0.01210264,0.07334315,0.37110327,0.00000000,0.19568466,0.47977477,0.04139561,0.44869653
-1.70785393,1.04584349,0.01117058,0.06869552,0.36182044,0.00000000,0.18467489,0.46399133,0.04007526,0.43156315
-1.70185093,1.00878698,0.01025768,0.06417609,0.35267167,0.00000000,0.17380370,0.44784515,0.03860965,0.41419585
-1.69584792,0.97208085,0.00937415,0.05985449,0.34391506,0.00000000,0.16323090,0.43160194,0.03702337,0.39691735
