energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,0.02605532,0.00455314,0.00002183,0.00018074,0.01257704,0.01132169,0.00919195
-4.29514757,0.02367610,0.00474442,0.00001809,0.00014890,0.01001287,0.00990992,0.00881735
-4.28914457,0.02257372,0.00520724,0.00001535,0.00012523,0.00797547,0.00901676,0.00891125
-4.28314157,0.02271413,0.00596564,0.00001353,0.00010895,0.00638669,0.00860656,0.00947793
-4.27713857,0.02409550,0.00705224,0.00001255,0.00009945,0.00517983,0.00865519,0.01053306
-4.27113557,0.02674848,0.00850863,0.00001239,0.00009638,0.00429932,0.00914965,0.01210365
-4.26513257,0.03073582,0.01038580,0.00001302,0.00009957,0.00370022,0.01008757,0.01422780
-4.25912956,0.03615137,0.01274424,0.00001448,0.00010908,0.00334745,0.01147639,0.01695417
-4.25312656,0.04311841,0.01565388,0.00001681,0.00012518,0.00321508,0.01333240,0.02034103
-4.24712356,0.05178730,0.01919380,0.00002008,0.00014835,0.00328547,0.01567945,0.02445517
-4.24112056,0.06233232,0.02345153,0.00002439,0.00017925,0.00354841,0.01854762,0.02937032
-4.23511756,0.07494770,0.02852210,0.00002985,0.00021872,0.00400027,0.02197161,0.03516527
-4.22911456,0.08984274,0.03450654,0.00003662,0.00026777,0.00464314,0.02598898,0.04192164
-4.22311156,0.10723596,0.04151001,0.00004485,0.00032755,0.00548393,0.03063820,0.04972119
-4.21710855,0.12734824,0.04963936,0.00005471,0.00039930,0.00653352,0.03595665,0.05864287
-4.21110555,0.15039499,0.05900023,0.00006639,0.00048437,0.00780588,0.04197837,0.06875945
-4.20510255,0.17657739,0.06969362,0.00008008,0.00058411,0.00931712,0.04873188,0.08013388
-4.19909955,0.20607285,0.08181202,0.00009597,0.00069988,0.01108457,0.05623782,0.09281554
-4.19309655,0.23902483,0.09543510,0.00011422,0.00083294,0.01312575,0.06450682,0.10683628
-4.18709355,0.27553235,0.11062519,0.00013500,0.00098445,0.01545744,0.07353727,0.12220651
-4.18109055,0.31563949,0.12742254,0.00015844,0.00115535,0.01809455,0.08331352,0.13891156
-4.17508754,0.35932529,0.14584065,0.00018462,0.00134630,0.02104920,0.09380415,0.15690827
-4.16908454,0.40649446,0.16586181,0.00021360,0.00155762,0.02432962,0.10496079,0.17612215
-4.16308154,0.45696951,0.18743308,0.00024536,0.00178924,0.02793925,0.11671733,0.19644525
-4.15707854,0.51048463,0.21046304,0.00027983,0.00204058,0.03187589,0.12898967,0.21773492
-4.15107554,0.56668198,0.23481932,0.00031684,0.00231055,0.03613097,0.14167611,0.23981353
-4.14507254,0.62511071,0.26032743,0.00035617,0.00259747,0.04068901,0.15465836,0.26246944
-4.13906953,0.68522908,0.28677087,0.00039752,0.00289906,0.04552726,0.16780326,0.28545915
-4.13306653,0.74641007,0.31389271,0.00044048,0.00321247,0.05061565,0.18096512,0.30851078
-4.12706353,0.80795044,0.34139882,0.00048457,0.00353420,0.05591695,0.19398864,0.33132880
-4.12106053,0.86908322,0.36896268,0.00052925,0.00386026,0.06138720,0.20671245,0.35359999
-4.11505753,0.92899358,0.39623178,0.00057391,0.00418615,0.06697646,0.21897297,0.37500042
-4.10905453,0.98683744,0.42283536,0.00061786,0.00450698,0.07262978,0.23060861,0.39520334
-4.10305153,1.04176243,0.44839346,0.00066039,0.00481759,0.07828841,0.24146407,0.41388767
-4.09704852,1.09293047,0.47252674,0.00070079,0.00511267,0.08389120,0.25139464,0.43074671
-4.09104552,1.13954094,0.49486687,0.00073832,0.00538690,0.08937608,0.26027011,0.44549699
-4.08504252,1.18085377,0.51506705,0.00077228,0.00563513,0.09468164,0.26797846,0.45788652
-4.07903952,1.21621118,0.53281210,0.00080199,0.00585255,0.09974865,0.27442884,0.46770251
-4.07303652,1.24505740,0.54782782,0.00082687,0.00603477,0.10452150,0.27955382,0.47477786
-4.06703352,1.26695519,0.55988911,0.00084639,0.00617808,0.10894951,0.28331091,0.47899633
-4.06103052,1.28159864,0.56882646,0.00086016,0.00627947,0.11298794,0.28568310,0.48029618
-4.05502751,1.28882145,0.57453056,0.00086787,0.00633680,0.11659878,0.28667846,0.47867190
-4.04902451,1.28860046,0.57695481,0.00086936,0.00634887,0.11975128,0.28632898,0.47417415
-4.04302151,1.28105421,0.57611556,0.00086460,0.00631542,0.12242210,0.28468839,0.46690786
-4.03701851,1.26643663,0.57209023,0.00085370,0.00623721,0.12459517,0.28182952,0.45702849
-4.03101551,1.24512627,0.56501325,0.00083687,0.00611590,0.12626138,0.27784087,0.44473671
-4.02501251,1.21761152,0.55507022,0.00081449,0.00595409,0.12741794,0.27282300,0.43027178
-4.01900950,1.18447271,0.54249050,0.00078701,0.00575514,0.12806764,0.26688461,0.41390375
-4.01300650,1.14636193,0.52753873,0.00075500,0.00552313,0.12821797,0.26013876,0.39592510
-4.00700350,1.10398149,0.51050551,0.00071909,0.00526266,0.12788033,0.25269914,0.37664191
-4.00100050,1.05806207,0.49169796,0.00067997,0.00497872,0.12706913,0.24467692,0.35636521
-3.99499750,1.00934162,0.47143039,0.00063836,0.00467657,0.12580109,0.23617787,0.33540259
-3.98899450,0.95854563,0.45001556,0.00059499,0.00436150,0.12409471,0.22730032,0.31405054
-3.98299150,0.90636974,0.42775686,0.00055059,0.00403876,0.12196977,0.21813359,0.29258786
-3.97698849,0.85346515,0.40494168,0.00050584,0.00371338,0.11944720,0.20875720,0.27127002
-3.97098549,0.80042716,0.38183615,0.00046139,0.00339003,0.11654899,0.19924067,0.25032504
-3.96498249,0.74778708,0.35868126,0.00041782,0.00307296,0.11329830,0.18964392,0.22995049
-3.95897949,0.69600736,0.33569046,0.00037566,0.00276592,0.10971966,0.18001810,0.21031197
-3.95297649,0.64547992,0.31304866,0.00033532,0.00247206,0.10583928,0.17040680,0.19154276
-3.94697349,0.59652715,0.29091229,0.00029716,0.00219396,0.10168532,0.16084743,0.17374455
-3.94097049,0.54940518,0.26941053,0.00026145,0.00193360,0.09728811,0.15137274,0.15698923
-3.93496748,0.50430902,0.24864718,0.00022839,0.00169237,0.09268034,0.14201225,0.14132128
-3.92896448,0.46137883,0.22870312,0.00019807,0.00147112,0.08789705,0.13279358,0.12676079
-3.92296148,0.42070699,0.20963912,0.00017054,0.00127022,0.08297553,0.12374345,0.11330684
-3.91695848,0.38234532,0.19149864,0.00014579,0.00108958,0.07795497,0.11488852,0.10094094
-3.91095548,0.34631220,0.17431064,0.00012373,0.00092877,0.07287601,0.10625580,0.08963048
-3.90495248,0.31259913,0.15809215,0.00010426,0.00078705,0.06778014,0.09787283,0.07933207
-3.89894947,0.28117658,0.14285048,0.00008722,0.00066349,0.06270892,0.08976749,0.06999453
-3.89294647,0.25199903,0.12858514,0.00007244,0.00055698,0.05770318,0.08196768,0.06156160
-3.88694347,0.22500902,0.11528938,0.00005973,0.00046637,0.05280217,0.07450064,0.05397417
-3.88094047,0.20014046,0.10295129,0.00004890,0.00039048,0.04804270,0.06739239,0.04717223
-3.87493747,0.17732099,0.09155476,0.00003974,0.00032815,0.04345836,0.06066691,0.04109632
-3.86893447,0.15647382,0.08108004,0.00003207,0.00027834,0.03907885,0.05434549,0.03568867
-3.86293147,0.13751899,0.07150422,0.00002569,0.00024013,0.03492944,0.04844613,0.03089404
-3.85692846,0.12037423,0.06280156,0.00002044,0.00021276,0.03103054,0.04298304,0.02666018
-3.85092546,0.10495565,0.05494382,0.00001614,0.00019564,0.02739752,0.03796640,0.02293821
-3.84492246,0.09117827,0.04790053,0.00001266,0.00018840,0.02404070,0.03340218,0.01968276
-3.83891946,0.07895652,0.04163932,0.00000985,0.00019089,0.02096545,0.02929228,0.01685195
-3.83291646,0.06820479,0.03612631,0.00000762,0.00020317,0.01817251,0.02563470,0.01440734
-3.82691346,0.05883803,0.03132653,0.00000585,0.00022550,0.01565842,0.02242402,0.01231384
-3.82091046,0.05077242,0.02720436,0.00000446,0.00025837,0.01341608,0.01965182,0.01053950
-3.81490745,0.04392603,0.02372403,0.00000338,0.00030243,0.01143537,0.01730733,0.00905535
-3.80890445,0.03821956,0.02085004,0.00000254,0.00035852,0.00970386,0.01537802,0.00783526
-3.80290145,0.03357697,0.01854761,0.00000191,0.00042759,0.00820748,0.01385019,0.00685568
-3.79689845,0.02992609,0.01678296,0.00000143,0.00051072,0.00693125,0.01270959,0.00609551
-3.79089545,0.02719904,0.01552356,0.00000107,0.00060902,0.00586000,0.01194185,0.00553583
-3.78489245,0.02533251,0.01473823,0.00000081,0.00072361,0.00497898,0.01153296,0.00515975
-3.77888944,0.02426789,0.01439703,0.00000063,0.00085557,0.00427455,0.01146954,0.00495215
-3.77288644,0.02395116,0.01447117,0.00000051,0.00100586,0.00373469,0.01173904,0.00489943
-3.76688344,0.02433269,0.01493260,0.00000044,0.00117528,0.00334952,0.01232988,0.00498929
-3.76088044,0.02536678,0.01575362,0.00000042,0.00136440,0.00311183,0.01323145,0.00521045
-3.75487744,0.02701118,0.01690639,0.00000044,0.00157349,0.00301744,0.01443410,0.00555241
-3.74887444,0.02922650,0.01836232,0.00000049,0.00180249,0.00306563,0.01592906,0.00600518
-3.74287144,0.03197567,0.02009151,0.00000059,0.00205093,0.00325944,0.01770838,0.00655903
-3.73686843,0.03522338,0.02206226,0.00000072,0.00231792,0.00360601,0.01976488,0.00720435
-3.73086543,0.03893563,0.02424058,0.00000091,0.00260212,0.00411677,0.02209214,0.00793139
-3.72486243,0.04307947,0.02658987,0.00000114,0.00290174,0.00480771,0.02468455,0.00873019
-3.71885943,0.04762288,0.02907077,0.00000145,0.00321451,0.00569944,0.02753740,0.00959050
-3.71285643,0.05253482,0.03164120,0.00000182,0.00353780,0.00681724,0.03064714,0.01050176
-3.70685343,0.05778547,0.03425656,0.00000229,0.00386857,0.00819097,0.03401154,0.01145313
-3.70085043,0.06334667,0.03687019,0.00000285,0.00420351,0.00985487,0.03762999,0.01243361
-3.69484742,0.06919240,0.03943406,0.00000353,0.00453910,0.01184712,0.04150374,0.01343220
-3.68884442,0.07529937,0.04189957,0.00000434,0.00487172,0.01420922,0.04563615,0.01443809
-3.68284142,0.08164757,0.04421862,0.00000530,0.00519774,0.01698521,0.05003273,0.01544085
-3.67683842,0.08822069,0.04634466,0.00000643,0.00551367,0.02022052,0.05470115,0.01643073
-3.67083542,0.09500638,0.04823398,0.00000774,0.00581623,0.02396065,0.05965094,0.01739881
-3.66483242,0.10199617,0.04984683,0.00000925,0.00610246,0.02824953,0.06489300,0.01833728
-3.65882941,0.10918516,0.05114863,0.00001098,0.00636985,0.03312761,0.07043881,0.01923957
-3.65282641,0.11657116,0.05211099,0.00001294,0.00661634,0.03862984,0.07629934,0.02010045
-3.64682341,0.12415353,0.05271262,0.00001513,0.00684044,0.04478334,0.08248366,0.02091611
-3.64082041,0.13193156,0.05293995,0.00001758,0.00704119,0.05160508,0.08899733,0.02168407
-3.63481741,0.13990250,0.05278761,0.00002027,0.00721817,0.05909951,0.09584053,0.02240313
-3.62881441,0.14805930,0.05225852,0.00002320,0.00737146,0.06725631,0.10300612,0.02307315
-3.62281141,0.15638820,0.05136378,0.00002637,0.00750160,0.07604834,0.11047762,0.02369480
-3.61680840,0.16486631,0.05012223,0.00002975,0.00760946,0.08543001,0.11822740,0.02426926
-3.61080540,0.17345932,0.04855979,0.00003333,0.00769617,0.09533605,0.12621499,0.02479790
-3.60480240,0.18211957,0.04670852,0.00003707,0.00776298,0.10568091,0.13438588,0.02528193
-3.59879940,0.19078458,0.04460554,0.00004094,0.00781119,0.11635893,0.14267074,0.02572207
-3.59279640,0.19937635,0.04229178,0.00004488,0.00784198,0.12724519,0.15098530,0.02611827
-3.58679340,0.20780132,0.03981070,0.00004885,0.00785638,0.13819729,0.15923102,0.02646947
-3.58079040,0.21595137,0.03720694,0.00005280,0.00785513,0.14905789,0.16729636,0.02677348
-3.57478739,0.22370569,0.03452506,0.00005665,0.00783866,0.15965816,0.17505903,0.02702693
-3.56878439,0.23093357,0.03180834,0.00006034,0.00780709,0.16982185,0.18238880,0.02722535
-3.56278139,0.23749811,0.02909778,0.00006382,0.00776017,0.17937004,0.18915113,0.02736329
-3.55677839,0.24326067,0.02643117,0.00006702,0.00769737,0.18812632,0.19521126,0.02743466
-3.55077539,0.24808582,0.02384252,0.00006988,0.00761793,0.19592215,0.20043869,0.02743308
-3.54477239,0.25184668,0.02136160,0.00007234,0.00752096,0.20260227,0.20471185,0.02735229
-3.53876938,0.25443037,0.01901381,0.00007436,0.00740548,0.20802996,0.20792275,0.02718675
-3.53276638,0.25574331,0.01682017,0.00007591,0.00727063,0.21209169,0.20998134,0.02693209
-3.52676338,0.25571605,0.01479768,0.00007695,0.00711571,0.21470123,0.21081946,0.02658571
-3.52076038,0.25430754,0.01295979,0.00007747,0.00694034,0.21580284,0.21039407,0.02614733
-3.51475738,0.25150852,0.01131713,0.00007748,0.00674453,0.21537344,0.20868968,0.02561950
-3.50875438,0.24734398,0.00987836,0.00007699,0.00652878,0.21342365,0.20571990,0.02500803
-3.50275138,0.24187457,0.00865121,0.00007603,0.00629416,0.20999774,0.20152793,0.02432247
-3.49674837,0.23519690,0.00764365,0.00007465,0.00604235,0.20517239,0.19618607,0.02357637
-3.49074537,0.22744289,0.00686514,0.00007291,0.00577560,0.19905433,0.18979431,0.02278766
-3.48474237,0.21877818,0.00632801,0.00007089,0.00549682,0.19177720,0.18247804,0.02197879
-3.47873937,0.20939978,0.00604883,0.00006870,0.00520945,0.18349745,0.17438502,0.02117698
-3.47273637,0.19953320,0.00604990,0.00006644,0.00491747,0.17438984,0.16568190,0.02041432
-3.46673337,0.18942913,0.00636073,0.00006424,0.00462533,0.16464255,0.15655029,0.01972787
-3.46073037,0.17936010,0.00701944,0.00006225,0.00433782,0.15445213,0.14718279,0.01915979
-3.45472736,0.16961700,0.00807420,0.00006063,0.00406006,0.14401873,0.13777894,0.01875737
-3.44872436,0.16050593,0.00958452,0.00005955,0.00379735,0.13354149,0.12854153,0.01857309
-3.44272136,0.15234525,0.01162236,0.00005921,0.00355509,0.12321451,0.11967311,0.01866458
-3.43671836,0.14546290,0.01427304,0.00005982,0.00333872,0.11322344,0.11137305,0.01909460
-3.43071536,0.14019409,0.01763585,0.00006160,0.00315363,0.10374276,0.10383498,0.01993083
-3.42471236,0.13687905,0.02182424,0.00006480,0.00300507,0.09493375,0.09724482,0.02124560
-3.41870935,0.13586090,0.02696549,0.00006968,0.00289807,0.08694315,0.09177916,0.02311538
-3.41270635,0.13748326,0.03319987,0.00007652,0.00283740,0.07990256,0.08760399,0.02562008
-3.40670335,0.14208739,0.04067902,0.00008559,0.00282746,0.07392819,0.08487366,0.02884205
-3.40070035,0.15000867,0.04956358,0.00009720,0.00287222,0.06912112,0.08372997,0.03286473
-3.39469735,0.16157215,0.06001994,0.00011165,0.00297515,0.06556775,0.08430109,0.03777096
-3.38869435,0.17708682,0.07221615,0.00012924,0.00313910,0.06334032,0.08670037,0.04364089
-3.38269135,0.19683872,0.08631687,0.00015027,0.00336624,0.06249738,0.09102474,0.05054953
-3.37668834,0.22108253,0.10247745,0.00017501,0.00365790,0.06308401,0.09735283,0.05856388
-3.37068534,0.25003194,0.12083721,0.00020371,0.00401455,0.06513178,0.10574249,0.06773981
-3.36468234,0.28384874,0.14151215,0.00023659,0.00443560,0.06865830,0.11622798,0.07811868
-3.35867934,0.32263118,0.16458716,0.00027380,0.00491935,0.07366637,0.12881678,0.08972379
-3.35267634,0.36640173,0.19010805,0.00031544,0.00546285,0.08014279,0.14348613,0.10255697
-3.34667334,0.41509507,0.21807383,0.00036152,0.00606188,0.08805678,0.16017960,0.11659522
-3.34067034,0.46854675,0.24842946,0.00041197,0.00671084,0.09735831,0.17880375,0.13178781
-3.33466733,0.52648331,0.28105946,0.00046661,0.00740275,0.10797626,0.19922526,0.14805386
-3.32866433,0.58851468,0.31578305,0.00052515,0.00812930,0.11981678,0.22126886,0.16528072
-3.32266133,0.65412947,0.35235082,0.00058717,0.00888088,0.13276194,0.24471614,0.18332328
-3.31665833,0.72269395,0.39044369,0.00065215,0.00964673,0.14666888,0.26930571,0.20200424
-3.31065533,0.79345519,0.42967418,0.00071941,0.01041508,0.16136965,0.29473481,0.22111577
-3.30465233,0.86554892,0.46959040,0.00078819,0.01117341,0.17667193,0.32066260,0.24042224
-3.29864932,0.93801220,0.50968279,0.00085761,0.01190872,0.19236070,0.34671518,0.25966434
-3.29264632,1.00980094,0.54939356,0.00092668,0.01260782,0.20820100,0.37249228,0.27856442
-3.28664332,1.07981205,0.58812885,0.00099435,0.01325769,0.22394175,0.39757568,0.29683288
-3.28064032,1.14690959,0.62527305,0.00105954,0.01384586,0.23932063,0.42153902,0.31417557
-3.27463732,1.20995435,0.66020518,0.00112112,0.01436076,0.25406988,0.44395874,0.33030187
-3.26863432,1.26783555,0.69231641,0.00117799,0.01479208,0.26792285,0.46442585,0.34493318
-3.26263132,1.31950382,0.72102846,0.00122907,0.01513109,0.28062111,0.48255793,0.35781155
-3.25662831,1.36400393,0.74581172,0.00127339,0.01537095,0.29192184,0.49801106,0.36870802
-3.25062531,1.40050600,0.76620280,0.00131007,0.01550696,0.30160512,0.51049106,0.37743039
-3.24462231,1.42833383,0.78182029,0.00133835,0.01553665,0.30948093,0.51976347,0.38383016
-3.23861931,1.44698905,0.79237840,0.00135765,0.01545997,0.31539542,0.52566206,0.38780818
-3.23261631,1.45617011,0.79769764,0.00136758,0.01527924,0.31923628,0.52809511,0.38931887
-3.22661331,1.45578510,0.79771209,0.00136793,0.01499911,0.32093683,0.52704954,0.38837288
-3.22061031,1.44595788,0.79247298,0.00135871,0.01462639,0.32047867,0.52259231,0.38503796
-3.21460730,1.42702722,0.78214836,0.00134011,0.01416988,0.31789288,0.51486928,0.37943806
-3.20860430,1.39953894,0.76701878,0.00131256,0.01364009,0.31325941,0.50410142,0.37175078
-3.20260130,1.36423150,0.74746939,0.00127664,0.01304886,0.30670508,0.49057857,0.36220314
-3.19659830,1.32201544,0.72397856,0.00123311,0.01240911,0.29839985,0.47465092,0.35106596
-3.19059530,1.27394786,0.69710370,0.00118290,0.01173436,0.28855188,0.45671873,0.33864707
-3.18459230,1.22120277,0.66746482,0.00112701,0.01103842,0.27740137,0.43722052,0.32528357
-3.17858929,1.16503863,0.63572648,0.00106656,0.01033503,0.26521352,0.41662033,0.31133349
-3.17258629,1.10676430,0.60257900,0.00100272,0.00963744,0.25227095,0.39539453,0.29716708
-3.16658329,1.04770472,0.56871943,0.00093668,0.00895820,0.23886570,0.37401858,0.28315809
-3.16058029,0.98916745,0.53483327,0.00086962,0.00830879,0.22529137,0.35295428,0.26967525
-3.15457729,0.93241120,0.50157726,0.00080270,0.00769948,0.21183547,0.33263793,0.25707419
-3.14857429,0.87861719,0.46956401,0.00073699,0.00713909,0.19877228,0.31346973,0.24569004
-3.14257129,0.82886417,0.43934875,0.00067352,0.00663489,0.18635644,0.29580466,0.23583078
-3.13656828,0.78410752,0.41141858,0.00061321,0.00619255,0.17481751,0.27994516,0.22777154
-3.13056528,0.74516275,0.38618437,0.00055687,0.00581605,0.16435537,0.26613558,0.22174985
-3.12456228,0.71269364,0.36397534,0.00050521,0.00550775,0.15513685,0.25455864,0.21796186
-3.11855928,0.68720485,0.34503627,0.00045881,0.00526841,0.14729328,0.24533368,0.21655967
-3.11255628,0.66903882,0.32952736,0.00041818,0.00509727,0.14091920,0.23851682,0.21764957
-3.10655328,0.65837680,0.31752622,0.00038367,0.00499217,0.13607201,0.23410277,0.22129130
-3.10055028,0.65524345,0.30903205,0.00035557,0.00494964,0.13277255,0.23202815,0.22749813
-3.09454727,0.65951469,0.30397144,0.00033405,0.00496512,0.13100654,0.23217626,0.23623795
-3.08854427,0.67092832,0.30220564,0.00031922,0.00503302,0.13072673,0.23438288,0.24743499
-3.08254127,0.68909691,0.30353886,0.00031110,0.00514697,0.13185566,0.23844301,0.26097240
-3.07653827,0.71352253,0.30772732,0.00030964,0.00529997,0.13428898,0.24411833,0.27669541
-3.07053527,0.74361280,0.31448873,0.00031473,0.00548454,0.13789913,0.25114510,0.29441513
-3.06453227,0.77869790,0.32351186,0.00032621,0.00569293,0.14253943,0.25924220,0.31391276
-3.05852926,0.81804803,0.33446601,0.00034385,0.00591730,0.14804831,0.26811928,0.33494431
-3.05252626,0.86089095,0.34701004,0.00036738,0.00614988,0.15425371,0.27748459,0.35724547
-3.04652326,0.90642928,0.36080087,0.00039649,0.00638315,0.16097749,0.28705241,0.38053681
-3.04052026,0.95385696,0.37550108,0.00043079,0.00660998,0.16803981,0.29654987,0.40452885
-3.03451726,1.00237486,0.39078571,0.00046988,0.00682379,0.17526337,0.30572294,0.42892723
-3.02851426,1.05120493,0.40634790,0.00051329,0.00701868,0.18247730,0.31434153,0.45343753
-3.02251126,1.09960275,0.42190346,0.00056050,0.00718948,0.18952088,0.32220356,0.47776984
-3.01650825,1.14686830,0.43719425,0.00061096,0.00733192,0.19624670,0.32913787,0.50164288
-3.01050525,1.19235467,0.45199043,0.00066407,0.00744259,0.20252334,0.33500606,0.52478761
-3.00450225,1.23547472,0.46609149,0.00071919,0.00751904,0.20823755,0.33970314,0.54695029
-2.99849925,1.27570564,0.47932636,0.00077566,0.00755972,0.21329572,0.34315718,0.56789488
-2.99249625,1.31259149,0.49155242,0.00083278,0.00756401,0.21762478,0.34532789,0.58740496
-2.98649325,1.34574388,0.50265389,0.00088985,0.00753210,0.22117237,0.34620440,0.60528495
-2.98049025,1.37484099,0.51253945,0.00094616,0.00746498,0.22390643,0.34580238,0.62136101
-2.97448724,1.39962528,0.52113951,0.00100101,0.00736429,0.22581420,0.34416053,0.63548140
-2.96848424,1.41990015,0.52840323,0.00105370,0.00723224,0.22690063,0.34133691,0.64751665
-2.96248124,1.43552596,0.53429551,0.00110357,0.00707151,0.22718644,0.33740499,0.65735948
-2.95647824,1.44641582,0.53879418,0.00115001,0.00688510,0.22670582,0.33244989,0.66492477
-2.95047524,1.45253138,0.54188748,0.00119245,0.00667622,0.22550394,0.32656478,0.67014942
-2.94447224,1.45387906,0.54357210,0.00123035,0.00644819,0.22363440,0.31984772,0.67299250
-2.93846923,1.45050692,0.54385177,0.00126328,0.00620434,0.22115670,0.31239902,0.67343545
-2.93246623,1.44250230,0.54273650,0.00129086,0.00594792,0.21813396,0.30431913,0.67148254
-2.92646323,1.42999041,0.54024264,0.00131278,0.00568205,0.21463087,0.29570728,0.66716151
-2.92046023,1.41313379,0.53639344,0.00132882,0.00540962,0.21071203,0.28666070,0.66052430
-2.91445723,1.39213262,0.53122036,0.00133884,0.00513333,0.20644068,0.27727452,0.65164788
-2.90845423,1.36722560,0.52476480,0.00134277,0.00485561,0.20187801,0.26764229,0.64063494
-2.90245123,1.33869129,0.51708018,0.00134065,0.00457865,0.19708273,0.25785698,0.62761449
-2.89644822,1.30684952,0.50823425,0.00133256,0.00430441,0.19211130,0.24801238,0.61274203
-2.89044522,1.27206254,0.49831131,0.00131869,0.00403463,0.18701833,0.23820492,0.59619926
-2.88444222,1.23473566,0.48741430,0.00129929,0.00377086,0.18185742,0.22853561,0.57819325
-2.87843922,1.19531698,0.47566642,0.00127467,0.00351450,0.17668213,0.21911210,0.55895485
-2.87243622,1.15429595,0.46321224,0.00124522,0.00326683,0.17154702,0.21005069,0.53873632
-2.86643322,1.11220051,0.45021805,0.00121138,0.00302904,0.16650879,0.20147828,0.51780821
-2.86043022,1.06959276,0.43687134,0.00117364,0.00280226,0.16162713,0.19353406,0.49645537
-2.85442721,1.02706293,0.42337945,0.00113255,0.00258760,0.15696542,0.18637080,0.47497221
-2.84842421,0.98522183,0.40996721,0.00108866,0.00238615,0.15259116,0.18015590,0.45365738
-2.84242121,0.94469175,0.39687369,0.00104260,0.00219900,0.14857594,0.17507176,0.43280780
-2.83641821,0.90609616,0.38434811,0.00099497,0.00202729,0.14499505,0.17131579,0.41271249
-2.83041521,0.87004833,0.37264498,0.00094642,0.00187214,0.14192664,0.16909960,0.39364610
-2.82441221,0.83713933,0.36201874,0.00089757,0.00173472,0.13945050,0.16864763,0.37586266
-2.81840920,0.80792575,0.35271793,0.00084903,0.00161622,0.13764643,0.17019493,0.35958948
-2.81240620,0.78291751,0.34497915,0.00080142,0.00151781,0.13659230,0.17398412,0.34502170
-2.80640320,0.76256623,0.33902120,0.00075528,0.00144069,0.13636193,0.18026152,0.33231750
-2.80040020,0.74725456,0.33503922,0.00071115,0.00138599,0.13702276,0.18927230,0.32159427
-2.79439720,0.73728674,0.33319951,0.00066951,0.00135483,0.13863349,0.20125476,0.31292582
-2.78839420,0.73288086,0.33363479,0.00063076,0.00134823,0.14124182,0.21643364,0.30634089
-2.78239120,0.73416288,0.33644040,0.00059528,0.00136710,0.14488225,0.23501267,0.30182279
-2.77638819,0.74116279,0.34167122,0.00056336,0.00141223,0.14957420,0.25716632,0.29931047
-2.77038519,0.75381287,0.34933978,0.00053522,0.00148421,0.15532041,0.28303106,0.29870080
-2.76438219,0.77194814,0.35941522,0.00051102,0.00158344,0.16210572,0.31269633,0.29985206
-2.75837919,0.79530902,0.37182339,0.00049088,0.00171003,0.16989634,0.34619544,0.30258850
-2.75237619,0.82354604,0.38644793,0.00047481,0.00186386,0.17863952,0.38349700,0.30670582
-2.74637319,0.85622651,0.40313227,0.00046281,0.00204443,0.18826377,0.42449706,0.31197745
-2.74037019,0.89284299,0.42168259,0.00045481,0.00225096,0.19867962,0.46901264,0.31816121
-2.73436718,0.93282336,0.44187143,0.00045070,0.00248228,0.20978087,0.51677707,0.32500640
-2.72836418,0.97554224,0.46344212,0.00045033,0.00273689,0.22144634,0.56743755,0.33226090
-2.72236118,1.02033363,0.48611365,0.00045353,0.00301294,0.23354213,0.62055558,0.33967812
-2.71635818,1.06650441,0.50958604,0.00046010,0.00330827,0.24592431,0.67561042,0.34702360
-2.71035518,1.11334861,0.53354607,0.00046982,0.00362047,0.25844206,0.73200598,0.35408106
-2.70435218,1.16016203,0.55767315,0.00048245,0.00394693,0.27094108,0.78908122,0.36065776
-2.69834917,1.20625708,0.58164537,0.00049777,0.00428494,0.28326734,0.84612395,0.36658904
-2.69234617,1.25097742,0.60514553,0.00051550,0.00463179,0.29527096,0.90238783,0.37174191
-2.68634317,1.29371221,0.62786697,0.00053541,0.00498485,0.30681015,0.95711217,0.37601770
-2.68034017,1.33390947,0.64951932,0.00055722,0.00534173,0.31775513,1.00954368,0.37935361
-2.67433717,1.37108823,0.66983368,0.00058065,0.00570035,0.32799182,1.05895957,0.38172329
-2.66833417,1.40484914,0.68856749,0.00060542,0.00605910,0.33742513,1.10469085,0.38313636
-2.66233117,1.43488292,0.70550865,0.00063122,0.00641689,0.34598185,1.14614483,0.38363689
-2.65632816,1.46097653,0.72047896,0.00065775,0.00677327,0.35361277,1.18282565,0.38330098
-2.65032516,1.48301641,0.73333671,0.00068466,0.00712842,0.36029409,1.21435179,0.38223342
-2.64432216,1.50098872,0.74397827,0.00071161,0.00748321,0.36602784,1.24046947,0.38056347
-2.63831916,1.51497617,0.75233870,0.00073823,0.00783913,0.37084137,1.26106118,0.37843997
-2.63231616,1.52515158,0.75839132,0.00076415,0.00819826,0.37478570,1.27614873,0.37602579
-2.62631316,1.53176798,0.76214612,0.00078897,0.00856308,0.37793295,1.28589029,0.37349177
-2.62031016,1.53514567,0.76364730,0.00081231,0.00893639,0.38037265,1.29057166,0.37101032
-2.61430715,1.53565652,0.76296975,0.00083376,0.00932107,0.38220725,1.29059186,0.36874884
-2.60830415,1.53370608,0.76021484,0.00085293,0.00971986,0.38354694,1.28644369,0.36686316
-2.60230115,1.52971433,0.75550559,0.00086947,0.01013511,0.38450394,1.27869025,0.36549119
