energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.17108554,2.46973136,0.00863883,0.06885728,0.48298172,0.09242426,0.23857611,1.87236169,0.12063738,0.33906672
-0.16508254,2.50669534,0.00926073,0.06930344,0.49579772,0.09396959,0.24001351,1.89247972,0.12562679,0.34542046
-0.15907954,2.54232779,0.00989112,0.07012183,0.50877463,0.09543866,0.24120729,1.91053038,0.13064008,0.35228089
-0.15307654,2.57597047,0.01051905,0.07129965,0.52165495,0.09681599,0.24214600,1.92600197,0.13566069,0.35955900
-0.14707354,2.60705563,0.01113319,0.07281463,0.53418963,0.09808882,0.24282400,1.93848760,0.14067188,0.36715439
-0.14107054,2.63512139,0.01172207,0.07463563,0.54614370,0.09924706,0.24324165,1.94770056,0.14565570,0.37495688
-0.13506753,2.65982132,0.01227433,0.07672331,0.55730093,0.10028319,0.24340520,1.95348345,0.15059198,0.38284831
-0.12906453,2.68092755,0.01277894,0.07903111,0.56746773,0.10119193,0.24332627,1.95581068,0.15545740,0.39070431
-0.12306153,2.69832774,0.01322551,0.08150635,0.57647598,0.10196993,0.24302106,1.95478424,0.16022469,0.39839620
-0.11705853,2.71201596,0.01360457,0.08409154,0.58418504,0.10261537,0.24250920,1.95062303,0.16486215,0.40579294
-0.11105553,2.72207854,0.01390781,0.08672578,0.59048261,0.10312745,0.24181248,1.94364636,0.16933328,0.41276308
-0.10505253,2.72867537,0.01412832,0.08934621,0.59528475,0.10350598,0.24095332,1.93425252,0.17359689,0.41917681
-0.09904952,2.73201820,0.01426085,0.09188964,0.59853504,0.10375094,0.23995321,1.92289365,0.17760739,0.42490794
-0.09304652,2.73234703,0.01430189,0.09429401,0.60020289,0.10386211,0.23883123,1.91004815,0.18131547,0.42983599
-0.08704352,2.72990612,0.01424985,0.09650002,0.60028127,0.10383873,0.23760259,1.89619235,0.18466906,0.43384813
-0.08104052,2.72492104,0.01410510,0.09845250,0.59878386,0.10367931,0.23627747,1.88177282,0.18761454,0.43684121
-0.07503752,2.71757803,0.01386991,0.10010184,0.59574196,0.10338149,0.23486002,1.86718091,0.19009820,0.43872357
-0.06903452,2.70800711,0.01354844,0.10140513,0.59120110,0.10294206,0.23334784,1.85273096,0.19206776,0.43941683
-0.06303152,2.69626977,0.01314656,0.10232725,0.58521780,0.10235702,0.23173178,1.83864326,0.19347406,0.43885745
-0.05702851,2.68235203,0.01267167,0.10284164,0.57785637,0.10162180,0.22999616,1.82503278,0.19427270,0.43699818
-0.05102551,2.66616340,0.01213247,0.10293095,0.56918617,0.10073156,0.22811943,1.81190423,0.19442559,0.43380913
-0.04502251,2.64754168,0.01153865,0.10258731,0.55927922,0.09968151,0.22607524,1.79915363,0.19390247,0.42927872
-0.03901951,2.62626343,0.01090063,0.10181251,0.54820850,0.09846740,0.22383386,1.78657635,0.19268204,0.42341422
-0.03301651,2.60205940,0.01022925,0.10061779,0.53604671,0.09708590,0.22136389,1.77388092,0.19075307,0.41624197
-0.02701351,2.57463406,0.00953541,0.09902342,0.52286585,0.09553513,0.21863417,1.76070796,0.18811504,0.40780725
-0.02101051,2.54368802,0.00882983,0.09705806,0.50873727,0.09381502,0.21561576,1.74665295,0.18477856,0.39817377
-0.01500750,2.50894196,0.00812272,0.09475791,0.49373240,0.09192777,0.21228396,1.73129147,0.18076544,0.38742282
-0.00900450,2.47016062,0.00742363,0.09216563,0.47792380,0.08987813,0.20862020,1.71420553,0.17610843,0.37565193
-0.00300150,2.42717536,0.00674115,0.08932915,0.46138662,0.08767367,0.20461364,1.69500936,0.17085064,0.36297331
0.00300150,2.37990391,0.00608284,0.08630032,0.44420020,0.08532486,0.20026248,1.67337327,0.16504469,0.34951181
0.00900450,2.32836610,0.00545512,0.08313353,0.42644966,0.08284510,0.19557490,1.64904417,0.15875158,0.33540269
0.01500750,2.27269461,0.00486318,0.07988427,0.40822737,0.08025058,0.19056948,1.62186175,0.15203935,0.32078907
0.02101051,2.21314007,0.00431102,0.07660776,0.38963413,0.07756003,0.18527516,1.59176946,0.14498159,0.30581916
0.02701351,2.15007025,0.00380145,0.07335754,0.37077996,0.07479437,0.17973074,1.55881987,0.13765577,0.29064341
0.03301651,2.08396345,0.00333620,0.07018430,0.35178442,0.07197620,0.17398394,1.52317428,0.13014158,0.27541157
0.03901951,2.01539643,0.00291603,0.06713473,0.33277648,0.06912929,0.16809003,1.48509680,0.12251921,0.26026980
0.04502251,1.94502771,0.00254080,0.06425064,0.31389388,0.06627794,0.16211023,1.44494355,0.11486771,0.24535784
0.05102551,1.87357730,0.00220969,0.06156824,0.29528200,0.06344636,0.15610988,1.40314779,0.10726336,0.23080644
0.05702851,1.80180396,0.00192130,0.05911761,0.27709247,0.06065804,0.15015652,1.36020192,0.09977834,0.21673502
0.06303152,1.73048151,0.00167382,0.05692248,0.25948142,0.05793514,0.14431806,1.31663784,0.09247935,0.20324975
0.06903452,1.66037527,0.00146517,0.05500007,0.24260763,0.05529800,0.13866100,1.27300651,0.08542666,0.19044194
0.07503752,1.59222017,0.00129316,0.05336136,0.22663066,0.05276468,0.13324896,1.22985820,0.07867324,0.17838703
0.08104052,1.52670136,0.00115560,0.05201130,0.21170899,0.05035065,0.12814148,1.18772439,0.07226418,0.16714394
0.08704352,1.46443843,0.00105040,0.05094934,0.19799836,0.04806858,0.12339314,1.14710215,0.06623634,0.15675499
0.09304652,1.40597361,0.00097569,0.05017004,0.18565025,0.04592829,0.11905312,1.10844182,0.06061826,0.14724633
0.09904952,1.35176440,0.00092984,0.04966369,0.17481060,0.04393680,0.11516500,1.07213809,0.05543027,0.13862873
0.10505253,1.30218047,0.00091156,0.04941701,0.16561874,0.04209850,0.11176692,1.03852495,0.05068477,0.13089886
0.11105553,1.25750463,0.00091987,0.04941389,0.15820638,0.04041540,0.10889203,1.00787404,0.04638677,0.12404083
0.11705853,1.21793722,0.00095414,0.04963600,0.15269672,0.03888750,0.10656898,0.98039621,0.04253441,0.11802805
0.12306153,1.18360314,0.00101407,0.05006339,0.14920346,0.03751314,0.10482253,0.95624558,0.03911977,0.11282512
0.12906453,1.15456067,0.00109962,0.05067499,0.14782963,0.03628942,0.10367412,0.93552550,0.03612957,0.10838994
0.13506753,1.13081120,0.00121095,0.05144895,0.14866617,0.03521254,0.10314226,0.91829560,0.03354602,0.10467567
0.14107054,1.11230881,0.00134841,0.05236296,0.15179018,0.03427820,0.10324270,0.90457905,0.03134758,0.10163263
0.14707354,1.09896898,0.00151236,0.05339441,0.15726269,0.03348180,0.10398834,0.89436941,0.02950979,0.09921001
0.15307654,1.09067573,0.00170313,0.05452047,0.16512606,0.03281867,0.10538878,0.88763649,0.02800594,0.09735736
0.15907954,1.08728668,0.00192089,0.05571807,0.17540099,0.03228417,0.10744957,0.88433048,0.02680777,0.09602580
0.16508254,1.08863590,0.00216554,0.05696396,0.18808329,0.03187369,0.11017111,0.88438447,0.02588604,0.09516889
0.17108554,1.09453433,0.00243662,0.05823456,0.20314048,0.03158257,0.11354734,0.88771483,0.02521103,0.09474329
0.17708854,1.10476812,0.00273318,0.05950603,0.22050846,0.03140595,0.11756426,0.89421991,0.02475297,0.09470909
0.18309155,1.11909534,0.00305371,0.06075423,0.24008858,0.03133856,0.12219838,0.90377704,0.02448242,0.09502988
0.18909455,1.13724144,0.00339605,0.06195484,0.26174518,0.03137446,0.12741526,0.91623847,0.02437053,0.09567265
0.19509755,1.15889428,0.00375736,0.06308350,0.28530403,0.03150682,0.13316819,0.93142657,0.02438932,0.09660752
0.20110055,1.18369949,0.00413409,0.06411606,0.31055187,0.03172766,0.13939734,0.94912910,0.02451183,0.09780736
0.20710355,1.21125674,0.00452197,0.06502890,0.33723719,0.03202768,0.14602920,0.96909499,0.02471232,0.09924734
0.21310655,1.24111774,0.00491606,0.06579938,0.36507252,0.03239614,0.15297666,0.99103125,0.02496640,0.10090451
0.21910955,1.27278634,0.00531083,0.06640624,0.39373818,0.03282078,0.16013974,1.01460159,0.02525115,0.10275739
0.22511256,1.30572136,0.00570024,0.06683016,0.42288759,0.03328793,0.16740690,1.03942707,0.02554524,0.10478555
0.23111556,1.33934210,0.00607789,0.06705427,0.45215399,0.03378261,0.17465706,1.06508902,0.02582904,0.10696940
0.23711856,1.37303667,0.00643719,0.06706461,0.48115826,0.03428881,0.18176227,1.09113439,0.02608474,0.10928988
0.24312156,1.40617297,0.00677153,0.06685061,0.50951778,0.03478980,0.18859081,1.11708339,0.02629640,0.11172838
0.24912456,1.43811173,0.00707444,0.06640549,0.53685575,0.03526856,0.19501080,1.14243923,0.02645010,0.11426653
0.25512756,1.46822127,0.00733988,0.06572651,0.56281061,0.03570819,0.20089405,1.16669948,0.02653398,0.11688619
0.26113057,1.49589314,0.00756232,0.06481517,0.58704521,0.03609243,0.20611996,1.18936869,0.02653833,0.11956926
0.26713357,1.52055790,0.00773702,0.06367726,0.60925515,0.03640610,0.21057940,1.20997152,0.02645564,0.12229759
0.27313657,1.54170029,0.00786016,0.06232278,0.62917592,0.03663558,0.21417828,1.22806585,0.02628059,0.12505278
0.27913957,1.55887298,0.00792896,0.06076574,0.64658861,0.03676920,0.21684066,1.24325516,0.02601009,0.12781591
0.28514257,1.57170821,0.00794180,0.05902384,0.66132372,0.03679756,0.21851128,1.25519962,0.02564322,0.13056724
0.29114557,1.57992678,0.00789824,0.05711807,0.67326308,0.03671374,0.21915738,1.26362528,0.02518121,0.13328583
0.29714857,1.58334390,0.00779912,0.05507217,0.68233976,0.03651349,0.21876967,1.26833107,0.02462729,0.13594915
0.30315158,1.58187183,0.00764642,0.05291206,0.68853611,0.03619525,0.21736252,1.26919311,0.02398665,0.13853269
0.30915458,1.57551904,0.00744328,0.05066521,0.69188008,0.03576005,0.21497316,1.26616636,0.02326621,0.14100961
0.31515758,1.56438623,0.00719384,0.04836002,0.69244007,0.03521137,0.21166022,1.25928351,0.02247451,0.14335052
0.32116058,1.54865939,0.00690311,0.04602510,0.69031891,0.03455493,0.20750148,1.24865123,0.02162152,0.14552338
0.32716358,1.52860044,0.00657682,0.04368870,0.68564699,0.03379831,0.20259093,1.23444414,0.02071837,0.14749358
0.33316658,1.50453590,0.00622118,0.04137807,0.67857541,0.03295070,0.19703551,1.21689672,0.01977724,0.14922428
0.33916958,1.47684436,0.00584274,0.03911890,0.66926927,0.03202246,0.19095143,1.19629370,0.01881107,0.15067699
0.34517259,1.44594320,0.00544816,0.03693482,0.65790155,0.03102478,0.18446038,1.17295945,0.01783339,0.15181233
0.35117559,1.41227539,0.00504402,0.03484698,0.64464797,0.02996932,0.17768579,1.14724673,0.01685814,0.15259112
0.35717859,1.37629681,0.00463669,0.03287372,0.62968292,0.02886794,0.17074926,1.11952552,0.01589949,0.15297559
0.36318159,1.33846466,0.00423208,0.03103023,0.61317661,0.02773237,0.16376734,1.09017215,0.01497172,0.15293080
0.36918459,1.29922738,0.00383563,0.02932844,0.59529356,0.02657407,0.15684871,1.05955933,0.01408913,0.15242606
0.37518759,1.25901627,0.00345214,0.02777687,0.57619212,0.02540402,0.15009196,1.02804735,0.01326597,0.15143643
0.38119060,1.21823911,0.00308572,0.02638062,0.55602508,0.02423271,0.14358391,0.99597670,0.01251643,0.14994407
0.38719360,1.17727587,0.00273979,0.02514147,0.53494098,0.02307004,0.13739861,0.96366232,0.01185473,0.14793954
0.39319660,1.13647628,0.00241702,0.02405797,0.51308598,0.02192537,0.13159694,0.93138957,0.01129513,0.14542277
0.39919960,1.09615946,0.00211942,0.02312572,0.49060589,0.02080760,0.12622680,0.89941201,0.01085210,0.14240378
0.40520260,1.05661521,0.00184834,0.02233766,0.46764821,0.01972520,0.12132388,0.86795085,0.01054046,0.13890313
0.41120560,1.01810677,0.00160459,0.02168440,0.44436384,0.01868639,0.11691292,0.83719613,0.01037553,0.13495200
0.41720860,0.98087490,0.00138845,0.02115464,0.42090833,0.01769917,0.11300929,0.80730924,0.01037333,0.13059189
0.42321161,0.94514284,0.00119984,0.02073568,0.39744259,0.01677146,0.10962096,0.77842695,0.01055071,0.12587411
0.42921461,0.91112197,0.00103838,0.02041385,0.37413287,0.01591120,0.10675061,0.75066633,0.01092549,0.12085894
0.43521761,0.87901776,0.00090348,0.02017506,0.35115017,0.01512638,0.10439779,0.72413060,0.01151648,0.11561457
0.44122061,0.84903577,0.00079447,0.02000527,0.32866898,0.01442506,0.10256110,0.69891541,0.01234353,0.11021598
0.44722361,0.82138731,0.00071065,0.01989103,0.30686562,0.01381542,0.10124016,0.67511543,0.01342732,0.10474369
0.45322661,0.79629454,0.00065140,0.01981993,0.28591618,0.01330569,0.10043742,0.65283074,0.01478921,0.09928253
0.45922961,0.77399458,0.00061625,0.01978099,0.26599426,0.01290410,0.10015954,0.63217281,0.01645081,0.09392048
0.46523262,0.75474252,0.00060490,0.01976507,0.24726870,0.01261877,0.10041844,0.61326973,0.01843347,0.08874763
0.47123562,0.73881288,0.00061733,0.01976509,0.22990136,0.01245759,0.10123183,0.59627027,0.02075767,0.08385529
0.47723862,0.72649949,0.00065377,0.01977629,0.21404511,0.01242806,0.10262323,0.58134669,0.02344216,0.07933524
0.48324162,0.71811344,0.00071477,0.01979631,0.19984214,0.01253716,0.10462152,0.56869579,0.02650310,0.07527912
0.48924462,0.71397919,0.00080117,0.01982522,0.18742251,0.01279108,0.10725986,0.55853826,0.02995303,0.07177800
0.49524762,0.71442855,0.00091416,0.01986548,0.17690310,0.01319513,0.11057417,0.55111598,0.03379978,0.06892192
0.50125063,0.71979290,0.00105521,0.01992176,0.16838680,0.01375345,0.11460119,0.54668743,0.03804544,0.06679958
0.50725363,0.73039342,0.00122609,0.02000075,0.16196204,0.01446888,0.11937609,0.54552105,0.04268524,0.06549783
0.51325663,0.74652988,0.00142888,0.02011093,0.15770240,0.01534276,0.12492987,0.54788680,0.04770662,0.06510115
0.51925963,0.76846809,0.00166591,0.02026216,0.15566641,0.01637477,0.13128653,0.55404604,0.05308840,0.06569087
0.52526263,0.79642654,0.00193977,0.02046547,0.15589730,0.01756276,0.13846021,0.56424015,0.05880012,0.06734418
0.53126563,0.83056252,0.00225327,0.02073263,0.15842282,0.01890268,0.14645247,0.57867811,0.06480173,0.07013283
0.53726863,0.87095857,0.00260946,0.02107583,0.16325489,0.02038846,0.15524973,0.59752366,0.07104344,0.07412153
0.54327164,0.91760942,0.00301160,0.02150741,0.17038921,0.02201198,0.16482109,0.62088237,0.07746603,0.07936603
0.54927464,0.97041037,0.00346313,0.02203953,0.17980469,0.02376307,0.17511664,0.64878931,0.08400145,0.08591092
0.55527764,1.02914745,0.00396771,0.02268391,0.19146285,0.02562949,0.18606635,0.68119787,0.09057382,0.09378722
0.56128064,1.09349007,0.00452917,0.02345168,0.20530719,0.02759708,0.19757966,0.71797015,0.09710072,0.10300989
0.56728364,1.16298652,0.00515150,0.02435313,0.22126258,0.02964982,0.20954581,0.75886965,0.10349489,0.11357522
0.57328664,1.23706291,0.00583887,0.02539762,0.23923472,0.03177000,0.22183496,0.80355665,0.10966620,0.12545845
0.57928964,1.31502579,0.00659553,0.02659344,0.25910984,0.03393844,0.23430014,0.85158673,0.11552380,0.13861160
0.58529265,1.39606869,0.00742583,0.02794769,0.28075471,0.03613470,0.24677992,0.90241273,0.12097849,0.15296177
0.59129565,1.47928276,0.00833411,0.02946624,0.30401699,0.03833740,0.25910192,0.95539049,0.12594514,0.16840996
0.59729865,1.56367137,0.00932459,0.03115355,0.32872598,0.04052449,0.27108689,1.00978831,0.13034510,0.18483067
0.60330165,1.64816859,0.01040128,0.03301260,0.35469397,0.04267366,0.28255338,1.06480021,0.13410855,0.20207233
0.60930465,1.73166114,0.01156780,0.03504478,0.38171801,0.04476269,0.29332287,1.11956272,0.13717665,0.21995864
0.61530765,1.81301344,0.01282715,0.03724968,0.40958224,0.04676987,0.30322514,1.17317491,0.13950341,0.23829089
0.62131066,1.89109498,0.01418153,0.03962498,0.43806079,0.04867447,0.31210378,1.22472106,0.14105728,0.25685130
0.62731366,1.96480948,0.01563207,0.04216627,0.46692105,0.05045715,0.31982166,1.27329540,0.14182232,0.27540724
0.63331666,2.03312469,0.01717855,0.04486689,0.49592743,0.05210048,0.32626618,1.31802811,0.14179898,0.29371630
0.63931966,2.09510218,0.01881910,0.04771778,0.52484542,0.05358938,0.33135407,1.35811170,0.14100444,0.31153206
0.64532266,2.14992593,0.02054998,0.05070740,0.55344588,0.05491158,0.33503570,1.39282676,0.13947245,0.32861035
0.65132566,2.19692872,0.02236528,0.05382168,0.58150953,0.05605804,0.33729858,1.42156620,0.13725277,0.34471577
0.65732866,2.23561537,0.02425678,0.05704409,0.60883141,0.05702334,0.33817006,1.44385690,0.13441024,0.35962825
0.66333167,2.26568187,0.02621374,0.06035574,0.63522528,0.05780603,0.33771895,1.45937788,0.13102338,0.37314935
0.66933467,2.28702954,0.02822291,0.06373566,0.66052792,0.05840882,0.33605616,1.46797422,0.12718278,0.38510802
0.67533767,2.29977353,0.03026855,0.06716117,0.68460306,0.05883879,0.33333405,1.46966590,0.12298911,0.39536570
0.68134067,2.30424514,0.03233261,0.07060832,0.70734499,0.05910739,0.32974471,1.46465123,0.11855103,0.40382036
0.68734367,2.30098764,0.03439497,0.07405252,0.72868163,0.05923038,0.32551697,1.45330439,0.11398291,0.41040944
0.69334667,2.29074550,0.03643387,0.07746918,0.74857707,0.05922761,0.32091223,1.43616721,0.10940248,0.41511146
0.69934967,2.27444708,0.03842643,0.08083447,0.76703341,0.05912267,0.31621923,1.41393508,0.10492842,0.41794634
0.70535268,2.25318130,0.04034925,0.08412606,0.78409174,0.05894239,0.31174777,1.38743761,0.10067805,0.41897430
0.71135568,2.22816870,0.04217911,0.08732384,0.79983229,0.05871619,0.30782159,1.35761455,0.09676507,0.41829345
0.71735868,2.20072781,0.04389370,0.09041064,0.81437356,0.05847536,0.30477051,1.32548777,0.09329731,0.41603613
0.72336168,2.17223776,0.04547241,0.09337277,0.82787039,0.05825219,0.30292205,1.29213025,0.09037479,0.41236420
0.72936468,2.14409825,0.04689705,0.09620046,0.84051078,0.05807900,0.30259272,1.25863320,0.08808783,0.40746340
0.73536768,2.11768812,0.04815254,0.09888807,0.85251170,0.05798718,0.30407927,1.22607244,0.08651533,0.40153706
0.74137069,2.09432386,0.04922752,0.10143408,0.86411351,0.05800611,0.30765005,1.19547525,0.08572335,0.39479939
0.74737369,2.07521938,0.05011474,0.10384091,0.87557335,0.05816220,0.31353678,1.16778884,0.08576380,0.38746860
0.75337669,2.06144830,0.05081144,0.10611442,0.88715741,0.05847789,0.32192703,1.14385154,0.08667341,0.37976004
0.75937969,2.05391021,0.05131941,0.10826320,0.89913235,0.05897078,0.33295755,1.12436773,0.08847292,0.37187976
0.76538269,2.05330176,0.05164494,0.11029768,0.91175592,0.05965288,0.34670874,1.10988738,0.09116656,0.36401858
0.77138569,2.06009393,0.05179855,0.11222908,0.92526728,0.06052997,0.36320048,1.10079085,0.09474168,0.35634688
0.77738869,2.07451605,0.05179451,0.11406824,0.93987711,0.06160124,0.38238941,1.09727947,0.09916885,0.34901033
0.78339170,2.09654728,0.05165029,0.11582440,0.95575804,0.06285904,0.40416787,1.09937211,0.10440203,0.34212668
0.78939470,2.12591590,0.05138574,0.11750410,0.97303568,0.06428885,0.42836455,1.10690791,0.11037923,0.33578356
0.79539770,2.16210655,0.05102230,0.11911005,0.99178071,0.06586959,0.45474683,1.11955490,0.11702333,0.33003760
0.80140070,2.20437509,0.05058204,0.12064031,1.01200233,0.06757399,0.48302485,1.13682407,0.12424333,0.32491449
0.80740370,2.25177073,0.05008680,0.12208759,1.03364354,0.06936930,0.51285720,1.15808851,0.13193580,0.32041032
0.81340670,2.30316469,0.04955726,0.12343899,1.05657831,0.07121815,0.54385796,1.18260653,0.13998667,0.31649379
0.81940970,2.35728430,0.04901215,0.12467585,1.08061112,0.07307953,0.57560513,1.20954820,0.14827329,0.31310936
0.82541271,2.41275132,0.04846751,0.12577416,1.10547877,0.07490993,0.60764991,1.23802390,0.15666668,0.31018111
0.83141571,2.46812327,0.04793618,0.12670512,1.13085458,0.07666463,0.63952678,1.26711407,0.16503399,0.30761710
0.83741871,2.52193608,0.04742734,0.12743610,1.15635498,0.07829889,0.67076393,1.29589889,0.17324108,0.30531413
0.84342171,2.57274660,0.04694632,0.12793181,1.18154813,0.07976928,0.70089370,1.32348673,0.18115520,0.30316262
0.84942471,2.61917350,0.04649453,0.12815576,1.20596449,0.08103485,0.72946284,1.34904053,0.18864766,0.30105146
0.85542771,2.65993508,0.04606963,0.12807169,1.22910898,0.08205830,0.75604216,1.37180095,0.19559640,0.29887256
0.86143072,2.69388274,0.04566577,0.12764528,1.25047421,0.08280695,0.78023526,1.39110575,0.20188850,0.29652512
0.86743372,2.72002912,0.04527408,0.12684562,1.26955447,0.08325361,0.80168631,1.40640463,0.20742242,0.29391925
0.87343672,2.73757004,0.04488320,0.12564673,1.28585999,0.08337725,0.82008647,1.41726939,0.21211000,0.29097903
0.87943972,2.74589988,0.04447993,0.12402885,1.29893099,0.08316341,0.83517892,1.42339921,0.21587817,0.28764480
0.88544272,2.74462008,0.04404994,0.12197954,1.30835104,0.08260456,0.84676253,1.42462102,0.21867021,0.28387482
0.89144572,2.73354104,0.04357850,0.11949443,1.31375935,0.08170009,0.85469394,1.42088562,0.22044667,0.27964604
0.89744872,2.71267773,0.04305118,0.11657777,1.31486165,0.08045621,0.85888835,1.41225974,0.22118589,0.27495435
0.90345173,2.68223975,0.04245453,0.11324257,1.31143928,0.07888566,0.85931896,1.39891497,0.22088397,0.26981410
0.90945473,2.64261664,0.04177674,0.10951044,1.30335628,0.07700721,0.85601521,1.38111423,0.21955448,0.26425715
0.91545773,2.59435957,0.04100810,0.10541117,1.29056436,0.07484512,0.84906012,1.35919668,0.21722767,0.25833144
0.92146073,2.53816036,0.04014149,0.10098197,1.27310554,0.07242844,0.83858668,1.33356198,0.21394937,0.25209933
0.92746373,2.47482904,0.03917264,0.09626652,1.25111256,0.06979023,0.82477377,1.30465469,0.20977958,0.24563568
0.93346673,2.40527095,0.03810037,0.09131380,1.22480708,0.06696676,0.80784151,1.27294959,0.20479082,0.23902588
0.93946973,2.33046436,0.03692664,0.08617685,1.19449567,0.06399670,0.78804645,1.23893853,0.19906632,0.23236378
0.94547274,2.25143934,0.03565649,0.08091134,1.16056396,0.06092030,0.76567658,1.20311927,0.19269813,0.22574978
0.95147574,2.16925860,0.03429793,0.07557429,1.12346900,0.05777859,0.74104641,1.16598666,0.18578515,0.21928892
0.95747874,2.08500053,0.03286169,0.07022266,1.08373008,0.05461268,0.71449209,1.12802613,0.17843123,0.21308913
0.96348174,1.99974476,0.03136085,0.06491217,1.04191845,0.05146302,0.68636677,1.08970955,0.17074339,0.20725951
0.96948474,1.91456024,0.02981053,0.05969614,0.99864598,0.04836882,0.65703611,1.05149318,0.16283015,0.20190876
0.97548774,1.83049542,0.02822742,0.05462456,0.95455316,0.04536753,0.62687407,1.01381728,0.15480002,0.19714358
0.98149075,1.74857050,0.02662932,0.04974332,0.91029683,0.04249433,0.59625876,0.97710697,0.14676028,0.19306709
0.98749375,1.66977097,0.02503470,0.04509366,0.86653760,0.03978173,0.56556859,0.94177374,0.13881584,0.18977720
0.99349675,1.59504217,0.02346222,0.04071180,0.82392750,0.03725931,0.53517846,0.90821717,0.13106838,0.18736487
0.99949975,1.52528414,0.02193031,0.03662877,0.78309791,0.03495339,0.50545594,0.87682619,0.12361563,0.18591228
1.00550275,1.46134636,0.02045673,0.03287048,0.74464797,0.03288683,0.47675759,0.84797948,0.11655077,0.18549091
1.01150575,1.40402191,0.01905822,0.02945785,0.70913375,0.03107890,0.44942506,0.82204464,0.10996193,0.18615950
1.01750875,1.35404066,0.01775015,0.02640719,0.67705814,0.02954511,0.42378123,0.79937588,0.10393171,0.18796204
1.02351176,1.31206139,0.01654622,0.02373062,0.64886181,0.02829718,0.40012617,0.78031009,0.09853673,0.19092576
1.02951476,1.27866275,0.01545827,0.02143653,0.62491521,0.02734289,0.37873305,0.76516133,0.09384708,0.19505932
1.03551776,1.25433311,0.01449601,0.01953018,0.60551176,0.02668615,0.35984393,0.75421390,0.08992572,0.20035124
1.04152076,1.23945970,0.01366695,0.01801420,0.59086234,0.02632688,0.34366557,0.74771430,0.08682775,0.20676866
1.04752376,1.23431732,0.01297625,0.01688909,0.58109121,0.02626109,0.33036532,0.74586243,0.08459955,0.21425669
1.05352676,1.23905716,0.01242668,0.01615367,0.57623344,0.02648087,0.32006718,0.74880255,0.08327783,0.22273829
1.05952976,1.25369641,0.01201860,0.01580542,0.57623384,0.02697446,0.31284819,0.75661452,0.08288856,0.23211483
1.06553277,1.27810916,0.01174999,0.01584074,0.58094768,0.02772638,0.30873536,0.76930573,0.08344588,0.24226740
1.07153577,1.31201935,0.01161650,0.01625504,0.59014301,0.02871750,0.30770317,0.78680449,0.08495099,0.25305883
1.07753877,1.35499635,0.01161159,0.01704279,0.60350483,0.02992529,0.30967205,0.80895498,0.08739112,0.26433646
1.08354177,1.40645370,0.01172659,0.01819738,0.62064096,0.03132401,0.31450777,0.83551449,0.09073865,0.27593545
1.08954477,1.46565143,0.01195096,0.01971088,0.64108966,0.03288507,0.32202205,0.86615299,0.09495042,0.28768268
1.09554777,1.53170241,0.01227246,0.02157374,0.66432895,0.03457732,0.33197459,0.90045535,0.09996739,0.29940103
1.10155078,1.60358266,0.01267739,0.02377437,0.68978735,0.03636758,0.34407636,0.93792616,0.10571466,0.31091375
1.10755378,1.68014586,0.01315086,0.02629874,0.71685607,0.03822104,0.35799454,0.97799717,0.11210184,0.32204893
1.11355678,1.76014172,0.01367712,0.02912990,0.74490224,0.04010192,0.37335880,1.02003717,0.11902401,0.33264376
1.11955978,1.84223804,0.01423985,0.03224759,0.77328303,0.04197403,0.38976907,1.06336395,0.12636310,0.34254838
1.12556278,1.92504579,0.01482250,0.03562785,0.80136020,0.04380147,0.40680451,1.10725816,0.13398972,0.35162926
1.13156578,2.00714680,0.01540863,0.03924275,0.82851481,0.04554933,0.42403358,1.15097841,0.14176559,0.35977187
1.13756878,2.08712315,0.01598224,0.04306029,0.85416166,0.04718437,0.44102481,1.19377744,0.14954620,0.36688269
1.14357179,2.16358756,0.01652811,0.04704438,0.87776302,0.04867578,0.45735803,1.23491858,0.15718399,0.37289038
1.14957479,2.23521388,0.01703209,0.05115506,0.89884129,0.04999583,0.47263567,1.27369223,0.16453163,0.37774627
1.15557779,2.30076672,0.01748135,0.05534888,0.91699013,0.05112049,0.48649363,1.30943178,0.17144551,0.38142402
1.16158079,2.35912941,0.01786468,0.05957949,0.93188375,0.05203003,0.49861140,1.34152848,0.17778925,0.38391884
1.16758379,2.40932933,0.01817258,0.06379845,0.94328402,0.05270943,0.50872090,1.36944501,0.18343705,0.38524604
1.17358679,2.45055996,0.01839751,0.06795617,0.95104518,0.05314875,0.51661382,1.39272720,0.18827684,0.38543934
1.17958979,2.48219873,0.01853390,0.07200303,0.95511582,0.05334331,0.52214693,1.41101372,0.19221306,0.38454892
1.18559280,2.50382034,0.01857820,0.07589066,0.95553834,0.05329379,0.52524525,1.42404342,0.19516894,0.38263933
1.19159580,2.51520489,0.01852892,0.07957320,0.95244552,0.05300613,0.52590291,1.43166019,0.19708834,0.37978754
1.19759880,2.51634070,0.01838648,0.08300866,0.94605460,0.05249125,0.52418150,1.43381525,0.19793684,0.37608099
1.20360180,2.50742157,0.01815317,0.08616019,0.93665884,0.05176469,0.52020614,1.43056672,0.19770226,0.37161590
1.20960480,2.48883866,0.01783300,0.08899732,0.92461699,0.05084605,0.51415929,1.42207659,0.19639453,0.36649575
