energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.13306653,5.93020546,-5.93020546,0.00138280,-0.00138280,0.24374588,-0.24374588,1.90001892,-1.90001892,4.11135941,-4.11135942,0.45739373,-0.45739373,0.87859931,-0.87859931,0.03404773,-0.03404773,0.48209488,-0.48209488
-4.12706353,5.90510188,-5.90510188,0.00141307,-0.00141307,0.24737696,-0.24737696,1.84135851,-1.84135851,4.08881004,-4.08881004,0.46058250,-0.46058250,0.88813042,-0.88813042,0.03395175,-0.03395175,0.47921967,-0.47921967
-4.12106053,5.87736511,-5.87736511,0.00144218,-0.00144218,0.25088385,-0.25088385,1.78213977,-1.78213977,4.06625655,-4.06625656,0.46312220,-0.46312220,0.89625773,-0.89625773,0.03377245,-0.03377245,0.47533319,-0.47533319
-4.11505753,5.84784608,-5.84784608,0.00147005,-0.00147005,0.25430792,-0.25430792,1.72336797,-1.72336797,4.04401690,-4.04401690,0.46507461,-0.46507461,0.90311994,-0.90311994,0.03351230,-0.03351230,0.47055867,-0.47055867
-4.10905453,5.81737679,-5.81737679,0.00149655,-0.00149655,0.25769576,-0.25769576,1.66596982,-1.66596982,4.02238722,-4.02238722,0.46650574,-0.46650574,0.90887287,-0.90887287,0.03317533,-0.03317533,0.46502241,-0.46502241
-4.10305153,5.78674109,-5.78674109,0.00152150,-0.00152150,0.26109708,-0.26109708,1.61077116,-1.61077116,4.00162852,-4.00162853,0.46748340,-0.46748340,0.91368361,-0.91368361,0.03276707,-0.03276707,0.45885022,-0.45885022
-4.09704852,5.75664827,-5.75664827,0.00154472,-0.00154472,0.26456227,-0.26456227,1.55847919,-1.55847919,3.98195479,-3.98195479,0.46807475,-0.46807475,0.91772459,-0.91772459,0.03229441,-0.03229441,0.45216431,-0.45216431
-4.09104552,5.72771045,-5.72771045,0.00156597,-0.00156597,0.26813986,-0.26813986,1.50966979,-1.50966979,3.96352313,-3.96352313,0.46834388,-0.46834388,0.92116776,-0.92116776,0.03176544,-0.03176544,0.44508070,-0.44508070
-4.08504252,5.70042458,-5.70042458,0.00158501,-0.00158501,0.27187385,-0.27187385,1.46478006,-1.46478006,3.94642649,-3.94642649,0.46834956,-0.46834956,0.92417909,-0.92417909,0.03118924,-0.03118924,0.43770740,-0.43770740
-4.07903952,5.67515944,-5.67515944,0.00160159,-0.00160159,0.27580120,-0.27580120,1.42410595,-1.42410595,3.93068912,-3.93068912,0.46814320,-0.46814319,0.92691345,-0.92691345,0.03057569,-0.03057569,0.43014306,-0.43014306
-4.07303652,5.65214829,-5.65214829,0.00161545,-0.00161545,0.27994934,-0.27994934,1.38780492,-1.38780492,3.91626520,-3.91626520,0.46776712,-0.46776712,0.92951007,-0.92951007,0.02993522,-0.02993522,0.42247641,-0.42247641
-4.06703352,5.63148704,-5.63148704,0.00162637,-0.00162637,0.28433411,-0.28433411,1.35590297,-1.35590297,3.90304070,-3.90304070,0.46725324,-0.46725324,0.93208864,-0.93208864,0.02927852,-0.02927851,0.41478625,-0.41478625
-4.06103052,5.61313812,-5.61313812,0.00163412,-0.00163412,0.28895796,-0.28895796,1.32830565,-1.32830565,3.89083849,-3.89083849,0.46662209,-0.46662209,0.93474618,-0.93474618,0.02861630,-0.02861630,0.40714198,-0.40714198
-4.05502751,5.59693982,-5.59693982,0.00163855,-0.00163855,0.29380870,-0.29380870,1.30481224,-1.30481224,3.87942660,-3.87942660,0.46588246,-0.46588246,0.93755470,-0.93755470,0.02795902,-0.02795902,0.39960462,-0.39960462
-4.04902451,5.58262061,-5.58262061,0.00163955,-0.00163955,0.29885878,-0.29885878,1.28513246,-1.28513246,3.86852932,-3.86852932,0.46503145,-0.46503145,0.94055982,-0.94055982,0.02731660,-0.02731660,0.39222826,-0.39222826
-4.04302151,5.56981801,-5.56981801,0.00163707,-0.00163707,0.30406523,-0.30406523,1.26890476,-1.26890476,3.85784091,-3.85784091,0.46405512,-0.46405512,0.94378029,-0.94378029,0.02669821,-0.02669821,0.38506169,-0.38506169
-4.03701851,5.55810118,-5.55810118,0.00163115,-0.00163115,0.30937017,-0.30937017,1.25571565,-1.25571565,3.84704116,-3.84704116,0.46292960,-0.46292960,0.94720852,-0.94720852,0.02611201,-0.02611201,0.37815022,-0.37815022
-4.03101551,5.54699635,-5.54699635,0.00162189,-0.00162189,0.31470206,-0.31470206,1.24511904,-1.24511904,3.83581251,-3.83581251,0.46162269,-0.46162269,0.95081211,-0.95081211,0.02556501,-0.02556501,0.37153761,-0.37153761
-4.02501251,5.53601409,-5.53601409,0.00160947,-0.00160947,0.31997748,-0.31997748,1.23665511,-1.23665511,3.82385758,-3.82385758,0.46009592,-0.46009592,0.95453626,-0.95453626,0.02506293,-0.02506293,0.36526778,-0.36526778
-4.01900950,5.52467723,-5.52467723,0.00159418,-0.00159418,0.32510355,-0.32510355,1.22986798,-1.22986798,3.81091670,-3.81091670,0.45830688,-0.45830688,0.95830728,-0.95830728,0.02461007,-0.02461007,0.35938642,-0.35938642
-4.01300650,5.51254821,-5.51254821,0.00157637,-0.00157637,0.32998077,-0.32998077,1.22432162,-1.22432162,3.79678420,-3.79678420,0.45621181,-0.45621181,0.96203672,-0.96203672,0.02420933,-0.02420933,0.35394223,-0.35394223
-4.00700350,5.49925474,-5.49925474,0.00155644,-0.00155644,0.33450627,-0.33450627,1.21961367,-1.21961367,3.78132286,-3.78132286,0.45376832,-0.45376832,0.96562642,-0.96562642,0.02386217,-0.02386217,0.34898781,-0.34898781
-4.00100050,5.48451226,-5.48451226,0.00153490,-0.00153490,0.33857727,-0.33857727,1.21538671,-1.21538671,3.76447552,-3.76447552,0.45093810,-0.45093810,0.96897393,-0.96897393,0.02356868,-0.02356868,0.34458001,-0.34458001
-3.99499750,5.46814248,-5.46814248,0.00151227,-0.00151227,0.34209464,-0.34209464,1.21133680,-1.21133680,3.74627316,-3.74627316,0.44768951,-0.44768951,0.97197840,-0.97197840,0.02332771,-0.02332771,0.34077979,-0.34077979
-3.98899450,5.45008661,-5.45008661,0.00148910,-0.00148910,0.34496643,-0.34496643,1.20721920,-1.20721920,3.72683880,-3.72683880,0.44399991,-0.44399991,0.97454650,-0.97454650,0.02313694,-0.02313694,0.33765154,-0.33765154
-3.98299150,5.43041281,-5.43041281,0.00146598,-0.00146598,0.34711121,-0.34711121,1.20285124,-1.20285124,3.70638692,-3.70638692,0.43985764,-0.43985764,0.97659833,-0.97659833,0.02299308,-0.02299308,0.33526181,-0.33526181
-3.97698849,5.40931730,-5.40931730,0.00144347,-0.00144347,0.34846100,-0.34846100,1.19811244,-1.19811244,3.68521802,-3.68521802,0.43526362,-0.43526362,0.97807276,-0.97807276,0.02289199,-0.02289199,0.33367757,-0.33367757
-3.97098549,5.38711884,-5.38711884,0.00142210,-0.00142210,0.34896384,-0.34896384,1.19294197,-1.19294197,3.66370859,-3.66370859,0.43023232,-0.43023232,0.97893225,-0.97893225,0.02282892,-0.02282892,0.33296404,-0.33296404
-3.96498249,5.36424684,-5.36424684,0.00140237,-0.00140237,0.34858576,-0.34858576,1.18733391,-1.18733391,3.64229668,-3.64229668,0.42479226,-0.42479226,0.97916673,-0.97916673,0.02279860,-0.02279860,0.33318220,-0.33318220
-3.95897949,5.34122359,-5.34122359,0.00138470,-0.00138470,0.34731211,-0.34731211,1.18133046,-1.18133046,3.62146374,-3.62146374,0.41898589,-0.41898589,0.97879625,-0.97879625,0.02279545,-0.02279545,0.33438599,-0.33438599
-3.95297649,5.31864138,-5.31864138,0.00136943,-0.00136943,0.34514828,-0.34514828,1.17501362,-1.17501362,3.60171352,-3.60171352,0.41286887,-0.41286887,0.97787244,-0.97787244,0.02281366,-0.02281366,0.33661961,-0.33661961
-3.94697349,5.29713557,-5.29713557,0.00135680,-0.00135680,0.34211961,-0.34211961,1.16849577,-1.16849577,3.58354908,-3.58354908,0.40650880,-0.40650880,0.97647846,-0.97647846,0.02284739,-0.02284739,0.33991476,-0.33991476
-3.94097049,5.27735506,-5.27735506,0.00134696,-0.00134696,0.33827079,-0.33827079,1.16190946,-1.16190946,3.56744910,-3.56744910,0.39998349,-0.39998349,0.97472742,-0.97472742,0.02289076,-0.02289076,0.34428820,-0.34428820
-3.93496748,5.25993149,-5.25993149,0.00133992,-0.00133992,0.33366449,-0.33366449,1.15539720,-1.15539720,3.55384462,-3.55384462,0.39337873,-0.39337873,0.97275934,-0.97275934,0.02293803,-0.02293803,0.34973969,-0.34973969
-3.92896448,5.24544877,-5.24544877,0.00133557,-0.00133557,0.32837953,-0.32837953,1.14910132,-1.14910132,3.54309755,-3.54309755,0.38678577,-0.38678577,0.97073664,-0.97073664,0.02298356,-0.02298356,0.35625046,-0.35625046
-3.92296148,5.23441447,-5.23441447,0.00133370,-0.00133370,0.32250850,-0.32250850,1.14315467,-1.14315467,3.53548200,-3.53548200,0.38029851,-0.38029851,0.96883830,-0.96883830,0.02302193,-0.02302193,0.36378225,-0.36378224
-3.91695848,5.22723442,-5.22723442,0.00133398,-0.00133398,0.31615511,-0.31615511,1.13767226,-1.13767226,3.53116947,-3.53116947,0.37401060,-0.37401060,0.96725299,-0.96725299,0.02304794,-0.02304794,0.37227714,-0.37227714
-3.91095548,5.22419165,-5.22419165,0.00133598,-0.00133598,0.30943116,-0.30943116,1.13274435,-1.13274435,3.53021863,-3.53021863,0.36801249,-0.36801249,0.96617128,-0.96617128,0.02305668,-0.02305668,0.38165806,-0.38165806
-3.90495248,5.22543074,-5.22543074,0.00133920,-0.00133920,0.30245346,-0.30245345,1.12843107,-1.12843107,3.53257019,-3.53257019,0.36238850,-0.36238850,0.96577736,-0.96577736,0.02304355,-0.02304355,0.39182999,-0.39182999
-3.89894947,5.23094804,-5.23094804,0.00134303,-0.00134303,0.29534065,-0.29534065,1.12475883,-1.12475883,3.53804707,-3.53804707,0.35721418,-0.35721418,0.96624050,-0.96624050,0.02300433,-0.02300433,0.40268185,-0.40268185
-3.89294647,5.24058807,-5.24058807,0.00134687,-0.00134687,0.28821015,-0.28821015,1.12171847,-1.12171847,3.54635972,-3.54635972,0.35255378,-0.35255378,0.96770674,-0.96770674,0.02293522,-0.02293522,0.41408896,-0.41408896
-3.88694347,5.25404599,-5.25404600,0.00135005,-0.00135005,0.28117514,-0.28117514,1.11926523,-1.11926523,3.55711623,-3.55711623,0.34845819,-0.34845819,0.97029097,-0.97029097,0.02283297,-0.02283297,0.42591592,-0.42591592
-3.88094047,5.27087583,-5.27087583,0.00135192,-0.00135192,0.27434194,-0.27434194,1.11732029,-1.11732029,3.56983655,-3.56983655,0.34496321,-0.34496321,0.97406995,-0.97406995,0.02269494,-0.02269494,0.43801979,-0.43801979
-3.87493747,5.29050357,-5.29050357,0.00135185,-0.00135185,0.26780753,-0.26780753,1.11577382,-1.11577382,3.58396989,-3.58396989,0.34208825,-0.34208825,0.97907635,-0.97907635,0.02251917,-0.02251917,0.45025333,-0.45025333
-3.86893447,5.31224442,-5.31224442,0.00134925,-0.00134925,0.26165751,-0.26165751,1.11448919,-1.11448919,3.59891432,-3.59891432,0.33983552,-0.33983552,0.98529440,-0.98529440,0.02230451,-0.02230451,0.46246828,-0.46246828
-3.86293147,5.33532306,-5.33532306,0.00134362,-0.00134362,0.25596442,-0.25596442,1.11330817,-1.11330817,3.61403745,-3.61403745,0.33818977,-0.33818977,0.99265700,-0.99265700,0.02205072,-0.02205072,0.47451835,-0.47451835
-3.85692846,5.35889585,-5.35889585,0.00133451,-0.00133451,0.25078639,-0.25078639,1.11205664,-1.11205664,3.62869703,-3.62869703,0.33711838,-0.33711838,1.00104475,-1.00104475,0.02175850,-0.02175850,0.48626189,-0.48626189
-3.85092546,5.38207380,-5.38207380,0.00132161,-0.00132161,0.24616630,-0.24616630,1.11055066,-1.11055066,3.64226053,-3.64226053,0.33657210,-0.33657210,1.01028690,-1.01028690,0.02142957,-0.02142957,0.49756414,-0.49756414
-3.84492246,5.40394544,-5.40394544,0.00130469,-0.00130469,0.24213120,-0.24213120,1.10860256,-1.10860256,3.65412270,-3.65412270,0.33648606,-0.33648606,1.02016419,-1.02016419,0.02106673,-0.02106673,0.50829891,-0.50829891
-3.83891946,5.42359859,-5.42359859,0.00128366,-0.00128366,0.23869227,-0.23869227,1.10602665,-1.10602665,3.66372055,-3.66372055,0.33678138,-0.33678138,1.03041357,-1.03041357,0.02067378,-0.02067378,0.51834976,-0.51834976
-3.83291646,5.44014050,-5.44014050,0.00125856,-0.00125856,0.23584501,-0.23584501,1.10264458,-1.10264458,3.67054509,-3.67054509,0.33736702,-0.33736702,1.04073473,-1.04073473,0.02025554,-0.02025554,0.52761067,-0.52761067
-3.82691346,5.45271585,-5.45271585,0.00122952,-0.00122952,0.23356985,-0.23356985,1.09828994,-1.09828994,3.67414984,-3.67414984,0.33814199,-0.33814199,1.05079820,-1.05079821,0.01981775,-0.01981775,0.53598619,-0.53598619
-3.82091046,5.46052242,-5.46052242,0.00119684,-0.00119684,0.23183306,-0.23183306,1.09281211,-1.09281211,3.67415602,-3.67415602,0.33899786,-0.33899786,1.06025475,-1.06025475,0.01936692,-0.01936692,0.54339134,-0.54339134
-3.81490745,5.46282441,-5.46282441,0.00116087,-0.00116087,0.23058797,-0.23058797,1.08607937,-1.08607937,3.67025461,-3.67025461,0.33982143,-0.33982143,1.06874582,-1.06874583,0.01891022,-0.01891022,0.54975118,-0.54975118
-3.80890445,5.45896359,-5.45896359,0.00112211,-0.00112211,0.22977639,-0.22977639,1.07798110,-1.07798110,3.66220591,-3.66220591,0.34049755,-0.34049755,1.07591467,-1.07591467,0.01845526,-0.01845526,0.55500029,-0.55500029
-3.80290145,5.44836860,-5.44836860,0.00108110,-0.00108110,0.22933032,-0.22933032,1.06842930,-1.06842930,3.64983708,-3.64983708,0.34091196,-0.34091196,1.08141776,-1.08141776,0.01800990,-0.01800990,0.55908230,-0.55908230
-3.79689845,5.43056262,-5.43056262,0.00103846,-0.00103846,0.22917383,-0.22917383,1.05735947,-1.05735947,3.63303824,-3.63303824,0.34095423,-0.34095423,1.08493610,-1.08493610,0.01758203,-0.01758203,0.56194954,-0.56194954
-3.79089545,5.40516991,-5.40516991,0.00099486,-0.00099486,0.22922506,-0.22922506,1.04473082,-1.04473082,3.61175794,-3.61175794,0.34052051,-0.34052051,1.08618611,-1.08618611,0.01717932,-0.01717932,0.56356291,-0.56356291
-3.78489245,5.37192146,-5.37192146,0.00095098,-0.00095098,0.22939836,-0.22939836,1.03052621,-1.03052621,3.58599852,-3.58599852,0.33951620,-0.33951620,1.08492964,-1.08492964,0.01680903,-0.01680903,0.56389207,-0.56389207
-3.77888944,5.33065997,-5.33065997,0.00090753,-0.00090753,0.22960651,-0.22960651,1.01475169,-1.01475169,3.55581186,-3.55581186,0.33785842,-0.33785842,1.08098278,-1.08098278,0.01647776,-0.01647776,0.56291592,-0.56291592
-3.77288644,5.28134419,-5.28134419,0.00086517,-0.00086517,0.22976290,-0.22976290,0.99743580,-0.99743580,3.52129592,-3.52129592,0.33547815,-0.33547815,1.07422323,-1.07422323,0.01619129,-0.01619129,0.56062342,-0.56062342
-3.76688344,5.22405262,-5.22405262,0.00082457,-0.00082457,0.22978370,-0.22978370,0.97862876,-0.97862876,3.48259219,-3.48259219,0.33232211,-0.33232211,1.06459592,-1.06459592,0.01595441,-0.01595441,0.55701457,-0.55701457
-3.76088044,5.15898633,-5.15898633,0.00078631,-0.00078631,0.22958995,-0.22958995,0.95840158,-0.95840158,3.43988407,-3.43988407,0.32835422,-0.32835422,1.05211680,-1.05211680,0.01577077,-0.01577077,0.55210160,-0.55210160
-3.75487744,5.08647047,-5.08647047,0.00075096,-0.00075096,0.22910949,-0.22910949,0.93684500,-0.93684500,3.39339602,-3.39339602,0.32355666,-0.32355666,1.03687458,-1.03687458,0.01564281,-0.01564281,0.54591011,-0.54591011
-3.74887444,5.00695414,-5.00695414,0.00071896,-0.00071896,0.22827866,-0.22827866,0.91406834,-0.91406834,3.34339308,-3.34339308,0.31793049,-0.31793049,1.01903045,-1.01903045,0.01557171,-0.01557171,0.53848018,-0.53848018
-3.74287144,4.92100799,-4.92100799,0.00069073,-0.00069073,0.22704378,-0.22704378,0.89019817,-0.89019817,3.29018039,-3.29018039,0.31149577,-0.31149577,0.99881587,-0.99881587,0.01555734,-0.01555734,0.52986705,-0.52986705
-3.73686843,4.82931927,-4.82931927,0.00066654,-0.00066654,0.22536232,-0.22536232,0.86537675,-0.86537675,3.23410219,-3.23410219,0.30429123,-0.30429123,0.97652842,-0.97652842,0.01559832,-0.01559832,0.52014161,-0.52014161
-3.73086543,4.73268359,-4.73268359,0.00064661,-0.00064661,0.22320376,-0.22320376,0.83976012,-0.83976012,3.17553977,-3.17553977,0.29637341,-0.29637341,0.95252597,-0.95252597,0.01569205,-0.01569205,0.50939016,-0.50939016
-3.72486243,4.63199346,-4.63199345,0.00063105,-0.00063105,0.22054999,-0.22054999,0.81351590,-0.81351590,3.11490801,-3.11490801,0.28781539,-0.28781539,0.92721928,-0.92721928,0.01583481,-0.01583481,0.49771375,-0.49771375
-3.71885943,4.52822315,-4.52822315,0.00061987,-0.00061987,0.21739549,-0.21739549,0.78682063,-0.78682063,3.05265010,-3.05265010,0.27870507,-0.27870507,0.90106335,-0.90106335,0.01602186,-0.01602186,0.48522675,-0.48522675
-3.71285643,4.42241024,-4.42241024,0.00061300,-0.00061300,0.21374698,-0.21374698,0.75985668,-0.75985668,2.98923032,-2.98923032,0.26914302,-0.26914302,0.87454770,-0.87454770,0.01624760,-0.01624760,0.47205492,-0.47205492
-3.70685343,4.31563384,-4.31563384,0.00061026,-0.00061026,0.20962281,-0.20962281,0.73280884,-0.73280884,2.92512482,-2.92512482,0.25924006,-0.25924006,0.84818592,-0.84818592,0.01650574,-0.01650574,0.45833278,-0.45833278
-3.70085043,4.20899037,-4.20899037,0.00061142,-0.00061142,0.20505203,-0.20505203,0.70586052,-0.70586052,2.86081067,-2.86081067,0.24911449,-0.24911449,0.82250467,-0.82250467,0.01678944,-0.01678944,0.44420059,-0.44420059
-3.69484742,4.10356729,-4.10356729,0.00061615,-0.00061615,0.20007309,-0.20007309,0.67918975,-0.67918975,2.79675346,-2.79675346,0.23888920,-0.23888920,0.79803241,-0.79803241,0.01709151,-0.01709151,0.42980091,-0.42980091
-3.68884442,4.00041588,-4.00041588,0.00062407,-0.00062407,0.19473240,-0.19473240,0.65296507,-0.65296507,2.73339408,-2.73339408,0.22868862,-0.22868862,0.77528810,-0.77528810,0.01740461,-0.01740461,0.41527500,-0.41527500
-3.68284142,3.90052406,-3.90052406,0.00063473,-0.00063473,0.18908273,-0.18908273,0.62734153,-0.62734153,2.67113524,-2.67113524,0.21863568,-0.21863568,0.75477008,-0.75477008,0.01772143,-0.01772143,0.40075916,-0.40075916
-3.67683842,3.80479028,-3.80479028,0.00064765,-0.00064765,0.18318148,-0.18318148,0.60245692,-0.60245692,2.61032858,-2.61032858,0.20884881,-0.20884881,0.73694519,-0.73694519,0.01803490,-0.01803490,0.38638129,-0.38638129
-3.67083542,3.71399962,-3.71399962,0.00066232,-0.00066232,0.17708895,-0.17708895,0.57842843,-0.57842843,2.55126304,-2.55126304,0.19943914,-0.19943914,0.72223855,-0.72223855,0.01833831,-0.01833831,0.37225768,-0.37225768
-3.66483242,3.62880310,-3.62880310,0.00067820,-0.00067820,0.17086675,-0.17086675,0.55534998,-0.55534998,2.49415536,-2.49415536,0.19050790,-0.19050790,0.71102381,-0.71102381,0.01862558,-0.01862558,0.35849034,-0.35849034
-3.65882941,3.54970108,-3.54970108,0.00069476,-0.00069476,0.16457623,-0.16457623,0.53329030,-0.53329030,2.43914322,-2.43914322,0.18214417,-0.18214417,0.70361437,-0.70361437,0.01889131,-0.01889131,0.34516495,-0.34516495
-3.65282641,3.47703159,-3.47703159,0.00071145,-0.00071145,0.15827716,-0.15827716,0.51229187,-0.51229187,2.38628160,-2.38628160,0.17442300,-0.17442300,0.70025535,-0.70025535,0.01913098,-0.01913098,0.33234937,-0.33234937
-3.64682341,3.41096391,-3.41096391,0.00072777,-0.00072777,0.15202663,-0.15202663,0.49237089,-0.49237089,2.33554278,-2.33554277,0.16740398,-0.16740398,0.70111683,-0.70111683,0.01934100,-0.01934100,0.32009306,-0.32009306
-3.64082041,3.35149793,-3.35149793,0.00074322,-0.00074322,0.14587820,-0.14587820,0.47351827,-0.47351827,2.28681996,-2.28681996,0.16113027,-0.16113027,0.70628817,-0.70628817,0.01951883,-0.01951883,0.30842703,-0.30842703
-3.63481741,3.29846911,-3.29846911,0.00075734,-0.00075734,0.13988131,-0.13988131,0.45570158,-0.45570158,2.23993470,-2.23993470,0.15562815,-0.15562815,0.71577387,-0.71577387,0.01966302,-0.01966302,0.29736472,-0.29736472
-3.62881441,3.25155906,-3.25155906,0.00076974,-0.00076974,0.13408098,-0.13408098,0.43886793,-0.43886793,2.19464756,-2.19464756,0.15090703,-0.15090703,0.72949098,-0.72949098,0.01977318,-0.01977318,0.28690329,-0.28690329
-3.62281141,3.21031111,-3.21031111,0.00078006,-0.00078006,0.12851771,-0.12851771,0.42294764,-0.42294764,2.15067182,-2.15067182,0.14696000,-0.14696000,0.74726836,-0.74726836,0.01984998,-0.01984998,0.27702558,-0.27702558
-3.61680840,3.17415051,-3.17415052,0.00078800,-0.00078800,0.12322768,-0.12322768,0.40785858,-0.40785858,2.10768948,-2.10768948,0.14376484,-0.14376484,0.76884796,-0.76884796,0.01989507,-0.01989507,0.26770247,-0.26770247
-3.61080540,3.14240834,-3.14240834,0.00079332,-0.00079332,0.11824303,-0.11824303,0.39351090,-0.39351090,2.06536882,-2.06536882,0.14128539,-0.14128539,0.79388822,-0.79388823,0.01991100,-0.01991100,0.25889547,-0.25889547
-3.60480240,3.11434824,-3.11434824,0.00079586,-0.00079586,0.11359231,-0.11359231,0.37981200,-0.37981200,2.02338272,-2.02338272,0.13947339,-0.13947339,0.82196992,-0.82196992,0.01990108,-0.01990108,0.25055952,-0.25055952
-3.59879940,3.08919520,-3.08919521,0.00079551,-0.00079551,0.10930103,-0.10930103,0.36667152,-0.36667152,1.98142688,-1.98142688,0.13827052,-0.13827052,0.85260432,-0.85260432,0.01986920,-0.01986920,0.24264574,-0.24264574
-3.59279640,3.06616521,-3.06616521,0.00079223,-0.00079223,0.10539214,-0.10539214,0.35400604,-0.35400604,1.93923711,-1.93923711,0.13761074,-0.13761074,0.88524381,-0.88524382,0.01981969,-0.01981969,0.23510416,-0.23510416
-3.58679340,3.04449483,-3.04449484,0.00078602,-0.00078602,0.10188658,-0.10188658,0.34174339,-0.34174339,1.89660483,-1.89660483,0.13742276,-0.13742276,0.91929495,-0.91929495,0.01975707,-0.01975707,0.22788617,-0.22788617
-3.58079040,3.02346988,-3.02346988,0.00077696,-0.00077696,0.09880366,-0.09880366,0.32982628,-0.32982628,1.85339025,-1.85339025,0.13763260,-0.13763260,0.95413352,-0.95413353,0.01968593,-0.01968593,0.22094669,-0.22094669
-3.57478739,3.00245198,-3.00245198,0.00076516,-0.00076516,0.09616137,-0.09616137,0.31821521,-0.31821521,1.80953247,-1.80953247,0.13816605,-0.13816605,0.98912163,-0.98912163,0.01961065,-0.01961065,0.21424605,-0.21424605
-3.56878439,2.98090250,-2.98090250,0.00075078,-0.00075078,0.09397652,-0.09397652,0.30689041,-0.30689041,1.76505619,-1.76505619,0.13895115,-0.13895115,1.02362608,-1.02362609,0.01953526,-0.01953526,0.20775140,-0.20775140
-3.56278139,2.95840282,-2.95840283,0.00073400,-0.00073400,0.09226473,-0.09226473,0.29585281,-0.29585281,1.72007478,-1.72007478,0.13992041,-0.13992041,1.05703774,-1.05703774,0.01946326,-0.01946326,0.20143773,-0.20143773
-3.55677839,2.93467049,-2.93467049,0.00071506,-0.00071506,0.09104019,-0.09104019,0.28512407,-0.28512407,1.67478953,-1.67478953,0.14101279,-0.14101279,1.08879109,-1.08879110,0.01939750,-0.01939750,0.19528848,-0.19528848
-3.55077539,2.90957053,-2.90957053,0.00069420,-0.00069420,0.09031533,-0.09031533,0.27474555,-0.27474555,1.62948518,-1.62948518,0.14217541,-0.14217541,1.11838338,-1.11838339,0.01934004,-0.01934004,0.18929576,-0.18929576
-3.54477239,2.88312177,-2.88312177,0.00067166,-0.00067166,0.09010022,-0.09010022,0.26477635,-0.26477635,1.58452199,-1.58452199,0.14336480,-0.14336480,1.14539248,-1.14539249,0.01929208,-0.01929208,0.18346017,-0.18346017
-3.53876938,2.85549766,-2.85549766,0.00064772,-0.00064772,0.09040194,-0.09040194,0.25529056,-0.25529056,1.54032460,-1.54032460,0.14454784,-0.14454784,1.16949281,-1.16949282,0.01925397,-0.01925397,0.17779029,-0.17779029
-3.53276638,2.82702166,-2.82702166,0.00062263,-0.00062263,0.09122377,-0.09122377,0.24637375,-0.24637375,1.49736811,-1.49736811,0.14570224,-0.14570224,1.19046851,-1.19046851,0.01922517,-0.01922517,0.17230188,-0.17230188
-3.52676338,2.79815729,-2.79815729,0.00059666,-0.00059666,0.09256428,-0.09256428,0.23811888,-0.23811888,1.45616216,-1.45616216,0.14681647,-0.14681647,1.20822320,-1.20822320,0.01920436,-0.01920436,0.16701685,-0.16701685
-3.52076038,2.76949291,-2.76949291,0.00057007,-0.00057007,0.09441653,-0.09441653,0.23062186,-0.23062186,1.41723333,-1.41723333,0.14788943,-0.14788943,1.22278589,-1.22278589,0.01918945,-0.01918945,0.16196194,-0.16196194
-3.51475738,2.74172203,-2.74172203,0.00054310,-0.00054310,0.09676709,-0.09676709,0.22397688,-0.22397688,1.38110674,-1.38110674,0.14892958,-0.14892958,1.23431249,-1.23431249,0.01917779,-0.01917779,0.15716741,-0.15716741
-3.50875438,2.71561940,-2.71561940,0.00051599,-0.00051599,0.09959530,-0.09959530,0.21827170,-0.21827170,1.34828757,-1.34828757,0.14995369,-0.14995369,1.24308287,-1.24308287,0.01916624,-0.01916624,0.15266546,-0.15266546
-3.50275138,2.69201408,-2.69201408,0.00048896,-0.00048896,0.10287257,-0.10287257,0.21358312,-0.21358312,1.31924305,-1.31924305,0.15098537,-0.15098537,1.24949339,-1.24949339,0.01915138,-0.01915138,0.14848876,-0.14848876
-3.49674837,2.67176024,-2.67176024,0.00046223,-0.00046223,0.10656183,-0.10656183,0.20997280,-0.20997280,1.29438584,-1.29438584,0.15205329,-0.15205329,1.25404512,-1.25404512,0.01912966,-0.01912966,0.14466886,-0.14466886
-3.49074537,2.65570701,-2.65570701,0.00043600,-0.00043600,0.11061724,-0.11061724,0.20748361,-0.20748361,1.27405937,-1.27405937,0.15318920,-0.15318920,1.25732821,-1.25732821,0.01909762,-0.01909762,0.14123479,-0.14123479
-3.48474237,2.64466848,-2.64466848,0.00041046,-0.00041046,0.11498412,-0.11498412,0.20613665,-0.20613665,1.25852572,-1.25852572,0.15442595,-0.15442595,1.26000304,-1.26000304,0.01905201,-0.01905201,0.13821165,-0.13821165
-3.47873937,2.63939534,-2.63939534,0.00038581,-0.00038581,0.11959921,-0.11959921,0.20592909,-0.20592909,1.24795671,-1.24795671,0.15579550,-0.15579550,1.26277883,-1.26277883,0.01898997,-0.01898997,0.13561948,-0.13561948
-3.47273637,2.64054928,-2.64054928,0.00036222,-0.00036222,0.12439117,-0.12439117,0.20683289,-0.20683289,1.24242850,-1.24242850,0.15732701,-0.15732701,1.26639078,-1.26639078,0.01890919,-0.01890919,0.13347227,-0.13347227
