energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.85442721,1.73582635,0.00509513,0.01561408,0.26345181,0.71835104,0.25340909,0.00000000,0.47585479,0.75421724
-2.84842421,1.70728337,0.00542559,0.01507081,0.25975805,0.70889563,0.25085466,0.00000000,0.46492951,0.73953223
-2.84242121,1.67461842,0.00574063,0.01457020,0.25526442,0.69737590,0.24764057,0.00000000,0.45313914,0.72316990
-2.83641821,1.63759952,0.00603496,0.01411486,0.24998151,0.68370683,0.24379671,0.00000000,0.44035954,0.70501982
-2.83041521,1.59614061,0.00630340,0.01370839,0.24394361,0.66786754,0.23937663,0.00000000,0.42651407,0.68502935
-2.82441221,1.55031026,0.00654102,0.01335546,0.23720934,0.64990465,0.23445811,0.00000000,0.41157588,0.66320758
-2.81840920,1.50033339,0.00674332,0.01306182,0.22986114,0.62993260,0.22914262,0.00000000,0.39556809,0.63962648
-2.81240620,1.44658607,0.00690632,0.01283433,0.22200371,0.60813110,0.22355363,0.00000000,0.37856149,0.61441930
-2.80640320,1.38958370,0.00702672,0.01268071,0.21376137,0.58473969,0.21783370,0.00000000,0.36067041,0.58777626
-2.80040020,1.32996314,0.00710202,0.01260941,0.20527438,0.56004975,0.21214059,0.00000000,0.34204684,0.55993794
-2.79439720,1.26845984,0.00713056,0.01262926,0.19669460,0.53439439,0.20664234,0.00000000,0.32287326,0.53118662
-2.78839420,1.20588100,0.00711162,0.01274910,0.18818041,0.50813668,0.20151161,0.00000000,0.30335453,0.50183605
-2.78239120,1.14307612,0.00704542,0.01297733,0.17989128,0.48165673,0.19691952,0.00000000,0.28370933,0.47222025
-2.77638819,1.08090620,0.00693313,0.01332144,0.17198218,0.45533839,0.19302909,0.00000000,0.26416154,0.44268178
-2.77038519,1.02021316,0.00677685,0.01378749,0.16459806,0.42955596,0.18998872,0.00000000,0.24493191,0.41356002
-2.76438219,0.96179058,0.00657952,0.01437962,0.15786863,0.40466159,0.18792587,0.00000000,0.22623045,0.38518009
-2.75837919,0.90635719,0.00634483,0.01509954,0.15190370,0.38097392,0.18694130,0.00000000,0.20824966,0.35784278
-2.75237619,0.85453394,0.00607712,0.01594613,0.14678924,0.35876826,0.18710406,0.00000000,0.19115909,0.33181581
-2.74637319,0.80682569,0.00578124,0.01691504,0.14258429,0.33826887,0.18844743,0.00000000,0.17510104,0.30732697
-2.74037019,0.76360800,0.00546239,0.01799848,0.13931892,0.31964343,0.19096620,0.00000000,0.16018781,0.28455901
-2.73436718,0.72511939,0.00512597,0.01918507,0.13699323,0.30299984,0.19461517,0.00000000,0.14650020,0.26364669
-2.72836418,0.69145926,0.00477746,0.02045983,0.13557747,0.28838550,0.19930918,0.00000000,0.13408750,0.24467586
-2.72236118,0.66259133,0.00442222,0.02180437,0.13501332,0.27578895,0.20492463,0.00000000,0.12296861,0.22768442
-2.71635818,0.63835217,0.00406540,0.02319718,0.13521610,0.26514370,0.21130250,0.00000000,0.11313430,0.21266519
-2.71035518,0.61846448,0.00371180,0.02461409,0.13607806,0.25633399,0.21825274,0.00000000,0.10455035,0.19957029
-2.70435218,0.60255421,0.00336579,0.02602891,0.13747241,0.24920229,0.22556000,0.00000000,0.09716143,0.18831688
-2.69834917,0.59017091,0.00303119,0.02741418,0.13925804,0.24355813,0.23299033,0.00000000,0.09089539,0.17879381
-2.69234617,0.58081024,0.00271127,0.02874200,0.14128471,0.23918781,0.24029882,0.00000000,0.08566790,0.17086899
-2.68634317,0.57393777,0.00240869,0.02998496,0.14339854,0.23586470,0.24723770,0.00000000,0.08138707,0.16439703
-2.68034017,0.56901313,0.00212551,0.03111714,0.14544753,0.23335974,0.25356468,0.00000000,0.07795807,0.15922683
-2.67433717,0.56551347,0.00186319,0.03211507,0.14728694,0.23145165,0.25905118,0.00000000,0.07528726,0.15520888
-2.66833417,0.56295539,0.00162263,0.03295868,0.14878440,0.22993655,0.26349013,0.00000000,0.07328610,0.15220191
-2.66233117,0.56091466,0.00140420,0.03363217,0.14982434,0.22863670,0.26670296,0.00000000,0.07187431,0.15007864
-2.65632816,0.55904285,0.00120783,0.03412478,0.15031191,0.22740806,0.26854554,0.00000000,0.07098256,0.14873056
-2.65032516,0.55708058,0.00103304,0.03443138,0.15017593,0.22614649,0.26891290,0.00000000,0.07055432,0.14807140
-2.64432216,0.55486686,0.00087904,0.03455298,0.14937101,0.22479232,0.26774238,0.00000000,0.07054716,0.14803947
-2.63831916,0.55234443,0.00074475,0.03449691,0.14787871,0.22333343,0.26501521,0.00000000,0.07093320,0.14859857
-2.63231616,0.54956102,0.00062895,0.03427698,0.14570772,0.22180660,0.26075657,0.00000000,0.07169906,0.14973770
-2.62631316,0.54666677,0.00053026,0.03391330,0.14289306,0.22029732,0.25503391,0.00000000,0.07284509,0.15146959
-2.62031016,0.54390804,0.00044723,0.03343195,0.13949454,0.21893806,0.24795388,0.00000000,0.07438416,0.15382820
-2.61430715,0.54161799,0.00037840,0.03286452,0.13559433,0.21790525,0.23965800,0.00000000,0.07634003,0.15686530
-2.60830415,0.54020468,0.00032234,0.03224742,0.13129403,0.21741497,0.23031717,0.00000000,0.07874537,0.16064640
-2.60230115,0.54013697,0.00027768,0.03162113,0.12671116,0.21771781,0.22012550,0.00000000,0.08163971,0.16524631
-2.59629815,0.54192921,0.00024311,0.03102926,0.12197549,0.21909282,0.20929350,0.00000000,0.08506715,0.17074435
-2.59029515,0.54612503,0.00021745,0.03051763,0.11722505,0.22184094,0.19804125,0.00000000,0.08907427,0.17721970
-2.58429215,0.55328104,0.00019964,0.03013324,0.11260231,0.22627806,0.18659153,0.00000000,0.09370806,0.18474690
-2.57828914,0.56395092,0.00018873,0.02992324,0.10825041,0.23272783,0.17516340,0.00000000,0.09901408,0.19339184
-2.57228614,0.57867033,0.00018391,0.02993390,0.10430967,0.24151440,0.16396639,0.00000000,0.10503493,0.20320824
-2.56628314,0.59794291,0.00018451,0.03020960,0.10091445,0.25295516,0.15319538,0.00000000,0.11180900,0.21423491
-2.56028014,0.62222780,0.00018998,0.03079185,0.09819040,0.26735360,0.14302657,0.00000000,0.11936949,0.22649371
-2.55427714,0.65192861,0.00019988,0.03171840,0.09625216,0.28499225,0.13361422,0.00000000,0.12774382,0.23998833
-2.54827414,0.68738398,0.00021393,0.03302232,0.09520141,0.30612583,0.12508859,0.00000000,0.13695327,0.25470386
-2.54227114,0.72885961,0.00023191,0.03473123,0.09512538,0.33097456,0.11755476,0.00000000,0.14701288,0.27060707
-2.53626813,0.77654179,0.00025376,0.03686654,0.09609574,0.35971768,0.11109232,0.00000000,0.15793147,0.28764736
-2.53026513,0.83053210,0.00027950,0.03944279,0.09816767,0.39248715,0.10575593,0.00000000,0.16971182,0.30575818
-2.52426213,0.89084332,0.00030924,0.04246709,0.10137934,0.42936169,0.10157644,0.00000000,0.18235087,0.32485898
-2.51825913,0.95739635,0.00034321,0.04593860,0.10575143,0.47036117,0.09856264,0.00000000,0.19583981,0.34485732
-2.51225613,1.03001805,0.00038171,0.04984816,0.11128693,0.51544145,0.09670325,0.00000000,0.21016418,0.36565127
-2.50625313,1.10844006,0.00042514,0.05417806,0.11797095,0.56448989,0.09596923,0.00000000,0.22530378,0.38713176
-2.50025013,1.19229848,0.00047398,0.05890190,0.12577067,0.61732164,0.09631614,0.00000000,0.24123236,0.40918494
-2.49424712,1.28113472,0.00052880,0.06398466,0.13463542,0.67367701,0.09768652,0.00000000,0.25791718,0.43169445
-2.48824412,1.37439739,0.00059021,0.06938293,0.14449680,0.73321999,0.10001220,0.00000000,0.27531842,0.45454344
-2.48224112,1.47144568,0.00065890,0.07504532,0.15526898,0.79553831,0.10321640,0.00000000,0.29338835,0.47761642
-2.47623812,1.57155412,0.00073562,0.08091313,0.16684921,0.86014511,0.10721570,0.00000000,0.31207050,0.50080088
-2.47023512,1.67391910,0.00082114,0.08692118,0.17911845,0.92648241,0.11192178,0.00000000,0.33129871,0.52398861
-2.46423212,1.77766712,0.00091625,0.09299883,0.19194244,0.99392656,0.11724293,0.00000000,0.35099626,0.54707682
-2.45822911,1.88186497,0.00102172,0.09907125,0.20517291,1.06179560,0.12308542,0.00000000,0.37107506,0.56996897
-2.45222611,1.98553160,0.00113829,0.10506081,0.21864925,1.12935862,0.12935454,0.00000000,0.39143511,0.59257537
-2.44622311,2.08765189,0.00126664,0.11088860,0.23220054,1.19584698,0.13595565,0.00000000,0.41196406,0.61481347
-2.44022011,2.18719177,0.00140731,0.11647607,0.24564791,1.26046715,0.14279498,0.00000000,0.43253734,0.63660797
-2.43421711,2.28311479,0.00156073,0.12174666,0.25880733,1.32241502,0.14978028,0.00000000,0.45301843,0.65789065
-2.42821411,2.37439944,0.00172709,0.12662749,0.27149263,1.38089123,0.15682148,0.00000000,0.47325981,0.67859992
-2.42221111,2.46005710,0.00190638,0.13105088,0.28351894,1.43511726,0.16383116,0.00000000,0.49310425,0.69868024
-2.41620810,2.53915006,0.00209828,0.13495583,0.29470616,1.48435176,0.17072503,0.00000000,0.51238668,0.71808130
-2.41020510,2.61080913,0.00230215,0.13828930,0.30488272,1.52790671,0.17742234,0.00000000,0.53093650,0.73675714
-2.40420210,2.67425049,0.00251701,0.14100726,0.31388920,1.56516291,0.18384618,0.00000000,0.54858051,0.75466518
-2.39819910,2.72879134,0.00274146,0.14307553,0.32158196,1.59558439,0.18992393,0.00000000,0.56514613,0.77176535
-2.39219610,2.77386391,0.00297373,0.14447034,0.32783648,1.61873128,0.19558747,0.00000000,0.58046513,0.78801938
-2.38619310,2.80902759,0.00321161,0.14517856,0.33255046,1.63427076,0.20077361,0.00000000,0.59437757,0.80339043
-2.38019010,2.83397882,0.00345251,0.14519778,0.33564635,1.64198563,0.20542436,0.00000000,0.60673605,0.81784304
-2.37418709,2.84855854,0.00369350,0.14453600,0.33707346,1.64178046,0.20948730,0.00000000,0.61740986,0.83134365
-2.36818409,2.85275699,0.00393128,0.14321113,0.33680936,1.63368481,0.21291596,0.00000000,0.62628919,0.84386165
-2.36218109,2.84671575,0.00416234,0.14125034,0.33486063,1.61785354,0.21567023,0.00000000,0.63328899,0.85537107
-2.35617809,2.83072680,0.00438296,0.13868912,0.33126277,1.59456413,0.21771678,0.00000000,0.63835241,0.86585270
-2.35017509,2.80522861,0.00458937,0.13557031,0.32607949,1.56421097,0.21902949,0.00000000,0.64145369,0.87529679
-2.34417209,2.77079916,0.00477779,0.13194297,0.31940107,1.52729675,0.21958992,0.00000000,0.64260020,0.88370594
-2.33816908,2.72814587,0.00494459,0.12786121,0.31134209,1.48442116,0.21938771,0.00000000,0.64183361,0.89109809
-2.33216608,2.67809246,0.00508639,0.12338298,0.30203847,1.43626713,0.21842097,0.00000000,0.63922992,0.89750930
-2.32616308,2.62156294,0.00520017,0.11856892,0.29164387,1.38358496,0.21669659,0.00000000,0.63489842,0.90299598
-2.32016008,2.55956272,0.00528337,0.11348113,0.28032575,1.32717484,0.21423042,0.00000000,0.62897939,0.90763642
-2.31415708,2.49315733,0.00533401,0.10818212,0.26826095,1.26786818,0.21104733,0.00000000,0.62164061,0.91153104
-2.30815408,2.42344899,0.00535071,0.10273372,0.25563117,1.20650830,0.20718108,0.00000000,0.61307278,0.91480148
-2.30215108,2.35155161,0.00533280,0.09719611,0.24261843,1.14393109,0.20267402,0.00000000,0.60348385,0.91758807
-2.29614807,2.27856479,0.00528033,0.09162700,0.22940062,1.08094626,0.19757655,0.00000000,0.59309262,0.92004575
-2.29014507,2.20554768,0.00519406,0.08608075,0.21614734,1.01831967,0.19194639,0.00000000,0.58212165,0.92233845
-2.28414207,2.13349334,0.00507547,0.08060778,0.20301626,0.95675741,0.18584758,0.00000000,0.57078997,0.92463214
-2.27813907,2.06330470,0.00492669,0.07525390,0.19014991,0.89689207,0.17934936,0.00000000,0.55930569,0.92708678
-2.27213607,1.99577287,0.00475044,0.07005994,0.17767324,0.83927168,0.17252487,0.00000000,0.54785901,0.92984763
-2.26613307,1.93155881,0.00454993,0.06506130,0.16569182,0.78435156,0.16544966,0.00000000,0.53661589,0.93303633
-2.26013007,1.87117910,0.00432878,0.06028778,0.15429088,0.73248944,0.15820020,0.00000000,0.52571263,0.93674250
-2.25412706,1.81499662,0.00409090,0.05576340,0.14353511,0.68394380,0.15085240,0.00000000,0.51525179,0.94101617
-2.24812406,1.76321650,0.00384033,0.05150644,0.13346912,0.63887553,0.14348011,0.00000000,0.50529943,0.94586182
-2.24212106,1.71588781,0.00358119,0.04752955,0.12411872,0.59735264,0.13615376,0.00000000,0.49588410,0.95123445
-2.23611806,1.67291100,0.00331752,0.04383997,0.11549271,0.55935776,0.12893922,0.00000000,0.48699738,0.95703809
-2.23011506,1.63405075,0.00305319,0.04043987,0.10758513,0.52479814,0.12189680,0.00000000,0.47859612,0.96312699
-2.22411206,1.59895403,0.00279178,0.03732682,0.10037796,0.49351747,0.11508054,0.00000000,0.47060621,0.96930961
-2.21810905,1.56717235,0.00253657,0.03449430,0.09384398,0.46530919,0.10853778,0.00000000,0.46292773,0.97535538
-2.21210605,1.53818741,0.00229042,0.03193231,0.08794970,0.43993050,0.10230896,0.00000000,0.45544114,0.98100388
-2.20610305,1.51143896,0.00205576,0.02962801,0.08265823,0.41711664,0.09642779,0.00000000,0.44801433,0.98597610
-2.20010005,1.48635358,0.00183458,0.02756646,0.07793206,0.39659478,0.09092150,0.00000000,0.44051007,0.98998711
-2.19409705,1.46237313,0.00162842,0.02573125,0.07373536,0.37809692,0.08581144,0.00000000,0.43279346,0.99275962
-2.18809405,1.43898145,0.00143837,0.02410524,0.07003608,0.36137151,0.08111371,0.00000000,0.42473918,0.99403747
-2.18209105,1.41572819,0.00126514,0.02267118,0.06680743,0.34619316,0.07683996,0.00000000,0.41623798,0.99359848
-2.17608804,1.39224866,0.00110905,0.02141228,0.06402899,0.33237042,0.07299813,0.00000000,0.40720223,0.99126577
-2.17008504,1.36827889,0.00097013,0.02031276,0.06168717,0.31975121,0.06959324,0.00000000,0.39757026,0.98691702
-2.16408204,1.34366531,0.00084816,0.01935822,0.05977525,0.30822602,0.06662798,0.00000000,0.38730929,0.98049106
-2.15807904,1.31836870,0.00074270,0.01853595,0.05829291,0.29772884,0.06410322,0.00000000,0.37641689,0.97199148
-2.15207604,1.29246258,0.00065321,0.01783517,0.05724528,0.28823600,0.06201838,0.00000000,0.36492098,0.96148704
-2.14607304,1.26612622,0.00057903,0.01724706,0.05664172,0.27976315,0.06037150,0.00000000,0.35287828,0.94910899
-2.14007004,1.23963295,0.00051955,0.01676476,0.05649428,0.27236070,0.05915921,0.00000000,0.34037164,0.93504534
-2.13406703,1.21333464,0.00047416,0.01638326,0.05681596,0.26610815,0.05837653,0.00000000,0.32750615,0.91953266
-2.12806403,1.18764333,0.00044237,0.01609917,0.05761896,0.26110754,0.05801644,0.00000000,0.31440453,0.90284588
-2.12206103,1.16301114,0.00042384,0.01591046,0.05891292,0.25747668,0.05806950,0.00000000,0.30120195,0.88528664
-2.11605803,1.13990983,0.00041847,0.01581615,0.06070333,0.25534232,0.05852328,0.00000000,0.28804058,0.86717110
-2.11005503,1.11881087,0.00042637,0.01581593,0.06299010,0.25483379,0.05936202,0.00000000,0.27506423,0.84881781
-2.10405203,1.10016751,0.00044803,0.01590986,0.06576648,0.25607735,0.06056620,0.00000000,0.26241334,0.83053637
-2.09804902,1.08439936,0.00048426,0.01609799,0.06901833,0.25919145,0.06211240,0.00000000,0.25022048,0.81261759
-2.09204602,1.07188056,0.00053633,0.01638006,0.07272377,0.26428314,0.06397338,0.00000000,0.23860667,0.79532561
-2.08604302,1.06293170,0.00060600,0.01675527,0.07685325,0.27144566,0.06611833,0.00000000,0.22767852,0.77889237
-2.08004002,1.05781590,0.00069555,0.01722206,0.08137002,0.28075715,0.06851353,0.00000000,0.21752640,0.76351468
-2.07403702,1.05673885,0.00080792,0.01777800,0.08623101,0.29228044,0.07112319,0.00000000,0.20822354,0.74935392
-2.06803402,1.05985247,0.00094668,0.01841967,0.09138803,0.30606367,0.07391063,0.00000000,0.19982609,0.73653820
-2.06203102,1.06726155,0.00111615,0.01914273,0.09678918,0.32214144,0.07683970,0.00000000,0.19237402,0.72516683
-2.05602801,1.07903274,0.00132144,0.01994192,0.10238051,0.34053636,0.07987627,0.00000000,0.18589278,0.71531650
-2.05002501,1.09520472,0.00156845,0.02081117,0.10810768,0.36126044,0.08298996,0.00000000,0.18039537,0.70704876
-2.04402201,1.11579874,0.00186396,0.02174380,0.11391764,0.38431616,0.08615571,0.00000000,0.17588502,0.70041828
-2.03801901,1.14082844,0.00221554,0.02273261,0.11976018,0.40969683,0.08935542,0.00000000,0.17235782,0.69548105
-2.03201601,1.17030803,0.00263161,0.02377012,0.12558922,0.43738601,0.09257921,0.00000000,0.16980551,0.69230211
-2.02601301,1.20425798,0.00312129,0.02484873,0.13136385,0.46735586,0.09582651,0.00000000,0.16821806,0.69096224
-2.02001001,1.24270773,0.00369436,0.02596089,0.13704893,0.49956425,0.09910669,0.00000000,0.16758602,0.69156296
-2.01400700,1.28569489,0.00436105,0.02709926,0.14261540,0.53395075,0.10243926,0.00000000,0.16790231,0.69422968
-2.00800400,1.33326089,0.00513186,0.02825684,0.14804006,0.57043158,0.10585352,0.00000000,0.16916377,0.69911269
-2.00200100,1.38544331,0.00601727,0.02942706,0.15330508,0.60889384,0.10938770,0.00000000,0.17137193,0.70638588
-1.99599800,1.44226515,0.00702744,0.03060385,0.15839711,0.64918932,0.11308751,0.00000000,0.17453347,0.71624318
-1.98999500,1.50372193,0.00817184,0.03178166,0.16330610,0.69112836,0.11700428,0.00000000,0.17866005,0.72889307
-1.98399200,1.56976724,0.00945877,0.03295549,0.16802401,0.73447433,0.12119249,0.00000000,0.18376769,0.74455129
-1.97798899,1.64029793,0.01089499,0.03412082,0.17254337,0.77893911,0.12570709,0.00000000,0.18987576,0.76343218
-1.97198599,1.71513993,0.01248514,0.03527363,0.17685599,0.82418019,0.13060044,0.00000000,0.19700567,0.78573919
-1.96598299,1.79403574,0.01423130,0.03641028,0.18095168,0.86979991,0.13591917,0.00000000,0.20517927,0.81165485
-1.95997999,1.87663452,0.01613248,0.03752745,0.18481731,0.91534696,0.14170100,0.00000000,0.21441704,0.84133083
-1.95397699,1.96248570,0.01818417,0.03862205,0.18843618,0.96032073,0.14797173,0.00000000,0.22473625,0.87487853
-1.94797399,2.05103665,0.02037794,0.03969114,0.19178772,1.00417835,0.15474251,0.00000000,0.23614900,0.91236044
-1.94197099,2.14163480,0.02270115,0.04073180,0.19484769,1.04634444,0.16200748,0.00000000,0.24866028,0.95378280
-1.93596798,2.23353423,0.02513671,0.04174107,0.19758870,1.08622346,0.16974199,0.00000000,0.26226604,0.99908960
-1.92996498,2.32590670,0.02766305,0.04271582,0.19998118,1.12321408,0.17790144,0.00000000,0.27695138,1.04815818
-1.92396198,2.41785653,0.03025418,0.04365270,0.20199465,1.15672520,0.18642086,0.00000000,0.29268875,1.10079644
-1.91795898,2.50843888,0.03287999,0.04454807,0.20359923,1.18619294,0.19521522,0.00000000,0.30943636,1.15674175
-1.91195598,2.59668043,0.03550660,0.04539796,0.20476733,1.21109782,0.20418060,0.00000000,0.32713673,1.21566134
-1.90595298,2.68160166,0.03809707,0.04619811,0.20547538,1.23098150,0.21319605,0.00000000,0.34571545,1.27715430
-1.89994997,2.76223991,0.04061208,0.04694394,0.20570548,1.24546222,0.22212629,0.00000000,0.36508027,1.34075492
-1.89394697,2.83767205,0.04301094,0.04763075,0.20544698,1.25424834,0.23082506,0.00000000,0.38512048,1.40593744
-1.88794397,2.90703621,0.04525258,0.04825381,0.20469767,1.25714929,0.23913894,0.00000000,0.40570686,1.47212206
-1.88194097,2.96955169,0.04729673,0.04880866,0.20346482,1.25408360,0.24691180,0.00000000,0.42669210,1.53868230
-1.87593797,3.02453669,0.04910507,0.04929138,0.20176578,1.24508355,0.25398934,0.00000000,0.44791193,1.60495357
-1.86993497,3.07142339,0.05064245,0.04969900,0.19962819,1.23029630,0.26022393,0.00000000,0.46918692,1.67024314
-1.86393197,3.10977028,0.05187797,0.05002996,0.19708980,1.20998163,0.26547927,0.00000000,0.49032517,1.73384147
-1.85792896,3.13927170,0.05278608,0.05028462,0.19419804,1.18450631,0.26963494,0.00000000,0.51112573,1.79503488
-1.85192596,3.15976466,0.05334738,0.05046583,0.19100909,1.15433545,0.27259047,0.00000000,0.53138291,1.85311956
-1.84592296,3.17123317,0.05354936,0.05057952,0.18758685,1.12002133,0.27426886,0.00000000,0.55089126,1.90741682
-1.83991996,3.17381022,0.05338686,0.05063523,0.18400156,1.08219003,0.27461947,0.00000000,0.56945121,1.95728930
-1.83391696,3.16777760,0.05286224,0.05064669,0.18032841,1.04152666,0.27362003,0.00000000,0.58687509,2.00215786
-1.82791396,3.15356376,0.05198540,0.05063229,0.17664598,0.99875951,0.27127774,0.00000000,0.60299336,2.04151860
-1.82191096,3.13173964,0.05077341,0.05061535,0.17303467,0.95464392,0.26762950,0.00000000,0.61766074,2.07495957
-1.81590795,3.10301255,0.04925001,0.05062441,0.16957517,0.90994612,0.26274107,0.00000000,0.63076185,2.10217627
-1.80990495,3.06821782,0.04744481,0.05069319,0.16634700,0.86542782,0.25670540,0.00000000,0.64221617,2.12298529
-1.80390195,3.02830826,0.04539231,0.05086039,0.16342702,0.82183156,0.24964003,0.00000000,0.65198183,2.13733533
-1.79789895,2.98434088,0.04313087,0.05116926,0.16088813,0.77986750,0.24168370,0.00000000,0.66005808,2.14531465
-1.79189595,2.93746088,0.04070144,0.05166689,0.15879801,0.74020152,0.23299242,0.00000000,0.66648608,2.14715435
-1.78589295,2.88888266,0.03814639,0.05240321,0.15721782,0.70344500,0.22373491,0.00000000,0.67134792,2.14322692
-1.77988994,2.83986779,0.03550825,0.05342982,0.15620110,0.67014620,0.21408785,0.00000000,0.67476373,2.13403953
-1.77388694,2.79169995,0.03282859,0.05479844,0.15579262,0.64078339,0.20423091,0.00000000,0.67688699,2.12022207
-1.76788394,2.74565730,0.03014694,0.05655923,0.15602722,0.61575953,0.19434182,0.00000000,0.67789810,2.10250992
-1.76188094,2.70298268,0.02749988,0.05875892,0.15692882,0.59539859,0.18459171,0.00000000,0.67799654,2.08172190
-1.75587794,2.66485228,0.02492032,0.06143879,0.15850936,0.57994335,0.17514077,0.00000000,0.67739183,2.05873409
-1.74987494,2.63234403,0.02243691,0.06463259,0.16076787,0.56955464,0.16613441,0.00000000,0.67629396,2.03445045
-1.74387194,2.60640640,0.02007371,0.06836455,0.16368973,0.56431198,0.15770009,0.00000000,0.67490351,2.00977140
-1.73786893,2.58782930,0.01784997,0.07264738,0.16724601,0.56421543,0.14994482,0.00000000,0.67340223,1.98556168
-1.73186593,2.57721801,0.01578017,0.07748058,0.17139320,0.56918874,0.14295344,0.00000000,0.67194446,1.96261895
-1.72586293,2.57497165,0.01387416,0.08284897,0.17607310,0.57908365,0.13678768,0.00000000,0.67064989,1.94164460
-1.71985993,2.58126736,0.01213746,0.08872160,0.18121329,0.59368525,0.13148595,0.00000000,0.66959814,1.92321805
-1.71385693,2.59605096,0.01057165,0.09505120,0.18672784,0.61271838,0.12706400,0.00000000,0.66882550,1.90777586
-1.70785393,2.61903519,0.00917488,0.10177402,0.19251868,0.63585489,0.12351611,0.00000000,0.66832394,1.89559659
-1.70185093,2.64970558,0.00794241,0.10881041,0.19847733,0.66272165,0.12081696,0.00000000,0.66804258,1.88679225
-1.69584792,2.68733424,0.00686712,0.11606586,0.20448720,0.69290919,0.11892401,0.00000000,0.66789148,1.88130661
-1.68984492,2.73100118,0.00594012,0.12343280,0.21042633,0.72598066,0.11778019,0.00000000,0.66774763,1.87892055
-1.68384192,2.77962245,0.00515124,0.13079290,0.21617051,0.76148099,0.11731694,0.00000000,0.66746271,1.87926417
-1.67783892,2.83198415,0.00448956,0.13801991,0.22159673,0.79894597,0.11745734,0.00000000,0.66687235,1.88183494
-1.67183592,2.88678092,0.00394381,0.14498306,0.22658680,0.83791101,0.11811931,0.00000000,0.66580621,1.88602123
-1.66583292,2.94265753,0.00350275,0.15155069,0.23103107,0.87791936,0.11921872,0.00000000,0.66409851,1.89112998
-1.65982991,2.99825183,0.00315553,0.15759421,0.23483202,0.91852961,0.12067228,0.00000000,0.66159834,1.89641718
-1.65382691,3.05223755,0.00289185,0.16299204,0.23790772,0.95932224,0.12240030,0.00000000,0.65817931,1.90112009
-1.64782391,3.10336526,0.00270223,0.16763359,0.24019483,0.99990527,0.12432899,0.00000000,0.65374801,1.90448947
-1.64182091,3.15050019,0.00257807,0.17142289,0.24165125,1.03991879,0.12639251,0.00000000,0.64825100,1.90582085
-1.63581791,3.19265562,0.00251176,0.17428186,0.24225806,1.07903861,0.12853455,0.00000000,0.64167997,1.90448349
-1.62981491,3.22902096,0.00249673,0.17615311,0.24202093,1.11697891,0.13070960,0.00000000,0.63407492,1.89994595
-1.62381191,3.25898385,0.00252740,0.17700197,0.24097074,1.15349420,0.13288375,0.00000000,0.62552540,1.89179767
-1.61780890,3.28214596,0.00259917,0.17681789,0.23916349,1.18838073,0.13503518,0.00000000,0.61616981,1.87976577
-1.61180590,3.29833243,0.00270844,0.17561496,0.23667952,1.22147748,0.13715431,0.00000000,0.60619289,1.86372679
-1.60580290,3.30759507,0.00285246,0.17343163,0.23362204,1.25266698,0.13924359,0.00000000,0.59582177,1.84371317
-1.59979990,3.31020967,0.00302932,0.17032965,0.23011502,1.28187606,0.14131713,0.00000000,0.58532064,1.81991459
-1.59379690,3.30666791,0.00323789,0.16639222,0.22630057,1.30907666,0.14339999,0.00000000,0.57498458,1.79267423
-1.58779390,3.29766435,0.00347774,0.16172148,0.22233577,1.33428657,0.14552734,0.00000000,0.56513267,1.76248038
-1.58179090,3.28407904,0.00374907,0.15643542,0.21838924,1.35757017,0.14774342,0.00000000,0.55610070,1.72995383
-1.57578789,3.26695617,0.00405268,0.15066438,0.21463732,1.37903890,0.15010035,0.00000000,0.54823376,1.69583137
-1.56978489,3.24747935,0.00438988,0.14454726,0.21126011,1.39885111,0.15265677,0.00000000,0.54187873,1.66094615
-1.56378189,3.22694359,0.00476243,0.13822756,0.20843735,1.41721119,0.15547630,0.00000000,0.53737704,1.62620525
-1.55777889,3.20672453,0.00517252,0.13184944,0.20634426,1.43436733,0.15862591,0.00000000,0.53505743,1.59256502
-1.55177589,3.18824511,0.00562270,0.12555395,0.20514744,1.45060789,0.16217403,0.00000000,0.53522905,1.56100492
-1.54577289,3.17293995,0.00611578,0.11947547,0.20500078,1.46625575,0.16618861,0.00000000,0.53817468,1.53250015
-1.53976988,3.16221783,0.00665485,0.11373856,0.20604158,1.48166073,0.17073491,0.00000000,0.54414421,1.50799391
-1.53376688,3.15742288,0.00724316,0.10845523,0.20838688,1.49718974,0.17587327,0.00000000,0.55334821,1.48836965
-1.52776388,3.15979508,0.00788410,0.10372275,0.21213003,1.51321503,0.18165673,0.00000000,0.56595184,1.47442422
-1.52176088,3.17043098,0.00858116,0.09962194,0.21733767,1.53010052,0.18812866,0.00000000,0.58206899,1.46684233
-1.51575788,3.19024575,0.00933784,0.09621607,0.22404717,1.54818685,0.19532038,0.00000000,0.60175687,1.46617326
-1.50975488,3.21993785,0.01015767,0.09355028,0.23226461,1.56777573,0.20324896,0.00000000,0.62501119,1.47281039
-1.50375188,3.25995786,0.01104414,0.09165148,0.24196336,1.58911430,0.21191524,0.00000000,0.65176218,1.48697447
-1.49774887,3.31048274,0.01200068,0.09052876,0.25308343,1.61238038,0.22130221,0.00000000,0.68187167,1.50870118
-1.49174587,3.37139728,0.01303064,0.09017417,0.26553166,1.63766959,0.23137377,0.00000000,0.71513153,1.53783374
