energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.47273637,1.62281718,0.00081361,0.20938867,0.58963834,0.76982099,0.31792368,0.00000000,0.38612117,0.28484074
-3.46673337,1.65696928,0.00087050,0.21455088,0.61592317,0.78901708,0.31332095,0.00000000,0.40569276,0.28710420
-3.46073037,1.69411447,0.00092517,0.22005808,0.64252096,0.80890338,0.30965088,0.00000000,0.42593728,0.29050104
-3.45472736,1.73339128,0.00097674,0.22589731,0.66881272,0.82897589,0.30688768,0.00000000,0.44652382,0.29497977
-3.44872436,1.77391932,0.00102434,0.23205156,0.69419455,0.84873377,0.30498476,0.00000000,0.46712498,0.30047417
-3.44272136,1.81481314,0.00106715,0.23849805,0.71809045,0.86768888,0.30387681,0.00000000,0.48742331,0.30690211
-3.43671836,1.85519738,0.00110441,0.24520708,0.73996467,0.88537563,0.30348262,0.00000000,0.50711778,0.31416487
-3.43071536,1.89422298,0.00113545,0.25214126,0.75933325,0.90136109,0.30370848,0.00000000,0.52593038,0.32214698
-3.42471236,1.93108423,0.00115973,0.25925546,0.77577442,0.91525484,0.30445220,0.00000000,0.54361238,0.33071697
-3.41870935,1.96503612,0.00117681,0.26649741,0.78893736,0.92671853,0.30560741,0.00000000,0.55995012,0.33972884
-3.41270635,1.99541171,0.00118640,0.27380888,0.79854924,0.93547462,0.30706817,0.00000000,0.57477017,0.34902447
-3.40670335,2.02163873,0.00118837,0.28112750,0.80442015,0.94131406,0.30873364,0.00000000,0.58794345,0.35843689
-3.40070035,2.04325506,0.00118273,0.28838906,0.80644579,0.94410272,0.31051263,0.00000000,0.59938835,0.36779432
-3.39469735,2.05992230,0.00116965,0.29553027,0.80460799,0.94378606,0.31232781,0.00000000,0.60907258,0.37692489
-3.38869435,2.07143708,0.00114943,0.30249167,0.79897287,0.94039205,0.31411944,0.00000000,0.61701371,0.38566188
-3.38269135,2.07773937,0.00112253,0.30922075,0.78968695,0.93403209,0.31584847,0.00000000,0.62327827,0.39384919
-3.37668834,2.07891753,0.00108950,0.31567486,0.77697131,0.92489978,0.31749878,0.00000000,0.62797954,0.40134695
-3.37068534,2.07520962,0.00105103,0.32182392,0.76111403,0.91326761,0.31907857,0.00000000,0.63127392,0.40803685
-3.36468234,2.06700070,0.00100786,0.32765265,0.74246126,0.89948153,0.32062070,0.00000000,0.63335605,0.41382700
-3.35867934,2.05481607,0.00096081,0.33316216,0.72140725,0.88395359,0.32218198,0.00000000,0.63445278,0.41865612
-3.35267634,2.03931024,0.00091074,0.33837079,0.69838362,0.86715263,0.32384157,0.00000000,0.63481612,0.42249664
-3.34667334,2.02125196,0.00085852,0.34331404,0.67384827,0.84959351,0.32569824,0.00000000,0.63471533,0.42535672
-3.34067034,2.00150528,0.00080503,0.34804359,0.64827420,0.83182483,0.32786689,0.00000000,0.63442847,0.42728078
-3.33466733,1.98100723,0.00075111,0.35262530,0.62213855,0.81441569,0.33047427,0.00000000,0.63423347,0.42834873
-3.32866433,1.96074248,0.00069759,0.35713631,0.59591213,0.79794166,0.33365417,0.00000000,0.63439912,0.42867355
-3.32266133,1.94171569,0.00064522,0.36166125,0.57004950,0.78297032,0.33754219,0.00000000,0.63517610,0.42839751
-3.31665833,1.92492230,0.00059470,0.36628779,0.54498008,0.77004677,0.34227038,0.00000000,0.63678853,0.42768693
-3.31065533,1.91131856,0.00054665,0.37110165,0.52110001,0.75967947,0.34796190,0.00000000,0.63942604,0.42672587
-3.30465233,1.90179186,0.00050162,0.37618133,0.49876525,0.75232671,0.35472598,0.00000000,0.64323687,0.42570875
-3.29864932,1.89713223,0.00046007,0.38159292,0.47828571,0.74838411,0.36265328,0.00000000,0.64832223,0.42483247
-3.29264632,1.89800616,0.00042237,0.38738511,0.45992060,0.74817345,0.37181199,0.00000000,0.65473203,0.42428815
-3.28664332,1.90493356,0.00038881,0.39358488,0.44387499,0.75193321,0.38224462,0.00000000,0.66246230,0.42425299
-3.28064032,1.91826895,0.00035960,0.40019405,0.43029759,0.75981099,0.39396578,0.00000000,0.67145456,0.42488259
-3.27463732,1.93818761,0.00033486,0.40718693,0.41927975,0.77185813,0.40696097,0.00000000,0.68159701,0.42630412
-3.26863432,1.96467729,0.00031466,0.41450934,0.41085569,0.78802669,0.42118633,0.00000000,0.69272776,0.42861063
-3.26263132,1.99753592,0.00029895,0.42207904,0.40500389,0.80816888,0.43656941,0.00000000,0.70464003,0.43185679
-3.25662831,2.03637563,0.00028767,0.42978773,0.40164958,0.83203903,0.45301100,0.00000000,0.71708914,0.43605628
-3.25062531,2.08063271,0.00028065,0.43750440,0.40066836,0.85929810,0.47038761,0.00000000,0.72980103,0.44118098
-3.24462231,2.12958359,0.00027769,0.44508009,0.40189071,0.88952059,0.48855484,0.00000000,0.74248217,0.44716187
-3.23861931,2.18236572,0.00027853,0.45235374,0.40510732,0.92220370,0.50735118,0.00000000,0.75483021,0.45389170
-3.23261631,2.23800297,0.00028285,0.45915883,0.41007521,0.95677851,0.52660209,0.00000000,0.76654515,0.46122924
-3.22661331,2.29543408,0.00029031,0.46533049,0.41652427,0.99262286,0.54612433,0.00000000,0.77734037,0.46900476
-3.22061031,2.35354321,0.00030049,0.47071265,0.42416420,1.02907550,0.56573003,0.00000000,0.78695304,0.47702670
-3.21460730,2.41119115,0.00031299,0.47516487,0.43269162,1.06545122,0.58523053,0.00000000,0.79515349,0.48508876
-3.20860430,2.46724595,0.00032733,0.47856839,0.44179702,1.10105635,0.60443972,0.00000000,0.80175285,0.49297755
-3.20260130,2.52061161,0.00034305,0.48083109,0.45117164,1.13520428,0.62317671,0.00000000,0.80660885,0.50047990
-3.19659830,2.57025386,0.00035964,0.48189102,0.46051376,1.16723058,0.64126777,0.00000000,0.80962924,0.50738989
-3.19059530,2.61522199,0.00037661,0.48171836,0.46953456,1.19650707,0.65854752,0.00000000,0.81077272,0.51351506
-3.18459230,2.65466621,0.00039347,0.48031559,0.47796316,1.22245484,0.67485931,0.00000000,0.81004744,0.51868160
-3.17858929,2.68784994,0.00040971,0.47771602,0.48555100,1.24455544,0.69005497,0.00000000,0.80750701,0.52273841
-3.17258629,2.71415736,0.00042489,0.47398062,0.49207525,1.26236040,0.70399394,0.00000000,0.80324442,0.52555986
-3.16658329,2.73309601,0.00043858,0.46919354,0.49734148,1.27549869,0.71654211,0.00000000,0.79738407,0.52704731
-3.16058029,2.74429533,0.00045037,0.46345647,0.50118545,1.28368202,0.72757048,0.00000000,0.79007263,0.52712946
-3.15457729,2.74750172,0.00045993,0.45688231,0.50347412,1.28670815,0.73695391,0.00000000,0.78146903,0.52576161
-3.14857429,2.74257096,0.00046699,0.44958850,0.50410606,1.28446215,0.74457028,0.00000000,0.77173448,0.52292422
-3.14257129,2.72945912,0.00047133,0.44169057,0.50301121,1.27691576,0.75030017,0.00000000,0.76102284,0.51862074
-3.13656828,2.70821296,0.00047282,0.43329611,0.50015022,1.26412515,0.75402727,0.00000000,0.74947215,0.51287523
-3.13056528,2.67896062,0.00047138,0.42449970,0.49551343,1.24622727,0.75563976,0.00000000,0.73719780,0.50572987
-3.12456228,2.64190358,0.00046705,0.41537906,0.48911968,1.22343505,0.75503257,0.00000000,0.72428755,0.49724266
-3.11855928,2.59731038,0.00045993,0.40599263,0.48101496,1.19603176,0.75211055,0.00000000,0.71079900,0.48748539
-3.11255628,2.54551260,0.00045017,0.39637865,0.47127101,1.16436480,0.74679247,0.00000000,0.69675929,0.47654224
-3.10655328,2.48690318,0.00043805,0.38655581,0.45998404,1.12883919,0.73901569,0.00000000,0.68216730,0.46450881
-3.10055028,2.42193695,0.00042387,0.37652541,0.44727339,1.08991098,0.72874105,0.00000000,0.66699793,0.45149180
-3.09454727,2.35113311,0.00040801,0.36627469,0.43328045,1.04808079,0.71595798,0.00000000,0.65120830,0.43760920
-3.08854427,2.27507915,0.00039090,0.35578130,0.41816753,1.00388755,0.70068922,0.00000000,0.63474532,0.42299095
-3.08254127,2.19443538,0.00037301,0.34501837,0.40211691,0.95790271,0.68299493,0.00000000,0.61755420,0.40777979
-3.07653827,2.10993964,0.00035485,0.33395996,0.38532993,0.91072480,0.66297586,0.00000000,0.59958730,0.39213240
-3.07053527,2.02241103,0.00033693,0.32258656,0.36802604,0.86297451,0.64077527,0.00000000,0.58081272,0.37622029
-3.06453227,1.93275232,0.00031980,0.31089017,0.35044194,0.81529017,0.61657938,0.00000000,0.56122218,0.36023057
-3.05852926,1.84195011,0.00030398,0.29887877,0.33283049,0.76832362,0.59061627,0.00000000,0.54083759,0.34436622
-3.05252626,1.75107236,0.00028999,0.28657988,0.31545967,0.72273634,0.56315310,0.00000000,0.51971601,0.32884586
-3.04652326,1.66126295,0.00027834,0.27404306,0.29861116,0.67919580,0.53449177,0.00000000,0.49795270,0.31390278
-3.04052026,1.57373294,0.00026950,0.26134124,0.28257886,0.63837179,0.50496320,0.00000000,0.47568213,0.29978318
-3.03451726,1.48974862,0.00026390,0.24857076,0.26766698,0.60093255,0.47492031,0.00000000,0.45307679,0.28674370
-3.02851426,1.41061644,0.00026193,0.23585028,0.25418784,0.56754071,0.44473019,0.00000000,0.43034415,0.27504806
-3.02251126,1.33766499,0.00026393,0.22331859,0.24245919,0.53884852,0.41476560,0.00000000,0.40772166,0.26496303
-3.01650825,1.27222440,0.00027017,0.21113147,0.23280109,0.51549246,0.38539632,0.00000000,0.38547037,0.25675359
-3.01050525,1.21560364,0.00028085,0.19945771,0.22553214,0.49808692,0.35698058,0.00000000,0.36386724,0.25067768
-3.00450225,1.16906601,0.00029612,0.18847467,0.22096517,0.48721672,0.32985699,0.00000000,0.34319677,0.24698037
-2.99849925,1.13380346,0.00031604,0.17836332,0.21940219,0.48342855,0.30433717,0.00000000,0.32374220,0.24588773
-2.99249625,1.11091012,0.00034056,0.16930321,0.22112864,0.48722098,0.28069938,0.00000000,0.30577668,0.24760065
-2.98649325,1.10135555,0.00036957,0.16146735,0.22640698,0.49903333,0.25918332,0.00000000,0.28955486,0.25228850
-2.98049025,1.10595826,0.00040288,0.15501725,0.23546951,0.51923334,0.23998607,0.00000000,0.27530507,0.26008312
-2.97448724,1.12535998,0.00044017,0.15009820,0.24851073,0.54810381,0.22325942,0.00000000,0.26322247,0.27107303
-2.96848424,1.16000127,0.00048105,0.14683498,0.26567918,0.58582872,0.20910834,0.00000000,0.25346325,0.28529825
-2.96248124,1.21009909,0.00052504,0.14532791,0.28706914,0.63247910,0.19759066,0.00000000,0.24614009,0.30274573
-2.95647824,1.27562697,0.00057158,0.14564942,0.31271231,0.68799936,0.18871780,0.00000000,0.24131886,0.32334572
-2.95047524,1.35629857,0.00062001,0.14784120,0.34257001,0.75219460,0.18245638,0.00000000,0.23901666,0.34696906
-2.94447224,1.45155539,0.00066964,0.15191187,0.37652607,0.82471983,0.17873060,0.00000000,0.23920111,0.37342574
-2.93846923,1.56055941,0.00071969,0.15783524,0.41438106,0.90507177,0.17742534,0.00000000,0.24179086,0.40246476
-2.93246623,1.68219152,0.00076937,0.16554925,0.45584814,0.99258409,0.17838957,0.00000000,0.24665721,0.43377539
-2.92646323,1.81505654,0.00081785,0.17495560,0.50055107,1.08642678,0.18144034,0.00000000,0.25362679,0.46699002
-2.92046023,1.95749529,0.00086431,0.18592009,0.54802479,1.18561040,0.18636692,0.00000000,0.26248516,0.50168864
-2.91445723,2.10760447,0.00090796,0.19827375,0.59771881,1.28899559,0.19293526,0.00000000,0.27298127,0.53740483
-2.90845423,2.26326433,0.00094805,0.21181484,0.64900377,1.39530820,0.20089251,0.00000000,0.28483261,0.57363348
-2.90245123,2.42217419,0.00098387,0.22631169,0.70118113,1.50315996,0.20997180,0.00000000,0.29773109,0.60983989
-2.89644822,2.58189540,0.00101483,0.24150639,0.75349613,1.61107464,0.21989700,0.00000000,0.31134936,0.64547024
-2.89044522,2.73990102,0.00104040,0.25711944,0.80515362,1.71751884,0.23038761,0.00000000,0.32534764,0.67996325
-2.88444222,2.89363089,0.00106020,0.27285516,0.85533652,1.82093689,0.24116365,0.00000000,0.33938082,0.71276254
-2.87843922,3.04055080,0.00107395,0.28840782,0.90322626,1.91978852,0.25195052,0.00000000,0.35310583,0.74332960
-2.87243622,3.17821382,0.00108152,0.30346847,0.94802464,2.01258805,0.26248378,0.00000000,0.36618895,0.77115684
-2.86643322,3.30432168,0.00108288,0.31773206,0.98897613,2.09794371,0.27251377,0.00000000,0.37831305,0.79578030
-2.86043022,3.41678407,0.00107817,0.33090494,1.02538994,2.17459531,0.28180991,0.00000000,0.38918464,0.81679167
-2.85442721,3.51377355,0.00106764,0.34271221,1.05666075,2.24144890,0.29016470,0.00000000,0.39854026,0.83384907
-2.84842421,3.59377390,0.00105164,0.35290485,1.08228733,2.29760686,0.29739718,0.00000000,0.40615240,0.84668624
-2.84242121,3.65561987,0.00103063,0.36126627,1.10188822,2.34239207,0.30335585,0.00000000,0.41183443,0.85511985
-2.83641821,3.69852676,0.00100518,0.36761804,1.11521369,2.37536531,0.30792089,0.00000000,0.41544458,0.85905436
-2.83041521,3.72210859,0.00097588,0.37182464,1.12215352,2.39633494,0.31100561,0.00000000,0.41688881,0.85848460
-2.82441221,3.72638395,0.00094342,0.37379681,1.12274029,2.40535876,0.31255711,0.00000000,0.41612225,0.85349555
-2.81840920,3.71176960,0.00090847,0.37349369,1.11714786,2.40273784,0.31255608,0.00000000,0.41314947,0.84425955
-2.81240620,3.67906194,0.00087176,0.37092330,1.10568544,2.38900294,0.31101581,0.00000000,0.40802329,0.83103097
-2.80640320,3.62940746,0.00083398,0.36614168,1.08878725,2.36489416,0.30798033,0.00000000,0.40084224,0.81413850
-2.80040020,3.56426336,0.00079584,0.35925044,1.06699851,2.33133486,0.30352194,0.00000000,0.39174686,0.79397532
-2.79439720,3.48535030,0.00075798,0.35039310,1.04095833,2.28940122,0.29773805,0.00000000,0.38091483,0.77098769
-2.78839420,3.39459925,0.00072103,0.33975015,1.01138025,2.24028880,0.29074759,0.00000000,0.36855521,0.74566218
-2.78239120,3.29409478,0.00068558,0.32753327,0.97903137,2.18527753,0.28268705,0.00000000,0.35490192,0.71851224
-2.77638819,3.18601702,0.00065215,0.31397880,0.94471096,2.12569677,0.27370629,0.00000000,0.34020687,0.69006444
-2.77038519,3.07258455,0.00062124,0.29934081,0.90922921,2.06289149,0.26396443,0.00000000,0.32473277,0.66084499
-2.76438219,2.95600019,0.00059329,0.28388401,0.87338721,1.99819106,0.25362569,0.00000000,0.30874605,0.63136696
-2.75837919,2.83840149,0.00056869,0.26787680,0.83795849,1.93288128,0.24285556,0.00000000,0.29251012,0.60211860
-2.75237619,2.72181716,0.00054778,0.25158468,0.80367282,1.86818059,0.23181725,0.00000000,0.27627899,0.57355312
-2.74637319,2.60813048,0.00053087,0.23526417,0.77120263,1.80522059,0.22066853,0.00000000,0.26029175,0.54608013
-2.74037019,2.49905020,0.00051823,0.21915744,0.74115213,1.74503123,0.20955903,0.00000000,0.24476773,0.52005901
-2.73436718,2.39608900,0.00051006,0.20348781,0.71404925,1.68853036,0.19862809,0.00000000,0.22990264,0.49579413
-2.72836418,2.30054930,0.00050656,0.18845608,0.69034031,1.63651743,0.18800295,0.00000000,0.21586566,0.47353201
-2.72236118,2.21351584,0.00050784,0.17423770,0.67038717,1.58967077,0.17779751,0.00000000,0.20279744,0.45346026
-2.71635818,2.13585433,0.00051399,0.16098092,0.65446654,1.54854786,0.16811148,0.00000000,0.19080908,0.43570822
-2.71035518,2.06821511,0.00052502,0.14880565,0.64277113,1.51358796,0.15902989,0.00000000,0.17998191,0.42034898
-2.70435218,2.01104091,0.00054088,0.13780314,0.63541234,1.48511643,0.15062293,0.00000000,0.17036804,0.40740263
-2.69834917,1.96457771,0.00056147,0.12803622,0.63242391,1.46335015,0.14294608,0.00000000,0.16199159,0.39684054
-2.69234617,1.92888775,0.00058658,0.11954013,0.63376653,1.44840338,0.13604045,0.00000000,0.15485039,0.38859024
-2.68634317,1.90386398,0.00061593,0.11232389,0.63933277,1.44029392,0.12993333,0.00000000,0.14891819,0.38254098
-2.68034017,1.88924524,0.00064916,0.10637191,0.64895249,1.43894898,0.12463886,0.00000000,0.14414716,0.37854954
-2.67433717,1.88463180,0.00068581,0.10164599,0.66239826,1.44421078,0.12015895,0.00000000,0.14047065,0.37644625
-2.66833417,1.88950098,0.00072533,0.09808756,0.67939097,1.45584178,0.11648422,0.00000000,0.13780609,0.37604112
-2.66233117,1.90322269,0.00076709,0.09562011,0.69960553,1.47352962,0.11359517,0.00000000,0.13605804,0.37712996
-2.65632816,1.92507503,0.00081039,0.09415175,0.72267658,1.49689189,0.11146350,0.00000000,0.13512130,0.37950052
-2.65032516,1.95425997,0.00085445,0.09357795,0.74820454,1.52548107,0.11005356,0.00000000,0.13488402,0.38293851
-2.64432216,1.98991934,0.00089846,0.09378433,0.77576179,1.55878978,0.10932406,0.00000000,0.13523083,0.38723363
-2.63831916,2.03115134,0.00094158,0.09464959,0.80489929,1.59625664,0.10922990,0.00000000,0.13604594,0.39218545
-2.63231616,2.07702763,0.00098298,0.09604838,0.83515354,1.63727311,0.10972424,0.00000000,0.13721622,0.39760925
-2.62631316,2.12661130,0.00102181,0.09785429,0.86605399,1.68119136,0.11076067,0.00000000,0.13863408,0.40334162
-2.62031016,2.17897542,0.00105732,0.09994270,0.89713083,1.72733349,0.11229565,0.00000000,0.14020038,0.40924593
-2.61430715,2.23322239,0.00108877,0.10219357,0.92792320,1.77500211,0.11429087,0.00000000,0.14182697,0.41521740
-2.60830415,2.28850362,0.00111557,0.10449405,0.95798760,1.82349230,0.11671584,0.00000000,0.14343915,0.42118776
-2.60230115,2.34403928,0.00113723,0.10674089,0.98690643,1.87210485,0.11955024,0.00000000,0.14497775,0.42712928
-2.59629815,2.39913774,0.00115337,0.10884250,1.01429649,1.92016069,0.12278627,0.00000000,0.14640079,0.43305810
-2.59029515,2.45321401,0.00116380,0.11072071,1.03981715,1.96701602,0.12643063,0.00000000,0.14768482,0.43903651
-2.58429215,2.50580664,0.00116847,0.11231205,1.06317810,2.01207803,0.13050623,0.00000000,0.14882564,0.44517419
-2.57828914,2.55659247,0.00116751,0.11356862,1.08414629,2.05482051,0.13505334,0.00000000,0.14983855,0.45162818
-2.57228614,2.60539843,0.00116121,0.11445844,1.10255195,2.09479904,0.14013014,0.00000000,0.15075796,0.45860135
-2.56628314,2.65220982,0.00115004,0.11496533,1.11829341,2.13166499,0.14581258,0.00000000,0.15163639,0.46633944
-2.56028014,2.69717445,0.00113462,0.11508823,1.13134046,2.16517788,0.15219339,0.00000000,0.15254290,0.47512643
-2.55427714,2.74060204,0.00111569,0.11484018,1.14173616,2.19521540,0.15938030,0.00000000,0.15356088,0.48527837
-2.54827414,2.78295856,0.00109414,0.11424680,1.14959690,2.22178051,0.16749319,0.00000000,0.15478532,0.49713560
-2.54227114,2.82485516,0.00107096,0.11334442,1.15511051,2.24500513,0.17666047,0.00000000,0.15631957,0.51105351
-2.53626813,2.86703159,0.00104719,0.11217805,1.15853256,2.26514990,0.18701448,0.00000000,0.15827178,0.52739201
-2.53026513,2.91033421,0.00102395,0.11079902,1.16018056,2.28259974,0.19868610,0.00000000,0.16075095,0.54650392
-2.52426213,2.95568890,0.00100238,0.10926272,1.16042630,2.29785494,0.21179870,0.00000000,0.16386291,0.56872256
-2.51825913,3.00406942,0.00098360,0.10762619,1.15968642,2.31151796,0.22646158,0.00000000,0.16770619,0.59434886
-2.51225613,3.05646191,0.00096872,0.10594590,1.15841121,2.32427583,0.24276313,0.00000000,0.17236800,0.62363837
-2.50625313,3.11382662,0.00095878,0.10427570,1.15707208,2.33687883,0.26076395,0.00000000,0.17792051,0.65678868
-2.50025013,3.17705801,0.00095476,0.10266498,1.15614795,2.35011589,0.28049029,0.00000000,0.18441740,0.69392757
-2.49424712,3.24694470,0.00095752,0.10115716,1.15611087,2.36478753,0.30192803,0.00000000,0.19189096,0.73510238
-2.48824412,3.32413068,0.00096780,0.09978852,1.15741143,2.38167732,0.32501762,0.00000000,0.20034977,0.78027117
-2.48224112,3.40907949,0.00098622,0.09858732,1.16046432,2.40152296,0.34965022,0.00000000,0.20977712,0.82929590
-2.47623812,3.50204288,0.00101323,0.09757341,1.16563470,2.42498811,0.37566533,0.00000000,0.22013011,0.88193819
-2.47023512,3.60303557,0.00104913,0.09675800,1.17322576,2.45263621,0.40285020,0.00000000,0.23133965,0.93785791
-2.46423212,3.71181729,0.00109402,0.09614395,1.18346805,2.48490742,0.43094119,0.00000000,0.24331123,0.99661473
-2.45822911,3.82788339,0.00114785,0.09572624,1.19651106,2.52209973,0.45962710,0.00000000,0.25592648,1.05767288
-2.45222611,3.95046461,0.00121037,0.09549265,1.21241729,2.56435504,0.48855457,0.00000000,0.26904560,1.12040913
-2.44622311,4.07853643,0.00128116,0.09542479,1.23115929,2.61165095,0.51733548,0.00000000,0.28251033,1.18412364
-2.44022011,4.21083789,0.00135961,0.09549909,1.25261963,2.66379852,0.54555602,0.00000000,0.29614762,1.24805371
-2.43421711,4.34589931,0.00144495,0.09568807,1.27659394,2.72044607,0.57278729,0.00000000,0.30977373,1.31138978
-2.42821411,4.48207798,0.00153621,0.09596147,1.30279684,2.78108875,0.59859703,0.00000000,0.32319858,1.37329335
-2.42221111,4.61760026,0.00163233,0.09628752,1.33087052,2.84508341,0.62256191,0.00000000,0.33623035,1.43291608
-2.41620810,4.75060854,0.00173205,0.09663410,1.36039555,2.91166784,0.64428009,0.00000000,0.34867999,1.48941951
-2.41020510,4.87921086,0.00183403,0.09696980,1.39090346,2.97998335,0.66338329,0.00000000,0.36036562,1.54199471
-2.40420210,5.00153135,0.00193683,0.09726487,1.42189048,3.04909973,0.67954813,0.00000000,0.37111657,1.58988103
-2.39819910,5.11575912,0.00203893,0.09749207,1.45283190,3.11804108,0.69250591,0.00000000,0.38077702,1.63238356
-2.39219610,5.22019389,0.00213877,0.09762728,1.48319625,3.18581163,0.70205079,0.00000000,0.38920906,1.66888848
-2.38619310,5.31328652,0.00223476,0.09765008,1.51245905,3.25142015,0.70804570,0.00000000,0.39629519,1.69887603
-2.38019010,5.39367314,0.00232534,0.09754402,1.54011533,3.31390244,0.71042596,0.00000000,0.40194010,1.72193064
-2.37418709,5.46020198,0.00240898,0.09729685,1.56569064,3.37234075,0.70920040,0.00000000,0.40607185,1.73774819
-2.36818409,5.51195236,0.00248423,0.09690060,1.58875037,3.42588021,0.70444998,0.00000000,0.40864239,1.74614012
-2.36218109,5.54824599,0.00254977,0.09635146,1.60890709,3.47374172,0.69632413,0.00000000,0.40962751,1.74703475
-2.35617809,5.56865090,0.00260439,0.09564972,1.62582599,3.51523173,0.68503490,0.00000000,0.40902628,1.74047571
-2.35017509,5.57297878,0.00264706,0.09479945,1.63922856,3.54974900,0.67084943,0.00000000,0.40686006,1.72661809
-2.34417209,5.56127699,0.00267694,0.09380829,1.64889464,3.57678914,0.65408094,0.00000000,0.40317122,1.70572234
-2.33816908,5.53381619,0.00269343,0.09268715,1.65466319,3.59594719,0.63507885,0.00000000,0.39802160,1.67814652
-2.33216608,5.49107511,0.00269614,0.09144985,1.65643210,3.60691925,0.61421833,0.00000000,0.39149079,1.64433729
-2.32616308,5.43372342,0.00268493,0.09011280,1.65415723,3.60950337,0.59188993,0.00000000,0.38367438,1.60481978
-2.32016008,5.36260395,0.00265993,0.08869470,1.64785111,3.60360054,0.56848939,0.00000000,0.37468218,1.56018694
-2.31415708,5.27871483,0.00262151,0.08721620,1.63758143,3.58921562,0.54440829,0.00000000,0.36463639,1.51108838
-2.30815408,5.18319204,0.00257029,0.08569953,1.62346933,3.56645872,0.52002554,0.00000000,0.35366978,1.45821911
-2.30215108,5.07729260,0.00250713,0.08416819,1.60568773,3.53554651,0.49570010,0.00000000,0.34192397,1.40230810
-2.29614807,4.96237815,0.00243308,0.08264652,1.58445946,3.49680331,0.47176487,0.00000000,0.32954754,1.34410685
-2.29014507,4.83989855,0.00234938,0.08115928,1.56005496,3.45066135,0.44852188,0.00000000,0.31669423,1.28437810
-2.28414207,4.71137491,0.00225745,0.07973119,1.53278964,3.39765947,0.42623867,0.00000000,0.30352094,1.22388446
-2.27813907,4.57838142,0.00215877,0.07838634,1.50302021,3.33843967,0.40514586,0.00000000,0.29018577,1.16337722
-2.27213607,4.44252526,0.00205494,0.07714761,1.47114012,3.27374073,0.38543556,0.00000000,0.27684577,1.10358525
-2.26613307,4.30542429,0.00194755,0.07603599,1.43757363,3.20438842,0.36726078,0.00000000,0.26365470,1.04520412
-2.26013007,4.16868203,0.00183820,0.07506987,1.40276847,3.13128184,0.35073535,0.00000000,0.25076062,0.98888549
-2.25412706,4.03385998,0.00172843,0.07426430,1.36718703,3.05537583,0.33593455,0.00000000,0.23830339,0.93522702
-2.24812406,3.90244781,0.00161968,0.07363027,1.33129621,2.97765958,0.32289596,0.00000000,0.22641216,0.88476293
-2.24212106,3.77583177,0.00151328,0.07317402,1.29555600,2.89913196,0.31162086,0.00000000,0.21520292,0.83795545
-2.23611806,3.65526270,0.00141038,0.07289645,1.26040725,2.82077436,0.30207574,0.00000000,0.20477616,0.79518752
-2.23011506,3.54182466,0.00131197,0.07279259,1.22625912,2.74352206,0.29419426,0.00000000,0.19521475,0.75675686
-2.22411206,3.43640576,0.00121884,0.07285139,1.19347654,2.66823546,0.28787937,0.00000000,0.18658212,0.72287175
-2.21810905,3.33967286,0.00113157,0.07305550,1.16236861,2.59567255,0.28300589,0.00000000,0.17892088,0.69364875
-2.21210605,3.25205153,0.00105055,0.07338148,1.13317829,2.52646413,0.27942344,0.00000000,0.17225191,0.66911247
-2.20610305,3.17371293,0.00097598,0.07380015,1.10607411,2.46109320,0.27695972,0.00000000,0.16657399,0.64919752
-2.20010005,3.10456860,0.00090785,0.07427720,1.08114454,2.39987974,0.27542441,0.00000000,0.16186405,0.63375265
-2.19409705,3.04427410,0.00084602,0.07477414,1.05839518,2.34297197,0.27461337,0.00000000,0.15807806,0.62254703
-2.18809405,2.99224197,0.00079017,0.07524936,1.03774937,2.29034477,0.27431336,0.00000000,0.15515250,0.61527845
-2.18209105,2.94766381,0.00073991,0.07565945,1.01905214,2.24180563,0.27430710,0.00000000,0.15300645,0.61158326
-2.17608804,2.90954116,0.00069472,0.07596069,1.00207755,2.19700804,0.27437856,0.00000000,0.15154424,0.61104775
-2.17008504,2.87672390,0.00065405,0.07611054,0.98653908,2.15547191,0.27431844,0.00000000,0.15065847,0.61322055
-2.16408204,2.84795497,0.00061729,0.07606921,0.97210284,2.11661002,0.27392948,0.00000000,0.15023346,0.61762561
-2.15807904,2.82191951,0.00058387,0.07580116,0.95840281,2.07975954,0.27303170,0.00000000,0.15014885,0.62377548
-2.15207604,2.79729637,0.00055321,0.07527647,0.94505762,2.04421690,0.27146708,0.00000000,0.15028342,0.63118436
-2.14607304,2.77280986,0.00052478,0.07447204,0.93168801,2.00927454,0.26910373,0.00000000,0.15051872,0.63938046
-2.14007004,2.74727951,0.00049810,0.07337251,0.91793421,1.97425765,0.26583925,0.00000000,0.15074266,0.64791753
-2.13406703,2.71966590,0.00047278,0.07197097,0.90347241,1.93855934,0.26160319,0.00000000,0.15085278,0.65638508
-2.12806403,2.68911046,0.00044850,0.07026925,0.88802964,1.90167244,0.25635856,0.00000000,0.15075909,0.66441722
-2.12206103,2.65496798,0.00042504,0.06827797,0.87139631,1.86321654,0.25010219,0.00000000,0.15038647,0.67169980
-2.11605803,2.61683043,0.00040225,0.06601624,0.85343604,1.82295923,0.24286409,0.00000000,0.14967651,0.67797602
-2.11005503,2.57454157,0.00038007,0.06351108,0.83409222,1.78083041,0.23470581,0.00000000,0.14858881,0.68305029
