energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-3.19059530,1.71217874,0.08877605,0.45774406,0.00654492,0.02143776,0.33054763,1.02043899,0.00860070,0.24678735
-3.18459230,1.64412996,0.08425512,0.43484146,0.00642066,0.01974349,0.31573992,0.98792019,0.00803816,0.23493070
-3.17858929,1.57941062,0.08027760,0.41310792,0.00632370,0.01816591,0.30264632,0.95631830,0.00756746,0.22384335
-3.17258629,1.51820682,0.07677161,0.39258802,0.00624692,0.01670186,0.29117404,0.92585922,0.00717538,0.21357799
-3.16658329,1.46069126,0.07367212,0.37331634,0.00618409,0.01534870,0.28121224,0.89677450,0.00685003,0.20416462
-3.16058029,1.40702872,0.07092224,0.35531687,0.00612997,0.01410440,0.27263926,0.86930403,0.00658105,0.19561127
-3.15457729,1.35738141,0.06847408,0.33860276,0.00608043,0.01296751,0.26532939,0.84369826,0.00635975,0.18790551
-3.14857429,1.31191395,0.06628932,0.32317657,0.00603245,0.01193708,0.25915926,0.82022001,0.00617909,0.18101636
-3.14257129,1.27079769,0.06433931,0.30903091,0.00598420,0.01101264,0.25401336,0.79914526,0.00603377,0.17489687
-3.13656828,1.23421398,0.06260486,0.29614957,0.00593494,0.01019405,0.24978865,0.78076284,0.00592009,0.16948703
-3.13056528,1.20235596,0.06107573,0.28450905,0.00588500,0.00948142,0.24639797,0.76537272,0.00583591,0.16471702
-3.12456228,1.17542854,0.05974970,0.27408028,0.00583566,0.00887495,0.24377232,0.75328261,0.00578045,0.16051053
-3.11855928,1.15364631,0.05863150,0.26483049,0.00578904,0.00837488,0.24186186,0.74480284,0.00575417,0.15678824
-3.11255628,1.13722906,0.05773133,0.25672512,0.00574787,0.00798125,0.24063564,0.74023947,0.00575848,0.15347105
-3.10655328,1.12639504,0.05706335,0.24972940,0.00571541,0.00769388,0.24008021,0.73988573,0.00579558,0.15048316
-3.10055028,1.12135185,0.05664392,0.24380975,0.00569511,0.00751217,0.24019715,0.74401201,0.00586815,0.14775468
-3.09454727,1.12228527,0.05648980,0.23893463,0.00569053,0.00743503,0.24099976,0.75285472,0.00597913,0.14522388
-3.08854427,1.12934660,0.05661639,0.23507485,0.00570500,0.00746071,0.24250904,0.76660455,0.00613143,0.14283878
-3.08254127,1.14263885,0.05703592,0.23220340,0.00574151,0.00758675,0.24474923,0.78539471,0.00632768,0.14055823
-3.07653827,1.16220270,0.05775592,0.23029456,0.00580243,0.00780983,0.24774318,0.80928963,0.00656998,0.13835233
-3.07053527,1.18800299,0.05877781,0.22932258,0.00588938,0.00812571,0.25150783,0.83827503,0.00685970,0.13620225
-3.06453227,1.21991659,0.06009578,0.22925992,0.00600308,0.00852919,0.25604996,0.87224985,0.00719728,0.13409957
-3.05852926,1.25772264,0.06169604,0.23007512,0.00614325,0.00901402,0.26136255,0.91102080,0.00758209,0.13204506
-3.05252626,1.30109591,0.06355642,0.23173065,0.00630855,0.00957294,0.26742197,0.95429999,0.00801228,0.13004718
-3.04652326,1.34960408,0.06564642,0.23418073,0.00649653,0.01019770,0.27418608,1.00170622,0.00848480,0.12812025
-3.04052026,1.40270955,0.06792768,0.23736944,0.00670375,0.01087911,0.28159353,1.05277007,0.00899534,0.12628257
-3.03451726,1.45977621,0.07035488,0.24122922,0.00692578,0.01160714,0.28956416,1.10694305,0.00953838,0.12455452
-3.02851426,1.52008127,0.07287705,0.24568007,0.00715740,0.01237111,0.29800066,1.16361073,0.01010734,0.12295677
-3.02251126,1.58283221,0.07543927,0.25062938,0.00739275,0.01315985,0.30679144,1.22210953,0.01069470,0.12150881
-3.01650825,1.64718845,0.07798467,0.25597267,0.00762557,0.01396196,0.31581447,1.28174685,0.01129223,0.12022778
-3.01050525,1.71228731,0.08045665,0.26159518,0.00784941,0.01476606,0.32494215,1.34182388,0.01189126,0.11912770
-3.00450225,1.77727323,0.08280135,0.26737443,0.00805794,0.01556113,0.33404685,1.40166039,0.01248293,0.11821927
-2.99849925,1.84132962,0.08497004,0.27318352,0.00824520,0.01633680,0.34300692,1.46062060,0.01305854,0.11751002
-2.99249625,1.90371183,0.08692161,0.27889523,0.00840586,0.01708377,0.35171293,1.51813919,0.01360991,0.11700501
-2.98649325,1.96378021,0.08862484,0.28438671,0.00853551,0.01779412,0.36007380,1.57374656,0.01412967,0.11670795
-2.98049025,2.02103189,0.09006045,0.28954450,0.00863086,0.01846171,0.36802258,1.62709215,0.01461164,0.11662261
-2.97448724,2.07512979,0.09122287,0.29426982,0.00868996,0.01908253,0.37552154,1.67796504,0.01505112,0.11675456
-2.96848424,2.12592769,0.09212155,0.29848364,0.00871236,0.01965505,0.38256636,1.72631082,0.01544519,0.11711294
-2.96248124,2.17349007,0.09278187,0.30213152,0.00869916,0.02018053,0.38918916,1.77224389,0.01579294,0.11771233
-2.95647824,2.21810553,0.09324553,0.30518783,0.00865314,0.02066327,0.39546008,1.81605446,0.01609568,0.11857446
-2.95047524,2.26029299,0.09357033,0.30765910,0.00857869,0.02111087,0.40148757,1.85820974,0.01635700,0.11972960
-2.94447224,2.30079967,0.09382954,0.30958631,0.00848177,0.02153433,0.40741683,1.89934886,0.01658286,0.12121760
-2.93846923,2.34059063,0.09411060,0.31104598,0.00836978,0.02194821,0.41342686,1.94027112,0.01678154,0.12308843
-2.93246623,2.38082934,0.09451342,0.31214986,0.00825139,0.02237056,0.41972574,1.98191777,0.01696351,0.12540203
-2.92646323,2.42284948,0.09514809,0.31304316,0.00813634,0.02282286,0.42654456,2.02534711,0.01714124,0.12822758
-2.92046023,2.46811822,0.09613230,0.31390132,0.00803513,0.02332986,0.43412981,2.07170354,0.01732887,0.13164197
-2.91445723,2.51819161,0.09758833,0.31492526,0.00795880,0.02391922,0.44273481,2.12218092,0.01754190,0.13572758
-2.90845423,2.57466315,0.09963978,0.31633546,0.00791861,0.02462117,0.45261007,2.17798110,0.01779670,0.14056936
-2.90245123,2.63910673,0.10240817,0.31836466,0.00792567,0.02546797,0.46399312,2.24026862,0.01811005,0.14625129
-2.89644822,2.71301562,0.10600942,0.32124980,0.00799073,0.02649324,0.47709812,2.31012289,0.01849862,0.15285236
-2.89044522,2.79773944,0.11055036,0.32522324,0.00812378,0.02773130,0.49210554,2.38848925,0.01897836,0.16044220
-2.88444222,2.89442122,0.11612537,0.33050362,0.00833386,0.02921628,0.50915235,2.47613063,0.01956401,0.16907648
-2.87843922,3.00393698,0.12281326,0.33728684,0.00862875,0.03098118,0.52832324,2.57358158,0.02026848,0.17879242
-2.87243622,3.12684032,0.13067453,0.34573737,0.00901484,0.03305692,0.54964306,2.68110673,0.02110242,0.18960455
-2.86643322,3.26331451,0.13974899,0.35598045,0.00949690,0.03547128,0.57307118,2.79866543,0.02207373,0.20150092
-2.86043022,3.41313460,0.15005398,0.36809539,0.01007809,0.03824783,0.59849779,2.92588471,0.02318723,0.21444009
-2.85442721,3.57564181,0.16158323,0.38211042,0.01075983,0.04140488,0.62574275,3.06204215,0.02444435,0.22834899
-2.84842421,3.74973209,0.17430633,0.39799929,0.01154191,0.04495448,0.65455709,3.20606030,0.02584304,0.24312194
-2.84242121,3.93386044,0.18816895,0.41567993,0.01242257,0.04890152,0.68462727,3.35651368,0.02737772,0.25862091
-2.83641821,4.12606185,0.20309385,0.43501518,0.01339867,0.05324294,0.71558233,3.51164930,0.02903940,0.27467706
-2.83041521,4.32398923,0.21898251,0.45581574,0.01446588,0.05796709,0.74700380,3.66942063,0.03081589,0.29109373
-2.82441221,4.52496765,0.23571752,0.47784521,0.01561904,0.06305337,0.77843815,3.82753478,0.03269224,0.30765062
-2.81840920,4.72606392,0.25316549,0.50082707,0.01685236,0.06847202,0.80941145,3.98351178,0.03465112,0.32410931
-2.81240620,4.92416920,0.27118051,0.52445339,0.01815983,0.07418429,0.83944570,4.13475434,0.03667348,0.34021969
-2.80640320,5.11609200,0.28960792,0.54839477,0.01953554,0.08014279,0.86807627,4.27862566,0.03873914,0.35572730
-2.80040020,5.29865812,0.30828819,0.57231126,0.02097395,0.08629225,0.89486975,4.41253263,0.04082749,0.37038108
-2.79439720,5.46881352,0.32706097,0.59586365,0.02247024,0.09257049,0.91944135,4.53401112,0.04291818,0.38394136
-2.78839420,5.62372593,0.34576879,0.61872465,0.02402046,0.09890975,0.94147118,4.64080986,0.04499183,0.39618771
-2.78239120,5.76088079,0.36426052,0.64058947,0.02562169,0.10523826,0.96071841,4.73096920,0.04703060,0.40692622
-2.77638819,5.87816711,0.38239429,0.66118526,0.02727207,0.11148199,0.97703272,4.80289141,0.04901873,0.41599605
-2.77038519,5.97394948,0.40003976,0.68027899,0.02897076,0.11756657,0.99036228,4.85539900,0.05094300,0.42327474
-2.76438219,6.04712262,0.41707970,0.69768348,0.03071769,0.12341937,1.00075771,4.88777853,0.05279302,0.42868223
-2.75837919,6.09714595,0.43341074,0.71326113,0.03251333,0.12897150,1.00837171,4.89980732,0.05456133,0.43218326
-2.75237619,6.12405637,0.44894343,0.72692540,0.03435820,0.13415982,1.01345417,4.89176205,0.05624342,0.43378808
-2.74637319,6.12845856,0.46360148,0.73863996,0.03625244,0.13892872,1.01634284,4.86440828,0.05783761,0.43355152
-2.74037019,6.11149312,0.47732050,0.74841553,0.03819521,0.14323178,1.01744974,4.81897135,0.05934468,0.43157030
-2.73436718,6.07478404,0.49004612,0.75630475,0.04018409,0.14703303,1.01724394,4.75708976,0.06076752,0.42797888
-2.72836418,6.02036785,0.50173196,0.76239530,0.04221452,0.15030788,1.01623135,4.68075315,0.06211053,0.42294393
-2.72236118,5.95060786,0.51233739,0.76680186,0.04427927,0.15304362,1.01493231,4.59222740,0.06337910,0.41665776
-2.71635818,5.86809740,0.52182540,0.76965714,0.04636794,0.15523950,1.01385814,4.49397040,0.06457897,0.40933091
-2.71035518,5.77555652,0.53016084,0.77110272,0.04846669,0.15690632,1.01348755,4.38854211,0.06571558,0.40118436
-2.70435218,5.67572705,0.53730896,0.77128010,0.05055811,0.15806558,1.01424413,4.27851286,0.06679349,0.39244164
-2.69834917,5.57127049,0.54323474,0.77032247,0.05262121,0.15874822,1.01647589,4.16637399,0.06781588,0.38332109
-2.69234617,5.46467339,0.54790273,0.76834762,0.05463174,0.15899299,1.02043794,4.05445443,0.06878411,0.37402880
-2.68634317,5.35816411,0.55127771,0.76545234,0.05656266,0.15884454,1.02627907,3.94484689,0.06969740,0.36475229
-2.68034017,5.25364429,0.55332603,0.76170860,0.05838481,0.15835131,1.03403290,3.83934628,0.07055267,0.35565526
-2.67433717,5.15263762,0.55401757,0.75716155,0.06006783,0.15756335,1.04361409,3.73940281,0.07134448,0.34687361
-2.66833417,5.05625731,0.55332822,0.75182951,0.06158117,0.15653004,1.05481986,3.64609112,0.07206513,0.33851272
-2.66233117,4.96519319,0.55124266,0.74570572,0.06289523,0.15529809,1.06733665,3.56009623,0.07270487,0.33064619
-2.65632816,4.87971779,0.54775743,0.73876173,0.06398260,0.15390958,1.08075180,3.48171605,0.07325224,0.32331581
-2.65032516,4.79971051,0.54288378,0.73095220,0.06481918,0.15240039,1.09456969,3.41087977,0.07369450,0.31653290
-2.64432216,4.72469760,0.53665037,0.72222062,0.06538534,0.15079901,1.10823155,3.34718037,0.07401807,0.31028073
-2.63831916,4.65390551,0.52910553,0.71250574,0.06566689,0.14912574,1.12113817,3.28991935,0.07420909,0.30451788
-2.63231616,4.58632438,0.52031888,0.70174824,0.06565586,0.14739232,1.13267444,3.23816080,0.07425396,0.29918240
-2.62631316,4.52077818,0.51038219,0.68989720,0.06535108,0.14560212,1.14223458,3.19079221,0.07413983,0.29419645
-2.62031016,4.45599799,0.49940943,0.67691604,0.06475844,0.14375068,1.14924707,3.14658876,0.07385511,0.28947128
-2.61430715,4.39069487,0.48753596,0.66278771,0.06389096,0.14182669,1.15319796,3.10427814,0.07338991,0.28491219
-2.60830415,4.32362900,0.47491681,0.64751875,0.06276845,0.13981334,1.15365181,3.06260295,0.07273639,0.28042348
-2.60230115,4.25367217,0.46172413,0.63114208,0.06141705,0.13768988,1.15026913,3.02037802,0.07188909,0.27591291
-2.59629815,4.17986111,0.44814397,0.61371851,0.05986836,0.13543341,1.14281969,2.97654050,0.07084512,0.27129579
-2.59029515,4.10143989,0.43437232,0.59533682,0.05815853,0.13302072,1.13119115,2.93019072,0.06960433,0.26649831
-2.58429215,4.01788995,0.42061076,0.57611260,0.05632707,0.13043013,1.11539276,2.88062275,0.06816935,0.26146025
-2.57828914,3.92894731,0.40706175,0.55618586,0.05441565,0.12764315,1.09555386,2.82734383,0.06654563,0.25613685
-2.57228614,3.83460679,0.39392378,0.53571759,0.05246680,0.12464608,1.07191761,2.77008254,0.06474135,0.25049985
-2.56628314,3.73511406,0.38138652,0.51488559,0.05052265,0.12143118,1.04483003,2.70878605,0.06276734,0.24453779
-2.56028014,3.63094642,0.36962608,0.49387961,0.04862374,0.11799765,1.01472523,2.64360737,0.06063693,0.23825554
-2.55427714,3.52278413,0.35880073,0.47289622,0.04680790,0.11435216,0.98210731,2.57488387,0.05836574,0.23167320
-2.54827414,3.41147409,0.34904690,0.45213355,0.04510936,0.11050912,0.94752999,2.50310867,0.05597152,0.22482435
-2.54227114,3.29798803,0.34047592,0.43178608,0.04355790,0.10649050,0.91157492,2.42889680,0.05347390,0.21775396
-2.53626813,3.18337774,0.33317138,0.41203985,0.04217830,0.10232539,0.87482954,2.35294810,0.05089415,0.21051593
-2.53026513,3.06872936,0.32718724,0.39306807,0.04098988,0.09804927,0.83786570,2.27600902,0.04825494,0.20317041
-2.52426213,2.95511933,0.32254687,0.37502738,0.04000628,0.09370310,0.80121975,2.19883515,0.04558007,0.19578116
-2.51825913,2.84357375,0.31924301,0.35805491,0.03923537,0.08933219,0.76537514,2.12215649,0.04289425,0.18841295
-2.51225613,2.73503318,0.31723857,0.34226604,0.03867929,0.08498507,0.73074804,2.04664697,0.04022279,0.18112918
-2.50625313,2.63032422,0.31646854,0.32775310,0.03833469,0.08071236,0.69767656,1.97289948,0.03759140,0.17398981
-2.50025013,2.53013882,0.31684272,0.31458494,0.03819297,0.07656562,0.66641400,1.90140754,0.03502593,0.16704966
-2.49424712,2.43502217,0.31824941,0.30280723,0.03824072,0.07259640,0.63712605,1.83255388,0.03255214,0.16035723
-2.48824412,2.34536902,0.32055985,0.29244364,0.03846015,0.06885541,0.60989202,1.76660642,0.03019547,0.15395394
-2.48224112,2.26142832,0.32363333,0.28349766,0.03882961,0.06539184,0.58470981,1.70372113,0.02798087,0.14787390
-2.47623812,2.18331536,0.32732288,0.27595503,0.03932418,0.06225289,0.56150415,1.64395133,0.02593256,0.14214412
-2.47023512,2.11103031,0.33148114,0.26978659,0.03991624,0.05948339,0.54013758,1.58726246,0.02407389,0.13678518
-2.46423212,2.04448176,0.33596642,0.26495147,0.04057617,0.05712566,0.52042345,1.53355117,0.02242716,0.13181217
-2.45822911,1.98351347,0.34064848,0.26140037,0.04127299,0.05521930,0.50214027,1.48266720,0.02101340,0.12723593
-2.45222611,1.92793270,0.34541393,0.25907885,0.04197508,0.05380117,0.48504662,1.43443684,0.01985226,0.12306444
-2.44622311,1.87753807,0.35017077,0.25793035,0.04265089,0.05290521,0.46889580,1.38868614,0.01896175,0.11930421
-2.44022011,1.83214529,0.35485210,0.25789887,0.04326972,0.05256224,0.45344963,1.34526266,0.01835806,0.11596157
-2.43421711,1.79160905,0.35941846,0.25893108,0.04380239,0.05279962,0.43849072,1.30405426,0.01805530,0.11304382
-2.42821411,1.75583966,0.36385887,0.26097779,0.04422200,0.05364071,0.42383270,1.26500391,0.01806522,0.11056004
-2.42221111,1.72481343,0.36819031,0.26399458,0.04450455,0.05510419,0.40932806,1.22811968,0.01839685,0.10852154
-2.41620810,1.69857616,0.37245565,0.26794172,0.04462963,0.05720312,0.39487338,1.19347931,0.01905621,0.10694192
-2.41020510,1.67723939,0.37672008,0.27278312,0.04458085,0.05994383,0.38041178,1.16122914,0.02004588,0.10583672
-2.40420210,1.66096975,0.38106610,0.27848464,0.04434634,0.06332475,0.36593277,1.13157767,0.02136461,0.10522253
-2.39819910,1.64997201,0.38558744,0.28501160,0.04391900,0.06733503,0.35146960,1.10478404,0.02300694,0.10511587
-2.39219610,1.64446698,0.39038197,0.29232582,0.04329669,0.07195333,0.33709444,1.08114226,0.02496280,0.10553163
-2.38619310,1.64466552,0.39554417,0.30038234,0.04248222,0.07714655,0.32291170,1.06096214,0.02721722,0.10648134
-2.38019010,1.65074044,0.40115744,0.30912598,0.04148322,0.08286888,0.30905015,1.04454823,0.02975004,0.10797128
-2.37418709,1.66279812,0.40728671,0.31848817,0.04031187,0.08906110,0.29565407,1.03217775,0.03253585,0.11000066
-2.36818409,1.68085160,0.41397179,0.32838410,0.03898446,0.09565032,0.28287414,1.02407916,0.03554393,0.11255985
-2.36218109,1.70479710,0.42122181,0.33871065,0.03752086,0.10255022,0.27085840,1.02041245,0.03873844,0.11562890
-2.35617809,1.73439550,0.42901121,0.34934520,0.03594391,0.10966178,0.25974391,1.02125225,0.04207876,0.11917647
-2.35017509,1.76926014,0.43727737,0.36014554,0.03427875,0.11687468,0.24964927,1.02657502,0.04552006,0.12315912
-2.34417209,1.80885203,0.44592033,0.37095105,0.03255205,0.12406929,0.24066852,1.03625069,0.04901397,0.12752120
-2.33816908,1.85248296,0.45480438,0.38158513,0.03079135,0.13111919,0.23286647,1.05003959,0.05250952,0.13219530
-2.33216608,1.89932668,0.46376174,0.39185888,0.02902438,0.13789420,0.22627579,1.06759461,0.05595422,0.13710326
-2.32616308,1.94843779,0.47259805,0.40157599,0.02727839,0.14426385,0.22089569,1.08846867,0.05929526,0.14215772
-2.32016008,1.99877759,0.48109945,0.41053847,0.02557964,0.15010111,0.21669231,1.11212701,0.06248076,0.14726420
-2.31415708,2.04924563,0.48904093,0.41855326,0.02395297,0.15528623,0.21360069,1.13796370,0.06546117,0.15232355
-2.30815408,2.09871549,0.49619551,0.42543905,0.02242140,0.15971053,0.21152799,1.16532158,0.06819054,0.15723474
-2.30215108,2.14607304,0.50234381,0.43103327,0.02100595,0.16328002,0.21035791,1.19351445,0.07062778,0.16189780
-2.29614807,2.19025512,0.50728347,0.43519873,0.01972547,0.16591859,0.20995593,1.22185064,0.07273778,0.16621682
-2.29014507,2.23028692,0.51083803,0.43782957,0.01859657,0.16757068,0.21017503,1.24965650,0.07449239,0.17010285
-2.28414207,2.26531596,0.51286474,0.43885615,0.01763368,0.16820326,0.21086174,1.27629884,0.07587109,0.17347654
-2.27813907,2.29464110,0.51326093,0.43824876,0.01684907,0.16780710,0.21186204,1.30120526,0.07686154,0.17627052
-2.27213607,2.31773519,0.51196872,0.43601969,0.01625300,0.16639713,0.21302695,1.32388121,0.07745971,0.17843123
-2.26613307,2.33426017,0.50897761,0.43222377,0.01585374,0.16401202,0.21421757,1.34392333,0.07766987,0.17992029
-2.26013007,2.34407411,0.50432519,0.42695711,0.01565775,0.16071294,0.21530930,1.36102818,0.07750416,0.18071532
-2.25412706,2.34722981,0.49809566,0.42035426,0.01566966,0.15658147,0.21619520,1.37499640,0.07698205,0.18081011
-2.24812406,2.34396536,0.49041640,0.41258384,0.01589236,0.15171699,0.21678830,1.38573196,0.07612946,0.18021434
-2.24212106,2.33468714,0.48145280,0.40384285,0.01632691,0.14623341,0.21702294,1.39323685,0.07497774,0.17895263
-2.23611806,2.31994637,0.47140164,0.39434994,0.01697250,0.14025563,0.21685507,1.39760168,0.07356260,0.17706325
-2.23011506,2.30041053,0.46048331,0.38433800,0.01782632,0.13391575,0.21626160,1.39899263,0.07192279,0.17459645
-2.22411206,2.27683117,0.44893332,0.37404639,0.01888344,0.12734921,0.21523902,1.39763587,0.07009897,0.17161244
-2.21810905,2.25000988,0.43699350,0.36371318,0.02013663,0.12069111,0.21380125,1.39380006,0.06813245,0.16817933
-2.21210605,2.22076411,0.42490340,0.35356780,0.02157623,0.11407278,0.21197708,1.38777817,0.06606411,0.16437090
-2.20610305,2.18989452,0.41289210,0.34382431,0.02319004,0.10761869,0.20980731,1.37986945,0.06393343,0.16026451
-2.20010005,2.15815546,0.40117094,0.33467570,0.02496324,0.10144393,0.20734168,1.37036269,0.06177764,0.15593910
-2.19409705,2.12622982,0.38992746,0.32628936,0.02687845,0.09565217,0.20463596,1.35952139,0.05963113,0.15147337
-2.18809405,2.09470922,0.37932064,0.31880378,0.02891580,0.09033424,0.20174918,1.34757174,0.05752496,0.14694429
-2.18209105,2.06408034,0.36947769,0.31232679,0.03105317,0.08556719,0.19874119,1.33469394,0.05548658,0.14242582
-2.17608804,2.03471745,0.36049242,0.30693495,0.03326650,0.08141400,0.19567067,1.32101698,0.05353978,0.13798790
-2.17008504,2.00688125,0.35242510,0.30267441,0.03553028,0.07792367,0.19259354,1.30661721,0.05170468,0.13369581
-2.16408204,1.98072346,0.34530373,0.29956274,0.03781803,0.07513172,0.18956190,1.29152039,0.04999794,0.12960964
-2.15807904,1.95629636,0.33912662,0.29759167,0.04010295,0.07306092,0.18662339,1.27570706,0.04843295,0.12578399
-2.15207604,1.93356633,0.33386578,0.29673059,0.04235860,0.07172231,0.18382094,1.25912054,0.04702015,0.12226783
-2.14607304,1.91243014,0.32947121,0.29693027,0.04455962,0.07111618,0.18119282,1.24167697,0.04576728,0.11910432
-2.14007004,1.89273266,0.32587545,0.29812677,0.04668238,0.07123309,0.17877293,1.22327670,0.04467971,0.11633076
-2.13406703,1.87428468,0.32299830,0.30024514,0.04870565,0.07205479,0.17659114,1.20381614,0.04376059,0.11397838
-2.12806403,1.85687961,0.32075138,0.30320273,0.05061115,0.07355498,0.17467362,1.18319922,0.04301105,0.11207210
-2.12206103,1.84030801,0.31904220,0.30691192,0.05238396,0.07569984,0.17304315,1.16134789,0.04243023,0.11063017
-2.11605803,1.82436896,0.31777766,0.31128210,0.05401282,0.07844844,0.17171912,1.13821082,0.04201534,0.10966372
-2.11005503,1.80887793,0.31686676,0.31622088,0.05549020,0.08175290,0.17071741,1.11376991,0.04176151,0.10917620
-2.10405203,1.79367072,0.31622248,0.32163454,0.05681227,0.08555842,0.17004992,1.08804429,0.04166173,0.10916275
-2.09804902,1.77860355,0.31576281,0.32742778,0.05797857,0.08980326,0.16972394,1.06109156,0.04170667,0.10960961
-2.09204602,1.76354985,0.31541097,0.33350287,0.05899164,0.09441867,0.16974126,1.03300642,0.04188456,0.11049357
-2.08604302,1.74839420,0.31509504,0.33975846,0.05985638,0.09932895,0.17009713,1.00391689,0.04218103,0.11178158
-2.08004002,1.73302448,0.31474696,0.34608826,0.06057941,0.10445167,0.17077922,0.97397843,0.04257912,0.11343052
-2.07403702,1.71732305,0.31430135,0.35237974,0.06116830,0.10969808,0.17176661,0.94336656,0.04305930,0.11538736
-2.06803402,1.70115829,0.31369415,0.35851322,0.06163076,0.11497396,0.17302892,0.91226855,0.04359964,0.11758953
-2.06203102,1.68437730,0.31286145,0.36436152,0.06197394,0.12018073,0.17452582,0.88087479,0.04417614,0.11996578
-2.05602801,1.66680087,0.31173853,0.36979026,0.06220373,0.12521701,0.17620679,0.84937039,0.04476317,0.12243741
-2.05002501,1.64822140,0.31025946,0.37465908,0.06232424,0.12998058,0.17801145,0.81792783,0.04533404,0.12491991
-2.04402201,1.62840432,0.30835720,0.37882379,0.06233736,0.13437060,0.17987037,0.78670084,0.04586179,0.12732496
-2.03801901,1.60709312,0.30596440,0.38213928,0.06224263,0.13829026,0.18170641,0.75582007,0.04631999,0.12956278
-2.03201601,1.58401807,0.30301476,0.38446338,0.06203720,0.14164946,0.18343661,0.72539075,0.04668363,0.13154468
-2.02601301,1.55890810,0.29944497,0.38566129,0.06171601,0.14436767,0.18497450,0.69549236,0.04693013,0.13318582
-2.02001001,1.53150519,0.29519716,0.38561039,0.06127222,0.14637666,0.18623289,0.66618019,0.04704022,0.13440789
-2.01400700,1.50158051,0.29022152,0.38420528,0.06069772,0.14762309,0.18712687,0.63748877,0.04699885,0.13514179
-2.00800400,1.46895107,0.28447916,0.38136260,0.05998379,0.14807065,0.18757697,0.60943654,0.04679597,0.13533003
-2.00200100,1.43349594,0.27794480,0.37702547,0.05912192,0.14770187,0.18751229,0.58203163,0.04642714,0.13492881
-1.99599800,1.39517082,0.27060918,0.37116720,0.05810453,0.14651922,0.18687348,0.55527804,0.04589396,0.13390964
-1.98999500,1.35401997,0.26248104,0.36379402,0.05692579,0.14454565,0.18561539,0.52918194,0.04520427,0.13226047
-1.98399200,1.31018460,0.25358844,0.35494664,0.05558233,0.14182436,0.18370921,0.50375737,0.04437216,0.12998615
-1.97798899,1.26390704,0.24397936,0.34470060,0.05407384,0.13841790,0.18114407,0.47903121,0.04341764,0.12710840
-1.97198599,1.21553031,0.23372153,0.33316514,0.05240361,0.13440650,0.17792794,0.45504680,0.04236613,0.12366504
-1.96598299,1.16549298,0.22290143,0.32048092,0.05057875,0.12988591,0.17408772,0.43186615,0.04124767,0.11970871
-1.95997999,1.11431935,0.21162254,0.30681639,0.04861043,0.12496451,0.16966870,0.40957053,0.04009595,0.11530504
-1.95397699,1.06260554,0.20000296,0.29236312,0.04651375,0.11976015,0.16473314,0.38825940,0.03894717,0.11053042
-1.94797399,1.01100200,0.18817242,0.27733035,0.04430757,0.11439663,0.15935828,0.36804776,0.03783872,0.10546935
-1.94197099,0.96019335,0.17626893,0.26193886,0.04201415,0.10900005,0.15363365,0.34906218,0.03680785,0.10021166
-1.93596798,0.91087647,0.16443524,0.24641460,0.03965855,0.10369516,0.14765803,0.33143565,0.03589025,0.09484960
-1.92996498,0.86373791,0.15281516,0.23098229,0.03726810,0.09860188,0.14153596,0.31530165,0.03511873,0.08947490
-1.92396198,0.81943165,0.14155011,0.21585922,0.03487168,0.09383210,0.13537416,0.30078776,0.03452189,0.08417609
-1.91795898,0.77855822,0.13077583,0.20124959,0.03249894,0.08948683,0.12927787,0.28800923,0.03412304,0.07903595
-1.91195598,0.74164601,0.12061952,0.18733959,0.03017963,0.08565394,0.12334741,0.27706281,0.03393921,0.07412933
-1.90595298,0.70913561,0.11119742,0.17429326,0.02794285,0.08240631,0.11767499,0.26802121,0.03398040,0.06952140
-1.89994997,0.68136767,0.10261294,0.16224942,0.02581639,0.07980063,0.11234191,0.26092855,0.03424916,0.06526634
-1.89394697,0.65857471,0.09495527,0.15131957,0.02382613,0.07787684,0.10741638,0.25579691,0.03474033,0.06140642
-1.88794397,0.64087707,0.08829854,0.14158691,0.02199553,0.07665801,0.10295185,0.25260423,0.03544114,0.05797168
-1.88194097,0.62828294,0.08270145,0.13310621,0.02034519,0.07615085,0.09898609,0.25129367,0.03633161,0.05497993
-1.87593797,0.62069234,0.07820731,0.12590474,0.01889253,0.07634662,0.09554085,0.25177443,0.03738514,0.05243730
-1.86993497,0.61790468,0.07484434,0.11998390,0.01765152,0.07722251,0.09262225,0.25392390,0.03856948,0.05033902
-1.86393197,0.61962935,0.07262635,0.11532145,0.01663253,0.07874321,0.09022172,0.25759123,0.03984782,0.04867061
-1.85792896,0.62549888,0.07155346,0.11187434,0.01584218,0.08086279,0.08831755,0.26260196,0.04118010,0.04740926
-1.85192596,0.63508398,0.07161301,0.10958176,0.01528336,0.08352667,0.08687680,0.26876361,0.04252448,0.04652539
-1.84592296,0.64790974,0.07278048,0.10836844,0.01495521,0.08667365,0.08585761,0.27587191,0.04383884,0.04598426
-1.83991996,0.66347237,0.07502041,0.10814792,0.01485317,0.09023785,0.08521169,0.28371755,0.04508231,0.04574769
-1.83391696,0.68125588,0.07828733,0.10882580,0.01496911,0.09415062,0.08488697,0.29209304,0.04621680,0.04577562
-1.82791396,0.70074806,0.08252674,0.11030276,0.01529146,0.09834224,0.08483015,0.30079948,0.04720834,0.04602769
