energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.32116058,6.89315496,0.02958353,0.07084634,0.59714631,4.41711629,0.09234124,0.68299979,0.13498757,1.88285692
0.32716358,7.01765945,0.03225369,0.06964846,0.60545898,4.46956399,0.09216659,0.69332022,0.13398062,1.94844324
0.33316658,7.14849674,0.03510180,0.06847167,0.61350011,4.52070125,0.09199248,0.70530667,0.13317457,2.01979239
0.33916958,7.28368568,0.03809909,0.06731701,0.62105617,4.56913539,0.09182039,0.71860814,0.13250697,2.09654849
0.34517259,7.42147521,0.04121212,0.06618836,0.62795632,4.61375105,0.09165118,0.73287625,0.13192499,2.17832375
0.35117559,7.56036417,0.04440300,0.06509212,0.63407564,4.65373154,0.09148492,0.74777090,0.13138604,2.26469462
0.35717859,7.69910268,0.04762989,0.06403675,0.63933635,4.68856336,0.09132059,0.76296453,0.13085779,2.35519633
0.36318159,7.83667611,0.05084751,0.06303236,0.64370682,4.71802441,0.09115597,0.77814511,0.13031767,2.44931653
0.36918459,7.97227391,0.05400794,0.06209020,0.64719868,4.74215684,0.09098742,0.79301802,0.12975186,2.54648881
0.37518759,8.10524619,0.05706147,0.06122223,0.64986223,4.76122687,0.09080978,0.80730686,0.12915397,2.64608687
0.38119060,8.23505164,0.05995769,0.06044069,0.65178040,4.77567411,0.09061632,0.82075359,0.12852349,2.74742021
0.38719360,8.36120106,0.06264659,0.05975779,0.65306172,4.78605376,0.09039874,0.83311814,0.12786400,2.84973193
0.39319660,8.48320058,0.06507986,0.05918547,0.65383254,4.79297539,0.09014725,0.84417782,0.12718150,2.95219945
0.39919960,8.60049905,0.06721205,0.05873521,0.65422908,4.79704214,0.08985072,0.85372680,0.12648276,3.05393845
0.40520260,8.71244347,0.06900192,0.05841800,0.65438956,4.79879397,0.08949693,0.86157587,0.12577387,3.15401036
0.41120560,8.81824579,0.07041361,0.05824432,0.65444681,4.79865851,0.08907293,0.86755269,0.12505913,3.25143356
0.41720860,8.91696380,0.07141770,0.05822424,0.65452177,4.79691229,0.08856541,0.87150265,0.12434020,3.34519796
0.42321161,9.00749764,0.07199219,0.05836755,0.65471802,4.79365462,0.08796129,0.87329052,0.12361570,3.43428276
0.42921461,9.08860263,0.07212318,0.05868387,0.65511759,4.78879531,0.08724828,0.87280264,0.12288112,3.51767676
0.43521761,9.15891777,0.07180542,0.05918289,0.65577813,4.78205676,0.08641555,0.86994987,0.12212915,3.59440048
0.44122061,9.21700849,0.07104250,0.05987445,0.65673156,4.77298990,0.08545447,0.86467096,0.12135028,3.66352925
0.44722361,9.26142092,0.06984682,0.06076866,0.65798400,4.76100249,0.08435935,0.85693610,0.12053371,3.72421629
0.45322661,9.29074468,0.06823929,0.06187598,0.65951692,4.74539775,0.08312822,0.84675057,0.11966840,3.77571485
0.45922961,9.30367993,0.06624870,0.06320722,0.66128949,4.72542047,0.08176350,0.83415797,0.11874421,3.81739835
0.46523262,9.29910500,0.06391091,0.06477342,0.66324162,4.70030760,0.08027269,0.81924298,0.11775312,3.84877778
0.47123562,9.27613998,0.06126777,0.06658571,0.66529773,4.66933986,0.07866888,0.80213306,0.11669027,3.86951535
0.47723862,9.23420277,0.05836592,0.06865508,0.66737084,4.63189115,0.07697113,0.78299912,0.11555494,3.87943405
0.48324162,9.17305388,0.05525546,0.07099207,0.66936681,4.58747291,0.07520465,0.76205475,0.11435122,3.87852245
0.48924462,9.09282748,0.05198851,0.07360636,0.67118849,4.53577058,0.07340081,0.73955397,0.11308848,3.86693462
0.49524762,8.99404670,0.04861781,0.07650640,0.67273967,4.47667052,0.07159680,0.71578737,0.11178154,3.84498522
0.50125063,8.87762240,0.04519537,0.07969893,0.67392853,4.41027590,0.06983518,0.69107675,0.11045046,3.81313979
0.50725363,8.74483541,0.04177116,0.08318850,0.67467070,4.33691107,0.06816302,0.66576826,0.10912010,3.77200086
0.51325663,8.59730312,0.03839199,0.08697707,0.67489172,4.25711460,0.06663094,0.64022427,0.10781935,3.72229026
0.51925963,8.43693243,0.03510053,0.09106353,0.67452887,4.17162178,0.06529178,0.61481429,0.10658016,3.66482841
0.52526263,8.26586131,0.03193456,0.09544338,0.67353260,4.08133798,0.06419919,0.58990516,0.10543639,3.60051153
0.53126563,8.08639208,0.02892638,0.10010836,0.67186727,3.98730473,0.06340607,0.56585095,0.10442249,3.53028737
0.53726863,7.90091974,0.02610247,0.10504630,0.66951156,3.89066042,0.06296286,0.54298288,0.10357215,3.45513077
0.54327164,7.71185863,0.02348339,0.11024095,0.66645842,3.79259826,0.06291591,0.52159978,0.10291703,3.37601956
0.54927464,7.52157094,0.02108375,0.11567199,0.66271479,3.69432332,0.06330582,0.50195935,0.10248545,3.29391196
0.55527764,7.33230021,0.01891255,0.12131510,0.65830099,3.59701113,0.06416599,0.48427070,0.10230135,3.20972622
0.56128064,7.14611254,0.01697347,0.12714218,0.65325009,3.50176962,0.06552132,0.46868831,0.10238343,3.12432304
0.56728364,6.96484794,0.01526541,0.13312166,0.64760714,3.40960608,0.06738723,0.45530791,0.10274448,3.03849167
0.57328664,6.79008369,0.01378309,0.13921891,0.64142845,3.32140031,0.06976897,0.44416423,0.10339112,2.95293981
0.57928964,6.62311086,0.01251767,0.14539677,0.63478094,3.23788517,0.07266131,0.43523094,0.10432382,2.86828792
0.58529265,6.46492482,0.01145747,0.15161610,0.62774168,3.15963472,0.07604871,0.42842262,0.10553722,2.78506791
0.59129565,6.31622967,0.01058861,0.15783646,0.62039763,3.08706045,0.07990583,0.42359888,0.10702090,2.70372629
0.59729865,6.17745624,0.00989571,0.16401680,0.61284570,3.02041521,0.08419854,0.42057042,0.10876040,2.62463155
0.60330165,6.04879267,0.00936253,0.17011621,0.60519306,2.95980460,0.08888526,0.41910677,0.11073856,2.54808548
0.60930465,5.93022583,0.00897255,0.17609462,0.59755786,2.90520489,0.09391872,0.41894557,0.11293712,2.47433793
0.61530765,5.82159199,0.00870946,0.18191355,0.59007019,2.85648652,0.09924795,0.41980292,0.11533847,2.40360420
0.62131066,5.72263395,0.00855768,0.18753682,0.58287337,2.81344215,0.10482054,0.42138447,0.11792760,2.33608442
0.62731366,5.63306231,0.00850269,0.19293121,0.57612540,2.77581759,0.11058493,0.42339679,0.12069394,2.27198390
0.63331666,5.55261772,0.00853137,0.19806703,0.57000050,2.74334443,0.11649276,0.42555859,0.12363325,2.21153336
0.63931966,5.48113112,0.00863223,0.20291864,0.56469055,2.71577255,0.12250111,0.42761135,0.12674918,2.15500804
0.64532266,5.41857890,0.00879561,0.20746491,0.56040619,2.69290096,0.12857440,0.42932887,0.13005465,2.10274454
0.65132566,5.36512995,0.00901373,0.21168951,0.55737755,2.67460545,0.13468610,0.43052542,0.13357277,2.05515432
0.65732866,5.32118183,0.00928079,0.21558113,0.55585407,2.66086148,0.14081989,0.43106206,0.13733726,2.01273293
0.66333167,5.28738383,0.00959292,0.21913360,0.55610355,2.65176103,0.14697033,0.43085096,0.14139237,1.97606406
0.66933467,5.26464492,0.00994813,0.22234587,0.55840991,2.64752230,0.15314298,0.42985738,0.14579208,1.94581792
0.67533767,5.25412548,0.01034619,0.22522188,0.56306968,2.64849158,0.15935389,0.42809948,0.15059877,1.92274344
0.68134067,5.25721252,0.01078850,0.22777028,0.57038715,2.65513675,0.16562850,0.42564570,0.15588117,1.90765429
0.68734367,5.27547847,0.01127785,0.23000413,0.58066799,2.66803263,0.17199997,0.42261000,0.16171178,1.90140886
0.69334667,5.31062508,0.01181824,0.23194039,0.59421156,2.68783845,0.17850705,0.41914524,0.16816383,1.90488482
0.69934967,5.36441428,0.01241464,0.23359939,0.61130199,2.71526846,0.18519145,0.41543485,0.17530772,1.91894886
0.70535268,5.43858885,0.01307267,0.23500421,0.63219830,2.75105687,0.19209507,0.41168337,0.18320738,1.94442300
0.71135568,5.53478627,0.01379836,0.23617995,0.65712381,2.79591883,0.19925692,0.40810617,0.19191641,1.98204847
0.71735868,5.65444965,0.01459781,0.23715299,0.68625535,2.85050926,0.20671016,0.40491901,0.20147441,2.03244887
0.72336168,5.79873983,0.01547694,0.23795023,0.71971261,2.91538159,0.21447925,0.40232780,0.21190358,2.09609400
0.72936468,5.96845283,0.01644114,0.23859829,0.75754813,2.99094854,0.22257739,0.40051913,0.22320567,2.17326616
0.73536768,6.16394666,0.01749498,0.23912276,0.79973840,3.07744682,0.23100439,0.39965200,0.23535975,2.26403033
0.74137069,6.38508112,0.01864190,0.23954742,0.84617653,3.17490765,0.23974508,0.39985114,0.24832052,2.36820968
0.74737369,6.63117360,0.01988397,0.23989361,0.89666684,3.28313456,0.24876841,0.40120220,0.26201763,2.48536777
0.75337669,6.90097327,0.02122156,0.24017965,0.95092177,3.40168958,0.25802710,0.40374906,0.27635588,2.61479833
0.75937969,7.19265521,0.02265318,0.24042032,1.00856126,3.52988849,0.26745816,0.40749325,0.29121627,2.75552344
0.76538269,7.50383489,0.02417520,0.24062651,1.06911489,3.66680542,0.27698397,0.41239561,0.30645813,2.90630045
0.77138569,7.83160308,0.02578170,0.24080505,1.13202665,3.81128651,0.28651410,0.41837990,0.32192193,3.06563777
0.77738869,8.17257972,0.02746435,0.24095856,1.19666244,3.96197200,0.29594768,0.42533822,0.33743294,3.23181933
0.78339170,8.52298508,0.02921233,0.24108558,1.26232008,4.11732571,0.30517624,0.43313793,0.35280547,3.40293695
0.78939470,8.87872557,0.03101229,0.24118078,1.32824162,4.27567073,0.31408698,0.44162965,0.36784749,3.57693006
0.79539770,9.23549119,0.03284840,0.24123531,1.39362754,4.43522964,0.32256623,0.45065579,0.38236561,3.75163134
0.80140070,9.58886112,0.03470246,0.24123730,1.45765270,4.59416791,0.33050309,0.46005941,0.39617003,3.92481709
0.80740370,9.93441386,0.03655410,0.24117245,1.51948332,4.75063866,0.33779301,0.46969266,0.40907948,4.09426078
0.81340670,10.26783829,0.03838102,0.24102472,1.57829476,4.90282742,0.34434131,0.47942446,0.42092583,4.25778792
0.81940970,10.58504181,0.04015933,0.24077705,1.63328956,5.04899531,0.35006638,0.48914714,0.43155834,4.41333068
0.82541271,10.88225231,0.04186403,0.24041208,1.68371520,5.18751958,0.35490263,0.49878143,0.44084730,4.55898032
0.83141571,11.15611074,0.04346943,0.23991298,1.72888119,5.31693028,0.35880297,0.50827982,0.44868710,4.69303558
0.83741871,11.40375133,0.04494976,0.23926407,1.76817496,5.43594235,0.36174082,0.51762787,0.45499856,4.81404545
0.84342171,11.62286718,0.04627976,0.23845152,1.80107616,5.54348229,0.36371153,0.52684367,0.45973056,4.92084455
0.84942471,11.81175920,0.04743534,0.23746388,1.82716890,5.63870909,0.36473327,0.53597526,0.46286086,5.01257993
0.85542771,11.96936688,0.04839423,0.23629255,1.84615153,5.72102893,0.36484726,0.54509624,0.46439627,5.08872794
0.86143072,12.09528001,0.04913661,0.23493205,1.85784382,5.79010343,0.36411737,0.55429983,0.46437201,5.14910055
0.86743372,12.18973088,0.04964580,0.23338019,1.86219098,5.84585140,0.36262904,0.56369173,0.46285054,5.19384060
0.87343672,12.25356724,0.04990873,0.23163814,1.85926462,5.88844399,0.36048762,0.57338199,0.45991966,5.22340600
0.87943972,12.28820668,0.04991648,0.22971024,1.84926038,5.91829332,0.35781599,0.58347653,0.45569017,5.23854320
0.88544272,12.29557388,0.04966464,0.22760378,1.83249227,5.93603478,0.35475166,0.59406868,0.45029301,5.24025101
0.89144572,12.27802275,0.04915352,0.22532863,1.80938391,5.94250338,0.35144327,0.60523112,0.44387609,5.22973590
0.89744872,12.23824593,0.04838828,0.22289673,1.78045669,5.93870449,0.34804664,0.61700878,0.43660067,5.20836060
0.90345173,12.17917481,0.04737888,0.22032159,1.74631542,5.92577976,0.34472037,0.62941302,0.42863764,5.17758809
0.90945473,12.10387364,0.04613984,0.21761772,1.70763177,5.90496891,0.34162122,0.64241744,0.42016351,5.13892335
0.91545773,12.01543151,0.04468996,0.21480009,1.66512602,5.87756861,0.33889931,0.65595548,0.41135639,5.09385521
0.92146073,11.91685639,0.04305172,0.21188360,1.61954786,5.84488952,0.33669326,0.66992011,0.40239191,5.04380117
0.92746373,11.81097527,0.04125079,0.20888271,1.57165677,5.80821301,0.33512557,0.68416550,0.39343920,4.99005733
0.93346673,11.70034445,0.03931523,0.20581115,1.52220277,5.76874901,0.33429825,0.69851069,0.38465706,4.93375587
0.93946973,11.58717355,0.03727478,0.20268179,1.47190824,5.72759669,0.33428900,0.71274508,0.37619032,4.87583201
0.94547274,11.47326640,0.03516001,0.19950670,1.42145141,5.68570940,0.33514800,0.72663549,0.36816651,4.81700174
0.95147574,11.35998117,0.03300155,0.19629740,1.37145213,5.64386554,0.33689562,0.73993449,0.36069300,4.75775141
0.95747874,11.24821139,0.03082930,0.19306523,1.32246046,5.60264649,0.33952095,0.75238945,0.35385456,4.69833943
0.96348174,11.13838830,0.02867169,0.18982196,1.27494834,5.56242281,0.34298147,0.76375219,0.34771154,4.63880975
0.96948474,11.03050431,0.02655510,0.18658047,1.22930458,5.52334926,0.34720377,0.77378840,0.34229866,4.57901627
0.97548774,10.92415602,0.02450329,0.18335545,1.18583331,5.48536896,0.35208542,0.78228673,0.33762454,4.51865663
0.98149075,10.81860437,0.02253700,0.18016424,1.14475564,5.44822659,0.35749790,0.78906689,0.33367197,4.45731356
0.98749375,10.71284890,0.02067373,0.17702744,1.10621430,5.41148998,0.36329047,0.79398655,0.33039888,4.39450124
0.99349675,10.60571190,0.01892754,0.17396953,1.07028089,5.37457903,0.36929504,0.79694663,0.32774017,4.32971439
0.99949975,10.49592829,0.01730906,0.17101916,1.03696524,5.33680054,0.37533154,0.79789486,0.32561018,4.26247713
1.00550275,10.38223652,0.01582559,0.16820929,1.00622613,5.29738733,0.38121391,0.79682740,0.32390592,4.19238924
1.01150575,10.26346573,0.01448132,0.16557686,0.97798286,5.25553946,0.38675626,0.79378856,0.32251080,4.11916729
1.01750875,10.13861507,0.01327758,0.16316224,0.95212692,5.21046581,0.39177903,0.78886858,0.32129887,4.04267848
1.02351176,10.00692107,0.01221320,0.16100815,0.92853309,5.16142368,0.39611492,0.78219974,0.32013941,3.96296573
1.02951476,9.86791003,0.01128489,0.15915838,0.90706950,5.10775477,0.39961424,0.77395087,0.31890165,3.88026263
1.03551776,9.72143315,0.01048766,0.15765604,0.88760604,5.04891573,0.40214961,0.76432076,0.31745951,3.79499781
1.04152076,9.56768309,0.00981515,0.15654155,0.87002080,4.98450206,0.40361974,0.75353056,0.31569617,3.70778864
1.04752376,9.40719174,0.00926010,0.15585056,0.85420430,4.91426444,0.40395209,0.74181572,0.31350828,3.61942485
1.05352676,9.24080994,0.00881457,0.15561159,0.84006155,4.83811710,0.40310452,0.72941782,0.31080967,3.53084302
1.05952976,9.06967098,0.00847036,0.15584391,0.82751177,4.75613825,0.40106562,0.71657658,0.30753439,3.44309352
1.06553277,8.89514042,0.00821913,0.15655540,0.81648627,4.66856303,0.39785397,0.70352252,0.30363900,3.35730170
1.07153577,8.71875544,0.00805269,0.15774083,0.80692458,4.57576998,0.39351630,0.69047045,0.29910399,3.27462533
1.07753877,8.54215752,0.00796304,0.15938048,0.79876951,4.47826211,0.38812463,0.67761419,0.29393430,3.19621057
1.08354177,8.36702223,0.00794252,0.16143933,0.79196136,4.37664415,0.38177273,0.66512251,0.28815901,3.12314849
1.08954477,8.19499021,0.00798382,0.16386682,0.78643209,4.27159745,0.37457183,0.65313661,0.28183004,3.05643435
1.09554777,8.02760277,0.00807996,0.16659730,0.78209981,4.16385413,0.36664608,0.64176895,0.27502018,2.99693141
1.10155078,7.86624553,0.00822433,0.16955115,0.77886406,4.05417198,0.35812772,0.63110359,0.26782035,2.94534075
1.10755378,7.71210250,0.00841060,0.17263660,0.77660247,3.94331137,0.34915240,0.62119772,0.26033630,2.90217839
1.11355678,7.56612253,0.00863268,0.17575219,0.77516887,3.83201518,0.33985473,0.61208439,0.25268499,2.86776046
1.11955978,7.42899914,0.00888471,0.17878969,0.77439324,3.72099245,0.33036419,0.60377598,0.24499053,2.84219672
1.12556278,7.30116388,0.00916102,0.18163757,0.77408345,3.61090605,0.32080170,0.59626840,0.23738019,2.82539249
1.13156578,7.18279265,0.00945607,0.18418465,0.77402882,3.50236456,0.31127680,0.58954545,0.22998030,2.81705851
1.13756878,7.07382381,0.00976453,0.18632387,0.77400517,3.39591778,0.30188555,0.58358331,0.22291242,2.81672803
1.14357179,6.97398606,0.01008126,0.18795609,0.77378129,3.29205571,0.29270920,0.57835467,0.21628977,2.82378006
1.14957479,6.88283399,0.01040133,0.18899353,0.77312623,3.19120992,0.28381352,0.57383245,0.21021401,2.83746766
1.15557779,6.79978886,0.01072017,0.18936289,0.77181718,3.09375685,0.27524882,0.56999276,0.20477253,2.85694979
1.16158079,6.72418198,0.01103356,0.18900794,0.76964737,3.00002195,0.26705055,0.56681706,0.20003620,2.88132553
1.16758379,6.65529841,0.01133782,0.18789135,0.76643363,2.91028410,0.25924033,0.56429341,0.19605774,2.90966902
1.17358679,6.59241868,0.01162982,0.18599589,0.76202319,2.82477957,0.25182741,0.56241686,0.19287058,2.94106401
1.17958979,6.53485688,0.01190721,0.18332478,0.75629943,2.74370512,0.24481029,0.56118890,0.19048831,2.97463665
1.18559280,6.48199349,0.01216844,0.17990129,0.74918624,2.66721998,0.23817861,0.56061621,0.18890472,3.00958554
1.19159580,6.43330212,0.01241292,0.17576753,0.74065090,2.59544663,0.23191504,0.56070886,0.18809431,3.04520791
1.19759880,6.38836945,0.01264113,0.17098269,0.73070537,2.52847048,0.22599711,0.56147798,0.18801336,3.08092139
1.20360180,6.34690826,0.01285470,0.16562057,0.71940607,2.46633884,0.22039910,0.56293332,0.18860145,3.11628057
1.20960480,6.30876356,0.01305650,0.15976682,0.70685209,2.40905951,0.21509367,0.56508067,0.18978337,3.15098789
1.21560780,6.27391220,0.01325071,0.15351582,0.69318220,2.35659929,0.21005343,0.56791952,0.19147151,3.18489861
1.22161081,6.24245638,0.01344283,0.14696745,0.67857065,2.30888319,0.20525229,0.57144097,0.19356840,3.21801969
1.22761381,6.21461173,0.01363972,0.14022395,0.66322215,2.26579431,0.20066668,0.57562610,0.19596964,3.25050244
1.23361681,6.19069056,0.01384956,0.13338687,0.64736613,2.22717506,0.19627650,0.58044480,0.19856692,3.28262924
1.23961981,6.17108080,0.01408177,0.12655436,0.63125059,2.19282966,0.19206591,0.58585518,0.20125106,3.31479444
1.24562281,6.15622153,0.01434690,0.11981886,0.61513579,2.16252802,0.18802395,0.59180354,0.20391518,3.34748010
1.25162581,6.14657554,0.01465650,0.11326521,0.59928777,2.13601100,0.18414491,0.59822483,0.20645756,3.38122706
1.25762881,6.14259977,0.01502287,0.10696930,0.58397206,2.11299678,0.18042842,0.60504357,0.20878445,3.41660235
1.26363182,6.14471448,0.01545882,0.10099718,0.56944760,2.09318797,0.17687946,0.61217519,0.21081249,3.45416389
1.26963482,6.15327195,0.01597731,0.09540471,0.55596097,2.07627940,0.17350795,0.61952763,0.21247074,3.49442387
1.27563782,6.16852593,0.01659113,0.09023761,0.54374102,2.06196583,0.17032830,0.62700326,0.21370234,3.53781216
1.28164082,6.19060295,0.01731245,0.08553190,0.53299395,2.04994964,0.16735859,0.63450085,0.21446559,3.58464133
1.28764382,6.21947684,0.01815238,0.08131471,0.52389895,2.03994797,0.16461967,0.64191771,0.21473462,3.63507503
1.29364682,6.25494789,0.01912051,0.07760522,0.51660438,2.03169909,0.16213398,0.64915194,0.21449949,3.68910119
1.29964982,6.29662805,0.02022443,0.07441589,0.51122463,2.02496803,0.15992438,0.65610461,0.21376584,3.74651183
1.30565283,6.34393340,0.02146932,0.07175361,0.50783777,2.01955120,0.15801283,0.66268205,0.21255410,3.80689061
1.31165583,6.39608513,0.02285750,0.06962101,0.50648385,2.01528008,0.15641911,0.66879814,0.21089838,3.86960948
1.31765883,6.45211972,0.02438813,0.06801760,0.50716428,2.01202416,0.15515962,0.67437657,0.20884507,3.93383495
1.32366183,6.51090878,0.02605695,0.06694083,0.50984197,2.00969291,0.15424632,0.67935310,0.20645113,3.99854445
1.32966483,6.57118844,0.02785616,0.06638710,0.51444256,2.00823718,0.15368584,0.68367775,0.20378249,4.06255251
1.33566783,6.63159765,0.02977438,0.06635249,0.52085664,2.00764988,0.15347898,0.68731691,0.20091216,4.12454616
1.34167084,6.69072420,0.03179682,0.06683335,0.52894292,2.00796600,0.15362039,0.69025523,0.19791857,4.18312833
1.34767384,6.74715680,0.03390552,0.06782679,0.53853242,2.00926200,0.15409867,0.69249726,0.19488387,4.23686759
1.35367684,6.79954088,0.03607979,0.06933091,0.54943340,2.01165439,0.15489685,0.69406871,0.19189245,4.28435239
1.35967984,6.84663583,0.03829675,0.07134491,0.56143705,2.01529743,0.15599310,0.69501721,0.18902950,4.32424720
1.36568284,6.88737062,0.04053196,0.07386914,0.57432374,2.02037967,0.15736188,0.69541246,0.18637980,4.35534845
1.37168584,6.92089530,0.04276022,0.07690492,0.58786949,2.02711939,0.15897525,0.69534568,0.18402663,4.37663749
1.37768884,6.94662542,0.04495628,0.08045440,0.60185265,2.03575846,0.16080441,0.69492827,0.18205077,4.38732832
1.38369185,6.96427721,0.04709573,0.08452030,0.61606027,2.04655477,0.16282130,0.69428962,0.18052964,4.38690799
1.38969485,6.97389135,0.04915572,0.08910564,0.63029420,2.05977311,0.16500028,0.69357409,0.17953651,4.37516773
1.39569785,6.97584414,0.05111574,0.09421347,0.64437647,2.07567457,0.16731965,0.69293720,0.17913968,4.35222360
1.40170085,6.97084517,0.05295821,0.09984659,0.65815385,2.09450466,0.16976305,0.69254106,0.17940184,4.31852575
1.40770385,6.95992154,0.05466902,0.10600734,0.67150138,2.11648048,0.17232059,0.69254926,0.18037924,4.27485599
1.41370685,6.94438925,0.05623784,0.11269734,0.68432472,2.14177737,0.17498969,0.69312134,0.18212110,4.22231392
1.41970985,6.92581307,0.05765835,0.11991728,0.69656133,2.17051567,0.17777548,0.69440707,0.18466877,4.16229233
1.42571286,6.90595667,0.05892824,0.12766678,0.70818037,2.20274797,0.18069085,0.69654077,0.18805516,4.09644307
1.43171586,6.88672535,0.06004907,0.13594415,0.71918129,2.23844787,0.18375607,0.69963592,0.19230399,4.02663481
1.43771886,6.87010383,0.06102593,0.14474616,0.72959139,2.27750052,0.18699794,0.70378029,0.19742916,3.95490462
1.44372186,6.85809175,0.06186706,0.15406777,0.73946227,2.31969587,0.19044862,0.70903182,0.20343424,3.88340503
1.44972486,6.85263958,0.06258323,0.16390175,0.74886541,2.36472494,0.19414404,0.71541542,0.21031187,3.81434877
1.45572786,6.85558717,0.06318718,0.17423816,0.75788711,2.41217954,0.19812205,0.72292088,0.21804338,3.74995279
1.46173087,6.86860727,0.06369287,0.18506375,0.76662300,2.46155573,0.20242034,0.73150190,0.22659839,3.69238350
1.46773387,6.89315556,0.06411486,0.19636116,0.77517225,2.51226098,0.20707424,0.74107635,0.23593458,3.64370458
1.47373687,6.93042852,0.06446760,0.20810795,0.78363190,2.56362481,0.21211444,0.75152770,0.24599754,3.60582873
1.47973987,6.98133002,0.06476480,0.22027553,0.79209141,2.61491280,0.21756472,0.76270763,0.25672066,3.58047419
1.48574287,7.04644677,0.06501889,0.23282796,0.80062764,2.66534317,0.22343989,0.77443953,0.26802524,3.56912688
1.49174587,7.12603291,0.06524050,0.24572062,0.80930062,2.71410548,0.22974390,0.78652296,0.27982070,3.57300852
1.49774887,7.22000304,0.06543814,0.25889898,0.81815009,2.76038068,0.23646821,0.79873872,0.29200490,3.59305092
1.50375188,7.32793329,0.06561787,0.27229742,0.82719304,2.80336165,0.24359061,0.81085445,0.30446475,3.62987660
1.50975488,7.44906968,0.06578314,0.28583820,0.83642236,2.84227350,0.25107444,0.82263047,0.31707700,3.68378558
1.51575788,7.58234283,0.06593478,0.29943077,0.84580665,2.87639288,0.25886830,0.83382579,0.32970924,3.75474817
1.52176088,7.72638835,0.06607098,0.31297145,0.85529112,2.90506560,0.26690628,0.84420400,0.34222136,3.84240365
1.52776388,7.87957216,0.06618752,0.32634368,0.86479965,2.92772206,0.27510876,0.85353895,0.35446715,3.94606454
1.53376688,8.04002006,0.06627796,0.33941876,0.87423782,2.94388998,0.28338371,0.86162014,0.36629641,4.06472635
1.53976988,8.20565124,0.06633404,0.35205732,0.88349689,2.95320428,0.29162856,0.86825763,0.37755736,4.19708267
1.54577289,8.37421505,0.06634611,0.36411144,0.89245839,2.95541388,0.29973250,0.87328634,0.38809936,4.34154549
1.55177589,8.54333105,0.06630363,0.37542746,0.90099934,2.95038547,0.30757924,0.87656990,0.39777599,4.49627063
1.55777889,8.71053177,0.06619581,0.38584938,0.90899763,2.93810427,0.31505013,0.87800370,0.40644829,4.65918819
1.56378189,8.87330801,0.06601219,0.39522287,0.91633746,2.91867215,0.32202739,0.87751734,0.41398818,4.82803789
1.56978489,9.02915621,0.06574342,0.40339954,0.92291463,2.89230312,0.32839766,0.87507624,0.42028183,5.00040907
1.57578789,9.17562731,0.06538188,0.41024161,0.92864127,2.85931667,0.33405535,0.87068261,0.42523293,5.17378495
1.58179090,9.31037641,0.06492244,0.41562644,0.93344995,2.82012916,0.33890601,0.86437544,0.42876564,5.34559065
1.58779390,9.43121223,0.06436313,0.41945102,0.93729695,2.77524356,0.34286933,0.85622983,0.43082716,5.51324423
1.59379690,9.53614536,0.06370571,0.42163592,0.94016450,2.72523783,0.34588176,0.84635534,0.43138962,5.67420980
1.59979990,9.62343372,0.06295619,0.42212874,0.94206196,2.67075228,0.34789871,0.83489358,0.43045136,5.82605162
1.60580290,9.69162417,0.06212523,0.42090669,0.94302587,2.61247598,0.34889602,0.82201491,0.42803735,5.96648758
1.61180590,9.73958846,0.06122827,0.41797824,0.94311900,2.55113277,0.34887086,0.80791440,0.42419885,6.09344080
1.61780890,9.76655215,0.06028562,0.41338369,0.94242824,2.48746691,0.34784187,0.79280707,0.41901214,6.20508742
1.62381191,9.77211530,0.05932219,0.40719471,0.94106178,2.42222878,0.34584864,0.77692257,0.41257657,6.29989891
1.62981491,9.75626347,0.05836707,0.39951264,0.93914550,2.35616094,0.34295044,0.76049933,0.40501183,6.37667719
1.63581791,9.71936849,0.05745290,0.39046592,0.93681888,2.28998491,0.33922440,0.74377851,0.39645475,6.43458101
1.64182091,9.66217833,0.05661491,0.38020651,0.93423064,2.22438899,0.33476309,0.72699787,0.38705569,6.47314201
1.64782391,9.58579608,0.05588991,0.36890559,0.93153430,2.16001754,0.32967175,0.71038572,0.37697483,6.49226974
1.65382691,9.49164845,0.05531498,0.35674876,0.92888389,2.09746206,0.32406522,0.69415528,0.36637841,6.49224472
1.65982991,9.38144468,0.05492613,0.34393087,0.92642996,2.03725425,0.31806468,0.67849963,0.35543534,6.47369960
1.66583292,9.25712722,0.05475685,0.33065082,0.92431605,1.97986152,0.31179452,0.66358743,0.34431412,6.43758871
1.67183592,9.12081584,0.05483667,0.31710651,0.92267574,1.92568480,0.30537920,0.64955957,0.33318044,6.38514718
1.67783892,8.97474725,0.05518977,0.30349012,0.92163020,1.87505880,0.29894054,0.63652695,0.32219533,6.31784083
1.68384192,8.82121254,0.05583375,0.28998394,0.92128650,1.82825466,0.29259523,0.62456936,0.31151412,6.23730918
1.68984492,8.66249475,0.05677855,0.27675690,0.92173626,1.78548445,0.28645290,0.61373567,0.30128599,6.14530378
1.69584792,8.50080899,0.05802568,0.26396177,0.92305495,1.74690742,0.28061462,0.60404497,0.29165411,6.04362460
1.70185093,8.33824717,0.05956768,0.25173326,0.92530136,1.71263726,0.27517185,0.59548897,0.28275630,5.93405739
1.70785393,8.17672945,0.06138795,0.24018682,0.92851741,1.68274986,0.27020590,0.58803515,0.27472583,5.81831464
