energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,0.13272497,0.00001320,0.00076699,0.00067508,0.00476492,0.05310834,0.01980165
-4.29514757,0.11918882,0.00000966,0.00069021,0.00060786,0.00397035,0.04740966,0.01769854
-4.28914457,0.10638728,0.00000733,0.00061714,0.00054401,0.00331104,0.04209873,0.01573515
-4.28314157,0.09437430,0.00000594,0.00054822,0.00048397,0.00276369,0.03717699,0.01391222
-4.27713857,0.08319125,0.00000536,0.00048380,0.00042811,0.00230932,0.03264400,0.01223007
-4.27113557,0.07286587,0.00000549,0.00042411,0.00037673,0.00193261,0.02849673,0.01068820
-4.26513257,0.06341190,0.00000636,0.00036929,0.00033009,0.00162138,0.02472916,0.00928510
-4.25912956,0.05482953,0.00000805,0.00031938,0.00028841,0.00136614,0.02133222,0.00801812
-4.25312656,0.04710647,0.00001072,0.00027434,0.00025186,0.00115973,0.01829386,0.00688350
-4.24712356,0.04021939,0.00001462,0.00023404,0.00022066,0.00099707,0.01559949,0.00587648
-4.24112056,0.03413594,0.00002013,0.00019829,0.00019504,0.00087498,0.01323246,0.00499154
-4.23511756,0.02881684,0.00002773,0.00016686,0.00017532,0.00079212,0.01117475,0.00422261
-4.22911456,0.02421825,0.00003808,0.00013945,0.00016192,0.00074898,0.00940771,0.00356342
-4.22311156,0.02029410,0.00005201,0.00011577,0.00015544,0.00074797,0.00791293,0.00300782
-4.21710855,0.01699844,0.00007060,0.00009549,0.00015669,0.00079363,0.00667300,0.00255014
-4.21110555,0.01428769,0.00009520,0.00007827,0.00016675,0.00089284,0.00567240,0.00218556
-4.20510255,0.01212272,0.00012751,0.00006381,0.00018706,0.00105515,0.00489830,0.00191044
-4.19909955,0.01047082,0.00016959,0.00005178,0.00021942,0.00129319,0.00434138,0.00172273
-4.19309655,0.00930746,0.00022399,0.00004189,0.00026615,0.00162306,0.00399648,0.00162227
-4.18709355,0.00861782,0.00029377,0.00003388,0.00033009,0.00206486,0.00386339,0.00161116
-4.18109055,0.00839819,0.00038259,0.00002752,0.00041467,0.00264313,0.00394741,0.00169404
-4.17508754,0.00865714,0.00049477,0.00002258,0.00052405,0.00338742,0.00425991,0.00187842
-4.16908454,0.00941647,0.00063536,0.00001891,0.00066309,0.00433273,0.00481884,0.00217490
-4.16308154,0.01071194,0.00081018,0.00001634,0.00083743,0.00551991,0.00564906,0.00259745
-4.15707854,0.01259378,0.00102585,0.00001478,0.00105356,0.00699600,0.00678263,0.00316355
-4.15107554,0.01512682,0.00128982,0.00001413,0.00131874,0.00881437,0.00825891,0.00389428
-4.14507254,0.01839037,0.00161035,0.00001435,0.00164104,0.01103472,0.01012448,0.00481441
-4.13906953,0.02247766,0.00199642,0.00001542,0.00202928,0.01372275,0.01243285,0.00595223
-4.13306653,0.02749480,0.00245769,0.00001733,0.00249286,0.01694962,0.01524396,0.00733943
-4.12706353,0.03355921,0.00300431,0.00002012,0.00304169,0.02079098,0.01862332,0.00901067
-4.12106053,0.04079748,0.00364674,0.00002383,0.00368593,0.02532565,0.02264087,0.01100311
-4.11505753,0.04934258,0.00439548,0.00002854,0.00443572,0.03063389,0.02736951,0.01335566
-4.10905453,0.05933036,0.00526079,0.00003432,0.00530091,0.03679524,0.03288323,0.01610811
-4.10305153,0.07089549,0.00625228,0.00004129,0.00629063,0.04388588,0.03925489,0.01930000
-4.09704852,0.08416660,0.00737852,0.00004955,0.00741294,0.05197572,0.04655372,0.02296937
-4.09104552,0.09926104,0.00864658,0.00005921,0.00867429,0.06112513,0.05484251,0.02715128
-4.08504252,0.11627909,0.01006154,0.00007040,0.01007912,0.07138140,0.06417453,0.03187627
-4.07903952,0.13529797,0.01162602,0.00008322,0.01162933,0.08277527,0.07459049,0.03716868
-4.07303652,0.15636585,0.01333971,0.00009779,0.01332381,0.09531742,0.08611537,0.04304501
-4.06703352,0.17949602,0.01519892,0.00011420,0.01515806,0.10899533,0.09875552,0.04951231
-4.06103052,0.20466174,0.01719622,0.00013253,0.01712376,0.12377059,0.11249609,0.05656682
-4.05502751,0.23179186,0.01932022,0.00015281,0.01920854,0.13957694,0.12729898,0.06419275
-4.04902451,0.26076779,0.02155534,0.00017509,0.02139582,0.15631930,0.14310154,0.07236156
-4.04302151,0.29142192,0.02388189,0.00019933,0.02366478,0.17387386,0.15981617,0.08103159
-4.03701851,0.32353803,0.02627617,0.00022550,0.02599049,0.19208961,0.17733096,0.09014841
-4.03101551,0.35685379,0.02871087,0.00025351,0.02834422,0.21079124,0.19551161,0.09964566
-4.02501251,0.39106557,0.03115558,0.00028321,0.03069390,0.22978363,0.21420461,0.10944675
-4.01900950,0.42583566,0.03357748,0.00031443,0.03300479,0.24885791,0.23324179,0.11946717
-4.01300650,0.46080190,0.03594228,0.00034696,0.03524025,0.26779894,0.25244621,0.12961760
-4.00700350,0.49558950,0.03821523,0.00038053,0.03736267,0.28639413,0.27163924,0.13980774
-4.00100050,0.52982490,0.04036230,0.00041487,0.03933448,0.30444331,0.29064876,0.14995061
-3.99499750,0.56315105,0.04235137,0.00044965,0.04111930,0.32176935,0.30931814,0.15996743
-3.98899450,0.59524380,0.04415358,0.00048456,0.04268300,0.33822896,0.32751579,0.16979277
-3.98299150,0.62582861,0.04574447,0.00051924,0.04399480,0.35372348,0.34514471,0.17937968
-3.97698849,0.65469689,0.04710522,0.00055339,0.04502830,0.36820877,0.36215183,0.18870476
-3.97098549,0.68172110,0.04822365,0.00058669,0.04576237,0.38170395,0.37853650,0.19777272
-3.96498249,0.70686797,0.04909502,0.00061886,0.04618187,0.39429824,0.39435765,0.20662021
-3.95897949,0.73020873,0.04972263,0.00064970,0.04627818,0.40615545,0.40973918,0.21531864
-3.95297649,0.75192587,0.05011816,0.00067902,0.04604955,0.41751566,0.42487306,0.22397573
-3.94697349,0.77231557,0.05030157,0.00070673,0.04550111,0.42869363,0.44001969,0.23273554
-3.94097049,0.79178541,0.05030087,0.00073281,0.04464478,0.44007381,0.45550525,0.24177676
-3.93496748,0.81084679,0.05015133,0.00075734,0.04349877,0.45210160,0.47171570,0.25130918
-3.92896448,0.83010218,0.04989456,0.00078046,0.04208705,0.46527111,0.48908742,0.26156822
-3.92296148,0.85022699,0.04957719,0.00080241,0.04043849,0.48010941,0.50809434,0.27280767
-3.91695848,0.87194661,0.04924930,0.00082351,0.03858593,0.49715776,0.52923199,0.28529052
-3.91095548,0.89600905,0.04896264,0.00084412,0.03656514,0.51695020,0.55299852,0.29927844
-3.90495248,0.92315407,0.04876879,0.00086468,0.03441369,0.53999040,0.57987352,0.31501983
-3.89894947,0.95407985,0.04871710,0.00088566,0.03216985,0.56672738,0.61029504,0.33273726
-3.89294647,0.98940846,0.04885277,0.00090753,0.02987154,0.59753123,0.64463591,0.35261443
-3.88694347,1.02965159,0.04921492,0.00093076,0.02755531,0.63266981,0.68318010,0.37478349
-3.88094047,1.07517803,0.04983485,0.00095578,0.02525552,0.67228751,0.72610032,0.39931313
-3.87493747,1.12618458,0.05073456,0.00098294,0.02300358,0.71638724,0.77343788,0.42619819
-3.86893447,1.18267178,0.05192557,0.00101252,0.02082743,0.76481661,0.82508599,0.45535135
-3.86293147,1.24442613,0.05340800,0.00104468,0.01875118,0.81725930,0.88077749,0.48659750
-3.85692846,1.31100991,0.05517026,0.00107946,0.01679487,0.87323239,0.94007790,0.51967126
-3.85092546,1.38175957,0.05718897,0.00111676,0.01497451,0.93209013,1.00238471,0.55421806
-3.84492246,1.45579351,0.05942948,0.00115632,0.01330217,0.99303460,1.06693317,0.58979892
-3.83891946,1.53202933,0.06184680,0.00119773,0.01178629,1.05513311,1.13280911,0.62589920
-3.83291646,1.60921044,0.06438693,0.00124044,0.01043201,1.11734205,1.19896845,0.66194102
-3.82691346,1.68594140,0.06698863,0.00128376,0.00924166,1.17853662,1.26426326,0.69729909
-3.82091046,1.76073084,0.06958554,0.00132690,0.00821528,1.23754538,1.32747333,0.73131949
-3.81490745,1.83204044,0.07210849,0.00136896,0.00735112,1.29318835,1.38734252,0.76334076
-3.80890445,1.89833811,0.07448806,0.00140902,0.00664620,1.34431732,1.44261827,0.79271636
-3.80290145,1.95815310,0.07665723,0.00144609,0.00609677,1.38985645,1.49209286,0.81883768
-3.79689845,2.01013082,0.07855394,0.00147924,0.00569879,1.42884164,1.53464469,0.84115657
-3.79089545,2.05308476,0.08012363,0.00150756,0.00544826,1.46045682,1.56927777,0.85920634
-3.78489245,2.08604332,0.08132147,0.00153025,0.00534152,1.48406547,1.59515773,0.87262038
-3.77888944,2.10828931,0.08211441,0.00154662,0.00537545,1.49923593,1.61164277,0.88114737
-3.77288644,2.11939032,0.08248271,0.00155614,0.00554755,1.50575940,1.61830798,0.88466251
-3.76688344,2.11921853,0.08242113,0.00155845,0.00585595,1.50365955,1.61496223,0.88317410
-3.76088044,2.10795900,0.08193965,0.00155339,0.00629927,1.49319355,1.60165665,0.87682530
-3.75487744,2.08610618,0.08106356,0.00154098,0.00687650,1.47484428,1.57868445,0.86589084
-3.74887444,2.05444882,0.07983325,0.00152147,0.00758668,1.44930412,1.54657216,0.85076893
-3.74287144,2.01404393,0.07830331,0.00149529,0.00842861,1.41745126,1.50606277,0.83196875
-3.73686843,1.96618118,0.07654132,0.00146304,0.00940051,1.38031943,1.45809157,0.81009409
-3.73086543,1.91233938,0.07462615,0.00142550,0.01049961,1.33906255,1.40375586,0.78582384
-3.72486243,1.85413693,0.07264601,0.00138356,0.01172180,1.29491600,1.34427994,0.75989031
-3.71885943,1.79327855,0.07069612,0.00133821,0.01306130,1.24915593,1.28097690,0.73305613
-3.71285643,1.73150043,0.06887624,0.00129051,0.01451028,1.20305860,1.21520877,0.70609092
-3.70685343,1.67051603,0.06728803,0.00124156,0.01605871,1.15786116,1.14834667,0.67974828
-3.70085043,1.61196456,0.06603237,0.00119242,0.01769410,1.11472539,1.08173244,0.65474431
-3.69484742,1.55736381,0.06520660,0.00114414,0.01940154,1.07470558,1.01664291,0.63173797
-3.68884442,1.50806893,0.06490187,0.00109767,0.02116362,1.03872146,0.95425811,0.61131412
-3.68284142,1.46523803,0.06520057,0.00105388,0.02296069,1.00753690,0.89563399,0.59396941
-3.67683842,1.42980543,0.06617379,0.00101351,0.02477104,0.98174451,0.84168038,0.58010147
-3.67083542,1.40246273,0.06787916,0.00097717,0.02657128,0.96175643,0.79314439,0.57000120
-3.66483242,1.38364786,0.07035870,0.00094529,0.02833680,0.94780086,0.75059940,0.56384844
-3.65882941,1.37354159,0.07363708,0.00091818,0.03004233,0.93992409,0.71443928,0.56171055
-3.65282641,1.37207118,0.07772015,0.00089596,0.03166249,0.93799735,0.68487781,0.56354395
-3.64682341,1.37892036,0.08259382,0.00087863,0.03317243,0.94172791,0.66195267,0.56919817
-3.64082041,1.39354500,0.08822339,0.00086601,0.03454847,0.95067370,0.64553352,0.57842224
-3.63481741,1.41519366,0.09455335,0.00085781,0.03576875,0.96426077,0.63533378,0.59087304
-3.62881441,1.44293218,0.10150775,0.00085363,0.03681378,0.98180294,0.63092540,0.60612541
-3.62281141,1.47567187,0.10899104,0.00085294,0.03766697,1.00252311,0.63175621,0.62368382
-3.61680840,1.51220023,0.11688971,0.00085517,0.03831508,1.02557567,0.63716940,0.64299523
-3.61080540,1.55121411,0.12507440,0.00085967,0.03874856,1.05006966,0.64642448,0.66346312
-3.60480240,1.59135424,0.13340271,0.00086576,0.03896177,1.07509218,0.65871965,0.68446235
-3.59879940,1.63124095,0.14172265,0.00087276,0.03895310,1.09973187,0.67321470,0.70535474
-3.59279640,1.66951031,0.14987659,0.00087998,0.03872500,1.12310207,0.68905449,0.72550507
-3.58679340,1.70485013,0.15770564,0.00088677,0.03828381,1.14436326,0.70539224,0.74429724
-3.58079040,1.73603503,0.16505439,0.00089253,0.03763962,1.16274456,0.72141232,0.76115036
-3.57478739,1.76195997,0.17177583,0.00089674,0.03680588,1.17756380,0.73635206,0.77553422
-3.56878439,1.78167126,0.17773621,0.00089893,0.03579910,1.18824575,0.74952204,0.78698389
-3.56278139,1.79439414,0.18281980,0.00089877,0.03463834,1.19433797,0.76032435,0.79511300
-3.55677839,1.79955620,0.18693314,0.00089601,0.03334479,1.19552397,0.76826835,0.79962509
-3.55077539,1.79680555,0.19000883,0.00089052,0.03194118,1.19163290,0.77298333,0.80032279
-3.54477239,1.78602307,0.19200850,0.00088229,0.03045136,1.18264565,0.77422789,0.79711430
-3.53876938,1.76732804,0.19292488,0.00087143,0.02889968,1.16869671,0.77189536,0.79001687
-3.53276638,1.74107680,0.19278289,0.00085817,0.02731058,1.15007174,0.76601537,0.77915706
-3.52676338,1.70785405,0.19163962,0.00084285,0.02570809,1.12720062,0.75675128,0.76476763
-3.52076038,1.66845708,0.18958323,0.00082589,0.02411540,1.10064606,0.74439353,0.74718115
-3.51475738,1.62387308,0.18673070,0.00080781,0.02255450,1.07108805,0.72934930,0.72682033
-3.50875438,1.57525040,0.18322469,0.00078919,0.02104578,1.03930449,0.71212857,0.70418564
-3.50275138,1.52386452,0.17922940,0.00077066,0.01960784,1.00614868,0.69332732,0.67984029
-3.49674837,1.47108011,0.17492572,0.00075286,0.01825716,0.97252426,0.67360837,0.65439348
-3.49074537,1.41831027,0.17050590,0.00073646,0.01700797,0.93935869,0.65368053,0.62848223
-3.48474237,1.36697470,0.16616774,0.00072208,0.01587208,0.90757602,0.63427692,0.60275270
-3.47873937,1.31845813,0.16210876,0.00071033,0.01485880,0.87806989,0.61613315,0.57784152
-3.47273637,1.27407054,0.15852037,0.00070172,0.01397493,0.85167797,0.59996601,0.55435793
-3.46673337,1.23501066,0.15558232,0.00069671,0.01322468,0.82915846,0.58645365,0.53286723
-3.46073037,1.20233377,0.15345763,0.00069566,0.01260979,0.81116950,0.57621744,0.51387624
-3.45472736,1.17692495,0.15228806,0.00069882,0.01212957,0.79825233,0.56980633,0.49782095
-3.44872436,1.15947849,0.15219037,0.00070633,0.01178103,0.79081835,0.56768394,0.48505706
-3.44272136,1.15048378,0.15325341,0.00071820,0.01155903,0.78914071,0.57021859,0.47585313
-3.43671836,1.15021811,0.15553603,0.00073436,0.01145647,0.79335031,0.57767641,0.47038685
-3.43071536,1.15874598,0.15906600,0.00075459,0.01146448,0.80343618,0.59021759,0.46874404
-3.42471236,1.17592481,0.16383983,0.00077861,0.01157272,0.81925011,0.60789547,0.47092038
-3.41870935,1.20141632,0.16982349,0.00080603,0.01176955,0.84051498,0.63065845,0.47682561
-3.41270635,1.23470291,0.17695407,0.00083640,0.01204235,0.86683637,0.65835433,0.48628979
-3.40670335,1.27510825,0.18514221,0.00086922,0.01237783,0.89771682,0.69073685,0.49907132
-3.40070035,1.32182094,0.19427529,0.00090395,0.01276222,0.93257212,0.72747396,0.51486633
-3.39469735,1.37392052,0.20422130,0.00094004,0.01318165,0.97074890,0.76815767,0.53331902
-3.38869435,1.43040476,0.21483329,0.00097693,0.01362233,1.01154300,0.81231495,0.55403256
-3.38269135,1.49021741,0.22595422,0.00101411,0.01407089,1.05421780,0.85941952,0.57658025
-3.37668834,1.55227549,0.23742219,0.00105106,0.01451455,1.09802224,0.90890411,0.60051657
-3.37068534,1.61549565,0.24907579,0.00108736,0.01494136,1.14220787,0.96017311,0.62538794
-3.36468234,1.67881882,0.26075952,0.00112259,0.01534036,1.18604455,1.01261516,0.65074286
-3.35867934,1.74123271,0.27232907,0.00115643,0.01570177,1.22883476,1.06561564,0.67614138
-3.35267634,1.80179194,0.28365623,0.00118860,0.01601708,1.26992602,1.11856880,0.70116367
-3.34667334,1.85963528,0.29463336,0.00121891,0.01627916,1.30872151,1.17088929,0.72541767
-3.34067034,1.91400005,0.30517717,0.00124720,0.01648228,1.34468883,1.22202298,0.74854566
-3.33466733,1.96423339,0.31523156,0.00127338,0.01662218,1.37736679,1.27145677,0.77022980
-3.32866433,2.00980036,0.32476950,0.00129741,0.01669604,1.40637035,1.31872725,0.79019647
-3.32266133,2.05028882,0.33379377,0.00131929,0.01670243,1.43139378,1.36342795,0.80821954
-3.31665833,2.08541108,0.34233630,0.00133907,0.01664131,1.45221199,1.40521492,0.82412227
-3.31065533,2.11500232,0.35045630,0.00135680,0.01651389,1.46868026,1.44381057,0.83777816
-3.30465233,2.13901581,0.35823693,0.00137256,0.01632256,1.48073222,1.47900537,0.84911036
-3.29864932,2.15751502,0.36578078,0.00138644,0.01607076,1.48837633,1.51065745,0.85808998
-3.29264632,2.17066287,0.37320404,0.00139854,0.01576288,1.49169078,1.53868998,0.86473300
-3.28664332,2.17870817,0.38062977,0.00140896,0.01540407,1.49081700,1.56308619,0.86909611
-3.28064032,2.18196973,0.38818035,0.00141779,0.01500012,1.48595184,1.58388244,0.87127135
-3.27463732,2.18081857,0.39596954,0.00142511,0.01455729,1.47733853,1.60115923,0.87137986
-3.26863432,2.17565864,0.40409438,0.00143098,0.01408215,1.46525675,1.61503065,0.86956478
-3.26263132,2.16690690,0.41262746,0.00143545,0.01358143,1.45001193,1.62563275,0.86598366
-3.25662831,2.15497337,0.42160987,0.00143856,0.01306182,1.43192428,1.63311122,0.86080055
-3.25062531,2.14024202,0.43104520,0.00144030,0.01252986,1.41131769,1.63760912,0.85417824
-3.24462231,2.12305339,0.44089511,0.00144067,0.01199178,1.38850913,1.63925533,0.84627079
-3.23861931,2.10368971,0.45107660,0.00143961,0.01145337,1.36379891,1.63815420,0.83721691
-3.23261631,2.08236339,0.46146138,0.00143705,0.01091989,1.33746217,1.63437739,0.82713433
-3.22661331,2.05920952,0.47187733,0.00143289,0.01039595,1.30974211,1.62795807,0.81611559
-3.22061031,2.03428278,0.48211228,0.00142701,0.00988551,1.28084523,1.61888823,0.80422542
-3.21460730,2.00755927,0.49191987,0.00141926,0.00939177,1.25093883,1.60711916,0.79149989
-3.20860430,1.97894302,0.50102739,0.00140946,0.00891724,1.22015100,1.59256537,0.77794733
-3.20260130,1.94827715,0.50914522,0.00139745,0.00846372,1.18857294,1.57511168,0.76355115
-3.19659830,1.91535913,0.51597763,0.00138305,0.00803234,1.15626369,1.55462327,0.74827417
-3.19059530,1.87995927,0.52123419,0.00136607,0.00762368,1.12325677,1.53095810,0.73206446
-3.18459230,1.84184159,0.52464151,0.00134636,0.00723781,1.08956852,1.50398106,0.71486218
-3.17858929,1.80078587,0.52595459,0.00132379,0.00687442,1.05520748,1.47357895,0.69660717
-3.17258629,1.75660959,0.52496732,0.00129828,0.00653293,1.02018434,1.43967553,0.67724668
-3.16658329,1.70918854,0.52152147,0.00126979,0.00621259,0.98452169,1.40224542,0.65674294
-3.16058029,1.65847484,0.51551399,0.00123834,0.00591262,0.94826302,1.36132634,0.63507998
-3.15457729,1.60451126,0.50690189,0.00120403,0.00563227,0.91148030,1.31702850,0.61226937
-3.14857429,1.54744104,0.49570493,0.00116704,0.00537089,0.87427970,1.26954075,0.58835452
-3.14257129,1.48751243,0.48200554,0.00112760,0.00512807,0.83680490,1.21913293,0.56341321
-3.13656828,1.42507777,0.46594638,0.00108604,0.00490357,0.79923784,1.16615416,0.53755831
-3.13056528,1.36058701,0.44772552,0.00104274,0.00469741,0.76179671,1.11102709,0.51093654
-3.12456228,1.29457600,0.42758952,0.00099815,0.00450981,0.72473131,1.05423836,0.48372543
-3.11855928,1.22765015,0.40582481,0.00095277,0.00434119,0.68831594,0.99632578,0.45612854
-3.11255628,1.16046438,0.38274788,0.00090713,0.00419207,0.65284018,0.93786270,0.42836939
-3.10655328,1.09370032,0.35869464,0.00086176,0.00406301,0.61859815,0.87944058,0.40068425
-3.10055028,1.02804207,0.33400958,0.00081720,0.00395455,0.58587680,0.82165056,0.37331435
-3.09454727,0.96415169,0.30903512,0.00077397,0.00386707,0.55494377,0.76506490,0.34649777
-3.08854427,0.90264570,0.28410175,0.00073255,0.00380073,0.52603573,0.71021932,0.32046166
-3.08254127,0.84407375,0.25951911,0.00069334,0.00375536,0.49934765,0.65759695,0.29541489
-3.07653827,0.78890048,0.23556862,0.00065669,0.00373043,0.47502369,0.60761479,0.27154172
-3.07053527,0.73749127,0.21249757,0.00062287,0.00372493,0.45315020,0.56061305,0.24899667
-3.06453227,0.69010269,0.19051505,0.00059204,0.00373739,0.43375118,0.51684790,0.22790078
-3.05852926,0.64687766,0.16978955,0.00056428,0.00376585,0.41678653,0.47648787,0.20833933
-3.05252626,0.60784569,0.15044830,0.00053959,0.00380785,0.40215305,0.43961374,0.19036128
-3.04652326,0.57292774,0.13257818,0.00051784,0.00386053,0.38968834,0.40622195,0.17398001
-3.04052026,0.54194559,0.11622796,0.00049885,0.00392063,0.37917718,0.37623110,0.15917561
-3.03451726,0.51463476,0.10141173,0.00048237,0.00398464,0.37036025,0.34949112,0.14589827
-3.02851426,0.49066065,0.08811314,0.00046809,0.00404885,0.36294469,0.32579460,0.13407271
-3.02251126,0.46963668,0.07629032,0.00045565,0.00410949,0.35661596,0.30488963,0.12360328
-3.01650825,0.45114384,0.06588111,0.00044468,0.00416289,0.35105056,0.28649347,0.11437961
-3.01050525,0.43475052,0.05680842,0.00043481,0.00420553,0.34592886,0.27030658,0.10628231
-3.00450225,0.42003200,0.04898550,0.00042567,0.00423424,0.34094763,0.25602630,0.09918877
-2.99849925,0.40658859,0.04232093,0.00041695,0.00424627,0.33583168,0.24335964,0.09297857
-2.99249625,0.39406193,0.03672316,0.00040834,0.00423938,0.33034406,0.23203486,0.08753844
-2.98649325,0.38214884,0.03210458,0.00039964,0.00421196,0.32429457,0.22181133,0.08276668
-2.98049025,0.37061233,0.02838499,0.00039068,0.00416302,0.31754625,0.21248759,0.07857668
-2.97448724,0.35928950,0.02549444,0.00038137,0.00409227,0.31001955,0.20390729,0.07489980
-2.96848424,0.34809627,0.02337540,0.00037173,0.00400011,0.30169425,0.19596309,0.07168728
-2.96248124,0.33702893,0.02198434,0.00036184,0.00388758,0.29260913,0.18859841,0.06891134
-2.95647824,0.32616255,0.02129263,0.00035184,0.00375635,0.28285940,0.18180720,0.06656544
-2.95047524,0.31564673,0.02128690,0.00034198,0.00360863,0.27259219,0.17563194,0.06466378
-2.94447224,0.30569858,0.02196878,0.00033257,0.00344709,0.26200037,0.17015981,0.06324003
-2.93846923,0.29659371,0.02335407,0.00032395,0.00327475,0.25131489,0.16551757,0.06234536
-2.93246623,0.28865523,0.02547145,0.00031654,0.00309490,0.24079605,0.16186503,0.06204600
-2.92646323,0.28224135,0.02836057,0.00031077,0.00291097,0.23072413,0.15938768,0.06242011
-2.92046023,0.27773181,0.03206980,0.00030711,0.00272641,0.22138940,0.15828834,0.06355434
-2.91445723,0.27551362,0.03665336,0.00030601,0.00254461,0.21308222,0.15877836,0.06553994
-2.90845423,0.27596631,0.04216818,0.00030792,0.00236879,0.20608316,0.16106834,0.06846859
-2.90245123,0.27944712,0.04867027,0.00031326,0.00220190,0.20065357,0.16535873,0.07242803
-2.89644822,0.28627639,0.05621085,0.00032240,0.00204656,0.19702678,0.17183037,0.07749754
-2.89044522,0.29672347,0.06483226,0.00033566,0.00190501,0.19540008,0.18063528,0.08374343
-2.88444222,0.31099343,0.07456376,0.00035327,0.00177905,0.19592765,0.19188784,0.09121452
-2.87843922,0.32921497,0.08541729,0.00037539,0.00167001,0.19871454,0.20565666,0.09993798
-2.87243622,0.35142986,0.09738355,0.00040206,0.00157875,0.20381190,0.22195729,0.10991539
-2.86643322,0.37758418,0.11042836,0.00043323,0.00150565,0.21121346,0.24074610,0.12111938
-2.86043022,0.40752190,0.12448956,0.00046871,0.00145062,0.22085346,0.26191556,0.13349092
-2.85442721,0.44098094,0.13947469,0.00050820,0.00141312,0.23260603,0.28529122,0.14693741
-2.84842421,0.47759233,0.15525962,0.00055128,0.00139222,0.24628618,0.31063057,0.16133181
-2.84242121,0.51688246,0.17168821,0.00059740,0.00138660,0.26165234,0.33762408,0.17651285
-2.83641821,0.55827889,0.18857322,0.00064590,0.00139463,0.27841067,0.36589851,0.19228644
-2.83041521,0.60111965,0.20569855,0.00069602,0.00141440,0.29622086,0.39502261,0.20842842
-2.82441221,0.64466607,0.22282277,0.00074691,0.00144381,0.31470363,0.42451521,0.22468854
-2.81840920,0.68811905,0.23968401,0.00079763,0.00148059,0.33344962,0.45385555,0.24079574
-2.81240620,0.73063822,0.25600597,0.00084723,0.00152239,0.35202954,0.48249570,0.25646450
-2.80640320,0.77136367,0.27150501,0.00089471,0.00156685,0.37000534,0.50987467,0.27140224
-2.80040020,0.80943951,0.28589805,0.00093908,0.00161162,0.38694206,0.53543378,0.28531733
-2.79439720,0.84403839,0.29891087,0.00097938,0.00165446,0.40241994,0.55863278,0.29792761
-2.78839420,0.87438608,0.31028665,0.00101472,0.00169330,0.41604647,0.57896600,0.30896895
-2.78239120,0.89978528,0.31979423,0.00104430,0.00172623,0.42746781,0.59597806,0.31820360
-2.77638819,0.91963733,0.32723587,0.00106741,0.00175162,0.43637919,0.60927823,0.32542786
-2.77038519,0.93346124,0.33245393,0.00108350,0.00176810,0.44253386,0.61855303,0.33047883
-2.76438219,0.94090888,0.33533644,0.00109218,0.00177462,0.44575021,0.62357629,0.33323985
-2.75837919,0.94177582,0.33582102,0.00109320,0.00177045,0.44591671,0.62421639,0.33364441
-2.75237619,0.93600726,0.33389713,0.00108650,0.00175518,0.44299448,0.62044021,0.33167835
-2.74637319,0.92369873,0.32960651,0.00107219,0.00172874,0.43701735,0.61231363,0.32738022
-2.74037019,0.90509161,0.32304169,0.00105054,0.00169136,0.42808953,0.59999860,0.32083983
-2.73436718,0.88056369,0.31434282,0.00102200,0.00164357,0.41638080,0.58374692,0.31219500
-2.72836418,0.85061524,0.30369281,0.00098713,0.00158615,0.40211962,0.56389098,0.30162680
-2.72236118,0.81585119,0.29131115,0.00094664,0.00152009,0.38558444,0.54083207,0.28935334
-2.71635818,0.77696046,0.27744662,0.00090131,0.00144659,0.36709363,0.51502655,0.27562261
-2.71035518,0.73469323,0.26236935,0.00085200,0.00136694,0.34699444,0.48697088,0.26070454
-2.70435218,0.68983730,0.24636241,0.00079962,0.00128253,0.32565153,0.45718587,0.24488277
-2.69834917,0.64319452,0.22971353,0.00074508,0.00119479,0.30343559,0.42620106,0.22844642
-2.69234617,0.59555825,0.21270713,0.00068928,0.00110512,0.28071241,0.39453976,0.21168226
-2.68634317,0.54769276,0.19561698,0.00063308,0.00101489,0.25783295,0.36270533,0.19486750
-2.68034017,0.50031527,0.17869989,0.00057730,0.00092537,0.23512457,0.33116926,0.17826353
-2.67433717,0.45408112,0.16219041,0.00052265,0.00083771,0.21288391,0.30036132,0.16211079
-2.66833417,0.40957241,0.14629687,0.00046977,0.00075292,0.19137137,0.27066205,0.14662477
-2.66233117,0.36729032,0.13119859,0.00041922,0.00067186,0.17080738,0.24239758,0.13199338
-2.65632816,0.32765094,0.11704447,0.00037141,0.00059523,0.15137041,0.21583700,0.11837542
-2.65032516,0.29098441,0.10395267,0.00032670,0.00052356,0.13319661,0.19119175,0.10590028
-2.64432216,0.25753704,0.09201138,0.00028531,0.00045722,0.11638094,0.16861719,0.09466857
-2.63831916,0.22747587,0.08128049,0.00024737,0.00039641,0.10097957,0.14821568,0.08475361
-2.63231616,0.20089516,0.07179389,0.00021294,0.00034123,0.08701328,0.13004108,0.07620352
-2.62631316,0.17782423,0.06356225,0.00018198,0.00029162,0.07447153,0.11410412,0.06904369
-2.62031016,0.15823603,0.05657614,0.00015441,0.00024743,0.06331719,0.10037837,0.06327951
-2.61430715,0.14205603,0.05080916,0.00013007,0.00020843,0.05349126,0.08880635,0.05889907
-2.60830415,0.12917079,0.04622103,0.00010878,0.00017432,0.04491779,0.07930559,0.05587573
-2.60230115,0.11943601,0.04276044,0.00009033,0.00014475,0.03750847,0.07177427,0.05417047
