energy_ev,total_up,Re_p_up,Re_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-4.30115058,1.66228664,0.91779849,1.04998272,0.39863813,0.01169878,0.23729400,0.00000000
-4.29514757,1.62427880,0.90443940,1.02291296,0.39049511,0.01140009,0.23484041,0.00000000
-4.28914457,1.58149024,0.88868510,0.99263813,0.38153823,0.01107471,0.23168134,0.00000000
-4.28314157,1.53479404,0.87109324,0.95962981,0.37204951,0.01072946,0.22796779,0.00000000
-4.27713857,1.48518077,0.85226068,0.92444097,0.36234078,0.01037241,0.22386422,0.00000000
-4.27113557,1.43372675,0.83279928,0.88769106,0.35274234,0.01001261,0.21954186,0.00000000
-4.26513257,1.38156044,0.81331223,0.85004917,0.34359148,0.00965978,0.21517207,0.00000000
-4.25912956,1.32982785,0.79437198,0.81221551,0.33522117,0.00932402,0.21092000,0.00000000
-4.25312656,1.27965816,0.77650067,0.77490185,0.32794931,0.00901547,0.20693870,0.00000000
-4.24712356,1.23213070,0.76015402,0.73881135,0.32206899,0.00874396,0.20336415,0.00000000
-4.24112056,1.18824423,0.74570898,0.70461846,0.31783980,0.00851871,0.20031113,0.00000000
-4.23511756,1.14888934,0.73345591,0.67294947,0.31548060,0.00834802,0.19787028,0.00000000
-4.22911456,1.11482494,0.72359506,0.64436424,0.31516384,0.00823897,0.19610626,0.00000000
-4.22311156,1.08665917,0.71623752,0.61933981,0.31701138,0.00819717,0.19505716,0.00000000
-4.21710855,1.06483529,0.71141015,0.59825626,0.32109201,0.00822651,0.19473502,0.00000000
-4.21110555,1.04962274,0.70906403,0.58138537,0.32742044,0.00832904,0.19512736,0.00000000
-4.20510255,1.04111340,0.70908562,0.56888244,0.33595780,0.00850479,0.19619964,0.00000000
-4.19909955,1.03922299,0.71130989,0.56078158,0.34661343,0.00875173,0.19789837,0.00000000
-4.19309655,1.04369722,0.71553436,0.55699455,0.35924782,0.00906574,0.20015478,0.00000000
-4.18709355,1.05412253,0.72153333,0.55731339,0.37367664,0.00944065,0.20288862,0.00000000
-4.18109055,1.06994064,0.72907114,0.56141661,0.38967553,0.00986838,0.20601216,0.00000000
-4.17508754,1.09046659,0.73791392,0.56887890,0.40698551,0.01033912,0.20943390,0.00000000
-4.16908454,1.11490943,0.74783898,0.57918408,0.42531899,0.01084152,0.21306198,0.00000000
-4.16308154,1.14239501,0.75864159,0.59174077,0.44436604,0.01136300,0.21680708,0.00000000
-4.15707854,1.17199008,0.77013860,0.60590038,0.46380085,0.01189010,0.22058471,0.00000000
-4.15107554,1.20272698,0.78216915,0.62097690,0.48328828,0.01240885,0.22431683,0.00000000
-4.14507254,1.23362835,0.79459244,0.63626758,0.50249032,0.01290514,0.22793279,0.00000000
-4.13906953,1.26373099,0.80728302,0.65107409,0.52107243,0.01336514,0.23136959,0.00000000
-4.13306653,1.29210849,0.82012416,0.66472320,0.53870953,0.01377574,0.23457163,0.00000000
-4.12706353,1.31789183,0.83299989,0.67658640,0.55509169,0.01412489,0.23748986,0.00000000
-4.12106053,1.34028772,0.84578660,0.68609771,0.56992937,0.01440200,0.24008071,0.00000000
-4.11505753,1.35859414,0.85834492,0.69276905,0.58295814,0.01459824,0.24230474,0.00000000
-4.10905453,1.37221288,0.87051260,0.69620273,0.59394285,0.01470675,0.24412530,0.00000000
-4.10305153,1.38065884,0.88209927,0.69610063,0.60268119,0.01472291,0.24550725,0.00000000
-4.09704852,1.38356618,0.89288345,0.69226980,0.60900662,0.01464438,0.24641601,0.00000000
-4.09104552,1.38069124,0.90261238,0.68462449,0.61279061,0.01447113,0.24681684,0.00000000
-4.08504252,1.37191246,0.91100483,0.67318456,0.61394428,0.01420546,0.24667469,0.00000000
-4.07903952,1.35722759,0.91775683,0.65807059,0.61241933,0.01385179,0.24595444,0.00000000
-4.07303652,1.33674844,0.92255033,0.63949606,0.60820837,0.01341652,0.24462163,0.00000000
-4.06703352,1.31069370,0.92506422,0.61775703,0.60134466,0.01290777,0.24264367,0.00000000
-4.06103052,1.27938015,0.92498720,0.59322000,0.59190121,0.01233506,0.23999144,0.00000000
-4.05502751,1.24321281,0.92203184,0.56630854,0.57998946,0.01170904,0.23664108,0.00000000
-4.04902451,1.20267432,0.91594908,0.53748935,0.56575741,0.01104109,0.23257607,0.00000000
-4.04302151,1.15831427,0.90654223,0.50725844,0.54938731,0.01034300,0.22778921,0.00000000
-4.03701851,1.11073845,0.89367983,0.47612805,0.53109300,0.00962669,0.22228452,0.00000000
-4.03101551,1.06059873,0.87730650,0.44461481,0.51111691,0.00890384,0.21607893,0.00000000
-4.02501251,1.00858351,0.85745124,0.41322955,0.48972671,0.00818568,0.20920349,0.00000000
-4.01900950,0.95540916,0.83423270,0.38246918,0.46721177,0.00748279,0.20170421,0.00000000
-4.01300650,0.90181231,0.80786107,0.35281063,0.44387937,0.00680492,0.19364229,0.00000000
-4.00700350,0.84854319,0.77863650,0.32470708,0.42005082,0.00616087,0.18509375,0.00000000
-4.00100050,0.79635996,0.74694419,0.29858626,0.39605735,0.00555851,0.17614857,0.00000000
-3.99499750,0.74602371,0.71324622,0.27485058,0.37223604,0.00500471,0.16690920,0.00000000
-3.98899450,0.69829429,0.67807075,0.25387895,0.34892567,0.00450544,0.15748860,0.00000000
-3.98299150,0.65392639,0.64199885,0.23602957,0.32646256,0.00406582,0.14800787,0.00000000
-3.97698849,0.61366586,0.60564974,0.22164359,0.30517645,0.00369023,0.13859362,0.00000000
-3.97098549,0.57824588,0.56966493,0.21104872,0.28538651,0.00338245,0.12937507,0.00000000
-3.96498249,0.54838263,0.53469203,0.20456266,0.26739731,0.00314578,0.12048115,0.00000000
-3.95897949,0.52477025,0.50136858,0.20249550,0.25149495,0.00298313,0.11203757,0.00000000
-3.95297649,0.50807466,0.47030668,0.20515088,0.23794328,0.00289715,0.10416404,0.00000000
-3.94697349,0.49892617,0.44207863,0.21282541,0.22698019,0.00289028,0.09697168,0.00000000
-3.94097049,0.49791048,0.41720403,0.22580606,0.21881398,0.00296481,0.09056068,0.00000000
-3.93496748,0.50555817,0.39613854,0.24436535,0.21361985,0.00312288,0.08501832,0.00000000
-3.92896448,0.52233250,0.37926435,0.26875434,0.21153647,0.00336640,0.08041722,0.00000000
-3.92296148,0.54861576,0.36688255,0.29919342,0.21266276,0.00369703,0.07681401,0.00000000
-3.91695848,0.58469443,0.35920727,0.33586125,0.21705474,0.00411600,0.07424827,0.00000000
-3.91095548,0.63074354,0.35636156,0.37888226,0.22472282,0.00462399,0.07274177,0.00000000
-3.90495248,0.68681080,0.35837499,0.42831308,0.23562934,0.00522097,0.07229808,0.00000000
-3.89894947,0.75280129,0.36518284,0.48412888,0.24968666,0.00590593,0.07290236,0.00000000
-3.89294647,0.82846351,0.37662687,0.54621000,0.26675594,0.00667676,0.07452149,0.00000000
-3.88694347,0.91337760,0.39245756,0.61433006,0.28664673,0.00753003,0.07710445,0.00000000
-3.88094047,1.00694692,0.41233798,0.68814613,0.30911749,0.00846078,0.08058292,0.00000000
-3.87493747,1.10839365,0.43584907,0.76719191,0.33387730,0.00946245,0.08487227,0.00000000
-3.86893447,1.21675943,0.46249664,0.85087457,0.36058889,0.01052676,0.08987269,0.00000000
-3.86293147,1.33091164,0.49171980,0.93847592,0.38887287,0.01164369,0.09547077,0.00000000
-3.85692846,1.44955574,0.52290116,1.02915829,0.41831355,0.01280151,0.10154132,0.00000000
-3.85092546,1.57125399,0.55537842,1.12197527,0.44846599,0.01398692,0.10794955,0.00000000
-3.84492246,1.69445030,0.58845755,1.21588735,0.47886439,0.01518521,0.11455355,0.00000000
-3.83891946,1.81750078,0.62142712,1.30978208,0.50903158,0.01638055,0.12120707,0.00000000
-3.83291646,1.93870922,0.65357378,1.40249821,0.53848936,0.01755628,0.12776257,0.00000000
-3.82691346,2.05636644,0.68419829,1.49285290,0.56676944,0.01869534,0.13407446,0.00000000
-3.82091046,2.16879203,0.71263189,1.57967120,0.59342457,0.01978066,0.14000244,0.00000000
-3.81490745,2.27437705,0.73825242,1.66181641,0.61803947,0.02079563,0.14541489,0.00000000
-3.80890445,2.37162591,0.76049966,1.73822022,0.64024121,0.02172453,0.15019214,0.00000000
-3.80290145,2.45919588,0.77888944,1.80791136,0.65970861,0.02255302,0.15422962,0.00000000
-3.79689845,2.53593253,0.79302592,1.87004157,0.67618034,0.02326850,0.15744060,0.00000000
-3.79089545,2.60089978,0.80261155,1.92390789,0.68946132,0.02386048,0.15975862,0.00000000
-3.78489245,2.65340338,0.80745438,1.96897044,0.69942734,0.02432091,0.16113934,0.00000000
-3.77888944,2.69300711,0.80747240,2.00486510,0.70602761,0.02464434,0.16156185,0.00000000
-3.77288644,2.71954115,0.80269469,2.03141076,0.70928529,0.02482807,0.16102931,0.00000000
-3.76688344,2.73310272,0.79325939,2.04861128,0.70929593,0.02487217,0.15956902,0.00000000
-3.76088044,2.73404930,0.77940853,2.05665219,0.70622408,0.02477945,0.15723174,0.00000000
-3.75487744,2.72298507,0.76148007,2.05589283,0.70029808,0.02455532,0.15409041,0.00000000
-3.74887444,2.70074152,0.73989735,2.04685446,0.69180348,0.02420756,0.15023839,0.00000000
-3.74287144,2.66835342,0.71515648,2.03020524,0.68107522,0.02374605,0.14578712,0.00000000
-3.73686843,2.62703130,0.68781224,2.00674279,0.66848897,0.02318248,0.14086337,0.00000000
-3.73086543,2.57813159,0.65846286,1.97737532,0.65445193,0.02252999,0.13560632,0.00000000
-3.72486243,2.52312574,0.62773450,1.94310187,0.63939328,0.02180281,0.13016427,0.00000000
-3.71885943,2.46356908,0.59626575,1.90499241,0.62375471,0.02101591,0.12469139,0.00000000
-3.71285643,2.40107029,0.56469274,1.86416826,0.60798109,0.02018464,0.11934438,0.00000000
-3.70685343,2.33726204,0.53363529,1.82178298,0.59251148,0.01932444,0.11427919,0.00000000
-3.70085043,2.27377306,0.50368435,1.77900395,0.57777069,0.01845053,0.10964789,0.00000000
-3.69484742,2.21220177,0.47539105,1.73699460,0.56416137,0.01757767,0.10559568,0.00000000
-3.68884442,2.15409154,0.44925743,1.69689718,0.55205679,0.01671993,0.10225806,0.00000000
-3.68284142,2.10090725,0.42572890,1.65981582,0.54179424,0.01589054,0.09975824,0.00000000
-3.67683842,2.05401315,0.40518847,1.62679989,0.53366922,0.01510172,0.09820470,0.00000000
-3.67083542,2.01465184,0.38795255,1.59882730,0.52793037,0.01436456,0.09768903,0.00000000
-3.66483242,1.98392425,0.37426824,1.57678797,0.52477523,0.01368896,0.09828390,0.00000000
-3.65882941,1.96277079,0.36431198,1.56146744,0.52434690,0.01308352,0.10004129,0.00000000
-3.65282641,1.95195382,0.35818935,1.55353084,0.52673170,0.01255546,0.10299095,0.00000000
-3.64682341,1.95204173,0.35593587,1.55350770,0.53195783,0.01211064,0.10713917,0.00000000
-3.64082041,1.96339533,0.35751867,1.56177803,0.53999520,0.01175342,0.11246779,0.00000000
-3.63481741,1.98615687,0.36283896,1.57856022,0.55075651,0.01148670,0.11893364,0.00000000
-3.62881441,2.02024244,0.37173515,1.60390144,0.56409949,0.01131186,0.12646840,0.00000000
-3.62281141,2.06533837,0.38398666,1.63767104,0.57983039,0.01122874,0.13497891,0.00000000
-3.61680840,2.12090203,0.39931833,1.67955759,0.59770864,0.01123563,0.14434809,0.00000000
-3.61080540,2.18616756,0.41740540,1.72906985,0.61745256,0.01132933,0.15443645,0.00000000
-3.60480240,2.26015661,0.43787919,1.78554204,0.63874595,0.01150513,0.16508417,0.00000000
-3.59879940,2.34169417,0.46033321,1.84814344,0.66124532,0.01175690,0.17611389,0.00000000
-3.59279640,2.42942925,0.48432999,1.91589226,0.68458752,0.01207718,0.18733408,0.00000000
-3.58679340,2.52186001,0.50940835,1.98767347,0.70839748,0.01245728,0.19854299,0.00000000
-3.58079040,2.61736268,0.53509109,2.06226019,0.73229582,0.01288744,0.20953308,0.00000000
-3.57478739,2.71422344,0.56089310,2.13833795,0.75590592,0.01335700,0.22009579,0.00000000
-3.56878439,2.81067262,0.58632964,2.21453124,0.77886046,0.01385458,0.23002655,0.00000000
-3.56278139,2.90491994,0.61092475,2.28943161,0.80080699,0.01436831,0.23912986,0.00000000
-3.55677839,2.99519015,0.63421956,2.36162645,0.82141268,0.01488606,0.24722424,0.00000000
-3.55077539,3.07975804,0.65578040,2.42972776,0.84036805,0.01539568,0.25414689,0.00000000
-3.54477239,3.15698204,0.67520648,2.49240031,0.85738976,0.01588523,0.25975784,0.00000000
-3.53876938,3.22533573,0.69213703,2.54838839,0.87222275,0.01634323,0.26394360,0.00000000
-3.53276638,3.28343676,0.70625770,2.59654084,0.88464163,0.01675891,0.26661988,0.00000000
-3.52676338,3.33007263,0.71730619,2.63583376,0.89445175,0.01712237,0.26773362,0.00000000
-3.52076038,3.36422310,0.72507684,2.66539061,0.90149015,0.01742485,0.26726398,0.00000000
-3.51475738,3.38507905,0.72942421,2.68449954,0.90562646,0.01765885,0.26522249,0.00000000
-3.50875438,3.39205747,0.73026561,2.69262755,0.90676412,0.01781828,0.26165216,0.00000000
-3.50275138,3.38481270,0.72758235,2.68943148,0.90484183,0.01789857,0.25662586,0.00000000
-3.49674837,3.36324368,0.72141995,2.67476561,0.89983550,0.01789677,0.25024378,0.00000000
-3.49074537,3.32749713,0.71188707,2.64868579,0.89176039,0.01781158,0.24263034,0.00000000
-3.48474237,3.27796664,0.69915329,2.61144994,0.88067358,0.01764333,0.23393050,0.00000000
-3.47873937,3.21528756,0.68344577,2.56351483,0.86667630,0.01739403,0.22430573,0.00000000
-3.47273637,3.14032749,0.66504484,2.50552917,0.84991611,0.01706721,0.21392975,0.00000000
-3.46673337,3.05417237,0.64427843,2.43832273,0.83058837,0.01666793,0.20298414,0.00000000
-3.46073037,2.95810817,0.62151571,2.36289172,0.80893685,0.01620259,0.19165408,0.00000000
-3.45472736,2.85359807,0.59715973,2.28038040,0.78525313,0.01567882,0.18012424,0.00000000
-3.44872436,2.74225546,0.57163937,2.19205909,0.75987445,0.01510530,0.16857493,0.00000000
-3.44272136,2.62581286,0.54540067,2.09929884,0.73317986,0.01449155,0.15717863,0.00000000
-3.43671836,2.50608731,0.51889762,2.00354330,0.70558454,0.01384776,0.14609693,0.00000000
-3.43071536,2.38494272,0.49258276,1.90627805,0.67753230,0.01318452,0.13547791,0.00000000
-3.42471236,2.26424996,0.46689754,1.80899828,0.64948628,0.01251262,0.12545399,0.00000000
-3.41870935,2.14584567,0.44226287,1.71317551,0.62191818,0.01184283,0.11614025,0.00000000
-3.41270635,2.03149063,0.41906993,1.62022407,0.59529619,0.01118561,0.10763317,0.00000000
-3.40670335,1.92282904,0.39767150,1.53146846,0.57007214,0.01055094,0.10000976,0.00000000
-3.40070035,1.82134977,0.37837408,1.44811238,0.54666838,0.00994805,0.09332720,0.00000000
-3.39469735,1.72835079,0.36143099,1.37121049,0.52546472,0.00938530,0.08762270,0.00000000
-3.38869435,1.64490810,0.34703665,1.30164368,0.50678626,0.00886989,0.08291381,0.00000000
-3.38269135,1.57185011,0.33532233,1.24009889,0.49089244,0.00840780,0.07919896,0.00000000
-3.37668834,1.50973848,0.32635340,1.18705399,0.47796793,0.00800363,0.07645833,0.00000000
-3.37068534,1.45885633,0.32012833,1.14276843,0.46811579,0.00766051,0.07465502,0.00000000
-3.36468234,1.41920424,0.31657954,1.10728008,0.46135326,0.00738005,0.07373642,0.00000000
-3.35867934,1.39050449,0.31557602,1.08040842,0.45761044,0.00716233,0.07363588,0.00000000
-3.35267634,1.37221352,0.31692783,1.06176406,0.45673205,0.00700592,0.07427462,0.00000000
-3.34667334,1.36354242,0.32039240,1.05076458,0.45848217,0.00690794,0.07556381,0.00000000
-3.34067034,1.36348494,0.32568233,1.04665590,0.46255202,0.00686418,0.07740690,0.00000000
-3.33466733,1.37085200,0.33247467,1.04853894,0.46857027,0.00686924,0.07970205,0.00000000
-3.32866433,1.38431195,0.34042128,1.05540043,0.47611582,0.00691668,0.08234476,0.00000000
-3.32266133,1.40243488,0.34915994,1.06614696,0.48473222,0.00699925,0.08523043,0.00000000
-3.31665833,1.42373970,0.35832586,1.07964116,0.49394345,0.00710909,0.08825702,0.00000000
-3.31065533,1.44674218,0.36756315,1.09473871,0.50327025,0.00723800,0.09132759,0.00000000
-3.30465233,1.47000236,0.37653581,1.11032486,0.51224632,0.00737768,0.09435261,0.00000000
-3.29864932,1.49216936,0.38493780,1.12534926,0.52043384,0.00751996,0.09725212,0.00000000
-3.29264632,1.51202228,0.39250183,1.13885772,0.52743757,0.00765708,0.09995744,0.00000000
-3.28664332,1.52850534,0.39900647,1.15001996,0.53291692,0.00778190,0.10241259,0.00000000
-3.28064032,1.54075627,0.40428133,1.15815223,0.53659564,0.00788810,0.10457514,0.00000000
-3.27463732,1.54812693,0.40821009,1.16273421,0.53826863,0.00797038,0.10641661,0.00000000
-3.26863432,1.55019541,0.41073136,1.16341952,0.53780569,0.00802459,0.10792236,0.00000000
-3.26263132,1.54676962,0.41183725,1.16003983,0.53515225,0.00804781,0.10909094,0.00000000
-3.25662831,1.53788232,0.41157001,1.15260246,0.53032697,0.00803844,0.10993299,0.00000000
-3.25062531,1.52377826,0.41001673,1.14128195,0.52341660,0.00799617,0.11046974,0.00000000
-3.24462231,1.50489425,0.40730265,1.12640602,0.51456845,0.00792200,0.11073115,0.00000000
-3.23861931,1.48183340,0.40358334,1.10843698,0.50398093,0.00781812,0.11075387,0.00000000
-3.23261631,1.45533490,0.39903637,1.08794929,0.49189265,0.00768780,0.11057909,0.00000000
-3.22661331,1.42624088,0.39385279,1.06560461,0.47857096,0.00753527,0.11025041,0.00000000
-3.22061031,1.39546209,0.38822900,1.04212539,0.46430017,0.00736552,0.10981189,0.00000000
-3.21460730,1.36394372,0.38235948,1.01826812,0.44937045,0.00718414,0.10930624,0.00000000
-3.20860430,1.33263305,0.37643068,0.99479741,0.43406767,0.00699707,0.10877354,0.00000000
-3.20260130,1.30245009,0.37061639,0.97246171,0.41866471,0.00681044,0.10825020,0.00000000
-3.19659830,1.27426217,0.36507483,0.95197167,0.40341466,0.00663038,0.10776848,0.00000000
-3.19059530,1.24886324,0.35994743,0.93398155,0.38854595,0.00646277,0.10735643,0.00000000
-3.18459230,1.22695825,0.35535937,0.91907423,0.37425966,0.00631315,0.10703830,0.00000000
-3.17858929,1.20915276,0.35142161,0.90774986,0.36072879,0.00618652,0.10683533,0.00000000
-3.17258629,1.19594747,0.34823424,0.90041834,0.34809936,0.00608724,0.10676683,0.00000000
-3.16658329,1.18773734,0.34589073,0.89739535,0.33649310,0.00601898,0.10685148,0.00000000
-3.16058029,1.18481465,0.34448272,0.89890158,0.32601124,0.00598458,0.10710878,0.00000000
-3.15457729,1.18737509,0.34410491,0.90506487,0.31673910,0.00598611,0.10756034,0.00000000
-3.14857429,1.19552627,0.34485962,0.91592470,0.30875099,0.00602483,0.10823119,0.00000000
-3.14257129,1.20929751,0.34686047,0.93143855,0.30211485,0.00610122,0.10915070,0.00000000
-3.13656828,1.22865033,0.35023502,0.95148953,0.29689654,0.00621504,0.11035319,0.00000000
-3.13056528,1.25348867,0.35512589,0.97589494,0.29316305,0.00636541,0.11187808,0.00000000
-3.12456228,1.28366830,0.36169013,1.00441513,0.29098466,0.00655090,0.11376962,0.00000000
-3.11855928,1.31900486,0.37009685,1.03676236,0.29043575,0.00676961,0.11607599,0.00000000
-3.11255628,1.35928028,0.38052294,1.07260936,0.29159412,0.00701930,0.11884802,0.00000000
-3.10655328,1.40424709,0.39314704,1.11159713,0.29453896,0.00729748,0.12213737,0.00000000
-3.10055028,1.45363092,0.40814192,1.15334205,0.29934748,0.00760153,0.12599433,0.00000000
-3.09454727,1.50713089,0.42566558,1.19744184,0.30609040,0.00792880,0.13046528,0.00000000
-3.08854427,1.56441838,0.44585143,1.24348062,0.31482661,0.00827670,0.13559001,0.00000000
-3.08254127,1.62513433,0.46879798,1.29103280,0.32559726,0.00864274,0.14139889,0.00000000
-3.07653827,1.68888546,0.49455861,1.33966593,0.33841967,0.00902467,0.14791016,0.00000000
-3.07053527,1.75524007,0.52313184,1.38894277,0.35328140,0.00942044,0.15512738,0.00000000
-3.06453227,1.82372370,0.55445275,1.43842247,0.37013491,0.00982830,0.16303725,0.00000000
-3.05852926,1.89381544,0.58838599,1.48766139,0.38889312,0.01024680,0.17160790,0.00000000
-3.05252626,1.96494539,0.62472095,1.53621359,0.40942622,0.01067477,0.18078773,0.00000000
-3.04652326,2.03649383,0.66316941,1.58363145,0.43155997,0.01111135,0.19050498,0.00000000
-3.04052026,2.10779259,0.70336605,1.62946670,0.45507570,0.01155595,0.20066804,0.00000000
-3.03451726,2.17812904,0.74487202,1.67327214,0.47971214,0.01200825,0.21116651,0.00000000
-3.02851426,2.24675306,0.78718160,1.71460429,0.50516908,0.01246813,0.22187312,0.00000000
-3.02251126,2.31288688,0.82973187,1.75302734,0.53111284,0.01293569,0.23264631,0.00000000
-3.01650825,2.37573802,0.87191524,1.78811819,0.55718328,0.01341117,0.24333356,0.00000000
-3.01050525,2.43451473,0.91309423,1.81947298,0.58300227,0.01389493,0.25377522,0.00000000
-3.00450225,2.48844375,0.95261829,1.84671458,0.60818307,0.01438742,0.26380884,0.00000000
-2.99849925,2.53678935,0.98984165,1.86950104,0.63234046,0.01488910,0.27327365,0.00000000
-2.99249625,2.57887319,1.02414174,1.88753451,0.65510096,0.01540041,0.28201516,0.00000000
-2.98649325,2.61409360,1.05493719,1.90057011,0.67611285,0.01592170,0.28988956,0.00000000
-2.98049025,2.64194357,1.08170478,1.90842427,0.69505544,0.01645314,0.29676787,0.00000000
-2.97448724,2.66202631,1.10399439,1.91098187,0.71164720,0.01699469,0.30253944,0.00000000
-2.96848424,2.67406730,1.12144140,1.90820166,0.72565242,0.01754595,0.30711486,0.00000000
-2.96248124,2.67792234,1.13377598,1.90011946,0.73688609,0.01810606,0.31042802,0.00000000
-2.95647824,2.67358080,1.14082882,1.88684879,0.74521680,0.01867367,0.31243729,0.00000000
-2.95047524,2.66116387,1.14253316,1.86857863,0.75056769,0.01924675,0.31312580,0.00000000
-2.94447224,2.64091803,1.13892305,1.84556848,0.75291534,0.01982255,0.31250081,0.00000000
-2.93846923,2.61320381,1.13012823,1.81814064,0.75228696,0.02039750,0.31059221,0.00000000
-2.93246623,2.57848076,1.11636565,1.78667036,0.74875595,0.02096717,0.30745046,0.00000000
-2.92646323,2.53728942,1.09792867,1.75157418,0.74243622,0.02152623,0.30314375,0.00000000
-2.92046023,2.49023147,1.07517407,1.71329731,0.73347568,0.02206852,0.29775500,0.00000000
-2.91445723,2.43794923,1.04850805,1.67230075,0.72204934,0.02258705,0.29137852,0.00000000
-2.90845423,2.38110579,1.01837167,1.62904889,0.70835221,0.02307417,0.28411671,0.00000000
-2.90245123,2.32036690,0.98522662,1.58399850,0.69259269,0.02352176,0.27607695,0.00000000
-2.89644822,2.25638562,0.94954182,1.53758961,0.67498645,0.02392141,0.26736878,0.00000000
-2.89044522,2.18979052,0.91178161,1.49023887,0.65575123,0.02426473,0.25810153,0.00000000
-2.88444222,2.12117782,0.87239566,1.44233571,0.63510266,0.02454367,0.24838239,0.00000000
-2.87843922,2.05110774,0.83181100,1.39424134,0.61325106,0.02475081,0.23831509,0.00000000
-2.87243622,1.98010475,0.79042632,1.34629059,0.59039942,0.02487980,0.22799905,0.00000000
-2.86643322,1.90866137,0.74860826,1.29879604,0.56674219,0.02492560,0.21752896,0.00000000
-2.86043022,1.83724470,0.70668969,1.25205424,0.54246495,0.02488489,0.20699474,0.00000000
-2.85442721,1.76630483,0.66496966,1.20635298,0.51774462,0.02475631,0.19648183,0.00000000
-2.84842421,1.69628411,0.62371461,1.16197921,0.49275005,0.02454070,0.18607150,0.00000000
-2.84242121,1.62762609,0.58316047,1.11922651,0.46764283,0.02424123,0.17584132,0.00000000
-2.83641821,1.56078334,0.54351534,1.07840150,0.44257795,0.02386349,0.16586542,0.00000000
-2.83041521,1.49622296,0.50496234,1.03982846,0.41770440,0.02341548,0.15621469,0.00000000
-2.82441221,1.43442930,0.46766225,1.00385149,0.39316537,0.02290745,0.14695668,0.00000000
-2.81840920,1.37590320,0.43175597,0.97083385,0.36909812,0.02235175,0.13815523,0.00000000
-2.81240620,1.32115766,0.39736636,0.94115419,0.34563342,0.02176247,0.12986987,0.00000000
-2.80640320,1.27070971,0.36459953,0.91519964,0.32289471,0.02115506,0.12215498,0.00000000
-2.80040020,1.22506898,0.33354567,0.89335591,0.30099681,0.02054594,0.11505866,0.00000000
-2.79439720,1.18472325,0.30427923,0.87599475,0.28004460,0.01995190,0.10862163,0.00000000
-2.78839420,1.15012178,0.27685883,0.86345930,0.26013143,0.01938963,0.10287602,0.00000000
-2.78239120,1.12165712,0.25132685,0.85604796,0.24133761,0.01887513,0.09784420,0.00000000
-2.77638819,1.09964650,0.22770893,0.85399762,0.22372904,0.01842313,0.09353784,0.00000000
-2.77038519,1.08431369,0.20601351,0.85746710,0.20735596,0.01804663,0.08995716,0.00000000
-2.76438219,1.07577221,0.18623149,0.86652162,0.19225204,0.01775634,0.08709052,0.00000000
-2.75837919,1.07401117,0.16833622,0.88111930,0.17843381,0.01756031,0.08491433,0.00000000
-2.75237619,1.07888419,0.15228378,0.90110034,0.16590044,0.01746356,0.08339340,0.00000000
-2.74637319,1.09010247,0.13801367,0.92617975,0.15463398,0.01746786,0.08248167,0.00000000
-2.74037019,1.10723236,0.12544986,0.95594418,0.14459989,0.01757160,0.08212325,0.00000000
-2.73436718,1.12969799,0.11450228,0.98985322,0.13574803,0.01776976,0.08225391,0.00000000
-2.72836418,1.15678888,0.10506859,1.02724544,0.12801400,0.01805402,0.08280271,0.00000000
-2.72236118,1.18767281,0.09703629,1.06734925,0.12132075,0.01841297,0.08369395,0.00000000
-2.71635818,1.22141337,0.09028498,1.10929827,0.11558047,0.01883246,0.08484913,0.00000000
-2.71035518,1.25699189,0.08468889,1.15215092,0.11069676,0.01929605,0.08618906,0.00000000
-2.70435218,1.29333308,0.08011938,1.19491363,0.10656684,0.01978551,0.08763579,0.00000000
-2.69834917,1.32933339,0.07644750,1.23656678,0.10308405,0.02028146,0.08911453,0.00000000
-2.69234617,1.36389126,0.07354649,1.27609262,0.10014021,0.02076400,0.09055530,0.00000000
-2.68634317,1.39593809,0.07129423,1.31250398,0.09762812,0.02121344,0.09189435,0.00000000
-2.68034017,1.42446888,0.06957546,1.34487284,0.09544394,0.02161093,0.09307534,0.00000000
-2.67433717,1.44857138,0.06828386,1.37235761,0.09348941,0.02193918,0.09405016,0.00000000
-2.66833417,1.46745267,0.06732392,1.39422805,0.09167396,0.02218303,0.09477951,0.00000000
-2.66233117,1.48046229,0.06661254,1.40988697,0.08991647,0.02233006,0.09523311,0.00000000
-2.65632816,1.48711104,0.06608033,1.41888789,0.08814685,0.02237096,0.09538978,0.00000000
-2.65032516,1.48708480,0.06567276,1.42094793,0.08630718,0.02229995,0.09523718,0.00000000
-2.64432216,1.48025308,0.06535086,1.41595574,0.08435255,0.02211494,0.09477144,0.00000000
-2.63831916,1.46667187,0.06509169,1.40397393,0.08225144,0.02181764,0.09399666,0.00000000
-2.63231616,1.44658096,0.06488853,1.38523638,0.07998579,0.02141353,0.09292427,0.00000000
-2.62631316,1.42039589,0.06475071,1.36014030,0.07755058,0.02091167,0.09157245,0.00000000
-2.62031016,1.38869488,0.06470311,1.32923367,0.07495310,0.02032440,0.08996540,0.00000000
-2.61430715,1.35220135,0.06478538,1.29319851,0.07221183,0.01966698,0.08813277,0.00000000
-2.60830415,1.31176262,0.06505086,1.25283065,0.06935511,0.01895708,0.08610901,0.00000000
-2.60230115,1.26832566,0.06556506,1.20901684,0.06641946,0.01821423,0.08393274,0.00000000
