energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.96848424,2.56960506,0.57396493,1.70989144,0.00063629,0.02558445,0.22397151,0.71471182,0.23482519,0.00000000
-2.96248124,2.57351703,0.58754282,1.74218071,0.00068676,0.02462491,0.21743570,0.69697611,0.21998796,0.00000000
-2.95647824,2.57786315,0.60110752,1.77364250,0.00073794,0.02374514,0.21103437,0.68029865,0.20598095,0.00000000
-2.95047524,2.58233531,0.61449523,1.80383174,0.00078916,0.02294250,0.20482690,0.66472903,0.19290601,0.00000000
-2.94447224,2.58656450,0.62753036,1.83229529,0.00083974,0.02221200,0.19886598,0.65027853,0.18084884,0.00000000
-2.93846923,2.59014171,0.64003366,1.85859290,0.00088889,0.02154667,0.19319645,0.63692217,0.16987735,0.00000000
-2.93246623,2.59264166,0.65183099,1.88231895,0.00093583,0.02093799,0.18785443,0.62460205,0.16004053,0.00000000
-2.92646323,2.59364800,0.66276224,1.90312385,0.00097976,0.02037637,0.18286689,0.61323186,0.15136776,0.00000000
-2.92046023,2.59277836,0.67268973,1.92073357,0.00101988,0.01985159,0.17825146,0.60270225,0.14386860,0.00000000
-2.91445723,2.58970764,0.68150575,1.93496613,0.00105545,0.01935333,0.17401653,0.59288679,0.13753303,0.00000000
-2.90845423,2.58418783,0.68913860,1.94574380,0.00108579,0.01887159,0.17016163,0.58364804,0.13233211,0.00000000
-2.90245123,2.57606318,0.69555675,1.95310003,0.00111032,0.01839715,0.16667791,0.57484362,0.12821903,0.00000000
-2.89644822,2.56527938,0.70077073,1.95718042,0.00112855,0.01792189,0.16354885,0.56633172,0.12513039,0.00000000
-2.89044522,2.55188625,0.70483265,1.95823746,0.00114015,0.01743910,0.16075093,0.55797598,0.12298789,0.00000000
-2.88444222,2.53603353,0.70783316,1.95661896,0.00114491,0.01694363,0.15825447,0.54964954,0.12170013,0.00000000
-2.87843922,2.51795989,0.70989602,1.95275066,0.00114279,0.01643205,0.15602440,0.54123800,0.12116464,0.00000000
-2.87243622,2.49797598,0.71117053,1.94711381,0.00113390,0.01590260,0.15402109,0.53264143,0.12127004,0.00000000
-2.86643322,2.47644239,0.71182214,1.94021892,0.00111853,0.01535519,0.15220115,0.52377534,0.12189833,0.00000000
-2.86043022,2.45374401,0.71202190,1.93257699,0.00109709,0.01479119,0.15051831,0.51457085,0.12292723,0.00000000
-2.85442721,2.43026238,0.71193516,1.92466992,0.00107015,0.01421328,0.14892423,0.50497402,0.12423262,0.00000000
-2.84842421,2.40634800,0.71171040,1.91692174,0.00103842,0.01362514,0.14736944,0.49494476,0.12569091,0.00000000
-2.84242121,2.38229418,0.71146869,1.90967241,0.00100271,0.01303122,0.14580424,0.48445538,0.12718151,0.00000000
-2.83641821,2.35831441,0.71129459,1.90315571,0.00096391,0.01243641,0.14417972,0.47348905,0.12858916,0.00000000
-2.83041521,2.33452467,0.71122900,1.89748254,0.00092303,0.01184581,0.14244878,0.46203832,0.12980622,0.00000000
-2.82441221,2.31093192,0.71126442,1.89263084,0.00088109,0.01126441,0.14056724,0.45010403,0.13073480,0.00000000
-2.81840920,2.28742961,0.71134308,1.88844270,0.00083921,0.01069691,0.13849487,0.43769445,0.13128869,0.00000000
-2.81240620,2.26380075,0.71135802,1.88462898,0.00079851,0.01014756,0.13619653,0.42482499,0.13139503,0.00000000
-2.80640320,2.23972831,0.71115716,1.88078134,0.00076016,0.00962002,0.13364316,0.41151844,0.13099576,0.00000000
-2.80040020,2.21481260,0.71055025,1.87639122,0.00072535,0.00911734,0.13081274,0.39780554,0.13004858,0.00000000
-2.79439720,2.18859479,0.70931832,1.87087474,0.00069528,0.00864194,0.12769107,0.38372615,0.12852766,0.00000000
-2.78839420,2.16058517,0.70722512,1.86360229,0.00067121,0.00819574,0.12427246,0.36933060,0.12642388,0.00000000
-2.78239120,2.13029486,0.70403013,1.85393151,0.00065442,0.00778021,0.12056012,0.35468134,0.12374460,0.00000000
-2.77638819,2.09726919,0.69950224,1.84124180,0.00064624,0.00739666,0.11656643,0.33985463,0.12051308,0.00000000
-2.77038519,2.06112095,0.69343354,1.82496881,0.00064802,0.00704637,0.11231289,0.32494221,0.11676749,0.00000000
-2.76438219,2.02156208,0.68565249,1.80463711,0.00066121,0.00673085,0.10782989,0.31005280,0.11255947,0.00000000
-2.75837919,1.97843183,0.67603573,1.77988956,0.00068727,0.00645218,0.10315620,0.29531338,0.10795251,0.00000000
-2.75237619,1.93172040,0.66451806,1.75051207,0.00072774,0.00621320,0.09833828,0.28087005,0.10301995,0.00000000
-2.74637319,1.88158662,0.65109992,1.71645237,0.00078419,0.00601783,0.09342944,0.26688859,0.09784294,0.00000000
-2.74037019,1.82836919,0.63585228,1.67783236,0.00085819,0.00587132,0.08848875,0.25355448,0.09250820,0.00000000
-2.73436718,1.77259070,0.61891845,1.63495328,0.00095130,0.00578051,0.08357996,0.24107251,0.08710584,0.00000000
-2.72836418,1.71495459,0.60051299,1.58829373,0.00106502,0.00575400,0.07877026,0.22966592,0.08172722,0.00000000
-2.72236118,1.65633509,0.58091771,1.53850072,0.00120074,0.00580235,0.07412907,0.21957503,0.07646293,0.00000000
-2.71635818,1.59776063,0.56047495,1.48637425,0.00135969,0.00593816,0.06972684,0.21105538,0.07140104,0.00000000
-2.71035518,1.54039162,0.53957858,1.43284620,0.00154281,0.00617617,0.06563381,0.20437545,0.06662546,0.00000000
-2.70435218,1.48549321,0.51866308,1.37895464,0.00175077,0.00653322,0.06191890,0.19981377,0.06221468,0.00000000
-2.69834917,1.43440445,0.49819123,1.32581444,0.00198380,0.00702820,0.05864867,0.19765564,0.05824075,0.00000000
-2.69234617,1.38850462,0.47864088,1.27458571,0.00224168,0.00768183,0.05588629,0.19818920,0.05476853,0.00000000
-2.68634317,1.34917810,0.46049138,1.22644107,0.00252361,0.00851644,0.05369065,0.20170104,0.05185521,0.00000000
-2.68034017,1.31777871,0.44421015,1.18253303,0.00282821,0.00955562,0.05211549,0.20847109,0.04955008,0.00000000
-2.67433717,1.29559461,0.43023986,1.14396266,0.00315342,0.01082373,0.05120860,0.21876702,0.04789450,0.00000000
-2.66833417,1.28381466,0.41898655,1.11175034,0.00349648,0.01234534,0.05101108,0.23283795,0.04692204,0.00000000
-2.66233117,1.28349695,0.41080914,1.08680966,0.00385395,0.01414455,0.05155660,0.25090764,0.04665871,0.00000000
-2.65632816,1.29554021,0.40601048,1.06992478,0.00422170,0.01624424,0.05287069,0.27316712,0.04712329,0.00000000
-2.65032516,1.32065869,0.40483015,1.06173201,0.00459500,0.01866517,0.05497008,0.29976696,0.04832774,0.00000000
-2.64432216,1.35936075,0.40743908,1.06270567,0.00496853,0.02142506,0.05786204,0.33080928,0.05027746,0.00000000
-2.63831916,1.41193164,0.41393607,1.07314836,0.00533657,0.02453759,0.06154376,0.36633975,0.05297172,0.00000000
-2.63231616,1.47842068,0.42434612,1.09318565,0.00569304,0.02801137,0.06600181,0.40633987,0.05640381,0.00000000
-2.62631316,1.55863297,0.43862058,1.12276497,0.00603175,0.03184897,0.07121170,0.45071970,0.06056129,0.00000000
-2.62031016,1.65212584,0.45663893,1.16165850,0.00634650,0.03604596,0.07713751,0.49931169,0.06542601,0.00000000
-2.61430715,1.75821007,0.47821210,1.20946960,0.00663130,0.04059006,0.08373177,0.55186557,0.07097416,0.00000000
-2.60830415,1.87595611,0.50308720,1.26564268,0.00688055,0.04546046,0.09093551,0.60804516,0.07717611,0.00000000
-2.60230115,2.00420520,0.53095346,1.32947587,0.00708921,0.05062731,0.09867852,0.66742700,0.08399626,0.00000000
-2.59629815,2.14158548,0.56144926,1.40013632,0.00725299,0.05605147,0.10687999,0.72950150,0.09139285,0.00000000
-2.59029515,2.28653307,0.59417008,1.47667771,0.00736848,0.06168457,0.11544937,0.79367667,0.09931765,0.00000000
-2.58429215,2.43731791,0.62867711,1.55805965,0.00743328,0.06746930,0.12428762,0.85928468,0.10771577,0.00000000
-2.57828914,2.59207418,0.66450655,1.64316857,0.00744608,0.07334017,0.13328879,0.92559133,0.11652548,0.00000000
-2.57228614,2.74883490,0.70117916,1.73083994,0.00740673,0.07922448,0.14234187,0.99180841,0.12567806,0.00000000
-2.56628314,2.90557018,0.73821009,1.81988132,0.00731621,0.08504370,0.15133299,1.05710866,0.13509790,0.00000000
-2.56028014,3.06022842,0.77511869,1.90909594,0.00717664,0.09071516,0.16014781,1.12064319,0.14470266,0.00000000
-2.55427714,3.21077953,0.81143812,1.99730642,0.00699118,0.09615399,0.16867409,1.18156074,0.15440369,0.00000000
-2.54827414,3.35525919,0.84672445,2.08337822,0.00676395,0.10127527,0.17680434,1.23902829,0.16410671,0.00000000
-2.54227114,3.49181281,0.88056524,2.16624220,0.00649987,0.10599630,0.18443852,1.29225230,0.17371274,0.00000000
-2.53626813,3.61873798,0.91258718,2.24491591,0.00620449,0.11023900,0.19148652,1.34049986,0.18311929,0.00000000
-2.53026513,3.73452388,0.94246259,2.31852295,0.00588387,0.11393220,0.19787051,1.38311886,0.19222185,0.00000000
-2.52426213,3.83788635,0.96991483,2.38630976,0.00554432,0.11701383,0.20352697,1.41955642,0.20091569,0.00000000
-2.51825913,3.92779715,0.99472209,2.44765944,0.00519226,0.11943289,0.20840829,1.44937474,0.20909784,0.00000000
-2.51225613,4.00350623,1.01671971,2.50210189,0.00483403,0.12115112,0.21248387,1.47226377,0.21666928,0.00000000
-2.50625313,4.06455603,1.03580091,2.54931999,0.00447573,0.12214426,0.21574074,1.48804998,0.22353734,0.00000000
-2.50025013,4.11078703,1.05191583,2.58915136,0.00412304,0.12240294,0.21818354,1.49670081,0.22961804,0.00000000
-2.49424712,4.14233415,1.06506898,2.62158564,0.00378115,0.12193300,0.21983398,1.49832462,0.23483854,0.00000000
-2.48824412,4.15961406,1.07531521,2.64675730,0.00345463,0.12075538,0.22072967,1.49316600,0.23913939,0.00000000
-2.48224112,4.16330370,1.08275442,2.66493408,0.00314734,0.11890547,0.22092252,1.48159658,0.24247663,0.00000000
-2.47623812,4.15431087,1.08752518,2.67650161,0.00286243,0.11643204,0.22047666,1.46410175,0.24482356,0.00000000
-2.47023512,4.13373811,1.08979754,2.68194473,0.00260232,0.11339569,0.21946599,1.44126377,0.24617220,0.00000000
-2.46423212,4.10284127,1.08976542,2.68182635,0.00236866,0.10986695,0.21797162,1.41374196,0.24653420,0.00000000
-2.45822911,4.06298456,1.08763887,2.67676464,0.00216241,0.10592414,0.21607907,1.38225089,0.24594132,0.00000000
-2.45222611,4.01559414,1.08363650,2.66740966,0.00198388,0.10165102,0.21387563,1.34753744,0.24444536,0.00000000
-2.44622311,3.96211200,1.07797847,2.65442036,0.00183275,0.09713430,0.21144777,1.31035762,0.24211745,0.00000000
-2.44022011,3.90395223,1.07088033,2.63844304,0.00170819,0.09246118,0.20887887,1.27145426,0.23904688,0.00000000
-2.43421711,3.84246142,1.06254778,2.62009203,0.00160889,0.08771703,0.20624729,1.23153636,0.23533934,0.00000000
-2.42821411,3.77888464,1.05317281,2.59993348,0.00153317,0.08298318,0.20362485,1.19126082,0.23111463,0.00000000
-2.42221111,3.71433826,1.04293096,2.57847272,0.00147905,0.07833497,0.20107576,1.15121741,0.22650405,0.00000000
-2.41620810,3.64979034,1.03198005,2.55614560,0.00144431,0.07384013,0.19865608,1.11191718,0.22164734,0.00000000
-2.41020510,3.58604897,1.02046003,2.53331393,0.00142657,0.06955751,0.19641351,1.07378488,0.21668935,0.00000000
-2.40420210,3.52375839,1.00849405,2.51026484,0.00142338,0.06553615,0.19438768,1.03715517,0.21177658,0.00000000
-2.39819910,3.46340249,0.99619034,2.48721374,0.00143225,0.06181476,0.19261071,1.00227277,0.20705362,0.00000000
-2.39219610,3.40531481,0.98364492,2.46431035,0.00145073,0.05842155,0.19110796,0.96929602,0.20265949,0.00000000
-2.38619310,3.34969374,0.97094461,2.44164714,0.00147643,0.05537442,0.18989900,0.93830364,0.19872423,0.00000000
-2.38019010,3.29662171,0.95817023,2.41926937,0.00150709,0.05268143,0.18899850,0.90930389,0.19536551,0.00000000
-2.37418709,3.24608690,0.94539973,2.39718597,0.00154063,0.05034160,0.18841712,0.88224562,0.19268553,0.00000000
-2.36818409,3.19800578,0.93271085,2.37538046,0.00157515,0.04834582,0.18816215,0.85703045,0.19076827,0.00000000
-2.36218109,3.15224544,0.92018340,2.35382130,0.00160899,0.04667802,0.18823803,0.83352537,0.18967703,0.00000000
-2.35617809,3.10864408,0.90790068,2.33247090,0.00164071,0.04531635,0.18864650,0.81157514,0.18945252,0.00000000
-2.35017509,3.06702914,0.89595021,2.31129317,0.00166917,0.04423451,0.18938653,0.79101393,0.19011132,0.00000000
-2.34417209,3.02723193,0.88442364,2.29025905,0.00169352,0.04340296,0.19045393,0.77167555,0.19164498,0.00000000
-2.33816908,2.98909876,0.87341589,2.26935029,0.00171317,0.04279017,0.19184084,0.75340209,0.19401969,0.00000000
-2.33216608,2.95249827,0.86302358,2.24856124,0.00172787,0.04236378,0.19353493,0.73605069,0.19717659,0.00000000
-2.32616308,2.91732531,0.85334297,2.22789917,0.00173764,0.04209160,0.19551866,0.71949821,0.20103274,0.00000000
-2.32016008,2.88350169,0.84446750,2.20738344,0.00174282,0.04194255,0.19776848,0.70364401,0.20548277,0.00000000
-2.31415708,2.85097467,0.83648510,2.18704379,0.00174401,0.04188739,0.20025423,0.68841088,0.21040129,0.00000000
-2.30815408,2.81971371,0.82947565,2.16691843,0.00174211,0.04189937,0.20293874,0.67374434,0.21564588,0.00000000
-2.30215108,2.78970656,0.82350855,2.14705234,0.00173824,0.04195468,0.20577777,0.65961068,0.22106073,0.00000000
-2.29614807,2.76095524,0.81864079,2.12749608,0.00173377,0.04203280,0.20872025,0.64599409,0.22648091,0.00000000
-2.29014507,2.73347288,0.81491555,2.10830563,0.00173026,0.04211669,0.21170911,0.63289317,0.23173696,0.00000000
-2.28414207,2.70728177,0.81236154,2.08954332,0.00172946,0.04219295,0.21468234,0.62031728,0.23665990,0.00000000
-2.27813907,2.68241324,0.81099314,2.07128002,0.00173323,0.04225172,0.21757467,0.60828304,0.24108639,0.00000000
-2.27213607,2.65890938,0.81081135,2.05359858,0.00174354,0.04228671,0.22031944,0.59681118,0.24486386,0.00000000
-2.26613307,2.63682668,0.81180558,2.03659826,0.00176243,0.04229496,0.22285092,0.58592405,0.24785544,0.00000000
-2.26013007,2.61624126,0.81395617,2.02039989,0.00179196,0.04227670,0.22510669,0.57564390,0.24994453,0.00000000
-2.25412706,2.59725531,0.81723760,2.00515145,0.00183415,0.04223507,0.22703018,0.56599189,0.25103880,0.00000000
-2.24812406,2.58000412,0.82162207,1.99103333,0.00189097,0.04217584,0.22857315,0.55698798,0.25107337,0.00000000
-2.24212106,2.56466285,0.82708339,1.97826300,0.00196427,0.04210709,0.22969795,0.54865142,0.25001321,0.00000000
-2.23611806,2.55145232,0.83360080,1.96709835,0.00205575,0.04203886,0.23037946,0.54100176,0.24785440,0.00000000
-2.23011506,2.54064301,0.84116255,1.95783919,0.00216688,0.04198280,0.23060670,0.53406028,0.24462437,0.00000000
-2.22411206,2.53255631,0.84976879,1.95082633,0.00229886,0.04195172,0.23038374,0.52785140,0.24038104,0.00000000
-2.21810905,2.52756255,0.85943368,1.94643798,0.00245260,0.04195920,0.22973019,0.52240394,0.23521082,0.00000000
-2.21210605,2.52607507,0.87018627,1.94508300,0.00262860,0.04201910,0.22868090,0.51775211,0.22922564,0.00000000
-2.20610305,2.52854021,0.88207000,1.94719094,0.00282697,0.04214514,0.22728510,0.51393582,0.22255896,0.00000000
-2.20010005,2.53542302,0.89514079,1.95319887,0.00304732,0.04235033,0.22560481,0.51100028,0.21536122,0.00000000
-2.19409705,2.54718890,0.90946339,1.96353531,0.00328876,0.04264653,0.22371274,0.50899484,0.20779451,0.00000000
-2.18809405,2.56428189,0.92510626,1.97860156,0.00354982,0.04304392,0.22168964,0.50797089,0.20002703,0.00000000
-2.18209105,2.58710013,0.94213506,1.99875128,0.00382849,0.04355054,0.21962118,0.50797901,0.19222738,0.00000000
-2.17608804,2.61596972,0.96060489,2.02426898,0.00412215,0.04417181,0.21759469,0.50906545,0.18455890,0.00000000
-2.17008504,2.65111834,0.98055183,2.05534860,0.00442760,0.04491014,0.21569564,0.51126798,0.17717443,0.00000000
-2.16408204,2.69264988,1.00198411,2.09207317,0.00474109,0.04576465,0.21400417,0.51461161,0.17021145,0.00000000
-2.15807904,2.74052179,1.02487347,2.13439686,0.00505836,0.04673087,0.21259182,0.51910419,0.16378798,0.00000000
-2.15207604,2.79452657,1.04914733,2.18213055,0.00537473,0.04780065,0.21151854,0.52473236,0.15799934,0.00000000
-2.14607304,2.85427895,1.07468230,2.23493208,0.00568515,0.04896218,0.21083018,0.53145809,0.15291576,0.00000000
-2.14007004,2.91920979,1.10129964,2.29230205,0.00598435,0.05020007,0.21055651,0.53921608,0.14858104,0.00000000
-2.13406703,2.98856789,1.12876301,2.35358609,0.00626697,0.05149571,0.21070997,0.54791236,0.14501223,0.00000000
-2.12806403,3.06143008,1.15677907,2.41798382,0.00652769,0.05282763,0.21128509,0.55742421,0.14220028,0.00000000
-2.12206103,3.13671973,1.18500098,2.48456476,0.00676138,0.05417209,0.21225869,0.56760154,0.14011165,0.00000000
-2.11605803,3.21323351,1.21303495,2.55229081,0.00696327,0.05550378,0.21359086,0.57826985,0.13869081,0.00000000
-2.11005503,3.28967536,1.24044956,2.62004465,0.00712913,0.05679660,0.21522663,0.58923464,0.13786345,0.00000000
-2.10405203,3.36469656,1.26678778,2.68666303,0.00725536,0.05802455,0.21709828,0.60028726,0.13754025,0.00000000
-2.09804902,3.43694014,1.29158086,2.75097358,0.00733916,0.05916261,0.21912827,0.61121182,0.13762115,0.00000000
-2.09204602,3.50508761,1.31436374,2.81183339,0.00737863,0.06018773,0.22123249,0.62179299,0.13799984,0.00000000
-2.08604302,3.56790584,1.33469109,2.86816768,0.00737285,0.06107965,0.22332384,0.63182439,0.13856828,0.00000000
-2.08004002,3.62429179,1.35215317,2.91900662,0.00732191,0.06182181,0.22531591,0.64111691,0.13922122,0.00000000
-2.07403702,3.67331270,1.36639064,2.96351831,0.00722694,0.06240197,0.22712660,0.64950683,0.13986039,0.00000000
-2.06803402,3.71423984,1.37710775,3.00103648,0.00709010,0.06281285,0.22868155,0.65686310,0.14039819,0.00000000
-2.06203102,3.74657386,1.38408287,3.03108121,0.00691451,0.06305251,0.22991711,0.66309348,0.14076096,0.00000000
-2.05602801,3.77006051,1.38717619,3.05337183,0.00670418,0.06312446,0.23078294,0.66814911,0.14089148,0.00000000
-2.05002501,3.78469590,1.38633388,3.06783113,0.00646391,0.06303772,0.23124387,0.67202735,0.14075070,0.00000000
-2.04402201,3.79072087,1.38158880,3.07458086,0.00619919,0.06280648,0.23128117,0.67477255,0.14031876,0.00000000
-2.03801901,3.78860507,1.37305764,3.07392883,0.00591605,0.06244962,0.23089302,0.67647476,0.13959511,0.00000000
-2.03201601,3.77902130,1.36093481,3.06634828,0.00562093,0.06199003,0.23009432,0.67726639,0.13859788,0.00000000
-2.02601301,3.76281188,1.34548344,3.05245086,0.00532059,0.06145374,0.22891571,0.67731693,0.13736251,0.00000000
-2.02001001,3.74094860,1.32702412,3.03295472,0.00502199,0.06086883,0.22740207,0.67682604,0.13593974,0.00000000
-2.01400700,3.71448868,1.30592209,3.00864945,0.00473220,0.06026437,0.22561037,0.67601525,0.13439306,0.00000000
-2.00800400,3.68452887,1.28257353,2.98035997,0.00445836,0.05966916,0.22360721,0.67511878,0.13279578,0.00000000
-2.00200100,3.65216032,1.25739180,2.94891109,0.00420762,0.05911064,0.22146601,0.67437390,0.13122785,0.00000000
-1.99599800,3.61842637,1.23079427,2.91509480,0.00398719,0.05861364,0.21926411,0.67401131,0.12977262,0.00000000
-1.98999500,3.58428543,1.20319042,2.87964178,0.00380432,0.05819950,0.21707991,0.67424612,0.12851357,0.00000000
-1.98399200,3.55058065,1.17497168,2.84319843,0.00366637,0.05788509,0.21499012,0.67526969,0.12753138,0.00000000
-1.97798899,3.51801763,1.14650328,2.80631042,0.00358090,0.05768227,0.21306730,0.67724296,0.12690124,0.00000000
-1.97198599,3.48715088,1.11811844,2.76941326,0.00355573,0.05759741,0.21137786,0.68029135,0.12669063,0.00000000
-1.96598299,3.45837935,1.09011476,2.73282977,0.00359901,0.05763127,0.20998035,0.68450166,0.12695760,0.00000000
-1.95997999,3.43195056,1.06275269,2.69677440,0.00371933,0.05777910,0.20892442,0.68992078,0.12774958,0.00000000
-1.95397699,3.40797251,1.03625585,2.66136320,0.00392576,0.05803102,0.20825009,0.69655647,0.12910278,0.00000000
-1.94797399,3.38643207,1.01081279,2.62662882,0.00422783,0.05837265,0.20798762,0.70437990,0.13104204,0.00000000
-1.94197099,3.36721830,0.98657969,2.59253878,0.00463555,0.05878592,0.20815769,0.71332966,0.13358121,0.00000000
-1.93596798,3.35014866,0.96368358,2.55901586,0.00515931,0.05925001,0.20877196,0.72331709,0.13672388,0.00000000
-1.92996498,3.33499634,0.94222561,2.52595891,0.00580970,0.05974251,0.20983381,0.73423233,0.14046431,0.00000000
-1.92396198,3.32151662,0.92228405,2.49326266,0.00659734,0.06024049,0.21133927,0.74595086,0.14478863,0.00000000
-1.91795898,3.30947068,0.90391651,2.46083527,0.00753255,0.06072163,0.21327789,0.75833990,0.14967601,0.00000000
-1.91195598,3.29864507,0.88716145,2.42861248,0.00862499,0.06116527,0.21563362,0.77126441,0.15509970,0.00000000
-1.90595298,3.28886605,0.87203870,2.39656762,0.00988323,0.06155330,0.21838549,0.78459229,0.16102797,0.00000000
-1.89994997,3.28000779,0.85854904,2.36471695,0.01131424,0.06187088,0.22150810,0.79819844,0.16742478,0.00000000
-1.89394697,3.27199429,0.84667319,2.33312034,0.01292288,0.06210694,0.22497193,0.81196761,0.17425010,0.00000000
-1.88794397,3.26479526,0.83637013,2.30187737,0.01471132,0.06225446,0.22874333,0.82579582,0.18145997,0.00000000
-1.88194097,3.25841655,0.82757536,2.27111948,0.01667849,0.06231050,0.23278443,0.83959046,0.18900621,0.00000000
-1.87593797,3.25288613,0.82019926,2.24099894,0.01881955,0.06227595,0.23705282,0.85326923,0.19683592,0.00000000
-1.86993497,3.24823699,0.81412598,2.21167555,0.02112544,0.06215512,0.24150119,0.86675798,0.20489079,0.00000000
-1.86393197,3.24448850,0.80921314,2.18330230,0.02358247,0.06195515,0.24607707,0.87998787,0.21310636,0.00000000
-1.85792896,3.24162775,0.80529258,2.15601103,0.02617208,0.06168523,0.25072256,0.89289219,0.22141128,0.00000000
-1.85192596,3.23959252,0.80217241,2.12989916,0.02887077,0.06135581,0.25537440,0.90540307,0.22972683,0.00000000
-1.84592296,3.23825727,0.79964032,2.10501859,0.03165010,0.06097771,0.25996428,0.91744857,0.23796667,0.00000000
-1.83991996,3.23742339,0.79746818,2.08136739,0.03447702,0.06056138,0.26441946,0.92895036,0.24603698,0.00000000
-1.83391696,3.23681450,0.79541782,2.05888506,0.03731429,0.06011612,0.26866388,0.93982230,0.25383716,0.00000000
-1.82791396,3.23607737,0.79324765,2.03745139,0.04012117,0.05964948,0.27261956,0.94997004,0.26126091,0.00000000
-1.82191096,3.23478848,0.79071986,2.01688926,0.04285425,0.05916686,0.27620842,0.95929186,0.26819804,0.00000000
-1.81590795,3.23246595,0.78760785,1.99697092,0.04546853,0.05867123,0.27935437,0.96768048,0.27453662,0.00000000
-1.80990495,3.22858604,0.78370346,1.97742735,0.04791854,0.05816310,0.28198563,0.97502605,0.28016568,0.00000000
-1.80390195,3.22260328,0.77882359,1.95796013,0.05015964,0.05764064,0.28403711,0.98121987,0.28497821,0.00000000
-1.79789895,3.21397298,0.77281592,1.93825493,0.05214931,0.05709998,0.28545282,0.98615869,0.28887437,0.00000000
-1.79189595,3.20217466,0.76556331,1.91799573,0.05384849,0.05653569,0.28618808,0.98974926,0.29176479,0.00000000
-1.78589295,3.18673497,0.75698684,1.89687905,0.05522283,0.05594130,0.28621147,0.99191283,0.29357370,0.00000000
-1.77988994,3.16724875,0.74704720,1.87462712,0.05624383,0.05530999,0.28550636,0.99258921,0.29424182,0.00000000
-1.77388694,3.14339705,0.73574446,1.85099948,0.05688979,0.05463517,0.28407193,0.99174018,0.29372880,0.00000000
-1.76788394,3.11496104,0.72311634,1.82580233,0.05714658,0.05391119,0.28192374,0.98935194,0.29201512,0.00000000
-1.76188094,3.08183126,0.70923509,1.79889524,0.05700815,0.05313388,0.27909352,0.98543646,0.28910324,0.00000000
-1.75587794,3.04401177,0.69420323,1.77019509,0.05647671,0.05230106,0.27562854,0.98003172,0.28501804,0.00000000
-1.74987494,3.00161932,0.67814847,1.73967716,0.05556271,0.05141293,0.27159033,0.97320074,0.27980657,0.00000000
-1.74387194,2.95487781,0.66121810,1.70737364,0.05428446,0.05047233,0.26705295,0.96502959,0.27353691,0.00000000
-1.73786893,2.90410867,0.64357317,1.67336982,0.05266751,0.04948487,0.26210076,0.95562453,0.26629641,0.00000000
-1.73186593,2.84971801,0.62538282,1.63779846,0.05074380,0.04845894,0.25682605,0.94510850,0.25818932,0.00000000
-1.72586293,2.79218150,0.60681903,1.60083284,0.04855058,0.04740557,0.25132635,0.93361720,0.24933391,0.00000000
-1.71985993,2.73202801,0.58805192,1.56267905,0.04612920,0.04633824,0.24570173,0.92129516,0.23985930,0.00000000
-1.71385693,2.66982302,0.56924591,1.52356798,0.04352382,0.04527259,0.24005222,0.90829187,0.22990200,0.00000000
-1.70785393,2.60615267,0.55055665,1.48374746,0.04078006,0.04422604,0.23447529,0.89475841,0.21960254,0.00000000
-1.70185093,2.54160919,0.53212895,1.44347510,0.03794367,0.04321746,0.22906368,0.88084460,0.20910206,0.00000000
-1.69584792,2.47677832,0.51409539,1.40301169,0.03505929,0.04226675,0.22390345,0.86669684,0.19853929,0.00000000
-1.68984492,2.41222885,0.49657583,1.36261579,0.03216931,0.04139447,0.21907251,0.85245673,0.18804771,0.00000000
-1.68384192,2.34850453,0.47967737,1.32253906,0.02931291,0.04062156,0.21463941,0.83826031,0.17775323,0.00000000
-1.67783892,2.28611815,0.46349483,1.28302261,0.02652528,0.03996897,0.21066258,0.82423797,0.16777230,0.00000000
-1.67183592,2.22554749,0.44811142,1.24429404,0.02383701,0.03945749,0.20718987,0.81051477,0.15821045,0.00000000
-1.66583292,2.16723275,0.43359961,1.20656505,0.02127374,0.03910751,0.20425842,0.79721104,0.14916139,0.00000000
-1.65982991,2.11157508,0.42002179,1.17002938,0.01885595,0.03893893,0.20189480,0.78444312,0.14070649,0.00000000
-1.65382691,2.05893555,0.40743095,1.13486099,0.01659904,0.03897108,0.20011534,0.77232393,0.13291461,0.00000000
-1.64782391,2.00963440,0.39587095,1.10121218,0.01451345,0.03922263,0.19892661,0.76096332,0.12584241,0.00000000
-1.64182091,1.96395004,0.38537665,1.06921171,0.01260502,0.03971163,0.19832605,0.75046802,0.11953471,0.00000000
-1.63581791,1.92211770,0.37597366,1.03896284,0.01087542,0.04045551,0.19830261,0.74094113,0.11402526,0.00000000
-1.62981491,1.88432761,0.36767796,1.01054132,0.00932268,0.04147107,0.19883747,0.73248113,0.10933744,0.00000000
-1.62381191,1.85072281,0.36049530,0.98399353,0.00794176,0.04277448,0.19990474,0.72518037,0.10548516,0.00000000
-1.61780890,1.82139672,0.35442051,0.95933484,0.00672512,0.04438128,0.20147218,0.71912319,0.10247368,0.00000000
-1.61180590,1.79639066,0.34943691,0.93654842,0.00566334,0.04630626,0.20350189,0.71438371,0.10030046,0.00000000
-1.60580290,1.77569172,0.34551577,0.91558470,0.00474566,0.04856340,0.20595100,0.71102343,0.09895588,0.00000000
