energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.87843922,0.35787766,0.00001648,0.00521226,0.09613103,0.25723584,0.11816016,0.00000000,0.06747598,0.00017349
-2.87243622,0.33345792,0.00002095,0.00460512,0.09098374,0.23976004,0.10992170,0.00000000,0.06143437,0.00016433
-2.86643322,0.31038476,0.00002654,0.00404821,0.08625147,0.22321182,0.10218644,0.00000000,0.05584363,0.00015505
-2.86043022,0.28901428,0.00003347,0.00354481,0.08206007,0.20784596,0.09507404,0.00000000,0.05075832,0.00014580
-2.85442721,0.26969735,0.00004200,0.00309732,0.07853923,0.19391315,0.08870237,0.00000000,0.04622766,0.00013672
-2.84842421,0.25277952,0.00005242,0.00270749,0.07582229,0.18165992,0.08318721,0.00000000,0.04229679,0.00012796
-2.84242121,0.23860117,0.00006503,0.00237670,0.07404571,0.17132868,0.07864183,0.00000000,0.03900815,0.00011967
-2.83641821,0.22749760,0.00008018,0.00210619,0.07334833,0.16315771,0.07517658,0.00000000,0.03640299,0.00011199
-2.83041521,0.21979883,0.00009823,0.00189741,0.07387016,0.15738098,0.07289836,0.00000000,0.03452267,0.00010506
-2.82441221,0.21582889,0.00011955,0.00175226,0.07575079,0.15422762,0.07190988,0.00000000,0.03341003,0.00009900
-2.81840920,0.21590446,0.00014453,0.00167342,0.07912723,0.15392092,0.07230861,0.00000000,0.03311047,0.00009394
-2.81240620,0.22033269,0.00017355,0.00166468,0.08413125,0.15667676,0.07418549,0.00000000,0.03367287,0.00008997
-2.80640320,0.22940804,0.00020697,0.00173118,0.09088615,0.16270133,0.07762317,0.00000000,0.03515016,0.00008720
-2.80040020,0.24340814,0.00024513,0.00187973,0.09950297,0.17218823,0.08269395,0.00000000,0.03759963,0.00008570
-2.79439720,0.26258869,0.00028832,0.00211907,0.11007635,0.18531480,0.08945736,0.00000000,0.04108291,0.00008553
-2.78839420,0.28717742,0.00033680,0.00246007,0.12267992,0.20223790,0.09795740,0.00000000,0.04566552,0.00008673
-2.78239120,0.31736740,0.00039071,0.00291593,0.13736162,0.22308916,0.10821971,0.00000000,0.05141612,0.00008934
-2.77638819,0.35330986,0.00045015,0.00350234,0.15413895,0.24796989,0.12024851,0.00000000,0.05840535,0.00009334
-2.77038519,0.39510677,0.00051508,0.00423751,0.17299447,0.27694594,0.13402387,0.00000000,0.06670435,0.00009872
-2.76438219,0.44280374,0.00058537,0.00514218,0.19387182,0.31004263,0.14949907,0.00000000,0.07638287,0.00010544
-2.75837919,0.49638336,0.00066077,0.00623953,0.21667250,0.34724020,0.16659861,0.00000000,0.08750720,0.00011344
-2.75237619,0.55575963,0.00074091,0.00755491,0.24125367,0.38846989,0.18521686,0.00000000,0.10013773,0.00012264
-2.74637319,0.62077367,0.00082529,0.00911554,0.26742726,0.43361106,0.20521764,0.00000000,0.11432634,0.00013293
-2.74037019,0.69119106,0.00091330,0.01094995,0.29496056,0.48248948,0.22643485,0.00000000,0.13011363,0.00014419
-2.73436718,0.76670118,0.00100426,0.01308740,0.32357853,0.53487706,0.24867429,0.00000000,0.14752609,0.00015628
-2.72836418,0.84691852,0.00109741,0.01555700,0.35296778,0.59049304,0.27171673,0.00000000,0.16657316,0.00016903
-2.72236118,0.93138615,0.00119193,0.01838677,0.38278238,0.64900673,0.29532220,0.00000000,0.18724451,0.00018228
-2.71635818,1.01958116,0.00128704,0.02160254,0.41265129,0.71004169,0.31923549,0.00000000,0.20950728,0.00019584
-2.71035518,1.11092185,0.00138197,0.02522664,0.44218724,0.77318130,0.34319257,0.00000000,0.23330374,0.00020953
-2.70435218,1.20477654,0.00147606,0.02927661,0.47099682,0.83797528,0.36692784,0.00000000,0.25854912,0.00022316
-2.69834917,1.30047324,0.00156880,0.03376380,0.49869124,0.90394706,0.39018180,0.00000000,0.28513000,0.00023654
-2.69234617,1.39731005,0.00165985,0.03869191,0.52489756,0.97060154,0.41270878,0.00000000,0.31290315,0.00024949
-2.68634317,1.49456563,0.00174916,0.04405572,0.54926964,1.03743286,0.43428442,0.00000000,0.34169501,0.00026182
-2.68034017,1.59150918,0.00183694,0.04983983,0.57149842,1.10393180,0.45471241,0.00000000,0.37130188,0.00027338
-2.67433717,1.68740966,0.00192377,0.05601763,0.59132097,1.16959257,0.47383016,0.00000000,0.40149087,0.00028403
-2.66833417,1.78154381,0.00201060,0.06255062,0.60852792,1.23391851,0.49151293,0.00000000,0.43200171,0.00029363
-2.66233117,1.87320275,0.00209877,0.06938793,0.62296875,1.29642675,0.50767633,0.00000000,0.46254944,0.00030209
-2.65632816,1.96169706,0.00219004,0.07646640,0.63455477,1.35665155,0.52227682,0.00000000,0.49282799,0.00030931
-2.65032516,2.04636047,0.00228655,0.08371100,0.64325957,1.41414645,0.53531026,0.00000000,0.52251465,0.00031524
-2.64432216,2.12655228,0.00239085,0.09103578,0.64911690,1.46848534,0.54680842,0.00000000,0.55127540,0.00031982
-2.63831916,2.20165889,0.00250578,0.09834530,0.65221612,1.51926270,0.55683375,0.00000000,0.57877094,0.00032306
-2.63231616,2.27109485,0.00263448,0.10553654,0.65269551,1.56609329,0.56547260,0.00000000,0.60466339,0.00032494
-2.62631316,2.33430393,0.00278026,0.11250125,0.65073376,1.60861178,0.57282723,0.00000000,0.62862343,0.00032548
-2.62031016,2.39076067,0.00294652,0.11912865,0.64654013,1.64647258,0.57900724,0.00000000,0.65033776,0.00032472
-2.61430715,2.43997291,0.00313662,0.12530846,0.64034383,1.67935030,0.58412078,0.00000000,0.66951655,0.00032269
-2.60830415,2.48148563,0.00335377,0.13093402,0.63238329,1.70694128,0.58826611,0.00000000,0.68590074,0.00031947
-2.60230115,2.51488639,0.00360087,0.13590552,0.62289577,1.72896621,0.59152415,0.00000000,0.69926886,0.00031511
-2.59629815,2.53981239,0.00388039,0.14013315,0.61210794,1.74517428,0.59395231,0.00000000,0.70944318,0.00030969
-2.59029515,2.55595919,0.00419420,0.14353999,0.60022792,1.75534851,0.59558014,0.00000000,0.71629488,0.00030328
-2.58429215,2.56309067,0.00454345,0.14606459,0.58743905,1.75931245,0.59640706,0.00000000,0.71974814,0.00029597
-2.57828914,2.56104988,0.00492846,0.14766304,0.57389583,1.75693779,0.59640222,0.00000000,0.71978282,0.00028783
-2.57228614,2.54977024,0.00534860,0.14831051,0.55972190,1.74815251,0.59550664,0.00000000,0.71643575,0.00027896
-2.56628314,2.52928621,0.00580222,0.14800220,0.54501023,1.73294914,0.59363744,0.00000000,0.70980051,0.00026943
-2.56028014,2.49974292,0.00628661,0.14675350,0.52982530,1.71139251,0.59069380,0.00000000,0.70002568,0.00025933
-2.55427714,2.46140373,0.00679799,0.14459958,0.51420694,1.68362636,0.58656448,0.00000000,0.68731160,0.00024876
-2.54827414,2.41465515,0.00733152,0.14159426,0.49817555,1.64987840,0.58113620,0.00000000,0.67190586,0.00023779
-2.54227114,2.36000842,0.00788142,0.13780827,0.48173823,1.61046302,0.57430251,0.00000000,0.65409747,0.00022652
-2.53626813,2.29809722,0.00844103,0.13332696,0.46489534,1.56578150,0.56597248,0.00000000,0.63421020,0.00021504
-2.53026513,2.22967125,0.00900297,0.12824766,0.44764701,1.51631916,0.55607877,0.00000000,0.61259510,0.00020343
-2.52426213,2.15558548,0.00955937,0.12267660,0.42999920,1.46263949,0.54458451,0.00000000,0.58962247,0.00019178
-2.51825913,2.07678525,0.01010200,0.11672571,0.41196895,1.40537509,0.53148858,0.00000000,0.56567374,0.00018018
-2.51225613,1.99428758,0.01062256,0.11050938,0.39358836,1.34521578,0.51682903,0.00000000,0.54113323,0.00016871
-2.50625313,1.90915908,0.01111289,0.10414120,0.37490733,1.28289404,0.50068440,0.00000000,0.51638023,0.00015746
-2.50025013,1.82249142,0.01156522,0.09773098,0.35599474,1.21916846,0.48317291,0.00000000,0.49178144,0.00014649
-2.49424712,1.73537510,0.01197239,0.09138198,0.33693818,1.15480567,0.46444964,0.00000000,0.46768412,0.00013588
-2.48824412,1.64887255,0.01232802,0.08518852,0.31784230,1.09056155,0.44470178,0.00000000,0.44440986,0.00012569
-2.48224112,1.56399166,0.01262675,0.07923404,0.29882590,1.02716254,0.42414234,0.00000000,0.42224924,0.00011598
-2.47623812,1.48166081,0.01286434,0.07358961,0.28001815,0.96528766,0.40300276,0.00000000,0.40145734,0.00010679
-2.47023512,1.40270637,0.01303774,0.06831295,0.26155399,0.90555227,0.38152466,0.00000000,0.38225018,0.00009817
-2.46423212,1.32783363,0.01314518,0.06344791,0.24356932,0.84849397,0.35995144,0.00000000,0.36480207,0.00009013
-2.45822911,1.25761203,0.01318616,0.05902444,0.22619605,0.79456143,0.33851992,0.00000000,0.34924382,0.00008269
-2.45222611,1.19246507,0.01316138,0.05505899,0.20955737,0.74410659,0.31745277,0.00000000,0.33566193,0.00007586
-2.44622311,1.13266556,0.01307268,0.05155532,0.19376368,0.69738038,0.29695172,0.00000000,0.32409858,0.00006964
-2.44022011,1.07833624,0.01292292,0.04850561,0.17890911,0.65453228,0.27719213,0.00000000,0.31455248,0.00006401
-2.43421711,1.02945568,0.01271584,0.04589188,0.16506903,0.61561354,0.25831905,0.00000000,0.30698057,0.00005895
-2.42821411,0.98586925,0.01245589,0.04368759,0.15229850,0.58058398,0.24044476,0.00000000,0.30130046,0.00005442
-2.42221111,0.94730464,0.01214805,0.04185940,0.14063179,0.54932185,0.22364800,0.00000000,0.29739371,0.00005040
-2.41620810,0.91339121,0.01179772,0.04036900,0.13008287,0.52163640,0.20797460,0.00000000,0.29510981,0.00004685
-2.41020510,0.88368232,0.01141048,0.03917495,0.12064682,0.49728253,0.19343957,0.00000000,0.29427089,0.00004371
-2.40420210,0.85767970,0.01099202,0.03823449,0.11230204,0.47597675,0.18003032,0.00000000,0.29467701,0.00004094
-2.39819910,0.83485884,0.01054798,0.03750526,0.10501314,0.45741386,0.16771071,0.00000000,0.29611206,0.00003849
-2.39219610,0.81469429,0.01008385,0.03694682,0.09873416,0.44128358,0.15642580,0.00000000,0.29835006,0.00003632
-2.38619310,0.79668383,0.00960492,0.03652209,0.09341221,0.42728634,0.14610689,0.00000000,0.30116180,0.00003438
-2.38019010,0.78037066,0.00911621,0.03619849,0.08899099,0.41514768,0.13667656,0.00000000,0.30432153,0.00003262
-2.37418709,0.76536245,0.00862245,0.03594887,0.08541434,0.40463069,0.12805358,0.00000000,0.30761367,0.00003102
-2.36818409,0.75134690,0.00812804,0.03575217,0.08262941,0.39554591,0.12015730,0.00000000,0.31083916,0.00002952
-2.36218109,0.73810286,0.00763709,0.03559383,0.08058933,0.38775835,0.11291149,0.00000000,0.31382129,0.00002811
-2.35617809,0.72550687,0.00715338,0.03546588,0.07925541,0.38119154,0.10624745,0.00000000,0.31641087,0.00002676
-2.35017509,0.71353483,0.00668044,0.03536682,0.07859859,0.37582827,0.10010624,0.00000000,0.31849025,0.00002545
-2.34417209,0.70225883,0.00622147,0.03530115,0.07860021,0.37170816,0.09444017,0.00000000,0.31997633,0.00002416
-2.33816908,0.69183926,0.00577943,0.03527872,0.07925198,0.36892225,0.08921343,0.00000000,0.32082209,0.00002288
-2.33216608,0.68251276,0.00535699,0.03531388,0.08055527,0.36760479,0.08440196,0.00000000,0.32101676,0.00002161
-2.32616308,0.67457638,0.00495654,0.03542435,0.08251972,0.36792261,0.07999273,0.00000000,0.32058439,0.00002034
-2.32016008,0.66836874,0.00458018,0.03563000,0.08516111,0.37006260,0.07598239,0.00000000,0.31958098,0.00001908
-2.31415708,0.66424907,0.00422972,0.03595156,0.08849892,0.37421780,0.07237560,0.00000000,0.31809020,0.00001783
-2.30815408,0.66257493,0.00390660,0.03640921,0.09255335,0.38057269,0.06918305,0.00000000,0.31621781,0.00001660
-2.30215108,0.66367967,0.00361193,0.03702117,0.09734222,0.38928843,0.06641939,0.00000000,0.31408510,0.00001539
-2.29614807,0.66785054,0.00334643,0.03780240,0.10287774,0.40048852,0.06410110,0.00000000,0.31182163,0.00001421
-2.29014507,0.67530858,0.00311043,0.03876333,0.10916349,0.41424576,0.06224456,0.00000000,0.30955751,0.00001307
-2.28414207,0.68619103,0.00290382,0.03990883,0.11619159,0.43057096,0.06086430,0.00000000,0.30741576,0.00001198
-2.27813907,0.70053719,0.00272607,0.04123731,0.12394038,0.44940406,0.05997153,0.00000000,0.30550495,0.00001094
-2.27213607,0.71827849,0.00257626,0.04274011,0.13237274,0.47060816,0.05957304,0.00000000,0.30391263,0.00000997
-2.26613307,0.73923312,0.00245304,0.04440121,0.14143501,0.49396671,0.05967046,0.00000000,0.30269990,0.00000907
-2.26013007,0.76310575,0.00235470,0.04619720,0.15105686,0.51918427,0.06025992,0.00000000,0.30189725,0.00000825
-2.25412706,0.78949234,0.00227917,0.04809755,0.16115189,0.54589083,0.06133202,0.00000000,0.30150205,0.00000751
-2.24812406,0.81789004,0.00222415,0.05006533,0.17161911,0.57364963,0.06287217,0.00000000,0.30147789,0.00000686
-2.24212106,0.84771168,0.00218708,0.05205808,0.18234528,0.60196835,0.06486114,0.00000000,0.30175550,0.00000629
-2.23611806,0.87830439,0.00216526,0.05402905,0.19320779,0.63031311,0.06727584,0.00000000,0.30223566,0.00000581
-2.23011506,0.90897157,0.00215591,0.05592868,0.20407828,0.65812486,0.07009016,0.00000000,0.30279351,0.00000542
-2.22411206,0.93899717,0.00215628,0.05770617,0.21482643,0.68483741,0.07327593,0.00000000,0.30328435,0.00000512
-2.21810905,0.96767118,0.00216367,0.05931128,0.22532409,0.70989632,0.07680369,0.00000000,0.30355049,0.00000492
-2.21210605,0.99431522,0.00217553,0.06069606,0.23544920,0.73277784,0.08064344,0.00000000,0.30342879,0.00000480
-2.20610305,1.01830699,0.00218955,0.06181662,0.24508954,0.75300695,0.08476522,0.00000000,0.30275853,0.00000477
-2.20010005,1.03910238,0.00220365,0.06263471,0.25414589,0.77017363,0.08913935,0.00000000,0.30138918,0.00000484
-2.19409705,1.05625424,0.00221611,0.06311923,0.26253462,0.78394679,0.09373655,0.00000000,0.29918773,0.00000499
-2.18809405,1.06942696,0.00222552,0.06324733,0.27018938,0.79408488,0.09852775,0.00000000,0.29604510,0.00000523
-2.18209105,1.07840616,0.00223086,0.06300537,0.27706199,0.80044299,0.10348371,0.00000000,0.29188153,0.00000555
-2.17608804,1.08310316,0.00223144,0.06238946,0.28312235,0.80297592,0.10857445,0.00000000,0.28665045,0.00000597
-2.17008504,1.08355405,0.00222696,0.06140565,0.28835756,0.80173727,0.11376858,0.00000000,0.28034099,0.00000646
-2.16408204,1.07991372,0.00221740,0.06006979,0.29277016,0.79687461,0.11903270,0.00000000,0.27297880,0.00000704
-2.15807904,1.07244512,0.00220305,0.05840701,0.29637590,0.78862102,0.12433078,0.00000000,0.26462539,0.00000770
-2.15207604,1.06150461,0.00218441,0.05645099,0.29920098,0.77728362,0.12962375,0.00000000,0.25537596,0.00000843
-2.14607304,1.04752428,0.00216216,0.05424280,0.30127913,0.76322967,0.13486945,0.00000000,0.24535603,0.00000924
-2.14007004,1.03099226,0.00213709,0.05182968,0.30264872,0.74687103,0.14002282,0.00000000,0.23471705,0.00001011
-2.13406703,1.01243214,0.00211005,0.04926361,0.30335012,0.72864782,0.14503656,0.00000000,0.22363117,0.00001106
-2.12806403,0.99238259,0.00208186,0.04659977,0.30342354,0.70901217,0.14986228,0.00000000,0.21228562,0.00001206
-2.12206103,0.97137825,0.00205329,0.04389502,0.30290739,0.68841266,0.15445198,0.00000000,0.20087685,0.00001312
-2.11605803,0.94993268,0.00202498,0.04120639,0.30183744,0.66728035,0.15876006,0.00000000,0.18960479,0.00001422
-2.11005503,0.92852408,0.00199744,0.03858970,0.30024669,0.64601683,0.16274555,0.00000000,0.17866737,0.00001537
-2.10405203,0.90758434,0.00197099,0.03609824,0.29816590,0.62498472,0.16637469,0.00000000,0.16825559,0.00001655
-2.09804902,0.88749141,0.00194576,0.03378167,0.29562488,0.60450080,0.16962349,0.00000000,0.15854921,0.00001776
-2.09204602,0.86856522,0.00192169,0.03168508,0.29265411,0.58483181,0.17248035,0.00000000,0.14971315,0.00001900
-2.08604302,0.85106669,0.00189853,0.02984823,0.28928686,0.56619293,0.17494840,0.00000000,0.14189465,0.00002025
-2.08004002,0.83519953,0.00187589,0.02830500,0.28556123,0.54874839,0.17704748,0.00000000,0.13522120,0.00002152
-2.07403702,0.82111416,0.00185324,0.02708298,0.28152222,0.53261415,0.17881562,0.00000000,0.12979910,0.00002280
-2.06803402,0.80891317,0.00182995,0.02620328,0.27722338,0.51786191,0.18030982,0.00000000,0.12571270,0.00002408
-2.06203102,0.79865760,0.00180533,0.02568039,0.27272799,0.50452423,0.18160610,0.00000000,0.12302410,0.00002537
-2.05602801,0.79037333,0.00177872,0.02552226,0.26810956,0.49260004,0.18279867,0.00000000,0.12177325,0.00002667
-2.05002501,0.78405718,0.00174944,0.02573043,0.26345157,0.48206027,0.18399828,0.00000000,0.12197841,0.00002798
-2.04402201,0.77968193,0.00171691,0.02630023,0.25884637,0.47285312,0.18532963,0.00000000,0.12363672,0.00002930
-2.03801901,0.77720034,0.00168064,0.02722107,0.25439331,0.46490880,0.18692800,0.00000000,0.12672506,0.00003063
-2.03201601,0.77654765,0.00164028,0.02847675,0.25019613,0.45814343,0.18893517,0.00000000,0.13120080,0.00003198
-2.02601301,0.77764276,0.00159560,0.03004590,0.24635965,0.45246212,0.19149470,0.00000000,0.13700277,0.00003335
-2.02001001,0.78038811,0.00154655,0.03190234,0.24298612,0.44776123,0.19474672,0.00000000,0.14405215,0.00003475
-2.01400700,0.78466865,0.00149322,0.03401554,0.24017122,0.44392989,0.19882253,0.00000000,0.15225346,0.00003617
-2.00800400,0.79034998,0.00143586,0.03635115,0.23799993,0.44085090,0.20383900,0.00000000,0.16149555,0.00003762
-2.00200100,0.79727637,0.00137485,0.03887151,0.23654268,0.43840129,0.20989315,0.00000000,0.17165275,0.00003911
-1.99599800,0.80526871,0.00131070,0.04153622,0.23585165,0.43645274,0.21705705,0.00000000,0.18258603,0.00004061
-1.98999500,0.81412313,0.00124402,0.04430274,0.23595775,0.43487201,0.22537314,0.00000000,0.19414439,0.00004215
-1.98399200,0.82361032,0.00117548,0.04712703,0.23686810,0.43352152,0.23485036,0.00000000,0.20616641,0.00004369
-1.97798899,0.83347594,0.00110581,0.04996421,0.23856446,0.43226039,0.24546107,0.00000000,0.21848193,0.00004525
-1.97198599,0.84344234,0.00103578,0.05276922,0.24100238,0.43094584,0.25713906,0.00000000,0.23091400,0.00004680
-1.96598299,0.85321156,0.00096616,0.05549756,0.24411137,0.42943501,0.26977864,0.00000000,0.24328103,0.00004834
-1.95997999,0.86246960,0.00089773,0.05810590,0.24779593,0.42758725,0.28323506,0.00000000,0.25539917,0.00004984
-1.95397699,0.87089204,0.00083126,0.06055283,0.25193751,0.42526676,0.29732616,0.00000000,0.26708483,0.00005129
-1.94797399,0.87815052,0.00076750,0.06279945,0.25639731,0.42234537,0.31183545,0.00000000,0.27815748,0.00005266
-1.94197099,0.88392018,0.00070722,0.06481002,0.26101981,0.41870551,0.32651642,0.00000000,0.28844248,0.00005393
-1.93596798,0.88788756,0.00065119,0.06655251,0.26563696,0.41424307,0.34109813,0.00000000,0.29777417,0.00005509
-1.92996498,0.88975875,0.00060023,0.06799909,0.27007287,0.40887002,0.35529192,0.00000000,0.30599888,0.00005611
-1.92396198,0.88926760,0.00055523,0.06912661,0.27414884,0.40251675,0.36879906,0.00000000,0.31297810,0.00005696
-1.91795898,0.88618344,0.00051721,0.06991695,0.27768863,0.39513389,0.38131913,0.00000000,0.31859154,0.00005764
-1.91195598,0.88031837,0.00048735,0.07035735,0.28052368,0.38669363,0.39255887,0.00000000,0.32274007,0.00005811
-1.90595298,0.87153362,0.00046707,0.07044058,0.28249828,0.37719041,0.40224119,0.00000000,0.32534854,0.00005838
-1.89994997,0.85974493,0.00045811,0.07016515,0.28347434,0.36664103,0.41011401,0.00000000,0.32636828,0.00005842
-1.89394697,0.84492666,0.00046257,0.06953529,0.28333571,0.35508411,0.41595861,0.00000000,0.32577933,0.00005824
-1.88794397,0.82711466,0.00048303,0.06856098,0.28199186,0.34257901,0.41959717,0.00000000,0.32359215,0.00005783
-1.88194097,0.80640763,0.00052263,0.06725780,0.27938081,0.32920425,0.42089913,0.00000000,0.31984893,0.00005721
-1.87593797,0.78296704,0.00058513,0.06564672,0.27547116,0.31505547,0.41978615,0.00000000,0.31462424,0.00005638
-1.86993497,0.75701558,0.00067507,0.06375385,0.27026318,0.30024307,0.41623540,0.00000000,0.30802507,0.00005537
-1.86393197,0.72883408,0.00079778,0.06161002,0.26378893,0.28488954,0.41028111,0.00000000,0.30019019,0.00005421
-1.85792896,0.69875717,0.00095949,0.05925040,0.25611135,0.26912671,0.40201423,0.00000000,0.29128878,0.00005293
-1.85192596,0.66716748,0.00116738,0.05671390,0.24732237,0.25309285,0.39158014,0.00000000,0.28151834,0.00005158
-1.84592296,0.63448891,0.00142960,0.05404270,0.23754023,0.23692985,0.37917468,0.00000000,0.27110187,0.00005020
-1.83991996,0.60117871,0.00175528,0.05128156,0.22690591,0.22078044,0.36503850,0.00000000,0.26028442,0.00004887
-1.83391696,0.56771900,0.00215448,0.04847721,0.21557898,0.20478562,0.34945005,0.00000000,0.24932898,0.00004762
-1.82791396,0.53460762,0.00263812,0.04567772,0.20373298,0.18908234,0.33271743,0.00000000,0.23851185,0.00004655
-1.82191096,0.50234874,0.00321779,0.04293180,0.19155048,0.17380147,0.31516950,0.00000000,0.22811758,0.00004571
-1.81590795,0.47144335,0.00390558,0.04028820,0.17921808,0.15906607,0.29714662,0.00000000,0.21843354,0.00004518
-1.80990495,0.44238004,0.00471378,0.03779510,0.16692146,0.14499013,0.27899126,0.00000000,0.20974430,0.00004504
-1.80390195,0.41562603,0.00565453,0.03549961,0.15484073,0.13167770,0.26103893,0.00000000,0.20232588,0.00004536
-1.79789895,0.39161896,0.00673943,0.03344722,0.14314617,0.11922239,0.24360977,0.00000000,0.19644005,0.00004623
-1.79189595,0.37075942,0.00797903,0.03168143,0.13199453,0.10770744,0.22700085,0.00000000,0.19232874,0.00004771
-1.78589295,0.35340444,0.00938230,0.03024340,0.12152597,0.09720607,0.21147979,0.00000000,0.19020877,0.00004987
-1.77988994,0.33986212,0.01095610,0.02917163,0.11186179,0.08778232,0.19727939,0.00000000,0.19026691,0.00005279
-1.77388694,0.33038744,0.01270454,0.02850178,0.10310282,0.07949225,0.18459380,0.00000000,0.19265550,0.00005652
-1.76788394,0.32517936,0.01462842,0.02826645,0.09532864,0.07238544,0.17357595,0.00000000,0.19748866,0.00006111
-1.76188094,0.32437925,0.01672470,0.02849501,0.08859755,0.06650672,0.16433639,0.00000000,0.20483923,0.00006660
-1.75587794,0.32807069,0.01898601,0.02921351,0.08294713,0.06189810,0.15694355,0.00000000,0.21473658,0.00007304
-1.74987494,0.33628062,0.02140023,0.03044451,0.07839556,0.05860079,0.15142507,0.00000000,0.22716528,0.00008045
-1.74387194,0.34898176,0.02395030,0.03220685,0.07494337,0.05665720,0.14777033,0.00000000,0.24206479,0.00008886
-1.73786893,0.36609640,0.02661405,0.03451552,0.07257563,0.05611293,0.14593399,0.00000000,0.25933026,0.00009826
-1.73186593,0.38750129,0.02936435,0.03738134,0.07126457,0.05701844,0.14584023,0.00000000,0.27881430,0.00010867
-1.72586293,0.41303363,0.03216933,0.04081062,0.07097232,0.05943062,0.14738769,0.00000000,0.30032993,0.00012009
-1.71985993,0.44249791,0.03499294,0.04480479,0.07165382,0.06341389,0.15045486,0.00000000,0.32365449,0.00013251
-1.71385693,0.47567353,0.03779558,0.04935993,0.07325980,0.06904091,0.15490579,0.00000000,0.34853455,0.00014593
-1.70785393,0.51232280,0.04053507,0.05446626,0.07573961,0.07639277,0.16059584,0.00000000,0.37469165,0.00016033
-1.70185093,0.55219917,0.04316764,0.06010764,0.07904394,0.08555871,0.16737746,0.00000000,0.40182866,0.00017572
-1.69584792,0.59505524,0.04564921,0.06626098,0.08312725,0.09663509,0.17510560,0.00000000,0.42963664,0.00019210
-1.68984492,0.64065036,0.04793664,0.07289585,0.08794987,0.10972383,0.18364285,0.00000000,0.45780189,0.00020947
-1.68384192,0.68875727,0.04998908,0.07997394,0.09347967,0.12493015,0.19286385,0.00000000,0.48601301,0.00022785
-1.67783892,0.73916759,0.05176933,0.08744884,0.09969323,0.14235966,0.20265905,0.00000000,0.51396759,0.00024728
-1.67183592,0.79169563,0.05324504,0.09526587,0.10657646,0.16211473,0.21293753,0.00000000,0.54137843,0.00026777
-1.66583292,0.84618044,0.05438985,0.10336210,0.11412461,0.18429035,0.22362879,0.00000000,0.56797892,0.00028939
-1.65982991,0.90248562,0.05518434,0.11166665,0.12234166,0.20896928,0.23468349,0.00000000,0.59352742,0.00031219
-1.65382691,0.96049686,0.05561666,0.12010125,0.13123901,0.23621687,0.24607296,0.00000000,0.61781061,0.00033622
-1.64782391,1.02011724,0.05568302,0.12858099,0.14083358,0.26607530,0.25778751,0.00000000,0.64064546,0.00036157
-1.64182091,1.08126010,0.05538778,0.13701550,0.15114530,0.29855776,0.26983363,0.00000000,0.66188011,0.00038827
-1.63581791,1.14384003,0.05474325,0.14531024,0.16219403,0.33364243,0.28223011,0.00000000,0.68139348,0.00041639
-1.62981491,1.20776199,0.05376931,0.15336816,0.17399612,0.37126659,0.29500315,0.00000000,0.69909373,0.00044597
-1.62381191,1.27290926,0.05249255,0.16109149,0.18656056,0.41132113,0.30818085,0.00000000,0.71491592,0.00047703
-1.61780890,1.33913070,0.05094541,0.16838374,0.19988510,0.45364562,0.32178711,0.00000000,0.72881876,0.00050954
-1.61180590,1.40622805,0.04916493,0.17515175,0.21395234,0.49802427,0.33583536,0.00000000,0.74078105,0.00054345
-1.60580290,1.47394403,0.04719146,0.18130776,0.22872603,0.54418305,0.35032239,0.00000000,0.75079771,0.00057867
-1.59979990,1.54195194,0.04506733,0.18677145,0.24414789,0.59178831,0.36522262,0.00000000,0.75887588,0.00061505
-1.59379690,1.60984766,0.04283540,0.19147181,0.26013503,0.64044707,0.38048312,0.00000000,0.76503128,0.00065238
-1.58779390,1.67714476,0.04053774,0.19534879,0.27657821,0.68970924,0.39601976,0.00000000,0.76928496,0.00069040
-1.58179090,1.74327314,0.03821438,0.19835469,0.29334115,0.73907207,0.41171468,0.00000000,0.77166065,0.00072877
-1.57578789,1.80758202,0.03590225,0.20045526,0.31026093,0.78798667,0.42741540,0.00000000,0.77218283,0.00076712
-1.56978489,1.86934723,0.03363423,0.20163029,0.32714968,0.83586685,0.44293558,0.00000000,0.77087558,0.00080498
-1.56378189,1.92778307,0.03143850,0.20187397,0.34379749,0.88210010,0.45805774,0.00000000,0.76776223,0.00084188
-1.55777889,1.98205849,0.02933807,0.20119476,0.35997653,0.92606038,0.47253766,0.00000000,0.76286567,0.00087727
-1.55177589,2.03131724,0.02735059,0.19961487,0.37544629,0.96712262,0.48611051,0.00000000,0.75620938,0.00091058
-1.54577289,2.07470120,0.02548830,0.19716942,0.38995978,1.00467821,0.49849845,0.00000000,0.74781899,0.00094125
-1.53976988,2.11137618,0.02375827,0.19390530,0.40327048,1.03815122,0.50941943,0.00000000,0.73772417,0.00096868
-1.53376688,2.14055901,0.02216279,0.18987969,0.41513960,1.06701449,0.51859678,0.00000000,0.72596077,0.00099233
-1.52776388,2.16154478,0.02069990,0.18515850,0.42534366,1.09080506,0.52576919,0.00000000,0.71257296,0.00101166
-1.52176088,2.17373294,0.01936402,0.17981461,0.43368169,1.10913827,0.53070060,0.00000000,0.69761524,0.00102622
-1.51575788,2.17665114,0.01814667,0.17392601,0.43998199,1.12171980,0.53318960,0.00000000,0.68115418,0.00103560
