energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
0.26113057,1.88394338,0.15455838,1.25626228,0.00384675,0.02646232,0.16153237,0.00000000,0.15184356,0.38530493
0.26713357,1.91199722,0.16242037,1.25605816,0.00381594,0.02821515,0.16658025,0.00000000,0.15946540,0.40316537
0.27313657,1.94993002,0.17185538,1.26068085,0.00377847,0.03027114,0.17261577,0.00000000,0.16805055,0.42435867
0.27913957,1.99861029,0.18293330,1.27071991,0.00373738,0.03263632,0.17969605,0.00000000,0.17759700,0.44910929
0.28514257,2.05875203,0.19570392,1.28669063,0.00369583,0.03531209,0.18785787,0.00000000,0.18807940,0.47759076
0.29114557,2.13086820,0.21019225,1.30900741,0.00365693,0.03829463,0.19711343,0.00000000,0.19944593,0.50991089
0.29714857,2.21522863,0.22639420,1.33795982,0.00362362,0.04157436,0.20744653,0.00000000,0.21161601,0.54609804
0.30315158,2.31182466,0.24427285,1.37369273,0.00359861,0.04513551,0.21880972,0.00000000,0.22447903,0.58608894
0.30915458,2.42034213,0.26375551,1.41619109,0.00358420,0.04895593,0.23112239,0.00000000,0.23789421,0.62971893
0.31515758,2.54014424,0.28473181,1.46527016,0.00358224,0.05300694,0.24427004,0.00000000,0.25169178,0.67671511
0.32116058,2.67026534,0.30705287,1.52057163,0.00359403,0.05725350,0.25810492,0.00000000,0.26567548,0.72669306
0.32716358,2.80941625,0.33053167,1.58156563,0.00362029,0.06165452,0.27244785,0.00000000,0.27962638,0.77915746
0.33316658,2.95600121,0.35494474,1.64755861,0.00366107,0.06616335,0.28709154,0.00000000,0.29330793,0.83350692
0.33916958,3.10814612,0.38003512,1.71770671,0.00371583,0.07072859,0.30180500,0.00000000,0.30647203,0.88904309
0.34517259,3.26373716,0.40551651,1.79103412,0.00378339,0.07529492,0.31633923,0.00000000,0.31886603,0.94498394
0.35117559,3.42046859,0.43107858,1.86645551,0.00386197,0.07980420,0.33043371,0.00000000,0.33024019,1.00048096
0.35717859,3.57589804,0.45639320,1.94280184,0.00394933,0.08419672,0.34382364,0.00000000,0.34035550,1.05463974
0.36318159,3.72750720,0.48112146,2.01884851,0.00404275,0.08841246,0.35624758,0.00000000,0.34899135,1.10654322
0.36918459,3.87276602,0.50492125,2.09334481,0.00413922,0.09239247,0.36745523,0.00000000,0.35595286,1.15527685
0.37518759,4.00919779,0.52745505,2.16504371,0.00423548,0.09608028,0.37721498,0.00000000,0.36107736,1.19995475
0.38119060,4.13444304,0.54839782,2.23273102,0.00432819,0.09942321,0.38532098,0.00000000,0.36423999,1.23974572
0.38719360,4.24631994,0.56744458,2.29525301,0.00441402,0.10237366,0.39159939,0.00000000,0.36535793,1.27389822
0.39319660,4.34287916,0.58431752,2.35154182,0.00448977,0.10489025,0.39591364,0.00000000,0.36439324,1.30176319
0.39919960,4.42245155,0.59877232,2.40063791,0.00455248,0.10693884,0.39816848,0.00000000,0.36135414,1.32281396
0.40520260,4.48368713,0.61060361,2.44170920,0.00459953,0.10849329,0.39831259,0.00000000,0.35629473,1.33666220
0.41120560,4.52558446,0.61964930,2.47406648,0.00462869,0.10953610,0.39633978,0.00000000,0.34931315,1.34306964
0.41720860,4.54750971,0.62579369,2.49717502,0.00463824,0.11005873,0.39228879,0.00000000,0.34054840,1.34195476
0.42321161,4.54920546,0.62896941,2.51066224,0.00462695,0.11006176,0.38624162,0.00000000,0.33017584,1.33339471
0.42921461,4.53078925,0.62915800,2.51432166,0.00459416,0.10955477,0.37832059,0.00000000,0.31840178,1.31762204
0.43521761,4.49274276,0.62638935,2.50811325,0.00453973,0.10855599,0.36868439,0.00000000,0.30545730,1.29501687
0.44122061,4.43589224,0.62073998,2.49216038,0.00446405,0.10709180,0.35752310,0.00000000,0.29159160,1.26609478
0.44722361,4.36138174,0.61233034,2.46674393,0.00436800,0.10519600,0.34505264,0.00000000,0.27706519,1.23149116
0.45322661,4.27064007,0.60132122,2.43229361,0.00425295,0.10290895,0.33150876,0.00000000,0.26214326,1.19194257
0.45922961,4.16534325,0.58790945,2.38937704,0.00412060,0.10027655,0.31714095,0.00000000,0.24708927,1.14826631
0.46523262,4.04737358,0.57232312,2.33868688,0.00397303,0.09734924,0.30220633,0.00000000,0.23215917,1.10133870
0.47123562,3.91877692,0.55481646,2.28102623,0.00381256,0.09418080,0.28696388,0.00000000,0.21759635,1.05207319
0.47723862,3.78171922,0.53566446,2.21729280,0.00364171,0.09082724,0.27166910,0.00000000,0.20362728,1.00139894
0.48324162,3.63844345,0.51515754,2.14846186,0.00346311,0.08734566,0.25656933,0.00000000,0.19045820,0.95024060
0.48924462,3.49122782,0.49359626,2.07556833,0.00327945,0.08379315,0.24189965,0.00000000,0.17827251,0.89949999
0.49524762,3.34234599,0.47128628,1.99968832,0.00309346,0.08022570,0.22787960,0.00000000,0.16722914,0.85003980
0.50125063,3.19402971,0.44853352,1.92192016,0.00290779,0.07669726,0.21471054,0.00000000,0.15746162,0.80266992
0.50725363,3.04843433,0.42563978,1.84336521,0.00272500,0.07325885,0.20257380,0.00000000,0.14907789,0.75813628
0.51325663,2.90760741,0.40289867,1.76510883,0.00254755,0.06995772,0.19162935,0.00000000,0.14216067,0.71711226
0.51925963,2.77346044,0.38059199,1.68820157,0.00237774,0.06683672,0.18201515,0.00000000,0.13676826,0.68019258
0.52526263,2.64774388,0.35898650,1.61364102,0.00221770,0.06393369,0.17384680,0.00000000,0.13293579,0.64788935
0.53126563,2.53202539,0.33833121,1.54235469,0.00206937,0.06128106,0.16721764,0.00000000,0.13067659,0.62063010
0.53726863,2.42767148,0.31885495,1.47518409,0.00193450,0.05890545,0.16219910,0.00000000,0.12998388,0.59875735
0.54327164,2.33583242,0.30076448,1.41287059,0.00181462,0.05682755,0.15884111,0.00000000,0.13083241,0.58252951
0.54927464,2.25743059,0.28424295,1.35604328,0.00171105,0.05506200,0.15717271,0.00000000,0.13318017,0.57212268
0.55527764,2.19315225,0.26944870,1.30520924,0.00162491,0.05361746,0.15720263,0.00000000,0.13697015,0.56763320
0.56128064,2.14344303,0.25651453,1.26074641,0.00155704,0.05249679,0.15891988,0.00000000,0.14213200,0.56908062
0.56728364,2.10850690,0.24554724,1.22289947,0.00150808,0.05169736,0.16229435,0.00000000,0.14858368,0.57641093
0.57328664,2.08830908,0.23662752,1.19177871,0.00147840,0.05121142,0.16727736,0.00000000,0.15623305,0.58950008
0.57928964,2.08258254,0.22981023,1.16736206,0.00146810,0.05102667,0.17380230,0.00000000,0.16497942,0.60815750
0.58529265,2.09083836,0.22512488,1.14950016,0.00147705,0.05112677,0.18178519,0.00000000,0.17471512,0.63212983
0.59129565,2.11237971,0.22257644,1.13792444,0.00150478,0.05149204,0.19112553,0.00000000,0.18532692,0.66110479
0.59729865,2.14631927,0.22214637,1.13225788,0.00155057,0.05210016,0.20170710,0.00000000,0.19669755,0.69471529
0.60330165,2.19159975,0.22379389,1.13202812,0.00161342,0.05292682,0.21339905,0.00000000,0.20870712,0.73254377
0.60930465,2.24701724,0.22745734,1.13668257,0.00169202,0.05394648,0.22605721,0.00000000,0.22123453,0.77412701
0.61530765,2.31124683,0.23305579,1.14560499,0.00178481,0.05513303,0.23952567,0.00000000,0.23415878,0.81896124
0.62131066,2.38286988,0.24049060,1.15813302,0.00188995,0.05646036,0.25363852,0.00000000,0.24736028,0.86650777
0.62731366,2.46040249,0.24964715,1.17357620,0.00200542,0.05790297,0.26822204,0.00000000,0.26072203,0.91619909
0.63331666,2.54232429,0.26039651,1.19123377,0.00212897,0.05943632,0.28309699,0.00000000,0.27413063,0.96744533
0.63931966,2.62710696,0.27259713,1.21041191,0.00225822,0.06103726,0.29808117,0.00000000,0.28747729,1.01964118
0.64532266,2.71324188,0.28609647,1.23043984,0.00239073,0.06268419,0.31299219,0.00000000,0.30065852,1.07217298
0.65132566,2.79926604,0.30073264,1.25068428,0.00252400,0.06435719,0.32765026,0.00000000,0.31357671,1.12442610
0.65732866,2.88378579,0.31633586,1.27056204,0.00265558,0.06603801,0.34188104,0.00000000,0.32614056,1.17579225
0.66333167,2.96549783,0.33273000,1.28955040,0.00278312,0.06771000,0.35551847,0.00000000,0.33826526,1.22567677
0.66933467,3.04320703,0.34973402,1.30719500,0.00290447,0.06935788,0.36840737,0.00000000,0.34987244,1.27350566
0.67533767,3.11584080,0.36716339,1.32311520,0.00301767,0.07096752,0.38040589,0.00000000,0.36089009,1.31873231
0.68134067,3.18245973,0.38483154,1.33700691,0.00312107,0.07252568,0.39138762,0.00000000,0.37125219,1.36084370
0.68734367,3.24226468,0.40255135,1.34864286,0.00321337,0.07401967,0.40124338,0.00000000,0.38089829,1.39936619
0.69334667,3.29460018,0.42013673,1.35787056,0.00329363,0.07543706,0.40988250,0.00000000,0.38977307,1.43387066
0.69934967,3.33895447,0.43740423,1.36460812,0.00336130,0.07676547,0.41723379,0.00000000,0.39782581,1.46397709
0.70535268,3.37495660,0.45417485,1.36883826,0.00341625,0.07799232,0.42324600,0.00000000,0.40500994,1.48935855
0.71135568,3.40237082,0.47027589,1.37060081,0.00345874,0.07910470,0.42788782,0.00000000,0.41128271,1.50974457
0.71735868,3.42108897,0.48554293,1.36998415,0.00348942,0.08008938,0.43114750,0.00000000,0.41660501,1.52492402
0.72336168,3.43112123,0.49982192,1.36711600,0.00350930,0.08093276,0.43303210,0.00000000,0.42094131,1.53474734
0.72936468,3.43258589,0.51297120,1.36215388,0.00351969,0.08162112,0.43356642,0.00000000,0.42425996,1.53912840
0.73536768,3.42569850,0.52486361,1.35527578,0.00352217,0.08214078,0.43279167,0.00000000,0.42653358,1.53804566
0.74137069,3.41076102,0.53538838,1.34667123,0.00351854,0.08247846,0.43076388,0.00000000,0.42773985,1.53154290
0.74737369,3.38815111,0.54445292,1.33653330,0.00351076,0.08262168,0.42755233,0.00000000,0.42786236,1.51972928
0.75337669,3.35831209,0.55198425,1.32505147,0.00350091,0.08255922,0.42323766,0.00000000,0.42689177,1.50277872
0.75937969,3.32174336,0.55793009,1.31240594,0.00349114,0.08228163,0.41791016,0.00000000,0.42482695,1.48092854
0.76538269,3.27899176,0.56225954,1.29876306,0.00348362,0.08178170,0.41166791,0.00000000,0.42167630,1.45447720
0.77138569,3.23064338,0.56496316,1.28427221,0.00348053,0.08105504,0.40461497,0.00000000,0.41745883,1.42378107
0.77738869,3.17731608,0.56605258,1.26906400,0.00348404,0.08010050,0.39685963,0.00000000,0.41220528,1.38925019
0.78339170,3.11965232,0.56555954,1.25324954,0.00349627,0.07892062,0.38851268,0.00000000,0.40595883,1.35134288
0.78939470,3.05831217,0.56353433,1.23692088,0.00351933,0.07752195,0.37968574,0.00000000,0.39877557,1.31055927
0.79539770,2.99396643,0.56004378,1.22015219,0.00355528,0.07591535,0.37048966,0.00000000,0.39072453,1.26743381
0.80140070,2.92728962,0.55516889,1.20300169,0.00360619,0.07411606,0.36103292,0.00000000,0.38188730,1.22252676
0.80740370,2.85895284,0.54900207,1.18551393,0.00367406,0.07214375,0.35142023,0.00000000,0.37235712,1.17641493
0.81340670,2.78961650,0.54164432,1.16772243,0.00376092,0.07002239,0.34175113,0.00000000,0.36223755,1.12968192
0.81940970,2.71992300,0.53320227,1.14965238,0.00386876,0.06778000,0.33211871,0.00000000,0.35164071,1.08290797
0.82541271,2.65048961,0.52378548,1.13132330,0.00399951,0.06544825,0.32260853,0.00000000,0.34068514,1.03665998
0.83141571,2.58190157,0.51350394,1.11275161,0.00415505,0.06306197,0.31329773,0.00000000,0.32949342,0.99148185
0.83741871,2.51470599,0.50246595,1.09395294,0.00433714,0.06065856,0.30425424,0.00000000,0.31818957,0.94788554
0.84342171,2.44940645,0.49077651,1.07494425,0.00454737,0.05827724,0.29553635,0.00000000,0.30689644,0.90634318
0.84942471,2.38645885,0.47853630,1.05574561,0.00478706,0.05595830,0.28719245,0.00000000,0.29573317,0.86728057
0.85542771,2.32626852,0.46584111,1.03638176,0.00505719,0.05374231,0.27926110,0.00000000,0.28481276,0.83107208
0.86143072,2.26918874,0.45278196,1.01688324,0.00535832,0.05166924,0.27177126,0.00000000,0.27423998,0.79803736
0.86743372,2.21552078,0.43944560,0.99728737,0.00569042,0.04977764,0.26474288,0.00000000,0.26410966,0.76843975
0.87343672,2.16551529,0.42591545,0.97763874,0.00605285,0.04810383,0.25818761,0.00000000,0.25450527,0.74248643
0.87943972,2.11937499,0.41227278,0.95798951,0.00644420,0.04668117,0.25210973,0.00000000,0.24549810,0.72033013
0.88544272,2.07725832,0.39859804,0.93839921,0.00686222,0.04553930,0.24650716,0.00000000,0.23714676,0.70207237
0.89144572,2.03928393,0.38497216,0.91893439,0.00730380,0.04470364,0.24137262,0.00000000,0.22949721,0.68776778
0.89744872,2.00553551,0.37147762,0.89966771,0.00776490,0.04419480,0.23669467,0.00000000,0.22258313,0.67742939
0.90345173,1.97606683,0.35819930,0.88067691,0.00824053,0.04402827,0.23245887,0.00000000,0.21642666,0.67103441
0.90945473,1.95090656,0.34522486,0.86204340,0.00872488,0.04421409,0.22864875,0.00000000,0.21103945,0.66853027
0.91545773,1.93006275,0.33264467,0.84385071,0.00921131,0.04475677,0.22524673,0.00000000,0.20642388,0.66984056
0.92146073,1.91352665,0.32055122,0.82618279,0.00969255,0.04565525,0.22223489,0.00000000,0.20257449,0.67487054
0.92746373,1.90127600,0.30903804,0.80912237,0.01016083,0.04690298,0.21959563,0.00000000,0.19947945,0.68351209
0.93346673,1.89327752,0.29819813,0.79274939,0.01060812,0.04848818,0.21731224,0.00000000,0.19712216,0.69564780
0.93946973,1.88948877,0.28812212,0.77713969,0.01102633,0.05039417,0.21536928,0.00000000,0.19548276,0.71115406
0.94547274,1.88985950,0.27889607,0.76236409,0.01140760,0.05259977,0.21375302,0.00000000,0.19453964,0.72990323
0.95147574,1.89433252,0.27059925,0.74848778,0.01174457,0.05507988,0.21245170,0.00000000,0.19427088,0.75176482
0.95747874,1.90284437,0.26330193,0.73557033,0.01203062,0.05780603,0.21145584,0.00000000,0.19465555,0.77660570
0.96348174,1.91532574,0.25706336,0.72366600,0.01226013,0.06074710,0.21075851,0.00000000,0.19567492,0.80428959
0.96948474,1.93170191,0.25193012,0.71282465,0.01242874,0.06387006,0.21035560,0.00000000,0.19731347,0.83467591
0.97548774,1.95189322,0.24793488,0.70309286,0.01253347,0.06714075,0.21024604,0.00000000,0.19955971,0.86761831
0.98149075,1.97581555,0.24509575,0.69451524,0.01257290,0.07052466,0.21043201,0.00000000,0.20240680,0.90296290
0.98749375,2.00338083,0.24341619,0.68713586,0.01254722,0.07398785,0.21091912,0.00000000,0.20585285,0.94054661
0.99349675,2.03449743,0.24288566,0.68099940,0.01245822,0.07749771,0.21171637,0.00000000,0.20990094,0.98019581
0.99949975,2.06907049,0.24348076,0.67615195,0.01230929,0.08102381,0.21283607,0.00000000,0.21455886,1.02172528
1.00550275,2.10700174,0.24516699,0.67264132,0.01210523,0.08453870,0.21429350,0.00000000,0.21983835,1.06493781
1.01150575,2.14818904,0.24790103,0.67051656,0.01185210,0.08801860,0.21610639,0.00000000,0.22575414,1.10962438
1.01750875,2.19252519,0.25163325,0.66982673,0.01155698,0.09144407,0.21829410,0.00000000,0.23232246,1.15556508
1.02351176,2.23989611,0.25631054,0.67061878,0.01122770,0.09480049,0.22087657,0.00000000,0.23955935,1.20253060
1.02951476,2.29017820,0.26187904,0.67293460,0.01087253,0.09807852,0.22387302,0.00000000,0.24747850,1.25028435
1.03551776,2.34323496,0.26828682,0.67680734,0.01049987,0.10127426,0.22730047,0.00000000,0.25608903,1.29858493
1.04152076,2.39891283,0.27548619,0.68225715,0.01011794,0.10438933,0.23117203,0.00000000,0.26539298,1.34718889
1.04752376,2.45703639,0.28343551,0.68928651,0.00973448,0.10743070,0.23549518,0.00000000,0.27538286,1.39585345
1.05352676,2.51740306,0.29210040,0.69787550,0.00935649,0.11041035,0.24027002,0.00000000,0.28603921,1.44433913
1.05952976,2.57977747,0.30145413,0.70797722,0.00898999,0.11334460,0.24548761,0.00000000,0.29732841,1.49241184
1.06553277,2.64388583,0.31147724,0.71951370,0.00863989,0.11625339,0.25112853,0.00000000,0.30920082,1.53984449
1.07153577,2.70941050,0.32215629,0.73237253,0.00830986,0.11915919,0.25716171,0.00000000,0.32158937,1.58641777
1.07753877,2.77598506,0.33348171,0.74640457,0.00800225,0.12208584,0.26354367,0.00000000,0.33440875,1.63192013
1.08354177,2.84319023,0.34544492,0.76142283,0.00771813,0.12505721,0.27021813,0.00000000,0.34755516,1.67614683
1.08954477,2.91055100,0.35803479,0.77720278,0.00745738,0.12809576,0.27711620,0.00000000,0.36090694,1.71889830
1.09554777,2.97753511,0.37123358,0.79348410,0.00721873,0.13122111,0.28415700,0.00000000,0.37432572,1.75997762
1.10155078,3.04355333,0.38501266,0.80997392,0.00700001,0.13444856,0.29124885,0.00000000,0.38765846,1.79918771
1.10755378,3.10796170,0.39932814,0.82635149,0.00679827,0.13778781,0.29829088,0.00000000,0.40074013,1.83632813
1.11355678,3.17006588,0.41411684,0.84227415,0.00661004,0.14124171,0.30517509,0.00000000,0.41339697,1.87119211
1.11955978,3.22912793,0.42929271,0.85738446,0.00643154,0.14480540,0.31178877,0.00000000,0.42545031,1.90356387
1.12556278,3.28437534,0.44474408,0.87131820,0.00625888,0.14846558,0.31801716,0.00000000,0.43672078,1.93321683
1.13156578,3.33501252,0.46033199,0.88371304,0.00608830,0.15220022,0.32374626,0.00000000,0.44703278,1.95991282
1.13756878,3.38023451,0.47588973,0.89421752,0.00591633,0.15597859,0.32886576,0.00000000,0.45621913,1.98340272
1.14357179,3.41924286,0.49122381,0.90250017,0.00573997,0.15976166,0.33327186,0.00000000,0.46412560,2.00342867
1.14957479,3.45126327,0.50611641,0.90825837,0.00555678,0.16350291,0.33687002,0.00000000,0.47061545,2.01972799
1.15557779,3.47556468,0.52032933,0.91122676,0.00536500,0.16714944,0.33957747,0.00000000,0.47557353,2.03203884
1.16158079,3.49147932,0.53360933,0.91118478,0.00516360,0.17064340,0.34132541,0.00000000,0.47891011,2.04010754
1.16758379,3.49842318,0.54569474,0.90796341,0.00495224,0.17392371,0.34206093,0.00000000,0.48056417,2.04369740
1.17358679,3.49591621,0.55632308,0.90145061,0.00473132,0.17692790,0.34174852,0.00000000,0.48050612,2.04259872
1.17958979,3.48360165,0.56523934,0.89159542,0.00450186,0.17959409,0.34037119,0.00000000,0.47873990,2.03663954
1.18559280,3.46126364,0.57220467,0.87841073,0.00426546,0.18186296,0.33793116,0.00000000,0.47530433,2.02569684
1.19159580,3.42884252,0.57700498,0.86197429,0.00402421,0.18367969,0.33445016,0.00000000,0.47027378,2.00970744
1.19759880,3.38644704,0.57945915,0.84242836,0.00378056,0.18499567,0.32996928,0.00000000,0.46375800,1.98867828
1.20360180,3.33436281,0.57942630,0.81997752,0.00353722,0.18577012,0.32454851,0.00000000,0.45590123,1.96269534
1.20960480,3.27305648,0.57681202,0.79488509,0.00329704,0.18597133,0.31826580,0.00000000,0.44688040,1.93193082
1.21560780,3.20317516,0.57157298,0.76746795,0.00306295,0.18557764,0.31121578,0.00000000,0.43690256,1.89664795
1.22161081,3.12554075,0.56371986,0.73808994,0.00283777,0.18457806,0.30350823,0.00000000,0.42620152,1.85720317
1.22761381,3.04113907,0.55331847,0.70715404,0.00262422,0.18297254,0.29526606,0.00000000,0.41503355,1.81404521
1.23361681,2.95110379,0.54048880,0.67509349,0.00242478,0.18077194,0.28662308,0.00000000,0.40367251,1.76771101
1.23961981,2.85669530,0.52540229,0.64236200,0.00224168,0.17799759,0.27772150,0.00000000,0.39240401,1.71881823
1.24562281,2.75927495,0.50827726,0.60942336,0.00207680,0.17468067,0.26870908,0.00000000,0.38151912,1.66805456
1.25162581,2.66027532,0.48937278,0.57674069,0.00193171,0.17086127,0.25973613,0.00000000,0.37130737,1.61616382
1.25762881,2.56116701,0.46898122,0.54476564,0.00180758,0.16658723,0.25095225,0.00000000,0.36204941,1.56392937
1.26363182,2.46342306,0.44741978,0.51392780,0.00170521,0.16191290,0.24250300,0.00000000,0.35400936,1.51215502
1.26963482,2.36848186,0.42502143,0.48462456,0.00162501,0.15689776,0.23452646,0.00000000,0.34742710,1.46164414
1.27563782,2.27770974,0.40212552,0.45721190,0.00156703,0.15160493,0.22714980,0.00000000,0.34251069,1.41317765
1.28164082,2.19236430,0.37906844,0.43199609,0.00153093,0.14609974,0.22048596,0.00000000,0.33942925,1.36749138
1.28764382,2.11355982,0.35617475,0.40922685,0.00151602,0.14044827,0.21463054,0.00000000,0.33830647,1.32525387
1.29364682,2.04223585,0.33374896,0.38909190,0.00152127,0.13471593,0.20965901,0.00000000,0.33921508,1.28704520
1.29964982,1.97913006,0.31206833,0.37171331,0.00154533,0.12896618,0.20562433,0.00000000,0.34217264,1.25333784
1.30565283,1.92475664,0.29137677,0.35714558,0.00158654,0.12325928,0.20255517,0.00000000,0.34713874,1.22448014
1.31165583,1.87939093,0.27188008,0.34537568,0.00164297,0.11765116,0.20045479,0.00000000,0.35401399,1.20068339
1.31765883,1.84306125,0.25374261,0.33632500,0.00171244,0.11219253,0.19930064,0.00000000,0.36264100,1.18201297
1.32366183,1.81554828,0.23708533,0.32985312,0.00179255,0.10692801,0.19904490,0.00000000,0.37280726,1.16838409
1.32966483,1.79639249,0.22198530,0.32576342,0.00188074,0.10189551,0.19961582,0.00000000,0.38425030,1.15956268
1.33566783,1.78490960,0.20847649,0.32381031,0.00197430,0.09712580,0.20091999,0.00000000,0.39666475,1.15517136
1.34167084,1.78021367,0.19655188,0.32370787,0.00207046,0.09264224,0.20284556,0.00000000,0.40971137,1.15470069
1.34767384,1.78124743,0.18616657,0.32513967,0.00216641,0.08846073,0.20526619,0.00000000,0.42302778,1.15752537
1.35367684,1.78681885,0.17724196,0.32776942,0.00225937,0.08458989,0.20804574,0.00000000,0.43624050,1.16292490
1.35967984,1.79564284,0.16967058,0.33125220,0.00234667,0.08103145,0.21104353,0.00000000,0.44897790,1.17010819
1.36568284,1.80638656,0.16332152,0.33524576,0.00242577,0.07778079,0.21411992,0.00000000,0.46088359,1.17824106
1.37168584,1.81771676,0.15804623,0.33942165,0.00249435,0.07482774,0.21714210,0.00000000,0.47162977,1.18647577
1.37768884,1.82834729,0.15368446,0.34347565,0.00255038,0.07215751,0.21998969,0.00000000,0.48092979,1.19398131
1.38369185,1.83708496,0.15007020,0.34713728,0.00259214,0.06975172,0.22256008,0.00000000,0.48854961,1.19997331
1.38969485,1.84287182,0.14703732,0.35017792,0.00261825,0.06758957,0.22477306,0.00000000,0.49431743,1.20374220
1.39569785,1.84482205,0.14442487,0.35241722,0.00262776,0.06564902,0.22657476,0.00000000,0.49813106,1.20467857
1.40170085,1.84225207,0.14208179,0.35372775,0.00262011,0.06390791,0.22794033,0.00000000,0.49996279,1.20229454
1.40770385,1.83470221,0.13987091,0.35403743,0.00259518,0.06234509,0.22887564,0.00000000,0.49986122,1.19624010
1.41370685,1.82194934,0.13767223,0.35332989,0.00255325,0.06094137,0.22941744,0.00000000,0.49795015,1.18631395
1.41970985,1.80400960,0.13538525,0.35164257,0.00249501,0.05968030,0.22963225,0.00000000,0.49442440,1.17246813
1.42571286,1.78113127,0.13293045,0.34906284,0.00242150,0.05854873,0.22961377,0.00000000,0.48954264,1.15480636
1.43171586,1.75377799,0.13024988,0.34572205,0.00233410,0.05753713,0.22947906,0.00000000,0.48361755,1.13357618
1.43771886,1.72260321,0.12730686,0.34178801,0.00223445,0.05663967,0.22936342,0.00000000,0.47700377,1.10915532
1.44372186,1.68841689,0.12408490,0.33745609,0.00212440,0.05585396,0.22941434,0.00000000,0.47008386,1.08203289
1.44972486,1.65214615,0.12058593,0.33293933,0.00200595,0.05518061,0.22978464,0.00000000,0.46325322,1.05278639
1.45572786,1.61479153,0.11682798,0.32845803,0.00188118,0.05462256,0.23062516,0.00000000,0.45690418,1.02205559
1.46173087,1.57738090,0.11284245,0.32422919,0.00175220,0.05418419,0.23207730,0.00000000,0.45141027,0.99051442
1.46773387,1.54092321,0.10867104,0.32045633,0.00162107,0.05387030,0.23426567,0.00000000,0.44711111,0.95884241
1.47373687,1.50636390,0.10436272,0.31732008,0.00148977,0.05368515,0.23729128,0.00000000,0.44429853,0.92769663
1.47973987,1.47454416,0.09997060,0.31496986,0.00136011,0.05363132,0.24122550,0.00000000,0.44320464,0.89768562
1.48574287,1.44616569,0.09554916,0.31351709,0.00123376,0.05370881,0.24610517,0.00000000,0.44399213,0.86934637
1.49174587,1.42176242,0.09115168,0.31303017,0.00111215,0.05391424,0.25192893,0.00000000,0.44674733,0.84312515
1.49774887,1.40168023,0.08682820,0.31353132,0.00099650,0.05424017,0.25865519,0.00000000,0.45147618,0.81936303
1.50375188,1.38606556,0.08262389,0.31499547,0.00088778,0.05467480,0.26620168,0.00000000,0.45810334,0.79828656
1.50975488,1.37486301,0.07857803,0.31735126,0.00078673,0.05520186,0.27444667,0.00000000,0.46647443,0.78000377
1.51575788,1.36782193,0.07472350,0.32048384,0.00069385,0.05580083,0.28323192,0.00000000,0.47636123,0.76450549
1.52176088,1.36451141,0.07108682,0.32423957,0.00060944,0.05644745,0.29236723,0.00000000,0.48746969,0.75167173
1.52776388,1.36434281,0.06768866,0.32843228,0.00053358,0.05711450,0.30163628,0.00000000,0.49945042,0.74128262
1.53376688,1.36659859,0.06454469,0.33285065,0.00046618,0.05777282,0.31080385,0.00000000,0.51191119,0.73303318
1.53976988,1.37046606,0.06166686,0.33726668,0.00040701,0.05839252,0.31962382,0.00000000,0.52443091,0.72655120
1.54577289,1.37507437,0.05906469,0.34144452,0.00035572,0.05894432,0.32784778,0.00000000,0.53657466,0.72141720
1.55177589,1.37953301,0.05674686,0.34514964,0.00031185,0.05940092,0.33523391,0.00000000,0.54790908,0.71718559
1.55777889,1.38297020,0.05472255,0.34815758,0.00027490,0.05973841,0.34155566,0.00000000,0.55801751,0.71340595
1.56378189,1.38456943,0.05300286,0.35026231,0.00024431,0.05993752,0.34661003,0.00000000,0.56651441,0.70964362
1.56978489,1.38360263,0.05160182,0.35128351,0.00021952,0.05998473,0.35022490,0.00000000,0.57305844,0.70549862
1.57578789,1.37945883,0.05053721,0.35107284,0.00019996,0.05987320,0.35226533,0.00000000,0.57736366,0.70062223
1.58179090,1.37166694,0.04983095,0.34951869,0.00018512,0.05960336,0.35263837,0.00000000,0.57920864,0.69473057
1.58779390,1.35991225,0.04950913,0.34654950,0.00017450,0.05918323,0.35129636,0.00000000,0.57844299,0.68761484
1.59379690,1.34404593,0.04960158,0.34213545,0.00016767,0.05862842,0.34823854,0.00000000,0.57499118,0.67914781
1.59979990,1.32408759,0.05014107,0.33628846,0.00016429,0.05796175,0.34351084,0.00000000,0.56885362,0.66928660
1.60580290,1.30022093,0.05116207,0.32906084,0.00016408,0.05721259,0.33720413,0.00000000,0.56010499,0.65807178
1.61180590,1.27278314,0.05269929,0.32054229,0.00016686,0.05641593,0.32945072,0.00000000,0.54888991,0.64562298
1.61780890,1.24224866,0.05478584,0.31085590,0.00017255,0.05561114,0.32041963,0.00000000,0.53541635,0.63213155
1.62381191,1.20920838,0.05745132,0.30015294,0.00018115,0.05484057,0.31031060,0.00000000,0.51994702,0.61785057
1.62981491,1.17434528,0.06071979,0.28860706,0.00019279,0.05414808,0.29934726,0.00000000,0.50278914,0.60308297
1.63581791,1.13840787,0.06460785,0.27640791,0.00020767,0.05357741,0.28776981,0.00000000,0.48428322,0.58816836
1.64182091,1.10218260,0.06912282,0.26375459,0.00022612,0.05317063,0.27582741,0.00000000,0.46479112,0.57346923
1.64782391,1.06646655,0.07426127,0.25084920,0.00024852,0.05296670,0.26377064,0.00000000,0.44468410,0.55935722
