energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.00950475,1.73562896,0.28176702,0.00432250,0.33217659,1.10462055,0.51586742,0.00000000
-5.00350175,1.81004714,0.29553772,0.00464011,0.35313727,1.14714020,0.52896298,0.00000000
-4.99749875,1.88543425,0.30930470,0.00495925,0.37451837,1.19013618,0.54248942,0.00000000
-4.99149575,1.96135063,0.32283782,0.00527617,0.39614155,1.23342794,0.55657830,0.00000000
-4.98549275,2.03730246,0.33591461,0.00558693,0.41782731,1.27679241,0.57133581,0.00000000
-4.97948974,2.11275347,0.34832802,0.00588745,0.43940087,1.31996826,0.58683723,0.00000000
-4.97348674,2.18714010,0.35989386,0.00617370,0.46069810,1.36266279,0.60312269,0.00000000
-4.96748374,2.25988929,0.37045775,0.00644170,0.48157114,1.40456136,0.62019464,0.00000000
-4.96148074,2.33043826,0.37990102,0.00668774,0.50189355,1.44533905,0.63801704,0.00000000
-4.95547774,2.39825532,0.38814558,0.00690843,0.52156463,1.48467375,0.65651615,0.00000000
-4.94947474,2.46286057,0.39515730,0.00710081,0.54051269,1.52226034,0.67558300,0.00000000
-4.94347174,2.52384540,0.40094789,0.00726245,0.55869711,1.55782491,0.69507725,0.00000000
-4.93746873,2.58088974,0.40557496,0.00739153,0.57610895,1.59113847,0.71483209,0.00000000
-4.93146573,2.63377594,0.40914049,0.00748690,0.59277017,1.62202918,0.73466001,0.00000000
-4.92546273,2.68239864,0.41178744,0.00754811,0.60873143,1.65039252,0.75435906,0.00000000
-4.91945973,2.72676977,0.41369489,0.00757542,0.62406849,1.67619874,0.77371915,0.00000000
-4.91345673,2.76701876,0.41507176,0.00756981,0.63887758,1.69949719,0.79252820,0.00000000
-4.90745373,2.80338754,0.41614943,0.00753294,0.65326982,1.72041722,0.81057776,0.00000000
-4.90145073,2.83622093,0.41717363,0.00746710,0.66736510,1.73916563,0.82766799,0.00000000
-4.89544772,2.86595294,0.41839591,0.00737516,0.68128585,1.75602088,0.84361168,0.00000000
-4.88944472,2.89308968,0.42006519,0.00726048,0.69515094,1.77132426,0.85823735,0.00000000
-4.88344172,2.91819015,0.42241977,0.00712681,0.70907011,1.78546865,0.87139142,0.00000000
-4.87743872,2.94184571,0.42568003,0.00697820,0.72313940,1.79888543,0.88293947,0.00000000
-4.87143572,2.96465971,0.43004249,0.00681892,0.73743769,1.81203027,0.89276674,0.00000000
-4.86543272,2.98722810,0.43567507,0.00665330,0.75202461,1.82536846,0.90077795,0.00000000
-4.85942971,3.01012204,0.44271413,0.00648570,0.76693987,1.83936065,0.90689679,0.00000000
-4.85342671,3.03387336,0.45126309,0.00632036,0.78220419,1.85444936,0.91106510,0.00000000
-4.84742371,3.05896310,0.46139275,0.00616137,0.79782137,1.87104704,0.91324200,0.00000000
-4.84142071,3.08581357,0.47314314,0.00601255,0.81378164,1.88952582,0.91340308,0.00000000
-4.83541771,3.11478354,0.48652667,0.00587744,0.83006572,1.91020921,0.91153978,0.00000000
-4.82941471,3.14616648,0.50153232,0.00575918,0.84664942,1.93336587,0.90765904,0.00000000
-4.82341171,3.18019095,0.51813045,0.00566054,0.86350814,1.95920512,0.90178312,0.00000000
-4.81740870,3.21702253,0.53627777,0.00558385,0.88062113,1.98787407,0.89394966,0.00000000
-4.81140570,3.25676639,0.55592222,0.00553097,0.89797479,2.01945601,0.88421190,0.00000000
-4.80540270,3.29946960,0.57700709,0.00550331,0.91556492,2.05396957,0.87263883,0.00000000
-4.79939970,3.34512242,0.59947419,0.00550177,0.93339748,2.09136837,0.85931531,0.00000000
-4.79339670,3.39365800,0.62326576,0.00552675,0.95148770,2.13154079,0.84434188,0.00000000
-4.78739370,3.44495011,0.64832480,0.00557817,0.96985761,2.17430963,0.82783431,0.00000000
-4.78139070,3.49880886,0.67459383,0.00565544,0.98853183,2.21943151,0.80992269,0.00000000
-4.77538769,3.55497454,0.70201210,0.00575745,1.00753211,2.26659624,0.79075004,0.00000000
-4.76938469,3.61311044,0.73051130,0.00588261,1.02687058,2.31542623,0.77047048,0.00000000
-4.76338169,3.67279509,0.76001030,0.00602886,1.04654256,2.36547640,0.74924702,0.00000000
-4.75737869,3.73351544,0.79040901,0.00619366,1.06651906,2.41623509,0.72724896,0.00000000
-4.75137569,3.79466178,0.82158209,0.00637407,1.08673971,2.46712654,0.70464918,0.00000000
-4.74537269,3.85552604,0.85337293,0.00656674,1.10710675,2.51751562,0.68162132,0.00000000
-4.73936968,3.91530435,0.88558854,0.00676802,1.12748038,2.56671531,0.65833712,0.00000000
-4.73336668,3.97310516,0.91799581,0.00697399,1.14767629,2.61399735,0.63496403,0.00000000
-4.72736368,4.02796337,0.95031976,0.00718055,1.16746541,2.65860661,0.61166330,0.00000000
-4.72136068,4.07886110,0.98224415,0.00738354,1.18657645,2.69977887,0.58858853,0.00000000
-4.71535768,4.12475487,1.01341466,0.00757882,1.20470111,2.73676221,0.56588492,0.00000000
-4.70935468,4.16460862,1.04344490,0.00776239,1.22150207,2.76884125,0.54368910,0.00000000
-4.70335168,4.19743167,1.07192513,0.00793052,1.23662340,2.79536365,0.52212953,0.00000000
-4.69734867,4.22231989,1.09843350,0.00807986,1.24970309,2.81576772,0.50132751,0.00000000
-4.69134567,4.23849856,1.12254937,0.00820755,1.26038718,2.82961002,0.48139842,0.00000000
-4.68534267,4.24536439,1.14386819,0.00831134,1.26834477,2.83659144,0.46245320,0.00000000
-4.67933967,4.24252469,1.16201725,0.00838967,1.27328319,2.83658033,0.44459985,0.00000000
-4.67333667,4.22983121,1.17667143,0.00844175,1.27496253,2.82963126,0.42794462,0.00000000
-4.66733367,4.20740642,1.18756826,0.00846763,1.27320888,2.81599799,0.41259282,0.00000000
-4.66133067,4.17566050,1.19452122,0.00846818,1.26792527,2.79613957,0.39864894,0.00000000
-4.65532766,4.13529736,1.19743067,0.00844515,1.25909996,2.77071873,0.38621610,0.00000000
-4.64932466,4.08730870,1.19629170,0.00840109,1.24681131,2.74059209,0.37539463,0.00000000
-4.64332166,4.03295588,1.19119820,0.00833934,1.23122911,2.70679208,0.36627975,0.00000000
-4.63731866,3.97373976,1.18234301,0.00826389,1.21261203,2.67050104,0.35895857,0.00000000
-4.63131566,3.91135938,1.17001383,0.00817934,1.19130123,2.63301821,0.35350636,0.00000000
-4.62531266,3.84766113,1.15458505,0.00809072,1.16771053,2.59572083,0.34998238,0.00000000
-4.61930965,3.78458037,1.13650582,0.00800339,1.14231331,2.56002097,0.34842550,0.00000000
-4.61330665,3.72407802,1.11628479,0.00792283,1.11562696,2.52731968,0.34884995,0.00000000
-4.60730365,3.66807480,1.09447229,0.00785455,1.08819540,2.49896068,0.35124139,0.00000000
-4.60130065,3.61838617,1.07164076,0.00780389,1.06057054,2.47618532,0.35555379,0.00000000
-4.59529765,3.57666063,1.04836425,0.00777586,1.03329355,2.46009096,0.36170724,0.00000000
-4.58929465,3.54432419,1.02519816,0.00777502,1.00687669,2.45159436,0.36958705,0.00000000
-4.58329165,3.52253322,1.00265987,0.00780535,0.98178659,2.45140176,0.37904428,0.00000000
-4.57728864,3.51213767,0.98121141,0.00787010,0.95842958,2.45998668,0.38989780,0.00000000
-4.57128564,3.51365593,0.96124469,0.00797176,0.93713969,2.47757633,0.40193791,0.00000000
-4.56528264,3.52726206,0.94306999,0.00811194,0.91816977,2.50414684,0.41493141,0.00000000
-4.55927964,3.55278562,0.92690813,0.00829137,0.90168586,2.53942751,0.42862799,0.00000000
-4.55327664,3.58972352,0.91288647,0.00850983,0.88776514,2.58291321,0.44276763,0.00000000
-4.54727364,3.63726297,0.90103876,0.00876620,0.87639704,2.63388456,0.45708870,0.00000000
-4.54127064,3.69431424,0.89130874,0.00905846,0.86748770,2.69143437,0.47133636,0.00000000
-4.53526763,3.75955109,0.88355701,0.00938375,0.86086696,2.75449924,0.48527090,0.00000000
-4.52926463,3.83145732,0.87757084,0.00973845,0.85629791,2.82189471,0.49867548,0.00000000
-4.52326163,3.90837689,0.87307616,0.01011824,0.85348804,2.89235253,0.51136302,0.00000000
-4.51725863,3.98856580,0.86975130,0.01051819,0.85210173,2.96455836,0.52318177,0.00000000
-4.51125563,4.07024345,0.86724149,0.01093294,0.85177341,3.03718872,0.53401928,0.00000000
-4.50525263,4.15164188,0.86517380,0.01135673,0.85212074,3.10894563,0.54380468,0.00000000
-4.49924962,4.23105109,0.86317164,0.01178361,0.85275756,3.17858817,0.55250903,0.00000000
-4.49324662,4.30685920,0.86086834,0.01220750,0.85330588,3.24495978,0.56014377,0.00000000
-4.48724362,4.37758656,0.85791937,0.01262237,0.85340674,3.30701096,0.56675743,0.00000000
-4.48124062,4.44191300,0.85401283,0.01302236,0.85272965,3.36381682,0.57243069,0.00000000
-4.47523762,4.49869801,0.84887793,0.01340187,0.85098024,3.41458923,0.57727013,0.00000000
-4.46923462,4.54699365,0.84229130,0.01375570,0.84790623,3.45868389,0.58140099,0.00000000
-4.46323162,4.58605048,0.83408111,0.01407915,0.84330152,3.49560216,0.58495921,0.00000000
-4.45722861,4.61531685,0.82412907,0.01436808,0.83700851,3.52498826,0.58808336,0.00000000
-4.45122561,4.63443224,0.81237036,0.01461899,0.82891869,3.54662230,0.59090662,0.00000000
-4.44522261,4.64321523,0.79879174,0.01482904,0.81897167,3.56040957,0.59354928,0.00000000
-4.43921961,4.64164718,0.78342803,0.01499612,0.80715282,3.56636699,0.59611212,0.00000000
-4.43321661,4.62985237,0.76635728,0.01511879,0.79348975,3.56460725,0.59867091,0.00000000
-4.42721361,4.60807575,0.74769490,0.01519631,0.77804779,3.55532149,0.60127219,0.00000000
-4.42121061,4.57665926,0.72758705,0.01522858,0.76092480,3.53876134,0.60393055,0.00000000
-4.41520760,4.53601781,0.70620361,0.01521608,0.74224554,3.51522103,0.60662738,0.00000000
-4.40920460,4.48661590,0.68373095,0.01515981,0.72215576,3.48502034,0.60931119,0.00000000
-4.40320160,4.42894588,0.66036498,0.01506121,0.70081636,3.44848907,0.61189937,0.00000000
-4.39719860,4.36350859,0.63630440,0.01492206,0.67839776,3.40595372,0.61428119,0.00000000
-4.39119560,4.29079723,0.61174469,0.01474442,0.65507462,3.35772679,0.61632206,0.00000000
-4.38519260,4.21128501,0.58687277,0.01453053,0.63102127,3.30409920,0.61786863,0.00000000
-4.37918959,4.12541677,0.56186265,0.01428273,0.60640763,3.24533594,0.61875464,0.00000000
-4.37318659,4.03360504,0.53687199,0.01400342,0.58139606,3.18167519,0.61880725,0.00000000
-4.36718359,3.93623021,0.51203977,0.01369498,0.55613888,3.11333062,0.61785355,0.00000000
-4.36118059,3.83364463,0.48748494,0.01335973,0.53077682,3.04049676,0.61572708,0.00000000
-4.35517759,3.72618023,0.46330610,0.01299995,0.50543810,2.96335695,0.61227411,0.00000000
-4.34917459,3.61415879,0.43958203,0.01261782,0.48023825,2.88209329,0.60735947,0.00000000
-4.34317159,3.49790427,0.41637309,0.01221546,0.45528056,2.79689784,0.60087175,0.00000000
-4.33716858,3.37775600,0.39372316,0.01179493,0.43065688,2.70798449,0.59272769,0.00000000
-4.33116558,3.25408197,0.37166214,0.01135825,0.40644890,2.61560041,0.58287573,0.00000000
-4.32516258,3.12729109,0.35020864,0.01090747,0.38272943,2.52003659,0.57129848,0.00000000
-4.31915958,2.99784351,0.32937288,0.01044464,0.35956393,2.42163644,0.55801414,0.00000000
-4.31315658,2.86625824,0.30915949,0.00997189,0.33701185,2.32080200,0.54307686,0.00000000
-4.30715358,2.73311733,0.28957011,0.00949143,0.31512784,2.21799712,0.52657594,0.00000000
