energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.40670335,1.61776101,0.14312661,0.37449064,0.00363771,0.11448324,0.37818772,0.98606676,0.00476196,0.18934943
-3.40070035,1.64879449,0.14673760,0.37882355,0.00385869,0.11426266,0.38232164,1.01472734,0.00475639,0.19221525
-3.39469735,1.68761095,0.15146954,0.38407549,0.00410577,0.11436030,0.38677720,1.04932869,0.00479177,0.19564011
-3.38869435,1.73443243,0.15721117,0.39023836,0.00438180,0.11482581,0.39182996,1.08989906,0.00487034,0.19968817
-3.38269135,1.78942214,0.16383289,0.39729814,0.00468956,0.11570880,0.39776861,1.13641253,0.00499399,0.20442692
-3.37668834,1.85267784,0.17119026,0.40523532,0.00503158,0.11705763,0.40488420,1.18878772,0.00516421,0.20992525
-3.37068534,1.92422228,0.17912797,0.41402478,0.00541008,0.11891790,0.41345813,1.24688499,0.00538202,0.21625095
-3.36468234,2.00399101,0.18748402,0.42363524,0.00582677,0.12133079,0.42374948,1.31050230,0.00564796,0.22346743
-3.35867934,2.09181832,0.19609410,0.43402834,0.00628276,0.12433113,0.43598214,1.37936996,0.00596200,0.23162994
-3.35267634,2.18742209,0.20479612,0.44515745,0.00677839,0.12794552,0.45033245,1.45314476,0.00632348,0.24078139
-3.34667334,2.29038876,0.21343483,0.45696640,0.00731311,0.13219032,0.46691770,1.53140408,0.00673103,0.25094799
-3.34067034,2.40015968,0.22186622,0.46938830,0.00788534,0.13706992,0.48578628,1.61364073,0.00718253,0.26213484
-3.33466733,2.51602010,0.22996182,0.48234458,0.00849237,0.14257502,0.50690986,1.69925908,0.00767502,0.27432198
-3.32866433,2.63709213,0.23761261,0.49574440,0.00913028,0.14868139,0.53017825,1.78757353,0.00820466,0.28746075
-3.32266133,2.76233300,0.24473243,0.50948470,0.00979389,0.15534896,0.55539707,1.87780967,0.00876672,0.30147119
-3.31665833,2.89053934,0.25126075,0.52345076,0.01047679,0.16252141,0.58228875,1.96910905,0.00935557,0.31624030
-3.31065533,3.02035838,0.25716469,0.53751759,0.01117132,0.17012628,0.61049681,2.06053761,0.00996467,0.33162161
-3.30465233,3.15030641,0.26244011,0.55155192,0.01186871,0.17807568,0.63959342,2.15109833,0.01058665,0.34743612
-3.29864932,3.27879424,0.26711178,0.56541493,0.01255922,0.18626766,0.66909016,2.23974770,0.01121342,0.36347467
-3.29264632,3.40415939,0.27123243,0.57896551,0.01323229,0.19458807,0.69845150,2.32541597,0.01183624,0.37950177
-3.28664332,3.52470390,0.27488081,0.59206399,0.01387681,0.20291300,0.72711064,2.40703045,0.01244591,0.39526087
-3.28064032,3.63873648,0.27815867,0.60457599,0.01448138,0.21111174,0.75448699,2.48354100,0.01303296,0.41048077
-3.27463732,3.74461727,0.28118673,0.61637642,0.01503464,0.21905005,0.78000470,2.55394682,0.01358787,0.42488312
-3.26863432,3.84080329,0.28409987,0.62735314,0.01552557,0.22659369,0.80311138,2.61732317,0.01410128,0.43819064
-3.26263132,3.92589245,0.28704150,0.63741018,0.01594384,0.23361208,0.82329622,2.67284688,0.01456425,0.45013566
-3.25662831,3.99866406,0.29015754,0.64647027,0.01628016,0.23998195,0.84010675,2.71981934,0.01496852,0.46046872
-3.25062531,4.05811374,0.29359005,0.65447652,0.01652655,0.24559075,0.85316346,2.75768575,0.01530673,0.46896678
-3.24462231,4.10348111,0.29747081,0.66139298,0.01667666,0.25033974,0.86217172,2.78604972,0.01557267,0.47544067
-3.23861931,4.13426889,0.30191525,0.66720424,0.01672598,0.25414668,0.86693041,2.80468234,0.01576142,0.47974142
-3.23261631,4.15025245,0.30701683,0.67191384,0.01667200,0.25694787,0.86733700,2.81352541,0.01586958,0.48176526
-3.22661331,4.15147956,0.31284227,0.67554179,0.01651436,0.25869966,0.86338890,2.81268864,0.01589529,0.48145695
-3.22061031,4.13826059,0.31942777,0.67812112,0.01625483,0.25937913,0.85518107,2.80244117,0.01583836,0.47881144
-3.21460730,4.11114996,0.32677656,0.67969395,0.01589730,0.25898423,0.84290028,2.78319799,0.01570022,0.47387368
-3.20860430,4.07092022,0.33485778,0.68030714,0.01544765,0.25753317,0.82681619,2.75550217,0.01548390,0.46673685
-3.20260130,4.01853045,0.34360703,0.68000807,0.01491360,0.25506327,0.80727003,2.72000424,0.01519390,0.45753883
-3.19659830,3.95509119,0.35292835,0.67884061,0.01430442,0.25162922,0.78466140,2.67743986,0.01483604,0.44645754
-3.19059530,3.88182793,0.36269782,0.67684188,0.01363070,0.24730108,0.75943397,2.62860738,0.01441732,0.43370501
-3.18459230,3.80004555,0.37276861,0.67403988,0.01290399,0.24216192,0.73206086,2.57434660,0.01394561,0.41952090
-3.17858929,3.71109561,0.38297727,0.67045237,0.01213645,0.23630537,0.70303040,2.51551994,0.01342952,0.40416551
-3.17258629,3.61634835,0.39315106,0.66608698,0.01134055,0.22983312,0.67283295,2.45299711,0.01287806,0.38791281
-3.16658329,3.51717057,0.40311592,0.66094279,0.01052871,0.22285262,0.64194936,2.38764391,0.01230048,0.37104375
-3.16058029,3.41491026,0.41270490,0.65501305,0.00971300,0.21547489,0.61084154,2.32031563,0.01170598,0.35384009
-3.15457729,3.31088819,0.42176648,0.64828926,0.00890483,0.20781265,0.57994526,2.25185486,0.01110358,0.33657901
-3.14857429,3.20639601,0.43017246,0.64076595,0.00811479,0.19997869,0.54966557,2.18309348,0.01050189,0.31952864
-3.14257129,3.10270015,0.43782506,0.63244614,0.00735241,0.19208468,0.52037446,2.11485802,0.00990901,0.30294455
-3.13656828,3.00104998,0.44466276,0.62334698,0.00662605,0.18424009,0.49241093,2.04797743,0.00933243,0.28706725
-3.13056528,2.90268879,0.45066468,0.61350507,0.00594286,0.17655154,0.46608278,1.98329200,0.00877894,0.27212050
-3.12456228,2.80886554,0.45585317,0.60298132,0.00530872,0.16912222,0.44167002,1.92166220,0.00825465,0.25831054
-3.11855928,2.72084561,0.46029446,0.59186469,0.00472829,0.16205146,0.41942914,1.86397601,0.00776499,0.24582578
-3.11255628,2.63991854,0.46409732,0.58027466,0.00420510,0.15543438,0.39959797,1.81115367,0.00731469,0.23483700
-3.10655328,2.56740137,0.46740975,0.56836217,0.00374160,0.14936143,0.38240032,1.76414861,0.00690788,0.22549769
-3.10055028,2.50463605,0.47041378,0.55630894,0.00333933,0.14391792,0.36805016,1.72394381,0.00654813,0.21794448
-3.09454727,2.45298031,0.47331869,0.54432502,0.00299904,0.13918335,0.35675479,1.69154320,0.00623852,0.21229738
-3.08854427,2.41379144,0.47635289,0.53264478,0.00272086,0.13523060,0.34871659,1.66795770,0.00598169,0.20865968
-3.08254127,2.38840320,0.47975485,0.52152146,0.00250439,0.13212495,0.34413328,1.65418628,0.00577993,0.20711762
-3.07653827,2.37809646,0.48376352,0.51122052,0.00234890,0.12992292,0.34319634,1.65119249,0.00563517,0.20773952
-3.07053527,2.38406468,0.48860866,0.50201220,0.00225339,0.12867101,0.34608780,1.65987730,0.00554904,0.21057460
-3.06453227,2.40737566,0.49450153,0.49416353,0.00221671,0.12840437,0.35297529,1.68104938,0.00552289,0.21565140
-3.05852926,2.44893140,0.50162635,0.48793030,0.00223765,0.12914548,0.36400569,1.71539414,0.00555780,0.22297612
-3.05252626,2.50942789,0.51013288,0.48354924,0.00231495,0.13090292,0.37929763,1.76344298,0.00565451,0.23253067
-3.04652326,2.58931703,0.52013047,0.48123087,0.00244735,0.13367028,0.39893325,1.82554428,0.00581346,0.24427101
-3.04052026,2.68877266,0.53168370,0.48115316,0.00263360,0.13742540,0.42294962,1.90183758,0.00603470,0.25812560
-3.03451726,2.80766249,0.54480984,0.48345634,0.00287242,0.14212986,0.45133032,1.99223249,0.00631789,0.27399432
-3.02851426,2.94552769,0.55947800,0.48823895,0.00316247,0.14772891,0.48399770,2.09639334,0.00666222,0.29174799
-3.02251126,3.10157140,0.57561016,0.49555519,0.00350232,0.15415180,0.52080622,2.21373081,0.00706638,0.31122850
-3.01650825,3.27465713,0.59308356,0.50541359,0.00389036,0.16131264,0.56153744,2.34340110,0.00752854,0.33224985
-3.01050525,3.46331756,0.61173464,0.51777691,0.00432477,0.16911166,0.60589691,2.48431303,0.00804629,0.35459987
-3.00450225,3.66577377,0.63136400,0.53256320,0.00480343,0.17743699,0.65351335,2.63514328,0.00861664,0.37804297
-2.99849925,3.87996445,0.65174209,0.54964780,0.00532388,0.18616679,0.70394035,2.79435915,0.00923602,0.40232346
-2.99249625,4.10358430,0.67261552,0.56886618,0.00588325,0.19517178,0.75666063,2.96024857,0.00990026,0.42716976
-2.98649325,4.33413031,0.69371353,0.59001743,0.00647824,0.20431801,0.81109286,3.13095590,0.01060462,0.45229905
-2.98049025,4.56895427,0.71475437,0.61286822,0.00710506,0.21346985,0.86660101,3.30452275,0.01134386,0.47742237
-2.97448724,4.80531967,0.73545146,0.63715709,0.00775942,0.22249297,0.92250578,3.47893187,0.01211222,0.50224996
-2.96848424,5.04046090,0.75551913,0.66259903,0.00843654,0.23125735,0.97809802,3.65215282,0.01290354,0.52649656
-2.96248124,5.27164261,0.77467778,0.68889015,0.00913114,0.23964012,1.03265344,3.82218744,0.01371132,0.54988657
-2.95647824,5.49621712,0.79265845,0.71571247,0.00983748,0.24752811,1.08544833,3.98711360,0.01452877,0.57215891
-2.95047524,5.71167784,0.80920686,0.74273879,0.01054941,0.25482011,1.13577555,4.14512553,0.01534893,0.59307122
-2.94447224,5.91570698,0.82408688,0.76963759,0.01126038,0.26142861,1.18296042,4.29456929,0.01616475,0.61240359
-2.93846923,6.10621610,0.83708346,0.79607801,0.01196358,0.26728116,1.22637579,4.43397229,0.01696919,0.62996143
-2.93246623,6.28137823,0.84800528,0.82173481,0.01265194,0.27232114,1.26545587,4.56206584,0.01775531,0.64557763
-2.92646323,6.43965120,0.85668708,0.84629342,0.01331830,0.27650801,1.29970840,4.67780042,0.01851639,0.65911391
-2.92046023,6.57979151,0.86299167,0.86945489,0.01395548,0.27981706,1.32872474,4.78035325,0.01924600,0.67046145
-2.91445723,6.70085927,0.86681192,0.89094084,0.01455637,0.28223866,1.35218762,4.86912857,0.01993809,0.67954083
-2.90845423,6.80221449,0.86807249,0.91049818,0.01511412,0.28377714,1.36987646,4.94375104,0.02058711,0.68630139
-2.90245123,6.88350581,0.86673140,0.92790362,0.01562219,0.28444927,1.38167012,5.00405315,0.02118805,0.69072012
-2.89644822,6.94465268,0.86278145,0.94296772,0.01607456,0.28428251,1.38754723,5.05005760,0.02173650,0.69280026
-2.89044522,6.98582244,0.85625122,0.95553844,0.01646578,0.28331311,1.38758403,5.08195606,0.02222876,0.69256957
-2.88444222,7.00740362,0.84720572,0.96550399,0.01679116,0.28158417,1.38195024,5.10008527,0.02266182,0.69007857
-2.87843922,7.00997717,0.83574654,0.97279493,0.01704688,0.27914366,1.37090285,5.10490219,0.02303344,0.68539870
-2.87243622,6.99428664,0.82201123,0.97738527,0.01723006,0.27604269,1.35477847,5.09695906,0.02334212,0.67862054
-2.86643322,6.96120897,0.80617202,0.97929264,0.01733889,0.27233382,1.33398420,5.07687976,0.02358715,0.66985200
-2.86043022,6.91172667,0.78843368,0.97857739,0.01737269,0.26806976,1.30898771,5.04533818,0.02376856,0.65921673
-2.85442721,6.84690239,0.76903046,0.97534072,0.01733195,0.26330226,1.28030640,5.00303944,0.02388715,0.64685246
-2.84842421,6.76785648,0.74822225,0.96972171,0.01721831,0.25808136,1.24849632,4.95070445,0.02394437,0.63290945
-2.84242121,6.67574781,0.72628982,0.96189365,0.01703462,0.25245489,1.21414078,4.88905792,0.02394236,0.61754892
-2.83641821,6.57175814,0.70352945,0.95205949,0.01678480,0.24646833,1.17783903,4.81882000,0.02388385,0.60094138
-2.83041521,6.45707988,0.68024697,0.94044677,0.01647382,0.24016488,1.14019515,4.74070129,0.02377210,0.58326494
-2.82441221,6.33290697,0.65675143,0.92730230,0.01610756,0.23358569,1.10180726,4.65540090,0.02361087,0.56470344
-2.81840920,6.20042856,0.63334864,0.91288648,0.01569264,0.22677035,1.06325731,4.56360708,0.02340431,0.54544448
-2.81240620,6.06082503,0.61033480,0.89746792,0.01523628,0.21975737,1.02510139,4.46599983,0.02315695,0.52567722
-2.80640320,5.91526567,0.58799045,0.88131809,0.01474612,0.21258475,0.98786088,4.36325499,0.02287357,0.50559016
-2.80040020,5.76490763,0.56657488,0.86470652,0.01422999,0.20529051,0.95201432,4.25604898,0.02255922,0.48536872
-2.79439720,5.61089542,0.54632138,0.84789647,0.01369571,0.19791313,0.91799031,4.14506375,0.02221911,0.46519284
-2.78839420,5.45436054,0.52743323,0.83114122,0.01315094,0.19049191,0.88616136,4.03099130,0.02185858,0.44523453
-2.78239120,5.29642066,0.51008068,0.81468097,0.01260293,0.18306713,0.85683892,3.91453729,0.02148304,0.42565556
-2.77638819,5.13817803,0.49439898,0.79874047,0.01205840,0.17568006,0.83026954,3.79642328,0.02109795,0.40660523
-2.77038519,4.98071678,0.48048741,0.78352711,0.01152341,0.16837281,0.80663240,3.67738738,0.02070875,0.38821846
-2.76438219,4.82509891,0.46840927,0.76922960,0.01100323,0.16118802,0.78603809,3.55818302,0.02032081,0.37061407
-2.75837919,4.67235878,0.45819279,0.75601708,0.01050227,0.15416829,0.76852882,3.43957583,0.01993942,0.35389345
-2.75237619,4.52349638,0.44983286,0.74403846,0.01002407,0.14735564,0.75408009,3.32233862,0.01956966,0.33813960
-2.74637319,4.37946918,0.44329344,0.73342206,0.00957131,0.14079076,0.74260364,3.20724459,0.01921643,0.32341662
-2.74037019,4.24118307,0.43851047,0.72427537,0.00914583,0.13451227,0.73395196,3.09505899,0.01888432,0.30976957
-2.73436718,4.10948260,0.43539528,0.71668484,0.00874870,0.12855592,0.72792395,2.98652966,0.01857756,0.29722478
-2.72836418,3.98514102,0.43383832,0.71071580,0.00838036,0.12295390,0.72427191,2.88237662,0.01829995,0.28579062
-2.72236118,3.86885048,0.43371298,0.70641241,0.00804070,0.11773418,0.72270957,2.78328136,0.01805482,0.27545856
-2.71635818,3.76121311,0.43487968,0.70379778,0.00772925,0.11292000,0.72292107,2.68987610,0.01784491,0.26620467
-2.71035518,3.66273313,0.43718992,0.70287418,0.00744526,0.10852947,0.72457057,2.60273364,0.01767234,0.25799134
-2.70435218,3.57381089,0.44049036,0.70362359,0.00718793,0.10457541,0.72731242,2.52235805,0.01753856,0.25076932
-2.69834917,3.49473883,0.44462683,0.70600864,0.00695650,0.10106529,0.73080144,2.44917675,0.01744433,0.24447981
-2.69234617,3.42569987,0.44944828,0.70997391,0.00675039,0.09800143,0.73470312,2.38353409,0.01738966,0.23905684
-2.68634317,3.36676843,0.45481061,0.71544776,0.00656936,0.09538135,0.73870343,2.32568692,0.01737387,0.23442948
-2.68034017,3.31791392,0.46058022,0.72234479,0.00641356,0.09319820,0.74251783,2.27580211,0.01739558,0.23052421
-2.67433717,3.27900685,0.46663748,0.73056863,0.00628362,0.09144144,0.74589930,2.23395603,0.01745275,0.22726705
-2.66833417,3.24982703,0.47287967,0.74001539,0.00618067,0.09009746,0.74864496,2.20013626,0.01754281,0.22458562
-2.66233117,3.23007380,0.47922371,0.75057728,0.00610640,0.08915037,0.75060119,2.17424495,0.01766269,0.22241097
-2.65632816,3.21937751,0.48560819,0.76214650,0.00606297,0.08858267,0.75166681,2.15610410,0.01780896,0.22067907
-2.65032516,3.21731187,0.49199487,0.77461903,0.00605299,0.08837594,0.75179440,2.14546211,0.01797793,0.21933213
-2.64432216,3.22340652,0.49836942,0.78789813,0.00607945,0.08851141,0.75098948,2.14200162,0.01816580,0.21831943
-2.63831916,3.23715917,0.50474129,0.80189737,0.00614556,0.08897042,0.74930771,2.14534804,0.01836877,0.21759798
-2.63231616,3.25804679,0.51114273,0.81654283,0.00625464,0.08973469,0.74685001,2.15507871,0.01858315,0.21713264
-2.62631316,3.28553533,0.51762673,0.83177433,0.00640992,0.09078646,0.74375599,2.17073213,0.01880547,0.21689605
-2.62031016,3.31908750,0.52426416,0.84754552,0.00661444,0.09210841,0.74019565,2.19181714,0.01903256,0.21686820
-2.61430715,3.35816854,0.53113988,0.86382272,0.00687076,0.09368346,0.73636001,2.21782178,0.01926160,0.21703563
-2.60830415,3.40224968,0.53834808,0.88058251,0.00718085,0.09549438,0.73245076,2.24822145,0.01949018,0.21739053
-2.60230115,3.45080945,0.54598695,0.89780821,0.00754587,0.09752326,0.72866956,2.28248659,0.01971623,0.21792958
-2.59629815,3.50333315,0.55415288,0.91548525,0.00796600,0.09975095,0.72520740,2.32008936,0.01993805,0.21865261
-2.59029515,3.55931061,0.56293447,0.93359597,0.00844028,0.10215644,0.72223458,2.36050963,0.02015421,0.21956136
-2.58429215,3.61823313,0.57240663,0.95211392,0.00896651,0.10471625,0.71989156,2.40324017,0.02036345,0.22065809
-2.57828914,3.67958976,0.58262490,0.97099822,0.00954116,0.10740387,0.71828147,2.44779104,0.02056462,0.22194433
-2.57228614,3.74286398,0.59362062,0.99018838,0.01015931,0.11018944,0.71746433,2.49369343,0.02075650,0.22341980
-2.56628314,3.80753108,0.60539686,1.00959990,0.01081466,0.11303947,0.71745343,2.54050291,0.02093772,0.22508150
-2.56028014,3.87305713,0.61792560,1.02912120,0.01149962,0.11591690,0.71821410,2.58780241,0.02110665,0.22692300
-2.55427714,3.93889986,0.63114627,1.04861212,0.01220541,0.11878133,0.71966482,2.63520480,0.02126127,0.22893410
-2.54827414,4.00451193,0.64496576,1.06790417,0.01292220,0.12158966,0.72168081,2.68235543,0.02139914,0.23110075
-2.54227114,4.06934681,0.65926001,1.08680282,0.01363941,0.12429689,0.72409982,2.72893462,0.02151735,0.23340532
-2.53626813,4.13286732,0.67387713,1.10509173,0.01434589,0.12685723,0.72672993,2.77466014,0.02161253,0.23582720
-2.53026513,4.19455671,0.68864197,1.12253880,0.01503032,0.12922556,0.72935905,2.81928979,0.02168091,0.23834371
-2.52426213,4.25393189,0.70336197,1.13890392,0.01568151,0.13135891,0.73176554,2.86262403,0.02171843,0.24093128
-2.51825913,4.31055853,0.71783409,1.15394792,0.01628876,0.13321823,0.73372966,2.90450875,0.02172086,0.24356696
-2.51225613,4.36406722,0.73185245,1.16744243,0.01684226,0.13477017,0.73504513,2.94483801,0.02168399,0.24622996
-2.50625313,4.41417013,0.74521651,1.17918009,0.01733339,0.13598880,0.73553041,2.98355686,0.02160385,0.24890350
-2.50025013,4.46067733,0.75773929,1.18898463,0.01775513,0.13685731,0.73503905,3.02066402,0.02147695,0.25157656
-2.49424712,4.50351202,0.76925536,1.19672024,0.01810228,0.13736936,0.73346876,3.05621448,0.02130049,0.25424566
-2.48824412,4.54272388,0.77962827,1.20229980,0.01837171,0.13753031,0.73076866,3.09032179,0.02107261,0.25691649
-2.48224112,4.57849977,0.78875704,1.20569159,0.01856257,0.13735791,0.72694447,3.12316000,0.02079260,0.25960532
-2.47623812,4.61117109,0.79658149,1.20692392,0.01867629,0.13688265,0.72206133,3.15496506,0.02046106,0.26234004
-2.47023512,4.64121718,0.80308602,1.20608770,0.01871665,0.13614756,0.71624412,3.18603541,0.02008006,0.26516082
-2.46423212,4.66926417,0.80830188,1.20333654,0.01868967,0.13520751,0.70967532,3.21673155,0.01965319,0.26812028
-2.45822911,4.69607889,0.81230748,1.19888448,0.01860338,0.13412797,0.70259027,3.24747428,0.01918558,0.27128305
-2.45222611,4.72255737,0.81522695,1.19300126,0.01846762,0.13298322,0.69527021,3.27874116,0.01868384,0.27472464
-2.44622311,4.74970777,0.81722671,1.18600544,0.01829366,0.13185412,0.68803322,3.31106084,0.01815594,0.27852974
-2.44022011,4.77862757,0.81851017,1.17825534,0.01809379,0.13082546,0.68122331,3.34500486,0.01761105,0.28278977
-2.43421711,4.81047503,0.81931075,1.17013832,0.01788086,0.12998296,0.67519824,3.38117640,0.01705925,0.28759974
-2.42821411,4.84643517,0.81988326,1.16205861,0.01766780,0.12941007,0.67031625,3.42019576,0.01651124,0.29305452
-2.42221111,4.88768072,0.82049397,1.15442415,0.01746708,0.12918470,0.66692235,3.46268237,0.01597807,0.29924460
-2.41620810,4.93532879,0.82140975,1.14763278,0.01729027,0.12937591,0.66533453,3.50923322,0.01547069,0.30625141
-2.41020510,4.99039418,0.82288648,1.14205843,0.01714755,0.13004084,0.66583047,3.56039792,0.01499968,0.31414244
-2.40420210,5.05374089,0.82515744,1.13803760,0.01704726,0.13122195,0.66863520,3.61665100,0.01457483,0.32296634
-2.39819910,5.12603324,0.82842186,1.13585681,0.01699565,0.13294465,0.67391015,3.67836209,0.01420486,0.33274815
-2.39219610,5.20768883,0.83283437,1.13574141,0.01699651,0.13521551,0.68174416,3.74576519,0.01389706,0.34348508
-2.38619310,5.29883543,0.83849579,1.13784626,0.01705112,0.13802121,0.69214666,3.81892832,0.01365709,0.35514281
-2.38019010,5.39927421,0.84544565,1.14224881,0.01715813,0.14132805,0.70504363,3.89772539,0.01348878,0.36765291
-2.37418709,5.50845177,0.85365709,1.14894488,0.01731363,0.14508241,0.72027627,3.98181181,0.01339400,0.38091127
-2.36818409,5.62544332,0.86303434,1.15784763,0.01751135,0.14921193,0.73760291,4.07060601,0.01337258,0.39477795
-2.36218109,5.74894894,0.87341315,1.16878970,0.01774289,0.15362747,0.75670395,4.16327849,0.01342239,0.40907840
-2.35617809,5.87730480,0.88456428,1.18152897,0.01799810,0.15822580,0.77718992,4.25875010,0.01353938,0.42360639
-2.35017509,6.00851019,0.89620007,1.19575757,0.01826552,0.16289296,0.79861251,4.35570072,0.01371775,0.43812828
-2.34417209,6.14027069,0.90798399,1.21111419,0.01853290,0.16750811,0.82047811,4.45258936,0.01395022,0.45238884
-2.33816908,6.27005716,0.91954282,1.22719918,0.01878770,0.17194779,0.84226367,4.54768569,0.01422825,0.46611843
-2.33216608,6.39517884,0.93048092,1.24359202,0.01901764,0.17609042,0.86343411,4.63911274,0.01454243,0.47904105
-2.32616308,6.51286859,0.94039629,1.25987036,0.01921130,0.17982080,0.88346075,4.72489967,0.01488283,0.49088331
-2.32016008,6.62037690,0.94889734,1.27562989,0.01935855,0.18303453,0.90184009,4.80304279,0.01523936,0.50138367
-2.31415708,6.71507100,0.95561990,1.29050414,0.01945108,0.18564211,0.91811200,4.87157267,0.01560223,0.51030174
-2.30815408,6.79453466,0.96024354,1.30418307,0.01948277,0.18757256,0.93187677,4.92862421,0.01596234,0.51742711
-2.30215108,6.85666411,0.96250638,1.31642972,0.01944996,0.18877644,0.94281013,4.97250684,0.01631164,0.52258739
-2.29614807,6.89975537,0.96221771,1.32709384,0.01935170,0.18922810,0.95067556,5.00177114,0.01664352,0.52565502
-2.29014507,6.92257854,0.95926773,1.33612161,0.01918984,0.18892718,0.95533343,5.01526889,0.01695316,0.52655259
-2.28414207,6.92443521,0.95363389,1.34356102,0.01896902,0.18789909,0.95674639,5.01220323,0.01723774,0.52525634
-2.27813907,6.90519574,0.94538355,1.34956228,0.01869655,0.18619474,0.95498085,4.99216635,0.01749671,0.52179775
-2.27213607,6.86531434,0.93467267,1.35437310,0.01838224,0.18388927,0.95020436,4.95516278,0.01773190,0.51626308
-2.26613307,6.80582067,0.92174076,1.35832900,0.01803809,0.18108000,0.94267900,4.90161670,0.01794760,0.50879086
-2.26013007,6.72828824,0.90690209,1.36183878,0.01767793,0.17788358,0.93275109,4.83236307,0.01815054,0.49956754
-2.25412706,6.63478084,0.89053379,1.36536610,0.01731697,0.17443249,0.92083760,4.74862258,0.01834976,0.48882140
-2.24812406,6.52777938,0.87306123,1.36940759,0.01697137,0.17087106,0.90740994,4.65196201,0.01855644,0.47681499
-2.24212106,6.41009265,0.85494154,1.37446887,0.01665770,0.16735103,0.89297569,4.54424157,0.01878360,0.46383658
-2.23611806,6.28475622,0.83664594,1.38103955,0.01639247,0.16402688,0.87805931,4.42755200,0.01904574,0.45019078
-2.23011506,6.15492416,0.81864171,1.38956836,0.01619160,0.16105110,0.86318243,4.30414455,0.01935838,0.43618889
-2.22411206,6.02375884,0.80137475,1.40043984,0.01606994,0.15856944,0.84884474,4.17635706,0.01973753,0.42213936
-2.21810905,5.89432375,0.78525332,1.41395367,0.01604079,0.15671638,0.83550627,4.04653976,0.02019917,0.40833863
-2.21210605,5.76948414,0.77063381,1.43030776,0.01611554,0.15561093,0.82357171,3.91698415,0.02075857,0.39506284
-2.20610305,5.65181990,0.75780902,1.44958591,0.01630321,0.15535283,0.81337752,3.78985799,0.02142971,0.38256066
-2.20010005,5.54355406,0.74699942,1.47175079,0.01661021,0.15601929,0.80518226,3.66714923,0.02222462,0.37104738
-2.19409705,5.44649966,0.73834768,1.49664236,0.01704006,0.15766237,0.79916040,3.55062085,0.02315276,0.36070057
-2.18809405,5.36202648,0.73191645,1.52398208,0.01759321,0.16030702,0.79539996,3.44177811,0.02422049,0.35165731
-2.18209105,5.29104839,0.72768951,1.55338237,0.01826690,0.16394994,0.79390380,3.34184885,0.02543057,0.34401306
-2.17608804,5.23403054,0.72557587,1.58436098,0.01905518,0.16855916,0.79459440,3.25177704,0.02678174,0.33782212
-2.17008504,5.19101530,0.72541667,1.61635951,0.01994890,0.17407447,0.79732194,3.17222863,0.02826851,0.33309951
-2.16408204,5.16166425,0.72699423,1.64876487,0.02093585,0.18040874,0.80187503,3.10360874,0.02988098,0.32982422
-2.15807904,5.14531358,0.73004284,1.68093294,0.02200097,0.18744989,0.80799363,3.04608815,0.03160489,0.32794359
-2.15207604,5.14103922,0.73426068,1.71221292,0.02312659,0.19506382,0.81538350,2.99963715,0.03342180,0.32737845
-2.14607304,5.14772795,0.73932228,1.74197128,0.02429285,0.20309785,0.82373148,2.96406421,0.03530949,0.32802905
-2.14007004,5.16415073,0.74489093,1.76961425,0.02547811,0.21138493,0.83272084,2.93905714,0.03724243,0.32978120
-2.13406703,5.18903449,0.75063056,1.79460774,0.02665939,0.21974829,0.84204607,2.92422421,0.03919253,0.33251257
-2.12806403,5.22112889,0.75621659,1.81649383,0.02781303,0.22800642,0.85142651,2.91913307,0.04112989,0.33609880
-2.12206103,5.25926519,0.76134553,1.83490327,0.02891517,0.23597836,0.86061804,2.92334539,0.04302374,0.34041917
-2.11605803,5.30240478,0.76574282,1.84956356,0.02994245,0.24348896,0.86942269,2.93644565,0.04484342,0.34536170
-2.11005503,5.34967565,0.76916903,1.86030247,0.03087259,0.25037405,0.87769545,2.95806296,0.04655942,0.35082735
-2.10405203,5.40039573,0.77142416,1.86704709,0.03168503,0.25648525,0.88534835,2.98788502,0.04814429,0.35673333
-2.09804902,5.45408286,0.77235020,1.86981881,0.03236148,0.26169434,0.89235146,3.02566408,0.04957367,0.36301526
-2.09204602,5.51045160,0.77183196,1.86872463,0.03288647,0.26589694,0.89873101,3.07121498,0.05082706,0.36962828
-2.08604302,5.56939791,0.76979643,1.86394572,0.03324777,0.26901538,0.90456469,3.12440589,0.05188849,0.37654692
-2.08004002,5.63097325,0.76621089,1.85572375,0.03343675,0.27100071,0.90997445,3.18514268,0.05274706,0.38376391
-2.07403702,5.69534992,0.76107990,1.84434606,0.03344865,0.27183368,0.91511708,3.25334803,0.05339717,0.39128787
-2.06803402,5.76277993,0.75444167,1.83013047,0.03328267,0.27152472,0.92017324,3.32893695,0.05383867,0.39914013
-2.06203102,5.83354990,0.74636375,1.81341049,0.03294200,0.27011291,0.92533521,3.41179001,0.05407663,0.40735077
-2.05602801,5.90793447,0.73693861,1.79452172,0.03243371,0.26766406,0.93079421,3.50172609,0.05412099,0.41595406
-2.05002501,5.98615071,0.72627905,1.77379003,0.03176851,0.26426785,0.93672771,3.59847625,0.05398602,0.42498358
-2.04402201,6.06831598,0.71451384,1.75152195,0.03096042,0.26003434,0.94328739,3.70166012,0.05368953,0.43446728
