energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.70935468,4.13173573,-5.05455038,0.01452025,-0.01573818,0.00000000,-0.00000000,1.20477027,-1.56354494,1.30282016,-1.70873507,0.01716103,-0.01540954,0.73546032,-1.20020691,0.07312638,-0.08030693,1.75237938,-1.78290321
-4.70335168,4.09105486,-5.03183954,0.01413369,-0.01585021,0.00000000,-0.00000000,1.19172117,-1.55290220,1.29600821,-1.69685383,0.01753015,-0.01582151,0.72674156,-1.17662190,0.07089238,-0.08019285,1.73764574,-1.79816564
-4.69734867,4.05214239,-5.00829483,0.01376840,-0.01601813,0.00000000,-0.00000000,1.17909018,-1.54198365,1.28957593,-1.68411926,0.01799338,-0.01633618,0.71851233,-1.15184154,0.06877059,-0.08010711,1.72328450,-1.81433466
-4.69134567,4.01498646,-4.98460415,0.01342768,-0.01625084,0.00000000,-0.00000000,1.16684829,-1.53096463,1.28336983,-1.67070871,0.01854845,-0.01695389,0.71062910,-1.12592939,0.06679175,-0.08006242,1.70947342,-1.83179367
-4.68534267,3.97946634,-4.96147724,0.01311421,-0.01655694,0.00000000,-0.00000000,1.15495463,-1.52003686,1.27721002,-1.65681443,0.01918963,-0.01767184,0.70293791,-1.09896401,0.06497949,-0.08006904,1.69633887,-1.85092154
-4.67933967,3.94537803,-4.93962395,0.01283021,-0.01694446,0.00000000,-0.00000000,1.14336319,-1.50940122,1.27090131,-1.64263975,0.01990786,-0.01848395,0.69527961,-1.07103798,0.06335000,-0.08013428,1.68396606,-1.87207847
-4.67333667,3.91246599,-4.91973133,0.01257769,-0.01742046,0.00000000,-0.00000000,1.13203043,-1.49925972,1.26424589,-1.62839498,0.02069091,-0.01938081,0.68749584,-1.04225709,0.06191191,-0.08026210,1.67241198,-1.89559082
-4.66733367,3.88045909,-4.90243974,0.01235864,-0.01799075,0.00000000,-0.00000000,1.12092344,-1.48980663,1.25705693,-1.61429298,0.02152362,-0.02034977,0.67943539,-1.01273951,0.06066646,-0.08045278,1.66172027,-1.92173525
-4.66133067,3.84910815,-4.88831848,0.01217527,-0.01865950,0.00000000,-0.00000000,1.11002776,-1.48121904,1.24917231,-1.60054423,0.02238833,-0.02137515,0.67096068,-0.98261490,0.05960802,-0.08070272,1.65193687,-1.95072276
-4.65532766,3.81822276,-4.87784161,0.01203019,-0.01942896,0.00000000,-0.00000000,1.09935452,-1.47364723,1.24046767,-1.58735151,0.02326538,-0.02243851,0.66195388,-0.95202324,0.05872471,-0.08100439,1.64312525,-1.98268326
-4.64932466,3.78770490,-4.87136484,0.01192668,-0.02029912,0.00000000,-0.00000000,1.08894614,-1.46720507,1.23086794,-1.57490430,0.02413367,-0.02351908,0.65232227,-0.92111336,0.05799937,-0.08134633,1.63538031,-2.01765144
-4.64332166,3.75757757,-4.86910482,0.01186873,-0.02126749,0.00000000,-0.00000000,1.07888031,-1.46196123,1.22035685,-1.56337301,0.02497128,-0.02459427,0.64200270,-0.89004117,0.05741058,-0.08171345,1.62884006,-2.05555488
-4.63731866,3.72800634,-4.87112183,0.01186121,-0.02232893,0.00000000,-0.00000000,1.06927186,-1.45793153,1.20898379,-1.55290343,0.02575617,-0.02564029,0.63096480,-0.85896751,0.05693388,-0.08208734,1.62369409,-2.09620517
-4.63131566,3.69931289,-4.87730746,0.01190988,-0.02347550,0.00000000,-0.00000000,1.06027245,-1.45507319,1.19686760,-1.54361157,0.02646686,-0.02663278,0.61921277,-0.82805580,0.05654299,-0.08244683,1.62018848,-2.13929291
-4.62531266,3.67197968,-4.88737840,0.01202133,-0.02469649,0.00000000,-0.00000000,1.05206791,-1.45328143,1.18419735,-1.53557947,0.02708311,-0.02754757,0.60678576,-0.79746953,0.05621109,-0.08276864,1.61862674,-2.18438727
-4.61930965,3.64664541,-4.90087746,0.01220290,-0.02597846,0.00000000,-0.00000000,1.04487354,-1.45238901,1.17122970,-1.52885209,0.02758656,-0.02836141,0.59375682,-0.76736975,0.05591205,-0.08302817,1.61936653,-2.23094080
-4.61330665,3.62409168,-4.91718270,0.01246248,-0.02730547,0.00000000,-0.00000000,1.03892747,-1.45216892,1.15828346,-1.52343589,0.02796132,-0.02905270,0.58023046,-0.73791266,0.05562159,-0.08320037,1.62281246,-2.27829957
-4.60730365,3.60522142,-4.93552500,0.01280828,-0.02865936,0.00000000,-0.00000000,1.03448237,-1.45234053,1.14573115,-1.51929906,0.02819446,-0.02960219,0.56633906,-0.70924750,0.05531831,-0.08326070,1.62940500,-2.32571901
-4.60130065,3.59103030,-4.95501406,0.01324854,-0.03002016,0.00000000,-0.00000000,1.03179611,-1.45257918,1.13398845,-1.51637394,0.02827637,-0.02999360,0.55223841,-0.68151489,0.05498458,-0.08318607,1.63960625,-2.37238495
-4.59529765,3.58257238,-4.97467239,0.01379115,-0.03136663,0.00000000,-0.00000000,1.03112160,-1.45252889,1.12350170,-1.51456130,0.02820111,-0.03021417,0.53810240,-0.65484556,0.05460719,-0.08295583,1.65388299,-2.41743949
-4.58929465,3.58092173,-4.99347607,0.01444332,-0.03267679,0.00000000,-0.00000000,1.03269638,-1.45181788,1.11473418,-1.51373668,0.02796651,-0.03025509,0.52411739,-0.62935973,0.05417784,-0.08255266,1.67268790,-2.46001083
-4.58329165,3.58713172,-5.01040096,0.01521119,-0.03392866,0.00000000,-0.00000000,1.03673242,-1.45007621,1.10815179,-1.51375854,0.02757417,-0.03011175,0.51047638,-0.60516694,0.05369342,-0.08196342,1.69643961,-2.49924591
-4.57728864,3.60219373,-5.02447228,0.01609940,-0.03510090,0.00000000,-0.00000000,1.04340642,-1.44695472,1.10420858,-1.51447769,0.02702939,-0.02978392,0.49737323,-0.58236649,0.05315598,-0.08117980,1.72550277,-2.53434468
-4.57128564,3.62699709,-5.03481536,0.01711079,-0.03617357,0.00000000,-0.00000000,1.05285124,-1.44214442,1.10333285,-1.51574786,0.02634092,-0.02927569,0.48499724,-0.56104824,0.05257258,-0.08019891,1.76016867,-2.56459432
-4.56528264,3.66229193,-5.04070515,0.01824601,-0.03712880,0.00000000,-0.00000000,1.06514852,-1.43539528,1.10591421,-1.51743656,0.02552059,-0.02859535,0.47352817,-0.54129373,0.05195483,-0.07902365,1.80063753,-2.58940215
-4.55927964,3.70865630,-5.04161198,0.01950329,-0.03795148,0.00000000,-0.00000000,1.08032286,-1.42653346,1.11229200,-1.51943587,0.02458289,-0.02775505,0.46313190,-0.52317750,0.05131838,-0.07766284,1.84700328,-2.60832539
-4.55327664,3.76646908,-5.03724115,0.02087818,-0.03862983,0.00000000,-0.00000000,1.09833787,-1.41547591,1.12274557,-1.52167245,0.02354446,-0.02677037,0.45395677,-0.50676844,0.05068211,-0.07613122,1.89924138,-2.62109658
-4.54727364,3.83588945,-5.02756410,0.02236347,-0.03915586,0.00000000,-0.00000000,1.11909404,-1.40224174,1.13748652,-1.52411616,0.02242353,-0.02565979,0.44613076,-0.49213094,0.05006731,-0.07444922,1.95720059,-2.62764314
-4.54127064,3.91684400,-5.01283951,0.02394909,-0.03952574,0.00000000,-0.00000000,1.14242865,-1.38695934,1.15665312,-1.52678679,0.02123932,-0.02444404,0.43975935,-0.47932583,0.04949675,-0.07264250,2.02059889,-2.62810020
-4.53526763,4.00902170,-4.99362269,0.02562219,-0.03974001,0.00000000,-0.00000000,1.16811767,-1.36986903,1.18030704,-1.52975838,0.02001147,-0.02314547,0.43492421,-0.46841093,0.04899371,-0.07074135,2.08902412,-2.62281581
-4.52926463,4.11187720,-4.97076259,0.02736730,-0.03980358,0.00000000,-0.00000000,1.19587969,-1.35132083,1.20843232,-1.53316086,0.01875947,-0.02178730,0.43168255,-0.45944105,0.04858103,-0.06877989,2.16193941,-2.61234810
-4.52326163,4.22464212,-4.94538597,0.02916656,-0.03972566,0.00000000,-0.00000000,1.22538172,-1.33176737,1.24093653,-1.53717865,0.01750217,-0.02039297,0.43006716,-0.45246748,0.04828020,-0.06679517,2.23869339,-2.59745437
-4.51725863,4.34634416,-4.91886926,0.03100003,-0.03951944,0.00000000,-0.00000000,1.25624686,-1.31175216,1.27765398,-1.54204629,0.01625726,-0.01898547,0.43008695,-0.44753690,0.04811055,-0.06482611,2.31853493,-2.57907233
-4.51125563,4.47583322,-4.89279863,0.03284621,-0.03920168,0.00000000,-0.00000000,1.28806341,-1.29189368,1.31835078,-1.54804103,0.01504099,-0.01758676,0.43172806,-0.44468977,0.04808851,-0.06291243,2.40063208,-2.55829404
-4.50525263,4.61181371,-4.86892000,0.03468245,-0.03879210,0.00000000,-0.00000000,1.32039553,-1.27286587,1.36273153,-1.55547267,0.01386779,-0.01621721,0.43495527,-0.44395814,0.04822706,-0.06109348,2.48409464,-2.53633360
-4.49924962,4.75288177,-4.84908067,0.03648559,-0.03831277,0.00000000,-0.00000000,1.35279491,-1.25537596,1.41044723,-1.56467096,0.01275012,-0.01489521,0.43971383,-0.44536316,0.04853529,-0.05940715,2.56799945,-2.51448965
-4.49324662,4.89756621,-4.83516471,0.03823254,-0.03778729,0.00000000,-0.00000000,1.38481316,-1.24014046,1.46110433,-1.57597109,0.01169830,-0.01363682,0.44593143,-0.44891218,0.04901815,-0.05788869,2.65141778,-2.49410415
-4.48724362,5.04437158,-4.82902486,0.03990094,-0.03724000,0.00000000,-0.00000000,1.41601474,-1.22786031,1.51427438,-1.58969782,0.01072055,-0.01245557,0.45352040,-0.45459583,0.04967629,-0.05656974,2.73344353,-2.47651889
-4.48124062,5.19182178,-4.83241341,0.04146981,-0.03669515,0.00000000,-0.00000000,1.44598979,-1.21919634,1.56950400,-1.60614885,0.00982298,-0.01136235,0.46238001,-0.46238504,0.05050615,-0.05547736,2.81322139,-2.46303143
-4.47523762,5.33850268,-4.84691473,0.04292019,-0.03617611,0.00000000,-0.00000000,1.47436662,-1.21474585,1.62632503,-1.62557838,0.00900971,-0.01036534,0.47239880,-0.47222825,0.05150011,-0.05463322,2.88997382,-2.45485202
-4.46923462,5.48310209,-4.87388237,0.04423570,-0.03570458,0.00000000,-0.00000000,1.50082340,-1.21502134,1.68426425,-1.64818128,0.00828306,-0.00947014,0.48345690,-0.48404908,0.05264675,-0.05405295,2.96302567,-2.45306311
-4.46323162,5.62444567,-4.91438282,0.04540308,-0.03529992,0.00000000,-0.00000000,1.52509848,-1.22043213,1.74285271,-1.67407894,0.00764374,-0.00867988,0.49542835,-0.49774441,0.05393131,-0.05374565,3.03182555,-2.45858286
-4.45722861,5.76152741,-4.96914856,0.04641268,-0.03497858,0.00000000,-0.00000000,1.54699926,-1.23126959,1.80163425,-1.70330724,0.00709108,-0.00799546,0.50818337,-0.51318335,0.05533606,-0.05371360,3.09596302,-2.47213391
-4.45122561,5.89353356,-5.03854184,0.04725869,-0.03475360,0.00000000,-0.00000000,1.56640883,-1.24769633,1.86017304,-1.73580743,0.00662329,-0.00741573,0.52159047,-0.53020685,0.05684091,-0.05395213,3.15518081,-2.49421856
-4.44522261,6.01985927,-5.12253098,0.04793949,-0.03463436,0.00000000,-0.00000000,1.58329048,-1.26973981,1.91806013,-1.77142030,0.00623768,-0.00693784,0.53551858,-0.54862843,0.05842389,-0.05444978,3.20938164,-2.52510102
-4.43921961,6.14011725,-5.22067987,0.04845762,-0.03462630,0.00000000,-0.00000000,1.59768957,-1.29729038,1.97491875,-1.80988416,0.00593094,-0.00655752,0.54983896,-0.56823584,0.06006170,-0.05518849,3.25862907,-2.56479736
-4.43321661,6.25413831,-5.33215116,0.04881978,-0.03473097,0.00000000,-0.00000000,1.60973267,-1.33010374,2.03040846,-1.85083665,0.00569935,-0.00626934,0.56442713,-0.58879379,0.06173033,-0.05614419,3.30314251,-2.61307341
-4.42721361,6.36196387,-5.45572311,0.04903664,-0.03494604,0.00000000,-0.00000000,1.61962400,-1.36780758,2.08422806,-1.89382061,0.00553892,-0.00606704,0.57916458,-0.61004770,0.06340552,-0.05728735,3.34328638,-2.66945049
-4.42121061,6.46383074,-5.58981919,0.04912246,-0.03526557,0.00000000,-0.00000000,1.62763917,-1.40991209,2.13611740,-1.93829379,0.00544565,-0.00594375,0.59394047,-0.63172836,0.06506327,-0.05858385,3.37955376,-2.73321872
-4.41520760,6.56014904,-5.73254959,0.04909467,-0.03568034,0.00000000,-0.00000000,1.63411627,-1.45582373,2.18585804,-1.98364196,0.00541559,-0.00589226,0.60865316,-0.65355743,0.06668032,-0.05999584,3.41254520,-2.80345725
-4.40920460,6.65147409,-5.88176270,0.04897325,-0.03617824,0.00000000,-0.00000000,1.63944473,-1.50486184,2.23327305,-2.02919514,0.00544495,-0.00590523,0.62321169,-0.67525351,0.06823452,-0.06148282,3.44294342,-2.87906068
-4.40320160,6.73847352,-6.03510478,0.04878008,-0.03674478,0.00000000,-0.00000000,1.64405223,-1.55627727,2.27822586,-2.07424614,0.00553021,-0.00597534,0.63753704,-0.69653867,0.06970521,-0.06300267,3.47148479,-2.95877057
-4.39719860,6.82189093,-6.19008542,0.04853814,-0.03736364,0.00000000,-0.00000000,1.64839009,-1.60927250,2.32061846,-2.11807077,0.00566810,-0.00609543,0.65156332,-0.71714504,0.07107352,-0.06451275,3.49892887,-3.04121094
-4.39119560,6.90250760,-6.34414635,0.04827077,-0.03801723,0.00000000,-0.00000000,1.65291763,-1.66302241,2.36038895,-2.15994875,0.00585566,-0.00625864,0.66523875,-0.73682139,0.07232262,-0.06597105,3.52602691,-3.12492645
-4.38519260,6.98110375,-6.49473107,0.04800085,-0.03868727,0.00000000,-0.00000000,1.65808618,-1.71669512,2.39750867,-2.19918466,0.00609020,-0.00645842,0.67852630,-0.75533914,0.07343789,-0.06733718,3.55349081,-3.20842196
-4.37918959,7.05842088,-6.63935281,0.04774994,-0.03935536,0.00000000,-0.00000000,1.66432317,-1.76947214,2.43197899,-2.23512787,0.00636926,-0.00668866,0.69140424,-0.77249789,0.07440709,-0.06857336,3.58196362,-3.29020226
-4.37318659,7.13512671,-6.77565845,0.04753762,-0.04000347,0.00000000,-0.00000000,1.67201707,-1.82056744,2.46382785,-2.26719088,0.00669059,-0.00694362,0.70386618,-0.78812991,0.07522043,-0.06964532,3.61199273,-3.36881050
-4.36718359,7.21178397,-6.90148640,0.04738077,-0.04061450,0.00000000,-0.00000000,1.68150360,-1.86924464,2.49310615,-2.29486518,0.00705208,-0.00721805,0.71592082,-0.80210357,0.07587060,-0.07052303,3.64400694,-3.44286437
-4.36118059,7.28882428,-7.01491674,0.04729301,-0.04117264,0.00000000,-0.00000000,1.69305388,-1.91483216,2.51988413,-2.31773423,0.00745170,-0.00750709,0.72759127,-0.81432567,0.07635276,-0.07118126,3.67829824,-3.51108899
-4.35517759,7.36652806,-7.11431229,0.04728427,-0.04166378,0.00000000,-0.00000000,1.70686484,-1.95673585,2.54424777,-2.33548317,0.00788745,-0.00780633,0.73891387,-0.82474226,0.07666448,-0.07160010,3.71500913,-3.57234553
-4.34917459,7.44501116,-7.19834974,0.04736050,-0.04207576,0.00000000,-0.00000000,1.72305235,-1.99444889,2.56629528,-2.34790488,0.00835725,-0.00811179,0.74993663,-0.83333840,0.07680560,-0.07176518,3.75412590,-3.62565510
-4.34317159,7.52421867,-7.26604058,0.04752351,-0.04239860,0.00000000,-0.00000000,1.74164731,-2.02755888,2.58613375,-2.35490264,0.00885897,-0.00841990,0.76071711,-0.84013655,0.07677811,-0.07166781,3.79547825,-3.67021739
-4.33716858,7.60392587,-7.31674179,0.04777099,-0.04262465,0.00000000,-0.00000000,1.76259469,-2.05575201,2.60387605,-2.35648915,0.00939026,-0.00872753,0.77131995,-0.84519395,0.07658598,-0.07130500,3.83874512,-3.70542382
-4.33116558,7.68374627,-7.35015680,0.04809670,-0.04274866,0.00000000,-0.00000000,1.78575564,-2.07881447,2.61963784,-2.35278255,0.00994862,-0.00903202,0.78181397,-0.84859899,0.07623488,-0.07067921,3.88346663,-3.73086521
-4.32516258,7.76314613,-7.36632752,0.04849077,-0.04276777,0.00000000,-0.00000000,1.81091245,-2.09663108,2.63353496,-2.34399955,0.01053129,-0.00933117,0.79226903,-0.85046703,0.07573201,-0.06979813,3.92906136,-3.74633414
-4.31915958,7.84146460,-7.36561850,0.04894013,-0.04268145,0.00000000,-0.00000000,1.83777604,-2.10918159,2.64568097,-2.33044622,0.01113524,-0.00962331,0.80275260,-0.85093558,0.07508585,-0.06867425,3.97484842,-3.75182230
-4.31315658,7.91793849,-7.34869439,0.04942910,-0.04249142,0.00000000,-0.00000000,1.86599566,-2.11653467,2.65618498,-2.31250705,0.01175718,-0.00990734,0.81332632,-0.85015942,0.07430587,-0.06732439,4.02007307,-3.74751325
-4.30715358,7.99173037,-7.31649217,0.04993999,-0.04220146,0.00000000,-0.00000000,1.89517023,-2.11884017,2.66514964,-2.29063264,0.01239352,-0.01018279,0.82404256,-0.84830559,0.07340232,-0.06576915,4.06393495,-3.73377118
-4.30115058,8.06195861,-7.27018924,0.05045382,-0.04181725,0.00000000,-0.00000000,1.92486078,-2.11631977,2.67266938,-2.26532661,0.01304041,-0.01044985,0.83494112,-0.84554866,0.07238597,-0.06403236,4.10561739,-3.71112624
-4.29514757,8.12772786,-7.21116880,0.05095098,-0.04134610,0.00000000,-0.00000000,1.95460353,-2.10925669,2.67882869,-2.23713228,0.01369373,-0.01070947,0.84604623,-0.84206633,0.07126794,-0.06214041,4.14431674,-3.68025705
-4.28914457,8.18815864,-7.14098357,0.05141198,-0.04079680,0.00000000,-0.00000000,1.98392283,-2.09798456,2.68370059,-2.20661930,0.01434914,-0.01096337,0.85736407,-0.83803550,0.07005943,-0.06012169,4.17927020,-3.64197111
-4.28314157,8.24241458,-7.06131876,0.05181809,-0.04017926,0.00000000,-0.00000000,2.01234363,-2.08287608,2.68734517,-2.17437073,0.01500210,-0.01121405,0.86888061,-0.83362887,0.06877164,-0.05800595,4.20978111,-3.59718360
-4.27713857,8.28972634,-6.97395513,0.05215195,-0.03950435,0.00000000,-0.00000000,2.03940281,-2.06433172,2.68980813,-2.14097082,0.01564795,-0.01146482,0.88056031,-0.82901212,0.06741558,-0.05582369,4.23524056,-3.54689522
-4.27113557,8.32941119,-6.88073278,0.05239809,-0.03878358,0.00000000,-0.00000000,2.06465926,-2.04276886,2.69111954,-2.10699353,0.01628196,-0.01171978,0.89234531,-0.82434159,0.06600195,-0.05360561,4.25514464,-3.49216956
-4.26513257,8.36088772,-6.78351602,0.05254337,-0.03802887,0.00000000,-0.00000000,2.08770211,-2.01861162,2.69129260,-2.07299203,0.01689939,-0.01198372,0.90415552,-0.81976242,0.06454110,-0.05138205,4.26910655,-3.43411046
-4.25912956,8.38368542,-6.68415974,0.05257728,-0.03725233,0.00000000,-0.00000000,2.10815730,-1.99228170,2.69032274,-2.03948925,0.01749559,-0.01226205,0.91588938,-0.81540713,0.06304295,-0.04918249,4.27686362,-3.37383975
-4.25312656,8.39744925,-6.58447740,0.05249218,-0.03646598,0.00000000,-0.00000000,2.12569220,-1.96419038,2.68818690,-2.00696945,0.01806609,-0.01256068,0.92742543,-0.81139446,0.06151695,-0.04703505,4.27827895,-3.31247567
-4.24712356,8.40193949,-6.48621099,0.05228337,-0.03568159,0.00000000,-0.00000000,2.14001854,-1.93473183,2.68484340,-1.97587090,0.01860671,-0.01288582,0.93862461,-0.80782845,0.05997204,-0.04496607,4.27333820,-3.25111236
-4.24112056,8.39702768,-6.39100295,0.05194910,-0.03491048,0.00000000,-0.00000000,2.15089381,-1.90427776,2.68023224,-1.94657963,0.01911361,-0.01324379,0.94933327,-0.80479767,0.05841669,-0.04299970,4.26214200,-3.19080054
-4.23511756,8.38268940,-6.30037028,0.05149050,-0.03416331,0.00000000,-0.00000000,2.15812130,-1.87317356,2.67427624,-1.91942437,0.01958346,-0.01364076,0.95938671,-0.80237454,0.05685882,-0.04115754,4.24489471,-3.13252962
-4.22911456,8.35899491,-6.21568109,0.05091137,-0.03344997,0.00000000,-0.00000000,2.16154923,-1.84173565,2.66688291,-1.89467262,0.02001349,-0.01408254,0.96861332,-0.80061476,0.05530585,-0.03945832,4.22189051,-3.07721153
-4.22311156,8.32609887,-6.13813387,0.05021796,-0.03277943,0.00000000,-0.00000000,2.16106920,-1.81025019,2.65794735,-1.87252789,0.02040163,-0.01457428,0.97683909,-0.79955679,0.05376467,-0.03791762,4.19349770,-3.02566628
-4.21710855,8.28422984,-6.06873962,0.04941870,-0.03215961,0.00000000,-0.00000000,2.15661438,-1.77897287,2.64735604,-1.85312829,0.02074651,-0.01512018,0.98389236,-0.79922150,0.05224162,-0.03654768,4.16014236,-2.97860952
-4.21110555,8.23368078,-6.00830734,0.04852388,-0.03159736,0.00000000,-0.00000000,2.14815759,-1.74812955,2.63499164,-1.83654629,0.02104763,-0.01572328,0.98960875,-0.79961190,0.05074252,-0.03535721,4.12229209,-2.93664217
-4.20510255,8.17480097,-5.95743323,0.04754531,-0.03109829,0.00000000,-0.00000000,2.13570965,-1.71791781,2.62073869,-1.82278988,0.02130530,-0.01638516,0.99383604,-0.80071317,0.04927260,-0.03435131,4.08044078,-2.90024236
-4.19909955,8.10798999,-5.91649372,0.04649602,-0.03066683,0.00000000,-0.00000000,2.11931808,-1.68850886,2.60448996,-1.81180508,0.02152075,-0.01710580,0.99643888,-0.80249297,0.04783649,-0.03353140,4.03509508,-2.86975966
-4.19309655,8.03369381,-5.88564296,0.04538990,-0.03030613,0.00000000,-0.00000000,2.09906616,-1.66004997,2.58615339,-1.80347964,0.02169604,-0.01788337,0.99730321,-0.80490210,0.04643823,-0.03289531,3.98676289,-2.84541185
-4.18709355,7.95240298,-5.86481465,0.04424144,-0.03001808,0.00000000,-0.00000000,2.07507253,-1.63266688,2.56565914,-1.79764815,0.02183408,-0.01871414,0.99634020,-0.80787558,0.04508123,-0.03243734,3.93594427,-2.82728425
-4.18109055,7.86465251,-5.85372856,0.04306539,-0.02980332,0.00000000,-0.00000000,2.04749101,-1.60646636,2.54296661,-1.79409812,0.02193851,-0.01959249,0.99348964,-0.81133414,0.04376826,-0.03214848,3.88312474,-2.81533156
-4.17508754,7.77102295,-5.85190170,0.04187657,-0.02966129,0.00000000,-0.00000000,2.01651067,-1.58153855,2.51807083,-1.79257722,0.02201362,-0.02051086,0.98872255,-0.81518617,0.04250146,-0.03201665,3.82877078,-2.80938246
-4.16908454,7.67214194,-5.85866386,0.04068956,-0.02959029,0.00000000,-0.00000000,1.98235582,-1.55795897,2.49100808,-1.79280121,0.02206423,-0.02145993,0.98204304,-0.81933006,0.04128232,-0.03202703,3.77332737,-2.80914662
-4.16308154,7.56868539,-5.87317743,0.03951856,-0.02958751,0.00000000,-0.00000000,1.94528574,-1.53579031,2.46186013,-1.79446251,0.02209547,-0.02242875,0.97348926,-0.82365693,0.04011175,-0.03216249,3.71721703,-2.81422426
-4.15707854,7.46137772,-5.89446095,0.03837715,-0.02964918,0.00000000,-0.00000000,1.90559398,-1.51508378,2.43075704,-1.79723915,0.02211265,-0.02340502,0.96313348,-0.82805356,0.03899010,-0.03240397,3.66083996,-2.82411796
-4.15107554,7.35099019,-5.92141584,0.03727818,-0.02977065,0.00000000,-0.00000000,1.86360693,-1.49587996,2.39787805,-1.80080374,0.02212104,-0.02437539,0.95108114,-0.83240558,0.03791720,-0.03273108,3.60457481,-2.83824650
-4.14507254,7.23833715,-5.95285567,0.03623357,-0.02994653,0.00000000,-0.00000000,1.81968141,-1.47820942,2.36345052,-1.80483235,0.02212567,-0.02532583,0.93746905,-0.83660059,0.03689246,-0.03312254,3.54877954,-2.85596047
-4.13906953,7.12426952,-5.98753712,0.03525421,-0.03017082,0.00000000,-0.00000000,1.77420148,-1.46209279,2.32774688,-1.80901287,0.02213110,-0.02624201,0.92246268,-0.84053134,0.03591498,-0.03355677,3.49379218,-2.87655925
-4.13306653,7.00966573,-6.02419192,0.03434986,-0.03043707,0.00000000,-0.00000000,1.72757394,-1.44754066,2.29107961,-1.81305278,0.02214130,-0.02710978,0.90625270,-0.84409860,0.03498359,-0.03401245,3.43993094,-2.89930894
-4.12706353,6.89542013,-6.06155863,0.03352903,-0.03073854,0.00000000,-0.00000000,1.68022308,-1.43455309,2.25379441,-1.81668606,0.02215942,-0.02791558,0.88905075,-0.84721380,0.03409705,-0.03446903,3.38749390,-2.92346078
-4.12106053,6.78242934,-6.09841366,0.03279896,-0.03106835,0.00000000,-0.00000000,1.63258431,-1.42311904,2.21626191,-1.81967896,0.02218766,-0.02864687,0.87108480,-0.84980120,0.03325409,-0.03490725,3.33675785,-2.94826962
-4.11505753,6.67157723,-6.13360048,0.03216552,-0.03141966,0.00000000,-0.00000000,1.58509716,-1.41321569,2.17886826,-1.82183476,0.02222721,-0.02929259,0.85259399,-0.85179967,0.03245359,-0.03530959,3.28797679,-2.97301186
-4.10905453,6.56371920,-6.16605623,0.03163318,-0.03178582,0.00000000,-0.00000000,1.53819778,-1.40480768,2.14200505,-1.82299716,0.02227819,-0.02984350,0.83382338,-0.85316381,0.03169468,-0.03566068,3.24137993,-2.99700238
-4.10305153,6.45966687,-6.19483511,0.03120509,-0.03216050,0.00000000,-0.00000000,1.49231121,-1.39784659,2.10605904,-1.82305243,0.02233963,-0.03029250,0.81501859,-0.85386470,0.03097685,-0.03594762,3.19716979,-3.01961004
-4.09704852,6.36017383,-6.21912779,0.03088298,-0.03253782,0.00000000,-0.00000000,1.44784377,-1.39227043,2.07140219,-1.82193027,0.02240952,-0.03063492,0.79642059,-0.85388992,0.03030003,-0.03616022,3.15552047,-3.04027125
-4.09104552,6.26592359,-6.23827657,0.03066733,-0.03291251,0.00000000,-0.00000000,1.40517585,-1.38800355,2.03838249,-1.81960341,0.02248494,-0.03086867,0.77826085,-0.85324321,0.02966472,-0.03629115,3.11657653,-3.05850130
-4.08504252,6.17752020,-6.25178572,0.03055739,-0.03327993,0.00000000,-0.00000000,1.36465546,-1.38495682,2.00731596,-1.81608608,0.02256217,-0.03099437,0.76075690,-0.85194357,0.02907202,-0.03633605,3.08045273,-3.07390306
-4.07903952,6.09548224,-6.25932714,0.03055130,-0.03363617,0.00000000,-0.00000000,1.32659278,-1.38302823,1.97848022,-1.81143139,0.02263691,-0.03101528,0.74410854,-0.85002402,0.02852367,-0.03629345,3.04723485,-3.08617306
-4.07303652,6.02024040,-6.26074109,0.03064621,-0.03397810,0.00000000,-0.00000000,1.29125593,-1.38210402,1.95210977,-1.80572778,0.02270448,-0.03093730,0.72849472,-0.84753002,0.02802204,-0.03616473,3.01698160,-3.09510457
-4.06703352,5.95213867,-6.25603237,0.03083846,-0.03430337,0.00000000,-0.00000000,1.25886816,-1.38206024,1.92839327,-1.79909478,0.02276003,-0.03076875,0.71407117,-0.84451767,0.02757016,-0.03595392,2.98972775,-3.10058799
-4.06103052,5.89143883,-6.24536224,0.03112371,-0.03461040,0.00000000,-0.00000000,1.22960645,-1.38276489,1.90747257,-1.79167810,0.02279884,-0.03052011,0.70096884,-0.84105182,0.02717162,-0.03566744,2.96548820,-3.10260842
-4.05502751,5.83832780,-6.22903650,0.03149712,-0.03489836,0.00000000,-0.00000000,1.20360164,-1.38408053,1.88944364,-1.78364432,0.02281653,-0.03020369,0.68929313,-0.83720404,0.02683050,-0.03531381,2.94426283,-3.10124085
-4.04902451,5.79292700,-6.20749053,0.03195349,-0.03516715,0.00000000,-0.00000000,1.18093993,-1.38586731,1.87435897,-1.77517541,0.02280929,-0.02983330,0.67912389,-0.83305067,0.02655129,-0.03490335,2.92604173,-3.09664313
