energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
0.61530765,2.03816589,-3.62831495,0.77246591,-0.54809436,0.10021464,-0.04906602,0.45279971,-0.41750137,1.13774860,-3.08407870,0.00995587,-0.00576425,0.13824756,-0.08817537,0.16797579,-0.05340170,0.14481283,-0.20522087
0.62131066,2.03263738,-3.71603070,0.75917769,-0.53723426,0.09909478,-0.04969322,0.44938529,-0.43412664,1.13706909,-3.15888657,0.00960050,-0.00581307,0.13989476,-0.09141869,0.16787961,-0.05380650,0.14531484,-0.21574020
0.62731366,2.02263195,-3.79376730,0.74317549,-0.52408029,0.09762732,-0.05013674,0.44470506,-0.45006817,1.13476165,-3.22531494,0.00923647,-0.00583732,0.14101933,-0.09455107,0.16694372,-0.05400298,0.14611119,-0.22597163
0.63331666,2.00836435,-3.86104049,0.72459473,-0.50891847,0.09583082,-0.05039680,0.43877636,-0.46518234,1.13094082,-3.28294720,0.00886362,-0.00583810,0.14159510,-0.09755763,0.16516253,-0.05399236,0.14725295,-0.23581670
0.63931966,1.99018929,-3.91746237,0.70360385,-0.49207287,0.09372923,-0.05047668,0.43164955,-0.47932801,1.12580076,-3.33144202,0.00848226,-0.00581709,0.14161144,-0.10042375,0.16254496,-0.05377931,0.14879843,-0.24517614
0.64532266,1.96859189,-3.96274205,0.68040341,-0.47389705,0.09135161,-0.05038269,0.42340609,-0.49236940,1.11960819,-3.37053336,0.00809324,-0.00577664,0.14107342,-0.10313478,0.15911488,-0.05337186,0.15081080,-0.25395194
0.65132566,1.94417290,-3.99668751,0.65522442,-0.45476536,0.08873157,-0.05012413,0.41415559,-0.50417919,1.11269213,-3.40003160,0.00769791,-0.00571974,0.14000143,-0.10567572,0.15491108,-0.05278127,0.15335525,-0.26204962
0.65732866,1.91762871,-4.01920892,0.62832584,-0.43506421,0.08590678,-0.04971316,0.40403181,-0.51464185,1.10543048,-3.41982633,0.00729815,-0.00565009,0.13843020,-0.10803114,0.14998677,-0.05202190,0.15649571,-0.26938059
0.66333167,1.88972660,-4.03032391,0.59999120,-0.41518400,0.08291808,-0.04916467,0.39318775,-0.52365712,1.09823378,-3.42989100,0.00689632,-0.00557205,0.13640729,-0.11018515,0.14440853,-0.05111093,0.16029132,-0.27586475
0.66933467,1.86127587,-4.03016477,0.57052425,-0.39551177,0.07980865,-0.04849618,0.38178993,-0.53114361,1.09152656,-3.43028961,0.00649526,-0.00549067,0.13399110,-0.11212156,0.13825495,-0.05006821,0.16479260,-0.28143298
0.67533767,1.83309588,-4.01898730,0.54024387,-0.37642489,0.07662291,-0.04772764,0.37001220,-0.53704223,1.08572704,-3.42118496,0.00609827,-0.00541168,0.13124844,-0.11382428,0.13161472,-0.04891596,0.17003757,-0.28602962
0.68134067,1.80598244,-3.99718079,0.50947829,-0.35828591,0.07340549,-0.04688126,0.35802920,-0.54131949,1.08122603,-3.40284826,0.00570906,-0.00534148,0.12825187,-0.11527789,0.12458450,-0.04767856,0.17604798,-0.28961475
0.68734367,1.78067389,-3.96527819,0.47855886,-0.34143858,0.07020005,-0.04598127,0.34600983,-0.54397046,1.07836590,-3.37566908,0.00533171,-0.00528708,0.12507673,-0.11646835,0.11726651,-0.04638231,0.18282572,-0.29216622
0.69334667,1.75781879,-3.92396551,0.44781356,-0.32620498,0.06704820,-0.04505374,0.33411106,-0.54502108,1.07742091,-3.34016476,0.00497064,-0.00525608,0.12179833,-0.11738393,0.10976602,-0.04505515,0.19034985,-0.29368123
0.69934967,1.73794670,-3.87408919,0.41756071,-0.31288363,0.06398848,-0.04412622,0.32247230,-0.54452986,1.07857973,-3.29698837,0.00463057,-0.00525659,0.11848907,-0.11801616,0.10218877,-0.04372649,0.19857420,-0.29417745
0.70535268,1.72144387,-3.81666012,0.38810285,-0.30174830,0.06105543,-0.04322750,0.31121076,-0.54258870,1.08193141,-3.24693370,0.00431650,-0.00529713,0.11521596,-0.11836089,0.09463855,-0.04242689,0.20742590,-0.29369360
0.71135568,1.70853519,-3.75285307,0.35972143,-0.29304738,0.05827890,-0.04238719,0.30041780,-0.53932260,1.08745555,-3.19093657,0.00403365,-0.00538654,0.11203841,-0.11841927,0.08721483,-0.04118785,0.21680495,-0.29228926
0.71735868,1.69927363,-3.68400040,0.33267220,-0.28700339,0.05568348,-0.04163529,0.29015671,-0.53488839,1.09501755,-3.13007116,0.00378750,-0.00553381,0.10900662,-0.11819857,0.08001080,-0.04004153,0.22658497,-0.29004412
0.72336168,1.69353786,-3.61157922,0.30718175,-0.28381246,0.05328823,-0.04100173,0.28046186,-0.52947205,1.10436927,-3.06554065,0.00358369,-0.00574795,0.10616045,-0.11771292,0.07311160,-0.03902047,0.23661516,-0.28705639
0.72936468,1.69103850,-3.53719131,0.28344511,-0.28364343,0.05110662,-0.04051579,0.27133924,-0.52328499,1.11515535,-2.99866171,0.00342807,-0.00603775,0.10352890,-0.11698371,0.06659295,-0.03815721,0.24672358,-0.28344059
0.73536768,1.69133271,-3.46253564,0.26162466,-0.28663647,0.04914670,-0.04020551,0.26276845,-0.51655898,1.12692508,-2.93084257,0.00332668,-0.00641162,0.10113031,-0.11603966,0.06052020,-0.03748396,0.25672160,-0.27932458
0.74137069,1.69384658,-3.38937382,0.24185007,-0.29290102,0.04741150,-0.04009703,0.25470592,-0.50954002,1.13914937,-2.86355483,0.00328571,-0.00687732,0.09897304,-0.11491658,0.05494772,-0.03703212,0.26640945,-0.27484610
0.74737369,1.69790418,-3.31948901,0.22421943,-0.30251307,0.04589961,-0.04021391,0.24708914,-0.50248125,1.15124202,-2.79829967,0.00331153,-0.00744167,0.09705671,-0.11365668,0.04991863,-0.03683179,0.27558266,-0.27014868
0.75337669,1.70276170,-3.25463947,0.20880118,-0.31551166,0.04460592,-0.04057645,0.23984174,-0.49563513,1.16258425,-2.73656930,0.00341065,-0.00811036,0.09537395,-0.11230756,0.04546487,-0.03691123,0.28403905,-0.26537737
0.75937969,1.70764493,-3.19650831,0.19563680,-0.33189502,0.04352243,-0.04120092,0.23287900,-0.48924514,1.17255139,-2.67980496,0.00358966,-0.00888761,0.09391233,-0.11092078,0.04160753,-0.03729621,0.29158623,-0.26067412
0.76538269,1.71178796,-3.14665119,0.18474388,-0.35161626,0.04263912,-0.04209898,0.22611354,-0.48353733,1.18054017,-2.62935299,0.00385525,-0.00977591,0.09265661,-0.10955013,0.03835742,-0.03800937,0.29804883,-0.25617325
0.77138569,1.71447110,-3.10644414,0.17611944,-0.37457910,0.04194479,-0.04327702,0.21946089,-0.47871209,1.18599538,-2.58642087,0.00421408,-0.01077580,0.09159096,-0.10824969,0.03571573,-0.03906947,0.30327559,-0.25199700
0.77738869,1.71505571,-3.07703374,0.16974310,-0.40063393,0.04142786,-0.04473563,0.21284453,-0.47493647,1.18843429,-2.55203488,0.00467270,-0.01188562,0.09070101,-0.10707167,0.03367480,-0.04049070,0.30714556,-0.24825153
0.78339170,1.71301437,-3.05929190,0.16558001,-0.42957444,0.04107705,-0.04646923,0.20620031,-0.47233744,1.18746777,-2.52700155,0.00523744,-0.01310132,0.08997576,-0.10606426,0.03221897,-0.04228190,0.30957330,-0.24502336
0.78939470,1.70795442,-3.05377748,0.16358325,-0.46113546,0.04088186,-0.04846577,0.19947986,-0.47099644,1.18281678,-2.51187464,0.00591422,-0.01441633,0.08940904,-0.10526951,0.03132540,-0.04444591,0.31051273,-0.24237653
0.79539770,1.69963391,-3.06070678,0.16369557,-0.49499203,0.04083296,-0.05070660,0.19265293,-0.47094544,1.17432363,-2.50692923,0.00670839,-0.01582149,0.08900051,-0.10472138,0.03096482,-0.04697889,0.30995942,-0.24035061
0.80140070,1.68796911,-3.07993453,0.16585043,-0.53076027,0.04092232,-0.05316660,0.18570859,-0.47216492,1.16195732,-2.51214458,0.00762449,-0.01730507,0.08875613,-0.10444410,0.03110230,-0.04986978,0.30795112,-0.23895958
0.80740370,1.67303328,-3.11094671,0.16997226,-0.56800011,0.04114315,-0.05581437,0.17865526,-0.47458373,1.14581280,-2.52719668,0.00866602,-0.01885283,0.08868803,-0.10445088,0.03169792,-0.05309987,0.30456662,-0.23819169
0.81340670,1.65504697,-3.15286605,0.17597594,-0.60622012,0.04148973,-0.05861274,0.17151954,-0.47808103,1.12610439,-2.55146120,0.00983513,-0.02044819,0.08881380,-0.10474307,0.03270739,-0.05664254,0.29992272,-0.23801037
0.81940970,1.63436060,-3.20447053,0.18376579,-0.64488436,0.04195699,-0.06151936,0.16434417,-0.48249030,1.10315372,-2.58402724,0.01113237,-0.02207253,0.08915528,-0.10530989,0.03408262,-0.06046323,0.29416970,-0.23835600
0.82541271,1.61143055,-3.26422450,0.19323390,-0.68342137,0.04254004,-0.06448757,0.15718506,-0.48760527,1.07737301,-2.62372158,0.01255637,-0.02370552,0.08973685,-0.10612865,0.03577234,-0.06451954,0.28748538,-0.23914870
0.83141571,1.58679011,-3.33032181,0.20425831,-0.72123489,0.04323358,-0.06746737,0.15010773,-0.49318755,1.04924479,-2.66914278,0.01410357,-0.02532556,0.09058331,-0.10716558,0.03772269,-0.06876171,0.28006793,-0.24029175
0.83741871,1.56101733,-3.40073944,0.21670106,-0.75771622,0.04403128,-0.07040653,0.14318333,-0.49897574,1.01929909,-2.71870417,0.01576796,-0.02691034,0.09171760,-0.10837714,0.03987778,-0.07313322,0.27212804,-0.24167574
0.84342171,1.53470141,-3.47329994,0.23040637,-0.79225772,0.04492521,-0.07325185,0.13648455,-0.50469557,0.98808949,-2.77068413,0.01754082,-0.02843736,0.09315839,-0.10971187,0.04218045,-0.07757179,0.26388057,-0.24318313
0.84942471,1.50840993,-3.54574040,0.24519934,-0.82426713,0.04590530,-0.07595044,0.13008159,-0.51007073,0.95616935,-2.82328197,0.01941061,-0.02988463,0.09491768,-0.11111256,0.04457301,-0.08201055,0.25553623,-0.24469310
0.85542771,1.48265848,-3.61578546,0.26088517,-0.85318210,0.04695889,-0.07845106,0.12403840,-0.51483385,0.92406944,-2.87467717,0.02136282,-0.03123128,0.09699871,-0.11251883,0.04699807,-0.08637949,0.24729363,-0.24608637
0.86143072,1.45788459,-3.68122159,0.27724923,-0.87848440,0.04807047,-0.08070546,0.11840943,-0.51873733,0.89227807,-2.92308999,0.02337998,-0.03245825,0.09939413,-0.11386987,0.04939951,-0.09060710,0.23933207,-0.24724994
0.86743372,1.43442726,-3.73996990,0.29405820,-0.89971349,0.04922155,-0.08266961,0.11323706,-0.52156335,0.86122472,-2.96684090,0.02544174,-0.03354892,0.10208471,-0.11510720,0.05172348,-0.09462224,0.23180538,-0.24808148
0.87343672,1.41251318,-3.79015458,0.31106222,-0.91647863,0.05039076,-0.08430491,0.10854970,-0.52313274,0.83126789,-3.00440665,0.02752509,-0.03448971,0.10503866,-0.11617747,0.05391950,-0.09835603,0.22483721,-0.24849314
0.87943972,1.39225027,-3.83016448,0.32799829,-0.92846933,0.05155410,-0.08557924,0.10436077,-0.52331246,0.80268757,-3.03447083,0.02960469,-0.03527058,0.10821159,-0.11703503,0.05594154,-0.10174384,0.21851770,-0.24841476
0.88544272,1.37362877,-3.85870539,0.34459470,-0.93546371,0.05268542,-0.08646781,0.10066847,-0.52202117,0.77568251,-3.05596684,0.03165327,-0.03588550,0.11154722,-0.11764425,0.05774917,-0.10472727,0.21290195,-0.24779631
0.89144572,1.35652961,-3.87484102,0.36057671,-0.93733428,0.05375706,-0.08695384,0.09745641,-0.51923277,0.75037229,-3.06811179,0.03364226,-0.03633270,0.11497874,-0.11798140,0.05930857,-0.10725595,0.20801011,-0.24660937
0.89744872,1.34073961,-3.87802123,0.37567297,-0.93405120,0.05474066,-0.08702908,0.09469490,-0.51497793,0.72680376,-3.07042990,0.03554247,-0.03661488,0.11843098,-0.11803608,0.06059355,-0.10928925,0.20382910,-0.24484790
0.90345173,1.32597241,-3.86809652,0.38962288,-0.92568273,0.05560806,-0.08669397,0.09234301,-0.50934326,0.70496129,-3.06276469,0.03732482,-0.03673923,0.12182307,-0.11781219,0.06158634,-0.11079763,0.20031585,-0.24252799
0.90945473,1.31189397,-3.84531821,0.40218429,-0.91239292,0.05633230,-0.08595766,0.09035105,-0.50246855,0.68478016,-3.04527948,0.03896127,-0.03671726,0.12507164,-0.11732818,0.06227829,-0.11176375,0.19740187,-0.23968685
0.91545773,1.29815121,-3.81032465,0.41314149,-0.89443664,0.05688865,-0.08483778,0.08866348,-0.49454192,0.66616218,-3.01844639,0.04042572,-0.03656457,0.12809442,-0.11661686,0.06267025,-0.11218310,0.19499880,-0.23638099
0.92146073,1.28440219,-3.76411407,0.42231303,-0.87215216,0.05725562,-0.08335994,0.08722210,-0.48579336,0.64899266,-2.98302444,0.04169494,-0.03630036,0.13081404,-0.11572454,0.06277283,-0.11206432,0.19300474,-0.23268386
0.92746373,1.27034628,-3.70800532,0.42955915,-0.84595155,0.05741590,-0.08155703,0.08596927,-0.47648675,0.63315769,-2.94002772,0.04274955,-0.03594687,0.13316181,-0.11470973,0.06260626,-0.11142889,0.19131100,-0.22868282
0.93346673,1.25575265,-3.64358829,0.43478838,-0.81630928,0.05735720,-0.07946834,0.08485109,-0.46691089,0.61856086,-2.89068510,0.04357486,-0.03552872,0.13508139,-0.11364126,0.06220004,-0.11031059,0.18980886,-0.22447581
0.93946973,1.24048587,-3.57266608,0.43796310,-0.78374943,0.05707292,-0.07713848,0.08382040,-0.45736972,0.60513863,-2.83639332,0.04416174,-0.03507206,0.13653219,-0.11259609,0.06159232,-0.10875431,0.18839621,-0.22016784
0.94547274,1.22452707,-3.49719135,0.43910368,-0.74883188,0.05656268,-0.07461625,0.08283946,-0.44817232,0.59287343,-2.77866531,0.04450730,-0.03460378,0.13749216,-0.11165673,0.06082897,-0.10681461,0.18698344,-0.21586725
0.95147574,1.20798995,-3.41919940,0.43829110,-0.71213817,0.05583258,-0.07195331,0.08188219,-0.43962292,0.58180411,-2.71907603,0.04461548,-0.03415058,0.13796008,-0.11090851,0.05996238,-0.10455388,0.18549873,-0.21168221
0.95747874,1.19113067,-3.34074067,0.43566781,-0.67425724,0.05489529,-0.06920293,0.08093597,-0.43201135,0.57203316,-2.65920793,0.04449739,-0.03373812,0.13795699,-0.11043668,0.05905011,-0.10204024,0.18389213,-0.20771724
0.96348174,1.17435133,-3.26381523,0.43143667,-0.63577174,0.05376989,-0.06641857,0.08000288,-0.42560425,0.56373043,-2.60059828,0.04417155,-0.03339015,0.13752687,-0.11032352,0.05815331,-0.09934531,0.18213854,-0.20407023
0.96948474,1.15819684,-3.19031164,0.42585812,-0.59724522,0.05248146,-0.06365268,0.07910032,-0.42063733,0.55713325,-2.54469025,0.04366390,-0.03312776,0.13673635,-0.11064556,0.05733497,-0.09654187,0.18023945,-0.20082966
0.97548774,1.14334527,-3.12195244,0.41924545,-0.55921057,0.05106048,-0.06095544,0.07826113,-0.41730890,0.55254309,-2.49278963,0.04300751,-0.03296868,0.13567360,-0.11147093,0.05665818,-0.09370156,0.17822325,-0.19807250
0.98149075,1.13059218,-3.06024804,0.41195839,-0.52216017,0.04954209,-0.05837365,0.07753311,-0.41577483,0.55031873,-2.44602858,0.04224220,-0.03292676,0.13444626,-0.11285699,0.05618426,-0.09089274,0.17614445,-0.19586248
0.98749375,1.12082945,-3.00646033,0.40439515,-0.48653779,0.04796508,-0.05594981,0.07697797,-0.41614513,0.55086647,-2.40533762,0.04141387,-0.03301160,0.13317861,-0.11484838,0.05597092,-0.08817851,0.17408155,-0.19424906
0.99349675,1.11501948,-2.96157722,0.39698318,-0.45273260,0.04637087,-0.05372128,0.07666990,-0.41848213,0.55462766,-2.37142652,0.04057364,-0.03322828,0.13200798,-0.11747533,0.05607058,-0.08561511,0.17213402,-0.19326682
0.99949975,1.11416566,-2.92629825,0.39016886,-0.42107524,0.04480234,-0.05171971,0.07669355,-0.42280027,0.56206394,-2.34477452,0.03977680,-0.03357736,0.13108051,-0.12075258,0.05652867,-0.08325059,0.17041835,-0.19293556
1.00550275,1.11928017,-2.90103169,0.38440646,-0.39183606,0.04330265,-0.04997063,0.07714180,-0.42906746,0.57364096,-2.32562974,0.03908167,-0.03405499,0.13054645,-0.12467865,0.05738222,-0.08112398,0.16906349,-0.19326082
1.01150575,1.13135003,-2.88590235,0.38014668,-0.36522530,0.04191406,-0.04849325,0.07811310,-0.43720798,0.58981087,-2.31401742,0.03854819,-0.03465321,0.13055514,-0.12923573,0.05865854,-0.07926480,0.16820577,-0.19423491
1.01750875,1.15130277,-2.88076953,0.37782500,-0.34139528,0.04067677,-0.04730046,0.07970864,-0.44710665,0.61099428,-2.30975631,0.03823652,-0.03536040,0.13124979,-0.13438997,0.06037427,-0.07769309,0.16798374,-0.19583840
1.02351176,1.17997244,-2.88525386,0.37785027,-0.32044413,0.03962786,-0.04639904,0.08202934,-0.45861419,0.63756217,-2.31248193,0.03820549,-0.03616189,0.13276229,-0.14009241,0.06253453,-0.07641970,0.16853285,-0.19804189
1.02951476,1.21806712,-2.89877148,0.38059366,-0.30242096,0.03880029,-0.04579001,0.08517268,-0.47155356,0.66981837,-2.32167571,0.03851101,-0.03704059,0.13520818,-0.14628025,0.06513253,-0.07544710,0.16998044,-0.20080814
1.03551776,1.26613890,-2.92057396,0.38637836,-0.28733209,0.03822213,-0.04546920,0.08922952,-0.48572699,0.70798301,-2.33669831,0.03920448,-0.03797781,0.13868194,-0.15287866,0.06814933,-0.07477042,0.17244097,-0.20409436
1.04152076,1.32455700,-2.94979210,0.39547019,-0.27514794,0.03791579,-0.04542786,0.09428094,-0.50092357,0.75217750,-2.35682579,0.04033118,-0.03895401,0.14325284,-0.15980293,0.07155403,-0.07437870,0.17601179,-0.20785461
1.04752376,1.39348499,-2.98548161,0.40806928,-0.26581034,0.03789753,-0.04565343,0.10039514,-0.51692704,0.80241151,-2.38128679,0.04192876,-0.03994965,0.14896138,-0.16696093,0.07530417,-0.07425635,0.18076950,-0.21204226
1.05352676,1.47286263,-3.02666875,0.42430318,-0.25923979,0.03817712,-0.04613035,0.10762445,-0.53352353,0.85857231,-2.40929934,0.04402576,-0.04094585,0.15581657,-0.17425587,0.07934649,-0.07438465,0.18676693,-0.21661233
1.05952976,1.56239303,-3.07239413,0.44422125,-0.25534235,0.03875757,-0.04684090,0.11600253,-0.55050905,0.92041694,-2.44010562,0.04664028,-0.04192519,0.16379412,-0.18158911,0.08361800,-0.07474331,0.19403092,-0.22152372
1.06553277,1.66153559,-3.12175272,0.46779082,-0.25401595,0.03963519,-0.04776604,0.12554195,-0.56769636,0.98756746,-2.47300340,0.04977886,-0.04287224,0.17283554,-0.18886309,0.08804722,-0.07531182,0.20256070,-0.22674116
1.07153577,1.76950512,-3.17392870,0.49489500,-0.25515566,0.04079962,-0.04888616,0.13623196,-0.58492110,1.05950979,-2.50737289,0.05343550,-0.04377400,0.18284846,-0.19598419,0.09255579,-0.07607080,0.21232718,-0.23223687
1.07753877,1.88527747,-3.22822356,0.52533223,-0.25865787,0.04223419,-0.05018185,0.14803680,-0.60204676,1.13559616,-2.54269796,0.05759103,-0.04462027,0.19370793,-0.20286538,0.09706022,-0.07700303,0.22327287,-0.23799172
1.08354177,2.00760185,-3.28407669,0.55881791,-0.26442319,0.04391626,-0.05163442,0.16089443,-0.61896846,1.21505156,-2.57858104,0.06221269,-0.04540380,0.20525886,-0.20942865,0.10147382,-0.07809428,0.23531254,-0.24399604
1.08954477,2.13501984,-3.34107736,0.59498787,-0.27235786,0.04581780,-0.05322645,0.17471595,-0.63561522,1.29698410,-2.61475120,0.06725412,-0.04612026,0.21731960,-0.21560699,0.10570875,-0.07933383,0.24833461,-0.25024973
1.09554777,2.26589102,-3.39896813,0.63340390,-0.28237389,0.04790602,-0.05494207,0.18938560,-0.65195072,1.38039951,-2.65106526,0.07265569,-0.04676814,0.22968640,-0.22134603,0.10967822,-0.08071472,0.26220314,-0.25676197
1.10155078,2.39842488,-3.45763932,0.67356131,-0.29438770,0.05014409,-0.05676713,0.20476154,-0.66797234,1.46421939,-2.68750195,0.07834528,-0.04734839,0.24213887,-0.22660502,0.11329862,-0.08223367,0.27676057,-0.26355020
1.10755378,2.53071845,-3.51711524,0.71489843,-0.30831767,0.05249200,-0.05868921,0.22067741,-0.68370860,1.54730309,-2.72414975,0.08423938,-0.04786409,0.25444605,-0.23135734,0.11649170,-0.08389076,0.29183090,-0.27063861
1.11355678,2.66079892,-3.57753287,0.75680797,-0.32408055,0.05490737,-0.06069745,0.23694474,-0.69921493,1.62847281,-2.76118892,0.09024470,-0.04831986,0.26637306,-0.23559037,0.11918659,-0.08568882,0.30722353,-0.27805607
1.11955978,2.78667033,-3.63911411,0.79865014,-0.34158717,0.05734649,-0.06278226,0.25335618,-0.71456806,1.70654115,-2.79886886,0.09626016,-0.04872130,0.27768810,-0.23930479,0.12132170,-0.08763260,0.32273761,-0.28583360
1.12556278,2.90636296,-3.70213316,0.83976714,-0.36073761,0.05976519,-0.06493486,0.26968954,-0.72985908,1.78034063,-2.83748195,0.10217914,-0.04907440,0.28816938,-0.24251335,0.12284647,-0.08972786,0.33816670,-0.29400150
1.13156578,3.01798424,-3.76688072,0.87949890,-0.38141620,0.06211987,-0.06714680,0.28571261,-0.74518555,1.84875406,-2.87733522,0.10789215,-0.04938491,0.29761196,-0.24523914,0.12372271,-0.09198024,0.35330392,-0.30258620
1.13756878,3.11976942,-3.83362693,0.91719955,-0.40348679,0.06436845,-0.06940933,0.30118863,-0.76064300,1.91074499,-2.91872144,0.11328969,-0.04965776,0.30583404,-0.24751350,0.12392578,-0.09439417,0.36794728,-0.31160712
1.14357179,3.21013050,-3.90258499,0.95225427,-0.42678844,0.06647134,-0.07171281,0.31588233,-0.77631606,1.96538702,-2.96189092,0.11826520,-0.04989658,0.31268254,-0.24937361,0.12344532,-0.09697173,0.38190515,-0.32107346
1.14957479,3.28770157,-3.97387750,0.98409590,-0.45113208,0.06839233,-0.07404615,0.32956627,-0.79226990,2.01189098,-3.00702572,0.12271812,-0.05010328,0.31803777,-0.25086001,0.12228561,-0.09971168,0.39500176,-0.33098144
1.15557779,3.35137906,-4.04750725,1.01222098,-0.47629822,0.07009947,-0.07639622,0.34202741,-0.80854205,2.04962888,-3.05421740,0.12655682,-0.05027779,0.32181688,-0.25201401,0.12046555,-0.10260847,0.40708254,-0.34131181
1.16158079,3.40035524,-4.12333408,1.03620441,-0.50203614,0.07156576,-0.07874747,0.35307367,-0.82513535,2.07815371,-3.10344951,0.12970134,-0.05041790,0.32397612,-0.25287529,0.11801820,-0.10565155,0.41801920,-0.35202799
1.16758379,3.43414368,-4.20105901,1.05571238,-0.52806459,0.07276988,-0.08108163,0.36254009,-0.84201221,2.09721414,-3.15458563,0.13208588,-0.05051927,0.32451166,-0.25347964,0.11498996,-0.10882484,0.42771427,-0.36307497
1.17358679,3.45259559,-4.28021657,1.07051303,-0.55407415,0.07369672,-0.08337754,0.37029461,-0.85909048,2.10676359,-3.20736341,0.13366081,-0.05057561,0.32345912,-0.25385718,0.11143934,-0.11210640,0.43610504,-0.37437897
1.17958979,3.45590641,-4.36017553,1.08048421,-0.57973127,0.07433776,-0.08561126,0.37624302,-0.87624131,2.10696307,-3.26139493,0.13439424,-0.05057893,0.32089168,-0.25403081,0.10743536,-0.11546841,0.44316674,-0.38584796
1.18559280,3.44461214,-4.44014811,1.08561822,-0.60468385,0.07469134,-0.08775625,0.38033296,-0.89328905,2.09817780,-3.31617305,0.13427299,-0.05051997,0.31691703,-0.25401533,0.10305576,-0.11887735,0.44891471,-0.39737313
1.19159580,3.41957562,-4.51920686,1.08602305,-0.62856824,0.07476281,-0.08978384,0.38255682,-0.91001332,2.08096744,-3.37108323,0.13330298,-0.05038869,0.31167325,-0.25381689,0.09838484,-0.12229447,0.45340556,-0.40883112
1.19759880,3.38196306,-4.59630838,1.08192003,-0.65101741,0.07456446,-0.09166376,0.38295326,-0.92615314,2.05607047,-3.42542010,0.13150890,-0.05017485,0.30532385,-0.25343309,0.09351130,-0.12567642,0.45673711,-0.42008706
1.20360180,3.33321191,-4.67032244,1.07363793,-0.67166990,0.07411530,-0.09336495,0.38160740,-0.94141304,2.02438326,-3.47840759,0.12893341,-0.04986855,0.29805218,-0.25285345,0.08852581,-0.12897614,0.45904718,-0.43099817
1.20960480,3.27499089,-4.74006477,1.06160353,-0.69017928,0.07344074,-0.09485637,0.37864950,-0.95547093,1.98693446,-3.52922149,0.12563558,-0.04946090,0.29005555,-0.25206032,0.08351875,-0.13214385,0.46051106,-0.44141788
1.21560780,3.20915399,-4.80433187,1.04632903,-0.70622370,0.07257204,-0.09610796,0.37425221,-0.96798735,1.94485597,-3.57701311,0.12168892,-0.04894449,0.28153925,-0.25103017,0.07857781,-0.13512819,0.46133776,-0.45120012
1.22161081,3.13768974,-4.86193597,1.02839651,-0.71951503,0.07154570,-0.09709155,0.36862640,-0.97861577,1.89935132,-3.62093281,0.11717892,-0.04831394,0.27271070,-0.24973508,0.07378592,-0.13787744,0.46176516,-0.46020369
1.22761381,3.06266779,-4.91173840,1.00844017,-0.72980738,0.07040264,-0.09778187,0.36201568,-0.98701357,1.85166272,-3.66015219,0.11220025,-0.04756623,0.26377412,-0.24814447,0.06921920,-0.14034071,0.46205394,-0.46829642
1.23361681,2.98618429,-4.95267988,0.98712682,-0.73690445,0.06918729,-0.09815738,0.35468985,-0.99285317,1.80303794,-3.69388404,0.10685377,-0.04670105,0.25492562,-0.24622685,0.06494529,-0.14246918,0.46248065,-0.47535897
1.23961981,2.91030805,-4.98380662,0.96513527,-0.74066559,0.06794665,-0.09820105,0.34693729,-0.99583287,1.75469804,-3.72139927,0.10124341,-0.04572090,0.24634918,-0.24395155,0.06102184,-0.14421729,0.46332997,-0.48128804
1.24562281,2.83702883,-5.00429114,0.94313540,-0.74101019,0.06672912,-0.09790101,0.33905671,-0.99568713,1.70780699,-3.74204038,0.09547307,-0.04463115,0.23821324,-0.24129039,0.05749543,-0.14554374,0.46488641,-0.48599892
1.25162581,2.76820931,-5.01344767,0.92176772,-0.73792031,0.06558346,-0.09725099,0.33134847,-0.99219563,1.66344405,-3.75523133,0.08964369,-0.04343996,0.23066830,-0.23821919,0.05440080,-0.14641250,0.46742553,-0.48942718
1.25762881,2.70554187,-5.01074183,0.90162393,-0.73144158,0.06455748,-0.09625065,0.32410565,-0.98519107,1.62257950,-3.76048393,0.08385059,-0.04215812,0.22384518,-0.23471909,0.05176040,-0.14679361,0.47120516,-0.49152961
1.26363182,2.65051107,-4.99579498,0.88322940,-0.72168210,0.06369696,-0.09490558,0.31760534,-0.97456524,1.58605432,-3.75740110,0.07818107,-0.04079871,0.21785411,-0.23077753,0.04958430,-0.14666385,0.47645666,-0.49228425
1.26963482,2.60436269,-4.96838396,0.86702796,-0.70880977,0.06304438,-0.09322726,0.31210017,-0.96027319,1.55456413,-3.74567759,0.07271251,-0.03937683,0.21278438,-0.22638912,0.04787050,-0.14600719,0.48337658,-0.49168973
1.27563782,2.56807950,-4.92843687,0.85336970,-0.69304796,0.06263780,-0.09123272,0.30781068,-0.94233550,1.52864753,-3.72509884,0.06751094,-0.03790917,0.20870460,-0.22155618,0.04660548,-0.14481519,0.49211896,-0.48976385
1.28164082,2.54236438,-4.87602605,0.84250203,-0.67466982,0.06250974,-0.08894409,0.30491852,-0.92083853,1.50867886,-3.69553865,0.06263005,-0.03641364,0.20566320,-0.21628896,0.04576506,-0.14308709,0.50278857,-0.48654174
