energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-2.87843922,3.56414001,0.16009963,0.79632078,0.98770087,0.21542494,0.18745557,1.01273693,0.05517801,0.64208654
-2.87243622,3.44984321,0.15904143,0.76821801,0.96128017,0.20756655,0.18222877,0.99583353,0.05135978,0.61075150
-2.86643322,3.34947699,0.15755585,0.74196328,0.93544231,0.20007777,0.17842664,0.98526471,0.04782821,0.58430875
-2.86043022,3.26527401,0.15565027,0.71793235,0.91050903,0.19305087,0.17618216,0.98191192,0.04462215,0.56330491
-2.85442721,3.19909460,0.15333689,0.69641570,0.88675081,0.18656258,0.17560526,0.98654915,0.04177225,0.54818185
-2.84842421,3.15239847,0.15063288,0.67761608,0.86438586,0.18067388,0.17678081,0.99982422,0.03930104,0.53927095
-2.84242121,3.12622258,0.14756021,0.66164861,0.84358030,0.17543005,0.17976675,1.02224022,0.03722312,0.53678877
-2.83641821,3.12116521,0.14414536,0.64854317,0.82444949,0.17086098,0.18459230,1.05413731,0.03554549,0.54083422
-2.83041521,3.13737590,0.14041880,0.63824897,0.80706015,0.16698169,0.19125650,1.09567539,0.03426801,0.55138710
-2.82441221,3.17455175,0.13641421,0.63064096,0.79143338,0.16379302,0.19972696,1.14681836,0.03338399,0.56830800
-2.81840920,3.23194049,0.13216776,0.62552790,0.77754858,0.16128250,0.20993916,1.20732081,0.03288077,0.59133976
-2.81240620,3.30835105,0.12771718,0.62266192,0.76534795,0.15942534,0.22179623,1.27671809,0.03274037,0.62011057
-2.80640320,3.40217264,0.12310087,0.62174915,0.75474207,0.15818565,0.23516956,1.35432095,0.03294026,0.65413908
-2.80040020,3.51140315,0.11835711,0.62246132,0.74561600,0.15751777,0.24990021,1.43921570,0.03345402,0.69284169
-2.79439720,3.63368755,0.11352332,0.62444795,0.73783639,0.15736784,0.26580137,1.53027090,0.03425213,0.73554227
-2.78839420,3.76636689,0.10863550,0.62734892,0.73125906,0.15767554,0.28266183,1.62615132,0.03530275,0.78148455
-2.78239120,3.90653772,0.10372781,0.63080696,0.72573724,0.15837606,0.30025064,1.72533969,0.03657253,0.82984720
-2.77638819,4.05112141,0.09883240,0.63447985,0.72113003,0.15940215,0.31832269,1.82616626,0.03802743,0.87976152
-2.77038519,4.19694213,0.09397928,0.63805191,0.71731091,0.16068641,0.33662536,1.92684586,0.03963352,0.93033153
-2.76438219,4.34081154,0.08919647,0.64124441,0.71417582,0.16216348,0.35490575,2.02552170,0.04135781,0.98065602
-2.75837919,4.47961756,0.08451020,0.64382449,0.71165048,0.16377237,0.37291854,2.12031461,0.04316906,1.02985188
-2.75237619,4.61041404,0.07994515,0.64561235,0.70969647,0.16545854,0.39043381,2.20937605,0.04503845,1.07707804
-2.74637319,4.73050772,0.07552477,0.64648627,0.70831565,0.16717577,0.40724474,2.29094276,0.04694031,1.12155887
-2.74037019,4.83753862,0.07127156,0.64638528,0.70755241,0.16888776,0.42317454,2.36339092,0.04885257,1.16260627
-2.73436718,4.92954997,0.06720718,0.64530932,0.70749357,0.17056914,0.43808237,2.42528719,0.05075723,1.19963910
-2.72836418,5.00504393,0.06335263,0.64331675,0.70826557,0.17220610,0.45186776,2.47543428,0.05264050,1.23219919
-2.72236118,5.06302019,0.05972813,0.64051927,0.71002891,0.17379628,0.46447325,2.51290888,0.05449287,1.25996279
-2.71635818,5.10299476,0.05635296,0.63707444,0.71296978,0.17534809,0.47588497,2.53708979,0.05630889,1.28274683
-2.71035518,5.12499772,0.05324512,0.63317599,0.71728929,0.17687935,0.48613103,2.54767497,0.05808674,1.30050952
-2.70435218,5.12954937,0.05042087,0.62904231,0.72319050,0.17841534,0.49527772,2.54468643,0.05982764,1.31334495
-2.69834917,5.11761576,0.04789419,0.62490371,0.73086384,0.17998629,0.50342364,2.52846274,0.06153501,1.32147199
-2.69234617,5.09054542,0.04567617,0.62098888,0.74047169,0.18162447,0.51069193,2.49963935,0.06321355,1.32521778
-2.68634317,5.04999047,0.04377440,0.61751121,0.75213281,0.18336103,0.51722106,2.45911799,0.06486809,1.32499675
-2.68034017,4.99781621,0.04219239,0.61465577,0.76590753,0.18522269,0.52315468,2.40802641,0.06650259,1.32128606
-2.67433717,4.93600378,0.04092907,0.61256737,0.78178466,0.18722859,0.52863103,2.34767088,0.06811894,1.31459895
-2.66833417,4.86655135,0.03997846,0.61134050,0.79967082,0.18938743,0.53377253,2.27948371,0.06971605,1.30545722
-2.66233117,4.79137888,0.03932948,0.61101167,0.81938317,0.19169504,0.53867626,2.20496854,0.07128897,1.29436457
-2.65632816,4.71224194,0.03896593,0.61155445,0.84064600,0.19413272,0.54340585,2.12564617,0.07282825,1.28178215
-2.65032516,4.63065877,0.03886678,0.61287775,0.86309179,0.19666626,0.54798532,2.04300347,0.07431966,1.26810760
-2.64432216,4.54785473,0.03900659,0.61482729,0.88626686,0.19924592,0.55239535,1.95844782,0.07574409,1.25365890
-2.63831916,4.46472655,0.03935619,0.61719027,0.90964174,0.20180735,0.55657212,1.87326883,0.07707789,1.23866367
-2.63231616,4.38182796,0.03988356,0.61970328,0.93262579,0.20427339,0.56040908,1.78860895,0.07829346,1.22325450
-2.62631316,4.29937684,0.04055483,0.62206272,0.95458579,0.20655677,0.56376129,1.70544367,0.07936021,1.20747044
-2.62031016,4.21728259,0.04133545,0.62393758,0.97486755,0.20856352,0.56645241,1.62457154,0.08024572,1.19126433
-2.61430715,4.13519153,0.04219134,0.62498376,0.99281971,0.21019693,0.56828377,1.54661370,0.08091717,1.17451529
-2.60830415,4.05254662,0.04309014,0.62485935,1.00781851,0.21136190,0.56904506,1.47202195,0.08134282,1.15704557
-2.60230115,3.96865752,0.04400226,0.62323996,1.01929250,0.21196937,0.56852603,1.40109408,0.08149360,1.13864045
-2.59629815,3.88277603,0.04490196,0.61983351,1.02674581,0.21194062,0.56652853,1.33399472,0.08134464,1.11906984
-2.59029515,3.79417216,0.04576815,0.61439367,1.02977898,0.21121125,0.56287819,1.27077999,0.08087661,1.09811019
-2.58429215,3.70220603,0.04658495,0.60673131,1.02810623,0.20973449,0.55743498,1.21142381,0.08007693,1.07556536
-2.57828914,3.60639118,0.04734207,0.59672340,1.02156835,0.20748378,0.55010223,1.15584427,0.07894065,1.05128497
-2.57228614,3.50644595,0.04803485,0.58431912,1.01014062,0.20445441,0.54083343,1.10392820,0.07747095,1.02517943
-2.56628314,3.40233009,0.04866398,0.56954277,0.99393541,0.20066412,0.52963655,1.05555282,0.07567938,0.99723059
-2.56028014,3.29426515,0.04923500,0.55249355,0.97319948,0.19615273,0.51657566,1.01060315,0.07358561,0.96749765
-2.55427714,3.18273816,0.04975752,0.53334232,0.94830607,0.19098069,0.50176984,0.96898495,0.07121691,0.93611803
-2.54827414,3.06848941,0.05024424,0.51232561,0.91974246,0.18522676,0.48538945,0.93063272,0.06860723,0.90330350
-2.54227114,2.95248572,0.05070975,0.48973721,0.88809364,0.17898489,0.46765007,0.89551307,0.06579603,0.86933188
-2.53626813,2.83588211,0.05116938,0.46591803,0.85402303,0.17236053,0.44880457,0.86362401,0.06282691,0.83453509
-2.53026513,2.71997458,0.05163790,0.44124464,0.81825129,0.16546659,0.42913370,0.83499095,0.05974608,0.79928446
-2.52426213,2.60614781,0.05212838,0.41611715,0.78153423,0.15841918,0.40893586,0.80966026,0.05660076,0.76397436
-2.51825913,2.49582129,0.05265115,0.39094708,0.74464092,0.15133349,0.38851656,0.78769169,0.05343769,0.72900517
-2.51225613,2.39039719,0.05321297,0.36614563,0.70833298,0.14431998,0.36817820,0.76915049,0.05030164,0.69476672
-2.50625313,2.29121329,0.05381652,0.34211299,0.67334571,0.13748093,0.34821062,0.75410028,0.04723413,0.66162323
-2.50025013,2.19950319,0.05446009,0.31922889,0.64037182,0.13090776,0.32888281,0.74259746,0.04427241,0.62990039
-2.49424712,2.11636578,0.05513771,0.29784470,0.61004808,0.12467894,0.31043629,0.73468767,0.04144861,0.59987539
-2.48824412,2.04274473,0.05583960,0.27827728,0.58294508,0.11885878,0.29308011,0.73040470,0.03878926,0.57177026
-2.48224112,1.97941829,0.05655286,0.26080438,0.55956002,0.11349696,0.27698773,0.72977172,0.03631499,0.54574857
-2.47623812,1.92699870,0.05726252,0.24566177,0.54031223,0.10862873,0.26229568,0.73280467,0.03404061,0.52191553
-2.47023512,1.88593983,0.05795279,0.23304164,0.52554119,0.10427590,0.24910388,0.73951732,0.03197529,0.50032118
-2.46423212,1.85655131,0.05860848,0.22309218,0.51550627,0.10044820,0.23747734,0.74992723,0.03012309,0.48096614
-2.45822911,1.83901676,0.05921643,0.21591809,0.51038785,0.09714518,0.22744902,0.76406191,0.02848352,0.46380940
-2.45222611,1.83341392,0.05976699,0.21158152,0.51028906,0.09435821,0.21902345,0.78196415,0.02705226,0.44877743
-2.44622311,1.83973414,0.06025536,0.21010347,0.51523784,0.09207268,0.21218081,0.80369584,0.02582192,0.43577385
-2.44022011,1.85789923,0.06068270,0.21146513,0.52518866,0.09026998,0.20688111,0.82933934,0.02478283,0.42468907
-2.43421711,1.88777380,0.06105702,0.21560927,0.54002387,0.08892944,0.20306824,0.85899597,0.02392375,0.41540913
-2.42821411,1.92917201,0.06139366,0.22244132,0.55955439,0.08802985,0.20067354,0.89278106,0.02323255,0.40782339
-2.42221111,1.98185794,0.06171544,0.23183037,0.58352006,0.08755059,0.19961881,0.93081565,0.02269677,0.40183048
-2.41620810,2.04553973,0.06205239,0.24361000,0.61158951,0.08747248,0.19981872,0.97321477,0.02230407,0.39734243
-2.41020510,2.11985809,0.06244098,0.25757917,0.64336042,0.08777799,0.20118239,1.02007295,0.02204256,0.39428680
-2.40420210,2.20437042,0.06292311,0.27350321,0.67836017,0.08845124,0.20361447,1.07144765,0.02190107,0.39260694
-2.39819910,2.29853236,0.06354460,0.29111535,0.71604778,0.08947756,0.20701556,1.12734138,0.02186923,0.39226054
-2.39219610,2.40167865,0.06435352,0.31011870,0.75581753,0.09084282,0.21128235,1.18768396,0.02193751,0.39321681
-2.38619310,2.51300581,0.06539828,0.33018926,0.79700469,0.09253255,0.21630751,1.25231587,0.02209723,0.39545269
-2.38019010,2.63155865,0.06672562,0.35097971,0.83889396,0.09453107,0.22197958,1.32097417,0.02234048,0.39894847
-2.37418709,2.75622302,0.06837866,0.37212446,0.88073055,0.09682060,0.22818310,1.39328201,0.02266002,0.40368349
-2.36818409,2.88572630,0.07039503,0.39324574,0.92173420,0.09938058,0.23479902,1.46874308,0.02304927,0.40963206
-2.36218109,3.01864717,0.07280530,0.41396081,0.96111582,0.10218713,0.24170561,1.54674155,0.02350218,0.41676027
-2.35617809,3.15343539,0.07563170,0.43389010,0.99809637,0.10521290,0.24877996,1.62654835,0.02401329,0.42502382
-2.35017509,3.28844155,0.07888729,0.45266603,1.03192748,0.10842720,0.25589996,1.70733386,0.02457770,0.43436719
-2.34417209,3.42195636,0.08257556,0.46994240,1.06191290,0.11179654,0.26294696,1.78818694,0.02519116,0.44472421
-2.33816908,3.55225819,0.08669065,0.48540368,1.08743001,0.11528545,0.26980868,1.86813981,0.02585019,0.45602001
-2.33216608,3.67766684,0.09121795,0.49877415,1.10795030,0.11885768,0.27638267,1.94619789,0.02655220,0.46817423
-2.32616308,3.79660143,0.09613531,0.50982628,1.12305799,0.12247762,0.28257965,2.02137332,0.02729562,0.48110534
-2.32016008,3.90763921,0.10141459,0.51838804,1.13246560,0.12611187,0.28832701,2.09272075,0.02808008,0.49473555
-2.31415708,4.00957269,0.10702367,0.52434879,1.13602586,0.12973088,0.29357185,2.15937359,0.02890649,0.50899618
-2.30815408,4.10146162,0.11292857,0.52766343,1.13373920,0.13331060,0.29828361,2.22057904,0.02977713,0.52383284
-2.30215108,4.18267712,0.11909574,0.52835465,1.12575630,0.13683388,0.30245599,2.27572987,0.03069569,0.53921014
-2.29614807,4.25293508,0.12549433,0.52651303,1.11237560,0.14029172,0.30610791,2.32439145,0.03166717,0.55511538
-2.29014507,4.31231685,0.13209815,0.52229515,1.09403564,0.14368404,0.30928362,2.36632223,0.03269778,0.57156098
-2.28414207,4.36127534,0.13888741,0.51591952,1.07130266,0.14702011,0.31205161,2.40148668,0.03379470,0.58858524
-2.27813907,4.40062603,0.14584996,0.50766070,1.04485391,0.15031846,0.31450246,2.43005975,0.03496574,0.60625127
-2.27213607,4.43152250,0.15298189,0.49784176,1.01545731,0.15360620,0.31674568,2.45242235,0.03621899,0.62464407
-2.26613307,4.45541749,0.16028755,0.48682533,0.98394847,0.15691787,0.31890553,2.46914820,0.03756235,0.64386567
-2.26013007,4.47401105,0.16777889,0.47500371,0.95120603,0.16029384,0.32111612,2.48098235,0.03900306,0.66402864
-2.25412706,4.48918795,0.17547409,0.46278831,0.91812621,0.16377816,0.32351585,2.48881271,0.04054713,0.68524817
-2.24812406,4.50294770,0.18339565,0.45059896,0.88559786,0.16741621,0.32624163,2.49363589,0.04219895,0.70763330
-2.24212106,4.51733025,0.19156791,0.43885335,0.85447884,0.17125208,0.32942294,2.49651932,0.04396074,0.73127752
-2.23611806,4.53434146,0.20001425,0.42795708,0.82557459,0.17532584,0.33317616,2.49856166,0.04583229,0.75624969
-2.23011506,4.55588202,0.20875412,0.41829464,0.79961983,0.17967099,0.33759953,2.50085373,0.04781063,0.78258556
-2.22411206,4.58368351,0.21780008,0.41022153,0.77726377,0.18431205,0.34276876,2.50444199,0.04988997,0.81028070
-2.21810905,4.61925508,0.22715502,0.40405787,0.75905934,0.18926258,0.34873380,2.51029678,0.05206171,0.83928530
-2.21210605,4.66384320,0.23680984,0.40008349,0.74545660,0.19452374,0.35551677,2.51928675,0.05431468,0.86950127
-2.20610305,4.71840677,0.24674178,0.39853471,0.73680028,0.20008338,0.36311132,2.53216091,0.05663550,0.90078210
-2.20010005,4.78360820,0.25691340,0.39960268,0.73333127,0.20591588,0.37148339,2.54953892,0.05900912,0.93293544
-2.19409705,4.85982084,0.26727248,0.40343331,0.73519172,0.21198271,0.38057332,2.57190988,0.06141948,0.96572865
-2.18809405,4.94715152,0.27775281,0.41012846,0.74243301,0.21823366,0.39029931,2.59963921,0.06385028,0.99889687
-2.18209105,5.04547610,0.28827588,0.41974829,0.75502616,0.22460874,0.40056205,2.63298249,0.06628584,1.03215346
-2.17608804,5.15448537,0.29875332,0.43231443,0.77287374,0.23104064,0.41125017,2.67210493,0.06871187,1.06520207
-2.17008504,5.27373733,0.30909008,0.44781366,0.79582241,0.23745754,0.42224624,2.71710455,0.07111631,1.09774975
-2.16408204,5.40271204,0.31918807,0.46620164,0.82367548,0.24378627,0.43343313,2.76803678,0.07349001,1.12952034
-2.15807904,5.54086447,0.32895003,0.48740662,0.85620446,0.24995539,0.44470012,2.82493832,0.07582721,1.16026713
-2.15207604,5.68767126,0.33828347,0.51133241,0.89315892,0.25589826,0.45594851,2.88784800,0.07812591,1.18978414
-2.14607304,5.84266753,0.34710429,0.53786077,0.93427418,0.26155570,0.46709645,2.95682257,0.08038793,1.21791512
-2.14007004,6.00547055,0.35533995,0.56685262,0.97927624,0.26687817,0.47808248,3.03194580,0.08261873,1.24455965
-2.13406703,6.17578810,0.36293188,0.59814828,1.02788372,0.27182731,0.48886773,3.11332977,0.08482697,1.26967580
-2.12806403,6.35341036,0.36983705,0.63156651,1.07980688,0.27637674,0.49943651,3.20110780,0.08702382,1.29327912
-2.12206103,6.53818560,0.37602851,0.66690258,1.13474375,0.28051210,0.50979521,3.29541906,0.08922202,1.31543790
-2.11605803,6.72998087,0.38149490,0.70392558,1.19237387,0.28423023,0.51996960,3.39638575,0.09143481,1.33626482
-2.11005503,6.92863058,0.38623897,0.74237520,1.25235020,0.28753769,0.53000060,3.50408409,0.09367469,1.35590559
-2.10405203,7.13387637,0.39027520,0.78195852,1.31429011,0.29044860,0.53993878,3.61851123,0.09595217,1.37452500
-2.09804902,7.34530290,0.39362670,0.82234729,1.37776613,0.29298211,0.54983790,3.73955018,0.09827458,1.39229152
-2.09204602,7.56227464,0.39632165,0.86317601,1.44229772,0.29515942,0.55974790,3.86693552,0.10064495,1.40936110
-2.08604302,7.78387861,0.39838952,0.90404164,1.50734486,0.29700092,0.56970767,4.00022246,0.10306112,1.42586148
-2.08004002,8.00887827,0.39985737,0.94450511,1.57230448,0.29852335,0.57973824,4.13876172,0.10551506,1.44187788
-2.07403702,8.23568290,0.40074649,0.98409505,1.63651049,0.29973730,0.58983667,4.28168260,0.10799259,1.45744107
-2.06803402,8.46233606,0.40106972,1.02231414,1.69923803,0.30064535,0.59997107,4.42788589,0.11047337,1.47251867
-2.06203102,8.68652541,0.40082953,1.05864786,1.75971224,0.30124078,0.61007727,4.57604788,0.11293125,1.48701030
-2.05602801,8.90561514,0.40001722,1.09257579,1.81712160,0.30150708,0.62005711,4.72463612,0.11533504,1.50074696
-2.05002501,9.11670040,0.39861309,1.12358500,1.87063563,0.30141835,0.62977890,4.87193654,0.11764952,1.51349478
-2.04402201,9.31668207,0.39658773,1.15118508,1.91942628,0.30094041,0.63907968,5.01609141,0.11983677,1.52496306
-2.03801901,9.50235858,0.39390435,1.17492422,1.96269217,0.30003273,0.64776961,5.15514637,0.12185772,1.53481604
-2.03201601,9.67053055,0.39052193,1.19440553,1.99968456,0.29865091,0.65563803,5.28710469,0.12367376,1.54268795
-2.02601301,9.81811302,0.38639901,1.20930279,2.02973387,0.29674972,0.66246102,5.40998629,0.12524846,1.54820037
-2.02001001,9.94224964,0.38149785,1.21937466,2.05227518,0.29428630,0.66801016,5.52188879,0.12654924,1.55098095
-2.01400700,10.04042288,0.37578870,1.22447674,2.06687147,0.29122347,0.67206186,5.62104789,0.12754888,1.55068246
-2.00800400,10.11055470,0.36925383,1.22457043,2.07323324,0.28753290,0.67440700,5.70589429,0.12822688,1.54700116
-2.00200100,10.15109251,0.36189105,1.21972826,2.07123343,0.28319790,0.67486022,5.77510474,0.12857050,1.53969330
-1.99599800,10.16107625,0.35371654,1.21013513,2.06091657,0.27821569,0.67326853,5.82764505,0.12857558,1.52858918
-1.98999500,10.14018345,0.34476667,1.19608528,2.04250189,0.27259906,0.66951865,5.86280339,0.12824698,1.51360372
-1.98399200,10.08875029,0.33509882,1.17797502,2.01637974,0.26637717,0.66354292,5.88021273,0.12759868,1.49474333
-1.97798899,10.00776830,0.32479104,1.15629159,1.98310183,0.25959570,0.65532333,5.87986190,0.12665362,1.47210867
-1.97198599,9.89885720,0.31394061,1.13159844,1.94336536,0.25231606,0.64489359,5.86209503,0.12544314,1.44589325
-1.96598299,9.76421591,0.30266160,1.10451780,1.89799213,0.24461398,0.63233916,5.82760008,0.12400624,1.41637821
-1.95997999,9.60655465,0.29108157,1.07571125,1.84790339,0.23657741,0.61779524,5.77738713,0.12238864,1.38392359
-1.95397699,9.42901175,0.27933757,1.04585920,1.79409182,0.22830390,0.60144296,5.71275783,0.12064160,1.34895670
-1.94797399,9.23505943,0.26757172,1.01564028,1.73759194,0.21989761,0.58350383,5.63526743,0.11882068,1.31195831
-1.94197099,9.02840287,0.25592667,0.98571148,1.67945017,0.21146614,0.56423293,5.54668113,0.11698450,1.27344747
-1.93596798,8.81287711,0.24454100,0.95668995,1.62069610,0.20311732,0.54391112,5.44892635,0.11519339,1.23396571
-1.92996498,8.59234562,0.23354503,0.92913710,1.56231592,0.19495604,0.52283657,5.34404278,0.11350815,1.19406144
-1.92396198,8.37060447,0.22305708,0.90354564,1.50522914,0.18708139,0.50131610,5.23413165,0.11198886,1.15427528
-1.91795898,8.15129476,0.21318033,0.88032983,1.45026934,0.17958417,0.47965673,5.12130585,0.11069374,1.11512683
-1.91195598,7.93782590,0.20400052,0.85981922,1.39816945,0.17254472,0.45815764,5.00764200,0.10967815,1.07710336
-1.90595298,7.73331106,0.19558439,0.84225573,1.34955172,0.16603137,0.43710291,4.89513575,0.10899369,1.04065079
-1.89994997,7.54051574,0.18797899,0.82779402,1.30492251,0.16009930,0.41675530,4.78566122,0.10868735,1.00616697
-1.89394697,7.36181978,0.18121169,0.81650472,1.26467138,0.15478994,0.39735117,4.68093530,0.10880082,0.97399731
-1.88794397,7.19919225,0.17529095,0.80838009,1.22907422,0.15013080,0.37909658,4.58248752,0.10936980,0.94443261
-1.88194097,7.05417888,0.17020768,0.80334155,1.19829962,0.14613576,0.36216473,4.49163608,0.11042349,0.91770872
-1.87593797,6.92790078,0.16593695,0.80124860,1.17241786,0.14280569,0.34669452,4.40947049,0.11198400,0.89400788
-1.86993497,6.82106347,0.16244015,0.80190848,1.15141160,0.14012933,0.33279032,4.33684109,0.11406599,0.87346110
-1.86393197,6.73397507,0.15966725,0.80508609,1.13518758,0.13808444,0.32052258,4.27435598,0.11667620,0.85615132
-1.85792896,6.66657252,0.15755916,0.81051375,1.12358856,0.13663903,0.30992934,4.22238533,0.11981314,0.84211689
-1.85192596,6.61845460,0.15604999,0.81790026,1.11640486,0.13575274,0.30101837,4.18107322,0.12346683,0.83135508
-1.84592296,6.58892098,0.15506919,0.82693927,1.11338495,0.13537819,0.29376964,4.15035687,0.12761859,0.82382521
-1.83991996,6.57701613,0.15454354,0.83731651,1.11424473,0.13546239,0.28813823,4.12999294,0.13224098,0.81945133
-1.83391696,6.58157721,0.15439876,0.84871590,1.11867523,0.13594801,0.28405716,4.11959024,0.13729774,0.81812425
-1.82791396,6.60128500,0.15456100,0.86082461,1.12634864,0.13677469,0.28144042,4.11864796,0.14274402,0.81970297
-1.82191096,6.63471669,0.15495796,0.87333703,1.13692273,0.13788021,0.28018573,4.12659824,0.14852660,0.82401549
-1.81590795,6.68039945,0.15551981,0.88595776,1.15004378,0.13920156,0.28017725,4.14285146,0.15458438,0.83085924
-1.80990495,6.73686343,0.15617982,0.89840394,1.16534820,0.14067600,0.28128800,4.16684261,0.16084903,0.84000133
-1.80390195,6.80269270,0.15687492,0.91040692,1.18246338,0.14224193,0.28338219,4.19807654,0.16724575,0.85117882
-1.79789895,6.87657265,0.15754595,0.92171347,1.20100787,0.14383977,0.28631729,4.23617008,0.17369435,0.86409934
-1.79189595,6.95733221,0.15813796,0.93208681,1.22059143,0.14541270,0.28994600,4.28088879,0.18011045,0.87844235
-1.78589295,7.04397935,0.15860035,0.94130751,1.24081527,0.14690733,0.29411817,4.33217616,0.18640686,0.89386122
-1.77988994,7.13572836,0.15888693,0.94917434,1.26127292,0.14827437,0.29868263,4.39017348,0.19249517,0.90998644
-1.77388694,7.23201780,0.15895609,0.95550534,1.28155185,0.14946914,0.30348911,4.45522877,0.19828749,0.92643000
-1.76788394,7.33251795,0.15877090,0.96013889,1.30123625,0.15045204,0.30839018,4.52789354,0.20369829,0.94279110
-1.76188094,7.43712745,0.15829920,0.96293513,1.31991095,0.15118902,0.31324328,4.60890702,0.20864636,0.95866310
-1.75587794,7.54595874,0.15751382,0.96377742,1.33716666,0.15165190,0.31791291,4.69916759,0.21305674,0.97364161
-1.74987494,7.65931276,0.15639275,0.96257397,1.35260636,0.15181865,0.32227278,4.79969227,0.21686271,0.98733352
-1.74387194,7.77764362,0.15491935,0.95925953,1.36585270,0.15167363,0.32620811,4.91156544,0.22000759,0.99936662
-1.73786893,7.90151445,0.15308263,0.95379706,1.37655621,0.15120768,0.32961779,5.03587859,0.22244648,1.00939951
-1.73186593,8.03154604,0.15087739,0.94617916,1.38440387,0.15041822,0.33241645,5.17366362,0.22414774,1.01713128
-1.72586293,8.16836014,0.14830450,0.93642930,1.38912766,0.14930912,0.33453631,5.32582222,0.22509406,1.02231052
-1.71985993,8.31251966,0.14537098,0.92460251,1.39051266,0.14789057,0.33592862,5.49305449,0.22528335,1.02474318
-1.71385693,8.46446795,0.14209010,0.91078555,1.38840407,0.14617882,0.33656477,5.67578999,0.22472901,1.02429887
-1.70785393,8.62446970,0.13848131,0.89509634,1.38271290,0.14419568,0.33643664,5.87412425,0.22345984,1.02091509
-1.70185093,8.79255562,0.13457003,0.87768249,1.37341969,0.14196803,0.33555653,6.08776375,0.22151938,1.01459922
-1.69584792,8.96847326,0.13038740,0.85871902,1.36057600,0.13952706,0.33395621,6.31598208,0.21896478,1.00542791
-1.68984492,9.15164595,0.12596969,0.83840502,1.34430344,0.13690748,0.33168534,6.55758946,0.21586509,0.99354390
-1.68384192,9.34114167,0.12135768,0.81695947,1.32479009,0.13414651,0.32880919,6.81091746,0.21229917,0.97915022
-1.67783892,9.53565338,0.11659580,0.79461607,1.30228446,0.13128284,0.32540567,7.07381984,0.20835317,0.96250216
-1.67183592,9.73349188,0.11173115,0.77161752,1.27708694,0.12835544,0.32156189,7.34369030,0.20411765,0.94389701
-1.66583292,9.93259210,0.10681238,0.74820910,1.24953938,0.12540240,0.31737023,7.61749674,0.19968459,0.92366241
-1.65982991,10.13053310,0.10188844,0.72463211,1.22001308,0.12245972,0.31292433,7.89183136,0.19514426,0.90214355
-1.65382691,10.32457173,0.09700736,0.70111728,1.18889582,0.11956015,0.30831493,8.16297529,0.19058215,0.87969000
-1.64782391,10.51168952,0.09221496,0.67787848,1.15657858,0.11673218,0.30362594,8.42697562,0.18607607,0.85664277
-1.64182091,10.68865189,0.08755365,0.65510722,1.12344271,0.11399914,0.29893098,8.67973270,0.18169364,0.83332219
-1.63581791,10.85207826,0.08306129,0.63296798,1.08984809,0.11137853,0.29429045,8.91709486,0.17749015,0.81001736
-1.62981491,10.99852143,0.07877030,0.61159492,1.05612310,0.10888157,0.28974938,9.13495761,0.17350694,0.78697741
-1.62381191,11.12455408,0.07470692,0.59109007,1.02255671,0.10651310,0.28533623,9.32936420,0.16977047,0.76440531
-1.61780890,11.22686010,0.07089066,0.57152316,0.98939335,0.10427167,0.28106267,9.49660449,0.16629195,0.74245421
-1.61180590,11.30232790,0.06733417,0.55293316,0.95683064,0.10215003,0.27692447,9.63330902,0.16306774,0.72122663
-1.60580290,11.34814327,0.06404323,0.53533168,0.92502012,0.10013592,0.27290330,9.73653550,0.16008027,0.70077639
-1.59979990,11.36187862,0.06101715,0.51870785,0.89407105,0.09821305,0.26896964,9.80384519,0.15729972,0.68111312
-1.59379690,11.34157598,0.05824935,0.50303479,0.86405683,0.09636239,0.26508646,9.83336702,0.15468608,0.66220916
-1.58779390,11.28582103,0.05572823,0.48827715,0.83502380,0.09456364,0.26121352,9.82384767,0.15219174,0.64400823
-1.58179090,11.19380571,0.05343823,0.47439960,0.80700193,0.09279677,0.25731232,9.77468637,0.14976431,0.62643564
-1.57578789,11.06537726,0.05136100,0.46137571,0.78001670,0.09104364,0.25335107,9.68595373,0.14734964,0.60940928
-1.56978489,10.90107193,0.04947674,0.44919688,0.75410157,0.08928959,0.24930982,9.55839421,0.14489490,0.59285092
-1.56378189,10.70213206,0.04776550,0.43788088,0.72931032,0.08752497,0.24518524,9.39341259,0.14235145,0.57669723
-1.55777889,10.47050564,0.04620849,0.42747948,0.70572862,0.08574636,0.24099494,9.19304504,0.13967760,0.56090996
-1.55177589,10.20882815,0.04478929,0.41808492,0.68348411,0.08395774,0.23678102,8.95991588,0.13684087,0.54548482
-1.54577289,9.92038662,0.04349495,0.40983458,0.66275438,0.08217118,0.23261274,8.69718154,0.13381993,0.53045862
-1.53976988,9.60906678,0.04231683,0.40291380,0.64377249,0.08040731,0.22858808,8.40846331,0.13060586,0.51591440
-1.53376688,9.27928430,0.04125132,0.39755638,0.62682947,0.07869535,0.22483406,8.09777095,0.12720292,0.50198419
-1.52776388,8.93590154,0.04030023,0.39404261,0.61227355,0.07707276,0.22150591,7.76941923,0.12362864,0.48884944
-1.52176088,8.58413183,0.03947089,0.39269484,0.60050610,0.07558450,0.21878477,7.42793943,0.11991337,0.47673896
-1.51575788,8.22943337,0.03877609,0.39387035,0.59197409,0.07428187,0.21687427,7.07798813,0.11609913,0.46592450
