energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,1.90407174,0.01443494,0.20903974,0.01701639,1.04381089,1.24120843,0.59175093
-4.29514757,1.91588569,0.01514107,0.21307795,0.01674370,1.05191623,1.23896730,0.59654935
-4.28914457,1.93206066,0.01585985,0.21737376,0.01647940,1.06301162,1.23716648,0.60354080
-4.28314157,1.95294784,0.01659180,0.22193370,0.01622548,1.07730808,1.23608967,0.61286602
-4.27713857,1.97881573,0.01733783,0.22676192,0.01598373,1.09496437,1.23600711,0.62463200
-4.27113557,2.00985146,0.01809921,0.23186060,0.01575575,1.11608805,1.23717206,0.63891305
-4.26513257,2.04616512,0.01887754,0.23723036,0.01554305,1.14073834,1.23981774,0.65575299
-4.25912956,2.08779666,0.01967474,0.24287081,0.01534712,1.16893069,1.24415473,0.67516838
-4.25312656,2.13472491,0.02049299,0.24878099,0.01516955,1.20064261,1.25036930,0.69715254
-4.24712356,2.18687826,0.02133469,0.25495988,0.01501210,1.23582057,1.25862240,0.72168003
-4.24112056,2.24414626,0.02220243,0.26140678,0.01487682,1.27438734,1.26904957,0.74871130
-4.23511756,2.30639147,0.02309889,0.26812165,0.01476611,1.31624947,1.28176183,0.77819724
-4.22911456,2.37346092,0.02402676,0.27510538,0.01468283,1.36130430,1.29684721,0.81008311
-4.22311156,2.44519629,0.02498871,0.28235987,0.01463029,1.40944616,1.31437301,0.84431184
-4.21710855,2.52144222,0.02598721,0.28988814,0.01461232,1.46057111,1.33438847,0.88082614
-4.21110555,2.60205232,0.02702449,0.29769423,0.01463321,1.51458012,1.35692754,0.91956935
-4.20510255,2.68689211,0.02810238,0.30578308,0.01469775,1.57138007,1.38201151,0.96048496
-4.19909955,2.77583901,0.02922221,0.31416038,0.01481105,1.63088282,1.40965125,1.00351456
-4.19309655,2.86877908,0.03038466,0.32283245,0.01497854,1.69300188,1.43984861,1.04859445
-4.18709355,2.96560072,0.03158964,0.33180609,0.01520577,1.75764721,1.47259703,1.09565099
-4.18109055,3.06618588,0.03283617,0.34108863,0.01549827,1.82471819,1.50788102,1.14459492
-4.17508754,3.17039919,0.03412228,0.35068803,0.01586138,1.89409529,1.54567463,1.19531507
-4.16908454,3.27807586,0.03544494,0.36061315,0.01630007,1.96563093,1.58593892,1.24767184
-4.16308154,3.38900943,0.03679998,0.37087427,0.01681869,2.03914036,1.62861865,1.30149092
-4.15707854,3.50294002,0.03818212,0.38148362,0.01742080,2.11439304,1.67363857,1.35655777
-4.15107554,3.61954454,0.03958499,0.39245620,0.01810898,2.19110550,1.72089950,1.41261347
-4.14507254,3.73842942,0.04100121,0.40381052,0.01888461,2.26893621,1.77027481,1.46935222
-4.13906953,3.85912696,0.04242257,0.41556946,0.01974775,2.34748327,1.82160759,1.52642109
-4.13306653,3.98109593,0.04384016,0.42776095,0.02069696,2.42628525,1.87470894,1.58342228
-4.12706353,4.10372673,0.04524464,0.44041854,0.02172924,2.50482574,1.92935783,1.63991807
-4.12106053,4.22635142,0.04662650,0.45358165,0.02283991,2.58254161,1.98530252,1.69543862
-4.11505753,4.34825845,0.04797637,0.46729546,0.02402267,2.65883501,2.04226394,1.74949236
-4.10905453,4.46871164,0.04928528,0.48161042,0.02526957,2.73308873,2.09994084,1.80157898
-4.10305153,4.58697274,0.05054501,0.49658124,0.02657111,2.80468460,2.15801658,1.85120435
-4.09704852,4.70232662,0.05174834,0.51226550,0.02791635,2.87302401,2.21616739,1.89789704
-4.09104552,4.81410798,0.05288928,0.52872171,0.02929314,2.93754981,2.27407160,1.94122561
-4.08504252,4.92172813,0.05396327,0.54600706,0.03068827,2.99776852,2.33141943,1.98081605
-4.07903952,5.02470068,0.05496728,0.56417488,0.03208780,3.05327184,2.38792278,2.01636835
-4.07303652,5.12266460,0.05589989,0.58327193,0.03347731,3.10375616,2.44332466,2.04767162
-4.06703352,5.21540344,0.05676120,0.60333562,0.03484224,3.14903931,2.49740745,2.07461661
-4.06103052,5.30285938,0.05755272,0.62439135,0.03616825,3.18907324,2.54999985,2.09720517
-4.05502751,5.38514141,0.05827722,0.64645015,0.03744152,3.22395202,2.60098209,2.11555577
-4.04902451,5.46252664,0.05893841,0.66950662,0.03864914,3.25391448,2.65028896,2.12990475
-4.04302151,5.53545456,0.05954066,0.69353734,0.03977941,3.27934110,2.69791085,2.14060286
-4.03701851,5.60451398,0.06008862,0.71849996,0.04082213,3.30074495,2.74389250,2.14810702
-4.03101551,5.67042305,0.06058690,0.74433267,0.04176887,3.31875704,2.78832972,2.15296745
-4.02501251,5.73400283,0.06103969,0.77095446,0.04261319,3.33410618,2.83136422,2.15581041
-4.01900950,5.79614541,0.06145045,0.79826586,0.04335078,3.34759441,2.87317673,2.15731724
-4.01300650,5.85777753,0.06182164,0.82615016,0.04397956,3.36006851,2.91397889,2.15820031
-4.00700350,5.91982142,0.06215451,0.85447516,0.04449969,3.37238908,2.95400402,2.15917692
-4.00100050,5.98315405,0.06244900,0.88309511,0.04491356,3.38539810,2.99349727,2.16094210
-3.99499750,6.04856669,0.06270369,0.91185299,0.04522567,3.39988650,3.03270542,2.16414159
-3.98899450,6.11672641,0.06291586,0.94058277,0.04544245,3.41656298,3.07186654,2.16934602
-3.98299150,6.18814105,0.06308169,0.96911178,0.04557204,3.43602541,3.11120001,2.17702744
-3.97698849,6.26312932,0.06319644,0.99726285,0.04562399,3.45873612,3.15089677,2.18753940
-3.97098549,6.34179728,0.06325476,1.02485644,0.04560897,3.48500189,3.19111045,2.20110131
-3.96498249,6.42402238,0.06325110,1.05171243,0.04553839,3.51495982,3.23194919,2.21778787
-3.95897949,6.50944575,0.06318004,1.07765172,0.04542402,3.54856946,3.27346856,2.23752419
-3.95297649,6.59747337,0.06303673,1.10249766,0.04527761,3.58561168,3.31566571,2.26008669
-3.94697349,6.68728612,0.06281728,1.12607718,0.04511052,3.62569430,3.35847490,2.28510985
-3.94097049,6.77785860,0.06251912,1.14822187,0.04493335,3.66826440,3.40176453,2.31209860
-3.93496748,6.86798605,0.06214135,1.16876893,0.04475561,3.71262660,3.44533603,2.34044573
-3.92896448,6.95631842,0.06168501,1.18756212,0.04458542,3.75796682,3.48892453,2.36945362
-3.92296148,7.04140046,0.06115328,1.20445273,0.04442928,3.80338037,3.53220157,2.39835939
-3.91695848,7.12171635,0.06055158,1.21930080,0.04429191,3.84790338,3.57477989,2.42636224
-3.91095548,7.19573702,0.05988771,1.23197632,0.04417610,3.89054613,3.61622029,2.45265199
-3.90495248,7.26196861,0.05917174,1.24236087,0.04408274,3.93032704,3.65604057,2.47643751
-3.89894947,7.31900008,0.05841597,1.25034932,0.04401078,3.96630601,3.69372634,2.49697380
-3.89294647,7.36554822,0.05763476,1.25585183,0.04395740,3.99761564,3.72874346,2.51358686
-3.88694347,7.40049832,0.05684425,1.25879597,0.04391817,4.02348921,3.76055194,2.52569508
-3.88094047,7.42293917,0.05606214,1.25912904,0.04388730,4.04328452,3.78862064,2.53282664
-3.87493747,7.43219096,0.05530732,1.25682029,0.04385794,4.05650252,3.81244262,2.53463225
-3.86893447,7.42782527,0.05459947,1.25186315,0.04382252,4.06280031,3.83155036,2.53089296
-3.86293147,7.40967659,0.05395867,1.24427715,0.04377313,4.06199829,3.84553050,2.52152292
-3.85692846,7.37784523,0.05340496,1.23410961,0.04370189,4.05408119,3.85403740,2.50656733
-3.85092546,7.33269160,0.05295781,1.22143675,0.04360138,4.03919347,3.85680527,2.48619590
-3.84492246,7.27482269,0.05263572,1.20636434,0.04346498,4.01762940,3.85365803,2.46069243
-3.83891946,7.20507132,0.05245570,1.18902759,0.04328722,3.98981873,3.84451692,2.43044133
-3.83291646,7.12446952,0.05243277,1.16959038,0.04306414,3.95630849,3.82940528,2.39591161
-3.82691346,7.03421709,0.05257958,1.14824372,0.04279349,3.91774231,3.80845038,2.35763962
-3.82091046,6.93564701,0.05290592,1.12520345,0.04247495,3.87483790,3.78188225,2.31621096
-3.81490745,6.83018894,0.05341842,1.10070728,0.04211029,3.82836390,3.75002955,2.27224277
-3.80890445,6.71933242,0.05412018,1.07501115,0.04170340,3.77911715,3.71331250,2.22636680
-3.80290145,6.60459092,0.05501060,1.04838513,0.04126029,3.72790086,3.67223319,2.17921397
-3.79689845,6.48746795,0.05608518,1.02110891,0.04078902,3.67550483,3.62736360,2.13140092
-3.79089545,6.36942620,0.05733550,0.99346709,0.04029950,3.62268787,3.57933168,2.08351859
-3.78489245,6.25186030,0.05874925,0.96574430,0.03980335,3.57016294,3.52880598,2.03612326
-3.77888944,6.13607369,0.06031042,0.93822055,0.03931355,3.51858510,3.47647928,1.98972960
-3.77288644,6.02325977,0.06199946,0.91116661,0.03884413,3.46854229,3.42305183,1.94480601
-3.76688344,5.91448726,0.06379368,0.88483988,0.03840981,3.42054870,3.36921461,1.90177152
-3.76088044,5.81068959,0.06566766,0.85948060,0.03802551,3.37504057,3.31563324,1.86099427
-3.75487744,5.71265782,0.06759367,0.83530858,0.03770601,3.33237392,3.26293287,1.82279094
-3.74887444,5.62103671,0.06954226,0.81252047,0.03746537,3.29282389,3.21168455,1.78742690
-3.74287144,5.53632335,0.07148275,0.79128758,0.03731652,3.25658539,3.16239348,1.75511668
-3.73686843,5.45886777,0.07338387,0.77175426,0.03727078,3.22377444,3.11548918,1.72602443
-3.73086543,5.38887514,0.07521422,0.75403672,0.03733739,3.19443019,3.07131804,1.70026426
-3.72486243,5.32640906,0.07694290,0.73822235,0.03752309,3.16851716,3.03013811,1.67790028
-3.71885943,5.27139571,0.07853998,0.72436951,0.03783178,3.14592781,2.99211627,1.65894635
-3.71285643,5.22362864,0.07997697,0.71250756,0.03826417,3.12648510,2.95732762,1.64336559
-3.70685343,5.18277424,0.08122724,0.70263734,0.03881753,3.10994549,2.92575701,1.63106988
-3.70085043,5.14837804,0.08226646,0.69473191,0.03948560,3.09600217,2.89730250,1.62191957
-3.69484742,5.11987188,0.08307284,0.68873757,0.04025851,3.08428897,2.87178050,1.61572360
-3.68884442,5.09658255,0.08362755,0.68457524,0.04112286,3.07438515,2.84893254,1.61224051
-3.68284142,5.07774201,0.08391489,0.68214217,0.04206188,3.06582133,2.82843328,1.61118048
-3.67683842,5.06249976,0.08392260,0.68131392,0.04305581,3.05808675,2.80989970,1.61220878
-3.67083542,5.04993763,0.08364203,0.68194690,0.04408226,3.05063830,2.79290134,1.61495083
-3.66483242,5.03908727,0.08306835,0.68388121,0.04511680,3.04291125,2.77697147,1.61899906
-3.65882941,5.02895053,0.08220069,0.68694395,0.04613359,3.03433193,2.76161916,1.62392148
-3.65282641,5.01852273,0.08104228,0.69095299,0.04710611,3.02433217,2.74634222,1.62927217
-3.64682341,5.00681862,0.07960054,0.69572109,0.04800795,3.01236557,2.73064090,1.63460331
-3.64082041,4.99290059,0.07788710,0.70106044,0.04881362,2.99792514,2.71403242,1.63947853
-3.63481741,4.97590871,0.07591780,0.70678724,0.04949939,2.98056198,2.69606616,1.64348737
-3.62881441,4.95509160,0.07371260,0.71272656,0.05004407,2.95990460,2.67633938,1.64626015
-3.62281141,4.92983731,0.07129541,0.71871700,0.05042977,2.93567813,2.65451319,1.64748296
-3.61680840,4.89970309,0.06869384,0.72461509,0.05064249,2.90772295,2.63032854,1.64691207
-3.61080540,4.86444292,0.06593887,0.73029925,0.05067274,2.87601187,2.60362180,1.64438720
-3.60480240,4.82403158,0.06306443,0.73567314,0.05051586,2.84066521,2.57433937,1.63984323
-3.59879940,4.77868412,0.06010691,0.74066815,0.05017230,2.80196322,2.54255089,1.63331962
-3.59279640,4.72886981,0.05710458,0.74524495,0.04964773,2.76035498,2.50846044,1.62496724
-3.58679340,4.67531962,0.05409694,0.74939410,0.04895290,2.71646345,2.47241515,1.61505228
-3.58079040,4.61902670,0.05112408,0.75313554,0.04810345,2.67108610,2.43491073,1.60395680
-3.57478739,4.56123934,0.04822597,0.75651709,0.04711956,2.62519087,2.39659345,1.59217608
-3.56878439,4.50344649,0.04544179,0.75961207,0.04602539,2.57990725,2.35825813,1.58031239
-3.56278139,4.44735587,0.04280921,0.76251608,0.04484851,2.53651249,2.32084212,1.56906560
-3.55677839,4.39486506,0.04036380,0.76534329,0.04361924,2.49641293,2.28541491,1.55922059
-3.55077539,4.34802632,0.03813841,0.76822231,0.04236986,2.46112079,2.25316361,1.55163179
-3.54477239,4.30900587,0.03616265,0.77129195,0.04113394,2.43222666,2.22537448,1.54720526
-3.53876938,4.28003856,0.03446247,0.77469712,0.03994550,2.41136821,2.20341068,1.54687853
-3.53276638,4.26337901,0.03305977,0.77858504,0.03883835,2.40019547,2.18868688,1.55159878
-3.52676338,4.26125018,0.03197210,0.78310192,0.03784536,2.40033353,2.18264103,1.56229975
-3.52076038,4.27579063,0.03121252,0.78839029,0.03699786,2.41334303,2.18670406,1.57987770
-3.51475738,4.30900132,0.03078939,0.79458688,0.03632501,2.44067949,2.20226792,1.60516714
-3.50875438,4.36269302,0.03070640,0.80182125,0.03585334,2.48365200,2.23065269,1.63891654
-3.50275138,4.43843551,0.03096251,0.81021494,0.03560629,2.54338242,2.27307334,1.68176477
-3.49674837,4.53750923,0.03155210,0.81988097,0.03560381,2.62076582,2.33060683,1.73421853
-3.49074537,4.66086071,0.03246504,0.83092370,0.03586204,2.71643346,2.40415995,1.79663157
-3.48474237,4.80906246,0.03368692,0.84343862,0.03639304,2.83071922,2.49443876,1.86918612
-3.47873937,4.98227860,0.03519928,0.85751211,0.03720455,2.96363077,2.60192007,1.95187722
-3.47273637,5.18023720,0.03697992,0.87322070,0.03829976,3.11482666,2.72682563,2.04450056
-3.46673337,5.40221034,0.03900323,0.89062992,0.03967725,3.28360051,2.86909975,2.14664443
-3.46073037,5.64700306,0.04124058,0.90979256,0.04133079,3.46887340,3.02839089,2.25768640
-3.45472736,5.91295222,0.04366081,0.93074616,0.04324934,3.66919548,3.20403808,2.37679533
-3.44872436,6.19793605,0.04623069,0.95351009,0.04541703,3.88275753,3.39506277,2.50293890
-3.44272136,6.49939519,0.04891545,0.97808195,0.04781326,4.10741295,3.60016681,2.63489718
-3.43671836,6.81436565,0.05167940,1.00443385,0.05041279,4.34071040,3.81773725,2.77128215
-3.43071536,7.13952369,0.05448652,1.03250853,0.05318606,4.57993671,4.04585849,2.91056299
-3.42471236,7.47124233,0.05730103,1.06221580,0.05609947,4.82216954,4.28233214,3.05109683
-3.41870935,7.80565875,0.06008808,1.09342958,0.05911587,5.06433844,4.52470495,3.19116417
-3.41270635,8.13875122,0.06281429,1.12598585,0.06219511,5.30329285,4.77030460,3.32900804
-3.40670335,8.46642372,0.06544833,1.15968185,0.06529473,5.53587504,5.01628337,3.46287577
-3.40070035,8.78459623,0.06796145,1.19427678,0.06837073,5.75899557,5.25966880,3.59106192
-3.39469735,9.08929783,0.07032789,1.22949421,0.07137847,5.96970875,5.49742062,3.71195096
-3.38869435,9.37675982,0.07252529,1.26502633,0.07427359,6.16528545,5.72649264,3.82405794
-3.38269135,9.64350569,0.07453493,1.30053992,0.07701304,6.34328047,5.94389812,3.92606587
-3.37668834,9.88643482,0.07634193,1.33568408,0.07955608,6.50159192,6.14677669,4.01685803
-3.37068534,10.10289680,0.07793535,1.37009943,0.08186526,6.63851046,6.33246079,4.09554416
-3.36468234,10.29075362,0.07930814,1.40342829,0.08390740,6.75275630,6.49853948,4.16147936
-3.35867934,10.44842710,0.08045712,1.43532564,0.08565444,6.84350272,6.64291738,4.21427498
-3.35267634,10.57492988,0.08138274,1.46547009,0.08708416,6.91038517,6.76386631,4.25380114
-3.34667334,10.66987837,0.08208890,1.49357446,0.08818077,6.95349584,6.86006790,4.28018076
-3.34067034,10.73348720,0.08258262,1.51939518,0.08893530,6.97336395,6.93064503,4.29377556
-3.33466733,10.76654503,0.08287371,1.54274021,0.08934579,6.97092289,6.97518090,4.29516462
-3.32866433,10.77037274,0.08297443,1.56347461,0.08941727,6.94746566,6.99372460,4.28511657
-3.32266133,10.74676530,0.08289906,1.58152368,0.08916154,6.90459065,6.98678279,4.26455652
-3.31665833,10.69791962,0.08266349,1.59687310,0.08859663,6.84414011,6.95529758,4.23452946
-3.31065533,10.62635111,0.08228483,1.60956617,0.08774623,6.76813389,6.90061131,4.19616136
-3.30465233,10.53480207,0.08178091,1.61969796,0.08663882,6.67870117,6.82441955,4.15061985
-3.29864932,10.42614565,0.08116990,1.62740685,0.08530668,6.57801286,6.72871420,4.09907587
-3.29264632,10.30328888,0.08046984,1.63286363,0.08378481,6.46821718,6.61571881,4.04266783
-3.28664332,10.16907878,0.07969817,1.63625889,0.08210979,6.35138088,6.48781902,3.98246965
-3.28064032,10.02621503,0.07887133,1.63778935,0.08031862,6.22943782,6.34749070,3.91946362
-3.27463732,9.87717271,0.07800430,1.63764389,0.07844756,6.10414673,6.19722907,3.85451897
-3.26863432,9.72413792,0.07711023,1.63599022,0.07653111,5.97705912,6.03948134,3.78837683
-3.26263132,9.56895875,0.07620008,1.63296286,0.07460103,5.84949801,5.87658588,3.72164154
-3.25662831,9.41311331,0.07528228,1.62865349,0.07268553,5.72254761,5.71071991,3.65477867
-3.25062531,9.25769567,0.07436257,1.62310396,0.07080869,5.59705373,5.54385779,3.58811912
-3.24462231,9.10341998,0.07344381,1.61630282,0.06899002,5.47363402,5.37774103,3.52186892
-3.23861931,8.95064199,0.07252598,1.60818550,0.06724424,5.35269700,5.21386069,3.45612394
-3.23261631,8.79939653,0.07160624,1.59863816,0.06558125,5.23446848,5.05345212,3.39088855
-3.22661331,8.64944871,0.07067919,1.58750534,0.06400631,5.11902353,4.89750143,3.32609715
-3.22061031,8.50035598,0.06973719,1.57460069,0.06252045,5.00632224,4.74676234,3.26163738
-3.21460730,8.35153764,0.06877079,1.55972047,0.06112087,4.89624723,4.60178169,3.19737385
-3.20860430,8.20234817,0.06776933,1.54265894,0.05980164,4.78864111,4.46293145,3.13317123
-3.20260130,8.05215035,0.06672159,1.52322477,0.05855435,4.68334174,4.33044476,3.06891545
-3.19659830,7.90038446,0.06561643,1.50125751,0.05736885,4.58021386,4.20445349,3.00453214
-3.19059530,7.74662985,0.06444356,1.47664310,0.05623398,4.47917547,4.08502484,2.94000143
-3.18459230,7.59065577,0.06319419,1.44932759,0.05513824,4.38021775,3.97219457,2.87536838
-3.17858929,7.43245882,0.06186168,1.41932807,0.05407045,4.28341782,3.86599504,2.81074869
-3.17258629,7.27228527,0.06044208,1.38674033,0.05302024,4.18894388,3.76647624,2.74632956
-3.16658329,7.11063718,0.05893451,1.35174256,0.05197847,4.09705264,3.67371908,2.68236560
-3.16058029,6.94826242,0.05734148,1.31459500,0.05093754,4.00807963,3.58784015,2.61917041
-3.15457729,6.78612924,0.05566890,1.27563548,0.04989150,3.92242297,3.50898839,2.55710410
-3.14857429,6.62538732,0.05392607,1.23527095,0.04883614,3.84052202,3.43733405,2.49655784
-3.14257129,6.46731764,0.05212538,1.19396568,0.04776887,3.76283214,3.37305135,2.43793621
-3.13656828,6.31327433,0.05028193,1.15222654,0.04668858,3.68979737,3.31629641,2.38163848
-3.13056528,6.16462205,0.04841297,1.11058628,0.04559539,3.62182270,3.26718230,2.32803997
-3.12456228,6.02267246,0.04653729,1.06958566,0.04449036,3.55924780,3.22575337,2.27747467
-3.11855928,5.88862373,0.04467444,1.02975530,0.04337519,3.50232380,3.19196109,2.23021995
-3.11255628,5.76350622,0.04284409,0.99159827,0.04225195,3.45119465,3.16564314,2.18648449
-3.10655328,5.64813757,0.04106525,0.95557421,0.04112275,3.40588411,3.14650787,2.14639998
-3.10055028,5.54308931,0.03935559,0.92208564,0.03998957,3.36628936,3.13412520,2.11001695
-3.09454727,5.44866666,0.03773091,0.89146717,0.03885405,3.33218129,3.12792510,2.07730508
-3.08854427,5.36490218,0.03620461,0.86397786,0.03771743,3.30321171,3.12720393,2.04815765
-3.08254127,5.29156302,0.03478739,0.83979710,0.03658045,3.27892665,3.13113857,2.02239992
-3.07653827,5.22817090,0.03348699,0.81902378,0.03544344,3.25878503,3.13880762,1.99980057
-3.07053527,5.17403286,0.03230818,0.80167872,0.03430638,3.24218134,3.14921854,1.98008557
-3.06453227,5.12828065,0.03125280,0.78771003,0.03316900,3.22847095,3.16133915,1.96295336
-3.05852926,5.08991592,0.03031995,0.77700077,0.03203100,3.21699620,3.17413167,1.94809037
-3.05252626,5.05785815,0.02950631,0.76937845,0.03089216,3.20711196,3.18658737,1.93518584
-3.04652326,5.03099258,0.02880645,0.76462573,0.02975252,3.19820886,3.19775977,1.92394498
-3.04052026,5.00821526,0.02821332,0.76249167,0.02861259,3.18973301,3.20679450,1.91409972
-3.03451726,4.98847282,0.02771865,0.76270290,0.02747341,3.18120117,3.21295436,1.90541648
-3.02851426,4.97079529,0.02731343,0.76497426,0.02633668,3.17221064,3.21563814,1.89770058
-3.02251126,4.95432049,0.02698828,0.76901835,0.02520477,3.16244371,3.21439249,1.89079726
-3.01650825,4.93830968,0.02673388,0.77455383,0.02408078,3.15166671,3.20891642,1.88458947
-3.01050525,4.92215430,0.02654127,0.78131204,0.02296844,3.13972421,3.19905865,1.87899279
-3.00450225,4.90537465,0.02640209,0.78904207,0.02187205,3.12652915,3.18480831,1.87394825
-2.99849925,4.88761162,0.02630878,0.79751416,0.02079635,3.11205002,3.16627997,1.86941354
-2.99249625,4.86861297,0.02625466,0.80652158,0.01974636,3.09629628,3.14369436,1.86535369
-2.98649325,4.84821604,0.02623396,0.81588126,0.01872724,3.07930324,3.11735626,1.86173188
-2.98049025,4.82632869,0.02624183,0.82543328,0.01774408,3.06111779,3.08763110,1.85850120
-2.97448724,4.80291026,0.02627420,0.83503967,0.01680172,3.04178588,3.05492191,1.85559814
-2.96848424,4.77795424,0.02632768,0.84458265,0.01590461,3.02134283,3.01964811,1.85293821
-2.96248124,4.75147393,0.02639942,0.85396272,0.01505664,2.99980704,2.98222737,1.85041407
-2.95647824,4.72349206,0.02648689,0.86309667,0.01426099,2.97717747,2.94306143,1.84789637
-2.95047524,4.69403492,0.02658777,0.87191594,0.01352006,2.95343502,2.90252672,1.84523718
-2.94447224,4.66313129,0.02669974,0.88036519,0.01283541,2.92854744,2.86096994,1.84227582
-2.93846923,4.63081577,0.02682037,0.88840147,0.01220768,2.90247761,2.81870859,1.83884668
-2.93246623,4.59713615,0.02694699,0.89599372,0.01163661,2.87519426,2.77603609,1.83478849
-2.92646323,4.56216392,0.02707666,0.90312283,0.01112111,2.84668448,2.73323090,1.82995452
-2.92046023,4.52600709,0.02720609,0.90978205,0.01065925,2.81696717,2.69056873,1.82422301
-2.91445723,4.48882399,0.02733170,0.91597771,0.01024843,2.78610655,2.64833676,1.81750730
-2.90845423,4.45083729,0.02744969,0.92173011,0.00988542,2.75422487,2.60684895,1.80976500
-2.90245123,4.41234692,0.02755610,0.92707439,0.00956655,2.72151358,2.56646111,1.80100582
-2.89644822,4.37374110,0.02764702,0.93206142,0.00928783,2.68824239,2.52758470,1.79129765
-2.89044522,4.33550457,0.02771871,0.93675826,0.00904511,2.65476563,2.49069848,1.78077049
-2.88444222,4.29822346,0.02776781,0.94124836,0.00883421,2.62152565,2.45635690,1.76961827
-2.87843922,4.26258624,0.02779158,0.94563115,0.00865112,2.58905299,2.42519474,1.75809835
-2.87243622,4.22938046,0.02778802,0.95002106,0.00849210,2.55796324,2.39792733,1.74652877
-2.86643322,4.19948520,0.02775616,0.95454587,0.00835382,2.52895060,2.37534616,1.73528338
-2.86043022,4.17385909,0.02769614,0.95934427,0.00823346,2.50277821,2.35830962,1.72478494
-2.85442721,4.15352414,0.02760937,0.96456275,0.00812877,2.48026551,2.34772899,1.71549654
-2.84842421,4.13954557,0.02749859,0.97035177,0.00803817,2.46227268,2.34455004,1.70791132
-2.84242121,4.13300798,0.02736792,0.97686129,0.00796071,2.44968257,2.34973053,1.70254098
-2.83641821,4.13498837,0.02722279,0.98423575,0.00789606,2.44338026,2.36421426,1.69990312
-2.83041521,4.14652651,0.02706990,0.99260876,0.00784454,2.44423072,2.38890247,1.70050772
-2.82441221,4.16859329,0.02691696,1.00209747,0.00780693,2.45305494,2.42462332,1.70484307
-2.81840920,4.20205790,0.02677259,1.01279702,0.00778447,2.47060486,2.47210046,1.71336130
-2.81240620,4.24765467,0.02664597,1.02477518,0.00777870,2.49753786,2.53192177,1.72646384
-2.80640320,4.30595049,0.02654656,1.03806746,0.00779132,2.53439123,2.60450917,1.74448720
-2.80040020,4.37731394,0.02648377,1.05267289,0.00782406,2.58155751,2.69009077,1.76768928
-2.79439720,4.46188735,0.02646659,1.06855073,0.00787855,2.63926147,2.78867634,1.79623679
-2.78839420,4.55956272,0.02650322,1.08561829,0.00795615,2.70753962,2.90003714,1.83019402
-2.78239120,4.66996307,0.02660075,1.10375007,0.00805787,2.78622323,3.02369112,1.86951362
-2.77638819,4.79243008,0.02676481,1.12277827,0.00818424,2.87492589,3.15889436,1.91402977
-2.77038519,4.92601920,0.02699928,1.14249485,0.00833524,2.97303638,3.30463945,1.96345417
-2.76438219,5.06950317,0.02730607,1.16265505,0.00851029,3.07971792,3.45966136,2.01737542
-2.75837919,5.22138448,0.02768497,1.18298248,0.00870818,3.19391428,3.62245122,2.07526205
-2.75237619,5.37991732,0.02813346,1.20317549,0.00892714,3.31436340,3.79127803,2.13646945
-2.74637319,5.54313888,0.02864678,1.22291480,0.00916487,3.43961848,3.96421824,2.20025087
-2.74037019,5.70890963,0.02921789,1.24187216,0.00941864,3.56807669,4.13919265,2.26577240
-2.73436718,5.87496192,0.02983766,1.25971971,0.00968540,3.69801470,4.31401007,2.33213173
-2.72836418,6.03895541,0.03049500,1.27613971,0.00996189,3.82763034,4.48641651,2.39838020
-2.72236118,6.19853792,0.03117719,1.29083442,0.01024484,3.95508914,4.65414871,2.46354745
-2.71635818,6.35140934,0.03187015,1.30353564,0.01053105,4.07857401,4.81499041,2.52666804
-2.71035518,6.49538658,0.03255882,1.31401355,0.01081760,4.19633643,4.96682952,2.58680875
-2.70435218,6.62846668,0.03322760,1.32208460,0.01110196,4.30674684,5.10771420,2.64309574
-2.69834917,6.74888557,0.03386075,1.32761789,0.01138210,4.40834228,5.23590589,2.69474017
-2.69234617,6.85516981,0.03444283,1.33053995,0.01165661,4.49986903,5.34992708,2.74106130
-2.68634317,6.94617875,0.03495914,1.33083756,0.01192475,4.58031816,5.44860193,2.78150579
-2.68034017,7.02113514,0.03539611,1.32855840,0.01218645,4.64895244,5.53108790,2.81566239
-2.67433717,7.07964228,0.03574170,1.32380948,0.01244233,4.70532300,5.59689686,2.84327109
-2.66833417,7.12168689,0.03598566,1.31675334,0.01269361,4.74927492,5.64590462,2.86422634
-2.66233117,7.14762697,0.03611984,1.30760199,0.01294206,4.78094139,5.67834814,2.87857414
-2.65632816,7.15816525,0.03613834,1.29660903,0.01318981,4.80072650,5.69481034,2.88650291
-2.65032516,7.15430909,0.03603763,1.28405990,0.01343925,4.80927757,5.69619293,2.88832888
-2.64432216,7.13731879,0.03581659,1.27026097,0.01369280,4.80744831,5.68367826,2.88447651
-2.63831916,7.10864658,0.03547647,1.25552770,0.01395275,4.79625461,5.65868170,2.87545508
-2.63231616,7.06986941,0.03502076,1.24017250,0.01422107,4.77682531,5.62279664,2.86183272
-2.62631316,7.02261889,0.03445507,1.22449287,0.01449921,4.75035029,5.57773445,2.84420923
-2.62031016,6.96851173,0.03378687,1.20876026,0.01478794,4.71802875,5.52526210,2.82318917
-2.61430715,6.90908445,0.03302527,1.19321031,0.01508723,4.68102007,5.46714012,2.79935668
-2.60830415,6.84573541,0.03218077,1.17803494,0.01539615,4.64039996,5.40506379,2.77325340
-2.60230115,6.77967719,0.03126494,1.16337661,0.01571284,4.59712374,5.34061001,2.74536039
