energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.86043022,11.12101787,0.01438957,3.94073172,0.47280315,1.89730408,0.06736595,1.57486065,4.24400706,3.39213314
-2.85442721,11.16193931,0.01485636,3.98322508,0.46850576,1.89223725,0.06525637,1.54915216,4.36166152,3.39402822
-2.84842421,11.20203280,0.01532056,4.02726642,0.46320554,1.88799414,0.06300263,1.51910493,4.48502633,3.39441726
-2.84242121,11.24176207,0.01577586,4.07270340,0.45697172,1.88502824,0.06063614,1.48500164,4.61311342,3.39343110
-2.83641821,11.28120612,0.01621470,4.11921312,0.44988345,1.88368518,0.05818661,1.44716831,4.74473242,3.39111473
-2.83041521,11.32002853,0.01662847,4.16629547,0.44202661,1.88419325,0.05568148,1.40596717,4.87848642,3.38741960
-2.82441221,11.35746912,0.01700774,4.21327537,0.43349073,1.88665911,0.05314560,1.36178967,5.01277809,3.38220173
-2.81840920,11.39235774,0.01734263,4.25931376,0.42436607,1.89106872,0.05060095,1.31504949,5.14582614,3.37522538
-2.81240620,11.42314870,0.01762314,4.30342656,0.41474099,1.89729334,0.04806655,1.26617560,5.27569196,3.36617173
-2.80640320,11.44797381,0.01783955,4.34451081,0.40469965,1.90510012,0.04555853,1.21560539,5.40031558,3.35465180
-2.80040020,11.46471118,0.01798286,4.38137682,0.39432015,1.91416670,0.04309028,1.16377795,5.51756001,3.34022286
-2.79439720,11.47106637,0.01804517,4.41278483,0.38367311,1.92409906,0.04067268,1.11112750,5.62526214,3.32240740
-2.78839420,11.46466226,0.01802001,4.43748477,0.37282078,1.93445179,0.03831436,1.05807705,5.72128855,3.30071368
-2.78239120,11.44313346,0.01790268,4.45425742,0.36181662,1.94474980,0.03602206,1.00503246,5.80359395,3.27465694
-2.77638819,11.40422129,0.01769046,4.46195532,0.35070542,1.95451039,0.03380094,0.95237693,5.87027994,3.24378039
-2.77038519,11.34586523,0.01738279,4.45954175,0.33952377,1.96326486,0.03165487,0.90046608,5.91965161,3.20767508
-2.76438219,11.26628688,0.01698134,4.44612631,0.32830100,1.97057838,0.02958676,0.84962374,5.95026958,3.16599788
-2.75837919,11.16406304,0.01648993,4.42099556,0.31706034,1.97606756,0.02759878,0.80013848,5.96099503,3.11848697
-2.75237619,11.03818478,0.01591450,4.38363765,0.30582030,1.97941473,0.02569256,0.75226104,5.95102587,3.06497419
-2.74637319,10.88810025,0.01526284,4.33375990,0.29459618,1.98037833,0.02386935,0.70620271,5.91992221,3.00539398
-2.74037019,10.71373953,0.01454438,4.27129878,0.28340153,1.97879919,0.02213014,0.66213466,5.86761989,2.93978849
-2.73436718,10.51552087,0.01376982,4.19642192,0.27224959,1.97460240,0.02047570,0.62018822,5.79443155,2.86830888
-2.72836418,10.29433839,0.01295082,4.10952235,0.26115453,1.96779482,0.01890665,0.58045617,5.70103504,2.79121290
-2.72236118,10.05153249,0.01209957,4.01120523,0.25013247,1.95845880,0.01742340,0.54299489,5.58844986,2.70885883
-2.71635818,9.78884481,0.01122843,3.90226801,0.23920234,1.94674243,0.01602621,0.50782741,5.45800272,2.62169636
-2.71035518,9.50836058,0.01034955,3.78367503,0.22838638,1.93284735,0.01471508,0.47494710,5.31128399,2.53025477
-2.70435218,9.21244162,0.00947455,3.65652783,0.21771052,1.91701497,0.01348979,0.44432214,5.15009718,2.43512918
-2.69834917,8.90365393,0.00861419,3.52203275,0.20720445,1.89951225,0.01234978,0.41590044,4.97640397,2.33696539
-2.69234617,8.58469376,0.00777817,3.38146724,0.19690158,1.88061812,0.01129420,0.38961495,4.79226731,2.23644429
-2.68634317,8.25831601,0.00697490,3.23614660,0.18683888,1.86061168,0.01032187,0.36538924,4.59979531,2.13426627
-2.68034017,7.92726872,0.00621139,3.08739236,0.17705667,1.83976315,0.00943127,0.34314317,4.40108844,2.03113659
-2.67433717,7.59423662,0.00549323,2.93650373,0.16759835,1.81832826,0.00862055,0.32279852,4.19819196,1.92775208
-2.66833417,7.26179606,0.00482449,2.78473298,0.15851024,1.79654676,0.00788761,0.30428442,3.99305562,1.82478972
-2.66233117,6.93238282,0.00420788,2.63326551,0.14984138,1.77464509,0.00723008,0.28754240,3.78750154,1.72289738
-2.65632816,6.60827327,0.00364476,2.48320495,0.14164347,1.75284320,0.00664546,0.27253092,3.58320113,1.62268686
-2.65032516,6.29157837,0.00313527,2.33556323,0.13397086,1.73136497,0.00613113,0.25922929,3.38166092,1.52472923
-2.64432216,5.98424921,0.00267852,2.19125546,0.12688057,1.71045155,0.00568443,0.24764076,3.18421693,1.42955227
-2.63831916,5.68809183,0.00227273,2.05109901,0.12043226,1.69037635,0.00530278,0.23779466,2.99203657,1.33763975
-2.63231616,5.40478857,0.00191540,1.91581597,0.11468825,1.67146060,0.00498371,0.22974756,2.80612672,1.24943212
-2.62631316,5.13592285,0.00160347,1.78603825,0.10971336,1.65408789,0.00472495,0.22358329,2.62734643,1.16532811
-2.62031016,4.88300391,0.00133353,1.66231427,0.10557459,1.63871632,0.00452446,0.21941179,2.45642244,1.08568690
-2.61430715,4.64748847,0.00110191,1.54511626,0.10234063,1.62588679,0.00438048,0.21736673,2.29396606,1.01083019
-2.60830415,4.43079627,0.00090484,1.43484745,0.10008103,1.61622630,0.00429151,0.21760191,2.14048944,0.94104393
-2.60230115,4.23431718,0.00073858,1.33184836,0.09886513,1.61044518,0.00425635,0.22028656,1.99642033,0.87657928
-2.59629815,4.05940834,0.00059949,1.23640163,0.09876063,1.60932763,0.00427401,0.22559948,1.86211400,0.81765255
-2.59029515,3.90738024,0.00048412,1.14873515,0.09983188,1.61371540,0.00434370,0.23372226,1.73786173,0.76444413
-2.58429215,3.77947202,0.00038923,1.06902325,0.10213786,1.62448470,0.00446468,0.24483173,1.62389572,0.71709623
-2.57828914,3.67681668,0.00031187,0.99738617,0.10572997,1.64251704,0.00463624,0.25909181,1.52039023,0.67570975
-2.57228614,3.60039793,0.00024940,0.93388800,0.11064955,1.66866489,0.00485751,0.27664505,1.42745956,0.64034034
-2.56628314,3.55100110,0.00019943,0.87853342,0.11692552,1.70371379,0.00512737,0.29760418,1.34515355,0.61099410
-2.56028014,3.52916087,0.00015993,0.83126398,0.12457187,1.74834238,0.00544432,0.32204395,1.27345118,0.58762316
-2.55427714,3.53510919,0.00012912,0.79195426,0.13358547,1.80308245,0.00580634,0.34999354,1.21225368,0.57012168
-2.54827414,3.56872676,0.00010550,0.76040858,0.14394406,1.86828091,0.00621077,0.38143007,1.16137777,0.55832260
-2.54227114,3.62950137,0.00008785,0.73635885,0.15560471,1.94406583,0.00665426,0.41627333,1.12055021,0.55199554
-2.53626813,3.71649636,0.00007515,0.71946400,0.16850286,2.03031844,0.00713263,0.45438214,1.08940447,0.55084625
-2.53026513,3.82833167,0.00006664,0.70931130,0.18255189,2.12665278,0.00764089,0.49555267,1.06748007,0.55451785
-2.52426213,3.96317981,0.00006173,0.70541992,0.19764351,2.23240451,0.00817325,0.53951880,1.05422527,0.56259401
-2.51825913,4.11877799,0.00006004,0.70724682,0.21364886,2.34662970,0.00872312,0.58595473,1.04900312,0.57460429
-2.51225613,4.29245701,0.00006134,0.71419490,0.23042043,2.46811444,0.00928322,0.63447993,1.05110096,0.59003151
-2.50625313,4.48118680,0.00006558,0.72562324,0.24779473,2.59539503,0.00984574,0.68466632,1.05974316,0.60832109
-2.50025013,4.68163734,0.00007287,0.74085920,0.26559572,2.72678853,0.01040248,0.73604750,1.07410655,0.62889214
-2.49424712,4.89025323,0.00008347,0.75921195,0.28363882,2.86043259,0.01094507,0.78812996,1.09333798,0.65114998
-2.48824412,5.10333923,0.00009778,0.77998690,0.30173544,2.99433313,0.01146522,0.84040567,1.11657332,0.67449969
-2.48224112,5.31715361,0.00011636,0.80250062,0.31969784,3.12641814,0.01195499,0.89236583,1.14295695,0.69836018
-2.47623812,5.52800567,0.00013993,0.82609552,0.33734421,3.25459537,0.01240704,0.94351513,1.17166102,0.72217839
-2.47023512,5.73235352,0.00016937,0.85015385,0.35450362,3.37681163,0.01281495,0.99338606,1.20190360,0.74544297
-2.46423212,5.92689809,0.00020568,0.87411049,0.37102077,3.49111122,0.01317343,1.04155256,1.23296496,0.76769688
-2.45822911,6.10866955,0.00025004,0.89746394,0.38676028,3.59569104,0.01347861,1.08764253,1.26420133,0.78854860
-2.45222611,6.27510251,0.00030376,0.91978514,0.40161036,3.68895024,0.01372823,1.13134860,1.29505554,0.80768121
-2.44622311,6.42409689,0.00036827,0.94072390,0.41548559,3.76953227,0.01392178,1.17243656,1.32506434,0.82485911
-2.44022011,6.55406202,0.00044511,0.96001256,0.42832880,3.83635782,0.01406065,1.21075119,1.35386194,0.83993208
-2.43421711,6.66394217,0.00053593,0.97746686,0.44011185,3.88864743,0.01414814,1.24621899,1.38117988,0.85283635
-2.42821411,6.75322273,0.00064239,0.99298400,0.45083528,3.92593316,0.01418943,1.27884770,1.40684325,0.86359269
-2.42221111,6.82191687,0.00076619,1.00653800,0.46052680,3.94805915,0.01419149,1.30872256,1.43076355,0.87230148
-2.41620810,6.87053373,0.00090896,1.01817252,0.46923872,3.95517161,0.01416294,1.33599926,1.45292855,0.87913494
-2.41020510,6.90002964,0.00107224,1.02799157,0.47704424,3.94769906,0.01411378,1.36089399,1.47338960,0.88432671
-2.40420210,6.91174494,0.00125743,1.03614835,0.48403303,3.92632435,0.01405510,1.38367074,1.49224704,0.88815929
-2.39819910,6.90732941,0.00146566,1.04283271,0.49030589,3.89194999,0.01399876,1.40462650,1.50963429,0.89094963
-2.39219610,6.88865971,0.00169779,1.04825779,0.49596903,3.84565907,0.01395701,1.42407480,1.52570134,0.89303354
-2.38619310,6.85775289,0.00195429,1.05264631,0.50112808,3.78867362,0.01394205,1.44232845,1.54059831,0.89474941
-2.38019010,6.81667952,0.00223521,1.05621702,0.50588206,3.72231265,0.01396566,1.45968198,1.55445978,0.89642207
-2.37418709,6.76748064,0.00254010,1.05917189,0.51031765,3.64795186,0.01403876,1.47639478,1.56739062,0.89834715
-2.36818409,6.71209170,0.00286796,1.06168451,0.51450396,3.56698678,0.01417107,1.49267552,1.57945378,0.90077684
-2.36218109,6.65227693,0.00321723,1.06389021,0.51848814,3.48080078,0.01437071,1.50866869,1.59066075,0.90390747
-2.35617809,6.58957653,0.00358573,1.06587819,0.52229195,3.39073896,0.01464400,1.52444387,1.60096509,0.90786953
-2.35017509,6.52526860,0.00397072,1.06768615,0.52590960,3.29808860,0.01499516,1.53998832,1.61025918,0.91272044
-2.34417209,6.46034689,0.00436887,1.06929741,0.52930686,3.20406626,0.01542624,1.55520326,1.61837478,0.91844057
-2.33816908,6.39551487,0.00477635,1.07064092,0.53242162,3.10981138,0.01593702,1.56990428,1.62508696,0.92493250
-2.33216608,6.33119539,0.00518886,1.07159399,0.53516592,3.01638563,0.01652506,1.58382574,1.63012178,0.93202378
-2.32616308,6.26755507,0.00560174,1.07198760,0.53742934,2.92477704,0.01718583,1.59662939,1.63316703,0.93947292
-2.32016008,6.20454118,0.00601007,1.07161431,0.53908365,2.83590782,0.01791292,1.60791667,1.63388588,0.94697849
-2.31415708,6.14192884,0.00640880,1.07023815,0.53998857,2.75064437,0.01869826,1.61724442,1.63193272,0.95419097
-2.30815408,6.07937548,0.00679283,1.06760619,0.53999839,2.66980817,0.01953253,1.62414328,1.62697043,0.96072674
-2.30215108,6.01647932,0.00715720,1.06346131,0.53896904,2.59418613,0.02040550,1.62813805,1.61868842,0.96618374
-2.29614807,5.95283867,0.00749720,1.05755545,0.53676549,2.52453922,0.02130641,1.62876911,1.60682030,0.97015806
-2.29014507,5.88810860,0.00780846,1.04966274,0.53326894,2.46160831,0.02222445,1.62561395,1.59116045,0.97226074
-2.28414207,5.82205193,0.00808708,1.03959198,0.52838348,2.40611646,0.02314909,1.61830765,1.57157850,0.97213400
-2.27813907,5.75458175,0.00832975,1.02719765,0.52204196,2.35876720,0.02407050,1.60656165,1.54803091,0.96946632
-2.27213607,5.68579330,0.00853373,1.01238905,0.51421072,2.32023863,0.02497983,1.59017955,1.52056893,0.96400556
-2.26613307,5.61598352,0.00869702,0.99513703,0.50489286,2.29117358,0.02586947,1.56906938,1.48934252,0.95556954
-2.26013007,5.54565730,0.00881825,0.97547789,0.49412998,2.27216616,0.02673323,1.54325168,1.45459977,0.94405389
-2.25412706,5.47552040,0.00889679,0.95351440,0.48200223,2.26374564,0.02756640,1.51286289,1.41668188,0.92943647
-2.24812406,5.40645954,0.00893265,0.92941365,0.46862670,2.26635843,0.02836578,1.47815409,1.37601376,0.91177861
-2.24212106,5.33951094,0.00892647,0.90340203,0.45415409,2.28034951,0.02912953,1.43948488,1.33309083,0.89122293
-2.23611806,5.27581954,0.00887946,0.87575745,0.43876410,2.30594433,0.02985704,1.39731303,1.28846242,0.86798805
-2.23011506,5.21659119,0.00879332,0.84679929,0.42265944,2.34323277,0.03054862,1.35218017,1.24271284,0.84236049
-2.22411206,5.16304102,0.00867017,0.81687655,0.40605910,2.39215620,0.03120526,1.30469450,1.19644093,0.81468428
-2.21810905,5.11634106,0.00851247,0.78635483,0.38919094,2.45249896,0.03182824,1.25551125,1.15023920,0.78534878
-2.21210605,5.07757055,0.00832298,0.75560280,0.37228418,2.52388531,0.03241874,1.20531196,1.10467358,0.75477540
-2.20610305,5.04767190,0.00810461,0.72497890,0.35556209,2.60578260,0.03297756,1.15478365,1.06026488,0.72340390
-2.20010005,5.02741533,0.00786046,0.69481886,0.33923527,2.69751131,0.03350471,1.10459876,1.01747273,0.69167887
-2.19409705,5.01737434,0.00759367,0.66542473,0.32349570,2.79826210,0.03399919,1.05539699,0.97668296,0.66003701
-2.18809405,5.01791365,0.00730746,0.63705582,0.30851211,2.90711980,0.03445876,1.00776963,0.93819871,0.62889580
-2.18209105,5.02919050,0.00700506,0.60992211,0.29442650,3.02309364,0.03487979,0.96224704,0.90223582,0.59864392
-2.17608804,5.05116919,0.00668967,0.58418019,0.28135220,3.14515300,0.03525727,0.91928983,0.86892235,0.56963373
-2.17008504,5.08364787,0.00636447,0.55993194,0.26937332,3.27226703,0.03558486,0.87928363,0.83830225,0.54217592
-2.16408204,5.12629570,0.00603259,0.53722588,0.25854554,3.40344653,0.03585504,0.84253753,0.81034258,0.51653649
-2.15807904,5.17869775,0.00569711,0.51606093,0.24889817,3.53778595,0.03605940,0.80928594,0.78494382,0.49293568
-2.15207604,5.24040426,0.00536102,0.49639224,0.24043714,3.67450306,0.03618894,0.77969318,0.76195246,0.47154891
-2.14607304,5.31098036,0.00502724,0.47813872,0.23314872,3.81297397,0.03623451,0.75386036,0.74117497,0.45250913
-2.14007004,5.39005227,0.00469855,0.46119171,0.22700370,3.95276065,0.03618721,0.73183364,0.72239237,0.43591035
-2.13406703,5.47734590,0.00437761,0.44542413,0.22196160,4.09362890,0.03603889,0.71361319,0.70537437,0.42181180
-2.12806403,5.57271404,0.00406693,0.43069979,0.21797478,4.23555436,0.03578254,0.69916196,0.68989239,0.41024233
-2.12206103,5.67614904,0.00376881,0.41688210,0.21499198,4.37871514,0.03541277,0.68841361,0.67573070,0.40120462
-2.11605803,5.78777859,0.00348533,0.40384173,0.21296123,4.52346994,0.03492612,0.68127896,0.66269518,0.39467878
-2.11005503,5.90784339,0.00321830,0.39146307,0.21183185,4.67032152,0.03432136,0.67765052,0.65061925,0.39062514
-2.10405203,6.03665666,0.00296925,0.37964884,0.21155555,4.81986608,0.03359966,0.67740482,0.63936696,0.38898597
-2.09804902,6.17454669,0.00273939,0.36832305,0.21208651,4.97273016,0.03276469,0.68040254,0.62883318,0.38968608
-2.09204602,6.32178511,0.00252959,0.35743198,0.21338055,5.12949769,0.03182255,0.68648647,0.61894108,0.39263232
-2.08604302,6.47850465,0.00234035,0.34694351,0.21539349,5.29063030,0.03078168,0.69547774,0.60963748,0.39771219
-2.08004002,6.64461126,0.00217181,0.33684475,0.21807892,5.45638533,0.02965259,0.70717080,0.60088638,0.40479166
-2.07403702,6.81969621,0.00202375,0.32713846,0.22138560,5.62673594,0.02844754,0.72132771,0.59266141,0.41371264
-2.06803402,7.00295437,0.00189558,0.31783847,0.22525468,5.80129842,0.02718017,0.73767245,0.58493784,0.42429044
-2.06203102,7.19311472,0.00178639,0.30896454,0.22961711,5.97927154,0.02586499,0.75588609,0.57768483,0.43631150
-2.05602801,7.38838901,0.00169497,0.30053700,0.23439143,6.15939264,0.02451701,0.77560328,0.57085851,0.44953202
-2.05002501,7.58644360,0.00161983,0.29257175,0.23948224,6.33991441,0.02315119,0.79641095,0.56439640,0.46367753
-2.04402201,7.78439851,0.00155927,0.28507564,0.24477939,6.51860539,0.02178202,0.81784942,0.55821367,0.47844395
-2.03801901,7.97885613,0.00151141,0.27804291,0.25015828,6.69277602,0.02042313,0.83941645,0.55220141,0.49350020
-2.03201601,8.16596040,0.00147426,0.27145256,0.25548108,6.85933080,0.01908696,0.86057427,0.54622713,0.50849250
-2.02601301,8.34148565,0.00144577,0.26526713,0.26059901,7.01484556,0.01778442,0.88075943,0.54013736,0.52305038
-2.02001001,8.50095216,0.00142387,0.25943256,0.26535559,7.15566717,0.01652477,0.89939537,0.53376221,0.53679418
-2.01400700,8.63976403,0.00140656,0.25387951,0.26959072,7.27803218,0.01531550,0.91590703,0.52692160,0.54934396
-2.00800400,8.75336344,0.00139192,0.24852563,0.27314538,7.37819889,0.01416226,0.92973699,0.51943269,0.56032927
-2.00200100,8.83739417,0.00137820,0.24327890,0.27586675,7.45258714,0.01306896,0.94036242,0.51111805,0.56939954
-1.99599800,8.88786656,0.00136380,0.23804166,0.27761340,7.49791903,0.01203786,0.94731188,0.50181401,0.57623461
-1.98999500,8.90131583,0.00134737,0.23271500,0.27826045,7.51135382,0.01106973,0.95018121,0.49137874,0.58055473
-1.98399200,8.87494582,0.00132776,0.22720342,0.27770422,7.49061030,0.01016409,0.94864776,0.47969953,0.58212973
-1.97798899,8.80675105,0.00130410,0.22141929,0.27586623,7.43407058,0.00931938,0.94248204,0.46669874,0.58078689
-1.97198599,8.69561095,0.00127578,0.21528691,0.27269639,7.34086026,0.00853326,0.93155640,0.45233833,0.57641695
-1.96598299,8.54135173,0.00124241,0.20874605,0.26817510,7.21090105,0.00780281,0.91585012,0.43662250,0.56897812
-1.95997999,8.34477286,0.00120388,0.20175453,0.26231416,7.04493336,0.00712474,0.89545075,0.41959845,0.55849786
-1.95397699,8.10763739,0.00116029,0.19429007,0.25515663,6.84450825,0.00649561,0.87055161,0.40135528,0.54507229
-1.94797399,7.83262676,0.00111193,0.18635101,0.24677541,6.61194923,0.00591199,0.84144560,0.38202103,0.52886326
-1.94197099,7.52326289,0.00105927,0.17795617,0.23727073,6.35028637,0.00537057,0.80851558,0.36175826,0.51009332
-1.93596798,7.18380179,0.00100293,0.16914370,0.22676678,6.06316632,0.00486827,0.77222186,0.34075824,0.48903872
-1.92996498,6.81910419,0.00094362,0.15996915,0.21540751,5.75474283,0.00440232,0.73308747,0.31923426,0.46602093
-1.92396198,6.43448965,0.00088212,0.15050287,0.20335180,5.42955333,0.00397022,0.69168169,0.29741439,0.44139689
-1.91795898,6.03558108,0.00081927,0.14082689,0.19076846,5.09238748,0.00356983,0.64860288,0.27553398,0.41554869
-1.91195598,5.62814682,0.00075588,0.13103145,0.17783094,4.74815349,0.00319929,0.60446109,0.25382843,0.38887286
-1.90595298,5.21794681,0.00069276,0.12121146,0.16471229,4.40174817,0.00285703,0.55986134,0.23252637,0.36177001
-1.89994997,4.81058916,0.00063068,0.11146293,0.15158043,4.05793551,0.00254169,0.51538814,0.21184364,0.33463504
-1.89394697,4.41140201,0.00057031,0.10187965,0.13859383,3.72123840,0.00225209,0.47159175,0.19197827,0.30784835
-1.88794397,4.02532480,0.00051227,0.09255021,0.12589799,3.39584657,0.00198719,0.42897669,0.17310656,0.28176834
-1.88194097,3.65682146,0.00045706,0.08355549,0.11362252,3.08554308,0.00174605,0.38799267,0.15538030,0.25672545
-1.87593797,3.30981700,0.00040512,0.07496664,0.10187908,2.79365041,0.00152778,0.34902817,0.13892522,0.23301782
-1.86993497,2.98765743,0.00035675,0.06684364,0.09076019,2.52299621,0.00133152,0.31240658,0.12384055,0.21090854
-1.86393197,2.69309199,0.00031218,0.05923447,0.08033868,2.27589773,0.00115645,0.27838491,0.11019957,0.19062464
-1.85792896,2.42827574,0.00027153,0.05217477,0.07066801,2.05416316,0.00100175,0.24715475,0.09805110,0.17235750
-1.85192596,2.19478958,0.00023487,0.04568806,0.06178319,1.85910766,0.00086663,0.21884515,0.08742154,0.15626460
-1.84592296,1.99367460,0.00020216,0.03978634,0.05370219,1.69158119,0.00075033,0.19352730,0.07831765,0.14247241
-1.83991996,1.82547728,0.00017334,0.03447112,0.04642784,1.55200535,0.00065216,0.17122030,0.07072941,0.13108003
-1.83391696,1.69030193,0.00014828,0.02973467,0.03994999,1.44041623,0.00057149,0.15189791,0.06463327,0.12216356
-1.82791396,1.58786731,0.00012683,0.02556144,0.03424787,1.35651070,0.00050782,0.13549579,0.05999528,0.11578062
-1.82191096,1.51756435,0.00010882,0.02192962,0.02929248,1.29969362,0.00046080,0.12191888,0.05677412,0.11197502
-1.81590795,1.47851267,0.00009409,0.01881268,0.02504902,1.26912419,0.00043023,0.11104866,0.05492394,0.11078122
-1.80990495,1.46961393,0.00008245,0.01618094,0.02147907,1.26375984,0.00041616,0.10275013,0.05439684,0.11222841
-1.80390195,1.48960082,0.00007376,0.01400289,0.01854276,1.28239674,0.00041883,0.09687808,0.05514508,0.11634397
-1.79789895,1.53708080,0.00006787,0.01224654,0.01620049,1.32370636,0.00043877,0.09328289,0.05712282,0.12315630
-1.79189595,1.61057424,0.00006469,0.01088046,0.01441455,1.38626797,0.00047678,0.09181539,0.06028755,0.13269682
-1.78589295,1.70854730,0.00006413,0.00987472,0.01315037,1.46859723,0.00053394,0.09233111,0.06460106,0.14500109
-1.77988994,1.82943945,0.00006617,0.00920159,0.01237739,1.56917121,0.00061166,0.09469361,0.07003008,0.16010908
-1.77388694,1.97168666,0.00007079,0.00883611,0.01206983,1.68645041,0.00071162,0.09877718,0.07654661,0.17806455
-1.76788394,2.13374042,0.00007804,0.00875641,0.01220696,1.81889822,0.00083580,0.10446876,0.08412789,0.19891360
-1.76188094,2.31408347,0.00008798,0.00894393,0.01277327,1.96499844,0.00098647,0.11166928,0.09275604,0.22270243
-1.75587794,2.51124264,0.00010071,0.00938353,0.01375833,2.12327107,0.00116612,0.12029437,0.10241751,0.24947443
-1.74987494,2.72379927,0.00011636,0.01006343,0.01515650,2.29228677,0.00137750,0.13027454,0.11310221,0.27926673
-1.74387194,2.95039739,0.00013508,0.01097513,0.01696639,2.47068004,0.00162350,0.14155493,0.12480247,0.31210623
-1.73786893,3.18974996,0.00015703,0.01211319,0.01919029,2.65716111,0.00190713,0.15409453,0.13751168,0.34800544
-1.73186593,3.44064318,0.00018238,0.01347505,0.02183335,2.85052641,0.00223148,0.16786505,0.15122287,0.38695808
-1.72586293,3.70193885,0.00021130,0.01506074,0.02490282,3.04966745,0.00259961,0.18284935,0.16592700,0.42893481
-1.71985993,3.97257487,0.00024397,0.01687261,0.02840709,3.25357787,0.00301448,0.19903956,0.18161120,0.47387903
-1.71385693,4.25156376,0.00028052,0.01891505,0.03235481,3.46135848,0.00347887,0.21643486,0.19825687,0.52170315
-1.70785393,4.53798950,0.00032110,0.02119414,0.03675392,3.67222023,0.00399527,0.23503887,0.21583775,0.57228533
-1.70185093,4.83100270,0.00036578,0.02371736,0.04161067,3.88548496,0.00456577,0.25485698,0.23431798,0.62546687
-1.69584792,5.12981447,0.00041464,0.02649318,0.04692878,4.10058411,0.00519197,0.27589336,0.25365037,0.68105043
-1.68984492,5.43368939,0.00046770,0.02953073,0.05270849,4.31705551,0.00587486,0.29814796,0.27377470,0.73879914
-1.68384192,5.74193803,0.00052492,0.03283935,0.05894578,4.53453854,0.00661471,0.32161349,0.29461644,0.79843672
-1.67783892,6.05390955,0.00058626,0.03642811,0.06563169,4.75276799,0.00741094,0.34627260,0.31608574,0.85964864
-1.67183592,6.36898499,0.00065158,0.04030538,0.07275167,4.97156701,0.00826210,0.37209531,0.33807701,0.92208440
-1.66583292,6.68657158,0.00072075,0.04447822,0.08028513,5.19083942,0.00916570,0.39903684,0.36046893,0.98536089
-1.65982991,7.00609868,0.00079358,0.04895187,0.08820515,5.41056173,0.01011820,0.42703601,0.38312523,1.04906684
-1.65382691,7.32701553,0.00086986,0.05372914,0.09647837,5.63077510,0.01111496,0.45601439,0.40589607,1.11276833
-1.64782391,7.64879095,0.00094935,0.05880985,0.10506504,5.85157728,0.01215022,0.48587611,0.42862018,1.17601525
-1.64182091,7.97091492,0.00103184,0.06419028,0.11391935,6.07311442,0.01321712,0.51650869,0.45112776,1.23834862
-1.63581791,8.29290179,0.00111710,0.06986266,0.12298998,6.29557277,0.01430777,0.54778470,0.47324398,1.29930869
-1.62981491,8.61429466,0.00120495,0.07581478,0.13222086,6.51916978,0.01541333,0.57956430,0.49479319,1.35844368
-1.62381191,8.93467032,0.00129522,0.08202972,0.14155220,6.74414435,0.01652414,0.61169872,0.51560355,1.41531887
-1.61780890,9.25364385,0.00138783,0.08848568,0.15092171,6.97074567,0.01762992,0.64403436,0.53551205,1.46952603
-1.61180590,9.57087228,0.00148273,0.09515607,0.16026602,7.19922047,0.01871993,0.67641748,0.55436969,1.52069274
-1.60580290,9.88605610,0.00157999,0.10200970,0.16952226,7.42979801,0.01978326,0.70869928,0.57204657,1.56849158
-1.59979990,10.19893804,0.00167972,0.10901128,0.17862976,7.66267284,0.02080908,0.74074097,0.58843674,1.61264864
-1.59379690,10.50929825,0.00178214,0.11612202,0.18753175,7.89798508,0.02178692,0.77241868,0.60346254,1.65295134
-1.58779390,10.81694536,0.00188755,0.12330053,0.19617713,8.13579844,0.02270700,0.80362789,0.61707817,1.68925495
-1.58179090,11.12170317,0.00199633,0.13050377,0.20452209,8.37607637,0.02356047,0.83428707,0.62927234,1.72148768
-1.57578789,11.42339291,0.00210893,0.13768821,0.21253158,8.61865703,0.02433976,0.86434029,0.64006973,1.74965409
-1.56978489,11.72181168,0.00222584,0.14481105,0.22018057,8.86322795,0.02503881,0.89375862,0.64953131,1.77383635
-1.56378189,12.01670748,0.00234761,0.15183138,0.22745507,9.10930163,0.02565332,0.92254018,0.65775322,1.79419338
-1.55777889,12.30775245,0.00247481,0.15871142,0.23435272,9.35619354,0.02618091,0.95070872,0.66486433,1.81095767
-1.55177589,12.59451538,0.00260799,0.16541747,0.24088308,9.60300389,0.02662130,0.97831095,0.67102261,1.82442971
-1.54577289,12.87643562,0.00274773,0.17192089,0.24706750,9.84860498,0.02697634,1.00541242,0.67641023,1.83497019
-1.53976988,13.15280009,0.00289457,0.17819861,0.25293859,10.09163550,0.02725007,1.03209255,0.68122774,1.84299018
-1.53376688,13.42272560,0.00304903,0.18423358,0.25853929,10.33050337,0.02744867,1.05843876,0.68568756,1.84893950
-1.52776388,13.68514828,0.00321163,0.19001476,0.26392154,10.56339802,0.02758032,1.08454024,0.69000694,1.85329382
-1.52176088,13.93882182,0.00338286,0.19553684,0.26914473,10.78831307,0.02765510,1.11048162,0.69440085,1.85654079
-1.51575788,14.18232576,0.00356326,0.20079967,0.27427376,11.00307944,0.02768469,1.13633701,0.69907498,1.85916599
-1.50975488,14.41408466,0.00375340,0.20580736,0.27937697,11.20540870,0.02768217,1.16216468,0.70421921,1.86163891
-1.50375188,14.63239793,0.00395396,0.21056719,0.28452390,11.39294568,0.02766171,1.18800281,0.71000175,1.86439983
-1.49774887,14.83547994,0.00416574,0.21508824,0.28978301,11.56332870,0.02763820,1.21386640,0.71656424,1.86784780
