energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.27913957,3.86414050,0.36844611,2.45336314,0.01246875,0.16457376,0.03376904,0.13957157,0.24865317,1.14619070
-0.27313657,3.90794544,0.37357950,2.47818099,0.01208763,0.16632018,0.03454989,0.13935855,0.25163561,1.16234978
-0.26713357,3.94375819,0.37824120,2.49752965,0.01178598,0.16774417,0.03535154,0.13870535,0.25403118,1.17591317
-0.26113057,3.97078582,0.38241432,2.51090682,0.01156841,0.16880619,0.03616723,0.13762476,0.25581128,1.18658739
-0.25512756,3.98850829,0.38610181,2.51798349,0.01143693,0.16947612,0.03698998,0.13614214,0.25696289,1.19417949
-0.24912456,3.99670212,0.38932722,2.51861996,0.01139108,0.16973473,0.03781275,0.13429578,0.25749017,1.19860270
-0.24312156,3.99545187,0.39213441,2.51287376,0.01142805,0.16957472,0.03862863,0.13213681,0.25741550,1.19987810
-0.23711856,3.98514855,0.39458603,2.50099871,0.01154298,0.16900134,0.03943099,0.12972851,0.25677977,1.19813245
-0.23111556,3.96647542,0.39676107,2.48343546,0.01172924,0.16803261,0.04021361,0.12714517,0.25564202,1.19359216
-0.22511256,3.94038161,0.39875138,2.46079390,0.01197880,0.16669898,0.04097075,0.12447040,0.25407827,1.18657385
-0.21910955,3.90804498,0.40065738,2.43382845,0.01228268,0.16504257,0.04169718,0.12179504,0.25217977,1.17747184
-0.21310655,3.87082602,0.40258322,2.40340738,0.01263134,0.16311597,0.04238825,0.11921468,0.25005055,1.16674303
-0.20710355,3.83021491,0.40463164,2.37047790,0.01301518,0.16098053,0.04303979,0.11682681,0.24780454,1.15489000
-0.20110055,3.78777407,0.40689865,2.33602863,0.01342491,0.15870440,0.04364816,0.11472792,0.24556212,1.14244276
-0.19509755,3.74507887,0.40946843,2.30105120,0.01385200,0.15636020,0.04421014,0.11301033,0.24344654,1.12993984
-0.18909455,3.70365885,0.41240865,2.26650286,0.01428904,0.15402246,0.04472289,0.11175915,0.24158003,1.11790960
-0.18309155,3.66494178,0.41576636,2.23327151,0.01473001,0.15176497,0.04518388,0.11104937,0.24007993,1.10685197
-0.17708854,3.63020280,0.41956479,2.20214484,0.01517055,0.14965811,0.04559086,0.11094306,0.23905493,1.09722162
-0.17108554,3.60052028,0.42380102,2.17378434,0.01560805,0.14776617,0.04594178,0.11148707,0.23860147,1.08941271
-0.16508254,3.57673989,0.42844476,2.14870543,0.01604173,0.14614493,0.04623478,0.11271105,0.23880052,1.08374584
-0.15907954,3.55944783,0.43343826,2.12726378,0.01647261,0.14483946,0.04646819,0.11462598,0.23971479,1.08045750
-0.15307654,3.54895389,0.43869730,2.10964835,0.01690331,0.14388232,0.04664053,0.11722332,0.24138644,1.07969222
-0.14707354,3.54528450,0.44411326,2.09588080,0.01733788,0.14329215,0.04675054,0.12047473,0.24383542,1.08149777
-0.14107054,3.54818573,0.44955620,2.08582104,0.01778146,0.14307284,0.04679725,0.12433245,0.24705853,1.08582341
-0.13506753,3.55713564,0.45487879,2.07917819,0.01823989,0.14321322,0.04678000,0.12873030,0.25102909,1.09252120
-0.12906453,3.57136545,0.45992097,2.07552636,0.01871930,0.14368740,0.04669856,0.13358537,0.25569746,1.10135056
-0.12306153,3.58988846,0.46451517,2.07432424,0.01922563,0.14445569,0.04655321,0.13880025,0.26099226,1.11198570
-0.11705853,3.61153570,0.46849182,2.07493778,0.01976417,0.14546605,0.04634479,0.14426583,0.26682231,1.12402598
-0.11105553,3.63499702,0.47168513,2.07666483,0.02033912,0.14665618,0.04607481,0.14986456,0.27307929,1.13700877
-0.10505253,3.65886628,0.47393876,2.07876105,0.02095315,0.14795599,0.04574551,0.15547407,0.27964102,1.15042450
-0.09904952,3.68168923,0.47511120,2.08046614,0.02160706,0.14929047,0.04535989,0.16097097,0.28637528,1.16373361
-0.09304652,3.70201261,0.47508090,2.08102961,0.02229950,0.15058281,0.04492177,0.16623486,0.29314401,1.17638459
-0.08704352,3.71843298,0.47375061,2.07973548,0.02302679,0.15175759,0.04443578,0.17115221,0.29980787,1.18783290
-0.08104052,3.72964384,0.47105110,2.07592520,0.02378287,0.15274400,0.04390730,0.17562012,0.30623083,1.19755980
-0.07503752,3.73447946,0.46694397,2.06901832,0.02455929,0.15347887,0.04334248,0.17954970,0.31228477,1.20509063
-0.06903452,3.73195425,0.46142351,2.05853039,0.02534543,0.15390932,0.04274807,0.18286904,0.31785384,1.21001178
-0.06303152,3.72129625,0.45451750,2.04408770,0.02612874,0.15399505,0.04213136,0.18552553,0.32283833,1.21198573
-0.05702851,3.70197367,0.44628702,2.02543865,0.02689507,0.15371006,0.04150003,0.18748757,0.32715806,1.21076345
-0.05102551,3.67371361,0.43682512,2.00246132,0.02762921,0.15304371,0.04086196,0.18874546,0.33075492,1.20619381
-0.04502251,3.63651231,0.42625462,1.97516732,0.02831530,0.15200111,0.04022507,0.18931155,0.33359458,1.19822940
-0.03901951,3.59063643,0.41472486,1.94370162,0.02893748,0.15060285,0.03959714,0.18921951,0.33566720,1.18692860
-0.03301651,3.53661553,0.40240783,1.90833860,0.02948040,0.14888403,0.03898558,0.18852295,0.33698710,1.17245379
-0.02701351,3.47522578,0.38949351,1.86947436,0.02992980,0.14689263,0.03839727,0.18729326,0.33759146,1.15506566
-0.02101051,3.40746573,0.37618487,1.82761556,0.03027305,0.14468739,0.03783836,0.18561681,0.33753798,1.13511402
-0.01500750,3.33452498,0.36269254,1.78336523,0.03049959,0.14233522,0.03731414,0.18359181,0.33690169,1.11302534
-0.00900450,3.25774707,0.34922951,1.73740601,0.03060136,0.13990835,0.03682887,0.18132474,0.33577101,1.08928762
-0.00300150,3.17858799,0.33600587,1.69048135,0.03057302,0.13748124,0.03638572,0.17892662,0.33424335,1.06443339
0.00300150,3.09857209,0.32322405,1.64337546,0.03041222,0.13512750,0.03598668,0.17650933,0.33242030,1.03902131
0.00900450,3.01924712,0.31107445,1.59689261,0.03011961,0.13291698,0.03563261,0.17418204,0.33040279,1.01361749
0.01500750,2.94214010,0.29973186,1.55183657,0.02969887,0.13091304,0.03532323,0.17204801,0.32828644,0.98877700
0.02101051,2.86871582,0.28935263,1.50899092,0.02915651,0.12917017,0.03505723,0.17020172,0.32615733,0.96502660
0.02701351,2.80033935,0.28007273,1.46910088,0.02850166,0.12773216,0.03483243,0.16872662,0.32408835,0.94284912
0.03301651,2.73824390,0.27200669,1.43285716,0.02774576,0.12663065,0.03464595,0.16769343,0.32213636,0.92267022
0.03901951,2.68350492,0.26524743,1.40088248,0.02690220,0.12588436,0.03449449,0.16715901,0.32034039,0.90484783
0.04502251,2.63702100,0.25986690,1.37372074,0.02598584,0.12549875,0.03437452,0.16716593,0.31872070,0.88966451
0.05102551,2.59950176,0.25591738,1.35182937,0.02501261,0.12546633,0.03428264,0.16774252,0.31727895,0.87732290
0.05702851,2.57146256,0.25343336,1.33557452,0.02399904,0.12576735,0.03421581,0.16890342,0.31599938,0.86794414
0.06303152,2.55322551,0.25243378,1.32522908,0.02296177,0.12637102,0.03417168,0.17065058,0.31485083,0.86156902
0.06903452,2.54492596,0.25292440,1.32097320,0.02191718,0.12723698,0.03414882,0.17297446,0.31378954,0.85816163
0.07503752,2.54652337,0.25490017,1.32289683,0.02088092,0.12831707,0.03414695,0.17585547,0.31276246,0.85761505
0.08104052,2.55781562,0.25834737,1.33100382,0.01986765,0.12955729,0.03416707,0.17926542,0.31171098,0.85975859
0.08704352,2.57845521,0.26324535,1.34521712,0.01889064,0.13089973,0.03421157,0.18316887,0.31057479,0.86436628
0.09304652,2.60796660,0.26956772,1.36538439,0.01796159,0.13228461,0.03428422,0.18752444,0.30929560,0.87116587
0.09904952,2.64576323,0.27728293,1.39128371,0.01709041,0.13365214,0.03439010,0.19228581,0.30782059,0.87984828
0.10505253,2.69116369,0.28635407,1.42262888,0.01628508,0.13494422,0.03453537,0.19740251,0.30610549,0.89007681
0.11105553,2.74340626,0.29673814,1.45907410,0.01555156,0.13610605,0.03472706,0.20282045,0.30411695,0.90149608
0.11705853,2.80166140,0.30838449,1.50021785,0.01489375,0.13708736,0.03497265,0.20848217,0.30183421,0.91374037
0.12306153,2.86504230,0.32123288,1.54560588,0.01431354,0.13784349,0.03527971,0.21432695,0.29925014,0.92644130
0.12906453,2.93261326,0.33521110,1.59473353,0.01381078,0.13833615,0.03565535,0.22029071,0.29637135,0.93923468
0.13506753,3.00339667,0.35023239,1.64704747,0.01338346,0.13853399,0.03610577,0.22630595,0.29321766,0.95176670
0.14107054,3.07637863,0.36619290,1.70194730,0.01302781,0.13841286,0.03663574,0.23230160,0.28982089,0.96369929
0.14707354,3.15051414,0.38296944,1.75878722,0.01273846,0.13795589,0.03724807,0.23820308,0.28622301,0.97471482
0.15307654,3.22473230,0.40041759,1.81687830,0.01250866,0.13715342,0.03794318,0.24393249,0.28247389,0.98452015
0.15907954,3.29794209,0.41837065,1.87549168,0.01233050,0.13600262,0.03871873,0.24940905,0.27862868,0.99285004
0.16508254,3.36903928,0.43663932,1.93386297,0.01219516,0.13450718,0.03956935,0.25454986,0.27474498,0.99946997
0.17108554,3.43691487,0.45501241,1.99119826,0.01209320,0.13267665,0.04048643,0.25927093,0.27087999,1.00417831
0.17708854,3.50046518,0.47325865,2.04668174,0.01201483,0.13052590,0.04145812,0.26348849,0.26708761,1.00680796
0.18309155,3.55860367,0.49112960,2.09948512,0.01195016,0.12807435,0.04246939,0.26712059,0.26341588,1.00722721
0.18909455,3.61027440,0.50836360,2.14877868,0.01188957,0.12534525,0.04350228,0.27008888,0.25990452,1.00534005
0.19509755,3.65446685,0.52469069,2.19374386,0.01182389,0.12236489,0.04453625,0.27232046,0.25658299,1.00108566
0.20110055,3.69023166,0.53983841,2.23358704,0.01174469,0.11916176,0.04554867,0.27374988,0.25346888,0.99443728
0.20710355,3.71669687,0.55353817,2.26755411,0.01164451,0.11576583,0.04651536,0.27432094,0.25056686,0.98540033
0.21310655,3.73308403,0.56553204,2.29494550,0.01151701,0.11220770,0.04741131,0.27398841,0.24786817,0.97401000
0.21910955,3.73872374,0.57557969,2.31513105,0.01135712,0.10851792,0.04821138,0.27271952,0.24535056,0.96032825
0.22511256,3.73307006,0.58346519,2.32756433,0.01116115,0.10472629,0.04889101,0.27049506,0.24297897,0.94444055
0.23111556,3.71571323,0.58900343,2.33179582,0.01092680,0.10086131,0.04942704,0.26731021,0.24070656,0.92645230
0.23711856,3.68639041,0.59204588,2.32748462,0.01065318,0.09694963,0.04979835,0.26317487,0.23847640,0.90648536
0.24312156,3.64499413,0.59248553,2.31440819,0.01034075,0.09301569,0.04998661,0.25811366,0.23622357,0.88467462
0.24912456,3.59157808,0.59026078,2.29246986,0.00999121,0.08908145,0.04997678,0.25216544,0.23387765,0.86116507
0.25512756,3.52636032,0.58535813,2.26170380,0.00960737,0.08516624,0.04975765,0.24538256,0.23136558,0.83610924
0.26113057,3.44972368,0.57781370,2.22227742,0.00919300,0.08128675,0.04932221,0.23782966,0.22861464,0.80966529
0.26713357,3.36221347,0.56771338,2.17449096,0.00875263,0.07745715,0.04866785,0.22958235,0.22555568,0.78199582
0.27313657,3.26453252,0.55519175,2.11877444,0.00829139,0.07368929,0.04779651,0.22072556,0.22212619,0.75326725
0.27913957,3.15753374,0.54042979,2.05568201,0.00781475,0.06999307,0.04671465,0.21135185,0.21827337,0.72364983
0.28514257,3.04221021,0.52365152,1.98588382,0.00732841,0.06637683,0.04543310,0.20155964,0.21395681,0.69331823
0.29114557,2.91968317,0.50511958,1.91015569,0.00683803,0.06284780,0.04396679,0.19145145,0.20915088,0.66245235
0.29714857,2.79118787,0.48513013,1.82936696,0.00634918,0.05941267,0.04233440,0.18113222,0.20384660,0.63123837
0.30315158,2.65805775,0.46400698,1.74446654,0.00586710,0.05607800,0.04055789,0.17070765,0.19805289,0.59986970
0.30915458,2.52170691,0.44209534,1.65646786,0.00539669,0.05285077,0.03866202,0.16028282,0.19179721,0.56854767
0.31515758,2.38361127,0.41975524,1.56643282,0.00494236,0.04973878,0.03667373,0.14996080,0.18512554,0.53748184
0.32116058,2.24528861,0.39735483,1.47545516,0.00450801,0.04675100,0.03462160,0.13984155,0.17810157,0.50688958
0.32716358,2.10827783,0.37526368,1.38464368,0.00409703,0.04389783,0.03253525,0.13002092,0.17080529,0.47699504
0.33316658,1.97411755,0.35384624,1.29510542,0.00371225,0.04119125,0.03044475,0.12058978,0.16333091,0.44802722
0.33916958,1.84432449,0.33345554,1.20792938,0.00335601,0.03864484,0.02838008,0.11163330,0.15578427,0.42021734
0.34517259,1.72037187,0.31442723,1.12417069,0.00303017,0.03627375,0.02637062,0.10323034,0.14827969,0.39379537
0.35117559,1.60366807,0.29707398,1.04483571,0.00273615,0.03409443,0.02444471,0.09545290,0.14093664,0.36898591
0.35717859,1.49553589,0.28168040,0.97086806,0.00247500,0.03212437,0.02262924,0.08836568,0.13387608,0.34600361
0.36318159,1.39719262,0.26849833,0.90313570,0.00224744,0.03038169,0.02094930,0.08202557,0.12721680,0.32504814
0.36918459,1.30973121,0.25774274,0.84241915,0.00205392,0.02888467,0.01942791,0.07648129,0.12107179,0.30629914
0.37518759,1.23410271,0.24958805,0.78940090,0.00189466,0.02765119,0.01808578,0.07177294,0.11554486,0.28991114
0.38119060,1.17110024,0.24416504,0.74465589,0.00176969,0.02669817,0.01694115,0.06793162,0.11072751,0.27600888
0.38719360,1.12134472,0.24155834,0.70864327,0.00167888,0.02604098,0.01600957,0.06497898,0.10669625,0.26468300
0.39319660,1.08527239,0.24180443,0.68169919,0.00162194,0.02569278,0.01530382,0.06292683,0.10351042,0.25598653
0.39919960,1.06312462,0.24489033,0.66403085,0.00159844,0.02566399,0.01483380,0.06177675,0.10121056,0.24993217
0.40520260,1.05494000,0.25075298,0.65571178,0.00160782,0.02596169,0.01460641,0.06151971,0.09981738,0.24649054
0.41120560,1.06054901,0.25927930,0.65667846,0.00164932,0.02658913,0.01462544,0.06213579,0.09933131,0.24558950
0.41720860,1.07957170,0.27030708,0.66672839,0.00172202,0.02754528,0.01489152,0.06359399,0.09973269,0.24711460
0.42321161,1.11141852,0.28362674,0.68551997,0.00182480,0.02882448,0.01540201,0.06585211,0.10098256,0.25091070
0.42921461,1.15529461,0.29898395,0.71257419,0.00195629,0.03041618,0.01615088,0.06885687,0.10302396,0.25678459
0.43521761,1.21020800,0.31608327,0.74727860,0.00211487,0.03230477,0.01712875,0.07254414,0.10578373,0.26450887
0.44122061,1.27498180,0.33459274,0.78889370,0.00229866,0.03446952,0.01832277,0.07683949,0.10917484,0.27382660
0.44722361,1.34827072,0.35414944,0.83656198,0.00250550,0.03688474,0.01971669,0.08165891,0.11309891,0.28445699
0.45322661,1.42858190,0.37436598,0.88931993,0.00273297,0.03951994,0.02129090,0.08690991,0.11744920,0.29610170
0.45922961,1.51430009,0.39483782,0.94611289,0.00297841,0.04234026,0.02302262,0.09249279,0.12211373,0.30845178
0.46523262,1.60371694,0.41515142,1.00581288,0.00323898,0.04530692,0.02488611,0.09830230,0.12697847,0.32119491
0.47123562,1.69506402,0.43489280,1.06723922,0.00351169,0.04837798,0.02685302,0.10422953,0.13193069,0.33402293
0.47723862,1.78654902,0.45365657,1.12918160,0.00379352,0.05150902,0.02889281,0.11016404,0.13686220,0.34663928
0.48324162,1.87639429,0.47105506,1.19042518,0.00408152,0.05465414,0.03097329,0.11599623,0.14167247,0.35876625
0.48924462,1.96287688,0.48672723,1.24977703,0.00437290,0.05776697,0.03306129,0.12161981,0.14627160,0.37015193
0.49524762,2.04436882,0.50034721,1.30609336,0.00466518,0.06080174,0.03512334,0.12693434,0.15058299,0.38057644
0.50125063,2.11937656,0.51163209,1.35830642,0.00495634,0.06371445,0.03712648,0.13184783,0.15454575,0.38985755
0.50725363,2.18657822,0.52034867,1.40545047,0.00524495,0.06646405,0.03903907,0.13627915,0.15811671,0.39785536
0.51325663,2.24485738,0.52631898,1.44668565,0.00553031,0.06901361,0.04083167,0.14016037,0.16127200,0.40447608
0.51925963,2.29333220,0.52942429,1.48131899,0.00581254,0.07133136,0.04247784,0.14343869,0.16400826,0.40967467
0.52526263,2.33137870,0.52960752,1.50882165,0.00609275,0.07339174,0.04395488,0.14607821,0.16634334,0.41345645
0.53126563,2.35864742,0.52687383,1.52884181,0.00637304,0.07517619,0.04524456,0.14806110,0.16831653,0.41587757
0.53726863,2.37507254,0.52128948,1.54121253,0.00665661,0.07667391,0.04633361,0.14938842,0.16998829,0.41704430
0.54327164,2.38087322,0.51297894,1.54595423,0.00694769,0.07788221,0.04721417,0.15008036,0.17143953,0.41711136
0.54927464,2.37654680,0.50212028,1.54327176,0.00725153,0.07880686,0.04788395,0.15017599,0.17277034,0.41627908
0.55527764,2.36285417,0.48893918,1.53354601,0.00757429,0.07946192,0.04834629,0.14973242,0.17409829,0.41478962
0.56128064,2.34079751,0.47370163,1.51732040,0.00792291,0.07986956,0.04860996,0.14882348,0.17555618,0.41292229
0.56728364,2.31159123,0.45670568,1.49528265,0.00830487,0.08005943,0.04868878,0.14753784,0.17728941,0.41098797
0.57328664,2.27662687,0.43827253,1.46824258,0.00872800,0.08006780,0.04860106,0.14597678,0.17945282,0.40932278
0.57928964,2.23743312,0.41873726,1.43710664,0.00920015,0.07993660,0.04836881,0.14425153,0.18220720,0.40828099
0.58529265,2.19563209,0.39843964,1.40285012,0.00972889,0.07971204,0.04801691,0.14248026,0.18571528,0.40822731
0.59129565,2.15289329,0.37771510,1.36648795,0.01032119,0.07944324,0.04757208,0.14078495,0.19013753,0.40952859
0.59729865,2.11088651,0.35688649,1.32904502,0.01098307,0.07918068,0.04706184,0.13928809,0.19562759,0.41254511
0.60330165,2.07123508,0.33625657,1.29152716,0.01171921,0.07897456,0.04651341,0.13810933,0.20232749,0.41762144
0.60930465,2.03547081,0.31610161,1.25489337,0.01253272,0.07887323,0.04595272,0.13736222,0.21036284,0.42507707
0.61530765,2.00499190,0.29666622,1.22003039,0.01342478,0.07892160,0.04540337,0.13715109,0.21983799,0.43519705
0.62131066,1.98102485,0.27815951,1.18773020,0.01439442,0.07915971,0.04488584,0.13756818,0.23083133,0.44822273
0.62731366,1.96459159,0.26075264,1.15867103,0.01543836,0.07962149,0.04441674,0.13869107,0.24339095,0.46434287
0.63331666,1.95648248,0.24457762,1.13340227,0.01655093,0.08033371,0.04400832,0.14058048,0.25753073,0.48368541
0.63931966,1.95723605,0.22972759,1.11233375,0.01772399,0.08131516,0.04366819,0.14327852,0.27322707,0.50631023
0.64532266,1.96712592,0.21625814,1.09572935,0.01894710,0.08257622,0.04339920,0.14680743,0.29041650,0.53220310
0.65132566,1.98615522,0.20418981,1.08370505,0.02020764,0.08411864,0.04319963,0.15116884,0.30899419,0.56127128
0.65732866,2.01405867,0.19351141,1.07623131,0.02149109,0.08593567,0.04306352,0.15634347,0.32881359,0.59334094
0.66333167,2.05031216,0.18418418,1.07313949,0.02278143,0.08801251,0.04298126,0.16229149,0.34968736,0.62815681
0.66933467,2.09414969,0.17614641,1.07413199,0.02406159,0.09032698,0.04294035,0.16895333,0.37138955,0.66538409
0.67533767,2.14458701,0.16931847,1.07879568,0.02531396,0.09285053,0.04292626,0.17625099,0.39365906,0.70461295
0.68134067,2.20045143,0.16360805,1.08661808,0.02652100,0.09554937,0.04292347,0.18408986,0.41620454,0.74536553
0.68734367,2.26041680,0.15891534,1.09700574,0.02766588,0.09838581,0.04291646,0.19236096,0.43871036,0.78710548
0.69334667,2.32304277,0.15513819,1.10930423,0.02873311,0.10131965,0.04289089,0.20094349,0.46084372,0.82924982
0.69934967,2.38681719,0.15217684,1.12281905,0.02970920,0.10430970,0.04283452,0.20970785,0.48226268,0.87118281
0.70535268,2.45020018,0.14993842,1.13683692,0.03058328,0.10731520,0.04273828,0.21851870,0.50262477,0.91227153
0.71135568,2.51166896,0.14834079,1.15064688,0.03134764,0.11029725,0.04259707,0.22723839,0.52159600,0.95188266
0.71735868,2.56976168,0.14731588,1.16356044,0.03199824,0.11322012,0.04241047,0.23573033,0.53885991,0.98939981
0.72336168,2.62311929,0.14681238,1.17493055,0.03253508,0.11605240,0.04218329,0.24386251,0.55412639,1.02424092
0.72936468,2.67052397,0.14679766,1.18416869,0.03296243,0.11876799,0.04192584,0.25151081,0.56713981,1.05587499
0.73536768,2.71093316,0.14725901,1.19075988,0.03328899,0.12134694,0.04165404,0.25856228,0.57768645,1.08383753
0.74137069,2.74350803,0.14820408,1.19427517,0.03352783,0.12377596,0.04138929,0.26491815,0.58560054,1.10774421
0.74737369,2.76763572,0.14966056,1.19438150,0.03369621,0.12604884,0.04115811,0.27049645,0.59076909,1.12730199
0.75337669,2.78294465,0.15167514,1.19084874,0.03381521,0.12816654,0.04099151,0.27523437,0.59313504,1.14231762
0.75937969,2.78931256,0.15431167,1.18355383,0.03390918,0.13013711,0.04092421,0.27909007,0.59269881,1.15270280
0.76538269,2.78686714,0.15764870,1.17248208,0.03400513,0.13197532,0.04099365,0.28204405,0.58951804,1.15847622
0.77138569,2.77597937,0.16177634,1.15772577,0.03413185,0.13370213,0.04123879,0.28409991,0.58370570,1.15976211
0.77738869,2.75724985,0.16679255,1.13948000,0.03431903,0.13534388,0.04169883,0.28528454,0.57542657,1.15678570
0.78339170,2.73148888,0.17279908,1.11803632,0.03459621,0.13693137,0.04241183,0.28564775,0.56489230,1.14986560
0.78939470,2.69969078,0.17989693,1.09377410,0.03499172,0.13849859,0.04341320,0.28526126,0.55235515,1.13940362
0.79539770,2.66300374,0.18818169,1.06715010,0.03553155,0.14008152,0.04473428,0.28421715,0.53810082,1.12587246
0.80140070,2.62269607,0.19773888,1.03868661,0.03623827,0.14171654,0.04640092,0.28262572,0.52244055,1.10980183
0.80740370,2.58012014,0.20863930,1.00895832,0.03713004,0.14343902,0.04843213,0.28061299,0.50570273,1.09176357
0.81340670,2.53667528,0.22093480,0.97857845,0.03821960,0.14528161,0.05083891,0.27831769,0.48822449,1.07235641
0.81940970,2.49377080,0.23465446,0.94818448,0.03951359,0.14727276,0.05362329,0.27588800,0.47034339,1.05219096
0.82541271,2.45279044,0.24980148,0.91842366,0.04101184,0.14943516,0.05677763,0.27347814,0.45238954,1.03187545
0.83141571,2.41505924,0.26635086,0.88993887,0.04270709,0.15178444,0.06028417,0.27124473,0.43467839,1.01200268
0.83741871,2.38181377,0.28424800,0.86335485,0.04458477,0.15432797,0.06411501,0.26934333,0.41750435,0.99313864
0.84342171,2.35417656,0.30340841,0.83926535,0.04662319,0.15706406,0.06823237,0.26792492,0.40113540,0.97581288
0.84942471,2.33313506,0.32371840,0.81822107,0.04879392,0.15998137,0.07258934,0.26713271,0.38580875,0.96051089
0.85542771,2.31952557,0.34503691,0.80071890,0.05106247,0.16305882,0.07713089,0.26709909,0.37172765,0.94766844
0.86143072,2.31402201,0.36719830,0.78719230,0.05338925,0.16626577,0.08179533,0.26794302,0.35905924,0.93766772
0.86743372,2.31712942,0.39001607,0.77800309,0.05573068,0.16956274,0.08651609,0.26976768,0.34793354,0.93083510
0.87343672,2.32918165,0.41328725,0.77343456,0.05804061,0.17290247,0.09122370,0.27265853,0.33844329,0.92744012
0.87943972,2.35034267,0.43679733,0.77368601,0.06027176,0.17623129,0.09584799,0.27668167,0.33064474,0.92769542
0.88544272,2.38061074,0.46032540,0.77886869,0.06237731,0.17949090,0.10032043,0.28188258,0.32455910,0.93175709
0.89144572,2.41982467,0.48364932,0.78900302,0.06431245,0.18262028,0.10457639,0.28828515,0.32017459,0.93972512
0.89744872,2.46767131,0.50655058,0.80401730,0.06603591,0.18555774,0.10855732,0.29589093,0.31744886,0.95164366
0.90345173,2.52369371,0.52881874,0.82374761,0.06751134,0.18824299,0.11221272,0.30467869,0.31631180,0.96750069
0.90945473,2.58729922,0.55025504,0.84793919,0.06870847,0.19061917,0.11550175,0.31460411,0.31666842,0.98722701
0.91545773,2.65776730,0.57067525,0.87624916,0.06960411,0.19263458,0.11839448,0.32559969,0.31840185,1.01069463
0.92146073,2.73425678,0.58991155,0.90825057,0.07018271,0.19424423,0.12087262,0.33757491,0.32137639,1.03771445
0.92746373,2.81581283,0.60781340,0.94343809,0.07043680,0.19541100,0.12292972,0.35041658,0.32544046,1.06803372
0.93346673,2.90137387,0.62424759,0.98123505,0.07036687,0.19610645,0.12457088,0.36398950,0.33042954,1.10133355
0.93946973,2.98977893,0.63909747,1.02100218,0.06998114,0.19631111,0.12581186,0.37813750,0.33616900,1.13722699
0.94547274,3.07977638,0.65226157,1.06204786,0.06929490,0.19601451,0.12667776,0.39268484,0.34247701,1.17525819
0.95147574,3.17003453,0.66365191,1.10363996,0.06832961,0.19521479,0.12720126,0.40743819,0.34916736,1.21490335
0.95747874,3.25915508,0.67319214,1.14501919,0.06711179,0.19391795,0.12742052,0.42218917,0.35605238,1.25557389
0.96348174,3.34569009,0.68081583,1.18541378,0.06567184,0.19213696,0.12737691,0.43671748,0.36294591,1.29662242
0.96948474,3.42816288,0.68646517,1.22405525,0.06404263,0.18989071,0.12711263,0.45079476,0.36966641,1.33735182
0.97548774,3.50509324,0.69009018,1.26019504,0.06225822,0.18720289,0.12666840,0.46418901,0.37604010,1.37702759
0.98149075,3.57502682,0.69164867,1.29312153,0.06035256,0.18410099,0.12608132,0.47666966,0.38190422,1.41489362
0.98749375,3.63656837,0.69110697,1.32217702,0.05835834,0.18061532,0.12538308,0.48801313,0.38711033,1.45019088
0.99349675,3.68841789,0.68844147,1.34677425,0.05630599,0.17677834,0.12459846,0.49800876,0.39152754,1.48217884
0.99949975,3.72940881,0.68364086,1.36641164,0.05422289,0.17262416,0.12374443,0.50646480,0.39504555,1.51015873
1.00550275,3.75854659,0.67670898,1.38068704,0.05213286,0.16818828,0.12282975,0.51321450,0.39757749,1.53349794
1.01150575,3.77504608,0.66766799,1.38930913,0.05005582,0.16350762,0.12185500,0.51812177,0.39906233,1.55165441
1.01750875,3.77836602,0.65656172,1.39210616,0.04800775,0.15862077,0.12081332,0.52108631,0.39946673,1.56420001
1.02351176,3.76823865,0.64345890,1.38903153,0.04600081,0.15356834,0.11969147,0.52204792,0.39878626,1.57084167
1.02951476,3.74469283,0.62845594,1.38016584,0.04404371,0.14839351,0.11847139,0.52098973,0.39704583,1.57143928
1.03551776,3.70806908,0.61167907,1.36571530,0.04214220,0.14314256,0.11713201,0.51794016,0.39429922,1.56601929
1.04152076,3.65902522,0.59328558,1.34600642,0.04029967,0.13786536,0.11565127,0.51297345,0.39062777,1.55478310
1.04752376,3.59853190,0.57346395,1.32147697,0.03851778,0.13261579,0.11400824,0.50620865,0.38613799,1.53810973
1.05352676,3.52785744,0.55243285,1.29266360,0.03679718,0.12745191,0.11218512,0.49780707,0.38095843,1.51655234
1.05952976,3.44854214,0.53043882,1.26018634,0.03513808,0.12243597,0.11016913,0.48796816,0.37523559,1.49082834
1.06553277,3.36236254,0.50775272,1.22473072,0.03354087,0.11763404,0.10795402,0.47692409,0.36912919,1.46180350
1.07153577,3.27128669,0.48466506,1.18702780,0.03200654,0.11311547,0.10554132,0.46493301,0.36280687,1.43047020
1.07753877,3.17742183,0.46148026,1.14783321,0.03053701,0.10895195,0.10294107,0.45227140,0.35643854,1.39792072
1.08354177,3.08295629,0.43851008,1.10790555,0.02913537,0.10521628,0.10017207,0.43922576,0.35019057,1.36531623
1.08954477,2.99009763,0.41606653,1.06798528,0.02780586,0.10198090,0.09726171,0.42608392,0.34422018,1.33385276
1.09554777,2.90100920,0.39445428,1.02877455,0.02655384,0.09931624,0.09424522,0.41312640,0.33867001,1.30472506
1.10155078,2.81774745,0.37396319,0.99091888,0.02538554,0.09728876,0.09116459,0.40061808,0.33366338,1.27908988
