energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Na_s_up,Te_p_up,Te_d_up
-2.99849925,0.17431806,0.00336286,0.05234487,0.10168496,0.01276767,0.00927208,0.06924378,0.00000000
-2.99249625,0.18521082,0.00390787,0.05519145,0.11186882,0.01336896,0.01088606,0.07406112,0.00000000
-2.98649325,0.20050618,0.00453669,0.05925398,0.12512099,0.01427495,0.01274713,0.08086271,0.00000000
-2.98049025,0.22045985,0.00525206,0.06462608,0.14174803,0.01549929,0.01487621,0.08976636,0.00000000
-2.97448724,0.24532337,0.00605626,0.07139578,0.16206118,0.01705564,0.01729428,0.10089506,0.00000000
-2.96848424,0.27533861,0.00695094,0.07964442,0.18637132,0.01895743,0.02002219,0.11437358,0.00000000
-2.96248124,0.31073163,0.00793702,0.08944537,0.21498261,0.02121763,0.02308057,0.13032459,0.00000000
-2.95647824,0.35170600,0.00901458,0.10086248,0.24818498,0.02384859,0.02648978,0.14886434,0.00000000
-2.95047524,0.39843583,0.01018275,0.11394843,0.28624543,0.02686177,0.03026985,0.17009793,0.00000000
-2.94447224,0.45105849,0.01143972,0.12874291,0.32939830,0.03026756,0.03444051,0.19411429,0.00000000
-2.93846923,0.50966728,0.01278278,0.14527069,0.37783478,0.03407509,0.03902114,0.22098094,0.00000000
-2.93246623,0.57430412,0.01420836,0.16353966,0.43169185,0.03829198,0.04403083,0.25073868,0.00000000
-2.92646323,0.64495257,0.01571215,0.18353889,0.49104109,0.04292412,0.04948826,0.28339638,0.00000000
-2.92046023,0.72153124,0.01728923,0.20523684,0.55587771,0.04797543,0.05541156,0.31892596,0.00000000
-2.91445723,0.80388773,0.01893428,0.22857966,0.62611019,0.05344753,0.06181810,0.35725778,0.00000000
-2.90845423,0.89179331,0.02064166,0.25348980,0.70155118,0.05933944,0.06872393,0.39827667,0.00000000
-2.90245123,0.98493848,0.02240566,0.27986483,0.78190989,0.06564709,0.07614325,0.44181862,0.00000000
-2.89644822,1.08292934,0.02422054,0.30757669,0.86678653,0.07236289,0.08408740,0.48766841,0.00000000
-2.89044522,1.18528505,0.02608068,0.33647125,0.95566929,0.07947512,0.09256378,0.53555834,0.00000000
-2.88444222,1.29143638,0.02798058,0.36636833,1.04793399,0.08696725,0.10157443,0.58516802,0.00000000
-2.87843922,1.40072539,0.02991477,0.39706215,1.14284689,0.09481718,0.11111437,0.63612549,0.00000000
-2.87243622,1.51240646,0.03187776,0.42832229,1.23957056,0.10299648,0.12116979,0.68800969,0.00000000
-2.86643322,1.62564860,0.03386378,0.45989506,1.33717317,0.11146956,0.13171614,0.74035416,0.00000000
-2.86043022,1.73953947,0.03586656,0.49150546,1.43464084,0.12019283,0.14271618,0.79265222,0.00000000
-2.85442721,1.85309089,0.03787896,0.52285963,1.53089304,0.12911403,0.15411820,0.84436334,0.00000000
-2.84842421,1.96524644,0.03989268,0.55364781,1.62480068,0.13817161,0.16585440,0.89492079,0.00000000
-2.84242121,2.07489098,0.04189783,0.58354787,1.71520654,0.14729443,0.17783981,0.94374040,0.00000000
-2.83641821,2.18086252,0.04388270,0.61222939,1.80094741,0.15640161,0.18997160,0.99023026,0.00000000
-2.83041521,2.28196642,0.04583339,0.63935822,1.88087754,0.16540290,0.20212922,1.03380124,0.00000000
-2.82441221,2.37699210,0.04773370,0.66460162,1.95389267,0.17419932,0.21417522,1.07387808,0.00000000
-2.81840920,2.46473211,0.04956507,0.68763379,2.01895398,0.18268436,0.22595699,1.10991087,0.00000000
-2.81240620,2.54400361,0.05130662,0.70814187,2.07511134,0.19074559,0.23730937,1.14138658,0.00000000
-2.80640320,2.61367177,0.05293551,0.72583221,2.12152520,0.19826678,0.24805820,1.16784048,0.00000000
-2.80040020,2.67267475,0.05442724,0.74043675,2.15748639,0.20513047,0.25802459,1.18886705,0.00000000
-2.79439720,2.72004970,0.05575636,0.75171956,2.18243342,0.21122088,0.26702995,1.20413015,0.00000000
-2.78839420,2.75495889,0.05689710,0.75948305,2.19596663,0.21642713,0.27490152,1.21337216,0.00000000
-2.78239120,2.77671520,0.05782431,0.76357393,2.19785885,0.22064664,0.28147817,1.21642173,0.00000000
-2.77638819,2.78480597,0.05851436,0.76388846,2.18806217,0.22378852,0.28661625,1.21319997,0.00000000
-2.77038519,2.77891411,0.05894614,0.76037698,2.16671072,0.22577688,0.29019526,1.20372470,0.00000000
-2.76438219,2.75893555,0.05910201,0.75304729,2.13411917,0.22655384,0.29212295,1.18811277,0.00000000
-2.75837919,2.72499205,0.05896873,0.74196680,2.09077716,0.22608213,0.29233984,1.16658008,0.00000000
-2.75237619,2.67743853,0.05853825,0.72726337,2.03733966,0.22434707,0.29082259,1.13943944,0.00000000
-2.74637319,2.61686437,0.05780836,0.70912444,1.97461351,0.22135798,0.28758639,1.10709606,0.00000000
-2.74037019,2.54408828,0.05678312,0.68779470,1.90354065,0.21714869,0.28268607,1.07004093,0.00000000
-2.73436718,2.46014658,0.05547315,0.66357218,1.82517828,0.21177737,0.27621590,1.02884215,0.00000000
-2.72836418,2.36627525,0.05389556,0.63680274,1.74067672,0.20532543,0.26830806,0.98413442,0.00000000
-2.72236118,2.26388599,0.05207380,0.60787329,1.65125550,0.19789576,0.25913001,0.93660705,0.00000000
-2.71635818,2.15453736,0.05003716,0.57720377,1.55817834,0.18961015,0.24888069,0.88699083,0.00000000
-2.71035518,2.03990166,0.04782014,0.54523831,1.46272779,0.18060619,0.23778585,0.83604405,0.00000000
-2.70435218,1.92172894,0.04546163,0.51243570,1.36618022,0.17103367,0.22609272,0.78453829,0.00000000
-2.69834917,1.80180933,0.04300402,0.47925961,1.26978178,0.16105067,0.21406414,0.73324410,0.00000000
-2.69234617,1.68193503,0.04049212,0.44616883,1.17472597,0.15081951,0.20197262,0.68291729,0.00000000
-2.68634317,1.56386314,0.03797216,0.41360784,1.08213347,0.14050273,0.19009424,0.63428582,0.00000000
-2.68034017,1.44928065,0.03549072,0.38199808,0.99303441,0.13025922,0.17870288,0.58803794,0.00000000
-2.67433717,1.33977249,0.03309378,0.35172996,0.90835372,0.12024065,0.16806473,0.54481154,0.00000000
-2.66833417,1.23679349,0.03082580,0.32315610,0.82889943,0.11058836,0.15843331,0.50518499,0.00000000
-2.66233117,1.14164487,0.02872894,0.29658564,0.75535430,0.10143073,0.15004515,0.46966959,0.00000000
-2.65632816,1.05545558,0.02684243,0.27227995,0.68827051,0.09288113,0.14311588,0.43870356,0.00000000
-2.65032516,0.97916860,0.02520206,0.25044961,0.62806740,0.08503642,0.13783714,0.41264762,0.00000000
-2.64432216,0.91353218,0.02383981,0.23125265,0.57503196,0.07797610,0.13437394,0.39178205,0.00000000
-2.63831916,0.85909579,0.02278368,0.21479409,0.52932190,0.07176196,0.13286260,0.37630517,0.00000000
-2.63231616,0.81621027,0.02205758,0.20112657,0.49097077,0.06643825,0.13340912,0.36633303,0.00000000
-2.62631316,0.78503198,0.02168137,0.19025196,0.45989505,0.06203230,0.13608805,0.36190039,0.00000000
-2.62031016,0.76553023,0.02167104,0.18212392,0.43590268,0.05855549,0.14094162,0.36296261,0.00000000
-2.61430715,0.75749766,0.02203888,0.17665119,0.41870283,0.05600454,0.14797936,0.36939867,0.00000000
-2.60830415,0.76056296,0.02279379,0.17370146,0.40791654,0.05436293,0.15717785,0.38101506,0.00000000
-2.60230115,0.77420569,0.02394157,0.17310584,0.40308819,0.05360255,0.16848100,0.39755057,0.00000000
-2.59629815,0.79777265,0.02548528,0.17466368,0.40369729,0.05368536,0.18180058,0.41868193,0.00000000
-2.59029515,0.83049556,0.02742553,0.17814774,0.40917074,0.05456504,0.19701719,0.44403031,0.00000000
-2.58429215,0.87150964,0.02976085,0.18330963,0.41889526,0.05618869,0.21398169,0.47316855,0.00000000
-2.57828914,0.91987295,0.03248788,0.18988530,0.43222983,0.05849829,0.23251713,0.50562918,0.00000000
-2.57228614,0.97458594,0.03560165,0.19760077,0.44851810,0.06143222,0.25242119,0.54091295,0.00000000
-2.56628314,1.03461113,0.03909568,0.20617770,0.46710054,0.06492651,0.27346922,0.57849794,0.00000000
-2.56028014,1.09889231,0.04296206,0.21533893,0.48732628,0.06891602,0.29541771,0.61784877,0.00000000
-2.55427714,1.16637298,0.04719134,0.22481384,0.50856430,0.07333534,0.31800831,0.65842595,0.00000000
-2.54827414,1.23601362,0.05177245,0.23434330,0.53021381,0.07811961,0.34097223,0.69969493,0.00000000
-2.54227114,1.30680720,0.05669232,0.24368427,0.55171373,0.08320511,0.36403488,0.74113451,0.00000000
-2.53626813,1.37779268,0.06193553,0.25261385,0.57255083,0.08852964,0.38692065,0.78224454,0.00000000
-2.53026513,1.44806594,0.06748376,0.26093258,0.59226643,0.09403273,0.40935769,0.82255238,0.00000000
-2.52426213,1.51678810,0.07331514,0.26846711,0.61046154,0.09965567,0.43108245,0.86161808,0.00000000
-2.51825913,1.58319076,0.07940356,0.27507200,0.62680016,0.10534142,0.45184388,0.89903809,0.00000000
-2.51225613,1.64657854,0.08571794,0.28063065,0.64101083,0.11103434,0.47140715,0.93444738,0.00000000
-2.50625313,1.70632868,0.09222144,0.28505540,0.65288628,0.11667987,0.48955669,0.96752012,0.00000000
-2.50025013,1.76188839,0.09887085,0.28828682,0.66228149,0.12222417,0.50609857,0.99796907,0.00000000
-2.49424712,1.81277030,0.10561599,0.29029219,0.66911010,0.12761372,0.52086222,1.02554372,0.00000000
-2.48824412,1.85854658,0.11239936,0.29106343,0.67333965,0.13279506,0.53370133,1.05002785,0.00000000
-2.48224112,1.89884267,0.11915605,0.29061441,0.67498570,0.13771458,0.54449417,1.07123663,0.00000000
-2.47623812,1.93333120,0.12581398,0.28897806,0.67410553,0.14231850,0.55314342,1.08901370,0.00000000
-2.47023512,1.96172696,0.13229444,0.28620313,0.67079141,0.14655306,0.55957546,1.10322877,0.00000000
-2.46423212,1.98378350,0.13851309,0.28235106,0.66516406,0.15036497,0.56373955,1.11377595,0.00000000
-2.45822911,1.99929193,0.14438134,0.27749293,0.65736660,0.15370207,0.56560673,1.12057312,0.00000000
-2.45222611,2.00808216,0.14980815,0.27170667,0.64755904,0.15651431,0.56516890,1.12356255,0.00000000
-2.44622311,2.01002667,0.15470215,0.26507467,0.63591382,0.15875487,0.56243793,1.12271269,0.00000000
-2.44022011,2.00504661,0.15897409,0.25768180,0.62261221,0.16038158,0.55744495,1.11802114,0.00000000
-2.43421711,1.99311973,0.16253945,0.24961384,0.60784175,0.16135830,0.55023998,1.10951850,0.00000000
-2.42821411,1.97428959,0.16532117,0.24095645,0.59179458,0.16165652,0.54089168,1.09727276,0.00000000
-2.42221111,1.94867505,0.16725236,0.23179448,0.57466647,0.16125677,0.52948726,1.08139372,0.00000000
-2.41620810,1.91647917,0.16827882,0.22221158,0.55665645,0.16014994,0.51613253,1.06203702,0.00000000
-2.41020510,1.87799652,0.16836130,0.21229012,0.53796655,0.15833837,0.50095180,1.03940722,0.00000000
-2.40420210,1.83361784,0.16747726,0.20211121,0.51880168,0.15583656,0.48408761,1.01375936,0.00000000
-2.39819910,1.78383143,0.16562226,0.19175475,0.49936905,0.15267156,0.46570017,0.98539871,0.00000000
-2.39219610,1.72922038,0.16281057,0.18129941,0.47987718,0.14888282,0.44596629,0.95467829,0.00000000
-2.38619310,1.67045545,0.15907527,0.17082257,0.46053419,0.14452164,0.42507779,0.92199400,0.00000000
-2.38019010,1.60828350,0.15446760,0.16039996,0.44154533,0.13965011,0.40323935,0.88777745,0.00000000
-2.37418709,1.54351159,0.14905567,0.15010517,0.42310966,0.13433956,0.38066571,0.85248649,0.00000000
-2.36818409,1.47698740,0.14292260,0.14000898,0.40541615,0.12866871,0.35757837,0.81659389,0.00000000
-2.36218109,1.40957672,0.13616410,0.13017841,0.38863910,0.12272145,0.33420178,0.78057459,0.00000000
-2.35617809,1.34213916,0.12888570,0.12067575,0.37293332,0.11658438,0.31075923,0.74489218,0.00000000
-2.35017509,1.27550304,0.12119961,0.11155749,0.35842930,0.11034436,0.28746861,0.70998508,0.00000000
-2.34417209,1.21044107,0.11322159,0.10287319,0.34522864,0.10408594,0.26453809,0.67625349,0.00000000
-2.33816908,1.14764782,0.10506764,0.09466457,0.33340011,0.09788901,0.24216215,0.64404742,0.00000000
-2.33216608,1.08772031,0.09685102,0.08696467,0.32297666,0.09182673,0.22051788,0.61365676,0.00000000
-2.32616308,1.03114281,0.08867941,0.07979723,0.31395364,0.08596371,0.19976194,0.58530379,0.00000000
-2.32016008,0.97827649,0.08065247,0.07317645,0.30628848,0.08035466,0.18002821,0.55913863,0.00000000
-2.31415708,0.92935469,0.07285992,0.06710694,0.29990189,0.07504352,0.16142615,0.53523790,0.00000000
-2.30815408,0.88448387,0.06538002,0.06158411,0.29468074,0.07006308,0.14404018,0.51360663,0.00000000
-2.30215108,0.84365033,0.05827871,0.05659480,0.29048249,0.06543508,0.12792980,0.49418349,0.00000000
-2.29614807,0.80673222,0.05160912,0.05211830,0.28714112,0.06117082,0.11313060,0.47684896,0.00000000
-2.29014507,0.77351625,0.04541176,0.04812751,0.28447429,0.05727215,0.09965602,0.46143615,0.00000000
-2.28414207,0.74371827,0.03971507,0.04459044,0.28229142,0.05373287,0.08749979,0.44774367,0.00000000
-2.27813907,0.71700659,0.03453632,0.04147176,0.28040241,0.05054040,0.07663891,0.43554994,0.00000000
-2.27213607,0.69302697,0.02988298,0.03873445,0.27862657,0.04767759,0.06703701,0.42462832,0.00000000
-2.26613307,0.67142789,0.02575416,0.03634146,0.27680130,0.04512468,0.05864788,0.41476217,0.00000000
-2.26013007,0.65188512,0.02214232,0.03425727,0.27479022,0.04286124,0.05141922,0.40575930,0.00000000
-2.25412706,0.63412428,0.01903495,0.03244938,0.27249028,0.04086800,0.04529617,0.39746505,0.00000000
-2.24812406,0.61794032,0.01641634,0.03088955,0.26983756,0.03912855,0.04022476,0.38977331,0.00000000
-2.24212106,0.60321329,0.01426918,0.02955483,0.26681144,0.03763070,0.03615493,0.38263521,0.00000000
-2.23611806,0.58991945,0.01257606,0.02842835,0.26343701,0.03636767,0.03304321,0.37606481,0.00000000
-2.23011506,0.57813747,0.01132080,0.02749981,0.25978546,0.03533883,0.03085482,0.37014175,0.00000000
-2.22411206,0.56804936,0.01048946,0.02676567,0.25597260,0.03455011,0.02956525,0.36501061,0.00000000
-2.21810905,0.55993623,0.01007122,0.02622906,0.25215537,0.03401403,0.02916119,0.36087707,0.00000000
-2.21210605,0.55416895,0.01005885,0.02589941,0.24852661,0.03374940,0.02964081,0.35800095,0.00000000
-2.20610305,0.55119416,0.01044902,0.02579182,0.24530822,0.03378056,0.03101343,0.35668640,0.00000000
-2.20010005,0.55151626,0.01124220,0.02592624,0.24274294,0.03413638,0.03329846,0.35726973,0.00000000
-2.19409705,0.55567588,0.01244239,0.02632637,0.24108522,0.03484898,0.03652382,0.36010510,0.00000000
-2.18809405,0.56422592,0.01405652,0.02701853,0.24059131,0.03595214,0.04072366,0.36554886,0.00000000
-2.18209105,0.57770583,0.01609361,0.02803035,0.24150918,0.03747961,0.04593567,0.37394292,0.00000000
-2.17608804,0.59661524,0.01856383,0.02938941,0.24406847,0.03946329,0.05219788,0.38559800,0.00000000
-2.17008504,0.62138795,0.02147722,0.03112189,0.24847095,0.04193134,0.05954510,0.40077711,0.00000000
-2.16408204,0.65236720,0.02484247,0.03325128,0.25488189,0.04490634,0.06800523,0.41968026,0.00000000
-2.15807904,0.68978330,0.02866552,0.03579714,0.26342256,0.04840357,0.07759531,0.44243067,0.00000000
-2.15207604,0.73373453,0.03294822,0.03877402,0.27416426,0.05242944,0.08831785,0.46906340,0.00000000
-2.14607304,0.78417216,0.03768705,0.04219061,0.28712411,0.05698018,0.10015722,0.49951664,0.00000000
-2.14007004,0.84089034,0.04287192,0.04604898,0.30226276,0.06204086,0.11307650,0.53362629,0.00000000
-2.13406703,0.90352135,0.04848520,0.05034424,0.31948412,0.06758475,0.12701497,0.57112409,0.00000000
-2.12806403,0.97153681,0.05450103,0.05506430,0.33863718,0.07357308,0.14188629,0.61163954,0.00000000
-2.12206103,1.04425472,0.06088490,0.06019006,0.35951991,0.07995535,0.15757757,0.65470563,0.00000000
-2.11605803,1.12085262,0.06759351,0.06569572,0.38188497,0.08666992,0.17394950,0.69976844,0.00000000
-2.11005503,1.20038621,0.07457517,0.07154951,0.40544721,0.09364520,0.19083752,0.74620010,0.00000000
-2.10405203,1.28181302,0.08177037,0.07771444,0.42989240,0.10080120,0.20805418,0.79331504,0.00000000
-2.09804902,1.36402030,0.08911283,0.08414942,0.45488714,0.10805142,0.22539250,0.84038866,0.00000000
-2.09204602,1.44585589,0.09653087,0.09081035,0.48008920,0.11530506,0.24263041,0.88667785,0.00000000
-2.08604302,1.52616090,0.10394898,0.09765132,0.50515806,0.12246948,0.25953606,0.93144255,0.00000000
-2.08004002,1.60380285,0.11128965,0.10462572,0.52976501,0.12945265,0.27587373,0.97396739,0.00000000
-2.07403702,1.67770758,0.11847526,0.11168732,0.55360241,0.13616572,0.29141028,1.01358250,0.00000000
-2.06803402,1.74688865,0.12543000,0.11879108,0.57639169,0.14252531,0.30592162,1.04968256,0.00000000
-2.06203102,1.81047283,0.13208171,0.12589377,0.59788958,0.14845569,0.31919914,1.08174328,0.00000000
-2.05602801,1.86772041,0.13836354,0.13295428,0.61789249,0.15389056,0.33105567,1.10933453,0.00000000
-2.05002501,1.91803956,0.14421528,0.13993366,0.63623862,0.15877436,0.34133064,1.13212958,0.00000000
-2.04402201,1.96099410,0.14958450,0.14679474,0.65280802,0.16306316,0.34989438,1.14991010,0.00000000
-2.03801901,1.99630444,0.15442714,0.15350162,0.66752041,0.16672502,0.35665118,1.16256681,0.00000000
-2.03201601,2.02384206,0.15870783,0.16001876,0.68033119,0.16973978,0.36154111,1.17009584,0.00000000
-2.02601301,2.04361791,0.16239980,0.16631007,0.69122591,0.17209848,0.36454038,1.17259122,0.00000000
-2.02001001,2.05576588,0.16548438,0.17233782,0.70021360,0.17380223,0.36566051,1.17023399,0.00000000
-2.01400700,2.06052244,0.16795028,0.17806165,0.70731953,0.17486084,0.36494618,1.16327878,0.00000000
-2.00800400,2.05820405,0.16979265,0.18343776,0.71257792,0.17529125,0.36247197,1.15203866,0.00000000
-2.00200100,2.04918370,0.17101195,0.18841837,0.71602519,0.17511573,0.35833834,1.13686919,0.00000000
-1.99599800,2.03386838,0.17161291,0.19295150,0.71769422,0.17436028,0.35266691,1.11815268,0.00000000
-1.98999500,2.01267867,0.17160347,0.19698128,0.71761005,0.17305301,0.34559551,1.09628355,0.00000000
-1.98399200,1.98603185,0.17099392,0.20044868,0.71578746,0.17122282,0.33727309,1.07165547,0.00000000
-1.97798899,1.95432932,0.16979623,0.20329282,0.71223033,0.16889842,0.32785490,1.04465097,0.00000000
-1.97198599,1.91794902,0.16802371,0.20545266,0.70693320,0.16610766,0.31749815,1.01563397,0.00000000
-1.96598299,1.87724280,0.16569086,0.20686916,0.69988459,0.16287727,0.30635819,0.98494521,0.00000000
-1.95997999,1.83253867,0.16281357,0.20748774,0.69107195,0.15923294,0.29458554,0.95290075,0.00000000
-1.95397699,1.78414726,0.15940952,0.20726088,0.68048784,0.15519974,0.28232364,0.91979311,0.00000000
-1.94797399,1.73237150,0.15549876,0.20615075,0.66813688,0.15080284,0.26970746,0.88589470,0.00000000
-1.94197099,1.67751847,0.15110441,0.20413173,0.65404279,0.14606827,0.25686278,0.85146286,0.00000000
-1.93596798,1.61991208,0.14625337,0.20119254,0.63825511,0.14102393,0.24390616,0.81674589,0.00000000
-1.92996498,1.55990518,0.14097695,0.19733802,0.62085499,0.13570037,0.23094539,0.78198929,0.00000000
-1.92396198,1.49789008,0.13531139,0.19259025,0.60195945,0.13013162,0.21808029,0.74744156,0.00000000
-1.91795898,1.43430614,0.12929812,0.18698905,0.58172394,0.12435569,0.20540361,0.71335891,0.00000000
-1.91195598,1.36964372,0.12298379,0.18059171,0.56034270,0.11841480,0.19300206,0.68000827,0.00000000
-1.90595298,1.30444403,0.11641995,0.17347206,0.53804699,0.11235538,0.18095713,0.64766847,0.00000000
-1.89994997,1.23929444,0.10966253,0.16571875,0.51510105,0.10622759,0.16934575,0.61662907,0.00000000
-1.89394697,1.17481964,0.10277089,0.15743299,0.49179598,0.10008464,0.15824060,0.58718716,0.00000000
-1.88794397,1.11166882,0.09580675,0.14872570,0.46844197,0.09398176,0.14771017,0.55964199,0.00000000
-1.88194097,1.05049980,0.08883283,0.13971437,0.44535906,0.08797492,0.13781841,0.53428794,0.00000000
-1.87593797,0.99196084,0.08191148,0.13051962,0.42286706,0.08211942,0.12862419,0.51140618,0.00000000
-1.86993497,0.93667137,0.07510315,0.12126177,0.40127510,0.07646838,0.12018043,0.49125550,0.00000000
-1.86393197,0.88520247,0.06846498,0.11205742,0.38087139,0.07107126,0.11253324,0.47406302,0.00000000
-1.85792896,0.83805856,0.06204944,0.10301643,0.36191359,0.06597241,0.10572087,0.46001516,0.00000000
-1.85192596,0.79566095,0.05590321,0.09423912,0.34462043,0.06120984,0.09977276,0.44924964,0.00000000
-1.84592296,0.75833441,0.05006624,0.08581408,0.32916485,0.05681420,0.09470873,0.44184884,0.00000000
-1.83991996,0.72629717,0.04457104,0.07781646,0.31566900,0.05280804,0.09053837,0.43783493,0.00000000
-1.83391696,0.69965500,0.03944238,0.07030686,0.30420126,0.04920537,0.08726060,0.43716718,0.00000000
-1.82791396,0.67839948,0.03469711,0.06333084,0.29477541,0.04601157,0.08486365,0.43974137,0.00000000
-1.82191096,0.66241035,0.03034435,0.05691900,0.28735194,0.04322352,0.08332515,0.44539157,0.00000000
-1.81590795,0.65146182,0.02638592,0.05108754,0.28184119,0.04083020,0.08261263,0.45389397,0.00000000
-1.80990495,0.64523228,0.02281695,0.04583929,0.27810836,0.03881333,0.08268421,0.46497263,0.00000000
-1.80390195,0.64331685,0.01962664,0.04116516,0.27597989,0.03714839,0.08348941,0.47830686,0.00000000
-1.79789895,0.64524205,0.01679915,0.03704572,0.27525089,0.03580570,0.08497023,0.49353976,0.00000000
-1.79189595,0.65048177,0.01431457,0.03345314,0.27569336,0.03475161,0.08706217,0.51028749,0.00000000
-1.78589295,0.65847384,0.01214988,0.03035303,0.27706467,0.03394977,0.08969536,0.52814886,0.00000000
-1.77988994,0.66863642,0.01027991,0.02770643,0.27911599,0.03336230,0.09279560,0.54671486,0.00000000
-1.77388694,0.68038352,0.00867818,0.02547162,0.28160031,0.03295100,0.09628535,0.56557750,0.00000000
-1.76788394,0.69313910,0.00731779,0.02360586,0.28427976,0.03267836,0.10008463,0.58433800,0.00000000
-1.76188094,0.70634947,0.00617203,0.02206693,0.28693205,0.03250847,0.10411183,0.60261369,0.00000000
-1.75587794,0.71949346,0.00521501,0.02081446,0.28935566,0.03240781,0.10828436,0.62004387,0.00000000
-1.74987494,0.73209053,0.00442214,0.01981102,0.29137398,0.03234578,0.11251931,0.63629420,0.00000000
-1.74387194,0.74370662,0.00377042,0.01902305,0.29283811,0.03229517,0.11673399,0.65105991,0.00000000
-1.73786893,0.75395805,0.00323875,0.01842148,0.29362849,0.03223239,0.12084653,0.66406796,0.00000000
-1.73186593,0.76251358,0.00280800,0.01798219,0.29365541,0.03213758,0.12477648,0.67507810,0.00000000
-1.72586293,0.76909503,0.00246111,0.01768627,0.29285855,0.03199459,0.12844549,0.68388336,0.00000000
-1.71985993,0.77347682,0.00218305,0.01752012,0.29120566,0.03179090,0.13177809,0.69030996,0.00000000
-1.71385693,0.77548468,0.00196075,0.01747534,0.28869068,0.03151737,0.13470264,0.69421706,0.00000000
-1.70785393,0.77499387,0.00178300,0.01754859,0.28533128,0.03116802,0.13715234,0.69549644,0.00000000
-1.70185093,0.77192731,0.00164030,0.01774118,0.28116622,0.03073973,0.13906639,0.69407227,0.00000000
-1.69584792,0.76625355,0.00152468,0.01805872,0.27625249,0.03023195,0.14039124,0.68990121,0.00000000
-1.68984492,0.75798487,0.00142956,0.01851055,0.27066243,0.02964639,0.14108186,0.68297254,0.00000000
-1.68384192,0.74717545,0.00134959,0.01910910,0.26448094,0.02898672,0.14110296,0.67330863,0.00000000
-1.67783892,0.73391949,0.00128046,0.01986921,0.25780269,0.02825831,0.14043013,0.66096537,0.00000000
-1.67183592,0.71834926,0.00121878,0.02080730,0.25072958,0.02746797,0.13905081,0.64603253,0.00000000
-1.66583292,0.70063282,0.00116194,0.02194053,0.24336818,0.02662365,0.13696502,0.62863376,0.00000000
-1.65982991,0.68097125,0.00110798,0.02328579,0.23582740,0.02573429,0.13418572,0.60892613,0.00000000
-1.65382691,0.65959526,0.00105546,0.02485874,0.22821603,0.02480951,0.13073889,0.58709895,0.00000000
-1.64782391,0.63676098,0.00100341,0.02667277,0.22064054,0.02385942,0.12666315,0.56337169,0.00000000
-1.64182091,0.61274493,0.00095124,0.02873788,0.21320270,0.02289439,0.12200904,0.53799106,0.00000000
-1.63581791,0.58783816,0.00089861,0.03105973,0.20599731,0.02192479,0.11683787,0.51122699,0.00000000
-1.62981491,0.56233967,0.00084545,0.03363860,0.19910995,0.02096077,0.11122021,0.48336782,0.00000000
-1.62381191,0.53654921,0.00079184,0.03646856,0.19261487,0.02001202,0.10523416,0.45471453,0.00000000
-1.61780890,0.51075985,0.00073801,0.03953676,0.18657288,0.01908752,0.09896331,0.42557447,0.00000000
-1.61180590,0.48525053,0.00068427,0.04282292,0.18102970,0.01819537,0.09249467,0.39625470,0.00000000
-1.60580290,0.46027897,0.00063099,0.04629911,0.17601446,0.01734252,0.08591652,0.36705516,0.00000000
-1.59979990,0.43607531,0.00057857,0.04992979,0.17153877,0.01653468,0.07931637,0.33826214,0.00000000
-1.59379690,0.41283683,0.00052741,0.05367219,0.16759626,0.01577620,0.07277904,0.31014219,0.00000000
-1.58779390,0.39072400,0.00047790,0.05747704,0.16416277,0.01506997,0.06638505,0.28293680,0.00000000
-1.58179090,0.36985817,0.00043039,0.06128965,0.16119718,0.01441746,0.06020935,0.25685813,0.00000000
-1.57578789,0.35032101,0.00038519,0.06505132,0.15864298,0.01381876,0.05432032,0.23208582,0.00000000
-1.56978489,0.33215574,0.00034255,0.06870107,0.15643047,0.01327275,0.04877933,0.20876517,0.00000000
-1.56378189,0.31537008,0.00030269,0.07217755,0.15447957,0.01277724,0.04364060,0.18700653,0.00000000
-1.55777889,0.29994090,0.00026574,0.07542125,0.15270321,0.01232927,0.03895152,0.16688607,0.00000000
-1.55177589,0.28582016,0.00023178,0.07837669,0.15101111,0.01192538,0.03475334,0.14844762,0.00000000
-1.54577289,0.27294197,0.00020085,0.08099468,0.14931375,0.01156196,0.03108218,0.13170562,0.00000000
-1.53976988,0.26123027,0.00017291,0.08323447,0.14752652,0.01123555,0.02797033,0.11664887,0.00000000
-1.53376688,0.25060694,0.00014790,0.08506571,0.14557371,0.01094328,0.02544769,0.10324488,0.00000000
-1.52776388,0.24099973,0.00012571,0.08647009,0.14339233,0.01068311,0.02354341,0.09144458,0.00000000
-1.52176088,0.23234971,0.00010620,0.08744270,0.14093540,0.01045424,0.02228746,0.08118725,0.00000000
-1.51575788,0.22461799,0.00008923,0.08799285,0.13817477,0.01025731,0.02171224,0.07240524,0.00000000
-1.50975488,0.21779122,0.00007460,0.08814450,0.13510333,0.01009466,0.02185398,0.06502850,0.00000000
-1.50375188,0.21188586,0.00006215,0.08793615,0.13173640,0.00997044,0.02275399,0.05898860,0.00000000
-1.49774887,0.20695086,0.00005170,0.08742027,0.12811246,0.00989076,0.02445959,0.05422219,0.00000000
-1.49174587,0.20306884,0.00004306,0.08666220,0.12429311,0.00986361,0.02702475,0.05067369,0.00000000
-1.48574287,0.20035568,0.00003609,0.08573873,0.12036234,0.00989886,0.03051024,0.04829734,0.00000000
