energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up
-3.17258629,15.16973354,0.98721763,9.53502452,0.05743172,0.38824276,0.92280679,2.36324286,0.14320852,2.45630369
-3.16658329,14.88179901,0.97681231,9.31005921,0.05572696,0.38455327,0.90544375,2.35143991,0.13845279,2.41831926
-3.16058029,14.55790100,0.96438660,9.06621843,0.05392645,0.38006831,0.88555249,2.33039037,0.13393522,2.37361532
-3.15457729,14.20033867,0.95004011,8.80483040,0.05205251,0.37480510,0.86329867,2.30038648,0.12974716,2.32272535
-3.14857429,13.81197970,0.93389917,8.52746011,0.05012908,0.36879265,0.83889898,2.26191513,0.12597431,2.26631260
-3.14257129,13.39624898,0.91611726,8.23591632,0.04818124,0.36207317,0.81261758,2.21564941,0.12269532,2.20515965
-3.13656828,12.95709570,0.89687459,7.93224883,0.04623465,0.35470311,0.78476084,2.16243330,0.11998065,2.14015360
-3.13056528,12.49893775,0.87637670,7.61873472,0.04431498,0.34675337,0.75567047,2.10325978,0.11789138,2.07226694
-3.12456228,12.02658408,0.85485202,7.29785267,0.04244723,0.33830887,0.72571525,2.03924330,0.11647821,2.00253470
-3.11855928,11.54513678,0.83254843,6.97224565,0.04065508,0.32946738,0.69528157,1.97158754,0.11578052,1.93202855
-3.11255628,11.05987657,0.80972884,6.64467313,0.03896029,0.32033751,0.66476319,1.90154984,0.11582559,1.86182874
-3.10655328,10.57613603,0.78666601,6.31795460,0.03738211,0.31103611,0.63455064,1.83040387,0.11662793,1.79299503
-3.10055028,10.09916631,0.76363675,5.99490701,0.03593675,0.30168516,0.60502064,1.75940196,0.11818888,1.72653771
-3.09454727,9.63400313,0.74091575,5.67827904,0.03463697,0.29240814,0.57652611,1.68973886,0.12049633,1.66338999
-3.08854427,9.18533838,0.71876934,5.37068549,0.03349182,0.28332635,0.54938703,1.62251824,0.12352478,1.60438285
-3.08254127,8.75740301,0.69744947,5.07454484,0.03250646,0.27455518,0.52388280,1.55872343,0.12723557,1.55022344
-3.07653827,8.35386662,0.67718812,4.79202320,0.03168211,0.26620053,0.50024615,1.49919330,0.13157750,1.50147805
-3.07053527,7.97775800,0.65819257,4.52498698,0.03101616,0.25835574,0.47865906,1.44460428,0.13648766,1.45856017
-3.06453227,7.63140964,0.64064148,4.27496651,0.03050243,0.25109895,0.45925073,1.39545888,0.14189259,1.42172420
-3.05852926,7.31642830,0.62468228,4.04313182,0.03013151,0.24449129,0.44209763,1.35208088,0.14770965,1.39106505
-3.05252626,7.03369173,0.61042971,3.83028144,0.02989117,0.23857573,0.42722569,1.31461710,0.15384872,1.36652340
-3.04652326,6.78337102,0.59796572,3.63684397,0.02976693,0.23337684,0.41461432,1.28304529,0.16021393,1.34789642
-3.04052026,6.56497625,0.58734055,3.46289189,0.02974261,0.22890128,0.40420216,1.25718746,0.16670567,1.33485330
-3.03451726,6.37742236,0.57857504,3.30816627,0.02980092,0.22513917,0.39589409,1.23672760,0.17322255,1.32695474
-3.02851426,6.21911136,0.57166391,3.17211067,0.02992407,0.22206600,0.38956941,1.22123312,0.17966342,1.32367567
-3.02251126,6.08802635,0.56657982,3.05391217,0.03009436,0.21964517,0.38509040,1.21017847,0.18592929,1.32442993
-3.01650825,5.98183266,0.56327786,2.95254733,0.03029466,0.21783086,0.38231127,1.20297015,0.19192509,1.32859589
-3.01050525,5.89798132,0.56170036,2.86683069,0.03050891,0.21657114,0.38108676,1.19897191,0.19756126,1.33554195
-3.00450225,5.83381040,0.56178149,2.79546370,0.03072249,0.21581104,0.38128022,1.19752909,0.20275514,1.34465088
-2.99849925,5.78664017,0.56345154,2.73708204,0.03092250,0.21549559,0.38277072,1.19799139,0.20743207,1.35534192
-2.99249625,5.75385868,0.56664048,2.69029946,0.03109799,0.21557241,0.38545897,1.19973320,0.21152616,1.36709005
-2.98649325,5.73299504,0.57128070,2.65374689,0.03124006,0.21599396,0.38927171,1.20217110,0.21498093,1.37944156
-2.98049025,5.72177854,0.57730857,2.62610551,0.03134188,0.21671919,0.39416457,1.20477808,0.21774956,1.39202560
-2.97448724,5.71818256,0.58466497,2.60613344,0.03139869,0.21771456,0.40012320,1.20709440,0.21979505,1.40456146
-2.96848424,5.72045286,0.59329451,2.59268534,0.03140765,0.21895447,0.40716261,1.20873496,0.22109006,1.41686137
-2.96248124,5.72712081,0.60314375,2.58472535,0.03136768,0.22042092,0.41532491,1.20939334,0.22161677,1.42882906
-2.95647824,5.73700255,0.61415826,2.58133332,0.03127934,0.22210274,0.42467545,1.20884277,0.22136653,1.44045434
-2.95047524,5.74918560,0.62627907,2.58170528,0.03114452,0.22399409,0.43529759,1.20693431,0.22033951,1.45180408
-2.94447224,5.76300486,0.63943849,2.58514863,0.03096631,0.22609276,0.44728627,1.20359258,0.21854436,1.46301019
-2.93846923,5.77801009,0.65355575,2.59107314,0.03074872,0.22839802,0.46074070,1.19880943,0.21599775,1.47425512
-2.93246623,5.79392735,0.66853277,2.59897867,0.03049648,0.23090841,0.47575643,1.19263608,0.21272413,1.48575575
-2.92646323,5.81061638,0.68425042,2.60844066,0.03021488,0.23361953,0.49241710,1.18517387,0.20875527,1.49774618
-2.92046023,5.82802629,0.70056559,2.61909429,0.02990952,0.23652193,0.51078629,1.17656428,0.20412999,1.51046026
-2.91445723,5.84615161,0.71730922,2.63061839,0.02958621,0.23959938,0.53089958,1.16697831,0.19889372,1.52411444
-2.90845423,5.86499027,0.73428579,2.64271970,0.02925079,0.24282740,0.55275748,1.15660575,0.19309813,1.53889168
-2.90245123,5.88450522,0.75127407,2.65511837,0.02890897,0.24617235,0.57631911,1.14564446,0.18680056,1.55492686
-2.89644822,5.90459087,0.76802946,2.66753514,0.02856623,0.24959104,0.60149734,1.13429004,0.18006347,1.57229431
-2.89044522,5.92504521,0.78428776,2.67968069,0.02822770,0.25303086,0.62815530,1.12272606,0.17295359,1.59099777
-2.88444222,5.94554849,0.79977018,2.69124743,0.02789798,0.25643042,0.65610458,1.11111514,0.16554110,1.61096320
-2.87843922,5.96564874,0.81418952,2.70190386,0.02758107,0.25972076,0.68510542,1.09959118,0.15789852,1.63203460
-2.87243622,5.98475451,0.82725715,2.71129171,0.02728024,0.26282691,0.71486873,1.08825268,0.15009955,1.65397308
-2.86643322,6.00213477,0.83869047,2.71902554,0.02699787,0.26566981,0.74506022,1.07715781,0.14221779,1.67645923
-2.86043022,6.01692601,0.84822047,2.72469502,0.02673539,0.26816846,0.77530648,1.06632092,0.13432529,1.69909866
-2.85442721,6.02814613,0.85559918,2.72786947,0.02649315,0.27024218,0.80520301,1.05571106,0.12649125,1.72143091
-2.84842421,6.03471485,0.86060639,2.72810449,0.02627035,0.27181291,0.83432400,1.04525239,0.11878055,1.74294112
-2.84242121,6.03548007,0.86305567,2.72495058,0.02606499,0.27280743,0.86223356,1.03482659,0.11125256,1.76307455
-2.83641821,6.02924944,0.86279917,2.71796319,0.02587386,0.27315931,0.88849831,1.02427734,0.10395992,1.78125334
-2.83041521,6.01482643,0.85973128,2.70671419,0.02569254,0.27281075,0.91270060,1.01341663,0.09694767,1.79689511
-2.82441221,5.99104975,0.85379083,2.69080419,0.02551552,0.27171405,0.93445231,1.00203291,0.09025250,1.80943281
-2.81840920,5.95683506,0.84496202,2.66987543,0.02533628,0.26983276,0.95340836,0.98990064,0.08390237,1.81833519
-2.81240620,5.91121743,0.83327404,2.64362490,0.02514749,0.26714249,0.96927965,0.97679096,0.07791634,1.82312710
-2.80640320,5.85339334,0.81879943,2.61181709,0.02494122,0.26363142,0.98184481,0.96248316,0.07230481,1.82340894
-2.80040020,5.78276021,0.80165156,2.57429610,0.02470919,0.25930047,0.99096011,0.94677621,0.06706990,1.81887432
-2.79439720,5.69895204,0.78198115,2.53099636,0.02444310,0.25416319,0.99656712,0.92950010,0.06220623,1.80932525
-2.78839420,5.60186932,0.75997225,2.48195172,0.02413491,0.24824537,0.99869765,0.91052624,0.05770180,1.79468404
-2.78239120,5.49170149,0.73583775,2.42730213,0.02377720,0.24158447,0.99747554,0.88977657,0.05353914,1.77500119
-2.77638819,5.36894070,0.70981465,2.36729760,0.02336346,0.23422886,0.99311501,0.86723076,0.04969650,1.75045888
-2.77038519,5.23438536,0.68215923,2.30229895,0.02288838,0.22623683,0.98591560,0.84293123,0.04614914,1.72136947
-2.76438219,5.08913295,0.65314225,2.23277503,0.02234816,0.21767553,0.97625348,0.81698557,0.04287059,1.68816897
-2.75837919,4.93456146,0.62304424,2.15929620,0.02174067,0.20861977,0.96456952,0.78956637,0.03983386,1.65140547
-2.75237619,4.77229966,0.59215102,2.08252406,0.02106561,0.19915072,0.95135434,0.76090814,0.03701253,1.61172274
-2.74637319,4.60418693,0.56074934,2.00319750,0.02032462,0.18935450,0.93713090,0.73130171,0.03438177,1.56983963
-2.74037019,4.43222381,0.52912293,1.92211555,0.01952126,0.17932071,0.92243526,0.70108609,0.03191906,1.52652592
-2.73436718,4.25851500,0.49754863,1.84011735,0.01866097,0.16914097,0.90779624,0.67063829,0.02960483,1.48257558
-2.72836418,4.08520720,0.46629296,1.75806013,0.01775091,0.15890733,0.89371494,0.64036153,0.02742286,1.43877855
-2.72236118,3.91442415,0.43560896,1.67679602,0.01679982,0.14871076,0.88064488,0.61067226,0.02536054,1.39589229
-2.71635818,3.74820191,0.40573333,1.59714856,0.01581773,0.13863970,0.86897368,0.58198680,0.02340887,1.35461429
-2.71035518,3.58842717,0.37688407,1.51989014,0.01481573,0.12877859,0.85900727,0.55470798,0.02156244,1.31555685
-2.70435218,3.43678152,0.34925852,1.44572120,0.01380563,0.11920667,0.85095714,0.52921249,0.01981920,1.27922528
-2.69834917,3.29469419,0.32303188,1.37525234,0.01279968,0.10999680,0.84493151,0.50583959,0.01818015,1.24600058
-2.69234617,3.16330558,0.29835633,1.30899011,0.01181025,0.10121458,0.84093069,0.48488142,0.01664907,1.21612728
-2.68634317,3.04344317,0.27536067,1.24732710,0.01084959,0.09291768,0.83884701,0.46657560,0.01523208,1.18970727
-2.68034017,2.93561091,0.25415061,1.19053696,0.00992952,0.08515539,0.83846926,0.45110014,0.01393733,1.16669961
-2.67433717,2.83999245,0.23480956,1.13877434,0.00906128,0.07796845,0.83949158,0.43857099,0.01277465,1.14692655
-2.66833417,2.75646779,0.21739993,1.09207977,0.00825534,0.07138917,0.84152633,0.42904222,0.01175522,1.13008527
-2.66233117,2.68464229,0.20196489,1.05038917,0.00752126,0.06544173,0.84412044,0.42250862,0.01089134,1.11576486
-2.65632816,2.62388626,0.18853039,1.01354722,0.00686765,0.06014273,0.84677440,0.41891061,0.01019617,1.10346766
-2.65032516,2.57338295,0.17710735,0.98132399,0.00630212,0.05550185,0.84896313,0.41814110,0.00968356,1.09263389
-2.64432216,2.53218211,0.16769388,0.95343365,0.00583125,0.05152268,0.85015770,0.42005381,0.00936786,1.08266832
-2.63831916,2.49925622,0.16027729,0.92955425,0.00546066,0.04820351,0.84984698,0.42447260,0.00926374,1.07296788
-2.63231616,2.47355632,0.15483579,0.90934746,0.00519500,0.04553818,0.84755821,0.43120129,0.00938600,1.06294871
-2.62631316,2.45406453,0.15133976,0.89247702,0.00503798,0.04351682,0.84287571,0.44003345,0.00974935,1.05207148
-2.62031016,2.43984048,0.14975239,0.87862511,0.00499245,0.04212644,0.83545677,0.45076161,0.01036808,1.03986402
-2.61430715,2.43005944,0.15002971,0.86750550,0.00506036,0.04135139,0.82504431,0.46318543,0.01125574,1.02594001
-2.60830415,2.42404034,0.15212000,0.85887311,0.00524278,0.04117360,0.81147573,0.47711856,0.01242465,1.01001329
-2.60230115,2.42126264,0.15596250,0.85252931,0.00553986,0.04157260,0.79468771,0.49239381,0.01388539,0.99190719
-2.59629815,2.42137159,0.16148564,0.84832297,0.00595080,0.04252538,0.77471701,0.50886658,0.01564613,0.97155863
-2.59029515,2.42417219,0.16860489,0.84614736,0.00647373,0.04400602,0.75169731,0.52641650,0.01771201,0.94901718
-2.58429215,2.42961285,0.17722041,0.84593314,0.00710561,0.04598524,0.72585248,0.54494732,0.02008430,0.92443928
-2.57828914,2.43776029,0.18721467,0.84763824,0.00784216,0.04842979,0.69748677,0.56438547,0.02275972,0.89807826
-2.57228614,2.44876780,0.19845042,0.85123530,0.00867770,0.05130189,0.66697246,0.58467746,0.02572963,0.87027074
-2.56628314,2.46283926,0.21076910,0.85669761,0.00960507,0.05455871,0.63473576,0.60578659,0.02897937,0.84142048
-2.56028014,2.48019167,0.22399002,0.86398466,0.01061549,0.05815189,0.60124155,0.62768942,0.03248767,0.81198051
-2.55427714,2.50101869,0.23791050,0.87302822,0.01169856,0.06202738,0.56697782,0.65037245,0.03622624,0.78243449
-2.54827414,2.52545799,0.25230702,0.88372005,0.01284222,0.06612543,0.53244043,0.67382949,0.04015954,0.75327835
-2.54227114,2.55356430,0.26693768,0.89590207,0.01403275,0.07038089,0.49811876,0.69805985,0.04424480,0.72500301
-2.53626813,2.58529025,0.28154570,0.90935969,0.01525492,0.07472386,0.46448290,0.72306793,0.04843235,0.69807893
-2.53026513,2.62047596,0.29586425,0.92381894,0.01649212,0.07908068,0.43197257,0.74886390,0.05266617,0.67294309
-2.52426213,2.65884800,0.30962211,0.93894754,0.01772659,0.08337515,0.40098825,0.77546573,0.05688485,0.64998866
-2.51825913,2.70002759,0.32255031,0.95436003,0.01893972,0.08753016,0.37188441,0.80290216,0.06102276,0.62955774
-2.51225613,2.74354718,0.33438918,0.96962674,0.02011243,0.09146943,0.34496508,0.83121628,0.06501152,0.61193690
-2.50625313,2.78887392,0.34489573,0.98428617,0.02122555,0.09511947,0.32048138,0.86046924,0.06878173,0.59735553
-2.50025013,2.83543815,0.35385086,0.99785997,0.02226031,0.09841156,0.29863097,0.89074343,0.07226482,0.58598639
-2.49424712,2.88266459,0.36106614,1.00986999,0.02319878,0.10128374,0.27955903,0.92214452,0.07539506,0.57794809
-2.48824412,2.93000356,0.36638977,1.01985608,0.02402442,0.10368261,0.26336045,0.95480180,0.07811156,0.57330873
-2.48224112,2.97695984,0.36971144,1.02739401,0.02472254,0.10556495,0.25008285,0.98886604,0.08036017,0.57209018
-2.47623812,3.02311679,0.37096585,1.03211229,0.02528078,0.10689897,0.23973009,1.02450472,0.08209538,0.57427235
-2.47023512,3.06815360,0.37013461,1.03370709,0.02568952,0.10766525,0.23226592,1.06189416,0.08328178,0.57979705
-2.46423212,3.11185447,0.36724656,1.03195440,0.02594228,0.10785713,0.22761757,1.10120866,0.08389541,0.58857082
-2.45822911,3.15410851,0.36237642,1.02671896,0.02603602,0.10748074,0.22567895,1.14260684,0.08392464,0.60046669
-2.45222611,3.19490066,0.35564178,1.01795936,0.02597132,0.10655448,0.22631353,1.18621572,0.08337071,0.61532458
-2.44622311,3.23429390,0.34719873,1.00572932,0.02575257,0.10510812,0.22935669,1.23211327,0.08224778,0.63295056
-2.44022011,3.27240440,0.33723624,0.99017515,0.02538801,0.10318148,0.23461772,1.28031051,0.08058261,0.65311511
-2.43421711,3.30937131,0.32596958,0.97152953,0.02488963,0.10082276,0.24188150,1.33073420,0.07841383,0.67555085
-2.42821411,3.34532383,0.31363325,0.95010238,0.02427310,0.09808669,0.25091009,1.38321155,0.07579082,0.69995017
-2.42221111,3.38034826,0.30047351,0.92626916,0.02355755,0.09503249,0.26144444,1.43745805,0.07277226,0.72596348
-2.41620810,3.41445773,0.28674117,0.90045752,0.02276528,0.09172187,0.27320634,1.49306985,0.06942453,0.75319847
-2.41020510,3.44756759,0.27268464,0.87313300,0.02192140,0.08821701,0.28590099,1.54952147,0.06581982,0.78122117
-2.40420210,3.47947857,0.25854379,0.84478462,0.02105350,0.08457883,0.29922017,1.60616980,0.06203429,0.80955910
-2.39819910,3.50986963,0.24454470,0.81591106,0.02019120,0.08086539,0.31284630,1.66226478,0.05814610,0.83770698
-2.39219610,3.53830174,0.23089546,0.78700809,0.01936567,0.07713070,0.32645732,1.71696665,0.05423360,0.86513516
-2.38619310,3.56423268,0.21778322,0.75855765,0.01860922,0.07342385,0.33973243,1.76936956,0.05037366,0.89130054
-2.38019010,3.58704255,0.20537234,0.73101897,0.01795476,0.06978854,0.35235852,1.81853060,0.04664014,0.91566007
-2.37418709,3.60606847,0.19380375,0.70482190,0.01743530,0.06626305,0.36403719,1.86350305,0.04310262,0.93768602
-2.36818409,3.62064649,0.18319526,0.68036227,0.01708347,0.06288043,0.37449194,1.90337225,0.03982536,0.95688262
-2.36218109,3.63015784,0.17364280,0.65799918,0.01693097,0.05966923,0.38347544,1.93729231,0.03686656,0.97280311
-2.35617809,3.63407647,0.16522222,0.63805391,0.01700797,0.05665434,0.39077625,1.96452176,0.03427778,0.98506646
-2.35017509,3.63201454,0.15799159,0.62080996,0.01734260,0.05385808,0.39622496,1.98445599,0.03210365,0.99337269
-2.34417209,3.62376262,0.15199369,0.60651381,0.01796033,0.05130152,0.39969906,1.99665481,0.03038175,0.99751594
-2.33816908,3.60932147,0.14725854,0.59537587,0.01888332,0.04900576,0.40112649,2.00086338,0.02914260,0.99739451
-2.33216608,3.58892316,0.14380565,0.58757137,0.02012980,0.04699324,0.40048758,1.99702536,0.02840981,0.99301710
-2.32616308,3.56303967,0.14164608,0.58324066,0.02171342,0.04528908,0.39781507,1.98528732,0.02820030,0.98450491
-2.32016008,3.53237810,0.14078404,0.58248885,0.02364263,0.04392213,0.39319242,1.96599419,0.02852450,0.97208920
-2.31415708,3.49786249,0.14121795,0.58538467,0.02592002,0.04292605,0.38675016,1.93967594,0.02938663,0.95610445
-2.30815408,3.46060327,0.14294115,0.59195870,0.02854179,0.04234005,0.37866062,1.90702624,0.03078496,0.93697726
-2.30215108,3.42185606,0.14594213,0.60220106,0.03149728,0.04220950,0.36913121,1.86887419,0.03271198,0.91521162
-2.29614807,3.38297233,0.15020445,0.61605898,0.03476857,0.04258625,0.35839650,1.82615097,0.03515464,0.89137102
-2.29014507,3.34534504,0.15570638,0.63343464,0.03833036,0.04352877,0.34670958,1.77985304,0.03809450,0.86605855
-2.28414207,3.31035262,0.16242058,0.65418377,0.04214985,0.04510202,0.33433297,1.73100412,0.04150796,0.83989564
-2.27813907,3.27930460,0.17031370,0.67811535,0.04618699,0.04737708,0.32152964,1.68061799,0.04536642,0.81350064
-2.27213607,3.25339244,0.17934619,0.70499297,0.05039490,0.05043059,0.30855439,1.62966404,0.04963655,0.78746820
-2.26613307,3.23364811,0.18947246,0.73453803,0.05472052,0.05434392,0.29564606,1.57903744,0.05428056,0.76235025
-2.26013007,3.22091292,0.20064132,0.76643503,0.05910554,0.05920218,0.28302088,1.52953516,0.05925663,0.73863952
-2.25412706,3.21581804,0.21279686,0.80033897,0.06348758,0.06509295,0.27086709,1.48183898,0.06451931,0.71675608
-2.24812406,3.21877733,0.22587969,0.83588469,0.06780153,0.07210486,0.25934110,1.43650582,0.07002015,0.69703750
-2.24212106,3.22999233,0.23982862,0.87269777,0.07198109,0.08032591,0.24856520,1.39396562,0.07570834,0.67973269
-2.23611806,3.24946838,0.25458256,0.91040662,0.07596050,0.08984158,0.23862681,1.35452605,0.08153146,0.66499963
-2.23011506,3.27704002,0.27008252,0.94865505,0.07967624,0.10073274,0.22957920,1.31838331,0.08743634,0.65290670
-2.22411206,3.31240331,0.28627373,0.98711456,0.08306878,0.11307332,0.22144352,1.28563782,0.09336992,0.64343731
-2.21810905,3.35515232,0.30310751,1.02549573,0.08608432,0.12692782,0.21421185,1.25631310,0.09928017,0.63649752
-2.21210605,3.40481668,0.32054285,1.06355778,0.08867631,0.14234859,0.20785122,1.23037651,0.10511694,0.63192585
-2.20610305,3.46089742,0.33854751,1.10111579,0.09080684,0.15937299,0.20230805,1.20775993,0.11083283,0.62950490
-2.20010005,3.52289824,0.35709846,1.13804481,0.09244780,0.17802047,0.19751308,1.18837902,0.11638394,0.62897394
-2.19409705,3.59035000,0.37618170,1.17428070,0.09358170,0.19828960,0.19338623,1.17214968,0.12173044,0.63004209
-2.18809405,3.66282687,0.39579119,1.20981727,0.09420223,0.22015514,0.18984141,1.15900056,0.12683712,0.63240120
-2.18209105,3.73995307,0.41592714,1.24469998,0.09431447,0.24356533,0.18679095,1.14888107,0.13167362,0.63573829
-2.17608804,3.82140021,0.43659351,1.27901628,0.09393481,0.26843938,0.18414950,1.14176449,0.13621459,0.63974684
-2.17008504,3.90687585,0.45779499,1.31288333,0.09309050,0.29466546,0.18183748,1.13764625,0.14043959,0.64413672
-2.16408204,3.99610465,0.47953361,1.34643358,0.09181904,0.32209920,0.17978373,1.13653798,0.14433288,0.64864266
-2.15807904,4.08880423,0.50180504,1.37979927,0.09016728,0.35056292,0.17792762,1.13845790,0.14788296,0.65303095
-2.15207604,4.18465821,0.52459520,1.41309682,0.08819035,0.37984579,0.17622047,1.14341895,0.15108210,0.65710455
-2.14607304,4.28328932,0.54787702,1.44641209,0.08595050,0.40970488,0.17462637,1.15141562,0.15392570,0.66070650
-2.14007004,4.38423548,0.57160799,1.47978763,0.08351592,0.43986741,0.17312252,1.16241101,0.15641162,0.66372193
-2.13406703,4.48693161,0.59572855,1.51321278,0.08095948,0.47003422,0.17169909,1.17632547,0.15853960,0.66607876
-2.12806403,4.59069972,0.62016163,1.54661754,0.07835757,0.49988432,0.17035872,1.19302796,0.16031069,0.66774725
-2.12206103,4.69474906,0.64481343,1.57987053,0.07578900,0.52908087,0.16911576,1.21233123,0.16172677,0.66873872
-2.11605803,4.79818761,0.66957561,1.61278171,0.07333401,0.55727807,0.16799529,1.23399158,0.16279032,0.66910364
-2.11005503,4.90004530,0.69432876,1.64510953,0.07107338,0.58412918,0.16703201,1.25771360,0.16350435,0.66892910
-2.10405203,4.99930835,0.71894711,1.67657245,0.06908758,0.60929525,0.16626903,1.28315993,0.16387252,0.66833615
-2.09804902,5.09496341,0.74330431,1.70686415,0.06745610,0.63245433,0.16575659,1.30996574,0.16389950,0.66747671
-2.09204602,5.18604929,0.76727983,1.73567164,0.06625673,0.65331088,0.16555075,1.33775708,0.16359159,0.66653046
-2.08604302,5.27171319,0.79076577,1.76269509,0.06556485,0.67160490,0.16571201,1.36617224,0.16295747,0.66570154
-2.08004002,5.35126807,0.81367352,1.78766837,0.06545275,0.68712056,0.16630398,1.39488462,0.16200904,0.66521506
-2.07403702,5.42424724,0.83593989,1.81037869,0.06598875,0.69969374,0.16739189,1.42362565,0.16076244,0.66531340
-2.06803402,5.49045238,0.85753216,1.83068436,0.06723631,0.70921820,0.16904110,1.45220621,0.15923897,0.66625224
-2.06203102,5.54999119,0.87845174,1.84852917,0.06925284,0.71565013,0.17131554,1.48053485,0.15746596,0.66829612
-2.05602801,5.60330148,0.89873593,1.86395258,0.07208850,0.71901061,0.17427611,1.50863142,0.15547743,0.67171365
-2.05002501,5.65115918,0.91845774,1.87709477,0.07578471,0.71938602,0.17797900,1.53663481,0.15331455,0.67677207
-2.04402201,5.69466851,0.93772340,1.88819615,0.08037257,0.71692617,0.18247396,1.56480392,0.15102572,0.68373144
-2.03801901,5.73523388,0.95666777,1.89759114,0.08587115,0.71184027,0.18780264,1.59351125,0.14866633,0.69283819
-2.03201601,5.77451393,0.97544768,1.90569646,0.09228583,0.70439087,0.19399693,1.62322907,0.14629803,0.70431836
-2.02601301,5.81435931,0.99423362,1.91299444,0.09960654,0.69488597,0.20107743,1.65450850,0.14398765,0.71837055
-2.02001001,5.85673705,1.01320008,1.92001234,0.10780631,0.68366978,0.20905207,1.68795235,0.14180567,0.73515885
-2.01400700,5.90364506,1.03251516,1.92729871,0.11683994,0.67111237,0.21791503,1.72418295,0.13982431,0.75480592
-2.00800400,5.95702103,1.05233007,1.93539811,0.12664315,0.65759882,0.22764585,1.76380645,0.13811538,0.77738662
-2.00200100,6.01865049,1.07276910,1.94482572,0.13713213,0.64351832,0.23820899,1.80737569,0.13674785,0.80292240
-1.99599800,6.09007902,1.09392060,1.95604313,0.14820369,0.62925358,0.24955377,1.85535340,0.13578532,0.83137677
-1.98999500,6.17253305,1.11582975,1.96943673,0.15973604,0.61517118,0.26161466,1.90807791,0.13528357,0.86265218
-1.98399200,6.26685380,1.13849329,1.98529979,0.17159024,0.60161301,0.27431213,1.96573339,0.13528814,0.89658849
-1.97798899,6.37344755,1.16185670,2.00381916,0.18361240,0.58888923,0.28755379,2.02832619,0.13583225,0.93296327
-1.97198599,6.49225496,1.18581401,2.02506714,0.19563654,0.57727281,0.30123601,2.09566893,0.13693498,0.97149395
-1.96598299,6.62274085,1.21021004,2.04899881,0.20748801,0.56699572,0.31524580,2.16737320,0.13860004,1.01184188
-1.95997999,6.76390449,1.23484512,2.07545471,0.21898753,0.55824677,0.32946295,2.24285156,0.14081492,1.05361828
-1.95397699,6.91430975,1.25948187,2.10416833,0.22995552,0.55117092,0.34376241,2.32132880,0.14355075,1.09639176
-1.94797399,7.07213280,1.28385351,2.13477797,0.24021673,0.54586983,0.35801662,2.40186200,0.14676261,1.13969730
-1.94197099,7.23522462,1.30767337,2.16684171,0.24960490,0.54240339,0.37209787,2.48336852,0.15039058,1.18304625
-1.93596798,7.40118439,1.33064471,2.19985472,0.25796722,0.54079192,0.38588058,2.56466036,0.15436123,1.22593709
-1.92996498,7.56743988,1.35247056,2.23326751,0.26516857,0.54101876,0.39924327,2.64448339,0.15858959,1.26786634
-1.92396198,7.73133028,1.37286280,2.26650425,0.27109511,0.54303296,0.41207033,2.72155925,0.16298160,1.30833942
-1.91795898,7.89018733,1.39155013,2.29897997,0.27565732,0.54675187,0.42425338,2.79462799,0.16743678,1.34688084
-1.91195598,8.04141099,1.40828441,2.33011590,0.27879220,0.55206347,0.43569239,2.86248930,0.17185109,1.38304348
-1.90595298,8.18253617,1.42284533,2.35935234,0.28046454,0.55882839,0.44629625,2.92404039,0.17611989,1.41641652
-1.89994997,8.31128835,1.43504314,2.38615859,0.28066733,0.56688158,0.45598316,2.97830873,0.18014079,1.44663194
-1.89394697,8.42562620,1.44471956,2.41003998,0.27942122,0.57603382,0.46468057,3.02447843,0.18381642,1.47336920
-1.88794397,8.52377077,1.45174708,2.43054205,0.27677306,0.58607309,0.47232493,3.06190906,0.18705683,1.49635831
-1.88194097,8.60422139,1.45602686,2.44725229,0.27279372,0.59676609,0.47886122,3.09014658,0.18978164,1.51538102
-1.87593797,8.66575943,1.45748573,2.45979985,0.26757510,0.60786015,0.48424232,3.10892620,0.19192177,1.53027059
-1.86993497,8.70744170,1.45607260,2.46785408,0.26122679,0.61908559,0.48842839,3.11816757,0.19342070,1.54091000
-1.86393197,8.72858571,1.45175484,2.47112242,0.25387220,0.63015890,0.49138627,3.11796313,0.19423535,1.54722913
-1.85792896,8.72874933,1.44451488,2.46934826,0.24564462,0.64078677,0.49308896,3.10856062,0.19433644,1.54920107
-1.85192596,8.70770771,1.43434766,2.46230961,0.23668321,0.65067104,0.49351526,3.09034133,0.19370848,1.54683800
-1.84592296,8.66542966,1.42125886,2.44981875,0.22712915,0.65951458,0.49264967,3.06379532,0.19234938,1.54018682
-1.83991996,8.60205599,1.40526445,2.43172341,0.21712212,0.66702803,0.49048242,3.02949548,0.19026972,1.52932499
-1.83391696,8.51788141,1.38639137,2.40790941,0.20679714,0.67293711,0.48700983,2.98807178,0.18749178,1.51435681
-1.82791396,8.41334129,1.36467930,2.37830485,0.19628191,0.67699036,0.48223478,2.94018709,0.18404834,1.49541021
-1.82191096,8.28900376,1.34018360,2.34288549,0.18569473,0.67896686,0.47616749,2.88651588,0.17998141,1.47263442
-1.81590795,8.14556735,1.31297881,2.30168104,0.17514299,0.67868378,0.46882631,2.82772654,0.17534081,1.44619844
-1.80990495,7.98386340,1.28316273,2.25478172,0.16472217,0.67600312,0.46023870,2.76446807,0.17018281,1.41629023
