energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,0.67655714,0.18367094,0.45687565,0.00075603,0.04645872,0.00826568,0.23344287
-4.29514757,0.66823905,0.19135284,0.44769821,0.00076883,0.04360205,0.00822917,0.23106949
-4.28914457,0.66241915,0.20073590,0.43934508,0.00078178,0.04107043,0.00825902,0.22988812
-4.28314157,0.65939493,0.21176801,0.43208853,0.00079543,0.03887876,0.00835784,0.22997979
-4.27713857,0.65940978,0.22437283,0.42617823,0.00081049,0.03703378,0.00852669,0.23140167
-4.27113557,0.66264633,0.23844919,0.42183537,0.00082787,0.03553439,0.00876505,0.23418514
-4.26513257,0.66922235,0.25387130,0.41924828,0.00084863,0.03437216,0.00907098,0.23833492
-4.25912956,0.67918949,0.27049003,0.41856958,0.00087398,0.03353217,0.00944122,0.24382930
-4.25312656,0.69253495,0.28813520,0.41991504,0.00090533,0.03299393,0.00987143,0.25062154
-4.24712356,0.70918609,0.30661895,0.42336422,0.00094421,0.03273255,0.01035636,0.25864239
-4.24112056,0.72901770,0.32574013,0.42896269,0.00099232,0.03272002,0.01089018,0.26780367
-4.23511756,0.75186162,0.34528953,0.43672567,0.00105146,0.03292652,0.01146667,0.27800271
-4.22911456,0.77751816,0.36505579,0.44664285,0.00112356,0.03332177,0.01207957,0.28912751
-4.22311156,0.80576871,0.38483167,0.45868396,0.00121064,0.03387642,0.01272281,0.30106226
-4.21710855,0.83638879,0.40442047,0.47280476,0.00131475,0.03456323,0.01339077,0.31369307
-4.21110555,0.86916073,0.42364221,0.48895287,0.00143799,0.03535825,0.01407850,0.32691354
-4.20510255,0.90388529,0.44233923,0.50707315,0.00158242,0.03624179,0.01478188,0.34062980
-4.19909955,0.94039138,0.46038100,0.52711210,0.00175003,0.03719919,0.01549779,0.35476494
-4.19309655,0.97854329,0.47766768,0.54902094,0.00194267,0.03822137,0.01622412,0.36926230
-4.18709355,1.01824499,0.49413241,0.57275712,0.00216201,0.03930512,0.01695982,0.38408769
-4.18109055,1.05944094,0.50974205,0.59828412,0.00240943,0.04045319,0.01770480,0.39923023
-4.17508754,1.10211361,0.52449624,0.62556937,0.00268600,0.04167404,0.01845983,0.41470170
-4.16908454,1.14627742,0.53842497,0.65458055,0.00299234,0.04298139,0.01922635,0.43053461
-4.16308154,1.19196967,0.55158460,0.68528033,0.00332857,0.04439351,0.02000625,0.44677882
-4.15707854,1.23923880,0.56405254,0.71762001,0.00369426,0.04593237,0.02080154,0.46349701
-4.15107554,1.28813068,0.57592091,0.75153232,0.00408833,0.04762251,0.02161408,0.48075916
-4.14507254,1.33867367,0.58728941,0.78692412,0.00450900,0.04948984,0.02244527,0.49863631
-4.13906953,1.39086347,0.59825784,0.82366933,0.00495376,0.05156041,0.02329567,0.51719388
-4.13306653,1.44464849,0.60891857,0.86160269,0.00541935,0.05385899,0.02416474,0.53648495
-4.12706353,1.49991675,0.61934942,0.90051498,0.00590173,0.05640780,0.02505056,0.55654370
-4.12106053,1.55648510,0.62960724,0.94014995,0.00639616,0.05922522,0.02594960,0.57737945
-4.11505753,1.61409142,0.63972261,0.98020340,0.00689723,0.06232458,0.02685656,0.59897154
-4.10905453,1.67239040,0.64969580,1.02032468,0.00739893,0.06571315,0.02776431,0.62126523
-4.10305153,1.73095310,0.65949437,1.06012048,0.00789477,0.06939124,0.02866389,0.64416901
-4.09704852,1.78927051,0.66905231,1.09916107,0.00837792,0.07335146,0.02954459,0.66755317
-4.09104552,1.84676104,0.67827101,1.13698862,0.00884140,0.07757830,0.03039416,0.69124995
-4.08504252,1.90278148,0.68702178,1.17312732,0.00927819,0.08204784,0.03119909,0.71505518
-4.07903952,1.95664124,0.69514993,1.20709486,0.00968149,0.08672772,0.03194494,0.73873128
-4.07303652,2.00761895,0.70248024,1.23841470,0.01004490,0.09157734,0.03261681,0.76201170
-4.06703352,2.05498101,0.70882340,1.26662875,0.01036256,0.09654834,0.03319976,0.78460642
-4.06103052,2.09800113,0.71398337,1.29130970,0.01062941,0.10158527,0.03367937,0.80620858
-4.05502751,2.13598023,0.71776507,1.31207269,0.01084134,0.10662646,0.03404226,0.82650176
-4.04902451,2.16826592,0.71998225,1.32858572,0.01099527,0.11160515,0.03427657,0.84516793
-4.04302151,2.19427092,0.72046519,1.34057859,0.01108932,0.11645079,0.03437248,0.86189570
-4.03701851,2.21348985,0.71906783,1.34785005,0.01112288,0.12109050,0.03432263,0.87638865
-4.03101551,2.22551402,0.71567415,1.35027293,0.01109658,0.12545069,0.03412250,0.88837362
-4.02501251,2.23004379,0.71020355,1.34779744,0.01101232,0.12945876,0.03377066,0.89760867
-4.01900950,2.22689841,0.70261509,1.34045243,0.01087321,0.13304493,0.03326897,0.90389052
-4.01300650,2.21602307,0.69291040,1.32834494,0.01068344,0.13614403,0.03262269,0.90706137
-4.00700350,2.19749340,0.68113537,1.31165816,0.01044816,0.13869735,0.03184042,0.90701485
-4.00100050,2.17151715,0.66738041,1.29064796,0.01017328,0.14065436,0.03093399,0.90370107
-3.99499750,2.13843344,0.65177955,1.26563836,0.00986532,0.14197431,0.02991826,0.89713042
-3.98899450,2.09870943,0.63450832,1.23701596,0.00953115,0.14262772,0.02881084,0.88737634
-3.98299150,2.05293471,0.61578060,1.20522370,0.00917781,0.14259751,0.02763169,0.87457656
-3.97698849,2.00181344,0.59584459,1.17075396,0.00881228,0.14187992,0.02640274,0.85893306
-3.97098549,1.94615428,0.57497805,1.13414112,0.00844127,0.14048508,0.02514743,0.84071046
-3.96498249,1.88685840,0.55348295,1.09595372,0.00807103,0.13843718,0.02389028,0.82023290
-3.95897949,1.82490535,0.53167971,1.05678611,0.00770725,0.13577424,0.02265640,0.79787937
-3.95297649,1.76133725,0.50990109,1.01724968,0.00735485,0.13254753,0.02147109,0.77407754
-3.94697349,1.69724114,0.48848610,0.97796362,0.00701799,0.12882050,0.02035935,0.74929613
-3.94097049,1.63372985,0.46777362,0.93954522,0.00669994,0.12466738,0.01934559,0.72403599
-3.93496748,1.57192159,0.44809636,0.90259975,0.00640313,0.12017149,0.01845323,0.69881998
-3.92896448,1.51291851,0.42977471,0.86770997,0.00612914,0.11542320,0.01770441,0.67418199
-3.92296148,1.45778470,0.41311102,0.83542538,0.00587876,0.11051768,0.01711976,0.65065527
-3.91695848,1.40752413,0.39838412,0.80625144,0.00565209,0.10555263,0.01671814,0.62876037
-3.91095548,1.36305884,0.38584419,0.78063896,0.00544860,0.10062580,0.01651652,0.60899314
-3.90495248,1.32520829,0.37570820,0.75897390,0.00526729,0.09583269,0.01652977,0.59181301
-3.89894947,1.29467020,0.36815580,0.74156797,0.00510679,0.09126428,0.01677059,0.57763196
-3.89294647,1.27200369,0.36332596,0.72865039,0.00496544,0.08700500,0.01724935,0.56680457
-3.88694347,1.25761518,0.36131424,0.72036105,0.00484145,0.08313091,0.01797404,0.55961941
-3.88094047,1.25174771,0.36217095,0.71674555,0.00473296,0.07970823,0.01895018,0.55629203
-3.87493747,1.25447402,0.36590013,0.71775235,0.00463813,0.07679218,0.02018072,0.55695992
-3.86893447,1.26569383,0.37245952,0.72323223,0.00455522,0.07442613,0.02166601,0.56167938
-3.86293147,1.28513546,0.38176148,0.73294033,0.00448260,0.07264115,0.02340369,0.57042463
-3.85692846,1.31236189,0.39367491,0.74654077,0.00441878,0.07145587,0.02538870,0.58308896
-3.85092546,1.34678105,0.40802813,0.76361382,0.00436244,0.07087662,0.02761319,0.59948801
-3.84492246,1.38766023,0.42461270,0.78366553,0.00431238,0.07089783,0.03006651,0.61936500
-3.83891946,1.43414399,0.44318797,0.80613956,0.00426756,0.07150267,0.03273522,0.64239763
-3.83291646,1.48527515,0.46348642,0.83043077,0.00422700,0.07266385,0.03560311,0.66820654
-3.82691346,1.54001806,0.48521945,0.85590032,0.00418982,0.07434450,0.03865126,0.69636487
-3.82091046,1.59728347,0.50808353,0.88189167,0.00415519,0.07649920,0.04185814,0.72640870
-3.81490745,1.65595407,0.53176650,0.90774686,0.00412226,0.07907499,0.04519973,0.75784790
-3.80890445,1.71490996,0.55595381,0.93282272,0.00409023,0.08201245,0.04864970,0.79017718
-3.80290145,1.77305324,0.58033443,0.95650625,0.00405826,0.08524678,0.05217969,0.82288683
-3.79689845,1.82933082,0.60460637,0.97822877,0.00402554,0.08870884,0.05575951,0.85547308
-3.79089545,1.88275513,0.62848155,0.99747834,0.00399125,0.09232626,0.05935755,0.88744751
-3.78489245,1.93242181,0.65168994,1.01381009,0.00395460,0.09602449,0.06294111,0.91834561
-3.77888944,1.97752445,0.67398291,1.02685418,0.00391486,0.09972795,0.06647682,0.94773410
-3.77288644,2.01736573,0.69513566,1.03632130,0.00387139,0.10336112,0.06993113,0.97521710
-3.76688344,2.05136534,0.71494887,1.04200549,0.00382367,0.10684979,0.07327079,1.00044099
-3.76088044,2.07906442,0.73324957,1.04378462,0.00377133,0.11012223,0.07646336,1.02309800
-3.75487744,2.10012703,0.74989130,1.04161846,0.00371420,0.11311051,0.07947779,1.04292877
-3.74887444,2.11433876,0.76475372,1.03554482,0.00365229,0.11575176,0.08228490,1.05972372
-3.74287144,2.12160315,0.77774184,1.02567387,0.00358585,0.11798955,0.08485794,1.07332366
-3.73686843,2.12193616,0.78878496,1.01218129,0.00351536,0.11977512,0.08717309,1.08361947
-3.73086543,2.11545935,0.79783550,0.99530049,0.00344153,0.12106865,0.08920993,1.09055144
-3.72486243,2.10239215,0.80486794,0.97531431,0.00336525,0.12184034,0.09095185,1.09410789
-3.71885943,2.08304371,0.80987780,0.95254667,0.00328764,0.12207139,0.09238638,1.09432372
-3.71285643,2.05780461,0.81288094,0.92735447,0.00320996,0.12175475,0.09350550,1.09127861
-3.70685343,2.02713878,0.81391304,0.90012002,0.00313356,0.12089565,0.09430580,1.08509512
-3.70085043,1.99157591,0.81302944,0.87124417,0.00305991,0.11951177,0.09478853,1.07593674
-3.69484742,1.95170420,0.81030519,0.84114037,0.00299049,0.11763319,0.09495968,1.06400581
-3.68884442,1.90816378,0.80583529,0.81022963,0.00292675,0.11530198,0.09482978,1.04954138
-3.68284142,1.86164054,0.79973499,0.77893643,0.00287011,0.11257145,0.09441373,1.03281698
-3.67683842,1.81286032,0.79214021,0.74768543,0.00282188,0.10950509,0.09373053,1.01413817
-3.67083542,1.76258334,0.78320767,0.71689895,0.00278326,0.10617528,0.09280286,0.99383987
-3.66483242,1.71159864,0.77311498,0.68699495,0.00275528,0.10266173,0.09165668,0.97228345
-3.65882941,1.66071827,0.76206023,0.65838533,0.00273884,0.09904966,0.09032072,0.94985341
-3.65282641,1.61077112,0.75026128,0.63147446,0.00273468,0.09542796,0.08882596,0.92695371
-3.64682341,1.56259618,0.73795444,0.60665746,0.00274336,0.09188718,0.08720510,0.90400365
-3.64082041,1.51703491,0.72539267,0.58431826,0.00276533,0.08851753,0.08549201,0.88143326
-3.63481741,1.47492272,0.71284309,0.56482718,0.00280091,0.08540688,0.08372118,0.85967821
-3.62881441,1.43707936,0.70058388,0.54853782,0.00285033,0.08263885,0.08192722,0.83917422
-3.62281141,1.40429816,0.68890058,0.53578314,0.00291374,0.08029101,0.08014433,0.82035099
-3.61680840,1.37733404,0.67808169,0.52687076,0.00299127,0.07843324,0.07840589,0.80362558
-3.61080540,1.35689040,0.66841372,0.52207739,0.00308303,0.07712621,0.07674395,0.78939543
-3.60480240,1.34360485,0.66017563,0.52164240,0.00318911,0.07642009,0.07518884,0.77803089
-3.59879940,1.33803418,0.65363278,0.52576074,0.00330963,0.07635347,0.07376874,0.76986755
-3.59279640,1.34063857,0.64903055,0.53457532,0.00344471,0.07695245,0.07250927,0.76519820
-3.58679340,1.35176560,0.64658754,0.54816911,0.00359445,0.07822995,0.07143312,0.76426486
-3.58079040,1.37163444,0.64648868,0.56655727,0.00375893,0.08018526,0.07055957,0.76725084
-3.57478739,1.40032085,0.64887835,0.58967973,0.00393815,0.08280384,0.06990416,0.77427317
-3.56878439,1.43774357,0.65385377,0.61739457,0.00413201,0.08605732,0.06947821,0.78537565
-3.56278139,1.48365288,0.66145877,0.64947266,0.00434022,0.08990373,0.06928847,0.80052279
-3.55677839,1.53762216,0.67167840,0.68559403,0.00456225,0.09428809,0.06933676,0.81959502
-3.55077539,1.59904308,0.68443456,0.72534643,0.00479731,0.09914319,0.06961965,0.84238554
-3.54477239,1.66712538,0.69958299,0.76822641,0.00504423,0.10439068,0.07012820,0.86859909
-3.53876938,1.74090170,0.71691186,0.81364330,0.00530147,0.10994248,0.07084792,0.89785304
-3.53276638,1.81923814,0.73614236,0.86092627,0.00556703,0.11570241,0.07175870,0.92968108
-3.52676338,1.90085073,0.75693137,0.90933463,0.00583850,0.12156818,0.07283506,0.96353966
-3.52076038,1.98432797,0.77887644,0.95807126,0.00611298,0.12743357,0.07404648,0.99881725
-3.51475738,2.06815930,0.80152315,1.00629899,0.00638717,0.13319083,0.07535796,1.03484658
-3.50875438,2.15076878,0.82437474,1.05315955,0.00665742,0.13873324,0.07673084,1.07091948
-3.50275138,2.23055344,0.84690396,1.09779463,0.00691976,0.14395779,0.07812366,1.10630411
-3.49674837,2.30592493,0.86856678,1.13936822,0.00717004,0.14876778,0.07949339,1.14026416
-3.49074537,2.37535323,0.88881760,1.17708965,0.00740404,0.15307547,0.08079666,1.17207930
-3.48474237,2.43741086,0.90712540,1.21023620,0.00761760,0.15680445,0.08199111,1.20106628
-3.47873937,2.49081568,0.92299039,1.23817460,0.00780679,0.15989180,0.08303682,1.22659980
-3.47273637,2.53447067,0.93596031,1.26038034,0.00796803,0.16228990,0.08389769,1.24813231
-3.46673337,2.56749884,0.94564583,1.27645397,0.00809828,0.16396776,0.08454275,1.26521185
-3.46073037,2.58927167,0.95173434,1.28613363,0.00819515,0.16491193,0.08494728,1.27749715
-3.45472736,2.59942973,0.95400147,1.28930323,0.00825703,0.16512673,0.08509376,1.28476915
-3.44872436,2.59789433,0.95231976,1.28599577,0.00828321,0.16463404,0.08497256,1.28693839
-3.44272136,2.58486954,0.94666417,1.27639162,0.00827394,0.16347238,0.08458226,1.28404790
-3.43671836,2.56083444,0.93711388,1.26081189,0.00823046,0.16169555,0.08392972,1.27627118
-3.43071536,2.52652555,0.92385048,1.23970694,0.00815499,0.15937063,0.08302976,1.26390538
-3.42471236,2.48291037,0.90715242,1.21364066,0.00805075,0.15657561,0.08190446,1.24735993
-3.41870935,2.43115294,0.88738591,1.18327113,0.00792179,0.15339666,0.08058229,1.22714094
-3.41270635,2.37257300,0.86499278,1.14932856,0.00777298,0.14992511,0.07909681,1.20383214
-3.40670335,2.30860033,0.84047554,1.11259140,0.00760979,0.14625436,0.07748528,1.17807311
-3.40070035,2.24072658,0.81438057,1.07386169,0.00743816,0.14247673,0.07578704,1.15053582
-3.39469735,2.17045622,0.78727987,1.03394072,0.00726430,0.13868047,0.07404190,1.12190045
-3.38869435,2.09925915,0.75975233,0.99360594,0.00709452,0.13494700,0.07228848,1.09283162
-3.38269135,2.02852651,0.73236520,0.95359004,0.00693495,0.13134850,0.07056269,1.06395604
-3.37668834,1.95953170,0.70565647,0.91456300,0.00679145,0.12794593,0.06889630,1.03584258
-3.37068534,1.89339796,0.68011897,0.87711767,0.00666931,0.12478757,0.06731584,1.00898542
-3.36468234,1.83107352,0.65618666,0.84175916,0.00657318,0.12190812,0.06584166,0.98379121
-3.35867934,1.77331505,0.63422363,0.80889840,0.00650687,0.11932835,0.06448738,0.96057036
-3.35267634,1.72067967,0.61451617,0.77884962,0.00647325,0.11705534,0.06325965,0.93953293
-3.34667334,1.67352515,0.59726797,0.75183166,0.00647419,0.11508326,0.06215825,0.92078897
-3.34067034,1.63201790,0.58259868,0.72797251,0.00651054,0.11339457,0.06117644,0.90435312
-3.33466733,1.59614772,0.57054553,0.70731669,0.00658209,0.11196170,0.06030171,0.89015298
-3.32866433,1.56574798,0.56106792,0.68983466,0.00668766,0.11074901,0.05951666,0.87804078
-3.32266133,1.54052010,0.55405450,0.67543363,0.00682517,0.10971492,0.05880016,0.86780738
-3.31665833,1.52006051,0.54933235,0.66396906,0.00699172,0.10881420,0.05812855,0.85919805
-3.31065533,1.50388877,0.54667780,0.65525604,0.00718380,0.10800022,0.05747695,0.85192887
-3.30465233,1.49147526,0.54582823,0.64908014,0.00739737,0.10722712,0.05682055,0.84570310
-3.29864932,1.48226723,0.54649433,0.64520711,0.00762812,0.10645174,0.05613585,0.84022666
-3.29264632,1.47571199,0.54837240,0.64339111,0.00787158,0.10563534,0.05540172,0.83522189
-3.28664332,1.47127652,0.55115592,0.64338132,0.00812335,0.10474492,0.05460038,0.83043918
-3.28064032,1.46846285,0.55454630,0.64492676,0.00837926,0.10375417,0.05371804,0.82566591
-3.27463732,1.46681897,0.55826210,0.64777957,0.00863546,0.10264411,0.05274547,0.82073245
-3.26863432,1.46594536,0.56204670,0.65169680,0.00888865,0.10140320,0.05167821,0.81551521
-3.26263132,1.46549731,0.56567422,0.65644109,0.00913605,0.10002721,0.05051657,0.80993670
-3.25662831,1.46518371,0.56895343,0.66178067,0.00937556,0.09851867,0.04926544,0.80396299
-3.25062531,1.46476293,0.57172999,0.66748888,0.00960570,0.09688605,0.04793386,0.79759882
-3.24462231,1.46403661,0.57388688,0.67334390,0.00982565,0.09514278,0.04653446,0.79088091
-3.23861931,1.46284226,0.57534339,0.67912869,0.01003515,0.09330606,0.04508276,0.78387011
-3.23261631,1.46104560,0.57605283,0.68463177,0.01023444,0.09139565,0.04359637,0.77664283
-3.22661331,1.45853338,0.57599935,0.68964885,0.01042414,0.08943264,0.04209421,0.76928262
-3.22061031,1.45520752,0.57519422,0.69398542,0.01060515,0.08743832,0.04059568,0.76187226
-3.21460730,1.45098102,0.57367176,0.69746035,0.01077848,0.08543320,0.03911994,0.75448707
-3.20860430,1.44577607,0.57148550,0.69991042,0.01094514,0.08343619,0.03768527,0.74718973
-3.20260130,1.43952461,0.56870452,0.70119545,0.01110604,0.08146408,0.03630850,0.74002710
-3.19659830,1.43217123,0.56541060,0.70120387,0.01126185,0.07953117,0.03500470,0.73302907
-3.19059530,1.42367826,0.56169588,0.69985823,0.01141296,0.07764932,0.03378689,0.72620954
-3.18459230,1.41403259,0.55766151,0.69712052,0.01155942,0.07582805,0.03266599,0.71956953
-3.17858929,1.40325374,0.55341705,0.69299656,0.01170095,0.07407507,0.03165096,0.71310194
-3.17258629,1.39140249,0.54908054,0.68753947,0.01183691,0.07239683,0.03074894,0.70679792
-3.16658329,1.37858927,0.54477921,0.68085153,0.01196646,0.07079930,0.02996568,0.70065407
-3.16058029,1.36498169,0.54065047,0.67308450,0.01208856,0.06928881,0.02930588,0.69468019
-3.15457729,1.35081035,0.53684296,0.66443801,0.01220211,0.06787282,0.02877372,0.68890684
-3.14857429,1.33637231,0.53351735,0.65515602,0.01230608,0.06656078,0.02837333,0.68339219
-3.14257129,1.32203172,0.53084664,0.64552136,0.01239964,0.06536470,0.02810923,0.67822768
-3.13656828,1.30821715,0.52901561,0.63584860,0.01248230,0.06429970,0.02798675,0.67354183
-3.13056528,1.29541542,0.52821926,0.62647520,0.01255399,0.06338421,0.02801231,0.66950198
-3.12456228,1.28416193,0.52866000,0.61775158,0.01261520,0.06264001,0.02819365,0.66631358
-3.11855928,1.27502760,0.53054361,0.61003021,0.01266701,0.06209189,0.02853982,0.66421696
-3.11255628,1.26860291,0.53407382,0.60365438,0.01271119,0.06176716,0.02906111,0.66348152
-3.10655328,1.26547944,0.53944588,0.59894688,0.01275015,0.06169474,0.02976881,0.66439752
-3.10055028,1.26622972,0.54683899,0.59619921,0.01278696,0.06190414,0.03067474,0.66726584
-3.09454727,1.27138621,0.55640817,0.59566172,0.01282527,0.06242420,0.03179077,0.67238598
-3.08854427,1.28142018,0.56827585,0.59753497,0.01286924,0.06328165,0.03312817,0.68004301
-3.08254127,1.29672158,0.58252351,0.60196282,0.01292346,0.06449965,0.03469685,0.69049395
-3.07653827,1.31758073,0.59918404,0.60902736,0.01299277,0.06609636,0.03650460,0.70395425
-3.07053527,1.34417263,0.61823507,0.61874591,0.01308217,0.06808349,0.03855635,0.72058515
-3.06453227,1.37654470,0.63959389,0.63107021,0.01319669,0.07046516,0.04085338,0.74048240
-3.05852926,1.41460852,0.66311424,0.64588766,0.01334120,0.07323678,0.04339269,0.76366698
-3.05252626,1.45813599,0.68858533,0.66302473,0.01352031,0.07638444,0.04616644,0.79007837
-3.04652326,1.50676012,0.71573328,0.68225213,0.01373824,0.07988448,0.04916151,0.81957071
-3.04052026,1.55998049,0.74422509,0.70329159,0.01399867,0.08370345,0.05235933,0.85191200
-3.03451726,1.61717329,0.77367510,0.72582407,0.01430464,0.08779854,0.05573578,0.88678661
-3.02851426,1.67760539,0.80365374,0.74949882,0.01465845,0.09211827,0.05926140,0.92380092
-3.02251126,1.74045213,0.83369829,0.77394315,0.01506158,0.09660360,0.06290171,0.96249187
-3.01650825,1.80481800,0.86332528,0.79877249,0.01551456,0.10118939,0.06661780,1.00233817
-3.01050525,1.86975948,0.89204396,0.82360036,0.01601696,0.10580599,0.07036704,1.04277368
-3.00450225,1.93430925,0.91937027,0.84804803,0.01656727,0.11038117,0.07410398,1.08320237
-2.99849925,1.99750083,0.94484085,0.87175352,0.01716289,0.11484207,0.07778133,1.12301427
-2.99249625,2.05839276,0.96802625,0.89437982,0.01780008,0.11911719,0.08135106,1.16160180
-2.98649325,2.11609163,0.98854299,0.91562206,0.01847393,0.12313831,0.08476548,1.19837582
-2.98049025,2.16977310,1.00606382,0.93521357,0.01917838,0.12684231,0.08797838,1.23278071
-2.97448724,2.21870035,1.02032586,0.95293074,0.01990624,0.13017274,0.09094604,1.26430812
-2.96848424,2.26223949,1.03113626,0.96859666,0.02064925,0.13308111,0.09362824,1.29250878
-2.96248124,2.29987148,1.03837526,0.98208346,0.02139818,0.13552789,0.09598908,1.31700204
-2.95647824,2.33120046,1.04199664,0.99331354,0.02214294,0.13748313,0.09799769,1.33748302
-2.95047524,2.35595845,1.04202562,1.00225946,0.02287277,0.13892673,0.09962881,1.35372716
-2.94447224,2.37400631,1.03855445,1.00894288,0.02357645,0.13984835,0.10086311,1.36559223
-2.93846923,2.38533139,1.03173608,1.01343226,0.02424251,0.14024707,0.10168746,1.37301794
-2.93246623,2.39004201,1.02177633,1.01583965,0.02485957,0.14013062,0.10209491,1.37602330
-2.92646323,2.38835916,1.00892495,1.01631652,0.02541657,0.13951454,0.10208465,1.37470216
-2.92046023,2.38060587,0.99346612,1.01504865,0.02590314,0.13842109,0.10166174,1.36921708
-2.91445723,2.36719475,0.97570895,1.01225035,0.02630990,0.13687805,0.10083681,1.35979208
-2.90845423,2.34861400,0.95597823,1.00815786,0.02662875,0.13491756,0.09962562,1.34670452
-2.90245123,2.32541253,0.93460603,1.00302228,0.02685316,0.13257487,0.09804860,1.33027642
-2.89644822,2.29818451,0.91192425,0.99710205,0.02697844,0.12988729,0.09613034,1.31086568
-2.89044522,2.26755380,0.88825845,0.99065512,0.02700190,0.12689322,0.09389907,1.28885723
-2.88444222,2.23415857,0.86392298,0.98393113,0.02692298,0.12363125,0.09138616,1.26465457
-2.87843922,2.19863652,0.83921748,0.97716366,0.02674332,0.12013958,0.08862557,1.23867158
-2.87243622,2.16161082,0.81442459,0.97056290,0.02646671,0.11645547,0.08565335,1.21132484
-2.86643322,2.12367729,0.78980871,0.96430892,0.02609902,0.11261496,0.08250716,1.18302656
-2.86043022,2.08539268,0.76561569,0.95854582,0.02564800,0.10865265,0.07922579,1.15417793
-2.85442721,2.04726450,0.74207305,0.95337694,0.02512302,0.10460168,0.07584871,1.12516309
-2.84842421,2.00974242,0.71939058,0.94886139,0.02453479,0.10049370,0.07241554,1.09634362
-2.84242121,1.97321143,0.69776105,0.94501205,0.02389495,0.09635897,0.06896563,1.06805356
-2.83641821,1.93798669,0.67736068,0.94179507,0.02321571,0.09222644,0.06553757,1.04059490
-2.83041521,1.90431035,0.65834933,0.93913118,0.02250943,0.08812380,0.06216869,1.01423366
-2.82441221,1.87235021,0.64087026,0.93689843,0.02178823,0.08407756,0.05889454,0.98919660
-2.81840920,1.84220020,0.62504924,0.93493670,0.02106356,0.08011292,0.05574847,0.96566844
-2.81240620,1.81388276,0.61099321,0.93305350,0.02034592,0.07625380,0.05276104,0.94378990
-2.80640320,1.78735282,0.59878835,0.93103102,0.01964451,0.07252254,0.04995961,0.92365646
-2.80040020,1.76250344,0.58849781,0.92863420,0.01896702,0.06893979,0.04736787,0.90531794
-2.79439720,1.73917272,0.58015916,0.92561937,0.01831950,0.06552413,0.04500543,0.88877903
-2.78839420,1.71715198,0.57378184,0.92174325,0.01770622,0.06229181,0.04288746,0.87400065
-2.78239120,1.69619477,0.56934471,0.91677192,0.01712972,0.05925640,0.04102444,0.86090238
-2.77638819,1.67602652,0.56679404,0.91048936,0.01659086,0.05642854,0.03942194,0.84936569
-2.77038519,1.65635454,0.56604207,0.90270535,0.01608893,0.05381561,0.03808055,0.83923809
-2.76438219,1.63687811,0.56696647,0.89326226,0.01562188,0.05142162,0.03699587,0.83033815
-2.75837919,1.61729834,0.56941069,0.88204073,0.01518652,0.04924705,0.03615864,0.82246105
-2.75237619,1.59732762,0.57318556,0.86896377,0.01477880,0.04728892,0.03555497,0.81538487
-2.74637319,1.57669838,0.57807198,0.85399943,0.01439411,0.04554091,0.03516671,0.80887719
-2.74037019,1.55517105,0.58382502,0.83716187,0.01402751,0.04399360,0.03497189,0.80270197
-2.73436718,1.53254110,0.59017913,0.81851086,0.01367407,0.04263490,0.03494525,0.79662654
-2.72836418,1.50864492,0.59685452,0.79814978,0.01332908,0.04145049,0.03505896,0.79042850
-2.72236118,1.48336469,0.60356452,0.77622243,0.01298830,0.04042451,0.03528326,0.78390233
-2.71635818,1.45663202,0.61002369,0.75290862,0.01264811,0.03954015,0.03558727,0.77686560
-2.71035518,1.42843047,0.61595642,0.72841893,0.01230569,0.03878044,0.03593979,0.76916454
-2.70435218,1.39879678,0.62110568,0.70298881,0.01195910,0.03812896,0.03631008,0.76067890
-2.69834917,1.36782105,0.62524163,0.67687225,0.01160734,0.03757065,0.03666869,0.75132583
-2.69234617,1.33564557,0.62816961,0.65033535,0.01125034,0.03709242,0.03698821,0.74106279
-2.68634317,1.30246253,0.62973734,0.62364986,0.01088892,0.03668385,0.03724396,0.72988918
-2.68034017,1.26851047,0.62984078,0.59708699,0.01052473,0.03633768,0.03741458,0.71784681
-2.67433717,1.23406954,0.62842849,0.57091153,0.01016015,0.03605018,0.03748256,0.70501898
-2.66833417,1.19945543,0.62550414,0.54537654,0.00979812,0.03582142,0.03743458,0.69152817
-2.66233117,1.16501230,0.62112711,0.52071847,0.00944204,0.03565529,0.03726180,0.67753246
-2.65632816,1.13110441,0.61541092,0.49715302,0.00909556,0.03555942,0.03695993,0.66322053
-2.65032516,1.09810695,0.60851963,0.47487147,0.00876240,0.03554486,0.03652918,0.64880561
-2.64432216,1.06639585,0.60066223,0.45403776,0.00844623,0.03562565,0.03597405,0.63451830
-2.63831916,1.03633725,0.59208521,0.43478616,0.00815044,0.03581816,0.03530308,0.62059861
-2.63231616,1.00827655,0.58306363,0.41721951,0.00787803,0.03614038,0.03452830,0.60728756
-2.62631316,0.98252762,0.57389094,0.40140813,0.00763145,0.03661103,0.03366477,0.59481841
-2.62031016,0.95936249,0.56486812,0.38738934,0.00741249,0.03724867,0.03272993,0.58340817
-2.61430715,0.93900201,0.55629243,0.37516759,0.00722218,0.03807071,0.03174292,0.57324945
-2.60830415,0.92160783,0.54844645,0.36471522,0.00706076,0.03909252,0.03072387,0.56450325
-2.60230115,0.90727618,0.54158763,0.35597392,0.00692759,0.04032650,0.02969327,0.55729283
