energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,S_s_up,S_s_down,S_p_up,S_p_down
0.12306153,4.58979685,-4.06937972,0.00592521,-0.00223418,0.21132955,-0.21820629,0.82617804,-0.51524541,2.84628274,-2.74700998,0.22951722,-0.17361547,0.17788752,-0.26970557,0.13133989,-0.06757530,1.32811065,-0.78677760
0.12906453,4.64547392,-4.05406503,0.00574944,-0.00221100,0.21952970,-0.21580338,0.84820977,-0.51990528,2.86144433,-2.74088229,0.23462095,-0.17134264,0.18228242,-0.27072058,0.12496175,-0.06545988,1.37015756,-0.78213070
0.13506753,4.69766682,-4.03311162,0.00557829,-0.00218896,0.22795098,-0.21327266,0.86824790,-0.52350849,2.87372237,-2.73019254,0.23980337,-0.16864649,0.18643355,-0.27132593,0.11835767,-0.06316693,1.41212573,-0.77753185
0.14107054,4.74608124,-4.00691384,0.00541858,-0.00216679,0.23652203,-0.21063029,0.88606344,-0.52594993,2.88305125,-2.71532256,0.24503537,-0.16557845,0.19029956,-0.27150406,0.11164872,-0.06072782,1.45368906,-0.77290500
0.14707354,4.79056226,-3.97590830,0.00527711,-0.00214345,0.24517309,-0.20789005,0.90147388,-0.52714744,2.88949514,-2.69669464,0.25029095,-0.16219533,0.19384188,-0.27123895,0.10495725,-0.05817422,1.49452153,-0.76817546
0.15307654,4.83107281,-3.94055937,0.00516045,-0.00211810,0.25383637,-0.20506294,0.91434395,-0.52704276,2.89323074,-2.67475810,0.25554664,-0.15855787,0.19702440,-0.27051597,0.09840354,-0.05553740,1.53429752,-0.76327169
0.15907954,4.86767182,-3.90134806,0.00507480,-0.00209008,0.26244645,-0.20215692,0.92458531,-0.52560203,2.89452855,-2.64997888,0.26078102,-0.15472937,0.19981345,-0.26932183,0.09210282,-0.05284760,1.57269304,-0.75812702
0.16508254,4.90049334,-3.85876472,0.00502589,-0.00205889,0.27094068,-0.19917683,0.93215562,-0.52281575,2.89373324,-2.62283232,0.26597433,-0.15077429,0.20217780,-0.26764469,0.08616240,-0.05013355,1.60938815,-0.75268119
0.17108554,4.92972764,-3.81330561,0.00501876,-0.00202418,0.27925962,-0.19612456,0.93705678,-0.51869837,2.89124414,-2.59379917,0.27110819,-0.14675696,0.20408911,-0.26547450,0.08067943,-0.04742205,1.64407080,-0.74688187
0.17708854,4.95560500,-3.76547306,0.00505774,-0.00198572,0.28734758,-0.19299925,0.93933271,-0.51328765,2.88749636,-2.56336458,0.27616557,-0.14274045,0.20552247,-0.26280342,0.07573885,-0.04473767,1.67644196,-0.74068613
0.18309155,4.97838250,-3.71577864,0.00514630,-0.00194342,0.29515325,-0.18979777,0.93906669,-0.50664380,2.88294294,-2.53201949,0.28113076,-0.13878543,0.20645721,-0.25962646,0.07141197,-0.04210263,1.70622213,-0.73406180
0.18909455,4.99833384,-3.66474851,0.00528696,-0.00189728,0.30263029,-0.18651524,0.93637838,-0.49884848,2.87803845,-2.50026380,0.28598953,-0.13494930,0.20687781,-0.25594223,0.06775538,-0.03953670,1.73315881,-0.72698875
0.19509755,5.01574193,-3.61292992,0.00548123,-0.00184740,0.30973803,-0.18314564,0.93142056,-0.49000371,2.87322417,-2.46861041,0.29072932,-0.13128529,0.20677491,-0.25175371,0.06481032,-0.03705720,1.75703468,-0.71945998
0.20110055,5.03089351,-3.56089767,0.00572957,-0.00179399,0.31644210,-0.17968246,0.92437570,-0.48023057,2.86891494,-2.43758931,0.29533941,-0.12784180,0.20614635,-0.24706905,0.06260238,-0.03467912,1.77767588,-0.71148241
0.20710355,5.04407543,-3.50925925,0.00603133,-0.00173732,0.32271494,-0.17611934,0.91545229,-0.46966780,2.86548754,-2.40775048,0.29981105,-0.12466177,0.20499805,-0.24190230,0.06114164,-0.03241527,1.79495987,-0.70307733
0.21310655,5.05557145,-3.45865760,0.00638471,-0.00167776,0.32853630,-0.17245063,0.90488093,-0.45847009,2.86327074,-2.37966498,0.30413745,-0.12178215,0.20334476,-0.23627396,0.06042298,-0.03027645,1.80882230,-0.69428029
0.21910955,5.06565905,-3.40977034,0.00678678,-0.00161577,0.33389336,-0.16867192,0.89291019,-0.44680605,2.86253665,-2.35392325,0.30831368,-0.11923350,0.20121055,-0.23021136,0.06042675,-0.02827167,1.81926225,-0.68514054
0.22511256,5.07460541,-3.36330475,0.00723349,-0.00155186,0.33878083,-0.16478036,0.87980220,-0.43485582,2.86349354,-2.33112997,0.31233627,-0.11703961,0.19862894,-0.22374878,0.06111962,-0.02640837,1.82634546,-0.67571973
0.23111556,5.08266230,-3.31998795,0.00771970,-0.00148660,0.34320059,-0.16077492,0.86582791,-0.42280816,2.86627989,-2.31189524,0.31620278,-0.11521720,0.19564267,-0.21692724,0.06245561,-0.02469258,1.83020493,-0.66609008
0.23711856,5.09005940,-3.28055224,0.00823922,-0.00142065,0.34716117,-0.15665654,0.85126200,-0.41085705,2.87095983,-2.29682183,0.31991105,-0.11377569,0.19230308,-0.20979399,0.06437736,-0.02312913,1.83103887,-0.65633190
0.24312156,5.09699634,-3.24571570,0.00878496,-0.00135465,0.35067691,-0.15242806,0.83637762,-0.39919785,2.87751999,-2.28648876,0.32345846,-0.11271705,0.18866908,-0.20240173,0.06681746,-0.02172176,1.82910581,-0.64653056
0.24912456,5.10363361,-3.21615880,0.00934900,-0.00128933,0.35376687,-0.14809415,0.82144075,-0.38802288,2.88586790,-2.28143175,0.32684107,-0.11203571,0.18480574,-0.19480751,0.06970003,-0.02047324,1.82471692,-0.63677312
0.25512756,5.11008296,-3.19249801,0.00992275,-0.00122540,0.35645351,-0.14366112,0.80670462,-0.37751678,2.89583217,-2.28212125,0.33005281,-0.11171851,0.18078253,-0.18707136,0.07294242,-0.01938534,1.81822594,-0.62714464
0.26113057,5.11639810,-3.17525760,0.01049715,-0.00116355,0.35876125,-0.13913665,0.79240400,-0.36785149,2.90716466,-2.28893907,0.33308475,-0.11174483,0.17667142,-0.17925487,0.07645702,-0.01845889,1.81001709,-0.61772454
0.26713357,5.12256659,-3.16484126,0.01106286,-0.00110446,0.36071497,-0.13452964,0.77874981,-0.35918123,2.91954484,-2.30215499,0.33592465,-0.11208681,0.17254469,-0.17141956,0.08015320,-0.01769369,1.80049155,-0.60858301
0.27313657,5.12850377,-3.16150509,0.01161051,-0.00104876,0.36233845,-0.12984993,0.76592413,-0.35163760,2.93258653,-2.32190446,0.33855672,-0.11270970,0.16847281,-0.16362525,0.08393945,-0.01708843,1.79005331,-0.59977783
0.27913957,5.13404984,-3.16533373,0.01213092,-0.00099703,0.36365305,-0.12510820,0.75407584,-0.34532503,2.94584709,-2.34816893,0.34096182,-0.11357237,0.16452234,-0.15592857,0.08772544,-0.01664057,1.77909490,-0.59135175
0.28514257,5.13897067,-3.17622116,0.01261542,-0.00094973,0.36467647,-0.12031590,0.74331716,-0.34031680,2.95883920,-2.38076009,0.34311799,-0.11462802,0.16075398,-0.14838152,0.09142423,-0.01634619,1.76798403,-0.58333056
0.29114557,5.14296303,-3.19385758,0.01305606,-0.00090724,0.36542181,-0.11548523,0.73372124,-0.33665182,2.97104490,-2.41930929,0.34500144,-0.11582506,0.15722097,-0.14103030,0.09495444,-0.01619986,1.75705162,-0.57572204
0.29714857,5.14566452,-3.21772362,0.01344591,-0.00086984,0.36589706,-0.11062926,0.72532104,-0.33433247,2.98193190,-2.46326300,0.34658795,-0.11710814,0.15396771,-0.13391437,0.09824228,-0.01619455,1.74658193,-0.56851575
0.30315158,5.14666817,-3.24709262,0.01377931,-0.00083766,0.36610489,-0.10576211,0.71810957,-0.33332350,2.99097152,-2.51188531,0.34785459,-0.11841942,0.15102892,-0.12706578,0.10122353,-0.01632144,1.73680524,-0.56168386
0.30915458,5.14554137,-3.28104135,0.01405208,-0.00081071,0.36604295,-0.10089910,0.71204160,-0.33355222,2.99765798,-2.56426755,0.34878174,-0.11969991,0.14842913,-0.12050887,0.10384517,-0.01656995,1.72789337,-0.55518277
0.31515758,5.14184852,-3.31846935,0.01426176,-0.00078889,0.36570450,-0.09605706,0.70703680,-0.33491003,3.00152828,-2.61934549,0.34935528,-0.12089101,0.14618267,-0.11426020,0.10606687,-0.01692767,1.71995823,-0.54895568
0.32116058,5.13517640,-3.35812616,0.01440774,-0.00077193,0.36507961,-0.09125448,0.70298428,-0.33725515,3.00218205,-2.67592340,0.34956875,-0.12193605,0.14429405,-0.10832882,0.10786197,-0.01738043,1.71305328,-0.54293571
0.32716358,5.12516116,-3.39864583,0.01449140,-0.00075949,0.36415659,-0.08651171,0.69974832,-0.34041674,2.99930050,-2.73270465,0.34942548,-0.12278194,0.14275872,-0.10271677,0.10921816,-0.01791240,1.70717763,-0.53704966
0.33316658,5.11151542,-3.43858734,0.01451619,-0.00075108,0.36292378,-0.08185105,0.69717520,-0.34419996,2.99266388,-2.78832760,0.34894044,-0.12338069,0.14156414,-0.09741979,0.11013767,-0.01850627,1.70228254,-0.53122204
0.33916958,5.09405431,-3.47647940,0.01448765,-0.00074615,0.36137156,-0.07729671,0.69510066,-0.34839209,2.98216656,-2.84140556,0.34814171,-0.12369094,0.14069108,-0.09242824,0.11063699,-0.01914351,1.69827962,-0.52537930
0.34517259,5.07271884,-3.51086775,0.01441341,-0.00074406,0.35949445,-0.07287470,0.69335784,-0.35276925,2.96782917,-2.89056927,0.34707149,-0.12367926,0.14011502,-0.08772802,0.11074613,-0.01980464,1.69505023,-0.51945385
0.35117559,5.04759535,-3.54036314,0.01430309,-0.00074410,0.35729320,-0.06861253,0.69178531,-0.35710369,2.94980712,-2.93451011,0.34578650,-0.12332127,0.13980770,-0.08330172,0.11050745,-0.02046966,1.69245537,-0.51338799
0.35717859,5.01892991,-3.56368787,0.01416821,-0.00074557,0.35477676,-0.06453883,0.69023476,-0.36117108,2.92839526,-2.97202227,0.34435780,-0.12260248,0.13973852,-0.07912964,0.10997412,-0.02111840,1.69034550,-0.50713723
0.36318159,4.98713676,-3.57971888,0.01402202,-0.00074773,0.35196395,-0.06068279,0.68857805,-0.36475779,2.90402808,-3.00204212,0.34286994,-0.12151879,0.13987595,-0.07519083,0.10920815,-0.02173098,1.68856959,-0.50067311
0.36918459,4.95280014,-3.58752568,0.01387931,-0.00074985,0.34888483,-0.05707357,0.68671325,-0.36766769,2.87727568,-3.02368304,0.34141951,-0.12007668,0.14018865,-0.07146411,0.10827831,-0.02228833,1.68698288,-0.49398521
0.37518759,4.91666932,-3.58640136,0.01375613,-0.00075126,0.34558155,-0.05373959,0.68456949,-0.36972832,2.84883530,-3.03626420,0.34011319,-0.11829300,0.14064652,-0.06792894,0.10725777,-0.02277254,1.68545313,-0.48708243
0.38119060,4.87964681,-3.57588553,0.01366955,-0.00075133,0.34210870,-0.05070776,0.68211021,-0.37079604,2.81951867,-3.03933206,0.33906525,-0.11619434,0.14122148,-0.06456619,0.10622171,-0.02316742,1.68386493,-0.47999340
0.38719360,4.84277017,-3.55577814,0.01363732,-0.00074950,0.33853296,-0.04800276,0.67933486,-0.37076020,2.79023566,-3.03267370,0.33839481,-0.11381618,0.14188793,-0.06135878,0.10524500,-0.02345882,1.68212205,-0.47276601
0.39319660,4.80718809,-3.52614378,0.01367755,-0.00074529,0.33493231,-0.04564632,0.67627875,-0.36954598,2.76197451,-3.01632147,0.33822281,-0.11120152,0.14262320,-0.05829226,0.10439992,-0.02363504,1.68014796,-0.46546616
0.39919960,4.77413176,-3.48730637,0.01380830,-0.00073834,0.33139441,-0.04365657,0.67301131,-0.36711590,2.73577942,-2.99054878,0.33866899,-0.10839942,0.14340762,-0.05535508,0.10375412,-0.02368710,1.67788464,-0.45817573
0.40520260,4.74488252,-3.43983459,0.01404721,-0.00072838,0.32801459,-0.04204746,0.66963258,-0.36347001,2.71272605,-2.95585740,0.33984887,-0.10546318,0.14422461,-0.05253895,0.10336881,-0.02360895,1.67529015,-0.45099002
0.41120560,4.72073731,-3.38451894,0.01441107,-0.00071525,0.32489325,-0.04082837,0.66626837,-0.35864477,2.69389575,-2.91295693,0.34187098,-0.10244848,0.14506057,-0.04983884,0.10329730,-0.02339760,1.67233517,-0.44401448
0.41720860,4.70297302,-3.32234152,0.01491536,-0.00069888,0.32213283,-0.04000382,0.66306404,-0.35271063,2.68034917,-2.86273754,0.34483437,-0.09941143,0.14590483,-0.04725304,0.10358379,-0.02305318,1.66899922,-0.43736131
0.42321161,4.69281120,-3.25444009,0.01557381,-0.00067933,0.31983461,-0.03957329,0.66017751,-0.34576864,2.67310012,-2.80623720,0.34882646,-0.09640665,0.14674946,-0.04478302,0.10426256,-0.02257881,1.66526691,-0.43114565
0.42921461,4.69138443,-3.18206804,0.01639793,-0.00065676,0.31809527,-0.03953129,0.65777147,-0.33794600,2.67309021,-2.74460515,0.35392137,-0.09348546,0.14758928,-0.04243315,0.10535749,-0.02198055,1.66112469,-0.42548182
0.43521761,4.69970542,-3.10655216,0.01739657,-0.00063138,0.31700350,-0.03986751,0.65600550,-0.32939111,2.68116524,-2.67906315,0.36017869,-0.09069433,0.14842173,-0.04021041,0.10688188,-0.02126707,1.65655844,-0.42047965
0.44122061,4.71863978,-3.02924996,0.01857545,-0.00060351,0.31663678,-0.04056713,0.65502818,-0.32026794,2.69805360,-2.61086621,0.36764265,-0.08807354,0.14924695,-0.03812400,0.10883850,-0.02044939,1.65155230,-0.41624106
0.44722361,4.74888341,-2.95150846,0.01993679,-0.00057353,0.31705845,-0.04161129,0.65496973,-0.31075031,2.72434757,-2.54126462,0.37634175,-0.08565622,0.15006785,-0.03618480,0.11121998,-0.01954055,1.64608885,-0.41285692
0.45322661,4.79094490,-2.87462587,0.02147894,-0.00054186,0.31831525,-0.04297755,0.65593542,-0.30101613,2.76048770,-2.47146861,0.38628872,-0.08346769,0.15089018,-0.03440493,0.11400934,-0.01855512,1.64015056,-0.41040447
0.45922961,4.84513347,-2.79981768,0.02319610,-0.00050897,0.32043533,-0.04464056,0.65800000,-0.29124176,2.80675089,-2.40261700,0.39748079,-0.08152527,0.15172267,-0.03279711,0.11718064,-0.01750884,1.63372267,-0.40894518
0.46523262,4.91155258,-2.72818817,0.02507811,-0.00047532,0.32342701,-0.04657269,0.66120351,-0.28159694,2.86324236,-2.33575087,0.40990021,-0.07983849,0.15257710,-0.03137415,0.12069984,-0.01641815,1.62679705,-0.40852319
0.47123562,4.99009917,-2.66070799,0.02711036,-0.00044142,0.32727814,-0.04874465,0.66554852,-0.27224002,2.92989171,-2.27179289,0.42351494,-0.07840959,0.15346835,-0.03014831,0.12452568,-0.01529978,1.61937703,-0.40916429
0.47723862,5.08046861,-2.59819835,0.02927381,-0.00040776,0.33195618,-0.05112618,0.67099893,-0.26331412,3.00645339,-2.21153267,0.43827945,-0.07723447,0.15441430,-0.02913080,0.12861064,-0.01417032,1.61148251,-0.41087543
0.48324162,5.18216484,-2.54132171,0.03154515,-0.00037481,0.33740901,-0.05368661,0.67748048,-0.25494378,3.09251146,-2.15561829,0.45413565,-0.07630390,0.15543567,-0.02833120,0.13290198,-0.01304591,1.60315532,-0.41364469
0.48924462,5.29451562,-2.49057872,0.03389710,-0.00034304,0.34356641,-0.05639540,0.68488274,-0.24723262,3.18748871,-2.10455355,0.47101379,-0.07560497,0.15655570,-0.02775704,0.13734276,-0.01194192,1.59446424,-0.41744167
0.49524762,5.41669230,-2.44631103,0.03629884,-0.00031289,0.35034206,-0.05922259,0.69306271,-0.24026162,3.29066003,-2.05870061,0.48883350,-0.07512278,0.15779974,-0.02741333,0.14187293,-0.01087273,1.58550928,-0.42221819
0.50125063,5.54773360,-2.40870903,0.03871660,-0.00028476,0.35763609,-0.06213916,0.70184965,-0.23408830,3.40116975,-2.01828734,0.50750485,-0.07484211,0.15919465,-0.02730232,0.14643047,-0.00985155,1.57642519,-0.42790932
0.50725363,5.68657286,-2.37782377,0.04111436,-0.00025903,0.36533799,-0.06511725,0.71105113,-0.22874654,3.51805262,-1.98341837,0.52692950,-0.07474928,0.16076815,-0.02742318,0.15095246,-0.00889035,1.56738356,-0.43443447
0.51325663,5.83206806,-2.35358214,0.04345468,-0.00023606,0.37332979,-0.06813036,0.72045987,-0.22424712,3.64025797,-1.95408915,0.54700190,-0.07483384,0.16254813,-0.02777195,0.15537631,-0.00799987,1.55859378,-0.44169875
0.51925963,5.98303367,-2.33580434,0.04569960,-0.00021618,0.38148928,-0.07115337,0.72986125,-0.22057880,3.76667634,-1.93020207,0.56761062,-0.07509024,0.16456188,-0.02834144,0.15964088,-0.00718962,1.55030234,-0.44959428
0.52526263,6.13827355,-2.32422269,0.04781160,-0.00019970,0.38969330,-0.07416260,0.73904097,-0.21770992,3.89616788,-1.91158358,0.58863987,-0.07551925,0.16683533,-0.02912139,0.16368767,-0.00646805,1.54279078,-0.45800168
0.53126563,6.29661375,-2.31850111,0.04975461,-0.00018688,0.39782083,-0.07713567,0.74779274,-0.21559037,4.02759160,-1.89800189,0.60997108,-0.07612926,0.16939239,-0.03009859,0.16746194,-0.00584268,1.53637214,-0.46679156
0.53726863,6.45693395,-2.31825440,0.05149499,-0.00017802,0.40575581,-0.08005146,0.75592551,-0.21415397,4.15983440,-1.88918421,0.63148458,-0.07693717,0.17225437,-0.03125721,0.17091381,-0.00532029,1.53138603,-0.47582607
0.54327164,6.61819644,-2.32306684,0.05300241,-0.00017336,0.41338962,-0.08288999,0.76327008,-0.21332097,4.29183867,-1.88483311,0.65306140,-0.07796903,0.17543943,-0.03257915,0.17399926,-0.00490716,1.52819230,-0.48496061
0.54927464,6.77947096,-2.33250957,0.05425077,-0.00017314,0.42062303,-0.08563228,0.76968460,-0.21300082,4.42262747,-1.88464165,0.67458510,-0.07926035,0.17896222,-0.03404451,0.17668102,-0.00460926,1.52716366,-0.49404565
0.55527764,6.93995433,-2.34615636,0.05521881,-0.00017761,0.42736779,-0.08826038,0.77505891,-0.21309497,4.55132584,-1.88830666,0.69594343,-0.08085592,0.18283359,-0.03563202,0.17892928,-0.00443250,1.52867706,-0.50292874
0.56128064,7.09898329,-2.36359751,0.05589076,-0.00018699,0.43354753,-0.09075723,0.77931751,-0.21349977,4.67717725,-1.89554013,0.71702993,-0.08280931,0.18706035,-0.03731966,0.18072224,-0.00438287,1.53310411,-0.51145665
0.56728364,7.25603957,-2.38445156,0.05625671,-0.00020148,0.43909823,-0.09310680,0.78242084,-0.21410930,4.79955416,-1.90607846,0.73774519,-0.08518187,0.19164512,-0.03908514,0.18204643,-0.00446657,1.54080057,-0.51947781
0.57328664,7.41074609,-2.40837458,0.05631276,-0.00022127,0.44396814,-0.09529411,0.78436505,-0.21481813,4.91796178,-1.91968925,0.75799780,-0.08804136,0.19658610,-0.04090646,0.18289672,-0.00469015,1.55209514,-0.52684490
0.57928964,7.56285400,-2.43506692,0.05606107,-0.00024653,0.44811722,-0.09730543,0.78518011,-0.21552401,5.03203467,-1.93617581,0.77770472,-0.09146012,0.20187692,-0.04276239,0.18327618,-0.00506045,1.56727749,-0.53341755
0.58529265,7.71222019,-2.46427702,0.05550968,-0.00027737,0.45151623,-0.09912843,0.78492645,-0.21613028,5.14152587,-1.95537896,0.79679124,-0.09551278,0.20750626,-0.04463293,0.18319559,-0.00558460,1.58658601,-0.53906518
0.59129565,7.85877595,-2.49580241,0.05467208,-0.00031387,0.45414543,-0.10075247,0.78369019,-0.21654817,5.24628878,-1.97717632,0.81519018,-0.10027368,0.21345743,-0.04649965,0.18267273,-0.00626981,1.61019531,-0.54366986
0.59729865,8.00248775,-2.52948749,0.05356671,-0.00035602,0.45599316,-0.10216879,0.78157727,-0.21669871,5.34625264,-2.00147893,0.83284069,-0.10581389,0.21970782,-0.04834600,0.18173144,-0.00712321,1.63820390,-0.54712894
0.60330165,8.14331183,-2.56521812,0.05221628,-0.00040376,0.45705420,-0.10337075,0.77870678,-0.21651440,5.44139240,-2.02822522,0.84968627,-0.11219797,0.22622820,-0.05015744,0.18040049,-0.00815150,1.67062256,-0.54935760
0.60930465,8.28114473,-2.60291309,0.05064700,-0.00045693,0.45732817,-0.10435406,0.77520372,-0.21594044,5.53169483,-2.05737252,0.86567253,-0.11948061,0.23298189,-0.05192154,0.17871228,-0.00936057,1.70736378,-0.55029087
0.61530765,8.41577280,-2.64251255,0.04888767,-0.00051525,0.45681803,-0.10511688,0.77119169,-0.21493564,5.61712247,-2.08888621,0.88074449,-0.12770308,0.23992401,-0.05362787,0.17670146,-0.01075508,1.74823295,-0.54988530
0.62131066,8.54682345,-2.68396376,0.04696887,-0.00057835,0.45552873,-0.10565994,0.76678584,-0.21347277,5.69757781,-2.12272689,0.89484379,-0.13688987,0.24700059,-0.05526789,0.17440356,-0.01233795,1.79292190,-0.54811990
0.62731366,8.67372190,-2.72720458,0.04492200,-0.00064572,0.45346608,-0.10598645,0.76208634,-0.21153864,5.77286991,-2.15883606,0.90790600,-0.14704545,0.25414800,-0.05683468,0.17185353,-0.01410982,1.84100542,-0.54499645
0.63331666,8.79565638,-2.77214554,0.04277846,-0.00071672,0.45063598,-0.10610209,0.75717297,-0.20913356,5.84268583,-2.19712092,0.91985816,-0.15815137,0.26129243,-0.05832258,0.16908452,-0.01606859,1.89194137,-0.54053911
0.63931966,8.91155538,-2.81865126,0.04056884,-0.00079059,0.44704400,-0.10601475,0.75210087,-0.20627049,5.90656912,-2.23743894,0.93061698,-0.17016391,0.26834991,-0.05972682,0.16612674,-0.01820884,1.94507496,-0.53479315
0.64532266,9.02007925,-2.86652226,0.03832221,-0.00086646,0.44269532,-0.10573424,0.74689785,-0.20297379,5.96390739,-2.27958336,0.94008778,-0.18301239,0.27522662,-0.06104308,0.16300651,-0.02052145,1.99964749,-0.52782313
0.65132566,9.11962854,-2.91547853,0.03606558,-0.00094333,0.43759502,-0.10527204,0.74156337,-0.19927761,6.01393040,-2.32327027,0.94816441,-0.19659828,0.28181980,-0.06226708,0.15974557,-0.02299325,2.05480979,-0.51971030
0.65732866,9.20836997,-2.96514595,0.03382333,-0.00102010,0.43174879,-0.10464083,0.73606923,-0.19522409,6.05571966,-2.36812860,0.95473030,-0.21079524,0.28801926,-0.06339416,0.15636077,-0.02560670,2.10964035,-0.51054958
0.66333167,9.28428053,-3.01504693,0.03161698,-0.00109561,0.42516390,-0.10385420,0.73036201,-0.19086129,6.08822999,-2.41369383,0.95966077,-0.22545021,0.29370947,-0.06441896,0.15286387,-0.02833989,2.16316780,-0.50044610
0.66933467,9.34520844,-3.06459645,0.02946488,-0.00116865,0.41785047,-0.10292620,0.72436710,-0.18624119,6.11032244,-2.45940646,0.96282645,-0.24038561,0.29877222,-0.06533516,0.14926183,-0.03116652,2.21439720,-0.48951166
0.67533767,9.38894930,-3.11310449,0.02738219,-0.00123800,0.40982294,-0.10187114,0.71799406,-0.18141760,6.12080762,-2.50461599,0.96409794,-0.25540260,0.30308987,-0.06613533,0.14555727,-0.03405625,2.26233934,-0.47786111
0.68134067,9.41333409,-3.15978566,0.02538090,-0.00130246,0.40110159,-0.10070327,0.71114317,-0.17644429,6.11849748,-2.54859091,0.96335138,-0.27028546,0.30654892,-0.06681095,0.14174922,-0.03697507,2.30604188,-0.46560901
0.68734367,9.41632524,-3.20377634,0.02346992,-0.00136087,0.39171422,-0.09943674,0.70371263,-0.17137330,6.10226324,-2.59053507,0.96047469,-0.28480689,0.30904394,-0.06735249,0.13783414,-0.03988606,2.34462124,-0.45286666
0.69334667,9.39611594,-3.24415950,0.02165534,-0.00141219,0.38169763,-0.09808558,0.69560613,-0.16625359,6.07109637,-2.62961026,0.95537435,-0.29873417,0.31048151,-0.06774972,0.13380697,-0.04275019,2.37729366,-0.43973972
0.69934967,9.35122782,-3.27999655,0.01994071,-0.00145549,0.37109908,-0.09666383,0.68674031,-0.16113007,6.02416964,-2.66496459,0.94798209,-0.31183596,0.31078414,-0.06799210,0.12966248,-0.04552739,2.40340417,-0.42632651
0.70535268,9.28060150,-3.31036558,0.01832731,-0.00149005,0.35997740,-0.09518577,0.67705174,-0.15604302,5.96089460,-2.69576586,0.93826135,-0.32388944,0.30989383,-0.06806928,0.12539643,-0.04817779,2.42245191,-0.41271704
0.71135568,9.18367527,-3.33440437,0.01681459,-0.00151529,0.34840392,-0.09366634,0.66650298,-0.15102799,5.88097251,-2.72123874,0.92621297,-0.33468763,0.30777514,-0.06797178,0.12100690,-0.05066303,2.43411062,-0.39899290
0.71735868,9.06044706,-3.35135663,0.01540044,-0.00153092,0.33646289,-0.09212150,0.65508738,-0.14611607,5.78443546,-2.74070428,0.91187983,-0.34404644,0.30441757,-0.06769163,0.11649534,-0.05294769,2.43824324,-0.38522787
0.72336168,8.91151632,-3.36061936,0.01408163,-0.00153687,0.32425166,-0.09056876,0.64283244,-0.14133462,5.67167549,-2.75361990,0.89535007,-0.35181131,0.29983713,-0.06722314,0.11186758,-0.05500072,2.43490962,-0.37148926
0.72936468,8.73810280,-3.36178902,0.01285407,-0.00153334,0.31188017,-0.08902765,0.62980139,-0.13670829,5.54345954,-2.75961822,0.87675865,-0.35786300,0.29407697,-0.06656354,0.10713455,-0.05679688,2.42436708,-0.35783982
0.73536768,8.54204079,-3.35470413,0.01171315,-0.00152082,0.29947022,-0.08752011,0.61609305,-0.13226028,5.40092929,-2.75854241,0.85628713,-0.36212236,0.28720696,-0.06571375,0.10231274,-0.05831804,2.40706353,-0.34434005
0.74137069,8.32574872,-3.33948203,0.01065397,-0.00150006,0.28715404,-0.08607090,0.60183988,-0.12801381,5.24558555,-2.75047641,0.83416149,-0.36455377,0.27932241,-0.06467884,0.09742439,-0.05955438,2.38362346,-0.33105076
0.74737369,8.09217481,-3.31654764,0.00967161,-0.00147210,0.27507257,-0.08470777,0.58720445,-0.12399360,5.07925752,-2.73576823,0.81064809,-0.36516709,0.27054163,-0.06346860,0.09249739,-0.06050535,2.35482727,-0.31803567
0.75337669,7.84472133,-3.28665225,0.00876123,-0.00143823,0.26337322,-0.08346150,0.57237440,-0.12022732,4.90405843,-2.71504464,0.78604789,-0.36401807,0.26100282,-0.06209772,0.08756484,-0.06118039,2.32158497,-0.30536380
0.75937969,7.58715041,-3.25088111,0.00791824,-0.00140000,0.25220729,-0.08236578,0.55755621,-0.11674687,4.72232924,-2.68921647,0.76068906,-0.36120702,0.25086016,-0.06058599,0.08266434,-0.06159933,2.28490528,-0.29311159
0.76538269,7.32347574,-3.21064867,0.00713836,-0.00135916,0.24172708,-0.08145681,0.54296815,-0.11358939,4.53657305,-2.65947347,0.73491834,-0.35687595,0.24027931,-0.05895816,0.07783708,-0.06179252,2.24586149,-0.28136441
0.77138569,7.05784452,-3.16768139,0.00641768,-0.00131767,0.23208274,-0.08077277,0.52883276,-0.11079801,4.34938304,-2.62726880,0.70909142,-0.35120409,0.22943264,-0.05724371,0.07312671,-0.06180052,2.20555557,-0.27021753
0.77738869,6.79441497,-3.12398804,0.00575265,-0.00127765,0.22341899,-0.08035304,0.51536913,-0.10842213,4.16336701,-2.59429324,0.68356283,-0.34440213,0.21849426,-0.05547630,0.06857801,-0.06167348,2.16508183,-0.25977630
0.78339170,6.53723402,-3.08181860,0.00514010,-0.00124136,0.21587173,-0.08023728,0.50278544,-0.10651730,3.98107177,-2.56244003,0.65867556,-0.33670533,0.20763506,-0.05369316,0.06423555,-0.06147017,2.12549180,-0.25015563
0.78939470,6.29012023,-3.04361305,0.00457716,-0.00121114,0.20956465,-0.08046437,0.49127208,-0.10514472,3.80491026,-2.53376143,0.63475101,-0.32836575,0.19701809,-0.05193426,0.06014232,-0.06125667,2.08776139,-0.24147869
