energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-3.36468234,2.66620698,0.07431011,0.17360506,1.19032415,1.02117738,0.65656217,0.12196713,0.60513490,0.00000000
-3.35867934,2.60103716,0.07237109,0.17199092,1.16733161,0.99191193,0.64508093,0.12048302,0.59114963,0.00000000
-3.35267634,2.52528975,0.07020782,0.16979338,1.13806016,0.95869599,0.63087035,0.11846700,0.57438503,0.00000000
-3.34667334,2.44025031,0.06785735,0.16705741,1.10308216,0.92206272,0.61418778,0.11595727,0.55515648,0.00000000
-3.34067034,2.34729532,0.06535566,0.16383339,1.06306366,0.88257491,0.59531806,0.11299872,0.53381003,0.00000000
-3.33466733,2.24785786,0.06273689,0.16017620,1.01874509,0.84081094,0.57456637,0.10964178,0.51071287,0.00000000
-3.32866433,2.14339409,0.06003270,0.15614440,0.97092026,0.79735130,0.55225113,0.10594123,0.48624376,0.00000000
-3.32266133,2.03535185,0.05727197,0.15179940,0.92041460,0.75276601,0.52869723,0.10195495,0.46078373,0.00000000
-3.31665833,1.92514210,0.05448059,0.14720475,0.86806319,0.70760343,0.50422976,0.09774270,0.43470737,0.00000000
-3.31065533,1.81411388,0.05168156,0.14242546,0.81468970,0.66238056,0.47916843,0.09336494,0.40837502,0.00000000
-3.30465233,1.70353326,0.04889513,0.13752732,0.76108664,0.61757510,0.45382275,0.08888170,0.38212584,0.00000000
-3.29864932,1.59456648,0.04613919,0.13257636,0.70799772,0.57361937,0.42848805,0.08435161,0.35627224,0.00000000
-3.29264632,1.48826740,0.04342968,0.12763818,0.65610271,0.53089598,0.40344232,0.07983099,0.33109534,0.00000000
-3.28664332,1.38556888,0.04078105,0.12277741,0.60600527,0.48973528,0.37894383,0.07537306,0.30684184,0.00000000
-3.28064032,1.28727815,0.03820673,0.11805710,0.55822372,0.45041442,0.35522952,0.07102734,0.28372205,0.00000000
-3.27463732,1.19407547,0.03571957,0.11353810,0.51318515,0.41315784,0.33251405,0.06683911,0.26190902,0.00000000
-3.26863432,1.10651583,0.03333220,0.10927847,0.47122257,0.37813891,0.31098935,0.06284905,0.24153879,0.00000000
-3.26263132,1.02503318,0.03105732,0.10533284,0.43257506,0.34548271,0.29082477,0.05909295,0.22271153,0.00000000
-3.25662831,0.94994663,0.02890789,0.10175188,0.39739071,0.31526942,0.27216742,0.05560164,0.20549339,0.00000000
-3.25062531,0.88146831,0.02689715,0.09858172,0.36573196,0.28753835,0.25514294,0.05240089,0.18991908,0.00000000
-3.24462231,0.81971238,0.02503859,0.09586351,0.33758301,0.26229238,0.23985636,0.04951154,0.17599486,0.00000000
-3.23861931,0.76470492,0.02334580,0.09363303,0.31285898,0.23950248,0.22639318,0.04694961,0.16370197,0.00000000
-3.23261631,0.71639428,0.02183219,0.09192043,0.29141630,0.21911236,0.21482043,0.04472660,0.15300015,0.00000000
-3.22661331,0.67466172,0.02051064,0.09075010,0.27306409,0.20104309,0.20518781,0.04284978,0.14383144,0.00000000
-3.22061031,0.63933211,0.01939314,0.09014064,0.25757597,0.18519744,0.19752879,0.04132256,0.13612391,0.00000000
-3.21460730,0.61018437,0.01849030,0.09010503,0.24470208,0.17146410,0.19186168,0.04014490,0.12979529,0.00000000
-3.20860430,0.58696166,0.01781089,0.09065084,0.23418086,0.15972160,0.18819063,0.03931376,0.12475652,0.00000000
-3.20260130,0.56938095,0.01736136,0.09178062,0.22575036,0.14984185,0.18650647,0.03882359,0.12091506,0.00000000
-3.19659830,0.55714200,0.01714539,0.09349232,0.21915866,0.14169340,0.18678759,0.03866672,0.11817787,0.00000000
-3.19059530,0.54993543,0.01716348,0.09577974,0.21417333,0.13514431,0.18900058,0.03883386,0.11645408,0.00000000
-3.18459230,0.54744994,0.01741253,0.09863310,0.21058950,0.13006457,0.19310083,0.03931447,0.11565733,0.00000000
-3.17858929,0.54937832,0.01788561,0.10203945,0.20823644,0.12632822,0.19903298,0.04009716,0.11570758,0.00000000
-3.17258629,0.55542236,0.01857170,0.10598315,0.20698248,0.12381497,0.20673136,0.04116996,0.11653259,0.00000000
-3.16658329,0.56529655,0.01945561,0.11044618,0.20673811,0.12241150,0.21612028,0.04252057,0.11806881,0.00000000
-3.16058029,0.57873033,0.02051801,0.11540844,0.20745717,0.12201231,0.22711431,0.04413655,0.12026186,0.00000000
-3.15457729,0.59546922,0.02173552,0.12084788,0.20913615,0.12252019,0.23961852,0.04600538,0.12306654,0.00000000
-3.14857429,0.61527454,0.02308103,0.12674051,0.21181147,0.12384633,0.25352875,0.04811452,0.12644631,0.00000000
-3.14257129,0.63792197,0.02452407,0.13306036,0.21555497,0.12591008,0.26873187,0.05045129,0.13037240,0.00000000
-3.13656828,0.66319901,0.02603137,0.13977923,0.22046762,0.12863843,0.28510610,0.05300282,0.13482244,0.00000000
-3.13056528,0.69090145,0.02756755,0.14686641,0.22667163,0.13196513,0.30252137,0.05575576,0.13977884,0.00000000
-3.12456228,0.72082900,0.02909583,0.15428828,0.23430134,0.13582974,0.32083972,0.05869611,0.14522677,0.00000000
-3.11855928,0.75278029,0.03057897,0.16200790,0.24349296,0.14017629,0.33991576,0.06180888,0.15115201,0.00000000
-3.11255628,0.78654747,0.03198013,0.16998445,0.25437378,0.14495201,0.35959713,0.06507778,0.15753861,0.00000000
-3.10655328,0.82191052,0.03326391,0.17817273,0.26705106,0.15010587,0.37972495,0.06848484,0.16436655,0.00000000
-3.10055028,0.85863168,0.03439723,0.18652268,0.28160119,0.15558711,0.40013430,0.07201006,0.17160939,0.00000000
-3.09454727,0.89645005,0.03535030,0.19497883,0.29805940,0.16134384,0.42065460,0.07563108,0.17923216,0.00000000
-3.08854427,0.93507687,0.03609745,0.20347999,0.31641074,0.16732171,0.44111007,0.07932285,0.18718938,0.00000000
-3.08254127,0.97419148,0.03661784,0.21195885,0.33658258,0.17346275,0.46132005,0.08305735,0.19542356,0.00000000
-3.07653827,1.01343848,0.03689605,0.22034191,0.35843909,0.17970443,0.48109944,0.08680342,0.20386404,0.00000000
-3.07053527,1.05242619,0.03692249,0.22854948,0.38177820,0.18597891,0.50025920,0.09052667,0.21242638,0.00000000
-3.06453227,1.09072679,0.03669360,0.23649598,0.40633108,0.19221267,0.51860696,0.09418948,0.22101242,0.00000000
-3.05852926,1.12787823,0.03621184,0.24409048,0.43176458,0.19832648,0.53594788,0.09775119,0.22951085,0.00000000
-3.05252626,1.16338817,0.03548554,0.25123756,0.45768647,0.20423574,0.55208590,0.10116844,0.23779859,0.00000000
-3.04652326,1.19674000,0.03452846,0.25783850,0.48365356,0.20985120,0.56682526,0.10439564,0.24574276,0.00000000
-3.04052026,1.22740103,0.03335926,0.26379285,0.50918241,0.21508009,0.57997266,0.10738564,0.25320335,0.00000000
-3.03451726,1.25483253,0.03200077,0.26900027,0.53376240,0.21982769,0.59133983,0.11009065,0.26003642,0.00000000
-3.02851426,1.27850171,0.03047916,0.27336272,0.55687051,0.22399922,0.60074670,0.11246313,0.26609782,0.00000000
-3.02251126,1.29789507,0.02882301,0.27678690,0.57798746,0.22750197,0.60802502,0.11445703,0.27124729,0.00000000
-3.01650825,1.31253281,0.02706241,0.27918689,0.59661439,0.23024781,0.61302249,0.11602897,0.27535277,0.00000000
-3.01050525,1.32198365,0.02522797,0.28048681,0.61228948,0.23215565,0.61560711,0.11713957,0.27829466,0.00000000
-3.00450225,1.32587956,0.02334994,0.28062356,0.62460360,0.23315412,0.61567169,0.11775471,0.27997004,0.00000000
-2.99849925,1.32392965,0.02145739,0.27954935,0.63321460,0.23318401,0.61313831,0.11784676,0.28029654,0.00000000
-2.99249625,1.31593251,0.01957746,0.27723394,0.63785924,0.23220058,0.60796240,0.11739576,0.27921556,0.00000000
-2.98649325,1.30178652,0.01773480,0.27366656,0.63836244,0.23017558,0.60013638,0.11639030,0.27669499,0.00000000
-2.98049025,1.28149733,0.01595108,0.26885729,0.63464340,0.22709877,0.58969246,0.11482828,0.27273096,0.00000000
-2.97448724,1.25518227,0.01424471,0.26283777,0.62671826,0.22297896,0.57670447,0.11271733,0.26734876,0.00000000
-2.96848424,1.22307122,0.01263066,0.25566142,0.61469918,0.21784457,0.56128861,0.11007502,0.26060276,0.00000000
-2.96248124,1.18550399,0.01112045,0.24740278,0.59879011,0.21174340,0.54360297,0.10692862,0.25257534,0.00000000
-2.95647824,1.14292400,0.00972223,0.23815633,0.57927929,0.20474198,0.52384573,0.10331466,0.24337497,0.00000000
-2.95047524,1.09586881,0.00844103,0.22803451,0.55652894,0.19692420,0.50225221,0.09927817,0.23313337,0.00000000
-2.94447224,1.04495766,0.00727903,0.21716532,0.53096284,0.18838948,0.47909080,0.09487157,0.22200206,0.00000000
-2.93846923,0.99087675,0.00623593,0.20568933,0.50305211,0.17925053,0.45465784,0.09015345,0.21014838,0.00000000
-2.93246623,0.93436291,0.00530940,0.19375644,0.47330027,0.16963068,0.42927192,0.08518711,0.19775114,0.00000000
-2.92646323,0.87618631,0.00449549,0.18152242,0.44222795,0.15966115,0.40326758,0.08003901,0.18499624,0.00000000
-2.92046023,0.81713326,0.00378911,0.16914536,0.41035812,0.14947813,0.37698894,0.07477724,0.17207230,0.00000000
-2.91445723,0.75798957,0.00318448,0.15678233,0.37820243,0.13921998,0.35078326,0.06946999,0.15916671,0.00000000
-2.90845423,0.69952547,0.00267556,0.14458624,0.34624922,0.12902462,0.32499503,0.06418410,0.14646202,0.00000000
-2.90245123,0.64248240,0.00225647,0.13270300,0.31495350,0.11902719,0.29996053,0.05898386,0.13413301,0.00000000
-2.89644822,0.58756249,0.00192186,0.12126927,0.28472942,0.10935814,0.27600318,0.05392993,0.12234446,0.00000000
-2.89044522,0.53542068,0.00166729,0.11041059,0.25594515,0.10014172,0.25342979,0.04907856,0.11124969,0.00000000
-2.88444222,0.48665989,0.00148948,0.10024020,0.22892028,0.09149497,0.23252770,0.04448104,0.10098983,0.00000000
-2.87843922,0.44182902,0.00138667,0.09085827,0.20392570,0.08352721,0.21356295,0.04018347,0.09169384,0.00000000
-2.87243622,0.40142371,0.00135876,0.08235173,0.18118556,0.07633993,0.19677920,0.03622673,0.08347923,0.00000000
-2.86643322,0.36588933,0.00140757,0.07479457,0.16088114,0.07002712,0.18239743,0.03264672,0.07645324,0.00000000
-2.86043022,0.33562587,0.00153700,0.06824841,0.14315610,0.06467589,0.17061618,0.02947479,0.07071448,0.00000000
-2.85442721,0.31099403,0.00175311,0.06276345,0.12812280,0.06036728,0.16161220,0.02673831,0.06635468,0.00000000
-2.84842421,0.29232189,0.00206422,0.05837957,0.11586903,0.05717722,0.15554110,0.02446133,0.06346064,0.00000000
-2.84242121,0.27991144,0.00248089,0.05512743,0.10646495,0.05517735,0.15253807,0.02266532,0.06211584,0.00000000
-2.83641821,0.27404440,0.00301590,0.05302964,0.09996943,0.05443581,0.15271821,0.02136984,0.06240190,0.00000000
-2.83041521,0.27498657,0.00368413,0.05210173,0.09643580,0.05501765,0.15617647,0.02059317,0.06439946,0.00000000
-2.82441221,0.28299019,0.00450232,0.05235293,0.09591625,0.05698492,0.16298699,0.02035273,0.06818846,0.00000000
-2.81840920,0.29829394,0.00548879,0.05378667,0.09846498,0.06039631,0.17320183,0.02066544,0.07384765,0.00000000
-2.81240620,0.32112016,0.00666304,0.05640087,0.10413953,0.06530618,0.18684903,0.02154772,0.08145340,0.00000000
-2.80640320,0.35166925,0.00804521,0.06018779,0.11300054,0.07176317,0.20393011,0.02301533,0.09107761,0.00000000
-2.80040020,0.39011107,0.00965548,0.06513368,0.12510959,0.07980817,0.22441710,0.02508292,0.10278485,0.00000000
-2.79439720,0.43657380,0.01151332,0.07121807,0.14052545,0.08947183,0.24824920,0.02776327,0.11662874,0.00000000
-2.78839420,0.49113034,0.01363663,0.07841293,0.15929867,0.10077166,0.27532948,0.03106637,0.13264780,0.00000000
-2.78239120,0.55378302,0.01604082,0.08668159,0.18146498,0.11370879,0.30552158,0.03499818,0.15086076,0.00000000
-2.77638819,0.62444718,0.01873782,0.09597759,0.20703757,0.12826460,0.33864701,0.03955929,0.17126173,0.00000000
-2.77038519,0.70293446,0.02173506,0.10624356,0.23599893,0.14439739,0.37448297,0.04474342,0.19381527,0.00000000
-2.76438219,0.78893689,0.02503444,0.11741018,0.26829238,0.16203921,0.41276127,0.05053594,0.21845187,0.00000000
-2.75837919,0.88201250,0.02863136,0.12939532,0.30381400,0.18109312,0.45316833,0.05691237,0.24506383,0.00000000
-2.75237619,0.98157379,0.03251388,0.14210343,0.34240538,0.20143112,0.49534655,0.06383707,0.27350209,0.00000000
-2.74637319,1.08687977,0.03666205,0.15542536,0.38384764,0.22289286,0.53889713,0.07126216,0.30357410,0.00000000
-2.74037019,1.19703263,0.04104735,0.16923851,0.42785723,0.24528538,0.58338444,0.07912678,0.33504300,0.00000000
-2.73436718,1.31097976,0.04563256,0.18340745,0.47408387,0.26838395,0.62834180,0.08735672,0.36762839,0.00000000
-2.72836418,1.42752164,0.05037179,0.19778514,0.52211101,0.29193419,0.67327868,0.09586459,0.40100865,0.00000000
-2.72236118,1.54532586,0.05521093,0.21221448,0.57145889,0.31565547,0.71768902,0.10455049,0.43482502,0.00000000
-2.71635818,1.66294749,0.06008848,0.22653054,0.62159056,0.33924552,0.76106054,0.11330329,0.46868734,0.00000000
-2.71035518,1.77885528,0.06493662,0.24056307,0.67192047,0.36238633,0.80288465,0.12200248,0.50218138,0.00000000
-2.70435218,1.89146333,0.06968283,0.25413951,0.72182579,0.38475097,0.84266656,0.13052052,0.53487756,0.00000000
-2.69834917,1.99916720,0.07425162,0.26708826,0.77065996,0.40601137,0.87993543,0.13872576,0.56634076,0.00000000
-2.69234617,2.10038343,0.07856667,0.27924217,0.81776813,0.42584655,0.91425391,0.14648576,0.59614100,0.00000000
-2.68634317,2.19359100,0.08255313,0.29044214,0.86250390,0.44395130,0.94522697,0.15367087,0.62386448,0.00000000
-2.68034017,2.27737335,0.08613998,0.30054068,0.90424689,0.46004466,0.97250951,0.16015802,0.64912474,0.00000000
-2.67433717,2.35045925,0.08926249,0.30940531,0.94242029,0.47387818,0.99581270,0.16583452,0.67157333,0.00000000
-2.66833417,2.41176099,0.09186454,0.31692173,0.97650798,0.48524336,1.01490860,0.17060178,0.69090977,0.00000000
-2.66233117,2.46040831,0.09390079,0.32299662,1.00607040,0.49397820,1.02963329,0.17437864,0.70689030,0.00000000
-2.65632816,2.49577684,0.09533856,0.32755988,1.03075865,0.49997244,1.03988815,0.17710436,0.71933519,0.00000000
-2.65032516,2.51750977,0.09615937,0.33056644,1.05032645,0.50317132,1.04563962,0.17874099,0.72813437,0.00000000
-2.64432216,2.52553209,0.09635999,0.33199735,1.06463940,0.50357782,1.04691746,0.17927512,0.73325108,0.00000000
-2.63831916,2.52005680,0.09595309,0.33186033,1.07368137,0.50125310,1.04381162,0.17871882,0.73472368,0.00000000
-2.63231616,2.50158287,0.09496732,0.33018959,1.07755800,0.49631537,1.03646817,0.17710980,0.73266539,0.00000000
-2.62631316,2.47088534,0.09344683,0.32704506,1.07649702,0.48893707,1.02508437,0.17451081,0.72726227,0.00000000
-2.62031016,2.42899775,0.09145039,0.32251103,1.07084576,0.47934058,1.00990318,0.17100818,0.71876931,0.00000000
-2.61430715,2.37718788,0.08904991,0.31669419,1.06106583,0.46779263,0.99120755,0.16670972,0.70750508,0.00000000
-2.60830415,2.31692762,0.08632862,0.30972133,1.04772528,0.45459765,0.96931453,0.16174195,0.69384500,0.00000000
-2.60230115,2.24985806,0.08337889,0.30173646,1.03148845,0.44009020,0.94456959,0.15624675,0.67821348,0.00000000
-2.59629815,2.17775106,0.08029972,0.29289778,1.01310379,0.42462690,0.91734103,0.15037770,0.66107524,0.00000000
-2.59029515,2.10246824,0.07719416,0.28337433,0.99338995,0.40857792,0.88801466,0.14429608,0.64292591,0.00000000
-2.58429215,2.02591881,0.07416645,0.27334248,0.97322022,0.39231843,0.85698872,0.13816674,0.62428221,0.00000000
-2.57828914,1.95001692,0.07131936,0.26298234,0.95350564,0.37622017,0.82466899,0.13215396,0.60567171,0.00000000
-2.57228614,1.87663967,0.06875141,0.25247420,0.93517688,0.36064320,0.79146392,0.12641741,0.58762250,0.00000000
-2.56628314,1.80758644,0.06655436,0.24199489,0.91916499,0.34592823,0.75777988,0.12110833,0.57065263,0.00000000
-2.56028014,1.74454016,0.06481077,0.23171434,0.90638118,0.33238938,0.72401613,0.11636595,0.55525966,0.00000000
-2.55427714,1.68903117,0.06359196,0.22179219,0.89769581,0.32030773,0.69055975,0.11231428,0.54191012,0.00000000
-2.54827414,1.64240394,0.06295611,0.21237466,0.89391676,0.30992544,0.65778025,0.10905936,0.53102923,0.00000000
-2.54227114,1.60578728,0.06294680,0.20359161,0.89576744,0.30144088,0.62602400,0.10668688,0.52299080,0.00000000
-2.53626813,1.58006831,0.06359177,0.19555389,0.90386488,0.29500440,0.59560849,0.10526031,0.51810759,0.00000000
-2.53026513,1.56587064,0.06490220,0.18835113,0.91869839,0.29071521,0.56681663,0.10481951,0.51662228,0.00000000
-2.52426213,1.56353732,0.06687220,0.18204982,0.94060936,0.28861907,0.53989116,0.10537985,0.51869927,0.00000000
-2.51825913,1.57311900,0.06947881,0.17669202,0.96977295,0.28870715,0.51502950,0.10693182,0.52441766,0.00000000
-2.51225613,1.59436786,0.07268232,0.17229450,1.00618256,0.29091589,0.49237935,0.10944119,0.53376570,0.00000000
-2.50625313,1.62673786,0.07642698,0.16884863,1.04963778,0.29512808,0.47203513,0.11284967,0.54663706,0.00000000
-2.50025013,1.66939194,0.08064218,0.16632083,1.09973693,0.30117516,0.45403585,0.11707610,0.56282923,0.00000000
-2.49424712,1.72121638,0.08524385,0.16465381,1.15587484,0.30884076,0.43836428,0.12201820,0.58204448,0.00000000
-2.48824412,1.78084280,0.09013641,0.16376849,1.21724660,0.31786546,0.42494800,0.12755478,0.60389347,0.00000000
-2.48224112,1.84667780,0.09521489,0.16356674,1.28285798,0.32795286,0.41366212,0.13354852,0.62790179,0.00000000
-2.47623812,1.91693998,0.10036748,0.16393464,1.35154268,0.33877679,0.40433397,0.13984916,0.65351954,0.00000000
-2.47023512,1.98970395,0.10547824,0.16474657,1.42198641,0.34998952,0.39674959,0.14629718,0.68013377,0.00000000
-2.46423212,2.06295038,0.11043003,0.16586964,1.49275776,0.36123090,0.39066181,0.15272775,0.70708366,0.00000000
-2.45822911,2.13462100,0.11510761,0.16716861,1.56234480,0.37213809,0.38579992,0.15897500,0.73367811,0.00000000
-2.45222611,2.20267696,0.11940065,0.16851106,1.62919687,0.38235569,0.38188029,0.16487644,0.75921520,0.00000000
-2.44622311,2.26515885,0.12320680,0.16977252,1.69176992,0.39154587,0.37861788,0.17027745,0.78300292,0.00000000
-2.44022011,2.32024623,0.12643453,0.17084161,1.74857403,0.39939828,0.37573795,0.17503556,0.80438051,0.00000000
-2.43421711,2.36631471,0.12900573,0.17162478,1.79822124,0.40563927,0.37298763,0.17902463,0.82273949,0.00000000
-2.42821411,2.40198830,0.13085793,0.17205052,1.83947186,0.41004009,0.37014686,0.18213849,0.83754369,0.00000000
-2.42221111,2.42618490,0.13194613,0.17207297,1.87127720,0.41242388,0.36703830,0.18429421,0.84834730,0.00000000
-2.41620810,2.43815314,0.13224404,0.17167461,1.89281708,0.41267091,0.36353562,0.18543453,0.85481037,0.00000000
-2.41020510,2.43749888,0.13174484,0.17086803,1.90353030,0.41072220,0.35957012,0.18552968,0.85671085,0.00000000
-2.40420210,2.42420015,0.13046120,0.16969662,1.90313661,0.40658095,0.35513506,0.18457824,0.85395273,0.00000000
-2.39819910,2.39860976,0.12842484,0.16823419,1.89164938,0.40031213,0.35028781,0.18260719,0.84656998,0.00000000
-2.39219610,2.36144528,0.12568535,0.16658340,1.86937804,0.39203989,0.34514950,0.17967094,0.83472586,0.00000000
-2.38619310,2.31376672,0.12230855,0.16487319,1.83692025,0.38194310,0.33990230,0.17584961,0.81870779,0.00000000
-2.38019010,2.25694250,0.11837428,0.16325505,1.79514401,0.37024912,0.33478432,0.17124641,0.79891786,0.00000000
-2.37418709,2.19260513,0.11397381,0.16189856,1.74516042,0.35722605,0.33008230,0.16598424,0.77585939,0.00000000
-2.36818409,2.12259810,0.10920693,0.16098591,1.68828820,0.34317374,0.32612246,0.16020180,0.75012009,0.00000000
-2.36218109,2.04891597,0.10417880,0.16070605,1.62601128,0.32841401,0.32325957,0.15404911,0.72235245,0.00000000
-2.35617809,1.97364002,0.09899679,0.16124820,1.55993133,0.31328027,0.32186478,0.14768284,0.69325220,0.00000000
-2.35017509,1.89887155,0.09376720,0.16279520,1.49171698,0.29810713,0.32231260,0.14126145,0.66353569,0.00000000
-2.34417209,1.82666553,0.08859231,0.16551694,1.42305172,0.28322016,0.32496733,0.13494033,0.63391698,0.00000000
-2.33816908,1.75896665,0.08356748,0.16956379,1.35558232,0.26892637,0.33016948,0.12886725,0.60508557,0.00000000
-2.33216608,1.69755014,0.07877871,0.17506063,1.29086979,0.25550552,0.33822260,0.12317810,0.57768559,0.00000000
-2.32616308,1.64396922,0.07430054,0.18210137,1.23034438,0.24320259,0.34938099,0.11799311,0.55229708,0.00000000
-2.32016008,1.59951092,0.07019442,0.19074444,1.17526622,0.23222175,0.36383864,0.11341374,0.52942006,0.00000000
-2.31415708,1.56516148,0.06650759,0.20100915,1.12669263,0.22272174,0.38171997,0.10952021,0.50946184,0.00000000
-2.30815408,1.54158252,0.06327244,0.21287331,1.08545313,0.21481299,0.40307255,0.10636982,0.49272793,0.00000000
-2.30215108,1.52909835,0.06050638,0.22627216,1.05213272,0.20855629,0.42786227,0.10399602,0.47941672,0.00000000
-2.29614807,1.52769483,0.05821220,0.24109864,1.02706366,0.20396324,0.45597119,0.10240835,0.46961806,0.00000000
-2.29014507,1.53702955,0.05637894,0.25720514,1.01032577,0.20099818,0.48719826,0.10159305,0.46331571,0.00000000
-2.28414207,1.55645286,0.05498305,0.27440674,1.00175504,0.19958164,0.52126292,0.10151450,0.46039326,0.00000000
-2.27813907,1.58503887,0.05399002,0.29248579,1.00095993,0.19959507,0.55781181,0.10211729,0.46064349,0.00000000
-2.27213607,1.62162536,0.05335622,0.31119779,1.00734464,0.20088675,0.59642814,0.10332887,0.46378055,0.00000000
-2.26613307,1.66486104,0.05303104,0.33027841,1.02013848,0.20327852,0.63664378,0.10506274,0.46945462,0.00000000
-2.26013007,1.71325864,0.05295909,0.34945141,1.03843005,0.20657330,0.67795349,0.10722190,0.47726834,0.00000000
-2.25412706,1.76525184,0.05308258,0.36843713,1.06120514,0.21056293,0.71983088,0.10970275,0.48679448,0.00000000
-2.24812406,1.81925408,0.05334361,0.38696134,1.08738692,0.21503624,0.76174550,0.11239887,0.49759423,0.00000000
-2.24212106,1.87371713,0.05368648,0.40476398,1.11587697,0.21978697,0.80318027,0.11520504,0.50923532,0.00000000
-2.23611806,1.92718736,0.05405983,0.42160753,1.14559570,0.22462130,0.84364866,0.11802092,0.52130943,0.00000000
-2.23011506,1.97835749,0.05441863,0.43728451,1.17552080,0.22936478,0.88271059,0.12075459,0.53344814,0.00000000
-2.22411206,2.02611203,0.05472588,0.45162395,1.20472216,0.23386839,0.91998655,0.12332567,0.54533685,0.00000000
-2.21810905,2.06956459,0.05495404,0.46449635,1.23239218,0.23801345,0.95516896,0.12566788,0.55672626,0.00000000
-2.21210605,2.10808562,0.05508620,0.47581695,1.25787019,0.24171534,0.98803042,0.12773114,0.56744068,0.00000000
-2.20610305,2.14131952,0.05511673,0.48554720,1.28066024,0.24492573,1.01842815,0.12948294,0.57738320,0.00000000
-2.20010005,2.16919033,0.05505170,0.49369421,1.30044152,0.24763346,1.04630447,0.13090898,0.58653722,0.00000000
-2.19409705,2.19189586,0.05490884,0.50030834,1.31707107,0.24986373,1.07168326,0.13201320,0.59496437,0.00000000
-2.18809405,2.20989052,0.05471702,0.50547890,1.33057881,0.25167589,1.09466234,0.13281701,0.60279899,0.00000000
-2.18209105,2.22385745,0.05451551,0.50932824,1.34115517,0.25315983,1.11540244,0.13335783,0.61023921,0.00000000
-2.17608804,2.23467116,0.05435262,0.51200452,1.34913191,0.25443104,1.13411303,0.13368708,0.61753517,0.00000000
-2.17008504,2.24335232,0.05428424,0.51367346,1.35495711,0.25562464,1.15103587,0.13386761,0.62497472,0.00000000
-2.16408204,2.25101651,0.05437182,0.51450951,1.35916551,0.25688850,1.16642717,0.13397061,0.63286733,0.00000000
-2.15807904,2.25881915,0.05468025,0.51468689,1.36234556,0.25837591,1.18053923,0.13407231,0.64152677,0.00000000
-2.15207604,2.26789883,0.05527546,0.51437086,1.36510474,0.26023787,1.19360269,0.13425045,0.65125349,0.00000000
-2.14607304,2.27932155,0.05622183,0.51370970,1.36803478,0.26261551,1.20581006,0.13458066,0.66231713,0.00000000
-2.14007004,2.29402805,0.05757958,0.51282783,1.37167832,0.26563281,1.21730182,0.13513297,0.67494033,0.00000000
-2.13406703,2.31278641,0.05940216,0.51182018,1.37649848,0.26939002,1.22815536,0.13596852,0.68928418,0.00000000
-2.12806403,2.33615190,0.06173365,0.51074831,1.38285280,0.27395799,1.23837772,0.13713662,0.70543615,0.00000000
-2.12206103,2.36443556,0.06460645,0.50963816,1.39097250,0.27937366,1.24790216,0.13867218,0.72340091,0.00000000
-2.11605803,2.39768281,0.06803912,0.50847970,1.40094800,0.28563689,1.25658889,0.14059380,0.74309459,0.00000000
-2.11005503,2.43566276,0.07203466,0.50722831,1.41272121,0.29270878,1.26422982,0.14290238,0.76434250,0.00000000
-2.10405203,2.47786870,0.07657919,0.50580779,1.42608470,0.30051150,1.27055687,0.14558043,0.78688067,0.00000000
-2.09804902,2.52352956,0.08164110,0.50411486,1.44068780,0.30892972,1.27525365,0.14859203,0.81036102,0.00000000
-2.09204602,2.57163184,0.08717091,0.50202481,1.45604910,0.31781348,1.27796947,0.15188354,0.83435997,0.00000000
-2.08604302,2.62095108,0.09310153,0.49939797,1.47157458,0.32698249,1.27833535,0.15538493,0.85839025,0.00000000
-2.08004002,2.67009164,0.09934940,0.49608687,1.48658068,0.33623161,1.27598082,0.15901176,0.88191534,0.00000000
-2.07403702,2.71753310,0.10581606,0.49194343,1.50032098,0.34533739,1.27055101,0.16266769,0.90436610,0.00000000
-2.06803402,2.76168161,0.11239047,0.48682614,1.51201533,0.35406523,1.26172299,0.16624751,0.92515884,0.00000000
-2.06203102,2.80092415,0.11895183,0.48060677,1.52088027,0.36217720,1.24922081,0.16964051,0.94371421,0.00000000
-2.05602801,2.83368366,0.12537285,0.47317638,1.52615930,0.36943978,1.23282847,0.17273406,0.95947617,0.00000000
-2.05002501,2.85847296,0.13152347,0.46445036,1.52715186,0.37563169,1.21240046,0.17541738,0.97193031,0.00000000
-2.04402201,2.87394548,0.13727467,0.45437245,1.52323984,0.38055112,1.18786936,0.17758525,0.98062086,0.00000000
-2.03801901,2.87894101,0.14250248,0.44291747,1.51391073,0.38402228,1.15925047,0.17914153,0.98516575,0.00000000
-2.03201601,2.87252465,0.14709189,0.43009285,1.49877655,0.38590102,1.12664325,0.18000245,0.98526916,0.00000000
-2.02601301,2.85401777,0.15094042,0.41593883,1.47758791,0.38607926,1.09022974,0.18009946,0.98073109,0.00000000
-2.02001001,2.82301984,0.15396148,0.40052750,1.45024294,0.38448801,1.05027012,0.17938151,0.97145374,0.00000000
-2.01400700,2.77942045,0.15608696,0.38396070,1.41679091,0.38109911,1.00709570,0.17781681,0.95744436,0.00000000
-2.00800400,2.72340126,0.15726941,0.36636690,1.37743046,0.37592538,0.96109977,0.17539381,0.93881461,0.00000000
-2.00200100,2.65542807,0.15748324,0.34789734,1.33250291,0.36901935,0.91272674,0.17212157,0.91577654,0.00000000
