energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.01562432,0.47114479,0.72960173,0.00199341,0.04953991,0.30759039,0.00037522
-4.29514757,1.07864450,0.51426811,0.76680770,0.00227239,0.05530940,0.33072751,0.00040642
-4.28914457,1.15285774,0.56086480,0.81290899,0.00260123,0.06152655,0.35599922,0.00044371
-4.28314157,1.23785526,0.61067530,0.86768994,0.00298277,0.06814283,0.38323389,0.00048702
-4.27713857,1.33304769,0.66334589,0.93081366,0.00341949,0.07509844,0.41220004,0.00053623
-4.27113557,1.43767036,0.71843050,1.00182526,0.00391347,0.08232283,0.44260817,0.00059115
-4.26513257,1.55079427,0.77539636,1.08015841,0.00446627,0.08973572,0.47411507,0.00065150
-4.25912956,1.67134303,0.83363374,1.16514543,0.00507884,0.09724874,0.50633064,0.00071698
-4.25312656,1.79811563,0.89246959,1.25603094,0.00575142,0.10476739,0.53882702,0.00078719
-4.24712356,1.92981494,0.95118489,1.35198894,0.00648352,0.11219363,0.57114998,0.00086171
-4.24112056,2.06508093,1.00903514,1.45214293,0.00727381,0.11942880,0.60283211,0.00094008
-4.23511756,2.20252791,1.06527348,1.55558854,0.00812011,0.12637682,0.63340748,0.00102181
-4.22911456,2.34078437,1.11917535,1.66141793,0.00901935,0.13294769,0.66242706,0.00110642
-4.22311156,2.47853397,1.17006400,1.76874493,0.00996759,0.13906097,0.68947447,0.00119339
-4.21710855,2.61455587,1.21733561,1.87673015,0.01096005,0.14464922,0.71418124,0.00128227
-4.21110555,2.74776283,1.26048309,1.98460458,0.01199115,0.14966126,0.73624094,0.00137259
-4.20510255,2.87723510,1.29911735,2.09169100,0.01305460,0.15406499,0.75542156,0.00146396
-4.19909955,3.00224874,1.33298532,2.19742178,0.01414347,0.15784980,0.77157560,0.00155601
-4.19309655,3.12229674,1.36198361,2.30135244,0.01525037,0.16102825,0.78464725,0.00164845
-4.18709355,3.23710199,1.38616744,2.40317021,0.01636751,0.16363713,0.79467648,0.00174102
-4.18109055,3.34662142,1.40575419,2.50269698,0.01748689,0.16573762,0.80179963,0.00183354
-4.17508754,3.45104092,1.42112150,2.59988664,0.01860044,0.16741462,0.80624673,0.00192588
-4.16908454,3.55076137,1.43279988,2.69481690,0.01970017,0.16877530,0.80833527,0.00201795
-4.16308154,3.64637625,1.44146012,2.78767578,0.02077835,0.16994671,0.80846109,0.00210969
-4.15707854,3.73864192,1.44789591,2.87874371,0.02182763,0.17107265,0.80708643,0.00220106
-4.15107554,3.82844190,1.45300234,2.96837189,0.02284121,0.17230984,0.80472584,0.00229206
-4.14507254,3.91674661,1.45775107,3.05695804,0.02381293,0.17382348,0.80193040,0.00238265
-4.13906953,4.00457049,1.46316289,3.14492065,0.02473745,0.17578242,0.79927093,0.00247278
-4.13306653,4.09292804,1.47027874,3.23267287,0.02561028,0.17835392,0.79732069,0.00256237
-4.12706353,4.18279064,1.48012985,3.32059717,0.02642792,0.18169834,0.79663832,0.00265129
-4.12106053,4.27504568,1.49370813,3.40902176,0.02718788,0.18596382,0.79775137,0.00273937
-4.11505753,4.37045933,1.51193738,3.49819966,0.02788877,0.19128114,0.80114108,0.00282637
-4.10905453,4.46964408,1.53564613,3.58829106,0.02853027,0.19775891,0.80722861,0.00291201
-4.10305153,4.57303180,1.56554271,3.67934944,0.02911316,0.20547930,0.81636317,0.00299592
-4.09704852,4.68085295,1.60219324,3.77131168,0.02963929,0.21449433,0.82881223,0.00307770
-4.09104552,4.79312214,1.64600273,3.86399235,0.03011155,0.22482298,0.84475387,0.00315692
-4.08504252,4.90962997,1.69719996,3.95708185,0.03053377,0.23644916,0.86427143,0.00323308
-4.07903952,5.02994123,1.75582629,4.05014841,0.03091068,0.24932057,0.88735056,0.00330568
-4.07303652,5.15339879,1.82172881,4.14264342,0.03124774,0.26334863,0.91387838,0.00337421
-4.06703352,5.27913319,1.89455791,4.23390985,0.03155106,0.27840939,0.94364507,0.00343813
-4.06103052,5.40607712,1.97376955,4.32319328,0.03182720,0.29434553,0.97634748,0.00349695
-4.05502751,5.53298456,2.05863229,4.40965516,0.03208305,0.31096931,1.01159499,0.00355017
-4.04902451,5.65845399,2.14823902,4.49238795,0.03232557,0.32806652,1.04891719,0.00359734
-4.04302151,5.78095529,2.24152341,4.57043187,0.03256169,0.34540125,1.08777365,0.00363805
-4.03701851,5.89885976,2.33728072,4.64279291,0.03279800,0.36272136,1.12756519,0.00367190
-4.03101551,6.01047290,2.43419272,4.70846185,0.03304059,0.37976458,1.16764681,0.00369859
-4.02501251,6.11406931,2.53085604,4.76643419,0.03329483,0.39626496,1.20734184,0.00371781
-4.01900950,6.20792922,2.62581335,4.81573052,0.03356515,0.41195948,1.24595709,0.00372936
-4.01300650,6.29037597,2.71758657,4.85541738,0.03385486,0.42659468,1.28279860,0.00373305
-4.00700350,6.35981362,2.80471087,4.88462805,0.03416592,0.43993300,1.31718758,0.00372875
-4.00100050,6.41476410,2.88576869,4.90258313,0.03449884,0.45175866,1.34847619,0.00371640
-3.99499750,6.45390268,2.95942243,4.90861041,0.03485253,0.46188293,1.37606253,0.00369599
-3.98899450,6.47609122,3.02444482,4.90216374,0.03522418,0.47014844,1.39940451,0.00366754
-3.98299150,6.48040800,3.07974581,4.88284022,0.03560929,0.47643263,1.41803207,0.00363115
-3.97698849,6.46617332,3.12439519,4.85039551,0.03600158,0.48065005,1.43155740,0.00358698
-3.97098549,6.43297020,3.15764012,4.80475647,0.03639311,0.48275352,1.43968274,0.00353522
-3.96498249,6.38065932,3.17891717,4.74603092,0.03677439,0.48273413,1.44220565,0.00347615
-3.95897949,6.30938786,3.18785859,4.67451391,0.03713454,0.48062019,1.43902156,0.00341010
-3.95297649,6.21959175,3.18429293,4.59069026,0.03746150,0.47647504,1.43012364,0.00333747
-3.94697349,6.11199142,3.16824029,4.49523303,0.03774237,0.47039406,1.41560002,0.00325872
-3.94097049,5.98758100,3.13990278,4.38899778,0.03796372,0.46250087,1.39562873,0.00317438
-3.93496748,5.84761130,3.09965102,4.27301251,0.03811197,0.45294300,1.37047064,0.00308505
-3.92896448,5.69356714,3.04800747,4.14846348,0.03817382,0.44188711,1.34046068,0.00299139
-3.92296148,5.52713957,2.98562766,4.01667690,0.03813665,0.42951411,1.30599805,0.00289413
-3.91695848,5.35019375,2.91328020,3.87909693,0.03798898,0.41601426,1.26753562,0.00279406
-3.91095548,5.16473341,2.83182656,3.73726040,0.03772089,0.40158234,1.22556904,0.00269203
-3.90495248,4.97286273,2.74220127,3.59276873,0.03732438,0.38641327,1.18062608,0.00258893
-3.89894947,4.77674649,2.64539333,3.44725767,0.03679373,0.37069805,1.13325635,0.00248569
-3.89294647,4.57856959,2.54242905,3.30236564,0.03612577,0.35462024,1.08402172,0.00238328
-3.88694347,4.38049652,2.43435666,3.15970134,0.03532004,0.33835297,1.03348760,0.00228268
-3.88094047,4.18463199,2.32223274,3.02081152,0.03437896,0.32205657,0.98221516,0.00218487
-3.87493747,3.99298311,2.20711027,2.88714977,0.03330778,0.30587670,0.93075438,0.00209084
-3.86893447,3.80742425,2.09002808,2.76004704,0.03211452,0.28994310,0.87963799,0.00200154
-3.86293147,3.62966492,1.97200146,2.64068491,0.03080979,0.27436878,0.82937601,0.00191786
-3.85692846,3.46122158,1.85401348,2.53007230,0.02940651,0.25924970,0.78045084,0.00184066
-3.85092546,3.30339369,1.73700679,2.42902622,0.02791957,0.24466484,0.73331277,0.00177068
-3.84492246,3.15724473,1.62187565,2.33815742,0.02636542,0.23067658,0.68837561,0.00170859
-3.83891946,3.02358840,1.50945796,2.25786113,0.02476163,0.21733145,0.64601261,0.00165492
-3.83291646,2.90298044,1.40052739,2.18831340,0.02312642,0.20466102,0.60655229,0.00161007
-3.82691346,2.79571621,1.29578561,2.12947314,0.02147817,0.19268309,0.57027459,0.00157428
-3.82091046,2.70183417,1.19585478,2.08108971,0.01983498,0.18140298,0.53740705,0.00154764
-3.81490745,2.62112513,1.10127076,2.04271609,0.01821422,0.17081493,0.50812145,0.00153003
-3.80890445,2.55314709,1.01247713,2.01372690,0.01663220,0.16090372,0.48253087,0.00152118
-3.80290145,2.49724531,0.92982066,1.99334097,0.01510385,0.15164624,0.46068756,0.00152063
-3.79689845,2.45257708,0.85354844,1.98064748,0.01364248,0.14301315,0.44258177,0.00152773
-3.79089545,2.41814049,0.78380698,1.97463502,0.01225961,0.13497056,0.42814171,0.00154166
-3.78489245,2.39280644,0.72064367,1.97422246,0.01096495,0.12748168,0.41723491,0.00156147
-3.77888944,2.37535296,0.66401055,1.97829066,0.00976637,0.12050843,0.40967113,0.00158604
-3.77288644,2.36450078,0.61377053,1.98571407,0.00866993,0.11401291,0.40520680,0.00161416
-3.76688344,2.35894932,0.56970590,1.99539111,0.00768010,0.10795882,0.40355105,0.00164454
-3.76088044,2.35741170,0.53152893,2.00627252,0.00679983,0.10231262,0.40437333,0.00167582
-3.75487744,2.35864816,0.49889415,2.01738674,0.00603085,0.09704460,0.40731220,0.00170666
-3.74887444,2.36149655,0.47141189,2.02786175,0.00537382,0.09212960,0.41198537,0.00173571
-3.74287144,2.36489925,0.44866251,2.03694265,0.00482860,0.08754763,0.41800033,0.00176172
-3.73686843,2.36792570,0.43021089,2.04400474,0.00439443,0.08328413,0.42496541,0.00178350
-3.73086543,2.36978987,0.41562039,2.04856175,0.00407015,0.07932998,0.43250079,0.00180002
-3.72486243,2.36986235,0.40446585,2.05026924,0.00385435,0.07568137,0.44024891,0.00181040
-3.71885943,2.36767670,0.39634517,2.04892319,0.00374545,0.07233927,0.44788400,0.00181396
-3.71285643,2.36293001,0.39088888,2.04445406,0.00374183,0.06930879,0.45512022,0.00181022
-3.70685343,2.35547794,0.38776752,2.03691674,0.00384177,0.06659840,0.46171813,0.00179891
-3.70085043,2.34532431,0.38669662,2.02647683,0.00404351,0.06421886,0.46748919,0.00178000
-3.69484742,2.33260611,0.38743908,2.01339394,0.00434509,0.06218225,0.47229815,0.00175365
-3.68884442,2.31757436,0.38980518,1.99800272,0.00474427,0.06050077,0.47606326,0.00172027
-3.68284142,2.30057185,0.39365029,1.98069231,0.00523840,0.05918569,0.47875437,0.00168041
-3.67683842,2.28200884,0.39887072,1.96188530,0.00582425,0.05824627,0.48038911,0.00163482
-3.67083542,2.26233764,0.40539790,1.94201676,0.00649782,0.05768882,0.48102734,0.00158437
-3.66483242,2.24202749,0.41319163,1.92151451,0.00725420,0.05751586,0.48076431,0.00153003
-3.65882941,2.22154079,0.42223268,1.90078125,0.00808744,0.05772561,0.47972300,0.00147284
-3.65282641,2.20131184,0.43251544,1.88017945,0.00899042,0.05831151,0.47804590,0.00141387
-3.64682341,2.18172922,0.44404102,1.86001969,0.00995480,0.05926213,0.47588692,0.00135417
-3.64082041,2.16312254,0.45681116,1.84055288,0.01097103,0.06056129,0.47340369,0.00129477
-3.63481741,2.14575431,0.47082352,1.82196680,0.01202836,0.06218840,0.47075082,0.00123663
-3.62881441,2.12981725,0.48606828,1.80438712,0.01311502,0.06411909,0.46807423,0.00118060
-3.62281141,2.11543708,0.50252639,1.78788278,0.01421837,0.06632603,0.46550692,0.00112746
-3.61680840,2.10268054,0.52016929,1.77247542,0.01532511,0.06877988,0.46316623,0.00107784
-3.61080540,2.09156800,0.53895997,1.75815236,0.01642164,0.07145036,0.46115257,0.00103226
-3.60480240,2.08208986,0.55885508,1.74488225,0.01749433,0.07430743,0.45954956,0.00099113
-3.59879940,2.07422532,0.57980770,1.73263256,0.01852990,0.07732231,0.45842525,0.00095474
-3.59279640,2.06796245,0.60177031,1.72138759,0.01951573,0.08046856,0.45783429,0.00092328
-3.58679340,2.06331782,0.62469761,1.71116599,0.02044027,0.08372285,0.45782056,0.00089685
-3.58079040,2.06035427,0.64854854,1.70203644,0.02129327,0.08706562,0.45841999,0.00087551
-3.57478739,2.05919537,0.67328732,1.69413034,0.02206609,0.09048142,0.45966313,0.00085924
-3.56878439,2.06003536,0.69888312,1.68765054,0.02275183,0.09395895,0.46157727,0.00084802
-3.56278139,2.06314344,0.72530825,1.68287514,0.02334552,0.09749085,0.46418771,0.00084179
-3.55677839,2.06886186,0.75253488,1.68015593,0.02384408,0.10107315,0.46751809,0.00084052
-3.55077539,2.07759759,0.78053040,1.67991117,0.02424633,0.10470447,0.47158975,0.00084418
-3.54477239,2.08980764,0.80925179,1.68261279,0.02455281,0.10838508,0.47642004,0.00085273
-3.53876938,2.10597877,0.83863939,1.68876848,0.02476559,0.11211576,0.48201982,0.00086619
-3.53276638,2.12660255,0.86861071,1.69889942,0.02488808,0.11589668,0.48839034,0.00088456
-3.52676338,2.15214716,0.89905472,1.71351485,0.02492464,0.11972630,0.49551981,0.00090786
-3.52076038,2.18302750,0.92982744,1.73308458,0.02488035,0.12360042,0.50338003,0.00093607
-3.51475738,2.21957552,0.96074920,1.75801119,0.02476066,0.12751150,0.51192333,0.00096919
-3.50875438,2.26201250,0.99160416,1.78860331,0.02457114,0.13144815,0.52108036,0.00100713
-3.50275138,2.31042511,1.02214234,1.82505159,0.02431720,0.13539508,0.53075883,0.00104977
-3.49674837,2.36474677,1.05208434,1.86740882,0.02400394,0.13933338,0.54084362,0.00109689
-3.49074537,2.42474564,1.08112867,1.91557548,0.02363600,0.14324104,0.55119821,0.00114821
-3.48474237,2.49002016,1.10896139,1.96929157,0.02321754,0.14709395,0.56166758,0.00120331
-3.47873937,2.56000258,1.13526762,2.02813551,0.02275221,0.15086703,0.57208249,0.00126169
-3.47273637,2.63397053,1.15974432,2.09153034,0.02224330,0.15453554,0.58226493,0.00132273
-3.46673337,2.71106622,1.18211337,2.15875706,0.02169382,0.15807655,0.59203439,0.00138570
-3.46073037,2.79032237,1.20213448,2.22897463,0.02110669,0.16147026,0.60121477,0.00144980
-3.45472736,2.87069361,1.21961667,2.30124587,0.02048499,0.16470126,0.60964137,0.00151415
-3.44872436,2.95109191,1.23442784,2.37456790,0.01983208,0.16775953,0.61716759,0.00157780
-3.44272136,3.03042428,1.24650167,2.44790602,0.01915187,0.17064109,0.62367105,0.00163980
-3.43671836,3.10763085,1.25584132,2.52022917,0.01844893,0.17334839,0.62905857,0.00169922
-3.43071536,3.18172171,1.26251969,2.59054561,0.01772861,0.17589015,0.63326997,0.00175516
-3.42471236,3.25181071,1.26667625,2.65793708,0.01699713,0.17828100,0.63628028,0.00180680
-3.41870935,3.31714480,1.26851054,2.72158995,0.01626152,0.18054058,0.63810047,0.00185346
-3.41270635,3.37712773,1.26827289,2.78082212,0.01552958,0.18269250,0.63877654,0.00189458
-3.40670335,3.43133731,1.26625282,2.83510445,0.01480974,0.18476302,0.63838724,0.00192977
-3.40070035,3.47953555,1.26276608,2.88407607,0.01411084,0.18677962,0.63704052,0.00195886
-3.39469735,3.52167181,1.25814095,2.92755290,0.01344190,0.18876961,0.63486906,0.00198185
-3.38869435,3.55787886,1.25270487,2.96552932,0.01281183,0.19075882,0.63202512,0.00199898
-3.38269135,3.58846248,1.24677199,2.99817309,0.01222913,0.19277046,0.62867510,0.00201066
-3.37668834,3.61388518,1.24063248,3.02581377,0.01170158,0.19482427,0.62499405,0.00201753
-3.37068534,3.63474502,1.23454406,3.04892551,0.01123593,0.19693596,0.62116049,0.00202036
-3.36468234,3.65175031,1.22872605,3.06810468,0.01083766,0.19911695,0.61735166,0.00202009
-3.35867934,3.66569131,1.22335605,3.08404358,0.01051070,0.20137442,0.61373939,0.00201774
-3.35267634,3.67740985,1.21856914,3.09750100,0.01025729,0.20371160,0.61048664,0.00201442
-3.34667334,3.68776771,1.21445931,3.10927080,0.01007785,0.20612824,0.60774464,0.00201121
-3.34067034,3.69761473,1.21108253,3.12014950,0.00997090,0.20862119,0.60565057,0.00200921
-3.33466733,3.70775720,1.20846102,3.13090378,0.00993311,0.21118491,0.60432572,0.00200941
-3.32866433,3.71892741,1.20658795,3.14223902,0.00995934,0.21381198,0.60387374,0.00201269
-3.32266133,3.73175474,1.20543208,3.15476943,0.01004282,0.21649331,0.60437901,0.00201976
-3.31665833,3.74673906,1.20494165,3.16899098,0.01017532,0.21921821,0.60590492,0.00203114
-3.31065533,3.76422690,1.20504719,3.18525740,0.01034743,0.22197411,0.60849185,0.00204712
-3.30465233,3.78439095,1.20566291,3.20376035,0.01054881,0.22474602,0.61215495,0.00206775
-3.29864932,3.80721368,1.20668676,3.22451410,0.01076853,0.22751575,0.61688163,0.00209283
-3.29264632,3.83247557,1.20799899,3.24734543,0.01099541,0.23026096,0.62262898,0.00212191
-3.28664332,3.85974871,1.20945984,3.27188918,0.01121832,0.23295408,0.62932117,0.00215429
-3.28064032,3.88839653,1.21090656,3.29758997,0.01142651,0.23556134,0.63684725,0.00218907
-3.27463732,3.91758006,1.21215050,3.32371030,0.01160992,0.23804185,0.64505952,0.00222512
-3.26863432,3.94627143,1.21297467,3.34934523,0.01175944,0.24034710,0.65377285,0.00226120
-3.26263132,3.97327465,1.21313267,3.37344360,0.01186713,0.24242080,0.66276525,0.00229592
-3.25662831,3.99725394,1.21234920,3.39483561,0.01192641,0.24419920,0.67177986,0.00232785
-3.25062531,4.01676908,1.21032284,3.41226612,0.01193219,0.24561206,0.68052875,0.00235553
-3.24462231,4.03031717,1.20673110,3.42443299,0.01188091,0.24658415,0.68869840,0.00237755
-3.23861931,4.03637983,1.20123806,3.43002937,0.01177061,0.24703735,0.69595695,0.00239259
-3.23261631,4.03347423,1.19350412,3.42778857,0.01160089,0.24689323,0.70196302,0.00239944
-3.22661331,4.02020626,1.18319782,3.41653003,0.01137282,0.24607609,0.70637591,0.00239712
-3.22061031,3.99532386,1.17000890,3.39520450,0.01108882,0.24451613,0.70886665,0.00238482
-3.21460730,3.95776805,1.15366206,3.36293688,0.01075253,0.24215285,0.70912951,0.00236201
-3.20860430,3.90671973,1.13393065,3.31906458,0.01036864,0.23893822,0.70689341,0.00232842
-3.20260130,3.84163972,1.11064934,3.26316993,0.00994266,0.23483962,0.70193270,0.00228405
-3.19659830,3.76230032,1.08372510,3.19510496,0.00948077,0.22984228,0.69407656,0.00222920
-3.19059530,3.66880659,1.05314568,3.11500735,0.00898955,0.22395114,0.68321681,0.00216443
-3.18459230,3.56160624,1.01898509,3.02330680,0.00847584,0.21719187,0.66931338,0.00209057
-3.17858929,3.44148744,0.98140561,2.92072114,0.00794651,0.20961115,0.65239738,0.00200870
-3.17258629,3.30956447,0.94065625,2.80824249,0.00740831,0.20127610,0.63257139,0.00192007
-3.16658329,3.16725162,0.89706751,2.68711374,0.00686770,0.19227280,0.61000707,0.00182613
-3.16058029,3.01622653,0.85104282,2.55879639,0.00633073,0.18270414,0.58494011,0.00172845
-3.15457729,2.85838442,0.80304710,2.42493103,0.00580294,0.17268694,0.55766285,0.00162868
-3.14857429,2.69578509,0.75359285,2.28729207,0.00528929,0.16234859,0.52851483,0.00152851
-3.14257129,2.53059506,0.70322473,2.14773856,0.00479406,0.15182335,0.49787192,0.00142963
-3.13656828,2.36502708,0.65250320,2.00816306,0.00432090,0.14124842,0.46613432,0.00133370
-3.13056528,2.20127944,0.60198811,1.87044045,0.00387276,0.13076008,0.43371426,0.00124229
-3.12456228,2.04147744,0.55222298,1.73637861,0.00345194,0.12048998,0.40102378,0.00115683
-3.11855928,1.88761897,0.50372068,1.60767257,0.00306009,0.11056177,0.36846319,0.00107865
-3.11255628,1.74152607,0.45695105,1.48586371,0.00269831,0.10108814,0.33641069,0.00100885
-3.10655328,1.60480383,0.41233097,1.37230496,0.00236717,0.09216848,0.30521347,0.00094838
-3.10055028,1.47880769,0.37021700,1.26813299,0.00206681,0.08388710,0.27518068,0.00089796
-3.09454727,1.36461968,0.33090105,1.17424785,0.00179698,0.07631214,0.24657829,0.00085810
-3.08854427,1.26303393,0.29460868,1.09130026,0.00155718,0.06949508,0.21962608,0.00082907
-3.08254127,1.17455124,0.26150017,1.01968647,0.00134670,0.06347091,0.19449650,0.00081091
-3.07653827,1.09938241,0.23167401,0.95955050,0.00116472,0.05825880,0.17131557,0.00080346
-3.07053527,1.03745957,0.20517244,0.91079314,0.00101042,0.05386338,0.15016522,0.00080631
-3.06453227,0.98845475,0.18198860,0.87308714,0.00088303,0.05027628,0.13108721,0.00081886
-3.05852926,0.95180471,0.16207501,0.84589792,0.00078192,0.04747813,0.11408801,0.00084031
-3.05252626,0.92674103,0.14535268,0.82850883,0.00070667,0.04544075,0.09914450,0.00086969
-3.04652326,0.91232430,0.13172063,0.82005029,0.00065714,0.04412941,0.08621009,0.00090588
-3.04052026,0.90748137,0.12106519,0.81953176,0.00063350,0.04350522,0.07522096,0.00094761
-3.03451726,0.91104451,0.11326888,0.82587577,0.00063631,0.04352744,0.06610215,0.00099355
-3.02851426,0.92179134,0.10821838,0.83795295,0.00066648,0.04415567,0.05877325,0.00104228
-3.02251126,0.93848445,0.10581135,0.85461721,0.00072535,0.04535181,0.05315345,0.00109235
-3.01650825,0.95990960,0.10596185,0.87474006,0.00081462,0.04708181,0.04916579,0.00114232
-3.01050525,0.98491143,0.10860422,0.89724314,0.00093637,0.04931697,0.04674052,0.00119080
-3.00450225,1.01242556,0.11369512,0.92112806,0.00109297,0.05203495,0.04581742,0.00123646
-2.99849925,1.04150625,0.12121384,0.94550261,0.00128703,0.05522022,0.04634709,0.00127809
-2.99249625,1.07134866,0.13116073,0.96960246,0.00152132,0.05886415,0.04829120,0.00131465
-2.98649325,1.10130490,0.14355386,0.99280788,0.00179861,0.06296449,0.05162170,0.00134524
-2.98049025,1.13089350,0.15842384,1.01465456,0.00212158,0.06752434,0.05631909,0.00136919
-2.97448724,1.15980185,0.17580729,1.03483854,0.00249263,0.07255072,0.06236982,0.00138604
-2.96848424,1.18788157,0.19573879,1.05321486,0.00291374,0.07805261,0.06976300,0.00139555
-2.96248124,1.21513713,0.21824195,1.06979011,0.00338627,0.08403863,0.07848650,0.00139776
-2.95647824,1.24170819,0.24331982,1.08470939,0.00391081,0.09051440,0.08852273,0.00139289
-2.95047524,1.26784657,0.27094506,1.09823813,0.00448697,0.09747978,0.09984418,0.00138142
-2.94447224,1.29388909,0.30105047,1.11073994,0.00511328,0.10492605,0.11240907,0.00136403
-2.93846923,1.32022750,0.33352021,1.12265138,0.00578701,0.11283319,0.12615728,0.00134161
-2.93246623,1.34727729,0.36818251,1.13445509,0.00650407,0.12116743,0.14100678,0.00131516
-2.92646323,1.37544686,0.40480410,1.14665264,0.00725900,0.12987931,0.15685082,0.00128585
-2.92046023,1.40510883,0.44308699,1.15973838,0.00804493,0.13890227,0.17355613,0.00125494
-2.91445723,1.43657508,0.48266796,1.17417583,0.00885365,0.14815200,0.19096220,0.00122373
-2.90845423,1.47007675,0.52312100,1.19037753,0.00967571,0.15752663,0.20888188,0.00119357
-2.90245123,1.50575042,0.56396290,1.20868952,0.01050061,0.16690781,0.22710333,0.00116579
-2.89644822,1.54363102,0.60466194,1.22938086,0.01131704,0.17616271,0.24539332,0.00114169
-2.89044522,1.58365193,0.64464944,1.25263883,0.01211317,0.18514695,0.26350190,0.00112251
-2.88444222,1.62565193,0.68333403,1.27856941,0.01287698,0.19370831,0.28116821,0.00110941
-2.87843922,1.66938852,0.72011785,1.30720299,0.01359666,0.20169114,0.29812731,0.00110344
-2.87243622,1.71455662,0.75441427,1.33850436,0.01426101,0.20894125,0.31411775,0.00110554
-2.86643322,1.76081117,0.78566626,1.37238626,0.01485982,0.21531113,0.32888954,0.00111655
-2.86043022,1.80779231,0.81336454,1.40872507,0.01538426,0.22066519,0.34221220,0.00113714
-2.85442721,1.85515124,0.83706481,1.44737763,0.01582727,0.22488485,0.35388248,0.00116788
-2.84842421,1.90257511,0.85640314,1.48819777,0.01618383,0.22787317,0.36373143,0.00120919
-2.84242121,1.94980938,0.87110870,1.53105137,0.01645123,0.22955881,0.37163039,0.00126137
-2.83641821,1.99667624,0.88101344,1.57582900,0.01662920,0.22989915,0.37749569,0.00132459
-2.83041521,2.04308795,0.88605805,1.62245528,0.01672001,0.22888242,0.38129172,0.00139889
-2.82441221,2.08905454,0.88629408,1.67089452,0.01672843,0.22652865,0.38303228,0.00148417
-2.81840920,2.13468551,0.88188203,1.72115237,0.01666159,0.22288962,0.38278007,0.00158022
-2.81240620,2.18018567,0.87308571,1.77327385,0.01652880,0.21804752,0.38064441,0.00168673
-2.80640320,2.22584576,0.86026315,1.82733791,0.01634121,0.21211269,0.37677716,0.00180325
-2.80040020,2.27202871,0.84385448,1.88344950,0.01611146,0.20522040,0.37136723,0.00192922
-2.79439720,2.31915265,0.82436762,1.94172984,0.01585321,0.19752685,0.36463378,0.00206401
-2.78839420,2.36767208,0.80236227,2.00230605,0.01558065,0.18920468,0.35681846,0.00220687
-2.78239120,2.41805850,0.77843321,2.06530096,0.01530805,0.18043809,0.34817712,0.00235697
-2.77638819,2.47078186,0.75319342,2.13082416,0.01504919,0.17141785,0.33897134,0.00251345
-2.77038519,2.52629396,0.72725793,2.19896507,0.01481694,0.16233642,0.32946005,0.00267537
-2.76438219,2.58501462,0.70122879,2.26978851,0.01462274,0.15338331,0.31989179,0.00284176
-2.75837919,2.64732145,0.67568181,2.34333312,0.01447629,0.14474086,0.31049764,0.00301166
-2.75237619,2.71354323,0.65115529,2.41961267,0.01438519,0.13658054,0.30148536,0.00318412
-2.74637319,2.78395697,0.62814093,2.49861998,0.01435472,0.12905987,0.29303466,0.00335821
-2.74037019,2.85878832,0.60707706,2.58033299,0.01438771,0.12231999,0.28529385,0.00353309
-2.73436718,2.93821455,0.58834392,2.66472221,0.01448449,0.11648388,0.27837793,0.00370795
-2.72836418,3.02236947,0.57226099,2.75175886,0.01464296,0.11165508,0.27236794,0.00388210
-2.72236118,3.11134926,0.55908604,2.84142268,0.01485871,0.10791715,0.26731169,0.00405495
-2.71635818,3.20521838,0.54901559,2.93370867,0.01512529,0.10533341,0.26322550,0.00422599
-2.71035518,3.30401460,0.54218647,3.02863196,0.01543447,0.10394725,0.26009703,0.00439485
-2.70435218,3.40775265,0.53867826,3.12623016,0.01577663,0.10378259,0.25788879,0.00456123
-2.69834917,3.51642577,0.53851626,3.22656293,0.01614112,0.10484472,0.25654220,0.00472493
-2.69234617,3.63000506,0.54167491,3.32970843,0.01651677,0.10712124,0.25598207,0.00488585
-2.68634317,3.74843651,0.54808137,3.43575687,0.01689222,0.11058317,0.25612116,0.00504390
-2.68034017,3.87163590,0.55761931,3.54480133,0.01725643,0.11518606,0.25686468,0.00519906
-2.67433717,3.99948204,0.57013278,3.65692645,0.01759901,0.12087128,0.25811468,0.00535132
-2.66833417,4.13180877,0.58543014,3.77219551,0.01791061,0.12756730,0.25977396,0.00550065
-2.66233117,4.26839636,0.60328824,3.89063658,0.01818321,0.13519099,0.26174963,0.00564699
-2.65632816,4.40896293,0.62345656,4.01222861,0.01841030,0.14364905,0.26395608,0.00579024
-2.65032516,4.55315655,0.64566166,4.13688801,0.01858709,0.15283942,0.26631731,0.00593023
-2.64432216,4.70054840,0.66961167,4.26445643,0.01871056,0.16265280,0.26876870,0.00606670
-2.63831916,4.85062746,0.69500093,4.39469024,0.01877945,0.17297415,0.27125803,0.00619933
-2.63231616,5.00279701,0.72151467,4.52725203,0.01879419,0.18368434,0.27374592,0.00632771
-2.62631316,5.15637299,0.74883363,4.66170449,0.01875677,0.19466171,0.27620564,0.00645134
-2.62031016,5.31058424,0.77663849,4.79750667,0.01867052,0.20578369,0.27862231,0.00656966
-2.61430715,5.46457460,0.80461397,4.93401273,0.01853992,0.21692839,0.28099160,0.00668204
-2.60830415,5.61740662,0.83245263,5.07047301,0.01837025,0.22797610,0.28331803,0.00678779
-2.60230115,5.76806677,0.85985794,5.20603737,0.01816739,0.23881077,0.28561282,0.00688618
