energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up
-5.47773887,0.55081333,0.27679840,0.02455638,0.11149203,0.00000000,0.01243138,0.06325129
-5.47173587,0.55715372,0.27668897,0.02431538,0.11428678,0.00000000,0.01285394,0.05986643
-5.46573287,0.56064311,0.27525246,0.02397482,0.11645489,0.00000000,0.01320611,0.05634984
-5.45972986,0.56114820,0.27247543,0.02353563,0.11793976,0.00000000,0.01348436,0.05275013
-5.45372686,0.55859240,0.26836666,0.02300059,0.11869867,0.00000000,0.01368752,0.04911615
-5.44772386,0.55295931,0.26295738,0.02237414,0.11870412,0.00000000,0.01381714,0.04549562
-5.44172086,0.54429458,0.25630097,0.02166235,0.11794485,0.00000000,0.01387765,0.04193397
-5.43571786,0.53270592,0.24847212,0.02087276,0.11642613,0.00000000,0.01387654,0.03847345
-5.42971486,0.51836125,0.23956529,0.02001420,0.11416960,0.00000000,0.01382444,0.03515251
-5.42371186,0.50148496,0.22969268,0.01909665,0.11121252,0.00000000,0.01373510,0.03200537
-5.41770885,0.48235245,0.21898168,0.01813105,0.10760646,0.00000000,0.01362534,0.02906188
-5.41170585,0.46128310,0.20757182,0.01712903,0.10341554,0.00000000,0.01351485,0.02634755
-5.40570285,0.43863199,0.19561143,0.01610275,0.09871436,0.00000000,0.01342593,0.02388377
-5.39969985,0.41478060,0.18325410,0.01506462,0.09358549,0.00000000,0.01338323,0.02168813
-5.39369685,0.39012690,0.17065495,0.01402711,0.08811694,0.00000000,0.01341323,0.01977488
-5.38769385,0.36507529,0.15796711,0.01300245,0.08239948,0.00000000,0.01354385,0.01815535
-5.38169085,0.34002657,0.14533825,0.01200247,0.07652403,0.00000000,0.01380379,0.01683845
-5.37568784,0.31536847,0.13290750,0.01103840,0.07057923,0.00000000,0.01422196,0.01583106
-5.36968484,0.29146703,0.12080279,0.01012066,0.06464919,0.00000000,0.01482673,0.01513838
-5.36368184,0.26865895,0.10913870,0.00925872,0.05881168,0.00000000,0.01564518,0.01476422
-5.35767884,0.24724530,0.09801485,0.00846100,0.05313658,0.00000000,0.01670230,0.01471109
-5.35167584,0.22748658,0.08751501,0.00773483,0.04768485,0.00000000,0.01802015,0.01498030
-5.34567284,0.20959927,0.07770669,0.00708632,0.04250781,0.00000000,0.01961699,0.01557183
-5.33966983,0.19375380,0.06864140,0.00652044,0.03764699,0.00000000,0.02150647,0.01648421
-5.33366683,0.18007401,0.06035550,0.00604102,0.03313424,0.00000000,0.02369686,0.01771423
-5.32766383,0.16863785,0.05287141,0.00565078,0.02899229,0.00000000,0.02619028,0.01925668
-5.32166083,0.15947932,0.04619931,0.00535148,0.02523554,0.00000000,0.02898222,0.02110397
-5.31565783,0.15259144,0.04033914,0.00514397,0.02187117,0.00000000,0.03206102,0.02324590
-5.30965483,0.14793011,0.03528272,0.00502831,0.01890037,0.00000000,0.03540775,0.02566933
-5.30365183,0.14541870,0.03101613,0.00500396,0.01631972,0.00000000,0.03899618,0.02835802
-5.29764882,0.14495320,0.02752193,0.00506987,0.01412258,0.00000000,0.04279315,0.03129254
-5.29164582,0.14640779,0.02478148,0.00522460,0.01230059,0.00000000,0.04675914,0.03445035
-5.28564282,0.14964072,0.02277700,0.00546653,0.01084493,0.00000000,0.05084928,0.03780600
-5.27963982,0.15450028,0.02149347,0.00579393,0.00974767,0.00000000,0.05501459,0.04133148
-5.27363682,0.16083082,0.02092029,0.00620509,0.00900281,0.00000000,0.05920354,0.04499675
-5.26763382,0.16847864,0.02105261,0.00669846,0.00860728,0.00000000,0.06336393,0.04877046
-5.26163082,0.17729761,0.02189234,0.00727272,0.00856166,0.00000000,0.06744488,0.05262067
-5.25562781,0.18715434,0.02344879,0.00792685,0.00887069,0.00000000,0.07139909,0.05651582
-5.24962481,0.19793290,0.02573894,0.00866023,0.00954354,0.00000000,0.07518503,0.06042562
-5.24362181,0.20953874,0.02878733,0.00947264,0.01059386,0.00000000,0.07876910,0.06432206
-5.23761881,0.22190177,0.03262558,0.01036429,0.01203950,0.00000000,0.08212767,0.06818025
-5.23161581,0.23497847,0.03729140,0.01133581,0.01390207,0.00000000,0.08524876,0.07197928
-5.22561281,0.24875280,0.04282741,0.01238819,0.01620613,0.00000000,0.08813337,0.07570282
-5.21960980,0.26323592,0.04927937,0.01352271,0.01897822,0.00000000,0.09079629,0.07933966
-5.21360680,0.27846459,0.05669423,0.01474080,0.02224560,0.00000000,0.09326632,0.08288384
-5.20760380,0.29449824,0.06511777,0.01604396,0.02603489,0.00000000,0.09558587,0.08633469
-5.20160080,0.31141477,0.07459200,0.01743348,0.03037037,0.00000000,0.09780981,0.08969644
-5.19559780,0.32930517,0.08515242,0.01891029,0.03527241,0.00000000,0.10000376,0.09297769
-5.18959480,0.34826712,0.09682509,0.02047469,0.04075563,0.00000000,0.10224161,0.09619054
-5.18359180,0.36839783,0.10962374,0.02212604,0.04682721,0.00000000,0.10460254,0.09934950
-5.17758879,0.38978639,0.12354699,0.02386255,0.05348532,0.00000000,0.10716759,0.10247027
-5.17158579,0.41250605,0.13857576,0.02568091,0.06071762,0.00000000,0.11001587,0.10556836
-5.16558279,0.43660669,0.15467112,0.02757606,0.06850020,0.00000000,0.11322061,0.10865768
-5.15957979,0.46210799,0.17177257,0.02954094,0.07679673,0.00000000,0.11684527,0.11174915
-5.15357679,0.48899365,0.18979697,0.03156627,0.08555816,0.00000000,0.12093983,0.11484947
-5.14757379,0.51720700,0.20863821,0.03364042,0.09472288,0.00000000,0.12553754,0.11796000
-5.14157079,0.54664839,0.22816768,0.03574934,0.10421740,0.00000000,0.13065223,0.12107597
-5.13556778,0.57717446,0.24823561,0.03787658,0.11395763,0.00000000,0.13627639,0.12418598
-5.12956478,0.60859959,0.26867324,0.04000346,0.12385065,0.00000000,0.14238017,0.12727184
-5.12356178,0.64069941,0.28929588,0.04210926,0.13379703,0.00000000,0.14891135,0.13030891
-5.11755878,0.67321636,0.30990671,0.04417164,0.14369355,0.00000000,0.15579632,0.13326665
-5.11155578,0.70586711,0.33030108,0.04616706,0.15343624,0.00000000,0.16294217,0.13610978
-5.10555278,0.73835137,0.35027147,0.04807135,0.16292362,0.00000000,0.17023968,0.13879963
-5.09954977,0.77036193,0.36961247,0.04986038,0.17205996,0.00000000,0.17756719,0.14129580
-5.09354677,0.80159510,0.38812591,0.05151075,0.18075845,0.00000000,0.18479521,0.14355815
-5.08754377,0.83176129,0.40562573,0.05300050,0.18894404,0.00000000,0.19179149,0.14554874
-5.08154077,0.86059504,0.42194242,0.05430985,0.19655591,0.00000000,0.19842637,0.14723394
-5.07553777,0.88786392,0.43692677,0.05542190,0.20354930,0.00000000,0.20457814,0.14858636
-5.06953477,0.91337588,0.45045283,0.05632323,0.20989670,0.00000000,0.21013815,0.14958661
-5.06353177,0.93698466,0.46241995,0.05700440,0.21558828,0.00000000,0.21501539,0.15022475
-5.05752876,0.95859288,0.47275373,0.05746036,0.22063155,0.00000000,0.21914032,0.15050137
-5.05152576,0.97815269,0.48140605,0.05769063,0.22505022,0.00000000,0.22246774,0.15042815
-5.04552276,0.99566400,0.48835411,0.05769939,0.22888235,0.00000000,0.22497854,0.15002796
-5.03951976,1.01117031,0.49359859,0.05749530,0.23217796,0.00000000,0.22668027,0.14933436
-5.03351676,1.02475251,0.49716115,0.05709125,0.23499603,0.00000000,0.22760637,0.14839059
-5.02751376,1.03652090,0.49908150,0.05650384,0.23740129,0.00000000,0.22781423,0.14724800
-5.02151076,1.04660597,0.49941409,0.05575280,0.23946079,0.00000000,0.22738214,0.14596405
-5.01550775,1.05514850,0.49822483,0.05486026,0.24124052,0.00000000,0.22640512,0.14459992
-5.00950475,1.06228938,0.49558789,0.05384993,0.24280223,0.00000000,0.22499014,0.14321782
-5.00350175,1.06815994,0.49158289,0.05274623,0.24420060,0.00000000,0.22325062,0.14187822
-4.99749875,1.07287305,0.48629244,0.05157346,0.24548084,0.00000000,0.22130082,0.14063697
-4.99149575,1.07651567,0.47980033,0.05035496,0.24667698,0.00000000,0.21925011,0.13954260
-4.98549275,1.07914306,0.47219025,0.04911234,0.24781062,0.00000000,0.21719768,0.13863390
-4.97948974,1.08077497,0.46354502,0.04786487,0.24889052,0.00000000,0.21522768,0.13793781
-4.97348674,1.08139399,0.45394644,0.04662891,0.24991262,0.00000000,0.21340532,0.13746790
-4.96748374,1.08094600,0.44347543,0.04541759,0.25086079,0.00000000,0.21177383,0.13722341
-4.96148074,1.07934274,0.43221250,0.04424054,0.25170801,0.00000000,0.21035263,0.13718894
-4.95547774,1.07646628,0.42023838,0.04310389,0.25241796,0.00000000,0.20913676,0.13733482
-4.94947474,1.07217511,0.40763471,0.04201034,0.25294691,0.00000000,0.20809743,0.13761827
-4.94347174,1.06631160,0.39448453,0.04095948,0.25324574,0.00000000,0.20718385,0.13798508
-4.93746873,1.05871035,0.38087269,0.03994808,0.25326215,0.00000000,0.20632610,0.13837204
-4.93146573,1.04920722,0.36688600,0.03897067,0.25294268,0.00000000,0.20543891,0.13870975
-4.92546273,1.03764843,0.35261309,0.03802008,0.25223480,0.00000000,0.20442613,0.13892594
-4.91945973,1.02389955,0.33814405,0.03708804,0.25108868,0.00000000,0.20318572,0.13894894
-4.91345673,1.00785392,0.32356984,0.03616588,0.24945883,0.00000000,0.20161490,0.13871138
-4.90745373,0.98944022,0.30898163,0.03524517,0.24730552,0.00000000,0.19961529,0.13815376
-4.90145073,0.96862900,0.29446998,0.03431830,0.24459592,0.00000000,0.19709769,0.13722788
-4.89544772,0.94543787,0.28012418,0.03337912,0.24130497,0.00000000,0.19398647,0.13589996
-4.88944472,0.91993527,0.26603168,0.03242342,0.23741614,0.00000000,0.19022306,0.13415331
-4.88344172,0.89224279,0.25227769,0.03144935,0.23292186,0.00000000,0.18576873,0.13199047
-4.87743872,0.86253589,0.23894514,0.03045779,0.22782385,0.00000000,0.18060629,0.12943479
-4.87143572,0.83104316,0.22611483,0.02945260,0.22213324,0.00000000,0.17474088,0.12653127
-4.86543272,0.79804416,0.21386594,0.02844076,0.21587058,0.00000000,0.16819964,0.12334685
-4.85942971,0.76386588,0.20227672,0.02743244,0.20906562,0.00000000,0.16103056,0.11996999
-4.85342671,0.72887811,0.19142543,0.02644096,0.20175707,0.00000000,0.15330038,0.11650966
-4.84742371,0.69348771,0.18139134,0.02548267,0.19399208,0.00000000,0.14509186,0.11309369
-4.84142071,0.65813205,0.17225565,0.02457677,0.18582567,0.00000000,0.13650051,0.10986671
-4.83541771,0.62327181,0.16410236,0.02374501,0.17731993,0.00000000,0.12763096,0.10698762
-4.82941471,0.58938323,0.15701881,0.02301138,0.16854313,0.00000000,0.11859320,0.10462663
-4.82341171,0.55695004,0.15109585,0.02240168,0.15956860,0.00000000,0.10949884,0.10296206
-4.81740870,0.52645525,0.14642752,0.02194305,0.15047351,0.00000000,0.10045760,0.10217692
-4.81140570,0.49837288,0.14311020,0.02166352,0.14133751,0.00000000,0.09157413,0.10245528
-4.80540270,0.47315977,0.14124114,0.02159139,0.13224126,0.00000000,0.08294529,0.10397848
-4.79939970,0.45124761,0.14091637,0.02175468,0.12326486,0.00000000,0.07465801,0.10692137
-4.79339670,0.43303535,0.14222804,0.02218048,0.11448632,0.00000000,0.06678773,0.11144838
-4.78739370,0.41888193,0.14526131,0.02289433,0.10598001,0.00000000,0.05939739,0.11770976
-4.78139070,0.40909959,0.15009070,0.02391955,0.09781516,0.00000000,0.05253712,0.12583773
-4.77538769,0.40394779,0.15677634,0.02527657,0.09005455,0.00000000,0.04624434,0.13594288
-4.76938469,0.40362783,0.16536003,0.02698231,0.08275328,0.00000000,0.04054439,0.14811070
-4.76338169,0.40827829,0.17586137,0.02904957,0.07595786,0.00000000,0.03545149,0.16239844
-4.75737869,0.41797141,0.18827425,0.03148645,0.06970544,0.00000000,0.03097003,0.17883232
-4.75137569,0.43271048,0.20256380,0.03429588,0.06402338,0.00000000,0.02709593,0.19740521
-4.74537269,0.45242842,0.21866397,0.03747522,0.05892908,0.00000000,0.02381818,0.21807497
-4.73936968,0.47698759,0.23647600,0.04101599,0.05443003,0.00000000,0.02112025,0.24076345
-4.73336668,0.50618086,0.25586790,0.04490373,0.05052426,0.00000000,0.01898148,0.26535626
-4.72736368,0.53973416,0.27667489,0.04911797,0.04720087,0.00000000,0.01737831,0.29170352
-4.72136068,0.57731033,0.29870114,0.05363240,0.04444093,0.00000000,0.01628518,0.31962145
-4.71535768,0.61851438,0.32172247,0.05841522,0.04221841,0.00000000,0.01567535,0.34889499
-4.70935468,0.66290009,0.34549025,0.06342957,0.04050131,0.00000000,0.01552139,0.37928134
-4.70335168,0.70997766,0.36973622,0.06863418,0.03925291,0.00000000,0.01579539,0.41051437
-4.69734867,0.75922252,0.39417814,0.07398414,0.03843294,0.00000000,0.01646904,0.44230981
-4.69134567,0.81008478,0.41852603,0.07943179,0.03799883,0.00000000,0.01751347,0.47437110
-4.68534267,0.86199930,0.44248880,0.08492765,0.03790687,0.00000000,0.01889899,0.50639559
-4.67933967,0.91439596,0.46578100,0.09042147,0.03811330,0.00000000,0.02059468,0.53808102
-4.67333667,0.96670983,0.48812942,0.09586323,0.03857523,0.00000000,0.02256806,0.56913200
-4.66733367,1.01839097,0.50927927,0.10120417,0.03925146,0.00000000,0.02478467,0.59926609
-4.66133067,1.06891362,0.52899974,0.10639771,0.04010315,0.00000000,0.02720787,0.62821955
-4.65532766,1.11778434,0.54708865,0.11140032,0.04109429,0.00000000,0.02979867,0.65575224
-4.64932466,1.16454910,0.56337609,0.11617225,0.04219201,0.00000000,0.03251578,0.68165163
-4.64332166,1.20879894,0.57772692,0.12067807,0.04336679,0.00000000,0.03531588,0.70573589
-4.63731866,1.25017435,0.59004205,0.12488713,0.04459247,0.00000000,0.03815405,0.72785568
-4.63131566,1.28836799,0.60025853,0.12877380,0.04584613,0.00000000,0.04098452,0.74789493
-4.62531266,1.32312621,0.60834850,0.13231753,0.04710797,0.00000000,0.04376149,0.76577044
-4.61930965,1.35424901,0.61431706,0.13550279,0.04836099,0.00000000,0.04644022,0.78143052
-4.61330665,1.38158892,0.61819939,0.13831886,0.04959077,0.00000000,0.04897823,0.79485263
-4.60730365,1.40504885,0.62005704,0.14075948,0.05078509,0.00000000,0.05133652,0.80604045
-4.60130065,1.42457905,0.61997390,0.14282244,0.05193368,0.00000000,0.05348080,0.81502035
-4.59529765,1.44017355,0.61805179,0.14450910,0.05302796,0.00000000,0.05538274,0.82183755
-4.58929465,1.45186611,0.61440617,0.14582387,0.05406081,0.00000000,0.05702095,0.82655234
-4.58329165,1.45972602,0.60916191,0.14677370,0.05502642,0.00000000,0.05838183,0.82923620
-4.57728864,1.46385382,0.60244940,0.14736759,0.05592021,0.00000000,0.05946016,0.82996843
-4.57128564,1.46437708,0.59440122,0.14761612,0.05673881,0.00000000,0.06025931,0.82883301
-4.56528264,1.46144632,0.58514926,0.14753108,0.05748010,0.00000000,0.06079116,0.82591608
-4.55927964,1.45523108,0.57482251,0.14712508,0.05814327,0.00000000,0.06107564,0.82130395
-4.55327664,1.44591624,0.56354541,0.14641134,0.05872893,0.00000000,0.06113989,0.81508159
-4.54727364,1.43369837,0.55143672,0.14540341,0.05923920,0.00000000,0.06101711,0.80733172
-4.54127064,1.41878229,0.53860901,0.14411502,0.05967779,0.00000000,0.06074510,0.79813429
-4.53526763,1.40137765,0.52516835,0.14255996,0.06005003,0.00000000,0.06036460,0.78756632
-4.52926463,1.38169553,0.51121445,0.14075198,0.06036280,0.00000000,0.05991743,0.77570200
-4.52326163,1.35994507,0.49684086,0.13870467,0.06062443,0.00000000,0.05944461,0.76261296
-4.51725863,1.33633009,0.48213527,0.13643143,0.06084447,0.00000000,0.05898450,0.74836855
-4.51125563,1.31104588,0.46717981,0.13394542,0.06103331,0.00000000,0.05857100,0.73303623
-4.50525263,1.28427609,0.45205121,0.13125942,0.06120180,0.00000000,0.05823207,0.71668181
-4.49924962,1.25618992,0.43682086,0.12838586,0.06136071,0.00000000,0.05798840,0.69936973
-4.49324662,1.22693980,0.42155471,0.12533673,0.06152013,0.00000000,0.05785256,0.68116322
-4.48724362,1.19665957,0.40631307,0.12212358,0.06168885,0.00000000,0.05782846,0.66212452
-4.48124062,1.16546352,0.39115024,0.11875750,0.06187374,0.00000000,0.05791129,0.64231505
-4.47523762,1.13344621,0.37611415,0.11524917,0.06207912,0.00000000,0.05808789,0.62179574
-4.46923462,1.10068328,0.36124604,0.11160897,0.06230626,0.00000000,0.05833752,0.60062738
-4.46323162,1.06723331,0.34658016,0.10784706,0.06255294,0.00000000,0.05863305,0.57887122
-4.45722861,1.03314057,0.33214368,0.10397357,0.06281316,0.00000000,0.05894245,0.55658970
-4.45122561,0.99843881,0.31795679,0.09999883,0.06307706,0.00000000,0.05923062,0.53384729
-4.44522261,0.96315569,0.30403299,0.09593357,0.06333097,0.00000000,0.05946128,0.51071151
-4.43921961,0.92731787,0.29037973,0.09178920,0.06355770,0.00000000,0.05959911,0.48725407
-4.43321661,0.89095635,0.27699920,0.08757805,0.06373702,0.00000000,0.05961178,0.46355186
-4.42721361,0.85411189,0.26388941,0.08331356,0.06384630,0.00000000,0.05947201,0.43968802
-4.42121061,0.81684013,0.25104542,0.07901050,0.06386135,0.00000000,0.05915939,0.41575271
-4.41520760,0.77921625,0.23846069,0.07468507,0.06375735,0.00000000,0.05866203,0.39184369
-4.40920460,0.74133878,0.22612846,0.07035494,0.06350988,0.00000000,0.05797795,0.36806657
-4.40320160,0.70333246,0.21404313,0.06603921,0.06309595,0.00000000,0.05711610,0.34453461
-4.39719860,0.66534995,0.20220151,0.06175828,0.06249507,0.00000000,0.05609705,0.32136820
-4.39119560,0.62757231,0.19060387,0.05753364,0.06169020,0.00000000,0.05495341,0.29869386
-4.38519260,0.59020823,0.17925485,0.05338755,0.06066860,0.00000000,0.05372975,0.27664296
-4.37918959,0.55349212,0.16816398,0.04934270,0.05942252,0.00000000,0.05248232,0.25534995
-4.37318659,0.51768097,0.15734601,0.04542180,0.05794968,0.00000000,0.05127831,0.23495056
-4.36718359,0.48305043,0.14682086,0.04164712,0.05625357,0.00000000,0.05019497,0.21557961
-4.36118059,0.44988995,0.13661334,0.03804007,0.05434347,0.00000000,0.04931829,0.19736890
-4.35517759,0.41849740,0.12675258,0.03462078,0.05223429,0.00000000,0.04874154,0.18044502
-4.34917459,0.38917334,0.11727120,0.03140766,0.04994615,0.00000000,0.04856354,0.16492725
-4.34317159,0.36221492,0.10820438,0.02841710,0.04750381,0.00000000,0.04888669,0.15092561
-4.33716858,0.33790984,0.09958878,0.02566319,0.04493592,0.00000000,0.04981485,0.13853907
-4.33116558,0.31653026,0.09146135,0.02315746,0.04227413,0.00000000,0.05145094,0.12785393
-4.32516258,0.29832694,0.08385822,0.02090881,0.03955221,0.00000000,0.05389450,0.11894237
-4.31915958,0.28352358,0.07681356,0.01892338,0.03680503,0.00000000,0.05723893,0.11186127
-4.31315658,0.27231145,0.07035863,0.01720456,0.03406767,0.00000000,0.06156870,0.10665098
-4.30715358,0.26484435,0.06452088,0.01575307,0.03137454,0.00000000,0.06695646,0.10333442
