energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-4.65532766,3.44724564,0.01295236,0.12294460,1.74392949,0.00000000,1.07456593,1.29695906
-4.64932466,3.23796517,0.01176661,0.11091154,1.58580757,0.00000000,0.98911478,1.27240229
-4.64332166,3.03868808,0.01062236,0.09995401,1.43433786,0.00000000,0.90689761,1.24997742
-4.63731866,2.85095097,0.00952885,0.09016871,1.29087616,0.00000000,0.82861700,1.22966452
-4.63131566,2.67590868,0.00849374,0.08163222,1.15655010,0.00000000,0.75483910,1.21133608
-4.62531266,2.51434659,0.00752302,0.07440224,1.03225488,0.00000000,0.68599294,1.19477271
-4.61930965,2.36670654,0.00662105,0.06851894,0.91865654,0.00000000,0.62237453,1.17968321
-4.61330665,2.23312352,0.00579061,0.06400650,0.81620181,0.00000000,0.56415494,1.16572771
-4.60730365,2.11347042,0.00503299,0.06087467,0.72513333,0.00000000,0.51139170,1.15254245
-4.60130065,2.00740760,0.00434817,0.05912008,0.64550873,0.00000000,0.46404267,1.13976479
-4.59529765,1.91443412,0.00373492,0.05872740,0.57722252,0.00000000,0.42198128,1.12705701
-4.58929465,1.83393791,0.00319104,0.05967013,0.52002921,0.00000000,0.38501261,1.11412770
-4.58329165,1.76524215,0.00271355,0.06191114,0.47356665,0.00000000,0.35288925,1.10074957
-4.57728864,1.70764607,0.00229882,0.06540284,0.43737857,0.00000000,0.32532634,1.08677305
-4.57128564,1.66045857,0.00194284,0.07008706,0.41093539,0.00000000,0.30201537,1.07213516
-4.56528264,1.62302407,0.00164133,0.07589484,0.39365288,0.00000000,0.28263619,1.05686358
-4.55927964,1.59474024,0.00138994,0.08274595,0.38490835,0.00000000,0.26686707,1.04107618
-4.55327664,1.57506833,0.00118432,0.09054861,0.38405401,0.00000000,0.25439279,1.02497636
-4.54727364,1.56353670,0.00102033,0.09919919,0.39042793,0.00000000,0.24491071,1.00884529
-4.54127064,1.55973916,0.00089403,0.10858218,0.40336246,0.00000000,0.23813495,0.99303165
-4.53526763,1.56332946,0.00080180,0.11857059,0.42219078,0.00000000,0.23379917,0.97794017
-4.52926463,1.57401364,0.00074038,0.12902664,0.44625181,0.00000000,0.23165784,0.96401980
-4.52326163,1.59154194,0.00070689,0.13980302,0.47489392,0.00000000,0.23148673,0.95175264
-4.51725863,1.61570140,0.00069884,0.15074464,0.50747813,0.00000000,0.23308267,0.94164432
-4.51125563,1.64631064,0.00071410,0.16169085,0.54338085,0.00000000,0.23626291,0.93421643
-4.50525263,1.68321722,0.00075095,0.17247818,0.58199689,0.00000000,0.24086445,0.93000131
-4.49924962,1.72629811,0.00080800,0.18294336,0.62274260,0.00000000,0.24674331,0.92953915
-4.49324662,1.77546304,0.00088416,0.19292676,0.66505968,0.00000000,0.25377407,0.93337722
-4.48724362,1.83066028,0.00097867,0.20227585,0.70841939,0.00000000,0.26184953,0.94207045
-4.48124062,1.89188373,0.00109098,0.21084879,0.75232722,0.00000000,0.27088059,0.95618279
-4.47523762,1.95918030,0.00122080,0.21851784,0.79632799,0.00000000,0.28079622,0.97628813
-4.46923462,2.03265605,0.00136800,0.22517250,0.84001086,0.00000000,0.29154342,1.00296991
-4.46323162,2.11247967,0.00153262,0.23072224,0.88301428,0.00000000,0.30308701,1.03681817
-4.45722861,2.19888182,0.00171480,0.23509878,0.92503035,0.00000000,0.31540909,1.07842322
-4.45122561,2.29214916,0.00191477,0.23825762,0.96580832,0.00000000,0.32850807,1.12836496
-4.44522261,2.39261220,0.00213279,0.24017902,1.00515697,0.00000000,0.34239710,1.18719759
-4.43921961,2.50062639,0.00236913,0.24086823,1.04294559,0.00000000,0.35710191,1.25542924
-4.43321661,2.61654657,0.00262404,0.24035499,1.07910337,0.00000000,0.37265796,1.33349709
-4.42721361,2.74069529,0.00289767,0.23869240,1.11361710,0.00000000,0.38910705,1.42173836
-4.42121061,2.87332624,0.00319004,0.23595519,1.14652723,0.00000000,0.40649339,1.52035853
-4.41520760,3.01458444,0.00350102,0.23223741,1.17792249,0.00000000,0.42485954,1.62939813
-4.40920460,3.16446536,0.00383029,0.22764984,1.20793311,0.00000000,0.44424215,1.74869997
-4.40320160,3.32277557,0.00417726,0.22231700,1.23672328,0.00000000,0.46466812,1.87787904
-4.39719860,3.48909775,0.00454109,0.21637411,1.26448313,0.00000000,0.48615129,2.01629708
-4.39119560,3.66276281,0.00492068,0.20996393,1.29142072,0.00000000,0.50868998,2.16304422
-4.38519260,3.84283189,0.00531463,0.20323381,1.31775476,0.00000000,0.53226583,2.31692962
-4.37918959,4.02809067,0.00572128,0.19633285,1.34370838,0.00000000,0.55684398,2.47648292
-4.37318659,4.21705765,0.00613876,0.18940939,1.36950455,0.00000000,0.58237491,2.63996770
-4.36718359,4.40800773,0.00656502,0.18260890,1.39536352,0.00000000,0.60879787,2.80540772
-4.36118059,4.59901112,0.00699793,0.17607218,1.42150235,0.00000000,0.63604591,2.97062588
-4.35517759,4.78798707,0.00743534,0.16993405,1.44813683,0.00000000,0.66405231,3.13329513
-4.34917459,4.97277047,0.00787523,0.16432238,1.47548537,0.00000000,0.69275801,3.29100005
-4.34317159,5.15118891,0.00831581,0.15935748,1.50377465,0.00000000,0.72211962,3.44130655
-4.33716858,5.32114642,0.00875563,0.15515184,1.53324633,0.00000000,0.75211746,3.58183723
-4.33116558,5.48070979,0.00919372,0.15180996,1.56416429,0.00000000,0.78276300,3.71034881
-4.32516258,5.62819277,0.00962966,0.14942843,1.59682115,0.00000000,0.81410487,3.82480819
-4.31915958,5.76223320,0.01006371,0.14809595,1.63154351,0.00000000,0.84623309,3.92346327
-4.31315658,5.88185849,0.01049678,0.14789327,1.66869464,0.00000000,0.87928055,4.00490506
-4.30715358,5.98653495,0.01093053,0.14889301,1.70867394,0.00000000,0.91342160,4.06811782
