energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.23261631,1.61802172,0.00039645,0.14353207,0.24026437,0.46633399,0.13307034,0.93403696,0.00408534,0.12136923
-3.22661331,1.56150235,0.00038310,0.13534008,0.23084113,0.46073669,0.12462906,0.89323505,0.00381515,0.11340464
-3.22061031,1.50791549,0.00037102,0.12729915,0.22238722,0.45564105,0.11675849,0.85442466,0.00356481,0.10560492
-3.21460730,1.45778260,0.00036042,0.11947784,0.21487601,0.45105638,0.10955328,0.81807712,0.00333795,0.09804443
-3.20860430,1.41152182,0.00035149,0.11193628,0.20825514,0.44696139,0.10309082,0.78460755,0.00313757,0.09078679
-3.20260130,1.36945183,0.00034437,0.10472617,0.20245231,0.44330931,0.09743135,0.75437116,0.00296607,0.08388480
-3.19659830,1.33179821,0.00033918,0.09789095,0.19738199,0.44003431,0.09261846,0.72766016,0.00282518,0.07738061
-3.19059530,1.29870152,0.00033601,0.09146602,0.19295248,0.43705885,0.08868003,0.70470115,0.00271602,0.07130622
-3.18459230,1.27022667,0.00033493,0.08547908,0.18907331,0.43430180,0.08562955,0.68565280,0.00263909,0.06568412
-3.17858929,1.24637307,0.00033599,0.07995051,0.18566246,0.43168685,0.08346768,0.67060399,0.00259432,0.06052814
-3.17258629,1.22708507,0.00033924,0.07489366,0.18265348,0.42915090,0.08218402,0.65957244,0.00258111,0.05584438
-3.16658329,1.21226258,0.00034474,0.07031525,0.18000187,0.42665222,0.08175913,0.65250398,0.00259836,0.05163216
-3.16058029,1.20177156,0.00035253,0.06621566,0.17769094,0.42417785,0.08216660,0.64927262,0.00264458,0.04788509
-3.15457729,1.19545443,0.00036269,0.06258929,0.17573667,0.42175028,0.08337528,0.64968191,0.00271788,0.04459202
-3.14857429,1.19314025,0.00037527,0.05942491,0.17419164,0.41943297,0.08535156,0.65346750,0.00281608,0.04173808
-3.14257129,1.19465477,0.00039039,0.05670596,0.17314777,0.41733472,0.08806165,0.66030140,0.00293675,0.03930555
-3.13656828,1.19983039,0.00040813,0.05441107,0.17273796,0.41561264,0.09147387,0.66979800,0.00307733,0.03727487
-3.13056528,1.20851585,0.00042863,0.05251446,0.17313643,0.41447368,0.09556089,0.68152190,0.00323512,0.03562540
-3.12456228,1.22058584,0.00045201,0.05098656,0.17455785,0.41417471,0.10030178,0.69499754,0.00340744,0.03433625
-3.11855928,1.23594992,0.00047844,0.04979463,0.17725508,0.41502096,0.10568394,0.70972053,0.00359161,0.03338702
-3.11255628,1.25456090,0.00050807,0.04890354,0.18151571,0.41736299,0.11170469,0.72517036,0.00378510,0.03275842
-3.10655328,1.27642190,0.00054108,0.04827653,0.18765721,0.42159195,0.11837249,0.74082416,0.00398552,0.03243289
-3.10055028,1.30159181,0.00057762,0.04787609,0.19602077,0.42813328,0.12570768,0.75617101,0.00419073,0.03239501
-3.09454727,1.33018854,0.00061788,0.04766487,0.20696387,0.43743872,0.13374269,0.77072628,0.00439884,0.03263186
-3.08854427,1.36238943,0.00066201,0.04760653,0.22085152,0.44997669,0.14252147,0.78404539,0.00460828,0.03313324
-3.08254127,1.39842826,0.00071016,0.04766659,0.23804633,0.46622105,0.15209832,0.79573638,0.00481779,0.03389170
-3.07653827,1.43858846,0.00076245,0.04781317,0.25889742,0.48663830,0.16253579,0.80547084,0.00502643,0.03490241
-3.07053527,1.48319210,0.00081898,0.04801767,0.28372838,0.51167337,0.17390182,0.81299246,0.00523360,0.03616289
-3.06453227,1.53258451,0.00087978,0.04825524,0.31282440,0.54173412,0.18626613,0.81812300,0.00543897,0.03767247
-3.05852926,1.58711471,0.00094486,0.04850509,0.34641892,0.57717494,0.19969580,0.82076526,0.00564246,0.03943168
-3.05252626,1.64711193,0.00101414,0.04875069,0.38468015,0.61827973,0.21425033,0.82090290,0.00584420,0.04144139
-3.04652326,1.71285892,0.00108746,0.04897965,0.42769779,0.66524483,0.22997619,0.81859715,0.00604442,0.04370186
-3.04052026,1.78456309,0.00116459,0.04918355,0.47547056,0.71816243,0.24690122,0.81398047,0.00624342,0.04621169
-3.03451726,1.86232668,0.00124517,0.04935751,0.52789504,0.77700512,0.26502903,0.80724760,0.00644144,0.04896672
-3.02851426,1.94611734,0.00132874,0.04949964,0.58475638,0.84161244,0.28433378,0.79864418,0.00663863,0.05195893
-3.02251126,2.03574101,0.00141475,0.04961040,0.64572158,0.91168013,0.30475556,0.78845383,0.00683494,0.05517545
-3.01650825,2.13081860,0.00150249,0.04969186,0.71033584,0.98675284,0.32619674,0.77698404,0.00703004,0.05859763
-3.01050525,2.23076822,0.00159115,0.04974694,0.77802258,1.06622112,0.34851955,0.76455165,0.00722328,0.06220038
-3.00450225,2.33479466,0.00167981,0.04977870,0.84808740,1.14932331,0.37154519,0.75146865,0.00741365,0.06595175
-2.99849925,2.44188721,0.00176744,0.04978963,0.91972654,1.23515277,0.39505452,0.73802900,0.00759977,0.06981277
-2.99249625,2.55082702,0.00185294,0.04978111,0.99203968,1.32267079,0.41879069,0.72449694,0.00777983,0.07373772
-2.98649325,2.66020434,0.00193514,0.04975292,1.06404713,1.41072511,0.44246347,0.71109745,0.00795169,0.07767464
-2.98049025,2.76844577,0.00201284,0.04970300,1.13471108,1.49807399,0.46575541,0.69800927,0.00811289,0.08156631
-2.97448724,2.87385097,0.00208484,0.04962730,1.20296030,1.58341512,0.48832959,0.68536062,0.00826070,0.08535153
-2.96848424,2.97463765,0.00214998,0.04951982,1.26771767,1.66541865,0.50983864,0.67322781,0.00839224,0.08896664
-2.96248124,3.06899341,0.00220717,0.04937286,1.32792939,1.74276318,0.52993484,0.66163670,0.00850453,0.09234737
-2.95647824,3.15513212,0.00225544,0.04917732,1.38259489,1.81417349,0.54828066,0.65056680,0.00859467,0.09543079
-2.95047524,3.23135268,0.00229395,0.04892318,1.43079624,1.87845843,0.56455948,0.63995761,0.00865987,0.09815738
-2.94447224,3.29609723,0.00232205,0.04860006,1.47172562,1.93454741,0.57848581,0.62971690,0.00869762,0.10047297
-2.93846923,3.34800635,0.00233928,0.04819779,1.50470993,1.98152393,0.58981468,0.61973026,0.00870579,0.10233069
-2.93246623,3.38596832,0.00234542,0.04770698,1.52923107,2.01865460,0.59834967,0.60987140,0.00868267,0.10369260
-2.92646323,3.40916029,0.00234046,0.04711957,1.54494125,2.04541235,0.60394912,0.60001268,0.00862710,0.10453106
-2.92046023,3.41707909,0.00232466,0.04642934,1.55167234,2.06149270,0.60653044,0.59003511,0.00853850,0.10482967
-2.91445723,3.40956041,0.00229847,0.04563224,1.54943904,2.06682226,0.60607207,0.57983754,0.00841693,0.10458385
-2.90845423,3.38678513,0.00226258,0.04472670,1.53843557,2.06155923,0.60261316,0.56934439,0.00826303,0.10380089
-2.90245123,3.34927283,0.00221786,0.04371372,1.51902618,2.04608564,0.59625107,0.55851160,0.00807809,0.10249957
-2.89644822,3.29786273,0.00216535,0.04259688,1.49172986,2.02099201,0.58713667,0.54733074,0.00786395,0.10070939
-2.89044522,3.23368310,0.00210620,0.04138226,1.45720016,1.98705487,0.57546792,0.53583094,0.00762298,0.09846927
-2.88444222,3.15811090,0.00204164,0.04007815,1.41620100,1.94520858,0.56148199,0.52407877,0.00735797,0.09582612
-2.87843922,3.07272357,0.00197296,0.03869476,1.36957977,1.89651252,0.54544629,0.51217619,0.00707208,0.09283296
-2.87243622,2.97924544,0.00190143,0.03724382,1.31823892,1.84211544,0.52764908,0.50025670,0.00676874,0.08954705
-2.86643322,2.87949150,0.00182829,0.03573819,1.26310738,1.78321845,0.50838991,0.48848013,0.00645153,0.08602789
-2.86043022,2.77531091,0.00175471,0.03419138,1.20511310,1.72103838,0.48797045,0.47702628,0.00612412,0.08233525
-2.85442721,2.66853289,0.00168175,0.03261715,1.14515778,1.65677307,0.46668609,0.46608783,0.00579013,0.07852743
-2.84842421,2.56091729,0.00161034,0.03102914,1.08409477,1.59156991,0.44481866,0.45586299,0.00545313,0.07465963
-2.84242121,2.45411146,0.00154129,0.02944049,1.02271092,1.52649881,0.42263044,0.44654813,0.00511647,0.07078261
-2.83641821,2.34961513,0.00147526,0.02786364,0.96171271,1.46253046,0.40035972,0.43833085,0.00478333,0.06694175
-2.83041521,2.24875383,0.00141275,0.02631007,0.90171700,1.40052029,0.37821781,0.43138367,0.00445657,0.06317633
-2.82441221,2.15266158,0.00135417,0.02479021,0.84324632,1.34119849,0.35638763,0.42585863,0.00413882,0.05951923
-2.81840920,2.06227237,0.00129978,0.02331337,0.78672827,1.28516573,0.33502359,0.42188298,0.00383234,0.05599690
-2.81240620,1.97832012,0.00124974,0.02188773,0.73249876,1.23289442,0.31425268,0.41955589,0.00353911,0.05262965
-2.80640320,1.90134588,0.00120416,0.02052041,0.68080829,1.18473461,0.29417651,0.41894644,0.00326081,0.04943214
-2.80040020,1.83171126,0.00116308,0.01921754,0.63183055,1.14092388,0.27487400,0.42009260,0.00299881,0.04641403
-2.79439720,1.76961649,0.00112652,0.01798437,0.58567266,1.10160009,0.25640452,0.42300132,0.00275420,0.04358085
-2.78839420,1.71512156,0.00109447,0.01682540,0.54238615,1.06681618,0.23881110,0.42764941,0.00252784,0.04093476
-2.78239120,1.66816911,0.00106697,0.01574449,0.50197805,1.03655578,0.22212365,0.43398528,0.00232034,0.03847545
-2.77638819,1.62860747,0.00104403,0.01474498,0.46442147,1.01074890,0.20636187,0.44193115,0.00213210,0.03620090
-2.77038519,1.59621271,0.00102572,0.01382978,0.42966508,0.98928679,0.19153777,0.45138575,0.00196332,0.03410806
-2.76438219,1.57070883,0.00101213,0.01300143,0.39764127,0.97203526,0.17765770,0.46222731,0.00181405,0.03219344
-2.75837919,1.55178511,0.00100336,0.01226218,0.36827266,0.95884607,0.16472382,0.47431662,0.00168413,0.03045348
-2.75237619,1.53911048,0.00099953,0.01161399,0.34147689,0.94956598,0.15273512,0.48750027,0.00157328,0.02888489
-2.74637319,1.53234446,0.00100075,0.01105851,0.31716985,0.94404335,0.14168789,0.50161374,0.00148106,0.02748469
-2.74037019,1.53114499,0.00100712,0.01059712,0.29526734,0.94213243,0.13157587,0.51648452,0.00140686,0.02625032
-2.73436718,1.53517327,0.00101869,0.01023083,0.27568555,0.94369534,0.12239008,0.53193507,0.00134994,0.02517942
-2.72836418,1.54409613,0.00103545,0.00996026,0.25834048,0.94860220,0.11411845,0.54778568,0.00130942,0.02426978
-2.72236118,1.55758648,0.00105732,0.00978557,0.24314681,0.95672980,0.10674544,0.56385726,0.00128426,0.02351901
-2.71635818,1.57532242,0.00108411,0.00970637,0.23001640,0.96795911,0.10025156,0.57997394,0.00127330,0.02292439
-2.71035518,1.59698566,0.00111554,0.00972168,0.21885668,0.98217231,0.09461318,0.59596570,0.00127525,0.02248262
-2.70435218,1.62225976,0.00115122,0.00982983,0.20956931,0.99924948,0.08980227,0.61167073,0.00128870,0.02218962
-2.69834917,1.65082859,0.00119063,0.01002843,0.20204923,1.01906564,0.08578655,0.62693771,0.00131215,0.02204042
-2.69234617,1.68237542,0.00123314,0.01031429,0.19618418,1.04148818,0.08252974,0.64162796,0.00134402,0.02202907
-2.68634317,1.71658287,0.00127805,0.01068338,0.19185487,1.06637507,0.07999199,0.65561722,0.00138270,0.02214866
-2.68034017,1.75313349,0.00132455,0.01113084,0.18893572,1.09357371,0.07813057,0.66879717,0.00142655,0.02239137
-2.67433717,1.79171120,0.00137178,0.01165094,0.18729615,1.12292076,0.07690056,0.68107655,0.00147395,0.02274858
-2.66833417,1.83200313,0.00141883,0.01223711,0.18680227,1.15424247,0.07625576,0.69238172,0.00152333,0.02321101
-2.66233117,1.87370153,0.00146479,0.01288197,0.18731895,1.18735556,0.07614943,0.70265670,0.00157322,0.02376896
-2.65632816,1.91650559,0.00150875,0.01357739,0.18871203,1.22206829,0.07653511,0.71186252,0.00162224,0.02441241
-2.65032516,1.96012247,0.00154985,0.01431459,0.19085042,1.25818155,0.07736726,0.71997591,0.00166919,0.02513127
-2.64432216,2.00426748,0.00158730,0.01508424,0.19360818,1.29548952,0.07860178,0.72698736,0.00171303,0.02591547
-2.63831916,2.04866292,0.00162036,0.01587656,0.19686620,1.33377983,0.08019632,0.73289845,0.00175291,0.02675511
-2.63231616,2.09303560,0.00164844,0.01668147,0.20051350,1.37283291,0.08211037,0.73771880,0.00178819,0.02764048
-2.62631316,2.13711287,0.00167103,0.01748875,0.20444800,1.41242053,0.08430519,0.74146246,0.00181842,0.02856208
-2.62031016,2.18061744,0.00168775,0.01828819,0.20857685,1.45230346,0.08674355,0.74414428,0.00184338,0.02951057
-2.61430715,2.22326117,0.00169833,0.01906976,0.21281610,1.49222837,0.08938922,0.74577608,0.00186300,0.03047666
-2.60830415,2.26473837,0.00170265,0.01982374,0.21709004,1.53192431,0.09220650,0.74636327,0.00187741,0.03145102
-2.60230115,2.30471917,0.00170065,0.02054088,0.22133005,1.57109892,0.09515953,0.74590182,0.00188687,0.03242409
-2.59629815,2.34284355,0.00169243,0.02121255,0.22547321,1.60943495,0.09821175,0.74437603,0.00189175,0.03338600
-2.59029515,2.37871675,0.00167813,0.02183082,0.22946072,1.64658744,0.10132528,0.74175716,0.00189247,0.03432638
-2.58429215,2.41190676,0.00165800,0.02238860,0.23323632,1.68218206,0.10446051,0.73800322,0.00188953,0.03523436
-2.57828914,2.44194440,0.00163234,0.02287967,0.23674491,1.71581504,0.10757588,0.73305986,0.00188338,0.03609845
-2.57228614,2.46832645,0.00160148,0.02329877,0.23993131,1.74705513,0.11062781,0.72686252,0.00187448,0.03690667
-2.56628314,2.49052224,0.00156582,0.02364159,0.24273947,1.77544779,0.11357092,0.71933965,0.00186321,0.03764659
-2.56028014,2.50798354,0.00152576,0.02390484,0.24511220,1.80052180,0.11635857,0.71041707,0.00184987,0.03830556
-2.55427714,2.52015787,0.00148174,0.02408620,0.24699128,1.82179831,0.11894361,0.70002301,0.00183466,0.03887097
-2.54827414,2.52650460,0.00143420,0.02418432,0.24831824,1.83880209,0.12127939,0.68809378,0.00181768,0.03933052
-2.54227114,2.52651352,0.00138361,0.02419882,0.24903556,1.85107475,0.12332106,0.67457973,0.00179893,0.03967267
-2.53626813,2.51972482,0.00133044,0.02413027,0.24908841,1.85818936,0.12502699,0.65945102,0.00177831,0.03988694
-2.53026513,2.50574978,0.00127519,0.02398015,0.24842670,1.85976598,0.12636035,0.64270314,0.00175563,0.03996441
-2.52426213,2.48429112,0.00121837,0.02375086,0.24700737,1.85548719,0.12729068,0.62436160,0.00173067,0.03989806
-2.51825913,2.45516197,0.00116053,0.02344571,0.24479685,1.84511324,0.12779553,0.60448572,0.00170318,0.03968310
-2.51225613,2.41830240,0.00110222,0.02306892,0.24177345,1.82849560,0.12786189,0.58317118,0.00167288,0.03931733
-2.50625313,2.37379285,0.00104405,0.02262560,0.23792953,1.80558865,0.12748751,0.56055134,0.00163955,0.03880133
-2.50025013,2.32186352,0.00098663,0.02212181,0.23327341,1.77645859,0.12668193,0.53679709,0.00160303,0.03813858
-2.49424712,2.26289923,0.00093062,0.02156452,0.22783077,1.74128914,0.12546720,0.51211539,0.00156325,0.03733553
-2.48824412,2.19743959,0.00087670,0.02096163,0.22164555,1.70038378,0.12387821,0.48674657,0.00152024,0.03640153
-2.48224112,2.12617422,0.00082556,0.02032198,0.21478017,1.65416424,0.12196268,0.46096048,0.00147418,0.03534872
-2.47623812,2.04993333,0.00077793,0.01965529,0.20731517,1.60316528,0.11978061,0.43505182,0.00142540,0.03419173
-2.47023512,1.96967406,0.00073451,0.01897212,0.19934814,1.54802600,0.11740345,0.40933483,0.00137439,0.03294743
-2.46423212,1.88646308,0.00069600,0.01828386,0.19099204,1.48947802,0.11491270,0.38413765,0.00132178,0.03163457
-2.45822911,1.80145629,0.00066309,0.01760258,0.18237303,1.42833098,0.11239825,0.35979656,0.00126838,0.03027333
-2.45222611,1.71587648,0.00063643,0.01694095,0.17362775,1.36545606,0.10995633,0.33665038,0.00121512,0.02888495
-2.44622311,1.63098974,0.00061660,0.01631209,0.16490039,1.30176810,0.10768723,0.31503531,0.00116311,0.02749127
-2.44022011,1.54808162,0.00060413,0.01572944,0.15633941,1.23820718,0.10569271,0.29528024,0.00111352,0.02611432
-2.43421711,1.46843381,0.00059946,0.01520658,0.14809433,1.17572015,0.10407342,0.27770264,0.00106768,0.02477595
-2.42821411,1.39330215,0.00060293,0.01475702,0.14031250,1.11524298,0.10292620,0.26260522,0.00102695,0.02349749
-2.42221111,1.32389642,0.00061478,0.01439409,0.13313605,1.05768437,0.10234139,0.25027312,0.00099280,0.02229942
-2.41620810,1.26136254,0.00063510,0.01413066,0.12669920,1.00391111,0.10240039,0.24097172,0.00096672,0.02120117
-2.41020510,1.20676731,0.00066387,0.01397903,0.12112588,0.95473552,0.10317329,0.23494483,0.00095023,0.02022090
-2.40420210,1.16108576,0.00070091,0.01395075,0.11652779,0.91090512,0.10471687,0.23241319,0.00094488,0.01937536
-2.39819910,1.12519120,0.00074589,0.01405645,0.11300293,0.87309476,0.10707298,0.23357297,0.00095220,0.01867981
-2.39219610,1.09984761,0.00079833,0.01430570,0.11063462,0.84190081,0.11026725,0.23859427,0.00097374,0.01814798
-2.38619310,1.08570405,0.00085761,0.01470693,0.10949085,0.81783758,0.11430837,0.24761928,0.00101101,0.01779200
-2.38019010,1.08329084,0.00092295,0.01526729,0.10962416,0.80133542,0.11918782,0.26076006,0.00106548,0.01762246
-2.37418709,1.09301689,0.00099343,0.01599259,0.11107166,0.79274034,0.12488012,0.27809583,0.00113861,0.01764835
-2.36818409,1.11516794,0.00106803,0.01688721,0.11385547,0.79231455,0.13134368,0.29966976,0.00123178,0.01787714
-2.36218109,1.14990515,0.00114561,0.01795409,0.11798311,0.80023784,0.13852209,0.32548518,0.00134633,0.01831474
-2.35617809,1.19726390,0.00122493,0.01919461,0.12344815,0.81660915,0.14634602,0.35550149,0.00148348,0.01896552
-2.35017509,1.25715255,0.00130471,0.02060862,0.13023065,0.84144819,0.15473540,0.38962982,0.00164438,0.01983228
-2.34417209,1.32935110,0.00138364,0.02219433,0.13829773,0.87469685,0.16360221,0.42772871,0.00183004,0.02091624
-2.33816908,1.41350983,0.00146038,0.02394831,0.14760383,0.91622026,0.17285337,0.46960007,0.00204130,0.02221694
-2.33216608,1.50914820,0.00153365,0.02586545,0.15809100,0.96580747,0.18239399,0.51498583,0.00227883,0.02373223
-2.32616308,1.61565428,0.00160220,0.02793894,0.16968898,1.02317182,0.19213062,0.56356561,0.00254306,0.02545818
-2.32016008,1.73228522,0.00166489,0.03016021,0.18231526,1.08795121,0.20197458,0.61495566,0.00283417,0.02738899
-2.31415708,1.85816932,0.00172067,0.03251898,0.19587507,1.15970848,0.21184506,0.66870960,0.00315203,0.02951691
-2.30815408,1.99231013,0.00176865,0.03500323,0.21026145,1.23793230,0.22167200,0.72432107,0.00349620,0.03183224
-2.30215108,2.13359322,0.00180808,0.03759930,0.22535555,1.32203889,0.23139854,0.78122859,0.00386586,0.03432324
-2.29614807,2.28079599,0.00183841,0.04029195,0.24102708,1.41137484,0.24098298,0.83882276,0.00425981,0.03697614
-2.29014507,2.43260090,0.00185927,0.04306453,0.25713515,1.50522160,0.25040004,0.89645572,0.00467644,0.03977520
-2.28414207,2.58761221,0.00187048,0.04589912,0.27352959,1.60280162,0.25964152,0.95345284,0.00511373,0.04270275
-2.27813907,2.74437621,0.00187205,0.04877682,0.29005271,1.70328649,0.26871604,1.00912640,0.00556924,0.04573936
-2.27213607,2.90140465,0.00186421,0.05167798,0.30654155,1.80580706,0.27764804,1.06279081,0.00604012,0.04886403
-2.26613307,3.05720076,0.00184733,0.05458259,0.32283072,1.90946540,0.28647592,1.11377892,0.00652316,0.05205437
-2.26013007,3.21028729,0.00182197,0.05747062,0.33875560,2.01334838,0.29524943,1.16145891,0.00701479,0.05528698
-2.25412706,3.35923539,0.00178884,0.06032237,0.35415595,2.11654250,0.30402624,1.20525102,0.00751116,0.05853771
-2.24812406,3.50269347,0.00174876,0.06311894,0.36887975,2.21814947,0.31286802,1.24464346,0.00800818,0.06178208
-2.24212106,3.63941471,0.00170267,0.06584254,0.38278713,2.31730185,0.32183598,1.27920684,0.00850160,0.06499570
-2.23611806,3.76828206,0.00165156,0.06847688,0.39575414,2.41317821,0.33098616,1.30860647,0.00898705,0.06815468
-2.23011506,3.88832975,0.00159650,0.07100741,0.40767628,2.50501718,0.34036466,1.33261197,0.00946018,0.07123609
-2.22411206,3.99876013,0.00153857,0.07342163,0.41847156,2.59212964,0.35000301,1.35110365,0.00991667,0.07421842
-2.21810905,4.09895529,0.00147883,0.07570914,0.42808286,2.67390873,0.35991403,1.36407547,0.01035234,0.07708203
-2.21210605,4.18848282,0.00141836,0.07786174,0.43647959,2.74983713,0.37008819,1.37163436,0.01076322,0.07980952
-2.20610305,4.26709576,0.00135815,0.07987337,0.44365845,2.81949154,0.38049098,1.37399581,0.01114561,0.08238619
-2.20010005,4.33472658,0.00129915,0.08173993,0.44964319,2.88254423,0.39106128,1.37147613,0.01149615,0.08480035
-2.19409705,4.39147604,0.00124224,0.08345908,0.45448360,2.93876181,0.40171093,1.36448145,0.01181184,0.08704364
-2.18809405,4.43759741,0.00118818,0.08502987,0.45825355,2.98800154,0.41232562,1.35349419,0.01209010,0.08911130
-2.18209105,4.47347728,0.00113766,0.08645241,0.46104830,3.03020576,0.42276717,1.33905746,0.01232879,0.09100235
-2.17608804,4.49961395,0.00109126,0.08772742,0.46298121,3.06539477,0.43287706,1.32175802,0.01252620,0.09271980
-2.17008504,4.51659485,0.00104943,0.08885579,0.46418006,3.09365896,0.44248122,1.30220876,0.01268111,0.09427066
-2.16408204,4.52507409,0.00101254,0.08983822,0.46478312,3.11515085,0.45139590,1.28103116,0.01279272,0.09566603
-2.15807904,4.52575147,0.00098083,0.09067483,0.46493519,3.13007744,0.45943428,1.25883859,0.01286070,0.09692105
-2.15207604,4.51935383,0.00095447,0.09136484,0.46478384,3.13869356,0.46641370,1.23622105,0.01288512,0.09805478
-2.14607304,4.50661952,0.00093350,0.09190643,0.46447595,3.14129645,0.47216310,1.21373186,0.01286649,0.09909004
-2.14007004,4.48828665,0.00091790,0.09229662,0.46415467,3.13822187,0.47653033,1.19187670,0.01280567,0.10005315
-2.13406703,4.46508498,0.00090756,0.09253126,0.46395696,3.12984167,0.47938908,1.17110526,0.01270390,0.10097364
-2.12806403,4.43773174,0.00090232,0.09260526,0.46401165,3.11656271,0.48064499,1.15180568,0.01256275,0.10188377
-2.12206103,4.40693053,0.00090194,0.09251280,0.46443808,3.09882688,0.48024077,1.13430161,0.01238410,0.10281809
-2.11605803,4.37337300,0.00090615,0.09224773,0.46534519,3.07711171,0.47815999,1.11885188,0.01217014,0.10381280
-2.11005503,4.33774230,0.00091464,0.09180402,0.46683102,3.05193104,0.47442952,1.10565234,0.01192332,0.10490509
-2.10405203,4.30071734,0.00092708,0.09117630,0.46898249,3.02383529,0.46912034,1.09483962,0.01164632,0.10613235
-2.09804902,4.26297690,0.00094310,0.09036043,0.47187534,2.99341065,0.46234682,1.08649628,0.01134206,0.10753129
-2.09204602,4.22520270,0.00096235,0.08935406,0.47557403,2.96127681,0.45426453,1.08065688,0.01101367,0.10913702
-2.08604302,4.18808056,0.00098446,0.08815716,0.48013164,2.92808273,0.44506661,1.07731454,0.01066445,0.11098207
-2.08004002,4.15229900,0.00100906,0.08677252,0.48558946,2.89450031,0.43497898,1.07642748,0.01029784,0.11309532
-2.07403702,4.11854492,0.00103578,0.08520613,0.49197649,2.86121587,0.42425458,1.07792524,0.00991740,0.11550101
-2.06803402,4.08749636,0.00106427,0.08346746,0.49930860,2.82891941,0.41316688,1.08171419,0.00952678,0.11821775
-2.06203102,4.05981226,0.00109417,0.08156961,0.50758749,2.79829220,0.40200300,1.08768214,0.00912967,0.12125758
-2.05602801,4.03611992,0.00112516,0.07952930,0.51679957,2.76999289,0.39105665,1.09570208,0.00872979,0.12462521
-2.05002501,4.01700069,0.00115688,0.07736673,0.52691472,2.74464292,0.38062126,1.10563487,0.00833081,0.12831735
-2.04402201,4.00297479,0.00118902,0.07510527,0.53788524,2.72281182,0.37098335,1.11733113,0.00793633,0.13232236
-2.03801901,3.99448620,0.00122125,0.07277103,0.54964496,2.70500313,0.36241653,1.13063247,0.00754984,0.13662000
-2.03201601,3.99188873,0.00125326,0.07039227,0.56210875,2.69164174,0.35517614,1.14537222,0.00717467,0.14118160
-2.02601301,3.99543409,0.00128474,0.06799876,0.57517263,2.68306318,0.34949469,1.16137616,0.00681397,0.14597041
-2.02001001,4.00526289,0.00131539,0.06562101,0.58871430,2.67950558,0.34557803,1.17846315,0.00647064,0.15094236
-2.01400700,4.02139917,0.00134493,0.06328952,0.60259449,2.68110453,0.34360238,1.19644624,0.00614733,0.15604700
-2.00800400,4.04374883,0.00137308,0.06103393,0.61665892,2.68789114,0.34371204,1.21513417,0.00584641,0.16122875
-2.00200100,4.07210209,0.00139960,0.05888222,0.63074089,2.69979327,0.34601778,1.23433350,0.00556992,0.16642843
-1.99599800,4.10613973,0.00142425,0.05685997,0.64466449,2.71663987,0.35059569,1.25385123,0.00531957,0.17158487
-1.98999500,4.14544269,0.00144685,0.05498969,0.65824812,2.73816784,0.35748656,1.27349801,0.00509671,0.17663662
-1.98399200,4.18950428,0.00146725,0.05329017,0.67130844,2.76403119,0.36669542,1.29309148,0.00490236,0.18152376
-1.97798899,4.23774422,0.00148535,0.05177598,0.68366433,2.79381168,0.37819147,1.31245973,0.00473715,0.18618956
-1.97198599,4.28952351,0.00150113,0.05045714,0.69514080,2.82703037,0.39190804,1.33144450,0.00460135,0.19058203
-1.96598299,4.34415913,0.00151462,0.04933883,0.70557269,2.86315956,0.40774282,1.34990382,0.00449485,0.19465530
-1.95997999,4.40093796,0.00152591,0.04842128,0.71480790,2.90163431,0.42555820,1.36771374,0.00441720,0.19837066
-1.95397699,4.45912893,0.00153522,0.04769980,0.72271025,2.94186340,0.44518186,1.38476911,0.00436759,0.20169735
-1.94797399,4.51799328,0.00154281,0.04716493,0.72916163,2.98323911,0.46640780,1.40098314,0.00434486,0.20461299
-1.94197099,4.57679255,0.00154905,0.04680271,0.73406365,3.02514596,0.48899772,1.41628566,0.00434755,0.20710365
-1.93596798,4.63479454,0.00155441,0.04659510,0.73733864,3.06696824,0.51268315,1.43062035,0.00437389,0.20916365
-1.92996498,4.69127759,0.00155945,0.04652048,0.73893021,3.10809660,0.53716824,1.44394095,0.00442185,0.21079503
-1.92396198,4.74553372,0.00156482,0.04655425,0.73880329,3.14793400,0.56213356,1.45620685,0.00448919,0.21200681
-1.91795898,4.79687142,0.00157129,0.04666957,0.73694387,3.18590132,0.58724068,1.46737843,0.00457346,0.21281412
-1.91195598,4.84461886,0.00157969,0.04683804,0.73335849,3.22144305,0.61213795,1.47741249,0.00467211,0.21323714
-1.90595298,4.88812812,0.00159097,0.04703059,0.72807369,3.25403343,0.63646706,1.48625836,0.00478251,0.21330012
-1.89994997,4.92678123,0.00160617,0.04721821,0.72113523,3.28318314,0.65987053,1.49385493,0.00490201,0.21303040
-1.89394697,4.95999822,0.00162639,0.04737284,0.71260751,3.30844685,0.68199982,1.50012903,0.00502804,0.21245749
-1.88794397,4.98724725,0.00165285,0.04746812,0.70257287,3.32943134,0.70252382,1.50499537,0.00515814,0.21161234
-1.88194097,5.00805679,0.00168682,0.04748014,0.69113093,3.34580416,0.72113736,1.50835817,0.00529007,0.21052673
-1.87593797,5.02202905,0.00172966,0.04738812,0.67839787,3.35730227,0.73756954,1.51011440,0.00542184,0.20923288
-1.86993497,5.02885406,0.00178275,0.04717491,0.66450557,3.36374014,0.75159120,1.51015850,0.00555179,0.20776309
