energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
0.25512756,3.96785289,0.84706877,0.09168611,0.03639377,0.46963737,0.92585699,1.90883397,0.24445430,1.10634714
0.26113057,3.94168765,0.81995547,0.09087100,0.03381623,0.47562399,0.93232243,1.90280113,0.23350332,1.12019898
0.26713357,3.93125358,0.79429188,0.09033929,0.03122602,0.48596226,0.94335529,1.90471814,0.22308790,1.13633229
0.27313657,3.93688410,0.77026712,0.09010896,0.02865795,0.50057277,0.95906361,1.91461991,0.21324749,1.15496786
0.27913957,3.95856571,0.74800656,0.09018822,0.02614396,0.51932427,0.97947025,1.93235737,0.20400205,1.17628531
0.28514257,3.99594607,0.72757314,0.09057556,0.02371260,0.54203612,1.00451043,1.95760226,0.19535383,1.20042044
0.29114557,4.04835101,0.70897088,0.09126006,0.02138853,0.56848135,1.03403131,1.98985701,0.18728958,1.22746351
0.29714857,4.11480938,0.69215023,0.09222207,0.01919229,0.59839044,1.06779367,2.02846924,0.17978329,1.25745816
0.30315158,4.19408461,0.67701499,0.09343405,0.01714014,0.63145559,1.10547554,2.07265029,0.17279905,1.29040075
0.30915458,4.28471130,0.66343038,0.09486169,0.01524412,0.66733554,1.14667756,2.12149694,0.16629415,1.32623986
0.31515758,4.38503547,0.65123170,0.09646512,0.01351217,0.70566089,1.19092997,2.17401547,0.16022206,1.36487566
0.32116058,4.49325664,0.64023331,0.09820026,0.01194841,0.74603979,1.23770089,2.22914709,0.15453531,1.40615907
0.32716358,4.60747044,0.63023739,0.10002024,0.01055353,0.78806393,1.28640555,2.28579379,0.14918811,1.44989059
0.33316658,4.72571021,0.62104217,0.10187670,0.00932514,0.83131483,1.33641634,2.34284371,0.14413865,1.49581877
0.33916958,4.84598655,0.61244928,0.10372120,0.00825829,0.87537019,1.38707328,2.39919527,0.13935097,1.54363863
0.34517259,4.96632399,0.60427010,0.10550638,0.00734594,0.91981039,1.43769473,2.45377930,0.13479648,1.59299004
0.35117559,5.08479416,0.59633079,0.10718709,0.00657941,0.96422490,1.48758814,2.50557882,0.13045495,1.64345670
0.35717859,5.19954533,0.58847609,0.10872131,0.00594889,1.00821857,1.53606063,2.55364602,0.12631516,1.69456581
0.36318159,5.30882818,0.58057190,0.11007097,0.00544387,1.05141773,1.58242939,2.59711643,0.12237512,1.74578919
0.36918459,5.41101833,0.57250660,0.11120250,0.00505353,1.09347596,1.62603176,2.63522024,0.11864189,1.79654609
0.37518759,5.50463585,0.56419152,0.11208737,0.00476714,1.13407940,1.66623499,2.66729097,0.11513118,1.84620810
0.38119060,5.58836233,0.55556044,0.11270232,0.00457435,1.17295163,1.70244566,2.69277183,0.11186663,1.89410663
0.38719360,5.66105615,0.54656862,0.11302963,0.00446552,1.20985783,1.73411872,2.71122005,0.10887890,1.93954288
0.39319660,5.72176631,0.53719146,0.11305717,0.00443197,1.24460825,1.76076620,2.72230963,0.10620468,1.98180051
0.39919960,5.76974524,0.52742300,0.11277845,0.00446621,1.27706077,1.78196541,2.72583285,0.10388552,2.02016076
0.40520260,5.80446063,0.51727452,0.11219260,0.00456216,1.30712245,1.79736677,2.72170073,0.10196671,2.05391972
0.41120560,5.82560633,0.50677336,0.11130435,0.00471534,1.33475001,1.80670081,2.70994291,0.10049606,2.08240708
0.41720860,5.83311194,0.49596201,0.11012398,0.00492309,1.35994894,1.80978456,2.69070671,0.09952277,2.10500596
0.42321161,5.82715061,0.48489776,0.10866729,0.00518474,1.38277135,1.80652674,2.66425566,0.09909632,2.12117271
0.42921461,5.80814433,0.47365254,0.10695560,0.00550181,1.40331242,1.79693184,2.63096725,0.09926535,2.13045603
0.43521761,5.77676599,0.46231331,0.10501570,0.00587816,1.42170531,1.78110257,2.59132967,0.10007670,2.13251443
0.44122061,5.73393730,0.45098259,0.10287984,0.00632021,1.43811478,1.75924062,2.54593742,0.10157446,2.12713113
0.44722361,5.68082194,0.43977922,0.10058569,0.00683706,1.45272951,1.73164544,2.49548539,0.10379903,2.11422575
0.45322661,5.61881307,0.42883907,0.09817620,0.00744064,1.46575332,1.69871086,2.44076124,0.10678639,2.09386203
0.45922961,5.54951511,0.41831560,0.09569946,0.00814579,1.47739558,1.66091947,2.38263579,0.11056729,2.06625114
0.46523262,5.47471918,0.40838007,0.09320838,0.00897029,1.48786120,1.61883473,2.32205143,0.11516658,2.03175036
0.47123562,5.39637275,0.39922124,0.09076025,0.00993481,1.49734054,1.57309095,2.26000830,0.12060269,1.99085709
0.47723862,5.31654356,0.39104446,0.08841619,0.01106279,1.50599974,1.52438112,2.19754862,0.12688704,1.94419831
0.48324162,5.23737876,0.38406991,0.08624032,0.01238021,1.51397207,1.47344317,2.13573911,0.13402370,1.89251594
0.48924462,5.16106013,0.37853010,0.08429885,0.01391516,1.52135052,1.42104461,2.07565199,0.14200910,1.83664861
0.49524762,5.08975645,0.37466636,0.08265884,0.01569737,1.52818236,1.36796638,2.01834491,0.15083182,1.77751065
0.50125063,5.02557457,0.37272450,0.08138693,0.01775753,1.53446588,1.31498599,1.96484028,0.16047259,1.71606894
0.50725363,4.97051018,0.37294957,0.08054770,0.02012646,1.54014954,1.26286070,1.91610456,0.17090428,1.65331862
0.51325663,4.92639981,0.37557981,0.08020206,0.02283413,1.54513383,1.21231110,1.87302791,0.18209215,1.59025845
0.51925963,4.89487525,0.38083995,0.08040544,0.02590856,1.54927565,1.16400555,1.83640489,0.19399400,1.52786665
0.52526263,4.87732137,0.38893394,0.08120590,0.02937456,1.55239510,1.11854602,1.80691648,0.20656055,1.46707791
0.53126563,4.87483839,0.40003741,0.08264229,0.03325238,1.55428437,1.07645551,1.78511394,0.21973571,1.40876229
0.53726863,4.88820929,0.41428986,0.08474249,0.03755637,1.55471824,1.03816751,1.77140483,0.23345691,1.35370637
0.54327164,4.91787284,0.43178713,0.08752168,0.04229357,1.55346557,1.00401770,1.76604134,0.24765535,1.30259714
0.54927464,4.96390286,0.45257402,0.09098093,0.04746238,1.55030113,0.97423794,1.76911140,0.26225613,1.25600886
0.55527764,5.02599392,0.47663771,0.09510602,0.05305139,1.54501717,0.94895279,1.78053245,0.27717835,1.21439289
0.56128064,5.10345370,0.50390195,0.09986659,0.05903832,1.53743384,0.92817851,1.80004819,0.29233494,1.17807067
0.56728364,5.19520248,0.53422248,0.10521573,0.06538932,1.52740806,0.91182454,1.82722845,0.30763251,1.14722979
0.57328664,5.29977970,0.56738385,0.11109002,0.07205855,1.51484018,0.89969732,1.86147213,0.32297099,1.12192292
0.57928964,5.41535821,0.60309796,0.11741004,0.07898815,1.49967814,0.89150645,1.90201358,0.33824321,1.10206965
0.58529265,5.53976621,0.64100451,0.12408149,0.08610866,1.48191889,0.88687295,1.94793225,0.35333458,1.08746101
0.59129565,5.67051741,0.68067356,0.13099668,0.09333992,1.46160709,0.88533952,1.99816602,0.36812275,1.07776654
0.59729865,5.80484947,0.72161030,0.13803668,0.10059248,1.43883122,0.88638248,2.05152800,0.38247753,1.07254382
0.60330165,5.93977089,0.76326224,0.14507383,0.10776946,1.41371755,0.88942531,2.10672699,0.39626105,1.07125026
0.60930465,6.07211626,0.80502862,0.15197473,0.11476892,1.38642231,0.89385337,2.16239148,0.40932845,1.07325706
0.61530765,6.19860944,0.84627213,0.15860347,0.12148656,1.35712282,0.89902960,2.21709693,0.42152890,1.07786509
0.62131066,6.31593393,0.88633273,0.16482517,0.12781881,1.32600809,0.90431080,2.26939605,0.43270733,1.08432267
0.62731366,6.42080928,0.92454313,0.17050958,0.13366613,1.29326972,0.90906411,2.31785154,0.44270672,1.09184466
0.63331666,6.51007194,0.96024583,0.17553474,0.13893638,1.25909358,0.91268341,2.36107057,0.45137105,1.09963283
0.63931966,6.58075838,0.99281099,0.17979042,0.14354816,1.22365291,0.91460493,2.39774016,0.45854878,1.10689696
0.64532266,6.63018820,1.02165468,0.18318134,0.14743405,1.18710325,0.91432200,2.42666240,0.46409690,1.11287619
0.65132566,6.65604427,1.04625688,0.18563004,0.15054338,1.14957949,0.91139815,2.44678838,0.46788527,1.11686002
0.65732866,6.65644700,1.06617848,0.18707919,0.15284468,1.11119509,0.90547839,2.45724951,0.46980121,1.11820848
0.66333167,6.63001953,1.08107670,0.18749333,0.15432746,1.07204343,0.89629813,2.45738505,0.46975403,1.11637067
0.66933467,6.57594101,1.09071808,0.18685998,0.15500330,1.03220114,0.88368960,2.44676460,0.46767928,1.11090108
0.67533767,6.49398516,1.09498853,0.18518998,0.15490622,0.99173293,0.86758527,2.42520439,0.46354257,1.10147314
0.68134067,6.38454185,1.09389989,0.18251716,0.15409213,0.95069758,0.84801843,2.39277653,0.45734262,1.08788929
0.68734367,6.24862003,1.08759245,0.17889720,0.15263754,0.90915447,0.82512063,2.34981055,0.44911337,1.07008727
0.69334667,6.08783118,1.07633320,0.17440586,0.15063738,0.86717013,0.79911627,2.29688673,0.43892501,1.04814219
0.69934967,5.90435305,1.06050984,0.16913662,0.14820212,0.82482430,0.77031435,2.23482142,0.42688375,1.02226430
0.70535268,5.70087455,1.04062029,0.16319768,0.14545422,0.78221503,0.73909782,2.16464445,0.41313035,0.99279235
0.71135568,5.48052347,1.01725825,0.15670862,0.14252398,0.73946237,0.70591088,2.08756951,0.39783733,0.96018286
0.71735868,5.24677936,0.99109515,0.14979676,0.13954518,0.69671048,0.67124465,2.00495834,0.38120507,0.92499542
0.72336168,5.00337480,0.96285908,0.14259331,0.13665031,0.65412794,0.63562186,1.91828013,0.36345676,0.88787483
0.72936468,4.75418881,0.93331144,0.13522959,0.13396597,0.61190629,0.59958104,1.82906764,0.34483262,0.84953034
0.73536768,4.50313628,0.90322225,0.12783323,0.13160829,0.57025690,0.56366074,1.73887163,0.32558340,0.81071303
0.74137069,4.25405778,0.87334512,0.12052480,0.12967888,0.52940636,0.52838449,1.64921543,0.30596369,0.77219199
0.74737369,4.01061391,0.84439264,0.11341467,0.12826113,0.48959087,0.49424678,1.56155128,0.28622509,0.73473013
0.75337669,3.77618798,0.81701341,0.10660041,0.12741735,0.45104968,0.46170072,1.47722014,0.26660972,0.69906048
0.75937969,3.55380058,0.79177145,0.10016473,0.12718664,0.41401832,0.43114752,1.39741627,0.24734425,0.66586371
0.76538269,3.34603895,0.76912886,0.09417397,0.12758372,0.37872181,0.40292825,1.32315790,0.22863469,0.63574775
0.77138569,3.15500318,0.74943238,0.08867732,0.12859866,0.34536827,0.37731784,1.25526492,0.21066213,0.60922990
0.77738869,2.98227065,0.73290430,0.08370654,0.13019761,0.31414330,0.35452152,1.19434393,0.19357962,0.58672212
0.78339170,2.82887934,0.71963811,0.07927638,0.13232451,0.28520526,0.33467360,1.14078128,0.17751020,0.56851984
0.78939470,2.69532960,0.70959892,0.07538554,0.13490361,0.25868178,0.31783843,1.09474365,0.16254604,0.55479460
0.79539770,2.58160342,0.70262856,0.07201804,0.13784273,0.23466746,0.30401346,1.05618601,0.14874890,0.54559051
0.80140070,2.48719951,0.69845507,0.06914513,0.14103721,0.21322279,0.29313392,1.02486619,0.13615136,0.54082482
0.80740370,2.41118189,0.69670615,0.06672735,0.14437420,0.19437423,0.28507907,1.00036512,0.12475920,0.54029214
0.81340670,2.35223930,0.69692589,0.06471691,0.14773720,0.17811539,0.27967946,0.98211177,0.11455429,0.54367249
0.81940970,2.30875253,0.69859401,0.06306015,0.15101069,0.16440890,0.27672501,0.96941146,0.10549812,0.55054244
0.82541271,2.27886659,0.70114692,0.06169990,0.15408447,0.15318907,0.27597344,0.96147624,0.09753555,0.56038937
0.83141571,2.26056459,0.70399955,0.06057788,0.15685772,0.14436486,0.27715894,0.95745623,0.09059871,0.57262797
0.83741871,2.25174046,0.70656717,0.05963682,0.15924239,0.13782310,0.28000044,0.95647048,0.08461081,0.58661874
0.84342171,2.25026803,0.70828637,0.05882234,0.16116598,0.13343173,0.28420963,0.95763643,0.07948972,0.60168765
0.84942471,2.25406399,0.70863437,0.05808449,0.16257346,0.13104282,0.28949820,0.96009683,0.07515111,0.61714653
0.85542771,2.26114318,0.70714599,0.05737904,0.16342829,0.13049545,0.29558436,0.96304343,0.07151122,0.63231340
0.86143072,2.26966473,0.70342778,0.05666826,0.16371259,0.13161819,0.30219842,0.96573677,0.06848904,0.64653212
0.86743372,2.27796849,0.69716886,0.05592145,0.16342643,0.13423124,0.30908744,0.96752180,0.06600798,0.65919078
0.87343672,2.28460135,0.68814824,0.05511505,0.16258631,0.13814831,0.31601892,0.96783903,0.06399702,0.66973823
0.87943972,2.28833376,0.67623856,0.05423250,0.16122305,0.14317820,0.32278368,0.96623137,0.06239138,0.67769825
0.88544272,2.28816723,0.66140631,0.05326376,0.15937909,0.14912627,0.32919787,0.96234685,0.06113279,0.68268093
0.89144572,2.28333367,0.64370870,0.05220467,0.15710555,0.15579584,0.33510438,0.95593760,0.06016946,0.68439102
0.89744872,2.27328818,0.62328763,0.05105616,0.15445911,0.16298963,0.34037367,0.94685569,0.05945585,0.68263299
0.90345173,2.25769649,0.60036115,0.04982336,0.15149892,0.17051142,0.34490428,0.93504639,0.05895227,0.67731288
0.90945473,2.23641890,0.57521292,0.04851466,0.14828381,0.17816796,0.34862306,0.92053953,0.05862451,0.66843691
0.91545773,2.20949210,0.54818027,0.04714089,0.14486983,0.18577113,0.35148540,0.90343970,0.05844348,0.65610716
0.92146073,2.17711046,0.51964151,0.04571449,0.14130832,0.19314051,0.35347530,0.88391592,0.05838498,0.64051465
0.92746373,2.13960780,0.49000289,0.04424881,0.13764453,0.20010622,0.35460568,0.86219130,0.05842957,0.62193024
0.93346673,2.09744086,0.45968604,0.04275767,0.13391689,0.20651194,0.35491867,0.83853333,0.05856268,0.60069385
0.93946973,2.05117484,0.42911601,0.04125488,0.13015687,0.21221817,0.35448600,0.81324504,0.05877473,0.57720266
0.94547274,2.00147147,0.39871063,0.03975410,0.12638941,0.21710539,0.35340934,0.78665736,0.05906149,0.55189869
0.95147574,1.94907956,0.36887126,0.03826875,0.12263380,0.22107707,0.35182055,0.75912279,0.05942439,0.52525643
0.95747874,1.89482761,0.33997523,0.03681207,0.11890495,0.22406231,0.34988163,0.73101031,0.05987086,0.49777105
0.96348174,1.83961787,0.31237006,0.03539724,0.11521483,0.22601796,0.34778416,0.70270148,0.06041461,0.46994744
0.96948474,1.78442113,0.28636943,0.03403764,0.11157399,0.22692997,0.34574814,0.67458750,0.06107566,0.44229064
0.97548774,1.73027120,0.26225075,0.03274705,0.10799308,0.22681393,0.34401992,0.64706680,0.06188019,0.41529769
0.98149075,1.67825826,0.24025438,0.03153983,0.10448406,0.22571461,0.34286911,0.62054309,0.06286011,0.38945118
0.98749375,1.62951999,0.22058392,0.03043114,0.10106119,0.22370441,0.34258443,0.59542327,0.06405218,0.36521434
0.99349675,1.58522989,0.20340766,0.02943694,0.09774157,0.22088090,0.34346821,0.57211503,0.06549687,0.34302769
0.99949975,1.54658211,0.18886069,0.02857401,0.09454533,0.21736321,0.34582975,0.55102386,0.06723677,0.32330703
1.00550275,1.51477250,0.17704741,0.02785974,0.09149523,0.21328761,0.34997750,0.53254917,0.06931467,0.30644245
1.01150575,1.49097587,0.16804422,0.02731188,0.08861601,0.20880236,0.35621020,0.51707949,0.07177137,0.29279810
1.01750875,1.47631981,0.16190211,0.02694807,0.08593321,0.20406200,0.36480729,0.50498667,0.07464325,0.28271240
1.02351176,1.47185556,0.15864892,0.02678533,0.08347178,0.19922138,0.37601881,0.49661917,0.07795973,0.27649824
1.02951476,1.47852690,0.15829112,0.02683942,0.08125453,0.19442965,0.39005522,0.49229449,0.08174073,0.27444302
1.03551776,1.49713820,0.16081511,0.02712415,0.07930046,0.18982453,0.40707759,0.49229112,0.08599431,0.27680803
1.04152076,1.52832296,0.16618779,0.02765061,0.07762316,0.18552709,0.42718851,0.49684021,0.09071451,0.28382717
1.04752376,1.57251419,0.17435663,0.02842648,0.07622935,0.18163724,0.45042434,0.50611726,0.09587972,0.29570475
1.05352676,1.62991834,0.18524916,0.02945534,0.07511780,0.17823030,0.47674907,0.52023439,0.10145143,0.31261233
1.05952976,1.70049400,0.19877205,0.03073604,0.07427846,0.17535456,0.50605040,0.53923334,0.10737375,0.33468466
1.06553277,1.78393697,0.21480992,0.03226225,0.07369217,0.17303027,0.53813821,0.56307980,0.11357364,0.36201493
1.07153577,1.87967276,0.23322414,0.03402217,0.07333070,0.17124971,0.57274578,0.59165933,0.11996179,0.39464944
1.07753877,1.98685750,0.25385167,0.03599837,0.07315742,0.16997877,0.60953387,0.62477523,0.12643446,0.43258217
1.08354177,2.10438805,0.27650430,0.03816793,0.07312826,0.16915952,0.64809770,0.66214862,0.13287594,0.47574948
1.08954477,2.23092140,0.30096844,0.04050273,0.07319319,0.16871407,0.68797675,0.70342094,0.13916174,0.52402560
1.09554777,2.36490363,0.32700571,0.04297003,0.07329802,0.16854917,0.72866714,0.74815911,0.14516241,0.57721915
1.10155078,2.50460776,0.35435436,0.04553329,0.07338640,0.16856163,0.76963627,0.79586318,0.15074772,0.63507138
1.10755378,2.64817990,0.38273191,0.04815314,0.07340203,0.16864407,0.81033925,0.84597674,0.15579123,0.69725642
1.11355678,2.79369245,0.41183881,0.05078862,0.07329085,0.16869101,0.85023654,0.89789972,0.16017488,0.76338396
1.11955978,2.93920292,0.44136341,0.05339852,0.07300321,0.16860478,0.88881226,0.95100348,0.16379349,0.83300460
1.12556278,3.08281659,0.47098805,0.05594289,0.07249579,0.16830117,0.92559244,1.00464778,0.16655904,0.90561809
1.13156578,3.22275101,0.50039624,0.05838453,0.07173332,0.16771458,0.96016253,1.05819939,0.16840440,0.98068423
1.13756878,3.35740008,0.52928076,0.06069054,0.07068993,0.16680240,0.99218351,1.11105154,0.16928646,1.05763647
1.14357179,3.48539551,0.55735246,0.06283386,0.06935008,0.16554856,1.02140600,1.16264387,0.16918849,1.13589757
1.14957479,3.60566324,0.58434939,0.06479456,0.06770912,0.16396601,1.04768169,1.21248204,0.16812157,1.21489693
1.15557779,3.71747251,0.61004601,0.06656105,0.06577336,0.16209823,1.07097173,1.26015634,0.16612520,1.29408872
1.16158079,3.82047543,0.63426201,0.06813105,0.06355968,0.16001957,1.09135162,1.30535841,0.16326678,1.37297003
1.16758379,3.91473506,0.65687032,0.06951224,0.06109492,0.15783453,1.10901237,1.34789545,0.15964033,1.45109795
1.17358679,4.00074022,0.67780383,0.07072257,0.05841469,0.15567599,1.12425772,1.38770100,0.15536416,1.52810461
1.17958979,4.07940583,0.69706048,0.07179026,0.05556214,0.15370245,1.13749751,1.42484161,0.15057788,1.60370929
1.18559280,4.15205770,0.71470622,0.07275337,0.05258641,0.15209435,1.14923729,1.45951886,0.14543868,1.67772642
1.19159580,4.22040139,0.73087552,0.07365896,0.04954096,0.15104972,1.16006428,1.49206613,0.14011706,1.75006899
1.19759880,4.28647525,0.74576922,0.07456197,0.04648192,0.15077896,1.17063023,1.52293988,0.13479223,1.82074660
1.20360180,4.35258832,0.75964946,0.07552359,0.04346647,0.15149929,1.18163148,1.55270534,0.12964722,1.88985792
1.20960480,4.42124419,0.77283177,0.07660945,0.04055123,0.15342858,1.19378683,1.58201666,0.12486401,1.95757762
1.21560780,4.49505292,0.78567430,0.07788737,0.03779093,0.15677898,1.20781381,1.61159198,0.12061856,2.02413789
1.22161081,4.57663322,0.79856449,0.07942506,0.03523711,0.16175036,1.22440403,1.64218403,0.11707622,2.08980549
1.22761381,4.66850790,0.81190359,0.08128755,0.03293718,0.16852369,1.24419837,1.67454712,0.11438734,2.15485504
1.23361681,4.77299610,0.82608949,0.08353460,0.03093356,0.17725448,1.26776266,1.70940176,0.11268329,2.21953986
1.23961981,4.89210594,0.84149842,0.08621815,0.02926311,0.18806653,1.29556474,1.74739801,0.11207298,2.28406184
1.24562281,5.02743178,0.85846654,0.08937988,0.02795670,0.20104607,1.32795357,1.78907941,0.11263995,2.34854196
1.25162581,5.18006011,0.87727178,0.09304896,0.02703898,0.21623637,1.36514113,1.83484871,0.11444006,2.41299297
1.25762881,5.35048820,0.89811719,0.09724011,0.02652828,0.23363328,1.40718776,1.88493724,0.11749977,2.47729605
1.26363182,5.53855950,0.92111630,0.10195211,0.02643657,0.25318154,1.45399162,1.93937941,0.12181515,2.54118283
1.26963482,5.74341905,0.94628140,0.10716669,0.02676958,0.27477234,1.50528270,1.99799377,0.12735155,2.60422415
1.27563782,5.96349184,0.97351533,0.11284801,0.02752683,0.29824208,1.56062174,2.06037181,0.13404402,2.66582645
1.28164082,6.19648623,1.00260745,0.11894267,0.02870184,0.32337263,1.61940448,2.12587546,0.14179836,2.72523652
1.28764382,6.43942351,1.03323392,0.12538038,0.03028222,0.34989315,1.68087100,2.19364378,0.15049295,2.78155483
1.29364682,6.68869375,1.06496265,0.13207514,0.03224979,0.37748354,1.74412037,2.26260916,0.15998117,2.83375713
1.29964982,6.94013689,1.09726283,0.13892708,0.03458072,0.40577952,1.80813015,2.33152247,0.17009457,2.88072375
1.30565283,7.18914700,1.12951875,0.14582482,0.03724565,0.43437936,1.87178024,2.39898681,0.18064652,2.92127545
1.31165583,7.43079643,1.16104741,0.15264823,0.04020985,0.46285207,1.93388052,2.46349836,0.19143638,2.95421442
1.31765883,7.65997567,1.19111937,0.15927165,0.04343340,0.49074689,1.99320141,2.52349309,0.20225418,2.97836856
1.32366183,7.87154398,1.21898194,0.16556731,0.04687146,0.51760379,2.04850634,2.57739735,0.21288547,2.99263724
1.32966483,8.06048499,1.24388374,0.17140895,0.05047459,0.54296477,2.09858515,2.62368035,0.22311643,2.99603625
1.33566783,8.22206146,1.26509972,0.17667536,0.05418927,0.56638537,2.14228726,2.66090627,0.23273898,2.98773997
1.34167084,8.35196318,1.28195545,0.18125390,0.05795844,0.58744625,2.17855340,2.68778397,0.24155576,2.96711883
1.34767384,8.44644214,1.29384984,0.18504372,0.06172231,0.60576425,2.20644501,2.70321196,0.24938486,2.93377018
1.35367684,8.50242987,1.30027516,0.18795861,0.06541926,0.62100254,2.22517009,2.70631700,0.25606409,2.88754122
1.35967984,8.51763237,1.30083378,0.18992940,0.06898686,0.63287961,2.23410479,2.69648457,0.26145474,2.82854305
1.36568284,8.49059949,1.29525081,0.19090578,0.07236318,0.64117658,2.23280996,2.67338017,0.26544464,2.75715507
1.37168584,8.42076621,1.28338234,0.19085761,0.07548801,0.64574280,2.22104230,2.63696062,0.26795047,2.67401980
1.37768884,8.30846517,1.26521893,0.18977545,0.07830435,0.64649930,2.19875970,2.58747516,0.26891921,2.58002838
1.38369185,8.15491063,1.24088454,0.18767056,0.08075981,0.64344023,2.16612093,2.52545660,0.26832877,2.47629770
1.38969485,7.96215549,1.21063093,0.18457429,0.08280803,0.63663218,2.12347971,2.45170317,0.26618776,2.36414020
1.39569785,7.73302406,1.17482801,0.18053684,0.08441007,0.62621144,2.07137368,2.36725219,0.26253435,2.24502798
1.40170085,7.47102400,1.13395077,0.17562560,0.08553555,0.61237945,2.01050879,2.27334692,0.25743449,2.12055296
1.40770385,7.18024195,1.08856336,0.16992301,0.08616376,0.59539661,1.94173989,2.17139832,0.25097934,1.99238479
1.41370685,6.86522726,1.03930117,0.16352416,0.08628433,0.57557482,1.86604821,2.06294337,0.24328220,1.86222844
1.41970985,6.53086872,0.98685173,0.15653416,0.08589778,0.55326898,1.78451674,1.94960191,0.23447492,1.73178323
1.42571286,6.18226906,0.93193517,0.14906539,0.08501560,0.52886784,1.69830428,1.83303361,0.22470409,1.60270473
1.43171586,5.82462147,0.87528506,0.14123468,0.08366011,0.50278465,1.60861903,1.71489667,0.21412693,1.47657080
1.43771886,5.46309211,0.81763025,0.13316067,0.08186381,0.47544773,1.51669247,1.59680970,0.20290725,1.35485283
1.44372186,5.10271166,0.75967834,0.12496122,0.07966853,0.44729147,1.42375431,1.48031768,0.19121139,1.23889260
1.44972486,4.74827854,0.70210120,0.11675104,0.07712419,0.41874784,1.33100894,1.36686297,0.17920442,1.12988508
1.45572786,4.40427526,0.64552282,0.10863956,0.07428728,0.39023878,1.23961391,1.25776167,0.16704654,1.02886709
1.46173087,4.07479906,0.59050974,0.10072916,0.07121915,0.36216943,1.15066087,1.15418554,0.15488998,0.93671138
1.46773387,3.76350689,0.53756404,0.09311356,0.06798413,0.33492244,1.06515896,1.05714942,0.14287619,0.85412551
1.47373687,3.47357452,0.48711890,0.08587663,0.06464755,0.30885330,0.98402096,0.96750376,0.13113362,0.78165468
1.47973987,3.20766895,0.43953645,0.07909146,0.06127381,0.28428673,0.90805219,0.88593166,0.11977592,0.71968778
1.48574287,2.96793296,0.39510782,0.07281967,0.05792447,0.26151392,0.83794201,0.81295006,0.10890073,0.66846551
1.49174587,2.75598064,0.35405497,0.06711105,0.05465650,0.24079077,0.77425791,0.74891407,0.09858890,0.62808988
1.49774887,2.57290234,0.31653401,0.06200338,0.05152079,0.22233674,0.71744204,0.69402405,0.08890425,0.59853419
1.50375188,2.41927793,0.28263971,0.05752255,0.04856081,0.20633438,0.66781004,0.64833454,0.07989377,0.57965303
1.50975488,2.29519700,0.25241071,0.05368272,0.04581174,0.19292929,0.62555191,0.61176476,0.07158823,0.57119162
1.51575788,2.20028510,0.22583537,0.05048682,0.04329979,0.18223048,0.59073495,0.58410989,0.06400316,0.57279452
1.52176088,2.13373516,0.20285769,0.04792710,0.04104196,0.17431101,0.56330848,0.56505308,0.05714015,0.58401343
1.52776388,2.09434353,0.18338331,0.04598579,0.03904612,0.16920879,0.54311035,0.55417780,0.05098838,0.60431431
1.53376688,2.08055015,0.16728519,0.04463597,0.03731146,0.16692769,0.52987510,0.55098040,0.04552640,0.63308405
1.53976988,2.09048266,0.15440910,0.04384246,0.03582921,0.16743883,0.52324363,0.55488287,0.04072399,0.66963705
1.54577289,2.12200406,0.14457853,0.04356287,0.03458365,0.17068211,0.52277444,0.56524595,0.03654418,0.71322206
1.55177589,2.17276389,0.13759925,0.04374866,0.03355339,0.17656817,0.52795628,0.58138232,0.03294521,0.76302984
1.55777889,2.24025250,0.13326347,0.04434640,0.03271274,0.18498089,0.53822210,0.60257032,0.02988260,0.81820179
1.56378189,2.32185805,0.13135359,0.04529896,0.03203333,0.19578030,0.55296412,0.62806796,0.02731109,0.87784005
1.56978489,2.41492555,0.13164565,0.04654684,0.03148565,0.20880644,0.57155002,0.65712730,0.02518644,0.94101906
1.57578789,2.51681731,0.13391262,0.04802955,0.03104069,0.22388380,0.59333970,0.68900919,0.02346726,1.00679867
1.58179090,2.62497343,0.13792761,0.04968691,0.03067157,0.24082666,0.61770254,0.72299808,0.02211649,1.07423864
1.58779390,2.73697136,0.14346705,0.05146041,0.03035496,0.25944528,0.64403467,0.75841672,0.02110288,1.14241421
1.59379690,2.85058272,0.15031394,0.05329453,0.03007248,0.27955269,0.67177575,0.79464047,0.02040211,1.21043233
1.59979990,2.96382601,0.15826125,0.05513792,0.02981189,0.30097206,0.70042488,0.83111070,0.01999779,1.27744794
1.60580290,3.07501316,0.16711542,0.05694454,0.02956810,0.32354434,0.72955488,0.86734693,0.01988218,1.34267971
1.61180590,3.18278842,0.17669999,0.05867456,0.02934399,0.34713580,0.75882455,0.90295717,0.02005663,1.40542449
1.61780890,3.28615774,0.18685920,0.06029517,0.02915097,0.37164505,0.78798828,0.93764599,0.02053177,1.46506995
1.62381191,3.38450723,0.19746166,0.06178109,0.02900942,0.39700918,0.81690238,0.97121992,0.02132740,1.52110458
1.62981491,3.47760949,0.20840363,0.06311491,0.02894881,0.42320838,0.84552788,1.00358962,0.02247208,1.57312468
1.63581791,3.56561693,0.21961218,0.06428711,0.02900772,0.45026869,0.87392922,1.03476883,0.02400235,1.62083792
1.64182091,3.64904180,0.23104761,0.06529588,0.02923359,0.47826239,0.90226880,1.06486960,0.02596172,1.66406321
