energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.56878439,3.77469414,-2.97975150,0.02319156,-0.00604901,0.13399521,-0.45269702,0.75222769,-1.16883554,1.83687966,-0.91545290,0.30594538,-0.77672296,0.26039322,-0.27793549,1.78863064,-1.30319203,0.00000000,-0.00000000
-3.56278139,3.86237017,-3.01205999,0.02416579,-0.00595785,0.13154444,-0.45272524,0.75182422,-1.16965392,1.87196485,-0.92943327,0.32313100,-0.78812733,0.26471347,-0.27893311,1.83478667,-1.31778538,0.00000000,-0.00000000
-3.55677839,3.95420582,-3.03647310,0.02515899,-0.00584910,0.12992158,-0.45149056,0.75293161,-1.16772745,1.91047384,-0.94102534,0.33989810,-0.79629280,0.26951275,-0.27931946,1.88095521,-1.32935106,0.00000000,-0.00000000
-3.55077539,4.04929791,-3.05237330,0.02615381,-0.00572241,0.12913887,-0.44887878,0.75537493,-1.16288071,1.95225797,-0.95005001,0.35604875,-0.80079287,0.27473851,-0.27908534,1.92650756,-1.33769156,0.00000000,-0.00000000
-3.54477239,4.14659883,-3.05945793,0.02713059,-0.00557812,0.12918170,-0.44482368,0.75891425,-1.15504951,1.99710969,-0.95642814,0.37138145,-0.80131265,0.28031906,-0.27824364,1.97076316,-1.34274290,0.00000000,-0.00000000
-3.53876938,4.24495778,-3.05774268,0.02806798,-0.00541730,0.13000947,-0.43930727,0.76325572,-1.14427992,2.04477765,-0.96018138,0.38569543,-0.79765526,0.28616651,-0.27682857,2.01301335,-1.34457402,0.00000000,-0.00000000
-3.53276638,4.34316960,-3.04755500,0.02894363,-0.00524174,0.13155741,-0.43235854,0.76806526,-1.13072374,2.09498484,-0.96143008,0.39879544,-0.78974465,0.29218066,-0.27489427,2.05254828,-1.34338194,0.00000000,-0.00000000
-3.52676338,4.44002853,-3.02951782,0.02973494,-0.00505388,0.13373936,-0.42405085,0.77298429,-1.11463062,2.14744845,-0.96038826,0.41049696,-0.77762451,0.29825330,-0.27251261,2.08868564,-1.33948305,0.00000000,-0.00000000
-3.52076038,4.53438403,-3.00452438,0.03041994,-0.00485684,0.13645135,-0.41449807,0.77764645,-1.09633734,2.20190033,-0.95735585,0.42063155,-0.76145352,0.30427300,-0.26977060,2.12079956,-1.33330093,0.00000000,-0.00000000
-3.51475738,4.62519531,-2.97370546,0.03097807,-0.00465428,0.13957592,-0.40384972,0.78169475,-1.07625497,2.25810629,-0.95270872,0.42905213,-0.74149691,0.31012994,-0.26676725,2.14834830,-1.32535123,0.00000000,-0.00000000
-3.50875438,4.71158154,-2.93839053,0.03139102,-0.00445036,0.14298688,-0.39228531,0.78479793,-1.05485441,2.31588316,-0.94688669,0.43563800,-0.71811492,0.31572061,-0.26361027,2.17089909,-1.31622434,0.00000000,-0.00000000
-3.50275138,4.79286472,-2.90006443,0.03164341,-0.00424968,0.14655461,-0.38000816,0.78666558,-1.03265121,2.37511201,-0.94038019,0.44029935,-0.69174839,0.32095215,-0.26041265,2.18814859,-1.30656655,0.00000000,-0.00000000
-3.49674837,4.86860263,-2.86032144,0.03172350,-0.00405716,0.15015147,-0.36723892,0.78706115,-1.01019016,2.43574668,-0.93371602,0.44298101,-0.66290232,0.32574602,-0.25728933,2.19993808,-1.29706051,0.00000000,-0.00000000
-3.49074537,4.93860982,-2.82081858,0.03162365,-0.00387795,0.15365726,-0.35420916,0.78581224,-0.98803024,2.49781674,-0.92744277,0.44366524,-0.63212798,0.33004096,-0.25435405,2.20626218,-1.28840559,0.00000000,-0.00000000
-3.48474237,5.00296550,-2.78322955,0.03134072,-0.00371733,0.15696453,-0.34115512,0.78281797,-0.96673060,2.56142443,-0.92211628,0.44237347,-0.60000428,0.33379497,-0.25171650,2.20727075,-1.28129897,0.00000000,-0.00000000
-3.47873937,5.06200776,-2.74920094,0.03087626,-0.00358068,0.15998353,-0.32831194,0.77805309,-0.94683768,2.62673581,-0.91828570,0.43916679,-0.56711921,0.33698637,-0.24947984,2.20326384,-1.27641770,0.00000000,-0.00000000
-3.47273637,5.11631461,-2.72031165,0.03023657,-0.00347327,0.16264662,-0.31590830,0.77156875,-0.92887386,2.69396632,-0.91648032,0.43414519,-0.53405200,0.33961383,-0.24773867,2.19468003,-1.27440250,0.00000000,-0.00000000
-3.46673337,5.16667317,-2.69803649,0.02943257,-0.00340030,0.16491205,-0.30416190,0.76349030,-0.91332763,2.76336188,-0.91719748,0.42744566,-0.50135662,0.34169545,-0.24657737,2.18207876,-1.27584315,0.00000000,-0.00000000
-3.46073037,5.21403893,-2.68371425,0.02847952,-0.00336669,0.16676680,-0.29327541,0.75401218,-0.90064529,2.83517667,-0.92089177,0.41923900,-0.46954718,0.34326701,-0.24606882,2.16611796,-1.28126595,0.00000000,-0.00000000
-3.45472736,5.25948804,-2.67852057,0.02739664,-0.00337709,0.16822856,-0.28343321,0.74339050,-0.89122397,2.90964921,-0.92796538,0.40972579,-0.43908570,0.34437952,-0.24627350,2.14752802,-1.29112307,0.00000000,-0.00000000
-3.44872436,5.30416551,-2.68344547,0.02620659,-0.00343573,0.16934664,-0.27479865,0.73193378,-0.88540564,2.98697865,-0.93875976,0.39913152,-0.41037241,0.34509629,-0.24723886,2.12708403,-1.30578365,0.00000000,-0.00000000
-3.44272136,5.34923307,-2.69927525,0.02493484,-0.00354636,0.17020179,-0.26751182,0.71999252,-0.88347214,3.06730288,-0.95354850,0.38770112,-0.38373885,0.34548968,-0.24899878,2.10557760,-1.32552676,0.00000000,-0.00000000
-3.43671836,5.39581968,-2.72657855,0.02360904,-0.00371215,0.17090487,-0.26168782,0.70794805,-0.88564053,3.15068060,-0.97253126,0.37569325,-0.35944375,0.34563775,-0.25157330,2.08379009,-1.35053577,0.00000000,-0.00000000
-3.43071536,5.44497821,-2.76569594,0.02225837,-0.00393562,0.17159448,-0.25741520,0.69620131,-0.89205893,3.23707867,-0.99582874,0.36337456,-0.33767165,0.34562108,-0.25496828,2.06246847,-1.38089416,0.00000000,-0.00000000
-3.42471236,5.49765054,-2.81673303,0.02091282,-0.00421856,0.17243355,-0.25475477,0.68516215,-0.90280246,3.32636614,-1.02347876,0.35101411,-0.31853400,0.34551983,-0.25917517,2.04230531,-1.41658263,0.00000000,-0.00000000
-3.41870935,5.55464331,-2.87955663,0.01960255,-0.00456193,0.17360493,-0.25373850,0.67523933,-0.91786934,3.41831572,-1.05543321,0.33887818,-0.30207251,0.34541127,-0.26417076,2.02392339,-1.45747752,0.00000000,-0.00000000
-3.41270635,5.61661503,-2.95379413,0.01835733,-0.00496582,0.17530626,-0.25436856,0.66683172,-0.93717721,3.51261295,-1.09155619,0.32722577,-0.28826449,0.34536786,-0.26991696,2.00786569,-1.50335054,0.00000000,-0.00000000
-3.40670335,5.68407494,-3.03883616,0.01720596,-0.00542935,0.17774407,-0.25661662,0.66032070,-0.96055987,3.60887280,-1.13162333,0.31630457,-0.27702965,0.34545581,-0.27636065,1.99459061,-1.55387002,0.00000000,-0.00000000
-3.40070035,5.75739262,-3.13384280,0.01617580,-0.00595066,0.18112746,-0.26042325,0.65606382,-0.98776484,3.70666267,-1.17532256,0.30634782,-0.26823823,0.34573432,-0.28343369,1.98447213,-1.60860387,0.00000000,-0.00000000
-3.39469735,5.83681665,-3.23775395,0.01529240,-0.00652684,0.18566146,-0.26569771,0.65438975,-1.01845198,3.80553052,-1.22225647,0.29757172,-0.26171982,0.34625519,-0.29105321,1.97780410,-1.66702460,0.00000000,-0.00000000
-3.38869435,5.92249997,-3.34930413,0.01457908,-0.00715396,0.19154025,-0.27231811,0.65559408,-1.05219386,3.90503610,-1.27194656,0.29017347,-0.25727273,0.34706291,-0.29912213,1.97480771,-1.72851655,0.00000000,-0.00000000
-3.38269135,6.01452875,-3.46704244,0.01405670,-0.00782703,0.19894055,-0.28013222,0.65993599,-1.08847816,4.00478311,-1.32383962,0.28432983,-0.25467350,0.34819495,-0.30753024,1.97564072,-1.79238572,0.00000000,-0.00000000
-3.37668834,6.11295180,-3.58935786,0.01374340,-0.00854010,0.20801522,-0.28895887,0.66763530,-1.12671262,4.10445000,-1.37731635,0.28019585,-0.25368616,0.34968218,-0.31615572,1.98040729,-1.85787238,0.00000000,-0.00000000
-3.37068534,6.21780693,-3.71451025,0.01365433,-0.00928628,0.21888743,-0.29859018,0.67886975,-1.16623287,4.20381684,-1.43170228,0.27790386,-0.25407120,0.35154921,-0.32486724,1.98916695,-1.92416634,0.00000000,-0.00000000
-3.36468234,6.32914154,-3.84066685,0.01380148,-0.01005787,0.23164540,-0.30879472,0.69377217,-1.20631337,4.30278642,-1.48628110,0.27756235,-0.25559386,0.35381461,-0.33352674,2.00194159,-1.99042512,0.00000000,-0.00000000
-3.35867934,6.44702469,-3.96594386,0.01419346,-0.01084648,0.24633803,-0.31932156,0.71242738,-1.24618139,4.40139739,-1.54031005,0.27925465,-0.25803158,0.35649075,-0.34199271,2.01871951,-2.05579446,0.00000000,-0.00000000
-3.35267634,6.57154921,-4.08845245,0.01483527,-0.01164323,0.26297143,-0.32990526,0.73486881,-1.28503398,4.49982840,-1.59303724,0.28303742,-0.26118055,0.35958335,-0.35012404,2.03945591,-2.11943084,0.00000000,-0.00000000
-3.34667334,6.70282267,-4.20634779,0.01572809,-0.01243888,0.28150649,-0.34027160,0.76107473,-1.32205750,4.59839241,-1.64372035,0.28893875,-0.26486117,0.36309065,-0.35778429,2.06406969,-2.18052541,0.00000000,-0.00000000
-3.34067034,6.84094759,-4.31787981,0.01686910,-0.01322410,0.30185763,-0.35014416,0.79096433,-1.35644909,4.69752104,-1.69164610,0.29695602,-0.26892233,0.36700219,-0.36484618,2.09243667,-2.23832836,0.00000000,-0.00000000
-3.33466733,6.98599192,-4.42144372,0.01825118,-0.01398969,0.32389271,-0.35925126,0.82439378,-1.38743937,4.79773971,-1.73614992,0.30705356,-0.27324451,0.37129737,-0.37119624,2.12437977,-2.29217300,0.00000000,-0.00000000
-3.32866433,7.13795166,-4.51562827,0.01986280,-0.01472680,0.34743416,-0.36733322,0.86115269,-1.41431547,4.89963464,-1.77663494,0.31916037,-0.27774163,0.37594388,-0.37673919,2.15965733,-2.34149822,0.00000000,-0.00000000
-3.32266133,7.29670862,-4.59925969,0.02168786,-0.01542717,0.37226134,-0.37414954,0.90096135,-1.43644335,5.00381354,-1.81258948,0.33316803,-0.28236157,0.38089614,-0.38140203,2.19795056,-2.38586843,0.00000000,-0.00000000
-3.31665833,7.46198642,-4.67143912,0.02370557,-0.01608338,0.39811415,-0.37948578,0.94346912,-1.45328832,5.11086223,-1.84360243,0.34892909,-0.28708551,0.38609395,-0.38513751,2.23885170,-2.42498999,0.00000000,-0.00000000
-3.31065533,7.63330838,-4.73157165,0.02589049,-0.01668905,0.42469773,-0.38315980,0.98825448,-1.46443295,5.22129950,-1.86937546,0.36625636,-0.29192602,0.39146157,-0.38792670,2.28185439,-2.45872287,0.00000000,-0.00000000
-3.30465233,7.80996108,-4.77938518,0.02821269,-0.01723899,0.45168828,-0.38502702,1.03482711,-1.46959125,5.33553289,-1.88973170,0.38492323,-0.29692401,0.39690733,-0.38978062,2.32634760,-2.48708711,0.00000000,-0.00000000
-3.29864932,7.99096667,-4.81493794,0.03063797,-0.01772938,0.47873993,-0.38498457,1.08263234,-1.46861844,5.45381777,-1.90462031,0.40466539,-0.30214457,0.40232407,-0.39074065,2.37161453,-2.51026318,0.00000000,-0.00000000
-3.29264632,8.17506718,-4.83861376,0.03312831,-0.01815781,0.50549244,-0.38297401,1.13105824,-1.46151581,5.57622220,-1.91411651,0.42518418,-0.30767202,0.40759034,-0.39087774,2.41683746,-2.52858610,0.00000000,-0.00000000
-3.28664332,8.36072268,-4.85110489,0.03564245,-0.01852338,0.53157962,-0.37898260,1.17944531,-1.44843030,5.70259920,-1.91841714,0.44615155,-0.31360400,0.41257253,-0.39029025,2.46110908,-2.54253319,0.00000000,-0.00000000
-3.28064032,8.54612494,-4.85338273,0.03813666,-0.01882664,0.55663842,-0.37304302,1.22709897,-1.42964868,5.83256835,-1.91783161,0.46721694,-0.32004514,0.41712792,-0.38910064,2.50345064,-2.55270564,0.00000000,-0.00000000
-3.27463732,8.72922674,-4.84665717,0.04056562,-0.01906952,0.58031830,-0.36523149,1.27330431,-1.40558672,5.96550736,-1.91276876,0.48801574,-0.32710018,0.42110863,-0.38745097,2.54283656,-2.55980462,0.00000000,-0.00000000
-3.26863432,8.90778635,-4.83232633,0.04288352,-0.01925522,0.60229081,-0.35566452,1.31734312,-1.37677363,6.10055432,-1.90371996,0.50817925,-0.33486710,0.42436617,-0.38549739,2.57822479,-2.56460254,0.00000000,-0.00000000
-3.26263132,9.07942575,-4.81191830,0.04504517,-0.01938800,0.62225908,-0.34449443,1.35851230,-1.34383256,6.23662060,-1.89123917,0.52734589,-0.34343015,0.42675665,-0.38340396,2.60859172,-2.56791065,0.00000000,-0.00000000
-3.25662831,9.24170013,-4.78702740,0.04700725,-0.01947300,0.63996700,-0.33190373,1.39614330,-1.30745804,6.37241379,-1.87592072,0.54517316,-0.35285335,0.42814625,-0.38133583,2.63297015,-2.57054424,0.00000000,-0.00000000
-3.25062531,9.39217575,-4.75924753,0.04872954,-0.01951593,0.65520771,-0.31809884,1.42962174,-1.26839131,6.50646979,-1.85837586,0.56134984,-0.36317449,0.42841675,-0.37945236,2.65048842,-2.57328673,0.00000000,-0.00000000
-3.24462231,9.52851273,-4.73010543,0.05017615,-0.01952280,0.66783129,-0.30330330,1.45840640,-1.22739472,6.63719280,-1.83920881,0.57560802,-0.37439997,0.42747084,-0.37790021,2.66040880,-2.57685429,0.00000000,-0.00000000
-3.23861931,9.64854891,-4.70099661,0.05131667,-0.01949965,0.67775119,-0.28775080,1.48204690,-1.18522622,6.76290164,-1.81899354,0.58773414,-0.38650068,0.42523697,-0.37680689,2.66216299,-2.58186239,0.00000000,-0.00000000
-3.23261631,9.75038102,-4.67312680,0.05212715,-0.01945221,0.68494925,-0.27167846,1.50019907,-1.14261508,6.88188051,-1.79825207,0.59757876,-0.39940907,0.42167336,-0.37627503,2.65538294,-2.58879567,0.00000000,-0.00000000
-3.22661331,9.83243947,-4.64746133,0.05259092,-0.01938566,0.68947901,-0.25532041,1.51263762,-1.10023979,6.99243250,-1.77743532,0.60506419,-0.41301768,0.41677109,-0.37637751,2.63992508,-2.59798263,0.00000000,-0.00000000
-3.22061031,9.89355333,-4.62468482,0.05269922,-0.01930436,0.69146712,-0.23890215,1.51926513,-1.05870899,7.09293371,-1.75690711,0.61018987,-0.42717912,0.41055606,-0.37715390,2.61588665,-2.60957620,0.00000000,-0.00000000
-3.21460730,9.93300272,-4.60517287,0.05245150,-0.01921165,0.69111274,-0.22263576,1.52011724,-1.01854617,7.18188616,-1.73693224,0.61303482,-0.44170769,0.40308957,-0.37860814,2.58361305,-2.62354111,0.00000000,-0.00000000
-3.20860430,9.95055615,-4.58897709,0.05185551,-0.01910970,0.68868478,-0.20671612,1.51536357,-0.98017847,7.25796753,-1.71766885,0.61375725,-0.45638250,0.39446768,-0.38070780,2.54369556,-2.63964888,0.00000000,-0.00000000
-3.20260130,9.94649134,-4.57582432,0.05092708,-0.01899940,0.68451700,-0.19131826,1.50530420,-0.94393002,7.32007599,-1.69916557,0.61259093,-0.47095224,0.38481914,-0.38338474,2.49695951,-2.65748062,0.00000000,-0.00000000
-3.19659830,9.92159850,-4.56513006,0.04968963,-0.01888037,0.67900112,-0.17659584,1.49036202,-0.91001981,7.36736842,-1.68136349,0.60983875,-0.48514130,0.37430221,-0.38653743,2.44444304,-2.67643795,0.00000000,-0.00000000
-3.19059530,9.87716602,-4.55602586,0.04817343,-0.01875095,0.67257795,-0.16268077,1.47107094,-0.87856391,7.39929067,-1.66410282,0.60586339,-0.49865725,0.36310027,-0.39003455,2.38736764,-2.69576160,0.00000000,-0.00000000
-3.18459230,9.81494897,-4.54739948,0.04641464,-0.01860838,0.66572696,-0.14968384,1.44806058,-0.84958186,7.41559859,-1.64713405,0.60107563,-0.51119929,0.35141662,-0.39372000,2.32710134,-2.71455725,0.00000000,-0.00000000
-3.17858929,9.73712191,-4.53794643,0.04445414,-0.01844888,0.65895457,-0.13769629,1.42203802,-0.82300657,7.41636902,-1.63013304,0.59592084,-0.52246750,0.33946859,-0.39741895,2.26511649,-2.73182759,0.00000000,-0.00000000
-3.17258629,9.64621753,-4.52623060,0.04233629,-0.01826798,0.65278147,-0.12679210,1.39376713,-0.79869723,7.40200010,-1.61271943,0.59086401,-0.53217258,0.32748128,-0.40094477,2.20294367,-2.74650958,0.00000000,-0.00000000
-3.16658329,9.54505378,-4.51075166,0.04010753,-0.01806070,0.64772957,-0.11703092,1.36404658,-0.77645455,7.37320086,-1.59447759,0.58637419,-0.54004560,0.31568112,-0.40410651,2.14212394,-2.75751542,0.00000000,-0.00000000
-3.16058029,9.43665203,-4.49001627,0.03781500,-0.01782189,0.64430899,-0.10846124,1.33368713,-0.75603746,7.33097021,-1.57497917,0.58290885,-0.54584750,0.30428966,-0.40671669,2.08416110,-2.76377564,0.00000000,-0.00000000
-3.15457729,9.32414947,-4.46261018,0.03550521,-0.01754651,0.64300549,-0.10112387,1.30348913,-0.73718054,7.27656614,-1.55380628,0.58089889,-0.54937794,0.29351770,-0.40859902,2.03047615,-2.76428263,0.00000000,-0.00000000
-3.14857429,9.21070888,-4.42726803,0.03322274,-0.01722996,0.64426901,-0.09505518,1.27422112,-0.71961138,7.21146611,-1.53057430,0.58073479,-0.55048307,0.28356006,-0.40959578,1.98236549,-2.75813282,0.00000000,-0.00000000
-3.14257129,9.09942915,-4.38293777,0.03100907,-0.01686836,0.64850352,-0.09029021,1.24660016,-0.70306707,7.13732032,-1.50495338,0.58275455,-0.54906191,0.27459115,-0.40957448,1.94096445,-2.74456574,0.00000000,-0.00000000
-3.13656828,8.99325953,-4.32883704,0.02890162,-0.01645880,0.65605861,-0.08686526,1.22127464,-0.68730924,7.05589944,-1.47668753,0.58723375,-0.54507105,0.26676145,-0.40843367,1.90721729,-2.72299839,0.00000000,-0.00000000
-3.13056528,8.89492085,-4.26449876,0.02693284,-0.01599952,0.66722310,-0.08481981,1.19881008,-0.67213690,6.96903923,-1.44561066,0.59437800,-0.53852742,0.26019496,-0.40610747,1.88185457,-2.69305333,0.00000000,-0.00000000
-3.12456228,8.80683599,-4.18980406,0.02512966,-0.01549011,0.68222079,-0.08419780,1.17967822,-0.65739674,6.87858398,-1.41165879,0.60431802,-0.52950901,0.25498771,-0.40256886,1.86537831,-2.65457945,0.00000000,-0.00000000
-3.11855928,8.73107200,-4.10500101,0.02351301,-0.01493156,0.70120831,-0.08504793,1.16424971,-0.64299046,6.78633135,-1.37487791,0.61710737,-0.51815332,0.25120723,-0.39783132,1.85805518,-2.60766433,0.00000000,-0.00000000
-3.11255628,8.66929544,-4.01070828,0.02209763,-0.01432627,0.72427509,-0.08742311,1.15279039,-0.62887891,6.69398068,-1.33542724,0.63272269,-0.50465384,0.24889295,-0.39194904,1.85991752,-2.55263783,0.00000000,-0.00000000
-3.10655328,8.62274191,-3.90790368,0.02089202,-0.01367807,0.75144524,-0.09137904,1.14546111,-0.61508298,6.60308678,-1.29357788,0.65106630,-0.48925437,0.24805738,-0.38501549,1.87077160,-2.49006658,0.00000000,-0.00000000
-3.10055028,8.59220024,-3.79789797,0.01989858,-0.01299206,0.78268098,-0.09697184,1.14232079,-0.60168133,6.51502098,-1.24970678,0.67197090,-0.47224164,0.24868801,-0.37716056,1.89021254,-2.42073972,0.00000000,-0.00000000
-3.09454727,8.57801112,-3.68229539,0.01911396,-0.01227446,0.81788739,-0.10425493,1.14333236,-0.58880515,6.43094064,-1.20428672,0.69520593,-0.45393634,0.25074971,-0.36854622,1.91764486,-2.34564650,0.00000000,-0.00000000
-3.08854427,8.58007938,-3.56294257,0.01852949,-0.01153245,0.85691797,-0.11327532,1.14837122,-0.57663024,6.35176796,-1.15787261,0.72048532,-0.43468306,0.25418745,-0.35936113,1.95230763,-2.26594668,0.00000000,-0.00000000
-3.08254127,8.59789851,-3.44186844,0.01813174,-0.01077389,0.89958066,-0.12406943,1.15723545,-0.56536693,6.27817839,-1.11108498,0.74747616,-0.41483952,0.25892930,-0.34981423,1.99330305,-2.18293508,0.00000000,-0.00000000
-3.07653827,8.63058571,-3.32121774,0.01790322,-0.01000714,0.94564388,-0.13665874,1.16965748,-0.55524838,6.21059844,-1.06459149,0.77580793,-0.39476548,0.26488941,-0.34012766,2.03962729,-2.09800177,0.00000000,-0.00000000
-3.07053527,8.67692534,-3.20318142,0.01782305,-0.00924075,0.99484223,-0.15104546,1.18531641,-0.54651779,6.14921226,-1.01908750,0.80508186,-0.37481194,0.27197099,-0.33052941,2.09020242,-2.01258963,0.00000000,-0.00000000
-3.06453227,8.73541840,-3.08992712,0.01786780,-0.00848328,1.04688147,-0.16720866,1.20385058,-0.53941527,6.09397587,-0.97527644,0.83488025,-0.35531092,0.28006907,-0.32124578,2.14390827,-1.92815117,0.00000000,-0.00000000
-3.05852926,8.80433565,-2.98353282,0.01801224,-0.00774306,1.10144266,-0.18510104,1.22486974,-0.53416501,6.04463779,-0.93385128,0.86477539,-0.33656635,0.28907295,-0.31249428,2.19961341,-1.84610620,0.00000000,-0.00000000
-3.05252626,8.88177209,-2.88592682,0.01823017,-0.00702803,1.15818516,-0.20464666,1.24796652,-0.53096343,6.00076445,-0.89547766,0.89433796,-0.31884646,0.29886839,-0.30447697,2.25620400,-1.76780232,0.00000000,-0.00000000
-3.04652326,8.96570053,-2.79883659,0.01849516,-0.00634559,1.21674852,-0.22573998,1.27272672,-0.52996882,5.96176875,-0.86077959,0.92314466,-0.30237782,0.30933935,-0.29737473,2.31261015,-1.69447965,0.00000000,-0.00000000
-3.04052026,9.05402234,-2.72374866,0.01878130,-0.00570252,1.27675335,-0.24824631,1.29873827,-0.53129321,5.92694025,-0.83032825,0.95078525,-0.28734140,0.32036940,-0.29134258,2.36782889,-1.62724109,0.00000000,-0.00000000
-3.03451726,9.14461392,-2.66188115,0.01906389,-0.00510498,1.33780116,-0.27200396,1.32559852,-0.53499675,5.89547546,-0.80463427,0.97686877,-0.27387067,0.33184272,-0.28650628,2.42094342,-1.56702922,0.00000000,-0.00000000
-3.02851426,9.23536761,-2.61416973,0.01932005,-0.00455845,1.39947359,-0.29682809,1.35292005,-0.54108492,5.86650696,-0.78414364,1.00102902,-0.26205173,0.34364465,-0.28296027,2.47113835,-1.51461043,0.00000000,-0.00000000
-3.02251126,9.32422647,-2.58126721,0.01952923,-0.00406785,1.46133107,-0.32251624,1.38033469,-0.54950889,5.83913042,-0.76923713,1.02292942,-0.25192552,0.35566206,-0.28076706,2.51771064,-1.47056670,0.00000000,-0.00000000
-3.01650825,9.40921246,-2.56355620,0.01967366,-0.00363764,1.52291153,-0.34885549,1.40749614,-0.56016880,5.81242876,-0.76023300,1.04226725,-0.24349173,0.36778325,-0.27995803,2.56007646,-1.43529482,0.00000000,-0.00000000
-3.01050525,9.48844829,-2.56117329,0.01973867,-0.00327192,1.58372931,-0.37563086,1.43408115,-0.57292004,5.78549310,-0.75739233,1.05877730,-0.23671431,0.37989780,-0.28053549,2.59777380,-1.40901271,0.00000000,-0.00000000
-3.00450225,9.56017336,-2.57404314,0.01971289,-0.00297461,1.64327463,-0.40263479,1.45978950,-0.58758210,5.75744029,-0.76092640,1.07223504,-0.23152821,0.39189608,-0.28247592,2.63046134,-1.39177201,0.00000000,-0.00000000
-2.99849925,9.62275448,-2.60191950,0.01958841,-0.00274962,1.70101423,-0.42967711,1.48434308,-0.60394947,5.72742729,-0.77100520,1.08245929,-0.22784690,0.40366881,-0.28573411,2.65791377,-1.38347589,0.00000000,-0.00000000
-2.99249625,9.67469241,-2.64443066,0.01936075,-0.00260103,1.75639308,-0.45659501,1.50748422,-0.62180412,5.69466258,-0.78776613,1.08931436,-0.22557035,0.41510654,-0.29024798,2.68001399,-1.38390073,0.00000000,-0.00000000
-2.98649325,9.71462531,-2.70112580,0.01902874,-0.00253324,1.80883778,-0.48326246,1.52897365,-0.64092873,5.65841519,-0.81132200,1.09271173,-0.22459300,0.42609924,-0.29594373,2.69674284,-1.39272023,0.00000000,-0.00000000
-2.98049025,9.74133014,-2.77151920,0.01859437,-0.00255109,1.85776160,-0.50959843,1.54858816,-0.66112000,5.61802173,-0.84176723,1.09261111,-0.22481131,0.43653598,-0.30274101,2.70816687,-1.40953034,0.00000000,-0.00000000
-2.97448724,9.75372320,-2.85512910,0.01806246,-0.00266001,1.90257135,-0.53557341,1.56611841,-0.68220108,5.57289199,-0.87918171,1.08902087,-0.22613050,0.44630496,-0.31055780,2.71442464,-1.43387352,0.00000000,-0.00000000
-2.96848424,9.75086065,-2.95150839,0.01744034,-0.00286605,1.94267595,-0.56121357,1.58136689,-0.70403252,5.52251370,-0.92363128,1.08199779,-0.22847019,0.45529375,-0.31931474,2.71571240,-1.46526086,0.00000000,-0.00000000
-2.96248124,9.73193986,-3.06026491,0.01673741,-0.00317585,1.97749674,-0.58660221,1.59414642,-0.72652086,5.46645656,-0.97516471,1.07164603,-0.23176864,0.46338989,-0.32893853,2.71226963,-1.50319071,0.00000000,-0.00000000
-2.95647824,9.69630210,-3.18106973,0.01596474,-0.00359664,2.00647917,-0.61187821,1.60427907,-0.74962432,5.40437608,-1.03380675,1.05811528,-0.23598539,0.47048197,-0.33936429,2.70436501,-1.54716300,0.00000000,-0.00000000
-2.95047524,9.64343675,-3.31365244,0.01513456,-0.00413604,2.02910559,-0.63723122,1.61159589,-0.77335509,5.33601709,-1.09954747,1.04159808,-0.24110223,0.47646104,-0.35053677,2.69228337,-1.59668833,0.00000000,-0.00000000
-2.94447224,9.57298712,-3.45778375,0.01425984,-0.00480189,2.04490870,-0.66289373,1.61593731,-0.79777798,5.26121704,-1.17232822,1.02232623,-0.24712247,0.48122246,-0.36241022,2.67631417,-1.65129170,0.00000000,-0.00000000
-2.93846923,9.48475752,-3.61324602,0.01335381,-0.00560193,2.05348525,-0.68913025,1.61715433,-0.82300530,5.17990886,-1.25202493,1.00056645,-0.25406860,0.48466814,-0.37494706,2.65674162,-1.71051086,0.00000000,-0.00000000
-2.93246623,9.37872108,-3.77979379,0.01242959,-0.00654349,2.05450923,-0.71622380,1.61511046,-0.84918817,5.09212307,-1.33842964,0.97661519,-0.26197855,0.48670900,-0.38811543,2.63383695,-1.77388975,0.00000000,-0.00000000
-2.92646323,9.25502753,-3.95710673,0.01149978,-0.00763302,2.04774426,-0.74446065,1.60968435,-0.87650462,4.99798890,-1.43123158,0.95079285,-0.27090065,0.48726771,-0.40188578,2.60785285,-1.84096788,0.00000000,-0.00000000
-2.92046023,9.11401015,-4.14473830,0.01057614,-0.00887567,2.03305433,-0.77411367,1.60077305,-0.90514503,4.89773390,-1.52999899,0.92343742,-0.28088785,0.48628145,-0.41622683,2.57902008,-1.91126665,0.00000000,-0.00000000
-2.91445723,8.95619089,-4.34206374,0.00966939,-0.01027475,2.01041241,-0.80542537,1.58829579,-0.93529570,4.79168188,-1.63416312,0.89489772,-0.29199128,0.48370467,-0.43110109,2.54754626,-1.98427413,0.00000000,-0.00000000
-2.90845423,8.78228287,-4.54823139,0.00878896,-0.01183120,1.97990656,-0.83859144,1.57219807,-0.96712143,4.68024876,-1.74300593,0.86552655,-0.30425374,0.47951159,-0.44646048,2.51361667,-2.05942973,0.00000000,-0.00000000
