energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.29264632,0.96636241,0.31922442,0.49616449,0.00833156,0.17236261,0.18152632,0.00000000,0.18045855,0.00595865
-3.28664332,1.02754641,0.33501812,0.52960291,0.00892006,0.18556680,0.19193677,0.00000000,0.18709202,0.00639570
-3.28064032,1.09164180,0.35116916,0.56361678,0.00948633,0.19964056,0.20307498,0.00000000,0.19450974,0.00686382
-3.27463732,1.15823973,0.36751905,0.59790087,0.01002016,0.21450617,0.21492924,0.00000000,0.20268042,0.00736076
-3.26863432,1.22694599,0.38391558,0.63217265,0.01051167,0.23007662,0.22749780,0.00000000,0.21156553,0.00788424
-3.26263132,1.29739247,0.40021841,0.66618265,0.01095166,0.24625649,0.24078984,0.00000000,0.22111981,0.00843205
-3.25662831,1.36924842,0.41630457,0.69972429,0.01133191,0.26294316,0.25482597,0.00000000,0.23129218,0.00900200
-3.25062531,1.44223051,0.43207354,0.73264245,0.01164544,0.28002824,0.26963822,0.00000000,0.24202699,0.00959197
-3.24462231,1.51611061,0.44745144,0.76484011,0.01188683,0.29739911,0.28526920,0.00000000,0.25326527,0.01019992
-3.23861931,1.59072046,0.46239400,0.79628252,0.01205240,0.31494055,0.30177029,0.00000000,0.26494614,0.01082387
-3.23261631,1.66595236,0.47688799,0.82699826,0.01214045,0.33253622,0.31919872,0.00000000,0.27700792,0.01146191
-3.22661331,1.74175559,0.49095089,0.85707710,0.01215132,0.35007014,0.33761356,0.00000000,0.28938912,0.01211213
-3.22061031,1.81812827,0.50462872,0.88666439,0.01208752,0.36742783,0.35707071,0.00000000,0.30202908,0.01277263
-3.21460730,1.89510493,0.51799208,0.91595222,0.01195367,0.38449732,0.37761697,0.00000000,0.31486818,0.01344142
-3.20860430,1.97274039,0.53113042,0.94516753,0.01175641,0.40116991,0.39928359,0.00000000,0.32784779,0.01411636
-3.20260130,2.05109065,0.54414501,0.97455791,0.01150432,0.41734073,0.42207947,0.00000000,0.34090986,0.01479507
-3.19659830,2.13019219,0.55714087,1.00437565,0.01120765,0.43290913,0.44598460,0.00000000,0.35399633,0.01547489
-3.19059530,2.21004091,0.57021808,1.03486105,0.01087807,0.44777900,0.47094407,0.00000000,0.36704831,0.01615277
-3.18459230,2.29057218,0.58346316,1.06622586,0.01052837,0.46185911,0.49686308,0.00000000,0.38000547,0.01682524
-3.17858929,2.37164373,0.59694096,1.09863793,0.01017215,0.47506348,0.52360362,0.00000000,0.39280538,0.01748834
-3.17258629,2.45302251,0.61068756,1.13220797,0.00982339,0.48731197,0.55098282,0.00000000,0.40538327,0.01813767
-3.16658329,2.53437697,0.62470476,1.16697930,0.00949612,0.49853105,0.57877369,0.00000000,0.41767215,0.01876836
-3.16058029,2.61527560,0.63895647,1.20292131,0.00920405,0.50865483,0.60670807,0.00000000,0.42960339,0.01937514
-3.15457729,2.69519219,0.65336743,1.23992702,0.00896019,0.51762645,0.63448212,0.00000000,0.44110784,0.01995248
-3.14857429,2.77351804,0.66782415,1.27781511,0.00877654,0.52539957,0.66176406,0.00000000,0.45211742,0.02049465
-3.14257129,2.84958058,0.68217834,1.31633622,0.00866375,0.53194018,0.68820399,0.00000000,0.46256715,0.02099593
-3.13656828,2.92266771,0.69625254,1.35518321,0.00863085,0.53722844,0.71344542,0.00000000,0.47239752,0.02145079
-3.13056528,2.99205642,0.70984767,1.39400495,0.00868505,0.54126048,0.73713789,0.00000000,0.48155701,0.02185406
-3.12456228,3.05704432,0.72275214,1.43242250,0.00883154,0.54405002,0.75895020,0.00000000,0.49000460,0.02220118
-3.11855928,3.11698190,0.73475199,1.47004708,0.00907334,0.54562964,0.77858347,0.00000000,0.49771202,0.02248834
-3.11255628,3.17130380,0.74564138,1.50649833,0.00941127,0.54605154,0.79578331,0.00000000,0.50466564,0.02271272
-3.10655328,3.21955704,0.75523310,1.54142206,0.00984386,0.54538765,0.81035059,0.00000000,0.51086765,0.02287256
-3.10055028,3.26142421,0.76336817,1.57450612,0.01036741,0.54372891,0.82214997,0.00000000,0.51633654,0.02296733
-3.09454727,3.29674035,0.76992422,1.60549360,0.01097611,0.54118380,0.83111588,0.00000000,0.52110669,0.02299779
-3.08854427,3.32550200,0.77482216,1.63419242,0.01166208,0.53787586,0.83725553,0.00000000,0.52522698,0.02296591
-3.08254127,3.34786799,0.77803068,1.66048085,0.01241565,0.53394046,0.84064872,0.00000000,0.52875856,0.02287493
-3.07653827,3.36415166,0.77956845,1.68430860,0.01322553,0.52952070,0.84144446,0.00000000,0.53177175,0.02272917
-3.07053527,3.37480477,0.77950392,1.70569350,0.01407911,0.52476277,0.83985463,0.00000000,0.53434233,0.02253389
-3.06453227,3.38039419,0.77795276,1.72471416,0.01496274,0.51981078,0.83614492,0.00000000,0.53654731,0.02229513
-3.05852926,3.38157252,0.77507308,1.74149899,0.01586212,0.51480148,0.83062353,0.00000000,0.53846050,0.02201940
-3.05252626,3.37904441,0.77105885,1.75621263,0.01676260,0.50985893,0.82362834,0.00000000,0.54014818,0.02171350
-3.04652326,3.37353060,0.76613182,1.76904057,0.01764955,0.50508961,0.81551305,0.00000000,0.54166503,0.02138422
-3.04052026,3.36573169,0.76053238,1.78017321,0.01850878,0.50057803,0.80663315,0.00000000,0.54305067,0.02103807
-3.03451726,3.35629382,0.75450997,1.78979027,0.01932680,0.49638323,0.79733228,0.00000000,0.54432704,0.02068108
-3.02851426,3.34577814,0.74831350,1.79804694,0.02009125,0.49253628,0.78792971,0.00000000,0.54549661,0.02031856
-3.02251126,3.33463585,0.74218215,1.80506233,0.02079109,0.48903901,0.77870942,0.00000000,0.54654184,0.01995497
-3.01650825,3.32318995,0.73633722,1.81091141,0.02141693,0.48586390,0.76991128,0.00000000,0.54742554,0.01959377
-3.01050525,3.31162486,0.73097519,1.81562063,0.02196118,0.48295538,0.76172460,0.00000000,0.54809243,0.01923737
-3.00450225,3.29998399,0.72626232,1.81916776,0.02241822,0.48023224,0.75428422,0.00000000,0.54847155,0.01888712
-2.99849925,3.28817547,0.72233115,1.82148576,0.02278446,0.47759120,0.74766906,0.00000000,0.54847948,0.01854336
-2.99249625,3.27598525,0.71927866,1.82247056,0.02305836,0.47491136,0.74190326,0.00000000,0.54802415,0.01820548
-2.98649325,3.26309673,0.71716640,1.82199209,0.02324042,0.47205936,0.73695931,0.00000000,0.54700896,0.01787206
-2.98049025,3.24911557,0.71602231,1.81990791,0.02333303,0.46889498,0.73276321,0.00000000,0.54533702,0.01754105
-2.97448724,3.23359810,0.71584407,1.81607843,0.02334040,0.46527692,0.72920101,0.00000000,0.54291527,0.01720990
-2.96848424,3.21608163,0.71660370,1.81038278,0.02326831,0.46106847,0.72612644,0.00000000,0.53965830,0.01687577
-2.96248124,3.19611494,0.71825313,1.80273418,0.02312392,0.45614282,0.72336910,0.00000000,0.53549157,0.01653572
-2.95647824,3.17328723,0.72073031,1.79309385,0.02291556,0.45038787,0.72074289,0.00000000,0.53035417,0.01618691
-2.95047524,3.14725400,0.72396558,1.78148237,0.02265242,0.44371026,0.71805423,0.00000000,0.52420081,0.01582669
-2.94447224,3.11775851,0.72788768,1.76798777,0.02234431,0.43603852,0.71510979,0.00000000,0.51700312,0.01545283
-2.93846923,3.08464792,0.73242927,1.75276973,0.02200143,0.42732532,0.71172338,0.00000000,0.50875027,0.01506354
-2.93246623,3.04788324,0.73753140,1.73605934,0.02163407,0.41754872,0.70772194,0.00000000,0.49944898,0.01465764
-2.92646323,3.00754286,0.74314674,1.71815446,0.02125239,0.40671250,0.70295040,0.00000000,0.48912302,0.01423451
-2.92046023,2.96381962,0.74924127,1.69941054,0.02086616,0.39484556,0.69727539,0.00000000,0.47781222,0.01379421
-2.91445723,2.91701171,0.75579425,1.68022753,0.02048458,0.38200060,0.69058784,0.00000000,0.46557119,0.01333737
-2.90845423,2.86750811,0.76279656,1.66103314,0.02011607,0.36825204,0.68280443,0.00000000,0.45246782,0.01286522
-2.90245123,2.81576939,0.77024721,1.64226354,0.01976806,0.35369351,0.67386807,0.00000000,0.43858161,0.01237952
-2.89644822,2.76230502,0.77814842,1.62434228,0.01944686,0.33843486,0.66374750,0.00000000,0.42400198,0.01188247
-2.89044522,2.70764837,0.78649941,1.60765855,0.01915751,0.32259904,0.65243608,0.00000000,0.40882662,0.01137664
-2.88444222,2.65233097,0.79528932,1.59254597,0.01890362,0.30631875,0.63995009,0.00000000,0.39315976,0.01086487
-2.87843922,2.59685708,0.80448965,1.57926303,0.01868736,0.28973324,0.62632644,0.00000000,0.37711069,0.01035018
-2.87243622,2.54168031,0.81404690,1.56797632,0.01850930,0.27298512,0.61162022,0.00000000,0.36079227,0.00983566
-2.86643322,2.48718322,0.82387580,1.55874753,0.01836846,0.25621755,0.59590202,0.00000000,0.34431956,0.00932444
-2.86043022,2.43366118,0.83385382,1.55152512,0.01826227,0.23957159,0.57925521,0.00000000,0.32780865,0.00881954
-2.85442721,2.38131147,0.84381740,1.54614125,0.01818666,0.22318403,0.56177335,0.00000000,0.31137558,0.00832384
-2.84842421,2.33022797,0.85356042,1.54231442,0.01813613,0.20718551,0.54355775,0.00000000,0.29513537,0.00784002
-2.84242121,2.28040215,0.86283523,1.53965783,0.01810391,0.19169921,0.52471535,0.00000000,0.27920133,0.00737054
-2.83641821,2.23173020,0.87135641,1.53769351,0.01808216,0.17683982,0.50535685,0.00000000,0.26368443,0.00691757
-2.83041521,2.18402607,0.87880733,1.53587145,0.01806223,0.16271304,0.48559525,0.00000000,0.24869298,0.00648301
-2.82441221,2.13703981,0.88484941,1.53359329,0.01803489,0.14941542,0.46554476,0.00000000,0.23433240,0.00606848
-2.81840920,2.09048044,0.88913366,1.53023940,0.01799069,0.13703461,0.44532004,0.00000000,0.22070526,0.00567533
-2.81240620,2.04404208,0.89131413,1.52519819,0.01792029,0.12564985,0.42503583,0.00000000,0.20791143,0.00530467
-2.80640320,1.99743203,0.89106257,1.51789637,0.01781478,0.11533278,0.40480681,0.00000000,0.19604840,0.00495741
-2.80040020,1.95039941,0.88808368,1.50782871,0.01766602,0.10614836,0.38474768,0.00000000,0.18521162,0.00463425
-2.79439720,1.90276278,0.88212996,1.49458587,0.01746699,0.09815590,0.36497341,0.00000000,0.17549489,0.00433579
-2.78839420,1.85443527,0.87301564,1.47787902,0.01721202,0.09141015,0.34559954,0.00000000,0.16699060,0.00406252
-2.78239120,1.80544575,0.86062867,1.45755995,0.01689704,0.08596220,0.32674234,0.00000000,0.15978983,0.00381485
-2.77638819,1.75595509,0.84494031,1.43363581,0.01651978,0.08186036,0.30851900,0.00000000,0.15398208,0.00359318
-2.77038519,1.70626627,0.82601160,1.40627761,0.01607983,0.07915065,0.29104749,0.00000000,0.14965474,0.00339790
-2.76438219,1.65682796,0.80399647,1.37582225,0.01557868,0.07787713,0.27444620,0.00000000,0.14689197,0.00322940
-2.75837919,1.60823128,0.77914133,1.34276781,0.01501971,0.07808179,0.25883332,0.00000000,0.14577321,0.00308810
-2.75237619,1.56119968,0.75178092,1.30776241,0.01440803,0.07980412,0.24432588,0.00000000,0.14637105,0.00297440
-2.74637319,1.51657258,0.72233101,1.27158724,0.01375035,0.08308026,0.23103843,0.00000000,0.14874876,0.00288870
-2.74037019,1.47528341,0.69127791,1.23513445,0.01305472,0.08794187,0.21908154,0.00000000,0.15295727,0.00283139
-2.73436718,1.43833322,0.65916567,1.19938105,0.01233027,0.09441468,0.20856004,0.00000000,0.15903192,0.00280275
-2.72836418,1.40676090,0.62658132,1.16535986,0.01158692,0.10251676,0.19957108,0.00000000,0.16698909,0.00280297
-2.72236118,1.38161167,0.59413907,1.13412894,0.01083508,0.11225679,0.19220217,0.00000000,0.17682281,0.00283208
-2.71635818,1.36390497,0.56246389,1.10674064,0.01008533,0.12363219,0.18652923,0.00000000,0.18850173,0.00288994
-2.71035518,1.35460333,0.53217549,1.08421147,0.00934818,0.13662749,0.18261478,0.00000000,0.20196652,0.00297615
-2.70435218,1.35458335,0.50387290,1.06749401,0.00863376,0.15121282,0.18050627,0.00000000,0.21712807,0.00309007
-2.69834917,1.36460994,0.47812052,1.05745151,0.00795167,0.16734285,0.18023476,0.00000000,0.23386660,0.00323075
-2.69234617,1.38531455,0.45543575,1.05483613,0.00731079,0.18495611,0.18181386,0.00000000,0.25203194,0.00339695
-2.68634317,1.41717809,0.43627854,1.06027108,0.00671916,0.20397489,0.18523910,0.00000000,0.27144504,0.00358715
-2.68034017,1.46051862,0.42104304,1.07423700,0.00618390,0.22430566,0.19048763,0.00000000,0.29190089,0.00379953
-2.67433717,1.51548402,0.41005123,1.09706244,0.00571124,0.24584016,0.19751828,0.00000000,0.31317262,0.00403202
-2.66833417,1.58204917,0.40354853,1.12891851,0.00530649,0.26845696,0.20627199,0.00000000,0.33501706,0.00428234
-2.66233117,1.66001739,0.40170118,1.16981707,0.00497410,0.29202356,0.21667252,0.00000000,0.35718115,0.00454804
-2.65632816,1.74902541,0.40459513,1.21961231,0.00471773,0.31639886,0.22862737,0.00000000,0.37940937,0.00482656
-2.65032516,1.84855118,0.41223637,1.27800505,0.00454030,0.34143593,0.24202887,0.00000000,0.40145159,0.00511534
-2.64432216,1.95792391,0.42455226,1.34454946,0.00444413,0.36698491,0.25675538,0.00000000,0.42307115,0.00541179
-2.63831916,2.07633562,0.44139392,1.41866168,0.00443090,0.39289581,0.27267253,0.00000000,0.44405268,0.00571346
-2.63231616,2.20285360,0.46253936,1.49962999,0.00450177,0.41902123,0.28963443,0.00000000,0.46420932,0.00601799
-2.62631316,2.33643347,0.48769743,1.58662643,0.00465738,0.44521870,0.30748484,0.00000000,0.48338893,0.00632327
-2.62031016,2.47593248,0.51651250,1.67871957,0.00489780,0.47135261,0.32605832,0.00000000,0.50147896,0.00662736
-2.61430715,2.62012307,0.54856997,1.77488850,0.00522250,0.49729564,0.34518129,0.00000000,0.51840964,0.00692860
-2.60830415,2.76770662,0.58340265,1.87403800,0.00563029,0.52292963,0.36467310,0.00000000,0.53415534,0.00722556
-2.60230115,2.91732784,0.62049814,1.97501511,0.00611921,0.54814586,0.38434714,0.00000000,0.54873404,0.00751705
-2.59629815,3.06758983,0.65930734,2.07662704,0.00668641,0.57284491,0.40401200,0.00000000,0.56220466,0.00780209
-2.59029515,3.21707031,0.69925406,2.17766055,0.00732804,0.59693595,0.42347282,0.00000000,0.57466273,0.00807989
-2.58429215,3.36433934,0.73974585,2.27690283,0.00803913,0.62033579,0.44253291,0.00000000,0.58623420,0.00834976
-2.57828914,3.50797859,0.78018586,2.37316360,0.00881352,0.64296766,0.46099557,0.00000000,0.59706799,0.00861110
-2.57228614,3.64660243,0.81998573,2.46529831,0.00964376,0.66475993,0.47866632,0.00000000,0.60732741,0.00886332
-2.56628314,3.77888053,0.85857909,2.55223190,0.01052110,0.68564486,0.49535550,0.00000000,0.61718107,0.00910581
-2.56028014,3.90356185,0.89543544,2.63298256,0.01143556,0.70555751,0.51088118,0.00000000,0.62679349,0.00933786
-2.55427714,4.01949923,0.93007396,2.70668471,0.01237595,0.72443496,0.52507247,0.00000000,0.63631611,0.00955864
-2.54827414,4.12567405,0.96207667,2.77261042,0.01333010,0.74221580,0.53777301,0.00000000,0.64587893,0.00976718
-2.54227114,4.22121985,0.99110045,2.83018825,0.01428498,0.75884001,0.54884470,0.00000000,0.65558323,0.00996234
-2.53626813,4.30544387,1.01688741,2.87901864,0.01522708,0.77424926,0.55817146,0.00000000,0.66549578,0.01014283
-2.53026513,4.37784541,1.03927293,2.91888490,0.01614262,0.78838747,0.56566280,0.00000000,0.67564459,0.01030719
-2.52426213,4.43812989,1.05819097,2.94975907,0.01701799,0.80120173,0.57125713,0.00000000,0.68601663,0.01045386
-2.51825913,4.48621749,1.07367621,2.97180196,0.01784008,0.81264338,0.57492467,0.00000000,0.69655731,0.01058121
-2.51225613,4.52224564,1.08586279,2.98535711,0.01859668,0.82266925,0.57666959,0.00000000,0.70717186,0.01068759
-2.50625313,4.54656470,1.09497937,2.99093840,0.01927684,0.83124286,0.57653147,0.00000000,0.71772857,0.01077138
-2.50025013,4.55972651,1.10134072,2.98921166,0.01987122,0.83833553,0.57458570,0.00000000,0.72806344,0.01083106
-2.49424712,4.56246599,1.10533587,2.98097073,0.02037239,0.84392741,0.57094303,0.00000000,0.73798628,0.01086529
-2.48824412,4.55567612,1.10741324,2.96710866,0.02077499,0.84800811,0.56574786,0.00000000,0.74728777,0.01087293
-2.48224112,4.54037715,1.10806333,2.94858539,0.02107597,0.85057714,0.55917559,0.00000000,0.75574725,0.01085314
-2.47623812,4.51768125,1.10779955,2.92639294,0.02127456,0.85164395,0.55142893,0.00000000,0.76314081,0.01080539
-2.47023512,4.48875390,1.10713798,2.90151973,0.02137230,0.85122767,0.54273328,0.00000000,0.76924943,0.01072947
-2.46423212,4.45477382,1.10657702,2.87491556,0.02137292,0.84935645,0.53333135,0.00000000,0.77386676,0.01062560
-2.45822911,4.41689303,1.10657765,2.84745874,0.02128211,0.84606658,0.52347728,0.00000000,0.77680628,0.01049432
-2.45222611,4.37619898,1.10754531,2.81992688,0.02110733,0.84140137,0.51343032,0.00000000,0.77790755,0.01033656
-2.44622311,4.33368040,1.10981412,2.79297257,0.02085741,0.83540981,0.50344852,0.00000000,0.77704146,0.01015362
-2.44022011,4.29019838,1.11363426,2.76710514,0.02054227,0.82814520,0.49378241,0.00000000,0.77411410,0.00994708
-2.43421711,4.24646391,1.11916294,2.74267899,0.02017253,0.81966382,0.48466917,0.00000000,0.76906941,0.00971882
-2.42821411,4.20302286,1.12645946,2.71988916,0.01975911,0.81002364,0.47632719,0.00000000,0.76189048,0.00947096
-2.42221111,4.16024888,1.13548458,2.69877404,0.01931293,0.79928318,0.46895144,0.00000000,0.75259944,0.00920576
-2.41620810,4.11834430,1.14610403,2.67922479,0.01884455,0.78750072,0.46270962,0.00000000,0.74125614,0.00892566
-2.41020510,4.07734871,1.15809616,2.66100107,0.01836390,0.77473373,0.45773913,0.00000000,0.72795572,0.00863312
-2.40420210,4.03715446,1.17116310,2.64375177,0.01788009,0.76103858,0.45414497,0.00000000,0.71282517,0.00833064
-2.39819910,3.99752806,1.18494503,2.62703986,0.01740121,0.74647073,0.45199851,0.00000000,0.69601914,0.00802069
-2.39219610,3.95813597,1.19903664,2.61036969,0.01693424,0.73108505,0.45133699,0.00000000,0.67771510,0.00770566
-2.38619310,3.91857344,1.21300513,2.59321550,0.01648501,0.71493664,0.45216373,0.00000000,0.65810815,0.00738783
-2.38019010,3.87839460,1.22640869,2.57504958,0.01605820,0.69808162,0.45444893,0.00000000,0.63740568,0.00706934
-2.37418709,3.83714222,1.23881477,2.55536885,0.01565739,0.68057831,0.45813088,0.00000000,0.61582197,0.00675217
-2.36818409,3.79437562,1.24981709,2.53371851,0.01528513,0.66248820,0.46311756,0.00000000,0.59357300,0.00643811
-2.36218109,3.74969555,1.25905085,2.50971200,0.01494308,0.64387709,0.46928853,0.00000000,0.57087163,0.00612878
-2.35617809,3.70276481,1.26620543,2.48304651,0.01463208,0.62481588,0.47649694,0.00000000,0.54792317,0.00582560
-2.35017509,3.65332417,1.27103418,2.45351368,0.01435233,0.60538120,0.48457189,0.00000000,0.52492160,0.00552980
-2.34417209,3.60120301,1.27336104,2.42100551,0.01410350,0.58565564,0.49332081,0.00000000,0.50204635,0.00524243
-2.33816908,3.54632500,1.27308390,2.38551564,0.01388487,0.56572763,0.50253225,0.00000000,0.47945981,0.00496437
-2.33216608,3.48870891,1.27017497,2.34713658,0.01369540,0.54569086,0.51197887,0.00000000,0.45730552,0.00469633
-2.32616308,3.42846541,1.26467820,2.30605350,0.01353391,0.52564324,0.52142089,0.00000000,0.43570707,0.00443885
-2.32016008,3.36579065,1.25670447,2.26253553,0.01339909,0.50568555,0.53060986,0.00000000,0.41476773,0.00419235
-2.31415708,3.30095755,1.24642478,2.21692535,0.01328964,0.48591968,0.53929303,0.00000000,0.39457062,0.00395711
-2.30815408,3.23430596,1.23406231,2.16962800,0.01320434,0.46644670,0.54721819,0.00000000,0.37517956,0.00373327
-2.30215108,3.16623258,1.21988365,2.12109985,0.01314207,0.44736479,0.55413890,0.00000000,0.35664040,0.00352089
-2.29614807,3.09718146,1.20418998,2.07183812,0.01310185,0.42876714,0.55982026,0.00000000,0.33898276,0.00331991
-2.29014507,3.02763584,1.18730850,2.02237167,0.01308294,0.41074009,0.56404475,0.00000000,0.32222215,0.00313017
-2.28414207,2.95811158,1.16958457,1.97325332,0.01308477,0.39336143,0.56661835,0.00000000,0.30636230,0.00295146
-2.27813907,2.88915233,1.15137479,1.92505352,0.01310700,0.37669910,0.56737634,0.00000000,0.29139760,0.00278348
-2.27213607,2.82132637,1.13304104,1.87835548,0.01314948,0.36081031,0.56618885,0.00000000,0.27731563,0.00262588
-2.26613307,2.75522450,1.11494554,1.83375125,0.01321223,0.34574119,0.56296564,0.00000000,0.26409952,0.00247827
-2.26013007,2.69145867,1.09744670,1.79183826,0.01329536,0.33152685,0.55766002,0.00000000,0.25173016,0.00234022
-2.25412706,2.63066023,1.08089563,1.75321577,0.01339899,0.31819197,0.55027160,0.00000000,0.24018816,0.00221130
-2.24812406,2.57347742,1.06563288,1.71848064,0.01352318,0.30575171,0.54084770,0.00000000,0.22945538,0.00209106
-2.24212106,2.52057099,1.05198524,1.68822186,0.01366780,0.29421304,0.52948322,0.00000000,0.21951611,0.00197907
-2.23611806,2.47260761,1.04026217,1.66301335,0.01383241,0.28357618,0.51631910,0.00000000,0.21035776,0.00187491
-2.23011506,2.43025041,1.03075181,1.64340481,0.01401611,0.27383616,0.50153909,0.00000000,0.20197108,0.00177819
-2.22411206,2.39414666,1.02371628,1.62991052,0.01421746,0.26498438,0.48536526,0.00000000,0.19434998,0.00168858
-2.21810905,2.36491262,1.01938645,1.62299623,0.01443434,0.25700999,0.46805216,0.00000000,0.18749081,0.00160577
-2.21210605,2.34311592,1.01795604,1.62306455,0.01466388,0.24990108,0.44988004,0.00000000,0.18139144,0.00152951
-2.20610305,2.32925635,1.01957562,1.63043939,0.01490239,0.24364552,0.43114737,0.00000000,0.17604996,0.00145959
-2.20010005,2.32374583,1.02434654,1.64535030,0.01514541,0.23823157,0.41216295,0.00000000,0.17146324,0.00139587
-2.19409705,2.32688877,1.03231552,1.66791758,0.01538767,0.23364799,0.39323809,0.00000000,0.16762544,0.00133824
-2.18809405,2.33886413,1.04347015,1.69813917,0.01562326,0.22988401,0.37467901,0.00000000,0.16452655,0.00128663
-2.18209105,2.35971028,1.05773600,1.73588031,0.01584572,0.22692883,0.35677988,0.00000000,0.16215108,0.00124099
-2.17608804,2.38931386,1.07497564,1.78086681,0.01604829,0.22477105,0.33981678,0.00000000,0.16047705,0.00120132
-2.17008504,2.42740370,1.09499000,1.83268281,0.01622411,0.22339786,0.32404267,0.00000000,0.15947521,0.00116762
-2.16408204,2.47355046,1.11752235,1.89077350,0.01636651,0.22279413,0.30968357,0.00000000,0.15910880,0.00113988
-2.15807904,2.52717227,1.14226486,1.95445307,0.01646931,0.22294163,0.29693594,0.00000000,0.15933362,0.00111810
-2.15207604,2.58754671,1.16886787,2.02291792,0.01652709,0.22381816,0.28596540,0.00000000,0.16009855,0.00110227
-2.14607304,2.65382839,1.19695128,2.09526485,0.01653553,0.22539691,0.27690641,0.00000000,0.16134655,0.00109234
-2.14007004,2.72507184,1.22611788,2.17051353,0.01649162,0.22764593,0.26986305,0.00000000,0.16301599,0.00108824
-2.13406703,2.80025836,1.25596788,2.24763235,0.01639392,0.23052785,0.26491059,0.00000000,0.16504224,0.00108986
-2.12806403,2.87832587,1.28611390,2.32556673,0.01624268,0.23399974,0.26209762,0.00000000,0.16735956,0.00109705
-2.12206103,2.95820004,1.31619570,2.40326831,0.01603999,0.23801325,0.26144861,0.00000000,0.16990309,0.00110963
-2.11605803,3.03882539,1.34589377,2.47972397,0.01578973,0.24251490,0.26296666,0.00000000,0.17261084,0.00112735
-2.11005503,3.11919477,1.37494099,2.55398313,0.01549758,0.24744657,0.26663619,0.00000000,0.17542565,0.00114994
-2.10405203,3.19837590,1.40313177,2.62518216,0.01517084,0.25274626,0.27242550,0.00000000,0.17829701,0.00117705
-2.09804902,3.27553368,1.43032800,2.69256469,0.01481822,0.25834886,0.28028916,0.00000000,0.18118255,0.00120831
-2.09204602,3.34994744,1.45646155,2.75549703,0.01444958,0.26418725,0.29016989,0.00000000,0.18404938,0.00124332
-2.08604302,3.42102258,1.48153313,2.81347815,0.01407556,0.27019340,0.30200016,0.00000000,0.18687495,0.00128160
-2.08004002,3.48829613,1.50560762,2.86614365,0.01370723,0.27629973,0.31570347,0.00000000,0.18964764,0.00132267
-2.07403702,3.55143663,1.52880610,2.91326416,0.01335571,0.28244050,0.33119516,0.00000000,0.19236687,0.00136601
-2.06803402,3.61023842,1.55129514,2.95473819,0.01303167,0.28855333,0.34838303,0.00000000,0.19504293,0.00141110
-2.06203102,3.66461136,1.57327399,2.99058026,0.01274504,0.29458082,0.36716768,0.00000000,0.19769640,0.00145739
-2.05602801,3.71456654,1.59496039,3.02090512,0.01250455,0.30047216,0.38744273,0.00000000,0.20035717,0.00150434
-2.05002501,3.76019942,1.61657602,3.04590923,0.01231740,0.30618469,0.40909487,0.00000000,0.20306333,0.00155143
-2.04402201,3.80167111,1.63833210,3.06585049,0.01218901,0.31168539,0.43200393,0.00000000,0.20585960,0.00159816
-2.03801901,3.83918931,1.66041638,3.08102765,0.01212277,0.31695215,0.45604282,0.00000000,0.20879567,0.00164406
-2.03201601,3.87298957,1.68298172,3.09176039,0.01211988,0.32197476,0.48107760,0.00000000,0.21192430,0.00168872
-2.02601301,3.90331799,1.70613726,3.09837108,0.01217932,0.32675550,0.50696734,0.00000000,0.21529929,0.00173177
-2.02001001,3.93041587,1.72994207,3.10116921,0.01229782,0.33130928,0.53356419,0.00000000,0.21897328,0.00177292
-2.01400700,3.95450690,1.75440182,3.10043898,0.01246995,0.33566316,0.56071321,0.00000000,0.22299559,0.00181196
-2.00800400,3.97578697,1.77946813,3.09643035,0.01268832,0.33985527,0.58825229,0.00000000,0.22740992,0.00184872
-2.00200100,3.99441668,1.80504047,3.08935381,0.01294380,0.34393312,0.61601195,0.00000000,0.23225211,0.00188312
-1.99599800,4.01051632,1.83097019,3.07937853,0.01322581,0.34795117,0.64381511,0.00000000,0.23754794,0.00191516
-1.98999500,4.02416303,1.85706609,3.06663357,0.01352269,0.35196786,0.67147687,0.00000000,0.24331108,0.00194487
-1.98399200,4.03538955,1.88310105,3.05121161,0.01382209,0.35604209,0.69880431,0.00000000,0.24954121,0.00197236
-1.97798899,4.04418439,1.90881899,3.03317444,0.01411138,0.36022933,0.72559636,0.00000000,0.25622233,0.00199774
-1.97198599,4.05049254,1.93394174,3.01255957,0.01437807,0.36457750,0.75164390,0.00000000,0.26332153,0.00202116
-1.96598299,4.05421686,1.95817517,2.98938715,0.01461027,0.36912287,0.77673009,0.00000000,0.27078802,0.00204277
-1.95997999,4.05521941,1.98121447,2.96366666,0.01479702,0.37388611,0.80063118,0.00000000,0.27855274,0.00206269
-1.95397699,4.05332299,2.00274821,2.93540276,0.01492872,0.37886882,0.82311767,0.00000000,0.28652848,0.00208100
-1.94797399,4.04831274,2.02246132,2.90459999,0.01499740,0.38405068,0.84395614,0.00000000,0.29461065,0.00209775
-1.94197099,4.03993811,2.04003699,2.87126615,0.01499699,0.38938754,0.86291171,0.00000000,0.30267864,0.00211288
-1.93596798,4.02791545,2.05515799,2.83541442,0.01492351,0.39481044,0.87975109,0.00000000,0.31059786,0.00212631
-1.92996498,4.01193174,2.06750766,2.79706438,0.01477515,0.40022589,0.89424642,0.00000000,0.31822250,0.00213783
