energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.00900450,3.28417751,-3.20192165,0.26641767,-0.30187772,1.16370080,-1.55748489,0.49717183,-0.15588905,1.11045170,-1.29093055,0.03215425,-0.00441861,0.49361779,-0.05600036,0.05082282,-0.01731326,0.17165688,-0.26792540
-0.00300150,3.22768752,-3.25526447,0.26676898,-0.30807682,1.14977423,-1.58787399,0.48379468,-0.16364180,1.08458835,-1.30297841,0.03487121,-0.00465083,0.47516157,-0.05783870,0.05066073,-0.01778204,0.17551684,-0.27596265
0.00300150,3.17667817,-3.31057004,0.26820959,-0.31432143,1.13813486,-1.61947520,0.47063346,-0.17136156,1.06024636,-1.31572614,0.03762569,-0.00486700,0.45725761,-0.05966440,0.05068660,-0.01830325,0.17995947,-0.28397497
0.00900450,3.13173756,-3.36630874,0.27076583,-0.32044034,1.12899506,-1.65148227,0.45794425,-0.17894274,1.03762721,-1.32865972,0.04039249,-0.00506382,0.44006224,-0.06144039,0.05089166,-0.01886711,0.18497839,-0.29180769
0.01500750,3.09327032,-3.42089195,0.27443495,-0.32627059,1.12249838,-1.68307156,0.44595506,-0.18627714,1.01687303,-1.34122200,0.04314670,-0.00523839,0.42370610,-0.06312904,0.05126667,-0.01946384,0.19055470,-0.29930618
0.02101051,3.06150869,-3.47273007,0.27918715,-0.33166417,1.11872382,-1.71343129,0.43486167,-0.19325676,0.99807033,-1.35283439,0.04586458,-0.00538830,0.40829412,-0.06469360,0.05180254,-0.02008405,0.19665787,-0.30632080
0.02701351,3.03653087,-3.52029085,0.28496866,-0.33649394,1.11769268,-1.74179000,0.42482491,-0.19977674,0.98125604,-1.36291991,0.04852438,-0.00551175,0.39390654,-0.06609955,0.05249084,-0.02071906,0.20324711,-0.31271166
0.03301651,3.01828448,-3.56215537,0.29170562,-0.34065858,1.11937729,-1.76744295,0.41596937,-0.20573826,0.96642531,-1.37092661,0.05110708,-0.00560757,0.38060071,-0.06731597,0.05332433,-0.02136128,0.21027319,-0.31835313
0.03901951,3.00661322,-3.59706932,0.29930844,-0.34408613,1.12371078,-1.78977542,0.40838343,-0.21105134,0.95354039,-1.37635033,0.05359704,-0.00567530,0.36841349,-0.06831670,0.05429731,-0.02200433,0.21768049,-0.32313777
0.04502251,3.00128442,-3.62398727,0.30767650,-0.34673621,1.13059697,-1.80828174,0.40212059,-0.21563748,0.94253989,-1.37875576,0.05598251,-0.00571517,0.35736406,-0.06908140,0.05540581,-0.02264328,0.22540931,-0.32697963
0.05102551,3.00201561,-3.64210803,0.31670294,-0.34860054,1.13991962,-1.82257943,0.39720180,-0.21943191,0.93334777,-1.37779487,0.05825585,-0.00572811,0.34745692,-0.06959636,0.05664768,-0.02327470,0.23339814,-0.32981673
0.05702851,3.00849794,-3.65089966,0.32627907,-0.34970203,1.15155029,-1.83241776,0.39361867,-0.22238550,0.92588144,-1.37322196,0.06041366,-0.00571568,0.33868477,-0.06985501,0.05802236,-0.02389660,0.24158589,-0.33161259
0.06303152,3.02041530,-3.65011295,0.33629847,-0.35009226,1.16535425,-1.83768057,0.39133721,-0.22446614,0.92005854,-1.36490449,0.06245661,-0.00568003,0.33103126,-0.06985821,0.05953063,-0.02450837,0.24991380,-0.33235684
0.06903452,3.03745765,-3.63978321,0.34666038,-0.34984761,1.18119407,-1.83838329,0.39030190,-0.22565957,0.91580189,-1.35282938,0.06438910,-0.00562379,0.32447331,-0.06961421,0.06117397,-0.02511056,0.25832714,-0.33206476
0.07503752,3.05932830,-3.62022021,0.35727226,-0.34906429,1.19893071,-1.83466440,0.39043989,-0.22596972,0.91304268,-1.33710435,0.06621865,-0.00554997,0.31898300,-0.06913830,0.06295394,-0.02570461,0.26677638,-0.33077598
0.08104052,3.08574496,-3.59198708,0.36805154,-0.34785243,1.21842226,-1.82677214,0.39166496,-0.22541830,0.91172147,-1.31795439,0.06795524,-0.00546182,0.31452891,-0.06845223,0.06487136,-0.02629256,0.27521792,-0.32855216
0.08704352,3.11643491,-3.55586939,0.37892641,-0.34632961,1.23952049,-1.81504694,0.39388118,-0.22404398,0.91178749,-1.29571342,0.06961039,-0.00536273,0.31107686,-0.06758333,0.06692545,-0.02687670,0.28361435,-0.32547402
0.09304652,3.15112543,-3.51283601,0.38983573,-0.34461421,1.26206587,-1.79990085,0.39698600,-0.22190090,0.91319616,-1.27081156,0.07119631,-0.00525606,0.30859028,-0.06656343,0.06911298,-0.02745921,0.29193425,-0.32163763
0.09904952,3.18953063,-3.46399369,0.40072816,-0.34281882,1.28588156,-1.78179491,0.40087275,-0.21905676,0.91590535,-1.24375856,0.07272494,-0.00514507,0.30702989,-0.06542765,0.07142743,-0.02804179,0.30015157,-0.31715040
0.10505253,3.23133630,-3.41053774,0.41156068,-0.34104418,1.31076716,-1.76121574,0.40543248,-0.21559046,0.91987080,-1.21512423,0.07420711,-0.00503276,0.30635323,-0.06421305,0.07385835,-0.02862536,0.30824470,-0.31212673
0.11105553,3.27618458,-3.35370114,0.42229657,-0.33937385,1.33649312,-1.73865255,0.41055511,-0.21158944,0.92504112,-1.18551657,0.07565179,-0.00492181,0.30651373,-0.06295726,0.07639085,-0.02920984,0.31619538,-0.30668360
0.11705853,3.32366020,-3.29470440,0.43290326,-0.33786997,1.36279643,-1.71457570,0.41612995,-0.20714685,0.93135287,-1.15555865,0.07706549,-0.00481450,0.30745978,-0.06169708,0.07900527,-0.02979391,0.32398754,-0.30093643
0.12306153,3.37327988,-3.23470866,0.44334999,-0.33657024,1.38937833,-1.68941779,0.42204582,-0.20235855,0.93872628,-1.12586528,0.07845192,-0.00471268,0.30913370,-0.06046721,0.08167721,-0.03037497,0.33160620,-0.29499513
0.12906453,3.42448640,-3.17477383,0.45360577,-0.33548634,1.41590471,-1.66355826,0.42819065,-0.19732021,0.94706199,-1.09702038,0.07981185,-0.00461775,0.31147089,-0.05929910,0.08437776,-0.03094911,0.33903661,-0.28896083
0.13506753,3.47664831,-3.11582384,0.46363766,-0.33460375,1.44200936,-1.63731196,0.43445105,-0.19212452,0.95623904,-1.06955606,0.08114324,-0.00453070,0.31439914,-0.05821989,0.08707402,-0.03151125,0.34626375,-0.28292307
0.14107054,3.52906598,-3.05862009,0.47340960,-0.33388307,1.46730038,-1.61092224,0.44071177,-0.18685864,0.96611459,-1.04393435,0.08244158,-0.00445214,0.31783836,-0.05725171,0.08972991,-0.03205534,0.35327217,-0.27695789
0.14707354,3.58098414,-3.00374416,0.48288181,-0.33326261,1.49136954,-1.58455858,0.44685531,-0.18160205,0.97652518,-1.02053220,0.08370056,-0.00438240,0.32170063,-0.05641109,0.09230722,-0.03257467,0.36004640,-0.27112659
0.15307654,3.63161046,-2.95159021,0.49201093,-0.33266226,1.51380430,-1.55831875,0.45276187,-0.17642476,0.98728985,-0.99963049,0.08491279,-0.00432165,0.32589076,-0.05570869,0.09476680,-0.03306220,0.36657177,-0.26547542
0.15907954,3.68013943,-2.90236695,0.50075082,-0.33198823,1.53420180,-1.53223499,0.45830969,-0.17138608,0.99821467,-0.98140742,0.08607074,-0.00426997,0.33030735,-0.05514928,0.09706997,-0.03351106,0.37283568,-0.26003592
0.16508254,3.72578024,-2.85610872,0.50905392,-0.33113855,1.55218427,-1.50628379,0.46337595,-0.16653383,1.00909867,-0.96593653,0.08716774,-0.00422755,0.33484425,-0.05473194,0.09917989,-0.03391490,0.37882926,-0.25482612
0.17108554,3.76778690,-2.81269461,0.51687317,-0.33000888,1.56741466,-1.48039839,0.46783816,-0.16190415,1.01974073,-0.95318931,0.08819894,-0.00419481,0.33939250,-0.05445051,0.10106305,-0.03426845,0.38454919,-0.24985223
0.17708854,3.80548893,-2.77187445,0.52416420,-0.32849848,1.57961176,-1.45448319,0.47157614,-0.15752177,1.02994692,-0.94304229,0.08916227,-0.00417254,0.34384260,-0.05429424,0.10269056,-0.03456783,0.38999965,-0.24511089
0.18309155,3.83832044,-2.73329988,0.53088762,-0.32651585,1.58856368,-1.42842907,0.47447440,-0.15340079,1.03953800,-0.93528817,0.09005914,-0.00416204,0.34808705,-0.05424856,0.10403937,-0.03481103,0.39519410,-0.24059175
0.18909455,3.86584566,-2.69655886,0.53701129,-0.32398395,1.59413875,-1.40212876,0.47642496,-0.14954582,1.04835644,-0.92965046,0.09089503,-0.00416528,0.35202305,-0.05429596,0.10509327,-0.03499811,0.40015672,-0.23628020
0.19509755,3.88777909,-2.66121148,0.54251228,-0.32084453,1.59629310,-1.37549121,0.47733038,-0.14595353,1.05627253,-0.92580077,0.09167976,-0.00418493,0.35555518,-0.05441700,0.10584359,-0.03513143,0.40492343,-0.23216012
0.20110055,3.90399878,-2.62682543,0.54737826,-0.31706156,1.59507426,-1.34845424,0.47710683,-0.14261431,1.06318910,-0.92337812,0.09242743,-0.00422449,0.35859802,-0.05459122,0.10628963,-0.03521572,0.40954209,-0.22821651
0.20710355,3.91455140,-2.59300910,0.55160838,-0.31262349,1.59062039,-1.32099477,0.47568702,-0.13951417,1.06904455,-0.92200909,0.09315613,-0.00428830,0.36107842,-0.05479812,0.10643873,-0.03525805,0.41407194,-0.22443781
0.21310655,3.91964854,-2.55944081,0.55521331,-0.30754428,1.58315501,-1.29313605,0.47302291,-0.13663661,1.07381389,-0.92132807,0.09388716,-0.00438152,0.36293746,-0.05501799,0.10630603,-0.03526767,0.41858219,-0.22081781
0.21910955,3.91965410,-2.52589277,0.55821444,-0.30186327,1.57297748,-1.26495171,0.46908785,-0.13396440,1.07750759,-0.92099650,0.09464412,-0.00451013,0.36413190,-0.05523266,0.10591392,-0.03525572,0.42314948,-0.21735709
0.22511256,3.91506300,-2.49224880,0.56064236,-0.29564383,1.56044950,-1.23656635,0.46387818,-0.13148123,1.08016825,-0.92072031,0.09545158,-0.00468076,0.36463500,-0.05542611,0.10529107,-0.03523486,0.42785463,-0.21406389
0.23111556,3.90647231,-2.45851512,0.56253450,-0.28897093,1.54597846,-1.20815290,0.45741404,-0.12917308,1.08186524,-0.92026480,0.09633366,-0.00490059,0.36443673,-0.05558494,0.10447136,-0.03521883,0.43277843,-0.21095438
0.23711856,3.89454615,-2.42482385,0.56393224,-0.28194780,1.52999848,-1.17992689,0.44973941,-0.12702927,1.08268754,-0.91946628,0.09731237,-0.00517716,0.36354326,-0.05569861,0.10349248,-0.03522188,0.43799682,-0.20805236
0.24312156,3.87997624,-2.39142954,0.56487750,-0.27469192,1.51295004,-1.15213813,0.44092132,-0.12504320,1.08273502,-0.91824005,0.09840598,-0.00551806,0.36197578,-0.05575963,0.10239440,-0.03525826,0.44357573,-0.20538844
0.24912456,3.86344020,-2.35869893,0.56540914,-0.26733045,1.49525958,-1.12506032,0.43104825,-0.12321267,1.08210888,-0.91658442,0.09962741,-0.00593075,0.35976875,-0.05576347,0.10121777,-0.03534161,0.44956563,-0.20299866
0.25512756,3.84556001,-2.32709483,0.56555940,-0.25999541,1.47731987,-1.09897915,0.42022776,-0.12153987,1.08090159,-0.91458084,0.10098278,-0.00642215,0.35696749,-0.05570848,0.10000233,-0.03548438,0.45599637,-0.20092284
0.26113057,3.82686292,-2.29715517,0.56535054,-0.25281883,1.45947254,-1.07417965,0.40858352,-0.12003101,1.07918706,-0.91239007,0.10247016,-0.00699834,0.35362546,-0.05559555,0.09878534,-0.03569733,0.46287246,-0.19920247
0.26713357,3.80774719,-2.26946822,0.56479205,-0.24592810,1.44199339,-1.05093339,0.39625181,-0.11869561,1.07701156,-0.91024487,0.10407873,-0.00766418,0.34980117,-0.05542783,0.09760016,-0.03598902,0.47016914,-0.19787860
0.27313657,3.78845458,-2.24464550,0.56387857,-0.23944158,1.42508153,-1.02948614,0.38337768,-0.11754564,1.07438611,-0.90843951,0.10578819,-0.00842299,0.34555493,-0.05521026,0.09647504,-0.03636541,0.47782958,-0.19698948
0.27913957,3.76905136,-2.22329354,0.56258868,-0.23346492,1.40885263,-1.01004666,0.37011088,-0.11659435,1.07128076,-0.90731685,0.10756880,-0.00927613,0.34094579,-0.05494925,0.09543213,-0.03682952,0.48576344,-0.19656836
0.28514257,3.74941890,-2.20598588,0.56088474,-0.22808782,1.39333671,-0.99277695,0.35660188,-0.11585508,1.06762125,-0.90725338,0.10938173,-0.01022276,0.33602850,-0.05465214,0.09448677,-0.03738123,0.49384689,-0.19664139
0.29114557,3.72925473,-2.19323645,0.55871386,-0.22338171,1.37848043,-0.97778451,0.34299795,-0.11533999,1.06328838,-0.90864314,0.11117997,-0.01125951,0.33085102,-0.05432690,0.09364715,-0.03801710,0.50192435,-0.19722577
0.29714857,3.70808376,-2.18547540,0.55600983,-0.21939804,1.36415358,-0.96511669,0.32943961,-0.11505881,1.05812017,-0.91188106,0.11290968,-0.01238030,0.32545243,-0.05398175,0.09291420,-0.03873041,0.50981185,-0.19832821
0.30315158,3.68527953,-2.18302826,0.55269614,-0.21616746,1.35015927,-0.95475745,0.31605748,-0.11501770,1.05191691,-0.91734632,0.11451193,-0.01357620,0.31986159,-0.05362482,0.09228188,-0.03951115,0.51730193,-0.19994375
0.30915458,3.66009415,-2.18609910,0.54868983,-0.21369966,1.33624725,-0.94662647,0.30296966,-0.11521829,1.04444888,-0.92538648,0.11592480,-0.01483541,0.31409642,-0.05326394,0.09173775,-0.04034627,0.52417005,-0.20205503
0.31515758,3.63169534,-2.19475806,0.54390597,-0.21198390,1.32212932,-0.94058057,0.29027977,-0.11565684,1.03546629,-0.93630270,0.11708568,-0.01614329,0.30816404,-0.05290643,0.09126374,-0.04121991,0.53018204,-0.20463196
0.32116058,3.59920885,-2.20893364,0.53826254,-0.21099021,1.30749612,-0.93641736,0.27807550,-0.11632368,1.02471124,-0.95033655,0.11793370,-0.01748260,0.30206155,-0.05255896,0.09083724,-0.04211374,0.53510253,-0.20763187
0.32716358,3.56176365,-2.22840964,0.53168546,-0.21067092,1.29203407,-0.93388083,0.26642795,-0.11720292,1.01193077,-0.96765875,0.11841224,-0.01883373,0.29577768,-0.05222747,0.09043231,-0.04300743,0.53870372,-0.21100005
0.33316658,3.51853788,-2.25282680,0.52411346,-0.21096277,1.27544186,-0.93266873,0.25539156,-0.11827235,0.99689055,-0.98836003,0.11847126,-0.02017515,0.28929492,-0.05191704,0.09002094,-0.04387915,0.54077435,-0.21467078
0.33916958,3.46880292,-2.28168879,0.51550249,-0.21178920,1.25744539,-0.93244129,0.24500454,-0.11950366,0.97938838,-1.01244431,0.11806942,-0.02148391,0.28259223,-0.05163192,0.08957446,-0.04470609,0.54112819,-0.21856864
0.34517259,3.41196360,-2.31437219,0.50582946,-0.21306280,1.23781061,-0.93283116,0.23529003,-0.12086287,0.95926689,-1.03982428,0.11717592,-0.02273621,0.27564808,-0.05137544,0.08906482,-0.04546510,0.53961188,-0.22261022
0.35117559,3.34759243,-2.35014017,0.49509508,-0.21468798,1.21635375,-0.93345404,0.22625757,-0.12231102,0.93642453,-1.07031944,0.11577189,-0.02390813,0.26844374,-0.05114998,0.08846586,-0.04613333,0.53611164,-0.22670609
0.35717859,3.27545659,-2.38815926,0.48332561,-0.21656353,1.19294858,-0.93391981,0.21790505,-0.12380504,0.91082465,-1.10365672,0.11385127,-0.02497627,0.26096653,-0.05095697,0.08775441,-0.04668886,0.53055860,-0.23076300
0.36318159,3.19553632,-2.42751878,0.47057351,-0.21858520,1.16753062,-0.93384372,0.21022105,-0.12529877,0.88250180,-1.13947353,0.11142125,-0.02591854,0.25321298,-0.05079684,0.08691120,-0.04711135,0.52293250,-0.23468622
0.36918459,3.10803457,-2.46725247,0.45691684,-0.22064822,1.14009842,-0.93285742,0.20318735,-0.12674419,0.85156531,-1.17732334,0.10850208,-0.02671481,0.24519170,-0.05066902,0.08592161,-0.04738266,0.51326363,-0.23838203
0.37518759,3.01337745,-2.50636171,0.44245765,-0.22264961,1.11071215,-0.93061944,0.19678167,-0.12809267,0.81819973,-1.21668373,0.10512641,-0.02734767,0.23692581,-0.05057190,0.08477612,-0.04748745,0.50163303,-0.24176023
0.38119060,2.91220643,-2.54383997,0.42731921,-0.22449041,1.07948992,-0.92682494,0.19098057,-0.12929632,0.78266241,-1.25696677,0.10133816,-0.02780294,0.22845490,-0.05050288,0.08347060,-0.04741369,0.48817091,-0.24473661
0.38719360,2.80536280,-2.57869788,0.41164255,-0.22607773,1.04660230,-0.92121429,0.18576230,-0.13030936,0.74527818,-1.29753175,0.09719091,-0.02807025,0.21983638,-0.05045842,0.08200629,-0.04715310,0.47305355,-0.24723539
0.39319660,2.69386599,-2.60998841,0.39558226,-0.22732660,1.01226568,-0.91358051,0.18110975,-0.13108947,0.70643169,-1.33769994,0.09274603,-0.02814332,0.21114624,-0.05043412,0.08038971,-0.04670149,0.45649876,-0.24919143
0.39919960,2.57888698,-2.63683171,0.37930194,-0.22816172,0.97673500,-0.90377520,0.17701313,-0.13159908,0.66655768,-1.37677121,0.08807054,-0.02802027,0.20247910,-0.05042488,0.07863221,-0.04605900,0.43876023,-0.25055236
0.40520260,2.46171852,-2.65843902,0.36296956,-0.22851896,0.94029624,-0.89171280,0.17347264,-0.13180657,0.62612990,-1.41404221,0.08323478,-0.02770366,0.19394775,-0.05042513,0.07674955,-0.04523018,0.42012109,-0.25128031
0.41120560,2.34374388,-2.67413501,0.34675289,-0.22834675,0.90325943,-0.87737319,0.17050072,-0.13168733,0.58564900,-1.44882562,0.07831021,-0.02720040,0.18568201,-0.05042908,0.07476128,-0.04422401,0.40088698,-0.25135343
0.41720860,2.22640528,-2.68337811,0.33081533,-0.22760724,0.86595211,-0.86080252,0.16812393,-0.13122466,0.54563034,-1.48047002,0.07336709,-0.02652156,0.17782716,-0.05043105,0.07269010,-0.04305369,0.38137888,-0.25076699
0.42321161,2.11117369,-2.68577816,0.31531224,-0.22627726,0.82871379,-0.84211215,0.16638443,-0.13041053,0.50659178,-1.50837971,0.06847252,-0.02568197,0.17054178,-0.05042583,0.07056121,-0.04173639,0.36192606,-0.24953409
0.42921461,1.99952065,-2.68111068,0.30038800,-0.22434914,0.79189135,-0.82147592,0.16534077,-0.12924603,0.46904243,-1.53203394,0.06368863,-0.02469973,0.16399523,-0.05040910,0.06840165,-0.04029283,0.34285932,-0.24768588
0.43521761,1.89289290,-2.66932747,0.28617386,-0.22183118,0.75583526,-0.79912565,0.16506802,-0.12774164,0.43347230,-1.55100469,0.05907108,-0.02359567,0.15836475,-0.05037780,0.06623969,-0.03874673,0.32450479,-0.24527137
0.44122061,1.79269027,-2.65056277,0.27278660,-0.21874795,0.72089661,-0.77534514,0.16565711,-0.12591728,0.40034335,-1.56497247,0.05466796,-0.02239261,0.15383219,-0.05033054,0.06410437,-0.03712425,0.30717826,-0.24235666
0.44722361,1.70024652,-2.62513482,0.26032801,-0.21514024,0.68742469,-0.75046276,0.16721327,-0.12380205,0.37008206,-1.57373927,0.05051906,-0.02111476,0.15058048,-0.05026794,0.06202497,-0.03545326,0.29118030,-0.23902375
0.45322661,1.61681316,-2.59354238,0.24888508,-0.21106470,0.65576463,-0.72484290,0.16985359,-0.12143374,0.34307345,-1.57723827,0.04665549,-0.01978695,0.14878975,-0.05019290,0.06003070,-0.03376267,0.27679196,-0.23536878
0.45922961,1.54354555,-2.55645619,0.23853086,-0.20659317,0.62625514,-0.69887644,0.17370353,-0.11885813,0.31965659,-1.57553967,0.04309968,-0.01843395,0.14863327,-0.05011077,0.05815043,-0.03208163,0.26427124,-0.23149988
0.46523262,1.48149069,-2.51470544,0.22932574,-0.20181157,0.59922571,-0.67297065,0.17889262,-0.11612806,0.30012127,-1.56885230,0.03986563,-0.01707984,0.15027312,-0.05002947,0.05641243,-0.03043881,0.25384998,-0.22753456
0.47123562,1.43157599,-2.46925954,0.22131896,-0.19681852,0.57499319,-0.64753874,0.18554924,-0.11330233,0.28470588,-1.55752100,0.03695958,-0.01574744,0.15385566,-0.04995942,0.05484422,-0.02886169,0.24573139,-0.22359677
0.47723862,1.39459841,-2.42120557,0.21455038,-0.19172349,0.55385762,-0.62298928,0.19379461,-0.11044446,0.27359590,-1.54201964,0.03438071,-0.01445776,0.15950686,-0.04991339,0.05347240,-0.02737590,0.24008772,-0.21981373
0.48324162,1.37121337,-2.37172231,0.20905196,-0.18664468,0.53609704,-0.59971604,0.20373625,-0.10762136,0.26692305,-1.52294012,0.03212212,-0.01322967,0.16732754,-0.04990620,0.05232253,-0.02600460,0.23705839,-0.21631250
0.48924462,1.36192308,-2.32205148,0.20484914,-0.18170655,0.52196150,-0.57808832,0.21546112,-0.10490197,0.26476469,-1.50097774,0.03017184,-0.01207950,0.17738864,-0.04995435,0.05141887,-0.02476800,0.23674815,-0.21321662
0.49524762,1.36706425,-2.27346737,0.20196174,-0.17703706,0.51166624,-0.55844217,0.22902858,-0.10235595,0.26714331,-1.47691352,0.02851387,-0.01102092,0.18972664,-0.05007553,0.05078424,-0.02368292,0.23922544,-0.21064277
0.50125063,1.38679520,-2.22724587,0.20040441,-0.17276476,0.50538437,-0.54107275,0.24446365,-0.10005238,0.27402606,-1.45159430,0.02712922,-0.01006478,0.20433924,-0.05028807,0.05043964,-0.02276252,0.24452084,-0.20869756
0.50725363,1.42108296,-2.18463411,0.20018649,-0.16901567,0.50323931,-0.52622808,0.26175078,-0.09805865,0.28532422,-1.42591130,0.02599682,-0.00921906,0.22118160,-0.05061040,0.05040390,-0.02201608,0.25262566,-0.20747478
0.51325663,1.46969095,-2.14682177,0.20131133,-0.16591018,0.50529740,-0.51410427,0.28082851,-0.09643951,0.30089267,-1.40077810,0.02509436,-0.00848899,0.24016315,-0.05106045,0.05069325,-0.02144893,0.26349079,-0.20705297
0.51925963,1.53216805,-2.11491519,0.20377503,-0.16355994,0.51156109,-0.50484251,0.30158535,-0.09525632,0.32052944,-1.37710893,0.02439902,-0.00787708,0.26114543,-0.05165511,0.05132079,-0.02106251,0.27702588,-0.20749361
0.52526263,1.60784034,-2.08991502,0.20756480,-0.16206491,0.52196317,-0.49852773,0.32385723,-0.09456653,0.34397568,-1.35579794,0.02388799,-0.00738333,0.28394091,-0.05240978,0.05229594,-0.02085443,0.29309895,-0.20883984
0.53126563,1.69580630,-2.07269830,0.21265691,-0.16151060,0.53636247,-0.49518902,0.34742663,-0.09442339,0.37091603,-1.33770022,0.02353891,-0.00700544,0.30831319,-0.05333798,0.05362384,-0.02081880,0.31153663,-0.21111598
0.53726863,1.79493679,-2.06400521,0.21901454,-0.16196569,0.55454141,-0.49480181,0.37202385,-0.09487587,0.40097992,-1.32361509,0.02333017,-0.00673901,0.33397863,-0.05445106,0.05530480,-0.02094651,0.33212518,-0.21432762
0.54327164,1.90388071,-2.06443087,0.22658556,-0.16347995,0.57620572,-0.49729147,0.39733019,-0.09596880,0.43374386,-1.31427201,0.02324102,-0.00657778,0.36060956,-0.05575808,0.05733372,-0.02122563,0.35461234,-0.21846246
0.54927464,2.02107699,-2.07442184,0.23530061,-0.16608269,0.60098649,-0.50253841,0.42298341,-0.09774313,0.46873506,-1.31031927,0.02325171,-0.00651392,0.38783908,-0.05726573,0.05969968,-0.02164190,0.37871017,-0.22349180
0.55527764,2.14477363,-2.09427727,0.24507140,-0.16978167,0.62844489,-0.51038420,0.44858513,-0.10023627,0.50543655,-1.31231550,0.02334345,-0.00653824,0.41526756,-0.05897843,0.06238556,-0.02217924,0.40409893,-0.22937254
0.56128064,2.27305372,-2.12415382,0.25578973,-0.17456257,0.65807920,-0.52063860,0.47371015,-0.10348246,0.54329389,-1.32072379,0.02349843,-0.00664051,0.44247056,-0.06089853,0.06536783,-0.02282032,0.43043196,-0.23604968
0.56728364,2.40386832,-2.16407369,0.26732710,-0.18038899,0.68933433,-0.53308697,0.49791727,-0.10751306,0.58172349,-1.33590817,0.02369974,-0.00680964,0.46900813,-0.06302650,0.06861658,-0.02354714,0.45734153,-0.24345913
0.57328664,2.53507557,-2.21393483,0.27953516,-0.18720305,0.72161349,-0.54749791,0.52076137,-0.11235671,0.62012246,-1.35813191,0.02393137,-0.00703396,0.49443520,-0.06536128,0.07209559,-0.02434160,0.48444554,-0.25153066
0.57928964,2.66448506,-2.27352227,0.29224708,-0.19492644,0.75429154,-0.56363068,0.54180622,-0.11803927,0.65787978,-1.38755741,0.02417821,-0.00730150,0.51831270,-0.06790054,0.07576278,-0.02518604,0.51135490,-0.26019092
0.58529265,2.78990599,-2.34251969,0.30527979,-0.20346199,0.78672975,-0.58124206,0.56063750,-0.12458345,0.69438857,-1.42424693,0.02442610,-0.00760014,0.54021908,-0.07064099,0.07957072,-0.02606385,0.53768137,-0.26936625
0.59129565,2.90919764,-2.42052014,0.31843707,-0.21269568,0.81829131,-0.60009236,0.57687562,-0.13200815,0.72905899,-1.46816391,0.02466193,-0.00791792,0.55976172,-0.07357862,0.08346742,-0.02695984,0.56304559,-0.27898524
0.59729865,3.02032021,-2.50703529,0.33151355,-0.22249894,0.84835712,-0.61995039,0.59018757,-0.14032744,0.76133129,-1.51917443,0.02487381,-0.00824324,0.57658788,-0.07670884,0.08739722,-0.02786077,0.58708504,-0.28898079
0.60330165,3.12138421,-2.60150254,0.34429924,-0.23273135,0.87634117,-0.64059708,0.60029757,-0.14954916,0.79068868,-1.57704852,0.02505123,-0.00856503,0.59039467,-0.08002657,0.09130188,-0.02875557,0.60946167,-0.29929165
0.60930465,3.21069640,-2.70328965,0.35658469,-0.24324336,0.90170508,-0.66182775,0.60699585,-0.15967319,0.81666937,-1.64146121,0.02518533,-0.00887302,0.60093765,-0.08352614,0.09512172,-0.02963566,0.62986893,-0.30986335
0.61530765,3.28680052,-2.81169670,0.36816642,-0.25387927,0.92397115,-0.68345293,0.61014525,-0.17068953,0.83887725,-1.71199324,0.02526910,-0.00915786,0.60803772,-0.08720118,0.09879690,-0.03049503,0.64803790,-0.32064841
0.62131066,3.34851128,-2.92595572,0.37885251,-0.26448017,0.94273359,-0.70529780,0.60968543,-0.18257606,0.85699092,-1.78813160,0.02529765,-0.00941132,0.61158598,-0.09104433,0.10226859,-0.03133028,0.66374243,-0.33160588
0.62731366,3.39494024,-3.04522815,0.38846800,-0.27488683,0.95766742,-0.72720033,0.60563439,-0.19529638,0.87077059,-1.86927007,0.02526842,-0.00962642,0.61154627,-0.09504682,0.10548027,-0.03214052,0.67680307,-0.34270023
0.63331666,3.42551283,-3.16860100,0.39686014,-0.28494249,0.96853489,-0.74900845,0.59808736,-0.20879756,0.88006255,-1.95471023,0.02518137,-0.00979751,0.60795554,-0.09919808,0.10837887,-0.03292714,0.68708975,-0.35389967
0.63931966,3.43997596,-3.29508225,0.40390293,-0.29449546,0.97518932,-0.77057631,0.58721317,-0.22300824,0.88480114,-2.04366308,0.02503907,-0.00992036,0.60092170,-0.10348515,0.11091582,-0.03369354,0.69452315,-0.36517400
0.64532266,3.43839610,-3.42359669,0.40950114,-0.30340151,0.97757610,-0.79176019,0.57324816,-0.23783701,0.88500806,-2.13525209,0.02484679,-0.00999220,0.59061933,-0.10789225,0.11304801,-0.03444466,0.69907481,-0.37649208
0.65132566,3.42114836,-3.55298301,0.41359340,-0.31152604,0.97573126,-0.81241409,0.55648809,-0.25317131,0.88078923,-2.22851778,0.02461242,-0.01001167,0.57728339,-0.11240020,0.11473856,-0.03518655,0.70076609,-0.38781917
0.65732866,3.38889724,-3.68199317,0.41615437,-0.31874594,0.96977750,-0.83238574,0.53727828,-0.26887699,0.87232928,-2.32242453,0.02434633,-0.00997883,0.56120109,-0.11698602,0.11595750,-0.03592579,0.69966607,-0.39911426
