energy_ev,total_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.47273637,0.49006842,0.05060923,0.02441721,0.25965507,0.38140031,0.00009405,0.00287916,0.00070709,0.02273866
-3.46673337,0.54355902,0.05867431,0.02552002,0.29471946,0.42181527,0.00009999,0.00344907,0.00084520,0.02594653
-3.46073037,0.60247378,0.06801169,0.02722147,0.33374757,0.46546073,0.00010654,0.00410359,0.00100536,0.02955261
-3.45472736,0.66701258,0.07870408,0.02952499,0.37697665,0.51243913,0.00011375,0.00484902,0.00118939,0.03358035
-3.44872436,0.73734760,0.09082553,0.03243485,0.42461566,0.56283589,0.00012169,0.00569082,0.00139897,0.03805020
-3.44272136,0.81361009,0.10443764,0.03595561,0.47683372,0.61671139,0.00013045,0.00663330,0.00163556,0.04297848
-3.43671836,0.89587545,0.11958563,0.04009128,0.53374758,0.67409172,0.00014013,0.00767930,0.00190034,0.04837614
-3.43071536,0.98414711,0.13629425,0.04484438,0.59540887,0.73495852,0.00015087,0.00882985,0.00219409,0.05424753
-3.42471236,1.07833985,0.15456382,0.05021475,0.66179148,0.79923844,0.00016280,0.01008393,0.00251717,0.06058919
-3.41870935,1.17826364,0.17436660,0.05619832,0.73277985,0.86679258,0.00017608,0.01143811,0.00286941,0.06738875
-3.41270635,1.28360886,0.19564356,0.06278588,0.80815877,0.93740679,0.00019088,0.01288642,0.00325005,0.07462398
-3.40670335,1.39393387,0.21830198,0.06996190,0.88760552,1.01078341,0.00020736,0.01442014,0.00365772,0.08226212
-3.40070035,1.50865616,0.24221387,0.07770348,0.97068488,1.08653510,0.00022567,0.01602771,0.00409034,0.09025941
-3.39469735,1.62704781,0.26721550,0.08597950,1.05684771,1.16418155,0.00024596,0.01769479,0.00454517,0.09856107
-3.38869435,1.74823622,0.29310816,0.09475006,1.14543358,1.24314954,0.00026837,0.01940436,0.00501880,0.10710159
-3.38269135,1.87121061,0.31966019,0.10396617,1.23567772,1.32277682,0.00029299,0.02113694,0.00550713,0.11580553
-3.37668834,1.99483471,0.34661033,0.11356994,1.32672235,1.40232012,0.00031990,0.02287095,0.00600551,0.12458861
-3.37068534,2.11786559,0.37367244,0.12349498,1.41763245,1.48096727,0.00034913,0.02458314,0.00650876,0.13335934
-3.36468234,2.23897833,0.40054134,0.13366735,1.50741547,1.55785329,0.00038068,0.02624914,0.00701129,0.14202094
-3.35867934,2.35679597,0.42689969,0.14400683,1.59504437,1.63208006,0.00041448,0.02784409,0.00750725,0.15047360
-3.35267634,2.46992370,0.45242572,0.15442858,1.67948342,1.70273897,0.00045045,0.02934333,0.00799062,0.15861697
-3.34667334,2.57698611,0.47680148,0.16484522,1.75971549,1.76893565,0.00048842,0.03072311,0.00845545,0.16635284
-3.34067034,2.67666608,0.49972125,0.17516907,1.83477000,1.82981592,0.00052822,0.03196135,0.00889592,0.17358777
-3.33466733,2.76774377,0.52089991,0.18531481,1.90375019,1.88459187,0.00056961,0.03303832,0.00930657,0.18023576
-3.32866433,2.84913399,0.54008084,0.19520212,1.96585860,1.93256692,0.00061235,0.03393732,0.00968243,0.18622069
-3.32266133,2.91992053,0.55704296,0.20475859,2.02041963,1.97315886,0.00065614,0.03464522,0.01001917,0.19147849
-3.31665833,2.97938588,0.57160681,0.21392253,2.06689817,2.00591988,0.00070071,0.03515300,0.01031320,0.19595897
-3.31065533,3.02703520,0.58363922,0.22264567,2.10491363,2.03055263,0.00074577,0.03545602,0.01056175,0.19962719
-3.30465233,3.06261352,0.59305652,0.23089578,2.13424850,2.04692192,0.00079107,0.03555425,0.01076299,0.20246435
-3.29864932,3.08611549,0.59982608,0.23865891,2.15485146,2.05506124,0.00083637,0.03545230,0.01091598,0.20446817
-3.29264632,3.09778750,0.60396623,0.24594127,2.16683472,2.05517430,0.00088150,0.03515934,0.01102074,0.20565274
-3.28664332,3.09812199,0.60554454,0.25277068,2.17046595,2.04763127,0.00092634,0.03468876,0.01107814,0.20604783
-3.28064032,3.08784442,0.60467453,0.25919735,2.16615522,2.03296021,0.00097084,0.03405784,0.01108990,0.20569780
-3.27463732,3.06789348,0.60151105,0.26529407,2.15443770,2.01183397,0.00101505,0.03328717,0.01105846,0.20466000
-3.26863432,3.03939540,0.59624453,0.27115560,2.13595281,1.98505326,0.00105908,0.03240003,0.01098686,0.20300291
-3.26263132,3.00363325,0.58909430,0.27689726,2.11142102,1.95352652,0.00110315,0.03142168,0.01087860,0.20080395
-3.25662831,2.96201256,0.58030135,0.28265264,2.08161914,1.91824738,0.00114754,0.03037862,0.01073754,0.19814717
-3.25062531,2.91602421,0.57012072,0.28857037,2.04735524,1.88027050,0.00119262,0.02929780,0.01056770,0.19512077
-3.24462231,2.86720585,0.55881392,0.29481006,2.00944413,1.84068658,0.00123879,0.02820586,0.01037318,0.19181468
-3.23861931,2.81710295,0.54664150,0.30153728,1.96868434,1.80059718,0.00128652,0.02712842,0.01015797,0.18831815
-3.23261631,2.76723049,0.53385616,0.30891782,1.92583730,1.76109012,0.00133627,0.02608936,0.00992589,0.18471749
-3.22661331,2.71903618,0.52069645,0.31711126,1.88160934,1.72321587,0.00138848,0.02511029,0.00968044,0.18109403
-3.22061031,2.67386613,0.50738139,0.32626398,1.83663696,1.68796553,0.00144355,0.02421001,0.00942479,0.17752222
-3.21460730,2.63293352,0.49410588,0.33650197,1.79147560,1.65625072,0.00150179,0.02340411,0.00916171,0.17406814
-3.20860430,2.59729104,0.48103732,0.34792361,1.74659201,1.62888563,0.00156343,0.02270469,0.00889353,0.17078816
-3.20260130,2.56780752,0.46831308,0.36059264,1.70236014,1.60657156,0.00162852,0.02212018,0.00862214,0.16772801
-3.19659830,2.54514925,0.45603918,0.37453185,1.65906045,1.58988407,0.00169696,0.02165524,0.00834904,0.16492214
-3.19059530,2.52976630,0.44428992,0.38971767,1.61688224,1.57926289,0.00176847,0.02131084,0.00807537,0.16239338
-3.18459230,2.52188419,0.43310843,0.40607603,1.57592871,1.57500469,0.00184256,0.02108434,0.00780191,0.16015293
-3.17858929,2.52150111,0.42250823,0.42347983,1.53622429,1.57725884,0.00191856,0.02096975,0.00752920,0.15820066
-3.17258629,2.52839077,0.41247540,0.44174829,1.49772381,1.58602607,0.00199556,0.02095801,0.00725755,0.15652569
-3.16658329,2.54211101,0.40297161,0.46064833,1.46032312,1.60116029,0.00207250,0.02103737,0.00698715,0.15510719
-3.16058029,2.56201785,0.39393756,0.47989816,1.42387057,1.62237326,0.00214814,0.02119381,0.00671807,0.15391550
-3.15457729,2.58728493,0.38529695,0.49917306,1.38817906,1.64924226,0.00222110,0.02141154,0.00645037,0.15291339
-3.14857429,2.61692778,0.37696068,0.51811323,1.35303814,1.68122055,0.00228992,0.02167348,0.00618408,0.15205749
-3.14257129,2.64983233,0.36883127,0.53633364,1.31822593,1.71765031,0.00235309,0.02196180,0.00591930,0.15129989
-3.13656828,2.68478690,0.36080728,0.55343539,1.28352042,1.75777798,0.00240909,0.02225847,0.00565617,0.15058980
-3.13056528,2.72051679,0.35278763,0.56901833,1.24870987,1.80077148,0.00245647,0.02254578,0.00539490,0.14987521
-3.12456228,2.75572025,0.34467569,0.58269428,1.21360215,1.84573886,0.00249385,0.02280682,0.00513579,0.14910461
-3.11855928,2.78910488,0.33638305,0.59410052,1.17803274,1.89174813,0.00252005,0.02302597,0.00487924,0.14822853
-3.11255628,2.81942312,0.32783278,0.60291274,1.14187124,1.93784740,0.00253404,0.02318933,0.00462569,0.14720115
-3.10655328,2.84550573,0.31896218,0.60885707,1.10502639,1.98308514,0.00253508,0.02328504,0.00437567,0.14598150
-3.10055028,2.86629211,0.30972493,0.61172052,1.06744933,2.02652975,0.00252264,0.02330356,0.00412977,0.14453473
-3.09454727,2.88085657,0.30009250,0.61135940,1.02913534,2.06728821,0.00249654,0.02323792,0.00388860,0.14283292
-3.08854427,2.88842975,0.29005495,0.60770537,0.99012396,2.10452314,0.00245684,0.02308376,0.00365285,0.14085582
-3.08254127,2.88841459,0.27962097,0.60076876,0.95049763,2.13746817,0.00240394,0.02283940,0.00342318,0.13859122
-3.07653827,2.88039671,0.26881728,0.59063922,0.91037892,2.16544126,0.00233852,0.02250576,0.00320032,0.13603511
-3.07053527,2.86414902,0.25768745,0.57748337,0.86992673,2.18785579,0.00226150,0.02208624,0.00298498,0.13319157
-3.06453227,2.83963096,0.24629018,0.56153997,0.82933141,2.20422956,0.00217409,0.02158647,0.00277791,0.13007244
-3.05852926,2.80698269,0.23469708,0.54311251,0.78880929,2.21419156,0.00207764,0.02101405,0.00257986,0.12669678
-3.05252626,2.76651502,0.22299025,0.52255989,0.74859671,2.21748683,0.00197372,0.02037824,0.00239159,0.12309018
-3.04652326,2.71869578,0.21125957,0.50028530,0.70894391,2.21397936,0.00186397,0.01968956,0.00221389,0.11928392
-3.04052026,2.66413350,0.19959991,0.47672413,0.67010887,2.20365349,0.00175012,0.01895950,0.00204756,0.11531402
-3.03451726,2.60355927,0.18810840,0.45233110,0.63235155,2.18661371,0.00163392,0.01820005,0.00189342,0.11122029
-3.02851426,2.53780763,0.17688186,0.42756743,0.59592845,2.16308321,0.00151709,0.01742344,0.00175230,0.10704530
-3.02251126,2.46779711,0.16601437,0.40288819,0.56108785,2.13340114,0.00140130,0.01664173,0.00162504,0.10283339
-3.01650825,2.39451102,0.15559517,0.37873054,0.52806564,2.09801873,0.00128810,0.01586657,0.00151249,0.09862968
-3.01050525,2.31897893,0.14570696,0.35550304,0.49708187,2.05749402,0.00117894,0.01510893,0.00141552,0.09447919
-3.00450225,2.24225894,0.13642438,0.33357635,0.46833798,2.01248529,0.00107508,0.01437888,0.00133496,0.09042590
-2.99849925,2.16542095,0.12781307,0.31327552,0.44201469,1.96374292,0.00097766,0.01368548,0.00127162,0.08651204
-2.99249625,2.08953082,0.11992882,0.29487393,0.41827040,1.91209952,0.00088760,0.01303661,0.00122628,0.08277727
-2.98649325,2.01563516,0.11281723,0.27858897,0.39724001,1.85845815,0.00080566,0.01243894,0.00119966,0.07925802
-2.98049025,1.94474672,0.10651348,0.26457936,0.37903416,1.80377853,0.00073242,0.01189790,0.00119239,0.07598689
-2.97448724,1.87783012,0.10104235,0.25294415,0.36373850,1.74906121,0.00066829,0.01141763,0.00120499,0.07299205
-2.96848424,1.81578768,0.09641838,0.24372314,0.35141326,1.69532964,0.00061351,0.01100104,0.00123787,0.07029677
-2.96248124,1.75944547,0.09264614,0.23689868,0.34209267,1.64361048,0.00056817,0.01064981,0.00129125,0.06791894
-2.95647824,1.70953944,0.08972053,0.23239870,0.33578449,1.59491229,0.00053224,0.01036446,0.00136520,0.06587072
-2.95047524,1.66670197,0.08762712,0.23010079,0.33246943,1.55020320,0.00050557,0.01014438,0.00145956,0.06415825
-2.94447224,1.63144909,0.08634247,0.22983721,0.33210060,1.51038810,0.00048793,0.00998789,0.00157391,0.06278146
-2.93846923,1.60416875,0.08583454,0.23140066,0.33460304,1.47628602,0.00047897,0.00989227,0.00170760,0.06173401
-2.93246623,1.58511073,0.08606298,0.23455071,0.33987336,1.44860854,0.00047831,0.00985387,0.00185967,0.06100331
-2.92646323,1.57437871,0.08697958,0.23902075,0.34777965,1.42793998,0.00048552,0.00986816,0.00202887,0.06057080
-2.92046023,1.57192512,0.08852865,0.24452529,0.35816181,1.41472032,0.00050011,0.00992977,0.00221362,0.06041227
-2.91445723,1.57754915,0.09064762,0.25076745,0.37083228,1.40923151,0.00052159,0.01003262,0.00241203,0.06049840
-2.90845423,1.59089863,0.09326759,0.25744661,0.38557755,1.41158804,0.00054945,0.01017003,0.00262189,0.06079551
-2.90245123,1.61147581,0.09631417,0.26426592,0.40216022,1.42173206,0.00058315,0.01033479,0.00284069,0.06126639
-2.89644822,1.63864739,0.09970840,0.27093950,0.42032187,1.43943381,0.00062218,0.01051935,0.00306566,0.06187128
-2.89044522,1.67165869,0.10336778,0.27719930,0.43978681,1.46429725,0.00066601,0.01071593,0.00329376,0.06256903
-2.88444222,1.70965181,0.10720764,0.28280128,0.46026646,1.49577106,0.00071414,0.01091672,0.00352177,0.06331822
-2.87843922,1.75168722,0.11114247,0.28753086,0.48146456,1.53316470,0.00076604,0.01111404,0.00374635,0.06407840
-2.87243622,1.79676841,0.11508748,0.29120735,0.50308288,1.57566914,0.00082122,0.01130053,0.00396407,0.06481131
-2.86643322,1.84386858,0.11896027,0.29368744,0.52482743,1.62238145,0.00087921,0.01146934,0.00417150,0.06548196
-2.86043022,1.89195876,0.12268250,0.29486747,0.54641492,1.67233257,0.00093951,0.01161432,0.00436531,0.06605970
-2.85442721,1.94003612,0.12618156,0.29468454,0.56757925,1.72451712,0.00100166,0.01173018,0.00454233,0.06651909
-2.84842421,1.98715168,0.12939221,0.29311640,0.58807775,1.77792425,0.00106519,0.01181266,0.00469963,0.06684057
-2.84242121,2.03243629,0.13225812,0.29018019,0.60769705,1.83156815,0.00112966,0.01185866,0.00483461,0.06701100
-2.83641821,2.07512391,0.13473316,0.28593019,0.62625811,1.88451729,0.00119461,0.01186633,0.00494509,0.06702386
-2.83041521,2.11457132,0.13678257,0.28045450,0.64362042,1.93592104,0.00125959,0.01183519,0.00502933,0.06687931
-2.82441221,2.15027358,0.13838380,0.27387112,0.65968494,1.98503262,0.00132417,0.01176613,0.00508614,0.06658398
-2.81840920,2.18187457,0.13952712,0.26632331,0.67439575,2.03122764,0.00138789,0.01166140,0.00511485,0.06615054
-2.81240620,2.20917217,0.14021580,0.25797466,0.68774016,2.07401722,0.00145033,0.01152466,0.00511540,0.06559715
-2.80640320,2.23211805,0.14046613,0.24900401,0.69974738,2.11305550,0.00151105,0.01136082,0.00508828,0.06494663
-2.80040020,2.25081196,0.14030691,0.23960026,0.71048551,2.14814100,0.00156963,0.01117598,0.00503458,0.06422565
-2.79439720,2.26549076,0.13977879,0.22995755,0.72005711,2.17921212,0.00162565,0.01097730,0.00495589,0.06346372
-2.78839420,2.27651269,0.13893319,0.22027058,0.72859341,2.20633686,0.00167872,0.01077285,0.00485432,0.06269226
-2.78239120,2.28433755,0.13783098,0.21073055,0.73624728,2.22969744,0.00172847,0.01057137,0.00473238,0.06194352
-2.77638819,2.28950352,0.13654093,0.20152142,0.74318541,2.24957057,0.00177455,0.01038212,0.00459295,0.06124965
-2.77038519,2.29260154,0.13513791,0.19281686,0.74957974,2.26630445,0.00181666,0.01021462,0.00443917,0.06064178
-2.76438219,2.29424849,0.13370095,0.18477763,0.75559880,2.28029350,0.00185455,0.01007844,0.00427436,0.06014913
-2.75837919,2.29505994,0.13231114,0.17754950,0.76139908,2.29195228,0.00188800,0.00998293,0.00410192,0.05979829
-2.75237619,2.29562396,0.13104948,0.17126163,0.76711701,2.30168972,0.00191689,0.00993697,0.00392525,0.05961253
-2.74637319,2.29647673,0.12999468,0.16602526,0.77286177,2.30988511,0.00194112,0.00994877,0.00374767,0.05961126
-2.74037019,2.29808114,0.12922096,0.16193289,0.77870949,2.31686689,0.00196070,0.01002559,0.00357231,0.05980956
-2.73436718,2.30080924,0.12879599,0.15905751,0.78469892,2.32289541,0.00197569,0.01017356,0.00340206,0.06021782
-2.72836418,2.30492915,0.12877883,0.15745224,0.79082901,2.32815044,0.00198622,0.01039747,0.00323951,0.06084149
-2.72236118,2.31059718,0.12921817,0.15715002,0.79705853,2.33272404,0.00199249,0.01070062,0.00308689,0.06168092
-2.71635818,2.31785523,0.13015067,0.15816359,0.80330770,2.33661918,0.00199475,0.01108470,0.00294602,0.06273130
-2.71035518,2.32663379,0.13159975,0.16048556,0.80946208,2.33975407,0.00199330,0.01154971,0.00281834,0.06398270
-2.70435218,2.33676026,0.13357455,0.16408880,0.81537833,2.34197205,0.00198846,0.01209397,0.00270483,0.06542022
-2.69834917,2.34797238,0.13606937,0.16892700,0.82089191,2.34305643,0.00198058,0.01271410,0.00260606,0.06702424
-2.69234617,2.35993601,0.13906353,0.17493562,0.82582621,2.34274965,0.00197000,0.01340517,0.00252218,0.06877078
-2.68634317,2.37226673,0.14252167,0.18203315,0.83000296,2.34077558,0.00195705,0.01416087,0.00245295,0.07063205
-2.68034017,2.38455412,0.14639452,0.19012279,0.83325331,2.33686405,0.00194204,0.01497367,0.00239780,0.07257699
-2.67433717,2.39638781,0.15062014,0.19909451,0.83542923,2.33077618,0.00192523,0.01583515,0.00235583,0.07457206
-2.66833417,2.40738408,0.15512565,0.20882755,0.83641462,2.32232940,0.00190682,0.01673635,0.00232589,0.07658209
-2.66233117,2.41721188,0.15982932,0.21919329,0.83613577,2.31142072,0.00188699,0.01766806,0.00230660,0.07857121
-2.65632816,2.42561702,0.16464310,0.23005843,0.83457041,2.29804716,0.00186583,0.01862127,0.00229647,0.08050392
-2.65032516,2.43244355,0.16947532,0.24128833,0.83175522,2.28232233,0.00184340,0.01958754,0.00229388,0.08234613
-2.64432216,2.43765109,0.17423366,0.25275050,0.82779110,2.26448810,0.00181971,0.02055937,0.00229720,0.08406629
-2.63831916,2.44132740,0.17882818,0.26431801,0.82284601,2.24492085,0.00179474,0.02153054,0.00230481,0.08563642
-2.63231616,2.44369547,0.18317426,0.27587267,0.81715515,2.22413175,0.00176845,0.02249642,0.00231518,0.08703316
-2.62631316,2.44511458,0.18719548,0.28730780,0.81101828,2.20276097,0.00174081,0.02345416,0.00232690,0.08823859
-2.62031016,2.44607508,0.19082609,0.29853054,0.80479421,2.18156576,0.00171180,0.02440283,0.00233872,0.08924101
-2.61430715,2.44718704,0.19401321,0.30946346,0.79889260,2.16140294,0.00168145,0.02534341,0.00234961,0.09003545
-2.60830415,2.44916290,0.19671856,0.32004542,0.79376316,2.14320611,0.00164984,0.02627876,0.00235877,0.09062398
-2.60230115,2.45279480,0.19891958,0.33023159,0.78988279,2.12795858,0.00161710,0.02721336,0.00236565,0.09101578
-2.59629815,2.45892726,0.20061008,0.33999274,0.78774094,2.11666283,0.00158349,0.02815307,0.00236995,0.09122696
-2.59029515,2.46842639,0.20180019,0.34931372,0.78782377,2.11030774,0.00154933,0.02910470,0.00237168,0.09128016
-2.58429215,2.48214669,0.20251591,0.35819122,0.79059780,2.10983468,0.00151504,0.03007559,0.00237108,0.09120384
-2.57828914,2.50089695,0.20279793,0.36663118,0.79649356,2.11610387,0.00148116,0.03107304,0.00236866,0.09103155
-2.57228614,2.52540648,0.20270015,0.37464570,0.80589000,2.12986221,0.00144833,0.03210387,0.00236519,0.09080083
-2.56628314,2.55629342,0.20228773,0.38224996,0.81910025,2.15171383,0.00141725,0.03317380,0.00236163,0.09055217
-2.56028014,2.59403621,0.20163493,0.38945922,0.83635935,2.18209459,0.00138875,0.03428705,0.00235915,0.09032787
-2.55427714,2.63894978,0.20082266,0.39628623,0.85781447,2.22125147,0.00136371,0.03544591,0.00235908,0.09017083
-2.54827414,2.69116740,0.19993607,0.40273911,0.88351797,2.26922770,0.00134306,0.03665043,0.00236291,0.09012354
-2.54227114,2.75062916,0.19906211,0.40882007,0.91342370,2.32585432,0.00132779,0.03789825,0.00237222,0.09022699
-2.53626813,2.81707750,0.19828716,0.41452496,0.94738649,2.39074834,0.00131892,0.03918454,0.00238866,0.09051983
-2.53026513,2.89006020,0.19769496,0.41984380,0.98516501,2.46331787,0.00131746,0.04050213,0.00241395,0.09103768
-2.52426213,2.96894054,0.19736464,0.42476217,1.02642762,2.54277369,0.00132443,0.04184174,0.00244984,0.09181253
-2.51825913,3.05291426,0.19736910,0.42926354,1.07076103,2.62814710,0.00134081,0.04319235,0.00249806,0.09287240
-2.51225613,3.14103245,0.19777369,0.43333238,1.11768132,2.71831308,0.00136754,0.04454173,0.00256031,0.09424106
-2.50625313,3.23222930,0.19863512,0.43695764,1.16664654,2.81201796,0.00140547,0.04587698,0.00263826,0.09593796
-2.50025013,3.32535342,0.20000070,0.44013668,1.21707068,2.90791046,0.00145538,0.04718524,0.00273348,0.09797823
-2.49424712,3.41920115,0.20190778,0.44287913,1.26833794,3.00457482,0.00151792,0.04845431,0.00284748,0.10037271
-2.48824412,3.51255048,0.20438339,0.44521039,1.31981699,3.10056477,0.00159362,0.04967330,0.00298160,0.10312805
-2.48224112,3.60419390,0.20744412,0.44717462,1.37087448,3.19443719,0.00168282,0.05083330,0.00313708,0.10624676
-2.47623812,3.69296891,0.21109605,0.44883678,1.42088734,3.28478410,0.00178568,0.05192783,0.00331496,0.10972723
-2.47023512,3.77778495,0.21533481,0.45028357,1.46925364,3.37026211,0.00190212,0.05295325,0.00351609,0.11356369
-2.46423212,3.85764575,0.22014573,0.45162310,1.51540154,3.44961855,0.00203183,0.05390904,0.00374110,0.11774610
-2.45822911,3.93166661,0.22550403,0.45298319,1.55879641,3.52171352,0.00217423,0.05479790,0.00399036,0.12225990
-2.45222611,3.99908622,0.23137505,0.45450822,1.59894622,3.58553773,0.00232843,0.05562568,0.00426392,0.12708581
-2.44622311,4.05927315,0.23771459,0.45635475,1.63540515,3.64022589,0.00249326,0.05640114,0.00456156,0.13219950
-2.44022011,4.11172728,0.24446927,0.45868589,1.66777595,3.68506589,0.00266721,0.05713562,0.00488264,0.13757134
-2.43421711,4.15607696,0.25157700,0.46166485,1.69571126,3.71950405,0.00284846,0.05784248,0.00522618,0.14316608
-2.42821411,4.19207258,0.25896760,0.46544776,1.71891425,3.74314691,0.00303489,0.05853654,0.00559075,0.14894281
-2.42221111,4.21957766,0.26656356,0.47017631,1.73713906,3.75576017,0.00322409,0.05923332,0.00597448,0.15485487
-2.41620810,4.23855843,0.27428094,0.47597048,1.75019125,3.75726537,0.00341341,0.05994839,0.00637505,0.16085004
-2.41020510,4.24907286,0.28203052,0.48292171,1.75792865,3.74773482,0.00360000,0.06069655,0.00678965,0.16687100
-2.40420210,4.25126011,0.28971914,0.49108704,1.76026262,3.72738536,0.00378083,0.06149114,0.00721501,0.17285591
-2.39819910,4.24533105,0.29725129,0.50048430,1.75715987,3.69657127,0.00395283,0.06234340,0.00764738,0.17873934
-2.39219610,4.23156041,0.30453083,0.51108894,1.74864484,3.65577673,0.00411290,0.06326186,0.00808261,0.18445339
-2.38619310,4.21028086,0.31146299,0.52283239,1.73480227,3.60560777,0.00425801,0.06425190,0.00851615,0.18992906
-2.38019010,4.18187896,0.31795646,0.53560227,1.71577994,3.54678383,0.00438530,0.06531542,0.00894310,0.19509777
-2.37418709,4.14679300,0.32392560,0.54924445,1.69179102,3.48012884,0.00449214,0.06645065,0.00935835,0.19989306
-2.36818409,4.10551211,0.32929270,0.56356679,1.66311590,3.40656154,0.00457625,0.06765210,0.00975662,0.20425224
-2.36218109,4.05857635,0.33399017,0.57834457,1.63010288,3.32708488,0.00463569,0.06891069,0.01013257,0.20811813
-2.35617809,4.00657698,0.33796261,0.59332721,1.59316752,3.24277417,0.00466901,0.07021393,0.01048099,0.21144065
-2.35017509,3.95015636,0.34116871,0.60824614,1.55279029,3.15476394,0.00467526,0.07154638,0.01079682,0.21417829
-2.34417209,3.89000677,0.34358281,0.62282335,1.50951226,3.06423311,0.00465400,0.07289005,0.01107538,0.21629922
-2.33816908,3.82686746,0.34519610,0.63678028,1.46392866,2.97238866,0.00460535,0.07422500,0.01131248,0.21778229
-2.33216608,3.76151962,0.34601733,0.64984669,1.41668033,2.88044765,0.00452999,0.07552993,0.01150451,0.21861752
-2.32616308,3.69477870,0.34607301,0.66176906,1.36844306,2.78961782,0.00442909,0.07678289,0.01164863,0.21880626
-2.32016008,3.62748400,0.34540706,0.67231821,1.31991496,2.70107699,0.00430434,0.07796188,0.01174279,0.21836103
-2.31415708,3.56048545,0.34407978,0.68129583,1.27180227,2.61595175,0.00415783,0.07904555,0.01178588,0.21730490
-2.30815408,3.49462769,0.34216630,0.68853957,1.22480375,2.53529561,0.00399206,0.08001376,0.01177772,0.21567052
-2.30215108,3.43073187,0.33975438,0.69392666,1.17959430,2.46006742,0.00380977,0.08084813,0.01171914,0.21349887
-2.29614807,3.36957558,0.33694167,0.69737583,1.13680823,2.39111048,0.00361396,0.08153250,0.01161189,0.21083772
-2.29014507,3.31187151,0.33383257,0.69884754,1.09702263,2.32913292,0.00340772,0.08205328,0.01145867,0.20773989
-2.28414207,3.25824580,0.33053465,0.69834268,1.06074164,2.27469007,0.00319420,0.08239968,0.01126301,0.20426142
-2.27813907,3.20921670,0.32715489,0.69589966,1.02838194,2.22816933,0.00297652,0.08256387,0.01102917,0.20045963
-2.27213607,3.16517461,0.32379580,0.69159034,1.00026023,2.18977815,0.00275765,0.08254100,0.01076198,0.19639132
-2.26613307,3.12636445,0.32055158,0.68551489,0.97658299,2.15953570,0.00254040,0.08232910,0.01046674,0.19211100
-2.26013007,3.09287122,0.31750454,0.67779602,0.95743931,2.13726860,0.00232735,0.08192898,0.01014899,0.18766936
-2.25412706,3.06460971,0.31472178,0.66857273,0.94279672,2.12261121,0.00212079,0.08134395,0.00981440,0.18311193
-2.24812406,3.04131910,0.31225253,0.65799411,0.93250079,2.11501064,0.00192268,0.08057952,0.00946852,0.17847812
-2.24212106,3.02256307,0.31012598,0.64621342,0.92627822,2.11373679,0.00173469,0.07964316,0.00911668,0.17380055
-2.23611806,3.00773589,0.30834992,0.63338273,0.92374376,2.11789722,0.00155812,0.07854387,0.00876381,0.16910471
-2.23011506,2.99607470,0.30691015,0.61964840,0.92441073,2.12645700,0.00139397,0.07729198,0.00841432,0.16440902
-2.22411206,2.98667795,0.30577079,0.60514768,0.92770491,2.13826288,0.00124289,0.07589879,0.00807199,0.15972523
-2.21810905,2.97852967,0.30487539,0.59000633,0.93298136,2.15207167,0.00110530,0.07437636,0.00773989,0.15505915
-2.21210605,2.97052906,0.30414886,0.57433760,0.93954384,2.16658179,0.00098131,0.07273739,0.00742037,0.15041159
-2.20610305,2.96152441,0.30350021,0.55824237,0.94666589,2.18046747,0.00087087,0.07099506,0.00711501,0.14577963
-2.20010005,2.95035045,0.30282588,0.54181040,0.95361318,2.19241441,0.00077374,0.06916305,0.00682466,0.14115798
-2.19409705,2.93586762,0.30201364,0.52512251,0.95966607,2.20115596,0.00068955,0.06725554,0.00654951,0.13654042
-2.18809405,2.91700192,0.30094684,0.50825363,0.96414171,2.20550847,0.00061788,0.06528733,0.00628911,0.13192135
-2.18209105,2.89278372,0.29950890,0.49127618,0.96641481,2.20440480,0.00055826,0.06327395,0.00604253,0.12729713
-2.17608804,2.86238399,0.29758778,0.47426382,0.96593633,2.19692465,0.00051027,0.06123179,0.00580842,0.12266745
-2.17008504,2.82514632,0.29508042,0.45729500,0.96224936,2.18232062,0.00047354,0.05917823,0.00558514,0.11803639
-2.16408204,2.78061345,0.29189671,0.44045624,0.95500166,2.16003911,0.00044779,0.05713174,0.00537087,0.11341330
-2.15807904,2.72854702,0.28796315,0.42384471,0.94395440,2.12973516,0.00043289,0.05511194,0.00516378,0.10881335
-2.15207604,2.66893959,0.28322576,0.40757000,0.92898677,2.09128066,0.00042888,0.05313951,0.00496206,0.10425775
-2.14607304,2.60201844,0.27765239,0.39175483,0.91009651,2.04476562,0.00043597,0.05123606,0.00476408,0.09977369
-2.14007004,2.52824067,0.27123416,0.37653462,0.88739622,1.99049255,0.00045458,0.04942389,0.00456843,0.09539385
-2.13406703,2.44827997,0.26398602,0.36205587,0.86110591,1.92896393,0.00048534,0.04772562,0.00437403,0.09115567
-2.12806403,2.36300526,0.25594653,0.34847336,0.83154206,1.86086361,0.00052905,0.04616366,0.00418011,0.08710031
-2.12206103,2.27345228,0.24717668,0.33594625,0.79910375,1.78703263,0.00058673,0.04475965,0.00398631,0.08327127
-2.11605803,2.18078913,0.23775802,0.32463324,0.76425653,1.70844057,0.00065954,0.04353378,0.00379261,0.07971298
-2.11005503,2.08627707,0.22779000,0.31468702,0.72751477,1.62615360,0.00074876,0.04250402,0.00359935,0.07646910
