energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-0.21910955,1.14331175,0.62780501,0.00000000,0.00225711,0.06242453,0.04154245,0.07537641,0.14054928,0.67692545
-0.21310655,1.10339231,0.59069970,0.00000000,0.00242024,0.06216600,0.04099222,0.07594949,0.13561377,0.65067868
-0.20710355,1.06425590,0.55274653,0.00000000,0.00259316,0.06229748,0.04044069,0.07689141,0.13095206,0.62495806
-0.20110055,1.02673622,0.51460602,0.00000000,0.00277459,0.06282736,0.03990860,0.07821166,0.12668750,0.60025179
-0.19509755,0.99158146,0.47691553,0.00000000,0.00296289,0.06375401,0.03941358,0.07990775,0.12293357,0.57699056
-0.18909455,0.95944285,0.44027764,0.00000000,0.00315610,0.06506690,0.03896973,0.08196564,0.11979224,0.55554045
-0.18309155,0.93086869,0.40525091,0.00000000,0.00335201,0.06674818,0.03858751,0.08436044,0.11735290,0.53619894
-0.17708854,0.90630356,0.37234328,0.00000000,0.00354824,0.06877446,0.03827375,0.08705768,0.11569174,0.51919395
-0.17108554,0.88609257,0.34200813,0.00000000,0.00374234,0.07111896,0.03803201,0.09001481,0.11487170,0.50468593
-0.16508254,0.87048993,0.31464264,0.00000000,0.00393189,0.07375369,0.03786302,0.09318306,0.11494272,0.49277243
-0.15907954,0.85967095,0.29058843,0.00000000,0.00411462,0.07665163,0.03776534,0.09650944,0.11594244,0.48349492
-0.15307654,0.85374646,0.27013385,0.00000000,0.00428854,0.07978889,0.03773614,0.09993885,0.11789702,0.47684720
-0.14707354,0.85277852,0.25351746,0.00000000,0.00445205,0.08314654,0.03777201,0.10341626,0.12082205,0.47278477
-0.14107054,0.85679606,0.24093229,0.00000000,0.00460407,0.08671215,0.03786981,0.10688873,0.12472357,0.47123468
-0.13506753,0.86580935,0.23253022,0.00000000,0.00474415,0.09048082,0.03802742,0.11030725,0.12959888,0.47210506
-0.12906453,0.87982216,0.22842595,0.00000000,0.00487249,0.09445581,0.03824438,0.11362836,0.13543719,0.47529390
-0.12306153,0.89884071,0.22870022,0.00000000,0.00499006,0.09864839,0.03852241,0.11681547,0.14222003,0.48069656
-0.11705853,0.92287865,0.23340177,0.00000000,0.00509858,0.10307725,0.03886569,0.11983969,0.14992134,0.48821165
-0.11105553,0.95195775,0.24254788,0.00000000,0.00520053,0.10776721,0.03928092,0.12268041,0.15850727,0.49774498
-0.10505253,0.98610402,0.25612332,0.00000000,0.00529908,0.11274733,0.03977715,0.12532540,0.16793570,0.50921158
-0.09904952,1.02533967,0.27407784,0.00000000,0.00539804,0.11804858,0.04036534,0.12777050,0.17815549,0.52253579
-0.09304652,1.06967127,0.29632208,0.00000000,0.00550171,0.12370112,0.04105774,0.13001903,0.18910560,0.53764954
-0.08704352,1.11907495,0.32272264,0.00000000,0.00561475,0.12973123,0.04186710,0.13208088,0.20071411,0.55448921
-0.08104052,1.17347980,0.35309625,0.00000000,0.00574202,0.13615828,0.04280565,0.13397132,0.21289731,0.57299146
-0.07503752,1.23275054,0.38720399,0.00000000,0.00588838,0.14299166,0.04388414,0.13570975,0.22555898,0.59308844
-0.06903452,1.29667100,0.42474584,0.00000000,0.00605851,0.15022806,0.04511073,0.13731830,0.23858994,0.61470295
-0.06303152,1.36492964,0.46535635,0.00000000,0.00625669,0.15784910,0.04648997,0.13882048,0.25186806,0.63774414
-0.05702851,1.43710860,0.50860203,0.00000000,0.00648665,0.16581963,0.04802199,0.14023995,0.26525879,0.66210408
-0.05102551,1.51267736,0.55398099,0.00000000,0.00675138,0.17408673,0.04970169,0.14159938,0.27861637,0.68765585
-0.04502251,1.59099210,0.60092538,0.00000000,0.00705300,0.18257954,0.05151831,0.14291963,0.29178566,0.71425328
-0.03901951,1.67130132,0.64880688,0.00000000,0.00739263,0.19121002,0.05345518,0.14421915,0.30460476,0.74173281
-0.03301651,1.75275825,0.69694559,0.00000000,0.00777038,0.19987456,0.05548981,0.14551363,0.31690826,0.76991730
-0.02701351,1.83443974,0.74462218,0.00000000,0.00818527,0.20845656,0.05759426,0.14681606,0.32853118,0.79862197
-0.02101051,1.91537145,0.79109324,0.00000000,0.00863530,0.21682969,0.05973585,0.14813699,0.33931343,0.82766205
-0.01500750,1.99455819,0.83560924,0.00000000,0.00911754,0.22486189,0.06187807,0.14948508,0.34910460,0.85686199
-0.00900450,2.07101835,0.87743479,0.00000000,0.00962819,0.23241984,0.06398181,0.15086787,0.35776905,0.88606547
-0.00300150,2.14382073,0.91587008,0.00000000,0.01016279,0.23937370,0.06600672,0.15229271,0.36519084,0.91514584
0.00300150,2.21212203,0.95027285,0.00000000,0.01071644,0.24560195,0.06791270,0.15376772,0.37127851,0.94401615
0.00900450,2.27520289,0.98007981,0.00000000,0.01128393,0.25099601,0.06966147,0.15530278,0.37596927,0.97263806
0.01500750,2.33250059,1.00482639,0.00000000,0.01186008,0.25546455,0.07121803,0.15691040,0.37923252,1.00102889
0.02101051,2.38363626,1.02416392,0.00000000,0.01243987,0.25893709,0.07255211,0.15860643,0.38107223,1.02926610
0.02701351,2.42843510,1.03787315,0.00000000,0.01301873,0.26136692,0.07363939,0.16041044,0.38152836,1.05748869
0.03301651,2.46693781,1.04587351,0.00000000,0.01359269,0.26273300,0.07446248,0.16234587,0.38067675,1.08589485
0.03901951,2.49940241,1.04822734,0.00000000,0.01415858,0.26304087,0.07501163,0.16443966,0.37862770,1.11473587
0.04502251,2.52629580,1.04513879,0.00000000,0.01471407,0.26232244,0.07528507,0.16672162,0.37552314,1.14430594
0.05102551,2.54827489,1.03694733,0.00000000,0.01525781,0.26063473,0.07528911,0.16922323,0.37153232,1.17492831
0.05702851,2.56615807,1.02411595,0.00000000,0.01578934,0.25805756,0.07503774,0.17197615,0.36684630,1.20693798
0.06303152,2.58088785,1.00721461,0.00000000,0.01630909,0.25469034,0.07455199,0.17501032,0.36167134,1.24066177
0.06903452,2.59348641,0.98689952,0.00000000,0.01681825,0.25064801,0.07385900,0.17835184,0.35622148,1.27639656
0.07503752,2.60500614,0.96388921,0.00000000,0.01731856,0.24605653,0.07299077,0.18202067,0.35071061,1.31438684
0.08104052,2.61647748,0.93893857,0.00000000,0.01781211,0.24104786,0.07198275,0.18602831,0.34534438,1.35480268
0.08704352,2.62885676,0.91281175,0.00000000,0.01830113,0.23575484,0.07087230,0.19037562,0.34031230,1.39771955
0.09304652,2.64297667,0.88625548,0.00000000,0.01878766,0.23030621,0.06969710,0.19505083,0.33578043,1.44310121
0.09904952,2.65950216,0.85997374,0.00000000,0.01927335,0.22482180,0.06849357,0.20002808,0.33188498,1.49078680
0.10505253,2.67889398,0.83460500,0.00000000,0.01975919,0.21940836,0.06729540,0.20526640,0.32872717,1.54048329
0.11105553,2.70138216,0.81070302,0.00000000,0.02024532,0.21415602,0.06613224,0.21070945,0.32636957,1.59176414
0.11705853,2.72695079,0.78872182,0.00000000,0.02073084,0.20913554,0.06502863,0.21628589,0.32483410,1.64407452
0.12306153,2.75533534,0.76900559,0.00000000,0.02121378,0.20439656,0.06400321,0.22191069,0.32410193,1.69674349
0.12906453,2.78603264,0.75178359,0.00000000,0.02169104,0.19996677,0.06306818,0.22748713,0.32411507,1.74900280
0.13506753,2.81832342,0.73717031,0.00000000,0.02215848,0.19585213,0.06222919,0.23290957,0.32477980,1.80001183
0.14107054,2.85130625,0.72517043,0.00000000,0.02261103,0.19203798,0.06148545,0.23806689,0.32597168,1.84888768
0.14707354,2.88394142,0.71568845,0.00000000,0.02304295,0.18849102,0.06083021,0.24284646,0.32754192,1.89473916
0.15307654,2.91510241,0.70854196,0.00000000,0.02344806,0.18516213,0.06025154,0.24713847,0.32932482,1.93670320
0.15907954,2.94363264,0.70347815,0.00000000,0.02382012,0.18198963,0.05973327,0.25084035,0.33114591,1.97398178
0.16508254,2.96840428,0.70019236,0.00000000,0.02415313,0.17890312,0.05925615,0.25386118,0.33283043,2.00587781
0.17108554,2.98837645,0.69834782,0.00000000,0.02444177,0.17582748,0.05879919,0.25612574,0.33421170,2.03182792
0.17708854,3.00264958,0.69759557,0.00000000,0.02468167,0.17268685,0.05834090,0.25757815,0.33513905,2.05143047
0.18309155,3.01051324,0.69759353,0.00000000,0.02486982,0.16940863,0.05786064,0.25818462,0.33548483,2.06446743
0.18909455,3.01148494,0.69802405,0.00000000,0.02500475,0.16592699,0.05733984,0.25793553,0.33515030,2.07091863
0.19509755,3.00533801,0.69860884,0.00000000,0.02508674,0.16218602,0.05676303,0.25684632,0.33407004,2.07096777
0.20110055,2.99211697,0.69912104,0.00000000,0.02511792,0.15814224,0.05611870,0.25495744,0.33221469,2.06499958
0.20710355,2.97213982,0.69939372,0.00000000,0.02510222,0.15376649,0.05539994,0.25233315,0.32959201,2.05358819
0.21310655,2.94598708,0.69932469,0.00000000,0.02504529,0.14904499,0.05460475,0.24905930,0.32624609,2.03747712
0.21910955,2.91447813,0.69887755,0.00000000,0.02495423,0.14397981,0.05373612,0.24524016,0.32225491,2.01755178
0.22511256,2.87863626,0.69807907,0.00000000,0.02483730,0.13858846,0.05280182,0.24099445,0.31772633,1.99480567
0.23111556,2.83964410,0.69701330,0.00000000,0.02470346,0.13290299,0.05181388,0.23645080,0.31279279,1.97030184
0.23711856,2.79879173,0.69581271,0.00000000,0.02456199,0.12696836,0.05078791,0.23174274,0.30760492,1.94513142
0.24312156,2.75742022,0.69464713,0.00000000,0.02442190,0.12084052,0.04974220,0.22700364,0.30232452,1.92037097
0.24912456,2.71686324,0.69371099,0.00000000,0.02429147,0.11458402,0.04869668,0.22236169,0.29711722,1.89704081
0.25512756,2.67838965,0.69320972,0.00000000,0.02417777,0.10826948,0.04767180,0.21793527,0.29214509,1.87606595
0.26113057,2.64314997,0.69334591,0.00000000,0.02408620,0.10197101,0.04668744,0.21382880,0.28755981,1.85824149
0.26713357,2.61212897,0.69430612,0.00000000,0.02402015,0.09576364,0.04576178,0.21012940,0.28349645,1.84420393
0.27313657,2.58610672,0.69624879,0.00000000,0.02398074,0.08972099,0.04491038,0.20690446,0.28006832,1.83440951
0.27913957,2.56562970,0.69929396,0.00000000,0.02396669,0.08391311,0.04414529,0.20420007,0.27736305,1.82912039
0.28514257,2.55099305,0.70351525,0.00000000,0.02397430,0.07840474,0.04347447,0.20204065,0.27544006,1.82839919
0.29114557,2.54223456,0.70893436,0.00000000,0.02399762,0.07325387,0.04290134,0.20042942,0.27432947,1.83211184
0.29714857,2.53914025,0.71551825,0.00000000,0.02402863,0.06851080,0.04242462,0.19934998,0.27403243,1.83993837
0.30315158,2.54126097,0.72317918,0.00000000,0.02405771,0.06421745,0.04203838,0.19876859,0.27452279,1.85139108
0.30915458,2.54793892,0.73177728,0.00000000,0.02407404,0.06040713,0.04173233,0.19863724,0.27575001,1.86583893
0.31515758,2.55834227,0.74112573,0.00000000,0.02406619,0.05710463,0.04149234,0.19889713,0.27764289,1.88253702
0.32116058,2.57150624,0.75099781,0.00000000,0.02402274,0.05432651,0.04130111,0.19948253,0.28011419,1.90065965
0.32716358,2.58637829,0.76113582,0.00000000,0.02393284,0.05208159,0.04113897,0.20032463,0.28306549,1.91933544
0.33316658,2.60186520,0.77126109,0.00000000,0.02378689,0.05037168,0.04098483,0.20135534,0.28639227,1.93768298
0.33916958,2.61687981,0.78108465,0.00000000,0.02357702,0.04919216,0.04081715,0.20251072,0.28998883,1.95484554
0.34517259,2.63038535,0.79031815,0.00000000,0.02329765,0.04853280,0.04061485,0.20373390,0.29375275,1.97002320
0.35117559,2.64143539,0.79868433,0.00000000,0.02294582,0.04837833,0.04035829,0.20497745,0.29758876,1.98250159
0.35717859,2.64920795,0.80592684,0.00000000,0.02252147,0.04870905,0.04003004,0.20620493,0.30141182,1.99167581
0.36318159,2.65303260,0.81181884,0.00000000,0.02202759,0.04950133,0.03961565,0.20739177,0.30514931,1.99706908
0.36918459,2.65240970,0.81617009,0.00000000,0.02147020,0.05072797,0.03910416,0.20852536,0.30874231,1.99834560
0.37518759,2.64702158,0.81883248,0.00000000,0.02085822,0.05235848,0.03848849,0.20960441,0.31214601,1.99531738
0.38119060,2.63673569,0.81970368,0.00000000,0.02020321,0.05435934,0.03776568,0.21063771,0.31532923,1.98794518
0.38719360,2.62160012,0.81872901,0.00000000,0.01951898,0.05669414,0.03693693,0.21164236,0.31827338,1.97633391
0.39319660,2.60183248,0.81590148,0.00000000,0.01882112,0.05932376,0.03600739,0.21264170,0.32097074,1.96072310
0.39919960,2.57780290,0.81126026,0.00000000,0.01812644,0.06220660,0.03498598,0.21366292,0.32342250,1.94147306
0.40520260,2.55001262,0.80488755,0.00000000,0.01745237,0.06529887,0.03388487,0.21473475,0.32563661,1.91904762
0.41120560,2.51906930,0.79690439,0.00000000,0.01681636,0.06855490,0.03271900,0.21588514,0.32762561,1.89399449
0.41720860,2.48566045,0.78746532,0.00000000,0.01623518,0.07192771,0.03150542,0.21713926,0.32940468,1.86692396
0.42321161,2.45052620,0.77675248,0.00000000,0.01572439,0.07536955,0.03026266,0.21851776,0.33098994,1.83848705
0.42921461,2.41443269,0.76496917,0.00000000,0.01529775,0.07883267,0.02901003,0.22003551,0.33239717,1.80935382
0.43521761,2.37814685,0.75233338,0.00000000,0.01496671,0.08227013,0.02776694,0.22170078,0.33364102,1.78019269
0.44122061,2.34241360,0.73907129,0.00000000,0.01474006,0.08563673,0.02655225,0.22351487,0.33473457,1.75165133
0.44722361,2.30793592,0.72541120,0.00000000,0.01462358,0.08888992,0.02538369,0.22547221,0.33568944,1.72433965
0.45322661,2.27535832,0.71157781,0.00000000,0.01461982,0.09199078,0.02427734,0.22756086,0.33651621,1.69881529
0.45922961,2.24525375,0.69778729,0.00000000,0.01472808,0.09490491,0.02324722,0.22976330,0.33722518,1.67557176
0.46523262,2.21811418,0.68424290,0.00000000,0.01494439,0.09760322,0.02230499,0.23205754,0.33782726,1.65502938
0.47123562,2.19434453,0.67113156,0.00000000,0.01526169,0.10006260,0.02145971,0.23441829,0.33833505,1.63752912
0.47723862,2.17425989,0.65862117,0.00000000,0.01567008,0.10226641,0.02071775,0.23681821,0.33876386,1.62332901
0.48324162,2.15808562,0.64685873,0.00000000,0.01615722,0.10420476,0.02008283,0.23922924,0.33913257,1.61260324
0.48924462,2.14596000,0.63596932,0.00000000,0.01670878,0.10587461,0.01955607,0.24162362,0.33946442,1.60544347
0.49524762,2.13793894,0.62605572,0.00000000,0.01730903,0.10727957,0.01913622,0.24397498,0.33978741,1.60186231
0.50125063,2.13400246,0.61719878,0.00000000,0.01794147,0.10842951,0.01881990,0.24625910,0.34013454,1.60179843
0.50725363,2.13406241,0.60945834,0.00000000,0.01858948,0.10934003,0.01860198,0.24845448,0.34054358,1.60512330
0.51325663,2.13797120,0.60287455,0.00000000,0.01923708,0.11003164,0.01847585,0.25054272,0.34105664,1.61164897
0.51925963,2.14553098,0.59746971,0.00000000,0.01986962,0.11052884,0.01843393,0.25250872,0.34171941,1.62113674
0.52526263,2.15650311,0.59325024,0.00000000,0.02047451,0.11085917,0.01846799,0.25434064,0.34258010,1.63330644
0.53126563,2.17061764,0.59020894,0.00000000,0.02104181,0.11105204,0.01856959,0.25602978,0.34368821,1.64784598
0.53726863,2.18758248,0.58832723,0.00000000,0.02156489,0.11113771,0.01873044,0.25757035,0.34509314,1.66442094
0.54327164,2.20709211,0.58757744,0.00000000,0.02204085,0.11114616,0.01894279,0.25895916,0.34684271,1.68268405
0.54927464,2.22883575,0.58792494,0.00000000,0.02247090,0.11110614,0.01919967,0.26019527,0.34898166,1.70228426
0.55527764,2.25250475,0.58933014,0.00000000,0.02286060,0.11104426,0.01949522,0.26127974,0.35155027,1.72287527
0.56128064,2.27779929,0.59175024,0.00000000,0.02321989,0.11098423,0.01982488,0.26221528,0.35458299,1.74412346
0.56728364,2.30443414,0.59514066,0.00000000,0.02356301,0.11094630,0.02018555,0.26300605,0.35810734,1.76571492
0.57328664,2.33214368,0.59945621,0.00000000,0.02390822,0.11094681,0.02057569,0.26365750,0.36214305,1.78736173
0.57928964,2.36068604,0.60465192,0.00000000,0.02427736,0.11099802,0.02099541,0.26417625,0.36670141,1.80880720
0.58529265,2.38984643,0.61068350,0.00000000,0.02469524,0.11110805,0.02144648,0.26457009,0.37178498,1.82983015
0.59129565,2.41943962,0.61750754,0.00000000,0.02518892,0.11128105,0.02193230,0.26484794,0.37738759,1.85024815
0.59729865,2.44931171,0.62508142,0.00000000,0.02578681,0.11151755,0.02245786,0.26502000,0.38349465,1.86991973
0.60330165,2.47934104,0.63336299,0.00000000,0.02651769,0.11181489,0.02302964,0.26509776,0.39008377,1.88874547
0.60930465,2.50943843,0.64231007,0.00000000,0.02740972,0.11216789,0.02365551,0.26509422,0.39712564,1.90666803
0.61530765,2.53954660,0.65187993,0.00000000,0.02848933,0.11256950,0.02434451,0.26502395,0.40458506,1.92367114
0.62131066,2.56963881,0.66202867,0.00000000,0.02978016,0.11301156,0.02510675,0.26490323,0.41242220,1.93977750
0.62731366,2.59971675,0.67271073,0.00000000,0.03130202,0.11348558,0.02595310,0.26475018,0.42059390,1.95504564
0.63331666,2.62980762,0.68387849,0.00000000,0.03306999,0.11398347,0.02689497,0.26458480,0.42905491,1.96956585
0.63931966,2.65996041,0.69548217,0.00000000,0.03509351,0.11449823,0.02794400,0.26442897,0.43775915,1.98345515
0.64532266,2.69024138,0.70746986,0.00000000,0.03737574,0.11502451,0.02911165,0.26430646,0.44666072,1.99685140
0.65132566,2.72072879,0.71978796,0.00000000,0.03991303,0.11555910,0.03040887,0.26424280,0.45571476,2.00990673
0.65732866,2.75150688,0.73238182,0.00000000,0.04269456,0.11610115,0.03184558,0.26426505,0.46487794,2.02278035
0.66333167,2.78265926,0.74519671,0.00000000,0.04570230,0.11665234,0.03343023,0.26440155,0.47410874,2.03563090
0.66933467,2.81426169,0.75817895,0.00000000,0.04891104,0.11721674,0.03516925,0.26468147,0.48336728,2.04860853
0.67533767,2.84637453,0.77127721,0.00000000,0.05228879,0.11780059,0.03706654,0.26513431,0.49261489,2.06184692
0.68134067,2.87903497,0.78444383,0.00000000,0.05579729,0.11841176,0.03912290,0.26578922,0.50181334,2.07545542
0.68734367,2.91224920,0.79763608,0.00000000,0.05939278,0.11905919,0.04133557,0.26667423,0.51092386,2.08951150
0.69334667,2.94598488,0.81081714,0.00000000,0.06302693,0.11975209,0.04369774,0.26781531,0.51990587,2.10405388
0.69934967,2.98016414,0.82395687,0.00000000,0.06664795,0.12049909,0.04619822,0.26923535,0.52871576,2.11907639
0.70535268,3.01465734,0.83703203,0.00000000,0.07020180,0.12130730,0.04882112,0.27095308,0.53730553,2.13452297
0.71135568,3.04927812,0.85002615,0.00000000,0.07363350,0.12218145,0.05154575,0.27298186,0.54562169,2.15028391
0.71735868,3.08377983,0.86292871,0.00000000,0.07688846,0.12312295,0.05434665,0.27532859,0.55360426,2.16619373
0.72336168,3.11785391,0.87573395,0.00000000,0.07991386,0.12412920,0.05719382,0.27799254,0.56118626,2.18203070
0.72936468,3.15113046,0.88843907,0.00000000,0.08265999,0.12519294,0.06005306,0.28096448,0.56829354,2.19751842
0.73536768,3.18318118,0.90104217,0.00000000,0.08508144,0.12630186,0.06288665,0.28422586,0.57484519,2.21232941
0.74137069,3.21352518,0.91353987,0.00000000,0.08713825,0.12743845,0.06565407,0.28774838,0.58075452,2.22609098
0.74737369,3.24163743,0.92592491,0.00000000,0.08879690,0.12858005,0.06831298,0.29149388,0.58593062,2.23839323
0.75337669,3.26696024,0.93818378,0.00000000,0.09003110,0.12969926,0.07082033,0.29541460,0.59028058,2.24879937
0.75937969,3.28891722,0.95029475,0.00000000,0.09082243,0.13076453,0.07313358,0.29945395,0.59371212,2.25685786
0.76538269,3.30692985,0.96222612,0.00000000,0.09116069,0.13174103,0.07521198,0.30354775,0.59613679,2.26211646
0.77138569,3.32043582,0.97393527,0.00000000,0.09104411,0.13259175,0.07701783,0.30762586,0.59747333,2.26413749
0.77738869,3.32890869,0.98536807,0.00000000,0.09047935,0.13327870,0.07851779,0.31161427,0.59765127,2.26251398
0.78339170,3.33187800,0.99645915,0.00000000,0.08948118,0.13376428,0.07968396,0.31543757,0.59661442,2.25688605
0.78939470,3.32894889,1.00713263,0.00000000,0.08807206,0.13401263,0.08049495,0.31902153,0.59432408,2.24695666
0.79539770,3.31982023,1.01730342,0.00000000,0.08628152,0.13399099,0.08093662,0.32229596,0.59076178,2.23250625
0.80140070,3.30430021,1.02687890,0.00000000,0.08414531,0.13367088,0.08100266,0.32519736,0.58593136,2.21340520
0.80740370,3.28231844,1.03576078,0.00000000,0.08170451,0.13302923,0.08069485,0.32767147,0.57986020,2.18962354
0.81340670,3.25393357,1.04384710,0.00000000,0.07900439,0.13204915,0.08002304,0.32967547,0.57259943,2.16123719
0.81940970,3.21933595,1.05103404,0.00000000,0.07609331,0.13072058,0.07900487,0.33117968,0.56422323,2.12843018
0.82541271,3.17884476,1.05721751,0.00000000,0.07302151,0.12904055,0.07766513,0.33216859,0.55482686,2.09149255
0.83141571,3.13289946,1.06229446,0.00000000,0.06983985,0.12701319,0.07603496,0.33264134,0.54452388,2.05081373
0.83741871,3.08204600,1.06616379,0.00000000,0.06659859,0.12464946,0.07415077,0.33261135,0.53344232,2.00687160
0.84342171,3.02691810,1.06872695,0.00000000,0.06334624,0.12196667,0.07205303,0.33210533,0.52172023,1.96021757
0.84942471,2.96821466,1.06988838,0.00000000,0.06012839,0.11898773,0.06978491,0.33116153,0.50950068,1.91145827
0.85542771,2.90667435,1.06955574,0.00000000,0.05698672,0.11574029,0.06739099,0.32982758,0.49692657,1.86123479
0.86143072,2.84304893,1.06764033,0.00000000,0.05395813,0.11225580,0.06491587,0.32815772,0.48413548,1.81020036
0.86743372,2.77807656,1.06405778,0.00000000,0.05107399,0.10856852,0.06240291,0.32620998,0.47125491,1.75899777
0.87343672,2.71245690,1.05872918,0.00000000,0.04835956,0.10471464,0.05989322,0.32404311,0.45839813,1.70823759
0.87943972,2.64682920,1.05158282,0.00000000,0.04583368,0.10073141,0.05742466,0.32171379,0.44566099,1.65847845
0.88544272,2.58175487,1.04255671,0.00000000,0.04350855,0.09665646,0.05503121,0.31927403,0.43311970,1.61021038
0.89144572,2.51770531,1.03160176,0.00000000,0.04138978,0.09252731,0.05274252,0.31676909,0.42082995,1.56384208
0.89744872,2.45505585,1.01868567,0.00000000,0.03947666,0.08838110,0.05058373,0.31423594,0.40882719,1.51969283
0.90345173,2.39408590,1.00379745,0.00000000,0.03776256,0.08425441,0.04857552,0.31170239,0.39712829,1.47798939
0.90945473,2.33498528,0.98695213,0.00000000,0.03623557,0.08018341,0.04673440,0.30918693,0.38573424,1.43886782
0.91545773,2.27786606,0.96819565,0.00000000,0.03487924,0.07620410,0.04507315,0.30669910,0.37463399,1.40238023
0.92146073,2.22277914,0.94760939,0.00000000,0.03367348,0.07235269,0.04360141,0.30424063,0.36380898,1.36850562
0.92746373,2.16973435,0.92531411,0.00000000,0.03259553,0.06866612,0.04232637,0.30180689,0.35323825,1.33716427
0.93346673,2.11872251,0.90147291,0.00000000,0.03162099,0.06518254,0.04125348,0.29938878,0.34290381,1.30823456
0.93946973,2.06973827,0.87629287,0.00000000,0.03072487,0.06194194,0.04038710,0.29697475,0.33279589,1.28157118
0.94547274,2.02280192,0.85002516,0.00000000,0.02988256,0.05898659,0.03973113,0.29455285,0.32291797,1.25702356
0.95147574,1.97797901,0.82296344,0.00000000,0.02907080,0.05636151,0.03928949,0.29211268,0.31329107,1.23445336
0.95747874,1.93539645,0.79544042,0.00000000,0.02826855,0.05411481,0.03906643,0.28964707,0.30395730,1.21375012
0.96348174,1.89525419,0.76782264,0.00000000,0.02745765,0.05229787,0.03906670,0.28715336,0.29498237,1.19484412
0.96948474,1.85783193,0.74050361,0.00000000,0.02662341,0.05096541,0.03929547,0.28463434,0.28645697,1.17771582
0.97548774,1.82349049,0.71389546,0.00000000,0.02575502,0.05017532,0.03975813,0.28209870,0.27849693,1.16240157
0.98149075,1.79266787,0.68841950,0.00000000,0.02484574,0.04998843,0.04045986,0.27956109,0.27124221,1.14899539
0.98749375,1.76587053,0.66449594,0.00000000,0.02389303,0.05046794,0.04140507,0.27704176,0.26485472,1.13764695
0.99349675,1.74366031,0.64253333,0.00000000,0.02289835,0.05167876,0.04259677,0.27456597,0.25951499,1.12855613
0.99949975,1.72663791,0.62291793,0.00000000,0.02186699,0.05368662,0.04403578,0.27216319,0.25541799,1.12196458
1.00550275,1.71542388,0.60600365,0.00000000,0.02080767,0.05655699,0.04572003,0.26986616,0.25276811,1.11814507
1.01150575,1.71063798,0.59210276,0.00000000,0.01973203,0.06035370,0.04764382,0.26771004,0.25177344,1.11738917
1.01750875,1.71287805,0.58147779,0.00000000,0.01865414,0.06513749,0.04979723,0.26573150,0.25263971,1.11999414
1.02351176,1.72269899,0.57433483,0.00000000,0.01758988,0.07096426,0.05216555,0.26396809,0.25556388,1.12624961
1.02951476,1.74059279,0.57081840,0.00000000,0.01655633,0.07788310,0.05472905,0.26245767,0.26072759,1.13642475
1.03551776,1.76697003,0.57100803,0.00000000,0.01557115,0.08593424,0.05746278,0.26123805,0.26829073,1.15075625
1.04152076,1.80214321,0.57491648,0.00000000,0.01465203,0.09514676,0.06033666,0.26034668,0.27838515,1.16943764
1.04752376,1.84631224,0.58248965,0.00000000,0.01381612,0.10553624,0.06331583,0.25982047,0.29110871,1.19261003
1.05352676,1.89955192,0.59360794,0.00000000,0.01307961,0.11710238,0.06636115,0.25969551,0.30651981,1.22035432
1.05952976,1.96180170,0.60808893,0.00000000,0.01245721,0.12982669,0.06942990,0.26000675,0.32463249,1.25268502
1.06553277,2.03285733,0.62569128,0.00000000,0.01196193,0.14367028,0.07247672,0.26078740,0.34541228,1.28954526
1.07153577,2.11236463,0.64611947,0.00000000,0.01160468,0.15857199,0.07545458,0.26206812,0.36877281,1.33080327
1.07753877,2.19981514,0.66902933,0.00000000,0.01139413,0.17444685,0.07831594,0.26387585,0.39457352,1.37624968
1.08354177,2.29454388,0.69403410,0.00000000,0.01133653,0.19118518,0.08101390,0.26623233,0.42261830,1.42559606
1.08954477,2.39572940,0.72071095,0.00000000,0.01143558,0.20865225,0.08350335,0.26915230,0.45265557,1.47847419
1.09554777,2.50239640,0.74860774,0.00000000,0.01169244,0.22668882,0.08574213,0.27264145,0.48437948,1.53443646
1.10155078,2.61342126,0.77725006,0.00000000,0.01210563,0.24511253,0.08769201,0.27669422,0.51743276,1.59295727
1.10755378,2.72754115,0.80614845,0.00000000,0.01267116,0.26372029,0.08931968,0.28129165,0.55141100,1.65343585
1.11355678,2.84336690,0.83480582,0.00000000,0.01338248,0.28229160,0.09059748,0.28639927,0.58586849,1.71520053
1.11955978,2.95940028,0.86272504,0.00000000,0.01423067,0.30059295,0.09150405,0.29196546,0.62032569,1.77751498
1.12556278,3.07405579,0.88941676,0.00000000,0.01520450,0.31838300,0.09202472,0.29792022,0.65427810,1.83958648
1.13156578,3.18568709,0.91440735,0.00000000,0.01629062,0.33541862,0.09215185,0.30417467,0.68720647,1.90057655
1.13756878,3.29261783,0.93724699,0.00000000,0.01747376,0.35146144,0.09188481,0.31062131,0.71858820,1.95961400
1.14357179,3.39317646,0.95751784,0.00000000,0.01873689,0.36628478,0.09122996,0.31713522,0.74790944,2.01581034
1.14957479,3.48573404,0.97484201,0.00000000,0.02006156,0.37968063,0.09020034,0.32357622,0.77467774,2.06827739
1.15557779,3.56874412,0.98888933,0.00000000,0.02142811,0.39146634,0.08881530,0.32979187,0.79843463,2.11614667
1.16158079,3.64078308,0.99938451,0.00000000,0.02281605,0.40149082,0.08709991,0.33562139,0.81876790,2.15859005
