energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.24912456,0.53098742,0.23332738,0.39461147,0.05578894,0.00493388,0.00639898,0.01871365,0.06502443,0.00000000
0.25512756,0.53298801,0.24860624,0.39476348,0.05390353,0.00496956,0.00613865,0.02035665,0.06805753,0.00000000
0.26113057,0.54663472,0.26863817,0.40372434,0.05331416,0.00509718,0.00605120,0.02251396,0.07235212,0.00000000
0.26713357,0.57204385,0.29359173,0.42155645,0.05401000,0.00531895,0.00613922,0.02519228,0.07793893,0.00000000
0.27313657,0.60927312,0.32360178,0.44827988,0.05597595,0.00563621,0.00640538,0.02839551,0.08483718,0.00000000
0.27913957,0.65831132,0.35876219,0.48386417,0.05919280,0.00604941,0.00685251,0.03212356,0.09305264,0.00000000
0.28514257,0.71906577,0.39911844,0.52821824,0.06363690,0.00655794,0.00748357,0.03637111,0.10257590,0.00000000
0.29114557,0.79134818,0.44466034,0.58117894,0.06927953,0.00716012,0.00830161,0.04112642,0.11338072,0.00000000
0.29714857,0.87485983,0.49531525,0.64249895,0.07608602,0.00785310,0.00930952,0.04637016,0.12542266,0.00000000
0.30315158,0.96917712,0.55094198,0.71183486,0.08401463,0.00863279,0.01050987,0.05207449,0.13863813,0.00000000
0.30915458,1.07373834,0.61132574,0.78873616,0.09301539,0.00949388,0.01190454,0.05820227,0.15294388,0.00000000
0.31515758,1.18783294,0.67617448,0.87263620,0.10302891,0.01042978,0.01349445,0.06470667,0.16823701,0.00000000
0.32116058,1.31059413,0.74511684,0.96284593,0.11398540,0.01143269,0.01527908,0.07153101,0.18439563,0.00000000
0.32716358,1.44099586,0.81770199,1.05855104,0.12580381,0.01249370,0.01725618,0.07860908,0.20128016,0.00000000
0.33316658,1.57785488,0.89340151,1.15881339,0.13839136,0.01360285,0.01942129,0.08586589,0.21873528,0.00000000
0.33916958,1.71983840,0.97161351,1.26257702,0.15164342,0.01474933,0.02176739,0.09321876,0.23659254,0.00000000
0.34517259,1.86547758,1.05166886,1.36867904,0.16544381,0.01592166,0.02428460,0.10057900,0.25467350,0.00000000
0.35117559,2.01318697,1.13283976,1.47586542,0.17966553,0.01710792,0.02695982,0.10785376,0.27279341,0.00000000
0.35717859,2.16128941,1.21435023,1.58281151,0.19417203,0.01829598,0.02977660,0.11494845,0.29076526,0.00000000
0.36318159,2.30804587,1.29538848,1.68814662,0.20881878,0.01947381,0.03271495,0.12176919,0.30840397,0.00000000
0.36918459,2.45168922,1.37512088,1.79048201,0.22345530,0.02062972,0.03575134,0.12822560,0.32553068,0.00000000
0.37518759,2.59046096,1.45270704,1.88844134,0.23792747,0.02175260,0.03885880,0.13423346,0.34197694,0.00000000
0.38119060,2.72264933,1.52731572,1.98069243,0.25208007,0.02283223,0.04200711,0.13971749,0.35758853,0.00000000
0.38719360,2.84662763,1.59814107,2.06597901,0.26575943,0.02385939,0.04516308,0.14461373,0.37222886,0.00000000
0.39319660,2.96089100,1.66441872,2.14315128,0.27881613,0.02482614,0.04829107,0.14887182,0.38578177,0.00000000
0.39919960,3.06409043,1.72544125,2.21119401,0.29110761,0.02572586,0.05135347,0.15245670,0.39815358,0.00000000
0.40520260,3.15506268,1.78057269,2.26925090,0.30250064,0.02655335,0.05431143,0.15534992,0.40927441,0.00000000
0.41120560,3.23285483,1.82926145,2.31664440,0.31287357,0.02730486,0.05712555,0.15755035,0.41909865,0.00000000
0.41720860,3.29674281,1.87105154,2.35289004,0.32211823,0.02797802,0.05975674,0.15907437,0.42760468,0.00000000
0.42321161,3.34624324,1.90559161,2.37770491,0.33014152,0.02857181,0.06216708,0.15995531,0.43479381,0.00000000
0.42921461,3.38111837,1.93264170,2.39100997,0.33686666,0.02908640,0.06432073,0.16024248,0.44068859,0.00000000
0.43521761,3.40137424,1.95207752,2.39292635,0.34223404,0.02952301,0.06618483,0.15999956,0.44533062,0.00000000
0.44122061,3.40725235,1.96389212,2.38376592,0.34620172,0.02988375,0.06773035,0.15930252,0.44877801,0.00000000
0.44722361,3.39921555,1.96819513,2.36401684,0.34874563,0.03017144,0.06893291,0.15823718,0.45110250,0.00000000
0.45322661,3.37792905,1.96520940,2.33432485,0.34985944,0.03038944,0.06977346,0.15689646,0.45238666,0.00000000
0.45922961,3.34423731,1.95526542,2.29547121,0.34955423,0.03054150,0.07023889,0.15537748,0.45272107,0.00000000
0.46523262,3.29913825,1.93879352,2.24834848,0.34785793,0.03063160,0.07032244,0.15377853,0.45220164,0.00000000
0.47123562,3.24375538,1.91631413,2.19393503,0.34481458,0.03066389,0.07002402,0.15219608,0.45092727,0.00000000
0.47723862,3.17930928,1.88842633,2.13326941,0.34048346,0.03064257,0.06935025,0.15072197,0.44899781,0.00000000
0.48324162,3.10708912,1.85579506,2.06742542,0.33493812,0.03057183,0.06831441,0.14944068,0.44651228,0.00000000
0.48924462,3.02842492,1.81913707,1.99748870,0.32826529,0.03045587,0.06693610,0.14842706,0.44356749,0.00000000
0.49524762,2.94466140,1.77920608,1.92453529,0.32056365,0.03029887,0.06524084,0.14774419,0.44025689,0.00000000
0.50125063,2.85713359,1.73677734,1.84961281,0.31194257,0.03010498,0.06325939,0.14744180,0.43666965,0.00000000
0.50725363,2.76714460,1.69263197,1.77372420,0.30252062,0.02987837,0.06102697,0.14755497,0.43288987,0.00000000
0.51325663,2.67594574,1.64754127,1.69781424,0.29242406,0.02962321,0.05858236,0.14810334,0.42899585,0.00000000
0.51925963,2.58471890,1.60225138,1.62275879,0.28178508,0.02934368,0.05596691,0.14909065,0.42505938,0.00000000
0.52526263,2.49456125,1.55746854,1.54935641,0.27073995,0.02904394,0.05322345,0.15050483,0.42114498,0.00000000
0.53126563,2.40647217,1.51384541,1.47832219,0.25942707,0.02872811,0.05039526,0.15231836,0.41730901,0.00000000
0.53726863,2.32134233,1.47196843,1.41028357,0.24798482,0.02840017,0.04752497,0.15448913,0.41359879,0.00000000
0.54327164,2.23994496,1.43234692,1.34577775,0.23654944,0.02806392,0.04465357,0.15696160,0.41005156,0.00000000
0.54927464,2.16292910,1.39540384,1.28525043,0.22525276,0.02772285,0.04181949,0.15966834,0.40669355,0.00000000
0.55527764,2.09081519,1.36146876,1.22905581,0.21422008,0.02738005,0.03905780,0.16253178,0.40353897,0.00000000
0.56128064,2.02399268,1.33077307,1.17745758,0.20356809,0.02703806,0.03639954,0.16546637,0.40058933,0.00000000
0.56728364,1.96272008,1.30344770,1.13063087,0.19340295,0.02669880,0.03387118,0.16838074,0.39783284,0.00000000
0.57328664,1.90712736,1.27952346,1.08866510,0.18381860,0.02636346,0.03149432,0.17118022,0.39524426,0.00000000
0.57928964,1.85722074,1.25893398,1.05156777,0.17489546,0.02603243,0.02928550,0.17376925,0.39278512,0.00000000
0.58529265,1.81289001,1.24152140,1.01926916,0.16669932,0.02570525,0.02725621,0.17605400,0.39040441,0.00000000
0.59129565,1.77391820,1.22704437,0.99162803,0.15928081,0.02538063,0.02541305,0.17794481,0.38803981,0.00000000
0.59729865,1.73999344,1.21518848,0.96843817,0.15267510,0.02505650,0.02375804,0.17935856,0.38561940,0.00000000
0.60330165,1.71072280,1.20557858,0.94943599,0.14690215,0.02473005,0.02228903,0.18022089,0.38306387,0.00000000
0.60930465,1.68564773,1.19779268,0.93430882,0.14196726,0.02439786,0.02100028,0.18046813,0.38028916,0.00000000
0.61530765,1.66426064,1.19137693,0.92270394,0.13786207,0.02405610,0.01988306,0.18004893,0.37720942,0.00000000
0.62131066,1.64602206,1.18586130,0.91423808,0.13456571,0.02370066,0.01892629,0.17892555,0.37374020,0.00000000
0.62731366,1.63037787,1.18077515,0.90850716,0.13204638,0.02332737,0.01811721,0.17707476,0.36980168,0.00000000
0.63331666,1.61677597,1.17566247,0.90509608,0.13026292,0.02293220,0.01744207,0.17448830,0.36532187,0.00000000
0.63931966,1.60468179,1.17009590,0.90358811,0.12916660,0.02251150,0.01688673,0.17117294,0.36023963,0.00000000
0.64532266,1.59359219,1.16368939,0.90357379,0.12870282,0.02206214,0.01643721,0.16715009,0.35450730,0.00000000
0.65132566,1.58304728,1.15610886,0.90465901,0.12881282,0.02158174,0.01608019,0.16245504,0.34809285,0.00000000
0.65732866,1.57263972,1.14708058,0.90647200,0.12943526,0.02106877,0.01580338,0.15713583,0.34098153,0.00000000
0.66333167,1.56202158,1.13639717,0.90866926,0.13050765,0.02052264,0.01559578,0.15125176,0.33317685,0.00000000
0.66933467,1.55090831,1.12392096,0.91094004,0.13196757,0.01994382,0.01544790,0.14487174,0.32470088,0.00000000
0.67533767,1.53908030,1.10958484,0.91300968,0.13375374,0.01933378,0.01535179,0.13807230,0.31559384,0.00000000
0.68134067,1.52638187,1.09339077,0.91464158,0.13580689,0.01869501,0.01530101,0.13093563,0.30591315,0.00000000
0.68734367,1.51271834,1.07540604,0.91563810,0.13807041,0.01803089,0.01529057,0.12354745,0.29573177,0.00000000
0.69334667,1.49805128,1.05575778,0.91584034,0.14049098,0.01734566,0.01531675,0.11599491,0.28513610,0.00000000
0.69934967,1.48239262,1.03462592,0.91512714,0.14301893,0.01664418,0.01537687,0.10836461,0.27422345,0.00000000
0.70535268,1.46579801,1.01223522,0.91341349,0.14560871,0.01593184,0.01546907,0.10074075,0.26309928,0.00000000
0.71135568,1.44835986,0.98884653,0.91064839,0.14821919,0.01521434,0.01559211,0.09320339,0.25187418,0.00000000
0.71735868,1.43020056,0.96474794,0.90681250,0.15081406,0.01449751,0.01574512,0.08582704,0.24066094,0.00000000
0.72336168,1.41146606,0.94024587,0.90191569,0.15336218,0.01378713,0.01592742,0.07867942,0.22957162,0.00000000
0.72936468,1.39232028,0.91565665,0.89599444,0.15583804,0.01308877,0.01613842,0.07182052,0.21871485,0.00000000
0.73536768,1.37294019,0.89129858,0.88910944,0.15822214,0.01240762,0.01637751,0.06530198,0.20819335,0.00000000
0.74137069,1.35351183,0.86748470,0.88134305,0.16050142,0.01174839,0.01664405,0.05916665,0.19810183,0.00000000
0.74737369,1.33422697,0.84451622,0.87279685,0.16266970,0.01111517,0.01693736,0.05344850,0.18852522,0.00000000
0.75337669,1.31528036,0.82267670,0.86358908,0.16472786,0.01051139,0.01725682,0.04817267,0.17953726,0.00000000
0.75937969,1.29686727,0.80222681,0.85385187,0.16668407,0.00993977,0.01760196,0.04335585,0.17119955,0.00000000
0.76538269,1.27918104,0.78339951,0.84372830,0.16855367,0.00940233,0.01797255,0.03900672,0.16356082,0.00000000
0.77138569,1.26241038,0.76639579,0.83336902,0.17035880,0.00890034,0.01836869,0.03512657,0.15665660,0.00000000
0.77738869,1.24673622,0.75138058,0.82292857,0.17212783,0.00843442,0.01879093,0.03171001,0.15050915,0.00000000
0.78339170,1.23232791,0.73847902,0.81256124,0.17389431,0.00800455,0.01924030,0.02874577,0.14512756,0.00000000
0.78939470,1.21933879,0.72777302,0.80241674,0.17569570,0.00761017,0.01971828,0.02621747,0.14050810,0.00000000
0.79539770,1.20790109,0.71929814,0.79263555,0.17757174,0.00725019,0.02022676,0.02410445,0.13663464,0.00000000
0.80140070,1.19812043,0.71304105,0.78334436,0.17956255,0.00692314,0.02076790,0.02238251,0.13347931,0.00000000
0.80740370,1.19007027,0.70893764,0.77465172,0.18170657,0.00662717,0.02134395,0.02102468,0.13100311,0.00000000
0.81340670,1.18378656,0.70687212,0.76664420,0.18403841,0.00636018,0.02195700,0.02000185,0.12915677,0.00000000
0.81940970,1.17926320,0.70667733,0.75938331,0.18658674,0.00611987,0.02260874,0.01928342,0.12788168,0.00000000
0.82541271,1.17644880,0.70813642,0.75290353,0.18937233,0.00590379,0.02330014,0.01883785,0.12711090,0.00000000
0.83141571,1.17524511,0.71098628,0.74721169,0.19240644,0.00570942,0.02403118,0.01863316,0.12677042,0.00000000
0.83741871,1.17550767,0.71492267,0.74228777,0.19568963,0.00553420,0.02480061,0.01863736,0.12678050,0.00000000
0.84342171,1.17704892,0.71960716,0.73808741,0.19921110,0.00537563,0.02560576,0.01881889,0.12705721,0.00000000
0.84942471,1.17964394,0.72467596,0.73454590,0.20294869,0.00523123,0.02644240,0.01914700,0.12751419,0.00000000
0.85542771,1.18303878,0.72975015,0.73158377,0.20686956,0.00509867,0.02730471,0.01959212,0.12806449,0.00000000
0.86143072,1.18696111,0.73444726,0.72911352,0.21093154,0.00497578,0.02818541,0.02012621,0.12862260,0.00000000
0.86743372,1.19113294,0.73839374,0.72704731,0.21508511,0.00486058,0.02907588,0.02072309,0.12910650,0.00000000
0.87343672,1.19528457,0.74123769,0.72530508,0.21927599,0.00475131,0.02996650,0.02135881,0.12943981,0.00000000
0.87943972,1.19916914,0.74266139,0.72382259,0.22344810,0.00464652,0.03084701,0.02201194,0.12955379,0.00000000
0.88544272,1.20257699,0.74239305,0.72255888,0.22754679,0.00454502,0.03170698,0.02266387,0.12938926,0.00000000
0.89144572,1.20534871,0.74021710,0.72150260,0.23152213,0.00444596,0.03253630,0.02329913,0.12889830,0.00000000
0.89744872,1.20738627,0.73598253,0.72067658,0.23533208,0.00434885,0.03332572,0.02390557,0.12804560,0.00000000
0.90345173,1.20866112,0.72960882,0.72014046,0.23894528,0.00425353,0.03406737,0.02447453,0.12680950,0.00000000
0.90945473,1.20921889,0.72108917,0.71999081,0.24234334,0.00416019,0.03475518,0.02500101,0.12518254,0.00000000
0.91545773,1.20918006,0.71049073,0.72035879,0.24552240,0.00406937,0.03538531,0.02548364,0.12317156,0.00000000
0.92146073,1.20873646,0.69795185,0.72140523,0.24849391,0.00398192,0.03595642,0.02592467,0.12079738,0.00000000
0.92746373,1.20814359,0.68367655,0.72331337,0.25128449,0.00389897,0.03646981,0.02632978,0.11809390,0.00000000
0.93346673,1.20770924,0.66792628,0.72627957,0.25393499,0.00382190,0.03692947,0.02670791,0.11510685,0.00000000
0.93946973,1.20777879,0.65100962,0.73050252,0.25649862,0.00375225,0.03734197,0.02707090,0.11189215,0.00000000
0.94547274,1.20871819,0.63327026,0.73617155,0.25903841,0.00369172,0.03771617,0.02743309,0.10851389,0.00000000
0.95147574,1.21089542,0.61507392,0.74345474,0.26162407,0.00364207,0.03806293,0.02781091,0.10504218,0.00000000
0.95747874,1.21466167,0.59679488,0.75248756,0.26432847,0.00360507,0.03839458,0.02822228,0.10155083,0.00000000
0.96348174,1.22033311,0.57880267,0.76336274,0.26722389,0.00358243,0.03872441,0.02868614,0.09811503,0.00000000
0.96948474,1.22817455,0.56144960,0.77612207,0.27037842,0.00357576,0.03906610,0.02922178,0.09480904,0.00000000
0.97548774,1.23838571,0.54505955,0.79075060,0.27385245,0.00358650,0.03943311,0.02984834,0.09170410,0.00000000
0.98149075,1.25109081,0.52991850,0.80717363,0.27769564,0.00361590,0.03983814,0.03058417,0.08886654,0.00000000
0.98749375,1.26633213,0.51626708,0.82525671,0.28194450,0.00366494,0.04029253,0.03144626,0.08635606,0.00000000
0.99349675,1.28406756,0.50429527,0.84480866,0.28662054,0.00373434,0.04080586,0.03244972,0.08422448,0.00000000
0.99949975,1.30417221,0.49413930,0.86558732,0.29172917,0.00382451,0.04138553,0.03360725,0.08251465,0.00000000
1.00550275,1.32644361,0.48588063,0.88730782,0.29725928,0.00393554,0.04203641,0.03492867,0.08125974,0.00000000
1.01150575,1.35061010,0.47954688,0.90965261,0.30318347,0.00406721,0.04276069,0.03642050,0.08048275,0.00000000
1.01750875,1.37634153,0.47511430,0.93228283,0.30945881,0.00421894,0.04355772,0.03808554,0.08019638,0.00000000
1.02351176,1.40326152,0.47251159,0.95485014,0.31602811,0.00438981,0.04442395,0.03992256,0.08040297,0.00000000
1.02951476,1.43096035,0.47162466,0.97700845,0.32282138,0.00457855,0.04535298,0.04192601,0.08109472,0.00000000
1.03551776,1.45900772,0.47230191,0.99842469,0.32975759,0.00478356,0.04633563,0.04408582,0.08225401,0.00000000
1.04152076,1.48696452,0.47435993,1.01878820,0.33674643,0.00500287,0.04736007,0.04638725,0.08385381,0.00000000
1.04752376,1.51439317,0.47758906,1.03781832,0.34369002,0.00523419,0.04841204,0.04881088,0.08585825,0.00000000
1.05352676,1.54086613,0.48175901,1.05526969,0.35048462,0.00547488,0.04947504,0.05133266,0.08822313,0.00000000
1.05952976,1.56597241,0.48662401,1.07093545,0.35702216,0.00572198,0.05053060,0.05392413,0.09089668,0.00000000
1.06553277,1.58932218,0.49192781,1.08464822,0.36319171,0.00597225,0.05155861,0.05655275,0.09382027,0.00000000
1.07153577,1.61054984,0.49740833,1.09627925,0.36888089,0.00622216,0.05253763,0.05918241,0.09692929,0.00000000
1.07753877,1.62931582,0.50280214,1.10573599,0.37397735,0.00646796,0.05344530,0.06177408,0.10015420,0.00000000
1.08354177,1.64530781,0.50784881,1.11295867,0.37837029,0.00670574,0.05425877,0.06428667,0.10342162,0.00000000
1.08954477,1.65824194,0.51229527,1.11791639,0.38195215,0.00693147,0.05495520,0.06667797,0.10665567,0.00000000
1.09554777,1.66786433,0.51590029,1.12060322,0.38462060,0.00714111,0.05551233,0.06890576,0.10977948,0.00000000
1.10155078,1.67395365,0.51843911,1.12103476,0.38628073,0.00733070,0.05590899,0.07092906,0.11271679,0.00000000
1.10755378,1.67632490,0.51970821,1.11924566,0.38684754,0.00749644,0.05612583,0.07270939,0.11539376,0.00000000
1.11355678,1.67483444,0.51953027,1.11528815,0.38624868,0.00763482,0.05614586,0.07421208,0.11774085,0.00000000
1.11955978,1.66938636,0.51775917,1.10923194,0.38442729,0.00774273,0.05595514,0.07540755,0.11969477,0.00000000
1.12556278,1.65993988,0.51428485,1.10116526,0.38134492,0.00781758,0.05554336,0.07627247,0.12120041,0.00000000
1.13156578,1.64651719,0.50903789,1.09119695,0.37698431,0.00785738,0.05490441,0.07679082,0.12221268,0.00000000
1.13756878,1.62921139,0.50199363,1.07945930,0.37135196,0.00786083,0.05403681,0.07695472,0.12269820,0.00000000
1.14357179,1.60819377,0.49317545,1.06611134,0.36448016,0.00782742,0.05294410,0.07676504,0.12263671,0.00000000
1.14957479,1.58371963,0.48265715,1.05134192,0.35642848,0.00775743,0.05163500,0.07623170,0.12202227,0.00000000
1.15557779,1.55613228,0.47056419,1.03537249,0.34728455,0.00765203,0.05012351,0.07537373,0.12086396,0.00000000
1.16158079,1.52586435,0.45707355,1.01845877,0.33716388,0.00751317,0.04842878,0.07421896,0.11918624,0.00000000
1.16758379,1.49343628,0.44241226,1.00089137,0.32620885,0.00734367,0.04657483,0.07280346,0.11702881,0.00000000
1.17358679,1.45945150,0.42685444,0.98299472,0.31458675,0.00714706,0.04459012,0.07117071,0.11444607,0.00000000
1.17958979,1.42458836,0.41071696,0.96512444,0.30248686,0.00692753,0.04250691,0.06937046,0.11150604,0.00000000
1.18559280,1.38958896,0.39435381,0.94766297,0.29011673,0.00668985,0.04036057,0.06745751,0.10828896,0.00000000
1.19159580,1.35524503,0.37814931,0.93101353,0.27769775,0.00643920,0.03818873,0.06549024,0.10488541,0.00000000
1.19759880,1.32238145,0.36251034,0.91559267,0.26546010,0.00618108,0.03603032,0.06352914,0.10139420,0.00000000
1.20360180,1.29183787,0.34785790,0.90182159,0.25363736,0.00592110,0.03392465,0.06163526,0.09792002,0.00000000
1.20960480,1.26444911,0.33461817,0.89011655,0.24246080,0.00566490,0.03191038,0.05986868,0.09457089,0.00000000
1.21560780,1.24102501,0.32321337,0.88087878,0.23215375,0.00541797,0.03002459,0.05828715,0.09145557,0.00000000
1.22161081,1.22233035,0.31405265,0.87448423,0.22292603,0.00518553,0.02830182,0.05694474,0.08868104,0.00000000
1.22761381,1.20906559,0.30752329,0.87127357,0.21496873,0.00497240,0.02677325,0.05589068,0.08635000,0.00000000
1.23361681,1.20184892,0.30398230,0.87154274,0.20844939,0.00478291,0.02546592,0.05516842,0.08455860,0.00000000
1.23961981,1.20120025,0.30374881,0.87553445,0.20350786,0.00462081,0.02440208,0.05481480,0.08339439,0.00000000
1.24562281,1.20752753,0.30709722,0.88343094,0.20025274,0.00448921,0.02359867,0.05485950,0.08293461,0.00000000
1.25162581,1.22111588,0.31425133,0.89534815,0.19875870,0.00439053,0.02306692,0.05532463,0.08324472,0.00000000
1.25762881,1.24211980,0.32537960,0.91133167,0.19906458,0.00432652,0.02281209,0.05622452,0.08437742,0.00000000
1.26363182,1.27055874,0.34059150,0.93135460,0.20117242,0.00429822,0.02283334,0.05756574,0.08637196,0.00000000
1.26963482,1.30631624,0.35993518,0.95531740,0.20504744,0.00430602,0.02312381,0.05934720,0.08925385,0.00000000
1.27563782,1.34914275,0.38339632,0.98304995,0.21061897,0.00434968,0.02367070,0.06156048,0.09303504,0.00000000
1.28164082,1.39866218,0.41089835,1.01431569,0.21778239,0.00442839,0.02445569,0.06419033,0.09771431,0.00000000
1.28764382,1.45438213,0.44230389,1.04881807,0.22640202,0.00454085,0.02545529,0.06721519,0.10327815,0.00000000
1.29364682,1.51570758,0.47741742,1.08620887,0.23631492,0.00468534,0.02664152,0.07060793,0.10970177,0.00000000
1.29964982,1.58195786,0.51598919,1.12609852,0.24733561,0.00485980,0.02798255,0.07433663,0.11695052,0.00000000
1.30565283,1.65238629,0.55771999,1.16806793,0.25926155,0.00506194,0.02944357,0.07836547,0.12498128,0.00000000
1.31165583,1.72620205,0.60226699,1.21168148,0.27187922,0.00528927,0.03098770,0.08265566,0.13374416,0.00000000
1.31765883,1.80259346,0.64925013,1.25650075,0.28497072,0.00553924,0.03257699,0.08716638,0.14318407,0.00000000
1.32366183,1.88075173,0.69825903,1.30209832,0.29832064,0.00580928,0.03417348,0.09185575,0.15324234,0.00000000
1.32966483,1.95989432,0.74886011,1.34807111,0.31172285,0.00609688,0.03574027,0.09668174,0.16385817,0.00000000
1.33566783,2.03928675,0.80060367,1.39405243,0.32498719,0.00639962,0.03724257,0.10160301,0.17496990,0.00000000
1.34167084,2.11826181,0.85303073,1.43972219,0.33794548,0.00671522,0.03864873,0.10657967,0.18651606,0.00000000
1.34767384,2.19623528,0.90567931,1.48481468,0.35045678,0.00704156,0.03993113,0.11157389,0.19843609,0.00000000
1.35367684,2.27271712,0.95809009,1.52912321,0.36241159,0.00737667,0.04106701,0.11655034,0.21067075,0.00000000
1.35967984,2.34731766,1.00981125,1.57250142,0.37373469,0.00771876,0.04203907,0.12147651,0.22316223,0.00000000
1.36568284,2.41974822,1.06040240,1.61486095,0.38438654,0.00806616,0.04283593,0.12632277,0.23585394,0.00000000
1.37168584,2.48981628,1.10943776,1.65616555,0.39436308,0.00841728,0.04345235,0.13106238,0.24869000,0.00000000
1.37768884,2.55741525,1.15650845,1.69642181,0.40369393,0.00877061,0.04388923,0.13567123,0.26161462,0.00000000
1.38369185,2.62250967,1.20122423,1.73566708,0.41243907,0.00912464,0.04415341,0.14012751,0.27457131,0.00000000
1.38969485,2.68511672,1.24321480,1.77395525,0.42068407,0.00947783,0.04425720,0.14441138,0.28750210,0.00000000
1.39569785,2.74528519,1.28213089,1.81134125,0.42853433,0.00982855,0.04421774,0.14850447,0.30034685,0.00000000
1.40170085,2.80307351,1.31764540,1.84786535,0.43610828,0.01017508,0.04405622,0.15238958,0.31304272,0.00000000
1.40770385,2.85852833,1.34945484,1.88353833,0.44353036,0.01051556,0.04379691,0.15605032,0.32552404,0.00000000
1.41370685,2.91166516,1.37728120,1.91832863,0.45092373,0.01084798,0.04346615,0.15947096,0.33772242,0.00000000
1.41970985,2.96245273,1.40087441,1.95215242,0.45840352,0.01117023,0.04309130,0.16263648,0.34956738,0.00000000
1.42571286,3.01080206,1.42001552,1.98486758,0.46607070,0.01148010,0.04269968,0.16553281,0.36098736,0.00000000
1.43171586,3.05656141,1.43452044,2.01627200,0.47400711,0.01177533,0.04231760,0.16814722,0.37191119,0.00000000
1.43771886,3.09951750,1.44424417,2.04610677,0.48227177,0.01205370,0.04196950,0.17046903,0.38226988,0.00000000
1.44372186,3.13940320,1.44908547,2.07406415,0.49089881,0.01231306,0.04167717,0.17249040,0.39199880,0.00000000
1.44972486,3.17591118,1.44899142,2.09980000,0.49989695,0.01255149,0.04145922,0.17420730,0.40103989,0.00000000
1.45572786,3.20871282,1.44396183,2.12295015,0.50925052,0.01276731,0.04133069,0.17562052,0.40934395,0.00000000
1.46173087,3.23748108,1.43405300,2.14314966,0.51892192,0.01295924,0.04130277,0.17673666,0.41687284,0.00000000
1.46773387,3.26191573,1.41938055,2.16005399,0.52885525,0.01312644,0.04138285,0.17756899,0.42360126,0.00000000
1.47373687,3.28176916,1.40012098,2.17336053,0.53898075,0.01326859,0.04157454,0.17813814,0.42951818,0.00000000
1.47973987,3.29687097,1.37651177,2.18282934,0.54921967,0.01338592,0.04187795,0.17847247,0.43462764,0.00000000
1.48574287,3.30714923,1.34884978,2.18830153,0.55948923,0.01347927,0.04229000,0.17860807,0.43894884,0.00000000
1.49174587,3.31264700,1.31748784,2.18971416,0.56970721,0.01355006,0.04280481,0.17858837,0.44251552,0.00000000
1.49774887,3.31353251,1.28282961,2.18711047,0.57979574,0.01360024,0.04341408,0.17846330,0.44537452,0.00000000
1.50375188,3.31010199,1.24532274,2.18064466,0.58968419,0.01363228,0.04410749,0.17828789,0.44758367,0.00000000
1.50975488,3.30277478,1.20545063,2.17058080,0.59931068,0.01364902,0.04487309,0.17812058,0.44920898,0.00000000
1.51575788,3.29208043,1.16372286,2.15728575,0.60862242,0.01365360,0.04569757,0.17802102,0.45032137,0.00000000
1.52176088,3.27863859,1.12066495,2.14121623,0.61757456,0.01364932,0.04656652,0.17804764,0.45099299,0.00000000
1.52776388,3.26313250,1.07680748,2.12290085,0.62612799,0.01363946,0.04746462,0.17825502,0.45129352,0.00000000
1.53376688,3.24627761,1.03267530,2.10291796,0.63424612,0.01362718,0.04837575,0.17869117,0.45128641,0.00000000
1.53976988,3.22878721,0.98877703,2.08187051,0.64189104,0.01361535,0.04928310,0.17939492,0.45102552,0.00000000
1.54577289,3.21133699,0.94559531,2.06035943,0.64901949,0.01360640,0.05016926,0.18039353,0.45055225,0.00000000
1.55177589,3.19453075,0.90357815,2.03895689,0.65557896,0.01360220,0.05101623,0.18170064,0.44989334,0.00000000
1.55777889,3.17886933,0.86313175,2.01818113,0.66150437,0.01360401,0.05180561,0.18331478,0.44905953,0.00000000
1.56378189,3.16472474,0.82461478,1.99847416,0.66671582,0.01361235,0.05251874,0.18521846,0.44804514,0.00000000
1.56978489,3.15232096,0.78833455,1.98018359,0.67111751,0.01362699,0.05313688,0.18737788,0.44682863,0.00000000
1.57578789,3.14172277,0.75454492,1.96354959,0.67459821,0.01364700,0.05364161,0.18974351,0.44537407,0.00000000
1.58179090,3.13283323,0.72344608,1.94869772,0.67703338,0.01367070,0.05401517,0.19225128,0.44363357,0.00000000
1.58779390,3.12540002,0.69518587,1.93563784,0.67828874,0.01369581,0.05424091,0.19482452,0.44155037,0.00000000
1.59379690,3.11903029,0.66986277,1.92426907,0.67822543,0.01371953,0.05430387,0.19737656,0.43906251,0.00000000
1.59979990,3.11321315,0.64753005,1.91439058,0.67670626,0.01373864,0.05419131,0.19981381,0.43610692,0.00000000
1.60580290,3.10734843,0.62820089,1.90571714,0.67360274,0.01374968,0.05389323,0.20203923,0.43262357,0.00000000
1.61180590,3.10078014,0.61185418,1.89789878,0.66880259,0.01374911,0.05340296,0.20395599,0.42855954,0.00000000
1.61780890,3.09283254,0.59844052,1.89054313,0.66221710,0.01373343,0.05271757,0.20547127,0.42387273,0.00000000
1.62381191,3.08284680,0.58788819,1.88323909,0.65378792,0.01369939,0.05183821,0.20649979,0.41853506,0.00000000
1.62981491,3.07021624,0.58010867,1.87558056,0.64349284,0.01364407,0.05077035,0.20696717,0.41253492,0.00000000
1.63581791,3.05441803,0.57500140,1.86718879,0.63135016,0.01356508,0.04952383,0.20681272,0.40587874,0.00000000
