energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.48474237,4.11347802,0.25000242,1.79329569,0.57980512,0.42956995,0.09264407,0.48874175,0.13929457,0.63311663
-3.47873937,4.17336792,0.25908743,1.80008976,0.60233744,0.44390890,0.09357546,0.49887229,0.14332348,0.64727220
-3.47273637,4.25547141,0.26999145,1.81619885,0.62824183,0.46077760,0.09502123,0.51163850,0.14789934,0.66429942
-3.46673337,4.35921919,0.28265375,1.84167348,0.65715000,0.48000875,0.09691282,0.52685497,0.15303246,0.68420716
-3.46073037,4.48371951,0.29699321,1.87643852,0.68865597,0.50139705,0.09917275,0.54429664,0.15872075,0.70696204
-3.45472736,4.62778207,0.31290881,1.92030292,0.72232470,0.52470228,0.10171625,0.56370431,0.16494872,0.73248712
-3.44872436,4.78995108,0.33028073,1.97297326,0.75770166,0.54965357,0.10445328,0.58479111,0.17168695,0.76066210
-3.44272136,4.96854698,0.34897221,2.03407079,0.79432311,0.57595453,0.10729064,0.60724998,0.17889205,0.79132491
-3.43671836,5.16171582,0.36883207,2.10315177,0.83172664,0.60328925,0.11013418,0.63076162,0.18650706,0.82427505
-3.43071536,5.36748490,0.38969794,2.17973053,0.86946168,0.63132897,0.11289115,0.65500271,0.19446244,0.85927836
-3.42471236,5.58382307,0.41140015,2.26330478,0.90709958,0.65973918,0.11547240,0.67965409,0.20267744,0.89607335
-3.41870935,5.80870358,0.43376599,2.35338199,0.94424280,0.68818687,0.11779458,0.70440850,0.21106207,0.93437873
-3.41270635,6.04016697,0.45662446,2.44950595,0.98053301,0.71634775,0.11978213,0.72897763,0.21951937,0.97390188
-3.40670335,6.27638147,0.47981111,2.55128219,1.01565756,0.74391320,0.12136903,0.75309821,0.22794801,1.01434791
-3.40070035,6.51569821,0.50317274,2.65840078,1.04935437,0.77059658,0.12250036,0.77653686,0.23624513,1.05542884
-3.39469735,6.75669831,0.52657194,2.77065519,1.08141474,0.79613876,0.12313337,0.79909361,0.24430918,1.09687237
-3.38869435,6.99822938,0.54989094,2.88795557,1.11168426,0.82031260,0.12323836,0.82060393,0.25204278,1.13842984
-3.38269135,7.23942912,0.57303477,3.01033530,1.14006153,0.84292631,0.12279909,0.84093921,0.25935539,1.17988290
-3.37668834,7.47973402,0.59593340,3.13794961,1.16649508,0.86382538,0.12181281,0.86000576,0.26616558,1.22104831
-3.37068534,7.71887208,0.61854284,3.27106539,1.19097836,0.88289320,0.12028992,0.87774248,0.27240299,1.26178088
-3.36468234,7.95683890,0.64084487,3.41004183,1.21354322,0.90005023,0.11825328,0.89411721,0.27800974,1.30197388
-3.35867934,8.19385755,0.66284564,3.55530201,1.23425212,0.91525184,0.11573713,0.90912208,0.28294126,1.34155727
-3.35267634,8.43032334,0.68457291,3.70729589,1.25318950,0.92848495,0.11278577,0.92276821,0.28716651,1.38049351
-3.34667334,8.66673565,0.70607225,3.86645603,1.27045266,0.93976351,0.10945197,0.93507979,0.29066764,1.41877115
-3.34067034,8.90361977,0.72740217,4.03314756,1.28614259,0.94912333,0.10579519,0.94608822,0.29343908,1.45639677
-3.33466733,9.14144242,0.74862858,4.20761478,1.30035526,0.95661623,0.10187967,0.95582624,0.29548614,1.49338543
-3.32866433,9.38052530,0.76981868,4.38992692,1.31317368,0.96230403,0.09777248,0.96432274,0.29682322,1.52975031
-3.32266133,9.62096132,0.79103466,4.57992601,1.32466115,0.96625263,0.09354156,0.97159828,0.29747178,1.56549217
-3.31665833,9.86253824,0.81232760,4.77717990,1.33485607,0.96852652,0.08925386,0.97766157,0.29745814,1.60058922
-3.31065533,10.10467457,0.83373161,4.98094349,1.34376848,0.96918401,0.08497364,0.98250733,0.29681135,1.63498796
-3.30465233,10.34637175,0.85525877,5.19013094,1.35137853,0.96827344,0.08076095,0.98611537,0.29556111,1.66859569
-3.29864932,10.58618622,0.87689494,5.40330131,1.35763687,0.96583065,0.07667039,0.98845108,0.29373610,1.70127502
-3.29264632,10.82222405,0.89859658,5.61865933,1.36246707,0.96187780,0.07275019,0.98946741,0.29136255,1.73284082
-3.28664332,11.05215946,0.92028890,5.83407254,1.36576980,0.95642354,0.06904158,0.98910798,0.28846332,1.76305978
-3.28064032,11.27327745,0.94186508,6.04710493,1.36742855,0.94946475,0.06557861,0.98731138,0.28505747,1.79165268
-3.27463732,11.48253947,0.96318694,6.25506658,1.36731664,0.94098945,0.06238819,0.98401639,0.28116035,1.81829928
-3.26863432,11.67666963,0.98408661,6.45507763,1.36530520,0.93098093,0.05949058,0.97916772,0.27678406,1.84264550
-3.26263132,11.85225797,1.00436937,6.64414447,1.36127149,0.91942277,0.05690019,0.97272208,0.27193849,1.86431268
-3.25662831,12.00587600,1.02381742,6.81924493,1.35510739,0.90630439,0.05462657,0.96465420,0.26663254,1.88290839
-3.25062531,12.13419954,1.04219435,6.97741905,1.34672744,0.89162688,0.05267576,0.95496240,0.26087562,1.89803818
-3.24462231,12.23413281,1.05925025,7.11586136,1.33607610,0.87540871,0.05105161,0.94367354,0.25467924,1.90931795
-3.23861931,12.30292818,1.07472721,7.23201085,1.32313385,0.85769087,0.04975740,0.93084684,0.24805856,1.91638609
-3.23261631,12.33829583,1.08836509,7.32363443,1.30792179,0.83854122,0.04879724,0.91657658,0.24103381,1.91891512
-3.22661331,12.33849851,1.09990738,7.38890056,1.29050467,0.81805774,0.04817756,0.90099328,0.23363141,1.91662222
-3.22061031,12.30242696,1.10910698,7.42643985,1.27099202,0.79637033,0.04790829,0.88426343,0.22588476,1.90927834
-3.21460730,12.22965307,1.11573195,7.43539025,1.24953747,0.77364120,0.04800396,0.86658761,0.21783459,1.89671558
-3.20860430,12.12045861,1.11957093,7.41542538,1.22633627,0.75006357,0.04848430,0.84819715,0.20952891,1.87883274
-3.20260130,11.97583900,1.12043824,7.36676510,1.20162123,0.72585889,0.04937463,0.82934940,0.20102244,1.85559874
-3.19659830,11.79748242,1.11817868,7.29016862,1.17565711,0.70127257,0.05070575,0.81032177,0.19237570,1.82705427
-3.19059530,11.58772599,1.11267172,7.18691096,1.14873398,0.67656843,0.05251339,0.79140483,0.18365363,1.79331143
-3.18459230,11.34949157,1.10383524,7.05874434,1.12115956,0.65202213,0.05483726,0.77289474,0.17492403,1.75455170
-3.17858929,11.08620450,1.09162856,6.90784676,1.09325116,0.62791394,0.05771963,0.75508525,0.16625576,1.71102240
-3.17258629,10.80169908,1.07605481,6.73676018,1.06532735,0.60452100,0.06120353,0.73825962,0.15771682,1.66303183
-3.16658329,10.50011502,1.05716244,6.54832114,1.03769973,0.58210964,0.06533055,0.72268274,0.14937257,1.61094333
-3.16058029,10.18578891,1.03504585,6.34558655,1.01066512,0.56092794,0.07013846,0.70859374,0.14128395,1.55516858
-3.15457729,9.86314474,1.00984507,6.13175747,0.98449839,0.54119885,0.07565860,0.69619928,0.13350600,1.49616017
-3.14857429,9.53658714,0.98174441,5.91010336,0.95944605,0.52311420,0.08191317,0.68566779,0.12608662,1.43440385
-3.14257129,9.21040050,0.95097005,5.68388895,0.93572094,0.50682974,0.08891263,0.67712471,0.11906569,1.37041047
-3.13656828,8.88865665,0.91778666,5.45630577,0.91349792,0.49246140,0.09665327,0.67064892,0.11247460,1.30470787
-3.13056528,8.57513315,0.88249294,5.23040968,0.89291067,0.48008289,0.10511500,0.66627046,0.10633601,1.23783274
-3.12456228,8.27324385,0.84541629,5.00906570,0.87404974,0.46972456,0.11425969,0.66396940,0.10066412,1.17032274
-3.11855928,7.98598265,0.80690676,4.79490086,0.85696159,0.46137366,0.12402994,0.66367603,0.09546516,1.10270881
-3.11255628,7.71588121,0.76733028,4.59026578,0.84164886,0.45497580,0.13434860,0.66527226,0.09073814,1.03550788
-3.10655328,7.46498079,0.72706156,4.39720507,0.82807160,0.45043756,0.14511889,0.66859411,0.08647582,0.96921613
-3.10055028,7.23481828,0.68647676,4.21743693,0.81614946,0.44763013,0.15622541,0.67343535,0.08266582,0.90430274
-3.09454727,7.02642623,0.64594624,4.05234184,0.80576487,0.44639377,0.16753588,0.67955213,0.07929177,0.84120440
-3.08854427,6.84034627,0.60582757,3.90296022,0.79676700,0.44654302,0.17890366,0.68666853,0.07633450,0.78032064
-3.08254127,6.67665560,0.56645909,3.76999888,0.78897658,0.44787245,0.19017110,0.69448290,0.07377313,0.72201006
-3.07653827,6.53500557,0.52815425,3.65384595,0.78219134,0.45016276,0.20117339,0.70267497,0.07158618,0.66658750
-3.07053527,6.41467149,0.49119684,3.55459375,0.77619221,0.45318710,0.21174312,0.71091350,0.06975245,0.61432237
-3.06453227,6.31461245,0.45583737,3.47206920,0.77074995,0.45671757,0.22171511,0.71886444,0.06825183,0.56543808
-3.05852926,6.23353967,0.42229061,3.40587072,0.76563240,0.46053149,0.23093148,0.72619933,0.06706598,0.52011251
-3.05252626,6.16999159,0.39073439,3.35541085,0.76061188,0.46441767,0.23924678,0.73260394,0.06617881,0.47847975
-3.04652326,6.12241366,0.36130970,3.31996330,0.75547288,0.46818213,0.24653291,0.73778671,0.06557689,0.44063277
-3.04052026,6.08924029,0.33412201,3.29871288,0.75001974,0.47165349,0.25268356,0.74148700,0.06524969,0.40662711
-3.03451726,6.06897633,0.30924360,3.29080685,0.74408406,0.47468767,0.25761822,0.74348279,0.06518972,0.37648533
-3.02851426,6.06027514,0.28671700,3.29540562,0.73753175,0.47717187,0.26128524,0.74359755,0.06539254,0.35020212
-3.02251126,6.06201007,0.26655910,3.31173098,0.73026932,0.47902758,0.26366403,0.74170621,0.06585669,0.32774974
-3.01650825,6.07333645,0.24876588,3.33910972,0.72224931,0.48021273,0.26476616,0.73773975,0.06658351,0.30908365
-3.01050525,6.09374086,0.23331740,3.37701070,0.71347445,0.48072257,0.26463540,0.73168840,0.06757684,0.29414800
-3.00450225,6.12307545,0.22018290,3.42507361,0.70400048,0.48058949,0.26334642,0.72360321,0.06884270,0.28288063
-2.99849925,6.16157470,0.20932565,3.48312770,0.69393730,0.47988148,0.26100251,0.71359573,0.07038876,0.27521756
-2.99249625,6.20985343,0.20070740,3.55119939,0.68344836,0.47869950,0.25773214,0.70183597,0.07222382,0.27109634
-2.98649325,6.26888518,0.19429212,3.62950809,0.67274813,0.47717347,0.25368451,0.68854846,0.07435712,0.27045850
-2.98049025,6.33996102,0.19004890,3.71844991,0.66209765,0.47545725,0.24902439,0.67400649,0.07679765,0.27325051
-2.97448724,6.42463004,0.18795381,3.81856985,0.65179818,0.47372260,0.24392636,0.65852470,0.07955333,0.27942354
-2.96848424,6.52462343,0.18799068,3.93052353,0.64218299,0.47215232,0.23856858,0.64245031,0.08263020,0.28893171
-2.96248124,6.64176516,0.19015067,4.05503004,0.63360764,0.47093284,0.23312662,0.62615305,0.08603157,0.30172903
-2.95647824,6.77787316,0.19443078,4.19281830,0.62643878,0.47024648,0.22776728,0.61001432,0.08975721,0.31776520
-2.95047524,6.93465537,0.20083120,4.34456961,0.62104196,0.47026370,0.22264290,0.59441589,0.09380263,0.33698039
-2.94447224,7.11360567,0.20935183,4.51085931,0.61776883,0.47113564,0.21788628,0.57972841,0.09815844,0.35929940
-2.93846923,7.31590493,0.21998805,4.69210096,0.61694409,0.47298732,0.21360638,0.56630037,0.10280988,0.38462544
-2.93246623,7.54233221,0.23272600,4.88849612,0.61885272,0.47591163,0.20988518,0.55444762,0.10773653,0.41283406
-2.92646323,7.79319104,0.24753765,5.09999269,0.62372801,0.47996461,0.20677547,0.54444416,0.11291225,0.44376758
-2.92046023,8.06825496,0.26437607,5.32625464,0.63174076,0.48516203,0.20430003,0.53651418,0.11830536,0.47723048
-2.91445723,8.36673552,0.28317099,5.56664488,0.64299027,0.49147753,0.20245195,0.53082594,0.12387910,0.51298613
-2.90845423,8.68727523,0.30382519,5.82022289,0.65749744,0.49884250,0.20119615,0.52748750,0.12959233,0.55075529
-2.90245123,9.02796622,0.32621180,6.08575745,0.67520029,0.50714754,0.20047205,0.52654459,0.13540050,0.59021655
-2.89644822,9.38639437,0.35017292,6.36175413,0.69595230,0.51624564,0.20019721,0.52798059,0.14125682,0.63100911
-2.89044522,9.75970705,0.37551958,6.64649630,0.71952363,0.52595681,0.20027173,0.53171861,0.14711361,0.67273776
-2.88444222,10.14470153,0.40203325,6.93809762,0.74560536,0.53607413,0.20058333,0.53762568,0.15292381,0.71498015
-2.87843922,10.53792967,0.42946883,7.23456292,0.77381652,0.54637079,0.20101275,0.54551872,0.15864257,0.75729626
-2.87243622,10.93581366,0.45755922,7.53385424,0.80371396,0.55660799,0.20143927,0.55517211,0.16422878,0.79923960
-2.86643322,11.33476686,0.48602117,7.83395806,0.83480455,0.56654319,0.20174614,0.56632661,0.16964659,0.84036985
-2.86043022,11.73131342,0.51456230,8.13294969,0.86655933,0.57593856,0.20182565,0.57869909,0.17486678,0.88026652
-2.85442721,12.12220017,0.54288900,8.42905078,0.89842916,0.58456903,0.20158368,0.59199292,0.17986787,0.91854278
-2.84842421,12.50449493,0.57071482,8.72067648,0.92986123,0.59222984,0.20094342,0.60590829,0.18463702,0.95485916
-2.84242121,12.87566569,0.59776914,9.00646898,0.96031570,0.59874305,0.19984832,0.62015240,0.18917059,0.98893623
-2.83641821,13.23363651,0.62380558,9.28531519,0.98928204,0.60396297,0.19826397,0.63444876,0.19347421,1.02056577
-2.83041521,13.57681702,0.64860988,9.55634721,1.01629417,0.60778005,0.19617901,0.64854555,0.19756265,1.04961972
-2.82441221,13.90410396,0.67200694,9.81892525,1.04094400,0.61012337,0.19360495,0.66222255,0.20145909,1.07605669
-2.81840920,14.21485506,0.69386664,10.07260382,1.06289279,0.61096144,0.19057503,0.67529641,0.20519411,1.09992528
-2.81240620,14.50883677,0.71410828,10.31708311,1.08187988,0.61030146,0.18714214,0.68762419,0.20880423,1.12136435
-2.80640320,14.78614931,0.73270341,10.55214848,1.09772858,0.60818712,0.18337599,0.69910502,0.21233021,1.14059987
-2.80040020,15.04713374,0.74967703,10.77760202,1.11034902,0.60469504,0.17935957,0.70967992,0.21581499,1.15793856
-2.79439720,15.29226684,0.76510708,10.99319036,1.11973794,0.59993015,0.17518527,0.71932985,0.21930155,1.17375846
-2.78839420,15.52205052,0.77912219,11.19853407,1.12597563,0.59402026,0.17095059,0.72807217,0.22283060,1.18849678
-2.78239120,15.73690273,0.79189802,11.39306320,1.12922006,0.58711006,0.16675389,0.73595575,0.22643833,1.20263553
-2.77638819,15.93705690,0.80365196,11.57596415,1.12969882,0.57935500,0.16269020,0.74305508,0.23015427,1.21668534
-2.77038519,16.12247650,0.81463682,11.74614194,1.12769909,0.57091517,0.15884732,0.74946357,0.23399938,1.23116821
-2.76438219,16.29279028,0.82513325,11.90220152,1.12355614,0.56194967,0.15530238,0.75528651,0.23798441,1.24659979
-2.75837919,16.44725273,0.83544148,12.04245044,1.11764104,0.55261151,0.15211899,0.76063395,0.24210867,1.26347167
-2.75237619,16.58473264,0.84587234,12.16492428,1.11034782,0.54304342,0.14934506,0.76561388,0.24635931,1.28223451
-2.74637319,16.70373084,0.85673793,12.26743445,1.10208078,0.53337465,0.14701137,0.77032601,0.25071099,1.30328236
-2.74037019,16.80242674,0.86834205,12.34763706,1.09324231,0.52371870,0.14513090,0.77485626,0.25512620,1.32693874
-2.73436718,16.87875096,0.88097067,12.40311974,1.08422153,0.51417226,0.14369902,0.77927243,0.25955601,1.35344491
-2.72836418,16.93048044,0.89488260,12.43150247,1.07538420,0.50481506,0.14269430,0.78362088,0.26394133,1.38295058
-2.72236118,16.95535018,0.91030061,12.43054722,1.06706401,0.49571069,0.14208015,0.78792453,0.26821465,1.41550732
-2.71635818,16.95117562,0.92740320,12.39827072,1.05955548,0.48690813,0.14180692,0.79218211,0.27230210,1.45106486
-2.71035518,16.91597824,0.94631730,12.33305404,1.05310853,0.47844394,0.14181456,0.79636860,0.27612585,1.48947029
-2.70435218,16.84810730,0.96711202,12.23374298,1.04792479,0.47034476,0.14203561,0.80043684,0.27960667,1.53047022
-2.69834917,16.74635062,0.98979384,12.09973353,1.04415562,0.46263003,0.14239840,0.80432014,0.28266654,1.57371577
-2.69234617,16.61002808,1.01430337,11.93103718,1.04190166,0.45531474,0.14283033,0.80793573,0.28523130,1.61877031
-2.68634317,16.43906251,1.04051397,11.72832237,1.04121399,0.44841189,0.14326103,0.81118886,0.28723315,1.66511976
-2.68034017,16.23402406,1.06823232,11.49292916,1.04209650,0.44193475,0.14362540,0.81397733,0.28861286,1.71218506
-2.67433717,15.99614571,1.09720110,11.22685618,1.04450955,0.43589851,0.14386626,0.81619621,0.28932179,1.75933673
-2.66833417,15.72730922,1.12710394,10.93271984,1.04837448,0.43032153,0.14393657,0.81774259,0.28932342,1.80591094
-2.66233117,15.43000239,1.15757241,10.61368803,1.05357882,0.42522590,0.14380112,0.81851999,0.28859453,1.85122671
-2.65632816,15.10725049,1.18819509,10.27339121,1.05998209,0.42063749,0.14343774,0.81844242,0.28712592,1.89460386
-2.65032516,14.76252544,1.21852840,9.91581548,1.06742168,0.41658541,0.14283777,0.81743778,0.28492260,1.93538100
-2.64432216,14.39963804,1.24810895,9.54518292,1.07571889,0.41310095,0.14200600,0.81545039,0.28200367,1.97293315
-2.63831916,14.02261890,1.27646689,9.16582515,1.08468460,0.41021620,0.14096004,0.81244282,0.27840164,2.00668845
-2.63231616,13.63559437,1.30313982,8.78205605,1.09412462,0.40796222,0.13972910,0.80839658,0.27416147,2.03614320
-2.62631316,13.24266359,1.32768681,8.39804992,1.10384445,0.40636718,0.13835234,0.80331209,0.26933932,2.06087502
-2.62031016,12.84778267,1.34970179,8.01773032,1.11365335,0.40545430,0.13687686,0.79720754,0.26400095,2.08055343
-2.61430715,12.45466105,1.36882598,7.64467440,1.12336769,0.40523992,0.13535538,0.79011719,0.25822015,2.09494770
-2.60830415,12.06667470,1.38475868,7.28203641,1.13281352,0.40573175,0.13384385,0.78208891,0.25207689,2.10393155
-2.60230115,11.68679897,1.39726613,6.93249281,1.14182852,0.40692740,0.13239897,0.77318135,0.24565562,2.10748473
-2.59629815,11.31756332,1.40618800,6.59821026,1.15026330,0.40881326,0.13107580,0.76346089,0.23904359,2.10569149
-2.59029515,10.96102862,1.41144144,6.28083624,1.15798225,0.41136394,0.12992562,0.75299868,0.23232923,2.09873594
-2.58429215,10.61878625,1.41302237,5.98151112,1.16486414,0.41454212,0.12899396,0.74186782,0.22560086,2.08689490
-2.57828914,10.29197743,1.41100431,5.70089915,1.17080248,0.41829898,0.12831913,0.73014112,0.21894543,2.07052826
-2.57228614,9.98133004,1.40553469,5.43923531,1.17570595,0.42257522,0.12793105,0.71788937,0.21244763,2.05006767
-2.56628314,9.68720932,1.39682893,5.19638387,1.17949890,0.42730247,0.12785054,0.70518046,0.20618913,2.02600379
-2.56028014,9.40967844,1.38516272,4.97190466,1.18212199,0.43240524,0.12808904,0.69207916,0.20024811,1.99887288
-2.55427714,9.14856462,1.37086269,4.76512259,1.18353310,0.43780313,0.12864879,0.67864768,0.19469889,1.96924310
-2.54827414,8.90352633,1.35429603,4.57519648,1.18370827,0.44341336,0.12952330,0.66494700,0.18961175,1.93770098
-2.54227114,8.67411754,1.33585943,4.40118321,1.18264275,0.44915330,0.13069817,0.65103852,0.18505285,1.90483862
-2.53626813,8.45984532,1.31596766,4.24209451,1.18035191,0.45494307,0.13215214,0.63698616,0.18108418,1.87124178
-2.53026513,8.26021777,1.29504230,4.09694361,1.17687190,0.46070786,0.13385834,0.62285850,0.17776347,1.83747911
-2.52426213,8.07478019,1.27350078,3.96478076,1.17225980,0.46638003,0.13578548,0.60873072,0.17514412,1.80409274
-2.51825913,7.90313812,1.25174619,3.84471660,1.16659328,0.47190070,0.13789920,0.59468618,0.17327495,1.77159019
-2.51225613,7.74496706,1.23015792,3.73593387,1.15996944,0.47722095,0.14016318,0.58081735,0.17219989,1.74043762
-2.50625313,7.60000949,1.20908356,3.63768849,1.15250287,0.48230231,0.14254025,0.56722601,0.17195751,1.71105440
-2.50025013,7.46806058,1.18883189,3.54930148,1.14432302,0.48711679,0.14499319,0.55402257,0.17258036,1.68380884
-2.49424712,7.34894498,1.16966751,3.47014409,1.13557079,0.49164629,0.14748540,0.54132451,0.17409426,1.65901511
-2.48824412,7.24248727,1.15180681,3.39961841,1.12639464,0.49588152,0.14998130,0.52925399,0.17651738,1.63693113
-2.48224112,7.14847928,1.13541566,3.33713615,1.11694640,0.49982049,0.15244655,0.51793479,0.17985935,1.61775756
-2.47623812,7.06664746,1.12060872,3.28209804,1.10737701,0.50346668,0.15484807,0.50748863,0.18412026,1.60163770
-2.47023512,6.99662332,1.10745042,3.23387604,1.09783256,0.50682712,0.15715383,0.49803129,0.18928970,1.58865839
-2.46423212,6.93791962,1.09595759,3.19180035,1.08845083,0.50991031,0.15933271,0.48966861,0.19534586,1.57885186
-2.45822911,6.88991461,1.08610367,3.15515241,1.07935856,0.51272437,0.16135408,0.48249269,0.20225483,1.57219860
-2.45222611,6.85184563,1.07782433,3.12316475,1.07066975,0.51527528,0.16318759,0.47657853,0.20996995,1.56863110
-2.44622311,6.82281271,1.07102432,3.09502780,1.06248488,0.51756558,0.16480287,0.47198125,0.21843147,1.56803851
-2.44022011,6.80179213,1.06558524,3.06990319,1.05489115,0.51959328,0.16616940,0.46873417,0.22756643,1.57027205
-2.43421711,6.78765881,1.06137396,3.04694255,1.04796369,0.52135136,0.16725650,0.46684760,0.23728886,1.57515095
-2.42821411,6.77921576,1.05825110,3.02531037,1.04176725,0.52282756,0.16803348,0.46630853,0.24750020,1.58246883
-2.42221111,6.77522843,1.05607932,3.00420905,1.03635836,0.52400460,0.16847001,0.46708119,0.25809013,1.59200001
-2.41620810,6.77446110,1.05473087,2.98290421,1.03178744,0.52486070,0.16853659,0.46910819,0.26893759,1.60350561
-2.41020510,6.77571250,1.05409386,2.96074835,1.02810049,0.52537035,0.16820524,0.47231222,0.27991218,1.61673901
-2.40420210,6.77784786,1.05407692,2.93720074,1.02533998,0.52550517,0.16745032,0.47659816,0.29087579,1.63145027
-2.39819910,6.77982480,1.05461187,2.91184219,1.02354478,0.52523487,0.16624939,0.48185528,0.30168444,1.64738935
-2.39219610,6.78071118,1.05565412,2.88438323,1.02274863,0.52452809,0.16458416,0.48795946,0.31219042,1.66430779
-2.38619310,6.77969337,1.05718076,2.85466514,1.02297734,0.52335317,0.16244145,0.49477526,0.32224448,1.68195882
-2.38019010,6.77607462,1.05918629,2.82265352,1.02424456,0.52167869,0.15981398,0.50215765,0.33169824,1.70009577
-2.37418709,6.76926365,1.06167621,2.78842478,1.02654640,0.51947382,0.15670116,0.50995352,0.34040664,1.71846907
-2.36818409,6.75875463,1.06465890,2.75214629,1.02985522,0.51670849,0.15310963,0.51800278,0.34823044,1.73682203
-2.36218109,6.74410053,1.06813621,2.71405176,1.03411301,0.51335332,0.14905360,0.52613926,0.35503869,1.75488574
-2.35617809,6.72488211,1.07209340,2.67441323,1.03922494,0.50937958,0.14455500,0.53419141,0.36071116,1.77237386
-2.35017509,6.70067572,1.07648924,2.63351184,1.04505371,0.50475892,0.13964328,0.54198301,0.36514062,1.78897756
-2.34417209,6.67102284,1.08124689,2.59160926,1.05141527,0.49946337,0.13435506,0.54933403,0.36823501,1.80436151
-2.33816908,6.63540454,1.08624641,2.54892181,1.05807653,0.49346530,0.12873342,0.55606183,0.36991935,1.81816154
-2.33216608,6.59322358,1.09131958,2.50559909,1.06475547,0.48673777,0.12282707,0.56198284,0.37013739,1.82998434
-2.32616308,6.54379653,1.09624762,2.46170858,1.07112418,0.47925504,0.11668925,0.56691477,0.36885299,1.83940995
-2.32016008,6.48635750,1.10076217,2.41722731,1.07681485,0.47099354,0.11037654,0.57067959,0.36605111,1.84599721
-2.31415708,6.42007429,1.10454984,2.37204124,1.08142877,0.46193313,0.10394757,0.57310715,0.36173849,1.84929229
-2.30815408,6.34407684,1.10726043,2.32595234,1.08454819,0.45205871,0.09746169,0.57403945,0.35594380,1.84884043
-2.30215108,6.25749709,1.10851835,2.27869319,1.08575060,0.44136212,0.09097769,0.57333549,0.34871756,1.84420036
-2.29614807,6.15951840,1.10793720,2.22994787,1.08462489,0.42984425,0.08455257,0.57087641,0.34013144,1.83496113
-2.29014507,6.04943200,1.10513657,2.17937818,1.08078865,0.41751728,0.07824044,0.56657092,0.33027730,1.82076058
-2.28414207,5.92669739,1.09976044,2.12665335,1.07390586,0.40440682,0.07209163,0.56036049,0.31926576,1.80130463
-2.27813907,5.79100335,1.09149631,2.07148154,1.06370398,0.39055397,0.06615195,0.55222434,0.30722442,1.77638646
-2.27213607,5.64232598,1.08009401,2.01364126,1.04998976,0.37601707,0.06046216,0.54218368,0.29429575,1.74590468
-2.26613307,5.48098026,1.06538324,1.95301067,1.03266280,0.36087300,0.05505768,0.53030517,0.28063475,1.70987941
-2.26013007,5.30766228,1.04728901,1.88959336,1.01172631,0.34521806,0.04996854,0.51670325,0.26640636,1.66846547
-2.25412706,5.12347921,1.02584411,1.82353892,0.98729435,0.32916817,0.04521943,0.50154122,0.25178274,1.62196184
-2.24812406,4.92996545,1.00119793,1.75515728,0.95959530,0.31285848,0.04083006,0.48503097,0.23694050,1.57081691
-2.24212106,4.72908337,0.97362126,1.68492599,0.92897138,0.29644231,0.03681556,0.46743132,0.22205787,1.51562892
-2.23611806,4.52320850,0.94350664,1.61349024,0.89587408,0.28008952,0.03318701,0.44904489,0.20731198,1.45714165
-2.23011506,4.31509938,0.91136442,1.54165546,0.86085593,0.26398419,0.02995205,0.43021369,0.19287621,1.39623526
-2.22411206,4.10785303,0.87781447,1.47037291,0.82455868,0.24832190,0.02711557,0.41131353,0.17891772,1.33391256
-2.21810905,3.90484774,0.84357403,1.40071911,0.78769870,0.23330651,0.02468027,0.39274733,0.16559517,1.27128125
-2.21210605,3.70967507,0.80944201,1.33386981,0.75104993,0.21914669,0.02264728,0.37493758,0.15305666,1.20953255
-2.20610305,3.52606353,0.77628052,1.27106972,0.71542517,0.20605219,0.02101673,0.35831817,0.14143790,1.14991709
-2.20010005,3.35779620,0.74499418,1.21359918,0.68165627,0.19423004,0.01978809,0.34332572,0.13086056,1.09371871
-2.19409705,3.20862491,0.71650785,1.16273897,0.65057405,0.18388070,0.01896057,0.33039072,0.12143098,1.04222689
-2.18809405,3.08218323,0.69174362,1.11973435,0.62298822,0.17519429,0.01853327,0.31992856,0.11323892,0.99670873
-2.18209105,2.98190031,0.67159758,1.08575965,0.59966817,0.16834696,0.01850525,0.31233061,0.10635660,0.95838082
-2.17608804,2.91091761,0.65691696,1.06188414,0.58132476,0.16349737,0.01887547,0.30795560,0.10083788,0.92838198
-2.17008504,2.87200996,0.64847821,1.04904021,0.56859360,0.16078344,0.01964262,0.30712128,0.09671761,0.90774700
-2.16408204,2.86751236,0.64696644,1.04799444,0.56202005,0.16031924,0.02080478,0.31009662,0.09401106,0.89738210
-2.15807904,2.89925370,0.65295654,1.05932232,0.56204605,0.16219215,0.02235907,0.31709453,0.09271356,0.89804219
-2.15207604,2.96849825,0.66689628,1.08338691,0.56899896,0.16646024,0.02430114,0.32826524,0.09280025,0.91031045
-2.14607304,3.07589596,0.68909174,1.12032191,0.58308239,0.17314991,0.02662467,0.34369055,0.09422602,0.93458036
-2.14007004,3.22144250,0.71969518,1.17001943,0.60436928,0.18225379,0.02932080,0.36337890,0.09692562,0.97104049
-2.13406703,3.40444970,0.75869568,1.23212271,0.63279702,0.19372897,0.03237759,0.38726164,0.10081406,1.01966236
-2.12806403,3.62352772,0.80591267,1.30602396,0.66816491,0.20749557,0.03577940,0.41519046,0.10578727,1.08019170
-2.12206103,3.87657964,0.86099268,1.39086744,0.71013395,0.22343580,0.03950649,0.44693628,0.11172310,1.15214349
