energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,2.28899280,1.20308681,0.03787818,0.00933752,0.16048687,1.20673818,1.12040333
-4.29514757,2.33097832,1.22347394,0.03846431,0.00987447,0.16371230,1.22897616,1.14280286
-4.28914457,2.36898348,1.24200302,0.03888038,0.01042073,0.16739181,1.24886622,1.16262356
-4.28314157,2.40242851,1.25841473,0.03911948,0.01097288,0.17140603,1.26609552,1.17963416
-4.27713857,2.43082730,1.27249612,0.03917817,0.01152752,0.17563715,1.28040733,1.19364522
-4.27113557,2.45378636,1.28407788,0.03905651,0.01208123,0.17997053,1.29160207,1.20450853
-4.26513257,2.47100175,1.29303052,0.03875788,0.01263058,0.18429606,1.29953701,1.21211582
-4.25912956,2.48225467,1.29926017,0.03828878,0.01317198,0.18850962,1.30412495,1.21639696
-4.25312656,2.48740608,1.30270403,0.03765856,0.01370172,0.19251446,1.30533205,1.21731790
-4.24712356,2.48639084,1.30332605,0.03687903,0.01421584,0.19622263,1.30317504,1.21487848
-4.24112056,2.47921205,1.30111305,0.03596409,0.01471011,0.19955638,1.29771811,1.20911017
-4.23511756,2.46593572,1.29607151,0.03492932,0.01518003,0.20244965,1.28906956,1.20007414
-4.22911456,2.44668633,1.28822536,0.03379156,0.01562079,0.20484951,1.27737864,1.18785940
-4.22311156,2.42164335,1.27761468,0.03256848,0.01602732,0.20671757,1.26283247,1.17258146
-4.21710855,2.39103884,1.26429559,0.03127823,0.01639433,0.20803133,1.24565333,1.15438115
-4.21110555,2.35515619,1.24834106,0.02993907,0.01671640,0.20878539,1.22609630,1.13342386
-4.20510255,2.31432972,1.22984265,0.02856909,0.01698809,0.20899247,1.20444713,1.10989897
-4.19909955,2.26894486,1.20891277,0.02718590,0.01720411,0.20868413,1.18102043,1.08401943
-4.19309655,2.21943863,1.18568745,0.02580650,0.01735944,0.20791116,1.15615782,1.05602127
-4.18709355,2.16629982,1.16032899,0.02444702,0.01744957,0.20674348,1.13022597,1.02616295
-4.18109055,2.11006845,1.13302830,0.02312269,0.01747063,0.20526961,1.10361420,0.99472433
-4.17508754,2.05133398,1.10400652,0.02184765,0.01741960,0.20359546,1.07673150,0.96200505
-4.16908454,1.99073178,1.07351556,0.02063495,0.01729448,0.20184263,1.05000254,0.92832224
-4.16308154,1.92893747,1.04183733,0.01949641,0.01709445,0.20014589,1.02386261,0.89400738
-4.15707854,1.86665889,1.00928141,0.01844264,0.01681994,0.19865020,0.99875131,0.85940227
-4.15107554,1.80462554,0.97618105,0.01748292,0.01647274,0.19750697,0.97510485,0.82485402
-4.14507254,1.74357561,0.94288756,0.01662513,0.01605597,0.19686985,0.95334705,0.79070926
-4.13906953,1.68424067,0.90976306,0.01587570,0.01557412,0.19689005,0.93387915,0.75730753
-4.13306653,1.62732866,0.87717201,0.01523949,0.01503292,0.19771138,0.91706872,0.72497412
-4.12706353,1.57350561,0.84547168,0.01471971,0.01443921,0.19946508,0.90323795,0.69401261
-4.12106053,1.52337691,0.81500202,0.01431777,0.01380078,0.20226481,0.89265191,0.66469735
-4.11505753,1.47746887,0.78607549,0.01403323,0.01312618,0.20620175,0.88550728,0.63726631
-4.10905453,1.43621156,0.75896719,0.01386370,0.01242442,0.21134027,0.88192206,0.61191452
-4.10305153,1.39992384,0.73390594,0.01380479,0.01170478,0.21771424,0.88192702,0.58878850
-4.09704852,1.36880129,0.71106676,0.01385006,0.01097650,0.22532418,0.88545943,0.56798206
-4.09104552,1.34290796,0.69056506,0.01399108,0.01024858,0.23413549,0.89235950,0.54953361
-4.08504252,1.32217238,0.67245312,0.01421752,0.00952951,0.24407774,0.90237014,0.53342521
-4.07903952,1.30638830,0.65671876,0.01451725,0.00882706,0.25504533,0.91514011,0.51958358
-4.07303652,1.29522027,0.64328663,0.01487659,0.00814815,0.26689928,0.93023093,0.50788294
-4.06703352,1.28821399,0.63202179,0.01528054,0.00749867,0.27947031,0.94712719,0.49814977
-4.06103052,1.28481112,0.62273574,0.01571316,0.00688345,0.29256300,0.96525027,0.49016919
-4.05502751,1.28436785,0.61519425,0.01615788,0.00630618,0.30596101,0.98397480,0.48369279
-4.04902451,1.28617666,0.60912701,0.01659797,0.00576946,0.31943300,1.00264744,0.47844758
-4.04302151,1.28949018,0.60423821,0.01701696,0.00527480,0.33273915,1.02060704,0.47414566
-4.03701851,1.29354608,0.60021798,0.01739908,0.00482277,0.34563795,1.03720542,0.47049419
-4.03101551,1.29759212,0.59675368,0.01772967,0.00441303,0.35789309,1.05182788,0.46720523
-4.02501251,1.30091003,0.59354097,0.01799565,0.00404456,0.36927999,1.06391247,0.46400506
-4.01900950,1.30283736,0.59029377,0.01818578,0.00371572,0.37959197,1.07296722,0.46064254
-4.01300650,1.30278651,0.58675300,0.01829104,0.00342449,0.38864570,1.07858452,0.45689623
-4.00700350,1.30026004,0.58269357,0.01830480,0.00316854,0.39628573,1.08045223,0.45257999
-4.00100050,1.29486209,0.57792958,0.01822297,0.00294546,0.40238818,1.07836086,0.44754696
-3.99499750,1.28630541,0.57231744,0.01804402,0.00275284,0.40686325,1.07220692,0.44169166
-3.98899450,1.27441421,0.56575710,0.01776901,0.00258839,0.40965673,1.06199216,0.43495050
-3.98299150,1.25912288,0.55819148,0.01740139,0.00245007,0.41075055,1.04781921,0.42730064
-3.97698849,1.24047114,0.54960421,0.01694684,0.00233613,0.41016220,1.02988375,0.41875734
-3.97098549,1.21859611,0.54001617,0.01641299,0.00224518,0.40794348,1.00846404,0.40937027
-3.96498249,1.19372196,0.52948101,0.01580915,0.00217621,0.40417840,0.98390818,0.39921880
-3.95897949,1.16614788,0.51808015,0.01514590,0.00212862,0.39898040,0.95662014,0.38840685
-3.95297649,1.13623510,0.50591749,0.01443476,0.00210215,0.39248925,0.92704502,0.37705739
-3.94697349,1.10439358,0.49311430,0.01368781,0.00209692,0.38486736,0.89565439,0.36530703
-3.94097049,1.07106906,0.47980443,0.01291735,0.00211335,0.37629588,0.86293232,0.35330089
-3.93496748,1.03673080,0.46613024,0.01213553,0.00215208,0.36697059,0.82936254,0.34118801
-3.92896448,1.00186052,0.45223920,0.01135411,0.00221395,0.35709758,0.79541720,0.32911739
-3.92296148,0.96694254,0.43828130,0.01058416,0.00229992,0.34688882,0.76154749,0.31723478
-3.91695848,0.93245551,0.42440731,0.00983588,0.00241094,0.33655765,0.72817608,0.30568027
-3.91095548,0.89886529,0.41076776,0.00911843,0.00254798,0.32631426,0.69569157,0.29458665
-3.90495248,0.86661935,0.39751245,0.00843986,0.00271185,0.31636107,0.66444469,0.28407836
-3.89894947,0.83614208,0.38479050,0.00780703,0.00290322,0.30688835,0.63474611,0.27427112
-3.89294647,0.80783110,0.37275052,0.00722558,0.00312252,0.29806979,0.60686563,0.26527193
-3.88694347,0.78205428,0.36154095,0.00670002,0.00336994,0.29005847,0.58103238,0.25717944
-3.88094047,0.75914729,0.35131019,0.00623372,0.00364535,0.28298311,0.55743588,0.25008436
-3.87493747,0.73941148,0.34220653,0.00582903,0.00394833,0.27694480,0.53622768,0.24407008
-3.86893447,0.72311215,0.33437767,0.00548735,0.00427813,0.27201441,0.51752330,0.23921310
-3.86293147,0.71047692,0.32796979,0.00520926,0.00463372,0.26823070,0.50140439,0.23558333
-3.85692846,0.70169444,0.32312613,0.00499462,0.00501377,0.26559936,0.48792096,0.23324419
-3.85092546,0.69691326,0.31998506,0.00484271,0.00541674,0.26409302,0.47709365,0.23225251
-3.84492246,0.69624092,0.31867777,0.00475227,0.00584084,0.26365224,0.46891587,0.23265805
-3.83891946,0.69974345,0.31932546,0.00472169,0.00628416,0.26418765,0.46335605,0.23450295
-3.83291646,0.70744514,0.32203642,0.00474902,0.00674466,0.26558303,0.46035972,0.23782078
-3.82691346,0.71932871,0.32690277,0.00483212,0.00722020,0.26769937,0.45985171,0.24263557
-3.82091046,0.73533590,0.33399729,0.00496867,0.00770862,0.27037972,0.46173832,0.24896065
-3.81490745,0.75536841,0.34337026,0.00515626,0.00820772,0.27345468,0.46590956,0.25679746
-3.80890445,0.77928931,0.35504665,0.00539243,0.00871530,0.27674827,0.47224141,0.26613436
-3.80290145,0.80692484,0.36902360,0.00567467,0.00922913,0.28008401,0.48059825,0.27694563
-3.79689845,0.83806657,0.38526851,0.00600051,0.00974697,0.28329084,0.49083530,0.28919051
-3.79089545,0.87247402,0.40371779,0.00636744,0.01026650,0.28620881,0.50280119,0.30281266
-3.78489245,0.90987775,0.42427646,0.00677300,0.01078536,0.28869417,0.51634075,0.31773991
-3.77888944,0.94998290,0.44681865,0.00721472,0.01130104,0.29062369,0.53129784,0.33388441
-3.77288644,0.99247339,0.47118920,0.00769016,0.01181090,0.29189816,0.54751844,0.35114336
-3.76688344,1.03701665,0.49720635,0.00819686,0.01231212,0.29244482,0.56485402,0.36940026
-3.76088044,1.08326918,0.52466554,0.00873235,0.01280170,0.29221881,0.58316511,0.38852673
-3.75487744,1.13088271,0.55334437,0.00929415,0.01327646,0.29120357,0.60232517,0.40838497
-3.74887444,1.17951121,0.58300862,0.00987974,0.01373306,0.28941024,0.62222474,0.42883073
-3.74287144,1.22881847,0.61341909,0.01048658,0.01416805,0.28687624,0.64277580,0.44971681
-3.73686843,1.27848619,0.64433918,0.01111208,0.01457792,0.28366306,0.66391617,0.47089690
-3.73086543,1.32822237,0.67554289,0.01175364,0.01495922,0.27985345,0.68561397,0.49222970
-3.72486243,1.37776959,0.70682280,0.01240859,0.01530865,0.27554820,0.70787160,0.51358305
-3.71885943,1.42691287,0.73799789,0.01307426,0.01562319,0.27086256,0.73072931,0.53483789
-3.71285643,1.47548655,0.76892046,0.01374794,0.01590021,0.26592254,0.75426774,0.55589188
-3.70685343,1.52337975,0.79948199,0.01442691,0.01613760,0.26086121,0.77860922,0.57666234
-3.70085043,1.57053996,0.82961749,0.01510841,0.01633392,0.25581492,0.80391739,0.59708841
-3.69484742,1.61697412,0.85930777,0.01578966,0.01648845,0.25091975,0.83039482,0.61713218
-3.68884442,1.66274695,0.88857969,0.01646788,0.01660130,0.24630809,0.85827833,0.63677863
-3.68284142,1.70797628,0.91750379,0.01714023,0.01667345,0.24210531,0.88783179,0.65603435
-3.67683842,1.75282501,0.94618960,0.01780384,0.01670676,0.23842678,0.91933635,0.67492500
-3.67083542,1.79749013,0.97477838,0.01845581,0.01670393,0.23537493,0.95307807,0.69349155
-3.66483242,1.84218865,1.00343358,0.01909317,0.01666844,0.23303660,0.98933331,0.71178541
-3.65882941,1.88714116,1.03232940,0.01971288,0.01660447,0.23148058,1.02835215,0.72986270
-3.65282641,1.93255353,1.06163775,0.02031185,0.01651672,0.23075545,1.07034048,0.74777789
-3.64682341,1.97859752,1.09151433,0.02088693,0.01641027,0.23088765,1.11544144,0.76557709
-3.64082041,2.02539124,1.12208430,0.02143487,0.01629038,0.23187997,1.16371712,0.78329140
-3.63481741,2.07298045,1.15342836,0.02195242,0.01616232,0.23371045,1.21513140,0.80093053
-3.62881441,2.12132166,1.18556991,0.02243625,0.01603113,0.23633183,1.26953499,0.81847723
-3.62281141,2.17026811,1.21846398,0.02288307,0.01590144,0.23967161,1.32665349,0.83588267
-3.61680840,2.21955939,1.25198861,0.02328956,0.01577731,0.24363279,1.38607958,0.85306313
-3.61080540,2.26881558,1.28593909,0.02365252,0.01566201,0.24809535,1.44726994,0.86989817
-3.60480240,2.31753638,1.32002579,0.02396879,0.01555796,0.25291854,1.50954751,0.88623051
-3.59879940,2.36510558,1.35387546,0.02423539,0.01546657,0.25794393,1.57210945,0.90186751
-3.59279640,2.41080096,1.38703643,0.02444949,0.01538822,0.26299919,1.63404088,0.91658448
-3.58679340,2.45380953,1.41898755,0.02460849,0.01532224,0.26790258,1.69433415,0.93012946
-3.58079040,2.49324746,1.44915053,0.02471003,0.01526690,0.27246793,1.75191318,0.94222955
-3.57478739,2.52818429,1.47690542,0.02475207,0.01521951,0.27650998,1.80566199,0.95259833
-3.56878439,2.55767034,1.50160858,0.02473283,0.01517651,0.27984996,1.85445655,0.96094433
-3.56278139,2.58076632,1.52261249,0.02465092,0.01513360,0.28232109,1.89719853,0.96698003
-3.55677839,2.59657410,1.53928665,0.02450529,0.01508587,0.28377382,1.93284975,0.97043114
-3.55077539,2.60426715,1.55103861,0.02429530,0.01502804,0.28408062,1.96046578,0.97104584
-3.54477239,2.60311969,1.55733447,0.02402069,0.01495464,0.28314005,1.97922729,0.96860354
-3.53876938,2.59253317,1.55771786,0.02368168,0.01486016,0.28087997,1.98846790,0.96292290
-3.53276638,2.57205915,1.55182671,0.02327890,0.01473933,0.27725978,1.98769710,0.95386888
-3.52676338,2.54141755,1.53940705,0.02281351,0.01458727,0.27227146,1.97661758,0.94135838
-3.52076038,2.50050963,1.52032343,0.02228715,0.01439971,0.26593961,1.95513595,0.92536447
-3.51475738,2.44942517,1.49456546,0.02170201,0.01417308,0.25832021,1.92336666,0.90591897
-3.50875438,2.38844367,1.46225020,0.02106083,0.01390473,0.24949845,1.88162894,0.88311321
-3.50275138,2.31802948,1.42362046,0.02036693,0.01359299,0.23958552,1.83043698,0.85709721
-3.49674837,2.23882117,1.37903907,0.01962422,0.01323722,0.22871468,1.77048390,0.82807693
-3.49074537,2.15161567,1.32897935,0.01883717,0.01283789,0.21703669,1.70262029,0.79631013
-3.48474237,2.05734778,1.27401237,0.01801083,0.01239652,0.20471490,1.62782836,0.76210057
-3.47873937,1.95706589,1.21479129,0.01715078,0.01191568,0.19192014,1.54719276,0.72579111
-3.47273637,1.85190507,1.15203377,0.01626308,0.01139891,0.17882573,1.46186949,0.68775572
-3.46673337,1.74305826,1.08650287,0.01535417,0.01085057,0.16560263,1.37305404,0.64839077
-3.46073037,1.63174704,1.01898735,0.01443085,0.01027576,0.15241521,1.28195010,0.60810599
-3.45472736,1.51919267,0.95028212,0.01350012,0.00968014,0.13941741,1.18973999,0.56731520
-3.44872436,1.40658870,0.88116941,0.01256909,0.00906977,0.12674981,1.09755776,0.52642732
-3.44272136,1.29507589,0.81240150,0.01164482,0.00845091,0.11453727,1.00646592,0.48583794
-3.43671836,1.18572027,0.74468537,0.01073426,0.00782989,0.10288755,0.91743632,0.44592154
-3.43071536,1.07949494,0.67866983,0.00984402,0.00721293,0.09189065,0.83133568,0.40702486
-3.42471236,0.97726606,0.61493546,0.00898037,0.00660597,0.08161890,0.74891585,0.36946144
-3.41870935,0.87978328,0.55398735,0.00814902,0.00601454,0.07212787,0.67080899,0.33350745
-3.41270635,0.78767458,0.49625103,0.00735509,0.00544366,0.06345772,0.59752713,0.29939905
-3.40670335,0.70144555,0.44207124,0.00660303,0.00489773,0.05563524,0.52946611,0.26733117
-3.40070035,0.62148276,0.39171340,0.00589656,0.00438050,0.04867610,0.46691306,0.23745762
-3.39469735,0.54806068,0.34536770,0.00523869,0.00389502,0.04258754,0.41005699,0.20989272
-3.38869435,0.48135183,0.30315519,0.00463167,0.00344362,0.03737105,0.35900171,0.18471389
-3.38269135,0.42143934,0.26513562,0.00407705,0.00302797,0.03302518,0.31378043,0.16196542
-3.37668834,0.36833127,0.23131649,0.00357576,0.00264907,0.02954818,0.27437116,0.14166292
-3.37068534,0.32197604,0.20166289,0.00312814,0.00230737,0.02694051,0.24071234,0.12379836
-3.36468234,0.28227805,0.17610760,0.00273407,0.00200278,0.02520693,0.21271790,0.10834539
-3.35867934,0.24911301,0.15456098,0.00239303,0.00173482,0.02435837,0.19029118,0.09526467
-3.35267634,0.22234207,0.13692029,0.00210427,0.00150264,0.02441313,0.17333709,0.08450903
-3.34667334,0.20182430,0.12307793,0.00186681,0.00130518,0.02539769,0.16177208,0.07602817
-3.34067034,0.18742692,0.11292844,0.00167967,0.00114120,0.02734681,0.15553146,0.06977259
-3.33466733,0.17903284,0.10637383,0.00154182,0.00100938,0.03030309,0.15457385,0.06569687
-3.32866433,0.17654520,0.10332709,0.00145236,0.00090841,0.03431574,0.15888246,0.06376176
-3.32266133,0.17988872,0.10371384,0.00141049,0.00083700,0.03943876,0.16846323,0.06393534
-3.31665833,0.18900773,0.10747194,0.00141560,0.00079395,0.04572841,0.18333972,0.06619286
-3.31065533,0.20386101,0.11454926,0.00146720,0.00077818,0.05324007,0.20354509,0.07051561
-3.30465233,0.22441352,0.12489954,0.00156496,0.00078871,0.06202452,0.22911121,0.07688849
-3.29864932,0.25062556,0.13847668,0.00170861,0.00082467,0.07212380,0.26005557,0.08529669
-3.29264632,0.28243956,0.15522775,0.00189791,0.00088528,0.08356673,0.29636632,0.09572138
-3.28664332,0.31976537,0.17508488,0.00213252,0.00096982,0.09636424,0.33798618,0.10813478
-3.28064032,0.36246462,0.19795675,0.00241190,0.00107754,0.11050485,0.38479599,0.12249478
-3.27463732,0.41033499,0.22371977,0.00273519,0.00120765,0.12595029,0.43659872,0.13873930
-3.26863432,0.46309528,0.25220984,0.00310109,0.00135924,0.14263167,0.49310483,0.15678087
-3.26263132,0.52037224,0.28321484,0.00350772,0.00153122,0.16044644,0.55391993,0.17650161
-3.25662831,0.58168999,0.31646865,0.00395251,0.00172227,0.17925624,0.61853559,0.19774900
-3.25062531,0.64646291,0.35164695,0.00443212,0.00193075,0.19888603,0.68632415,0.22033271
-3.24462231,0.71399282,0.38836537,0.00494233,0.00215470,0.21912449,0.75653823,0.24402282
-3.23861931,0.78347083,0.42618026,0.00547803,0.00239178,0.23972604,0.82831532,0.26854966
-3.23261631,0.85398457,0.46459229,0.00603319,0.00263928,0.26041431,0.90068803,0.29360542
-3.22661331,0.92453065,0.50305300,0.00660089,0.00289407,0.28088725,0.97259971,0.31884764
-3.22061031,0.99403243,0.54097425,0.00717341,0.00315270,0.30082366,1.04292539,0.34390463
-3.21460730,1.06136266,0.57774029,0.00774236,0.00341136,0.31989105,1.11049755,0.36838260
-3.20860430,1.12537028,0.61272225,0.00829881,0.00366604,0.33775451,1.17413570,0.39187456
-3.20260130,1.18491057,0.64529439,0.00883349,0.00391250,0.35408632,1.23267888,0.41397042
-3.19659830,1.23887735,0.67485155,0.00933706,0.00414647,0.36857596,1.28501979,0.43426810
-3.19059530,1.28623611,0.70082714,0.00980032,0.00436370,0.38093998,1.33013902,0.45238524
-3.18459230,1.32605640,0.72271078,0.01021449,0.00456011,0.39093143,1.36713799,0.46797083
-3.17858929,1.35754232,0.74006491,0.01057150,0.00473189,0.39834834,1.39526905,0.48071648
-3.17258629,1.38005949,0.75253958,0.01086420,0.00487564,0.40304095,1.41396143,0.49036670
-3.16658329,1.39315741,0.75988465,0.01108664,0.00498846,0.40491725,1.42284167,0.49672766
-3.16058029,1.39658600,0.76195898,0.01123426,0.00506809,0.40394662,1.42174777,0.49967424
-3.15457729,1.39030576,0.75873602,0.01130407,0.00511295,0.40016150,1.41073620,0.49915474
-3.14857429,1.37449091,0.75030569,0.01129471,0.00512221,0.39365679,1.39008167,0.49519335
-3.14257129,1.34952545,0.73687232,0.01120657,0.00509587,0.38458731,1.36026951,0.48789001
-3.13656828,1.31599250,0.71874895,0.01104176,0.00503469,0.37316323,1.32198121,0.47741782
-3.13056528,1.27465730,0.69634819,0.01080406,0.00494025,0.35964384,1.27607383,0.46401815
-3.12456228,1.22644484,0.67017002,0.01049879,0.00481485,0.34432989,1.22355428,0.44799359
-3.11855928,1.17241327,0.64078738,0.01013269,0.00466149,0.32755494,1.16554970,0.42969924
-3.11255628,1.11372415,0.60882994,0.00971368,0.00448374,0.30967603,1.10327541,0.40953264
-3.10655328,1.05161111,0.57496696,0.00925065,0.00428566,0.29106416,1.03800162,0.38792280
-3.10055028,0.98734810,0.53988995,0.00875321,0.00407170,0.27209493,0.97102054,0.36531895
-3.09454727,0.92221857,0.50429573,0.00823145,0.00384652,0.25313961,0.90361492,0.34217925
-3.08854427,0.85748667,0.46887064,0.00769564,0.00361493,0.23455712,0.83702931,0.31896014
-3.08254127,0.79437134,0.43427629,0.00715602,0.00338175,0.21668690,0.77244469,0.29610643
-3.07653827,0.73402409,0.40113730,0.00662259,0.00315167,0.19984307,0.71095718,0.27404267
-3.07053527,0.67751070,0.37003121,0.00610490,0.00292920,0.18430967,0.65356114,0.25316575
-3.06453227,0.62579710,0.34148069,0.00561191,0.00271853,0.17033725,0.60113661,0.23383909
-3.05852926,0.57973933,0.31594801,0.00515182,0.00252348,0.15814050,0.55444101,0.21638815
-3.05252626,0.54007714,0.29383148,0.00473207,0.00234747,0.14789694,0.51410459,0.20109748
-3.04652326,0.50743086,0.27546383,0.00435920,0.00219346,0.13974645,0.48062915,0.18820887
-3.04052026,0.48230087,0.26111198,0.00403889,0.00206390,0.13379147,0.45438940,0.17792068
-3.03451726,0.46506902,0.25097799,0.00377592,0.00196079,0.13009769,0.43563622,0.17038795
-3.02851426,0.45600132,0.24520071,0.00357419,0.00188563,0.12869507,0.42450124,0.16572313
-3.02251126,0.45525137,0.24385796,0.00343680,0.00183946,0.12957903,0.42100213,0.16399715
-3.01650825,0.46286384,0.24696875,0.00336601,0.00182287,0.13271168,0.42504813,0.16524077
-3.01050525,0.47877785,0.25449549,0.00336332,0.00183605,0.13802322,0.43644558,0.16944585
-3.00450225,0.50282985,0.26634602,0.00342948,0.00187881,0.14541314,0.45490312,0.17656661
-2.99849925,0.53475606,0.28237528,0.00356452,0.00195061,0.15475159,0.48003673,0.18652077
-2.99249625,0.57419447,0.30238687,0.00376771,0.00205060,0.16588087,0.51137457,0.19919049
-2.98649325,0.62068673,0.32613447,0.00403764,0.00217766,0.17861697,0.54836200,0.21442335
-2.98049025,0.67368027,0.35332327,0.00437209,0.00233040,0.19275153,0.59036696,0.23203330
-2.97448724,0.73253098,0.38361172,0.00476811,0.00250723,0.20805417,0.63668617,0.25180179
-2.96848424,0.79650713,0.41661380,0.00522192,0.00270634,0.22427524,0.68655246,0.27347924
-2.96248124,0.86479471,0.45190199,0.00572891,0.00292574,0.24114920,0.73914359,0.29678696
-2.95647824,0.93650496,0.48901125,0.00628364,0.00316327,0.25839861,0.79359278,0.32141967
-2.95047524,1.01068405,0.52744407,0.00687982,0.00341659,0.27573865,0.84900110,0.34704886
-2.94447224,1.08632541,0.56667685,0.00751031,0.00368321,0.29288225,0.90445176,0.37332681
-2.93846923,1.16238471,0.60616750,0.00816722,0.00396051,0.30954567,0.95902617,0.39989162
-2.93246623,1.23779730,0.64536443,0.00884194,0.00424571,0.32545441,1.01182151,0.42637303
-2.92646323,1.31149805,0.68371660,0.00952528,0.00453588,0.34034930,1.06196943,0.45239897
-2.92046023,1.38244311,0.72068462,0.01020759,0.00482799,0.35399253,1.10865533,0.47760295
-2.91445723,1.44963299,0.75575262,0.01087899,0.00511887,0.36617351,1.15113774,0.50163177
-2.90845423,1.51213656,0.78844048,0.01152952,0.00540529,0.37671423,1.18876704,0.52415365
-2.90245123,1.56911490,0.81831620,0.01214941,0.00568392,0.38547400,1.22100288,0.54486644
-2.89644822,1.61984447,0.84500795,0.01272934,0.00595143,0.39235332,1.24742967,0.56350554
-2.89044522,1.66373878,0.86821536,0.01326073,0.00620450,0.39729680,1.26776951,0.57985153
-2.88444222,1.70036757,0.88771981,0.01373594,0.00643990,0.40029494,1.28189202,0.59373697
-2.87843922,1.72947302,0.90339313,0.01414862,0.00665451,0.40138472,1.28982068,0.60505226
-2.87243622,1.75098217,0.91520459,0.01449391,0.00684547,0.40064902,1.29173531,0.61375044
-2.86643322,1.76501515,0.92322573,0.01476864,0.00701020,0.39821476,1.28797059,0.61985047
-2.86043022,1.77188866,0.92763289,0.01497157,0.00714652,0.39424995,1.27901067,0.62343919
-2.85442721,1.77211461,0.92870723,0.01510346,0.00725270,0.38895975,1.26547973,0.62467151
-2.84842421,1.76639369,0.92683224,0.01516715,0.00732760,0.38258149,1.24812906,0.62376908
-2.84242121,1.75560402,0.92248853,0.01516763,0.00737068,0.37537911,1.22782078,0.62101726
-2.83641821,1.74078501,0.91624616,0.01511195,0.00738213,0.36763687,1.20550876,0.61676048
-2.83041521,1.72311675,0.90875450,0.01500910,0.00736286,0.35965276,1.18221722,0.61139606
-2.82441221,1.70389546,0.90072983,0.01486987,0.00731456,0.35173167,1.15901756,0.60536666
-2.81840920,1.68450545,0.89294083,0.01470663,0.00723971,0.34417854,1.13700403,0.59915140
-2.81240620,1.66638829,0.88619237,0.01453298,0.00714151,0.33729163,1.11726881,0.59325598
-2.80640320,1.65100983,0.88130779,0.01436349,0.00702390,0.33135599,1.10087704,0.58820179
-2.80040020,1.63982582,0.87911008,0.01421326,0.00689142,0.32663751,1.08884241,0.58451447
-2.79439720,1.63424692,0.88040227,0.01409757,0.00674915,0.32337729,1.08210374,0.58271188
-2.78839420,1.63560380,0.88594751,0.01403141,0.00660258,0.32178676,1.08150307,0.58329189
-2.78239120,1.64511320,0.89644920,0.01402910,0.00645744,0.32204339,1.08776567,0.58672023
-2.77638819,1.66384567,0.91253175,0.01410378,0.00631956,0.32428725,1.10148245,0.59341849
-2.77038519,1.69269589,0.93472216,0.01426709,0.00619471,0.32861825,1.12309497,0.60375273
-2.76438219,1.73235614,0.96343336,0.01452868,0.00608845,0.33509436,1.15288366,0.61802282
-2.75837919,1.78329386,0.99894933,0.01489597,0.00600592,0.34373059,1.19095932,0.63645290
-2.75237619,1.84573404,1.04141291,0.01537374,0.00595175,0.35449899,1.23725838,0.65918314
-2.74637319,1.91964690,1.09081655,0.01596399,0.00592990,0.36732947,1.29154211,0.68626322
-2.74037019,2.00474170,1.14699661,0.01666571,0.00594357,0.38211167,1.35340001,0.71764764
-2.73436718,2.10046716,1.20963153,0.01747485,0.00599513,0.39869768,1.42225752,0.75319325
-2.72836418,2.20601865,1.27824433,0.01838428,0.00608608,0.41690577,1.49738816,0.79265927
-2.72236118,2.32035269,1.35220949,0.01938394,0.00621701,0.43652487,1.57792990,0.83570979
-2.71635818,2.44220842,1.43076454,0.02046097,0.00638771,0.45731999,1.66290576,0.88191906
-2.71035518,2.57013603,1.51302604,0.02160008,0.00659715,0.47903821,1.75124810,0.93077950
-2.70435218,2.70253144,1.59800992,0.02278385,0.00684361,0.50141534,1.84182615,0.98171238
-2.69834917,2.83767654,1.68465553,0.02399323,0.00712480,0.52418288,1.93347607,1.03408106
-2.69234617,2.97378380,1.77185288,0.02520804,0.00743798,0.54707523,2.02503256,1.08720632
-2.68634317,3.10904390,1.85847222,0.02640754,0.00778011,0.56983680,2.11536114,1.14038355
-2.68034017,3.24167481,1.94339484,0.02757106,0.00814803,0.59222888,2.20338979,1.19290123
-2.67433717,3.36997054,2.02554413,0.02867855,0.00853856,0.61403592,2.28813887,1.24405999
-2.66833417,3.49234768,2.10391560,0.02971123,0.00894867,0.63507099,2.36874801,1.29319166
-2.66233117,3.60738802,2.17760467,0.03065212,0.00937559,0.65518030,2.44449894,1.33967765
-2.65632816,3.71387540,2.24583113,0.03148655,0.00981688,0.67424641,2.51483316,1.38296574
-2.65032516,3.81082538,2.30795922,0.03220254,0.01027053,0.69219008,2.57936365,1.42258493
-2.64432216,3.89750653,2.36351246,0.03279117,0.01073494,0.70897069,2.63788022,1.45815744
-2.63831916,3.97345243,2.41218273,0.03324676,0.01120897,0.72458520,2.69034794,1.48940764
-2.63231616,4.03846421,2.45383316,0.03356696,0.01169183,0.73906559,2.73689916,1.51616743
-2.62631316,4.09260341,2.48849491,0.03375274,0.01218307,0.75247510,2.77781901,1.53837799
-2.62031016,4.13617598,2.51635799,0.03380822,0.01268244,0.76490322,2.81352552,1.55608787
-2.61430715,4.16970817,2.53775681,0.03374048,0.01318978,0.77645991,2.84454503,1.56944759
-2.60830415,4.19391568,2.55315108,0.03355917,0.01370488,0.78726905,2.87148417,1.57870103
-2.60230115,4.20966762,2.56310307,0.03327611,0.01422736,0.79746160,2.89499960,1.58417414
